,AXP
1973-09-28,3.958817958831787
1973-10-01,3.918586015701294
1973-10-02,3.9668641090393066
1973-10-03,3.918586015701294
1973-10-04,3.8622610569000244
1973-10-05,3.9024930000305176
1973-10-08,3.9427249431610107
1973-10-09,3.8622610569000244
1973-10-10,3.8220291137695312
1973-10-11,3.878354072570801
1973-10-12,3.886399984359741
1973-10-15,3.846168041229248
1973-10-16,3.886399984359741
1973-10-17,3.8622610569000244
1973-10-18,3.958817958831787
1973-10-19,3.9910030364990234
1973-10-22,3.9024930000305176
1973-10-23,3.8381218910217285
1973-10-24,3.8622610569000244
1973-10-25,3.886399984359741
1973-10-26,3.9990499019622803
1973-10-29,3.9427249431610107
1973-10-30,3.9024930000305176
1973-10-31,3.9427249431610107
1973-11-01,3.886399984359741
1973-11-02,3.8703079223632812
1973-11-05,3.7737510204315186
1973-11-06,3.57259202003479
1973-11-07,3.6691479682922363
1973-11-08,3.6691479682922363
1973-11-09,3.4921278953552246
1973-11-12,3.484081983566284
1973-11-13,3.508220911026001
1973-11-14,3.395570993423462
1973-11-15,3.3633859157562256
1973-11-16,3.2829220294952393
1973-11-19,3.089808940887451
1973-11-20,3.0656700134277344
1973-11-21,3.1300408840179443
1973-11-23,3.1541800498962402
1973-11-26,2.9691131114959717
1973-11-27,2.944973945617676
1973-11-28,3.049576997756958
1973-11-29,2.9932520389556885
1973-11-30,2.8403708934783936
1973-12-03,2.7840468883514404
1973-12-04,2.7196760177612305
1973-12-05,2.6794440746307373
1973-12-06,2.8081860542297363
1973-12-07,3.009345054626465
1973-12-10,3.113948106765747
1973-12-11,3.009345054626465
1973-12-12,2.9288809299468994
1973-12-13,2.8081860542297363
1973-12-14,3.0012989044189453
1973-12-17,2.985205888748169
1973-12-18,3.113948106765747
1973-12-19,3.009345054626465
1973-12-20,2.920835018157959
1973-12-21,2.8001389503479004
1973-12-24,2.751861095428467
1973-12-26,2.9288809299468994
1973-12-27,3.009345054626465
1973-12-28,2.920835018157959
1973-12-31,2.8886499404907227
1974-01-02,2.663351058959961
1974-01-03,2.5507020950317383
1974-01-04,2.3897740840911865
1974-01-07,2.6070261001586914
1974-01-08,2.566793918609619
1974-01-09,2.3656349182128906
1974-01-10,2.405867099761963
1974-01-11,2.5265629291534424
1974-01-14,2.566793918609619
1974-01-15,2.598979949951172
1974-01-16,2.639211893081665
1974-01-17,2.832324981689453
1974-01-18,2.727721929550171
1974-01-21,2.832324981689453
1974-01-22,2.9288809299468994
1974-01-23,3.0656700134277344
1974-01-24,3.025438070297241
1974-01-25,3.049576997756958
1974-01-28,3.073715925216675
1974-01-29,2.9932520389556885
1974-01-30,2.9691131114959717
1974-01-31,2.832324981689453
1974-02-01,2.8081860542297363
1974-02-04,2.727721929550171
1974-02-05,2.7438149452209473
1974-02-06,2.8484179973602295
1974-02-07,2.8081860542297363
1974-02-08,2.7196760177612305
1974-02-11,2.6070261001586914
1974-02-12,2.6231191158294678
1974-02-13,2.6070261001586914
1974-02-14,2.631165027618408
1974-02-15,2.6874899864196777
1974-02-19,2.751861095428467
1974-02-20,2.944973945617676
1974-02-21,2.9530210494995117
1974-02-22,2.961066961288452
1974-02-25,2.9691131114959717
1974-02-26,2.985205888748169
1974-02-27,2.9691131114959717
1974-02-28,2.9691131114959717
1974-03-01,2.9691131114959717
1974-03-04,2.8886499404907227
1974-03-05,3.0415310859680176
1974-03-06,3.1059019565582275
1974-03-07,2.9288809299468994
1974-03-08,3.049576997756958
1974-03-11,3.049576997756958
1974-03-12,3.049576997756958
1974-03-13,3.049576997756958
1974-03-14,3.025438070297241
1974-03-15,3.009345054626465
1974-03-18,2.8886499404907227
1974-03-19,2.832324981689453
1974-03-20,2.7438149452209473
1974-03-21,2.8081860542297363
1974-03-22,2.8081860542297363
1974-03-25,2.8081860542297363
1974-03-26,2.79209303855896
1974-03-27,2.751861095428467
1974-03-28,2.727721929550171
1974-03-29,2.6874899864196777
1974-04-01,2.6874899864196777
1974-04-02,2.7438149452209473
1974-04-03,2.79209303855896
1974-04-04,2.767954111099243
1974-04-05,2.6874899864196777
1974-04-08,2.6713969707489014
1974-04-09,2.703583002090454
1974-04-10,2.6472580432891846
1974-04-11,2.6472580432891846
1974-04-15,2.631165027618408
1974-04-16,2.6472580432891846
1974-04-17,2.7196760177612305
1974-04-18,2.631165027618408
1974-04-19,2.5426549911499023
1974-04-22,2.566793918609619
1974-04-23,2.486330986022949
1974-04-24,2.4541449546813965
1974-04-25,2.446099042892456
1974-04-26,2.37368106842041
1974-04-29,2.37368106842041
1974-04-30,2.4782838821411133
1974-05-01,2.5265629291534424
1974-05-02,2.5909340381622314
1974-05-03,2.5828869342803955
1974-05-06,2.5909340381622314
1974-05-07,2.566793918609619
1974-05-08,2.3978209495544434
1974-05-09,2.4139130115509033
1974-05-10,2.3254029750823975
1974-05-13,2.317357063293457
1974-05-14,2.2368929386138916
1974-05-15,2.293217897415161
1974-05-16,2.309309959411621
1974-05-17,2.269078016281128
1974-05-20,2.269078016281128
1974-05-21,2.204706907272339
1974-05-22,2.1322898864746094
1974-05-23,2.188615083694458
1974-05-24,2.252985954284668
1974-05-28,2.269078016281128
1974-05-29,2.2771248817443848
1974-05-30,2.37368106842041
1974-05-31,2.446099042892456
1974-06-03,2.6070261001586914
1974-06-04,2.566793918609619
1974-06-05,2.5828869342803955
1974-06-06,2.631165027618408
1974-06-07,2.6713969707489014
1974-06-10,2.6713969707489014
1974-06-11,2.6231191158294678
1974-06-12,2.566793918609619
1974-06-13,2.486330986022949
1974-06-14,2.3978209495544434
1974-06-17,2.293217897415161
1974-06-18,2.3334500789642334
1974-06-19,2.35758900642395
1974-06-20,2.405867099761963
1974-06-21,2.4139130115509033
1974-06-24,2.3897740840911865
1974-06-25,2.4541449546813965
1974-06-26,2.405867099761963
1974-06-27,2.3334500789642334
1974-06-28,2.2368929386138916
1974-07-01,2.2368929386138916
1974-07-02,2.1725220680236816
1974-07-03,2.124243974685669
1974-07-05,2.092057943344116
1974-07-08,1.9311310052871704
1974-07-09,1.866760015487671
1974-07-10,1.7299710512161255
1974-07-11,1.7621569633483887
1974-07-12,1.9069910049438477
1974-07-15,1.9311310052871704
1974-07-16,1.9311310052871704
1974-07-17,1.99550199508667
1974-07-18,2.0276870727539062
1974-07-19,2.0276870727539062
1974-07-22,2.0276870727539062
1974-07-23,2.1564290523529053
1974-07-24,2.1564290523529053
1974-07-25,2.07596492767334
1974-07-26,2.035733938217163
1974-07-29,1.915037989616394
1974-07-30,1.9552700519561768
1974-07-31,1.866760015487671
1974-08-01,1.8426200151443481
1974-08-02,1.8104350566864014
1974-08-05,1.8345739841461182
1974-08-06,1.923084020614624
1974-08-07,1.9713629484176636
1974-08-08,1.8908989429473877
1974-08-09,1.915037989616394
1974-08-12,1.8748060464859009
1974-08-13,1.7299710512161255
1974-08-14,1.6495070457458496
1974-08-15,1.5690439939498901
1974-08-16,1.448348045349121
1974-08-19,1.5046730041503906
1974-08-20,1.6092760562896729
1974-08-21,1.6414610147476196
1974-08-22,1.5690439939498901
1974-08-23,1.5931830406188965
1974-08-26,1.6897389888763428
1974-08-27,1.7138780355453491
1974-08-28,1.6897389888763428
1974-08-29,1.6092760562896729
1974-08-30,1.7219250202178955
1974-09-03,1.5609970092773438
1974-09-04,1.5127190351486206
1974-09-05,1.6092760562896729
1974-09-06,1.5529509782791138
1974-09-09,1.4242089986801147
1974-09-10,1.4242089986801147
1974-09-11,1.4000699520111084
1974-09-12,1.3437449932098389
1974-09-13,1.2150030136108398
1974-09-16,1.3035130500793457
1974-09-17,1.3839770555496216
1974-09-18,1.4885799884796143
1974-09-19,1.520764946937561
1974-09-20,1.4885799884796143
1974-09-23,1.4242089986801147
1974-09-24,1.3839770555496216
1974-09-25,1.3839770555496216
1974-09-26,1.2713279724121094
1974-09-27,1.255234956741333
1974-09-30,1.2069569826126099
1974-10-01,1.2069569826126099
1974-10-02,1.2069569826126099
1974-10-03,1.134539008140564
1974-10-04,1.1506320238113403
1974-10-07,1.2471890449523926
1974-10-08,1.2150030136108398
1974-10-09,1.255234956741333
1974-10-10,1.2713279724121094
1974-10-11,1.2150030136108398
1974-10-14,1.3276519775390625
1974-10-15,1.311560034751892
1974-10-16,1.3035130500793457
1974-10-17,1.2874200344085693
1974-10-18,1.255234956741333
1974-10-21,1.3678840398788452
1974-10-22,1.472486972808838
1974-10-23,1.448348045349121
1974-10-24,1.472486972808838
1974-10-25,1.5449049472808838
1974-10-28,1.472486972808838
1974-10-29,1.5690439939498901
1974-10-30,1.7299710512161255
1974-10-31,1.794342041015625
1974-11-01,1.8104350566864014
1974-11-04,1.7702029943466187
1974-11-05,1.923084020614624
1974-11-06,1.8748060464859009
1974-11-07,1.915037989616394
1974-11-08,1.8506669998168945
1974-11-11,1.8908989429473877
1974-11-12,1.7702029943466187
1974-11-13,1.786296010017395
1974-11-14,1.8023890256881714
1974-11-15,1.7541099786758423
1974-11-18,1.6092760562896729
1974-11-19,1.58513605594635
1974-11-20,1.6092760562896729
1974-11-21,1.6414610147476196
1974-11-22,1.7058320045471191
1974-11-25,1.6495070457458496
1974-11-26,1.7621569633483887
1974-11-27,1.7299710512161255
1974-11-29,1.7299710512161255
1974-12-02,1.6495070457458496
1974-12-03,1.601228952407837
1974-12-04,1.6253679990768433
1974-12-05,1.5127190351486206
1974-12-06,1.5127190351486206
1974-12-09,1.528812050819397
1974-12-10,1.5690439939498901
1974-12-11,1.6334149837493896
1974-12-12,1.6334149837493896
1974-12-13,1.6092760562896729
1974-12-16,1.6092760562896729
1974-12-17,1.6414610147476196
1974-12-18,1.7058320045471191
1974-12-19,1.7058320045471191
1974-12-20,1.6334149837493896
1974-12-23,1.5529509782791138
1974-12-24,1.5931830406188965
1974-12-26,1.6334149837493896
1974-12-27,1.6253679990768433
1974-12-30,1.6253679990768433
1974-12-31,1.6736470460891724
1975-01-02,1.7058320045471191
1975-01-03,1.7299710512161255
1975-01-06,1.7299710512161255
1975-01-07,1.7138780355453491
1975-01-08,1.6495070457458496
1975-01-09,1.7138780355453491
1975-01-10,1.786296010017395
1975-01-13,1.7460639476776123
1975-01-14,1.7541099786758423
1975-01-15,1.8265279531478882
1975-01-16,1.8506669998168945
1975-01-17,1.7621569633483887
1975-01-20,1.7702029943466187
1975-01-21,1.7299710512161255
1975-01-22,1.6414610147476196
1975-01-23,1.6414610147476196
1975-01-24,1.7058320045471191
1975-01-27,1.7219250202178955
1975-01-28,1.8345739841461182
1975-01-29,1.8908989429473877
1975-01-30,1.915037989616394
1975-01-31,2.0035479068756104
1975-02-03,2.084012031555176
1975-02-04,1.9874550104141235
1975-02-05,2.051826000213623
1975-02-06,2.0035479068756104
1975-02-07,1.9713629484176636
1975-02-10,1.9713629484176636
1975-02-11,2.0437800884246826
1975-02-12,2.116197109222412
1975-02-13,2.252985954284668
1975-02-14,2.252985954284668
1975-02-18,2.188615083694458
1975-02-19,2.293217897415161
1975-02-20,2.3254029750823975
1975-02-21,2.2851710319519043
1975-02-24,2.269078016281128
1975-02-25,2.269078016281128
1975-02-26,2.1966609954833984
1975-02-27,2.2368929386138916
1975-02-28,2.317357063293457
1975-03-03,2.35758900642395
1975-03-04,2.3495419025421143
1975-03-05,2.293217897415161
1975-03-06,2.2851710319519043
1975-03-07,2.252985954284668
1975-03-10,2.252985954284668
1975-03-11,2.252985954284668
1975-03-12,2.1322898864746094
1975-03-13,2.212754011154175
1975-03-14,2.293217897415161
1975-03-17,2.317357063293457
1975-03-18,2.3656349182128906
1975-03-19,2.3495419025421143
1975-03-20,2.37368106842041
1975-03-21,2.446099042892456
1975-03-24,2.37368106842041
1975-03-25,2.37368106842041
1975-03-26,2.4782838821411133
1975-03-27,2.486330986022949
1975-03-31,2.446099042892456
1975-04-01,2.4782838821411133
1975-04-02,2.486330986022949
1975-04-03,2.3656349182128906
1975-04-04,2.3495419025421143
1975-04-07,2.309309959411621
1975-04-08,2.317357063293457
1975-04-09,2.37368106842041
1975-04-10,2.405867099761963
1975-04-11,2.405867099761963
1975-04-14,2.446099042892456
1975-04-15,2.4139130115509033
1975-04-16,2.4139130115509033
1975-04-17,2.4139130115509033
1975-04-18,2.3978209495544434
1975-04-21,2.4782838821411133
1975-04-22,2.3978209495544434
1975-04-23,2.3978209495544434
1975-04-24,2.309309959411621
1975-04-25,2.2771248817443848
1975-04-28,2.244939088821411
1975-04-29,2.204706907272339
1975-04-30,2.252985954284668
1975-05-01,2.3334500789642334
1975-05-02,2.446099042892456
1975-05-05,2.486330986022949
1975-05-06,2.5185160636901855
1975-05-07,2.566793918609619
1975-05-08,2.598979949951172
1975-05-09,2.5507020950317383
1975-05-12,2.4541449546813965
1975-05-13,2.4541449546813965
1975-05-14,2.510469913482666
1975-05-15,2.598979949951172
1975-05-16,2.5507020950317383
1975-05-19,2.446099042892456
1975-05-20,2.446099042892456
1975-05-21,2.405867099761963
1975-05-22,2.446099042892456
1975-05-23,2.5265629291534424
1975-05-27,2.5909340381622314
1975-05-28,2.566793918609619
1975-05-29,2.5265629291534424
1975-05-30,2.5587480068206787
1975-06-02,2.566793918609619
1975-06-03,2.5909340381622314
1975-06-04,2.5507020950317383
1975-06-05,2.5587480068206787
1975-06-06,2.6874899864196777
1975-06-09,2.79209303855896
1975-06-10,2.8081860542297363
1975-06-11,2.79209303855896
1975-06-12,2.7116289138793945
1975-06-13,2.7599079608917236
1975-06-16,2.79209303855896
1975-06-17,2.8081860542297363
1975-06-18,2.8403708934783936
1975-06-19,2.8886499404907227
1975-06-20,2.8725569248199463
1975-06-23,2.880603075027466
1975-06-24,2.8725569248199463
1975-06-25,2.832324981689453
1975-06-26,2.8081860542297363
1975-06-27,2.767954111099243
1975-06-30,2.8001389503479004
1975-07-01,2.7116289138793945
1975-07-02,2.6713969707489014
1975-07-03,2.703583002090454
1975-07-07,2.6472580432891846
1975-07-08,2.663351058959961
1975-07-09,2.6472580432891846
1975-07-10,2.6070261001586914
1975-07-11,2.598979949951172
1975-07-14,2.5587480068206787
1975-07-15,2.6070261001586914
1975-07-16,2.5909340381622314
1975-07-17,2.5909340381622314
1975-07-18,2.5587480068206787
1975-07-21,2.5426549911499023
1975-07-22,2.486330986022949
1975-07-23,2.446099042892456
1975-07-24,2.4541449546813965
1975-07-25,2.3978209495544434
1975-07-28,2.37368106842041
1975-07-29,2.446099042892456
1975-07-30,2.5265629291534424
1975-07-31,2.510469913482666
1975-08-01,2.4139130115509033
1975-08-04,2.3978209495544434
1975-08-05,2.405867099761963
1975-08-06,2.405867099761963
1975-08-07,2.293217897415161
1975-08-08,2.3254029750823975
1975-08-11,2.269078016281128
1975-08-12,2.212754011154175
1975-08-13,2.212754011154175
1975-08-14,2.1483829021453857
1975-08-15,2.116197109222412
1975-08-18,2.0437800884246826
1975-08-19,1.9069910049438477
1975-08-20,1.866760015487671
1975-08-21,2.035733938217163
1975-08-22,2.1322898864746094
1975-08-25,2.07596492767334
1975-08-26,2.07596492767334
1975-08-27,2.124243974685669
1975-08-28,2.212754011154175
1975-08-29,2.1966609954833984
1975-09-02,2.116197109222412
1975-09-03,2.1322898864746094
1975-09-04,2.124243974685669
1975-09-05,2.084012031555176
1975-09-08,2.051826000213623
1975-09-09,2.0035479068756104
1975-09-10,1.9633159637451172
1975-09-11,1.9472229480743408
1975-09-12,1.923084020614624
1975-09-15,1.8908989429473877
1975-09-16,1.923084020614624
1975-09-17,1.9311310052871704
1975-09-18,2.01159405708313
1975-09-19,2.116197109222412
1975-09-22,2.092057943344116
1975-09-23,2.1081509590148926
1975-09-24,2.1564290523529053
1975-09-25,2.188615083694458
1975-09-26,2.188615083694458
1975-09-29,2.1322898864746094
1975-09-30,2.0679190158843994
1975-10-01,2.1081509590148926
1975-10-02,2.092057943344116
1975-10-03,2.1564290523529053
1975-10-06,2.188615083694458
1975-10-07,2.1725220680236816
1975-10-08,2.252985954284668
1975-10-09,2.317357063293457
1975-10-10,2.35758900642395
1975-10-13,2.3897740840911865
1975-10-14,2.43805193901062
1975-10-15,2.4541449546813965
1975-10-16,2.4300060272216797
1975-10-17,2.4139130115509033
1975-10-20,2.446099042892456
1975-10-21,2.446099042892456
1975-10-22,2.4943768978118896
1975-10-23,2.4541449546813965
1975-10-24,2.4139130115509033
1975-10-27,2.3978209495544434
1975-10-28,2.43805193901062
1975-10-29,2.317357063293457
1975-10-30,2.244939088821411
1975-10-31,2.1725220680236816
1975-11-03,2.212754011154175
1975-11-04,2.2851710319519043
1975-11-05,2.293217897415161
1975-11-06,2.252985954284668
1975-11-07,2.212754011154175
1975-11-10,2.212754011154175
1975-11-11,2.252985954284668
1975-11-12,2.37368106842041
1975-11-13,2.4139130115509033
1975-11-14,2.3978209495544434
1975-11-17,2.486330986022949
1975-11-18,2.486330986022949
1975-11-19,2.4541449546813965
1975-11-20,2.446099042892456
1975-11-21,2.3978209495544434
1975-11-24,2.4139130115509033
1975-11-25,2.470237970352173
1975-11-26,2.486330986022949
1975-11-28,2.4943768978118896
1975-12-01,2.510469913482666
1975-12-02,2.3897740840911865
1975-12-03,2.228847026824951
1975-12-04,2.252985954284668
1975-12-05,2.2368929386138916
1975-12-08,2.2771248817443848
1975-12-09,2.269078016281128
1975-12-10,2.317357063293457
1975-12-11,2.2851710319519043
1975-12-12,2.2771248817443848
1975-12-15,2.252985954284668
1975-12-16,2.3334500789642334
1975-12-17,2.3495419025421143
1975-12-18,2.309309959411621
1975-12-19,2.2851710319519043
1975-12-22,2.2368929386138916
1975-12-23,2.293217897415161
1975-12-24,2.3334500789642334
1975-12-26,2.4139130115509033
