,FDTS
2012-08-14,27.139999389648438
2012-08-15,27.139999389648438
2012-08-16,27.139999389648438
2012-08-17,27.139999389648438
2012-08-20,27.139999389648438
2012-08-21,27.139999389648438
2012-08-22,27.139999389648438
2012-08-23,27.139999389648438
2012-08-24,27.139999389648438
2012-08-27,27.139999389648438
2012-08-28,27.540000915527344
2012-08-29,27.540000915527344
2012-08-30,27.540000915527344
2012-08-31,27.540000915527344
2012-09-04,27.540000915527344
2012-09-05,27.540000915527344
2012-09-06,27.540000915527344
2012-09-07,27.540000915527344
2012-09-10,27.540000915527344
2012-09-11,27.540000915527344
2012-09-12,27.540000915527344
2012-09-13,27.540000915527344
2012-09-14,27.540000915527344
2012-09-17,28.979999542236328
2012-09-18,28.979999542236328
2012-09-19,28.979999542236328
2012-09-20,28.979999542236328
2012-09-21,29.110000610351562
2012-09-24,29.030000686645508
2012-09-25,29.030000686645508
2012-09-26,29.030000686645508
2012-09-27,29.030000686645508
2012-09-28,29.030000686645508
2012-10-01,29.030000686645508
2012-10-02,28.739999771118164
2012-10-03,28.739999771118164
2012-10-04,29.09000015258789
2012-10-05,29.290000915527344
2012-10-08,29.290000915527344
2012-10-09,29.290000915527344
2012-10-10,28.790000915527344
2012-10-11,28.790000915527344
2012-10-12,28.790000915527344
2012-10-15,28.790000915527344
2012-10-16,28.790000915527344
2012-10-17,29.59000015258789
2012-10-18,29.59000015258789
2012-10-19,29.59000015258789
2012-10-22,29.59000015258789
2012-10-23,29.59000015258789
2012-10-24,29.59000015258789
2012-10-25,29.59000015258789
2012-10-26,29.59000015258789
2012-10-31,29.59000015258789
2012-11-01,29.59000015258789
2012-11-02,29.59000015258789
2012-11-05,29.59000015258789
2012-11-06,29.59000015258789
2012-11-07,29.149999618530273
2012-11-08,29.149999618530273
2012-11-09,29.149999618530273
2012-11-12,29.149999618530273
2012-11-13,28.709999084472656
2012-11-14,28.709999084472656
2012-11-15,28.709999084472656
2012-11-16,28.709999084472656
2012-11-19,28.709999084472656
2012-11-20,28.709999084472656
2012-11-21,28.709999084472656
2012-11-23,28.709999084472656
2012-11-26,28.709999084472656
2012-11-27,28.709999084472656
2012-11-28,28.709999084472656
2012-11-29,28.709999084472656
2012-11-30,28.709999084472656
2012-12-03,28.709999084472656
2012-12-04,29.75
2012-12-05,29.75
2012-12-06,29.75
2012-12-07,29.75
2012-12-10,29.75
2012-12-11,29.93000030517578
2012-12-12,30.15999984741211
2012-12-13,30.15999984741211
2012-12-14,30.15999984741211
2012-12-17,30.059999465942383
2012-12-18,30.059999465942383
2012-12-19,30.059999465942383
2012-12-20,30.059999465942383
2012-12-21,29.950000762939453
2012-12-24,29.920000076293945
2012-12-26,29.920000076293945
2012-12-27,29.920000076293945
2012-12-28,30.229999542236328
2012-12-31,30.229999542236328
2013-01-02,31.010000228881836
2013-01-03,31.010000228881836
2013-01-04,30.979999542236328
2013-01-07,31.010000228881836
2013-01-08,30.790000915527344
2013-01-09,30.790000915527344
2013-01-10,30.790000915527344
2013-01-11,31.65999984741211
2013-01-14,31.65999984741211
2013-01-15,31.31999969482422
2013-01-16,31.31999969482422
2013-01-17,31.31999969482422
2013-01-18,31.31999969482422
2013-01-22,31.31999969482422
2013-01-23,31.329999923706055
2013-01-24,31.290000915527344
2013-01-25,31.290000915527344
2013-01-28,31.290000915527344
2013-01-29,31.290000915527344
2013-01-30,31.290000915527344
2013-01-31,31.329999923706055
2013-02-01,31.5
2013-02-04,31.229999542236328
2013-02-05,31.229999542236328
2013-02-06,31.229999542236328
2013-02-07,31.3799991607666
2013-02-08,31.530000686645508
2013-02-11,31.530000686645508
2013-02-12,31.450000762939453
2013-02-13,31.450000762939453
2013-02-14,31.450000762939453
2013-02-15,31.34000015258789
2013-02-19,31.850000381469727
2013-02-20,31.600000381469727
2013-02-21,31.31999969482422
2013-02-22,31.600000381469727
2013-02-25,31.600000381469727
2013-02-26,31.600000381469727
2013-02-27,31.600000381469727
2013-02-28,31.940000534057617
2013-03-01,31.709999084472656
2013-03-04,31.709999084472656
2013-03-05,31.709999084472656
2013-03-06,31.709999084472656
2013-03-07,31.709999084472656
2013-03-08,31.709999084472656
2013-03-11,31.719999313354492
2013-03-12,31.729999542236328
2013-03-13,31.8700008392334
2013-03-14,31.8700008392334
2013-03-15,31.8700008392334
2013-03-18,32.29999923706055
2013-03-19,32.33000183105469
2013-03-20,32.52000045776367
2013-03-21,32.400001525878906
2013-03-22,32.4900016784668
2013-03-25,32.380001068115234
2013-03-26,32.380001068115234
2013-03-27,32.779998779296875
2013-03-28,32.779998779296875
2013-04-01,32.150001525878906
2013-04-02,32.31999969482422
2013-04-03,32.31999969482422
2013-04-04,32.130001068115234
2013-04-05,32.130001068115234
2013-04-08,32.130001068115234
2013-04-09,32.33000183105469
2013-04-10,32.33000183105469
2013-04-11,32.33000183105469
2013-04-12,32.33000183105469
2013-04-15,32.040000915527344
2013-04-16,32.2599983215332
2013-04-17,31.899999618530273
2013-04-18,31.670000076293945
2013-04-19,31.670000076293945
2013-04-22,32.540000915527344
2013-04-23,32.540000915527344
2013-04-24,33.11000061035156
2013-04-25,33.11000061035156
2013-04-26,33.310001373291016
2013-04-29,33.310001373291016
2013-04-30,33.869998931884766
2013-05-01,33.79999923706055
2013-05-02,33.79999923706055
2013-05-03,34.2400016784668
2013-05-06,34.2400016784668
2013-05-07,34.2400016784668
2013-05-08,34.2400016784668
2013-05-09,34.540000915527344
2013-05-10,33.86000061035156
2013-05-13,33.79999923706055
2013-05-14,33.7599983215332
2013-05-15,33.560001373291016
2013-05-16,33.560001373291016
2013-05-17,33.560001373291016
2013-05-20,33.560001373291016
2013-05-21,34.119998931884766
2013-05-22,34.119998931884766
2013-05-23,32.63999938964844
2013-05-24,32.560001373291016
2013-05-28,32.70000076293945
2013-05-29,32.66999816894531
2013-05-30,32.59000015258789
2013-05-31,32.45000076293945
2013-06-03,32.189998626708984
2013-06-04,32.189998626708984
2013-06-05,31.969999313354492
2013-06-06,31.969999313354492
2013-06-07,31.969999313354492
2013-06-10,31.969999313354492
2013-06-11,31.969999313354492
2013-06-12,31.969999313354492
2013-06-13,31.969999313354492
2013-06-14,31.969999313354492
2013-06-17,32.220001220703125
2013-06-18,32.220001220703125
2013-06-19,32.220001220703125
2013-06-20,32.220001220703125
2013-06-21,32.220001220703125
2013-06-24,32.220001220703125
2013-06-25,32.220001220703125
2013-06-26,32.220001220703125
2013-06-27,32.220001220703125
2013-06-28,32.220001220703125
2013-07-01,32.220001220703125
2013-07-02,32.220001220703125
2013-07-03,32.220001220703125
2013-07-05,32.220001220703125
2013-07-08,31.219999313354492
2013-07-09,31.219999313354492
2013-07-10,31.709999084472656
2013-07-11,32.27000045776367
2013-07-12,32.27000045776367
2013-07-15,32.33000183105469
2013-07-16,32.33000183105469
2013-07-17,32.33000183105469
2013-07-18,32.33000183105469
2013-07-19,32.33000183105469
2013-07-22,32.33000183105469
2013-07-23,32.33000183105469
2013-07-24,32.33000183105469
2013-07-25,32.33000183105469
2013-07-26,32.33000183105469
2013-07-29,32.33000183105469
2013-07-30,32.2400016784668
2013-07-31,32.150001525878906
2013-08-01,32.150001525878906
2013-08-02,32.95000076293945
2013-08-05,32.810001373291016
2013-08-06,33.0
2013-08-07,33.0
2013-08-08,32.97999954223633
2013-08-09,33.04999923706055
2013-08-12,33.04999923706055
2013-08-13,33.04999923706055
2013-08-14,32.7599983215332
2013-08-15,32.7599983215332
2013-08-16,32.7599983215332
2013-08-19,32.7599983215332
2013-08-20,32.7599983215332
2013-08-21,32.459999084472656
2013-08-22,32.43000030517578
2013-08-23,32.66999816894531
2013-08-26,32.66999816894531
2013-08-27,32.66999816894531
2013-08-28,32.0
2013-08-29,32.209999084472656
2013-08-30,31.829999923706055
2013-09-03,32.380001068115234
2013-09-04,32.81999969482422
2013-09-05,32.900001525878906
2013-09-06,33.13999938964844
2013-09-09,33.86000061035156
2013-09-10,34.189998626708984
2013-09-11,34.29999923706055
2013-09-12,34.18000030517578
2013-09-13,34.459999084472656
2013-09-16,34.459999084472656
2013-09-17,34.7400016784668
2013-09-18,35.810001373291016
2013-09-19,35.72999954223633
2013-09-20,35.2400016784668
2013-09-23,35.2400016784668
2013-09-24,35.09000015258789
2013-09-25,35.0
2013-09-26,35.40999984741211
2013-09-27,35.40999984741211
2013-09-30,35.40999984741211
2013-10-01,35.40999984741211
2013-10-02,35.40999984741211
2013-10-03,35.40999984741211
2013-10-04,35.2599983215332
2013-10-07,34.880001068115234
2013-10-08,34.81999969482422
2013-10-09,34.81999969482422
2013-10-10,35.459999084472656
2013-10-11,35.459999084472656
2013-10-14,35.599998474121094
2013-10-15,35.599998474121094
2013-10-16,35.54999923706055
2013-10-17,35.880001068115234
2013-10-18,36.529998779296875
2013-10-21,36.54999923706055
2013-10-22,36.630001068115234
2013-10-23,36.630001068115234
2013-10-24,36.95000076293945
2013-10-25,36.7599983215332
2013-10-28,36.7599983215332
2013-10-29,36.7599983215332
2013-10-30,36.849998474121094
2013-10-31,36.439998626708984
2013-11-01,36.20000076293945
2013-11-04,36.20000076293945
2013-11-05,36.58000183105469
2013-11-06,36.77000045776367
2013-11-07,35.9900016784668
2013-11-08,36.279998779296875
2013-11-11,35.939998626708984
2013-11-12,36.02000045776367
2013-11-13,35.900001525878906
2013-11-14,36.459999084472656
2013-11-15,36.72999954223633
2013-11-18,36.83000183105469
2013-11-19,36.529998779296875
2013-11-20,36.4900016784668
2013-11-21,36.33000183105469
2013-11-22,36.31999969482422
2013-11-25,36.31999969482422
2013-11-26,36.310001373291016
2013-11-27,36.41999816894531
2013-11-29,36.529998779296875
2013-12-02,36.459999084472656
2013-12-03,36.119998931884766
2013-12-04,35.88999938964844
2013-12-05,35.77000045776367
2013-12-06,36.099998474121094
2013-12-09,36.06999969482422
2013-12-10,36.06999969482422
2013-12-11,35.779998779296875
2013-12-12,35.63999938964844
2013-12-13,35.689998626708984
2013-12-16,35.77000045776367
2013-12-17,35.77000045776367
2013-12-18,35.84000015258789
2013-12-19,35.439998626708984
2013-12-20,35.599998474121094
2013-12-23,35.650001525878906
2013-12-24,35.79999923706055
2013-12-26,36.33000183105469
2013-12-27,36.65999984741211
2013-12-30,36.90999984741211
2013-12-31,37.09000015258789
2014-01-02,36.61000061035156
2014-01-03,36.72999954223633
2014-01-06,36.88999938964844
2014-01-07,37.02000045776367
2014-01-08,37.13999938964844
2014-01-09,37.08000183105469
2014-01-10,37.630001068115234
2014-01-13,37.400001525878906
2014-01-14,37.58000183105469
2014-01-15,37.709999084472656
2014-01-16,37.599998474121094
2014-01-17,37.68000030517578
2014-01-21,37.79999923706055
2014-01-22,37.95000076293945
2014-01-23,37.439998626708984
2014-01-24,36.83000183105469
2014-01-27,36.459999084472656
2014-01-28,36.599998474121094
2014-01-29,36.779998779296875
2014-01-30,36.7400016784668
2014-01-31,36.369998931884766
2014-02-03,35.349998474121094
2014-02-04,35.4900016784668
2014-02-05,35.5099983215332
2014-02-06,35.5099983215332
2014-02-07,36.33000183105469
2014-02-10,36.540000915527344
2014-02-11,37.04999923706055
2014-02-12,37.029998779296875
2014-02-13,37.130001068115234
2014-02-14,37.2400016784668
2014-02-18,37.369998931884766
2014-02-19,37.0
2014-02-20,37.099998474121094
2014-02-21,37.16999816894531
2014-02-24,37.560001373291016
2014-02-25,37.349998474121094
2014-02-26,37.04999923706055
2014-02-27,37.34000015258789
2014-02-28,37.529998779296875
2014-03-03,36.56999969482422
2014-03-04,37.9900016784668
2014-03-05,37.9900016784668
2014-03-06,37.9900016784668
2014-03-07,37.849998474121094
2014-03-10,37.849998474121094
2014-03-11,37.630001068115234
2014-03-12,37.47999954223633
2014-03-13,37.040000915527344
2014-03-14,37.040000915527344
2014-03-17,37.040000915527344
2014-03-18,37.470001220703125
2014-03-19,36.939998626708984
2014-03-20,35.77000045776367
2014-03-21,36.529998779296875
2014-03-24,36.560001373291016
2014-03-25,36.279998779296875
2014-03-26,36.29999923706055
2014-03-27,36.02000045776367
2014-03-28,36.02000045776367
2014-03-31,36.02000045776367
2014-04-01,37.439998626708984
2014-04-02,37.529998779296875
2014-04-03,37.45000076293945
2014-04-04,37.279998779296875
2014-04-07,36.970001220703125
2014-04-08,36.72999954223633
2014-04-09,36.97999954223633
2014-04-10,36.56999969482422
2014-04-11,36.20000076293945
2014-04-14,36.2599983215332
2014-04-15,36.099998474121094
2014-04-16,36.45000076293945
2014-04-17,36.810001373291016
2014-04-21,36.779998779296875
2014-04-22,36.779998779296875
2014-04-23,36.93000030517578
2014-04-24,37.04999923706055
2014-04-25,37.04999923706055
2014-04-28,36.880001068115234
2014-04-29,37.20000076293945
2014-04-30,37.20000076293945
2014-05-01,37.279998779296875
2014-05-02,37.279998779296875
2014-05-05,37.29999923706055
2014-05-06,37.130001068115234
2014-05-07,36.77000045776367
2014-05-08,36.77000045776367
2014-05-09,36.65999984741211
2014-05-12,36.61000061035156
2014-05-13,36.790000915527344
2014-05-14,36.79999923706055
2014-05-15,36.470001220703125
2014-05-16,35.90999984741211
2014-05-19,35.90999984741211
2014-05-20,35.86000061035156
2014-05-21,36.27000045776367
2014-05-22,36.349998474121094
2014-05-23,36.619998931884766
2014-05-27,37.0
2014-05-28,37.18000030517578
2014-05-29,37.34000015258789
2014-05-30,37.45000076293945
2014-06-02,37.599998474121094
2014-06-03,37.279998779296875
2014-06-04,37.560001373291016
2014-06-05,37.65999984741211
2014-06-06,37.86000061035156
2014-06-09,37.97999954223633
2014-06-10,37.97999954223633
2014-06-11,37.84000015258789
2014-06-12,37.97999954223633
2014-06-13,37.65999984741211
2014-06-16,37.790000915527344
2014-06-17,37.849998474121094
2014-06-18,37.849998474121094
2014-06-19,38.43000030517578
2014-06-20,38.43000030517578
2014-06-23,38.38999938964844
2014-06-24,37.869998931884766
2014-06-25,37.709999084472656
2014-06-26,37.9900016784668
2014-06-27,37.9900016784668
2014-06-30,37.9900016784668
2014-07-01,38.630001068115234
2014-07-02,38.38999938964844
2014-07-03,38.52000045776367
2014-07-07,38.2400016784668
2014-07-08,38.2400016784668
2014-07-09,38.380001068115234
2014-07-10,37.88999938964844
2014-07-11,37.88999938964844
2014-07-14,38.040000915527344
2014-07-15,37.72999954223633
2014-07-16,38.119998931884766
2014-07-17,37.93000030517578
2014-07-18,37.7400016784668
2014-07-21,37.900001525878906
2014-07-22,37.939998626708984
2014-07-23,38.13999938964844
2014-07-24,38.040000915527344
2014-07-25,38.220001220703125
2014-07-28,38.290000915527344
2014-07-29,37.939998626708984
2014-07-30,37.66999816894531
2014-07-31,37.52000045776367
2014-08-01,37.29999923706055
2014-08-04,37.29999923706055
2014-08-05,37.29999923706055
2014-08-06,36.66999816894531
2014-08-07,36.52000045776367
2014-08-08,36.630001068115234
2014-08-11,37.029998779296875
2014-08-12,36.849998474121094
2014-08-13,37.11000061035156
2014-08-14,37.11000061035156
2014-08-15,37.34000015258789
2014-08-18,37.58000183105469
2014-08-19,37.790000915527344
2014-08-20,37.7400016784668
2014-08-21,37.7400016784668
2014-08-22,37.84000015258789
2014-08-25,37.72999954223633
2014-08-26,38.02000045776367
2014-08-27,38.02000045776367
2014-08-28,37.970001220703125
2014-08-29,37.970001220703125
2014-09-02,37.88999938964844
2014-09-03,38.060001373291016
2014-09-04,38.060001373291016
2014-09-05,37.7599983215332
2014-09-08,37.540000915527344
2014-09-09,37.540000915527344
2014-09-10,37.41999816894531
2014-09-11,37.209999084472656
2014-09-12,37.209999084472656
2014-09-15,36.88999938964844
2014-09-16,36.97999954223633
2014-09-17,36.84000015258789
2014-09-18,36.88999938964844
2014-09-19,36.790000915527344
2014-09-22,36.5
2014-09-23,36.470001220703125
2014-09-24,36.560001373291016
2014-09-25,36.560001373291016
2014-09-26,36.560001373291016
2014-09-29,35.97999954223633
2014-09-30,35.79999923706055
2014-10-01,35.79999923706055
2014-10-02,35.11000061035156
2014-10-03,35.43000030517578
2014-10-06,35.09000015258789
2014-10-07,34.63999938964844
2014-10-08,34.720001220703125
2014-10-09,34.099998474121094
2014-10-10,33.66999816894531
2014-10-13,33.630001068115234
2014-10-14,33.279998779296875
2014-10-15,33.33000183105469
2014-10-16,33.41999816894531
2014-10-17,33.5099983215332
2014-10-20,34.040000915527344
2014-10-21,34.27000045776367
2014-10-22,34.47999954223633
2014-10-23,34.7400016784668
2014-10-24,34.529998779296875
2014-10-27,34.38999938964844
2014-10-28,34.61000061035156
2014-10-29,34.52000045776367
2014-10-30,34.41999816894531
2014-10-31,34.27000045776367
2014-11-03,34.27000045776367
2014-11-04,33.939998626708984
2014-11-05,33.810001373291016
2014-11-06,33.470001220703125
2014-11-07,33.22999954223633
2014-11-10,33.38999938964844
2014-11-11,33.52000045776367
2014-11-12,33.06999969482422
2014-11-13,33.2599983215332
2014-11-14,33.36000061035156
2014-11-17,33.029998779296875
2014-11-18,33.349998474121094
2014-11-19,32.84000015258789
2014-11-20,32.75
2014-11-21,33.08000183105469
2014-11-24,33.189998626708984
2014-11-25,33.2599983215332
2014-11-26,33.470001220703125
2014-11-28,33.470001220703125
2014-12-01,32.779998779296875
2014-12-02,33.029998779296875
2014-12-03,33.119998931884766
2014-12-04,32.97999954223633
2014-12-05,32.810001373291016
2014-12-08,32.75
2014-12-09,32.75
2014-12-10,32.29999923706055
2014-12-11,31.799999237060547
2014-12-12,31.469999313354492
2014-12-15,31.40999984741211
2014-12-16,31.610000610351562
2014-12-17,31.690000534057617
2014-12-18,31.690000534057617
2014-12-19,32.189998626708984
2014-12-22,32.16999816894531
2014-12-23,31.940000534057617
2014-12-24,31.940000534057617
2014-12-26,32.25
2014-12-29,32.11000061035156
2014-12-30,32.16999816894531
2014-12-31,32.130001068115234
2015-01-02,32.0
2015-01-05,31.68000030517578
2015-01-06,31.68000030517578
2015-01-07,31.950000762939453
2015-01-08,32.25
2015-01-09,31.90999984741211
2015-01-12,32.150001525878906
2015-01-13,32.08000183105469
2015-01-14,31.649999618530273
2015-01-15,32.16999816894531
2015-01-16,32.130001068115234
2015-01-20,31.75
2015-01-21,31.93000030517578
2015-01-22,31.959999084472656
2015-01-23,31.899999618530273
2015-01-26,32.15999984741211
2015-01-27,32.15999984741211
2015-01-28,32.029998779296875
2015-01-29,32.040000915527344
2015-01-30,32.130001068115234
2015-02-02,31.950000762939453
2015-02-03,32.33000183105469
2015-02-04,32.529998779296875
2015-02-05,32.63999938964844
2015-02-06,32.369998931884766
2015-02-09,32.25
2015-02-10,32.25
2015-02-11,31.959999084472656
2015-02-12,32.41999816894531
2015-02-13,32.7400016784668
2015-02-17,32.7400016784668
2015-02-18,32.52000045776367
2015-02-19,32.970001220703125
2015-02-20,32.81999969482422
2015-02-23,32.83000183105469
2015-02-24,33.09000015258789
2015-02-25,33.38999938964844
2015-02-26,33.38999938964844
2015-02-27,33.06999969482422
2015-03-02,33.099998474121094
2015-03-03,33.13999938964844
2015-03-04,33.15999984741211
2015-03-05,33.279998779296875
2015-03-06,33.04999923706055
2015-03-09,33.0099983215332
2015-03-10,32.40999984741211
2015-03-11,32.15999984741211
2015-03-12,32.15999984741211
2015-03-13,32.52000045776367
2015-03-16,32.97999954223633
2015-03-17,32.83000183105469
2015-03-18,32.83000183105469
2015-03-19,33.11000061035156
2015-03-20,33.11000061035156
2015-03-23,33.95000076293945
2015-03-24,34.08000183105469
2015-03-25,33.95000076293945
2015-03-26,33.95000076293945
2015-03-27,33.52000045776367
2015-03-30,33.790000915527344
2015-03-31,33.65999984741211
2015-04-01,33.79999923706055
2015-04-02,34.0
2015-04-06,34.970001220703125
2015-04-07,34.970001220703125
2015-04-08,34.970001220703125
2015-04-09,34.709999084472656
2015-04-10,35.040000915527344
2015-04-13,34.939998626708984
2015-04-14,34.939998626708984
2015-04-15,35.61000061035156
2015-04-16,35.68000030517578
2015-04-17,35.08000183105469
2015-04-20,35.349998474121094
2015-04-21,35.349998474121094
2015-04-22,35.380001068115234
2015-04-23,35.15999984741211
2015-04-24,35.38999938964844
2015-04-27,35.869998931884766
2015-04-28,35.68000030517578
2015-04-29,35.869998931884766
2015-04-30,35.869998931884766
2015-05-01,35.56999969482422
2015-05-04,35.75
2015-05-05,35.369998931884766
2015-05-06,35.220001220703125
2015-05-07,34.810001373291016
2015-05-08,35.720001220703125
2015-05-11,35.63999938964844
2015-05-12,35.810001373291016
2015-05-13,36.130001068115234
2015-05-14,36.310001373291016
2015-05-15,36.310001373291016
2015-05-18,36.369998931884766
2015-05-19,35.93000030517578
2015-05-20,36.130001068115234
2015-05-21,36.29999923706055
2015-05-22,36.27000045776367
2015-05-26,35.720001220703125
2015-05-27,35.880001068115234
2015-05-28,35.900001525878906
2015-05-29,35.849998474121094
2015-06-01,35.86000061035156
2015-06-02,36.150001525878906
2015-06-03,35.91999816894531
2015-06-04,35.72999954223633
2015-06-05,35.560001373291016
2015-06-08,35.65999984741211
2015-06-09,35.540000915527344
2015-06-10,36.11000061035156
2015-06-11,36.11000061035156
2015-06-12,36.029998779296875
2015-06-15,36.09000015258789
2015-06-16,35.849998474121094
2015-06-17,36.369998931884766
2015-06-18,36.279998779296875
2015-06-19,36.54999923706055
2015-06-22,36.5
2015-06-23,36.869998931884766
2015-06-24,36.09000015258789
2015-06-25,36.369998931884766
2015-06-26,36.0
2015-06-29,35.189998626708984
2015-06-30,35.7599983215332
2015-07-01,36.25
2015-07-02,36.15999984741211
2015-07-06,35.540000915527344
2015-07-07,34.54999923706055
2015-07-08,34.90999984741211
2015-07-09,35.0
2015-07-10,35.38999938964844
2015-07-13,35.09000015258789
2015-07-14,35.810001373291016
2015-07-15,35.41999816894531
2015-07-16,35.68000030517578
2015-07-17,35.77000045776367
2015-07-20,35.68000030517578
2015-07-21,36.0099983215332
2015-07-22,36.380001068115234
2015-07-23,37.709999084472656
2015-07-24,35.47999954223633
2015-07-27,36.63999938964844
2015-07-28,35.900001525878906
2015-07-29,35.06999969482422
2015-07-30,34.13999938964844
2015-07-31,35.400001525878906
2015-08-03,35.400001525878906
2015-08-04,34.97999954223633
2015-08-05,34.59000015258789
2015-08-06,34.59000015258789
2015-08-07,35.060001373291016
2015-08-10,35.119998931884766
2015-08-11,35.119998931884766
2015-08-12,34.65999984741211
2015-08-13,35.38999938964844
2015-08-14,35.630001068115234
2015-08-17,36.689998626708984
2015-08-18,34.88999938964844
2015-08-19,33.529998779296875
2015-08-20,32.779998779296875
2015-08-21,32.779998779296875
2015-08-24,31.799999237060547
2015-08-25,32.15999984741211
2015-08-26,31.770000457763672
2015-08-27,33.380001068115234
2015-08-28,32.70000076293945
2015-08-31,33.43000030517578
2015-09-01,32.33000183105469
2015-09-02,32.52000045776367
2015-09-03,32.33000183105469
2015-09-04,31.549999237060547
2015-09-08,31.559999465942383
2015-09-09,31.43000030517578
2015-09-10,32.380001068115234
2015-09-11,32.06999969482422
2015-09-14,31.84000015258789
2015-09-15,31.84000015258789
2015-09-16,32.41999816894531
2015-09-17,32.93000030517578
2015-09-18,32.93000030517578
2015-09-21,32.529998779296875
2015-09-22,32.529998779296875
2015-09-23,31.8700008392334
2015-09-24,31.670000076293945
2015-09-25,31.670000076293945
2015-09-28,31.59000015258789
2015-09-29,31.43000030517578
2015-09-30,32.0099983215332
2015-10-01,32.119998931884766
2015-10-02,32.45000076293945
2015-10-05,33.47999954223633
2015-10-06,33.47999954223633
2015-10-07,33.630001068115234
2015-10-08,33.349998474121094
2015-10-09,33.630001068115234
2015-10-12,33.630001068115234
2015-10-13,33.630001068115234
2015-10-14,33.189998626708984
2015-10-15,33.189998626708984
2015-10-16,33.720001220703125
2015-10-19,33.720001220703125
2015-10-20,33.79999923706055
2015-10-21,33.79999923706055
2015-10-22,34.119998931884766
2015-10-23,33.97999954223633
2015-10-26,33.86000061035156
2015-10-27,33.540000915527344
2015-10-28,33.66999816894531
2015-10-29,33.599998474121094
2015-10-30,33.599998474121094
2015-11-02,33.790000915527344
2015-11-03,33.65999984741211
2015-11-04,33.70000076293945
2015-11-05,33.380001068115234
2015-11-06,33.380001068115234
2015-11-09,32.599998474121094
2015-11-10,32.86000061035156
2015-11-11,32.86000061035156
