,IHG
2004-02-25,21.45808219909668
2004-02-26,20.914840698242188
2004-02-27,20.580537796020508
2004-03-01,21.22825050354004
2004-03-02,21.08199119567871
2004-03-03,20.664112091064453
2004-03-04,20.622325897216797
2004-03-05,20.83126449584961
2004-03-08,21.311826705932617
2004-03-09,20.977523803710938
2004-03-10,19.911930084228516
2004-03-11,19.87014389038086
2004-03-12,20.371597290039062
2004-03-15,19.556734085083008
2004-03-16,19.535839080810547
2004-03-17,19.619415283203125
2004-03-18,19.744779586791992
2004-03-19,19.577627182006836
2004-03-22,19.347795486450195
2004-03-23,19.243324279785156
2004-03-24,18.616506576538086
2004-03-25,18.78365707397461
2004-03-26,18.595613479614258
2004-03-29,18.929916381835938
2004-03-30,19.222431182861328
2004-03-31,19.306007385253906
2004-04-01,19.598522186279297
2004-04-02,19.598522186279297
2004-04-05,19.535839080810547
2004-04-06,19.473159790039062
2004-04-07,19.535839080810547
2004-04-08,19.264219284057617
2004-04-12,19.410476684570312
2004-04-13,19.431371688842773
2004-04-14,18.8254451751709
2004-04-15,18.679189682006836
2004-04-16,19.159748077392578
2004-04-19,19.702991485595703
2004-04-20,19.661203384399414
2004-04-21,19.556734085083008
2004-04-22,20.037294387817383
2004-04-23,20.41338539123535
2004-04-26,20.141765594482422
2004-04-27,19.84925079345703
2004-04-28,20.16265869140625
2004-04-29,20.079082489013672
2004-04-30,19.911930084228516
2004-05-03,19.891036987304688
2004-05-04,20.4760684967041
2004-05-05,20.288021087646484
2004-05-06,20.079082489013672
2004-05-07,19.619415283203125
2004-05-10,18.574718475341797
2004-05-11,18.365779876708984
2004-05-12,18.44935417175293
2004-05-13,18.532930374145508
2004-05-14,18.44935417175293
2004-05-17,18.177734375
2004-05-18,18.386672973632812
2004-05-19,18.700082778930664
2004-05-20,18.616506576538086
2004-05-21,19.076173782348633
2004-05-24,19.013492584228516
2004-05-25,19.49405288696289
2004-05-26,19.702991485595703
2004-05-27,19.891036987304688
2004-05-28,20.392492294311523
2004-06-01,20.51785659790039
2004-06-02,20.434280395507812
2004-06-03,20.288021087646484
2004-06-04,20.392492294311523
2004-06-07,20.998416900634766
2004-06-08,20.85215950012207
2004-06-09,21.061098098754883
2004-06-10,20.914840698242188
2004-06-14,20.308916091918945
2004-06-15,20.78947639465332
2004-06-16,20.998416900634766
2004-06-17,21.16556739807129
2004-06-18,21.43718910217285
2004-06-21,21.374507904052734
2004-06-22,21.019311904907227
2004-06-23,21.270038604736328
2004-06-24,20.998416900634766
2004-06-25,21.16556739807129
2004-06-28,21.646129608154297
2004-06-29,21.83417510986328
2004-06-30,22.5236759185791
2004-07-01,22.481887817382812
2004-07-02,22.18937110900879
2004-07-06,22.064008712768555
2004-07-07,22.54456901550293
2004-07-08,22.46099281311035
2004-07-09,22.16847801208496
2004-07-12,22.272947311401367
2004-07-13,22.105796813964844
2004-07-14,22.16847801208496
2004-07-15,22.314735412597656
2004-07-16,22.774402618408203
2004-07-19,22.79529571533203
2004-07-20,22.816190719604492
2004-07-21,22.669931411743164
2004-07-22,22.983341217041016
2004-07-23,22.54456901550293
2004-07-26,22.21026611328125
2004-07-27,22.16847801208496
2004-07-28,22.335628509521484
2004-07-29,22.732614517211914
2004-07-30,22.690826416015625
2004-08-02,22.87887191772461
2004-08-03,23.12959861755371
2004-08-04,22.5236759185791
2004-08-05,22.46099281311035
2004-08-06,21.83417510986328
2004-08-09,21.646129608154297
2004-08-10,21.47897720336914
2004-08-11,21.249143600463867
2004-08-12,20.643220901489258
2004-08-13,21.061098098754883
2004-08-16,21.416296005249023
2004-08-17,21.52076530456543
2004-08-18,21.43718910217285
2004-08-19,21.729705810546875
2004-08-20,21.541658401489258
2004-08-23,21.49987030029297
2004-08-24,21.56255340576172
2004-08-25,21.83417510986328
2004-08-26,21.729705810546875
2004-08-27,21.83417510986328
2004-08-30,21.729705810546875
2004-08-31,21.52076530456543
2004-09-01,21.416296005249023
2004-09-02,21.49987030029297
2004-09-03,21.374507904052734
2004-09-07,21.83417510986328
2004-09-08,21.875961303710938
2004-09-09,22.231159210205078
2004-09-10,22.83708381652832
2004-09-13,23.12959861755371
2004-09-14,23.589265823364258
2004-09-15,23.756418228149414
2004-09-16,24.696645736694336
2004-09-17,24.50860023498535
2004-09-20,24.341447830200195
2004-09-21,24.341447830200195
2004-09-22,23.90267562866211
2004-09-23,24.007144927978516
2004-09-24,23.81909942626953
2004-09-27,23.735523223876953
2004-09-28,24.048933029174805
2004-09-29,24.174297332763672
2004-09-30,24.15340232849121
2004-10-01,24.780221939086914
2004-10-04,25.072736740112305
2004-10-05,25.093629837036133
2004-10-06,24.84290313720703
2004-10-07,24.696645736694336
2004-10-08,24.82200813293457
2004-10-11,24.9682674407959
2004-10-12,24.654857635498047
2004-10-13,25.156312942504883
2004-10-14,24.696645736694336
2004-10-15,25.114524841308594
2004-10-18,24.9682674407959
2004-10-19,25.574190139770508
2004-10-20,25.427932739257812
2004-10-21,25.657766342163086
2004-10-22,26.305479049682617
2004-10-25,25.84581184387207
2004-10-26,25.699554443359375
2004-10-27,25.59508514404297
2004-10-28,26.033857345581055
2004-10-29,25.86670684814453
2004-11-01,25.80402374267578
2004-11-02,26.033857345581055
2004-11-03,26.22190284729004
2004-11-04,26.117433547973633
2004-11-05,26.53531265258789
2004-11-08,26.28458595275879
2004-11-09,26.096540451049805
2004-11-10,25.950281143188477
2004-11-11,25.992069244384766
2004-11-12,26.82782745361328
2004-11-15,26.57710075378418
2004-11-16,26.702463150024414
2004-11-17,27.120342254638672
2004-11-18,26.639781951904297
2004-11-19,26.389055252075195
2004-11-22,26.61888885498047
2004-11-23,26.20100975036621
2004-11-24,26.117433547973633
2004-11-26,27.036766052246094
2004-11-29,26.848722457885742
2004-11-30,27.057661056518555
2004-12-01,27.30838966369629
2004-12-02,27.015872955322266
2004-12-03,27.078554153442383
2004-12-06,27.350177764892578
2004-12-07,27.099449157714844
2004-12-08,26.994979858398438
2004-12-09,27.099449157714844
2004-12-10,26.806934356689453
2004-12-13,27.2666015625
2004-12-14,27.2666015625
2004-12-15,27.16213035583496
2004-12-16,26.91140365600586
2004-12-17,26.91140365600586
2004-12-20,27.16213035583496
2004-12-21,26.91140365600586
2004-12-22,26.347267150878906
2004-12-23,26.744251251220703
2004-12-27,26.61888885498047
2004-12-28,26.514419555664062
2004-12-29,26.53531265258789
2004-12-30,26.744251251220703
2004-12-31,26.368160247802734
2005-01-03,26.2427978515625
2005-01-04,25.615978240966797
2005-01-05,25.59508514404297
2005-01-06,25.678661346435547
2005-01-07,26.263690948486328
2005-01-10,26.20100975036621
2005-01-11,26.117433547973633
2005-01-12,26.389055252075195
2005-01-13,26.472631454467773
2005-01-14,26.263690948486328
2005-01-18,26.514419555664062
2005-01-19,26.681570053100586
2005-01-20,26.848722457885742
2005-01-21,26.723358154296875
2005-01-24,26.91140365600586
2005-01-25,26.786039352416992
2005-01-26,27.120342254638672
2005-01-27,26.744251251220703
2005-01-28,26.702463150024414
2005-01-31,26.368160247802734
2005-02-01,26.765146255493164
2005-02-02,26.451736450195312
2005-02-03,26.681570053100586
2005-02-04,27.099449157714844
2005-02-07,26.660675048828125
2005-02-08,27.078554153442383
2005-02-09,26.639781951904297
2005-02-10,26.95319175720215
2005-02-11,26.89051055908203
2005-02-14,27.24570655822754
2005-02-15,27.287494659423828
2005-02-16,27.141237258911133
2005-02-17,27.120342254638672
2005-02-18,27.099449157714844
2005-02-22,26.660675048828125
2005-02-23,26.55620765686035
2005-02-24,26.744251251220703
2005-02-25,26.765146255493164
2005-02-28,26.765146255493164
2005-03-01,26.93229866027832
2005-03-02,26.4935245513916
2005-03-03,26.430843353271484
2005-03-04,26.786039352416992
2005-03-07,26.57710075378418
2005-03-08,26.61888885498047
2005-03-09,26.639781951904297
2005-03-10,27.287494659423828
2005-03-11,26.61888885498047
2005-03-14,26.033857345581055
2005-03-15,25.971176147460938
2005-03-16,26.20100975036621
2005-03-17,25.971176147460938
2005-03-18,25.59508514404297
2005-03-21,25.365251541137695
2005-03-22,24.90558433532715
2005-03-23,24.425024032592773
2005-03-24,24.675750732421875
2005-03-28,24.633962631225586
2005-03-29,24.425024032592773
2005-03-30,24.341447830200195
2005-03-31,24.654857635498047
2005-04-01,24.466812133789062
2005-04-04,24.654857635498047
2005-04-05,24.696645736694336
2005-04-06,24.59217643737793
2005-04-07,24.52949333190918
2005-04-08,24.759326934814453
2005-04-11,25.072736740112305
2005-04-12,25.010053634643555
2005-04-13,24.90558433532715
2005-04-14,24.675750732421875
2005-04-15,24.48770523071289
2005-04-18,24.52949333190918
2005-04-19,24.9682674407959
2005-04-20,25.407039642333984
2005-04-21,25.4697208404541
2005-04-22,25.4697208404541
2005-04-25,25.720449447631836
2005-04-26,25.072736740112305
2005-04-27,25.010053634643555
2005-04-28,24.696645736694336
2005-04-29,24.86379623413086
2005-05-02,24.88469123840332
2005-05-03,24.90558433532715
2005-05-04,24.90558433532715
2005-05-05,25.281675338745117
2005-05-06,24.9682674407959
2005-05-09,24.92647933959961
2005-05-10,24.654857635498047
2005-05-11,24.4459171295166
2005-05-12,24.404130935668945
2005-05-13,24.028039932250977
2005-05-16,24.132509231567383
2005-05-17,24.007144927978516
2005-05-18,24.801115036010742
2005-05-19,25.030948638916016
2005-05-20,24.947372436523438
2005-05-23,25.365251541137695
2005-05-24,24.9682674407959
2005-05-25,24.90558433532715
2005-05-26,25.072736740112305
2005-05-27,24.696645736694336
2005-05-31,24.4459171295166
2005-06-01,24.466812133789062
2005-06-02,24.738433837890625
2005-06-03,24.9682674407959
2005-06-06,25.239887237548828
2005-06-07,25.762237548828125
2005-06-08,25.344358444213867
2005-06-09,25.281675338745117
2005-06-10,25.281675338745117
2005-06-13,25.302570343017578
2005-06-14,25.51150894165039
2005-06-15,25.950281143188477
2005-06-16,26.18011474609375
2005-06-17,26.681570053100586
2005-06-20,26.451736450195312
2005-06-21,26.806934356689453
2005-06-22,26.744251251220703
2005-06-23,26.472631454467773
2005-06-24,26.326372146606445
2005-06-27,26.660675048828125
2005-06-28,27.141237258911133
2005-06-29,26.848722457885742
2005-06-30,26.430843353271484
2005-07-01,26.472631454467773
2005-07-05,26.57710075378418
2005-07-06,26.53531265258789
2005-07-07,25.992069244384766
2005-07-08,26.389055252075195
2005-07-11,26.723358154296875
2005-07-12,27.16213035583496
2005-07-13,27.49643325805664
2005-07-14,27.036766052246094
2005-07-15,26.994979858398438
2005-07-18,26.681570053100586
2005-07-19,26.61888885498047
2005-07-20,26.765146255493164
2005-07-21,26.702463150024414
2005-07-22,26.681570053100586
2005-07-25,26.389055252075195
2005-07-26,26.326372146606445
2005-07-27,26.53531265258789
2005-07-28,26.848722457885742
2005-07-29,26.806934356689453
2005-08-01,27.24570655822754
2005-08-02,27.329282760620117
2005-08-03,27.20391845703125
2005-08-04,27.22481346130371
2005-08-05,27.663585662841797
2005-08-08,27.705373764038086
2005-08-09,27.997888565063477
2005-08-10,28.22772216796875
2005-08-11,28.60381317138672
2005-08-12,28.791858673095703
2005-08-15,28.854541778564453
2005-08-16,28.582918167114258
2005-08-17,28.478450775146484
2005-08-18,28.039676666259766
2005-08-19,28.102359771728516
2005-08-22,28.081464767456055
2005-08-23,27.9143123626709
2005-08-24,27.663585662841797
2005-08-25,27.83073616027832
2005-08-26,27.663585662841797
2005-08-29,27.89341926574707
2005-08-30,27.768054962158203
2005-08-31,28.20682716369629
2005-09-01,28.750070571899414
2005-09-02,28.1650390625
2005-09-06,28.22772216796875
2005-09-07,28.20682716369629
2005-09-08,28.26951026916504
2005-09-09,28.478450775146484
2005-09-12,27.97699546813965
2005-09-13,27.809843063354492
2005-09-14,27.58000946044922
2005-09-15,27.684480667114258
2005-09-16,27.684480667114258
2005-09-19,27.55911636352539
2005-09-20,27.22481346130371
2005-09-21,26.744251251220703
2005-09-22,26.55620765686035
2005-09-23,26.514419555664062
2005-09-26,26.28458595275879
2005-09-27,26.18011474609375
2005-09-28,26.2427978515625
2005-09-29,26.848722457885742
2005-09-30,26.57710075378418
2005-10-03,26.53531265258789
2005-10-04,26.430843353271484
2005-10-05,26.409948348999023
2005-10-06,26.096540451049805
2005-10-07,26.117433547973633
2005-10-10,25.992069244384766
2005-10-11,25.657766342163086
2005-10-12,25.51150894165039
2005-10-13,25.156312942504883
2005-10-14,26.723358154296875
2005-10-17,26.28458595275879
2005-10-18,25.720449447631836
2005-10-19,26.117433547973633
2005-10-20,25.720449447631836
2005-10-21,25.824918746948242
2005-10-24,26.2427978515625
2005-10-25,25.636873245239258
2005-10-26,25.80402374267578
2005-10-27,25.51150894165039
2005-10-28,25.80402374267578
2005-10-31,26.096540451049805
2005-11-01,26.472631454467773
2005-11-02,27.141237258911133
2005-11-03,27.20391845703125
2005-11-04,26.681570053100586
2005-11-07,26.95319175720215
2005-11-08,27.20391845703125
2005-11-09,27.433752059936523
2005-11-10,28.081464767456055
2005-11-11,28.18593406677246
2005-11-14,28.18593406677246
2005-11-15,28.582918167114258
2005-11-16,28.311298370361328
2005-11-17,28.750070571899414
2005-11-18,28.290403366088867
2005-11-21,28.353086471557617
2005-11-22,28.373979568481445
2005-11-23,28.26951026916504
2005-11-25,28.750070571899414
2005-11-28,28.436662673950195
2005-11-29,28.144145965576172
2005-11-30,28.1650390625
2005-12-01,28.770965576171875
2005-12-02,28.87543487548828
2005-12-05,29.021692276000977
2005-12-06,28.979904174804688
2005-12-07,29.000797271728516
2005-12-08,28.833646774291992
2005-12-09,29.20973777770996
2005-12-12,29.62761688232422
2005-12-13,30.17085838317871
2005-12-14,30.27532958984375
2005-12-15,29.87834358215332
2005-12-16,29.732086181640625
2005-12-19,29.794767379760742
2005-12-20,30.149965286254883
2005-12-21,30.02460289001465
2005-12-22,30.003707885742188
2005-12-23,30.108177185058594
2005-12-27,30.087284088134766
2005-12-28,30.02460289001465
2005-12-29,30.358905792236328
2005-12-30,30.191753387451172
2006-01-03,31.111087799072266
2006-01-04,31.152875900268555
2006-01-05,30.60963249206543
2006-01-06,30.23354148864746
2006-01-09,29.87834358215332
2006-01-10,29.87834358215332
2006-01-11,30.129070281982422
2006-01-12,29.87834358215332
2006-01-13,30.421586990356445
2006-01-17,30.90214729309082
2006-01-18,30.776784896850586
2006-01-19,31.215557098388672
2006-01-20,30.881254196166992
2006-01-23,31.027511596679688
2006-01-24,31.63343620300293
2006-01-25,31.88416290283203
2006-01-26,31.779693603515625
2006-01-27,31.800586700439453
2006-01-30,31.737905502319336
2006-01-31,32.155784606933594
2006-02-01,32.05131530761719
2006-02-02,31.717010498046875
2006-02-03,31.863269805908203
2006-02-06,31.758798599243164
2006-02-07,31.173768997192383
2006-02-08,31.61254119873047
2006-02-09,31.54986000061035
2006-02-10,31.63343620300293
2006-02-13,31.111087799072266
2006-02-14,30.90214729309082
2006-02-15,31.63343620300293
2006-02-16,31.94684410095215
2006-02-17,32.53187561035156
2006-02-21,32.364723205566406
2006-02-22,32.072208404541016
2006-02-23,31.528966903686523
2006-02-24,31.821481704711914
2006-02-27,31.842374801635742
2006-02-28,32.11399459838867
2006-03-01,31.863269805908203
2006-03-02,31.19466209411621
2006-03-03,31.508071899414062
2006-03-06,31.320026397705078
2006-03-07,30.52605628967285
2006-03-08,30.296222686767578
2006-03-09,30.087284088134766
2006-03-10,30.17085838317871
2006-03-13,30.94393539428711
2006-03-14,31.445390701293945
2006-03-15,31.528966903686523
2006-03-16,32.53187561035156
2006-03-17,33.07511901855469
2006-03-20,33.01243591308594
2006-03-21,32.94975280761719
2006-03-22,33.158695220947266
2006-03-23,33.472103118896484
2006-03-24,33.49299621582031
2006-03-27,33.054222106933594
2006-03-28,32.63634490966797
2006-03-29,33.7855110168457
2006-03-30,33.7855110168457
2006-03-31,34.307861328125
2006-04-03,34.307861328125
2006-04-04,34.788421630859375
2006-04-05,34.62126922607422
2006-04-06,34.433223724365234
2006-04-07,34.16160202026367
2006-04-10,34.475013732910156
2006-04-11,34.03623962402344
2006-04-12,33.6810417175293
2006-04-13,33.7855110168457
2006-04-17,33.95266342163086
2006-04-18,34.45411682128906
2006-04-19,35.143619537353516
2006-04-20,34.97646713256836
2006-04-21,35.26898193359375
2006-04-24,35.3316650390625
2006-04-25,35.60328674316406
2006-04-26,35.47792053222656
2006-04-27,36.397254943847656
2006-04-28,36.73155975341797
2006-05-01,36.7524528503418
2006-05-02,37.27479934692383
2006-05-03,36.37636184692383
2006-05-04,38.71648406982422
2006-05-05,38.465755462646484
2006-05-08,38.465755462646484
2006-05-09,38.54933166503906
2006-05-10,38.48664855957031
2006-05-11,38.7791633605957
2006-05-12,38.235923767089844
2006-05-15,37.567317962646484
2006-05-16,37.734466552734375
2006-05-17,36.68976974487305
2006-05-18,35.79133224487305
2006-05-19,35.9584846496582
2006-05-22,35.60328674316406
2006-05-23,36.37636184692383
2006-05-24,35.582393646240234
2006-05-25,35.77043533325195
2006-05-26,36.125633239746094
2006-05-30,35.60328674316406
2006-05-31,35.77043533325195
2006-06-01,36.00027084350586
2006-06-02,36.543514251708984
2006-06-05,36.96139144897461
2006-06-06,36.250999450683594
2006-06-07,31.466283798217773
2006-06-08,31.94684410095215
2006-06-09,31.737905502319336
2006-06-12,31.28084945678711
2006-06-13,30.238765716552734
2006-06-14,30.65925407409668
2006-06-15,31.573366165161133
2006-06-16,31.0980281829834
2006-06-19,30.896923065185547
2006-06-20,31.043182373046875
2006-06-21,31.0980281829834
2006-06-22,30.97005271911621
2006-06-23,31.006616592407227
2006-06-26,30.7872314453125
2006-06-27,30.385021209716797
2006-06-28,30.805513381958008
2006-06-29,31.811033248901367
2006-06-30,32.17667770385742
2006-07-03,32.37778091430664
2006-07-05,31.88416290283203
2006-07-06,32.140113830566406
2006-07-07,32.08526611328125
2006-07-10,32.17667770385742
2006-07-11,32.61545181274414
2006-07-12,31.90244483947754
2006-07-13,31.628211975097656
2006-07-14,31.061464309692383
2006-07-17,30.49471664428711
2006-07-18,30.622690200805664
2006-07-19,31.317415237426758
2006-07-20,31.28084945678711
2006-07-21,30.714101791381836
2006-07-24,31.18943977355957
2006-07-25,31.28084945678711
2006-07-26,31.152875900268555
2006-07-27,30.439868927001953
2006-07-28,29.708581924438477
2006-07-31,29.690298080444336
2006-08-01,29.635452270507812
2006-08-02,29.763427734375
2006-08-03,29.288089752197266
2006-08-04,29.85483741760254
2006-08-07,30.0742244720459
2006-08-08,30.202199935913086
2006-08-09,30.330175399780273
2006-08-10,29.342937469482422
2006-08-11,29.489194869995117
2006-08-14,29.233243942260742
2006-08-15,30.220481872558594
2006-08-16,30.403303146362305
2006-08-17,30.439868927001953
2006-08-18,31.335697174072266
2006-08-21,31.353979110717773
2006-08-22,31.152875900268555
2006-08-23,31.353979110717773
2006-08-24,31.683059692382812
2006-08-25,31.737905502319336
2006-08-28,32.066986083984375
2006-08-29,32.12183380126953
2006-08-30,32.17667770385742
2006-08-31,32.268089294433594
2006-09-01,32.37778091430664
2006-09-05,32.28636932373047
2006-09-06,31.975574493408203
2006-09-07,31.737905502319336
2006-09-08,31.829315185546875
2006-09-11,31.719623565673828
2006-09-12,32.542320251464844
2006-09-13,32.542320251464844
2006-09-14,32.52404022216797
2006-09-15,32.74342727661133
2006-09-18,32.37778091430664
2006-09-19,32.32293701171875
2006-09-20,32.652015686035156
2006-09-21,32.45091247558594
2006-09-22,32.08526611328125
2006-09-25,32.30465316772461
2006-09-26,32.359500885009766
2006-09-27,31.99385643005371
2006-09-28,32.28636932373047
2006-09-29,32.24980545043945
2006-10-02,32.341217041015625
2006-10-03,32.59716796875
2006-10-04,32.79827117919922
2006-10-05,33.25532913208008
2006-10-06,33.090789794921875
2006-10-09,33.054222106933594
2006-10-10,33.054222106933594
2006-10-11,32.81655502319336
2006-10-12,33.10906982421875
2006-10-13,33.20048141479492
2006-10-16,33.51128005981445
2006-10-17,33.27360916137695
2006-10-18,33.7855110168457
2006-10-19,33.71238327026367
2006-10-20,34.644775390625
2006-10-23,34.55336380004883
2006-10-24,35.0469856262207
2006-10-25,35.5040397644043
2006-10-26,35.65029525756836
2006-10-27,35.65029525756836
2006-10-30,35.35778045654297
2006-10-31,35.57716751098633
2006-11-01,35.26637268066406
2006-11-02,35.339500427246094
2006-11-03,35.54060363769531
2006-11-06,36.436431884765625
2006-11-07,37.00318145751953
2006-11-08,37.36882400512695
2006-11-09,37.03974533081055
2006-11-10,37.35054016113281
2006-11-13,37.18600082397461
2006-11-14,37.29569625854492
2006-11-15,36.948333740234375
2006-11-16,37.07630920410156
2006-11-17,36.67409896850586
2006-11-20,36.436431884765625
2006-11-21,36.82035827636719
2006-11-22,37.05802536010742
2006-11-24,36.91176986694336
2006-11-27,36.655818939208984
2006-11-28,36.39986801147461
2006-11-29,36.91176986694336
2006-11-30,37.167720794677734
2006-12-01,37.240848541259766
2006-12-04,38.191524505615234
2006-12-05,39.08735275268555
2006-12-06,38.84968185424805
2006-12-07,39.45299530029297
2006-12-08,39.39814758300781
2006-12-11,39.87348556518555
2006-12-12,40.312259674072266
2006-12-13,41.098392486572266
2006-12-14,41.44575500488281
2006-12-15,40.65962219238281
2006-12-18,41.28121566772461
2006-12-19,41.555450439453125
2006-12-20,41.77483367919922
