,CIZ
2015-04-24,37.38999938964844
2015-04-27,37.553001403808594
2015-04-28,37.529998779296875
2015-04-29,37.34000015258789
2015-04-30,37.08000183105469
2015-05-01,37.1879997253418
2015-05-04,37.380001068115234
2015-05-05,36.763999938964844
2015-05-06,36.689998626708984
2015-05-07,36.83000183105469
2015-05-08,37.4900016784668
2015-05-11,37.31999969482422
2015-05-12,37.16999816894531
2015-05-13,37.369998931884766
2015-05-14,37.54999923706055
2015-05-15,37.770999908447266
2015-05-18,37.75699996948242
2015-05-19,37.65999984741211
2015-05-20,37.71900177001953
2015-05-21,37.79999923706055
2015-05-22,37.68000030517578
2015-05-26,37.060001373291016
2015-05-27,37.369998931884766
2015-05-28,37.189998626708984
2015-05-29,36.939998626708984
2015-06-01,36.93000030517578
2015-06-02,37.11000061035156
2015-06-03,37.18000030517578
2015-06-04,36.83000183105469
2015-06-05,36.5
2015-06-08,36.400001525878906
2015-06-09,36.27000045776367
2015-06-10,36.72999954223633
2015-06-11,36.90999984741211
2015-06-12,36.529998779296875
2015-06-15,36.11000061035156
2015-06-16,36.06999969482422
2015-06-17,35.61600112915039
2015-06-18,36.189998626708984
2015-06-19,36.2400016784668
2015-06-22,36.68000030517578
2015-06-23,36.78900146484375
2015-06-24,36.59000015258789
2015-06-25,36.650001525878906
2015-06-26,36.43899917602539
2015-06-29,35.512001037597656
2015-06-30,35.52000045776367
2015-07-01,35.68000030517578
2015-07-02,35.61000061035156
2015-07-06,35.0099983215332
2015-07-07,34.816001892089844
2015-07-08,34.2599983215332
2015-07-09,34.54499816894531
2015-07-10,35.45000076293945
2015-07-13,35.63600158691406
2015-07-14,35.9900016784668
2015-07-15,35.81999969482422
2015-07-16,36.1150016784668
2015-07-17,36.040000915527344
2015-07-20,36.119998931884766
2015-07-21,36.040000915527344
2015-07-22,35.880001068115234
2015-07-23,35.77000045776367
2015-07-24,35.70000076293945
2015-07-27,35.18000030517578
2015-07-28,35.18000030517578
2015-07-29,35.470001220703125
2015-07-30,35.58000183105469
2015-07-31,35.70500183105469
2015-08-03,35.599998474121094
2015-08-04,35.7599983215332
2015-08-05,35.810001373291016
2015-08-06,35.560001373291016
2015-08-07,35.630001068115234
2015-08-10,35.81999969482422
2015-08-11,35.290000915527344
2015-08-12,34.93000030517578
2015-08-13,35.290000915527344
2015-08-14,35.257999420166016
2015-08-17,35.2599983215332
2015-08-18,34.952999114990234
2015-08-19,34.83000183105469
2015-08-20,34.09000015258789
2015-08-21,33.33000183105469
2015-08-24,32.19300079345703
2015-08-25,32.75
2015-08-26,33.650001525878906
2015-08-27,33.516998291015625
2015-08-28,33.553001403808594
2015-08-31,33.25699996948242
2015-09-01,32.4900016784668
2015-09-02,32.4900016784668
2015-09-03,32.9900016784668
2015-09-04,32.15999984741211
2015-09-08,32.880001068115234
2015-09-09,33.183998107910156
2015-09-10,33.104000091552734
2015-09-11,32.992000579833984
2015-09-14,32.992000579833984
2015-09-15,32.88999938964844
2015-09-16,33.45000076293945
2015-09-17,33.630001068115234
2015-09-18,32.7599983215332
2015-09-21,32.90700149536133
2015-09-22,32.060001373291016
2015-09-23,31.829999923706055
2015-09-24,31.742000579833984
2015-09-25,31.785999298095703
2015-09-28,31.509000778198242
2015-09-29,31.26799964904785
2015-09-30,31.860000610351562
2015-10-01,32.060001373291016
2015-10-02,32.09000015258789
2015-10-05,32.400001525878906
2015-10-06,32.310001373291016
2015-10-07,32.599998474121094
2015-10-08,32.34000015258789
2015-10-09,32.380001068115234
2015-10-12,32.38999938964844
2015-10-13,32.279998779296875
2015-10-14,32.310001373291016
2015-10-15,32.439998626708984
2015-10-16,32.404998779296875
2015-10-19,32.310001373291016
2015-10-20,32.400001525878906
2015-10-21,32.400001525878906
2015-10-22,32.380001068115234
2015-10-23,32.529998779296875
2015-10-26,32.439998626708984
2015-10-27,32.439998626708984
2015-10-28,32.49700164794922
2015-10-29,32.409000396728516
2015-10-30,32.45000076293945
2015-11-02,32.534000396728516
2015-11-03,32.709999084472656
2015-11-04,32.470001220703125
2015-11-05,32.369998931884766
2015-11-06,32.2140007019043
2015-11-09,31.889999389648438
2015-11-10,31.83799934387207
2015-11-11,32.06999969482422
2015-11-12,31.868999481201172
2015-11-13,31.450000762939453
2015-11-16,31.799999237060547
2015-11-17,31.860000610351562
2015-11-18,31.958999633789062
2015-11-19,32.37900161743164
2015-11-20,32.29199981689453
2015-11-23,32.005001068115234
2015-11-24,32.051998138427734
2015-11-25,32.19499969482422
2015-11-27,32.19499969482422
2015-11-30,32.18000030517578
2015-12-01,32.22999954223633
2015-12-02,32.018001556396484
2015-12-03,31.910999298095703
2015-12-04,32.38999938964844
2015-12-07,32.12900161743164
2015-12-08,31.57900047302246
2015-12-09,31.559999465942383
2015-12-10,31.5
2015-12-11,30.940000534057617
2015-12-14,30.90999984741211
2015-12-15,31.08099937438965
2015-12-16,31.229999542236328
2015-12-17,31.173999786376953
2015-12-18,30.829999923706055
2015-12-21,30.784000396728516
2015-12-22,31.124000549316406
2015-12-23,31.548999786376953
2015-12-24,31.60300064086914
2015-12-28,31.368999481201172
2015-12-29,31.781999588012695
2015-12-30,31.69099998474121
2015-12-31,31.350000381469727
2016-01-04,30.700000762939453
2016-01-05,30.709999084472656
2016-01-06,30.170000076293945
2016-01-07,29.788999557495117
2016-01-08,29.309999465942383
2016-01-11,29.510000228881836
2016-01-12,29.56999969482422
2016-01-13,29.083999633789062
2016-01-14,29.239999771118164
2016-01-15,28.243000030517578
2016-01-19,28.5
2016-01-20,28.033000946044922
2016-01-21,28.18400001525879
2016-01-22,28.874000549316406
2016-01-25,28.601999282836914
2016-01-26,28.976999282836914
2016-01-27,28.882999420166016
2016-01-28,28.98699951171875
2016-01-29,29.45800018310547
2016-02-01,29.579999923706055
2016-02-02,29.360000610351562
2016-02-03,29.56800079345703
2016-02-04,29.610000610351562
2016-02-05,29.309999465942383
2016-02-08,29.290000915527344
2016-02-09,29.160999298095703
2016-02-10,29.160999298095703
2016-02-11,28.97100067138672
2016-02-12,29.101999282836914
2016-02-16,29.349000930786133
2016-02-17,29.518999099731445
2016-02-18,29.559999465942383
2016-02-19,29.5
2016-02-22,29.56999969482422
2016-02-23,29.42300033569336
2016-02-24,29.468000411987305
2016-02-25,29.5310001373291
2016-02-26,29.5
2016-02-29,29.424999237060547
2016-03-01,29.709999084472656
2016-03-02,29.684999465942383
2016-03-03,29.780000686645508
2016-03-04,29.844999313354492
2016-03-07,29.809999465942383
2016-03-08,29.649999618530273
2016-03-09,29.700000762939453
2016-03-10,29.718000411987305
2016-03-11,29.969999313354492
2016-03-14,30.0
2016-03-15,29.91900062561035
2016-03-16,30.040000915527344
2016-03-17,30.139999389648438
2016-03-18,30.100000381469727
2016-03-21,30.1200008392334
2016-03-22,30.1200008392334
2016-03-23,30.040000915527344
2016-03-24,29.860000610351562
2016-03-28,30.049999237060547
2016-03-29,30.058000564575195
2016-03-30,30.138999938964844
2016-03-31,30.16200065612793
2016-04-01,30.065000534057617
2016-04-04,30.020000457763672
2016-04-05,29.559999465942383
2016-04-06,29.780000686645508
2016-04-07,29.5
2016-04-08,29.86400032043457
2016-04-11,30.06999969482422
2016-04-12,30.399999618530273
2016-04-13,30.75
2016-04-14,30.761999130249023
2016-04-15,30.6200008392334
2016-04-18,30.917999267578125
2016-04-19,31.34000015258789
2016-04-20,31.30500030517578
2016-04-21,31.040000915527344
2016-04-22,30.989999771118164
2016-04-25,30.84000015258789
2016-04-26,30.969999313354492
2016-04-27,31.040000915527344
2016-04-28,30.90999984741211
2016-04-29,30.643999099731445
2016-05-02,30.985000610351562
2016-05-03,30.450000762939453
2016-05-04,30.23900032043457
2016-05-05,30.079999923706055
2016-05-06,30.110000610351562
2016-05-09,30.149999618530273
2016-05-10,30.40999984741211
2016-05-11,30.201000213623047
2016-05-12,30.219999313354492
2016-05-13,29.952999114990234
2016-05-16,30.15999984741211
2016-05-17,29.975000381469727
2016-05-18,29.950000762939453
2016-05-19,29.719999313354492
2016-05-20,29.940000534057617
2016-05-23,30.07699966430664
2016-05-24,30.364999771118164
2016-05-25,30.628999710083008
2016-05-26,30.648000717163086
2016-05-27,30.533000946044922
2016-05-31,30.469999313354492
2016-06-01,30.600000381469727
2016-06-02,30.56999969482422
2016-06-03,30.56999969482422
2016-06-06,30.8700008392334
2016-06-07,31.108999252319336
2016-06-08,31.079999923706055
2016-06-09,30.77400016784668
2016-06-10,29.84000015258789
2016-06-13,29.469999313354492
2016-06-14,28.856000900268555
2016-06-15,29.0
2016-06-16,28.860000610351562
2016-06-17,29.170000076293945
2016-06-20,29.893999099731445
2016-06-21,30.049999237060547
2016-06-22,29.993999481201172
2016-06-23,30.729999542236328
2016-06-24,28.229999542236328
2016-06-27,27.350000381469727
2016-06-28,28.09600067138672
2016-06-29,28.8439998626709
2016-06-30,29.22100067138672
2016-07-01,29.25
2016-07-05,29.097999572753906
2016-07-06,29.030000686645508
2016-07-07,29.06999969482422
2016-07-08,29.110000610351562
2016-07-11,29.219999313354492
2016-07-12,29.309999465942383
2016-07-13,29.290000915527344
2016-07-14,29.399999618530273
2016-07-15,29.389999389648438
2016-07-18,29.360000610351562
2016-07-19,29.299999237060547
2016-07-20,29.350000381469727
2016-07-21,29.375
2016-07-22,29.320999145507812
2016-07-25,29.329999923706055
2016-07-26,29.368999481201172
2016-07-27,29.360000610351562
2016-07-28,29.3700008392334
2016-07-29,29.469999313354492
2016-08-01,29.420000076293945
2016-08-02,29.285999298095703
2016-08-03,29.06399917602539
2016-08-04,29.1200008392334
2016-08-05,29.36400032043457
2016-08-08,29.291000366210938
2016-08-09,29.55500030517578
2016-08-10,29.732999801635742
2016-08-11,29.84000015258789
2016-08-12,29.790000915527344
2016-08-15,29.94499969482422
2016-08-16,29.839000701904297
2016-08-17,29.861000061035156
2016-08-18,29.8799991607666
2016-08-19,29.65999984741211
2016-08-22,29.799999237060547
2016-08-23,29.674999237060547
2016-08-24,29.969999313354492
2016-08-25,29.79400062561035
2016-08-26,29.510000228881836
2016-08-29,29.65999984741211
2016-08-30,29.631999969482422
2016-08-31,29.530000686645508
2016-09-01,29.770000457763672
2016-09-02,30.118999481201172
2016-09-06,30.29800033569336
2016-09-07,30.165000915527344
2016-09-08,30.170000076293945
2016-09-09,29.559999465942383
2016-09-12,29.75
2016-09-13,29.45800018310547
2016-09-14,29.200000762939453
2016-09-15,29.540000915527344
2016-09-16,29.131999969482422
2016-09-19,29.31399917602539
2016-09-20,29.381000518798828
2016-09-21,29.665000915527344
2016-09-22,30.108999252319336
2016-09-23,29.908000946044922
2016-09-26,29.649999618530273
2016-09-27,29.709999084472656
2016-09-28,30.179000854492188
2016-09-29,29.8799991607666
2016-09-30,29.899999618530273
2016-10-03,29.829999923706055
2016-10-04,29.702999114990234
2016-10-05,29.790000915527344
2016-10-06,29.624000549316406
2016-10-07,29.365999221801758
2016-10-10,29.510000228881836
2016-10-11,29.06999969482422
2016-10-12,29.055999755859375
2016-10-13,29.059999465942383
2016-10-14,29.110000610351562
2016-10-17,28.916000366210938
2016-10-18,29.170000076293945
2016-10-19,29.3700008392334
2016-10-20,29.299999237060547
2016-10-21,29.198999404907227
2016-10-24,29.170000076293945
2016-10-25,29.10700035095215
2016-10-26,28.989999771118164
2016-10-27,28.940000534057617
2016-10-28,29.0
2016-10-31,29.040000915527344
2016-11-01,28.940000534057617
2016-11-02,28.809999465942383
2016-11-03,28.75
2016-11-04,28.440000534057617
2016-11-07,28.829999923706055
2016-11-08,28.950000762939453
2016-11-09,28.790000915527344
2016-11-10,28.52899932861328
2016-11-11,28.31999969482422
2016-11-14,28.149999618530273
2016-11-15,28.170000076293945
2016-11-16,28.010000228881836
2016-11-17,28.170000076293945
2016-11-18,28.03499984741211
2016-11-21,28.209999084472656
2016-11-22,28.30500030517578
2016-11-23,28.239999771118164
2016-11-25,28.34000015258789
2016-11-28,28.299999237060547
2016-11-29,28.43000030517578
2016-11-30,28.280000686645508
2016-12-01,28.219999313354492
2016-12-02,28.30299949645996
2016-12-05,28.354999542236328
2016-12-06,28.375999450683594
2016-12-07,28.479999542236328
2016-12-08,28.469999313354492
2016-12-09,28.440000534057617
2016-12-12,28.399999618530273
2016-12-13,28.613000869750977
2016-12-14,28.530000686645508
2016-12-15,28.510000228881836
2016-12-16,28.3799991607666
2016-12-19,28.3700008392334
2016-12-20,28.520000457763672
2016-12-21,28.389999389648438
2016-12-22,28.510000228881836
2016-12-23,28.299999237060547
2016-12-27,28.389999389648438
2016-12-28,28.3799991607666
2016-12-29,28.468000411987305
2016-12-30,28.479999542236328
2017-01-03,28.489999771118164
2017-01-04,28.649999618530273
2017-01-05,28.93899917602539
2017-01-06,28.600000381469727
2017-01-09,28.649999618530273
2017-01-10,28.652999877929688
2017-01-11,28.860000610351562
2017-01-12,28.93000030517578
2017-01-13,29.010000228881836
2017-01-17,28.989999771118164
2017-01-18,28.780000686645508
2017-01-19,28.860000610351562
2017-01-20,28.8700008392334
2017-01-23,29.030000686645508
2017-01-24,29.149999618530273
2017-01-25,29.399999618530273
2017-01-26,29.309999465942383
2017-01-27,29.229999542236328
2017-01-30,29.030000686645508
2017-01-31,29.239999771118164
2017-02-01,29.190000534057617
2017-02-02,29.350000381469727
2017-02-03,29.444000244140625
2017-02-06,29.139999389648438
2017-02-07,29.260000228881836
2017-02-08,29.3700008392334
2017-02-09,29.458999633789062
2017-02-10,29.520000457763672
2017-02-13,29.40999984741211
2017-02-14,29.530000686645508
2017-02-15,29.700000762939453
2017-02-16,29.799999237060547
2017-02-17,29.851999282836914
2017-02-21,29.77199935913086
2017-02-22,29.84000015258789
2017-02-23,29.889999389648438
2017-02-24,29.65999984741211
2017-02-27,29.709999084472656
2017-02-28,29.648000717163086
2017-03-01,29.90999984741211
2017-03-02,29.77199935913086
2017-03-03,29.889999389648438
2017-03-06,29.858999252319336
2017-03-07,29.760000228881836
2017-03-08,29.59000015258789
2017-03-09,29.649999618530273
2017-03-10,30.0
2017-03-13,30.07699966430664
2017-03-14,29.825000762939453
2017-03-15,30.239999771118164
2017-03-16,30.389999389648438
2017-03-17,30.399999618530273
2017-03-20,30.520000457763672
2017-03-21,30.280000686645508
2017-03-22,30.3799991607666
2017-03-23,30.43000030517578
2017-03-24,30.530000686645508
2017-03-27,30.670000076293945
2017-03-28,30.799999237060547
2017-03-29,30.71500015258789
2017-03-30,30.649999618530273
2017-03-31,30.66699981689453
2017-04-03,30.530000686645508
2017-04-04,30.6200008392334
2017-04-05,30.459999084472656
2017-04-06,30.459999084472656
2017-04-07,30.450000762939453
2017-04-10,30.459999084472656
2017-04-11,30.618999481201172
2017-04-12,30.579999923706055
2017-04-13,30.459999084472656
2017-04-17,30.729999542236328
2017-04-18,30.459999084472656
2017-04-19,30.37700080871582
2017-04-20,30.68000030517578
2017-04-21,30.55900001525879
2017-04-24,31.25
2017-04-25,31.43000030517578
2017-04-26,31.31999969482422
2017-04-27,31.389999389648438
2017-04-28,31.3799991607666
2017-05-01,31.450000762939453
2017-05-02,31.56999969482422
2017-05-03,31.489999771118164
2017-05-04,31.799999237060547
2017-05-05,32.08000183105469
2017-05-08,31.8700008392334
2017-05-09,31.8700008392334
2017-05-10,31.90999984741211
2017-05-11,31.829999923706055
2017-05-12,31.940000534057617
2017-05-15,32.119998931884766
2017-05-16,32.11000061035156
2017-05-17,31.90999984741211
2017-05-18,31.6299991607666
2017-05-19,32.220001220703125
2017-05-22,32.279998779296875
2017-05-23,32.2400016784668
2017-05-24,32.310001373291016
2017-05-25,32.349998474121094
2017-05-26,32.27000045776367
2017-05-30,32.279998779296875
2017-05-31,32.369998931884766
2017-06-01,32.650001525878906
2017-06-02,32.90999984741211
2017-06-05,32.77000045776367
2017-06-06,32.810001373291016
2017-06-07,32.689998626708984
2017-06-08,32.650001525878906
2017-06-09,32.529998779296875
2017-06-12,32.400001525878906
2017-06-13,32.5629997253418
2017-06-14,32.599998474121094
2017-06-15,32.38999938964844
2017-06-16,32.619998931884766
2017-06-19,32.7869987487793
2017-06-20,32.47999954223633
2017-06-21,32.349998474121094
2017-06-22,32.47200012207031
2017-06-23,32.439998626708984
2017-06-26,32.59000015258789
2017-06-27,32.439998626708984
2017-06-28,32.84000015258789
2017-06-29,32.43000030517578
2017-06-30,32.56999969482422
2017-07-03,32.47999954223633
2017-07-05,32.31999969482422
2017-07-06,32.10200119018555
2017-07-07,32.209999084472656
2017-07-10,32.279998779296875
2017-07-11,32.33000183105469
2017-07-12,32.619998931884766
2017-07-13,32.79999923706055
2017-07-14,33.099998474121094
2017-07-17,33.0
2017-07-18,33.060001373291016
2017-07-19,33.209999084472656
2017-07-20,33.290000915527344
2017-07-21,33.189998626708984
2017-07-24,33.11000061035156
2017-07-25,33.071998596191406
2017-07-26,33.26300048828125
2017-07-27,33.220001220703125
2017-07-28,33.279998779296875
2017-07-31,33.34000015258789
2017-08-01,33.52000045776367
2017-08-02,33.56999969482422
2017-08-03,33.61000061035156
2017-08-04,33.65999984741211
2017-08-07,33.689998626708984
2017-08-08,33.52000045776367
2017-08-09,33.470001220703125
2017-08-10,33.06999969482422
2017-08-11,33.02799987792969
2017-08-14,33.31999969482422
2017-08-15,33.255001068115234
2017-08-16,33.40999984741211
2017-08-17,33.08000183105469
2017-08-18,33.06999969482422
2017-08-21,33.20000076293945
2017-08-22,33.33000183105469
2017-08-23,33.33000183105469
2017-08-24,33.16999816894531
2017-08-25,33.459999084472656
2017-08-28,33.349998474121094
2017-08-29,33.29999923706055
2017-08-30,33.220001220703125
2017-08-31,33.4900016784668
2017-09-01,33.54999923706055
2017-09-05,33.31999969482422
2017-09-06,33.41999816894531
2017-09-07,33.630001068115234
2017-09-08,33.689998626708984
2017-09-11,33.900001525878906
2017-09-12,33.91999816894531
2017-09-13,33.7599983215332
2017-09-14,33.83000183105469
2017-09-15,33.880001068115234
2017-09-18,34.112998962402344
2017-09-19,34.220001220703125
2017-09-20,34.15999984741211
2017-09-21,34.084999084472656
2017-09-22,34.02000045776367
2017-09-25,33.84000015258789
2017-09-26,33.7400016784668
2017-09-27,33.869998931884766
2017-09-28,33.90999984741211
2017-09-29,34.04999923706055
2017-10-02,33.97999954223633
2017-10-03,34.130001068115234
2017-10-04,34.16999816894531
2017-10-05,34.10499954223633
2017-10-06,34.060001373291016
2017-10-09,34.08000183105469
2017-10-10,34.380001068115234
2017-10-11,34.45000076293945
2017-10-12,34.499000549316406
2017-10-13,34.63999938964844
2017-10-16,34.58000183105469
2017-10-17,34.40999984741211
2017-10-18,34.52000045776367
2017-10-19,34.41999816894531
2017-10-20,34.47600173950195
2017-10-23,34.400001525878906
2017-10-24,34.15999984741211
2017-10-25,34.34000015258789
2017-10-26,34.470001220703125
2017-10-27,34.41999816894531
2017-10-30,34.4900016784668
2017-10-31,34.61600112915039
2017-11-01,34.650001525878906
2017-11-02,34.65999984741211
2017-11-03,34.6870002746582
2017-11-06,34.689998626708984
2017-11-07,34.63999938964844
2017-11-08,34.72999954223633
2017-11-09,34.540000915527344
2017-11-10,34.47200012207031
2017-11-13,34.275001525878906
2017-11-14,34.34000015258789
2017-11-15,34.11000061035156
2017-11-16,34.45000076293945
2017-11-17,34.34000015258789
2017-11-20,34.25
2017-11-21,34.56999969482422
2017-11-22,34.619998931884766
2017-11-24,34.93000030517578
2017-11-27,34.72999954223633
2017-11-28,34.790000915527344
2017-11-29,34.72999954223633
2017-11-30,34.83000183105469
2017-12-01,34.790000915527344
2017-12-04,34.650001525878906
2017-12-05,34.540000915527344
2017-12-06,34.45000076293945
2017-12-07,34.5099983215332
2017-12-08,34.70000076293945
2017-12-11,34.66999816894531
2017-12-12,34.70500183105469
2017-12-13,34.82899856567383
2017-12-14,34.63999938964844
2017-12-15,34.599998474121094
2017-12-18,35.0
2017-12-19,34.939998626708984
2017-12-20,34.75
2017-12-21,34.91999816894531
2017-12-22,34.90399932861328
2017-12-26,34.959999084472656
2017-12-27,35.02799987792969
2017-12-28,35.042999267578125
2017-12-29,35.11000061035156
2018-01-02,35.345001220703125
2018-01-03,35.56999969482422
2018-01-04,35.900001525878906
2018-01-05,36.099998474121094
2018-01-08,36.0099983215332
2018-01-09,36.08000183105469
2018-01-10,36.02000045776367
2018-01-11,36.18000030517578
2018-01-12,36.5
2018-01-16,36.52000045776367
2018-01-17,36.63999938964844
2018-01-18,36.678001403808594
2018-01-19,36.84600067138672
2018-01-22,37.029998779296875
2018-01-23,37.11000061035156
2018-01-24,37.29399871826172
2018-01-25,37.18000030517578
2018-01-26,37.459999084472656
2018-01-29,37.16999816894531
2018-01-30,36.939998626708984
2018-01-31,36.869998931884766
2018-02-01,36.97999954223633
2018-02-02,36.2400016784668
2018-02-05,34.790000915527344
2018-02-06,35.400001525878906
2018-02-07,35.119998931884766
2018-02-08,34.22999954223633
2018-02-09,34.40999984741211
2018-02-12,34.849998474121094
2018-02-13,34.810001373291016
2018-02-14,35.38999938964844
2018-02-15,35.459999084472656
2018-02-16,35.7599983215332
2018-02-20,35.43000030517578
2018-02-21,35.380001068115234
2018-02-22,35.290000915527344
2018-02-23,35.66999816894531
2018-02-26,36.0260009765625
2018-02-27,35.57099914550781
2018-02-28,35.400001525878906
2018-03-01,34.69499969482422
2018-03-02,34.869998931884766
2018-03-05,35.0099983215332
2018-03-06,35.16999816894531
2018-03-07,35.185001373291016
2018-03-08,35.29999923706055
2018-03-09,35.540000915527344
2018-03-12,35.63999938964844
2018-03-13,35.349998474121094
2018-03-14,35.290000915527344
2018-03-15,35.5
2018-03-16,35.349998474121094
2018-03-19,35.18000030517578
2018-03-20,35.22999954223633
2018-03-21,35.2599983215332
2018-03-22,34.573001861572266
2018-03-23,34.433998107910156
2018-03-26,34.900001525878906
2018-03-27,34.56700134277344
2018-03-28,34.93000030517578
2018-03-29,35.20500183105469
2018-04-02,34.560001373291016
2018-04-03,34.88999938964844
2018-04-04,34.81999969482422
2018-04-05,35.029998779296875
2018-04-06,34.720001220703125
2018-04-09,35.20199966430664
2018-04-10,35.349998474121094
2018-04-11,35.20000076293945
2018-04-12,35.426998138427734
2018-04-13,35.310001373291016
2018-04-16,35.599998474121094
2018-04-17,35.40999984741211
2018-04-18,35.643001556396484
2018-04-19,35.5
2018-04-20,35.2599983215332
2018-04-23,35.31999969482422
2018-04-24,35.15999984741211
2018-04-25,35.02000045776367
2018-04-26,35.349998474121094
2018-04-27,35.290000915527344
2018-04-30,35.27000045776367
2018-05-01,35.20000076293945
2018-05-02,35.130001068115234
2018-05-03,35.13999938964844
2018-05-04,35.220001220703125
2018-05-07,35.27000045776367
2018-05-08,35.349998474121094
2018-05-09,35.439998626708984
2018-05-10,35.650001525878906
2018-05-11,35.72999954223633
2018-05-14,35.71900177001953
2018-05-15,35.529998779296875
2018-05-16,35.439998626708984
2018-05-17,35.439998626708984
2018-05-18,35.448001861572266
2018-05-21,35.560001373291016
2018-05-22,35.599998474121094
2018-05-23,35.29999923706055
2018-05-24,35.15999984741211
2018-05-25,34.970001220703125
2018-05-29,34.34000015258789
2018-05-30,34.81999969482422
2018-05-31,34.7400016784668
2018-06-01,34.959999084472656
2018-06-04,35.130001068115234
2018-06-05,35.09000015258789
2018-06-06,35.305999755859375
2018-06-07,35.11000061035156
2018-06-08,35.189998626708984
2018-06-11,35.27000045776367
2018-06-12,35.2599983215332
2018-06-13,35.150001525878906
2018-06-14,35.04999923706055
2018-06-15,34.83000183105469
2018-06-18,34.57500076293945
2018-06-19,34.244998931884766
2018-06-20,34.209999084472656
2018-06-21,34.09000015258789
2018-06-22,34.387001037597656
