,ADI
1980-07-11,0.875
1980-07-14,0.9200000166893005
1980-07-15,0.949999988079071
1980-07-16,0.9599999785423279
1980-07-17,0.9599999785423279
1980-07-18,0.9599999785423279
1980-07-21,0.9950000047683716
1980-07-22,0.9900000095367432
1980-07-23,1.0
1980-07-24,1.0
1980-07-25,0.9850000143051147
1980-07-28,0.9800000190734863
1980-07-29,0.9900000095367432
1980-07-30,1.0449999570846558
1980-07-31,1.1150000095367432
1980-08-01,1.2400000095367432
1980-08-04,1.184999942779541
1980-08-05,1.190000057220459
1980-08-06,1.190000057220459
1980-08-07,1.2100000381469727
1980-08-08,1.190000057220459
1980-08-11,1.2000000476837158
1980-08-12,1.2100000381469727
1980-08-13,1.1950000524520874
1980-08-14,1.1749999523162842
1980-08-15,1.2000000476837158
1980-08-18,1.2000000476837158
1980-08-19,1.215000033378601
1980-08-20,1.2400000095367432
1980-08-21,1.2899999618530273
1980-08-22,1.3300000429153442
1980-08-25,1.3799999952316284
1980-08-26,1.4199999570846558
1980-08-27,1.3949999809265137
1980-08-28,1.2450000047683716
1980-08-29,1.190000057220459
1980-09-02,1.2100000381469727
1980-09-03,1.2400000095367432
1980-09-04,1.2549999952316284
1980-09-05,1.2699999809265137
1980-09-08,1.2649999856948853
1980-09-09,1.2599999904632568
1980-09-10,1.2649999856948853
1980-09-11,1.2549999952316284
1980-09-12,1.274999976158142
1980-09-15,1.274999976158142
1980-09-16,1.2799999713897705
1980-09-17,1.2949999570846558
1980-09-18,1.2949999570846558
1980-09-19,1.2899999618530273
1980-09-22,1.2899999618530273
1980-09-23,1.3049999475479126
1980-09-24,1.2799999713897705
1980-09-25,1.2450000047683716
1980-09-26,1.1799999475479126
1980-09-29,1.1100000143051147
1980-09-30,1.1649999618530273
1980-10-01,1.1749999523162842
1980-10-02,1.184999942779541
1980-10-03,1.2050000429153442
1980-10-06,1.2400000095367432
1980-10-07,1.2599999904632568
1980-10-08,1.2699999809265137
1980-10-09,1.2999999523162842
1980-10-10,1.2649999856948853
1980-10-13,1.2400000095367432
1980-10-14,1.2400000095367432
1980-10-15,1.2549999952316284
1980-10-16,1.2200000286102295
1980-10-17,1.184999942779541
1980-10-20,1.190000057220459
1980-10-21,1.1950000524520874
1980-10-22,1.2100000381469727
1980-10-23,1.2000000476837158
1980-10-24,1.1950000524520874
1980-10-27,1.190000057220459
1980-10-28,1.184999942779541
1980-10-29,1.1649999618530273
1980-10-30,1.1549999713897705
1980-10-31,1.1799999475479126
1980-11-03,1.2050000429153442
1980-11-05,1.2300000190734863
1980-11-06,1.2100000381469727
1980-11-07,1.2000000476837158
1980-11-10,1.2300000190734863
1980-11-11,1.2300000190734863
1980-11-12,1.2649999856948853
1980-11-13,1.3700000047683716
1980-11-14,1.4199999570846558
1980-11-17,1.465000033378601
1980-11-18,1.4700000286102295
1980-11-19,1.4900000095367432
1980-11-20,1.4700000286102295
1980-11-21,1.4299999475479126
1980-11-24,1.440000057220459
1980-11-25,1.4800000190734863
1980-11-26,1.5199999809265137
1980-11-28,1.5399999618530273
1980-12-01,1.524999976158142
1980-12-02,1.5099999904632568
1980-12-03,1.5049999952316284
1980-12-04,1.524999976158142
1980-12-05,1.4800000190734863
1980-12-08,1.4600000381469727
1980-12-09,1.4550000429153442
1980-12-10,1.4500000476837158
1980-12-11,1.3600000143051147
1980-12-12,1.3949999809265137
1980-12-15,1.4600000381469727
1980-12-16,1.4600000381469727
1980-12-17,1.4600000381469727
1980-12-18,1.465000033378601
1980-12-19,1.4700000286102295
1980-12-22,1.465000033378601
1980-12-23,1.4600000381469727
1980-12-24,1.434999942779541
1980-12-26,1.4450000524520874
1980-12-29,1.434999942779541
1980-12-30,1.434999942779541
1980-12-31,1.409999966621399
1981-01-02,1.4149999618530273
1981-01-05,1.3799999952316284
1981-01-06,1.4149999618530273
1981-01-07,1.3250000476837158
1981-01-08,1.2799999713897705
1981-01-09,1.2999999523162842
1981-01-12,1.2799999713897705
1981-01-13,1.2450000047683716
1981-01-14,1.2450000047683716
1981-01-15,1.340000033378601
1981-01-16,1.3450000286102295
1981-01-19,1.3700000047683716
1981-01-20,1.3450000286102295
1981-01-21,1.3250000476837158
1981-01-22,1.3600000143051147
1981-01-23,1.3700000047683716
1981-01-26,1.375
1981-01-27,1.3799999952316284
1981-01-28,1.375
1981-01-29,1.3799999952316284
1981-01-30,1.375
1981-02-02,1.3200000524520874
1981-02-03,1.2649999856948853
1981-02-04,1.2649999856948853
1981-02-05,1.2949999570846558
1981-02-06,1.2549999952316284
1981-02-09,1.2549999952316284
1981-02-10,1.2350000143051147
1981-02-11,1.225000023841858
1981-02-12,1.159999966621399
1981-02-13,1.1200000047683716
1981-02-17,1.159999966621399
1981-02-18,1.2050000429153442
1981-02-19,1.190000057220459
1981-02-20,1.1749999523162842
1981-02-23,1.1649999618530273
1981-02-24,1.190000057220459
1981-02-25,1.1649999618530273
1981-02-26,1.1799999475479126
1981-02-27,1.1799999475479126
1981-03-02,1.0800000429153442
1981-03-03,1.1150000095367432
1981-03-04,1.1699999570846558
1981-03-05,1.1950000524520874
1981-03-06,1.184999942779541
1981-03-09,1.1699999570846558
1981-03-10,1.1649999618530273
1981-03-11,1.1950000524520874
1981-03-12,1.2100000381469727
1981-03-13,1.2400000095367432
1981-03-16,1.2200000286102295
1981-03-17,1.25
1981-03-18,1.2649999856948853
1981-03-19,1.2999999523162842
1981-03-20,1.274999976158142
1981-03-23,1.2949999570846558
1981-03-24,1.2699999809265137
1981-03-25,1.25
1981-03-26,1.25
1981-03-27,1.2200000286102295
1981-03-30,1.190000057220459
1981-03-31,1.1649999618530273
1981-04-01,1.1299999952316284
1981-04-02,1.159999966621399
1981-04-03,1.190000057220459
1981-04-06,1.215000033378601
1981-04-07,1.212499976158142
1981-04-08,1.243749976158142
1981-04-09,1.2625000476837158
1981-04-10,1.381250023841858
1981-04-13,1.399999976158142
1981-04-14,1.375
1981-04-15,1.375
1981-04-16,1.3562500476837158
1981-04-20,1.3250000476837158
1981-04-21,1.3125
1981-04-22,1.34375
1981-04-23,1.3562500476837158
1981-04-24,1.368749976158142
1981-04-27,1.3250000476837158
1981-04-28,1.287500023841858
1981-04-29,1.2687499523162842
1981-04-30,1.2687499523162842
1981-05-01,1.28125
1981-05-04,1.2687499523162842
1981-05-05,1.2625000476837158
1981-05-06,1.274999976158142
1981-05-07,1.287500023841858
1981-05-08,1.318750023841858
1981-05-11,1.3125
1981-05-12,1.306249976158142
1981-05-13,1.2999999523162842
1981-05-14,1.212499976158142
1981-05-15,1.149999976158142
1981-05-18,1.1375000476837158
1981-05-19,1.149999976158142
1981-05-20,1.162500023841858
1981-05-21,1.1875
1981-05-22,1.2000000476837158
1981-05-26,1.2312500476837158
1981-05-27,1.287500023841858
1981-05-28,1.225000023841858
1981-05-29,1.193750023841858
1981-06-01,1.25
1981-06-02,1.2062499523162842
1981-06-03,1.1749999523162842
1981-06-04,1.1875
1981-06-05,1.25
1981-06-08,1.25
1981-06-09,1.225000023841858
1981-06-10,1.2062499523162842
1981-06-11,1.2000000476837158
1981-06-12,1.2062499523162842
1981-06-15,1.162500023841858
1981-06-16,1.149999976158142
1981-06-17,1.162500023841858
1981-06-18,1.149999976158142
1981-06-19,1.149999976158142
1981-06-22,1.1375000476837158
1981-06-23,1.1437499523162842
1981-06-24,1.125
1981-06-25,1.131250023841858
1981-06-26,1.125
1981-06-29,1.087499976158142
1981-06-30,1.03125
1981-07-01,1.0
1981-07-02,1.0187499523162842
1981-07-06,0.9750000238418579
1981-07-07,0.9750000238418579
1981-07-08,0.9750000238418579
1981-07-09,0.987500011920929
1981-07-10,0.9750000238418579
1981-07-13,0.9624999761581421
1981-07-14,0.9312499761581421
1981-07-15,0.9437500238418579
1981-07-16,0.9437500238418579
1981-07-17,0.9437500238418579
1981-07-20,0.9125000238418579
1981-07-21,0.893750011920929
1981-07-22,0.8812500238418579
1981-07-23,0.8999999761581421
1981-07-24,0.9437500238418579
1981-07-27,0.949999988079071
1981-07-28,0.949999988079071
1981-07-29,0.96875
1981-07-30,0.956250011920929
1981-07-31,0.9750000238418579
1981-08-03,0.949999988079071
1981-08-04,0.90625
1981-08-05,0.925000011920929
1981-08-06,0.8999999761581421
1981-08-07,0.8999999761581421
1981-08-10,0.8812500238418579
1981-08-11,0.893750011920929
1981-08-12,0.9312499761581421
1981-08-13,0.918749988079071
1981-08-14,0.9125000238418579
1981-08-17,0.875
1981-08-18,0.887499988079071
1981-08-19,0.862500011920929
1981-08-20,0.856249988079071
1981-08-21,0.856249988079071
1981-08-24,0.8500000238418579
1981-08-25,0.824999988079071
1981-08-26,0.8374999761581421
1981-08-27,0.800000011920929
1981-08-28,0.800000011920929
1981-08-31,0.800000011920929
1981-09-01,0.831250011920929
1981-09-02,0.831250011920929
1981-09-03,0.824999988079071
1981-09-04,0.8187500238418579
1981-09-08,0.800000011920929
1981-09-09,0.793749988079071
1981-09-10,0.84375
1981-09-11,0.8687499761581421
1981-09-14,0.84375
1981-09-15,0.84375
1981-09-16,0.8125
1981-09-17,0.800000011920929
1981-09-18,0.7875000238418579
1981-09-21,0.824999988079071
1981-09-22,0.831250011920929
1981-09-23,0.8125
1981-09-24,0.793749988079071
1981-09-25,0.7875000238418579
1981-09-28,0.824999988079071
1981-09-29,0.8999999761581421
1981-09-30,0.8812500238418579
1981-10-01,0.887499988079071
1981-10-02,0.90625
1981-10-05,0.9375
1981-10-06,0.9437500238418579
1981-10-07,1.0
1981-10-08,0.987500011920929
1981-10-09,0.981249988079071
1981-10-12,0.949999988079071
1981-10-13,0.9624999761581421
1981-10-14,0.9937499761581421
1981-10-15,0.9437500238418579
1981-10-16,0.9125000238418579
1981-10-19,0.887499988079071
1981-10-20,0.8812500238418579
1981-10-21,0.875
1981-10-22,0.862500011920929
1981-10-23,0.8374999761581421
1981-10-26,0.8500000238418579
1981-10-27,0.862500011920929
1981-10-28,0.8999999761581421
1981-10-29,0.8999999761581421
1981-10-30,0.90625
1981-11-02,0.90625
1981-11-03,0.90625
1981-11-04,0.90625
1981-11-05,0.8999999761581421
1981-11-06,0.8999999761581421
1981-11-09,0.887499988079071
1981-11-10,0.8687499761581421
1981-11-11,0.8687499761581421
1981-11-12,0.856249988079071
1981-11-13,0.8500000238418579
1981-11-16,0.856249988079071
1981-11-17,0.8500000238418579
1981-11-18,0.8125
1981-11-19,0.8125
1981-11-20,0.8500000238418579
1981-11-23,0.875
1981-11-24,0.875
1981-11-25,0.8687499761581421
1981-11-27,0.8999999761581421
1981-11-30,0.9437500238418579
1981-12-01,0.918749988079071
1981-12-02,0.8999999761581421
1981-12-03,0.8999999761581421
1981-12-04,0.8999999761581421
1981-12-07,0.893750011920929
1981-12-08,0.8812500238418579
1981-12-09,0.875
1981-12-10,0.8999999761581421
1981-12-11,0.8687499761581421
1981-12-14,0.875
1981-12-15,0.893750011920929
1981-12-16,0.8812500238418579
1981-12-17,0.893750011920929
1981-12-18,0.8812500238418579
1981-12-21,0.8812500238418579
1981-12-22,0.875
1981-12-23,0.8812500238418579
1981-12-24,0.90625
1981-12-28,0.8999999761581421
1981-12-29,0.8999999761581421
1981-12-30,0.8687499761581421
1981-12-31,0.875
1982-01-04,0.875
1982-01-05,0.862500011920929
1982-01-06,0.8687499761581421
1982-01-07,0.875
1982-01-08,0.8812500238418579
1982-01-11,0.862500011920929
1982-01-12,0.84375
1982-01-13,0.856249988079071
1982-01-14,0.875
1982-01-15,0.887499988079071
1982-01-18,0.90625
1982-01-19,0.925000011920929
1982-01-20,0.9375
1982-01-21,0.9375
1982-01-22,0.9312499761581421
1982-01-25,0.925000011920929
1982-01-26,0.9312499761581421
1982-01-27,0.9624999761581421
1982-01-28,0.96875
1982-01-29,1.006250023841858
1982-02-01,0.981249988079071
1982-02-02,0.9750000238418579
1982-02-03,0.9750000238418579
1982-02-04,0.9750000238418579
1982-02-05,1.006250023841858
1982-02-08,1.0
1982-02-09,0.956250011920929
1982-02-10,0.949999988079071
1982-02-11,0.949999988079071
1982-02-12,0.96875
1982-02-16,0.981249988079071
1982-02-17,1.006250023841858
1982-02-18,1.0
1982-02-19,1.0
1982-02-22,1.0
1982-02-23,0.9937499761581421
1982-02-24,1.006250023841858
1982-02-25,1.0625
1982-02-26,1.056249976158142
1982-03-01,1.125
1982-03-02,1.1875
1982-03-03,1.118749976158142
1982-03-04,1.03125
1982-03-05,1.0125000476837158
1982-03-08,0.9937499761581421
1982-03-09,1.006250023841858
1982-03-10,1.006250023841858
1982-03-11,1.068750023841858
1982-03-12,1.0125000476837158
1982-03-15,0.981249988079071
1982-03-16,1.024999976158142
1982-03-17,0.9937499761581421
1982-03-18,1.0187499523162842
1982-03-19,1.0499999523162842
1982-03-22,1.118749976158142
1982-03-23,1.162500023841858
1982-03-24,1.1437499523162842
1982-03-25,1.149999976158142
1982-03-26,1.1437499523162842
1982-03-29,1.131250023841858
1982-03-30,1.131250023841858
1982-03-31,1.100000023841858
1982-04-01,1.1124999523162842
1982-04-02,1.1375000476837158
1982-04-05,1.1437499523162842
1982-04-06,1.149999976158142
1982-04-07,1.1687500476837158
1982-04-08,1.162500023841858
1982-04-12,1.125
1982-04-13,1.1015629768371582
1982-04-14,1.109375
1982-04-15,1.2109379768371582
1982-04-16,1.25
1982-04-19,1.234375
1982-04-20,1.15625
1982-04-21,1.2265629768371582
1982-04-22,1.21875
1982-04-23,1.1796879768371582
1982-04-26,1.1875
1982-04-27,1.1875
1982-04-28,1.1875
1982-04-29,1.1953129768371582
1982-04-30,1.2421879768371582
1982-05-03,1.2265629768371582
1982-05-04,1.2421879768371582
1982-05-05,1.21875
1982-05-06,1.21875
1982-05-07,1.2421879768371582
1982-05-10,1.21875
1982-05-11,1.21875
1982-05-12,1.1953129768371582
1982-05-13,1.2109379768371582
1982-05-14,1.25
1982-05-17,1.25
1982-05-18,1.2265629768371582
1982-05-19,1.1875
1982-05-20,1.171875
1982-05-21,1.1875
1982-05-24,1.1875
1982-05-25,1.171875
1982-05-26,1.1640629768371582
1982-05-27,1.125
1982-05-28,1.1015629768371582
1982-06-01,1.109375
1982-06-02,1.1015629768371582
1982-06-03,1.09375
1982-06-04,1.09375
1982-06-07,1.109375
1982-06-08,1.1171879768371582
1982-06-09,1.09375
1982-06-10,1.09375
1982-06-11,1.109375
1982-06-14,1.09375
1982-06-15,1.0859379768371582
1982-06-16,1.09375
1982-06-17,1.0546879768371582
1982-06-18,1.03125
1982-06-21,1.09375
1982-06-22,1.078125
1982-06-23,1.140625
1982-06-24,1.1328129768371582
1982-06-25,1.1171879768371582
1982-06-28,1.1328129768371582
1982-06-29,1.125
1982-06-30,1.1484379768371582
1982-07-01,1.1640629768371582
1982-07-02,1.1796879768371582
1982-07-06,1.1640629768371582
1982-07-07,1.140625
1982-07-08,1.1484379768371582
1982-07-09,1.1796879768371582
1982-07-12,1.1875
1982-07-13,1.2109379768371582
1982-07-14,1.203125
1982-07-15,1.1953129768371582
1982-07-16,1.1796879768371582
1982-07-19,1.21875
1982-07-20,1.234375
1982-07-21,1.25
1982-07-22,1.296875
1982-07-23,1.234375
1982-07-26,1.1875
1982-07-27,1.1875
1982-07-28,1.1796879768371582
1982-07-29,1.1640629768371582
1982-07-30,1.1640629768371582
1982-08-02,1.1953129768371582
1982-08-03,1.1953129768371582
1982-08-04,1.1875
1982-08-05,1.140625
1982-08-06,1.1328129768371582
1982-08-09,1.1640629768371582
1982-08-10,1.125
1982-08-11,1.140625
1982-08-12,1.125
1982-08-13,1.125
1982-08-16,1.1015629768371582
1982-08-17,1.1328129768371582
1982-08-18,1.1953129768371582
1982-08-19,1.1875
1982-08-20,1.21875
1982-08-23,1.2734379768371582
1982-08-24,1.2734379768371582
1982-08-25,1.3125
1982-08-26,1.3125
1982-08-27,1.3671879768371582
1982-08-30,1.3515629768371582
1982-08-31,1.3671879768371582
1982-09-01,1.375
1982-09-02,1.359375
1982-09-03,1.359375
1982-09-07,1.3203129768371582
1982-09-08,1.3515629768371582
1982-09-09,1.3359379768371582
1982-09-10,1.3125
1982-09-13,1.2734379768371582
1982-09-14,1.28125
1982-09-15,1.25
1982-09-16,1.28125
1982-09-17,1.2890629768371582
1982-09-20,1.3046879768371582
1982-09-21,1.2890629768371582
1982-09-22,1.2890629768371582
1982-09-23,1.265625
1982-09-24,1.3125
1982-09-27,1.3125
1982-09-28,1.3125
1982-09-29,1.328125
1982-09-30,1.28125
1982-10-01,1.25
1982-10-04,1.25
1982-10-05,1.234375
1982-10-06,1.3046879768371582
1982-10-07,1.34375
1982-10-08,1.375
1982-10-11,1.4140629768371582
1982-10-12,1.34375
1982-10-13,1.390625
1982-10-14,1.3828129768371582
1982-10-15,1.3671879768371582
1982-10-18,1.421875
1982-10-19,1.453125
1982-10-20,1.421875
1982-10-21,1.4140629768371582
1982-10-22,1.46875
1982-10-25,1.453125
1982-10-26,1.3984379768371582
1982-10-27,1.4609379768371582
1982-10-28,1.453125
1982-10-29,1.453125
1982-11-01,1.421875
1982-11-02,1.4296879768371582
1982-11-03,1.5234379768371582
1982-11-04,1.53125
1982-11-05,1.5
1982-11-08,1.640625
1982-11-09,1.734375
1982-11-10,1.6640629768371582
1982-11-11,1.6640629768371582
1982-11-12,1.6640629768371582
1982-11-15,1.625
1982-11-16,1.546875
1982-11-17,1.5703129768371582
1982-11-18,1.671875
1982-11-19,1.6875
1982-11-22,1.703125
1982-11-23,1.6796879768371582
1982-11-24,1.671875
1982-11-26,1.671875
1982-11-29,1.6875
1982-11-30,1.7734379768371582
1982-12-01,1.8203129768371582
1982-12-02,1.7734379768371582
1982-12-03,1.75
1982-12-06,1.75
1982-12-07,1.8125
1982-12-08,1.7890629768371582
1982-12-09,1.75
1982-12-10,1.7421879768371582
1982-12-13,1.6640629768371582
1982-12-14,1.625
1982-12-15,1.6015629768371582
1982-12-16,1.5546879768371582
1982-12-17,1.625
1982-12-20,1.6640629768371582
1982-12-21,1.671875
1982-12-22,1.6796879768371582
1982-12-23,1.65625
1982-12-27,1.8125
1982-12-28,1.7890629768371582
1982-12-29,1.7734379768371582
1982-12-30,1.7578129768371582
1982-12-31,1.7265629768371582
1983-01-03,1.671875
1983-01-04,1.671875
1983-01-05,1.671875
1983-01-06,1.7421879768371582
1983-01-07,1.75
1983-01-10,1.7421879768371582
1983-01-11,1.765625
1983-01-12,1.828125
1983-01-13,1.796875
1983-01-14,1.8828129768371582
1983-01-17,1.9921879768371582
1983-01-18,2.125
1983-01-19,2.054687976837158
1983-01-20,2.015625
1983-01-21,1.90625
1983-01-24,1.8515629768371582
1983-01-25,1.9765629768371582
1983-01-26,2.039062976837158
1983-01-27,2.070312976837158
1983-01-28,2.085937976837158
1983-01-31,2.0625
1983-02-01,2.03125
1983-02-02,1.96875
1983-02-03,1.9921879768371582
1983-02-04,2.046875
1983-02-07,2.03125
1983-02-08,2.054687976837158
1983-02-09,2.0625
1983-02-10,2.046875
1983-02-11,2.039062976837158
1983-02-14,2.171875
1983-02-15,2.179687976837158
1983-02-16,2.179687976837158
1983-02-17,2.171875
1983-02-18,2.1875
1983-02-22,2.15625
1983-02-23,2.171875
1983-02-24,2.195312976837158
1983-02-25,2.195312976837158
1983-02-28,2.148437976837158
1983-03-01,2.125
1983-03-02,2.078125
1983-03-03,2.03125
1983-03-04,2.085937976837158
1983-03-07,2.125
1983-03-08,2.125
1983-03-09,2.179687976837158
1983-03-10,2.1875
1983-03-11,2.1875
1983-03-14,2.125
1983-03-15,2.148437976837158
1983-03-16,2.109375
1983-03-17,2.109375
1983-03-18,2.117187976837158
1983-03-21,2.117187976837158
1983-03-22,2.101562976837158
1983-03-23,2.171875
1983-03-24,2.148437976837158
1983-03-25,2.117187976837158
1983-03-28,2.117187976837158
1983-03-29,2.085937976837158
1983-03-30,2.078125
1983-03-31,2.078125
1983-04-04,2.054687976837158
1983-04-05,2.0625
1983-04-06,1.96875
1983-04-07,1.933593988418579
1983-04-08,1.875
1983-04-11,1.875
1983-04-12,1.8984379768371582
1983-04-13,1.910156011581421
1983-04-14,1.921875
1983-04-15,2.050781011581421
1983-04-18,2.132812976837158
1983-04-19,2.132812976837158
1983-04-20,2.15625
1983-04-21,2.191406011581421
1983-04-22,2.214843988418579
1983-04-25,2.226562976837158
1983-04-26,2.191406011581421
1983-04-27,2.167968988418579
1983-04-28,2.273437976837158
1983-04-29,2.519531011581421
1983-05-02,2.378906011581421
1983-05-03,2.4375
1983-05-04,2.507812976837158
1983-05-05,2.53125
1983-05-06,2.601562976837158
1983-05-09,2.648437976837158
1983-05-10,2.859375
1983-05-11,2.824218988418579
1983-05-12,2.824218988418579
1983-05-13,2.800781011581421
1983-05-16,2.707031011581421
1983-05-17,2.71875
1983-05-18,2.695312976837158
1983-05-19,2.648437976837158
1983-05-20,2.683593988418579
1983-05-23,2.660156011581421
1983-05-24,2.871093988418579
1983-05-25,2.90625
1983-05-26,3.023437976837158
1983-05-27,2.976562976837158
1983-05-31,2.964843988418579
1983-06-01,2.976562976837158
1983-06-02,3.117187976837158
1983-06-03,3.316406011581421
1983-06-06,3.304687976837158
1983-06-07,3.28125
1983-06-08,3.28125
1983-06-09,3.28125
1983-06-10,3.304687976837158
1983-06-13,3.28125
1983-06-14,3.28125
1983-06-15,3.292968988418579
1983-06-16,3.445312976837158
1983-06-17,3.445312976837158
1983-06-20,3.398437976837158
1983-06-21,3.351562976837158
1983-06-22,3.316406011581421
1983-06-23,3.316406011581421
1983-06-24,3.398437976837158
1983-06-27,3.339843988418579
1983-06-28,3.316406011581421
1983-06-29,3.316406011581421
1983-06-30,3.363281011581421
1983-07-01,3.457031011581421
1983-07-05,3.445312976837158
1983-07-06,3.421875
1983-07-07,3.492187976837158
1983-07-08,3.539062976837158
1983-07-11,3.621093988418579
1983-07-12,3.480468988418579
1983-07-13,3.46875
1983-07-14,3.585937976837158
1983-07-15,3.46875
1983-07-18,3.398437976837158
1983-07-19,3.46875
1983-07-20,3.5625
1983-07-21,3.609375
1983-07-22,3.644531011581421
1983-07-25,3.539062976837158
1983-07-26,3.539062976837158
1983-07-27,3.527343988418579
1983-07-28,3.351562976837158
1983-07-29,3.199218988418579
1983-08-01,3.210937976837158
1983-08-02,3.140625
1983-08-03,3.140625
1983-08-04,3.011718988418579
1983-08-05,3.164062976837158
1983-08-08,3.152343988418579
1983-08-09,3.164062976837158
1983-08-10,3.292968988418579
1983-08-11,3.351562976837158
1983-08-12,3.410156011581421
1983-08-15,3.550781011581421
1983-08-16,3.46875
1983-08-17,3.457031011581421
1983-08-18,3.386718988418579
1983-08-19,3.386718988418579
1983-08-22,3.457031011581421
1983-08-23,3.433593988418579
1983-08-24,3.351562976837158
1983-08-25,3.304687976837158
1983-08-26,3.304687976837158
1983-08-29,3.269531011581421
1983-08-30,3.339843988418579
1983-08-31,3.398437976837158
1983-09-01,3.480468988418579
1983-09-02,3.492187976837158
1983-09-06,3.609375
1983-09-07,3.585937976837158
1983-09-08,3.621093988418579
1983-09-09,3.75
1983-09-12,3.773437976837158
1983-09-13,3.726562976837158
1983-09-14,3.808593988418579
1983-09-15,3.65625
1983-09-16,3.621093988418579
1983-09-19,3.925781011581421
1983-09-20,3.878906011581421
1983-09-21,3.867187976837158
1983-09-22,3.84375
1983-09-23,3.914062976837158
1983-09-26,3.867187976837158
1983-09-27,3.84375
1983-09-28,3.785156011581421
1983-09-29,3.75
1983-09-30,3.75
1983-10-03,3.75
1983-10-04,3.761718988418579
1983-10-05,3.761718988418579
1983-10-06,3.832031011581421
1983-10-07,3.878906011581421
1983-10-10,3.9375
1983-10-11,3.890625
1983-10-12,3.867187976837158
1983-10-13,3.808593988418579
1983-10-14,3.867187976837158
1983-10-17,3.925781011581421
1983-10-18,3.820312976837158
1983-10-19,3.574218988418579
1983-10-20,3.527343988418579
1983-10-21,3.445312976837158
1983-10-24,3.28125
1983-10-25,3.316406011581421
1983-10-26,3.339843988418579
1983-10-27,3.375
1983-10-28,3.398437976837158
1983-10-31,3.328125
1983-11-01,3.328125
1983-11-02,3.375
1983-11-03,3.410156011581421
1983-11-04,3.375
1983-11-07,3.304687976837158
1983-11-08,3.339843988418579
1983-11-09,3.410156011581421
1983-11-10,3.46875
1983-11-11,3.621093988418579
1983-11-14,3.609375
1983-11-15,3.65625
1983-11-16,3.691406011581421
1983-11-17,3.796875
1983-11-18,3.820312976837158
1983-11-21,3.820312976837158
1983-11-22,3.832031011581421
1983-11-23,3.84375
1983-11-25,3.902343988418579
1983-11-28,3.867187976837158
1983-11-29,3.867187976837158
1983-11-30,3.902343988418579
1983-12-01,3.914062976837158
1983-12-02,3.925781011581421
1983-12-05,3.84375
1983-12-06,3.785156011581421
1983-12-07,3.796875
1983-12-08,3.785156011581421
1983-12-09,3.75
1983-12-12,3.761718988418579
1983-12-13,3.832031011581421
1983-12-14,3.691406011581421
1983-12-15,3.738281011581421
1983-12-16,3.75
1983-12-19,3.691406011581421
1983-12-20,3.703125
1983-12-21,3.703125
1983-12-22,3.65625
1983-12-23,3.726562976837158
1983-12-27,3.726562976837158
1983-12-28,3.703125
1983-12-29,3.632812976837158
1983-12-30,3.632812976837158
1984-01-03,3.609375
1984-01-04,3.609375
1984-01-05,3.65625
