,ANGL
2013-12-18,27.15999984741211
2013-12-19,27.09000015258789
2013-12-20,27.040000915527344
2013-12-23,26.979999542236328
2013-12-24,27.18000030517578
2013-12-26,27.030000686645508
2013-12-27,26.8700008392334
2013-12-30,27.040000915527344
2013-12-31,27.040000915527344
2014-01-02,26.969999313354492
2014-01-03,26.979999542236328
2014-01-06,26.920000076293945
2014-01-07,27.09000015258789
2014-01-08,27.09000015258789
2014-01-09,26.940000534057617
2014-01-10,27.09000015258789
2014-01-13,27.020000457763672
2014-01-14,27.020000457763672
2014-01-15,27.079999923706055
2014-01-16,27.0
2014-01-17,27.110000610351562
2014-01-21,27.15999984741211
2014-01-22,27.299999237060547
2014-01-23,27.149999618530273
2014-01-24,27.110000610351562
2014-01-27,27.09000015258789
2014-01-28,27.100000381469727
2014-01-29,27.059999465942383
2014-01-30,27.100000381469727
2014-01-31,27.0
2014-02-03,26.799999237060547
2014-02-04,26.90999984741211
2014-02-05,26.899999618530273
2014-02-06,26.969999313354492
2014-02-07,27.06999969482422
2014-02-10,27.149999618530273
2014-02-11,26.979999542236328
2014-02-12,27.190000534057617
2014-02-13,27.190000534057617
2014-02-14,27.290000915527344
2014-02-18,27.299999237060547
2014-02-19,27.459999084472656
2014-02-20,27.440000534057617
2014-02-21,27.420000076293945
2014-02-24,27.440000534057617
2014-02-25,27.450000762939453
2014-02-26,27.549999237060547
2014-02-27,27.549999237060547
2014-02-28,27.68000030517578
2014-03-03,27.59000015258789
2014-03-04,27.469999313354492
2014-03-05,27.600000381469727
2014-03-06,27.549999237060547
2014-03-07,27.40999984741211
2014-03-10,27.530000686645508
2014-03-11,27.56999969482422
2014-03-12,27.549999237060547
2014-03-13,27.549999237060547
2014-03-14,27.549999237060547
2014-03-17,27.5
2014-03-18,27.579999923706055
2014-03-19,27.65999984741211
2014-03-20,27.770000457763672
2014-03-21,27.510000228881836
2014-03-24,27.469999313354492
2014-03-25,27.600000381469727
2014-03-26,27.600000381469727
2014-03-27,27.600000381469727
2014-03-28,27.649999618530273
2014-03-31,27.469999313354492
2014-04-01,27.469999313354492
2014-04-02,27.530000686645508
2014-04-03,27.559999465942383
2014-04-04,27.6200008392334
2014-04-07,27.56999969482422
2014-04-08,27.56999969482422
2014-04-09,27.6200008392334
2014-04-10,27.530000686645508
2014-04-11,27.59000015258789
2014-04-14,27.649999618530273
2014-04-15,27.649999618530273
2014-04-16,27.65999984741211
2014-04-17,27.700000762939453
2014-04-21,27.670000076293945
2014-04-22,27.709999084472656
2014-04-23,27.75
2014-04-24,27.770000457763672
2014-04-25,27.559999465942383
2014-04-28,27.75
2014-04-29,27.809999465942383
2014-04-30,27.719999313354492
2014-05-01,27.850000381469727
2014-05-02,27.799999237060547
2014-05-05,27.75
2014-05-06,27.6299991607666
2014-05-07,27.790000915527344
2014-05-08,27.690000534057617
2014-05-09,27.860000610351562
2014-05-12,27.8799991607666
2014-05-13,27.899999618530273
2014-05-14,27.93000030517578
2014-05-15,27.979999542236328
2014-05-16,28.09000015258789
2014-05-19,28.030000686645508
2014-05-20,28.020000457763672
2014-05-21,28.049999237060547
2014-05-22,28.100000381469727
2014-05-23,28.09000015258789
2014-05-27,27.979999542236328
2014-05-28,28.059999465942383
2014-05-29,28.209999084472656
2014-05-30,28.229999542236328
2014-06-02,28.040000915527344
2014-06-03,28.110000610351562
2014-06-04,28.200000762939453
2014-06-05,28.209999084472656
2014-06-06,28.25
2014-06-09,28.260000228881836
2014-06-10,28.489999771118164
2014-06-11,28.270000457763672
2014-06-12,28.280000686645508
2014-06-13,28.299999237060547
2014-06-16,28.34000015258789
2014-06-17,28.280000686645508
2014-06-18,28.3700008392334
2014-06-19,28.350000381469727
2014-06-20,28.200000762939453
2014-06-23,28.200000762939453
2014-06-24,28.350000381469727
2014-06-25,28.440000534057617
2014-06-26,28.459999084472656
2014-06-27,28.350000381469727
2014-06-30,28.219999313354492
2014-07-01,28.290000915527344
2014-07-02,28.299999237060547
2014-07-03,28.389999389648438
2014-07-07,28.309999465942383
2014-07-08,28.06999969482422
2014-07-09,28.260000228881836
2014-07-10,28.059999465942383
2014-07-11,28.1299991607666
2014-07-14,28.200000762939453
2014-07-15,28.1200008392334
2014-07-16,28.049999237060547
2014-07-17,28.040000915527344
2014-07-18,28.170000076293945
2014-07-21,28.1299991607666
2014-07-22,28.079999923706055
2014-07-23,28.25
2014-07-24,28.15999984741211
2014-07-25,28.170000076293945
2014-07-28,28.100000381469727
2014-07-29,28.190000534057617
2014-07-30,27.979999542236328
2014-07-31,27.93000030517578
2014-08-01,27.850000381469727
2014-08-04,27.6299991607666
2014-08-05,27.610000610351562
2014-08-06,27.8799991607666
2014-08-07,27.6200008392334
2014-08-08,27.75
2014-08-11,27.670000076293945
2014-08-12,27.959999084472656
2014-08-13,28.020000457763672
2014-08-14,27.850000381469727
2014-08-15,28.059999465942383
2014-08-18,28.1200008392334
2014-08-19,28.1200008392334
2014-08-20,28.200000762939453
2014-08-21,28.15999984741211
2014-08-22,28.18000030517578
2014-08-25,28.049999237060547
2014-08-26,28.209999084472656
2014-08-27,28.260000228881836
2014-08-28,28.309999465942383
2014-08-29,28.360000610351562
2014-09-02,28.190000534057617
2014-09-03,28.18000030517578
2014-09-04,28.25
2014-09-05,28.1200008392334
2014-09-08,28.030000686645508
2014-09-09,28.030000686645508
2014-09-10,27.969999313354492
2014-09-11,27.899999618530273
2014-09-12,27.93000030517578
2014-09-15,27.850000381469727
2014-09-16,27.829999923706055
2014-09-17,27.90999984741211
2014-09-18,27.860000610351562
2014-09-19,28.030000686645508
2014-09-22,27.860000610351562
2014-09-23,27.989999771118164
2014-09-24,27.799999237060547
2014-09-25,27.799999237060547
2014-09-26,27.649999618530273
2014-09-29,27.469999313354492
2014-09-30,27.75
2014-10-01,27.530000686645508
2014-10-02,27.75
2014-10-03,27.709999084472656
2014-10-06,27.700000762939453
2014-10-07,27.700000762939453
2014-10-08,27.75
2014-10-09,27.700000762939453
2014-10-10,27.549999237060547
2014-10-13,27.489999771118164
2014-10-14,27.479999542236328
2014-10-15,27.15999984741211
2014-10-16,27.229999542236328
2014-10-17,27.56999969482422
2014-10-20,27.6299991607666
2014-10-21,27.729999542236328
2014-10-22,27.790000915527344
2014-10-23,27.68000030517578
2014-10-24,27.81999969482422
2014-10-27,27.549999237060547
2014-10-28,27.530000686645508
2014-10-29,27.729999542236328
2014-10-30,27.530000686645508
2014-10-31,27.610000610351562
2014-11-03,27.479999542236328
2014-11-04,27.719999313354492
2014-11-05,27.510000228881836
2014-11-06,27.729999542236328
2014-11-07,27.799999237060547
2014-11-10,27.84000015258789
2014-11-11,27.68000030517578
2014-11-12,27.65999984741211
2014-11-13,27.739999771118164
2014-11-14,27.68000030517578
2014-11-17,27.790000915527344
2014-11-18,27.520000457763672
2014-11-19,27.469999313354492
2014-11-20,27.350000381469727
2014-11-21,27.690000534057617
2014-11-24,27.3700008392334
2014-11-25,27.40999984741211
2014-11-26,27.6299991607666
2014-11-28,27.399999618530273
2014-12-01,27.450000762939453
2014-12-02,27.540000915527344
2014-12-03,27.139999389648438
2014-12-04,27.420000076293945
2014-12-05,27.040000915527344
2014-12-08,26.850000381469727
2014-12-09,26.959999084472656
2014-12-10,26.889999389648438
2014-12-11,26.809999465942383
2014-12-12,26.559999465942383
2014-12-15,26.450000762939453
2014-12-16,26.520000457763672
2014-12-17,26.399999618530273
2014-12-18,26.549999237060547
2014-12-19,26.700000762939453
2014-12-22,26.540000915527344
2014-12-23,26.770000457763672
2014-12-24,26.8799991607666
2014-12-26,26.600000381469727
2014-12-29,26.229999542236328
2014-12-30,26.190000534057617
2014-12-31,26.040000915527344
2015-01-02,25.969999313354492
2015-01-05,26.200000762939453
2015-01-06,26.049999237060547
2015-01-07,26.399999618530273
2015-01-08,26.479999542236328
2015-01-09,26.260000228881836
2015-01-12,26.459999084472656
2015-01-13,26.489999771118164
2015-01-14,26.450000762939453
2015-01-15,26.6200008392334
2015-01-16,26.989999771118164
2015-01-20,26.639999389648438
2015-01-21,26.350000381469727
2015-01-22,26.510000228881836
2015-01-23,26.649999618530273
2015-01-26,27.040000915527344
2015-01-27,26.56999969482422
2015-01-28,26.90999984741211
2015-01-29,26.540000915527344
2015-01-30,26.670000076293945
2015-02-02,27.079999923706055
2015-02-03,26.969999313354492
2015-02-04,26.90999984741211
2015-02-05,27.0
2015-02-06,27.040000915527344
2015-02-09,27.06999969482422
2015-02-10,27.15999984741211
2015-02-11,27.15999984741211
2015-02-12,27.350000381469727
2015-02-13,27.219999313354492
2015-02-17,27.399999618530273
2015-02-18,27.360000610351562
2015-02-19,27.3700008392334
2015-02-20,27.34000015258789
2015-02-23,27.3799991607666
2015-02-24,27.31999969482422
2015-02-25,27.360000610351562
2015-02-26,27.329999923706055
2015-02-27,27.34000015258789
2015-03-02,27.290000915527344
2015-03-03,27.3799991607666
2015-03-04,27.34000015258789
2015-03-05,27.3700008392334
2015-03-06,27.3700008392334
2015-03-09,27.239999771118164
2015-03-10,27.219999313354492
2015-03-11,27.309999465942383
2015-03-12,27.239999771118164
2015-03-13,27.270000457763672
2015-03-16,27.25
2015-03-17,27.170000076293945
2015-03-18,27.239999771118164
2015-03-19,27.229999542236328
2015-03-20,27.309999465942383
2015-03-23,27.420000076293945
2015-03-24,27.31999969482422
2015-03-25,27.270000457763672
2015-03-26,27.350000381469727
2015-03-27,27.329999923706055
2015-03-30,27.40999984741211
2015-03-31,27.3799991607666
2015-04-01,27.290000915527344
2015-04-02,27.309999465942383
2015-04-06,27.299999237060547
2015-04-07,27.360000610351562
2015-04-08,27.450000762939453
2015-04-09,27.489999771118164
2015-04-10,27.469999313354492
2015-04-13,27.459999084472656
2015-04-14,27.520000457763672
2015-04-15,27.6200008392334
2015-04-16,27.649999618530273
2015-04-17,27.6200008392334
2015-04-20,27.709999084472656
2015-04-21,27.600000381469727
2015-04-22,27.700000762939453
2015-04-23,27.700000762939453
2015-04-24,27.709999084472656
2015-04-27,27.75
2015-04-28,27.829999923706055
2015-04-29,27.780000686645508
2015-04-30,27.760000228881836
2015-05-01,27.670000076293945
2015-05-04,27.639999389648438
2015-05-05,27.670000076293945
2015-05-06,27.649999618530273
2015-05-07,27.59000015258789
2015-05-08,27.6299991607666
2015-05-11,27.59000015258789
2015-05-12,27.559999465942383
2015-05-13,27.559999465942383
2015-05-14,27.59000015258789
2015-05-15,27.610000610351562
2015-05-18,27.639999389648438
2015-05-19,27.6200008392334
2015-05-20,27.600000381469727
2015-05-21,27.600000381469727
2015-05-22,27.6299991607666
2015-05-26,27.6200008392334
2015-05-27,27.670000076293945
2015-05-28,27.690000534057617
2015-05-29,27.690000534057617
2015-06-01,27.760000228881836
2015-06-02,27.75
2015-06-03,27.5
2015-06-04,27.510000228881836
2015-06-05,27.549999237060547
2015-06-08,27.43000030517578
2015-06-09,27.420000076293945
2015-06-10,27.3799991607666
2015-06-11,27.309999465942383
2015-06-12,27.34000015258789
2015-06-15,27.31999969482422
2015-06-16,27.290000915527344
2015-06-17,27.229999542236328
2015-06-18,27.299999237060547
2015-06-19,27.280000686645508
2015-06-22,27.329999923706055
2015-06-23,27.31999969482422
2015-06-24,27.270000457763672
2015-06-25,27.290000915527344
2015-06-26,27.260000228881836
2015-06-29,27.100000381469727
2015-06-30,27.200000762939453
2015-07-01,26.979999542236328
2015-07-02,27.059999465942383
2015-07-06,27.100000381469727
2015-07-07,27.110000610351562
2015-07-08,27.049999237060547
2015-07-09,27.100000381469727
2015-07-10,27.110000610351562
2015-07-13,27.010000228881836
2015-07-14,27.010000228881836
2015-07-15,27.079999923706055
2015-07-16,27.110000610351562
2015-07-17,27.1200008392334
2015-07-20,27.06999969482422
2015-07-21,27.049999237060547
2015-07-22,26.90999984741211
2015-07-23,26.969999313354492
2015-07-24,26.93000030517578
2015-07-27,26.950000762939453
2015-07-28,27.079999923706055
2015-07-29,27.15999984741211
2015-07-30,27.0
2015-07-31,27.049999237060547
2015-08-03,26.920000076293945
2015-08-04,26.8700008392334
2015-08-05,26.850000381469727
2015-08-06,26.790000915527344
2015-08-07,26.719999313354492
2015-08-10,26.719999313354492
2015-08-11,26.59000015258789
2015-08-12,26.639999389648438
2015-08-13,26.639999389648438
2015-08-14,26.6200008392334
2015-08-17,26.610000610351562
2015-08-18,26.579999923706055
2015-08-19,26.479999542236328
2015-08-20,26.459999084472656
2015-08-21,26.329999923706055
2015-08-24,26.0
2015-08-25,26.229999542236328
2015-08-26,26.40999984741211
2015-08-27,26.360000610351562
2015-08-28,26.440000534057617
2015-08-31,26.25
2015-09-01,26.280000686645508
2015-09-02,26.360000610351562
2015-09-03,26.3799991607666
2015-09-04,26.3799991607666
2015-09-08,26.5
2015-09-09,26.469999313354492
2015-09-10,26.549999237060547
2015-09-11,26.579999923706055
2015-09-14,26.549999237060547
2015-09-15,26.559999465942383
2015-09-16,26.479999542236328
2015-09-17,26.399999618530273
2015-09-18,26.399999618530273
2015-09-21,26.3700008392334
2015-09-22,26.350000381469727
2015-09-23,26.270000457763672
2015-09-24,26.190000534057617
2015-09-25,26.09000015258789
2015-09-28,25.6299991607666
2015-09-29,25.579999923706055
2015-09-30,25.6200008392334
2015-10-01,25.520000457763672
2015-10-02,25.530000686645508
2015-10-05,25.610000610351562
2015-10-06,25.690000534057617
2015-10-07,26.059999465942383
2015-10-08,26.100000381469727
2015-10-09,26.1200008392334
2015-10-12,26.15999984741211
2015-10-13,26.09000015258789
2015-10-14,26.049999237060547
2015-10-15,26.1200008392334
2015-10-16,26.059999465942383
2015-10-19,26.030000686645508
2015-10-20,26.079999923706055
2015-10-21,26.040000915527344
2015-10-22,26.100000381469727
2015-10-23,26.200000762939453
2015-10-26,26.09000015258789
2015-10-27,26.1299991607666
2015-10-28,26.149999618530273
2015-10-29,26.100000381469727
2015-10-30,26.059999465942383
2015-11-02,26.06999969482422
2015-11-03,26.09000015258789
2015-11-04,26.0
2015-11-05,26.040000915527344
2015-11-06,25.93000030517578
2015-11-09,25.90999984741211
2015-11-10,25.899999618530273
2015-11-11,25.809999465942383
2015-11-12,25.670000076293945
2015-11-13,25.610000610351562
2015-11-16,25.610000610351562
2015-11-17,25.670000076293945
2015-11-18,25.709999084472656
2015-11-19,25.540000915527344
2015-11-20,25.579999923706055
2015-11-23,25.420000076293945
2015-11-24,25.450000762939453
2015-11-25,25.450000762939453
2015-11-27,25.420000076293945
2015-11-30,25.389999389648438
2015-12-01,25.420000076293945
2015-12-02,25.450000762939453
2015-12-03,25.34000015258789
2015-12-04,25.309999465942383
2015-12-07,25.15999984741211
2015-12-08,24.989999771118164
2015-12-09,24.950000762939453
2015-12-10,24.850000381469727
2015-12-11,24.15999984741211
2015-12-14,24.170000076293945
2015-12-15,24.579999923706055
2015-12-16,24.520000457763672
2015-12-17,24.309999465942383
2015-12-18,24.229999542236328
2015-12-21,24.31999969482422
2015-12-22,24.389999389648438
2015-12-23,24.469999313354492
2015-12-24,24.56999969482422
2015-12-28,24.399999618530273
2015-12-29,24.399999618530273
2015-12-30,24.329999923706055
2015-12-31,24.329999923706055
2016-01-04,24.31999969482422
2016-01-05,24.389999389648438
2016-01-06,24.3799991607666
2016-01-07,24.280000686645508
2016-01-08,24.239999771118164
2016-01-11,24.25
2016-01-12,24.170000076293945
2016-01-13,24.1299991607666
