,BOTJ
2000-12-27,4.007011890411377
2000-12-28,4.007011890411377
2000-12-29,3.911607027053833
2001-01-02,3.81620192527771
2001-01-03,3.81620192527771
2001-01-04,3.81620192527771
2001-01-05,3.81620192527771
2001-01-08,3.81620192527771
2001-01-09,3.81620192527771
2001-01-10,3.81620192527771
2001-01-11,3.81620192527771
2001-01-12,4.150119781494141
2001-01-16,4.150119781494141
2001-01-17,4.150119781494141
2001-01-18,4.150119781494141
2001-01-19,4.150119781494141
2001-01-22,4.150119781494141
2001-01-23,4.150119781494141
2001-01-24,4.150119781494141
2001-01-25,4.150119781494141
2001-01-26,4.150119781494141
2001-01-29,4.197822093963623
2001-01-30,4.197822093963623
2001-01-31,4.197822093963623
2001-02-01,4.245524883270264
2001-02-02,4.245524883270264
2001-02-05,4.245524883270264
2001-02-06,4.245524883270264
2001-02-07,4.245524883270264
2001-02-08,4.293227195739746
2001-02-09,4.293227195739746
2001-02-12,4.293227195739746
2001-02-13,4.007011890411377
2001-02-14,4.293227195739746
2001-02-15,4.293227195739746
2001-02-16,4.293227195739746
2001-02-20,4.293227195739746
2001-02-21,4.293227195739746
2001-02-22,4.293227195739746
2001-02-23,4.293227195739746
2001-02-26,4.007011890411377
2001-02-27,4.007011890411377
2001-02-28,4.293227195739746
2001-03-01,4.293227195739746
2001-03-02,4.293227195739746
2001-03-05,4.293227195739746
2001-03-06,4.293227195739746
2001-03-07,4.293227195739746
2001-03-08,4.293227195739746
2001-03-09,4.007011890411377
2001-03-12,4.293227195739746
2001-03-13,4.293227195739746
2001-03-14,4.293227195739746
2001-03-15,4.293227195739746
2001-03-16,4.293227195739746
2001-03-19,4.293227195739746
2001-03-20,4.007011890411377
2001-03-21,4.007011890411377
2001-03-22,4.007011890411377
2001-03-23,4.007011890411377
2001-03-26,4.007011890411377
2001-03-27,4.1024169921875
2001-03-28,4.1024169921875
2001-03-29,4.1024169921875
2001-03-30,4.1024169921875
2001-04-02,4.1024169921875
2001-04-03,4.1024169921875
2001-04-04,4.1024169921875
2001-04-05,4.1024169921875
2001-04-06,4.1024169921875
2001-04-09,4.1024169921875
2001-04-10,4.1024169921875
2001-04-11,4.1024169921875
2001-04-12,4.1024169921875
2001-04-16,4.1024169921875
2001-04-17,4.1024169921875
2001-04-18,4.1024169921875
2001-04-19,4.1024169921875
2001-04-20,4.1024169921875
2001-04-23,4.1024169921875
2001-04-24,4.1024169921875
2001-04-25,4.1024169921875
2001-04-26,4.1024169921875
2001-04-27,4.1024169921875
2001-04-30,4.1024169921875
2001-05-01,4.1024169921875
2001-05-02,4.1024169921875
2001-05-03,4.1024169921875
2001-05-04,4.1024169921875
2001-05-07,4.1024169921875
2001-05-08,4.1024169921875
2001-05-09,4.1024169921875
2001-05-10,4.1024169921875
2001-05-11,4.1024169921875
2001-05-14,4.388631820678711
2001-05-15,4.197822093963623
2001-05-16,4.197822093963623
2001-05-17,4.388631820678711
2001-05-18,4.197822093963623
2001-05-21,4.388631820678711
2001-05-22,4.388631820678711
2001-05-23,4.388631820678711
2001-05-24,4.388631820678711
2001-05-25,4.388631820678711
2001-05-29,4.388631820678711
2001-05-30,4.388631820678711
2001-05-31,4.388631820678711
2001-06-01,4.388631820678711
2001-06-04,4.388631820678711
2001-06-05,4.388631820678711
2001-06-06,4.388631820678711
2001-06-07,4.48403787612915
2001-06-08,4.48403787612915
2001-06-11,4.48403787612915
2001-06-12,4.48403787612915
2001-06-13,4.48403787612915
2001-06-14,4.197822093963623
2001-06-15,4.48403787612915
2001-06-18,4.48403787612915
2001-06-19,4.48403787612915
2001-06-20,4.48403787612915
2001-06-21,4.48403787612915
2001-06-22,4.48403787612915
2001-06-25,4.48403787612915
2001-06-26,4.48403787612915
2001-06-27,4.48403787612915
2001-06-28,4.48403787612915
2001-06-29,4.48403787612915
2001-07-02,4.48403787612915
2001-07-03,4.48403787612915
2001-07-05,4.48403787612915
2001-07-06,4.48403787612915
2001-07-09,4.48403787612915
2001-07-10,4.48403787612915
2001-07-11,4.48403787612915
2001-07-12,4.48403787612915
2001-07-13,4.48403787612915
2001-07-16,4.197822093963623
2001-07-17,4.197822093963623
2001-07-18,4.197822093963623
2001-07-19,4.197822093963623
2001-07-20,4.197822093963623
2001-07-23,4.197822093963623
2001-07-24,4.197822093963623
2001-07-25,4.197822093963623
2001-07-26,4.197822093963623
2001-07-27,4.197822093963623
2001-07-30,4.197822093963623
2001-07-31,4.48403787612915
2001-08-01,4.48403787612915
2001-08-02,4.48403787612915
2001-08-03,4.48403787612915
2001-08-06,4.48403787612915
2001-08-07,4.48403787612915
2001-08-08,4.48403787612915
2001-08-09,4.48403787612915
2001-08-10,4.48403787612915
2001-08-13,4.48403787612915
2001-08-14,4.48403787612915
2001-08-15,4.48403787612915
2001-08-16,4.48403787612915
2001-08-17,4.48403787612915
2001-08-20,4.197822093963623
2001-08-21,4.197822093963623
2001-08-22,4.197822093963623
2001-08-23,4.197822093963623
2001-08-24,4.48403787612915
2001-08-27,4.48403787612915
2001-08-28,4.48403787612915
2001-08-29,4.197822093963623
2001-08-30,4.197822093963623
2001-08-31,4.197822093963623
2001-09-04,4.197822093963623
2001-09-05,4.48403787612915
2001-09-06,4.48403787612915
2001-09-07,4.48403787612915
2001-09-10,4.48403787612915
2001-09-17,4.48403787612915
2001-09-18,4.48403787612915
2001-09-19,4.48403787612915
2001-09-20,4.48403787612915
2001-09-21,4.48403787612915
2001-09-24,4.48403787612915
2001-09-25,4.48403787612915
2001-09-26,4.48403787612915
2001-09-27,4.48403787612915
2001-09-28,4.48403787612915
2001-10-01,4.48403787612915
2001-10-02,4.48403787612915
2001-10-03,4.48403787612915
2001-10-04,5.724302768707275
2001-10-05,5.724302768707275
2001-10-08,5.724302768707275
2001-10-09,5.724302768707275
2001-10-10,5.724302768707275
2001-10-11,5.724302768707275
2001-10-12,5.724302768707275
2001-10-15,5.724302768707275
2001-10-16,5.724302768707275
2001-10-17,5.724302768707275
2001-10-18,5.724302768707275
2001-10-19,5.724302768707275
2001-10-22,5.724302768707275
2001-10-23,5.724302768707275
2001-10-24,5.724302768707275
2001-10-25,5.724302768707275
2001-10-26,5.724302768707275
2001-10-29,5.724302768707275
2001-10-30,5.724302768707275
2001-10-31,5.724302768707275
2001-11-01,5.724302768707275
2001-11-02,5.724302768707275
2001-11-05,5.724302768707275
2001-11-06,5.724302768707275
2001-11-07,5.724302768707275
2001-11-08,5.724302768707275
2001-11-09,4.293227195739746
2001-11-12,4.293227195739746
2001-11-13,4.293227195739746
2001-11-14,4.293227195739746
2001-11-15,4.293227195739746
2001-11-16,4.293227195739746
2001-11-19,4.293227195739746
2001-11-20,4.293227195739746
2001-11-21,4.293227195739746
2001-11-23,4.293227195739746
2001-11-26,4.293227195739746
2001-11-27,4.293227195739746
2001-11-28,4.293227195739746
2001-11-29,4.48403787612915
2001-11-30,4.293227195739746
2001-12-03,4.293227195739746
2001-12-04,4.293227195739746
2001-12-05,4.293227195739746
2001-12-06,4.293227195739746
2001-12-07,4.293227195739746
2001-12-10,4.293227195739746
2001-12-11,4.48403787612915
2001-12-12,4.48403787612915
2001-12-13,4.48403787612915
2001-12-14,4.48403787612915
2001-12-17,4.48403787612915
2001-12-18,4.48403787612915
2001-12-19,4.48403787612915
2001-12-20,4.48403787612915
2001-12-21,4.48403787612915
2001-12-24,4.48403787612915
2001-12-26,4.48403787612915
2001-12-27,4.48403787612915
2001-12-28,4.579442977905273
2001-12-31,4.579442977905273
2002-01-02,4.579442977905273
2002-01-03,4.579442977905273
2002-01-04,4.579442977905273
2002-01-07,4.579442977905273
2002-01-08,4.579442977905273
2002-01-09,4.579442977905273
2002-01-10,4.579442977905273
2002-01-11,4.579442977905273
2002-01-14,4.579442977905273
2002-01-15,4.579442977905273
2002-01-16,4.579442977905273
2002-01-17,4.579442977905273
2002-01-18,4.579442977905273
2002-01-22,4.579442977905273
2002-01-23,4.579442977905273
2002-01-24,4.579442977905273
2002-01-25,4.579442977905273
2002-01-28,4.579442977905273
2002-01-29,4.579442977905273
2002-01-30,4.579442977905273
2002-01-31,4.579442977905273
2002-02-01,4.579442977905273
2002-02-04,4.579442977905273
2002-02-05,4.579442977905273
2002-02-06,4.579442977905273
2002-02-07,4.579442977905273
2002-02-08,4.579442977905273
2002-02-11,5.342682838439941
2002-02-12,5.342682838439941
2002-02-13,5.342682838439941
2002-02-14,5.342682838439941
2002-02-15,5.342682838439941
2002-02-19,5.342682838439941
2002-02-20,5.342682838439941
2002-02-21,5.342682838439941
2002-02-22,5.342682838439941
2002-02-25,5.342682838439941
2002-02-26,5.247278213500977
2002-02-27,5.247278213500977
2002-02-28,5.247278213500977
2002-03-01,5.247278213500977
2002-03-04,5.247278213500977
2002-03-05,5.247278213500977
2002-03-06,5.247278213500977
2002-03-07,5.247278213500977
2002-03-08,5.247278213500977
2002-03-11,5.247278213500977
2002-03-12,5.247278213500977
2002-03-13,5.247278213500977
2002-03-14,5.247278213500977
2002-03-15,5.247278213500977
2002-03-18,5.247278213500977
2002-03-19,5.247278213500977
2002-03-20,5.247278213500977
2002-03-21,5.247278213500977
2002-03-22,5.247278213500977
2002-03-25,5.247278213500977
2002-03-26,5.342682838439941
2002-03-27,5.342682838439941
2002-03-28,5.342682838439941
2002-04-01,5.342682838439941
2002-04-02,5.342682838439941
2002-04-03,5.342682838439941
2002-04-04,5.342682838439941
2002-04-05,5.342682838439941
2002-04-08,5.342682838439941
2002-04-09,5.342682838439941
2002-04-10,5.342682838439941
2002-04-11,5.342682838439941
2002-04-12,5.342682838439941
2002-04-15,5.342682838439941
2002-04-16,5.1518731117248535
2002-04-17,5.1518731117248535
2002-04-18,5.1518731117248535
2002-04-19,5.1518731117248535
2002-04-22,5.1518731117248535
2002-04-23,5.1518731117248535
2002-04-24,5.1518731117248535
2002-04-25,5.1518731117248535
2002-04-26,5.1518731117248535
2002-04-29,5.1518731117248535
2002-04-30,5.4380879402160645
2002-05-01,5.4380879402160645
2002-05-02,5.4380879402160645
2002-05-03,5.4380879402160645
2002-05-06,5.4380879402160645
2002-05-07,5.247278213500977
2002-05-08,5.4380879402160645
2002-05-09,5.4380879402160645
2002-05-10,5.4380879402160645
2002-05-13,5.4380879402160645
2002-05-14,5.4380879402160645
2002-05-15,5.4380879402160645
2002-05-16,5.4380879402160645
2002-05-17,5.4380879402160645
2002-05-20,5.9151129722595215
2002-05-21,5.9151129722595215
2002-05-22,5.9151129722595215
2002-05-23,5.9151129722595215
2002-05-24,5.9151129722595215
2002-05-28,5.9151129722595215
2002-05-29,5.9151129722595215
2002-05-30,5.9151129722595215
2002-05-31,5.9151129722595215
2002-06-03,5.9151129722595215
2002-06-04,5.9151129722595215
2002-06-05,5.9151129722595215
2002-06-06,5.5334930419921875
2002-06-07,5.5334930419921875
2002-06-10,5.5334930419921875
2002-06-11,5.5334930419921875
2002-06-12,5.5334930419921875
2002-06-13,5.724302768707275
2002-06-14,5.724302768707275
2002-06-17,5.724302768707275
2002-06-18,5.724302768707275
2002-06-19,5.724302768707275
2002-06-20,5.724302768707275
2002-06-21,5.724302768707275
2002-06-24,5.724302768707275
2002-06-25,5.724302768707275
2002-06-26,5.819707870483398
2002-06-27,5.819707870483398
2002-06-28,5.819707870483398
2002-07-01,5.819707870483398
2002-07-02,5.819707870483398
2002-07-03,5.819707870483398
2002-07-05,5.819707870483398
2002-07-08,5.819707870483398
2002-07-09,5.819707870483398
2002-07-10,5.819707870483398
2002-07-11,5.819707870483398
2002-07-12,5.819707870483398
2002-07-15,5.819707870483398
2002-07-16,5.819707870483398
2002-07-17,5.819707870483398
2002-07-18,5.819707870483398
2002-07-19,5.819707870483398
2002-07-22,5.819707870483398
2002-07-23,5.819707870483398
2002-07-24,5.819707870483398
2002-07-25,5.819707870483398
2002-07-26,5.819707870483398
2002-07-29,5.819707870483398
2002-07-30,5.819707870483398
2002-07-31,5.819707870483398
2002-08-01,5.819707870483398
2002-08-02,5.819707870483398
2002-08-05,5.819707870483398
2002-08-06,5.819707870483398
2002-08-07,5.647978782653809
2002-08-08,5.819707870483398
2002-08-09,5.819707870483398
2002-08-12,5.819707870483398
2002-08-13,5.819707870483398
2002-08-14,5.819707870483398
2002-08-15,5.819707870483398
2002-08-16,5.819707870483398
2002-08-19,5.819707870483398
2002-08-20,5.819707870483398
2002-08-21,5.819707870483398
2002-08-22,5.819707870483398
2002-08-23,5.819707870483398
2002-08-26,5.724302768707275
2002-08-27,5.724302768707275
2002-08-28,5.819707870483398
2002-08-29,5.9151129722595215
2002-08-30,5.9151129722595215
2002-09-03,5.724302768707275
2002-09-04,5.724302768707275
2002-09-05,5.724302768707275
2002-09-06,5.724302768707275
2002-09-09,5.724302768707275
2002-09-10,5.724302768707275
2002-09-11,5.724302768707275
2002-09-12,5.724302768707275
2002-09-13,5.724302768707275
2002-09-16,5.724302768707275
2002-09-17,5.724302768707275
2002-09-18,5.724302768707275
2002-09-19,5.724302768707275
2002-09-20,5.724302768707275
2002-09-23,5.724302768707275
2002-09-24,5.724302768707275
2002-09-25,5.724302768707275
2002-09-26,5.724302768707275
2002-09-27,5.9151129722595215
2002-09-30,5.9151129722595215
2002-10-01,5.9151129722595215
2002-10-02,5.9151129722595215
2002-10-03,5.9151129722595215
2002-10-04,5.9151129722595215
2002-10-07,5.9151129722595215
2002-10-08,5.9151129722595215
2002-10-09,5.819707870483398
2002-10-10,5.819707870483398
2002-10-11,5.819707870483398
2002-10-14,5.342682838439941
2002-10-15,5.724302768707275
2002-10-16,5.724302768707275
2002-10-17,5.724302768707275
2002-10-18,5.342682838439941
2002-10-21,5.342682838439941
2002-10-22,5.342682838439941
2002-10-23,5.5334930419921875
2002-10-24,5.5334930419921875
2002-10-25,5.5334930419921875
2002-10-28,5.5334930419921875
2002-10-29,5.5334930419921875
2002-10-30,5.5334930419921875
2002-10-31,5.4380879402160645
2002-11-01,5.4380879402160645
2002-11-04,5.4380879402160645
2002-11-05,5.4380879402160645
2002-11-06,5.4380879402160645
2002-11-07,5.4380879402160645
2002-11-08,5.724302768707275
2002-11-11,5.724302768707275
2002-11-12,6.0105180740356445
2002-11-13,6.0105180740356445
2002-11-14,6.0105180740356445
2002-11-15,6.0105180740356445
2002-11-18,5.9151129722595215
2002-11-19,5.9151129722595215
2002-11-20,5.9151129722595215
2002-11-21,5.9151129722595215
2002-11-22,5.9151129722595215
2002-11-25,5.724302768707275
2002-11-26,5.724302768707275
2002-11-27,5.724302768707275
2002-11-29,5.724302768707275
2002-12-02,5.724302768707275
2002-12-03,5.724302768707275
2002-12-04,5.724302768707275
2002-12-05,5.724302768707275
2002-12-06,5.724302768707275
2002-12-09,5.724302768707275
2002-12-10,5.724302768707275
2002-12-11,5.724302768707275
2002-12-12,5.724302768707275
2002-12-13,5.724302768707275
2002-12-16,5.724302768707275
2002-12-17,5.9151129722595215
2002-12-18,5.247278213500977
2002-12-19,5.247278213500977
2002-12-20,5.247278213500977
2002-12-23,5.4380879402160645
2002-12-24,5.4380879402160645
2002-12-26,5.5334930419921875
2002-12-27,5.5334930419921875
2002-12-30,5.5334930419921875
2002-12-31,5.5334930419921875
2003-01-02,5.5334930419921875
2003-01-03,5.5334930419921875
2003-01-06,5.4380879402160645
2003-01-07,5.4380879402160645
2003-01-08,5.4380879402160645
2003-01-09,5.4380879402160645
2003-01-10,5.4380879402160645
2003-01-13,5.4380879402160645
2003-01-14,5.4380879402160645
2003-01-15,5.4380879402160645
2003-01-16,5.4380879402160645
2003-01-17,5.4380879402160645
2003-01-21,5.4380879402160645
2003-01-22,5.4380879402160645
2003-01-23,5.724302768707275
2003-01-24,5.724302768707275
2003-01-27,5.724302768707275
2003-01-28,5.4380879402160645
2003-01-29,5.4380879402160645
2003-01-30,5.4380879402160645
2003-01-31,5.4380879402160645
2003-02-03,5.4380879402160645
2003-02-04,5.4380879402160645
2003-02-05,5.4380879402160645
2003-02-06,5.4380879402160645
2003-02-07,5.4380879402160645
2003-02-10,5.4380879402160645
2003-02-11,5.5334930419921875
2003-02-12,5.5334930419921875
2003-02-13,5.5334930419921875
2003-02-14,5.6288981437683105
2003-02-18,5.6288981437683105
2003-02-19,5.6288981437683105
2003-02-20,5.6288981437683105
2003-02-21,5.6288981437683105
2003-02-24,5.5334930419921875
2003-02-25,5.4380879402160645
2003-02-26,5.4380879402160645
2003-02-27,5.4380879402160645
2003-02-28,5.4380879402160645
2003-03-03,5.724302768707275
2003-03-04,5.4380879402160645
2003-03-05,5.4380879402160645
2003-03-06,5.4380879402160645
2003-03-07,5.4380879402160645
2003-03-10,5.6288981437683105
2003-03-11,5.457169055938721
2003-03-12,5.724302768707275
2003-03-13,5.724302768707275
2003-03-14,5.724302768707275
2003-03-17,5.724302768707275
2003-03-18,5.724302768707275
2003-03-19,5.724302768707275
2003-03-20,5.5334930419921875
2003-03-21,5.5334930419921875
2003-03-24,5.5334930419921875
2003-03-25,5.5334930419921875
2003-03-26,5.5334930419921875
2003-03-27,5.724302768707275
2003-03-28,5.724302768707275
2003-03-31,5.724302768707275
2003-04-01,5.724302768707275
2003-04-02,5.724302768707275
2003-04-03,5.724302768707275
2003-04-04,5.724302768707275
2003-04-07,5.552574157714844
2003-04-08,5.552574157714844
2003-04-09,5.819707870483398
2003-04-10,5.6288981437683105
2003-04-11,5.6288981437683105
2003-04-14,5.6288981437683105
2003-04-15,5.724302768707275
2003-04-16,5.724302768707275
2003-04-17,5.724302768707275
2003-04-21,5.724302768707275
2003-04-22,5.724302768707275
2003-04-23,5.724302768707275
2003-04-24,5.724302768707275
2003-04-25,5.9151129722595215
2003-04-28,5.9151129722595215
2003-04-29,5.9151129722595215
2003-04-30,5.9151129722595215
2003-05-01,5.9151129722595215
2003-05-02,5.724302768707275
2003-05-05,5.724302768707275
2003-05-06,5.724302768707275
2003-05-07,5.724302768707275
2003-05-08,5.819707870483398
2003-05-09,5.819707870483398
2003-05-12,5.819707870483398
2003-05-13,5.724302768707275
2003-05-14,5.724302768707275
2003-05-15,5.724302768707275
2003-05-16,5.724302768707275
2003-05-19,5.819707870483398
2003-05-20,5.819707870483398
2003-05-21,5.724302768707275
2003-05-22,5.724302768707275
2003-05-23,5.724302768707275
2003-05-27,6.392138957977295
2003-05-28,6.201329231262207
2003-05-29,5.9151129722595215
2003-05-30,5.9151129722595215
2003-06-02,5.9151129722595215
2003-06-03,5.9151129722595215
2003-06-04,5.819707870483398
2003-06-05,6.105923175811768
2003-06-06,6.105923175811768
2003-06-09,5.819707870483398
2003-06-10,5.819707870483398
2003-06-11,5.819707870483398
2003-06-12,5.819707870483398
2003-06-13,6.048679828643799
2003-06-16,5.819707870483398
2003-06-17,5.819707870483398
2003-06-18,6.105923175811768
2003-06-19,6.201329231262207
2003-06-20,6.201329231262207
2003-06-23,6.201329231262207
2003-06-24,6.201329231262207
2003-06-25,6.201329231262207
2003-06-26,6.201329231262207
2003-06-27,6.296733856201172
2003-06-30,6.296733856201172
2003-07-01,6.296733856201172
2003-07-02,6.296733856201172
2003-07-03,6.296733856201172
2003-07-07,6.296733856201172
2003-07-08,6.296733856201172
2003-07-09,6.296733856201172
2003-07-10,6.296733856201172
2003-07-11,6.296733856201172
2003-07-14,6.201329231262207
2003-07-15,6.678353786468506
2003-07-16,7.441594123840332
2003-07-17,7.441594123840332
2003-07-18,7.059974193572998
2003-07-21,6.869163990020752
2003-07-22,6.869163990020752
2003-07-23,6.582949161529541
2003-07-24,6.9073262214660645
2003-07-25,6.869163990020752
2003-07-28,6.869163990020752
2003-07-29,6.869163990020752
2003-07-30,6.811921119689941
2003-07-31,6.811921119689941
2003-08-01,6.811921119689941
2003-08-04,6.811921119689941
2003-08-05,6.811921119689941
2003-08-06,6.811921119689941
2003-08-07,6.811921119689941
2003-08-08,6.811921119689941
2003-08-11,6.811921119689941
2003-08-12,6.811921119689941
2003-08-13,6.811921119689941
2003-08-14,6.9264068603515625
2003-08-15,6.869163990020752
2003-08-18,6.869163990020752
2003-08-19,6.869163990020752
2003-08-20,6.869163990020752
2003-08-21,6.869163990020752
2003-08-22,6.869163990020752
2003-08-25,6.869163990020752
2003-08-26,6.831002235412598
2003-08-27,6.9073262214660645
2003-08-28,6.9073262214660645
2003-08-29,6.9073262214660645
2003-09-02,6.9073262214660645
2003-09-03,6.9073262214660645
2003-09-04,6.9073262214660645
2003-09-05,7.0218119621276855
2003-09-08,7.0218119621276855
2003-09-09,6.869163990020752
2003-09-10,6.945487976074219
2003-09-11,6.945487976074219
2003-09-12,6.945487976074219
2003-09-15,6.945487976074219
2003-09-16,6.945487976074219
2003-09-17,6.945487976074219
2003-09-18,6.964569091796875
2003-09-19,6.964569091796875
2003-09-22,6.964569091796875
2003-09-23,6.964569091796875
2003-09-24,6.869163990020752
2003-09-25,6.869163990020752
2003-09-26,6.869163990020752
2003-09-29,6.716516017913818
2003-09-30,6.716516017913818
2003-10-01,6.716516017913818
2003-10-02,6.716516017913818
2003-10-03,6.716516017913818
2003-10-06,6.716516017913818
2003-10-07,6.716516017913818
2003-10-08,6.716516017913818
2003-10-09,6.964569091796875
2003-10-10,6.869163990020752
2003-10-13,6.869163990020752
2003-10-14,6.983650207519531
2003-10-15,7.0218119621276855
2003-10-16,7.0218119621276855
2003-10-17,7.0218119621276855
2003-10-20,7.441594123840332
2003-10-21,7.63240385055542
2003-10-22,7.63240385055542
2003-10-23,7.63240385055542
2003-10-24,7.63240385055542
2003-10-27,7.63240385055542
2003-10-28,7.63240385055542
2003-10-29,7.63240385055542
2003-10-30,7.63240385055542
2003-10-31,7.63240385055542
2003-11-03,7.63240385055542
2003-11-04,7.63240385055542
2003-11-05,7.63240385055542
2003-11-06,7.63240385055542
2003-11-07,7.63240385055542
2003-11-10,7.63240385055542
2003-11-11,7.63240385055542
2003-11-12,7.63240385055542
2003-11-13,7.63240385055542
2003-11-14,7.823214054107666
2003-11-17,9.540505409240723
2003-11-18,10.112936019897461
2003-11-19,10.112936019897461
2003-11-20,10.112936019897461
2003-11-21,9.540505409240723
2003-11-24,9.540505409240723
2003-11-25,9.540505409240723
2003-11-26,9.540505409240723
2003-11-28,9.540505409240723
2003-12-01,8.624616622924805
2003-12-02,8.624616622924805
2003-12-03,8.624616622924805
2003-12-04,8.624616622924805
2003-12-05,8.624616622924805
2003-12-08,8.624616622924805
2003-12-09,8.624616622924805
2003-12-10,8.624616622924805
2003-12-11,8.624616622924805
2003-12-12,8.624616622924805
2003-12-15,8.624616622924805
2003-12-16,8.624616622924805
2003-12-17,9.731315612792969
2003-12-18,9.521424293518066
2003-12-19,9.521424293518066
2003-12-22,8.87267017364502
2003-12-23,9.635910034179688
2003-12-24,9.635910034179688
2003-12-26,9.635910034179688
2003-12-29,9.635910034179688
2003-12-30,8.87267017364502
2003-12-31,8.87267017364502
2004-01-02,8.786042213439941
2004-01-05,8.786042213439941
2004-01-06,8.874197006225586
2004-01-07,10.494556427001953
2004-01-08,10.494556427001953
2004-01-09,10.494556427001953
2004-01-12,10.074773788452148
2004-01-13,9.759937286376953
2004-01-14,9.759937286376953
2004-01-15,10.494556427001953
2004-01-16,9.864883422851562
2004-01-20,9.864883422851562
2004-01-21,9.864883422851562
2004-01-22,9.864883422851562
2004-01-23,9.864883422851562
2004-01-26,10.494556427001953
2004-01-27,10.179718971252441
2004-01-28,10.179718971252441
2004-01-29,10.179718971252441
2004-01-30,10.179718971252441
2004-02-02,10.389610290527344
2004-02-03,9.654991149902344
2004-02-04,9.654991149902344
2004-02-05,10.074773788452148
2004-02-06,10.074773788452148
2004-02-09,9.654991149902344
2004-02-10,9.654991149902344
2004-02-11,9.654991149902344
2004-02-12,9.55004596710205
2004-02-13,9.55004596710205
2004-02-17,9.654991149902344
2004-02-18,9.654991149902344
2004-02-19,9.654991149902344
2004-02-20,9.654991149902344
2004-02-23,9.654991149902344
2004-02-24,9.654991149902344
2004-02-25,9.654991149902344
2004-02-26,9.759937286376953
2004-02-27,9.759937286376953
2004-03-01,9.654991149902344
2004-03-02,9.654991149902344
2004-03-03,9.654991149902344
2004-03-04,9.654991149902344
2004-03-05,9.654991149902344
2004-03-08,9.654991149902344
2004-03-09,9.55004596710205
2004-03-10,9.55004596710205
2004-03-11,9.55004596710205
2004-03-12,9.55004596710205
2004-03-15,9.55004596710205
2004-03-16,9.55004596710205
2004-03-17,9.55004596710205
2004-03-18,9.55004596710205
2004-03-19,9.654991149902344
2004-03-22,9.738947868347168
2004-03-23,9.445099830627441
2004-03-24,9.445099830627441
2004-03-25,9.445099830627441
2004-03-26,9.445099830627441
2004-03-29,9.654991149902344
2004-03-30,9.654991149902344
2004-03-31,9.654991149902344
2004-04-01,9.55004596710205
2004-04-02,9.654991149902344
2004-04-05,9.654991149902344
2004-04-06,9.445099830627441
2004-04-07,9.445099830627441
2004-04-08,9.445099830627441
2004-04-12,9.445099830627441
2004-04-13,9.445099830627441
2004-04-14,9.654991149902344
