,FCAP
1999-04-21,8.181818008422852
1999-04-22,8.181818008422852
1999-04-23,8.181818008422852
1999-04-26,8.181818008422852
1999-04-27,8.181818008422852
1999-04-28,8.181818008422852
1999-04-29,8.181818008422852
1999-04-30,8.181818008422852
1999-05-03,8.522727012634277
1999-05-04,8.181818008422852
1999-05-05,8.181818008422852
1999-05-06,8.409090995788574
1999-05-07,8.409090995788574
1999-05-10,8.409090995788574
1999-05-11,8.409090995788574
1999-05-12,8.409090995788574
1999-05-13,8.409090995788574
1999-05-14,8.409090995788574
1999-05-17,8.409090995788574
1999-05-18,8.409090995788574
1999-05-19,8.75
1999-05-20,9.318181991577148
1999-05-21,9.318181991577148
1999-05-24,10.0
1999-05-25,9.375
1999-05-26,10.0
1999-05-27,10.0
1999-05-28,10.0
1999-06-01,10.0
1999-06-02,10.0
1999-06-03,10.0
1999-06-04,10.0
1999-06-07,10.0
1999-06-08,10.0
1999-06-09,10.0
1999-06-10,10.0
1999-06-11,10.0
1999-06-14,10.0
1999-06-15,10.0
1999-06-16,10.0
1999-06-17,10.0
1999-06-18,10.681818008422852
1999-06-21,10.0
1999-06-22,10.340909004211426
1999-06-23,10.340909004211426
1999-06-24,10.340909004211426
1999-06-25,10.227272987365723
1999-06-28,10.227272987365723
1999-06-29,10.227272987365723
1999-06-30,10.227272987365723
1999-07-01,10.227272987365723
1999-07-02,10.227272987365723
1999-07-06,10.227272987365723
1999-07-07,10.227272987365723
1999-07-08,10.056818008422852
1999-07-09,10.227272987365723
1999-07-12,10.227272987365723
1999-07-13,10.227272987365723
1999-07-14,10.227272987365723
1999-07-15,10.227272987365723
1999-07-16,10.227272987365723
1999-07-19,10.227272987365723
1999-07-20,10.227272987365723
1999-07-21,10.397727012634277
1999-07-22,10.511363983154297
1999-07-23,10.511363983154297
1999-07-26,10.795454978942871
1999-07-27,10.454545021057129
1999-07-28,10.795454978942871
1999-07-29,11.022727012634277
1999-07-30,11.022727012634277
1999-08-02,10.795454978942871
1999-08-03,10.795454978942871
1999-08-04,11.022727012634277
1999-08-05,10.909090995788574
1999-08-06,10.909090995788574
1999-08-09,10.909090995788574
1999-08-10,10.909090995788574
1999-08-11,11.25
1999-08-12,11.363636016845703
1999-08-13,11.363636016845703
1999-08-16,11.363636016845703
1999-08-17,11.193181991577148
1999-08-18,11.193181991577148
1999-08-19,11.193181991577148
1999-08-20,11.193181991577148
1999-08-23,11.193181991577148
1999-08-24,11.136363983154297
1999-08-25,11.136363983154297
1999-08-26,11.136363983154297
1999-08-27,11.193181991577148
1999-08-30,11.193181991577148
1999-08-31,11.193181991577148
1999-09-01,11.193181991577148
1999-09-02,11.193181991577148
1999-09-03,11.136363983154297
1999-09-07,11.193181991577148
1999-09-08,11.193181991577148
1999-09-09,11.193181991577148
1999-09-10,11.193181991577148
1999-09-13,11.193181991577148
1999-09-14,11.193181991577148
1999-09-15,11.079545021057129
1999-09-16,11.079545021057129
1999-09-17,11.079545021057129
1999-09-20,11.079545021057129
1999-09-21,11.022727012634277
1999-09-22,11.022727012634277
1999-09-23,11.022727012634277
1999-09-24,10.681818008422852
1999-09-27,10.681818008422852
1999-09-28,10.681818008422852
1999-09-29,10.681818008422852
1999-09-30,10.681818008422852
1999-10-01,10.681818008422852
1999-10-04,10.681818008422852
1999-10-05,10.681818008422852
1999-10-06,10.681818008422852
1999-10-07,10.681818008422852
1999-10-08,10.681818008422852
1999-10-11,10.681818008422852
1999-10-12,10.681818008422852
1999-10-13,10.681818008422852
1999-10-14,10.568181991577148
1999-10-15,10.454545021057129
1999-10-18,10.681818008422852
1999-10-19,10.681818008422852
1999-10-20,10.681818008422852
1999-10-21,10.681818008422852
1999-10-22,10.681818008422852
1999-10-25,10.340909004211426
1999-10-26,10.340909004211426
1999-10-27,10.340909004211426
1999-10-28,10.340909004211426
1999-10-29,10.340909004211426
1999-11-01,10.340909004211426
1999-11-02,10.340909004211426
1999-11-03,10.340909004211426
1999-11-04,10.340909004211426
1999-11-05,10.340909004211426
1999-11-08,10.340909004211426
1999-11-09,10.340909004211426
1999-11-10,10.340909004211426
1999-11-11,10.340909004211426
1999-11-12,10.340909004211426
1999-11-15,10.340909004211426
1999-11-16,10.340909004211426
1999-11-17,10.340909004211426
1999-11-18,10.340909004211426
1999-11-19,10.340909004211426
1999-11-22,10.227272987365723
1999-11-23,10.227272987365723
1999-11-24,10.227272987365723
1999-11-26,10.340909004211426
1999-11-29,10.340909004211426
1999-11-30,10.454545021057129
1999-12-01,10.454545021057129
1999-12-02,10.454545021057129
1999-12-03,10.454545021057129
1999-12-06,10.454545021057129
1999-12-07,10.454545021057129
1999-12-08,10.454545021057129
1999-12-09,10.454545021057129
1999-12-10,10.454545021057129
1999-12-13,10.284090995788574
1999-12-14,10.113636016845703
1999-12-15,10.0
1999-12-16,10.0
1999-12-17,10.0
1999-12-20,10.0
1999-12-21,10.0
1999-12-22,10.0
1999-12-23,10.0
1999-12-27,10.0
1999-12-28,10.0
1999-12-29,10.0
1999-12-30,11.136363983154297
1999-12-31,10.909090995788574
2000-01-03,10.909090995788574
2000-01-04,10.454545021057129
2000-01-05,10.454545021057129
2000-01-06,10.454545021057129
2000-01-07,10.454545021057129
2000-01-10,10.454545021057129
2000-01-11,10.454545021057129
2000-01-12,10.454545021057129
2000-01-13,10.454545021057129
2000-01-14,10.0
2000-01-18,10.0
2000-01-19,10.0
2000-01-20,10.0
2000-01-21,10.0
2000-01-24,10.0
2000-01-25,10.0
2000-01-26,10.0
2000-01-27,10.0
2000-01-28,10.0
2000-01-31,10.454545021057129
2000-02-01,10.0
2000-02-02,10.0
2000-02-03,10.0
2000-02-04,10.0
2000-02-07,10.0
2000-02-08,10.0
2000-02-09,10.0
2000-02-10,10.0
2000-02-11,10.0
2000-02-14,10.0
2000-02-15,10.0
2000-02-16,10.0
2000-02-17,10.0
2000-02-18,10.0
2000-02-22,10.0
2000-02-23,10.0
2000-02-24,10.0
2000-02-25,10.0
2000-02-28,10.0
2000-02-29,9.886363983154297
2000-03-01,9.886363983154297
2000-03-02,10.0
2000-03-03,10.0
2000-03-06,10.0
2000-03-07,10.0
2000-03-08,10.0
2000-03-09,10.0
2000-03-10,10.0
2000-03-13,10.0
2000-03-14,10.0
2000-03-15,9.886363983154297
2000-03-16,9.886363983154297
2000-03-17,9.659090995788574
2000-03-20,9.659090995788574
2000-03-21,9.659090995788574
2000-03-22,10.0
2000-03-23,10.0
2000-03-24,10.0
2000-03-27,10.0
2000-03-28,10.0
2000-03-29,10.0
2000-03-30,10.0
2000-03-31,10.227272987365723
2000-04-03,9.659090995788574
2000-04-04,9.659090995788574
2000-04-05,9.659090995788574
2000-04-06,9.659090995788574
2000-04-07,9.659090995788574
2000-04-10,9.659090995788574
2000-04-11,10.0
2000-04-12,10.454545021057129
2000-04-13,10.0
2000-04-14,9.659090995788574
2000-04-17,9.659090995788574
2000-04-18,9.659090995788574
2000-04-19,9.659090995788574
2000-04-20,9.659090995788574
2000-04-24,9.659090995788574
2000-04-25,9.659090995788574
2000-04-26,9.545454978942871
2000-04-27,9.545454978942871
2000-04-28,10.0
2000-05-01,10.0
2000-05-02,10.0
2000-05-03,10.0
2000-05-04,10.0
2000-05-05,10.0
2000-05-08,10.0
2000-05-09,10.0
2000-05-10,10.0
2000-05-11,10.0
2000-05-12,10.0
2000-05-15,10.0
2000-05-16,10.0
2000-05-17,10.0
2000-05-18,10.0
2000-05-19,10.0
2000-05-22,10.0
2000-05-23,10.0
2000-05-24,10.0
2000-05-25,10.0
2000-05-26,10.0
2000-05-30,10.0
2000-05-31,10.0
2000-06-01,9.204545021057129
2000-06-02,9.204545021057129
2000-06-05,9.204545021057129
2000-06-06,9.204545021057129
2000-06-07,9.204545021057129
2000-06-08,9.204545021057129
2000-06-09,9.772727012634277
2000-06-12,9.772727012634277
2000-06-13,9.772727012634277
2000-06-14,9.659090995788574
2000-06-15,9.659090995788574
2000-06-16,9.659090995788574
2000-06-19,9.659090995788574
2000-06-20,9.659090995788574
2000-06-21,9.659090995788574
2000-06-22,9.090909004211426
2000-06-23,9.090909004211426
2000-06-26,9.090909004211426
2000-06-27,9.090909004211426
2000-06-28,9.090909004211426
2000-06-29,9.090909004211426
2000-06-30,9.772727012634277
2000-07-03,9.772727012634277
2000-07-05,9.772727012634277
2000-07-06,9.772727012634277
2000-07-07,9.772727012634277
2000-07-10,9.772727012634277
2000-07-11,9.772727012634277
2000-07-12,9.772727012634277
2000-07-13,9.772727012634277
2000-07-14,9.772727012634277
2000-07-17,9.772727012634277
2000-07-18,9.545454978942871
2000-07-19,9.545454978942871
2000-07-20,9.545454978942871
2000-07-21,9.545454978942871
2000-07-24,9.772727012634277
2000-07-25,9.772727012634277
2000-07-26,9.772727012634277
2000-07-27,9.772727012634277
2000-07-28,9.772727012634277
2000-07-31,9.772727012634277
2000-08-01,9.772727012634277
2000-08-02,9.772727012634277
2000-08-03,9.772727012634277
2000-08-04,9.772727012634277
2000-08-07,9.886363983154297
2000-08-08,9.886363983154297
2000-08-09,9.886363983154297
2000-08-10,9.545454978942871
2000-08-11,9.545454978942871
2000-08-14,9.545454978942871
2000-08-15,9.545454978942871
2000-08-16,9.545454978942871
2000-08-17,9.545454978942871
2000-08-18,9.545454978942871
2000-08-21,9.545454978942871
2000-08-22,9.545454978942871
2000-08-23,9.545454978942871
2000-08-24,9.545454978942871
2000-08-25,10.0
2000-08-28,10.227272987365723
2000-08-29,10.227272987365723
2000-08-30,10.227272987365723
2000-08-31,10.0
2000-09-01,10.0
2000-09-05,10.0
2000-09-06,10.568181991577148
2000-09-07,10.227272987365723
2000-09-08,9.545454978942871
2000-09-11,9.545454978942871
2000-09-12,9.545454978942871
2000-09-13,9.431818008422852
2000-09-14,9.431818008422852
2000-09-15,9.431818008422852
2000-09-18,9.431818008422852
2000-09-19,9.431818008422852
2000-09-20,9.431818008422852
2000-09-21,9.545454978942871
2000-09-22,9.545454978942871
2000-09-25,9.545454978942871
2000-09-26,9.545454978942871
2000-09-27,9.545454978942871
2000-09-28,9.545454978942871
2000-09-29,9.772727012634277
2000-10-02,9.772727012634277
2000-10-03,9.772727012634277
2000-10-04,9.772727012634277
2000-10-05,9.772727012634277
2000-10-06,9.772727012634277
2000-10-09,9.772727012634277
2000-10-10,9.772727012634277
2000-10-11,9.545454978942871
2000-10-12,9.545454978942871
2000-10-13,9.545454978942871
2000-10-16,9.545454978942871
2000-10-17,9.545454978942871
2000-10-18,9.545454978942871
2000-10-19,9.545454978942871
2000-10-20,9.545454978942871
2000-10-23,9.659090995788574
2000-10-24,9.659090995788574
2000-10-25,9.659090995788574
2000-10-26,9.659090995788574
2000-10-27,9.545454978942871
2000-10-30,9.545454978942871
2000-10-31,10.0
2000-11-01,10.0
2000-11-02,10.0
2000-11-03,10.0
2000-11-06,10.0
2000-11-07,10.0
2000-11-08,10.0
2000-11-09,10.0
2000-11-10,10.0
2000-11-13,9.545454978942871
2000-11-14,9.545454978942871
2000-11-15,9.545454978942871
2000-11-16,9.545454978942871
2000-11-17,10.0
2000-11-20,10.0
2000-11-21,10.0
2000-11-22,10.0
2000-11-24,10.0
2000-11-27,10.0
2000-11-28,10.0
2000-11-29,10.0
2000-11-30,9.318181991577148
2000-12-01,9.318181991577148
2000-12-04,9.318181991577148
2000-12-05,9.318181991577148
2000-12-06,9.318181991577148
2000-12-07,9.318181991577148
2000-12-08,9.318181991577148
2000-12-11,9.318181991577148
2000-12-12,9.318181991577148
2000-12-13,9.772727012634277
2000-12-14,9.772727012634277
2000-12-15,9.772727012634277
2000-12-18,9.772727012634277
2000-12-19,9.772727012634277
2000-12-20,9.772727012634277
2000-12-21,9.488636016845703
2000-12-22,9.488636016845703
2000-12-26,9.488636016845703
2000-12-27,9.488636016845703
2000-12-28,10.0
2000-12-29,10.0
2001-01-02,9.431818008422852
2001-01-03,9.431818008422852
2001-01-04,9.431818008422852
2001-01-05,9.431818008422852
2001-01-08,9.431818008422852
2001-01-09,9.431818008422852
2001-01-10,10.0
2001-01-11,10.0
2001-01-12,10.0
2001-01-16,9.431818008422852
2001-01-17,9.090909004211426
2001-01-18,9.090909004211426
2001-01-19,9.545454978942871
2001-01-22,9.545454978942871
2001-01-23,12.045454978942871
2001-01-24,12.045454978942871
2001-01-25,12.045454978942871
2001-01-26,12.045454978942871
2001-01-29,12.045454978942871
2001-01-30,11.477272987365723
2001-01-31,11.477272987365723
2001-02-01,11.477272987365723
2001-02-02,11.477272987365723
2001-02-05,11.477272987365723
2001-02-06,11.477272987365723
2001-02-07,10.284090995788574
2001-02-08,10.284090995788574
2001-02-09,10.284090995788574
2001-02-12,10.284090995788574
2001-02-13,10.0
2001-02-14,10.0
2001-02-15,10.0
2001-02-16,10.0
2001-02-20,10.0
2001-02-21,10.0
2001-02-22,10.454545021057129
2001-02-23,10.454545021057129
2001-02-26,10.454545021057129
2001-02-27,10.0
2001-02-28,10.454545021057129
2001-03-01,10.454545021057129
2001-03-02,10.454545021057129
2001-03-05,10.454545021057129
2001-03-06,10.0
2001-03-07,10.227272987365723
2001-03-08,10.227272987365723
2001-03-09,10.227272987365723
2001-03-12,10.227272987365723
2001-03-13,10.227272987365723
2001-03-14,10.113636016845703
2001-03-15,10.113636016845703
2001-03-16,10.113636016845703
2001-03-19,10.113636016845703
2001-03-20,10.227272987365723
2001-03-21,10.227272987365723
2001-03-22,10.227272987365723
2001-03-23,10.909090995788574
2001-03-26,10.909090995788574
2001-03-27,10.909090995788574
2001-03-28,10.909090995788574
2001-03-29,10.909090995788574
2001-03-30,10.909090995788574
2001-04-02,10.909090995788574
2001-04-03,10.909090995788574
2001-04-04,10.454545021057129
2001-04-05,10.0
2001-04-06,10.0
2001-04-09,10.0
2001-04-10,10.0
2001-04-11,10.0
2001-04-12,9.545454978942871
2001-04-16,10.0
2001-04-17,10.0
2001-04-18,10.0
2001-04-19,9.545454978942871
2001-04-20,9.545454978942871
2001-04-23,9.545454978942871
2001-04-24,9.545454978942871
2001-04-25,10.0
2001-04-26,10.0
2001-04-27,10.0
2001-04-30,10.0
2001-05-01,9.554545402526855
2001-05-02,9.554545402526855
2001-05-03,9.554545402526855
2001-05-04,9.554545402526855
2001-05-07,9.554545402526855
2001-05-08,9.554545402526855
2001-05-09,9.554545402526855
2001-05-10,9.554545402526855
2001-05-11,9.554545402526855
2001-05-14,9.554545402526855
2001-05-15,9.554545402526855
2001-05-16,9.554545402526855
2001-05-17,9.554545402526855
2001-05-18,9.554545402526855
2001-05-21,9.554545402526855
2001-05-22,9.554545402526855
2001-05-23,9.554545402526855
2001-05-24,9.554545402526855
2001-05-25,9.554545402526855
2001-05-29,9.554545402526855
2001-05-30,9.554545402526855
2001-05-31,9.554545402526855
2001-06-01,9.554545402526855
2001-06-04,9.554545402526855
2001-06-05,9.554545402526855
2001-06-06,9.554545402526855
2001-06-07,9.554545402526855
2001-06-08,10.0
2001-06-11,10.0
2001-06-12,10.0
2001-06-13,10.0
2001-06-14,10.0
2001-06-15,9.890909194946289
2001-06-18,9.890909194946289
2001-06-19,9.890909194946289
2001-06-20,9.890909194946289
2001-06-21,9.590909004211426
2001-06-22,10.0
2001-06-25,10.0
2001-06-26,10.0
2001-06-27,9.909090995788574
2001-06-28,9.909090995788574
2001-06-29,9.909090995788574
2001-07-02,10.454545021057129
2001-07-03,10.454545021057129
2001-07-05,10.454545021057129
2001-07-06,10.454545021057129
2001-07-09,10.454545021057129
2001-07-10,10.454545021057129
2001-07-11,10.454545021057129
2001-07-12,10.454545021057129
2001-07-13,10.454545021057129
2001-07-16,10.909090995788574
2001-07-17,11.136363983154297
2001-07-18,11.5
2001-07-19,11.272727012634277
2001-07-20,11.272727012634277
2001-07-23,11.272727012634277
2001-07-24,11.272727012634277
2001-07-25,11.272727012634277
2001-07-26,11.272727012634277
2001-07-27,11.272727012634277
2001-07-30,11.818181991577148
2001-07-31,11.818181991577148
2001-08-01,11.818181991577148
2001-08-02,11.818181991577148
2001-08-03,11.818181991577148
2001-08-06,12.272727012634277
2001-08-07,12.272727012634277
2001-08-08,12.272727012634277
2001-08-09,12.272727012634277
2001-08-10,12.272727012634277
2001-08-13,12.272727012634277
2001-08-14,12.272727012634277
2001-08-15,12.272727012634277
2001-08-16,12.272727012634277
2001-08-17,12.272727012634277
2001-08-20,13.409090995788574
2001-08-21,13.409090995788574
2001-08-22,12.272727012634277
2001-08-23,12.272727012634277
2001-08-24,12.272727012634277
2001-08-27,12.272727012634277
2001-08-28,12.272727012634277
2001-08-29,12.272727012634277
2001-08-30,12.272727012634277
2001-08-31,12.272727012634277
2001-09-04,12.272727012634277
2001-09-05,12.272727012634277
2001-09-06,12.272727012634277
2001-09-07,12.272727012634277
2001-09-10,12.272727012634277
2001-09-17,12.272727012634277
2001-09-18,12.272727012634277
2001-09-19,12.272727012634277
2001-09-20,12.272727012634277
2001-09-21,12.727272987365723
2001-09-24,12.727272987365723
2001-09-25,12.727272987365723
2001-09-26,12.727272987365723
2001-09-27,12.272727012634277
2001-09-28,12.272727012634277
2001-10-01,12.272727012634277
2001-10-02,12.272727012634277
2001-10-03,12.272727012634277
2001-10-04,12.272727012634277
2001-10-05,12.272727012634277
2001-10-08,12.272727012634277
2001-10-09,12.272727012634277
2001-10-10,12.727272987365723
2001-10-11,12.727272987365723
2001-10-12,12.727272987365723
2001-10-15,11.863636016845703
2001-10-16,11.863636016845703
2001-10-17,11.863636016845703
2001-10-18,11.863636016845703
2001-10-19,12.272727012634277
2001-10-22,12.272727012634277
2001-10-23,12.272727012634277
2001-10-24,12.272727012634277
2001-10-25,12.272727012634277
2001-10-26,12.272727012634277
2001-10-29,12.272727012634277
2001-10-30,12.045454978942871
2001-10-31,12.045454978942871
2001-11-01,12.045454978942871
2001-11-02,11.909090995788574
2001-11-05,11.909090995788574
2001-11-06,11.909090995788574
2001-11-07,11.909090995788574
2001-11-08,11.909090995788574
2001-11-09,11.909090995788574
2001-11-12,11.909090995788574
2001-11-13,11.909090995788574
2001-11-14,12.727272987365723
2001-11-15,12.727272987365723
2001-11-16,12.727272987365723
2001-11-19,12.727272987365723
2001-11-20,12.727272987365723
2001-11-21,12.727272987365723
2001-11-23,12.272727012634277
2001-11-26,12.272727012634277
2001-11-27,12.272727012634277
2001-11-28,12.272727012634277
2001-11-29,11.918182373046875
2001-11-30,11.918182373046875
2001-12-03,11.918182373046875
2001-12-04,12.272727012634277
2001-12-05,12.272727012634277
2001-12-06,12.272727012634277
2001-12-07,12.272727012634277
2001-12-10,12.272727012634277
2001-12-11,12.281818389892578
2001-12-12,12.818181991577148
2001-12-13,12.818181991577148
2001-12-14,12.818181991577148
2001-12-17,12.818181991577148
2001-12-18,12.727272987365723
2001-12-19,12.818181991577148
2001-12-20,13.0
2001-12-21,13.0
2001-12-24,12.772727012634277
2001-12-26,13.0
2001-12-27,13.0
2001-12-28,13.090909004211426
2001-12-31,13.090909004211426
2002-01-02,13.090909004211426
2002-01-03,13.181818008422852
2002-01-04,12.954545021057129
2002-01-07,13.181818008422852
2002-01-08,13.181818008422852
2002-01-09,13.181818008422852
2002-01-10,13.181818008422852
2002-01-11,13.181818008422852
2002-01-14,13.181818008422852
2002-01-15,12.863636016845703
2002-01-16,12.863636016845703
2002-01-17,13.136363983154297
2002-01-18,13.136363983154297
2002-01-22,12.954545021057129
2002-01-23,12.818181991577148
2002-01-24,12.818181991577148
2002-01-25,12.818181991577148
2002-01-28,12.954545021057129
2002-01-29,12.818181991577148
2002-01-30,12.818181991577148
2002-01-31,12.818181991577148
2002-02-01,12.818181991577148
2002-02-04,12.818181991577148
2002-02-05,12.818181991577148
2002-02-06,12.818181991577148
2002-02-07,12.818181991577148
2002-02-08,12.818181991577148
2002-02-11,12.954545021057129
2002-02-12,13.181818008422852
2002-02-13,13.181818008422852
2002-02-14,13.181818008422852
2002-02-15,12.954545021057129
2002-02-19,12.954545021057129
2002-02-20,13.227272987365723
2002-02-21,12.954545021057129
2002-02-22,12.954545021057129
2002-02-25,12.954545021057129
2002-02-26,12.954545021057129
2002-02-27,12.954545021057129
2002-02-28,12.954545021057129
2002-03-01,12.954545021057129
2002-03-04,12.954545021057129
2002-03-05,12.954545021057129
2002-03-06,12.954545021057129
2002-03-07,13.227272987365723
2002-03-08,13.318181991577148
2002-03-11,13.318181991577148
2002-03-12,13.318181991577148
2002-03-13,13.199999809265137
2002-03-14,13.199999809265137
2002-03-15,13.818181991577148
2002-03-18,13.818181991577148
2002-03-19,13.818181991577148
2002-03-20,13.818181991577148
2002-03-21,13.818181991577148
2002-03-22,13.818181991577148
2002-03-25,13.818181991577148
2002-03-26,13.818181991577148
2002-03-27,13.636363983154297
2002-03-28,13.636363983154297
2002-04-01,14.090909004211426
2002-04-02,14.090909004211426
2002-04-03,14.090909004211426
2002-04-04,14.090909004211426
2002-04-05,14.090909004211426
2002-04-08,14.090909004211426
2002-04-09,14.545454978942871
2002-04-10,14.545454978942871
2002-04-11,14.636363983154297
2002-04-12,14.545454978942871
2002-04-15,14.654544830322266
2002-04-16,14.654544830322266
2002-04-17,14.654544830322266
2002-04-18,15.181818008422852
2002-04-19,15.181818008422852
2002-04-22,14.745454788208008
2002-04-23,14.318181991577148
2002-04-24,14.545454978942871
2002-04-25,14.545454978942871
2002-04-26,14.545454978942871
2002-04-29,14.909090995788574
2002-04-30,14.909090995788574
2002-05-01,14.909090995788574
2002-05-02,14.909090995788574
2002-05-03,14.909090995788574
2002-05-06,14.909090995788574
2002-05-07,15.181818008422852
2002-05-08,15.181818008422852
2002-05-09,15.181818008422852
2002-05-10,15.181818008422852
2002-05-13,15.181818008422852
2002-05-14,14.181818008422852
2002-05-15,14.181818008422852
2002-05-16,14.545454978942871
2002-05-17,14.545454978942871
2002-05-20,14.545454978942871
2002-05-21,14.545454978942871
2002-05-22,14.545454978942871
2002-05-23,14.545454978942871
2002-05-24,14.545454978942871
2002-05-28,14.545454978942871
2002-05-29,15.0
2002-05-30,14.545454978942871
2002-05-31,14.545454978942871
2002-06-03,14.545454978942871
2002-06-04,14.772727012634277
2002-06-05,14.772727012634277
2002-06-06,14.772727012634277
2002-06-07,14.772727012634277
2002-06-10,14.772727012634277
2002-06-11,14.545454978942871
2002-06-12,14.42727279663086
2002-06-13,14.42727279663086
2002-06-14,14.545454978942871
2002-06-17,14.545454978942871
2002-06-18,14.772727012634277
2002-06-19,14.545454978942871
2002-06-20,14.318181991577148
2002-06-21,15.0
2002-06-24,15.0
2002-06-25,15.0
2002-06-26,15.0
2002-06-27,15.0
2002-06-28,15.0
2002-07-01,15.0
2002-07-02,15.0
2002-07-03,15.0
2002-07-05,15.0
2002-07-08,15.0
2002-07-09,14.318181991577148
2002-07-10,14.318181991577148
2002-07-11,14.318181991577148
2002-07-12,14.318181991577148
2002-07-15,14.545454978942871
2002-07-16,14.545454978942871
2002-07-17,14.545454978942871
2002-07-18,14.772727012634277
2002-07-19,14.772727012634277
2002-07-22,14.772727012634277
2002-07-23,14.690909385681152
2002-07-24,14.690909385681152
2002-07-25,14.690909385681152
2002-07-26,14.690909385681152
2002-07-29,14.545454978942871
2002-07-30,14.772727012634277
2002-07-31,14.772727012634277
2002-08-01,14.772727012634277
2002-08-02,14.772727012634277
2002-08-05,15.0
2002-08-06,15.909090995788574
2002-08-07,15.454545021057129
2002-08-08,15.454545021057129
2002-08-09,15.454545021057129
2002-08-12,15.454545021057129
2002-08-13,15.454545021057129
2002-08-14,15.454545021057129
2002-08-15,15.454545021057129
2002-08-16,15.454545021057129
2002-08-19,15.454545021057129
2002-08-20,15.454545021057129
2002-08-21,15.454545021057129
2002-08-22,15.454545021057129
2002-08-23,15.454545021057129
2002-08-26,15.454545021057129
2002-08-27,15.454545021057129
2002-08-28,15.454545021057129
2002-08-29,15.454545021057129
2002-08-30,15.454545021057129
2002-09-03,15.954545021057129
2002-09-04,15.954545021057129
2002-09-05,15.954545021057129
2002-09-06,16.363636016845703
2002-09-09,16.363636016845703
2002-09-10,16.363636016845703
2002-09-11,16.81818199157715
2002-09-12,16.81818199157715
2002-09-13,16.81818199157715
2002-09-16,16.81818199157715
2002-09-17,16.81818199157715
2002-09-18,16.81818199157715
2002-09-19,16.81818199157715
2002-09-20,17.27272605895996
2002-09-23,16.81818199157715
2002-09-24,17.27272605895996
2002-09-25,17.27272605895996
2002-09-26,17.263635635375977
2002-09-27,17.263635635375977
2002-09-30,17.27272605895996
2002-10-01,17.72727394104004
2002-10-02,17.72727394104004
2002-10-03,17.045455932617188
2002-10-04,17.045455932617188
2002-10-07,15.681818008422852
2002-10-08,15.681818008422852
2002-10-09,15.681818008422852
2002-10-10,15.681818008422852
2002-10-11,15.909090995788574
2002-10-14,16.59090805053711
2002-10-15,16.0
2002-10-16,16.35454559326172
2002-10-17,16.35454559326172
2002-10-18,16.18181800842285
2002-10-21,16.18181800842285
2002-10-22,16.18181800842285
2002-10-23,16.18181800842285
2002-10-24,16.18181800842285
2002-10-25,16.18181800842285
2002-10-28,16.18181800842285
2002-10-29,16.18181800842285
2002-10-30,16.18181800842285
2002-10-31,16.27272605895996
2002-11-01,16.27272605895996
2002-11-04,16.27272605895996
2002-11-05,16.27272605895996
2002-11-06,16.27272605895996
2002-11-07,16.363636016845703
2002-11-08,16.363636016845703
2002-11-11,16.81818199157715
2002-11-12,16.81818199157715
2002-11-13,16.81818199157715
2002-11-14,16.363636016845703
2002-11-15,16.363636016845703
2002-11-18,16.363636016845703
2002-11-19,16.363636016845703
2002-11-20,16.363636016845703
2002-11-21,16.363636016845703
2002-11-22,16.363636016845703
2002-11-25,17.27272605895996
2002-11-26,17.27272605895996
2002-11-27,17.27272605895996
