,CIBR
2015-11-10,17.780000686645508
2015-11-11,17.781999588012695
2015-11-12,17.799999237060547
2015-11-13,17.489999771118164
2015-11-16,17.780000686645508
2015-11-17,17.84000015258789
2015-11-18,18.01799964904785
2015-11-19,18.25
2015-11-20,18.260000228881836
2015-11-23,18.200000762939453
2015-11-24,18.356000900268555
2015-11-25,18.489999771118164
2015-11-27,18.600000381469727
2015-11-30,18.639999389648438
2015-12-01,18.899999618530273
2015-12-02,18.809999465942383
2015-12-03,18.3700008392334
2015-12-04,18.579999923706055
2015-12-07,18.3799991607666
2015-12-08,18.420000076293945
2015-12-09,18.149999618530273
2015-12-10,18.139999389648438
2015-12-11,17.760000228881836
2015-12-14,17.639999389648438
2015-12-15,17.90999984741211
2015-12-16,18.18000030517578
2015-12-17,17.969999313354492
2015-12-18,17.81999969482422
2015-12-21,17.780000686645508
2015-12-22,17.84000015258789
2015-12-23,18.010000228881836
2015-12-24,18.020000457763672
2015-12-28,17.889999389648438
2015-12-29,18.040000915527344
2015-12-30,17.969999313354492
2015-12-31,17.760000228881836
2016-01-04,17.489999771118164
2016-01-05,17.43000030517578
2016-01-06,17.09000015258789
2016-01-07,16.670000076293945
2016-01-08,16.40399932861328
2016-01-11,16.34000015258789
2016-01-12,16.469999313354492
2016-01-13,16.239999771118164
2016-01-14,16.40999984741211
2016-01-15,15.979999542236328
2016-01-19,15.789999961853027
2016-01-20,15.630000114440918
2016-01-21,15.670000076293945
2016-01-22,16.09000015258789
2016-01-25,15.680000305175781
2016-01-26,15.819999694824219
2016-01-27,15.479999542236328
2016-01-28,15.260000228881836
2016-01-29,15.729999542236328
2016-02-01,15.779999732971191
2016-02-02,15.40999984741211
2016-02-03,15.449999809265137
2016-02-04,15.489999771118164
2016-02-05,14.789999961853027
2016-02-08,14.220000267028809
2016-02-09,14.020000457763672
2016-02-10,14.149999618530273
2016-02-11,14.180000305175781
2016-02-12,14.229999542236328
2016-02-16,14.65999984741211
2016-02-17,15.029999732971191
2016-02-18,14.880000114440918
2016-02-19,15.039999961853027
2016-02-22,15.319999694824219
2016-02-23,15.180000305175781
2016-02-24,15.319999694824219
2016-02-25,15.569999694824219
2016-02-26,15.760000228881836
2016-02-29,15.75
2016-03-01,16.1200008392334
2016-03-02,16.139999389648438
2016-03-03,16.290000915527344
2016-03-04,16.450000762939453
2016-03-07,16.56999969482422
2016-03-08,16.309999465942383
2016-03-09,16.43000030517578
2016-03-10,16.309999465942383
2016-03-11,16.670000076293945
2016-03-14,16.615999221801758
2016-03-15,16.3700008392334
2016-03-16,16.56999969482422
2016-03-17,16.75
2016-03-18,16.8799991607666
2016-03-21,16.8700008392334
2016-03-22,16.950000762939453
2016-03-23,16.520000457763672
2016-03-24,16.440000534057617
2016-03-28,16.459999084472656
2016-03-29,16.75
2016-03-30,16.899999618530273
2016-03-31,16.950000762939453
2016-04-01,16.959999084472656
2016-04-04,17.010000228881836
2016-04-05,16.6200008392334
2016-04-06,16.920000076293945
2016-04-07,16.56999969482422
2016-04-08,16.579999923706055
2016-04-11,16.426000595092773
2016-04-12,16.200000762939453
2016-04-13,16.649999618530273
2016-04-14,16.6200008392334
2016-04-15,16.540000915527344
2016-04-18,16.690000534057617
2016-04-19,16.610000610351562
2016-04-20,16.690000534057617
2016-04-21,16.719999313354492
2016-04-22,16.84000015258789
2016-04-25,16.860000610351562
2016-04-26,16.959999084472656
2016-04-27,17.25
2016-04-28,16.940000534057617
2016-04-29,16.799999237060547
2016-05-02,16.90999984741211
2016-05-03,16.6200008392334
2016-05-04,16.399999618530273
2016-05-05,16.3700008392334
2016-05-06,16.100000381469727
2016-05-09,16.110000610351562
2016-05-10,16.350000381469727
2016-05-11,16.270000457763672
2016-05-12,16.139999389648438
2016-05-13,16.110000610351562
2016-05-16,16.37700080871582
2016-05-17,16.200000762939453
2016-05-18,16.360000610351562
2016-05-19,16.3700008392334
2016-05-20,16.649999618530273
2016-05-23,16.639999389648438
2016-05-24,17.058000564575195
2016-05-25,17.34000015258789
2016-05-26,17.329999923706055
2016-05-27,17.25
2016-05-31,17.40999984741211
2016-06-01,17.450000762939453
2016-06-02,17.719999313354492
2016-06-03,17.639999389648438
2016-06-06,17.670000076293945
2016-06-07,17.790000915527344
2016-06-08,17.889999389648438
2016-06-09,17.700000762939453
2016-06-10,17.389999389648438
2016-06-13,17.334999084472656
2016-06-14,17.290000915527344
2016-06-15,17.364999771118164
2016-06-16,17.367000579833984
2016-06-17,17.360000610351562
2016-06-20,17.530000686645508
2016-06-21,17.760000228881836
2016-06-22,17.559999465942383
2016-06-23,17.950000762939453
2016-06-24,16.969999313354492
2016-06-27,16.200000762939453
2016-06-28,16.527000427246094
2016-06-29,16.899999618530273
2016-06-30,17.18000030517578
2016-07-01,17.2450008392334
2016-07-05,17.010000228881836
2016-07-06,17.1200008392334
2016-07-07,17.110000610351562
2016-07-08,17.600000381469727
2016-07-11,17.850000381469727
2016-07-12,17.889999389648438
2016-07-13,17.850000381469727
2016-07-14,17.850000381469727
2016-07-15,17.81999969482422
2016-07-18,17.893999099731445
2016-07-19,17.926000595092773
2016-07-20,18.18000030517578
2016-07-21,17.989999771118164
2016-07-22,18.229999542236328
2016-07-25,18.34000015258789
2016-07-26,18.454999923706055
2016-07-27,18.350000381469727
2016-07-28,18.384000778198242
2016-07-29,18.358999252319336
2016-08-01,18.250999450683594
2016-08-02,18.059999465942383
2016-08-03,18.14299964904785
2016-08-04,18.1299991607666
2016-08-05,18.270000457763672
2016-08-08,18.18400001525879
2016-08-09,18.260000228881836
2016-08-10,18.18400001525879
2016-08-11,18.31999969482422
2016-08-12,18.358999252319336
2016-08-15,18.540000915527344
2016-08-16,18.600000381469727
2016-08-17,18.479999542236328
2016-08-18,18.6299991607666
2016-08-19,18.75
2016-08-22,18.75
2016-08-23,18.989999771118164
2016-08-24,18.829999923706055
2016-08-25,18.84000015258789
2016-08-26,18.84000015258789
2016-08-29,18.969999313354492
2016-08-30,18.899999618530273
2016-08-31,18.780000686645508
2016-09-01,19.049999237060547
2016-09-02,19.34000015258789
2016-09-06,19.389999389648438
2016-09-07,19.371000289916992
2016-09-08,19.34000015258789
2016-09-09,19.011999130249023
2016-09-12,19.128999710083008
2016-09-13,18.902000427246094
2016-09-14,18.89299964904785
2016-09-15,19.049999237060547
2016-09-16,18.969999313354492
2016-09-19,19.118999481201172
2016-09-20,19.06999969482422
2016-09-21,19.273000717163086
2016-09-22,19.450000762939453
2016-09-23,19.479999542236328
2016-09-26,19.290000915527344
2016-09-27,19.451000213623047
2016-09-28,19.579999923706055
2016-09-29,19.548999786376953
2016-09-30,19.81999969482422
2016-10-03,19.780000686645508
2016-10-04,19.790000915527344
2016-10-05,19.93000030517578
2016-10-06,19.790000915527344
2016-10-07,19.690000534057617
2016-10-10,19.709999084472656
2016-10-11,19.389999389648438
2016-10-12,19.27899932861328
2016-10-13,19.190000534057617
2016-10-14,19.131000518798828
2016-10-17,18.979999542236328
2016-10-18,19.125999450683594
2016-10-19,18.969999313354492
2016-10-20,19.030000686645508
2016-10-21,19.079999923706055
2016-10-24,19.229999542236328
2016-10-25,19.1299991607666
2016-10-26,19.25
2016-10-27,19.25
2016-10-28,19.354999542236328
2016-10-31,19.450000762939453
2016-11-01,19.260000228881836
2016-11-02,19.108999252319336
2016-11-03,19.06999969482422
2016-11-04,19.020000457763672
2016-11-07,19.531999588012695
2016-11-08,19.489999771118164
2016-11-09,19.760000228881836
2016-11-10,19.733999252319336
2016-11-11,20.020000457763672
2016-11-14,20.079999923706055
2016-11-15,20.280000686645508
2016-11-16,20.25
2016-11-17,20.31999969482422
2016-11-18,20.260000228881836
2016-11-21,20.450000762939453
2016-11-22,20.350000381469727
2016-11-23,20.200000762939453
2016-11-25,20.25
2016-11-28,20.06999969482422
2016-11-29,20.06999969482422
2016-11-30,19.940000534057617
2016-12-01,19.440000534057617
2016-12-02,19.43000030517578
2016-12-05,19.729999542236328
2016-12-06,19.780000686645508
2016-12-07,19.950000762939453
2016-12-08,19.989999771118164
2016-12-09,20.010000228881836
2016-12-12,19.780000686645508
2016-12-13,19.940000534057617
2016-12-14,19.8700008392334
2016-12-15,19.950000762939453
2016-12-16,19.80699920654297
2016-12-19,19.8700008392334
2016-12-20,19.8700008392334
2016-12-21,19.780000686645508
2016-12-22,19.549999237060547
2016-12-23,19.665000915527344
2016-12-27,19.829999923706055
2016-12-28,19.549999237060547
2016-12-29,19.56999969482422
2016-12-30,19.520999908447266
2017-01-03,19.600000381469727
2017-01-04,19.860000610351562
2017-01-05,20.010000228881836
2017-01-06,20.15999984741211
2017-01-09,20.079999923706055
2017-01-10,20.260000228881836
2017-01-11,20.3799991607666
2017-01-12,20.329999923706055
2017-01-13,20.524999618530273
2017-01-17,20.280000686645508
2017-01-18,20.299999237060547
2017-01-19,20.39299964904785
2017-01-20,20.40999984741211
2017-01-23,20.329999923706055
2017-01-24,20.549999237060547
2017-01-25,20.760000228881836
2017-01-26,20.6200008392334
2017-01-27,20.610000610351562
2017-01-30,20.530000686645508
2017-01-31,20.785999298095703
2017-02-01,20.709999084472656
2017-02-02,20.839000701904297
2017-02-03,21.139999389648438
2017-02-06,21.1200008392334
2017-02-07,21.219999313354492
2017-02-08,21.104999542236328
2017-02-09,21.420000076293945
2017-02-10,21.350000381469727
2017-02-13,21.440000534057617
2017-02-14,21.44700050354004
2017-02-15,21.459999084472656
2017-02-16,21.440000534057617
2017-02-17,21.615999221801758
2017-02-21,21.780000686645508
2017-02-22,21.649999618530273
2017-02-23,21.5049991607666
2017-02-24,21.510000228881836
2017-02-27,21.533000946044922
2017-02-28,21.389999389648438
2017-03-01,21.152000427246094
2017-03-02,21.0
2017-03-03,21.079999923706055
2017-03-06,20.940000534057617
2017-03-07,20.889999389648438
2017-03-08,20.969999313354492
2017-03-09,20.950000762939453
2017-03-10,21.150999069213867
2017-03-13,21.280000686645508
2017-03-14,21.110000610351562
2017-03-15,21.3700008392334
2017-03-16,21.540000915527344
2017-03-17,21.540000915527344
2017-03-20,21.559999465942383
2017-03-21,21.18000030517578
2017-03-22,21.25
2017-03-23,21.440000534057617
2017-03-24,21.440000534057617
2017-03-27,21.6200008392334
2017-03-28,21.530000686645508
2017-03-29,21.760000228881836
2017-03-30,21.670000076293945
2017-03-31,21.709999084472656
2017-04-03,21.489999771118164
2017-04-04,21.239999771118164
2017-04-05,21.229999542236328
2017-04-06,21.329999923706055
2017-04-07,21.299999237060547
2017-04-10,21.309999465942383
2017-04-11,21.309999465942383
2017-04-12,21.18000030517578
2017-04-13,20.954999923706055
2017-04-17,21.1200008392334
2017-04-18,21.010000228881836
2017-04-19,21.082000732421875
2017-04-20,21.05500030517578
2017-04-21,21.15999984741211
2017-04-24,21.3700008392334
2017-04-25,21.530000686645508
2017-04-26,21.549999237060547
2017-04-27,21.47800064086914
2017-04-28,21.360000610351562
2017-05-01,21.459999084472656
2017-05-02,21.489999771118164
2017-05-03,21.3799991607666
2017-05-04,21.600000381469727
2017-05-05,21.889999389648438
2017-05-08,21.809999465942383
2017-05-09,21.809999465942383
2017-05-10,21.860000610351562
2017-05-11,21.68000030517578
2017-05-12,21.604000091552734
2017-05-15,22.170000076293945
2017-05-16,22.200000762939453
2017-05-17,21.6200008392334
2017-05-18,21.469999313354492
2017-05-19,21.5
2017-05-22,21.770000457763672
2017-05-23,21.81999969482422
2017-05-24,21.860000610351562
2017-05-25,21.899999618530273
2017-05-26,21.790000915527344
2017-05-30,21.760000228881836
2017-05-31,21.780000686645508
2017-06-01,22.209999084472656
2017-06-02,22.260000228881836
2017-06-05,22.209999084472656
2017-06-06,22.270000457763672
2017-06-07,22.31999969482422
2017-06-08,22.350000381469727
2017-06-09,21.780000686645508
2017-06-12,21.700000762939453
2017-06-13,21.8799991607666
2017-06-14,21.790000915527344
2017-06-15,21.639999389648438
2017-06-16,21.649999618530273
2017-06-19,21.780000686645508
2017-06-20,21.559999465942383
2017-06-21,21.649999618530273
2017-06-22,21.739999771118164
2017-06-23,21.93000030517578
2017-06-26,21.84000015258789
2017-06-27,21.600000381469727
2017-06-28,21.940000534057617
2017-06-29,21.540000915527344
2017-06-30,21.56999969482422
2017-07-03,21.420000076293945
2017-07-05,21.549999237060547
2017-07-06,21.290000915527344
2017-07-07,21.6200008392334
2017-07-10,21.729999542236328
2017-07-11,21.81999969482422
2017-07-12,22.020000457763672
2017-07-13,22.059999465942383
2017-07-14,21.959999084472656
2017-07-17,22.020000457763672
2017-07-18,22.040000915527344
2017-07-19,22.290000915527344
2017-07-20,22.200000762939453
2017-07-21,22.030000686645508
2017-07-24,21.940000534057617
2017-07-25,22.049999237060547
2017-07-26,21.700000762939453
2017-07-27,21.469999313354492
2017-07-28,21.3799991607666
2017-07-31,21.290000915527344
2017-08-01,21.415000915527344
2017-08-02,21.219999313354492
2017-08-03,21.31999969482422
2017-08-04,21.270000457763672
2017-08-07,21.229999542236328
2017-08-08,21.06999969482422
2017-08-09,21.059999465942383
2017-08-10,20.6299991607666
2017-08-11,20.760000228881836
2017-08-14,21.049999237060547
2017-08-15,21.020000457763672
2017-08-16,21.1299991607666
2017-08-17,20.791000366210938
2017-08-18,20.739999771118164
2017-08-21,20.729999542236328
2017-08-22,20.99799919128418
2017-08-23,20.950000762939453
2017-08-24,21.06999969482422
2017-08-25,21.06999969482422
2017-08-28,21.1200008392334
2017-08-29,21.110000610351562
2017-08-30,21.350000381469727
2017-08-31,21.559999465942383
2017-09-01,21.709999084472656
2017-09-05,21.420000076293945
2017-09-06,21.459999084472656
2017-09-07,21.56999969482422
2017-09-08,21.520000457763672
2017-09-11,21.81999969482422
2017-09-12,21.940000534057617
2017-09-13,21.770000457763672
2017-09-14,21.719999313354492
2017-09-15,21.799999237060547
2017-09-18,21.899999618530273
2017-09-19,21.969999313354492
2017-09-20,21.950000762939453
2017-09-21,21.860000610351562
2017-09-22,21.969999313354492
2017-09-25,21.729999542236328
2017-09-26,21.760000228881836
2017-09-27,21.93000030517578
2017-09-28,21.829999923706055
2017-09-29,21.860000610351562
2017-10-02,22.040000915527344
2017-10-03,22.059999465942383
2017-10-04,22.190000534057617
2017-10-05,22.280000686645508
2017-10-06,22.389999389648438
2017-10-09,22.260000228881836
2017-10-10,22.219999313354492
2017-10-11,22.049999237060547
2017-10-12,22.040000915527344
2017-10-13,22.06999969482422
2017-10-16,22.020000457763672
2017-10-17,21.959999084472656
2017-10-18,22.100000381469727
2017-10-19,22.100000381469727
2017-10-20,22.290000915527344
2017-10-23,22.170000076293945
2017-10-24,22.260000228881836
2017-10-25,22.139999389648438
2017-10-26,22.219999313354492
2017-10-27,22.35300064086914
2017-10-30,22.280000686645508
2017-10-31,22.34000015258789
2017-11-01,22.190000534057617
2017-11-02,21.95400047302246
2017-11-03,21.979999542236328
2017-11-06,22.049999237060547
2017-11-07,21.899999618530273
2017-11-08,22.100000381469727
2017-11-09,21.770000457763672
2017-11-10,21.770000457763672
2017-11-13,21.639999389648438
2017-11-14,21.639999389648438
2017-11-15,21.530000686645508
2017-11-16,21.8700008392334
2017-11-17,22.0
2017-11-20,22.190000534057617
2017-11-21,22.413000106811523
2017-11-22,22.489999771118164
2017-11-24,22.56999969482422
2017-11-27,22.639999389648438
2017-11-28,22.768999099731445
2017-11-29,22.43000030517578
2017-11-30,22.579999923706055
2017-12-01,22.68000030517578
2017-12-04,22.219999313354492
2017-12-05,22.1299991607666
2017-12-06,22.170000076293945
2017-12-07,22.280000686645508
2017-12-08,22.469999313354492
2017-12-11,22.687999725341797
2017-12-12,22.719999313354492
2017-12-13,22.770000457763672
2017-12-14,22.790000915527344
2017-12-15,22.988000869750977
2017-12-18,23.34000015258789
2017-12-19,23.31999969482422
2017-12-20,23.260000228881836
2017-12-21,23.170000076293945
2017-12-22,23.100000381469727
2017-12-26,23.149999618530273
2017-12-27,23.18000030517578
2017-12-28,23.18000030517578
2017-12-29,23.1299991607666
2018-01-02,23.389999389648438
2018-01-03,23.59000015258789
2018-01-04,23.709999084472656
2018-01-05,23.739999771118164
2018-01-08,23.93000030517578
2018-01-09,23.850000381469727
2018-01-10,23.834999084472656
2018-01-11,24.110000610351562
2018-01-12,24.200000762939453
2018-01-16,23.959999084472656
2018-01-17,24.200000762939453
2018-01-18,24.149999618530273
2018-01-19,24.18000030517578
2018-01-22,24.200000762939453
2018-01-23,24.360000610351562
2018-01-24,24.31999969482422
2018-01-25,24.209999084472656
2018-01-26,24.649999618530273
2018-01-29,24.290000915527344
2018-01-30,24.06999969482422
2018-01-31,24.139999389648438
2018-02-01,24.31999969482422
2018-02-02,23.90999984741211
2018-02-05,23.209999084472656
2018-02-06,23.43000030517578
2018-02-07,23.209999084472656
2018-02-08,22.639999389648438
2018-02-09,23.020000457763672
2018-02-12,23.3799991607666
2018-02-13,23.735000610351562
2018-02-14,24.1200008392334
2018-02-15,24.56999969482422
2018-02-16,24.709999084472656
2018-02-20,24.68199920654297
2018-02-21,24.670000076293945
2018-02-22,24.649999618530273
2018-02-23,24.8799991607666
2018-02-26,25.190000534057617
2018-02-27,25.030000686645508
2018-02-28,24.899999618530273
2018-03-01,24.639999389648438
2018-03-02,25.06399917602539
2018-03-05,25.229999542236328
2018-03-06,25.3799991607666
2018-03-07,25.610000610351562
2018-03-08,25.780000686645508
2018-03-09,26.030000686645508
2018-03-12,26.020000457763672
2018-03-13,25.790000915527344
2018-03-14,25.860000610351562
2018-03-15,25.90999984741211
2018-03-16,25.829999923706055
2018-03-19,25.40999984741211
2018-03-20,25.610000610351562
2018-03-21,25.690000534057617
2018-03-22,25.110000610351562
2018-03-23,24.674999237060547
2018-03-26,25.309999465942383
2018-03-27,24.673999786376953
2018-03-28,24.469999313354492
2018-03-29,25.06999969482422
2018-04-02,24.600000381469727
2018-04-03,24.899999618530273
2018-04-04,25.110000610351562
2018-04-05,25.420000076293945
2018-04-06,24.989999771118164
2018-04-09,24.959999084472656
2018-04-10,25.40999984741211
2018-04-11,25.459999084472656
2018-04-12,25.780000686645508
2018-04-13,25.709999084472656
2018-04-16,26.0
2018-04-17,26.43000030517578
2018-04-18,26.56999969482422
2018-04-19,26.459999084472656
2018-04-20,26.280000686645508
2018-04-23,26.270000457763672
2018-04-24,26.020000457763672
2018-04-25,25.860000610351562
2018-04-26,26.15999984741211
2018-04-27,25.920000076293945
2018-04-30,25.860000610351562
2018-05-01,25.940000534057617
2018-05-02,25.950000762939453
2018-05-03,25.889999389648438
2018-05-04,26.15999984741211
2018-05-07,26.420000076293945
2018-05-08,26.68000030517578
2018-05-09,27.079999923706055
2018-05-10,27.329999923706055
2018-05-11,26.610000610351562
2018-05-14,26.510000228881836
2018-05-15,26.459999084472656
2018-05-16,26.329999923706055
2018-05-17,26.389999389648438
2018-05-18,26.469999313354492
2018-05-21,26.559999465942383
2018-05-22,26.309999465942383
2018-05-23,26.420000076293945
2018-05-24,26.600000381469727
2018-05-25,26.469999313354492
2018-05-29,26.260000228881836
2018-05-30,26.540000915527344
2018-05-31,26.479999542236328
2018-06-01,26.760000228881836
2018-06-04,26.920000076293945
2018-06-05,27.139999389648438
2018-06-06,27.270000457763672
2018-06-07,26.959999084472656
2018-06-08,27.139999389648438
2018-06-11,27.229999542236328
2018-06-12,27.5
2018-06-13,27.489999771118164
2018-06-14,27.665000915527344
2018-06-15,27.509000778198242
2018-06-18,27.604999542236328
2018-06-19,27.31999969482422
2018-06-20,27.459999084472656
2018-06-21,27.170000076293945
2018-06-22,26.809999465942383
2018-06-25,26.149999618530273
2018-06-26,26.3799991607666
2018-06-27,25.940000534057617
2018-06-28,26.25
2018-06-29,26.3799991607666
2018-07-02,26.719999313354492
2018-07-03,26.670000076293945
2018-07-05,26.68000030517578
2018-07-06,26.989999771118164
2018-07-09,27.079999923706055
2018-07-10,27.110000610351562
2018-07-11,27.1299991607666
2018-07-12,27.760000228881836
2018-07-13,27.600000381469727
2018-07-16,27.530000686645508
2018-07-17,27.780000686645508
2018-07-18,27.809999465942383
2018-07-19,27.709999084472656
2018-07-20,27.719999313354492
2018-07-23,27.649999618530273
2018-07-24,27.270000457763672
2018-07-25,27.649999618530273
2018-07-26,27.610000610351562
2018-07-27,26.8700008392334
2018-07-30,26.170000076293945
2018-07-31,26.139999389648438
2018-08-01,26.030000686645508
2018-08-02,26.6200008392334
2018-08-03,26.450000762939453
2018-08-06,26.829999923706055
2018-08-07,26.8799991607666
2018-08-08,26.979999542236328
2018-08-09,27.15999984741211
2018-08-10,27.049999237060547
2018-08-13,26.850000381469727
2018-08-14,26.93000030517578
2018-08-15,26.68000030517578
2018-08-16,26.90999984741211
2018-08-17,27.06999969482422
2018-08-20,27.170000076293945
2018-08-21,27.309999465942383
2018-08-22,27.530000686645508
2018-08-23,27.6299991607666
2018-08-24,28.229999542236328
2018-08-27,28.270000457763672
2018-08-28,28.440000534057617
2018-08-29,28.68000030517578
2018-08-30,28.479999542236328
2018-08-31,28.65999984741211
2018-09-04,28.655000686645508
2018-09-05,28.200000762939453
2018-09-06,28.309999465942383
2018-09-07,28.360000610351562
2018-09-10,28.549999237060547
2018-09-11,28.600000381469727
2018-09-12,28.649999618530273
2018-09-13,28.649999618530273
2018-09-14,28.889999389648438
2018-09-17,28.239999771118164
2018-09-18,28.34000015258789
2018-09-19,28.040000915527344
2018-09-20,28.1200008392334
2018-09-21,28.139999389648438
2018-09-24,28.219999313354492
2018-09-25,28.434999465942383
2018-09-26,28.31999969482422
2018-09-27,28.3799991607666
2018-09-28,28.520000457763672
2018-10-01,28.15999984741211
2018-10-02,27.65999984741211
2018-10-03,27.829999923706055
2018-10-04,27.329999923706055
2018-10-05,27.079999923706055
2018-10-08,26.530000686645508
2018-10-09,26.280000686645508
2018-10-10,25.459999084472656
2018-10-11,25.020000457763672
2018-10-12,25.59000015258789
2018-10-15,25.489999771118164
2018-10-16,26.209999084472656
2018-10-17,26.209999084472656
2018-10-18,25.799999237060547
2018-10-19,25.360000610351562
2018-10-22,25.579999923706055
2018-10-23,25.479999542236328
2018-10-24,24.43000030517578
2018-10-25,24.889999389648438
2018-10-26,24.280000686645508
2018-10-29,23.959999084472656
2018-10-30,24.31999969482422
2018-10-31,24.93000030517578
2018-11-01,25.40999984741211
2018-11-02,25.420000076293945
2018-11-05,25.280000686645508
2018-11-06,25.559999465942383
2018-11-07,26.25
2018-11-08,26.31999969482422
2018-11-09,25.760000228881836
2018-11-12,25.136999130249023
2018-11-13,25.100000381469727
2018-11-14,24.989999771118164
2018-11-15,25.459999084472656
2018-11-16,25.450000762939453
2018-11-19,24.270000457763672
2018-11-20,23.860000610351562
2018-11-21,24.200000762939453
2018-11-23,24.260000228881836
2018-11-26,24.770000457763672
2018-11-27,24.469999313354492
2018-11-28,25.219999313354492
2018-11-29,25.239999771118164
2018-11-30,25.450000762939453
2018-12-03,25.770000457763672
2018-12-04,24.84000015258789
2018-12-06,25.280000686645508
2018-12-07,24.59000015258789
2018-12-10,25.020000457763672
2018-12-11,24.90999984741211
2018-12-12,25.389999389648438
2018-12-13,25.16200065612793
2018-12-14,24.600000381469727
2018-12-17,23.6299991607666
2018-12-18,23.81999969482422
2018-12-19,23.59000015258789
2018-12-20,23.09000015258789
2018-12-21,22.190000534057617
2018-12-24,21.940000534057617
2018-12-26,22.920000076293945
2018-12-27,23.190000534057617
2018-12-28,23.209999084472656
2018-12-31,23.420000076293945
2019-01-02,23.190000534057617
2019-01-03,22.549999237060547
2019-01-04,23.360000610351562
2019-01-07,23.790000915527344
2019-01-08,24.270000457763672
2019-01-09,24.5
2019-01-10,24.489999771118164
2019-01-11,24.489999771118164
2019-01-14,24.15999984741211
2019-01-15,24.56999969482422
2019-01-16,24.530000686645508
2019-01-17,24.774999618530273
2019-01-18,24.8700008392334
2019-01-22,24.579999923706055
2019-01-23,24.780000686645508
2019-01-24,24.90999984741211
2019-01-25,25.329999923706055
2019-01-28,25.299999237060547
2019-01-29,25.239999771118164
2019-01-30,25.6200008392334
2019-01-31,25.90999984741211
2019-02-01,26.43000030517578
2019-02-04,26.790000915527344
2019-02-05,27.010000228881836
2019-02-06,26.899999618530273
2019-02-07,26.549999237060547
2019-02-08,26.969999313354492
2019-02-11,27.049999237060547
2019-02-12,27.3799991607666
2019-02-13,27.190000534057617
2019-02-14,27.6200008392334
2019-02-15,27.690000534057617
2019-02-19,27.799999237060547
2019-02-20,27.65999984741211
2019-02-21,27.610000610351562
2019-02-22,27.93000030517578
2019-02-25,28.040000915527344
2019-02-26,27.959999084472656
2019-02-27,28.389999389648438
2019-02-28,28.190000534057617
2019-03-01,28.280000686645508
2019-03-04,27.719999313354492
2019-03-05,27.610000610351562
2019-03-06,27.299999237060547
2019-03-07,27.190000534057617
2019-03-08,27.15999984741211
2019-03-11,27.649999618530273
2019-03-12,27.68000030517578
2019-03-13,27.809999465942383
2019-03-14,27.90999984741211
2019-03-15,27.93000030517578
2019-03-18,28.139999389648438
2019-03-19,28.219999313354492
2019-03-20,28.200000762939453
2019-03-21,28.690000534057617
2019-03-22,27.729999542236328
2019-03-25,27.670000076293945
2019-03-26,28.010000228881836
2019-03-27,27.584999084472656
