,CTAS
1984-05-09,1.25
1984-05-10,1.243056058883667
1984-05-11,1.243056058883667
1984-05-14,1.243056058883667
1984-05-15,1.243056058883667
1984-05-16,1.243056058883667
1984-05-17,1.243056058883667
1984-05-18,1.236111044883728
1984-05-21,1.2291669845581055
1984-05-22,1.2291669845581055
1984-05-23,1.2291669845581055
1984-05-24,1.236111044883728
1984-05-25,1.2291669845581055
1984-05-29,1.243056058883667
1984-05-30,1.2222219705581665
1984-05-31,1.2222219705581665
1984-06-01,1.2083330154418945
1984-06-04,1.2152780294418335
1984-06-05,1.2152780294418335
1984-06-06,1.2083330154418945
1984-06-07,1.194443941116333
1984-06-08,1.201388955116272
1984-06-11,1.194443941116333
1984-06-12,1.194443941116333
1984-06-13,1.194443941116333
1984-06-14,1.194443941116333
1984-06-15,1.180556058883667
1984-06-18,1.180556058883667
1984-06-19,1.180556058883667
1984-06-20,1.194443941116333
1984-06-21,1.180556058883667
1984-06-22,1.1666669845581055
1984-06-25,1.1527780294418335
1984-06-26,1.1527780294418335
1984-06-27,1.1666669845581055
1984-06-28,1.173611044883728
1984-06-29,1.2222219705581665
1984-07-02,1.2222219705581665
1984-07-03,1.2222219705581665
1984-07-05,1.201388955116272
1984-07-06,1.2083330154418945
1984-07-09,1.2083330154418945
1984-07-10,1.2083330154418945
1984-07-11,1.194443941116333
1984-07-12,1.2083330154418945
1984-07-13,1.2083330154418945
1984-07-16,1.194443941116333
1984-07-17,1.2083330154418945
1984-07-18,1.2291669845581055
1984-07-19,1.2083330154418945
1984-07-20,1.2083330154418945
1984-07-23,1.2083330154418945
1984-07-24,1.2083330154418945
1984-07-25,1.2222219705581665
1984-07-26,1.2083330154418945
1984-07-27,1.2152780294418335
1984-07-30,1.2222219705581665
1984-07-31,1.236111044883728
1984-08-01,1.2291669845581055
1984-08-02,1.236111044883728
1984-08-03,1.243056058883667
1984-08-06,1.2777780294418335
1984-08-07,1.2847219705581665
1984-08-08,1.3125
1984-08-09,1.3125
1984-08-10,1.3402780294418335
1984-08-13,1.3541669845581055
1984-08-14,1.3333330154418945
1984-08-15,1.3333330154418945
1984-08-16,1.3402780294418335
1984-08-17,1.361111044883728
1984-08-20,1.3402780294418335
1984-08-21,1.3402780294418335
1984-08-22,1.368056058883667
1984-08-23,1.361111044883728
1984-08-24,1.361111044883728
1984-08-27,1.3472219705581665
1984-08-28,1.361111044883728
1984-08-29,1.3472219705581665
1984-08-30,1.3472219705581665
1984-08-31,1.3472219705581665
1984-09-04,1.3472219705581665
1984-09-05,1.361111044883728
1984-09-06,1.361111044883728
1984-09-07,1.361111044883728
1984-09-10,1.361111044883728
1984-09-11,1.361111044883728
1984-09-12,1.361111044883728
1984-09-13,1.361111044883728
1984-09-14,1.3472219705581665
1984-09-17,1.375
1984-09-18,1.368056058883667
1984-09-19,1.368056058883667
1984-09-20,1.368056058883667
1984-09-21,1.368056058883667
1984-09-24,1.368056058883667
1984-09-25,1.3472219705581665
1984-09-26,1.375
1984-09-27,1.3958330154418945
1984-09-28,1.4027780294418335
1984-10-01,1.4166669845581055
1984-10-02,1.430556058883667
1984-10-03,1.4166669845581055
1984-10-04,1.4166669845581055
1984-10-05,1.4166669845581055
1984-10-08,1.4166669845581055
1984-10-09,1.4375
1984-10-10,1.4166669845581055
1984-10-11,1.4375
1984-10-12,1.4375
1984-10-15,1.4375
1984-10-16,1.4166669845581055
1984-10-17,1.4166669845581055
1984-10-18,1.430556058883667
1984-10-19,1.444443941116333
1984-10-22,1.4583330154418945
1984-10-23,1.4583330154418945
1984-10-24,1.430556058883667
1984-10-25,1.444443941116333
1984-10-26,1.4375
1984-10-29,1.4375
1984-10-30,1.4375
1984-10-31,1.4375
1984-11-01,1.4375
1984-11-02,1.4375
1984-11-05,1.4375
1984-11-06,1.4652780294418335
1984-11-07,1.4652780294418335
1984-11-08,1.4583330154418945
1984-11-09,1.4652780294418335
1984-11-12,1.4722219705581665
1984-11-13,1.444443941116333
1984-11-14,1.451388955116272
1984-11-15,1.444443941116333
1984-11-16,1.444443941116333
1984-11-19,1.444443941116333
1984-11-20,1.444443941116333
1984-11-21,1.451388955116272
1984-11-23,1.486111044883728
1984-11-26,1.493056058883667
1984-11-27,1.493056058883667
1984-11-28,1.486111044883728
1984-11-29,1.486111044883728
1984-11-30,1.486111044883728
1984-12-03,1.493056058883667
1984-12-04,1.486111044883728
1984-12-05,1.4722219705581665
1984-12-06,1.486111044883728
1984-12-07,1.4652780294418335
1984-12-10,1.4652780294418335
1984-12-11,1.451388955116272
1984-12-12,1.4722219705581665
1984-12-13,1.4722219705581665
1984-12-14,1.4722219705581665
1984-12-17,1.4652780294418335
1984-12-18,1.451388955116272
1984-12-19,1.451388955116272
1984-12-20,1.4583330154418945
1984-12-21,1.4375
1984-12-24,1.4652780294418335
1984-12-26,1.4652780294418335
1984-12-27,1.4652780294418335
1984-12-28,1.4652780294418335
1984-12-31,1.451388955116272
1985-01-02,1.451388955116272
1985-01-03,1.444443941116333
1985-01-04,1.444443941116333
1985-01-07,1.4375
1985-01-08,1.444443941116333
1985-01-09,1.4375
1985-01-10,1.4375
1985-01-11,1.4375
1985-01-14,1.451388955116272
1985-01-15,1.451388955116272
1985-01-16,1.444443941116333
1985-01-17,1.444443941116333
1985-01-18,1.4375
1985-01-21,1.444443941116333
1985-01-22,1.4166669845581055
1985-01-23,1.4166669845581055
1985-01-24,1.4166669845581055
1985-01-25,1.4583330154418945
1985-01-28,1.4583330154418945
1985-01-29,1.486111044883728
1985-01-30,1.5
1985-01-31,1.5277780294418335
1985-02-01,1.5277780294418335
1985-02-04,1.513888955116272
1985-02-05,1.5277780294418335
1985-02-06,1.5277780294418335
1985-02-07,1.5833330154418945
1985-02-08,1.611111044883728
1985-02-11,1.5972219705581665
1985-02-12,1.625
1985-02-13,1.611111044883728
1985-02-14,1.6666669845581055
1985-02-15,1.6527780294418335
1985-02-19,1.6527780294418335
1985-02-20,1.680556058883667
1985-02-21,1.680556058883667
1985-02-22,1.6666669845581055
1985-02-25,1.680556058883667
1985-02-26,1.680556058883667
1985-02-27,1.694443941116333
1985-02-28,1.694443941116333
1985-03-01,1.7222219705581665
1985-03-04,1.75
1985-03-05,1.75
1985-03-06,1.75
1985-03-07,1.75
1985-03-08,1.75
1985-03-11,1.75
1985-03-12,1.75
1985-03-13,1.7777780294418335
1985-03-14,1.75
1985-03-15,1.7777780294418335
1985-03-18,1.736111044883728
1985-03-19,1.756943941116333
1985-03-20,1.736111044883728
1985-03-21,1.763888955116272
1985-03-22,1.736111044883728
1985-03-25,1.736111044883728
1985-03-26,1.7777780294418335
1985-03-27,1.7777780294418335
1985-03-28,1.7777780294418335
1985-03-29,1.75
1985-04-01,1.75
1985-04-02,1.763888955116272
1985-04-03,1.763888955116272
1985-04-04,1.7708330154418945
1985-04-08,1.75
1985-04-09,1.75
1985-04-10,1.75
1985-04-11,1.7916669845581055
1985-04-12,1.7916669845581055
1985-04-15,1.7916669845581055
1985-04-16,1.7916669845581055
1985-04-17,1.805556058883667
1985-04-18,1.819443941116333
1985-04-19,1.819443941116333
1985-04-22,1.7916669845581055
1985-04-23,1.7916669845581055
1985-04-24,1.8333330154418945
1985-04-25,1.8333330154418945
1985-04-26,1.819443941116333
1985-04-29,1.819443941116333
1985-04-30,1.805556058883667
1985-05-01,1.805556058883667
1985-05-02,1.805556058883667
1985-05-03,1.805556058883667
1985-05-06,1.8333330154418945
1985-05-07,1.8333330154418945
1985-05-08,1.8333330154418945
1985-05-09,1.8333330154418945
1985-05-10,1.8333330154418945
1985-05-13,1.8472219705581665
1985-05-14,1.8472219705581665
1985-05-15,1.888888955116272
1985-05-16,1.8472219705581665
1985-05-17,1.888888955116272
1985-05-20,1.861111044883728
1985-05-21,1.9027780294418335
1985-05-22,1.9027780294418335
1985-05-23,1.861111044883728
1985-05-24,1.9027780294418335
1985-05-28,1.875
1985-05-29,1.875
1985-05-30,1.875
1985-05-31,1.888888955116272
1985-06-03,1.888888955116272
1985-06-04,1.888888955116272
1985-06-05,1.888888955116272
1985-06-06,1.930556058883667
1985-06-07,1.930556058883667
1985-06-10,1.888888955116272
1985-06-11,1.930556058883667
1985-06-12,1.888888955116272
1985-06-13,1.888888955116272
1985-06-14,1.930556058883667
1985-06-17,1.9583330154418945
1985-06-18,1.9722219705581665
1985-06-19,1.9722219705581665
1985-06-20,1.9722219705581665
1985-06-21,1.9722219705581665
1985-06-24,1.9722219705581665
1985-06-25,2.0
1985-06-26,2.097222089767456
1985-06-27,2.097222089767456
1985-06-28,2.097222089767456
1985-07-01,2.125
1985-07-02,2.1388890743255615
1985-07-03,2.1388890743255615
1985-07-05,2.1388890743255615
1985-07-08,2.1388890743255615
1985-07-09,2.1111109256744385
1985-07-10,2.1388890743255615
1985-07-11,2.125
1985-07-12,2.152777910232544
1985-07-15,2.152777910232544
1985-07-16,2.152777910232544
1985-07-17,2.194443941116333
1985-07-18,2.222222089767456
1985-07-19,2.222222089767456
1985-07-22,2.2638890743255615
1985-07-23,2.277777910232544
1985-07-24,2.319443941116333
1985-07-25,2.347222089767456
1985-07-26,2.4583330154418945
1985-07-29,2.444443941116333
1985-07-30,2.3888890743255615
1985-07-31,2.277777910232544
1985-08-01,2.25
1985-08-02,2.25
1985-08-05,2.2916669845581055
1985-08-06,2.25
1985-08-07,2.2916669845581055
1985-08-08,2.25
1985-08-09,2.25
1985-08-12,2.25
1985-08-13,2.2638890743255615
1985-08-14,2.2638890743255615
1985-08-15,2.25
1985-08-16,2.2638890743255615
1985-08-19,2.2361109256744385
1985-08-20,2.2638890743255615
1985-08-21,2.25
1985-08-22,2.2361109256744385
1985-08-23,2.2638890743255615
1985-08-26,2.2361109256744385
1985-08-27,2.2361109256744385
1985-08-28,2.25
1985-08-29,2.2638890743255615
1985-08-30,2.2361109256744385
1985-09-03,2.2361109256744385
1985-09-04,2.2361109256744385
1985-09-05,2.222222089767456
1985-09-06,2.2083330154418945
1985-09-09,2.1388890743255615
1985-09-10,2.194443941116333
1985-09-11,2.1666669845581055
1985-09-12,2.194443941116333
1985-09-13,2.194443941116333
1985-09-16,2.194443941116333
1985-09-17,2.1111109256744385
1985-09-18,2.0416669845581055
1985-09-19,2.0416669845581055
1985-09-20,2.0138890743255615
1985-09-23,2.055556058883667
1985-09-24,2.0833330154418945
1985-09-25,2.0416669845581055
1985-09-26,2.0416669845581055
1985-09-30,2.069443941116333
1985-10-01,2.0416669845581055
1985-10-02,2.0833330154418945
1985-10-03,2.0833330154418945
1985-10-04,2.0833330154418945
1985-10-07,2.0833330154418945
1985-10-08,2.069443941116333
1985-10-09,2.069443941116333
1985-10-10,2.069443941116333
1985-10-11,2.0416669845581055
1985-10-14,2.0416669845581055
1985-10-15,2.0416669845581055
1985-10-16,2.0416669845581055
1985-10-17,2.055556058883667
1985-10-18,2.055556058883667
1985-10-21,2.055556058883667
1985-10-22,2.069443941116333
1985-10-23,2.069443941116333
1985-10-24,2.0416669845581055
1985-10-25,2.034722089767456
1985-10-28,2.027777910232544
1985-10-29,2.0416669845581055
1985-10-30,2.0416669845581055
1985-10-31,2.0138890743255615
1985-11-01,2.055556058883667
1985-11-04,2.027777910232544
1985-11-05,2.0625
1985-11-06,2.0416669845581055
1985-11-07,2.069443941116333
1985-11-08,2.0416669845581055
1985-11-11,2.069443941116333
1985-11-12,2.097222089767456
1985-11-13,2.125
1985-11-14,2.125
1985-11-15,2.125
1985-11-18,2.125
1985-11-19,2.1388890743255615
1985-11-20,2.194443941116333
1985-11-21,2.194443941116333
1985-11-22,2.222222089767456
1985-11-25,2.180556058883667
1985-11-26,2.180556058883667
1985-11-27,2.2361109256744385
1985-11-29,2.2361109256744385
1985-12-02,2.2083330154418945
1985-12-03,2.222222089767456
1985-12-04,2.25
1985-12-05,2.277777910232544
1985-12-06,2.2361109256744385
1985-12-09,2.2361109256744385
1985-12-10,2.277777910232544
1985-12-11,2.2361109256744385
1985-12-12,2.277777910232544
1985-12-13,2.3611109256744385
1985-12-16,2.3611109256744385
1985-12-17,2.3611109256744385
1985-12-18,2.381943941116333
1985-12-19,2.381943941116333
1985-12-20,2.3611109256744385
1985-12-23,2.4166669845581055
1985-12-24,2.4166669845581055
1985-12-26,2.3611109256744385
1985-12-27,2.375
1985-12-30,2.375
1985-12-31,2.3611109256744385
1986-01-02,2.3611109256744385
1986-01-03,2.4166669845581055
1986-01-06,2.4166669845581055
1986-01-07,2.3611109256744385
1986-01-08,2.381943941116333
1986-01-09,2.375
1986-01-10,2.4166669845581055
1986-01-13,2.3888890743255615
1986-01-14,2.430556058883667
1986-01-15,2.430556058883667
1986-01-16,2.4583330154418945
1986-01-17,2.472222089767456
1986-01-20,2.472222089767456
1986-01-21,2.527777910232544
1986-01-22,2.5416669845581055
1986-01-23,2.555556058883667
1986-01-24,2.569443941116333
1986-01-27,2.569443941116333
1986-01-28,2.555556058883667
1986-01-29,2.569443941116333
1986-01-30,2.527777910232544
1986-01-31,2.527777910232544
1986-02-03,2.569443941116333
1986-02-04,2.527777910232544
1986-02-05,2.555556058883667
1986-02-06,2.555556058883667
1986-02-07,2.5833330154418945
1986-02-10,2.555556058883667
1986-02-11,2.5833330154418945
1986-02-12,2.5416669845581055
1986-02-13,2.5833330154418945
1986-02-14,2.5833330154418945
1986-02-18,2.5833330154418945
1986-02-19,2.625
1986-02-20,2.6111109256744385
1986-02-21,2.6388890743255615
1986-02-24,2.6388890743255615
1986-02-25,2.680556058883667
1986-02-26,2.7361109256744385
1986-02-27,2.7291669845581055
1986-02-28,2.777777910232544
1986-03-03,2.7916669845581055
1986-03-04,2.7916669845581055
1986-03-05,2.7986109256744385
1986-03-06,2.7916669845581055
1986-03-07,2.8263890743255615
1986-03-10,2.8333330154418945
1986-03-11,2.8611109256744385
1986-03-12,2.8888890743255615
1986-03-13,2.8888890743255615
1986-03-14,2.847222089767456
1986-03-17,2.819443941116333
1986-03-18,2.8611109256744385
1986-03-19,2.8333330154418945
1986-03-20,2.819443941116333
1986-03-21,2.819443941116333
1986-03-24,2.819443941116333
1986-03-25,2.819443941116333
1986-03-26,2.7916669845581055
1986-03-27,2.7638890743255615
1986-03-31,2.7916669845581055
1986-04-01,2.7916669845581055
1986-04-02,2.7916669845581055
1986-04-03,2.7638890743255615
1986-04-04,2.777777910232544
1986-04-07,2.7291669845581055
1986-04-08,2.7361109256744385
1986-04-09,2.7916669845581055
1986-04-10,2.6388890743255615
1986-04-11,2.5833330154418945
1986-04-14,2.5833330154418945
1986-04-15,2.597222089767456
1986-04-16,2.6111109256744385
1986-04-17,2.625
1986-04-18,2.652777910232544
1986-04-21,2.652777910232544
1986-04-22,2.680556058883667
1986-04-23,2.680556058883667
1986-04-24,2.7361109256744385
1986-04-25,2.7638890743255615
1986-04-28,2.7638890743255615
1986-04-29,2.7638890743255615
1986-04-30,2.7361109256744385
1986-05-01,2.7361109256744385
1986-05-02,2.7361109256744385
1986-05-05,2.7361109256744385
1986-05-06,2.7361109256744385
1986-05-07,2.777777910232544
1986-05-08,2.75
1986-05-09,2.7361109256744385
1986-05-12,2.7083330154418945
1986-05-13,2.7083330154418945
1986-05-14,2.7083330154418945
1986-05-15,2.7083330154418945
1986-05-16,2.7083330154418945
1986-05-19,2.722222089767456
1986-05-20,2.75
1986-05-21,2.777777910232544
1986-05-22,2.819443941116333
1986-05-23,2.8333330154418945
1986-05-27,2.7916669845581055
1986-05-28,2.8333330154418945
1986-05-29,2.9583330154418945
1986-05-30,2.9861109256744385
1986-06-02,2.972222089767456
1986-06-03,3.0
1986-06-04,3.0138890743255615
1986-06-05,3.1388890743255615
1986-06-06,3.25
1986-06-09,3.222222089767456
1986-06-10,3.222222089767456
1986-06-11,3.2083330154418945
1986-06-12,3.2083330154418945
1986-06-13,3.2361109256744385
1986-06-16,3.2361109256744385
1986-06-17,3.2083330154418945
1986-06-18,3.2361109256744385
1986-06-19,3.2361109256744385
1986-06-20,3.2083330154418945
1986-06-23,3.194443941116333
1986-06-24,3.222222089767456
1986-06-25,3.2361109256744385
1986-06-26,3.222222089767456
1986-06-27,3.256943941116333
1986-06-30,3.2638890743255615
1986-07-01,3.277777910232544
1986-07-02,3.2638890743255615
1986-07-03,3.2916669845581055
1986-07-07,3.25
1986-07-08,3.222222089767456
1986-07-09,3.097222089767456
1986-07-10,3.1111109256744385
1986-07-11,3.125
1986-07-14,3.097222089767456
1986-07-15,3.097222089767456
1986-07-16,3.055556058883667
1986-07-17,3.027777910232544
1986-07-18,3.0138890743255615
1986-07-21,3.0416669845581055
1986-07-22,3.027777910232544
1986-07-23,3.0416669845581055
1986-07-24,3.0416669845581055
1986-07-25,3.0416669845581055
1986-07-28,3.0
1986-07-29,2.9861109256744385
1986-07-30,2.930556058883667
1986-07-31,2.9166669845581055
1986-08-01,2.8888890743255615
1986-08-04,2.902777910232544
1986-08-05,2.9166669845581055
1986-08-06,2.9166669845581055
1986-08-07,2.944443941116333
1986-08-08,2.9583330154418945
1986-08-11,2.944443941116333
1986-08-12,2.9513890743255615
1986-08-13,2.944443941116333
1986-08-14,2.9861109256744385
1986-08-15,2.9861109256744385
1986-08-18,2.9861109256744385
1986-08-19,2.944443941116333
1986-08-20,2.9166669845581055
1986-08-21,2.9166669845581055
1986-08-22,2.9166669845581055
1986-08-25,2.902777910232544
1986-08-26,2.902777910232544
1986-08-27,2.902777910232544
1986-08-28,2.902777910232544
1986-08-29,2.8888890743255615
1986-09-02,2.8888890743255615
1986-09-03,2.847222089767456
1986-09-04,2.8333330154418945
1986-09-05,2.805556058883667
1986-09-08,2.7638890743255615
1986-09-09,2.7361109256744385
1986-09-10,2.694443941116333
1986-09-11,2.6666669845581055
1986-09-12,2.5416669845581055
1986-09-15,2.527777910232544
1986-09-16,2.555556058883667
1986-09-17,2.555556058883667
1986-09-18,2.5
1986-09-19,2.493056058883667
1986-09-22,2.4861109256744385
1986-09-23,2.4166669845581055
1986-09-24,2.4375
1986-09-25,2.444443941116333
1986-09-26,2.4583330154418945
1986-09-29,2.444443941116333
1986-09-30,2.597222089767456
1986-10-01,2.6111109256744385
1986-10-02,2.6388890743255615
1986-10-03,2.6666669845581055
1986-10-06,2.6666669845581055
1986-10-07,2.625
1986-10-08,2.625
1986-10-09,2.625
1986-10-10,2.625
1986-10-13,2.6666669845581055
1986-10-14,2.652777910232544
1986-10-15,2.722222089767456
1986-10-16,2.680556058883667
1986-10-17,2.694443941116333
1986-10-20,2.625
1986-10-21,2.625
1986-10-22,2.625
1986-10-23,2.6666669845581055
1986-10-24,2.6666669845581055
1986-10-27,2.659722089767456
1986-10-28,2.652777910232544
1986-10-29,2.652777910232544
1986-10-30,2.652777910232544
1986-10-31,2.694443941116333
1986-11-03,2.680556058883667
1986-11-04,2.7083330154418945
1986-11-05,2.7083330154418945
1986-11-06,2.680556058883667
1986-11-07,2.7083330154418945
1986-11-10,2.7083330154418945
1986-11-11,2.694443941116333
1986-11-12,2.694443941116333
1986-11-13,2.694443941116333
1986-11-14,2.652777910232544
1986-11-17,2.652777910232544
1986-11-18,2.6388890743255615
1986-11-19,2.6111109256744385
1986-11-20,2.597222089767456
1986-11-21,2.625
1986-11-24,2.625
1986-11-25,2.625
1986-11-26,2.625
1986-11-28,2.6111109256744385
1986-12-01,2.6388890743255615
1986-12-02,2.6111109256744385
1986-12-03,2.6111109256744385
1986-12-04,2.6388890743255615
1986-12-05,2.652777910232544
1986-12-08,2.625
1986-12-09,2.652777910232544
1986-12-10,2.7013890743255615
1986-12-11,2.680556058883667
1986-12-12,2.680556058883667
1986-12-15,2.680556058883667
1986-12-16,2.7083330154418945
1986-12-17,2.694443941116333
1986-12-18,2.680556058883667
1986-12-19,2.680556058883667
1986-12-22,2.722222089767456
1986-12-23,2.722222089767456
1986-12-24,2.7083330154418945
1986-12-26,2.7083330154418945
1986-12-29,2.694443941116333
1986-12-30,2.722222089767456
1986-12-31,2.694443941116333
1987-01-02,2.7361109256744385
1987-01-05,2.7916669845581055
1987-01-06,2.847222089767456
1987-01-07,2.902777910232544
1987-01-08,2.9166669845581055
1987-01-09,3.0
1987-01-12,3.0
1987-01-13,2.972222089767456
1987-01-14,2.930556058883667
1987-01-15,3.027777910232544
1987-01-16,3.069443941116333
1987-01-19,3.069443941116333
1987-01-20,3.027777910232544
1987-01-21,3.027777910232544
1987-01-22,3.069443941116333
1987-01-23,3.069443941116333
1987-01-26,3.097222089767456
1987-01-27,3.0833330154418945
1987-01-28,3.069443941116333
1987-01-29,3.125
1987-01-30,3.097222089767456
1987-02-02,3.1111109256744385
1987-02-03,3.152777910232544
1987-02-04,3.180556058883667
1987-02-05,3.2083330154418945
1987-02-06,3.2083330154418945
1987-02-09,3.2083330154418945
1987-02-10,3.2083330154418945
1987-02-11,3.1875
1987-02-12,3.1875
1987-02-13,3.2083330154418945
1987-02-17,3.180556058883667
1987-02-18,3.2083330154418945
1987-02-19,3.2361109256744385
1987-02-20,3.305556058883667
1987-02-23,3.375
1987-02-24,3.569443941116333
1987-02-25,3.5625
1987-02-26,3.527777910232544
1987-02-27,3.527777910232544
1987-03-02,3.569443941116333
1987-03-03,3.527777910232544
1987-03-04,3.5833330154418945
1987-03-05,3.555556058883667
1987-03-06,3.5833330154418945
1987-03-09,3.5833330154418945
1987-03-10,3.555556058883667
1987-03-11,3.597222089767456
1987-03-12,3.569443941116333
1987-03-13,3.597222089767456
1987-03-16,3.597222089767456
1987-03-17,3.777777910232544
1987-03-18,3.722222089767456
1987-03-19,3.777777910232544
1987-03-20,3.7083330154418945
1987-03-23,3.7638890743255615
1987-03-24,3.75
1987-03-25,3.694443941116333
1987-03-26,3.6666669845581055
1987-03-27,3.6666669845581055
1987-03-30,3.6111109256744385
1987-03-31,3.6111109256744385
1987-04-01,3.6111109256744385
1987-04-02,3.6666669845581055
1987-04-03,3.6666669845581055
1987-04-06,3.6666669845581055
1987-04-07,3.6666669845581055
1987-04-08,3.6666669845581055
1987-04-09,3.6111109256744385
1987-04-10,3.6111109256744385
1987-04-13,3.6111109256744385
1987-04-14,3.5833330154418945
1987-04-15,3.444443941116333
1987-04-16,3.555556058883667
1987-04-20,3.555556058883667
1987-04-21,3.527777910232544
1987-04-22,3.6111109256744385
1987-04-23,3.6111109256744385
1987-04-24,3.444443941116333
1987-04-27,3.472222089767456
1987-04-28,3.472222089767456
