,CRDF
2008-05-30,207.36000061035156
2008-06-02,207.36000061035156
2008-06-03,203.0399932861328
2008-06-04,198.72000122070312
2008-06-05,198.72000122070312
2008-06-06,198.72000122070312
2008-06-09,198.72000122070312
2008-06-10,198.72000122070312
2008-06-11,198.72000122070312
2008-06-12,198.72000122070312
2008-06-13,198.72000122070312
2008-06-16,198.72000122070312
2008-06-17,194.39999389648438
2008-06-18,194.39999389648438
2008-06-19,194.39999389648438
2008-06-20,194.39999389648438
2008-06-23,185.75999450683594
2008-06-24,185.75999450683594
2008-06-25,172.8000030517578
2008-06-26,159.83999633789062
2008-06-27,155.52000427246094
2008-06-30,155.52000427246094
2008-07-01,155.52000427246094
2008-07-02,155.52000427246094
2008-07-03,155.52000427246094
2008-07-07,155.52000427246094
2008-07-08,155.52000427246094
2008-07-09,155.52000427246094
2008-07-10,155.52000427246094
2008-07-11,155.52000427246094
2008-07-14,155.52000427246094
2008-07-15,155.52000427246094
2008-07-16,155.52000427246094
2008-07-17,155.52000427246094
2008-07-18,155.52000427246094
2008-07-21,155.52000427246094
2008-07-22,155.52000427246094
2008-07-23,155.52000427246094
2008-07-24,155.52000427246094
2008-07-25,155.52000427246094
2008-07-28,146.8800048828125
2008-07-29,146.8800048828125
2008-07-30,146.8800048828125
2008-07-31,146.8800048828125
2008-08-01,146.8800048828125
2008-08-04,146.8800048828125
2008-08-05,146.8800048828125
2008-08-06,146.8800048828125
2008-08-07,146.8800048828125
2008-08-08,146.8800048828125
2008-08-11,146.8800048828125
2008-08-12,146.8800048828125
2008-08-13,146.8800048828125
2008-08-14,172.8000030517578
2008-08-15,172.8000030517578
2008-08-18,172.8000030517578
2008-08-19,228.9600067138672
2008-08-20,194.39999389648438
2008-08-21,194.39999389648438
2008-08-22,194.39999389648438
2008-08-25,194.39999389648438
2008-08-26,194.39999389648438
2008-08-27,194.39999389648438
2008-08-28,194.39999389648438
2008-08-29,194.39999389648438
2008-09-02,194.39999389648438
2008-09-03,172.8000030517578
2008-09-04,172.8000030517578
2008-09-05,172.8000030517578
2008-09-08,155.52000427246094
2008-09-09,155.52000427246094
2008-09-10,155.52000427246094
2008-09-11,155.52000427246094
2008-09-12,155.52000427246094
2008-09-15,151.1999969482422
2008-09-16,194.39999389648438
2008-09-17,151.1999969482422
2008-09-18,172.8000030517578
2008-09-19,155.52000427246094
2008-09-22,151.1999969482422
2008-09-23,172.8000030517578
2008-09-24,172.8000030517578
2008-09-25,172.8000030517578
2008-09-26,146.8800048828125
2008-09-29,146.8800048828125
2008-09-30,146.8800048828125
2008-10-01,146.8800048828125
2008-10-02,146.8800048828125
2008-10-03,146.8800048828125
2008-10-06,142.55999755859375
2008-10-07,142.55999755859375
2008-10-08,142.55999755859375
2008-10-09,142.55999755859375
2008-10-10,142.55999755859375
2008-10-13,142.55999755859375
2008-10-14,142.55999755859375
2008-10-15,138.24000549316406
2008-10-16,138.24000549316406
2008-10-17,138.24000549316406
2008-10-20,138.24000549316406
2008-10-21,151.1999969482422
2008-10-22,151.1999969482422
2008-10-23,151.1999969482422
2008-10-24,151.1999969482422
2008-10-27,151.1999969482422
2008-10-28,151.1999969482422
2008-10-29,133.9199981689453
2008-10-30,172.8000030517578
2008-10-31,133.9199981689453
2008-11-03,146.8800048828125
2008-11-04,146.8800048828125
2008-11-05,146.8800048828125
2008-11-06,146.8800048828125
2008-11-07,146.8800048828125
2008-11-10,155.52000427246094
2008-11-11,155.52000427246094
2008-11-12,155.52000427246094
2008-11-13,155.52000427246094
2008-11-14,155.52000427246094
2008-11-17,142.55999755859375
2008-11-18,155.52000427246094
2008-11-19,155.52000427246094
2008-11-20,155.52000427246094
2008-11-21,151.1999969482422
2008-11-24,151.1999969482422
2008-11-25,151.1999969482422
2008-11-26,172.8000030517578
2008-11-28,172.8000030517578
2008-12-01,172.8000030517578
2008-12-02,172.8000030517578
2008-12-03,172.8000030517578
2008-12-04,172.8000030517578
2008-12-05,172.8000030517578
2008-12-08,172.8000030517578
2008-12-09,172.8000030517578
2008-12-10,146.8800048828125
2008-12-11,146.8800048828125
2008-12-12,146.8800048828125
2008-12-15,146.8800048828125
2008-12-16,142.55999755859375
2008-12-17,138.24000549316406
2008-12-18,142.55999755859375
2008-12-19,129.60000610351562
2008-12-22,146.8800048828125
2008-12-23,142.55999755859375
2008-12-24,142.55999755859375
2008-12-26,142.55999755859375
2008-12-29,142.55999755859375
2008-12-30,142.55999755859375
2008-12-31,142.55999755859375
2009-01-02,142.55999755859375
2009-01-05,142.55999755859375
2009-01-06,142.55999755859375
2009-01-07,142.55999755859375
2009-01-08,142.55999755859375
2009-01-09,142.55999755859375
2009-01-12,142.55999755859375
2009-01-13,142.55999755859375
2009-01-14,142.55999755859375
2009-01-15,142.55999755859375
2009-01-16,142.55999755859375
2009-01-20,142.55999755859375
2009-01-21,142.55999755859375
2009-01-22,142.55999755859375
2009-01-23,142.55999755859375
2009-01-26,142.55999755859375
2009-01-27,142.55999755859375
2009-01-28,142.55999755859375
2009-01-29,138.24000549316406
2009-01-30,138.24000549316406
2009-02-02,138.24000549316406
2009-02-03,138.24000549316406
2009-02-04,138.24000549316406
2009-02-05,138.24000549316406
2009-02-06,138.24000549316406
2009-02-09,133.9199981689453
2009-02-10,133.9199981689453
2009-02-11,138.24000549316406
2009-02-12,138.24000549316406
2009-02-13,138.24000549316406
2009-02-17,142.55999755859375
2009-02-18,142.55999755859375
2009-02-19,155.52000427246094
2009-02-20,155.52000427246094
2009-02-23,155.52000427246094
2009-02-24,155.52000427246094
2009-02-25,155.52000427246094
2009-02-26,155.52000427246094
2009-02-27,155.52000427246094
2009-03-02,155.52000427246094
2009-03-03,164.16000366210938
2009-03-04,159.83999633789062
2009-03-05,164.16000366210938
2009-03-06,164.16000366210938
2009-03-09,164.16000366210938
2009-03-10,164.16000366210938
2009-03-11,164.16000366210938
2009-03-12,164.16000366210938
2009-03-13,164.16000366210938
2009-03-16,164.16000366210938
2009-03-17,164.16000366210938
2009-03-18,164.16000366210938
2009-03-19,164.16000366210938
2009-03-20,164.16000366210938
2009-03-23,164.16000366210938
2009-03-24,164.16000366210938
2009-03-25,164.16000366210938
2009-03-26,194.39999389648438
2009-03-27,194.39999389648438
2009-03-30,194.39999389648438
2009-03-31,194.39999389648438
2009-04-01,194.39999389648438
2009-04-02,164.16000366210938
2009-04-03,168.47999572753906
2009-04-06,168.47999572753906
2009-04-07,168.47999572753906
2009-04-08,168.47999572753906
2009-04-09,168.47999572753906
2009-04-13,168.47999572753906
2009-04-14,168.47999572753906
2009-04-15,168.47999572753906
2009-04-16,168.47999572753906
2009-04-17,168.47999572753906
2009-04-20,168.47999572753906
2009-04-21,168.47999572753906
2009-04-22,168.47999572753906
2009-04-23,168.47999572753906
2009-04-24,168.47999572753906
2009-04-27,168.47999572753906
2009-04-28,168.47999572753906
2009-04-29,168.47999572753906
2009-04-30,172.8000030517578
2009-05-01,168.47999572753906
2009-05-04,168.47999572753906
2009-05-05,168.47999572753906
2009-05-06,168.47999572753906
2009-05-07,168.47999572753906
2009-05-08,168.47999572753906
2009-05-11,168.47999572753906
2009-05-12,168.47999572753906
2009-05-13,168.47999572753906
2009-05-14,168.47999572753906
2009-05-15,168.47999572753906
2009-05-18,168.47999572753906
2009-05-19,168.47999572753906
2009-05-20,168.47999572753906
2009-05-21,168.47999572753906
2009-05-22,168.47999572753906
2009-05-26,168.47999572753906
2009-05-27,168.47999572753906
2009-05-28,168.47999572753906
2009-05-29,168.47999572753906
2009-06-01,168.47999572753906
2009-06-02,168.47999572753906
2009-06-03,168.47999572753906
2009-06-04,168.47999572753906
2009-06-05,168.47999572753906
2009-06-08,168.47999572753906
2009-06-09,168.47999572753906
2009-06-10,168.47999572753906
2009-06-11,168.47999572753906
2009-06-12,168.47999572753906
2009-06-15,168.47999572753906
2009-06-16,168.47999572753906
2009-06-17,168.47999572753906
2009-06-18,168.47999572753906
2009-06-19,168.47999572753906
2009-06-22,168.47999572753906
2009-06-23,168.47999572753906
2009-06-24,168.47999572753906
2009-06-25,168.47999572753906
2009-06-26,168.47999572753906
2009-06-29,168.47999572753906
2009-06-30,172.8000030517578
2009-07-01,172.8000030517578
2009-07-02,172.8000030517578
2009-07-06,172.8000030517578
2009-07-07,172.8000030517578
2009-07-08,155.52000427246094
2009-07-09,155.52000427246094
2009-07-10,164.16000366210938
2009-07-13,164.16000366210938
2009-07-14,164.16000366210938
2009-07-15,164.16000366210938
2009-07-16,164.16000366210938
2009-07-17,164.16000366210938
2009-07-20,164.16000366210938
2009-07-21,164.16000366210938
2009-07-22,164.16000366210938
2009-07-23,164.16000366210938
2009-07-24,164.16000366210938
2009-07-27,164.16000366210938
2009-07-28,164.16000366210938
2009-07-29,164.16000366210938
2009-07-30,164.16000366210938
2009-07-31,164.16000366210938
2009-08-03,164.16000366210938
2009-08-04,164.16000366210938
2009-08-05,164.16000366210938
2009-08-06,164.16000366210938
2009-08-07,164.16000366210938
2009-08-10,164.16000366210938
2009-08-11,164.16000366210938
2009-08-12,164.16000366210938
2009-08-13,164.16000366210938
2009-08-14,164.16000366210938
2009-08-17,194.39999389648438
2009-08-18,177.1199951171875
2009-08-19,185.75999450683594
2009-08-20,181.44000244140625
2009-08-21,172.8000030517578
2009-08-24,172.8000030517578
2009-08-25,172.8000030517578
2009-08-26,172.8000030517578
2009-08-27,172.8000030517578
2009-08-28,172.8000030517578
2009-08-31,172.8000030517578
2009-09-01,172.8000030517578
2009-09-02,172.8000030517578
2009-09-03,172.8000030517578
2009-09-04,172.8000030517578
2009-09-08,172.8000030517578
2009-09-09,172.8000030517578
2009-09-10,172.8000030517578
2009-09-11,172.8000030517578
2009-09-14,172.8000030517578
2009-09-15,172.8000030517578
2009-09-16,172.8000030517578
2009-09-17,172.8000030517578
2009-09-18,172.8000030517578
2009-09-21,172.8000030517578
2009-09-22,172.8000030517578
2009-09-23,181.44000244140625
2009-09-24,190.0800018310547
2009-09-25,190.0800018310547
2009-09-28,190.0800018310547
2009-09-29,190.0800018310547
2009-09-30,207.36000061035156
2009-10-01,207.36000061035156
2009-10-02,207.36000061035156
2009-10-05,207.36000061035156
2009-10-06,211.67999267578125
2009-10-07,211.67999267578125
2009-10-08,228.9600067138672
2009-10-09,228.9600067138672
2009-10-12,228.9600067138672
2009-10-13,228.9600067138672
2009-10-14,250.55999755859375
2009-10-15,276.4800109863281
2009-10-16,276.4800109863281
2009-10-19,254.8800048828125
2009-10-20,263.5199890136719
2009-10-21,306.7200012207031
2009-10-22,306.7200012207031
2009-10-23,302.3999938964844
2009-10-26,280.79998779296875
2009-10-27,280.79998779296875
2009-10-28,311.0400085449219
2009-10-29,311.0400085449219
2009-10-30,311.0400085449219
2009-11-02,285.1199951171875
2009-11-03,285.1199951171875
2009-11-04,285.1199951171875
2009-11-05,306.7200012207031
2009-11-06,315.3599853515625
2009-11-09,311.0400085449219
2009-11-10,341.2799987792969
2009-11-11,332.6400146484375
2009-11-12,332.6400146484375
2009-11-13,319.67999267578125
2009-11-16,319.67999267578125
2009-11-17,319.67999267578125
2009-11-18,319.67999267578125
2009-11-19,315.3599853515625
2009-11-20,293.760009765625
2009-11-23,302.3999938964844
2009-11-24,302.3999938964844
2009-11-25,306.7200012207031
2009-11-27,293.760009765625
2009-11-30,289.44000244140625
2009-12-01,289.44000244140625
2009-12-02,289.44000244140625
2009-12-03,280.79998779296875
2009-12-04,280.79998779296875
2009-12-07,267.8399963378906
2009-12-08,263.5199890136719
2009-12-09,263.5199890136719
2009-12-10,259.20001220703125
2009-12-11,259.20001220703125
2009-12-14,311.0400085449219
2009-12-15,311.0400085449219
2009-12-16,302.3999938964844
2009-12-17,302.3999938964844
2009-12-18,302.3999938964844
2009-12-21,306.7200012207031
2009-12-22,302.3999938964844
2009-12-23,302.3999938964844
2009-12-24,302.3999938964844
2009-12-28,302.3999938964844
2009-12-29,298.0799865722656
2009-12-30,298.0799865722656
2009-12-31,324.0
2010-01-04,328.32000732421875
2010-01-05,324.0
2010-01-06,319.67999267578125
2010-01-07,324.0
2010-01-08,324.0
2010-01-11,324.0
2010-01-12,324.0
2010-01-13,324.0
2010-01-14,324.0
2010-01-15,319.67999267578125
2010-01-19,319.67999267578125
2010-01-20,319.67999267578125
2010-01-21,319.67999267578125
2010-01-22,319.67999267578125
2010-01-25,319.67999267578125
2010-01-26,319.67999267578125
2010-01-27,319.67999267578125
2010-01-28,298.0799865722656
2010-01-29,293.760009765625
2010-02-01,289.44000244140625
2010-02-02,285.1199951171875
2010-02-03,267.8399963378906
2010-02-04,267.8399963378906
2010-02-05,263.5199890136719
2010-02-08,263.5199890136719
2010-02-09,272.1600036621094
2010-02-10,272.1600036621094
2010-02-11,272.1600036621094
2010-02-12,263.5199890136719
2010-02-16,254.8800048828125
2010-02-17,254.8800048828125
2010-02-18,254.8800048828125
2010-02-19,254.8800048828125
2010-02-22,254.8800048828125
2010-02-23,254.8800048828125
2010-02-24,259.20001220703125
2010-02-25,259.20001220703125
2010-02-26,259.20001220703125
2010-03-01,259.20001220703125
2010-03-02,259.20001220703125
2010-03-03,246.24000549316406
2010-03-04,250.55999755859375
2010-03-05,250.55999755859375
2010-03-08,237.60000610351562
2010-03-09,237.60000610351562
2010-03-10,237.60000610351562
2010-03-11,233.27999877929688
2010-03-12,233.27999877929688
2010-03-15,250.55999755859375
2010-03-16,233.27999877929688
2010-03-17,233.27999877929688
2010-03-18,233.27999877929688
2010-03-19,233.27999877929688
2010-03-22,228.9600067138672
2010-03-23,228.9600067138672
2010-03-24,228.9600067138672
2010-03-25,228.9600067138672
2010-03-26,228.9600067138672
2010-03-29,220.32000732421875
2010-03-30,228.9600067138672
2010-03-31,272.1600036621094
2010-04-01,259.20001220703125
2010-04-05,272.1600036621094
2010-04-06,259.20001220703125
2010-04-07,259.20001220703125
2010-04-08,259.20001220703125
2010-04-09,246.24000549316406
2010-04-12,259.20001220703125
2010-04-13,259.20001220703125
2010-04-14,254.8800048828125
2010-04-15,254.8800048828125
2010-04-16,246.24000549316406
2010-04-19,237.60000610351562
2010-04-20,237.60000610351562
2010-04-21,237.60000610351562
2010-04-22,246.24000549316406
2010-04-23,237.60000610351562
2010-04-26,233.27999877929688
2010-04-27,233.27999877929688
2010-04-28,228.9600067138672
2010-04-29,228.9600067138672
2010-04-30,233.27999877929688
2010-05-03,237.60000610351562
2010-05-04,233.27999877929688
2010-05-05,233.27999877929688
2010-05-06,224.63999938964844
2010-05-07,224.63999938964844
2010-05-10,224.63999938964844
2010-05-11,224.63999938964844
2010-05-12,224.63999938964844
2010-05-13,224.63999938964844
2010-05-14,224.63999938964844
2010-05-17,224.63999938964844
2010-05-18,220.32000732421875
2010-05-19,220.32000732421875
2010-05-20,220.32000732421875
2010-05-21,220.32000732421875
2010-05-24,220.32000732421875
2010-05-25,220.32000732421875
2010-05-26,216.0
2010-05-27,220.32000732421875
2010-05-28,220.32000732421875
2010-06-01,220.32000732421875
2010-06-02,220.32000732421875
2010-06-03,220.32000732421875
2010-06-04,216.0
2010-06-07,216.0
2010-06-08,216.0
2010-06-09,216.0
2010-06-10,211.67999267578125
2010-06-11,211.67999267578125
2010-06-14,211.67999267578125
2010-06-15,220.32000732421875
2010-06-16,220.32000732421875
2010-06-17,220.32000732421875
2010-06-18,220.32000732421875
2010-06-21,216.0
2010-06-22,216.0
2010-06-23,216.0
2010-06-24,216.0
2010-06-25,216.0
2010-06-28,216.0
2010-06-29,216.0
2010-06-30,216.0
2010-07-01,216.0
2010-07-02,216.0
2010-07-06,216.0
2010-07-07,216.0
2010-07-08,216.0
2010-07-09,211.67999267578125
2010-07-12,216.0
2010-07-13,216.0
2010-07-14,211.67999267578125
2010-07-15,211.67999267578125
2010-07-16,211.67999267578125
2010-07-19,211.67999267578125
2010-07-20,211.67999267578125
2010-07-21,211.67999267578125
2010-07-22,211.67999267578125
2010-07-23,211.67999267578125
2010-07-26,211.67999267578125
2010-07-27,211.67999267578125
2010-07-28,211.67999267578125
2010-07-29,211.67999267578125
2010-07-30,211.67999267578125
2010-08-02,211.67999267578125
2010-08-03,211.67999267578125
2010-08-04,216.0
2010-08-05,211.67999267578125
2010-08-06,211.67999267578125
2010-08-09,211.67999267578125
2010-08-10,211.67999267578125
2010-08-11,211.67999267578125
2010-08-12,207.36000061035156
2010-08-13,207.36000061035156
2010-08-16,207.36000061035156
2010-08-17,207.36000061035156
2010-08-18,207.36000061035156
2010-08-19,190.0800018310547
2010-08-20,190.0800018310547
2010-08-23,190.0800018310547
2010-08-24,190.0800018310547
2010-08-25,190.0800018310547
2010-08-26,172.8000030517578
2010-08-27,172.8000030517578
2010-08-30,172.8000030517578
2010-08-31,172.8000030517578
2010-09-01,172.8000030517578
2010-09-02,99.36000061035156
2010-09-03,151.1999969482422
2010-09-07,151.1999969482422
2010-09-08,151.1999969482422
2010-09-09,151.1999969482422
2010-09-10,151.1999969482422
2010-09-13,151.1999969482422
2010-09-14,151.1999969482422
2010-09-15,151.1999969482422
2010-09-16,151.1999969482422
2010-09-17,151.1999969482422
2010-09-20,172.8000030517578
2010-09-21,151.1999969482422
2010-09-22,198.72000122070312
2010-09-23,198.72000122070312
2010-09-24,142.55999755859375
2010-09-27,198.72000122070312
2010-09-28,198.72000122070312
2010-09-29,198.72000122070312
2010-09-30,198.72000122070312
2010-10-01,198.72000122070312
2010-10-04,198.72000122070312
2010-10-05,198.72000122070312
2010-10-06,198.72000122070312
2010-10-07,198.72000122070312
2010-10-08,198.72000122070312
2010-10-11,194.39999389648438
2010-10-12,194.39999389648438
2010-10-13,207.36000061035156
2010-10-14,207.36000061035156
2010-10-15,207.36000061035156
2010-10-18,207.36000061035156
2010-10-19,203.0399932861328
2010-10-20,207.36000061035156
2010-10-21,151.1999969482422
2010-10-22,151.1999969482422
2010-10-25,207.36000061035156
2010-10-26,151.1999969482422
2010-10-27,151.1999969482422
2010-10-28,151.1999969482422
2010-10-29,151.1999969482422
2010-11-01,151.1999969482422
2010-11-02,151.1999969482422
2010-11-03,151.1999969482422
2010-11-04,172.8000030517578
2010-11-05,172.8000030517578
2010-11-08,172.8000030517578
2010-11-09,142.55999755859375
2010-11-10,168.47999572753906
2010-11-11,168.47999572753906
2010-11-12,168.47999572753906
2010-11-15,168.47999572753906
2010-11-16,168.47999572753906
2010-11-17,168.47999572753906
2010-11-18,168.47999572753906
2010-11-19,146.8800048828125
2010-11-22,129.60000610351562
2010-11-23,138.24000549316406
2010-11-24,216.0
2010-11-26,194.39999389648438
2010-11-29,164.16000366210938
2010-11-30,203.0399932861328
2010-12-01,146.8800048828125
2010-12-02,142.55999755859375
2010-12-03,142.55999755859375
2010-12-06,133.9199981689453
2010-12-07,116.63999938964844
2010-12-08,112.31999969482422
2010-12-09,112.31999969482422
2010-12-10,125.27999877929688
2010-12-13,125.27999877929688
2010-12-14,116.63999938964844
2010-12-15,116.63999938964844
2010-12-16,116.63999938964844
2010-12-17,116.63999938964844
2010-12-20,116.63999938964844
2010-12-21,116.63999938964844
2010-12-22,116.63999938964844
2010-12-23,95.04000091552734
2010-12-27,95.04000091552734
2010-12-28,99.36000061035156
2010-12-29,90.72000122070312
2010-12-30,95.04000091552734
2010-12-31,224.63999938964844
2011-01-03,207.36000061035156
2011-01-04,181.44000244140625
2011-01-05,155.52000427246094
2011-01-06,172.8000030517578
2011-01-07,172.8000030517578
2011-01-10,151.1999969482422
2011-01-11,190.0800018310547
2011-01-12,190.0800018310547
2011-01-13,164.16000366210938
2011-01-14,194.39999389648438
2011-01-18,194.39999389648438
2011-01-19,172.8000030517578
2011-01-20,168.47999572753906
2011-01-21,168.47999572753906
2011-01-24,168.47999572753906
2011-01-25,168.47999572753906
2011-01-26,168.47999572753906
2011-01-27,168.47999572753906
2011-01-28,168.47999572753906
2011-01-31,168.47999572753906
2011-02-01,151.1999969482422
2011-02-02,151.1999969482422
2011-02-03,116.63999938964844
2011-02-04,116.63999938964844
2011-02-07,116.63999938964844
2011-02-08,120.95999908447266
2011-02-09,120.95999908447266
2011-02-10,120.95999908447266
2011-02-11,120.95999908447266
2011-02-14,120.95999908447266
2011-02-15,120.95999908447266
2011-02-16,120.95999908447266
2011-02-17,120.95999908447266
2011-02-18,120.95999908447266
2011-02-22,120.95999908447266
2011-02-23,151.1999969482422
2011-02-24,151.1999969482422
2011-02-25,172.8000030517578
2011-02-28,172.8000030517578
2011-03-01,129.60000610351562
2011-03-02,129.60000610351562
2011-03-03,129.60000610351562
2011-03-04,129.60000610351562
2011-03-07,172.8000030517578
2011-03-08,172.8000030517578
2011-03-09,172.8000030517578
2011-03-10,172.8000030517578
2011-03-11,172.8000030517578
2011-03-14,172.8000030517578
2011-03-15,116.63999938964844
2011-03-16,116.63999938964844
2011-03-17,168.47999572753906
2011-03-18,168.47999572753906
2011-03-21,168.47999572753906
2011-03-22,168.47999572753906
2011-03-23,168.47999572753906
2011-03-24,168.47999572753906
2011-03-25,168.47999572753906
2011-03-28,168.47999572753906
2011-03-29,168.47999572753906
2011-03-30,168.47999572753906
2011-03-31,168.47999572753906
2011-04-01,168.47999572753906
2011-04-04,168.47999572753906
2011-04-05,168.47999572753906
2011-04-06,168.47999572753906
2011-04-07,168.47999572753906
2011-04-08,125.27999877929688
2011-04-11,155.52000427246094
2011-04-12,120.95999908447266
2011-04-13,120.95999908447266
2011-04-14,120.95999908447266
2011-04-15,146.8800048828125
2011-04-18,146.8800048828125
2011-04-19,146.8800048828125
2011-04-20,146.8800048828125
2011-04-21,146.8800048828125
2011-04-25,146.8800048828125
2011-04-26,146.8800048828125
2011-04-27,146.8800048828125
2011-04-28,146.8800048828125
2011-04-29,146.8800048828125
2011-05-02,86.4000015258789
2011-05-03,86.4000015258789
2011-05-04,82.08000183105469
2011-05-05,82.08000183105469
2011-05-06,82.08000183105469
2011-05-09,60.47999954223633
2011-05-10,60.47999954223633
2011-05-11,60.47999954223633
2011-05-12,60.47999954223633
2011-05-13,64.80000305175781
2011-05-16,56.15999984741211
2011-05-17,77.76000213623047
2011-05-18,56.15999984741211
2011-05-19,56.15999984741211
2011-05-20,56.15999984741211
2011-05-23,90.72000122070312
2011-05-24,90.72000122070312
2011-05-25,90.72000122070312
2011-05-26,90.72000122070312
2011-05-27,90.72000122070312
2011-05-31,90.72000122070312
2011-06-01,90.72000122070312
2011-06-02,56.15999984741211
2011-06-03,56.15999984741211
2011-06-06,56.15999984741211
2011-06-07,56.15999984741211
2011-06-08,56.15999984741211
2011-06-09,56.15999984741211
2011-06-10,69.12000274658203
2011-06-13,69.12000274658203
2011-06-14,69.12000274658203
2011-06-15,69.12000274658203
2011-06-16,69.12000274658203
2011-06-17,69.12000274658203
2011-06-20,69.12000274658203
2011-06-21,69.12000274658203
2011-06-22,73.44000244140625
2011-06-23,73.44000244140625
2011-06-24,69.12000274658203
2011-06-27,69.12000274658203
2011-06-28,69.12000274658203
2011-06-29,69.12000274658203
2011-06-30,69.12000274658203
2011-07-01,69.12000274658203
2011-07-05,108.0
2011-07-06,95.04000091552734
2011-07-07,77.76000213623047
2011-07-08,77.76000213623047
2011-07-11,211.67999267578125
2011-07-12,194.39999389648438
2011-07-13,216.0
2011-07-14,250.55999755859375
2011-07-15,216.0
2011-07-18,216.0
2011-07-19,216.0
2011-07-20,216.0
2011-07-21,254.8800048828125
2011-07-22,237.60000610351562
2011-07-25,263.5199890136719
2011-07-26,280.79998779296875
2011-07-27,319.67999267578125
2011-07-28,315.3599853515625
2011-07-29,315.3599853515625
2011-08-01,315.3599853515625
2011-08-02,311.0400085449219
2011-08-03,306.7200012207031
2011-08-04,289.44000244140625
2011-08-05,228.9600067138672
2011-08-08,241.9199981689453
2011-08-09,289.44000244140625
2011-08-10,367.20001220703125
2011-08-11,371.5199890136719
2011-08-12,341.2799987792969
2011-08-15,375.8399963378906
2011-08-16,375.8399963378906
2011-08-17,371.5199890136719
2011-08-18,328.32000732421875
2011-08-19,380.1600036621094
2011-08-22,293.760009765625
2011-08-23,280.79998779296875
2011-08-24,293.760009765625
2011-08-25,293.760009765625
2011-08-26,276.4800109863281
2011-08-29,272.1600036621094
2011-08-30,267.8399963378906
2011-08-31,371.5199890136719
2011-09-01,371.5199890136719
2011-09-02,410.3999938964844
2011-09-06,324.0
2011-09-07,367.20001220703125
2011-09-08,367.20001220703125
2011-09-09,354.239990234375
2011-09-12,354.239990234375
2011-09-13,324.0
2011-09-14,263.5199890136719
2011-09-15,345.6000061035156
2011-09-16,267.8399963378906
2011-09-19,267.8399963378906
2011-09-20,267.8399963378906
2011-09-21,293.760009765625
2011-09-22,241.9199981689453
2011-09-23,298.0799865722656
2011-09-26,298.0799865722656
2011-09-27,259.20001220703125
2011-09-28,302.3999938964844
2011-09-29,302.3999938964844
2011-09-30,302.3999938964844
2011-10-03,250.55999755859375
2011-10-04,250.55999755859375
2011-10-05,250.55999755859375
2011-10-06,250.55999755859375
2011-10-07,302.3999938964844
2011-10-10,302.3999938964844
2011-10-11,280.79998779296875
2011-10-12,280.79998779296875
2011-10-13,280.79998779296875
2011-10-14,280.79998779296875
2011-10-17,280.79998779296875
2011-10-18,280.79998779296875
2011-10-19,228.9600067138672
2011-10-20,280.79998779296875
2011-10-21,280.79998779296875
2011-10-24,280.79998779296875
2011-10-25,280.79998779296875
2011-10-26,280.79998779296875
2011-10-27,280.79998779296875
2011-10-28,280.79998779296875
2011-10-31,280.79998779296875
2011-11-01,280.79998779296875
2011-11-02,233.27999877929688
2011-11-03,233.27999877929688
2011-11-04,233.27999877929688
2011-11-07,233.27999877929688
2011-11-08,233.27999877929688
2011-11-09,233.27999877929688
2011-11-10,233.27999877929688
2011-11-11,237.60000610351562
2011-11-14,263.5199890136719
2011-11-15,233.27999877929688
2011-11-16,233.27999877929688
2011-11-17,233.27999877929688
2011-11-18,233.27999877929688
2011-11-21,259.20001220703125
2011-11-22,259.20001220703125
2011-11-23,259.20001220703125
2011-11-25,259.20001220703125
2011-11-28,237.60000610351562
2011-11-29,224.63999938964844
2011-11-30,246.24000549316406
2011-12-01,220.32000732421875
2011-12-02,194.39999389648438
2011-12-05,194.39999389648438
2011-12-06,272.1600036621094
2011-12-07,220.32000732421875
2011-12-08,220.32000732421875
2011-12-09,177.1199951171875
2011-12-12,185.75999450683594
2011-12-13,172.8000030517578
2011-12-14,172.8000030517578
2011-12-15,172.8000030517578
2011-12-16,172.8000030517578
2011-12-19,172.8000030517578
2011-12-20,168.47999572753906
2011-12-21,151.1999969482422
2011-12-22,172.8000030517578
2011-12-23,172.8000030517578
2011-12-27,207.36000061035156
2011-12-28,207.36000061035156
2011-12-29,241.9199981689453
2011-12-30,237.60000610351562
2012-01-03,237.60000610351562
2012-01-04,220.32000732421875
2012-01-05,237.60000610351562
2012-01-06,194.39999389648438
2012-01-09,194.39999389648438
2012-01-10,194.39999389648438
2012-01-11,194.39999389648438
2012-01-12,237.60000610351562
2012-01-13,220.32000732421875
2012-01-17,220.32000732421875
2012-01-18,220.32000732421875
2012-01-19,185.75999450683594
2012-01-20,246.24000549316406
2012-01-23,237.60000610351562
2012-01-24,237.60000610351562
2012-01-25,237.60000610351562
2012-01-26,259.20001220703125
2012-01-27,259.20001220703125
2012-01-30,259.20001220703125
2012-01-31,280.79998779296875
2012-02-01,341.2799987792969
2012-02-02,302.3999938964844
2012-02-03,324.0
2012-02-06,315.3599853515625
2012-02-07,324.0
2012-02-08,345.6000061035156
2012-02-09,384.4800109863281
2012-02-10,345.6000061035156
2012-02-13,336.9599914550781
2012-02-14,345.6000061035156
2012-02-15,332.6400146484375
2012-02-16,332.6400146484375
2012-02-17,345.6000061035156
2012-02-21,371.5199890136719
2012-02-22,367.20001220703125
2012-02-23,336.9599914550781
2012-02-24,345.6000061035156
2012-02-27,328.32000732421875
