,DGE
2007-11-29,491.6499938964844
2007-11-30,495.30999755859375
2007-12-03,492.1700134277344
2007-12-04,489.94000244140625
2007-12-05,493.9100036621094
2007-12-06,494.17999267578125
2007-12-07,494.6300048828125
2007-12-10,494.2200012207031
2007-12-11,486.1000061035156
2007-12-12,487.25
2007-12-13,486.7300109863281
2007-12-14,479.45001220703125
2007-12-17,473.94000244140625
2007-12-18,476.0299987792969
2007-12-19,473.45001220703125
2007-12-20,472.9200134277344
2007-12-21,478.8599853515625
2007-12-24,480.45001220703125
2007-12-26,478.2300109863281
2007-12-27,473.3699951171875
2007-12-28,473.2900085449219
2007-12-31,467.7900085449219
2008-01-02,464.2200012207031
2008-01-03,466.67999267578125
2008-01-04,461.1099853515625
2008-01-07,472.4599914550781
2008-01-08,487.2699890136719
2008-01-09,494.54998779296875
2008-01-10,490.7699890136719
2008-01-11,490.70001220703125
2008-01-14,488.239990234375
2008-01-15,478.4200134277344
2008-01-16,479.4599914550781
2008-01-17,468.9700012207031
2008-01-18,465.0
2008-01-22,449.29998779296875
2008-01-23,444.04998779296875
2008-01-24,447.510009765625
2008-01-25,437.70001220703125
2008-01-28,444.6600036621094
2008-01-29,445.04998779296875
2008-01-30,439.3299865722656
2008-01-31,442.29998779296875
2008-02-01,446.25
2008-02-04,451.2699890136719
2008-02-05,440.80999755859375
2008-02-06,442.2900085449219
2008-02-07,436.9800109863281
2008-02-08,430.45001220703125
2008-02-11,432.010009765625
2008-02-12,437.32000732421875
2008-02-13,442.95001220703125
2008-02-14,435.9599914550781
2008-02-15,437.55999755859375
2008-02-19,442.69000244140625
2008-02-20,441.7799987792969
2008-02-21,438.44000244140625
2008-02-22,440.3699951171875
2008-02-25,447.0899963378906
2008-02-26,450.8500061035156
2008-02-27,447.0899963378906
2008-02-28,442.1000061035156
2008-02-29,435.0899963378906
2008-03-03,434.2799987792969
2008-03-04,430.05999755859375
2008-03-05,428.0899963378906
2008-03-06,419.0299987792969
2008-03-07,415.989990234375
2008-03-10,411.3500061035156
2008-03-11,418.4700012207031
2008-03-12,416.4800109863281
2008-03-13,416.42999267578125
2008-03-14,405.95001220703125
2008-03-17,406.2300109863281
2008-03-18,414.8900146484375
2008-03-19,412.7699890136719
2008-03-20,417.79998779296875
2008-03-24,420.2300109863281
2008-03-25,419.739990234375
2008-03-26,416.8299865722656
2008-03-27,417.54998779296875
2008-03-28,415.75
2008-03-31,409.70001220703125
2008-04-01,420.04998779296875
2008-04-02,415.3699951171875
2008-04-03,419.29998779296875
2008-04-04,423.9700012207031
2008-04-07,426.9200134277344
2008-04-08,420.3699951171875
2008-04-09,418.55999755859375
2008-04-10,425.3399963378906
2008-04-11,419.6199951171875
2008-04-14,418.0400085449219
2008-04-15,415.7900085449219
2008-04-16,419.2799987792969
2008-04-17,413.9200134277344
2008-04-18,419.2099914550781
2008-04-21,415.4200134277344
2008-04-22,411.4200134277344
2008-04-23,416.1499938964844
2008-04-24,417.9200134277344
2008-04-25,421.8500061035156
2008-04-28,422.20001220703125
2008-04-29,418.510009765625
2008-04-30,418.30999755859375
2008-05-01,426.8900146484375
2008-05-02,427.30999755859375
2008-05-05,426.5
2008-05-06,425.17999267578125
2008-05-07,417.4200134277344
2008-05-08,419.6099853515625
2008-05-09,413.6499938964844
2008-05-12,417.3999938964844
2008-05-13,415.510009765625
2008-05-14,420.0
2008-05-15,423.29998779296875
2008-05-16,423.3800048828125
2008-05-19,425.2799987792969
2008-05-20,423.8999938964844
2008-05-21,419.989990234375
2008-05-22,423.3599853515625
2008-05-23,417.5799865722656
2008-05-27,420.8299865722656
2008-05-28,421.2900085449219
2008-05-29,425.3500061035156
2008-05-30,428.3299865722656
2008-06-02,422.30999755859375
2008-06-03,422.44000244140625
2008-06-04,420.4800109863281
2008-06-05,424.1400146484375
2008-06-06,412.4700012207031
2008-06-09,409.6700134277344
2008-06-10,406.0400085449219
2008-06-11,400.55999755859375
2008-06-12,400.3500061035156
2008-06-13,404.19000244140625
2008-06-16,404.32000732421875
2008-06-17,405.69000244140625
2008-06-18,404.3900146484375
2008-06-19,409.92999267578125
2008-06-20,403.9599914550781
2008-06-23,408.2099914550781
2008-06-24,412.2900085449219
2008-06-25,416.2099914550781
2008-06-26,408.3900146484375
2008-06-27,411.3399963378906
2008-06-30,417.7099914550781
2008-07-01,420.9200134277344
2008-07-02,422.30999755859375
2008-07-03,429.07000732421875
2008-07-07,422.6499938964844
2008-07-08,437.8399963378906
2008-07-09,438.0299987792969
2008-07-10,439.8900146484375
2008-07-11,431.6400146484375
2008-07-14,430.1700134277344
2008-07-15,435.7799987792969
2008-07-16,437.5199890136719
2008-07-17,438.9700012207031
2008-07-18,440.3699951171875
2008-07-21,432.7900085449219
2008-07-22,433.6600036621094
2008-07-23,435.8699951171875
2008-07-24,433.30999755859375
2008-07-25,436.07000732421875
2008-07-28,434.1400146484375
2008-07-29,437.29998779296875
2008-07-30,436.260009765625
2008-07-31,437.55999755859375
2008-08-01,436.260009765625
2008-08-04,442.7300109863281
2008-08-05,453.3999938964844
2008-08-06,454.95001220703125
2008-08-07,443.2699890136719
2008-08-08,453.4700012207031
2008-08-11,454.0199890136719
2008-08-12,452.1600036621094
2008-08-13,449.3900146484375
2008-08-14,451.5299987792969
2008-08-15,456.07000732421875
2008-08-18,452.489990234375
2008-08-19,449.3599853515625
2008-08-20,445.3299865722656
2008-08-21,444.0
2008-08-22,450.8500061035156
2008-08-25,445.0
2008-08-26,445.239990234375
2008-08-27,444.760009765625
2008-08-28,448.9599914550781
2008-08-29,443.2699890136719
2008-09-02,443.5899963378906
2008-09-03,437.42999267578125
2008-09-04,429.5199890136719
2008-09-05,429.30999755859375
2008-09-08,433.0400085449219
2008-09-09,426.2099914550781
2008-09-10,428.489990234375
2008-09-11,428.6400146484375
2008-09-12,429.3900146484375
2008-09-15,421.1700134277344
2008-09-16,421.9700012207031
2008-09-17,408.3800048828125
2008-09-18,415.1700134277344
2008-09-19,418.8900146484375
2008-09-22,409.8699951171875
2008-09-23,409.6099853515625
2008-09-24,410.260009765625
2008-09-25,417.1300048828125
2008-09-26,418.82000732421875
2008-09-29,394.79998779296875
2008-09-30,409.3699951171875
2008-10-01,412.42999267578125
2008-10-02,404.8399963378906
2008-10-03,401.42999267578125
2008-10-06,382.42999267578125
2008-10-07,372.239990234375
2008-10-08,364.80999755859375
2008-10-09,339.2099914550781
2008-10-10,330.0899963378906
2008-10-13,365.6300048828125
2008-10-14,364.04998779296875
2008-10-15,337.67999267578125
2008-10-16,354.0400085449219
2008-10-17,355.9599914550781
2008-10-20,371.1499938964844
2008-10-21,363.1000061035156
2008-10-22,346.739990234375
2008-10-23,356.7799987792969
2008-10-24,346.4599914550781
2008-10-27,340.29998779296875
2008-10-28,364.5899963378906
2008-10-29,360.0199890136719
2008-10-30,369.260009765625
2008-10-31,374.07000732421875
2008-11-03,375.6400146484375
2008-11-04,385.6700134277344
2008-11-05,367.3599853515625
2008-11-06,359.3900146484375
2008-11-07,372.739990234375
2008-11-10,373.1099853515625
2008-11-11,370.2300109863281
2008-11-12,359.6499938964844
2008-11-13,379.69000244140625
2008-11-14,367.67999267578125
2008-11-17,361.0799865722656
2008-11-18,368.7900085449219
2008-11-19,349.9700012207031
2008-11-20,328.95001220703125
2008-11-21,339.3699951171875
2008-11-24,354.45001220703125
2008-11-25,356.2099914550781
2008-11-26,359.04998779296875
2008-11-28,365.19000244140625
2008-12-01,341.9800109863281
2008-12-02,355.17999267578125
2008-12-03,366.489990234375
2008-12-04,356.489990234375
2008-12-05,367.42999267578125
2008-12-08,372.0199890136719
2008-12-09,365.1700134277344
2008-12-10,367.7799987792969
2008-12-11,366.5899963378906
2008-12-12,372.989990234375
2008-12-15,371.010009765625
2008-12-16,384.3500061035156
2008-12-17,384.3900146484375
2008-12-18,383.04998779296875
2008-12-19,385.1400146484375
2008-12-22,381.739990234375
2008-12-23,380.5199890136719
2008-12-24,380.42999267578125
2008-12-26,379.9700012207031
2008-12-29,379.489990234375
2008-12-30,387.94000244140625
2008-12-31,392.1400146484375
2009-01-02,397.739990234375
2009-01-05,393.3699951171875
2009-01-06,391.6499938964844
2009-01-07,388.30999755859375
2009-01-08,390.94000244140625
2009-01-09,387.8299865722656
2009-01-12,381.9700012207031
2009-01-13,382.92999267578125
2009-01-14,378.6400146484375
2009-01-15,381.489990234375
2009-01-16,383.20001220703125
2009-01-20,375.0
2009-01-21,379.19000244140625
2009-01-22,376.75
2009-01-23,380.8500061035156
2009-01-26,379.6400146484375
2009-01-27,383.6300048828125
2009-01-28,384.8800048828125
2009-01-29,378.2200012207031
2009-01-30,372.8399963378906
2009-02-02,374.82000732421875
2009-02-03,386.5299987792969
2009-02-04,382.05999755859375
2009-02-05,384.760009765625
2009-02-06,387.6000061035156
2009-02-09,387.2300109863281
2009-02-10,377.3399963378906
2009-02-11,382.17999267578125
2009-02-12,383.1700134277344
2009-02-13,379.1000061035156
2009-02-17,371.30999755859375
2009-02-18,370.42999267578125
2009-02-19,369.0899963378906
2009-02-20,364.4700012207031
2009-02-23,357.3500061035156
2009-02-24,363.1000061035156
2009-02-25,355.3299865722656
2009-02-26,340.95001220703125
2009-02-27,330.05999755859375
2009-03-02,318.2900085449219
2009-03-03,316.4200134277344
2009-03-04,322.94000244140625
2009-03-05,315.1499938964844
2009-03-06,318.8399963378906
2009-03-09,318.8999938964844
2009-03-10,330.0899963378906
2009-03-11,324.82000732421875
2009-03-12,340.7699890136719
2009-03-13,352.57000732421875
2009-03-16,349.94000244140625
2009-03-17,355.5199890136719
2009-03-18,355.0
2009-03-19,347.6300048828125
2009-03-20,349.2200012207031
2009-03-23,360.6000061035156
2009-03-24,354.4200134277344
2009-03-25,358.0799865722656
2009-03-26,361.9599914550781
2009-03-27,356.6499938964844
2009-03-30,354.8299865722656
2009-03-31,359.1099853515625
2009-04-01,359.3699951171875
2009-04-02,358.2099914550781
2009-04-03,351.57000732421875
2009-04-06,353.3699951171875
2009-04-07,348.94000244140625
2009-04-08,353.489990234375
2009-04-09,352.4100036621094
2009-04-13,352.94000244140625
2009-04-14,349.8399963378906
2009-04-15,354.95001220703125
2009-04-16,357.8500061035156
2009-04-17,360.2099914550781
2009-04-20,352.1600036621094
2009-04-21,349.7699890136719
2009-04-22,342.6700134277344
2009-04-23,345.9599914550781
2009-04-24,348.25
2009-04-27,353.1000061035156
2009-04-28,350.3599853515625
2009-04-29,353.45001220703125
2009-04-30,350.6300048828125
2009-05-01,353.0299987792969
2009-05-04,358.5199890136719
2009-05-05,360.7900085449219
2009-05-06,360.3299865722656
2009-05-07,364.1700134277344
2009-05-08,366.2200012207031
2009-05-11,367.04998779296875
2009-05-12,373.80999755859375
2009-05-13,374.75
2009-05-14,374.5199890136719
2009-05-15,368.989990234375
2009-05-18,375.29998779296875
2009-05-19,375.82000732421875
2009-05-20,377.489990234375
2009-05-21,374.3500061035156
2009-05-22,374.3500061035156
2009-05-26,379.7099914550781
2009-05-27,374.20001220703125
2009-05-28,375.94000244140625
2009-05-29,383.510009765625
2009-06-01,386.3800048828125
2009-06-02,388.8800048828125
2009-06-03,383.4800109863281
2009-06-04,383.5799865722656
2009-06-05,381.6300048828125
2009-06-08,379.4800109863281
2009-06-09,378.4700012207031
2009-06-10,376.94000244140625
2009-06-11,384.7099914550781
2009-06-12,389.6600036621094
2009-06-15,378.05999755859375
2009-06-16,378.0299987792969
2009-06-17,384.7900085449219
2009-06-18,391.2699890136719
2009-06-19,392.6700134277344
2009-06-22,384.3299865722656
2009-06-23,384.9800109863281
2009-06-24,386.3500061035156
2009-06-25,394.67999267578125
2009-06-26,393.8299865722656
2009-06-29,396.4800109863281
2009-06-30,394.1400146484375
2009-07-01,396.69000244140625
2009-07-02,386.8599853515625
2009-07-06,390.1400146484375
2009-07-07,386.9200134277344
2009-07-08,391.5299987792969
2009-07-09,387.3900146484375
2009-07-10,384.7900085449219
2009-07-13,389.5299987792969
2009-07-14,392.1400146484375
2009-07-15,396.4800109863281
2009-07-16,398.9599914550781
2009-07-17,396.3599853515625
2009-07-20,400.3299865722656
2009-07-21,407.25
2009-07-22,406.0
2009-07-23,412.1099853515625
2009-07-24,417.260009765625
2009-07-27,417.7099914550781
2009-07-28,416.8900146484375
2009-07-29,416.94000244140625
2009-07-30,416.54998779296875
2009-07-31,414.92999267578125
2009-08-03,418.5299987792969
2009-08-04,420.6600036621094
2009-08-05,414.9100036621094
2009-08-06,411.6499938964844
2009-08-07,417.1700134277344
2009-08-10,417.1600036621094
2009-08-11,416.6199951171875
2009-08-12,418.44000244140625
2009-08-13,419.79998779296875
2009-08-14,417.54998779296875
2009-08-17,415.1300048828125
2009-08-18,415.8800048828125
2009-08-19,421.0400085449219
2009-08-20,422.04998779296875
2009-08-21,429.0
2009-08-24,429.3399963378906
2009-08-25,430.4599914550781
2009-08-26,429.92999267578125
2009-08-27,431.55999755859375
2009-08-28,427.8800048828125
2009-08-31,427.2900085449219
2009-09-01,421.7900085449219
2009-09-02,419.3699951171875
2009-09-03,416.79998779296875
2009-09-04,421.2200012207031
2009-09-08,423.17999267578125
2009-09-09,425.67999267578125
2009-09-10,428.3900146484375
2009-09-11,428.1199951171875
2009-09-14,429.7699890136719
2009-09-15,426.5299987792969
2009-09-16,428.9800109863281
2009-09-17,427.6300048828125
2009-09-18,429.6499938964844
2009-09-21,431.9599914550781
2009-09-22,430.67999267578125
2009-09-23,427.1099853515625
2009-09-24,425.5899963378906
2009-09-25,426.2099914550781
2009-09-28,432.3299865722656
2009-09-29,433.8299865722656
2009-09-30,432.17999267578125
2009-10-01,424.42999267578125
2009-10-02,425.5400085449219
2009-10-05,427.0299987792969
2009-10-06,431.9200134277344
2009-10-07,431.0299987792969
2009-10-08,433.57000732421875
2009-10-09,435.8900146484375
2009-10-12,439.17999267578125
2009-10-13,435.8599853515625
2009-10-14,443.7799987792969
2009-10-15,448.1199951171875
2009-10-16,443.92999267578125
2009-10-19,450.07000732421875
2009-10-20,445.7099914550781
2009-10-21,440.760009765625
2009-10-22,441.7799987792969
2009-10-23,435.2900085449219
2009-10-26,431.010009765625
2009-10-27,434.6700134277344
2009-10-28,429.760009765625
2009-10-29,433.6400146484375
2009-10-30,427.94000244140625
2009-11-02,427.7300109863281
2009-11-03,425.3299865722656
2009-11-04,430.3299865722656
2009-11-05,435.7699890136719
2009-11-06,437.7200012207031
2009-11-09,446.20001220703125
2009-11-10,445.94000244140625
2009-11-11,446.1000061035156
2009-11-12,444.1400146484375
2009-11-13,445.45001220703125
2009-11-16,453.42999267578125
2009-11-17,451.45001220703125
2009-11-18,453.7699890136719
2009-11-19,453.0799865722656
2009-11-20,455.6499938964844
2009-11-23,461.239990234375
2009-11-24,462.8599853515625
2009-11-25,467.5899963378906
2009-11-27,462.1600036621094
2009-11-30,460.6199951171875
2009-12-01,467.1000061035156
2009-12-02,468.57000732421875
2009-12-03,466.42999267578125
2009-12-04,466.5400085449219
2009-12-07,463.5199890136719
2009-12-08,459.1099853515625
2009-12-09,462.55999755859375
2009-12-10,463.2200012207031
2009-12-11,461.4800109863281
2009-12-14,465.44000244140625
2009-12-15,464.1199951171875
2009-12-16,464.70001220703125
2009-12-17,459.9100036621094
2009-12-18,462.7099914550781
2009-12-21,466.3599853515625
2009-12-22,469.0799865722656
2009-12-23,468.7099914550781
2009-12-24,469.5199890136719
2009-12-28,471.6400146484375
2009-12-29,470.6300048828125
2009-12-30,470.3900146484375
2009-12-31,466.17999267578125
2010-01-04,473.5899963378906
2010-01-05,467.57000732421875
2010-01-06,468.45001220703125
2010-01-07,467.1300048828125
2010-01-08,468.6199951171875
2010-01-11,473.6600036621094
2010-01-12,470.2900085449219
2010-01-13,475.79998779296875
2010-01-14,479.8999938964844
2010-01-15,474.2699890136719
2010-01-19,484.6000061035156
2010-01-20,483.2699890136719
2010-01-21,472.8800048828125
2010-01-22,465.0400085449219
2010-01-25,465.7799987792969
2010-01-26,468.489990234375
2010-01-27,469.8599853515625
2010-01-28,462.8599853515625
2010-01-29,460.29998779296875
2010-02-01,463.1499938964844
2010-02-02,469.82000732421875
2010-02-03,465.8500061035156
2010-02-04,455.3999938964844
2010-02-05,451.2300109863281
2010-02-08,450.55999755859375
2010-02-09,453.6400146484375
2010-02-10,449.739990234375
2010-02-11,454.4100036621094
2010-02-12,454.5899963378906
2010-02-16,458.8599853515625
2010-02-17,459.3699951171875
2010-02-18,459.9200134277344
2010-02-19,460.0199890136719
2010-02-22,458.70001220703125
2010-02-23,453.7300109863281
2010-02-24,456.760009765625
2010-02-25,454.4700012207031
2010-02-26,456.4100036621094
2010-03-01,459.29998779296875
2010-03-02,460.07000732421875
2010-03-03,459.4599914550781
2010-03-04,459.6499938964844
2010-03-05,465.8900146484375
2010-03-08,464.6099853515625
2010-03-09,465.82000732421875
2010-03-10,466.8500061035156
2010-03-11,468.9800109863281
2010-03-12,468.6400146484375
2010-03-15,470.1199951171875
2010-03-16,472.1400146484375
2010-03-17,471.94000244140625
2010-03-18,474.489990234375
2010-03-19,472.9700012207031
2010-03-22,476.6499938964844
2010-03-23,479.739990234375
2010-03-24,475.239990234375
2010-03-25,472.5899963378906
2010-03-26,469.8599853515625
2010-03-29,472.5299987792969
2010-03-30,471.4800109863281
2010-03-31,471.04998779296875
2010-04-01,473.5899963378906
2010-04-05,472.0199890136719
2010-04-06,470.9200134277344
2010-04-07,472.80999755859375
2010-04-08,467.25
2010-04-09,469.6600036621094
2010-04-12,470.0199890136719
2010-04-13,470.4800109863281
2010-04-14,469.3999938964844
2010-04-15,468.44000244140625
2010-04-16,465.4200134277344
2010-04-19,466.6600036621094
2010-04-20,466.4599914550781
2010-04-21,460.489990234375
2010-04-22,453.3800048828125
2010-04-23,456.1300048828125
2010-04-26,453.7099914550781
2010-04-27,444.3699951171875
2010-04-28,444.30999755859375
2010-04-29,449.6099853515625
2010-04-30,447.6600036621094
2010-05-03,449.55999755859375
2010-05-04,446.0400085449219
2010-05-05,444.5799865722656
2010-05-06,431.7200012207031
2010-05-07,428.0199890136719
2010-05-10,437.9200134277344
2010-05-11,437.3900146484375
2010-05-12,438.760009765625
2010-05-13,432.7200012207031
2010-05-14,424.7900085449219
2010-05-17,423.8800048828125
2010-05-18,420.1400146484375
2010-05-19,420.9700012207031
2010-05-20,408.5199890136719
2010-05-21,409.95001220703125
2010-05-24,408.6199951171875
2010-05-25,407.8599853515625
2010-05-26,402.8999938964844
2010-05-27,412.75
2010-05-28,411.6199951171875
2010-06-01,407.6600036621094
2010-06-02,417.489990234375
2010-06-03,419.4200134277344
2010-06-04,406.5
2010-06-07,404.7799987792969
2010-06-08,406.19000244140625
2010-06-09,406.3699951171875
2010-06-10,416.4599914550781
2010-06-11,420.94000244140625
2010-06-14,423.05999755859375
2010-06-15,430.6199951171875
2010-06-16,432.0899963378906
2010-06-17,431.8599853515625
2010-06-18,429.7799987792969
2010-06-21,428.54998779296875
2010-06-22,426.67999267578125
2010-06-23,425.82000732421875
2010-06-24,424.760009765625
2010-06-25,424.69000244140625
2010-06-28,424.9100036621094
2010-06-29,421.3999938964844
2010-06-30,418.6000061035156
2010-07-01,417.3999938964844
2010-07-02,415.3500061035156
2010-07-06,419.6099853515625
2010-07-07,428.20001220703125
2010-07-08,430.8399963378906
2010-07-09,432.1300048828125
2010-07-12,431.82000732421875
2010-07-13,434.6000061035156
2010-07-14,436.80999755859375
2010-07-15,442.3500061035156
2010-07-16,432.1499938964844
2010-07-19,435.05999755859375
2010-07-20,433.45001220703125
2010-07-21,427.9700012207031
2010-07-22,433.5299987792969
2010-07-23,428.70001220703125
2010-07-26,434.19000244140625
2010-07-27,434.5799865722656
2010-07-28,430.29998779296875
2010-07-29,428.1099853515625
2010-07-30,430.04998779296875
2010-08-02,439.260009765625
2010-08-03,441.9700012207031
2010-08-04,442.79998779296875
2010-08-05,443.6400146484375
2010-08-06,444.2300109863281
2010-08-09,448.2799987792969
2010-08-10,451.6000061035156
2010-08-11,438.30999755859375
2010-08-12,440.1199951171875
2010-08-13,438.5899963378906
2010-08-16,439.25
2010-08-17,441.55999755859375
2010-08-18,444.1499938964844
2010-08-19,437.6700134277344
2010-08-20,436.3900146484375
2010-08-23,438.0400085449219
2010-08-24,431.2799987792969
2010-08-25,433.30999755859375
2010-08-26,431.239990234375
2010-08-27,437.0199890136719
2010-08-30,432.82000732421875
2010-08-31,432.7900085449219
2010-09-01,442.7099914550781
2010-09-02,445.260009765625
2010-09-03,448.54998779296875
2010-09-07,446.6199951171875
2010-09-08,450.0799865722656
2010-09-09,455.4800109863281
2010-09-10,458.57000732421875
2010-09-13,459.42999267578125
2010-09-14,462.8699951171875
2010-09-15,465.19000244140625
2010-09-16,463.4100036621094
2010-09-17,464.67999267578125
2010-09-20,471.2099914550781
2010-09-21,471.3399963378906
2010-09-22,471.239990234375
2010-09-23,467.7099914550781
2010-09-24,474.32000732421875
2010-09-27,471.57000732421875
2010-09-28,474.55999755859375
2010-09-29,471.67999267578125
2010-09-30,469.7900085449219
2010-10-01,470.510009765625
2010-10-04,467.6099853515625
2010-10-05,475.69000244140625
2010-10-06,476.1199951171875
2010-10-07,476.57000732421875
2010-10-08,479.3599853515625
2010-10-11,479.29998779296875
2010-10-12,494.2799987792969
2010-10-13,497.45001220703125
2010-10-14,496.989990234375
2010-10-15,498.1600036621094
2010-10-18,499.2900085449219
2010-10-19,489.92999267578125
2010-10-20,494.8999938964844
2010-10-21,493.44000244140625
2010-10-22,492.25
2010-10-25,494.1000061035156
2010-10-26,491.2300109863281
2010-10-27,487.82000732421875
2010-10-28,490.69000244140625
2010-10-29,488.82000732421875
2010-11-01,488.2699890136719
2010-11-02,489.80999755859375
2010-11-03,490.760009765625
2010-11-04,491.8500061035156
2010-11-05,488.9200134277344
2010-11-08,486.7200012207031
2010-11-09,483.6099853515625
2010-11-10,482.67999267578125
2010-11-11,481.3900146484375
2010-11-12,478.1199951171875
2010-11-15,476.9200134277344
2010-11-16,472.0
2010-11-17,473.6199951171875
2010-11-18,479.8900146484375
2010-11-19,478.82000732421875
2010-11-22,477.54998779296875
2010-11-23,470.07000732421875
2010-11-24,472.5799865722656
2010-11-26,470.010009765625
2010-11-29,467.04998779296875
2010-11-30,462.0299987792969
2010-12-01,468.57000732421875
2010-12-02,470.9800109863281
2010-12-03,471.70001220703125
2010-12-06,469.8500061035156
2010-12-07,470.3399963378906
2010-12-08,471.9800109863281
2010-12-09,474.30999755859375
2010-12-10,478.5799865722656
2010-12-13,480.4800109863281
2010-12-14,484.0899963378906
2010-12-15,484.989990234375
2010-12-16,486.4100036621094
2010-12-17,482.29998779296875
2010-12-20,481.1199951171875
2010-12-21,480.2799987792969
2010-12-22,480.04998779296875
2010-12-23,482.6700134277344
2010-12-27,480.6400146484375
2010-12-28,480.8299865722656
2010-12-29,481.6199951171875
2010-12-30,480.1700134277344
2010-12-31,480.6099853515625
2011-01-03,482.6199951171875
2011-01-04,486.010009765625
2011-01-05,484.94000244140625
2011-01-06,486.5199890136719
2011-01-07,484.9599914550781
2011-01-10,482.20001220703125
2011-01-11,482.760009765625
2011-01-12,487.55999755859375
2011-01-13,484.0400085449219
2011-01-14,482.54998779296875
2011-01-18,484.6499938964844
2011-01-19,482.3399963378906
2011-01-20,481.1400146484375
2011-01-21,481.7200012207031
2011-01-24,484.44000244140625
2011-01-25,484.3299865722656
2011-01-26,485.2900085449219
2011-01-27,485.260009765625
2011-01-28,476.0299987792969
2011-01-31,476.5299987792969
2011-02-01,485.29998779296875
2011-02-02,482.0299987792969
2011-02-03,482.1000061035156
2011-02-04,482.20001220703125
2011-02-07,484.25
2011-02-08,483.3599853515625
2011-02-09,482.7900085449219
2011-02-10,481.94000244140625
2011-02-11,478.6099853515625
2011-02-14,481.7200012207031
2011-02-15,483.2799987792969
2011-02-16,484.69000244140625
2011-02-17,486.2699890136719
2011-02-18,487.2200012207031
2011-02-22,479.2300109863281
2011-02-23,476.3399963378906
2011-02-24,474.9800109863281
2011-02-25,477.5199890136719
2011-02-28,483.4100036621094
2011-03-01,481.0799865722656
2011-03-02,481.9700012207031
2011-03-03,488.55999755859375
2011-03-04,488.04998779296875
2011-03-07,484.489990234375
2011-03-08,485.760009765625
2011-03-09,486.7300109863281
2011-03-10,481.1499938964844
2011-03-11,482.3399963378906
2011-03-14,479.8999938964844
2011-03-15,471.3900146484375
2011-03-16,462.2099914550781
2011-03-17,469.8999938964844
2011-03-18,473.3500061035156
2011-03-21,476.6199951171875
2011-03-22,476.8500061035156
2011-03-23,476.75
2011-03-24,480.8800048828125
2011-03-25,481.19000244140625
2011-03-28,479.07000732421875
2011-03-29,481.04998779296875
2011-03-30,485.95001220703125
2011-03-31,484.9700012207031
2011-04-01,487.1600036621094
2011-04-04,490.5
2011-04-05,492.30999755859375
2011-04-06,495.30999755859375
2011-04-07,494.5400085449219
2011-04-08,495.739990234375
2011-04-11,498.32000732421875
2011-04-12,498.0199890136719
2011-04-13,498.2799987792969
2011-04-14,500.0799865722656
2011-04-15,504.0400085449219
2011-04-18,497.3999938964844
2011-04-19,500.4100036621094
2011-04-20,507.4200134277344
2011-04-21,501.3399963378906
2011-04-25,502.6099853515625
2011-04-26,508.7300109863281
2011-04-27,514.010009765625
2011-04-28,515.02001953125
2011-04-29,514.469970703125
2011-05-02,520.97998046875
2011-05-03,520.5599975585938
2011-05-04,522.3499755859375
2011-05-05,516.6300048828125
2011-05-06,518.4400024414062
2011-05-09,519.8400268554688
2011-05-10,521.239990234375
2011-05-11,520.3800048828125
2011-05-12,526.8499755859375
2011-05-13,526.530029296875
2011-05-16,526.5800170898438
2011-05-17,526.0800170898438
2011-05-18,528.989990234375
2011-05-19,530.4099731445312
2011-05-20,526.0800170898438
2011-05-23,520.6099853515625
2011-05-24,522.6199951171875
2011-05-25,524.0499877929688
2011-05-26,524.1799926757812
2011-05-27,526.3099975585938
2011-05-31,533.4600219726562
2011-06-01,524.969970703125
2011-06-02,523.6799926757812
2011-06-03,523.4600219726562
2011-06-06,521.2999877929688
2011-06-07,523.3599853515625
2011-06-08,522.0399780273438
2011-06-09,523.3699951171875
2011-06-10,515.2100219726562
2011-06-13,518.8400268554688
2011-06-14,523.719970703125
2011-06-15,515.0
2011-06-16,512.489990234375
2011-06-17,513.989990234375
2011-06-20,516.1099853515625
2011-06-21,519.0800170898438
2011-06-22,516.6400146484375
2011-06-23,517.1099853515625
2011-06-24,511.7699890136719
2011-06-27,512.969970703125
2011-06-28,519.0599975585938
2011-06-29,521.969970703125
2011-06-30,526.1500244140625
2011-07-01,530.3300170898438
2011-07-05,530.0499877929688
2011-07-06,529.489990234375
2011-07-07,531.0900268554688
2011-07-08,530.0900268554688
2011-07-11,523.3800048828125
2011-07-12,521.9099731445312
2011-07-13,524.3699951171875
2011-07-14,523.5399780273438
2011-07-15,523.260009765625
2011-07-18,518.0399780273438
2011-07-19,521.6799926757812
2011-07-20,520.989990234375
2011-07-21,527.6300048828125
2011-07-22,525.6799926757812
2011-07-25,523.5700073242188
2011-07-26,522.6099853515625
2011-07-27,513.8400268554688
2011-07-28,515.5800170898438
2011-07-29,513.1099853515625
2011-08-01,506.2900085449219
2011-08-02,495.6300048828125
2011-08-03,496.510009765625
2011-08-04,476.3399963378906
2011-08-05,477.1000061035156
2011-08-08,453.32000732421875
2011-08-09,470.7799987792969
2011-08-10,466.3999938964844
2011-08-11,468.8800048828125
2011-08-12,473.010009765625
2011-08-15,482.6099853515625
2011-08-16,482.4800109863281
2011-08-17,484.8800048828125
2011-08-18,470.7099914550781
2011-08-19,469.4800109863281
2011-08-22,472.67999267578125
2011-08-23,485.07000732421875
2011-08-24,486.9100036621094
2011-08-25,476.44000244140625
2011-08-26,479.8299865722656
2011-08-29,490.2099914550781
