,AGR
2016-05-24,41.47999954223633
2016-05-25,41.04999923706055
2016-05-26,41.439998626708984
2016-05-27,41.70000076293945
2016-05-31,42.02000045776367
2016-06-01,42.4900016784668
2016-06-02,42.54999923706055
2016-06-03,43.75
2016-06-06,44.0099983215332
2016-06-07,43.95000076293945
2016-06-08,43.290000915527344
2016-06-09,43.380001068115234
2016-06-10,43.599998474121094
2016-06-13,43.2599983215332
2016-06-14,43.68000030517578
2016-06-15,43.099998474121094
2016-06-16,43.400001525878906
2016-06-17,43.439998626708984
2016-06-20,43.38999938964844
2016-06-21,44.279998779296875
2016-06-22,43.310001373291016
2016-06-23,43.810001373291016
2016-06-24,43.54999923706055
2016-06-27,44.56999969482422
2016-06-28,45.04999923706055
2016-06-29,45.81999969482422
2016-06-30,46.060001373291016
2016-07-01,46.4900016784668
2016-07-05,46.29999923706055
2016-07-06,46.34000015258789
2016-07-07,45.58000183105469
2016-07-08,45.880001068115234
2016-07-11,45.869998931884766
2016-07-12,45.459999084472656
2016-07-13,45.81999969482422
2016-07-14,45.95000076293945
2016-07-15,46.060001373291016
2016-07-18,45.90999984741211
2016-07-19,45.0
2016-07-20,44.5099983215332
2016-07-21,44.54999923706055
2016-07-22,45.130001068115234
2016-07-25,45.099998474121094
2016-07-26,45.060001373291016
2016-07-27,44.5099983215332
2016-07-28,44.599998474121094
2016-07-29,45.13999938964844
2016-08-01,45.130001068115234
2016-08-02,44.9900016784668
2016-08-03,44.849998474121094
2016-08-04,44.95000076293945
2016-08-05,44.459999084472656
2016-08-08,44.0
2016-08-09,43.880001068115234
2016-08-10,43.939998626708984
2016-08-11,43.880001068115234
2016-08-12,43.91999816894531
2016-08-15,43.52000045776367
2016-08-16,42.95000076293945
2016-08-17,43.150001525878906
2016-08-18,43.5
2016-08-19,43.36000061035156
2016-08-22,43.5
2016-08-23,43.470001220703125
2016-08-24,43.22999954223633
2016-08-25,43.18000030517578
2016-08-26,42.0
2016-08-29,42.29999923706055
2016-08-30,41.88999938964844
2016-08-31,41.599998474121094
2016-09-01,41.720001220703125
2016-09-02,42.209999084472656
2016-09-06,42.4900016784668
2016-09-07,42.45000076293945
2016-09-08,42.33000183105469
2016-09-09,40.97999954223633
2016-09-12,41.130001068115234
2016-09-13,41.31999969482422
2016-09-14,41.13999938964844
2016-09-15,41.25
2016-09-16,41.20000076293945
2016-09-19,41.83000183105469
2016-09-20,41.97999954223633
2016-09-21,43.16999816894531
2016-09-22,43.54999923706055
2016-09-23,42.9900016784668
2016-09-26,42.939998626708984
2016-09-27,42.720001220703125
2016-09-28,42.790000915527344
2016-09-29,42.36000061035156
2016-09-30,41.779998779296875
2016-10-03,41.13999938964844
2016-10-04,39.7599983215332
2016-10-05,39.7400016784668
2016-10-06,39.709999084472656
2016-10-07,39.54999923706055
2016-10-10,40.209999084472656
2016-10-11,39.599998474121094
2016-10-12,39.900001525878906
2016-10-13,40.459999084472656
2016-10-14,40.0
2016-10-17,40.11000061035156
2016-10-18,40.470001220703125
2016-10-19,40.09000015258789
2016-10-20,39.54999923706055
2016-10-21,39.650001525878906
2016-10-24,39.79999923706055
2016-10-25,38.40999984741211
2016-10-26,38.369998931884766
2016-10-27,38.38999938964844
2016-10-28,38.790000915527344
2016-10-31,39.40999984741211
2016-11-01,38.720001220703125
2016-11-02,38.630001068115234
2016-11-03,39.060001373291016
2016-11-04,38.7400016784668
2016-11-07,39.33000183105469
2016-11-08,39.68000030517578
2016-11-09,37.66999816894531
2016-11-10,36.380001068115234
2016-11-11,36.540000915527344
2016-11-14,36.4900016784668
2016-11-15,37.0099983215332
2016-11-16,37.06999969482422
2016-11-17,37.290000915527344
2016-11-18,37.029998779296875
2016-11-21,37.2400016784668
2016-11-22,37.380001068115234
2016-11-23,37.09000015258789
2016-11-25,37.529998779296875
2016-11-28,37.91999816894531
2016-11-29,37.380001068115234
2016-11-30,36.16999816894531
2016-12-01,35.619998931884766
2016-12-02,35.70000076293945
2016-12-05,36.209999084472656
2016-12-06,36.16999816894531
2016-12-07,36.650001525878906
2016-12-08,37.0
2016-12-09,37.08000183105469
2016-12-12,37.369998931884766
2016-12-13,37.209999084472656
2016-12-14,36.369998931884766
2016-12-15,36.869998931884766
2016-12-16,37.689998626708984
2016-12-19,38.34000015258789
2016-12-20,37.70000076293945
2016-12-21,38.0
2016-12-22,37.849998474121094
2016-12-23,37.869998931884766
2016-12-27,37.7599983215332
2016-12-28,37.25
2016-12-29,37.88999938964844
2016-12-30,37.880001068115234
2017-01-03,38.11000061035156
2017-01-04,38.689998626708984
2017-01-05,38.25
2017-01-06,38.72999954223633
2017-01-09,38.540000915527344
2017-01-10,39.06999969482422
2017-01-11,39.630001068115234
2017-01-12,39.47999954223633
2017-01-13,39.5099983215332
2017-01-17,39.47999954223633
2017-01-18,39.060001373291016
2017-01-19,38.619998931884766
2017-01-20,38.560001373291016
2017-01-23,38.310001373291016
2017-01-24,38.599998474121094
2017-01-25,38.86000061035156
2017-01-26,38.400001525878906
2017-01-27,37.95000076293945
2017-01-30,37.79999923706055
2017-01-31,38.79999923706055
2017-02-01,38.54999923706055
2017-02-02,38.84000015258789
2017-02-03,39.0
2017-02-06,39.029998779296875
2017-02-07,39.33000183105469
2017-02-08,39.900001525878906
2017-02-09,40.060001373291016
2017-02-10,40.40999984741211
2017-02-13,40.47999954223633
2017-02-14,40.36000061035156
2017-02-15,40.25
2017-02-16,40.779998779296875
2017-02-17,40.90999984741211
2017-02-21,42.630001068115234
2017-02-22,43.11000061035156
2017-02-23,42.9900016784668
2017-02-24,43.4900016784668
2017-02-27,43.36000061035156
2017-02-28,43.720001220703125
2017-03-01,43.70000076293945
2017-03-02,43.66999816894531
2017-03-03,43.209999084472656
2017-03-06,42.93000030517578
2017-03-07,42.849998474121094
2017-03-08,41.790000915527344
2017-03-09,41.72999954223633
2017-03-10,42.56999969482422
2017-03-13,42.119998931884766
2017-03-14,42.11000061035156
2017-03-15,42.709999084472656
2017-03-16,42.130001068115234
2017-03-17,42.5
2017-03-20,42.02000045776367
2017-03-21,42.560001373291016
2017-03-22,42.83000183105469
2017-03-23,42.939998626708984
2017-03-24,43.15999984741211
2017-03-27,42.970001220703125
2017-03-28,43.0
2017-03-29,43.25
2017-03-30,42.689998626708984
2017-03-31,42.7400016784668
2017-04-03,42.709999084472656
2017-04-04,43.25
2017-04-05,43.56999969482422
2017-04-06,43.099998474121094
2017-04-07,43.150001525878906
2017-04-10,43.0099983215332
2017-04-11,43.0
2017-04-12,43.41999816894531
2017-04-13,43.25
2017-04-17,43.689998626708984
2017-04-18,43.779998779296875
2017-04-19,43.45000076293945
2017-04-20,43.540000915527344
2017-04-21,43.77000045776367
2017-04-24,43.529998779296875
2017-04-25,43.900001525878906
2017-04-26,43.689998626708984
2017-04-27,43.939998626708984
2017-04-28,43.5
2017-05-01,43.4900016784668
2017-05-02,43.880001068115234
2017-05-03,43.27000045776367
2017-05-04,43.59000015258789
2017-05-05,44.119998931884766
2017-05-08,44.130001068115234
2017-05-09,43.75
2017-05-10,43.849998474121094
2017-05-11,43.93000030517578
2017-05-12,44.27000045776367
2017-05-15,44.349998474121094
2017-05-16,44.220001220703125
2017-05-17,43.939998626708984
2017-05-18,44.0
2017-05-19,44.11000061035156
2017-05-22,44.43000030517578
2017-05-23,44.630001068115234
2017-05-24,45.15999984741211
2017-05-25,45.209999084472656
2017-05-26,45.279998779296875
2017-05-30,45.31999969482422
2017-05-31,45.43000030517578
2017-06-01,45.939998626708984
2017-06-02,45.79999923706055
2017-06-05,45.7400016784668
2017-06-06,45.849998474121094
2017-06-07,45.18000030517578
2017-06-08,45.119998931884766
2017-06-09,44.75
2017-06-12,44.79999923706055
2017-06-13,45.36000061035156
2017-06-14,45.209999084472656
2017-06-15,45.4900016784668
2017-06-16,45.810001373291016
2017-06-19,45.709999084472656
2017-06-20,45.75
2017-06-21,45.65999984741211
2017-06-22,45.56999969482422
2017-06-23,45.59000015258789
2017-06-26,45.689998626708984
2017-06-27,45.36000061035156
2017-06-28,45.06999969482422
2017-06-29,44.290000915527344
2017-06-30,44.150001525878906
2017-07-03,43.810001373291016
2017-07-05,43.47999954223633
2017-07-06,43.47999954223633
2017-07-07,43.369998931884766
2017-07-10,43.540000915527344
2017-07-11,43.47999954223633
2017-07-12,43.689998626708984
2017-07-13,43.619998931884766
2017-07-14,44.029998779296875
2017-07-17,44.0
2017-07-18,44.0
2017-07-19,45.150001525878906
2017-07-20,45.04999923706055
2017-07-21,45.18000030517578
2017-07-24,45.630001068115234
2017-07-25,45.439998626708984
2017-07-26,45.66999816894531
2017-07-27,45.58000183105469
2017-07-28,45.189998626708984
2017-07-31,45.41999816894531
2017-08-01,45.58000183105469
2017-08-02,45.790000915527344
2017-08-03,46.150001525878906
2017-08-04,46.0099983215332
2017-08-07,46.40999984741211
2017-08-08,46.93000030517578
2017-08-09,46.66999816894531
2017-08-10,46.93000030517578
2017-08-11,46.5
2017-08-14,46.83000183105469
2017-08-15,46.880001068115234
2017-08-16,47.15999984741211
2017-08-17,46.93000030517578
2017-08-18,47.15999984741211
2017-08-21,47.369998931884766
2017-08-22,47.75
2017-08-23,48.27000045776367
2017-08-24,48.43000030517578
2017-08-25,48.560001373291016
2017-08-28,48.900001525878906
2017-08-29,48.93000030517578
2017-08-30,48.70000076293945
2017-08-31,48.81999969482422
2017-09-01,48.61000061035156
2017-09-05,48.31999969482422
2017-09-06,47.93000030517578
2017-09-07,48.040000915527344
2017-09-08,48.369998931884766
2017-09-11,48.619998931884766
2017-09-12,47.689998626708984
2017-09-13,47.220001220703125
2017-09-14,47.41999816894531
2017-09-15,47.5099983215332
2017-09-18,47.02000045776367
2017-09-19,46.77000045776367
2017-09-20,46.4900016784668
2017-09-21,46.560001373291016
2017-09-22,46.5
2017-09-25,47.099998474121094
2017-09-26,47.13999938964844
2017-09-27,46.75
2017-09-28,47.189998626708984
2017-09-29,47.41999816894531
2017-10-02,47.540000915527344
2017-10-03,47.47999954223633
2017-10-04,47.939998626708984
2017-10-05,48.310001373291016
2017-10-06,47.63999938964844
2017-10-09,47.380001068115234
2017-10-10,47.880001068115234
2017-10-11,48.25
2017-10-12,48.38999938964844
2017-10-13,47.9900016784668
2017-10-16,47.779998779296875
2017-10-17,48.11000061035156
2017-10-18,48.18000030517578
2017-10-19,48.369998931884766
2017-10-20,48.29999923706055
2017-10-23,48.27000045776367
2017-10-24,49.5
2017-10-25,49.84000015258789
2017-10-26,50.5099983215332
2017-10-27,51.040000915527344
2017-10-30,50.83000183105469
2017-10-31,51.72999954223633
2017-11-01,51.27000045776367
2017-11-02,50.45000076293945
2017-11-03,51.09000015258789
2017-11-06,50.83000183105469
2017-11-07,51.31999969482422
2017-11-08,51.150001525878906
2017-11-09,50.790000915527344
2017-11-10,50.560001373291016
2017-11-13,51.209999084472656
2017-11-14,52.560001373291016
2017-11-15,52.130001068115234
2017-11-16,52.0
2017-11-17,51.439998626708984
2017-11-20,51.349998474121094
2017-11-21,51.689998626708984
2017-11-22,51.72999954223633
2017-11-24,52.209999084472656
2017-11-27,52.369998931884766
2017-11-28,52.880001068115234
2017-11-29,52.83000183105469
2017-11-30,53.06999969482422
2017-12-01,52.720001220703125
2017-12-04,52.290000915527344
2017-12-05,51.4900016784668
2017-12-06,51.7599983215332
2017-12-07,52.09000015258789
2017-12-08,52.130001068115234
2017-12-11,52.52000045776367
2017-12-12,51.189998626708984
2017-12-13,51.599998474121094
2017-12-14,51.54999923706055
2017-12-15,52.310001373291016
2017-12-18,51.84000015258789
2017-12-19,50.81999969482422
2017-12-20,51.130001068115234
2017-12-21,50.599998474121094
2017-12-22,50.97999954223633
2017-12-26,50.369998931884766
2017-12-27,50.70000076293945
2017-12-28,50.95000076293945
2017-12-29,50.58000183105469
2018-01-02,50.11000061035156
2018-01-03,49.5
2018-01-04,48.959999084472656
2018-01-05,48.72999954223633
2018-01-08,49.06999969482422
2018-01-09,48.90999984741211
2018-01-10,47.9900016784668
2018-01-11,48.81999969482422
2018-01-12,48.52000045776367
2018-01-16,48.310001373291016
2018-01-17,48.41999816894531
2018-01-18,47.79999923706055
2018-01-19,47.650001525878906
2018-01-22,47.65999984741211
2018-01-23,48.13999938964844
2018-01-24,48.349998474121094
2018-01-25,48.83000183105469
2018-01-26,48.68000030517578
2018-01-29,47.79999923706055
2018-01-30,48.27000045776367
2018-01-31,48.720001220703125
2018-02-01,48.560001373291016
2018-02-02,48.810001373291016
2018-02-05,47.279998779296875
2018-02-06,45.83000183105469
2018-02-07,46.54999923706055
2018-02-08,46.13999938964844
2018-02-09,47.27000045776367
2018-02-12,47.9900016784668
2018-02-13,48.08000183105469
2018-02-14,48.43000030517578
2018-02-15,49.599998474121094
2018-02-16,50.220001220703125
2018-02-20,49.58000183105469
2018-02-21,48.7400016784668
2018-02-22,48.65999984741211
2018-02-23,49.720001220703125
2018-02-26,49.47999954223633
2018-02-27,48.72999954223633
2018-02-28,48.52000045776367
2018-03-01,48.33000183105469
2018-03-02,48.060001373291016
2018-03-05,48.869998931884766
2018-03-06,48.38999938964844
2018-03-07,48.2599983215332
2018-03-08,48.09000015258789
2018-03-09,48.16999816894531
2018-03-12,48.779998779296875
2018-03-13,49.08000183105469
2018-03-14,49.56999969482422
2018-03-15,49.91999816894531
2018-03-16,49.849998474121094
2018-03-19,49.619998931884766
2018-03-20,49.689998626708984
2018-03-21,49.470001220703125
2018-03-22,49.90999984741211
2018-03-23,49.22999954223633
2018-03-26,49.77000045776367
2018-03-27,50.54999923706055
2018-03-28,50.75
2018-03-29,51.119998931884766
2018-04-02,50.790000915527344
2018-04-03,51.150001525878906
2018-04-04,50.83000183105469
2018-04-05,51.20000076293945
2018-04-06,50.970001220703125
2018-04-09,50.97999954223633
2018-04-10,50.349998474121094
2018-04-11,50.5
2018-04-12,49.61000061035156
2018-04-13,50.06999969482422
2018-04-16,50.93000030517578
2018-04-17,51.619998931884766
2018-04-18,51.36000061035156
2018-04-19,51.20000076293945
2018-04-20,50.72999954223633
2018-04-23,51.06999969482422
2018-04-24,51.77000045776367
2018-04-25,51.0
2018-04-26,52.939998626708984
2018-04-27,52.5099983215332
2018-04-30,52.709999084472656
2018-05-01,53.09000015258789
2018-05-02,53.400001525878906
2018-05-03,53.75
2018-05-04,54.2599983215332
2018-05-07,54.0
2018-05-08,52.619998931884766
2018-05-09,51.959999084472656
2018-05-10,52.43000030517578
2018-05-11,52.599998474121094
2018-05-14,52.41999816894531
2018-05-15,51.95000076293945
2018-05-16,51.75
2018-05-17,51.470001220703125
2018-05-18,51.470001220703125
2018-05-21,51.75
2018-05-22,51.599998474121094
2018-05-23,53.04999923706055
2018-05-24,53.38999938964844
2018-05-25,53.41999816894531
2018-05-29,53.209999084472656
2018-05-30,53.099998474121094
2018-05-31,53.09000015258789
2018-06-01,52.2599983215332
2018-06-04,51.79999923706055
2018-06-05,51.540000915527344
2018-06-06,50.439998626708984
2018-06-07,50.400001525878906
2018-06-08,50.459999084472656
2018-06-11,49.68000030517578
2018-06-12,50.13999938964844
2018-06-13,49.810001373291016
2018-06-14,50.279998779296875
2018-06-15,50.5099983215332
2018-06-18,50.79999923706055
2018-06-19,51.400001525878906
2018-06-20,51.0
2018-06-21,51.08000183105469
2018-06-22,51.5
2018-06-25,52.09000015258789
2018-06-26,51.880001068115234
2018-06-27,52.16999816894531
2018-06-28,52.59000015258789
2018-06-29,52.93000030517578
2018-07-02,53.119998931884766
2018-07-03,53.310001373291016
2018-07-05,53.66999816894531
2018-07-06,54.130001068115234
2018-07-09,52.220001220703125
2018-07-10,52.720001220703125
2018-07-11,52.79999923706055
2018-07-12,52.7599983215332
2018-07-13,52.900001525878906
2018-07-16,52.9900016784668
2018-07-17,52.77000045776367
2018-07-18,52.4900016784668
2018-07-19,52.81999969482422
2018-07-20,52.439998626708984
2018-07-23,52.27000045776367
2018-07-24,50.09000015258789
2018-07-25,49.869998931884766
2018-07-26,49.810001373291016
2018-07-27,49.689998626708984
2018-07-30,49.41999816894531
2018-07-31,50.060001373291016
2018-08-01,49.970001220703125
2018-08-02,50.5099983215332
2018-08-03,50.81999969482422
2018-08-06,50.720001220703125
2018-08-07,50.380001068115234
2018-08-08,50.18000030517578
2018-08-09,50.599998474121094
2018-08-10,50.310001373291016
2018-08-13,49.400001525878906
2018-08-14,49.459999084472656
2018-08-15,49.43000030517578
2018-08-16,49.93000030517578
2018-08-17,50.41999816894531
2018-08-20,50.47999954223633
2018-08-21,50.040000915527344
2018-08-22,49.59000015258789
2018-08-23,49.779998779296875
2018-08-24,50.09000015258789
2018-08-27,49.7400016784668
2018-08-28,49.619998931884766
2018-08-29,50.0
2018-08-30,49.880001068115234
2018-08-31,49.34000015258789
2018-09-04,49.61000061035156
2018-09-05,50.36000061035156
2018-09-06,50.290000915527344
2018-09-07,49.77000045776367
2018-09-10,49.689998626708984
2018-09-11,49.58000183105469
2018-09-12,49.61000061035156
2018-09-13,49.849998474121094
2018-09-14,49.709999084472656
2018-09-17,49.7599983215332
2018-09-18,49.900001525878906
2018-09-19,49.029998779296875
2018-09-20,49.130001068115234
2018-09-21,49.119998931884766
2018-09-24,48.34000015258789
2018-09-25,47.54999923706055
2018-09-26,47.0
2018-09-27,47.29999923706055
2018-09-28,47.93000030517578
2018-10-01,47.630001068115234
2018-10-02,48.16999816894531
2018-10-03,46.880001068115234
2018-10-04,46.599998474121094
2018-10-05,47.06999969482422
2018-10-08,47.52000045776367
2018-10-09,47.7400016784668
2018-10-10,47.04999923706055
2018-10-11,46.15999984741211
2018-10-12,46.18000030517578
2018-10-15,46.529998779296875
2018-10-16,47.33000183105469
2018-10-17,47.619998931884766
2018-10-18,48.06999969482422
2018-10-19,48.619998931884766
2018-10-22,48.70000076293945
2018-10-23,48.0
2018-10-24,49.119998931884766
2018-10-25,47.900001525878906
2018-10-26,47.599998474121094
2018-10-29,47.59000015258789
2018-10-30,47.33000183105469
2018-10-31,47.0099983215332
2018-11-01,47.68000030517578
2018-11-02,47.02000045776367
2018-11-05,47.38999938964844
2018-11-06,48.08000183105469
2018-11-07,48.849998474121094
2018-11-08,48.2400016784668
2018-11-09,48.90999984741211
2018-11-12,49.150001525878906
2018-11-13,50.130001068115234
2018-11-14,49.939998626708984
2018-11-15,49.5
2018-11-16,50.0099983215332
2018-11-19,50.61000061035156
2018-11-20,50.5099983215332
2018-11-21,49.18000030517578
2018-11-23,49.20000076293945
2018-11-26,49.099998474121094
2018-11-27,49.43000030517578
2018-11-28,49.29999923706055
2018-11-29,49.54999923706055
2018-11-30,50.380001068115234
2018-12-03,50.869998931884766
2018-12-04,50.779998779296875
2018-12-06,51.81999969482422
2018-12-07,52.08000183105469
2018-12-10,51.97999954223633
2018-12-11,52.2400016784668
2018-12-12,51.869998931884766
2018-12-13,52.91999816894531
2018-12-14,53.08000183105469
2018-12-17,51.279998779296875
2018-12-18,51.150001525878906
2018-12-19,50.93000030517578
2018-12-20,51.47999954223633
2018-12-21,51.06999969482422
2018-12-24,49.150001525878906
2018-12-26,49.41999816894531
2018-12-27,49.79999923706055
2018-12-28,49.83000183105469
2018-12-31,50.09000015258789
2019-01-02,48.689998626708984
2019-01-03,48.540000915527344
2019-01-04,49.22999954223633
2019-01-07,48.40999984741211
2019-01-08,49.25
2019-01-09,48.86000061035156
2019-01-10,49.36000061035156
2019-01-11,48.97999954223633
2019-01-14,47.7599983215332
2019-01-15,48.61000061035156
2019-01-16,49.0
2019-01-17,49.310001373291016
2019-01-18,49.18000030517578
2019-01-22,48.959999084472656
2019-01-23,49.439998626708984
2019-01-24,49.66999816894531
2019-01-25,49.150001525878906
2019-01-28,48.540000915527344
2019-01-29,48.720001220703125
2019-01-30,49.20000076293945
2019-01-31,49.869998931884766
2019-02-01,49.599998474121094
2019-02-04,49.70000076293945
2019-02-05,49.81999969482422
2019-02-06,49.560001373291016
2019-02-07,50.099998474121094
2019-02-08,50.5099983215332
2019-02-11,50.560001373291016
2019-02-12,50.4900016784668
2019-02-13,50.43000030517578
2019-02-14,50.459999084472656
2019-02-15,50.630001068115234
2019-02-19,51.18000030517578
2019-02-20,48.5099983215332
2019-02-21,48.900001525878906
2019-02-22,49.27000045776367
2019-02-25,49.18000030517578
2019-02-26,48.70000076293945
2019-02-27,48.4900016784668
2019-02-28,48.349998474121094
2019-03-01,48.709999084472656
2019-03-04,48.599998474121094
2019-03-05,48.279998779296875
2019-03-06,48.5
2019-03-07,48.099998474121094
2019-03-08,48.29999923706055
2019-03-11,48.84000015258789
2019-03-12,49.5
2019-03-13,49.4900016784668
2019-03-14,49.43000030517578
2019-03-15,49.540000915527344
2019-03-18,49.5
2019-03-19,48.689998626708984
2019-03-20,48.810001373291016
2019-03-21,49.36000061035156
2019-03-22,50.040000915527344
2019-03-25,50.18000030517578
2019-03-26,50.459999084472656
2019-03-27,50.310001373291016
2019-03-28,50.0099983215332
2019-03-29,50.349998474121094
2019-04-01,50.11000061035156
2019-04-02,50.2599983215332
2019-04-03,50.25
2019-04-04,49.900001525878906
2019-04-05,50.5
2019-04-08,50.529998779296875
2019-04-09,50.720001220703125
2019-04-10,50.900001525878906
2019-04-11,51.040000915527344
2019-04-12,51.47999954223633
2019-04-15,51.77000045776367
2019-04-16,51.34000015258789
2019-04-17,51.349998474121094
2019-04-18,51.599998474121094
2019-04-22,52.040000915527344
2019-04-23,52.349998474121094
2019-04-24,52.630001068115234
2019-04-25,51.279998779296875
2019-04-26,51.060001373291016
2019-04-29,50.65999984741211
2019-04-30,51.209999084472656
2019-05-01,50.7400016784668
2019-05-02,50.52000045776367
2019-05-03,50.880001068115234
2019-05-06,50.220001220703125
2019-05-07,49.970001220703125
2019-05-08,49.02000045776367
2019-05-09,49.06999969482422
2019-05-10,49.900001525878906
2019-05-13,50.40999984741211
2019-05-14,50.0099983215332
2019-05-15,50.11000061035156
2019-05-16,50.15999984741211
2019-05-17,50.15999984741211
2019-05-20,50.2599983215332
2019-05-21,50.099998474121094
2019-05-22,50.41999816894531
2019-05-23,50.599998474121094
2019-05-24,50.83000183105469
2019-05-28,50.58000183105469
2019-05-29,49.79999923706055
2019-05-30,49.560001373291016
2019-05-31,50.060001373291016
2019-06-03,51.150001525878906
2019-06-04,50.75
2019-06-05,51.66999816894531
2019-06-06,51.75
2019-06-07,51.63999938964844
2019-06-10,51.220001220703125
2019-06-11,50.72999954223633
2019-06-12,51.290000915527344
2019-06-13,51.470001220703125
2019-06-14,51.45000076293945
2019-06-17,51.369998931884766
2019-06-18,50.869998931884766
2019-06-19,51.25
2019-06-20,51.619998931884766
2019-06-21,51.84000015258789
2019-06-24,51.45000076293945
2019-06-25,51.16999816894531
2019-06-26,50.4900016784668
2019-06-27,50.279998779296875
2019-06-28,50.5
2019-07-01,50.40999984741211
2019-07-02,50.869998931884766
2019-07-03,50.900001525878906
2019-07-05,51.09000015258789
2019-07-08,51.06999969482422
2019-07-09,50.79999923706055
2019-07-10,51.20000076293945
2019-07-11,51.04999923706055
2019-07-12,49.93000030517578
2019-07-15,49.599998474121094
2019-07-16,49.400001525878906
2019-07-17,49.560001373291016
2019-07-18,49.779998779296875
2019-07-19,49.16999816894531
2019-07-22,48.849998474121094
2019-07-23,48.5
2019-07-24,48.59000015258789
2019-07-25,48.97999954223633
2019-07-26,48.970001220703125
2019-07-29,49.619998931884766
2019-07-30,50.310001373291016
2019-07-31,50.54999923706055
2019-08-01,51.02000045776367
2019-08-02,50.16999816894531
2019-08-05,49.220001220703125
2019-08-06,50.369998931884766
2019-08-07,50.08000183105469
2019-08-08,50.790000915527344
2019-08-09,50.369998931884766
2019-08-12,49.529998779296875
2019-08-13,49.36000061035156
2019-08-14,48.41999816894531
2019-08-15,48.88999938964844
2019-08-16,49.27000045776367
2019-08-19,49.459999084472656
2019-08-20,49.16999816894531
2019-08-21,49.279998779296875
2019-08-22,49.5
2019-08-23,48.91999816894531
2019-08-26,49.290000915527344
2019-08-27,49.290000915527344
2019-08-28,49.220001220703125
2019-08-29,50.119998931884766
2019-08-30,50.540000915527344
2019-09-03,51.459999084472656
2019-09-04,51.88999938964844
2019-09-05,50.61000061035156
2019-09-06,50.209999084472656
2019-09-09,49.540000915527344
2019-09-10,49.939998626708984
2019-09-11,50.810001373291016
2019-09-12,50.95000076293945
2019-09-13,50.810001373291016
2019-09-16,50.84000015258789
2019-09-17,51.0
2019-09-18,51.18000030517578
2019-09-19,51.2599983215332
2019-09-20,51.56999969482422
2019-09-23,51.81999969482422
2019-09-24,52.06999969482422
2019-09-25,51.97999954223633
2019-09-26,52.040000915527344
