,STAN
2014-06-30,113.1500015258789
2014-07-01,114.25
2014-07-02,116.05000305175781
2014-07-03,117.0999984741211
2014-07-07,117.5
2014-07-08,115.5
2014-07-09,114.94999694824219
2014-07-10,115.94999694824219
2014-07-11,113.5
2014-07-14,114.44999694824219
2014-07-15,115.94999694824219
2014-07-16,116.5999984741211
2014-07-17,115.55000305175781
2014-07-18,115.0999984741211
2014-07-21,114.05000305175781
2014-07-22,115.25
2014-07-23,114.5
2014-07-24,115.0
2014-07-25,114.5
2014-07-28,116.4000015258789
2014-07-29,116.4000015258789
2014-07-30,117.4000015258789
2014-07-31,116.5
2014-08-01,115.6500015258789
2014-08-04,116.0999984741211
2014-08-05,116.1500015258789
2014-08-06,116.05000305175781
2014-08-07,116.4000015258789
2014-08-08,116.69999694824219
2014-08-11,115.5999984741211
2014-08-12,116.0
2014-08-13,116.0999984741211
2014-08-14,115.19999694824219
2014-08-15,115.19999694824219
2014-08-18,114.44999694824219
2014-08-19,114.8499984741211
2014-08-20,115.19999694824219
2014-08-21,114.19999694824219
2014-08-22,113.94999694824219
2014-08-25,114.30000305175781
2014-08-26,114.75
2014-08-27,114.5
2014-08-28,115.69999694824219
2014-08-29,115.69999694824219
2014-09-02,114.55000305175781
2014-09-03,114.69999694824219
2014-09-04,115.44999694824219
2014-09-05,115.55000305175781
2014-09-08,112.75
2014-09-09,113.9000015258789
2014-09-10,113.75
2014-09-11,114.69999694824219
2014-09-12,114.9000015258789
2014-09-15,115.69999694824219
2014-09-16,114.9000015258789
2014-09-17,114.69999694824219
2014-09-18,114.05000305175781
2014-09-19,114.75
2014-09-22,114.4000015258789
2014-09-23,112.5
2014-09-24,112.05000305175781
2014-09-25,111.1500015258789
2014-09-26,109.8499984741211
2014-09-29,107.69999694824219
2014-09-30,108.44999694824219
2014-10-01,105.05000305175781
2014-10-02,105.05000305175781
2014-10-03,105.05000305175781
2014-10-06,105.05000305175781
2014-10-07,104.5
2014-10-08,103.05000305175781
2014-10-09,103.75
2014-10-10,102.75
2014-10-13,101.80000305175781
2014-10-14,100.44999694824219
2014-10-15,100.44999694824219
2014-10-16,99.0999984741211
2014-10-17,99.0
2014-10-20,99.5
2014-10-21,99.75
2014-10-22,100.9000015258789
2014-10-23,100.9000015258789
2014-10-24,100.9000015258789
2014-10-27,102.75
2014-10-28,95.94999694824219
2014-10-29,95.30000305175781
2014-10-30,91.8499984741211
2014-10-31,90.5
2014-11-03,90.3499984741211
2014-11-04,90.3499984741211
2014-11-05,88.69999694824219
2014-11-06,88.69999694824219
2014-11-07,89.0
2014-11-10,88.55000305175781
2014-11-11,87.6500015258789
2014-11-12,87.44999694824219
2014-11-13,88.80000305175781
2014-11-14,88.9000015258789
2014-11-17,87.05000305175781
2014-11-18,85.69999694824219
2014-11-19,85.0999984741211
2014-11-20,85.0999984741211
2014-11-21,85.0
2014-11-24,87.5
2014-11-25,86.9000015258789
2014-11-26,87.44999694824219
2014-11-28,87.19999694824219
2014-12-01,85.5999984741211
2014-12-02,87.1500015258789
2014-12-03,87.5999984741211
2014-12-04,89.55000305175781
2014-12-05,89.5999984741211
2014-12-08,89.6500015258789
2014-12-09,86.94999694824219
2014-12-10,86.94999694824219
2014-12-11,86.80000305175781
2014-12-12,85.25
2014-12-15,86.4000015258789
2014-12-16,83.5999984741211
2014-12-17,85.25
2014-12-18,84.19999694824219
2014-12-19,86.94999694824219
2014-12-22,87.9000015258789
2014-12-23,89.0999984741211
2014-12-24,89.80000305175781
2014-12-26,89.3499984741211
2014-12-29,90.3499984741211
2014-12-30,90.75
2014-12-31,88.5999984741211
2015-01-02,89.80000305175781
2015-01-05,88.55000305175781
2015-01-06,87.69999694824219
2015-01-07,88.0
2015-01-08,88.8499984741211
2015-01-09,86.05000305175781
2015-01-12,83.80000305175781
2015-01-13,83.0999984741211
2015-01-14,81.94999694824219
2015-01-15,81.1500015258789
2015-01-16,83.1500015258789
2015-01-20,83.05000305175781
2015-01-21,84.05000305175781
2015-01-22,85.4000015258789
2015-01-23,84.5999984741211
2015-01-26,84.5999984741211
2015-01-27,88.30000305175781
2015-01-28,85.05000305175781
2015-01-29,80.94999694824219
2015-01-30,82.4000015258789
2015-02-02,81.30000305175781
2015-02-03,80.75
2015-02-04,84.94999694824219
2015-02-05,83.5
2015-02-06,87.25
2015-02-09,84.69999694824219
2015-02-10,83.80000305175781
2015-02-11,83.8499984741211
2015-02-12,85.30000305175781
2015-02-13,86.6500015258789
2015-02-17,89.9000015258789
2015-02-18,87.1500015258789
2015-02-19,86.5999984741211
2015-02-20,88.19999694824219
2015-02-23,88.80000305175781
2015-02-24,86.0999984741211
2015-02-25,87.3499984741211
2015-02-26,89.1500015258789
2015-02-27,91.6500015258789
2015-03-02,93.0
2015-03-03,90.5
2015-03-04,95.25
2015-03-05,94.19999694824219
2015-03-06,94.19999694824219
2015-03-09,95.55000305175781
2015-03-10,96.05000305175781
2015-03-11,93.25
2015-03-12,90.6500015258789
2015-03-13,87.9000015258789
2015-03-16,86.44999694824219
2015-03-17,88.1500015258789
2015-03-18,91.5
2015-03-19,94.5
2015-03-20,94.44999694824219
2015-03-23,99.8499984741211
2015-03-24,101.4000015258789
2015-03-25,99.30000305175781
2015-03-26,100.5999984741211
2015-03-27,99.80000305175781
2015-03-30,99.6500015258789
2015-03-31,97.8499984741211
2015-04-01,97.44999694824219
2015-04-02,97.44999694824219
2015-04-06,96.30000305175781
2015-04-07,96.8499984741211
2015-04-08,99.30000305175781
2015-04-09,97.0
2015-04-10,97.1500015258789
2015-04-13,96.30000305175781
2015-04-14,96.30000305175781
2015-04-15,96.30000305175781
2015-04-16,94.9000015258789
2015-04-17,93.5
2015-04-20,94.55000305175781
2015-04-21,95.80000305175781
2015-04-22,95.8499984741211
2015-04-23,95.8499984741211
2015-04-24,100.9000015258789
2015-04-27,100.75
2015-04-28,100.80000305175781
2015-04-29,100.69999694824219
2015-04-30,101.55000305175781
2015-05-01,101.55000305175781
2015-05-04,100.3499984741211
2015-05-05,98.5
2015-05-06,98.4000015258789
2015-05-07,98.30000305175781
2015-05-08,101.05000305175781
2015-05-11,99.94999694824219
2015-05-12,99.6500015258789
2015-05-13,104.0
2015-05-14,101.25
2015-05-15,100.44999694824219
2015-05-18,101.1500015258789
2015-05-19,98.9000015258789
2015-05-20,100.30000305175781
2015-05-21,101.75
2015-05-22,101.94999694824219
2015-05-26,100.80000305175781
2015-05-27,100.9000015258789
2015-05-28,100.44999694824219
2015-05-29,98.6500015258789
2015-06-01,98.25
2015-06-02,95.25
2015-06-03,97.4000015258789
2015-06-04,98.6500015258789
2015-06-05,97.3499984741211
2015-06-08,95.94999694824219
2015-06-09,96.94999694824219
2015-06-10,102.0
2015-06-11,98.94999694824219
2015-06-12,102.4000015258789
2015-06-15,101.25
2015-06-16,99.0999984741211
2015-06-17,100.5999984741211
2015-06-18,100.9000015258789
2015-06-19,100.6500015258789
2015-06-22,101.9000015258789
2015-06-23,103.9000015258789
2015-06-24,103.4000015258789
2015-06-25,102.94999694824219
2015-06-26,100.44999694824219
2015-06-29,100.05000305175781
2015-06-30,99.05000305175781
2015-07-01,100.1500015258789
2015-07-02,99.44999694824219
2015-07-06,97.44999694824219
2015-07-07,97.55000305175781
2015-07-08,94.19999694824219
2015-07-09,94.5999984741211
2015-07-10,96.75
2015-07-13,94.5
2015-07-14,93.80000305175781
2015-07-15,96.0
2015-07-16,95.0999984741211
2015-07-17,94.6500015258789
2015-07-20,94.30000305175781
2015-07-21,94.55000305175781
2015-07-22,94.9000015258789
2015-07-23,95.1500015258789
2015-07-24,94.25
2015-07-27,94.5
2015-07-28,94.19999694824219
2015-07-29,94.4000015258789
2015-07-30,95.19999694824219
2015-07-31,94.44999694824219
2015-08-03,94.25
2015-08-04,93.80000305175781
2015-08-05,93.75
2015-08-06,92.05000305175781
2015-08-07,91.94999694824219
2015-08-10,
2015-08-11,
2015-08-12,88.30000305175781
2015-08-13,88.25
2015-08-14,86.75
2015-08-17,86.94999694824219
2015-08-18,86.1500015258789
2015-08-19,84.3499984741211
2015-08-20,83.5
2015-08-21,82.69999694824219
2015-08-24,75.8499984741211
2015-08-25,79.69999694824219
2015-08-26,74.1500015258789
2015-08-27,75.9000015258789
2015-08-28,77.8499984741211
2015-08-31,78.05000305175781
2015-09-01,76.5
2015-09-02,71.69999694824219
2015-09-03,72.5999984741211
2015-09-04,73.5999984741211
2015-09-08,73.0999984741211
2015-09-09,75.5
2015-09-10,73.5
2015-09-11,73.19999694824219
2015-09-14,73.55000305175781
2015-09-15,71.4000015258789
2015-09-16,73.80000305175781
2015-09-17,73.80000305175781
2015-09-18,73.80000305175781
2015-09-21,71.19999694824219
2015-09-22,69.5
2015-09-23,69.69999694824219
2015-09-24,68.44999694824219
2015-09-25,68.44999694824219
2015-09-28,64.1500015258789
2015-09-29,62.349998474121094
2015-09-30,63.349998474121094
2015-10-01,65.05000305175781
2015-10-02,65.05000305175781
2015-10-05,67.8499984741211
2015-10-06,69.30000305175781
2015-10-07,73.55000305175781
2015-10-08,74.30000305175781
2015-10-09,76.80000305175781
2015-10-12,75.55000305175781
2015-10-13,73.44999694824219
2015-10-14,71.55000305175781
2015-10-15,74.1500015258789
2015-10-16,75.1500015258789
2015-10-19,72.6500015258789
2015-10-20,72.9000015258789
2015-10-21,73.05000305175781
2015-10-22,73.05000305175781
2015-10-23,73.3499984741211
2015-10-26,73.19999694824219
2015-10-27,71.75
2015-10-28,71.1500015258789
2015-10-29,71.0999984741211
2015-10-30,70.5999984741211
2015-11-02,71.80000305175781
2015-11-03,67.69999694824219
2015-11-04,66.5
2015-11-05,66.8499984741211
2015-11-06,62.29999923706055
2015-11-09,62.5
2015-11-10,60.900001525878906
2015-11-11,60.900001525878906
2015-11-12,60.900001525878906
2015-11-13,58.849998474121094
2015-11-16,58.5
2015-11-17,58.54999923706055
2015-11-18,58.349998474121094
2015-11-19,59.20000076293945
2015-11-20,59.900001525878906
2015-11-23,60.54999923706055
2015-11-24,58.75
2015-11-25,58.75
2015-11-27,60.20000076293945
2015-11-30,55.54999923706055
2015-12-01,57.0
2015-12-02,55.79999923706055
2015-12-03,54.45000076293945
2015-12-04,53.900001525878906
2015-12-07,53.25
2015-12-08,53.5
2015-12-09,51.45000076293945
2015-12-10,53.150001525878906
2015-12-11,51.95000076293945
2015-12-14,50.45000076293945
2015-12-15,49.29999923706055
2015-12-16,49.29999923706055
2015-12-17,53.70000076293945
2015-12-18,54.400001525878906
2015-12-21,54.099998474121094
2015-12-22,54.04999923706055
2015-12-23,54.79999923706055
2015-12-24,56.0
2015-12-28,55.849998474121094
2015-12-29,55.95000076293945
2015-12-30,56.20000076293945
2015-12-31,55.04999923706055
2016-01-04,52.849998474121094
2016-01-05,51.349998474121094
2016-01-06,50.849998474121094
2016-01-07,48.599998474121094
2016-01-08,49.70000076293945
2016-01-11,49.400001525878906
2016-01-12,49.04999923706055
2016-01-13,50.29999923706055
2016-01-14,48.400001525878906
2016-01-15,48.29999923706055
2016-01-19,48.04999923706055
2016-01-20,44.70000076293945
2016-01-21,44.45000076293945
2016-01-22,47.0
2016-01-25,46.75
2016-01-26,46.75
2016-01-27,45.75
2016-01-28,47.0
2016-01-29,45.70000076293945
2016-02-01,45.650001525878906
2016-02-02,43.150001525878906
2016-02-03,41.650001525878906
2016-02-04,42.900001525878906
2016-02-05,43.400001525878906
2016-02-08,45.29999923706055
2016-02-09,41.70000076293945
2016-02-10,39.75
2016-02-11,37.349998474121094
2016-02-12,40.0
2016-02-16,43.5
2016-02-17,42.20000076293945
2016-02-18,42.5
2016-02-19,42.150001525878906
2016-02-22,41.79999923706055
2016-02-23,39.70000076293945
2016-02-24,36.849998474121094
2016-02-25,38.0
2016-02-26,38.900001525878906
2016-02-29,39.599998474121094
2016-03-01,40.849998474121094
2016-03-02,41.45000076293945
2016-03-03,43.599998474121094
2016-03-04,43.95000076293945
2016-03-07,43.95000076293945
2016-03-08,46.04999923706055
2016-03-09,45.75
2016-03-10,44.400001525878906
2016-03-11,44.849998474121094
2016-03-14,45.29999923706055
2016-03-15,45.29999923706055
2016-03-16,44.20000076293945
2016-03-17,44.20000076293945
2016-03-18,43.70000076293945
2016-03-21,45.150001525878906
2016-03-22,45.599998474121094
2016-03-23,45.5
2016-03-24,45.5
2016-03-28,45.0
2016-03-29,42.29999923706055
2016-03-30,43.95000076293945
2016-03-31,43.04999923706055
2016-04-01,44.75
2016-04-04,44.75
2016-04-05,41.650001525878906
2016-04-06,41.54999923706055
2016-04-07,40.849998474121094
2016-04-08,41.400001525878906
2016-04-11,42.099998474121094
2016-04-12,44.20000076293945
2016-04-13,47.400001525878906
2016-04-14,47.400001525878906
2016-04-15,47.400001525878906
2016-04-18,48.400001525878906
2016-04-19,48.400001525878906
2016-04-20,50.29999923706055
2016-04-21,52.349998474121094
2016-04-22,52.5
2016-04-25,50.900001525878906
2016-04-26,54.04999923706055
2016-04-27,52.849998474121094
2016-04-28,52.900001525878906
2016-04-29,54.599998474121094
2016-05-02,53.0
2016-05-03,50.95000076293945
2016-05-04,49.150001525878906
2016-05-05,50.150001525878906
2016-05-06,48.45000076293945
2016-05-09,48.54999923706055
2016-05-10,48.45000076293945
2016-05-11,47.20000076293945
2016-05-12,47.95000076293945
2016-05-13,47.5
2016-05-16,48.650001525878906
2016-05-17,49.5
2016-05-18,49.099998474121094
2016-05-19,51.400001525878906
2016-05-20,51.5
2016-05-23,50.95000076293945
2016-05-24,52.099998474121094
2016-05-25,53.650001525878906
2016-05-26,52.099998474121094
2016-05-27,52.849998474121094
2016-05-31,51.900001525878906
2016-06-01,50.650001525878906
2016-06-02,51.5
2016-06-03,52.20000076293945
2016-06-06,51.70000076293945
2016-06-07,52.849998474121094
2016-06-08,52.599998474121094
2016-06-09,52.900001525878906
2016-06-10,49.75
2016-06-13,48.20000076293945
2016-06-14,46.650001525878906
2016-06-15,48.54999923706055
2016-06-16,48.29999923706055
2016-06-17,49.650001525878906
2016-06-20,53.54999923706055
2016-06-21,54.849998474121094
2016-06-22,52.900001525878906
2016-06-23,53.0
2016-06-24,50.79999923706055
2016-06-27,48.400001525878906
2016-06-28,49.45000076293945
2016-06-29,48.70000076293945
2016-06-30,49.599998474121094
2016-07-01,49.45000076293945
2016-07-05,50.400001525878906
2016-07-06,50.400001525878906
2016-07-07,50.04999923706055
2016-07-08,50.5
2016-07-11,49.900001525878906
2016-07-12,52.45000076293945
2016-07-13,53.20000076293945
2016-07-14,53.0
2016-07-15,53.650001525878906
2016-07-18,52.75
2016-07-19,52.849998474121094
2016-07-20,53.54999923706055
2016-07-21,54.04999923706055
2016-07-22,53.20000076293945
2016-07-25,53.5
2016-07-26,52.79999923706055
2016-07-27,52.75
2016-07-28,52.95000076293945
2016-07-29,52.150001525878906
2016-08-01,51.79999923706055
2016-08-02,50.849998474121094
2016-08-03,50.900001525878906
2016-08-04,51.0
2016-08-05,51.20000076293945
2016-08-08,51.099998474121094
2016-08-09,55.29999923706055
2016-08-10,57.25
2016-08-11,56.5
2016-08-12,55.20000076293945
2016-08-15,55.20000076293945
2016-08-16,53.599998474121094
2016-08-17,55.29999923706055
2016-08-18,55.0
2016-08-19,53.599998474121094
2016-08-22,54.54999923706055
2016-08-23,54.5
2016-08-24,54.20000076293945
2016-08-25,53.849998474121094
2016-08-26,54.400001525878906
2016-08-29,53.849998474121094
2016-08-30,54.849998474121094
2016-08-31,54.400001525878906
2016-09-01,54.54999923706055
2016-09-02,53.54999923706055
2016-09-06,53.79999923706055
2016-09-07,53.54999923706055
2016-09-08,54.349998474121094
2016-09-09,54.70000076293945
2016-09-12,54.150001525878906
2016-09-13,54.150001525878906
2016-09-14,53.650001525878906
2016-09-15,53.0
2016-09-16,53.349998474121094
2016-09-19,53.099998474121094
2016-09-20,53.099998474121094
2016-09-21,53.400001525878906
2016-09-22,53.150001525878906
2016-09-23,52.900001525878906
2016-09-26,53.0
2016-09-27,52.849998474121094
2016-09-28,53.20000076293945
2016-09-29,52.04999923706055
2016-09-30,51.75
2016-10-03,51.900001525878906
2016-10-04,52.45000076293945
2016-10-05,52.29999923706055
2016-10-06,52.5
2016-10-07,52.29999923706055
2016-10-10,52.5
2016-10-11,52.5
2016-10-12,52.5
2016-10-13,51.849998474121094
2016-10-14,51.75
2016-10-17,52.54999923706055
2016-10-18,52.900001525878906
2016-10-19,52.79999923706055
2016-10-20,53.04999923706055
2016-10-21,53.70000076293945
2016-10-24,54.400001525878906
2016-10-25,54.099998474121094
2016-10-26,53.349998474121094
2016-10-27,53.099998474121094
2016-10-28,52.79999923706055
2016-10-31,52.79999923706055
2016-11-01,52.75
2016-11-02,52.20000076293945
2016-11-03,51.95000076293945
2016-11-04,51.0
2016-11-07,51.099998474121094
2016-11-08,49.79999923706055
2016-11-09,50.29999923706055
2016-11-10,51.900001525878906
2016-11-11,51.650001525878906
2016-11-14,51.650001525878906
2016-11-15,49.900001525878906
2016-11-16,50.0
2016-11-17,50.849998474121094
2016-11-18,50.20000076293945
2016-11-21,49.25
2016-11-22,49.400001525878906
2016-11-23,50.75
2016-11-25,49.95000076293945
2016-11-28,50.20000076293945
2016-11-29,50.45000076293945
2016-11-30,50.25
2016-12-01,50.29999923706055
2016-12-02,49.75
2016-12-05,49.650001525878906
2016-12-06,49.900001525878906
2016-12-07,50.349998474121094
2016-12-08,50.599998474121094
2016-12-09,50.04999923706055
2016-12-12,49.349998474121094
2016-12-13,49.75
2016-12-14,50.849998474121094
2016-12-15,50.25
2016-12-16,50.900001525878906
2016-12-19,51.20000076293945
2016-12-20,51.45000076293945
2016-12-21,51.25
2016-12-22,50.599998474121094
2016-12-23,50.20000076293945
2016-12-27,50.650001525878906
2016-12-28,51.0
2016-12-29,52.54999923706055
2016-12-30,52.650001525878906
2017-01-03,51.95000076293945
2017-01-04,51.95000076293945
2017-01-05,52.45000076293945
2017-01-06,52.349998474121094
2017-01-09,52.599998474121094
2017-01-10,53.20000076293945
2017-01-11,53.25
2017-01-12,53.20000076293945
2017-01-13,53.45000076293945
2017-01-17,55.29999923706055
2017-01-18,55.79999923706055
2017-01-19,55.04999923706055
2017-01-20,54.650001525878906
2017-01-23,54.75
2017-01-24,56.54999923706055
2017-01-25,57.099998474121094
2017-01-26,57.099998474121094
2017-01-27,56.95000076293945
2017-01-30,57.150001525878906
2017-01-31,56.849998474121094
2017-02-01,56.599998474121094
2017-02-02,58.0
2017-02-03,59.099998474121094
2017-02-06,59.20000076293945
2017-02-07,61.75
2017-02-08,60.150001525878906
2017-02-09,58.0
2017-02-10,58.150001525878906
2017-02-13,57.70000076293945
2017-02-14,57.95000076293945
2017-02-15,57.650001525878906
2017-02-16,56.650001525878906
2017-02-17,56.599998474121094
2017-02-21,56.900001525878906
2017-02-22,57.400001525878906
2017-02-23,57.5
2017-02-24,57.5
2017-02-27,55.900001525878906
2017-02-28,56.349998474121094
2017-03-01,55.900001525878906
2017-03-02,55.849998474121094
2017-03-03,54.849998474121094
2017-03-06,55.29999923706055
2017-03-07,54.45000076293945
2017-03-08,54.29999923706055
2017-03-09,53.95000076293945
2017-03-10,53.95000076293945
2017-03-13,53.95000076293945
2017-03-14,54.0
2017-03-15,53.70000076293945
2017-03-16,54.79999923706055
2017-03-17,53.349998474121094
2017-03-20,53.04999923706055
2017-03-21,53.20000076293945
2017-03-22,54.29999923706055
2017-03-23,52.45000076293945
2017-03-24,52.25
2017-03-27,52.70000076293945
2017-03-28,54.099998474121094
2017-03-29,53.400001525878906
2017-03-30,52.75
2017-03-31,53.95000076293945
2017-04-03,53.400001525878906
2017-04-04,53.400001525878906
2017-04-05,53.349998474121094
2017-04-06,54.349998474121094
2017-04-07,53.29999923706055
2017-04-10,52.54999923706055
2017-04-11,52.900001525878906
2017-04-12,52.400001525878906
2017-04-13,52.29999923706055
2017-04-17,52.349998474121094
2017-04-18,53.04999923706055
2017-04-19,53.0
2017-04-20,52.95000076293945
2017-04-21,52.45000076293945
2017-04-24,52.20000076293945
2017-04-25,52.70000076293945
2017-04-26,53.5
2017-04-27,53.70000076293945
2017-04-28,54.20000076293945
2017-05-01,54.20000076293945
2017-05-02,52.79999923706055
2017-05-03,52.75
2017-05-04,53.45000076293945
2017-05-05,52.79999923706055
2017-05-08,53.599998474121094
2017-05-09,53.150001525878906
2017-05-10,53.5
2017-05-11,53.54999923706055
2017-05-12,53.650001525878906
2017-05-15,53.0
2017-05-16,53.150001525878906
2017-05-17,52.849998474121094
2017-05-18,52.20000076293945
2017-05-19,52.25
2017-05-22,52.20000076293945
2017-05-23,52.95000076293945
2017-05-24,52.0
2017-05-25,52.0
2017-05-26,52.0
2017-05-30,51.75
2017-05-31,51.5
2017-06-01,51.54999923706055
2017-06-02,51.95000076293945
2017-06-05,51.54999923706055
2017-06-06,52.54999923706055
2017-06-07,53.0
2017-06-08,53.0
2017-06-09,53.79999923706055
2017-06-12,53.20000076293945
2017-06-13,52.95000076293945
2017-06-14,53.0
2017-06-15,54.29999923706055
2017-06-16,54.95000076293945
2017-06-19,55.0
2017-06-20,55.150001525878906
2017-06-21,55.650001525878906
2017-06-22,54.849998474121094
2017-06-23,54.849998474121094
2017-06-26,54.849998474121094
2017-06-27,54.849998474121094
2017-06-28,55.400001525878906
2017-06-29,56.099998474121094
2017-06-30,57.25
2017-07-03,57.79999923706055
2017-07-05,58.650001525878906
2017-07-06,59.0
2017-07-07,59.650001525878906
2017-07-10,59.75
2017-07-11,61.099998474121094
2017-07-12,60.70000076293945
2017-07-13,61.0
2017-07-14,61.599998474121094
2017-07-17,61.45000076293945
2017-07-18,61.45000076293945
2017-07-19,61.79999923706055
2017-07-20,62.20000076293945
2017-07-21,62.099998474121094
2017-07-24,60.20000076293945
2017-07-25,63.0
2017-07-26,63.599998474121094
2017-07-27,63.20000076293945
2017-07-28,63.20000076293945
2017-07-31,63.650001525878906
2017-08-01,64.55000305175781
2017-08-02,65.75
2017-08-03,64.80000305175781
2017-08-04,68.5
2017-08-07,65.69999694824219
2017-08-08,63.349998474121094
2017-08-09,62.25
2017-08-10,61.54999923706055
2017-08-11,58.400001525878906
2017-08-14,58.29999923706055
2017-08-15,58.29999923706055
2017-08-16,58.900001525878906
2017-08-17,59.5
2017-08-18,60.5
2017-08-21,59.20000076293945
2017-08-22,58.54999923706055
2017-08-23,58.25
2017-08-24,56.900001525878906
2017-08-25,56.900001525878906
2017-08-28,57.29999923706055
2017-08-29,58.0
2017-08-30,58.099998474121094
2017-08-31,57.54999923706055
2017-09-01,58.0
2017-09-05,58.45000076293945
2017-09-06,58.0
2017-09-07,57.54999923706055
2017-09-08,58.0
2017-09-11,58.45000076293945
2017-09-12,59.20000076293945
2017-09-13,58.599998474121094
2017-09-14,58.099998474121094
2017-09-15,58.04999923706055
2017-09-18,58.04999923706055
2017-09-19,58.45000076293945
2017-09-20,57.599998474121094
2017-09-21,58.20000076293945
2017-09-22,58.0
2017-09-25,57.70000076293945
2017-09-26,58.20000076293945
2017-09-27,58.0
2017-09-28,57.650001525878906
2017-09-29,58.79999923706055
2017-10-02,58.79999923706055
2017-10-03,59.400001525878906
2017-10-04,60.20000076293945
2017-10-05,60.0
2017-10-06,60.0
2017-10-09,60.04999923706055
2017-10-10,60.0
2017-10-11,60.0
2017-10-12,60.29999923706055
2017-10-13,60.5
2017-10-16,60.650001525878906
2017-10-17,60.150001525878906
2017-10-18,60.0
2017-10-19,59.29999923706055
2017-10-20,59.29999923706055
2017-10-23,62.20000076293945
2017-10-24,62.099998474121094
2017-10-25,62.099998474121094
2017-10-26,61.95000076293945
2017-10-27,61.70000076293945
2017-10-30,61.70000076293945
2017-10-31,60.70000076293945
2017-11-01,60.20000076293945
2017-11-02,60.0
2017-11-03,59.95000076293945
2017-11-06,59.95000076293945
2017-11-07,60.04999923706055
2017-11-08,59.79999923706055
2017-11-09,58.70000076293945
2017-11-10,59.099998474121094
2017-11-13,58.54999923706055
2017-11-14,57.400001525878906
2017-11-15,56.29999923706055
2017-11-16,56.20000076293945
2017-11-17,56.599998474121094
2017-11-20,56.599998474121094
2017-11-21,57.0
2017-11-22,56.75
2017-11-24,57.25
2017-11-27,57.099998474121094
2017-11-28,57.75
2017-11-29,57.75
2017-11-30,58.04999923706055
2017-12-01,57.29999923706055
2017-12-04,57.150001525878906
2017-12-05,57.25
2017-12-06,58.04999923706055
2017-12-07,58.45000076293945
2017-12-08,59.25
2017-12-11,59.650001525878906
2017-12-12,59.599998474121094
2017-12-13,59.900001525878906
2017-12-14,59.099998474121094
2017-12-15,60.04999923706055
2017-12-18,60.150001525878906
2017-12-19,60.54999923706055
2017-12-20,60.099998474121094
2017-12-21,59.5
2017-12-22,60.099998474121094
2017-12-26,60.0
2017-12-27,60.0
2017-12-28,60.45000076293945
2017-12-29,60.349998474121094
2018-01-02,60.25
2018-01-03,60.400001525878906
2018-01-04,60.099998474121094
2018-01-05,60.400001525878906
2018-01-08,62.400001525878906
2018-01-09,63.650001525878906
2018-01-10,62.849998474121094
2018-01-11,67.8499984741211
2018-01-12,70.5
2018-01-16,69.30000305175781
2018-01-17,69.75
2018-01-18,67.8499984741211
2018-01-19,65.9000015258789
2018-01-22,67.44999694824219
2018-01-23,66.3499984741211
2018-01-24,65.44999694824219
2018-01-25,67.0
2018-01-26,67.0
2018-01-29,68.5999984741211
2018-01-30,66.75
2018-01-31,
2018-02-01,
2018-02-02,
2018-02-05,
2018-02-06,
2018-02-07,
2018-02-08,
2018-02-09,
2018-02-12,
2018-02-13,
2018-02-14,
2018-02-15,
2018-02-16,
2018-02-20,
2018-02-21,
2018-02-22,
2018-02-23,
2018-02-26,
2018-02-27,
2018-02-28,
2018-03-01,
2018-03-02,
2018-03-05,
2018-03-06,
2018-03-07,
2018-03-08,
2018-03-09,
2018-03-12,
2018-03-13,
2018-03-14,
2018-03-15,
2018-03-16,
2018-03-19,
2018-03-20,
2018-03-21,
2018-03-22,
2018-03-23,
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-04-02,
2018-04-03,
2018-04-04,
2018-04-05,
2018-04-06,
2018-04-09,
2018-04-10,
2018-04-11,
2018-04-12,
2018-04-13,
2018-04-16,
2018-04-17,
2018-04-18,
2018-04-19,
2018-04-20,
2018-04-23,
2018-04-24,
2018-04-25,
2018-04-26,
2018-04-27,
2018-04-30,
2018-05-01,
2018-05-02,
2018-05-03,
2018-05-04,
2018-05-07,
2018-05-08,
2018-05-09,
2018-05-10,
2018-05-11,
2018-05-14,
2018-05-15,
2018-05-16,
2018-05-17,
2018-05-18,
2018-05-21,
2018-05-22,
2018-05-23,
2018-05-24,
2018-05-25,
2018-05-29,
2018-05-30,
2018-05-31,
2018-06-01,
2018-06-04,
2018-06-05,
2018-06-06,
2018-06-07,
2018-06-08,
2018-06-11,
2018-06-12,
2018-06-13,
2018-06-14,
2018-06-15,
2018-06-18,
2018-06-19,
2018-06-20,
2018-06-21,
2018-06-22,
2018-06-25,
2018-06-26,
2018-06-27,
2018-06-28,
2018-06-29,
2018-07-02,
2018-07-03,
2018-07-05,
2018-07-06,
2018-07-09,
2018-07-10,
2018-07-11,
2018-07-12,
2018-07-13,
2018-07-16,
2018-07-17,
2018-07-18,
2018-07-19,
2018-07-20,
2018-07-23,
2018-07-24,
2018-07-25,
2018-07-26,
2018-07-27,
2018-07-30,
2018-07-31,
2018-08-01,
2018-08-02,
2018-08-03,
2018-08-06,
2018-08-07,
2018-08-08,
2018-08-09,
2018-08-10,
2018-08-13,
2018-08-14,
2018-08-15,
2018-08-16,
2018-08-17,
2018-08-20,
2018-08-21,
2018-08-22,
2018-08-23,
2018-08-24,
2018-08-27,
2018-08-28,
2018-08-29,
2018-08-30,
2018-08-31,
2018-09-04,
2018-09-05,
2018-09-06,
