,CLMT
2007-01-17,41.099998474121094
2007-01-18,41.29999923706055
2007-01-19,42.0
2007-01-22,42.630001068115234
2007-01-23,44.290000915527344
2007-01-24,42.540000915527344
2007-01-25,43.400001525878906
2007-01-26,43.790000915527344
2007-01-29,44.810001373291016
2007-01-30,45.79999923706055
2007-01-31,44.0
2007-02-01,44.060001373291016
2007-02-02,45.040000915527344
2007-02-05,44.75
2007-02-06,44.29999923706055
2007-02-07,44.66999816894531
2007-02-08,44.7599983215332
2007-02-09,44.88999938964844
2007-02-12,44.779998779296875
2007-02-13,44.90999984741211
2007-02-14,44.959999084472656
2007-02-15,44.5
2007-02-16,44.349998474121094
2007-02-20,44.06999969482422
2007-02-21,44.619998931884766
2007-02-22,44.5099983215332
2007-02-23,43.630001068115234
2007-02-26,43.029998779296875
2007-02-27,41.75
2007-02-28,41.18000030517578
2007-03-01,41.439998626708984
2007-03-02,41.540000915527344
2007-03-05,41.900001525878906
2007-03-06,43.150001525878906
2007-03-07,43.869998931884766
2007-03-08,44.869998931884766
2007-03-09,44.81999969482422
2007-03-12,44.91999816894531
2007-03-13,44.650001525878906
2007-03-14,44.97999954223633
2007-03-15,44.95000076293945
2007-03-16,44.900001525878906
2007-03-19,45.29999923706055
2007-03-20,45.5
2007-03-21,45.779998779296875
2007-03-22,45.720001220703125
2007-03-23,47.5
2007-03-26,47.84000015258789
2007-03-27,47.25
2007-03-28,47.5
2007-03-29,47.869998931884766
2007-03-30,48.150001525878906
2007-04-02,48.20000076293945
2007-04-03,48.209999084472656
2007-04-04,48.099998474121094
2007-04-05,48.459999084472656
2007-04-09,49.400001525878906
2007-04-10,50.45000076293945
2007-04-11,50.810001373291016
2007-04-12,52.25
2007-04-13,53.0
2007-04-16,54.290000915527344
2007-04-17,53.31999969482422
2007-04-18,53.540000915527344
2007-04-19,52.88999938964844
2007-04-20,53.70000076293945
2007-04-23,52.790000915527344
2007-04-24,53.45000076293945
2007-04-25,53.689998626708984
2007-04-26,54.59000015258789
2007-04-27,53.25
2007-04-30,53.31999969482422
2007-05-01,53.16999816894531
2007-05-02,53.47999954223633
2007-05-03,53.31999969482422
2007-05-04,52.52000045776367
2007-05-07,52.0
2007-05-08,51.810001373291016
2007-05-09,52.529998779296875
2007-05-10,51.099998474121094
2007-05-11,51.380001068115234
2007-05-14,51.33000183105469
2007-05-15,51.20000076293945
2007-05-16,50.959999084472656
2007-05-17,50.5
2007-05-18,50.34000015258789
2007-05-21,50.0
2007-05-22,50.790000915527344
2007-05-23,53.189998626708984
2007-05-24,50.869998931884766
2007-05-25,51.33000183105469
2007-05-29,50.97999954223633
2007-05-30,51.75
2007-05-31,51.349998474121094
2007-06-01,51.529998779296875
2007-06-04,51.709999084472656
2007-06-05,51.5
2007-06-06,50.939998626708984
2007-06-07,50.45000076293945
2007-06-08,51.150001525878906
2007-06-11,50.40999984741211
2007-06-12,49.880001068115234
2007-06-13,50.29999923706055
2007-06-14,50.369998931884766
2007-06-15,50.06999969482422
2007-06-18,50.220001220703125
2007-06-19,49.93000030517578
2007-06-20,49.91999816894531
2007-06-21,49.90999984741211
2007-06-22,48.54999923706055
2007-06-25,48.29999923706055
2007-06-26,48.029998779296875
2007-06-27,48.029998779296875
2007-06-28,48.25
2007-06-29,48.599998474121094
2007-07-02,48.810001373291016
2007-07-03,49.0
2007-07-05,49.02000045776367
2007-07-06,49.119998931884766
2007-07-09,50.91999816894531
2007-07-10,51.45000076293945
2007-07-11,51.5
2007-07-12,51.9900016784668
2007-07-13,51.810001373291016
2007-07-16,51.529998779296875
2007-07-17,50.790000915527344
2007-07-18,50.68000030517578
2007-07-19,49.959999084472656
2007-07-20,49.72999954223633
2007-07-23,50.869998931884766
2007-07-24,50.81999969482422
2007-07-25,50.720001220703125
2007-07-26,50.77000045776367
2007-07-27,50.459999084472656
2007-07-30,51.5
2007-07-31,52.310001373291016
2007-08-01,50.97999954223633
2007-08-02,50.54999923706055
2007-08-03,49.650001525878906
2007-08-06,46.209999084472656
2007-08-07,46.43000030517578
2007-08-08,49.79999923706055
2007-08-09,49.0099983215332
2007-08-10,47.41999816894531
2007-08-13,50.88999938964844
2007-08-14,49.720001220703125
2007-08-15,48.5099983215332
2007-08-16,46.45000076293945
2007-08-17,46.0
2007-08-20,45.790000915527344
2007-08-21,46.349998474121094
2007-08-22,47.0
2007-08-23,48.63999938964844
2007-08-24,48.7400016784668
2007-08-27,48.220001220703125
2007-08-28,46.400001525878906
2007-08-29,46.400001525878906
2007-08-30,46.939998626708984
2007-08-31,48.599998474121094
2007-09-04,48.2599983215332
2007-09-05,48.02000045776367
2007-09-06,48.16999816894531
2007-09-07,47.900001525878906
2007-09-10,48.029998779296875
2007-09-11,47.900001525878906
2007-09-12,48.36000061035156
2007-09-13,49.150001525878906
2007-09-14,49.36000061035156
2007-09-17,49.540000915527344
2007-09-18,50.31999969482422
2007-09-19,50.279998779296875
2007-09-20,49.709999084472656
2007-09-21,51.2599983215332
2007-09-24,50.2599983215332
2007-09-25,49.900001525878906
2007-09-26,49.72999954223633
2007-09-27,48.84000015258789
2007-09-28,49.15999984741211
2007-10-01,49.369998931884766
2007-10-02,48.9900016784668
2007-10-03,48.5
2007-10-04,48.2599983215332
2007-10-05,48.060001373291016
2007-10-08,48.599998474121094
2007-10-09,48.95000076293945
2007-10-10,49.0
2007-10-11,49.43000030517578
2007-10-12,49.84000015258789
2007-10-15,49.66999816894531
2007-10-16,49.189998626708984
2007-10-17,49.38999938964844
2007-10-18,48.709999084472656
2007-10-19,48.5099983215332
2007-10-22,49.0
2007-10-23,49.38999938964844
2007-10-24,48.5
2007-10-25,48.029998779296875
2007-10-26,47.689998626708984
2007-10-29,47.5
2007-10-30,47.29999923706055
2007-10-31,46.619998931884766
2007-11-01,45.65999984741211
2007-11-02,45.650001525878906
2007-11-05,44.95000076293945
2007-11-06,45.09000015258789
2007-11-07,43.849998474121094
2007-11-08,43.2599983215332
2007-11-09,41.540000915527344
2007-11-12,39.81999969482422
2007-11-13,39.47999954223633
2007-11-14,36.97999954223633
2007-11-15,36.97999954223633
2007-11-16,36.86000061035156
2007-11-19,36.97999954223633
2007-11-20,36.79999923706055
2007-11-21,36.709999084472656
2007-11-23,36.099998474121094
2007-11-26,36.33000183105469
2007-11-27,36.459999084472656
2007-11-28,36.86000061035156
2007-11-29,36.790000915527344
2007-11-30,36.9900016784668
2007-12-03,36.650001525878906
2007-12-04,36.0
2007-12-05,35.709999084472656
2007-12-06,36.040000915527344
2007-12-07,36.27000045776367
2007-12-10,35.75
2007-12-11,35.439998626708984
2007-12-12,34.38999938964844
2007-12-13,33.95000076293945
2007-12-14,33.79999923706055
2007-12-17,33.79999923706055
2007-12-18,33.56999969482422
2007-12-19,33.38999938964844
2007-12-20,32.93000030517578
2007-12-21,35.65999984741211
2007-12-24,35.58000183105469
2007-12-26,36.5099983215332
2007-12-27,36.939998626708984
2007-12-28,37.0
2007-12-31,37.029998779296875
2008-01-02,37.439998626708984
2008-01-03,37.650001525878906
2008-01-04,37.029998779296875
2008-01-07,35.81999969482422
2008-01-08,34.880001068115234
2008-01-09,34.2400016784668
2008-01-10,35.41999816894531
2008-01-11,35.45000076293945
2008-01-14,35.9900016784668
2008-01-15,34.5099983215332
2008-01-16,34.58000183105469
2008-01-17,34.099998474121094
2008-01-18,33.779998779296875
2008-01-22,33.45000076293945
2008-01-23,32.20000076293945
2008-01-24,33.45000076293945
2008-01-25,34.83000183105469
2008-01-28,35.36000061035156
2008-01-29,35.959999084472656
2008-01-30,35.7400016784668
2008-01-31,35.75
2008-02-01,35.310001373291016
2008-02-04,35.849998474121094
2008-02-05,35.0099983215332
2008-02-06,34.689998626708984
2008-02-07,35.18000030517578
2008-02-08,35.290000915527344
2008-02-11,34.560001373291016
2008-02-12,34.599998474121094
2008-02-13,35.70000076293945
2008-02-14,36.52000045776367
2008-02-15,35.9900016784668
2008-02-19,37.29999923706055
2008-02-20,34.36000061035156
2008-02-21,33.11000061035156
2008-02-22,34.70000076293945
2008-02-25,33.5
2008-02-26,34.0
2008-02-27,32.189998626708984
2008-02-28,30.8700008392334
2008-02-29,30.170000076293945
2008-03-03,29.809999465942383
2008-03-04,29.0
2008-03-05,28.639999389648438
2008-03-06,28.049999237060547
2008-03-07,28.959999084472656
2008-03-10,28.360000610351562
2008-03-11,29.239999771118164
2008-03-12,27.520000457763672
2008-03-13,26.1299991607666
2008-03-14,26.239999771118164
2008-03-17,24.920000076293945
2008-03-18,24.329999923706055
2008-03-19,23.3799991607666
2008-03-20,23.450000762939453
2008-03-24,23.809999465942383
2008-03-25,23.770000457763672
2008-03-26,23.790000915527344
2008-03-27,23.030000686645508
2008-03-28,23.399999618530273
2008-03-31,23.489999771118164
2008-04-01,23.190000534057617
2008-04-02,22.450000762939453
2008-04-03,22.440000534057617
2008-04-04,22.350000381469727
2008-04-07,22.420000076293945
2008-04-08,22.459999084472656
2008-04-09,22.329999923706055
2008-04-10,22.1299991607666
2008-04-11,21.979999542236328
2008-04-14,22.059999465942383
2008-04-15,22.149999618530273
2008-04-16,21.950000762939453
2008-04-17,21.40999984741211
2008-04-18,20.790000915527344
2008-04-21,20.540000915527344
2008-04-22,17.959999084472656
2008-04-23,18.34000015258789
2008-04-24,14.260000228881836
2008-04-25,14.149999618530273
2008-04-28,13.84000015258789
2008-04-29,13.729999542236328
2008-04-30,13.850000381469727
2008-05-01,13.510000228881836
2008-05-02,13.520000457763672
2008-05-05,13.289999961853027
2008-05-06,13.369999885559082
2008-05-07,13.149999618530273
2008-05-08,12.359999656677246
2008-05-09,12.430000305175781
2008-05-12,12.460000038146973
2008-05-13,11.9399995803833
2008-05-14,11.399999618530273
2008-05-15,11.739999771118164
2008-05-16,11.5600004196167
2008-05-19,14.109999656677246
2008-05-20,15.600000381469727
2008-05-21,16.239999771118164
2008-05-22,16.68000030517578
2008-05-23,15.970000267028809
2008-05-27,15.390000343322754
2008-05-28,15.260000228881836
2008-05-29,15.699999809265137
2008-05-30,15.850000381469727
2008-06-02,15.550000190734863
2008-06-03,15.350000381469727
2008-06-04,14.5600004196167
2008-06-05,13.680000305175781
2008-06-06,12.84000015258789
2008-06-09,13.029999732971191
2008-06-10,12.899999618530273
2008-06-11,13.279999732971191
2008-06-12,13.180000305175781
2008-06-13,13.800000190734863
2008-06-16,14.199999809265137
2008-06-17,14.3100004196167
2008-06-18,14.0
2008-06-19,13.859999656677246
2008-06-20,13.180000305175781
2008-06-23,14.25
2008-06-24,14.819999694824219
2008-06-25,14.989999771118164
2008-06-26,14.59000015258789
2008-06-27,14.510000228881836
2008-06-30,14.359999656677246
2008-07-01,13.510000228881836
2008-07-02,12.40999984741211
2008-07-03,12.050000190734863
2008-07-07,12.050000190734863
2008-07-08,12.149999618530273
2008-07-09,12.5
2008-07-10,12.550000190734863
2008-07-11,12.020000457763672
2008-07-14,11.859999656677246
2008-07-15,11.6899995803833
2008-07-16,12.699999809265137
2008-07-17,12.829999923706055
2008-07-18,12.75
2008-07-21,13.399999618530273
2008-07-22,13.399999618530273
2008-07-23,13.75
2008-07-24,13.5
2008-07-25,13.539999961853027
2008-07-28,13.800000190734863
2008-07-29,13.880000114440918
2008-07-30,14.329999923706055
2008-07-31,13.9399995803833
2008-08-01,13.979999542236328
2008-08-04,13.65999984741211
2008-08-05,13.699999809265137
2008-08-06,13.970000267028809
2008-08-07,13.010000228881836
2008-08-08,13.0
2008-08-11,13.25
2008-08-12,13.180000305175781
2008-08-13,13.210000038146973
2008-08-14,13.399999618530273
2008-08-15,13.420000076293945
2008-08-18,13.1899995803833
2008-08-19,12.949999809265137
2008-08-20,13.039999961853027
2008-08-21,13.010000228881836
2008-08-22,12.979999542236328
2008-08-25,13.109999656677246
2008-08-26,13.430000305175781
2008-08-27,13.850000381469727
2008-08-28,13.899999618530273
2008-08-29,14.289999961853027
2008-09-02,14.460000038146973
2008-09-03,14.699999809265137
2008-09-04,14.640000343322754
2008-09-05,13.680000305175781
2008-09-08,13.65999984741211
2008-09-09,13.039999961853027
2008-09-10,13.270000457763672
2008-09-11,13.960000038146973
2008-09-12,14.34000015258789
2008-09-15,13.279999732971191
2008-09-16,13.4399995803833
2008-09-17,13.149999618530273
2008-09-18,14.050000190734863
2008-09-19,14.75
2008-09-22,13.75
2008-09-23,14.149999618530273
2008-09-24,14.0
2008-09-25,14.239999771118164
2008-09-26,14.0
2008-09-29,12.75
2008-09-30,12.350000381469727
2008-10-01,12.430000305175781
2008-10-02,11.760000228881836
2008-10-03,11.300000190734863
2008-10-06,8.119999885559082
2008-10-07,8.420000076293945
2008-10-08,8.569999694824219
2008-10-09,8.65999984741211
2008-10-10,8.710000038146973
2008-10-13,10.789999961853027
2008-10-14,11.680000305175781
2008-10-15,12.180000305175781
2008-10-16,12.6899995803833
2008-10-17,12.640000343322754
2008-10-20,13.899999618530273
2008-10-21,14.800000190734863
2008-10-22,14.890000343322754
2008-10-23,13.9399995803833
2008-10-24,13.720000267028809
2008-10-27,13.90999984741211
2008-10-28,13.119999885559082
2008-10-29,13.899999618530273
2008-10-30,14.6899995803833
2008-10-31,14.729999542236328
2008-11-03,15.0
2008-11-04,15.149999618530273
2008-11-05,14.329999923706055
2008-11-06,13.640000343322754
2008-11-07,13.239999771118164
2008-11-10,12.420000076293945
2008-11-11,11.619999885559082
2008-11-12,11.260000228881836
2008-11-13,10.890000343322754
2008-11-14,10.199999809265137
2008-11-17,9.8100004196167
2008-11-18,8.899999618530273
2008-11-19,7.860000133514404
2008-11-20,7.0
2008-11-21,6.860000133514404
2008-11-24,8.470000267028809
2008-11-25,7.96999979019165
2008-11-26,8.779999732971191
2008-11-28,9.199999809265137
2008-12-01,8.680000305175781
2008-12-02,9.020000457763672
2008-12-03,9.029999732971191
2008-12-04,8.65999984741211
2008-12-05,8.90999984741211
2008-12-08,9.279999732971191
2008-12-09,9.90999984741211
2008-12-10,11.079999923706055
2008-12-11,11.390000343322754
2008-12-12,10.949999809265137
2008-12-15,10.569999694824219
2008-12-16,10.949999809265137
2008-12-17,10.050000190734863
2008-12-18,9.319999694824219
2008-12-19,8.770000457763672
2008-12-22,8.199999809265137
2008-12-23,7.590000152587891
2008-12-24,7.900000095367432
2008-12-26,8.100000381469727
2008-12-29,7.949999809265137
2008-12-30,7.789999961853027
2008-12-31,8.760000228881836
2009-01-02,8.800000190734863
2009-01-05,10.0600004196167
2009-01-06,11.0
2009-01-07,11.1899995803833
2009-01-08,11.800000190734863
2009-01-09,12.09000015258789
2009-01-12,11.479999542236328
2009-01-13,11.930000305175781
2009-01-14,11.699999809265137
2009-01-15,11.029999732971191
2009-01-16,11.819999694824219
2009-01-20,11.140000343322754
2009-01-21,11.9399995803833
2009-01-22,11.510000228881836
2009-01-23,11.949999809265137
2009-01-26,12.630000114440918
2009-01-27,13.0
2009-01-28,13.15999984741211
2009-01-29,12.819999694824219
2009-01-30,11.210000038146973
2009-02-02,11.869999885559082
2009-02-03,11.880000114440918
2009-02-04,11.359999656677246
2009-02-05,11.90999984741211
2009-02-06,11.890000343322754
2009-02-09,12.149999618530273
2009-02-10,12.119999885559082
2009-02-11,12.010000228881836
2009-02-12,12.010000228881836
2009-02-13,12.399999618530273
2009-02-17,12.430000305175781
2009-02-18,11.829999923706055
2009-02-19,13.069999694824219
2009-02-20,11.8100004196167
2009-02-23,11.75
2009-02-24,11.4399995803833
2009-02-25,11.949999809265137
2009-02-26,12.15999984741211
2009-02-27,12.069999694824219
2009-03-02,10.770000457763672
2009-03-03,10.869999885559082
2009-03-04,10.529999732971191
2009-03-05,9.9399995803833
2009-03-06,9.449999809265137
2009-03-09,9.130000114440918
2009-03-10,9.729999542236328
2009-03-11,10.039999961853027
2009-03-12,10.380000114440918
2009-03-13,10.569999694824219
2009-03-16,10.670000076293945
2009-03-17,11.039999961853027
2009-03-18,10.859999656677246
2009-03-19,11.0600004196167
2009-03-20,10.359999656677246
2009-03-23,10.949999809265137
2009-03-24,11.050000190734863
2009-03-25,11.289999961853027
2009-03-26,11.420000076293945
2009-03-27,11.149999618530273
2009-03-30,10.65999984741211
2009-03-31,10.899999618530273
2009-04-01,10.640000343322754
2009-04-02,9.699999809265137
2009-04-03,10.130000114440918
2009-04-06,9.979999542236328
2009-04-07,9.6899995803833
2009-04-08,9.970000267028809
2009-04-09,10.109999656677246
2009-04-13,9.90999984741211
2009-04-14,9.949999809265137
2009-04-15,9.949999809265137
2009-04-16,10.100000381469727
2009-04-17,10.329999923706055
2009-04-20,10.279999732971191
2009-04-21,10.260000228881836
2009-04-22,10.380000114440918
2009-04-23,10.449999809265137
2009-04-24,10.609999656677246
2009-04-27,10.880000114440918
2009-04-28,11.25
2009-04-29,11.600000381469727
2009-04-30,12.079999923706055
2009-05-01,11.640000343322754
2009-05-04,11.779999732971191
2009-05-05,11.579999923706055
2009-05-06,12.100000381469727
2009-05-07,11.489999771118164
2009-05-08,12.069999694824219
2009-05-11,11.529999732971191
2009-05-12,11.399999618530273
2009-05-13,11.069999694824219
2009-05-14,11.050000190734863
2009-05-15,11.350000381469727
2009-05-18,12.329999923706055
2009-05-19,12.600000381469727
2009-05-20,12.619999885559082
2009-05-21,12.449999809265137
2009-05-22,12.40999984741211
2009-05-26,12.800000190734863
2009-05-27,12.670000076293945
2009-05-28,12.850000381469727
2009-05-29,13.199999809265137
2009-06-01,13.479999542236328
2009-06-02,14.699999809265137
2009-06-03,14.279999732971191
2009-06-04,14.850000381469727
2009-06-05,14.949999809265137
2009-06-08,14.819999694824219
2009-06-09,15.920000076293945
2009-06-10,16.0
2009-06-11,15.90999984741211
2009-06-12,15.869999885559082
2009-06-15,15.520000457763672
2009-06-16,14.470000267028809
2009-06-17,14.430000305175781
2009-06-18,15.010000228881836
2009-06-19,14.890000343322754
2009-06-22,13.920000076293945
2009-06-23,14.470000267028809
2009-06-24,14.819999694824219
2009-06-25,14.850000381469727
2009-06-26,15.029999732971191
2009-06-29,15.9399995803833
2009-06-30,15.5
2009-07-01,15.65999984741211
2009-07-02,15.289999961853027
2009-07-06,15.420000076293945
2009-07-07,15.319999694824219
2009-07-08,15.510000228881836
2009-07-09,15.569999694824219
2009-07-10,16.0
2009-07-13,15.850000381469727
2009-07-14,15.720000267028809
2009-07-15,15.850000381469727
2009-07-16,15.649999618530273
2009-07-17,15.489999771118164
2009-07-20,16.1299991607666
2009-07-21,15.989999771118164
2009-07-22,16.670000076293945
2009-07-23,17.530000686645508
2009-07-24,17.670000076293945
2009-07-27,18.110000610351562
2009-07-28,18.020000457763672
2009-07-29,17.829999923706055
2009-07-30,17.670000076293945
2009-07-31,17.600000381469727
2009-08-03,17.450000762939453
2009-08-04,17.1299991607666
2009-08-05,14.5
2009-08-06,14.829999923706055
2009-08-07,14.649999618530273
2009-08-10,14.680000305175781
2009-08-11,14.229999542236328
2009-08-12,14.210000038146973
2009-08-13,14.15999984741211
2009-08-14,14.0600004196167
2009-08-17,13.630000114440918
2009-08-18,13.84000015258789
2009-08-19,13.9399995803833
2009-08-20,13.670000076293945
2009-08-21,13.569999694824219
2009-08-24,13.75
2009-08-25,13.569999694824219
2009-08-26,14.109999656677246
2009-08-27,13.770000457763672
2009-08-28,13.630000114440918
2009-08-31,14.149999618530273
2009-09-01,13.75
2009-09-02,13.479999542236328
2009-09-03,13.880000114440918
2009-09-04,14.079999923706055
2009-09-08,14.079999923706055
2009-09-09,14.210000038146973
2009-09-10,14.25
2009-09-11,14.34000015258789
2009-09-14,14.260000228881836
2009-09-15,14.239999771118164
2009-09-16,14.329999923706055
2009-09-17,14.350000381469727
2009-09-18,14.619999885559082
2009-09-21,14.729999542236328
2009-09-22,15.25
2009-09-23,15.729999542236328
2009-09-24,15.220000267028809
2009-09-25,15.369999885559082
2009-09-28,15.930000305175781
2009-09-29,15.760000228881836
2009-09-30,15.84000015258789
2009-10-01,15.819999694824219
2009-10-02,15.630000114440918
2009-10-05,15.619999885559082
2009-10-06,15.5600004196167
2009-10-07,15.640000343322754
2009-10-08,16.040000915527344
2009-10-09,16.34000015258789
2009-10-12,16.489999771118164
2009-10-13,16.489999771118164
2009-10-14,16.739999771118164
2009-10-15,16.68000030517578
2009-10-16,16.520000457763672
2009-10-19,16.719999313354492
2009-10-20,16.899999618530273
2009-10-21,17.079999923706055
2009-10-22,16.920000076293945
2009-10-23,16.93000030517578
2009-10-26,17.079999923706055
2009-10-27,17.280000686645508
2009-10-28,16.559999465942383
2009-10-29,16.6200008392334
2009-10-30,15.920000076293945
2009-11-02,15.579999923706055
2009-11-03,15.800000190734863
2009-11-04,15.649999618530273
2009-11-05,16.420000076293945
2009-11-06,16.8799991607666
2009-11-09,17.06999969482422
2009-11-10,17.06999969482422
2009-11-11,17.25
2009-11-12,17.100000381469727
2009-11-13,17.170000076293945
2009-11-16,17.280000686645508
2009-11-17,17.270000457763672
