,WIX
2014-10-06,17.5
2014-10-07,16.799999237060547
2014-10-08,17.40999984741211
2014-10-09,16.829999923706055
2014-10-10,16.520000457763672
2014-10-13,16.5
2014-10-14,16.479999542236328
2014-10-15,16.639999389648438
2014-10-16,17.780000686645508
2014-10-17,17.219999313354492
2014-10-20,17.149999618530273
2014-10-21,17.3799991607666
2014-10-22,16.84000015258789
2014-10-23,16.489999771118164
2014-10-24,16.270000457763672
2014-10-27,16.190000534057617
2014-10-28,16.6200008392334
2014-10-29,16.739999771118164
2014-10-30,16.579999923706055
2014-10-31,16.989999771118164
2014-11-03,17.059999465942383
2014-11-04,16.940000534057617
2014-11-05,17.690000534057617
2014-11-06,17.059999465942383
2014-11-07,17.440000534057617
2014-11-10,17.489999771118164
2014-11-11,17.75
2014-11-12,18.979999542236328
2014-11-13,20.350000381469727
2014-11-14,20.239999771118164
2014-11-17,19.940000534057617
2014-11-18,19.969999313354492
2014-11-19,19.989999771118164
2014-11-20,20.459999084472656
2014-11-21,21.450000762939453
2014-11-24,21.479999542236328
2014-11-25,21.979999542236328
2014-11-26,21.760000228881836
2014-11-28,21.40999984741211
2014-12-01,20.510000228881836
2014-12-02,21.079999923706055
2014-12-03,21.229999542236328
2014-12-04,21.149999618530273
2014-12-05,21.770000457763672
2014-12-08,21.469999313354492
2014-12-09,21.8700008392334
2014-12-10,21.8799991607666
2014-12-11,21.90999984741211
2014-12-12,21.59000015258789
2014-12-15,20.940000534057617
2014-12-16,19.540000915527344
2014-12-17,19.899999618530273
2014-12-18,20.600000381469727
2014-12-19,20.709999084472656
2014-12-22,20.690000534057617
2014-12-23,21.1200008392334
2014-12-24,20.860000610351562
2014-12-26,21.260000228881836
2014-12-29,20.799999237060547
2014-12-30,20.829999923706055
2014-12-31,21.0
2015-01-02,21.049999237060547
2015-01-05,20.489999771118164
2015-01-06,20.540000915527344
2015-01-07,21.329999923706055
2015-01-08,21.329999923706055
2015-01-09,20.079999923706055
2015-01-12,19.670000076293945
2015-01-13,18.739999771118164
2015-01-14,18.700000762939453
2015-01-15,18.350000381469727
2015-01-16,18.270000457763672
2015-01-20,19.100000381469727
2015-01-21,18.670000076293945
2015-01-22,19.450000762939453
2015-01-23,20.170000076293945
2015-01-26,20.31999969482422
2015-01-27,20.549999237060547
2015-01-28,19.940000534057617
2015-01-29,20.110000610351562
2015-01-30,19.780000686645508
2015-02-02,18.6299991607666
2015-02-03,18.81999969482422
2015-02-04,19.15999984741211
2015-02-05,19.260000228881836
2015-02-06,19.459999084472656
2015-02-09,18.59000015258789
2015-02-10,18.600000381469727
2015-02-11,19.209999084472656
2015-02-12,19.100000381469727
2015-02-13,18.84000015258789
2015-02-17,18.709999084472656
2015-02-18,18.860000610351562
2015-02-19,19.219999313354492
2015-02-20,19.649999618530273
2015-02-23,19.209999084472656
2015-02-24,19.020000457763672
2015-02-25,18.90999984741211
2015-02-26,18.6299991607666
2015-02-27,18.329999923706055
2015-03-02,18.229999542236328
2015-03-03,17.670000076293945
2015-03-04,17.469999313354492
2015-03-05,18.299999237060547
2015-03-06,17.799999237060547
2015-03-09,17.75
2015-03-10,17.670000076293945
2015-03-11,17.639999389648438
2015-03-12,17.959999084472656
2015-03-13,17.770000457763672
2015-03-16,17.40999984741211
2015-03-17,17.709999084472656
2015-03-18,19.0
2015-03-19,19.0
2015-03-20,18.959999084472656
2015-03-23,18.940000534057617
2015-03-24,18.670000076293945
2015-03-25,18.34000015258789
2015-03-26,18.239999771118164
2015-03-27,18.3799991607666
2015-03-30,18.790000915527344
2015-03-31,19.15999984741211
2015-04-01,18.969999313354492
2015-04-02,19.100000381469727
2015-04-06,19.34000015258789
2015-04-07,19.450000762939453
2015-04-08,19.760000228881836
2015-04-09,20.040000915527344
2015-04-10,20.479999542236328
2015-04-13,20.100000381469727
2015-04-14,20.81999969482422
2015-04-15,20.75
2015-04-16,20.459999084472656
2015-04-17,20.459999084472656
2015-04-20,20.639999389648438
2015-04-21,20.65999984741211
2015-04-22,21.020000457763672
2015-04-23,20.8799991607666
2015-04-24,20.579999923706055
2015-04-27,20.43000030517578
2015-04-28,20.489999771118164
2015-04-29,20.0
2015-04-30,19.469999313354492
2015-05-01,20.43000030517578
2015-05-04,20.15999984741211
2015-05-05,19.709999084472656
2015-05-06,22.459999084472656
2015-05-07,23.520000457763672
2015-05-08,23.75
2015-05-11,23.510000228881836
2015-05-12,23.600000381469727
2015-05-13,23.84000015258789
2015-05-14,23.860000610351562
2015-05-15,23.559999465942383
2015-05-18,23.850000381469727
2015-05-19,24.649999618530273
2015-05-20,25.389999389648438
2015-05-21,25.229999542236328
2015-05-22,24.920000076293945
2015-05-26,24.280000686645508
2015-05-27,25.0
2015-05-28,24.950000762939453
2015-05-29,24.90999984741211
2015-06-01,24.8799991607666
2015-06-02,24.950000762939453
2015-06-03,25.079999923706055
2015-06-04,24.8799991607666
2015-06-05,24.979999542236328
2015-06-08,24.8799991607666
2015-06-09,24.770000457763672
2015-06-10,24.920000076293945
2015-06-11,24.389999389648438
2015-06-12,24.5
2015-06-15,23.6299991607666
2015-06-16,24.469999313354492
2015-06-17,24.079999923706055
2015-06-18,24.700000762939453
2015-06-19,24.559999465942383
2015-06-22,24.610000610351562
2015-06-23,24.65999984741211
2015-06-24,24.219999313354492
2015-06-25,24.559999465942383
2015-06-26,24.049999237060547
2015-06-29,23.260000228881836
2015-06-30,23.6200008392334
2015-07-01,23.579999923706055
2015-07-02,23.280000686645508
2015-07-06,23.15999984741211
2015-07-07,23.600000381469727
2015-07-08,23.190000534057617
2015-07-09,23.270000457763672
2015-07-10,23.8799991607666
2015-07-13,23.90999984741211
2015-07-14,24.829999923706055
2015-07-15,25.850000381469727
2015-07-16,25.229999542236328
2015-07-17,25.610000610351562
2015-07-20,27.010000228881836
2015-07-21,27.139999389648438
2015-07-22,27.0
2015-07-23,27.389999389648438
2015-07-24,27.059999465942383
2015-07-27,27.200000762939453
2015-07-28,27.030000686645508
2015-07-29,27.010000228881836
2015-07-30,27.75
2015-07-31,28.0
2015-08-03,27.84000015258789
2015-08-04,27.399999618530273
2015-08-05,22.8700008392334
2015-08-06,21.709999084472656
2015-08-07,21.549999237060547
2015-08-10,22.450000762939453
2015-08-11,22.25
2015-08-12,21.739999771118164
2015-08-13,21.920000076293945
2015-08-14,22.15999984741211
2015-08-17,22.81999969482422
2015-08-18,22.31999969482422
2015-08-19,22.40999984741211
2015-08-20,22.06999969482422
2015-08-21,21.950000762939453
2015-08-24,20.979999542236328
2015-08-25,20.459999084472656
2015-08-26,20.34000015258789
2015-08-27,20.139999389648438
2015-08-28,20.549999237060547
2015-08-31,19.75
2015-09-01,18.899999618530273
2015-09-02,19.719999313354492
2015-09-03,19.809999465942383
2015-09-04,19.770000457763672
2015-09-08,19.81999969482422
2015-09-09,19.68000030517578
2015-09-10,19.899999618530273
2015-09-11,19.770000457763672
2015-09-14,19.6200008392334
2015-09-15,19.649999618530273
2015-09-16,19.5
2015-09-17,19.920000076293945
2015-09-18,20.270000457763672
2015-09-21,19.829999923706055
2015-09-22,19.059999465942383
2015-09-23,19.209999084472656
2015-09-24,18.8700008392334
2015-09-25,18.139999389648438
2015-09-28,17.510000228881836
2015-09-29,17.280000686645508
2015-09-30,17.420000076293945
2015-10-01,17.5
2015-10-02,18.950000762939453
2015-10-05,19.6200008392334
2015-10-06,19.90999984741211
2015-10-07,20.0
2015-10-08,20.1299991607666
2015-10-09,20.239999771118164
2015-10-12,20.06999969482422
2015-10-13,19.979999542236328
2015-10-14,20.030000686645508
2015-10-15,20.8799991607666
2015-10-16,21.299999237060547
2015-10-19,21.260000228881836
2015-10-20,21.549999237060547
2015-10-21,21.43000030517578
2015-10-22,21.739999771118164
2015-10-23,21.829999923706055
2015-10-26,22.18000030517578
2015-10-27,21.709999084472656
2015-10-28,22.170000076293945
2015-10-29,22.020000457763672
2015-10-30,22.1200008392334
2015-11-02,23.079999923706055
2015-11-03,21.670000076293945
2015-11-04,22.6299991607666
2015-11-05,22.739999771118164
2015-11-06,23.18000030517578
2015-11-09,23.139999389648438
2015-11-10,22.920000076293945
2015-11-11,23.059999465942383
2015-11-12,22.950000762939453
2015-11-13,22.729999542236328
2015-11-16,22.969999313354492
2015-11-17,23.09000015258789
2015-11-18,23.8700008392334
2015-11-19,24.469999313354492
2015-11-20,24.520000457763672
2015-11-23,24.670000076293945
2015-11-24,23.75
2015-11-25,24.6299991607666
2015-11-27,24.75
2015-11-30,24.850000381469727
2015-12-01,25.309999465942383
2015-12-02,25.520000457763672
2015-12-03,24.450000762939453
2015-12-04,24.75
2015-12-07,24.399999618530273
2015-12-08,24.65999984741211
2015-12-09,23.770000457763672
2015-12-10,23.81999969482422
2015-12-11,22.860000610351562
2015-12-14,22.65999984741211
2015-12-15,22.84000015258789
2015-12-16,23.350000381469727
2015-12-17,22.90999984741211
2015-12-18,22.399999618530273
2015-12-21,22.40999984741211
2015-12-22,22.639999389648438
2015-12-23,22.6200008392334
2015-12-24,22.690000534057617
2015-12-28,22.6200008392334
2015-12-29,22.889999389648438
2015-12-30,22.5
2015-12-31,22.75
2016-01-04,22.510000228881836
2016-01-05,22.780000686645508
2016-01-06,23.059999465942383
2016-01-07,22.309999465942383
2016-01-08,21.8700008392334
2016-01-11,21.950000762939453
2016-01-12,22.270000457763672
2016-01-13,20.760000228881836
2016-01-14,21.149999618530273
2016-01-15,21.040000915527344
2016-01-19,20.170000076293945
2016-01-20,19.969999313354492
2016-01-21,19.90999984741211
2016-01-22,21.020000457763672
2016-01-25,20.770000457763672
2016-01-26,20.889999389648438
2016-01-27,20.1299991607666
2016-01-28,20.1200008392334
2016-01-29,20.420000076293945
2016-02-01,20.420000076293945
2016-02-02,19.899999618530273
2016-02-03,19.59000015258789
2016-02-04,19.489999771118164
2016-02-05,18.010000228881836
2016-02-08,16.979999542236328
2016-02-09,15.850000381469727
2016-02-10,17.850000381469727
2016-02-11,17.459999084472656
2016-02-12,19.030000686645508
2016-02-16,19.040000915527344
2016-02-17,19.600000381469727
2016-02-18,19.450000762939453
2016-02-19,19.75
2016-02-22,19.709999084472656
2016-02-23,19.030000686645508
2016-02-24,19.25
2016-02-25,19.0
2016-02-26,19.15999984741211
2016-02-29,19.229999542236328
2016-03-01,19.200000762939453
2016-03-02,20.209999084472656
2016-03-03,20.399999618530273
2016-03-04,20.030000686645508
2016-03-07,20.6299991607666
2016-03-08,19.59000015258789
2016-03-09,19.979999542236328
2016-03-10,20.18000030517578
2016-03-11,20.670000076293945
2016-03-14,20.280000686645508
2016-03-15,19.59000015258789
2016-03-16,20.15999984741211
2016-03-17,20.110000610351562
2016-03-18,20.0
2016-03-21,19.8799991607666
2016-03-22,19.579999923706055
2016-03-23,19.59000015258789
2016-03-24,19.700000762939453
2016-03-28,19.760000228881836
2016-03-29,20.0
2016-03-30,20.149999618530273
2016-03-31,20.270000457763672
2016-04-01,20.020000457763672
2016-04-04,20.799999237060547
2016-04-05,20.520000457763672
2016-04-06,21.239999771118164
2016-04-07,21.010000228881836
2016-04-08,21.1299991607666
2016-04-11,20.93000030517578
2016-04-12,21.280000686645508
2016-04-13,21.399999618530273
2016-04-14,22.34000015258789
2016-04-15,22.6200008392334
2016-04-18,22.899999618530273
2016-04-19,23.299999237060547
2016-04-20,23.940000534057617
2016-04-21,23.959999084472656
2016-04-22,24.34000015258789
2016-04-25,24.399999618530273
2016-04-26,24.18000030517578
2016-04-27,24.350000381469727
2016-04-28,24.68000030517578
2016-04-29,24.719999313354492
2016-05-02,24.860000610351562
2016-05-03,24.40999984741211
2016-05-04,24.959999084472656
2016-05-05,25.399999618530273
2016-05-06,25.600000381469727
2016-05-09,25.690000534057617
2016-05-10,26.25
2016-05-11,26.510000228881836
2016-05-12,26.5
2016-05-13,26.420000076293945
2016-05-16,25.889999389648438
2016-05-17,25.350000381469727
2016-05-18,25.950000762939453
2016-05-19,25.639999389648438
2016-05-20,26.270000457763672
2016-05-23,25.6299991607666
2016-05-24,25.8799991607666
2016-05-25,26.15999984741211
2016-05-26,26.239999771118164
2016-05-27,26.81999969482422
2016-05-31,27.65999984741211
2016-06-01,27.229999542236328
2016-06-02,27.520000457763672
2016-06-03,26.950000762939453
2016-06-06,27.030000686645508
2016-06-07,27.5
2016-06-08,27.950000762939453
2016-06-09,29.139999389648438
2016-06-10,28.889999389648438
2016-06-13,27.75
2016-06-14,28.149999618530273
2016-06-15,28.040000915527344
2016-06-16,27.5
2016-06-17,27.209999084472656
2016-06-20,27.760000228881836
2016-06-21,27.479999542236328
2016-06-22,27.780000686645508
2016-06-23,27.899999618530273
2016-06-24,27.5
2016-06-27,27.40999984741211
2016-06-28,28.510000228881836
2016-06-29,29.959999084472656
2016-06-30,30.350000381469727
2016-07-01,30.709999084472656
2016-07-05,30.809999465942383
2016-07-06,30.56999969482422
2016-07-07,30.920000076293945
2016-07-08,31.469999313354492
2016-07-11,31.700000762939453
2016-07-12,31.809999465942383
2016-07-13,31.479999542236328
2016-07-14,31.06999969482422
2016-07-15,31.31999969482422
2016-07-18,31.450000762939453
2016-07-19,31.18000030517578
2016-07-20,31.770000457763672
2016-07-21,30.90999984741211
2016-07-22,31.06999969482422
2016-07-25,31.540000915527344
2016-07-26,31.649999618530273
2016-07-27,36.52000045776367
2016-07-28,35.90999984741211
2016-07-29,35.599998474121094
2016-08-01,35.97999954223633
2016-08-02,35.869998931884766
2016-08-03,35.27000045776367
2016-08-04,36.0
2016-08-05,36.16999816894531
2016-08-08,36.9900016784668
2016-08-09,38.11000061035156
2016-08-10,38.380001068115234
2016-08-11,38.70000076293945
2016-08-12,38.70000076293945
2016-08-15,38.36000061035156
2016-08-16,38.130001068115234
2016-08-17,37.65999984741211
2016-08-18,38.349998474121094
2016-08-19,38.61000061035156
2016-08-22,38.439998626708984
2016-08-23,39.630001068115234
2016-08-24,40.119998931884766
2016-08-25,40.189998626708984
2016-08-26,40.34000015258789
2016-08-29,40.310001373291016
2016-08-30,41.79999923706055
2016-08-31,41.81999969482422
2016-09-01,41.880001068115234
2016-09-02,42.349998474121094
2016-09-06,43.2599983215332
2016-09-07,44.439998626708984
2016-09-08,43.58000183105469
2016-09-09,42.18000030517578
2016-09-12,42.349998474121094
2016-09-13,41.869998931884766
2016-09-14,43.25
2016-09-15,43.2400016784668
2016-09-16,44.220001220703125
2016-09-19,44.630001068115234
2016-09-20,45.439998626708984
2016-09-21,44.400001525878906
2016-09-22,45.290000915527344
2016-09-23,43.279998779296875
2016-09-26,43.689998626708984
2016-09-27,44.08000183105469
2016-09-28,44.099998474121094
2016-09-29,43.97999954223633
2016-09-30,43.43000030517578
2016-10-03,43.09000015258789
2016-10-04,43.97999954223633
2016-10-05,43.84000015258789
2016-10-06,43.58000183105469
2016-10-07,43.130001068115234
2016-10-10,43.900001525878906
2016-10-11,43.95000076293945
2016-10-12,44.0
2016-10-13,43.599998474121094
2016-10-14,43.75
2016-10-17,43.900001525878906
2016-10-18,44.20000076293945
2016-10-19,46.400001525878906
2016-10-20,44.79999923706055
2016-10-21,44.849998474121094
2016-10-24,45.70000076293945
2016-10-25,44.400001525878906
2016-10-26,42.70000076293945
2016-10-27,41.29999923706055
2016-10-28,41.20000076293945
2016-10-31,40.0
2016-11-01,41.0
2016-11-02,39.04999923706055
2016-11-03,39.0
2016-11-04,39.04999923706055
2016-11-07,40.20000076293945
2016-11-08,40.79999923706055
2016-11-09,42.599998474121094
2016-11-10,47.849998474121094
2016-11-11,49.45000076293945
2016-11-14,46.75
2016-11-15,46.099998474121094
2016-11-16,47.150001525878906
2016-11-17,48.650001525878906
2016-11-18,51.400001525878906
2016-11-21,50.95000076293945
2016-11-22,51.45000076293945
2016-11-23,52.099998474121094
2016-11-25,51.54999923706055
2016-11-28,51.04999923706055
2016-11-29,51.04999923706055
2016-11-30,49.5
2016-12-01,47.5
2016-12-02,46.400001525878906
2016-12-05,48.400001525878906
2016-12-06,48.04999923706055
2016-12-07,47.900001525878906
2016-12-08,47.849998474121094
2016-12-09,46.900001525878906
2016-12-12,44.79999923706055
2016-12-13,44.04999923706055
2016-12-14,44.099998474121094
2016-12-15,44.79999923706055
2016-12-16,44.29999923706055
2016-12-19,43.45000076293945
2016-12-20,43.75
2016-12-21,43.5
2016-12-22,43.349998474121094
2016-12-23,43.54999923706055
2016-12-27,43.650001525878906
2016-12-28,43.349998474121094
2016-12-29,44.75
2016-12-30,44.54999923706055
2017-01-03,44.95000076293945
2017-01-04,46.20000076293945
2017-01-05,47.0
2017-01-06,47.45000076293945
2017-01-09,47.900001525878906
2017-01-10,48.5
2017-01-11,51.0
2017-01-12,50.349998474121094
2017-01-13,50.650001525878906
2017-01-17,51.04999923706055
2017-01-18,52.5
2017-01-19,54.04999923706055
2017-01-20,53.45000076293945
2017-01-23,53.75
2017-01-24,55.29999923706055
2017-01-25,56.20000076293945
2017-01-26,55.04999923706055
2017-01-27,54.70000076293945
2017-01-30,53.25
2017-01-31,52.54999923706055
2017-02-01,52.25
2017-02-02,51.45000076293945
2017-02-03,52.20000076293945
2017-02-06,51.900001525878906
2017-02-07,51.900001525878906
2017-02-08,52.849998474121094
2017-02-09,54.349998474121094
2017-02-10,53.349998474121094
2017-02-13,52.95000076293945
2017-02-14,52.95000076293945
2017-02-15,61.5
2017-02-16,62.95000076293945
2017-02-17,63.849998474121094
2017-02-21,65.55000305175781
2017-02-22,65.55000305175781
2017-02-23,63.25
2017-02-24,65.05000305175781
2017-02-27,64.05000305175781
2017-02-28,62.29999923706055
2017-03-01,62.75
2017-03-02,62.099998474121094
2017-03-03,61.400001525878906
2017-03-06,62.25
2017-03-07,63.849998474121094
2017-03-08,63.5
2017-03-09,64.30000305175781
2017-03-10,65.9000015258789
2017-03-13,68.0999984741211
2017-03-14,69.25
2017-03-15,68.5
2017-03-16,68.80000305175781
2017-03-17,68.5999984741211
2017-03-20,68.94999694824219
2017-03-21,67.0999984741211
2017-03-22,67.1500015258789
2017-03-23,66.0
2017-03-24,66.6500015258789
2017-03-27,66.1500015258789
2017-03-28,66.30000305175781
2017-03-29,66.75
2017-03-30,65.8499984741211
2017-03-31,67.9000015258789
2017-04-03,74.75
2017-04-04,75.19999694824219
2017-04-05,75.9000015258789
2017-04-06,76.30000305175781
2017-04-07,76.25
2017-04-10,76.30000305175781
2017-04-11,76.5
2017-04-12,74.5999984741211
2017-04-13,75.0
2017-04-17,73.4000015258789
2017-04-18,70.55000305175781
2017-04-19,69.69999694824219
2017-04-20,68.9000015258789
2017-04-21,70.5999984741211
2017-04-24,73.5999984741211
2017-04-25,82.25
2017-04-26,82.25
2017-04-27,81.19999694824219
2017-04-28,82.44999694824219
2017-05-01,81.4000015258789
2017-05-02,75.44999694824219
2017-05-03,75.4000015258789
2017-05-04,76.19999694824219
2017-05-05,73.30000305175781
2017-05-08,75.30000305175781
2017-05-09,74.1500015258789
2017-05-10,77.44999694824219
2017-05-11,74.19999694824219
2017-05-12,78.30000305175781
2017-05-15,78.4000015258789
2017-05-16,76.8499984741211
2017-05-17,72.1500015258789
2017-05-18,73.80000305175781
2017-05-19,73.94999694824219
2017-05-22,76.30000305175781
2017-05-23,73.44999694824219
2017-05-24,75.3499984741211
2017-05-25,76.0999984741211
2017-05-26,77.25
2017-05-30,74.75
2017-05-31,73.69999694824219
2017-06-01,73.75
2017-06-02,76.6500015258789
2017-06-05,75.55000305175781
2017-06-06,77.75
2017-06-07,79.44999694824219
2017-06-08,78.8499984741211
2017-06-09,73.75
2017-06-12,70.55000305175781
2017-06-13,73.1500015258789
2017-06-14,70.5
2017-06-15,68.9000015258789
2017-06-16,69.25
2017-06-19,71.8499984741211
2017-06-20,70.75
2017-06-21,72.30000305175781
2017-06-22,72.80000305175781
2017-06-23,76.94999694824219
2017-06-26,72.55000305175781
2017-06-27,71.1500015258789
2017-06-28,73.3499984741211
2017-06-29,69.5
2017-06-30,69.5999984741211
2017-07-03,69.19999694824219
2017-07-05,70.25
2017-07-06,69.30000305175781
2017-07-07,70.30000305175781
2017-07-10,69.4000015258789
2017-07-11,71.4000015258789
2017-07-12,74.1500015258789
2017-07-13,73.8499984741211
2017-07-14,73.8499984741211
2017-07-17,73.9000015258789
2017-07-18,73.0999984741211
2017-07-19,76.1500015258789
2017-07-20,73.19999694824219
2017-07-21,73.0999984741211
2017-07-24,75.6500015258789
2017-07-25,75.94999694824219
2017-07-26,76.8499984741211
2017-07-27,73.5999984741211
2017-07-28,63.900001525878906
2017-07-31,61.70000076293945
2017-08-01,62.349998474121094
2017-08-02,61.650001525878906
2017-08-03,62.75
2017-08-04,60.25
2017-08-07,58.599998474121094
2017-08-08,58.650001525878906
2017-08-09,58.599998474121094
2017-08-10,56.900001525878906
2017-08-11,57.70000076293945
2017-08-14,60.5
2017-08-15,58.150001525878906
2017-08-16,60.0
2017-08-17,59.79999923706055
2017-08-18,60.150001525878906
2017-08-21,59.04999923706055
2017-08-22,60.650001525878906
2017-08-23,60.650001525878906
2017-08-24,60.95000076293945
2017-08-25,60.20000076293945
2017-08-28,60.54999923706055
