,BPY
2013-09-11,19.190000534057617
2013-09-12,19.299999237060547
2013-09-13,19.25
2013-09-16,19.290000915527344
2013-09-17,19.3700008392334
2013-09-18,19.6200008392334
2013-09-19,19.940000534057617
2013-09-20,19.780000686645508
2013-09-23,19.579999923706055
2013-09-24,19.399999618530273
2013-09-25,19.389999389648438
2013-09-26,19.559999465942383
2013-09-27,19.34000015258789
2013-09-30,19.3799991607666
2013-10-01,19.270000457763672
2013-10-02,19.329999923706055
2013-10-03,19.059999465942383
2013-10-04,19.15999984741211
2013-10-07,19.229999542236328
2013-10-08,19.100000381469727
2013-10-09,19.030000686645508
2013-10-10,19.09000015258789
2013-10-11,19.030000686645508
2013-10-14,19.059999465942383
2013-10-15,19.110000610351562
2013-10-16,19.299999237060547
2013-10-17,19.489999771118164
2013-10-18,19.809999465942383
2013-10-21,19.809999465942383
2013-10-22,19.6200008392334
2013-10-23,19.65999984741211
2013-10-24,19.719999313354492
2013-10-25,19.700000762939453
2013-10-28,19.59000015258789
2013-10-29,19.530000686645508
2013-10-30,19.3799991607666
2013-10-31,19.260000228881836
2013-11-01,19.31999969482422
2013-11-04,19.290000915527344
2013-11-05,19.18000030517578
2013-11-06,19.139999389648438
2013-11-07,19.030000686645508
2013-11-08,19.229999542236328
2013-11-11,19.149999618530273
2013-11-12,19.100000381469727
2013-11-13,19.25
2013-11-14,19.309999465942383
2013-11-15,19.450000762939453
2013-11-18,19.420000076293945
2013-11-19,19.299999237060547
2013-11-20,19.139999389648438
2013-11-21,19.1299991607666
2013-11-22,19.200000762939453
2013-11-25,19.440000534057617
2013-11-26,19.360000610351562
2013-11-27,19.6200008392334
2013-11-29,19.719999313354492
2013-12-02,19.729999542236328
2013-12-03,19.600000381469727
2013-12-04,19.459999084472656
2013-12-05,19.299999237060547
2013-12-06,19.5
2013-12-09,20.1299991607666
2013-12-10,20.399999618530273
2013-12-11,20.40999984741211
2013-12-12,20.200000762939453
2013-12-13,19.770000457763672
2013-12-16,19.790000915527344
2013-12-17,19.790000915527344
2013-12-18,20.209999084472656
2013-12-19,20.139999389648438
2013-12-20,20.0
2013-12-23,20.079999923706055
2013-12-24,20.09000015258789
2013-12-26,20.1200008392334
2013-12-27,19.969999313354492
2013-12-30,19.959999084472656
2013-12-31,19.940000534057617
2014-01-02,19.850000381469727
2014-01-03,19.790000915527344
2014-01-06,19.8799991607666
2014-01-07,19.450000762939453
2014-01-08,19.34000015258789
2014-01-09,19.15999984741211
2014-01-10,19.200000762939453
2014-01-13,19.1200008392334
2014-01-14,19.170000076293945
2014-01-15,19.15999984741211
2014-01-16,19.18000030517578
2014-01-17,19.0
2014-01-21,19.1299991607666
2014-01-22,19.020000457763672
2014-01-23,19.110000610351562
2014-01-24,19.020000457763672
2014-01-27,19.0
2014-01-28,19.149999618530273
2014-01-29,19.0
2014-01-30,18.950000762939453
2014-01-31,18.950000762939453
2014-02-03,18.739999771118164
2014-02-04,18.68000030517578
2014-02-05,18.610000610351562
2014-02-06,18.799999237060547
2014-02-07,18.6299991607666
2014-02-10,18.790000915527344
2014-02-11,19.209999084472656
2014-02-12,19.440000534057617
2014-02-13,19.440000534057617
2014-02-14,19.450000762939453
2014-02-18,19.709999084472656
2014-02-19,19.5
2014-02-20,19.65999984741211
2014-02-21,19.84000015258789
2014-02-24,19.81999969482422
2014-02-25,19.75
2014-02-26,19.5
2014-02-27,19.5
2014-02-28,19.34000015258789
2014-03-03,19.5
2014-03-04,19.90999984741211
2014-03-05,19.760000228881836
2014-03-06,19.639999389648438
2014-03-07,19.549999237060547
2014-03-10,19.489999771118164
2014-03-11,19.6200008392334
2014-03-12,19.489999771118164
2014-03-13,19.270000457763672
2014-03-14,19.0
2014-03-17,19.0
2014-03-18,18.81999969482422
2014-03-19,18.799999237060547
2014-03-20,18.90999984741211
2014-03-21,19.100000381469727
2014-03-24,18.610000610351562
2014-03-25,18.84000015258789
2014-03-26,18.790000915527344
2014-03-27,18.780000686645508
2014-03-28,18.850000381469727
2014-03-31,18.700000762939453
2014-04-01,18.90999984741211
2014-04-02,18.989999771118164
2014-04-03,18.649999618530273
2014-04-04,18.84000015258789
2014-04-07,18.93000030517578
2014-04-08,19.1299991607666
2014-04-09,19.1299991607666
2014-04-10,19.079999923706055
2014-04-11,19.040000915527344
2014-04-14,19.190000534057617
2014-04-15,19.219999313354492
2014-04-16,19.420000076293945
2014-04-17,19.600000381469727
2014-04-21,19.649999618530273
2014-04-22,19.780000686645508
2014-04-23,19.649999618530273
2014-04-24,19.59000015258789
2014-04-25,19.520000457763672
2014-04-28,19.329999923706055
2014-04-29,19.34000015258789
2014-04-30,19.459999084472656
2014-05-01,19.5
2014-05-02,19.469999313354492
2014-05-05,19.440000534057617
2014-05-06,19.290000915527344
2014-05-07,19.700000762939453
2014-05-08,19.940000534057617
2014-05-09,20.049999237060547
2014-05-12,20.100000381469727
2014-05-13,19.959999084472656
2014-05-14,20.010000228881836
2014-05-15,19.8799991607666
2014-05-16,20.020000457763672
2014-05-19,19.959999084472656
2014-05-20,19.8799991607666
2014-05-21,19.899999618530273
2014-05-22,20.25
2014-05-23,20.31999969482422
2014-05-27,20.459999084472656
2014-05-28,20.190000534057617
2014-05-29,20.149999618530273
2014-05-30,20.030000686645508
2014-06-02,20.040000915527344
2014-06-03,20.15999984741211
2014-06-04,20.190000534057617
2014-06-05,20.260000228881836
2014-06-06,20.59000015258789
2014-06-09,20.6200008392334
2014-06-10,20.530000686645508
2014-06-11,20.549999237060547
2014-06-12,20.34000015258789
2014-06-13,20.489999771118164
2014-06-16,20.700000762939453
2014-06-17,20.850000381469727
2014-06-18,20.719999313354492
2014-06-19,20.670000076293945
2014-06-20,20.799999237060547
2014-06-23,20.530000686645508
2014-06-24,20.600000381469727
2014-06-25,20.760000228881836
2014-06-26,20.75
2014-06-27,20.700000762939453
2014-06-30,20.8700008392334
2014-07-01,20.690000534057617
2014-07-02,20.739999771118164
2014-07-03,20.969999313354492
2014-07-07,20.549999237060547
2014-07-08,20.530000686645508
2014-07-09,20.469999313354492
2014-07-10,20.489999771118164
2014-07-11,20.530000686645508
2014-07-14,20.770000457763672
2014-07-15,20.59000015258789
2014-07-16,20.600000381469727
2014-07-17,20.610000610351562
2014-07-18,20.5
2014-07-21,20.559999465942383
2014-07-22,20.6299991607666
2014-07-23,20.84000015258789
2014-07-24,20.81999969482422
2014-07-25,20.780000686645508
2014-07-28,20.920000076293945
2014-07-29,20.950000762939453
2014-07-30,20.860000610351562
2014-07-31,20.639999389648438
2014-08-01,20.5
2014-08-04,20.34000015258789
2014-08-05,20.399999618530273
2014-08-06,20.549999237060547
2014-08-07,20.639999389648438
2014-08-08,20.920000076293945
2014-08-11,21.25
2014-08-12,21.25
2014-08-13,21.350000381469727
2014-08-14,21.56999969482422
2014-08-15,21.729999542236328
2014-08-18,21.670000076293945
2014-08-19,21.649999618530273
2014-08-20,21.559999465942383
2014-08-21,21.479999542236328
2014-08-22,21.3700008392334
2014-08-25,21.25
2014-08-26,21.280000686645508
2014-08-27,21.360000610351562
2014-08-28,21.350000381469727
2014-08-29,21.350000381469727
2014-09-02,21.389999389648438
2014-09-03,21.389999389648438
2014-09-04,21.670000076293945
2014-09-05,21.809999465942383
2014-09-08,21.510000228881836
2014-09-09,21.399999618530273
2014-09-10,21.309999465942383
2014-09-11,21.219999313354492
2014-09-12,21.030000686645508
2014-09-15,20.829999923706055
2014-09-16,21.020000457763672
2014-09-17,21.040000915527344
2014-09-18,21.239999771118164
2014-09-19,21.219999313354492
2014-09-22,21.079999923706055
2014-09-23,21.020000457763672
2014-09-24,21.329999923706055
2014-09-25,21.030000686645508
2014-09-26,21.040000915527344
2014-09-29,21.079999923706055
2014-09-30,21.06999969482422
2014-10-01,20.780000686645508
2014-10-02,20.790000915527344
2014-10-03,21.15999984741211
2014-10-06,21.469999313354492
2014-10-07,21.40999984741211
2014-10-08,21.540000915527344
2014-10-09,21.540000915527344
2014-10-10,21.350000381469727
2014-10-13,21.18000030517578
2014-10-14,21.489999771118164
2014-10-15,21.170000076293945
2014-10-16,21.149999618530273
2014-10-17,21.389999389648438
2014-10-20,21.510000228881836
2014-10-21,21.799999237060547
2014-10-22,21.700000762939453
2014-10-23,21.899999618530273
2014-10-24,22.229999542236328
2014-10-27,22.309999465942383
2014-10-28,22.6200008392334
2014-10-29,22.559999465942383
2014-10-30,22.600000381469727
2014-10-31,22.75
2014-11-03,22.709999084472656
2014-11-04,22.350000381469727
2014-11-05,22.690000534057617
2014-11-06,22.360000610351562
2014-11-07,22.719999313354492
2014-11-10,23.139999389648438
2014-11-11,23.399999618530273
2014-11-12,23.260000228881836
2014-11-13,23.030000686645508
2014-11-14,23.360000610351562
2014-11-17,23.34000015258789
2014-11-18,23.43000030517578
2014-11-19,23.440000534057617
2014-11-20,23.440000534057617
2014-11-21,23.280000686645508
2014-11-24,23.530000686645508
2014-11-25,23.420000076293945
2014-11-26,23.610000610351562
2014-11-28,23.6299991607666
2014-12-01,22.989999771118164
2014-12-02,23.280000686645508
2014-12-03,23.34000015258789
2014-12-04,23.25
2014-12-05,23.0
2014-12-08,23.06999969482422
2014-12-09,23.049999237060547
2014-12-10,22.700000762939453
2014-12-11,22.639999389648438
2014-12-12,22.610000610351562
2014-12-15,22.15999984741211
2014-12-16,22.229999542236328
2014-12-17,22.860000610351562
2014-12-18,23.079999923706055
2014-12-19,23.100000381469727
2014-12-22,23.079999923706055
2014-12-23,23.40999984741211
2014-12-24,23.399999618530273
2014-12-26,23.290000915527344
2014-12-29,23.309999465942383
2014-12-30,23.290000915527344
2014-12-31,22.8700008392334
2015-01-02,22.950000762939453
2015-01-05,23.09000015258789
2015-01-06,23.030000686645508
2015-01-07,23.31999969482422
2015-01-08,23.489999771118164
2015-01-09,23.75
2015-01-12,23.959999084472656
2015-01-13,24.239999771118164
2015-01-14,24.280000686645508
2015-01-15,24.079999923706055
2015-01-16,24.34000015258789
2015-01-20,24.360000610351562
2015-01-21,24.1299991607666
2015-01-22,24.170000076293945
2015-01-23,23.969999313354492
2015-01-26,24.139999389648438
2015-01-27,23.780000686645508
2015-01-28,23.940000534057617
2015-01-29,24.200000762939453
2015-01-30,24.040000915527344
2015-02-02,23.93000030517578
2015-02-03,24.450000762939453
2015-02-04,24.3799991607666
2015-02-05,25.06999969482422
2015-02-06,24.90999984741211
2015-02-09,25.09000015258789
2015-02-10,24.969999313354492
2015-02-11,25.34000015258789
2015-02-12,26.219999313354492
2015-02-13,26.200000762939453
2015-02-17,26.09000015258789
2015-02-18,25.989999771118164
2015-02-19,25.270000457763672
2015-02-20,25.09000015258789
2015-02-23,24.81999969482422
2015-02-24,24.579999923706055
2015-02-25,24.65999984741211
2015-02-26,24.549999237060547
2015-02-27,24.84000015258789
2015-03-02,24.739999771118164
2015-03-03,24.549999237060547
2015-03-04,24.969999313354492
2015-03-05,24.889999389648438
2015-03-06,23.729999542236328
2015-03-09,23.81999969482422
2015-03-10,23.68000030517578
2015-03-11,23.670000076293945
2015-03-12,23.610000610351562
2015-03-13,23.200000762939453
2015-03-16,23.360000610351562
2015-03-17,23.860000610351562
2015-03-18,24.350000381469727
2015-03-19,24.100000381469727
2015-03-20,24.270000457763672
2015-03-23,24.049999237060547
2015-03-24,24.100000381469727
2015-03-25,24.059999465942383
2015-03-26,23.829999923706055
2015-03-27,24.239999771118164
2015-03-30,24.469999313354492
2015-03-31,24.25
2015-04-01,24.3799991607666
2015-04-02,24.3799991607666
2015-04-06,24.549999237060547
2015-04-07,24.34000015258789
2015-04-08,24.299999237060547
2015-04-09,24.100000381469727
2015-04-10,24.059999465942383
2015-04-13,24.030000686645508
2015-04-14,24.020000457763672
2015-04-15,24.309999465942383
2015-04-16,24.649999618530273
2015-04-17,24.3700008392334
2015-04-20,24.5
2015-04-21,24.469999313354492
2015-04-22,24.170000076293945
2015-04-23,24.200000762939453
2015-04-24,24.079999923706055
2015-04-27,24.040000915527344
2015-04-28,24.09000015258789
2015-04-29,23.700000762939453
2015-04-30,23.170000076293945
2015-05-01,22.899999618530273
2015-05-04,22.8700008392334
2015-05-05,22.540000915527344
2015-05-06,22.8799991607666
2015-05-07,23.299999237060547
2015-05-08,23.43000030517578
2015-05-11,23.40999984741211
2015-05-12,23.25
2015-05-13,23.420000076293945
2015-05-14,23.610000610351562
2015-05-15,23.690000534057617
2015-05-18,23.389999389648438
2015-05-19,23.270000457763672
2015-05-20,23.200000762939453
2015-05-21,23.329999923706055
2015-05-22,23.139999389648438
2015-05-26,22.81999969482422
2015-05-27,22.59000015258789
2015-05-28,22.860000610351562
2015-05-29,23.010000228881836
2015-06-01,23.010000228881836
2015-06-02,22.81999969482422
2015-06-03,22.610000610351562
2015-06-04,22.1299991607666
2015-06-05,22.290000915527344
2015-06-08,22.399999618530273
2015-06-09,22.479999542236328
2015-06-10,22.59000015258789
2015-06-11,22.520000457763672
2015-06-12,22.719999313354492
2015-06-15,22.920000076293945
2015-06-16,22.8700008392334
2015-06-17,22.8700008392334
2015-06-18,23.079999923706055
2015-06-19,22.84000015258789
2015-06-22,22.700000762939453
2015-06-23,22.309999465942383
2015-06-24,22.079999923706055
2015-06-25,22.5
2015-06-26,22.3799991607666
2015-06-29,22.040000915527344
2015-06-30,22.049999237060547
2015-07-01,22.010000228881836
2015-07-02,22.260000228881836
2015-07-06,22.389999389648438
2015-07-07,22.389999389648438
2015-07-08,22.34000015258789
2015-07-09,22.1200008392334
2015-07-10,22.25
2015-07-13,21.899999618530273
2015-07-14,21.670000076293945
2015-07-15,21.549999237060547
2015-07-16,21.469999313354492
2015-07-17,21.31999969482422
2015-07-20,21.329999923706055
2015-07-21,21.450000762939453
2015-07-22,21.649999618530273
2015-07-23,21.530000686645508
2015-07-24,21.149999618530273
2015-07-27,20.459999084472656
2015-07-28,20.469999313354492
2015-07-29,20.649999618530273
2015-07-30,20.520000457763672
2015-07-31,20.3799991607666
2015-08-03,20.25
2015-08-04,21.219999313354492
2015-08-05,22.350000381469727
2015-08-06,22.18000030517578
2015-08-07,22.389999389648438
2015-08-10,22.600000381469727
2015-08-11,22.81999969482422
2015-08-12,23.0
2015-08-13,22.6299991607666
2015-08-14,22.43000030517578
2015-08-17,22.34000015258789
2015-08-18,22.229999542236328
2015-08-19,22.170000076293945
2015-08-20,22.110000610351562
2015-08-21,21.399999618530273
2015-08-24,20.510000228881836
2015-08-25,21.030000686645508
2015-08-26,21.079999923706055
2015-08-27,20.979999542236328
2015-08-28,20.770000457763672
2015-08-31,20.809999465942383
2015-09-01,20.459999084472656
2015-09-02,20.280000686645508
2015-09-03,20.540000915527344
2015-09-04,20.200000762939453
2015-09-08,20.56999969482422
2015-09-09,20.530000686645508
2015-09-10,20.479999542236328
2015-09-11,20.790000915527344
2015-09-14,20.93000030517578
2015-09-15,21.100000381469727
2015-09-16,21.239999771118164
2015-09-17,21.299999237060547
2015-09-18,21.209999084472656
2015-09-21,21.610000610351562
2015-09-22,21.6299991607666
2015-09-23,21.510000228881836
2015-09-24,21.510000228881836
2015-09-25,21.6299991607666
2015-09-28,21.3700008392334
2015-09-29,21.239999771118164
2015-09-30,21.459999084472656
2015-10-01,21.600000381469727
2015-10-02,21.920000076293945
2015-10-05,21.8799991607666
2015-10-06,21.780000686645508
2015-10-07,21.889999389648438
2015-10-08,22.020000457763672
2015-10-09,22.350000381469727
2015-10-12,22.610000610351562
2015-10-13,22.420000076293945
2015-10-14,22.309999465942383
2015-10-15,22.610000610351562
2015-10-16,22.649999618530273
2015-10-19,22.690000534057617
2015-10-20,22.93000030517578
2015-10-21,22.760000228881836
2015-10-22,23.139999389648438
2015-10-23,23.350000381469727
2015-10-26,23.479999542236328
2015-10-27,23.389999389648438
2015-10-28,23.530000686645508
2015-10-29,23.8799991607666
2015-10-30,23.540000915527344
2015-11-02,23.809999465942383
2015-11-03,23.719999313354492
2015-11-04,23.31999969482422
2015-11-05,23.59000015258789
2015-11-06,23.020000457763672
2015-11-09,22.450000762939453
2015-11-10,22.209999084472656
2015-11-11,22.3700008392334
2015-11-12,22.520000457763672
2015-11-13,22.260000228881836
2015-11-16,22.200000762939453
2015-11-17,22.34000015258789
2015-11-18,22.649999618530273
2015-11-19,22.729999542236328
2015-11-20,22.780000686645508
2015-11-23,22.8799991607666
2015-11-24,22.760000228881836
2015-11-25,22.469999313354492
2015-11-27,22.8799991607666
2015-11-30,22.31999969482422
2015-12-01,22.469999313354492
2015-12-02,22.34000015258789
2015-12-03,22.18000030517578
2015-12-04,22.420000076293945
2015-12-07,22.1299991607666
2015-12-08,22.030000686645508
2015-12-09,21.81999969482422
2015-12-10,21.610000610351562
2015-12-11,21.43000030517578
2015-12-14,21.450000762939453
2015-12-15,21.920000076293945
2015-12-16,22.239999771118164
2015-12-17,22.149999618530273
2015-12-18,22.600000381469727
2015-12-21,22.219999313354492
2015-12-22,22.729999542236328
2015-12-23,22.899999618530273
2015-12-24,23.030000686645508
2015-12-28,22.719999313354492
2015-12-29,23.1299991607666
2015-12-30,22.90999984741211
2015-12-31,23.239999771118164
2016-01-04,22.670000076293945
2016-01-05,22.170000076293945
2016-01-06,21.6299991607666
2016-01-07,20.780000686645508
2016-01-08,20.780000686645508
2016-01-11,20.700000762939453
2016-01-12,20.790000915527344
2016-01-13,20.239999771118164
2016-01-14,20.329999923706055
2016-01-15,20.3700008392334
2016-01-19,20.139999389648438
2016-01-20,19.690000534057617
2016-01-21,20.290000915527344
2016-01-22,20.829999923706055
2016-01-25,20.450000762939453
2016-01-26,21.0
2016-01-27,20.31999969482422
2016-01-28,20.469999313354492
2016-01-29,20.860000610351562
2016-02-01,21.020000457763672
2016-02-02,20.489999771118164
2016-02-03,20.90999984741211
2016-02-04,21.059999465942383
2016-02-05,20.809999465942383
2016-02-08,19.979999542236328
2016-02-09,19.65999984741211
2016-02-10,19.43000030517578
2016-02-11,18.90999984741211
2016-02-12,18.84000015258789
2016-02-16,18.959999084472656
2016-02-17,19.649999618530273
2016-02-18,19.84000015258789
2016-02-19,19.780000686645508
2016-02-22,20.049999237060547
2016-02-23,19.829999923706055
2016-02-24,20.209999084472656
2016-02-25,20.079999923706055
2016-02-26,20.18000030517578
2016-02-29,20.3700008392334
2016-03-01,20.75
2016-03-02,21.110000610351562
2016-03-03,21.110000610351562
2016-03-04,21.43000030517578
2016-03-07,21.469999313354492
2016-03-08,21.350000381469727
2016-03-09,21.540000915527344
2016-03-10,21.200000762939453
2016-03-11,21.479999542236328
2016-03-14,21.290000915527344
2016-03-15,21.209999084472656
2016-03-16,21.889999389648438
2016-03-17,22.739999771118164
2016-03-18,22.850000381469727
2016-03-21,22.760000228881836
2016-03-22,22.6200008392334
2016-03-23,22.399999618530273
2016-03-24,22.299999237060547
2016-03-28,22.709999084472656
2016-03-29,23.040000915527344
2016-03-30,22.969999313354492
2016-03-31,23.18000030517578
2016-04-01,23.31999969482422
2016-04-04,23.0
2016-04-05,22.6299991607666
2016-04-06,22.3700008392334
2016-04-07,22.149999618530273
2016-04-08,22.770000457763672
2016-04-11,22.809999465942383
2016-04-12,23.229999542236328
2016-04-13,23.25
2016-04-14,23.34000015258789
2016-04-15,23.389999389648438
2016-04-18,23.729999542236328
2016-04-19,24.049999237060547
2016-04-20,23.93000030517578
2016-04-21,23.579999923706055
2016-04-22,23.530000686645508
2016-04-25,23.360000610351562
2016-04-26,23.170000076293945
2016-04-27,23.540000915527344
2016-04-28,23.709999084472656
2016-04-29,23.68000030517578
2016-05-02,23.860000610351562
2016-05-03,23.610000610351562
2016-05-04,23.84000015258789
2016-05-05,23.940000534057617
2016-05-06,23.920000076293945
2016-05-09,24.139999389648438
2016-05-10,24.3700008392334
2016-05-11,24.420000076293945
2016-05-12,24.420000076293945
2016-05-13,24.020000457763672
2016-05-16,24.329999923706055
2016-05-17,24.020000457763672
2016-05-18,23.920000076293945
2016-05-19,23.649999618530273
2016-05-20,23.670000076293945
2016-05-23,23.65999984741211
2016-05-24,23.860000610351562
2016-05-25,24.15999984741211
2016-05-26,24.020000457763672
2016-05-27,24.06999969482422
2016-05-31,23.709999084472656
2016-06-01,23.81999969482422
2016-06-02,24.149999618530273
2016-06-03,24.479999542236328
2016-06-06,24.540000915527344
2016-06-07,24.549999237060547
2016-06-08,24.860000610351562
2016-06-09,24.489999771118164
2016-06-10,24.34000015258789
2016-06-13,24.139999389648438
2016-06-14,24.0
2016-06-15,23.899999618530273
2016-06-16,23.989999771118164
2016-06-17,24.270000457763672
2016-06-20,24.59000015258789
2016-06-21,24.68000030517578
2016-06-22,24.6299991607666
2016-06-23,24.579999923706055
2016-06-24,22.809999465942383
2016-06-27,22.200000762939453
2016-06-28,22.399999618530273
2016-06-29,22.559999465942383
2016-06-30,22.459999084472656
2016-07-01,22.40999984741211
2016-07-05,22.450000762939453
2016-07-06,23.09000015258789
2016-07-07,23.100000381469727
2016-07-08,23.5
2016-07-11,23.079999923706055
2016-07-12,23.290000915527344
2016-07-13,23.350000381469727
2016-07-14,23.520000457763672
2016-07-15,23.540000915527344
2016-07-18,23.700000762939453
2016-07-19,23.959999084472656
2016-07-20,23.59000015258789
2016-07-21,23.709999084472656
2016-07-22,23.969999313354492
2016-07-25,23.8799991607666
2016-07-26,23.610000610351562
2016-07-27,23.540000915527344
2016-07-28,23.719999313354492
2016-07-29,24.5
2016-08-01,24.440000534057617
2016-08-02,24.3799991607666
2016-08-03,24.25
2016-08-04,24.31999969482422
2016-08-05,24.56999969482422
2016-08-08,24.559999465942383
2016-08-09,24.170000076293945
2016-08-10,23.59000015258789
2016-08-11,23.719999313354492
2016-08-12,23.610000610351562
2016-08-15,23.43000030517578
2016-08-16,23.440000534057617
2016-08-17,23.59000015258789
2016-08-18,23.639999389648438
2016-08-19,23.579999923706055
2016-08-22,23.829999923706055
2016-08-23,24.059999465942383
2016-08-24,24.15999984741211
2016-08-25,24.040000915527344
2016-08-26,23.600000381469727
2016-08-29,23.229999542236328
2016-08-30,23.049999237060547
2016-08-31,23.020000457763672
2016-09-01,22.989999771118164
2016-09-02,23.229999542236328
2016-09-06,23.270000457763672
2016-09-07,23.1299991607666
2016-09-08,22.940000534057617
2016-09-09,22.540000915527344
2016-09-12,22.350000381469727
2016-09-13,22.149999618530273
2016-09-14,22.56999969482422
2016-09-15,22.84000015258789
2016-09-16,22.8799991607666
2016-09-19,23.229999542236328
2016-09-20,23.450000762939453
2016-09-21,23.450000762939453
2016-09-22,23.719999313354492
2016-09-23,23.6299991607666
2016-09-26,23.049999237060547
2016-09-27,22.84000015258789
2016-09-28,23.219999313354492
2016-09-29,22.889999389648438
2016-09-30,22.920000076293945
2016-10-03,22.739999771118164
2016-10-04,22.219999313354492
2016-10-05,22.020000457763672
2016-10-06,22.219999313354492
2016-10-07,22.1200008392334
2016-10-10,22.040000915527344
2016-10-11,21.969999313354492
2016-10-12,22.1299991607666
2016-10-13,22.260000228881836
2016-10-14,22.3700008392334
2016-10-17,22.559999465942383
2016-10-18,22.979999542236328
2016-10-19,22.959999084472656
2016-10-20,22.719999313354492
2016-10-21,22.850000381469727
2016-10-24,22.950000762939453
2016-10-25,22.950000762939453
2016-10-26,22.579999923706055
2016-10-27,22.459999084472656
2016-10-28,22.420000076293945
2016-10-31,22.18000030517578
2016-11-01,22.059999465942383
2016-11-02,21.440000534057617
2016-11-03,21.920000076293945
2016-11-04,21.950000762939453
2016-11-07,21.969999313354492
2016-11-08,21.979999542236328
2016-11-09,21.549999237060547
2016-11-10,20.950000762939453
2016-11-11,20.84000015258789
2016-11-14,20.709999084472656
2016-11-15,20.920000076293945
2016-11-16,20.899999618530273
2016-11-17,20.809999465942383
2016-11-18,21.15999984741211
2016-11-21,21.540000915527344
2016-11-22,21.469999313354492
2016-11-23,21.299999237060547
2016-11-25,21.399999618530273
2016-11-28,21.43000030517578
2016-11-29,21.200000762939453
2016-11-30,21.170000076293945
2016-12-01,20.829999923706055
2016-12-02,20.850000381469727
2016-12-05,20.979999542236328
2016-12-06,21.06999969482422
2016-12-07,21.329999923706055
2016-12-08,21.690000534057617
2016-12-09,21.8799991607666
2016-12-12,22.030000686645508
2016-12-13,21.739999771118164
2016-12-14,21.25
2016-12-15,21.229999542236328
2016-12-16,21.829999923706055
2016-12-19,21.899999618530273
