,CVLY
1994-09-15,5.780930995941162
1994-09-16,5.780930995941162
1994-09-19,5.671856880187988
1994-09-20,5.671856880187988
1994-09-21,5.671856880187988
1994-09-22,5.671856880187988
1994-09-23,5.890005111694336
1994-09-26,5.890005111694336
1994-09-27,5.890005111694336
1994-09-28,5.890005111694336
1994-09-29,5.671856880187988
1994-09-30,5.890005111694336
1994-10-03,5.890005111694336
1994-10-04,5.890005111694336
1994-10-05,5.890005111694336
1994-10-06,5.890005111694336
1994-10-07,5.890005111694336
1994-10-10,5.5627827644348145
1994-10-11,5.83546781539917
1994-10-12,5.83546781539917
1994-10-13,5.83546781539917
1994-10-14,5.83546781539917
1994-10-17,5.83546781539917
1994-10-18,5.5627827644348145
1994-10-19,5.5627827644348145
1994-10-20,5.5627827644348145
1994-10-21,5.5627827644348145
1994-10-24,5.5627827644348145
1994-10-25,5.5627827644348145
1994-10-26,5.5627827644348145
1994-10-27,5.5627827644348145
1994-10-28,5.5627827644348145
1994-10-31,5.453709125518799
1994-11-01,5.671856880187988
1994-11-02,5.671856880187988
1994-11-03,5.671856880187988
1994-11-04,5.453709125518799
1994-11-07,5.508245944976807
1994-11-08,5.671856880187988
1994-11-09,5.671856880187988
1994-11-10,5.671856880187988
1994-11-11,5.671856880187988
1994-11-14,5.453709125518799
1994-11-15,5.5627827644348145
1994-11-16,5.5627827644348145
1994-11-17,5.5627827644348145
1994-11-18,5.5627827644348145
1994-11-21,5.671856880187988
1994-11-22,5.671856880187988
1994-11-23,5.453709125518799
1994-11-25,5.453709125518799
1994-11-28,5.453709125518799
1994-11-29,5.453709125518799
1994-11-30,5.344634056091309
1994-12-01,5.344634056091309
1994-12-02,5.344634056091309
1994-12-05,5.126485824584961
1994-12-06,5.126485824584961
1994-12-07,5.453709125518799
1994-12-08,5.126485824584961
1994-12-09,5.126485824584961
1994-12-12,5.126485824584961
1994-12-13,5.126485824584961
1994-12-14,5.126485824584961
1994-12-15,5.071949005126953
1994-12-16,5.071949005126953
1994-12-19,5.071949005126953
1994-12-20,5.071949005126953
1994-12-21,5.071949005126953
1994-12-22,5.071949005126953
1994-12-23,5.071949005126953
1994-12-27,5.071949005126953
1994-12-28,5.071949005126953
1994-12-29,5.071949005126953
1994-12-30,5.071949005126953
1995-01-03,5.071949005126953
1995-01-04,5.071949005126953
1995-01-05,5.071949005126953
1995-01-06,5.071949005126953
1995-01-09,5.071949005126953
1995-01-10,5.071949005126953
1995-01-11,5.017412185668945
1995-01-12,5.017412185668945
1995-01-13,5.017412185668945
1995-01-16,5.017412185668945
1995-01-17,5.017412185668945
1995-01-18,5.017412185668945
1995-01-19,5.017412185668945
1995-01-20,5.017412185668945
1995-01-23,5.017412185668945
1995-01-24,5.017412185668945
1995-01-25,5.017412185668945
1995-01-26,5.017412185668945
1995-01-27,5.017412185668945
1995-01-30,5.017412185668945
1995-01-31,5.017412185668945
1995-02-01,5.017412185668945
1995-02-02,5.017412185668945
1995-02-03,5.017412185668945
1995-02-06,5.017412185668945
1995-02-07,5.017412185668945
1995-02-08,5.017412185668945
1995-02-09,5.017412185668945
1995-02-10,5.017412185668945
1995-02-13,5.017412185668945
1995-02-14,5.017412185668945
1995-02-15,5.017412185668945
1995-02-16,5.017412185668945
1995-02-17,5.017412185668945
1995-02-21,5.017412185668945
1995-02-22,5.017412185668945
1995-02-23,5.017412185668945
1995-02-24,5.017412185668945
1995-02-27,5.017412185668945
1995-02-28,5.017412185668945
1995-03-01,5.017412185668945
1995-03-02,5.017412185668945
1995-03-03,5.017412185668945
1995-03-06,5.099217891693115
1995-03-07,5.099217891693115
1995-03-08,4.9083380699157715
1995-03-09,5.099217891693115
1995-03-10,5.099217891693115
1995-03-13,5.099217891693115
1995-03-14,5.099217891693115
1995-03-15,5.099217891693115
1995-03-16,5.099217891693115
1995-03-17,5.099217891693115
1995-03-20,5.099217891693115
1995-03-21,5.099217891693115
1995-03-22,5.099217891693115
1995-03-23,5.099217891693115
1995-03-24,5.099217891693115
1995-03-27,4.8538007736206055
1995-03-28,5.044680118560791
1995-03-29,4.8538007736206055
1995-03-30,5.017412185668945
1995-03-31,5.044680118560791
1995-04-03,5.044680118560791
1995-04-04,5.044680118560791
1995-04-05,5.044680118560791
1995-04-06,5.044680118560791
1995-04-07,5.044680118560791
1995-04-10,5.044680118560791
1995-04-11,5.044680118560791
1995-04-12,4.8538007736206055
1995-04-13,4.8538007736206055
1995-04-17,4.8538007736206055
1995-04-18,4.8538007736206055
1995-04-19,4.8538007736206055
1995-04-20,4.7719950675964355
1995-04-21,4.7719950675964355
1995-04-24,4.6356520652771
1995-04-25,4.6356520652771
1995-04-26,4.6356520652771
1995-04-27,4.6356520652771
1995-04-28,4.6356520652771
1995-05-01,4.6356520652771
1995-05-02,4.6356520652771
1995-05-03,4.6356520652771
1995-05-04,4.6356520652771
1995-05-05,4.6356520652771
1995-05-08,4.6356520652771
1995-05-09,4.9083380699157715
1995-05-10,4.9083380699157715
1995-05-11,4.9083380699157715
1995-05-12,4.9083380699157715
1995-05-15,4.9083380699157715
1995-05-16,4.9083380699157715
1995-05-17,4.9083380699157715
1995-05-18,4.799263954162598
1995-05-19,4.928789138793945
1995-05-22,4.962874889373779
1995-05-23,4.962874889373779
1995-05-24,4.962874889373779
1995-05-25,4.962874889373779
1995-05-26,4.962874889373779
1995-05-30,4.962874889373779
1995-05-31,4.962874889373779
1995-06-01,4.962874889373779
1995-06-02,4.962874889373779
1995-06-05,4.962874889373779
1995-06-06,4.962874889373779
1995-06-07,4.962874889373779
1995-06-08,4.9083380699157715
1995-06-09,4.9083380699157715
1995-06-12,4.9083380699157715
1995-06-13,4.8538007736206055
1995-06-14,4.8538007736206055
1995-06-15,4.8538007736206055
1995-06-16,4.8538007736206055
1995-06-19,4.8538007736206055
1995-06-20,4.8538007736206055
1995-06-21,4.8538007736206055
1995-06-22,4.8538007736206055
1995-06-23,4.881069183349609
1995-06-26,4.935606002807617
1995-06-27,4.881069183349609
1995-06-28,4.881069183349609
1995-06-29,4.881069183349609
1995-06-30,4.881069183349609
1995-07-03,4.881069183349609
1995-07-05,4.881069183349609
1995-07-06,5.071949005126953
1995-07-07,5.071949005126953
1995-07-10,5.071949005126953
1995-07-11,4.9083380699157715
1995-07-12,4.9083380699157715
1995-07-13,4.9083380699157715
1995-07-14,4.9083380699157715
1995-07-17,4.9083380699157715
1995-07-18,4.9083380699157715
1995-07-19,4.935606002807617
1995-07-20,4.935606002807617
1995-07-21,4.935606002807617
1995-07-24,4.935606002807617
1995-07-25,4.962874889373779
1995-07-26,4.962874889373779
1995-07-27,4.962874889373779
1995-07-28,5.003777980804443
1995-07-31,5.003777980804443
1995-08-01,5.003777980804443
1995-08-02,5.017412185668945
1995-08-03,5.017412185668945
1995-08-04,5.017412185668945
1995-08-07,5.017412185668945
1995-08-08,5.017412185668945
1995-08-09,5.017412185668945
1995-08-10,5.017412185668945
1995-08-11,5.017412185668945
1995-08-14,5.017412185668945
1995-08-15,5.017412185668945
1995-08-16,5.126485824584961
1995-08-17,5.126485824584961
1995-08-18,5.126485824584961
1995-08-21,5.126485824584961
1995-08-22,5.126485824584961
1995-08-23,5.126485824584961
1995-08-24,5.4809770584106445
1995-08-25,5.4809770584106445
1995-08-28,5.4809770584106445
1995-08-29,5.4809770584106445
1995-08-30,5.4809770584106445
1995-08-31,5.4809770584106445
1995-09-01,5.4809770584106445
1995-09-05,5.4809770584106445
1995-09-06,5.4809770584106445
1995-09-07,5.4809770584106445
1995-09-08,5.290097236633301
1995-09-11,5.290097236633301
1995-09-12,5.290097236633301
1995-09-13,5.290097236633301
1995-09-14,5.290097236633301
1995-09-15,5.344634056091309
1995-09-18,5.344634056091309
1995-09-19,5.344634056091309
1995-09-20,5.453709125518799
1995-09-21,5.453709125518799
1995-09-22,5.453709125518799
1995-09-25,5.453709125518799
1995-09-26,5.453709125518799
1995-09-27,5.344634056091309
1995-09-28,5.344634056091309
1995-09-29,5.344634056091309
1995-10-02,5.344634056091309
1995-10-03,5.344634056091309
1995-10-04,5.344634056091309
1995-10-05,5.344634056091309
1995-10-06,5.344634056091309
1995-10-09,5.344634056091309
1995-10-10,5.344634056091309
1995-10-11,5.344634056091309
1995-10-12,5.344634056091309
1995-10-13,5.344634056091309
1995-10-16,5.344634056091309
1995-10-17,5.344634056091309
1995-10-18,5.344634056091309
1995-10-19,5.344634056091309
1995-10-20,5.344634056091309
1995-10-23,5.344634056091309
1995-10-24,5.344634056091309
1995-10-25,5.344634056091309
1995-10-26,5.344634056091309
1995-10-27,5.344634056091309
1995-10-30,5.726394176483154
1995-10-31,5.726394176483154
1995-11-01,5.726394176483154
1995-11-02,5.726394176483154
1995-11-03,5.726394176483154
1995-11-06,5.726394176483154
1995-11-07,5.726394176483154
1995-11-08,5.726394176483154
1995-11-09,6.108153820037842
1995-11-10,6.108153820037842
1995-11-13,6.108153820037842
1995-11-14,6.108153820037842
1995-11-15,6.108153820037842
1995-11-16,6.053617000579834
1995-11-17,5.780930995941162
1995-11-20,5.780930995941162
1995-11-21,6.087701797485352
1995-11-22,6.053617000579834
1995-11-24,6.053617000579834
1995-11-27,6.053617000579834
1995-11-28,6.053617000579834
1995-11-29,6.053617000579834
1995-11-30,6.053617000579834
1995-12-01,6.053617000579834
1995-12-04,6.053617000579834
1995-12-05,6.053617000579834
1995-12-06,6.053617000579834
1995-12-07,6.053617000579834
1995-12-08,6.053617000579834
1995-12-11,6.053617000579834
1995-12-12,6.435376167297363
1995-12-13,6.3263020515441895
1995-12-14,6.1899590492248535
1995-12-15,6.1899590492248535
1995-12-18,6.1899590492248535
1995-12-19,6.1899590492248535
1995-12-20,6.1899590492248535
1995-12-21,6.1899590492248535
1995-12-22,6.217227935791016
1995-12-26,6.217227935791016
1995-12-27,6.217227935791016
1995-12-28,6.217227935791016
1995-12-29,6.271765232086182
1996-01-02,6.271765232086182
1996-01-03,6.271765232086182
1996-01-04,6.408108234405518
1996-01-05,6.408108234405518
1996-01-08,6.408108234405518
1996-01-09,6.408108234405518
1996-01-10,6.489912986755371
1996-01-11,6.489912986755371
1996-01-12,6.489912986755371
1996-01-15,6.489912986755371
1996-01-16,6.489912986755371
1996-01-17,6.489912986755371
1996-01-18,6.380838871002197
1996-01-19,6.380838871002197
1996-01-22,6.380838871002197
1996-01-23,6.380838871002197
1996-01-24,6.380838871002197
1996-01-25,6.380838871002197
1996-01-26,6.380838871002197
1996-01-29,6.380838871002197
1996-01-30,6.380838871002197
1996-01-31,6.489912986755371
1996-02-01,6.489912986755371
1996-02-02,6.489912986755371
1996-02-05,6.489912986755371
1996-02-06,6.653523921966553
1996-02-07,6.544449806213379
1996-02-08,6.544449806213379
1996-02-09,6.544449806213379
1996-02-12,6.544449806213379
1996-02-13,6.544449806213379
1996-02-14,6.544449806213379
1996-02-15,6.571719169616699
1996-02-16,6.762598991394043
1996-02-20,6.762598991394043
1996-02-21,6.762598991394043
1996-02-22,6.435376167297363
1996-02-23,6.435376167297363
1996-02-26,6.435376167297363
1996-02-27,6.435376167297363
1996-02-28,6.435376167297363
1996-02-29,6.435376167297363
1996-03-01,6.544449806213379
1996-03-04,6.544449806213379
1996-03-05,6.544449806213379
1996-03-06,6.544449806213379
1996-03-07,6.653523921966553
1996-03-08,6.653523921966553
1996-03-11,6.653523921966553
1996-03-12,6.653523921966553
1996-03-13,6.653523921966553
1996-03-14,6.653523921966553
1996-03-15,6.653523921966553
1996-03-18,6.653523921966553
1996-03-19,6.653523921966553
1996-03-20,6.435376167297363
1996-03-21,6.653523921966553
1996-03-22,6.544449806213379
1996-03-25,6.544449806213379
1996-03-26,6.653523921966553
1996-03-27,6.653523921966553
1996-03-28,6.653523921966553
1996-03-29,6.653523921966553
1996-04-01,6.653523921966553
1996-04-02,6.653523921966553
1996-04-03,6.653523921966553
1996-04-04,6.653523921966553
1996-04-08,6.653523921966553
1996-04-09,6.653523921966553
1996-04-10,6.653523921966553
1996-04-11,6.653523921966553
1996-04-12,6.598987102508545
1996-04-15,6.598987102508545
1996-04-16,6.598987102508545
1996-04-17,6.598987102508545
1996-04-18,6.598987102508545
1996-04-19,6.598987102508545
1996-04-22,6.598987102508545
1996-04-23,6.435376167297363
1996-04-24,6.435376167297363
1996-04-25,6.435376167297363
1996-04-26,6.435376167297363
1996-04-29,6.435376167297363
1996-04-30,6.435376167297363
1996-05-01,6.435376167297363
1996-05-02,6.435376167297363
1996-05-03,6.435376167297363
1996-05-06,6.162691116333008
1996-05-07,6.162691116333008
1996-05-08,6.162691116333008
1996-05-09,6.162691116333008
1996-05-10,6.162691116333008
1996-05-13,6.162691116333008
1996-05-14,6.162691116333008
1996-05-15,6.162691116333008
1996-05-16,6.435376167297363
1996-05-17,6.435376167297363
1996-05-20,6.435376167297363
1996-05-21,6.435376167297363
1996-05-22,6.435376167297363
1996-05-23,6.435376167297363
1996-05-24,6.435376167297363
1996-05-28,6.435376167297363
1996-05-29,6.435376167297363
1996-05-30,6.435376167297363
1996-05-31,6.489912986755371
1996-06-03,6.489912986755371
1996-06-04,6.544449806213379
1996-06-05,6.544449806213379
1996-06-06,6.544449806213379
1996-06-07,6.544449806213379
1996-06-10,6.544449806213379
1996-06-11,6.544449806213379
1996-06-12,6.544449806213379
1996-06-13,6.435376167297363
1996-06-14,6.544449806213379
1996-06-17,6.3263020515441895
1996-06-18,6.489912986755371
1996-06-19,6.489912986755371
1996-06-20,6.544449806213379
1996-06-21,6.544449806213379
1996-06-24,6.544449806213379
1996-06-25,6.489912986755371
1996-06-26,6.489912986755371
1996-06-27,6.162691116333008
1996-06-28,6.162691116333008
1996-07-01,6.489912986755371
1996-07-02,6.489912986755371
1996-07-03,6.489912986755371
1996-07-05,6.489912986755371
1996-07-08,6.380838871002197
1996-07-09,6.380838871002197
1996-07-10,6.380838871002197
1996-07-11,6.380838871002197
1996-07-12,6.380838871002197
1996-07-15,6.380838871002197
1996-07-16,6.380838871002197
1996-07-17,6.162691116333008
1996-07-18,6.162691116333008
1996-07-19,6.162691116333008
1996-07-22,6.162691116333008
1996-07-23,6.162691116333008
1996-07-24,6.162691116333008
1996-07-25,6.162691116333008
1996-07-26,6.162691116333008
1996-07-29,6.162691116333008
1996-07-30,6.162691116333008
1996-07-31,6.3263020515441895
1996-08-01,6.3263020515441895
1996-08-02,6.3263020515441895
1996-08-05,6.3263020515441895
1996-08-06,6.3263020515441895
1996-08-07,6.3263020515441895
1996-08-08,6.162691116333008
1996-08-09,6.162691116333008
1996-08-12,6.162691116333008
1996-08-13,6.3263020515441895
1996-08-14,6.162691116333008
1996-08-15,6.435376167297363
1996-08-16,6.435376167297363
1996-08-19,6.435376167297363
1996-08-20,6.435376167297363
1996-08-21,6.435376167297363
1996-08-22,6.435376167297363
1996-08-23,6.435376167297363
1996-08-26,6.435376167297363
1996-08-27,6.435376167297363
1996-08-28,6.162691116333008
1996-08-29,6.162691116333008
1996-08-30,6.380838871002197
1996-09-03,6.271765232086182
1996-09-04,6.271765232086182
1996-09-05,6.271765232086182
1996-09-06,6.271765232086182
1996-09-09,6.271765232086182
1996-09-10,6.162691116333008
1996-09-11,6.162691116333008
1996-09-12,6.162691116333008
1996-09-13,6.271765232086182
1996-09-16,6.435376167297363
1996-09-17,6.162691116333008
1996-09-18,6.244495868682861
1996-09-19,6.244495868682861
1996-09-20,6.244495868682861
1996-09-23,6.244495868682861
1996-09-24,6.244495868682861
1996-09-25,6.435376167297363
1996-09-26,6.271765232086182
1996-09-27,6.271765232086182
1996-09-30,6.271765232086182
1996-10-01,6.271765232086182
1996-10-02,6.271765232086182
1996-10-03,6.162691116333008
1996-10-04,6.162691116333008
1996-10-07,6.380838871002197
1996-10-08,6.380838871002197
1996-10-09,6.380838871002197
1996-10-10,6.380838871002197
1996-10-11,6.162691116333008
1996-10-14,6.162691116333008
1996-10-15,6.162691116333008
1996-10-16,6.162691116333008
1996-10-17,6.162691116333008
1996-10-18,6.162691116333008
1996-10-21,6.162691116333008
1996-10-22,6.380838871002197
1996-10-23,6.380838871002197
1996-10-24,6.380838871002197
1996-10-25,6.380838871002197
1996-10-28,6.380838871002197
1996-10-29,6.380838871002197
1996-10-30,6.380838871002197
1996-10-31,6.380838871002197
1996-11-01,6.380838871002197
1996-11-04,6.380838871002197
1996-11-05,6.380838871002197
1996-11-06,6.380838871002197
1996-11-07,6.380838871002197
1996-11-08,6.380838871002197
1996-11-11,6.380838871002197
1996-11-12,6.435376167297363
1996-11-13,6.435376167297363
1996-11-14,6.435376167297363
1996-11-15,6.462645053863525
1996-11-18,6.462645053863525
1996-11-19,6.462645053863525
1996-11-20,6.462645053863525
1996-11-21,6.462645053863525
1996-11-22,6.462645053863525
1996-11-25,6.462645053863525
1996-11-26,6.544449806213379
1996-11-27,6.271765232086182
1996-11-29,6.271765232086182
1996-12-02,6.271765232086182
1996-12-03,6.271765232086182
1996-12-04,6.271765232086182
1996-12-05,6.271765232086182
1996-12-06,6.271765232086182
1996-12-09,6.271765232086182
1996-12-10,6.271765232086182
1996-12-11,6.271765232086182
1996-12-12,6.271765232086182
1996-12-13,6.271765232086182
1996-12-16,6.271765232086182
1996-12-17,6.271765232086182
1996-12-18,6.271765232086182
1996-12-19,6.271765232086182
1996-12-20,6.271765232086182
1996-12-23,6.271765232086182
1996-12-24,6.271765232086182
1996-12-26,6.271765232086182
1996-12-27,6.271765232086182
1996-12-30,6.271765232086182
1996-12-31,6.271765232086182
1997-01-02,6.271765232086182
1997-01-03,6.271765232086182
1997-01-06,6.271765232086182
1997-01-07,6.271765232086182
1997-01-08,6.271765232086182
1997-01-09,6.271765232086182
1997-01-10,6.271765232086182
1997-01-13,6.271765232086182
1997-01-14,6.271765232086182
1997-01-15,6.271765232086182
1997-01-16,6.271765232086182
1997-01-17,6.271765232086182
1997-01-20,6.271765232086182
1997-01-21,6.271765232086182
1997-01-22,6.271765232086182
1997-01-23,6.271765232086182
1997-01-24,6.271765232086182
1997-01-27,6.271765232086182
1997-01-28,6.271765232086182
1997-01-29,6.271765232086182
1997-01-30,6.271765232086182
1997-01-31,6.271765232086182
1997-02-03,6.271765232086182
1997-02-04,6.271765232086182
1997-02-05,6.271765232086182
1997-02-06,6.271765232086182
1997-02-07,6.598987102508545
1997-02-10,6.598987102508545
1997-02-11,6.598987102508545
1997-02-12,6.598987102508545
1997-02-13,6.380838871002197
1997-02-14,6.380838871002197
1997-02-18,6.380838871002197
1997-02-19,6.380838871002197
1997-02-20,6.380838871002197
1997-02-21,6.380838871002197
1997-02-24,6.653523921966553
1997-02-25,6.626255989074707
1997-02-26,6.626255989074707
1997-02-27,6.626255989074707
1997-02-28,6.626255989074707
1997-03-03,6.626255989074707
1997-03-04,6.626255989074707
1997-03-05,6.626255989074707
1997-03-06,6.626255989074707
1997-03-07,6.817135810852051
1997-03-10,6.817135810852051
1997-03-11,6.817135810852051
1997-03-12,6.817135810852051
1997-03-13,6.817135810852051
1997-03-14,6.817135810852051
1997-03-17,6.926209926605225
1997-03-18,6.926209926605225
1997-03-19,6.871673107147217
1997-03-20,6.817135810852051
1997-03-21,6.817135810852051
1997-03-24,6.762598991394043
1997-03-25,6.762598991394043
1997-03-26,6.762598991394043
1997-03-27,6.762598991394043
1997-03-31,6.762598991394043
1997-04-01,6.762598991394043
1997-04-02,6.762598991394043
1997-04-03,6.762598991394043
1997-04-04,6.926209926605225
1997-04-07,6.980747222900391
1997-04-08,6.980747222900391
1997-04-09,6.980747222900391
1997-04-10,6.980747222900391
1997-04-11,6.980747222900391
1997-04-14,6.980747222900391
1997-04-15,6.95347785949707
1997-04-16,6.871673107147217
1997-04-17,6.871673107147217
1997-04-18,6.544449806213379
1997-04-21,6.544449806213379
1997-04-22,6.544449806213379
1997-04-23,6.544449806213379
1997-04-24,6.544449806213379
1997-04-25,6.544449806213379
1997-04-28,6.544449806213379
1997-04-29,6.544449806213379
1997-04-30,6.544449806213379
1997-05-01,6.544449806213379
1997-05-02,6.544449806213379
1997-05-05,6.544449806213379
1997-05-06,6.544449806213379
1997-05-07,6.544449806213379
1997-05-08,6.544449806213379
1997-05-09,6.544449806213379
1997-05-12,6.544449806213379
1997-05-13,6.926209926605225
1997-05-14,6.926209926605225
1997-05-15,7.417044162750244
1997-05-16,7.417044162750244
1997-05-19,7.417044162750244
1997-05-20,7.417044162750244
1997-05-21,7.417044162750244
1997-05-22,7.417044162750244
1997-05-23,7.417044162750244
1997-05-27,7.417044162750244
1997-05-28,7.417044162750244
1997-05-29,7.417044162750244
1997-05-30,7.744266033172607
1997-06-02,7.744266033172607
1997-06-03,7.744266033172607
1997-06-04,7.744266033172607
1997-06-05,7.744266033172607
1997-06-06,7.744266033172607
1997-06-09,7.744266033172607
1997-06-10,7.744266033172607
1997-06-11,7.853340148925781
1997-06-12,7.853340148925781
1997-06-13,7.853340148925781
1997-06-16,7.853340148925781
1997-06-17,7.853340148925781
1997-06-18,7.9624152183532715
1997-06-19,7.9624152183532715
1997-06-20,7.9624152183532715
1997-06-23,7.853340148925781
1997-06-24,7.853340148925781
1997-06-25,7.853340148925781
1997-06-26,7.853340148925781
1997-06-27,7.30797004699707
1997-06-30,7.30797004699707
1997-07-01,7.9624152183532715
1997-07-02,7.9624152183532715
1997-07-03,7.9624152183532715
1997-07-07,7.9624152183532715
1997-07-08,7.9624152183532715
1997-07-09,7.362506866455078
1997-07-10,7.362506866455078
1997-07-11,7.362506866455078
1997-07-14,7.362506866455078
1997-07-15,7.362506866455078
1997-07-16,7.362506866455078
1997-07-17,7.362506866455078
1997-07-18,8.071489334106445
1997-07-21,8.071489334106445
1997-07-22,7.744266033172607
1997-07-23,7.744266033172607
1997-07-24,7.744266033172607
1997-07-25,7.744266033172607
1997-07-28,7.744266033172607
1997-07-29,7.744266033172607
1997-07-30,7.744266033172607
1997-07-31,8.453248023986816
1997-08-01,8.453248023986816
1997-08-04,8.453248023986816
1997-08-05,8.453248023986816
1997-08-06,8.453248023986816
1997-08-07,8.453248023986816
1997-08-08,7.744266033172607
1997-08-11,7.744266033172607
1997-08-12,8.180562973022461
1997-08-13,8.180562973022461
1997-08-14,8.180562973022461
1997-08-15,8.180562973022461
1997-08-18,8.180562973022461
1997-08-19,8.180562973022461
1997-08-20,8.180562973022461
1997-08-21,8.180562973022461
1997-08-22,8.180562973022461
1997-08-25,8.180562973022461
1997-08-26,8.180562973022461
1997-08-27,8.180562973022461
1997-08-28,8.180562973022461
1997-08-29,8.180562973022461
1997-09-02,8.453248023986816
1997-09-03,8.453248023986816
1997-09-04,8.453248023986816
1997-09-05,8.453248023986816
1997-09-08,8.453248023986816
1997-09-09,8.453248023986816
1997-09-10,8.453248023986816
1997-09-11,8.453248023986816
1997-09-12,8.453248023986816
1997-09-15,8.453248023986816
1997-09-16,8.453248023986816
1997-09-17,7.798802852630615
1997-09-18,7.798802852630615
1997-09-19,7.798802852630615
1997-09-22,7.798802852630615
1997-09-23,7.798802852630615
1997-09-24,7.798802852630615
1997-09-25,7.798802852630615
1997-09-26,7.798802852630615
1997-09-29,8.071489334106445
1997-09-30,8.071489334106445
1997-10-01,8.071489334106445
1997-10-02,8.071489334106445
1997-10-03,8.071489334106445
1997-10-06,8.071489334106445
1997-10-07,8.507784843444824
1997-10-08,8.507784843444824
1997-10-09,8.507784843444824
1997-10-10,8.507784843444824
1997-10-13,8.507784843444824
1997-10-14,8.507784843444824
1997-10-15,7.853340148925781
1997-10-16,7.853340148925781
1997-10-17,7.798802852630615
1997-10-20,7.798802852630615
1997-10-21,7.798802852630615
1997-10-22,7.798802852630615
1997-10-23,7.798802852630615
1997-10-24,7.798802852630615
1997-10-27,7.798802852630615
1997-10-28,7.798802852630615
1997-10-29,7.798802852630615
1997-10-30,7.798802852630615
1997-10-31,8.071489334106445
1997-11-03,8.071489334106445
1997-11-04,8.071489334106445
1997-11-05,8.67139720916748
1997-11-06,8.071489334106445
1997-11-07,8.071489334106445
1997-11-10,8.071489334106445
1997-11-11,8.071489334106445
1997-11-12,8.071489334106445
1997-11-13,8.071489334106445
1997-11-14,8.071489334106445
1997-11-17,8.071489334106445
1997-11-18,8.071489334106445
1997-11-19,8.071489334106445
1997-11-20,9.053155899047852
1997-11-21,9.053155899047852
1997-11-24,9.053155899047852
1997-11-25,9.053155899047852
1997-11-26,9.053155899047852
1997-11-28,9.053155899047852
1997-12-01,9.053155899047852
1997-12-02,9.380378723144531
