,AVXL
2007-10-29,15.0
2007-10-30,15.0
2007-10-31,15.0
2007-11-01,15.0
2007-11-02,14.800000190734863
2007-11-05,14.800000190734863
2007-11-06,14.800000190734863
2007-11-07,14.800000190734863
2007-11-08,14.800000190734863
2007-11-09,14.800000190734863
2007-11-12,14.800000190734863
2007-11-13,14.800000190734863
2007-11-14,15.0
2007-11-15,15.0
2007-11-16,15.0
2007-11-19,14.800000190734863
2007-11-20,15.199999809265137
2007-11-21,15.319999694824219
2007-11-23,15.359999656677246
2007-11-26,15.399999618530273
2007-11-27,15.399999618530273
2007-11-28,15.399999618530273
2007-11-29,15.399999618530273
2007-11-30,15.4399995803833
2007-12-03,15.5600004196167
2007-12-04,15.680000305175781
2007-12-05,15.720000267028809
2007-12-06,15.960000038146973
2007-12-07,16.0
2007-12-10,16.31999969482422
2007-12-11,17.600000381469727
2007-12-12,17.239999771118164
2007-12-13,18.31999969482422
2007-12-14,18.600000381469727
2007-12-17,19.760000228881836
2007-12-18,20.200000762939453
2007-12-19,20.959999084472656
2007-12-20,20.440000534057617
2007-12-21,20.280000686645508
2007-12-24,20.239999771118164
2007-12-26,20.200000762939453
2007-12-27,20.200000762939453
2007-12-28,20.600000381469727
2007-12-31,21.0
2008-01-02,21.040000915527344
2008-01-03,21.280000686645508
2008-01-04,21.040000915527344
2008-01-07,21.399999618530273
2008-01-08,20.799999237060547
2008-01-09,20.799999237060547
2008-01-10,21.0
2008-01-11,21.0
2008-01-14,21.1200008392334
2008-01-15,21.1200008392334
2008-01-16,20.600000381469727
2008-01-17,20.799999237060547
2008-01-18,20.639999389648438
2008-01-22,20.0
2008-01-23,19.84000015258789
2008-01-24,20.079999923706055
2008-01-25,20.520000457763672
2008-01-28,20.799999237060547
2008-01-29,20.760000228881836
2008-01-30,20.799999237060547
2008-01-31,21.559999465942383
2008-02-01,21.399999618530273
2008-02-04,21.639999389648438
2008-02-05,21.200000762939453
2008-02-06,21.200000762939453
2008-02-07,21.200000762939453
2008-02-08,21.440000534057617
2008-02-11,21.440000534057617
2008-02-12,21.200000762939453
2008-02-13,21.0
2008-02-14,21.040000915527344
2008-02-15,20.200000762939453
2008-02-19,20.200000762939453
2008-02-20,20.040000915527344
2008-02-21,20.079999923706055
2008-02-22,20.0
2008-02-25,20.0
2008-02-26,19.959999084472656
2008-02-27,19.959999084472656
2008-02-28,20.0
2008-02-29,20.0
2008-03-03,20.399999618530273
2008-03-04,20.399999618530273
2008-03-05,20.799999237060547
2008-03-06,20.799999237060547
2008-03-07,20.399999618530273
2008-03-10,20.8799991607666
2008-03-11,20.799999237060547
2008-03-12,21.0
2008-03-13,21.600000381469727
2008-03-14,21.600000381469727
2008-03-17,21.0
2008-03-18,21.0
2008-03-19,20.8799991607666
2008-03-20,20.8799991607666
2008-03-24,21.0
2008-03-25,21.0
2008-03-26,20.799999237060547
2008-03-27,20.559999465942383
2008-03-28,20.920000076293945
2008-03-31,21.1200008392334
2008-04-01,20.600000381469727
2008-04-02,21.15999984741211
2008-04-03,21.1200008392334
2008-04-04,20.84000015258789
2008-04-07,20.84000015258789
2008-04-08,20.84000015258789
2008-04-09,20.600000381469727
2008-04-10,20.600000381469727
2008-04-11,20.600000381469727
2008-04-14,20.8799991607666
2008-04-15,21.0
2008-04-16,20.8799991607666
2008-04-17,21.559999465942383
2008-04-18,21.760000228881836
2008-04-21,21.639999389648438
2008-04-22,21.68000030517578
2008-04-23,21.239999771118164
2008-04-24,21.440000534057617
2008-04-25,21.440000534057617
2008-04-28,21.360000610351562
2008-04-29,21.31999969482422
2008-04-30,21.399999618530273
2008-05-01,21.399999618530273
2008-05-02,21.399999618530273
2008-05-05,21.360000610351562
2008-05-06,21.200000762939453
2008-05-07,21.200000762939453
2008-05-08,21.440000534057617
2008-05-09,21.200000762939453
2008-05-12,21.280000686645508
2008-05-13,21.200000762939453
2008-05-14,20.959999084472656
2008-05-15,20.959999084472656
2008-05-16,20.600000381469727
2008-05-19,20.239999771118164
2008-05-20,20.200000762939453
2008-05-21,20.440000534057617
2008-05-22,20.399999618530273
2008-05-23,20.15999984741211
2008-05-27,20.040000915527344
2008-05-28,20.040000915527344
2008-05-29,19.68000030517578
2008-05-30,19.8799991607666
2008-06-02,19.600000381469727
2008-06-03,19.920000076293945
2008-06-04,19.920000076293945
2008-06-05,19.600000381469727
2008-06-06,19.1200008392334
2008-06-09,19.600000381469727
2008-06-10,19.600000381469727
2008-06-11,19.559999465942383
2008-06-12,19.559999465942383
2008-06-13,19.559999465942383
2008-06-16,19.799999237060547
2008-06-17,19.600000381469727
2008-06-18,19.600000381469727
2008-06-19,19.600000381469727
2008-06-20,19.200000762939453
2008-06-23,18.719999313354492
2008-06-24,18.559999465942383
2008-06-25,18.760000228881836
2008-06-26,18.760000228881836
2008-06-27,18.520000457763672
2008-06-30,19.520000457763672
2008-07-01,19.540000915527344
2008-07-02,19.8799991607666
2008-07-03,20.1200008392334
2008-07-07,20.131999969482422
2008-07-08,20.239999771118164
2008-07-09,20.200000762939453
2008-07-10,20.280000686645508
2008-07-11,20.0
2008-07-14,20.0
2008-07-15,19.8799991607666
2008-07-16,19.799999237060547
2008-07-17,19.8799991607666
2008-07-18,19.799999237060547
2008-07-21,19.239999771118164
2008-07-22,19.600000381469727
2008-07-23,19.68000030517578
2008-07-24,20.040000915527344
2008-07-25,20.040000915527344
2008-07-28,20.479999542236328
2008-07-29,20.040000915527344
2008-07-30,19.399999618530273
2008-07-31,19.399999618530273
2008-08-01,20.0
2008-08-04,20.0
2008-08-05,19.799999237060547
2008-08-06,20.0
2008-08-07,19.479999542236328
2008-08-08,19.479999542236328
2008-08-11,19.479999542236328
2008-08-12,20.0
2008-08-13,20.200000762939453
2008-08-14,20.0
2008-08-15,20.239999771118164
2008-08-18,20.280000686645508
2008-08-19,20.280000686645508
2008-08-20,20.0
2008-08-21,20.1200008392334
2008-08-22,20.1200008392334
2008-08-25,20.0
2008-08-26,20.0
2008-08-27,19.360000610351562
2008-08-28,19.0
2008-08-29,19.0
2008-09-02,19.1200008392334
2008-09-03,19.0
2008-09-04,19.239999771118164
2008-09-05,19.200000762939453
2008-09-08,18.799999237060547
2008-09-09,18.600000381469727
2008-09-10,18.559999465942383
2008-09-11,17.799999237060547
2008-09-12,17.200000762939453
2008-09-15,15.600000381469727
2008-09-16,14.199999809265137
2008-09-17,13.800000190734863
2008-09-18,14.0
2008-09-19,15.0
2008-09-22,13.600000381469727
2008-09-23,14.0
2008-09-24,12.399999618530273
2008-09-25,13.0
2008-09-26,12.0
2008-09-29,9.0
2008-09-30,8.079999923706055
2008-10-01,8.0
2008-10-02,8.0
2008-10-03,8.079999923706055
2008-10-06,8.399999618530273
2008-10-07,9.199999809265137
2008-10-08,9.600000381469727
2008-10-09,9.399999618530273
2008-10-10,9.399999618530273
2008-10-13,9.800000190734863
2008-10-14,10.279999732971191
2008-10-15,10.399999618530273
2008-10-16,10.800000190734863
2008-10-17,10.84000015258789
2008-10-20,10.880000114440918
2008-10-21,10.880000114440918
2008-10-22,10.800000190734863
2008-10-23,10.800000190734863
2008-10-24,10.800000190734863
2008-10-27,10.800000190734863
2008-10-28,10.800000190734863
2008-10-29,10.800000190734863
2008-10-30,10.800000190734863
2008-10-31,10.119999885559082
2008-11-03,9.600000381469727
2008-11-04,10.520000457763672
2008-11-05,10.5600004196167
2008-11-06,10.5600004196167
2008-11-07,10.5600004196167
2008-11-10,9.84000015258789
2008-11-11,9.84000015258789
2008-11-12,9.84000015258789
2008-11-13,10.5600004196167
2008-11-14,10.5600004196167
2008-11-17,9.84000015258789
2008-11-18,10.399999618530273
2008-11-19,9.800000190734863
2008-11-20,10.5600004196167
2008-11-21,9.640000343322754
2008-11-24,9.039999961853027
2008-11-25,9.039999961853027
2008-11-26,10.0
2008-11-28,9.800000190734863
2008-12-01,9.600000381469727
2008-12-02,10.520000457763672
2008-12-03,10.520000457763672
2008-12-04,9.4399995803833
2008-12-05,9.4399995803833
2008-12-08,9.600000381469727
2008-12-09,9.399999618530273
2008-12-10,9.199999809265137
2008-12-11,9.199999809265137
2008-12-12,10.0
2008-12-15,9.960000038146973
2008-12-16,9.960000038146973
2008-12-17,9.960000038146973
2008-12-18,8.800000190734863
2008-12-19,9.199999809265137
2008-12-22,8.800000190734863
2008-12-23,8.800000190734863
2008-12-24,8.800000190734863
2008-12-26,8.800000190734863
2008-12-29,10.479999542236328
2008-12-30,10.720000267028809
2008-12-31,10.399999618530273
2009-01-02,10.399999618530273
2009-01-05,10.399999618530273
2009-01-06,10.960000038146973
2009-01-07,10.800000190734863
2009-01-08,11.079999923706055
2009-01-09,11.0
2009-01-12,11.119999885559082
2009-01-13,11.01200008392334
2009-01-14,11.0
2009-01-15,10.800000190734863
2009-01-16,10.0
2009-01-20,10.0
2009-01-21,9.960000038146973
2009-01-22,10.600000381469727
2009-01-23,10.680000305175781
2009-01-26,9.960000038146973
2009-01-27,9.960000038146973
2009-01-28,10.720000267028809
2009-01-29,10.640000343322754
2009-01-30,10.319999694824219
2009-02-02,10.640000343322754
2009-02-03,10.600000381469727
2009-02-04,10.800000190734863
2009-02-05,10.399999618530273
2009-02-06,10.600000381469727
2009-02-09,10.680000305175781
2009-02-10,10.84000015258789
2009-02-11,10.84000015258789
2009-02-12,10.0
2009-02-13,9.960000038146973
2009-02-17,10.0
2009-02-18,9.84000015258789
2009-02-19,9.84000015258789
2009-02-20,10.0
2009-02-23,9.760000228881836
2009-02-24,10.0
2009-02-25,10.0
2009-02-26,9.760000228881836
2009-02-27,9.960000038146973
2009-03-02,9.640000343322754
2009-03-03,9.640000343322754
2009-03-04,9.640000343322754
2009-03-05,9.640000343322754
2009-03-06,9.920000076293945
2009-03-09,9.399999618530273
2009-03-10,9.0
2009-03-11,9.100000381469727
2009-03-12,7.800000190734863
2009-03-13,8.0
2009-03-16,7.800000190734863
2009-03-17,8.0
2009-03-18,8.199999809265137
2009-03-19,7.880000114440918
2009-03-20,7.639999866485596
2009-03-23,7.599999904632568
2009-03-24,7.599999904632568
2009-03-25,7.360000133514404
2009-03-26,7.360000133514404
2009-03-27,7.440000057220459
2009-03-30,7.599999904632568
2009-03-31,8.0
2009-04-01,8.0
2009-04-02,7.400000095367432
2009-04-03,7.400000095367432
2009-04-06,7.0
2009-04-07,7.0
2009-04-08,6.800000190734863
2009-04-09,7.199999809265137
2009-04-13,7.0
2009-04-14,8.720000267028809
2009-04-15,9.399999618530273
2009-04-16,9.4399995803833
2009-04-17,9.0
2009-04-20,9.199999809265137
2009-04-21,9.199999809265137
2009-04-22,9.0
2009-04-23,9.0
2009-04-24,9.399999618530273
2009-04-27,9.4399995803833
2009-04-28,9.720000267028809
2009-04-29,9.800000190734863
2009-04-30,9.760000228881836
2009-05-01,10.15999984741211
2009-05-04,10.039999961853027
2009-05-05,9.600000381469727
2009-05-06,9.600000381469727
2009-05-07,9.640000343322754
2009-05-08,9.600000381469727
2009-05-11,10.119999885559082
2009-05-12,10.15999984741211
2009-05-13,10.680000305175781
2009-05-14,10.760000228881836
2009-05-15,10.960000038146973
2009-05-18,11.279999732971191
2009-05-19,11.199999809265137
2009-05-20,11.279999732971191
2009-05-21,11.079999923706055
2009-05-22,11.279999732971191
2009-05-26,11.199999809265137
2009-05-27,10.960000038146973
2009-05-28,10.871999740600586
2009-05-29,10.760000228881836
2009-06-01,10.399999618530273
2009-06-02,10.0
2009-06-03,9.600000381469727
2009-06-04,10.0
2009-06-05,9.800000190734863
2009-06-08,9.800000190734863
2009-06-09,9.800000190734863
2009-06-10,9.399999618530273
2009-06-11,9.5600004196167
2009-06-12,9.5600004196167
2009-06-15,9.600000381469727
2009-06-16,9.880000114440918
2009-06-17,9.600000381469727
2009-06-18,9.600000381469727
2009-06-19,9.600000381469727
2009-06-22,9.720000267028809
2009-06-23,10.0
2009-06-24,10.039999961853027
2009-06-25,10.039999961853027
2009-06-26,10.039999961853027
2009-06-29,9.800000190734863
2009-06-30,9.800000190734863
2009-07-01,10.279999732971191
2009-07-02,10.279999732971191
2009-07-06,10.0
2009-07-07,10.15999984741211
2009-07-08,10.0
2009-07-09,10.0
2009-07-10,9.399999618530273
2009-07-13,9.279999732971191
2009-07-14,9.199999809265137
2009-07-15,9.199999809265137
2009-07-16,10.0
2009-07-17,9.800000190734863
2009-07-20,9.319999694824219
2009-07-21,9.359999656677246
2009-07-22,9.199999809265137
2009-07-23,9.119999885559082
2009-07-24,9.119999885559082
2009-07-27,8.0
2009-07-28,8.15999984741211
2009-07-29,8.4399995803833
2009-07-30,9.0
2009-07-31,8.600000381469727
2009-08-03,8.600000381469727
2009-08-04,8.399999618530273
2009-08-05,8.600000381469727
2009-08-06,9.399999618530273
2009-08-07,9.279999732971191
2009-08-10,9.5600004196167
2009-08-11,9.960000038146973
2009-08-12,10.279999732971191
2009-08-13,10.239999771118164
2009-08-14,10.399999618530273
2009-08-17,10.720000267028809
2009-08-18,10.800000190734863
2009-08-19,10.84000015258789
2009-08-20,10.800000190734863
2009-08-21,10.960000038146973
2009-08-24,10.199999809265137
2009-08-25,10.0
2009-08-26,9.960000038146973
2009-08-27,10.0
2009-08-28,10.199999809265137
2009-08-31,10.399999618530273
2009-09-01,9.600000381469727
2009-09-02,9.600000381469727
2009-09-03,10.0
2009-09-04,9.600000381469727
2009-09-08,9.600000381469727
2009-09-09,9.600000381469727
2009-09-10,9.600000381469727
2009-09-11,10.399999618530273
2009-09-14,9.600000381469727
2009-09-15,10.399999618530273
2009-09-16,9.399999618530273
2009-09-17,10.600000381469727
2009-09-18,10.600000381469727
2009-09-21,10.960000038146973
2009-09-22,11.520000457763672
2009-09-23,12.15999984741211
2009-09-24,12.0
2009-09-25,12.119999885559082
2009-09-28,12.0
2009-09-29,10.199999809265137
2009-09-30,10.600000381469727
2009-10-01,11.079999923706055
2009-10-02,10.800000190734863
2009-10-05,10.800000190734863
2009-10-06,10.399999618530273
2009-10-07,10.720000267028809
2009-10-08,10.4399995803833
2009-10-09,10.399999618530273
2009-10-12,10.399999618530273
2009-10-13,10.199999809265137
2009-10-14,10.0
2009-10-15,10.0
2009-10-16,10.0
2009-10-19,9.199999809265137
2009-10-20,9.199999809265137
2009-10-21,9.479999542236328
2009-10-22,10.520000457763672
2009-10-23,10.479999542236328
2009-10-26,10.359999656677246
2009-10-27,9.800000190734863
2009-10-28,9.0
2009-10-29,10.0
2009-10-30,10.039999961853027
2009-11-02,10.039999961853027
2009-11-03,10.119999885559082
2009-11-04,10.119999885559082
2009-11-05,10.119999885559082
2009-11-06,10.119999885559082
2009-11-09,9.800000190734863
2009-11-10,9.600000381469727
2009-11-11,9.600000381469727
2009-11-12,9.600000381469727
2009-11-13,10.0
2009-11-16,9.760000228881836
2009-11-17,9.760000228881836
2009-11-18,9.4399995803833
2009-11-19,9.119999885559082
2009-11-20,9.239999771118164
2009-11-23,9.800000190734863
2009-11-24,9.039999961853027
2009-11-25,9.039999961853027
2009-11-27,9.600000381469727
2009-11-30,9.119999885559082
2009-12-01,8.960000038146973
2009-12-02,8.920000076293945
2009-12-03,8.199999809265137
2009-12-04,8.199999809265137
2009-12-07,8.199999809265137
2009-12-08,8.199999809265137
2009-12-09,8.199999809265137
2009-12-10,8.119999885559082
2009-12-11,8.079999923706055
2009-12-14,8.319999694824219
2009-12-15,8.399999618530273
2009-12-16,8.199999809265137
2009-12-17,8.199999809265137
2009-12-18,8.399999618530273
2009-12-21,8.399999618530273
2009-12-22,7.960000038146973
2009-12-23,8.800000190734863
2009-12-24,8.680000305175781
2009-12-28,8.399999618530273
2009-12-29,8.0
2009-12-30,8.800000190734863
2009-12-31,8.600000381469727
2010-01-04,8.800000190734863
2010-01-05,8.800000190734863
2010-01-06,8.399999618530273
2010-01-07,8.4399995803833
2010-01-08,8.199999809265137
2010-01-11,8.720000267028809
2010-01-12,8.239999771118164
2010-01-13,8.720000267028809
2010-01-14,8.199999809265137
2010-01-15,8.359999656677246
2010-01-19,9.199999809265137
2010-01-20,8.84000015258789
2010-01-21,8.5600004196167
2010-01-22,8.800000190734863
2010-01-25,7.920000076293945
2010-01-26,8.640000343322754
2010-01-27,8.479999542236328
2010-01-28,8.079999923706055
2010-01-29,8.4399995803833
2010-02-01,8.479999542236328
2010-02-02,8.479999542236328
2010-02-03,8.279999732971191
2010-02-04,8.600000381469727
2010-02-05,8.800000190734863
2010-02-08,8.4399995803833
2010-02-09,8.399999618530273
2010-02-10,8.399999618530273
2010-02-11,8.479999542236328
2010-02-12,8.600000381469727
2010-02-16,9.640000343322754
2010-02-17,10.119999885559082
2010-02-18,10.359999656677246
2010-02-19,10.319999694824219
2010-02-22,10.479999542236328
2010-02-23,10.399999618530273
2010-02-24,10.15999984741211
2010-02-25,10.359999656677246
2010-02-26,10.199999809265137
2010-03-01,10.199999809265137
2010-03-02,10.039999961853027
2010-03-03,11.520000457763672
2010-03-04,11.720000267028809
2010-03-05,11.319999694824219
2010-03-08,10.279999732971191
2010-03-09,11.84000015258789
2010-03-10,12.760000228881836
2010-03-11,12.279999732971191
2010-03-12,12.84000015258789
2010-03-15,12.199999809265137
2010-03-16,12.84000015258789
2010-03-17,12.960000038146973
2010-03-18,13.039999961853027
2010-03-19,12.399999618530273
2010-03-22,12.479999542236328
2010-03-23,12.600000381469727
2010-03-24,12.279999732971191
2010-03-25,12.612000465393066
2010-03-26,12.399999618530273
2010-03-29,12.399999618530273
2010-03-30,12.5600004196167
2010-03-31,12.5600004196167
2010-04-01,12.199999809265137
2010-04-05,12.399999618530273
2010-04-06,12.5600004196167
2010-04-07,12.5600004196167
2010-04-08,12.720000267028809
2010-04-09,12.600000381469727
2010-04-12,12.600000381469727
2010-04-13,12.239999771118164
2010-04-14,12.039999961853027
2010-04-15,12.0
2010-04-16,11.920000076293945
2010-04-19,11.319999694824219
2010-04-20,11.239999771118164
2010-04-21,11.0
2010-04-22,10.84000015258789
2010-04-23,10.800000190734863
2010-04-26,10.399999618530273
2010-04-27,10.199999809265137
2010-04-28,9.399999618530273
2010-04-29,10.399999618530273
2010-04-30,10.399999618530273
2010-05-03,10.800000190734863
2010-05-04,12.039999961853027
2010-05-05,12.0
2010-05-06,10.600000381469727
2010-05-07,11.0
2010-05-10,10.600000381469727
2010-05-11,11.600000381469727
2010-05-12,10.800000190734863
2010-05-13,10.399999618530273
2010-05-14,11.199999809265137
2010-05-17,11.399999618530273
2010-05-18,13.039999961853027
2010-05-19,12.800000190734863
2010-05-20,12.5600004196167
2010-05-21,12.960000038146973
2010-05-24,12.800000190734863
2010-05-25,13.399999618530273
2010-05-26,13.199999809265137
2010-05-27,13.199999809265137
2010-05-28,13.0
2010-06-01,12.800000190734863
2010-06-02,13.119999885559082
2010-06-03,12.920000076293945
2010-06-04,13.5600004196167
2010-06-07,13.5600004196167
2010-06-08,13.399999618530273
