,EVOK
2015-03-03,5.400000095367432
2015-03-04,5.420000076293945
2015-03-05,6.0320000648498535
2015-03-06,6.21999979019165
2015-03-09,6.050000190734863
2015-03-10,6.0
2015-03-11,6.329999923706055
2015-03-12,6.599999904632568
2015-03-13,6.670000076293945
2015-03-16,6.949999809265137
2015-03-17,7.110000133514404
2015-03-18,7.21999979019165
2015-03-19,7.21999979019165
2015-03-20,7.0
2015-03-23,7.059999942779541
2015-03-24,7.150000095367432
2015-03-25,7.050000190734863
2015-03-26,7.059999942779541
2015-03-27,7.050000190734863
2015-03-30,7.0
2015-03-31,7.050000190734863
2015-04-01,7.099999904632568
2015-04-02,7.289999961853027
2015-04-06,7.119999885559082
2015-04-07,7.190000057220459
2015-04-08,7.159999847412109
2015-04-09,7.22599983215332
2015-04-10,7.28000020980835
2015-04-13,7.440000057220459
2015-04-14,7.849999904632568
2015-04-15,7.440000057220459
2015-04-16,6.659999847412109
2015-04-17,6.659999847412109
2015-04-20,6.420000076293945
2015-04-21,6.510000228881836
2015-04-22,6.429999828338623
2015-04-23,6.510000228881836
2015-04-24,6.559000015258789
2015-04-27,6.239999771118164
2015-04-28,6.53000020980835
2015-04-29,6.260000228881836
2015-04-30,6.170000076293945
2015-05-01,6.210000038146973
2015-05-04,5.889999866485596
2015-05-05,5.869999885559082
2015-05-06,5.880000114440918
2015-05-07,5.900000095367432
2015-05-08,5.949999809265137
2015-05-11,5.989999771118164
2015-05-12,6.059999942779541
2015-05-13,6.059999942779541
2015-05-14,5.920000076293945
2015-05-15,5.702000141143799
2015-05-18,5.400000095367432
2015-05-19,5.599999904632568
2015-05-20,5.579999923706055
2015-05-21,5.539999961853027
2015-05-22,5.400000095367432
2015-05-26,5.360000133514404
2015-05-27,5.349999904632568
2015-05-28,5.300000190734863
2015-05-29,5.25
2015-06-01,5.21999979019165
2015-06-02,5.170000076293945
2015-06-03,5.170000076293945
2015-06-04,5.0
2015-06-05,5.099999904632568
2015-06-08,5.03000020980835
2015-06-09,5.190000057220459
2015-06-10,5.119999885559082
2015-06-11,5.070000171661377
2015-06-12,5.119999885559082
2015-06-15,5.050000190734863
2015-06-16,5.380000114440918
2015-06-17,5.349999904632568
2015-06-18,5.230000019073486
2015-06-19,5.0
2015-06-22,5.0
2015-06-23,4.860000133514404
2015-06-24,5.679999828338623
2015-06-25,5.710000038146973
2015-06-26,5.28000020980835
2015-06-29,5.164999961853027
2015-06-30,5.230000019073486
2015-07-01,5.139999866485596
2015-07-02,5.050000190734863
2015-07-06,4.920000076293945
2015-07-07,4.889999866485596
2015-07-08,4.949999809265137
2015-07-09,5.251999855041504
2015-07-10,5.849999904632568
2015-07-13,6.25
2015-07-14,6.070000171661377
2015-07-15,5.739999771118164
2015-07-16,5.940000057220459
2015-07-17,5.710000038146973
2015-07-20,5.610000133514404
2015-07-21,5.539999961853027
2015-07-22,5.639999866485596
2015-07-23,5.300000190734863
2015-07-24,5.269999980926514
2015-07-27,4.96999979019165
2015-07-28,5.110000133514404
2015-07-29,5.099999904632568
2015-07-30,5.0
2015-07-31,5.230000019073486
2015-08-03,5.130000114440918
2015-08-04,5.0
2015-08-05,4.986000061035156
2015-08-06,4.829999923706055
2015-08-07,4.5
2015-08-10,4.599999904632568
2015-08-11,4.550000190734863
2015-08-12,4.550000190734863
2015-08-13,4.900000095367432
2015-08-14,4.510000228881836
2015-08-17,4.630000114440918
2015-08-18,5.110000133514404
2015-08-19,4.159999847412109
2015-08-20,4.25
2015-08-21,4.0
2015-08-24,3.700000047683716
2015-08-25,3.7300000190734863
2015-08-26,3.9000000953674316
2015-08-27,3.9200000762939453
2015-08-28,3.75
2015-08-31,3.890000104904175
2015-09-01,3.4189999103546143
2015-09-02,3.319999933242798
2015-09-03,3.5799999237060547
2015-09-04,3.5799999237060547
2015-09-08,3.4800000190734863
2015-09-09,3.299999952316284
2015-09-10,3.2899999618530273
2015-09-11,3.380000114440918
2015-09-14,3.3499999046325684
2015-09-15,3.6500000953674316
2015-09-16,3.2699999809265137
2015-09-17,3.240000009536743
2015-09-18,3.200000047683716
2015-09-21,3.069999933242798
2015-09-22,2.940000057220459
2015-09-23,3.5
2015-09-24,3.140000104904175
2015-09-25,2.950000047683716
2015-09-28,2.8399999141693115
2015-09-29,2.559999942779541
2015-09-30,2.9100000858306885
2015-10-01,3.1500000953674316
2015-10-02,3.3399999141693115
2015-10-05,3.490000009536743
2015-10-06,3.299999952316284
2015-10-07,3.950000047683716
2015-10-08,4.210000038146973
2015-10-09,4.349999904632568
2015-10-12,4.079999923706055
2015-10-13,4.03000020980835
2015-10-14,3.990000009536743
2015-10-15,4.090000152587891
2015-10-16,3.880000114440918
2015-10-19,3.809999942779541
2015-10-20,3.7709999084472656
2015-10-21,3.7300000190734863
2015-10-22,3.6470000743865967
2015-10-23,3.609999895095825
2015-10-26,3.5399999618530273
2015-10-27,3.5
2015-10-28,3.7200000286102295
2015-10-29,3.700000047683716
2015-10-30,3.700000047683716
2015-11-02,3.8299999237060547
2015-11-03,3.609999895095825
2015-11-04,3.759999990463257
2015-11-05,3.619999885559082
2015-11-06,3.680000066757202
2015-11-09,3.5899999141693115
2015-11-10,3.5799999237060547
2015-11-11,3.5399999618530273
2015-11-12,3.4200000762939453
2015-11-13,3.319999933242798
2015-11-16,3.2699999809265137
2015-11-17,3.2200000286102295
2015-11-18,3.25
2015-11-19,3.2200000286102295
2015-11-20,3.2200000286102295
2015-11-23,3.559999942779541
2015-11-24,3.680000066757202
2015-11-25,3.8499999046325684
2015-11-27,3.8499999046325684
2015-11-30,3.8399999141693115
2015-12-01,3.700000047683716
2015-12-02,3.5999999046325684
2015-12-03,3.6549999713897705
2015-12-04,3.5199999809265137
2015-12-07,3.299999952316284
2015-12-08,3.259999990463257
2015-12-09,3.190000057220459
2015-12-10,3.130000114440918
2015-12-11,3.1600000858306885
2015-12-14,3.059999942779541
2015-12-15,2.880000114440918
2015-12-16,3.380000114440918
2015-12-17,3.259999990463257
2015-12-18,3.200000047683716
2015-12-21,3.2899999618530273
2015-12-22,3.0999999046325684
2015-12-23,3.2699999809265137
2015-12-24,3.2699999809265137
2015-12-28,3.4100000858306885
2015-12-29,3.2899999618530273
2015-12-30,3.2200000286102295
2015-12-31,3.299999952316284
2016-01-04,3.259999990463257
2016-01-05,3.25
2016-01-06,3.1500000953674316
2016-01-07,3.0399999618530273
2016-01-08,2.9600000381469727
2016-01-11,2.7799999713897705
2016-01-12,2.7200000286102295
2016-01-13,2.5899999141693115
2016-01-14,2.7300000190734863
2016-01-15,2.690000057220459
2016-01-19,2.6500000953674316
2016-01-20,2.7799999713897705
2016-01-21,3.0899999141693115
2016-01-22,3.2300000190734863
2016-01-25,3.259999990463257
2016-01-26,3.3399999141693115
2016-01-27,3.2300000190734863
2016-01-28,3.069999933242798
2016-01-29,3.1600000858306885
2016-02-01,3.240000009536743
2016-02-02,3.109999895095825
2016-02-03,3.0
2016-02-04,3.119999885559082
2016-02-05,3.0399999618530273
2016-02-08,2.8299999237060547
2016-02-09,2.759999990463257
2016-02-10,2.759999990463257
2016-02-11,2.75
2016-02-12,2.819999933242798
2016-02-16,2.8399999141693115
2016-02-17,3.4700000286102295
2016-02-18,3.3420000076293945
2016-02-19,3.4600000381469727
2016-02-22,3.569999933242798
2016-02-23,3.5
2016-02-24,3.4800000190734863
2016-02-25,3.3499999046325684
2016-02-26,3.3299999237060547
2016-02-29,3.430000066757202
2016-03-01,3.440000057220459
2016-03-02,3.5899999141693115
2016-03-03,3.5299999713897705
2016-03-04,3.759999990463257
2016-03-07,3.880000114440918
2016-03-08,3.9200000762939453
2016-03-09,4.197999954223633
2016-03-10,4.269999980926514
2016-03-11,4.630000114440918
2016-03-14,5.300000190734863
2016-03-15,4.760000228881836
2016-03-16,4.570000171661377
2016-03-17,4.53000020980835
2016-03-18,4.360000133514404
2016-03-21,4.629000186920166
2016-03-22,4.690000057220459
2016-03-23,4.630000114440918
2016-03-24,4.630000114440918
2016-03-28,4.829999923706055
2016-03-29,4.710000038146973
2016-03-30,4.820000171661377
2016-03-31,5.090000152587891
2016-04-01,5.059999942779541
2016-04-04,5.190000057220459
2016-04-05,5.5
2016-04-06,5.190000057220459
2016-04-07,5.340000152587891
2016-04-08,5.179999828338623
2016-04-11,5.210000038146973
2016-04-12,5.135000228881836
2016-04-13,5.119999885559082
2016-04-14,4.775000095367432
2016-04-15,4.760000228881836
2016-04-18,5.199999809265137
2016-04-19,5.159999847412109
2016-04-20,5.170000076293945
2016-04-21,5.210000038146973
2016-04-22,5.059999942779541
2016-04-25,5.25
2016-04-26,5.210000038146973
2016-04-27,4.809999942779541
2016-04-28,4.989999771118164
2016-04-29,4.760000228881836
2016-05-02,4.809999942779541
2016-05-03,4.940000057220459
2016-05-04,4.949999809265137
2016-05-05,4.920000076293945
2016-05-06,4.940000057220459
2016-05-09,4.989999771118164
2016-05-10,5.0
2016-05-11,5.03000020980835
2016-05-12,5.0
2016-05-13,5.110000133514404
2016-05-16,5.389999866485596
2016-05-17,5.699999809265137
2016-05-18,5.639999866485596
2016-05-19,5.478000164031982
2016-05-20,5.480000019073486
2016-05-23,5.210000038146973
2016-05-24,5.380000114440918
2016-05-25,5.190000057220459
2016-05-26,5.360000133514404
2016-05-27,5.539999961853027
2016-05-31,5.389999866485596
2016-06-01,5.610000133514404
2016-06-02,5.650000095367432
2016-06-03,5.539999961853027
2016-06-06,5.409999847412109
2016-06-07,5.300000190734863
2016-06-08,5.21999979019165
2016-06-09,5.300000190734863
2016-06-10,5.260000228881836
2016-06-13,5.300000190734863
2016-06-14,5.510000228881836
2016-06-15,6.039999961853027
2016-06-16,6.090000152587891
2016-06-17,6.380000114440918
2016-06-20,6.980000019073486
2016-06-21,6.699999809265137
2016-06-22,6.329999923706055
2016-06-23,6.409999847412109
2016-06-24,6.320000171661377
2016-06-27,6.260000228881836
2016-06-28,6.659999847412109
2016-06-29,6.980000019073486
2016-06-30,6.849999904632568
2016-07-01,7.179999828338623
2016-07-05,6.559999942779541
2016-07-06,6.510000228881836
2016-07-07,7.019999980926514
2016-07-08,8.380000114440918
2016-07-11,9.619999885559082
2016-07-12,10.390000343322754
2016-07-13,10.890000343322754
2016-07-14,10.460000038146973
2016-07-15,10.729999542236328
2016-07-18,2.890000104904175
2016-07-19,2.4700000286102295
2016-07-20,2.009999990463257
2016-07-21,1.8600000143051147
2016-07-22,1.7899999618530273
2016-07-25,1.6299999952316284
2016-07-26,1.590000033378601
2016-07-27,2.049999952316284
2016-07-28,3.0299999713897705
2016-07-29,2.619999885559082
2016-08-01,2.6500000953674316
2016-08-02,2.509999990463257
2016-08-03,2.630000114440918
2016-08-04,2.559999942779541
2016-08-05,2.5299999713897705
2016-08-08,2.450000047683716
2016-08-09,2.240000009536743
2016-08-10,2.1600000858306885
2016-08-11,2.2300000190734863
2016-08-12,2.3399999141693115
2016-08-15,2.5999999046325684
2016-08-16,2.2899999618530273
2016-08-17,2.2300000190734863
2016-08-18,2.200000047683716
2016-08-19,2.180000066757202
2016-08-22,2.130000114440918
2016-08-23,2.069999933242798
2016-08-24,1.9900000095367432
2016-08-25,1.9700000286102295
2016-08-26,2.0
2016-08-29,2.009999990463257
2016-08-30,1.9700000286102295
2016-08-31,1.9199999570846558
2016-09-01,1.8799999952316284
2016-09-02,1.840000033378601
2016-09-06,1.8200000524520874
2016-09-07,2.069999933242798
2016-09-08,2.0899999141693115
2016-09-09,2.0299999713897705
2016-09-12,1.9900000095367432
2016-09-13,1.8899999856948853
2016-09-14,1.9199999570846558
2016-09-15,1.9199999570846558
2016-09-16,1.899999976158142
2016-09-19,1.9299999475479126
2016-09-20,1.8799999952316284
2016-09-21,1.8899999856948853
2016-09-22,2.009999990463257
2016-09-23,2.0199999809265137
2016-09-26,1.9500000476837158
2016-09-27,2.0999999046325684
2016-09-28,2.309999942779541
2016-09-29,2.190000057220459
2016-09-30,2.259999990463257
2016-10-03,2.180000066757202
2016-10-04,2.200000047683716
2016-10-05,2.200000047683716
2016-10-06,2.190000057220459
2016-10-07,2.1500000953674316
2016-10-10,2.0899999141693115
2016-10-11,2.0299999713897705
2016-10-12,1.9199999570846558
2016-10-13,1.909999966621399
2016-10-14,1.909999966621399
2016-10-17,1.899999976158142
2016-10-18,1.899999976158142
2016-10-19,1.8799999952316284
2016-10-20,1.909999966621399
2016-10-21,1.8300000429153442
2016-10-24,1.809999942779541
2016-10-25,1.7899999618530273
2016-10-26,1.7699999809265137
2016-10-27,1.7799999713897705
2016-10-28,1.7100000381469727
2016-10-31,1.590000033378601
2016-11-01,1.600000023841858
2016-11-02,1.600000023841858
2016-11-03,1.590000033378601
2016-11-04,1.590000033378601
2016-11-07,1.6100000143051147
2016-11-08,1.590000033378601
2016-11-09,1.4800000190734863
2016-11-10,1.7100000381469727
2016-11-11,1.6699999570846558
2016-11-14,1.649999976158142
2016-11-15,1.6299999952316284
2016-11-16,1.7599999904632568
2016-11-17,1.75
2016-11-18,1.7799999713897705
2016-11-21,1.7599999904632568
2016-11-22,1.7999999523162842
2016-11-23,1.9299999475479126
2016-11-25,1.8700000047683716
2016-11-28,1.7100000381469727
2016-11-29,1.6799999475479126
2016-11-30,1.6399999856948853
2016-12-01,1.5800000429153442
2016-12-02,1.590000033378601
2016-12-05,1.600000023841858
2016-12-06,1.559999942779541
2016-12-07,1.5499999523162842
2016-12-08,1.5399999618530273
2016-12-09,1.5399999618530273
2016-12-12,1.4869999885559082
2016-12-13,1.5
2016-12-14,1.4500000476837158
2016-12-15,1.440000057220459
2016-12-16,2.069999933242798
2016-12-19,2.0
2016-12-20,2.119999885559082
2016-12-21,2.0999999046325684
2016-12-22,2.0199999809265137
2016-12-23,2.0
2016-12-27,2.049999952316284
2016-12-28,2.0299999713897705
2016-12-29,2.0299999713897705
2016-12-30,2.0199999809265137
2017-01-03,2.069999933242798
2017-01-04,2.690000057220459
2017-01-05,2.8499999046325684
2017-01-06,2.7100000381469727
2017-01-09,2.6500000953674316
2017-01-10,2.5399999618530273
2017-01-11,2.4000000953674316
2017-01-12,2.2699999809265137
2017-01-13,2.3499999046325684
2017-01-17,2.390000104904175
2017-01-18,2.359999895095825
2017-01-19,2.299999952316284
2017-01-20,2.2820000648498535
2017-01-23,2.299999952316284
2017-01-24,2.299999952316284
2017-01-25,2.359999895095825
2017-01-26,2.450000047683716
2017-01-27,2.4800000190734863
2017-01-30,2.8499999046325684
2017-01-31,2.809999942779541
2017-02-01,2.809999942779541
2017-02-02,2.7200000286102295
2017-02-03,2.680000066757202
2017-02-06,2.5
2017-02-07,2.640000104904175
2017-02-08,2.619999885559082
2017-02-09,2.5999999046325684
2017-02-10,2.7100000381469727
2017-02-13,2.609999895095825
2017-02-14,2.609999895095825
2017-02-15,3.4000000953674316
2017-02-16,2.990000009536743
2017-02-17,3.4000000953674316
2017-02-21,3.369999885559082
2017-02-22,3.200000047683716
2017-02-23,3.131999969482422
2017-02-24,3.0999999046325684
2017-02-27,3.240000009536743
2017-02-28,3.2899999618530273
2017-03-01,3.3499999046325684
2017-03-02,3.3399999141693115
2017-03-03,3.359999895095825
2017-03-06,3.2899999618530273
2017-03-07,3.1700000762939453
2017-03-08,3.259999990463257
2017-03-09,3.240000009536743
2017-03-10,3.119999885559082
2017-03-13,3.130000114440918
2017-03-14,3.0199999809265137
2017-03-15,3.1600000858306885
2017-03-16,3.0299999713897705
2017-03-17,3.059999942779541
2017-03-20,3.009999990463257
2017-03-21,2.9200000762939453
2017-03-22,2.8299999237060547
2017-03-23,2.8499999046325684
2017-03-24,2.859999895095825
2017-03-27,3.0
2017-03-28,3.049999952316284
2017-03-29,3.109999895095825
2017-03-30,3.0899999141693115
2017-03-31,3.0999999046325684
2017-04-03,3.0899999141693115
2017-04-04,3.140000104904175
2017-04-05,3.0299999713897705
2017-04-06,2.990000009536743
2017-04-07,2.930000066757202
2017-04-10,2.9000000953674316
2017-04-11,2.869999885559082
2017-04-12,2.819999933242798
2017-04-13,2.799999952316284
2017-04-17,2.700000047683716
2017-04-18,2.680000066757202
2017-04-19,2.6700000762939453
2017-04-20,2.5899999141693115
2017-04-21,2.450000047683716
2017-04-24,2.5899999141693115
2017-04-25,2.6600000858306885
2017-04-26,2.740000009536743
2017-04-27,2.7100000381469727
2017-04-28,2.7300000190734863
2017-05-01,2.7899999618530273
2017-05-02,2.740000009536743
2017-05-03,2.7200000286102295
2017-05-04,2.690000057220459
2017-05-05,2.799999952316284
2017-05-08,2.75
2017-05-09,2.740000009536743
2017-05-10,2.75
2017-05-11,2.680000066757202
2017-05-12,2.680000066757202
2017-05-15,2.7200000286102295
2017-05-16,2.630000114440918
2017-05-17,2.559999942779541
2017-05-18,2.630000114440918
2017-05-19,2.630000114440918
2017-05-22,2.619999885559082
2017-05-23,2.5999999046325684
2017-05-24,2.609999895095825
2017-05-25,2.559999942779541
2017-05-26,2.569999933242798
2017-05-30,2.430000066757202
2017-05-31,2.4670000076293945
2017-06-01,2.509999990463257
2017-06-02,2.559999942779541
2017-06-05,2.549999952316284
2017-06-06,2.569999933242798
2017-06-07,2.5399999618530273
2017-06-08,2.6500000953674316
2017-06-09,2.5199999809265137
2017-06-12,2.549999952316284
2017-06-13,2.5799999237060547
