,EGRX
2015-08-24,64.86000061035156
2015-08-25,69.45999908447266
2015-08-26,79.01000213623047
2015-08-27,80.98999786376953
2015-08-28,83.66999816894531
2015-08-31,78.55000305175781
2015-09-01,76.87999725341797
2015-09-02,82.55000305175781
2015-09-03,77.7699966430664
2015-09-04,78.81999969482422
2015-09-08,83.97000122070312
2015-09-09,80.87000274658203
2015-09-10,82.70999908447266
2015-09-11,84.79000091552734
2015-09-14,84.48999786376953
2015-09-15,85.66999816894531
2015-09-16,85.58000183105469
2015-09-17,87.91000366210938
2015-09-18,88.0
2015-09-21,81.68000030517578
2015-09-22,84.45999908447266
2015-09-23,85.87999725341797
2015-09-24,85.33000183105469
2015-09-25,77.86000061035156
2015-09-28,70.87000274658203
2015-09-29,73.87000274658203
2015-09-30,74.02999877929688
2015-10-01,73.16999816894531
2015-10-02,74.23999786376953
2015-10-05,70.62000274658203
2015-10-06,67.91999816894531
2015-10-07,66.58999633789062
2015-10-08,66.2699966430664
2015-10-09,68.05999755859375
2015-10-12,67.62999725341797
2015-10-13,61.529998779296875
2015-10-14,63.34000015258789
2015-10-15,67.22000122070312
2015-10-16,67.98999786376953
2015-10-19,69.66000366210938
2015-10-20,65.88999938964844
2015-10-21,65.1500015258789
2015-10-22,58.47999954223633
2015-10-23,62.0099983215332
2015-10-26,63.13999938964844
2015-10-27,65.9000015258789
2015-10-28,66.41000366210938
2015-10-29,63.52000045776367
2015-10-30,63.709999084472656
2015-11-02,69.25
2015-11-03,70.95999908447266
2015-11-04,73.26000213623047
2015-11-05,73.63999938964844
2015-11-06,76.31999969482422
2015-11-09,76.37999725341797
2015-11-10,76.61000061035156
2015-11-11,72.38999938964844
2015-11-12,67.68000030517578
2015-11-13,73.36000061035156
2015-11-16,75.5
2015-11-17,78.61000061035156
2015-11-18,83.58999633789062
2015-11-19,81.20999908447266
2015-11-20,82.08999633789062
2015-11-23,82.58999633789062
2015-11-24,86.16999816894531
2015-11-25,87.58999633789062
2015-11-27,91.91000366210938
2015-11-30,91.63999938964844
2015-12-01,90.08999633789062
2015-12-02,86.93000030517578
2015-12-03,83.79000091552734
2015-12-04,88.48999786376953
2015-12-07,81.91999816894531
2015-12-08,100.20999908447266
2015-12-09,95.12000274658203
2015-12-10,94.9000015258789
2015-12-11,91.41999816894531
2015-12-14,90.69000244140625
2015-12-15,98.8499984741211
2015-12-16,99.87000274658203
2015-12-17,96.81999969482422
2015-12-18,97.16999816894531
2015-12-21,99.06999969482422
2015-12-22,93.86000061035156
2015-12-23,91.31999969482422
2015-12-24,87.62000274658203
2015-12-28,87.08999633789062
2015-12-29,90.95999908447266
2015-12-30,89.2300033569336
2015-12-31,88.66999816894531
2016-01-04,86.1500015258789
2016-01-05,85.41000366210938
2016-01-06,83.12999725341797
2016-01-07,85.12000274658203
2016-01-08,81.91999816894531
2016-01-11,80.3499984741211
2016-01-12,85.08000183105469
2016-01-13,79.2699966430664
2016-01-14,78.66999816894531
2016-01-15,76.94000244140625
2016-01-19,75.83000183105469
2016-01-20,77.80000305175781
2016-01-21,72.70999908447266
2016-01-22,75.58999633789062
2016-01-25,73.5999984741211
2016-01-26,70.9800033569336
2016-01-27,66.31999969482422
2016-01-28,74.44000244140625
2016-01-29,71.9000015258789
2016-02-01,71.2699966430664
2016-02-02,67.56999969482422
2016-02-03,62.7599983215332
2016-02-04,61.880001068115234
2016-02-05,59.15999984741211
2016-02-08,53.380001068115234
2016-02-09,52.36000061035156
2016-02-10,53.849998474121094
2016-02-11,53.40999984741211
2016-02-12,57.68000030517578
2016-02-16,56.540000915527344
2016-02-17,63.15999984741211
2016-02-18,61.630001068115234
2016-02-19,64.93000030517578
2016-02-22,60.61000061035156
2016-02-23,59.77000045776367
2016-02-24,60.4900016784668
2016-02-25,66.30000305175781
2016-02-26,68.20999908447266
2016-02-29,63.38999938964844
2016-03-01,67.18000030517578
2016-03-02,69.81999969482422
2016-03-03,65.30999755859375
2016-03-04,63.5099983215332
2016-03-07,65.91000366210938
2016-03-08,62.790000915527344
2016-03-09,61.79999923706055
2016-03-10,60.54999923706055
2016-03-11,61.810001373291016
2016-03-14,60.349998474121094
2016-03-15,56.060001373291016
2016-03-16,56.689998626708984
2016-03-17,53.68000030517578
2016-03-18,43.5
2016-03-21,41.2400016784668
2016-03-22,43.290000915527344
2016-03-23,41.43000030517578
2016-03-24,38.68000030517578
2016-03-28,37.849998474121094
2016-03-29,39.77000045776367
2016-03-30,39.060001373291016
2016-03-31,40.5
2016-04-01,40.66999816894531
2016-04-04,39.939998626708984
2016-04-05,39.15999984741211
2016-04-06,40.29999923706055
2016-04-07,40.61000061035156
2016-04-08,40.040000915527344
2016-04-11,36.38999938964844
2016-04-12,34.0
2016-04-13,36.88999938964844
2016-04-14,36.810001373291016
2016-04-15,37.220001220703125
2016-04-18,38.47999954223633
2016-04-19,37.06999969482422
2016-04-20,37.5099983215332
2016-04-21,41.0099983215332
2016-04-22,41.060001373291016
2016-04-25,41.29999923706055
2016-04-26,40.29999923706055
2016-04-27,39.650001525878906
2016-04-28,39.25
2016-04-29,37.86000061035156
2016-05-02,39.61000061035156
2016-05-03,40.90999984741211
2016-05-04,37.58000183105469
2016-05-05,36.2599983215332
2016-05-06,35.75
2016-05-09,40.09000015258789
2016-05-10,42.029998779296875
2016-05-11,38.47999954223633
2016-05-12,40.04999923706055
2016-05-13,42.2599983215332
2016-05-16,44.20000076293945
2016-05-17,43.15999984741211
2016-05-18,45.880001068115234
2016-05-19,44.40999984741211
2016-05-20,46.31999969482422
2016-05-23,47.650001525878906
2016-05-24,49.38999938964844
2016-05-25,48.9900016784668
2016-05-26,46.54999923706055
2016-05-27,46.72999954223633
2016-05-31,47.529998779296875
2016-06-01,48.790000915527344
2016-06-02,49.34000015258789
2016-06-03,43.779998779296875
2016-06-06,43.779998779296875
2016-06-07,42.61000061035156
2016-06-08,41.880001068115234
2016-06-09,41.470001220703125
2016-06-10,53.0
2016-06-13,50.849998474121094
2016-06-14,47.86000061035156
2016-06-15,46.70000076293945
2016-06-16,46.81999969482422
2016-06-17,44.77000045776367
2016-06-20,40.7599983215332
2016-06-21,39.29999923706055
2016-06-22,38.29999923706055
2016-06-23,39.400001525878906
2016-06-24,36.369998931884766
2016-06-27,34.84000015258789
2016-06-28,37.41999816894531
2016-06-29,38.91999816894531
2016-06-30,38.790000915527344
2016-07-01,39.40999984741211
2016-07-05,41.0099983215332
2016-07-06,43.06999969482422
2016-07-07,43.13999938964844
2016-07-08,42.779998779296875
2016-07-11,44.560001373291016
2016-07-12,45.31999969482422
2016-07-13,44.9900016784668
2016-07-14,46.68000030517578
2016-07-15,47.34000015258789
2016-07-18,47.33000183105469
2016-07-19,43.84000015258789
2016-07-20,45.90999984741211
2016-07-21,45.58000183105469
2016-07-22,45.88999938964844
2016-07-25,46.13999938964844
2016-07-26,45.72999954223633
2016-07-27,46.939998626708984
2016-07-28,44.7599983215332
2016-07-29,43.13999938964844
2016-08-01,46.56999969482422
2016-08-02,46.65999984741211
2016-08-03,48.95000076293945
2016-08-04,49.0
2016-08-05,49.540000915527344
2016-08-08,48.36000061035156
2016-08-09,55.43000030517578
2016-08-10,57.2599983215332
2016-08-11,60.95000076293945
2016-08-12,62.04999923706055
2016-08-15,60.65999984741211
2016-08-16,61.84000015258789
2016-08-17,60.79999923706055
2016-08-18,59.27000045776367
2016-08-19,60.59000015258789
2016-08-22,59.90999984741211
2016-08-23,62.27000045776367
2016-08-24,57.650001525878906
2016-08-25,58.869998931884766
2016-08-26,60.22999954223633
2016-08-29,60.33000183105469
2016-08-30,60.959999084472656
2016-08-31,59.75
2016-09-01,59.02000045776367
2016-09-02,60.34000015258789
2016-09-06,62.0
2016-09-07,61.95000076293945
2016-09-08,62.189998626708984
2016-09-09,60.20000076293945
2016-09-12,62.40999984741211
2016-09-13,61.29999923706055
2016-09-14,61.060001373291016
2016-09-15,61.720001220703125
2016-09-16,60.95000076293945
2016-09-19,60.90999984741211
2016-09-20,64.94999694824219
2016-09-21,66.16999816894531
2016-09-22,66.75
2016-09-23,66.27999877929688
2016-09-26,66.18000030517578
2016-09-27,69.72000122070312
2016-09-28,70.31999969482422
2016-09-29,69.97000122070312
2016-09-30,70.0
2016-10-03,69.52999877929688
2016-10-04,69.13999938964844
2016-10-05,69.05999755859375
2016-10-06,64.4000015258789
2016-10-07,63.93000030517578
2016-10-10,67.27999877929688
2016-10-11,64.69999694824219
2016-10-12,63.36000061035156
2016-10-13,63.560001373291016
2016-10-14,63.77000045776367
2016-10-17,62.869998931884766
2016-10-18,65.06999969482422
2016-10-19,65.5999984741211
2016-10-20,65.4800033569336
2016-10-21,64.9800033569336
2016-10-24,64.93000030517578
2016-10-25,64.5199966430664
2016-10-26,63.22999954223633
2016-10-27,62.27000045776367
2016-10-28,60.81999969482422
2016-10-31,55.880001068115234
2016-11-01,57.2400016784668
2016-11-02,68.0999984741211
2016-11-03,71.0999984741211
2016-11-04,74.95999908447266
2016-11-07,74.58999633789062
2016-11-08,73.11000061035156
2016-11-09,81.7300033569336
2016-11-10,84.22000122070312
2016-11-11,79.5
2016-11-14,83.12000274658203
2016-11-15,81.9800033569336
2016-11-16,75.7699966430664
2016-11-17,78.18000030517578
2016-11-18,78.72000122070312
2016-11-21,78.98999786376953
2016-11-22,77.18000030517578
2016-11-23,79.79000091552734
2016-11-25,79.66000366210938
2016-11-28,77.4800033569336
2016-11-29,78.13999938964844
2016-11-30,78.95999908447266
2016-12-01,74.3499984741211
2016-12-02,75.19999694824219
2016-12-05,77.9000015258789
2016-12-06,79.83000183105469
2016-12-07,76.19999694824219
2016-12-08,76.56999969482422
2016-12-09,75.8499984741211
2016-12-12,74.05000305175781
2016-12-13,73.55999755859375
2016-12-14,74.83999633789062
2016-12-15,74.80000305175781
2016-12-16,75.19999694824219
2016-12-19,75.45999908447266
2016-12-20,77.16999816894531
2016-12-21,75.6050033569336
2016-12-22,75.58000183105469
2016-12-23,80.93000030517578
2016-12-27,79.87000274658203
2016-12-28,78.33000183105469
2016-12-29,78.80000305175781
2016-12-30,79.33999633789062
2017-01-03,80.11000061035156
2017-01-04,84.91999816894531
2017-01-05,82.19999694824219
2017-01-06,75.16999816894531
2017-01-09,68.0999984741211
2017-01-10,66.3499984741211
2017-01-11,62.83000183105469
2017-01-12,66.37000274658203
2017-01-13,69.30999755859375
2017-01-17,69.77999877929688
2017-01-18,70.06999969482422
2017-01-19,65.94999694824219
2017-01-20,65.98999786376953
2017-01-23,66.79000091552734
2017-01-24,66.58999633789062
2017-01-25,65.4000015258789
2017-01-26,66.05000305175781
2017-01-27,66.75
2017-01-30,66.0199966430664
2017-01-31,69.20999908447266
2017-02-01,68.3499984741211
2017-02-02,68.69000244140625
2017-02-03,71.0199966430664
2017-02-06,70.94000244140625
2017-02-07,69.44000244140625
2017-02-08,70.3499984741211
2017-02-09,71.97000122070312
2017-02-10,71.98999786376953
2017-02-13,70.0
2017-02-14,71.6500015258789
2017-02-15,73.30000305175781
2017-02-16,73.2699966430664
2017-02-17,74.12000274658203
2017-02-21,73.58999633789062
2017-02-22,72.20999908447266
2017-02-23,75.4800033569336
2017-02-24,75.93000030517578
2017-02-27,77.95999908447266
2017-02-28,76.69000244140625
2017-03-01,76.23999786376953
2017-03-02,75.08999633789062
2017-03-03,77.98999786376953
2017-03-06,77.55999755859375
2017-03-07,77.04000091552734
2017-03-08,76.77999877929688
2017-03-09,78.26000213623047
2017-03-10,79.36000061035156
2017-03-13,80.05999755859375
2017-03-14,80.01000213623047
2017-03-15,82.05000305175781
2017-03-16,80.62000274658203
2017-03-17,81.2699966430664
2017-03-20,83.36000061035156
2017-03-21,77.43000030517578
2017-03-22,80.0999984741211
2017-03-23,81.83000183105469
2017-03-24,79.87999725341797
2017-03-27,82.91999816894531
2017-03-28,81.8499984741211
2017-03-29,82.98999786376953
2017-03-30,82.87000274658203
2017-03-31,82.94000244140625
2017-04-03,83.36000061035156
2017-04-04,84.80999755859375
2017-04-05,82.87999725341797
2017-04-06,86.05000305175781
2017-04-07,87.12000274658203
2017-04-10,85.77999877929688
2017-04-11,85.66000366210938
2017-04-12,86.83999633789062
2017-04-13,87.27999877929688
2017-04-17,86.02999877929688
2017-04-18,85.12999725341797
2017-04-19,87.18000030517578
2017-04-20,90.16999816894531
2017-04-21,88.91999816894531
2017-04-24,88.76000213623047
2017-04-25,88.37999725341797
2017-04-26,89.48999786376953
2017-04-27,90.5199966430664
2017-04-28,90.58999633789062
2017-05-01,88.0
2017-05-02,88.27999877929688
2017-05-03,88.0
2017-05-04,87.38999938964844
2017-05-05,89.54000091552734
2017-05-08,86.33999633789062
2017-05-09,89.08999633789062
2017-05-10,96.8499984741211
2017-05-11,95.06999969482422
2017-05-12,95.25
2017-05-15,82.30000305175781
2017-05-16,82.58000183105469
2017-05-17,79.4800033569336
2017-05-18,80.20999908447266
2017-05-19,79.66999816894531
2017-05-22,77.55000305175781
2017-05-23,75.91999816894531
2017-05-24,76.37999725341797
2017-05-25,73.88999938964844
2017-05-26,75.01000213623047
2017-05-30,74.62000274658203
2017-05-31,72.94999694824219
2017-06-01,72.6500015258789
2017-06-02,72.01000213623047
2017-06-05,71.0999984741211
2017-06-06,70.83000183105469
2017-06-07,72.26000213623047
2017-06-08,73.08999633789062
2017-06-09,71.97000122070312
2017-06-12,69.27999877929688
2017-06-13,72.38999938964844
2017-06-14,73.04000091552734
2017-06-15,73.18000030517578
2017-06-16,73.23999786376953
2017-06-19,76.12000274658203
2017-06-20,77.0199966430664
2017-06-21,80.77999877929688
2017-06-22,81.0199966430664
2017-06-23,81.68000030517578
2017-06-26,82.8499984741211
2017-06-27,80.04000091552734
2017-06-28,80.58999633789062
2017-06-29,78.8499984741211
2017-06-30,78.88999938964844
2017-07-03,80.11000061035156
2017-07-05,83.4800033569336
2017-07-06,81.6500015258789
2017-07-07,81.94000244140625
2017-07-10,78.37000274658203
2017-07-11,78.16999816894531
2017-07-12,76.87999725341797
2017-07-13,76.55999755859375
2017-07-14,75.7300033569336
2017-07-17,76.5
2017-07-18,74.73999786376953
2017-07-19,73.58000183105469
2017-07-20,73.62000274658203
2017-07-21,75.19999694824219
2017-07-24,72.80000305175781
2017-07-25,70.04000091552734
2017-07-26,53.369998931884766
2017-07-27,52.939998626708984
2017-07-28,50.47999954223633
2017-07-31,49.150001525878906
2017-08-01,49.08000183105469
2017-08-02,48.54999923706055
2017-08-03,47.400001525878906
2017-08-04,47.79999923706055
2017-08-07,46.619998931884766
2017-08-08,46.77000045776367
2017-08-09,49.150001525878906
2017-08-10,50.06999969482422
2017-08-11,55.63999938964844
2017-08-14,55.54999923706055
2017-08-15,54.099998474121094
2017-08-16,55.77000045776367
2017-08-17,56.02000045776367
2017-08-18,54.15999984741211
2017-08-21,54.0
2017-08-22,54.58000183105469
2017-08-23,53.2400016784668
2017-08-24,54.400001525878906
2017-08-25,55.13999938964844
2017-08-28,56.45000076293945
2017-08-29,54.5099983215332
2017-08-30,54.38999938964844
2017-08-31,54.560001373291016
2017-09-01,56.36000061035156
2017-09-05,56.52000045776367
2017-09-06,58.29999923706055
2017-09-07,57.540000915527344
2017-09-08,59.15999984741211
2017-09-11,60.02000045776367
2017-09-12,60.36000061035156
2017-09-13,59.79999923706055
2017-09-14,59.040000915527344
2017-09-15,60.11000061035156
2017-09-18,57.7599983215332
2017-09-19,56.88999938964844
2017-09-20,56.939998626708984
2017-09-21,57.38999938964844
2017-09-22,57.619998931884766
2017-09-25,58.220001220703125
2017-09-26,58.72999954223633
2017-09-27,58.7400016784668
2017-09-28,58.709999084472656
2017-09-29,59.63999938964844
2017-10-02,60.869998931884766
2017-10-03,60.4900016784668
2017-10-04,59.439998626708984
2017-10-05,59.81999969482422
2017-10-06,58.25
2017-10-09,55.79999923706055
2017-10-10,54.77000045776367
2017-10-11,53.45000076293945
2017-10-12,52.66999816894531
2017-10-13,51.54999923706055
2017-10-16,50.54999923706055
2017-10-17,49.65999984741211
2017-10-18,49.599998474121094
2017-10-19,50.529998779296875
2017-10-20,52.0
2017-10-23,51.9900016784668
2017-10-24,53.79999923706055
2017-10-25,54.95000076293945
2017-10-26,54.08000183105469
2017-10-27,55.650001525878906
2017-10-30,52.02000045776367
2017-10-31,53.75
2017-11-01,53.58000183105469
2017-11-02,53.560001373291016
2017-11-03,55.31999969482422
2017-11-06,56.95000076293945
2017-11-07,55.4900016784668
2017-11-08,57.58000183105469
2017-11-09,53.43000030517578
2017-11-10,55.29999923706055
