,BBY
1986-02-03,0.3425930142402649
1986-02-04,0.3425930142402649
1986-02-05,0.3472220003604889
1986-02-06,0.34567898511886597
1986-02-07,0.34567898511886597
1986-02-10,0.3472220003604889
1986-02-11,0.34567898511886597
1986-02-12,0.34567898511886597
1986-02-13,0.34567898511886597
1986-02-14,0.3472220003604889
1986-02-18,0.36111098527908325
1986-02-19,0.3626540005207062
1986-02-20,0.3626540005207062
1986-02-21,0.3703700006008148
1986-02-24,0.3858020007610321
1986-02-25,0.38888901472091675
1986-02-26,0.3966050148010254
1986-02-27,0.41049399971961975
1986-02-28,0.4336419999599457
1986-03-03,0.4413580000400543
1986-03-04,0.4413580000400543
1986-03-05,0.43209901452064514
1986-03-06,0.42592599987983704
1986-03-07,0.4243830144405365
1986-03-10,0.41666701436042786
1986-03-11,0.41049399971961975
1986-03-12,0.4182099997997284
1986-03-13,0.4182099997997284
1986-03-14,0.4182099997997284
1986-03-17,0.40432101488113403
1986-03-18,0.42592599987983704
1986-03-19,0.4182099997997284
1986-03-20,0.4182099997997284
1986-03-21,0.43209901452064514
1986-03-24,0.4290120005607605
1986-03-25,0.4336419999599457
1986-03-26,0.4459879994392395
1986-03-27,0.4567900002002716
1986-03-31,0.4845679998397827
1986-04-01,0.5
1986-04-02,0.5432100296020508
1986-04-03,0.5432100296020508
1986-04-04,0.5246909856796265
1986-04-07,0.5185189843177795
1986-04-08,0.5185189843177795
1986-04-09,0.5185189843177795
1986-04-10,0.5061730146408081
1986-04-11,0.5308640003204346
1986-04-14,0.5308640003204346
1986-04-15,0.5432100296020508
1986-04-16,0.5925930142402649
1986-04-17,0.5987650156021118
1986-04-18,0.5987650156021118
1986-04-21,0.6419749855995178
1986-04-22,0.6666669845581055
1986-04-23,0.6481480002403259
1986-04-24,0.6358019709587097
1986-04-25,0.6111109852790833
1986-04-28,0.5925930142402649
1986-04-29,0.5833330154418945
1986-04-30,0.5432100296020508
1986-05-01,0.5679010152816772
1986-05-02,0.5617280006408691
1986-05-05,0.5432100296020508
1986-05-06,0.5740739703178406
1986-05-07,0.5925930142402649
1986-05-08,0.6358019709587097
1986-05-09,0.6296300292015076
1986-05-12,0.6481480002403259
1986-05-13,0.6790120005607605
1986-05-14,0.7098770141601562
1986-05-15,0.6666669845581055
1986-05-16,0.6790120005607605
1986-05-19,0.6604940295219421
1986-05-20,0.6666669845581055
1986-05-21,0.6666669845581055
1986-05-22,0.6604940295219421
1986-05-23,0.6419749855995178
1986-05-27,0.6419749855995178
1986-05-28,0.6481480002403259
1986-05-29,0.654321014881134
1986-05-30,0.6481480002403259
1986-06-02,0.6481480002403259
1986-06-03,0.654321014881134
1986-06-04,0.654321014881134
1986-06-05,0.6913579702377319
1986-06-06,0.7407410144805908
1986-06-09,0.7037039995193481
1986-06-10,0.69753098487854
1986-06-11,0.7222219705581665
1986-06-12,0.7283949851989746
1986-06-13,0.7283949851989746
1986-06-16,0.7160490155220032
1986-06-17,0.69753098487854
1986-06-18,0.6913579702377319
1986-06-19,0.6790120005607605
1986-06-20,0.69753098487854
1986-06-23,0.6913579702377319
1986-06-24,0.7283949851989746
1986-06-25,0.7716050148010254
1986-06-26,0.7839509844779968
1986-06-27,0.7901229858398438
1986-06-30,0.7839509844779968
1986-07-01,0.7777780294418335
1986-07-02,0.7592589855194092
1986-07-03,0.7932100296020508
1986-07-07,0.7716050148010254
1986-07-08,0.7160490155220032
1986-07-09,0.7345679998397827
1986-07-10,0.7160490155220032
1986-07-11,0.7098770141601562
1986-07-14,0.7037039995193481
1986-07-15,0.6666669845581055
1986-07-16,0.6728399991989136
1986-07-17,0.69753098487854
1986-07-18,0.6913579702377319
1986-07-21,0.7098770141601562
1986-07-22,0.7407410144805908
1986-07-23,0.7530859708786011
1986-07-24,0.7283949851989746
1986-07-25,0.6851850152015686
1986-07-28,0.6604940295219421
1986-07-29,0.6358019709587097
1986-07-30,0.6419749855995178
1986-07-31,0.6481480002403259
1986-08-01,0.6358019709587097
1986-08-04,0.6111109852790833
1986-08-05,0.6234570145606995
1986-08-06,0.6172839999198914
1986-08-07,0.6172839999198914
1986-08-08,0.6234570145606995
1986-08-11,0.6450620293617249
1986-08-12,0.6481480002403259
1986-08-13,0.6481480002403259
1986-08-14,0.654321014881134
1986-08-15,0.6419749855995178
1986-08-18,0.6234570145606995
1986-08-19,0.6234570145606995
1986-08-20,0.6172839999198914
1986-08-21,0.6358019709587097
1986-08-22,0.6296300292015076
1986-08-25,0.6111109852790833
1986-08-26,0.5925930142402649
1986-08-27,0.5679010152816772
1986-08-28,0.5802469849586487
1986-08-29,0.5802469849586487
1986-09-02,0.6049379706382751
1986-09-03,0.5987650156021118
1986-09-04,0.6049379706382751
1986-09-05,0.5740739703178406
1986-09-08,0.5864199995994568
1986-09-09,0.5802469849586487
1986-09-10,0.5740739703178406
1986-09-11,0.5308640003204346
1986-09-12,0.5123460292816162
1986-09-15,0.5061730146408081
1986-09-16,0.4938269853591919
1986-09-17,0.5123460292816162
1986-09-18,0.5339509844779968
1986-09-19,0.5617280006408691
1986-09-22,0.5740739703178406
1986-09-23,0.5679010152816772
1986-09-24,0.5555559992790222
1986-09-25,0.5308640003204346
1986-09-26,0.5462960004806519
1986-09-29,0.5308640003204346
1986-09-30,0.5370370149612427
1986-10-01,0.5308640003204346
1986-10-02,0.5246909856796265
1986-10-03,0.5123460292816162
1986-10-06,0.5185189843177795
1986-10-07,0.5154320001602173
1986-10-08,0.5216050148010254
1986-10-09,0.5370370149612427
1986-10-10,0.5493829846382141
1986-10-13,0.5555559992790222
1986-10-14,0.5493829846382141
1986-10-15,0.5370370149612427
1986-10-16,0.5308640003204346
1986-10-17,0.5308640003204346
1986-10-20,0.5185189843177795
1986-10-21,0.5308640003204346
1986-10-22,0.5555559992790222
1986-10-23,0.5740739703178406
1986-10-24,0.5802469849586487
1986-10-27,0.5802469849586487
1986-10-28,0.6111109852790833
1986-10-29,0.6358019709587097
1986-10-30,0.6481480002403259
1986-10-31,0.654321014881134
1986-11-03,0.654321014881134
1986-11-04,0.6419749855995178
1986-11-05,0.654321014881134
1986-11-06,0.6419749855995178
1986-11-07,0.6481480002403259
1986-11-10,0.6358019709587097
1986-11-11,0.6419749855995178
1986-11-12,0.6481480002403259
1986-11-13,0.6358019709587097
1986-11-14,0.6419749855995178
1986-11-17,0.6419749855995178
1986-11-18,0.6234570145606995
1986-11-19,0.6296300292015076
1986-11-20,0.6419749855995178
1986-11-21,0.6481480002403259
1986-11-24,0.6419749855995178
1986-11-25,0.6419749855995178
1986-11-26,0.6419749855995178
1986-11-28,0.6419749855995178
1986-12-01,0.6481480002403259
1986-12-02,0.6728399991989136
1986-12-03,0.7037039995193481
1986-12-04,0.7160490155220032
1986-12-05,0.7253090143203735
1986-12-08,0.6913579702377319
1986-12-09,0.6728399991989136
1986-12-10,0.6604940295219421
1986-12-11,0.6666669845581055
1986-12-12,0.6666669845581055
1986-12-15,0.6481480002403259
1986-12-16,0.6481480002403259
1986-12-17,0.6481480002403259
1986-12-18,0.6358019709587097
1986-12-19,0.6388890147209167
1986-12-22,0.6296300292015076
1986-12-23,0.5987650156021118
1986-12-24,0.6111109852790833
1986-12-26,0.6049379706382751
1986-12-29,0.6111109852790833
1986-12-30,0.5925930142402649
1986-12-31,0.5864199995994568
1987-01-02,0.6111109852790833
1987-01-05,0.6666669845581055
1987-01-06,0.6419749855995178
1987-01-07,0.6790120005607605
1987-01-08,0.6635800004005432
1987-01-09,0.6666669845581055
1987-01-12,0.6728399991989136
1987-01-13,0.7037039995193481
1987-01-14,0.7160490155220032
1987-01-15,0.7098770141601562
1987-01-16,0.7006170153617859
1987-01-19,0.69753098487854
1987-01-20,0.7160490155220032
1987-01-21,0.7129629850387573
1987-01-22,0.7037039995193481
1987-01-23,0.7037039995193481
1987-01-26,0.6851850152015686
1987-01-27,0.6728399991989136
1987-01-28,0.6419749855995178
1987-01-29,0.6728399991989136
1987-01-30,0.6666669845581055
1987-02-02,0.6728399991989136
1987-02-03,0.654321014881134
1987-02-04,0.6666669845581055
1987-02-05,0.69753098487854
1987-02-06,0.7037039995193481
1987-02-09,0.69753098487854
1987-02-10,0.69753098487854
1987-02-11,0.7407410144805908
1987-02-12,0.7407410144805908
1987-02-13,0.7469140291213989
1987-02-17,0.7716050148010254
1987-02-18,0.7777780294418335
1987-02-19,0.7808640003204346
1987-02-20,0.7839509844779968
1987-02-23,0.7777780294418335
1987-02-24,0.8240739703178406
1987-02-25,0.8518519997596741
1987-02-26,0.8240739703178406
1987-02-27,0.8240739703178406
1987-03-02,0.7592589855194092
1987-03-03,0.75
1987-03-04,0.7962960004806519
1987-03-05,0.75
1987-03-06,0.7314810156822205
1987-03-09,0.7129629850387573
1987-03-10,0.7268519997596741
1987-03-11,0.7222219705581665
1987-03-12,0.7314810156822205
1987-03-13,0.7314810156822205
1987-03-16,0.7222219705581665
1987-03-17,0.7314810156822205
1987-03-18,0.6990739703178406
1987-03-19,0.6759260296821594
1987-03-20,0.6481480002403259
1987-03-23,0.6574069857597351
1987-03-24,0.7037039995193481
1987-03-25,0.6666669845581055
1987-03-26,0.6666669845581055
1987-03-27,0.6481480002403259
1987-03-30,0.5833330154418945
1987-03-31,0.6111109852790833
1987-04-01,0.6388890147209167
1987-04-02,0.6481480002403259
1987-04-03,0.6574069857597351
1987-04-06,0.6481480002403259
1987-04-07,0.6111109852790833
1987-04-08,0.6111109852790833
1987-04-09,0.6018519997596741
1987-04-10,0.6064810156822205
1987-04-13,0.6018519997596741
1987-04-14,0.5740739703178406
1987-04-15,0.5833330154418945
1987-04-16,0.5740739703178406
1987-04-20,0.5277780294418335
1987-04-21,0.5833330154418945
1987-04-22,0.5277780294418335
1987-04-23,0.5
1987-04-24,0.4629630148410797
1987-04-27,0.45370399951934814
1987-04-28,0.4444440007209778
1987-04-29,0.4629630148410797
1987-04-30,0.45370399951934814
1987-05-01,0.45370399951934814
1987-05-04,0.48148098587989807
1987-05-05,0.5
1987-05-06,0.5185189843177795
1987-05-07,0.5185189843177795
1987-05-08,0.5092589855194092
1987-05-11,0.4722220003604889
1987-05-12,0.4629630148410797
1987-05-13,0.4722220003604889
1987-05-14,0.4675930142402649
1987-05-15,0.4629630148410797
1987-05-18,0.4629630148410797
1987-05-19,0.45370399951934814
1987-05-20,0.4629630148410797
1987-05-21,0.48148098587989807
1987-05-22,0.4768519997596741
1987-05-26,0.4629630148410797
1987-05-27,0.45370399951934814
1987-05-28,0.45370399951934814
1987-05-29,0.4444440007209778
1987-06-01,0.45370399951934814
1987-06-02,0.44907400012016296
1987-06-03,0.45370399951934814
1987-06-04,0.4722220003604889
1987-06-05,0.4722220003604889
1987-06-08,0.4722220003604889
1987-06-09,0.4722220003604889
1987-06-10,0.45370399951934814
1987-06-11,0.4444440007209778
1987-06-12,0.4444440007209778
1987-06-15,0.4351849853992462
1987-06-16,0.4444440007209778
1987-06-17,0.45370399951934814
1987-06-18,0.4629630148410797
1987-06-19,0.4722220003604889
1987-06-22,0.48148098587989807
1987-06-23,0.48148098587989807
1987-06-24,0.4722220003604889
1987-06-25,0.5092589855194092
1987-06-26,0.5185189843177795
1987-06-29,0.5462960004806519
1987-06-30,0.5324069857597351
1987-07-01,0.5324069857597351
1987-07-02,0.5462960004806519
1987-07-06,0.5462960004806519
1987-07-07,0.5555559992790222
1987-07-08,0.5462960004806519
1987-07-09,0.5648149847984314
1987-07-10,0.5833330154418945
1987-07-13,0.6018519997596741
1987-07-14,0.6111109852790833
1987-07-15,0.6296300292015076
1987-07-16,0.6111109852790833
1987-07-17,0.6203699707984924
1987-07-20,0.6296300292015076
1987-07-21,0.6018519997596741
1987-07-22,0.5787039995193481
1987-07-23,0.5694440007209778
1987-07-24,0.5601850152015686
1987-07-27,0.5231480002403259
1987-07-28,0.5509260296821594
1987-07-29,0.5879629850387573
1987-07-30,0.5925930142402649
1987-07-31,0.5879629850387573
1987-08-03,0.5648149847984314
1987-08-04,0.5648149847984314
1987-08-05,0.5833330154418945
1987-08-06,0.6342589855194092
1987-08-07,0.6157410144805908
1987-08-10,0.6157410144805908
1987-08-11,0.6203699707984924
1987-08-12,0.6203699707984924
1987-08-13,0.6388890147209167
1987-08-14,0.6296300292015076
1987-08-17,0.6481480002403259
1987-08-18,0.6388890147209167
1987-08-19,0.6574069857597351
1987-08-20,0.6851850152015686
1987-08-21,0.6944440007209778
1987-08-24,0.6805559992790222
1987-08-25,0.7083330154418945
1987-08-26,0.7129629850387573
1987-08-27,0.7268519997596741
1987-08-28,0.7314810156822205
1987-08-31,0.75
1987-09-01,0.6944440007209778
1987-09-02,0.6990739703178406
1987-09-03,0.6990739703178406
1987-09-04,0.6851850152015686
1987-09-08,0.6388890147209167
1987-09-09,0.6574069857597351
1987-09-10,0.6759260296821594
1987-09-11,0.6944440007209778
1987-09-14,0.6990739703178406
1987-09-15,0.6805559992790222
1987-09-16,0.6898149847984314
1987-09-17,0.6851850152015686
1987-09-18,0.6759260296821594
1987-09-21,0.6712960004806519
1987-09-22,0.6759260296821594
1987-09-23,0.6712960004806519
1987-09-24,0.6574069857597351
1987-09-25,0.6481480002403259
1987-09-28,0.6481480002403259
1987-09-29,0.6527780294418335
1987-09-30,0.6527780294418335
1987-10-01,0.6481480002403259
1987-10-02,0.6527780294418335
1987-10-05,0.6296300292015076
1987-10-06,0.5648149847984314
1987-10-07,0.5694440007209778
1987-10-08,0.5648149847984314
1987-10-09,0.5787039995193481
1987-10-12,0.5601850152015686
1987-10-13,0.5555559992790222
1987-10-14,0.5601850152015686
1987-10-15,0.5555559992790222
1987-10-16,0.5277780294418335
1987-10-19,0.4074069857597351
1987-10-20,0.3796299993991852
1987-10-21,0.4305559992790222
1987-10-22,0.3657410144805908
1987-10-23,0.3657410144805908
1987-10-26,0.33333298563957214
1987-10-27,0.3055559992790222
1987-10-28,0.3055559992790222
1987-10-29,0.3148150146007538
1987-10-30,0.375
1987-11-02,0.35648098587989807
1987-11-03,0.33333298563957214
1987-11-04,0.32407400012016296
1987-11-05,0.32870399951934814
1987-11-06,0.3101849853992462
1987-11-09,0.3148150146007538
1987-11-10,0.3101849853992462
1987-11-11,0.3194440007209778
1987-11-12,0.3425930142402649
1987-11-13,0.3472220003604889
1987-11-16,0.3425930142402649
1987-11-17,0.32407400012016296
1987-11-18,0.32870399951934814
1987-11-19,0.3194440007209778
1987-11-20,0.3194440007209778
1987-11-23,0.32870399951934814
1987-11-24,0.32407400012016296
1987-11-25,0.30092599987983704
1987-11-27,0.2731480002403259
1987-11-30,0.2592589855194092
1987-12-01,0.25
1987-12-02,0.2546299993991852
1987-12-03,0.25
1987-12-04,0.24074099957942963
1987-12-07,0.23611100018024445
1987-12-08,0.2546299993991852
1987-12-09,0.26388901472091675
1987-12-10,0.2777779996395111
1987-12-11,0.2777779996395111
1987-12-14,0.2824069857597351
1987-12-15,0.3148150146007538
1987-12-16,0.3518519997596741
1987-12-17,0.39351901412010193
1987-12-18,0.375
1987-12-21,0.3796299993991852
1987-12-22,0.3194440007209778
1987-12-23,0.3148150146007538
1987-12-24,0.3472220003604889
1987-12-28,0.33333298563957214
1987-12-29,0.32407400012016296
1987-12-30,0.3148150146007538
1987-12-31,0.3055559992790222
1988-01-04,0.32407400012016296
1988-01-05,0.32407400012016296
1988-01-06,0.2870369851589203
1988-01-07,0.2870369851589203
1988-01-08,0.2824069857597351
1988-01-11,0.2824069857597351
1988-01-12,0.26851901412010193
1988-01-13,0.26388901472091675
1988-01-14,0.26388901472091675
1988-01-15,0.2777779996395111
1988-01-18,0.2731480002403259
1988-01-19,0.26388901472091675
1988-01-20,0.26388901472091675
1988-01-21,0.2592589855194092
1988-01-22,0.26388901472091675
1988-01-25,0.26388901472091675
1988-01-26,0.2731480002403259
1988-01-27,0.26388901472091675
1988-01-28,0.25
1988-01-29,0.2546299993991852
1988-02-01,0.2546299993991852
1988-02-02,0.2546299993991852
1988-02-03,0.2546299993991852
1988-02-04,0.2546299993991852
1988-02-05,0.2592589855194092
1988-02-08,0.2546299993991852
1988-02-09,0.25
1988-02-10,0.2546299993991852
1988-02-11,0.2546299993991852
1988-02-12,0.2546299993991852
1988-02-16,0.2546299993991852
1988-02-17,0.2592589855194092
1988-02-18,0.2592589855194092
1988-02-19,0.2592589855194092
1988-02-22,0.2592589855194092
1988-02-23,0.2592589855194092
1988-02-24,0.2592589855194092
1988-02-25,0.26851901412010193
1988-02-26,0.2592589855194092
1988-02-29,0.2731480002403259
1988-03-01,0.2824069857597351
1988-03-02,0.3101849853992462
1988-03-03,0.3148150146007538
1988-03-04,0.30092599987983704
1988-03-07,0.30092599987983704
1988-03-08,0.30092599987983704
1988-03-09,0.3055559992790222
1988-03-10,0.30092599987983704
1988-03-11,0.3055559992790222
1988-03-14,0.30092599987983704
1988-03-15,0.30092599987983704
1988-03-16,0.3055559992790222
1988-03-17,0.3148150146007538
1988-03-18,0.33333298563957214
1988-03-21,0.32407400012016296
1988-03-22,0.32870399951934814
1988-03-23,0.32870399951934814
1988-03-24,0.33333298563957214
1988-03-25,0.33333298563957214
1988-03-28,0.32870399951934814
1988-03-29,0.3379630148410797
1988-03-30,0.33333298563957214
1988-03-31,0.3472220003604889
1988-04-04,0.3425930142402649
1988-04-05,0.3425930142402649
1988-04-06,0.3472220003604889
1988-04-07,0.32407400012016296
1988-04-08,0.32407400012016296
1988-04-11,0.33333298563957214
1988-04-12,0.33333298563957214
1988-04-13,0.32407400012016296
1988-04-14,0.3194440007209778
1988-04-15,0.30092599987983704
1988-04-18,0.30092599987983704
1988-04-19,0.30092599987983704
1988-04-20,0.3101849853992462
1988-04-21,0.3148150146007538
1988-04-22,0.3194440007209778
1988-04-25,0.3148150146007538
1988-04-26,0.3194440007209778
1988-04-27,0.3148150146007538
1988-04-28,0.3148150146007538
1988-04-29,0.3194440007209778
1988-05-02,0.32407400012016296
1988-05-03,0.32870399951934814
1988-05-04,0.3148150146007538
1988-05-05,0.3194440007209778
1988-05-06,0.32870399951934814
1988-05-09,0.32870399951934814
1988-05-10,0.32407400012016296
1988-05-11,0.32407400012016296
1988-05-12,0.3194440007209778
1988-05-13,0.3148150146007538
1988-05-16,0.3148150146007538
1988-05-17,0.29629600048065186
1988-05-18,0.26851901412010193
1988-05-19,0.26388901472091675
1988-05-20,0.2592589855194092
1988-05-23,0.2546299993991852
1988-05-24,0.26851901412010193
1988-05-25,0.26388901472091675
1988-05-26,0.26851901412010193
1988-05-27,0.26388901472091675
1988-05-31,0.2592589855194092
1988-06-01,0.2870369851589203
1988-06-02,0.29166701436042786
1988-06-03,0.29629600048065186
1988-06-06,0.3055559992790222
1988-06-07,0.3148150146007538
1988-06-08,0.3055559992790222
1988-06-09,0.3148150146007538
1988-06-10,0.3148150146007538
1988-06-13,0.3148150146007538
1988-06-14,0.3101849853992462
1988-06-15,0.3101849853992462
1988-06-16,0.3101849853992462
1988-06-17,0.30092599987983704
1988-06-20,0.3055559992790222
1988-06-21,0.3055559992790222
1988-06-22,0.29166701436042786
1988-06-23,0.2824069857597351
1988-06-24,0.2870369851589203
1988-06-27,0.2824069857597351
1988-06-28,0.2870369851589203
1988-06-29,0.2870369851589203
1988-06-30,0.29629600048065186
1988-07-01,0.2870369851589203
1988-07-05,0.30092599987983704
1988-07-06,0.29166701436042786
1988-07-07,0.29166701436042786
1988-07-08,0.2870369851589203
1988-07-11,0.2870369851589203
1988-07-12,0.2870369851589203
1988-07-13,0.2870369851589203
1988-07-14,0.29166701436042786
1988-07-15,0.29166701436042786
1988-07-18,0.29629600048065186
1988-07-19,0.29166701436042786
1988-07-20,0.29629600048065186
1988-07-21,0.29629600048065186
1988-07-22,0.30092599987983704
1988-07-25,0.30092599987983704
1988-07-26,0.30092599987983704
1988-07-27,0.2824069857597351
1988-07-28,0.3055559992790222
1988-07-29,0.30092599987983704
1988-08-01,0.3148150146007538
1988-08-02,0.3425930142402649
1988-08-03,0.3379630148410797
1988-08-04,0.33333298563957214
1988-08-05,0.3379630148410797
1988-08-08,0.32870399951934814
1988-08-09,0.32407400012016296
1988-08-10,0.3148150146007538
1988-08-11,0.35648098587989807
1988-08-12,0.45370399951934814
1988-08-15,0.4907410144805908
1988-08-16,0.4722220003604889
1988-08-17,0.48148098587989807
1988-08-18,0.5
1988-08-19,0.5
1988-08-22,0.45370399951934814
1988-08-23,0.45833298563957214
1988-08-24,0.48148098587989807
1988-08-25,0.4629630148410797
1988-08-26,0.4629630148410797
1988-08-29,0.45370399951934814
1988-08-30,0.45370399951934814
1988-08-31,0.45833298563957214
1988-09-01,0.4444440007209778
1988-09-02,0.4444440007209778
1988-09-06,0.45370399951934814
1988-09-07,0.45370399951934814
1988-09-08,0.4629630148410797
1988-09-09,0.5185189843177795
1988-09-12,0.5509260296821594
1988-09-13,0.5416669845581055
1988-09-14,0.5324069857597351
1988-09-15,0.5231480002403259
1988-09-16,0.5138890147209167
1988-09-19,0.4907410144805908
1988-09-20,0.36111098527908325
1988-09-21,0.3657410144805908
1988-09-22,0.35648098587989807
1988-09-23,0.35648098587989807
1988-09-26,0.3518519997596741
1988-09-27,0.3472220003604889
1988-09-28,0.33333298563957214
1988-09-29,0.3194440007209778
1988-09-30,0.32407400012016296
1988-10-03,0.32870399951934814
1988-10-04,0.32870399951934814
1988-10-05,0.3194440007209778
1988-10-06,0.32407400012016296
1988-10-07,0.33333298563957214
1988-10-10,0.33333298563957214
