,EGBN
2000-05-12,2.619757890701294
2000-05-15,2.794408082962036
2000-05-16,2.794408082962036
2000-05-17,2.794408082962036
2000-05-18,2.794408082962036
2000-05-19,2.794408082962036
2000-05-22,2.794408082962036
2000-05-23,2.794408082962036
2000-05-24,2.619757890701294
2000-05-25,2.532433032989502
2000-05-26,2.532433032989502
2000-05-30,2.532433032989502
2000-05-31,2.532433032989502
2000-06-01,2.794408082962036
2000-06-02,2.794408082962036
2000-06-05,2.2704570293426514
2000-06-06,2.2704570293426514
2000-06-07,2.2704570293426514
2000-06-08,2.2704570293426514
2000-06-09,2.2704570293426514
2000-06-12,2.2704570293426514
2000-06-13,2.2704570293426514
2000-06-14,2.2704570293426514
2000-06-15,2.2704570293426514
2000-06-16,2.2704570293426514
2000-06-19,2.2704570293426514
2000-06-20,2.2704570293426514
2000-06-21,2.2704570293426514
2000-06-22,2.2704570293426514
2000-06-23,2.2704570293426514
2000-06-26,2.2704570293426514
2000-06-27,2.2704570293426514
2000-06-28,2.2704570293426514
2000-06-29,2.2704570293426514
2000-06-30,2.750746011734009
2000-07-03,2.794408082962036
2000-07-05,2.8817338943481445
2000-07-06,2.8817338943481445
2000-07-07,2.8817338943481445
2000-07-10,2.8817338943481445
2000-07-11,2.8817338943481445
2000-07-12,2.8817338943481445
2000-07-13,2.8817338943481445
2000-07-14,2.8817338943481445
2000-07-17,2.8817338943481445
2000-07-18,2.8817338943481445
2000-07-19,2.8817338943481445
2000-07-20,2.8817338943481445
2000-07-21,2.8817338943481445
2000-07-24,3.362023115158081
2000-07-25,3.362023115158081
2000-07-26,3.362023115158081
2000-07-27,3.362023115158081
2000-07-28,3.362023115158081
2000-07-31,3.362023115158081
2000-08-01,3.1437089443206787
2000-08-02,3.1437089443206787
2000-08-03,3.1437089443206787
2000-08-04,3.1437089443206787
2000-08-07,3.1437089443206787
2000-08-08,2.794408082962036
2000-08-09,2.794408082962036
2000-08-10,2.794408082962036
2000-08-11,2.794408082962036
2000-08-14,2.9690589904785156
2000-08-15,2.9690589904785156
2000-08-16,2.9690589904785156
2000-08-17,2.9690589904785156
2000-08-18,2.9690589904785156
2000-08-21,2.9690589904785156
2000-08-22,2.9690589904785156
2000-08-23,2.9690589904785156
2000-08-24,2.9690589904785156
2000-08-25,2.9690589904785156
2000-08-28,2.9690589904785156
2000-08-29,3.1437089443206787
2000-08-30,2.947227954864502
2000-08-31,2.947227954864502
2000-09-01,2.947227954864502
2000-09-05,2.947227954864502
2000-09-06,2.947227954864502
2000-09-07,2.947227954864502
2000-09-08,2.947227954864502
2000-09-11,2.947227954864502
2000-09-12,2.947227954864502
2000-09-13,2.947227954864502
2000-09-14,2.947227954864502
2000-09-15,2.794408082962036
2000-09-18,2.9690589904785156
2000-09-19,2.794408082962036
2000-09-20,2.794408082962036
2000-09-21,2.8817338943481445
2000-09-22,2.9690589904785156
2000-09-25,2.9690589904785156
2000-09-26,2.9690589904785156
2000-09-27,2.9690589904785156
2000-09-28,2.707082986831665
2000-09-29,2.707082986831665
2000-10-02,2.707082986831665
2000-10-03,2.707082986831665
2000-10-04,2.707082986831665
2000-10-05,2.707082986831665
2000-10-06,2.707082986831665
2000-10-09,2.707082986831665
2000-10-10,2.707082986831665
2000-10-11,2.707082986831665
2000-10-12,2.707082986831665
2000-10-13,2.707082986831665
2000-10-16,2.707082986831665
2000-10-17,2.707082986831665
2000-10-18,2.8817338943481445
2000-10-19,2.8817338943481445
2000-10-20,2.8817338943481445
2000-10-23,2.8817338943481445
2000-10-24,2.8817338943481445
2000-10-25,2.8817338943481445
2000-10-26,2.8817338943481445
2000-10-27,2.8817338943481445
2000-10-30,2.8817338943481445
2000-10-31,2.8817338943481445
2000-11-01,2.8817338943481445
2000-11-02,2.8817338943481445
2000-11-03,2.7289140224456787
2000-11-06,2.7289140224456787
2000-11-07,2.8817338943481445
2000-11-08,2.7289140224456787
2000-11-09,2.8817338943481445
2000-11-10,2.8817338943481445
2000-11-13,2.8817338943481445
2000-11-14,2.8817338943481445
2000-11-15,2.8817338943481445
2000-11-16,2.8817338943481445
2000-11-17,2.8817338943481445
2000-11-20,2.8817338943481445
2000-11-21,2.816240072250366
2000-11-22,2.8817338943481445
2000-11-24,2.8817338943481445
2000-11-27,2.8817338943481445
2000-11-28,2.750746011734009
2000-11-29,2.750746011734009
2000-11-30,2.83807110786438
2000-12-01,2.794408082962036
2000-12-04,2.794408082962036
2000-12-05,2.794408082962036
2000-12-06,2.794408082962036
2000-12-07,2.794408082962036
2000-12-08,2.794408082962036
2000-12-11,2.794408082962036
2000-12-12,2.925395965576172
2000-12-13,2.925395965576172
2000-12-14,3.1000471115112305
2000-12-15,2.925395965576172
2000-12-18,2.925395965576172
2000-12-19,2.925395965576172
2000-12-20,2.925395965576172
2000-12-21,2.925395965576172
2000-12-22,2.925395965576172
2000-12-26,2.925395965576172
2000-12-27,2.925395965576172
2000-12-28,2.925395965576172
2000-12-29,2.925395965576172
2001-01-02,2.925395965576172
2001-01-03,2.925395965576172
2001-01-04,2.925395965576172
2001-01-05,2.925395965576172
2001-01-08,2.925395965576172
2001-01-09,2.925395965576172
2001-01-10,2.925395965576172
2001-01-11,2.925395965576172
2001-01-12,2.925395965576172
2001-01-16,2.925395965576172
2001-01-17,2.925395965576172
2001-01-18,2.925395965576172
2001-01-19,2.925395965576172
2001-01-22,2.794408082962036
2001-01-23,2.794408082962036
2001-01-24,2.794408082962036
2001-01-25,3.0127220153808594
2001-01-26,3.0127220153808594
2001-01-29,3.0127220153808594
2001-01-30,3.0127220153808594
2001-01-31,3.1000471115112305
2001-02-01,3.1000471115112305
2001-02-02,3.1000471115112305
2001-02-05,3.1000471115112305
2001-02-06,3.0127220153808594
2001-02-07,3.0127220153808594
2001-02-08,3.0127220153808594
2001-02-09,3.0127220153808594
2001-02-12,3.0127220153808594
2001-02-13,3.0563840866088867
2001-02-14,2.794408082962036
2001-02-15,2.794408082962036
2001-02-16,3.4930100440979004
2001-02-20,3.4930100440979004
2001-02-21,3.4930100440979004
2001-02-22,3.4930100440979004
2001-02-23,3.4930100440979004
2001-02-26,3.4930100440979004
2001-02-27,3.4930100440979004
2001-02-28,3.4930100440979004
2001-03-01,3.4930100440979004
2001-03-02,3.4930100440979004
2001-03-05,3.4930100440979004
2001-03-06,2.9690589904785156
2001-03-07,2.9690589904785156
2001-03-08,3.0127220153808594
2001-03-09,3.0127220153808594
2001-03-12,3.0127220153808594
2001-03-13,3.0127220153808594
2001-03-14,3.0127220153808594
2001-03-15,3.0127220153808594
2001-03-16,3.0127220153808594
2001-03-19,3.0127220153808594
2001-03-20,2.9690589904785156
2001-03-21,2.9690589904785156
2001-03-22,2.9690589904785156
2001-03-23,2.9690589904785156
2001-03-26,2.9690589904785156
2001-03-27,2.9690589904785156
2001-03-28,2.9690589904785156
2001-03-29,2.9690589904785156
2001-03-30,2.9690589904785156
2001-04-02,2.9690589904785156
2001-04-03,2.9690589904785156
2001-04-04,3.3183600902557373
2001-04-05,3.3183600902557373
2001-04-06,3.3183600902557373
2001-04-09,3.0039889812469482
2001-04-10,3.0039889812469482
2001-04-11,3.3183600902557373
2001-04-12,3.0039889812469482
2001-04-16,3.0563840866088867
2001-04-17,3.231034994125366
2001-04-18,3.3183600902557373
2001-04-19,3.3183600902557373
2001-04-20,3.4930100440979004
2001-04-23,3.4930100440979004
2001-04-24,3.66766095161438
2001-04-25,3.66766095161438
2001-04-26,4.19161319732666
2001-04-27,4.19161319732666
2001-04-30,4.19161319732666
2001-05-01,4.19161319732666
2001-05-02,4.278937816619873
2001-05-03,4.278937816619873
2001-05-04,4.19161319732666
2001-05-07,4.278937816619873
2001-05-08,4.278937816619873
2001-05-09,4.890214920043945
2001-05-10,4.890214920043945
2001-05-11,5.239515781402588
2001-05-14,5.239515781402588
2001-05-15,5.239515781402588
2001-05-16,5.0648651123046875
2001-05-17,5.22205114364624
2001-05-18,5.396700859069824
2001-05-21,5.396700859069824
2001-05-22,5.326840877532959
2001-05-23,5.239515781402588
2001-05-24,5.449096202850342
2001-05-25,5.326840877532959
2001-05-29,5.501492023468018
2001-05-30,5.326840877532959
2001-05-31,5.326840877532959
2001-06-01,5.326840877532959
2001-06-04,5.326840877532959
2001-06-05,4.977540016174316
2001-06-06,4.907680034637451
2001-06-07,5.204586029052734
2001-06-08,5.2919111251831055
2001-06-11,5.0648651123046875
2001-06-12,5.0648651123046875
2001-06-13,5.0648651123046875
2001-06-14,5.239515781402588
2001-06-15,5.309375762939453
2001-06-18,5.687320232391357
2001-06-19,5.01246976852417
2001-06-20,5.01246976852417
2001-06-21,4.988018989562988
2001-06-22,4.988018989562988
2001-06-25,5.574844837188721
2001-06-26,5.574844837188721
2001-06-27,4.988018989562988
2001-06-28,5.379236221313477
2001-06-29,5.379236221313477
2001-07-02,5.467259883880615
2001-07-03,5.501492023468018
2001-07-05,5.501492023468018
2001-07-06,5.721550941467285
2001-07-09,5.770452976226807
2001-07-10,5.770452976226807
2001-07-11,5.770452976226807
2001-07-12,5.770452976226807
2001-07-13,5.672648906707764
2001-07-16,5.990512847900391
2001-07-17,5.990512847900391
2001-07-18,5.990512847900391
2001-07-19,6.357278823852539
2001-07-20,6.479534149169922
2001-07-23,6.479534149169922
2001-07-24,5.623746871948242
2001-07-25,5.623746871948242
2001-07-26,6.112768173217773
2001-07-27,6.112768173217773
2001-07-30,6.112768173217773
2001-07-31,6.112768173217773
2001-08-01,6.112768173217773
2001-08-02,5.995402812957764
2001-08-03,6.479534149169922
2001-08-06,6.479534149169922
2001-08-07,6.479534149169922
2001-08-08,6.50398588180542
2001-08-09,6.259475231170654
2001-08-10,5.985622882843018
2001-08-13,6.259475231170654
2001-08-14,6.259475231170654
2001-08-15,6.259475231170654
2001-08-16,6.259475231170654
2001-08-17,6.259475231170654
2001-08-20,6.112768173217773
2001-08-21,6.112768173217773
2001-08-22,6.357278823852539
2001-08-23,6.259475231170654
2001-08-24,6.259475231170654
2001-08-27,6.259475231170654
2001-08-28,6.259475231170654
2001-08-29,6.259475231170654
2001-08-30,6.259475231170654
2001-08-31,6.259475231170654
2001-09-04,6.259475231170654
2001-09-05,6.054086208343506
2001-09-06,6.054086208343506
2001-09-07,6.054086208343506
2001-09-10,6.259475231170654
2001-09-17,6.054086208343506
2001-09-18,6.054086208343506
2001-09-19,6.054086208343506
2001-09-20,5.819355010986328
2001-09-21,5.623746871948242
2001-09-24,5.574844837188721
2001-09-25,5.623746871948242
2001-09-26,5.623746871948242
2001-09-27,5.623746871948242
2001-09-28,5.623746871948242
2001-10-01,5.45258903503418
2001-10-02,5.501492023468018
2001-10-03,5.501492023468018
2001-10-04,5.501492023468018
2001-10-05,5.501492023468018
2001-10-08,5.501492023468018
2001-10-09,5.457479953765869
2001-10-10,5.457479953765869
2001-10-11,5.457479953765869
2001-10-12,5.746002197265625
2001-10-15,5.45258903503418
2001-10-16,5.330334186553955
2001-10-17,5.42813777923584
2001-10-18,5.379236221313477
2001-10-19,5.330334186553955
2001-10-22,5.281432151794434
2001-10-23,5.134725093841553
2001-10-24,4.988018989562988
2001-10-25,5.134725093841553
2001-10-26,4.914666175842285
2001-10-29,5.085823059082031
2001-10-30,4.963568210601807
2001-10-31,4.919556140899658
2001-11-01,4.919556140899658
2001-11-02,4.919556140899658
2001-11-05,5.01246976852417
2001-11-06,5.01246976852417
2001-11-07,5.01246976852417
2001-11-08,5.01246976852417
2001-11-09,4.939116954803467
2001-11-12,5.01246976852417
2001-11-13,5.01246976852417
2001-11-14,5.01246976852417
2001-11-15,5.134725093841553
2001-11-16,5.134725093841553
2001-11-19,5.134725093841553
2001-11-20,5.134725093841553
2001-11-21,5.134725093841553
2001-11-23,5.134725093841553
2001-11-26,5.134725093841553
2001-11-27,5.134725093841553
2001-11-28,5.134725093841553
2001-11-29,5.134725093841553
2001-11-30,5.134725093841553
2001-12-03,5.134725093841553
2001-12-04,4.890214920043945
2001-12-05,4.914666175842285
2001-12-06,5.01246976852417
2001-12-07,5.01246976852417
2001-12-10,5.01246976852417
2001-12-11,5.01246976852417
2001-12-12,4.890214920043945
2001-12-13,5.256980895996094
2001-12-14,5.256980895996094
2001-12-17,5.379236221313477
2001-12-18,5.379236221313477
2001-12-19,5.379236221313477
2001-12-20,5.379236221313477
2001-12-21,4.963568210601807
2001-12-24,4.963568210601807
2001-12-26,4.963568210601807
2001-12-27,4.963568210601807
2001-12-28,4.963568210601807
2001-12-31,4.963568210601807
2002-01-02,5.379236221313477
2002-01-03,5.208078861236572
2002-01-04,5.208078861236572
2002-01-07,5.208078861236572
2002-01-08,5.379236221313477
2002-01-09,5.379236221313477
2002-01-10,5.623746871948242
2002-01-11,5.868257999420166
2002-01-14,5.868257999420166
2002-01-15,5.868257999420166
2002-01-16,6.063866138458252
2002-01-17,6.063866138458252
2002-01-18,6.063866138458252
2002-01-22,6.2350239753723145
2002-01-23,5.623746871948242
2002-01-24,5.868257999420166
2002-01-25,5.868257999420166
2002-01-28,5.868257999420166
2002-01-29,5.868257999420166
2002-01-30,5.868257999420166
2002-01-31,5.868257999420166
2002-02-01,5.868257999420166
2002-02-04,5.868257999420166
2002-02-05,5.868257999420166
2002-02-06,5.868257999420166
2002-02-07,5.868257999420166
2002-02-08,5.868257999420166
2002-02-11,6.332828044891357
2002-02-12,6.332828044891357
2002-02-13,6.332828044891357
2002-02-14,6.479534149169922
2002-02-15,6.846301078796387
2002-02-19,6.846301078796387
2002-02-20,6.846301078796387
2002-02-21,6.94410514831543
2002-02-22,6.94410514831543
2002-02-25,6.846301078796387
2002-02-26,6.846301078796387
2002-02-27,6.4306321144104
2002-02-28,6.4306321144104
2002-03-01,6.4306321144104
2002-03-04,6.846301078796387
2002-03-05,6.846301078796387
2002-03-06,6.968555927276611
2002-03-07,6.968555927276611
2002-03-08,6.968555927276611
2002-03-11,6.626241207122803
2002-03-12,6.6213507652282715
2002-03-13,7.090810775756836
2002-03-14,7.090810775756836
2002-03-15,7.090810775756836
2002-03-18,7.090810775756836
2002-03-19,7.090810775756836
2002-03-20,7.213067054748535
2002-03-21,7.81945276260376
2002-03-22,7.579833030700684
2002-03-25,7.579833030700684
2002-03-26,7.726539134979248
2002-03-27,7.824343204498291
2002-03-28,7.702087879180908
2002-04-01,7.702087879180908
2002-04-02,7.702087879180908
2002-04-03,7.579833030700684
2002-04-04,7.579833030700684
2002-04-05,7.579833030700684
2002-04-08,7.579833030700684
2002-04-09,7.579833030700684
2002-04-10,7.213067054748535
2002-04-11,7.702087879180908
2002-04-12,7.702087879180908
2002-04-15,7.5211501121521
2002-04-16,7.697197914123535
2002-04-17,7.697197914123535
2002-04-18,7.697197914123535
2002-04-19,7.697197914123535
2002-04-22,7.579833030700684
2002-04-23,7.579833030700684
2002-04-24,7.692307949066162
2002-04-25,7.692307949066162
2002-04-26,7.692307949066162
2002-04-29,7.692307949066162
2002-04-30,7.457577228546143
2002-05-01,7.628735065460205
2002-05-02,7.530930995941162
2002-05-03,7.530930995941162
2002-05-06,7.579833030700684
2002-05-07,7.286419868469238
2002-05-08,7.286419868469238
2002-05-09,7.286419868469238
2002-05-10,7.286419868469238
2002-05-13,7.394004821777344
2002-05-14,7.579833030700684
2002-05-15,7.579833030700684
2002-05-16,7.579833030700684
2002-05-17,7.579833030700684
2002-05-20,7.3597731590271
2002-05-21,7.579833030700684
2002-05-22,7.408675193786621
2002-05-23,7.579833030700684
2002-05-24,7.579833030700684
2002-05-28,7.579833030700684
2002-05-29,7.579833030700684
2002-05-30,7.579833030700684
2002-05-31,7.579833030700684
2002-06-03,7.579833030700684
2002-06-04,7.579833030700684
2002-06-05,7.115262031555176
2002-06-06,7.115262031555176
2002-06-07,7.115262031555176
2002-06-10,7.115262031555176
2002-06-11,7.33532190322876
2002-06-12,7.115262031555176
2002-06-13,7.115262031555176
2002-06-14,7.33532190322876
2002-06-17,7.33532190322876
2002-06-18,7.33532190322876
2002-06-19,7.33532190322876
2002-06-20,7.33532190322876
2002-06-21,7.33532190322876
2002-06-24,7.120152950286865
2002-06-25,7.33532190322876
2002-06-26,7.286419868469238
2002-06-27,7.286419868469238
2002-06-28,7.115262031555176
2002-07-01,7.115262031555176
2002-07-02,7.115262031555176
2002-07-03,7.090810775756836
2002-07-05,7.090810775756836
2002-07-08,7.090810775756836
2002-07-09,7.090810775756836
2002-07-10,7.090810775756836
2002-07-11,7.090810775756836
2002-07-12,7.090810775756836
2002-07-15,6.601789951324463
2002-07-16,6.601789951324463
2002-07-17,6.601789951324463
2002-07-18,6.191011905670166
2002-07-19,6.2350239753723145
2002-07-22,6.2350239753723145
2002-07-23,6.210573196411133
2002-07-24,5.868257999420166
2002-07-25,5.868257999420166
2002-07-26,5.868257999420166
2002-07-29,5.42813777923584
2002-07-30,5.863367080688477
2002-07-31,5.501492023468018
2002-08-01,5.814465045928955
2002-08-02,5.721550941467285
2002-08-05,5.721550941467285
2002-08-06,5.721550941467285
2002-08-07,5.721550941467285
2002-08-08,5.809575080871582
2002-08-09,5.868257999420166
2002-08-12,6.005184173583984
2002-08-13,5.892708778381348
2002-08-14,5.990512847900391
2002-08-15,6.005184173583984
2002-08-16,6.3964009284973145
2002-08-19,6.122549057006836
2002-08-20,6.1421098709106445
2002-08-21,6.1421098709106445
2002-08-22,6.1421098709106445
2002-08-23,5.892708778381348
2002-08-26,6.1421098709106445
2002-08-27,6.1421098709106445
2002-08-28,6.1421098709106445
2002-08-29,6.1421098709106445
2002-08-30,5.941610813140869
2002-09-03,5.941610813140869
2002-09-04,5.941610813140869
2002-09-05,5.941610813140869
2002-09-06,6.039414882659912
2002-09-09,5.941610813140869
2002-09-10,6.034524917602539
2002-09-11,5.990512847900391
2002-09-12,5.990512847900391
2002-09-13,5.990512847900391
2002-09-16,5.892708778381348
2002-09-17,6.039414882659912
2002-09-18,6.039414882659912
2002-09-19,5.878037929534912
2002-09-20,5.878037929534912
2002-09-23,5.878037929534912
2002-09-24,5.770452976226807
2002-09-25,5.770452976226807
2002-09-26,5.868257999420166
2002-09-27,5.726440906524658
2002-09-30,5.868257999420166
2002-10-01,5.726440906524658
2002-10-02,5.868257999420166
2002-10-03,5.746002197265625
2002-10-04,5.868257999420166
2002-10-07,5.834025859832764
2002-10-08,5.834025859832764
2002-10-09,5.834025859832764
2002-10-10,5.701990127563477
2002-10-11,5.966062068939209
2002-10-14,5.746002197265625
2002-10-15,5.746002197265625
2002-10-16,5.966062068939209
2002-10-17,5.770452976226807
2002-10-18,5.770452976226807
2002-10-21,5.990512847900391
2002-10-22,5.990512847900391
2002-10-23,5.990512847900391
2002-10-24,5.990512847900391
2002-10-25,6.034524917602539
2002-10-28,6.034524917602539
2002-10-29,6.034524917602539
2002-10-30,6.039414882659912
2002-10-31,6.039414882659912
2002-11-01,5.966062068939209
2002-11-04,5.966062068939209
2002-11-05,5.966062068939209
2002-11-06,5.966062068939209
2002-11-07,6.039414882659912
2002-11-08,5.9171600341796875
2002-11-11,6.039414882659912
2002-11-12,6.039414882659912
2002-11-13,6.039414882659912
2002-11-14,6.039414882659912
2002-11-15,6.039414882659912
2002-11-18,6.039414882659912
2002-11-19,5.995402812957764
2002-11-20,6.112768173217773
2002-11-21,6.1421098709106445
2002-11-22,6.1421098709106445
2002-11-25,6.1421098709106445
2002-11-26,6.1421098709106445
2002-11-27,6.1421098709106445
2002-11-29,6.1421098709106445
2002-12-02,6.1421098709106445
2002-12-03,6.1763410568237305
2002-12-04,6.230134010314941
2002-12-05,6.230134010314941
2002-12-06,6.230134010314941
2002-12-09,6.171451091766357
2002-12-10,6.259475231170654
2002-12-11,6.259475231170654
2002-12-12,6.259475231170654
2002-12-13,6.283926010131836
2002-12-16,6.547996997833252
2002-12-17,6.4990949630737305
2002-12-18,6.4990949630737305
2002-12-19,6.4990949630737305
2002-12-20,6.5920090675354
2002-12-23,6.5920090675354
2002-12-24,6.5920090675354
2002-12-26,6.5920090675354
2002-12-27,6.5920090675354
2002-12-30,6.5920090675354
2002-12-31,6.680033206939697
2003-01-02,6.680033206939697
2003-01-03,6.5626678466796875
2003-01-06,6.748496055603027
2003-01-07,6.748496055603027
2003-01-08,6.748496055603027
2003-01-09,6.748496055603027
2003-01-10,6.704483985900879
2003-01-13,6.704483985900879
2003-01-14,6.846301078796387
2003-01-15,6.846301078796387
2003-01-16,6.846301078796387
2003-01-17,7.041909217834473
2003-01-21,7.296199798583984
2003-01-22,7.066359996795654
2003-01-23,6.846301078796387
2003-01-24,6.924543857574463
2003-01-27,6.836520195007324
2003-01-28,6.714264869689941
2003-01-29,6.78272819519043
2003-01-30,6.802289009094238
2003-01-31,6.846301078796387
2003-02-03,6.846301078796387
2003-02-04,6.934323787689209
2003-02-05,6.85119104385376
2003-02-06,6.94410514831543
2003-02-07,6.846301078796387
2003-02-10,6.856081008911133
2003-02-11,6.94410514831543
2003-02-12,6.846301078796387
2003-02-13,6.934323787689209
2003-02-14,6.934323787689209
2003-02-18,6.934323787689209
2003-02-19,7.188615798950195
2003-02-20,7.320651054382324
2003-02-21,7.237517833709717
2003-02-24,7.237517833709717
2003-02-25,7.237517833709717
2003-02-26,7.247297763824463
2003-02-27,7.247297763824463
2003-02-28,7.247297763824463
2003-03-03,7.247297763824463
2003-03-04,7.247297763824463
2003-03-05,7.33532190322876
2003-03-06,7.257079124450684
2003-03-07,7.257079124450684
2003-03-10,7.188615798950195
2003-03-11,7.120152950286865
