,BNDX
2015-01-27,53.90999984741211
2015-01-28,54.029998779296875
2015-01-29,53.97999954223633
2015-01-30,54.060001373291016
2015-02-02,54.06999969482422
2015-02-03,53.95000076293945
2015-02-04,53.900001525878906
2015-02-05,53.79999923706055
2015-02-06,53.63999938964844
2015-02-09,53.61000061035156
2015-02-10,53.47999954223633
2015-02-11,53.630001068115234
2015-02-12,53.709999084472656
2015-02-13,53.599998474121094
2015-02-17,53.59000015258789
2015-02-18,53.52000045776367
2015-02-19,53.540000915527344
2015-02-20,53.56999969482422
2015-02-23,53.650001525878906
2015-02-24,53.72999954223633
2015-02-25,53.849998474121094
2015-02-26,53.86000061035156
2015-02-27,53.88999938964844
2015-03-02,53.70000076293945
2015-03-03,53.59000015258789
2015-03-04,53.59000015258789
2015-03-05,53.65999984741211
2015-03-06,53.540000915527344
2015-03-09,53.63999938964844
2015-03-10,53.83000183105469
2015-03-11,53.90999984741211
2015-03-12,53.90999984741211
2015-03-13,53.900001525878906
2015-03-16,53.720001220703125
2015-03-17,53.650001525878906
2015-03-18,53.900001525878906
2015-03-19,54.02000045776367
2015-03-20,54.06999969482422
2015-03-23,54.04999923706055
2015-03-24,54.029998779296875
2015-03-25,54.0099983215332
2015-03-26,53.970001220703125
2015-03-27,53.939998626708984
2015-03-30,53.970001220703125
2015-03-31,54.09000015258789
2015-04-01,54.04999923706055
2015-04-02,53.95000076293945
2015-04-06,54.060001373291016
2015-04-07,54.02000045776367
2015-04-08,54.09000015258789
2015-04-09,54.06999969482422
2015-04-10,54.119998931884766
2015-04-13,54.13999938964844
2015-04-14,54.189998626708984
2015-04-15,54.22999954223633
2015-04-16,54.13999938964844
2015-04-17,54.15999984741211
2015-04-20,54.09000015258789
2015-04-21,54.0
2015-04-22,53.900001525878906
2015-04-23,53.869998931884766
2015-04-24,54.060001373291016
2015-04-27,54.02000045776367
2015-04-28,53.970001220703125
2015-04-29,53.54999923706055
2015-04-30,53.47999954223633
2015-05-01,53.41999816894531
2015-05-04,53.2599983215332
2015-05-05,53.06999969482422
2015-05-06,52.779998779296875
2015-05-07,52.91999816894531
2015-05-08,53.029998779296875
2015-05-11,52.880001068115234
2015-05-12,52.63999938964844
2015-05-13,52.560001373291016
2015-05-14,52.560001373291016
2015-05-15,52.86000061035156
2015-05-18,52.77000045776367
2015-05-19,52.880001068115234
2015-05-20,52.81999969482422
2015-05-21,52.810001373291016
2015-05-22,52.83000183105469
2015-05-26,52.97999954223633
2015-05-27,53.0
2015-05-28,53.029998779296875
2015-05-29,53.13999938964844
2015-06-01,52.97999954223633
2015-06-02,52.75
2015-06-03,52.400001525878906
2015-06-04,52.38999938964844
2015-06-05,52.34000015258789
2015-06-08,52.2599983215332
2015-06-09,52.15999984741211
2015-06-10,52.0099983215332
2015-06-11,52.18000030517578
2015-06-12,52.33000183105469
2015-06-15,52.349998474121094
2015-06-16,52.20000076293945
2015-06-17,52.31999969482422
2015-06-18,52.20000076293945
2015-06-19,52.38999938964844
2015-06-22,52.18000030517578
2015-06-23,52.25
2015-06-24,52.25
2015-06-25,52.27000045776367
2015-06-26,52.099998474121094
2015-06-29,52.20000076293945
2015-06-30,52.369998931884766
2015-07-01,52.220001220703125
2015-07-02,52.04999923706055
2015-07-06,52.130001068115234
2015-07-07,52.45000076293945
2015-07-08,52.40999984741211
2015-07-09,52.38999938964844
2015-07-10,52.29999923706055
2015-07-13,52.279998779296875
2015-07-14,52.27000045776367
2015-07-15,52.4900016784668
2015-07-16,52.5099983215332
2015-07-17,52.54999923706055
2015-07-20,52.650001525878906
2015-07-21,52.619998931884766
2015-07-22,52.66999816894531
2015-07-23,52.779998779296875
2015-07-24,52.880001068115234
2015-07-27,52.900001525878906
2015-07-28,52.849998474121094
2015-07-29,52.83000183105469
2015-07-30,52.95000076293945
2015-07-31,52.97999954223633
2015-08-03,52.959999084472656
2015-08-04,52.93000030517578
2015-08-05,52.72999954223633
2015-08-06,52.970001220703125
2015-08-07,52.900001525878906
2015-08-10,52.810001373291016
2015-08-11,53.0099983215332
2015-08-12,53.02000045776367
2015-08-13,52.9900016784668
2015-08-14,52.91999816894531
2015-08-17,53.0099983215332
2015-08-18,52.95000076293945
2015-08-19,53.040000915527344
2015-08-20,53.099998474121094
2015-08-21,53.06999969482422
2015-08-24,52.95000076293945
2015-08-25,52.650001525878906
2015-08-26,52.70000076293945
2015-08-27,52.66999816894531
2015-08-28,52.689998626708984
2015-08-31,52.560001373291016
2015-09-01,52.63999938964844
2015-09-02,52.619998931884766
2015-09-03,52.7400016784668
2015-09-04,52.900001525878906
2015-09-08,53.0099983215332
2015-09-09,52.84000015258789
2015-09-10,52.810001373291016
2015-09-11,52.849998474121094
2015-09-14,52.81999969482422
2015-09-15,52.75
2015-09-16,52.599998474121094
2015-09-17,52.650001525878906
2015-09-18,52.959999084472656
2015-09-21,52.81999969482422
2015-09-22,52.9900016784668
2015-09-23,52.88999938964844
2015-09-24,52.95000076293945
2015-09-25,52.880001068115234
2015-09-28,52.900001525878906
2015-09-29,52.97999954223633
2015-09-30,52.93000030517578
2015-10-01,52.900001525878906
2015-10-02,53.09000015258789
2015-10-05,53.0
2015-10-06,52.939998626708984
2015-10-07,52.91999816894531
2015-10-08,52.90999984741211
2015-10-09,52.810001373291016
2015-10-12,52.91999816894531
2015-10-13,52.97999954223633
2015-10-14,53.11000061035156
2015-10-15,53.040000915527344
2015-10-16,53.02000045776367
2015-10-19,53.029998779296875
2015-10-20,52.93000030517578
2015-10-21,53.0099983215332
2015-10-22,53.189998626708984
2015-10-23,53.189998626708984
2015-10-26,53.16999816894531
2015-10-27,53.29999923706055
2015-10-28,53.290000915527344
2015-10-29,53.119998931884766
2015-10-30,53.18000030517578
2015-11-02,52.970001220703125
2015-11-03,52.93000030517578
2015-11-04,52.810001373291016
2015-11-05,52.86000061035156
2015-11-06,52.65999984741211
2015-11-09,52.63999938964844
2015-11-10,52.7599983215332
2015-11-11,52.81999969482422
2015-11-12,52.84000015258789
2015-11-13,52.939998626708984
2015-11-16,53.0099983215332
2015-11-17,53.040000915527344
2015-11-18,53.119998931884766
2015-11-19,53.150001525878906
2015-11-20,53.119998931884766
2015-11-23,53.11000061035156
2015-11-24,53.18000030517578
2015-11-25,53.220001220703125
2015-11-27,53.25
2015-11-30,53.20000076293945
2015-12-01,53.2400016784668
2015-12-02,53.209999084472656
2015-12-03,52.70000076293945
2015-12-04,52.70000076293945
2015-12-07,53.0
2015-12-08,53.029998779296875
2015-12-09,53.029998779296875
2015-12-10,52.9900016784668
2015-12-11,53.06999969482422
2015-12-14,52.97999954223633
2015-12-15,52.869998931884766
2015-12-16,52.84000015258789
2015-12-17,52.91999816894531
2015-12-18,53.060001373291016
2015-12-21,53.11000061035156
2015-12-22,53.060001373291016
2015-12-23,52.84000015258789
2015-12-24,52.84000015258789
2015-12-28,53.02000045776367
2015-12-29,52.77000045776367
2015-12-30,52.790000915527344
2015-12-31,52.880001068115234
2016-01-04,52.9900016784668
2016-01-05,52.959999084472656
2016-01-06,53.15999984741211
2016-01-07,53.08000183105469
2016-01-08,53.06999969482422
2016-01-11,53.0099983215332
2016-01-12,53.08000183105469
2016-01-13,53.20000076293945
2016-01-14,53.029998779296875
2016-01-15,53.099998474121094
2016-01-19,52.939998626708984
2016-01-20,53.099998474121094
2016-01-21,53.150001525878906
2016-01-22,53.040000915527344
2016-01-25,53.16999816894531
2016-01-26,53.130001068115234
2016-01-27,53.290000915527344
2016-01-28,53.400001525878906
2016-01-29,53.56999969482422
2016-02-01,53.5099983215332
2016-02-02,53.599998474121094
2016-02-03,53.68000030517578
2016-02-04,53.68000030517578
2016-02-05,53.689998626708984
2016-02-08,53.790000915527344
2016-02-09,53.81999969482422
2016-02-10,53.7599983215332
2016-02-11,53.84000015258789
2016-02-12,53.61000061035156
2016-02-16,53.63999938964844
2016-02-17,53.68000030517578
2016-02-18,53.79999923706055
2016-02-19,53.849998474121094
2016-02-22,53.900001525878906
2016-02-23,53.90999984741211
2016-02-24,53.97999954223633
2016-02-25,54.06999969482422
2016-02-26,54.06999969482422
2016-02-29,54.189998626708984
2016-03-01,54.119998931884766
2016-03-02,53.959999084472656
2016-03-03,53.9900016784668
2016-03-04,54.0099983215332
2016-03-07,54.029998779296875
2016-03-08,54.16999816894531
2016-03-09,54.029998779296875
2016-03-10,53.84000015258789
2016-03-11,54.02000045776367
2016-03-14,54.0
2016-03-15,54.0
2016-03-16,54.130001068115234
2016-03-17,54.2400016784668
2016-03-18,54.349998474121094
2016-03-21,54.349998474121094
2016-03-22,54.40999984741211
2016-03-23,54.400001525878906
2016-03-24,54.459999084472656
2016-03-28,54.369998931884766
2016-03-29,54.56999969482422
2016-03-30,54.58000183105469
2016-03-31,54.540000915527344
2016-04-01,54.459999084472656
2016-04-04,54.45000076293945
2016-04-05,54.56999969482422
2016-04-06,54.529998779296875
2016-04-07,54.54999923706055
2016-04-08,54.560001373291016
2016-04-11,54.529998779296875
2016-04-12,54.45000076293945
2016-04-13,54.5099983215332
2016-04-14,54.52000045776367
2016-04-15,54.58000183105469
2016-04-18,54.5
2016-04-19,54.529998779296875
2016-04-20,54.56999969482422
2016-04-21,54.38999938964844
2016-04-22,54.33000183105469
2016-04-25,54.279998779296875
2016-04-26,54.209999084472656
2016-04-27,54.27000045776367
2016-04-28,54.2599983215332
2016-04-29,54.34000015258789
2016-05-02,54.349998474121094
2016-05-03,54.470001220703125
2016-05-04,54.459999084472656
2016-05-05,54.54999923706055
2016-05-06,54.599998474121094
2016-05-09,54.599998474121094
2016-05-10,54.58000183105469
2016-05-11,54.63999938964844
2016-05-12,54.630001068115234
2016-05-13,54.61000061035156
2016-05-16,54.61000061035156
2016-05-17,54.630001068115234
2016-05-18,54.439998626708984
2016-05-19,54.5
2016-05-20,54.56999969482422
2016-05-23,54.59000015258789
2016-05-24,54.560001373291016
2016-05-25,54.63999938964844
2016-05-26,54.709999084472656
2016-05-27,54.75
2016-05-31,54.689998626708984
2016-06-01,54.72999954223633
2016-06-02,54.790000915527344
2016-06-03,54.9900016784668
2016-06-06,54.88999938964844
2016-06-07,54.93000030517578
2016-06-08,54.900001525878906
2016-06-09,54.97999954223633
2016-06-10,55.029998779296875
2016-06-13,55.11000061035156
2016-06-14,55.04999923706055
2016-06-15,55.25
2016-06-16,55.18000030517578
2016-06-17,55.06999969482422
2016-06-20,55.040000915527344
2016-06-21,54.959999084472656
2016-06-22,54.959999084472656
2016-06-23,54.81999969482422
2016-06-24,55.040000915527344
2016-06-27,55.470001220703125
2016-06-28,55.650001525878906
2016-06-29,55.7400016784668
2016-06-30,55.70000076293945
2016-07-01,55.779998779296875
2016-07-05,55.9900016784668
2016-07-06,56.040000915527344
2016-07-07,55.939998626708984
2016-07-08,56.099998474121094
2016-07-11,56.040000915527344
2016-07-12,55.81999969482422
2016-07-13,55.97999954223633
2016-07-14,55.90999984741211
2016-07-15,55.7599983215332
2016-07-18,55.709999084472656
2016-07-19,55.84000015258789
2016-07-20,55.84000015258789
2016-07-21,55.81999969482422
2016-07-22,55.86000061035156
2016-07-25,55.79999923706055
2016-07-26,55.880001068115234
2016-07-27,56.150001525878906
2016-07-28,56.11000061035156
2016-07-29,56.099998474121094
2016-08-01,55.81999969482422
2016-08-02,55.61000061035156
2016-08-03,55.689998626708984
2016-08-04,55.810001373291016
2016-08-05,55.790000915527344
2016-08-08,55.869998931884766
2016-08-09,56.02000045776367
2016-08-10,56.15999984741211
2016-08-11,56.11000061035156
