,FSV
2015-09-22,33.279998779296875
2015-09-23,33.11000061035156
2015-09-24,33.72999954223633
2015-09-25,34.16999816894531
2015-09-28,33.04999923706055
2015-09-29,32.16999816894531
2015-09-30,32.290000915527344
2015-10-01,33.27000045776367
2015-10-02,33.279998779296875
2015-10-05,33.70000076293945
2015-10-06,33.709999084472656
2015-10-07,33.26900100708008
2015-10-08,32.9900016784668
2015-10-09,32.900001525878906
2015-10-12,32.7400016784668
2015-10-13,32.959999084472656
2015-10-14,33.209999084472656
2015-10-15,32.95000076293945
2015-10-16,32.75
2015-10-19,32.310001373291016
2015-10-20,33.119998931884766
2015-10-21,32.790000915527344
2015-10-22,32.900001525878906
2015-10-23,32.77000045776367
2015-10-26,32.86000061035156
2015-10-27,32.88999938964844
2015-10-28,32.2400016784668
2015-10-29,34.13999938964844
2015-10-30,35.20000076293945
2015-11-02,35.86000061035156
2015-11-03,35.720001220703125
2015-11-04,35.90999984741211
2015-11-05,36.790000915527344
2015-11-06,36.9900016784668
2015-11-09,35.400001525878906
2015-11-10,36.68000030517578
2015-11-11,36.38999938964844
2015-11-12,36.02000045776367
2015-11-13,35.84000015258789
2015-11-16,36.099998474121094
2015-11-17,36.54999923706055
2015-11-18,36.70000076293945
2015-11-19,36.880001068115234
2015-11-20,38.0099983215332
2015-11-23,39.619998931884766
2015-11-24,39.709999084472656
2015-11-25,40.869998931884766
2015-11-27,40.56999969482422
2015-11-30,40.70000076293945
2015-12-01,42.189998626708984
2015-12-02,40.45000076293945
2015-12-03,39.68000030517578
2015-12-04,39.459999084472656
2015-12-07,39.29999923706055
2015-12-08,39.02000045776367
2015-12-09,38.310001373291016
2015-12-10,39.7599983215332
2015-12-11,39.290000915527344
2015-12-14,39.45000076293945
2015-12-15,39.849998474121094
2015-12-16,42.09000015258789
2015-12-17,41.290000915527344
2015-12-18,41.18000030517578
2015-12-21,39.869998931884766
2015-12-22,40.290000915527344
2015-12-23,40.08000183105469
2015-12-24,39.88999938964844
2015-12-28,39.970001220703125
2015-12-29,40.43000030517578
2015-12-30,40.220001220703125
2015-12-31,40.43000030517578
2016-01-04,39.4900016784668
2016-01-05,37.279998779296875
2016-01-06,36.2400016784668
2016-01-07,35.185001373291016
2016-01-08,35.9900016784668
2016-01-11,35.099998474121094
2016-01-12,35.369998931884766
2016-01-13,34.529998779296875
2016-01-14,35.0
2016-01-15,34.65999984741211
2016-01-19,33.790000915527344
2016-01-20,34.88999938964844
2016-01-21,35.58000183105469
2016-01-22,36.880001068115234
2016-01-25,37.06999969482422
2016-01-26,38.27000045776367
2016-01-27,37.560001373291016
2016-01-28,37.2599983215332
2016-01-29,38.18000030517578
2016-02-01,37.7400016784668
2016-02-02,36.810001373291016
2016-02-03,36.369998931884766
2016-02-04,36.849998474121094
2016-02-05,35.939998626708984
2016-02-08,33.810001373291016
2016-02-09,33.18000030517578
2016-02-10,33.849998474121094
2016-02-11,35.959999084472656
2016-02-12,36.81999969482422
2016-02-16,37.560001373291016
2016-02-17,38.63999938964844
2016-02-18,39.119998931884766
2016-02-19,39.060001373291016
2016-02-22,37.849998474121094
2016-02-23,37.41999816894531
2016-02-24,37.45000076293945
2016-02-25,38.40999984741211
2016-02-26,39.0
2016-02-29,38.9900016784668
2016-03-01,39.060001373291016
2016-03-02,40.2599983215332
2016-03-03,40.59000015258789
2016-03-04,40.27000045776367
2016-03-07,39.9900016784668
2016-03-08,39.81999969482422
2016-03-09,40.63999938964844
2016-03-10,40.150001525878906
2016-03-11,40.5
2016-03-14,40.41999816894531
2016-03-15,40.0099983215332
2016-03-16,40.65999984741211
2016-03-17,40.595001220703125
2016-03-18,40.54999923706055
2016-03-21,40.31999969482422
2016-03-22,40.4900016784668
2016-03-23,40.11000061035156
2016-03-24,40.25
2016-03-28,40.2599983215332
2016-03-29,40.220001220703125
2016-03-30,40.43000030517578
2016-03-31,40.939998626708984
2016-04-01,40.41999816894531
2016-04-04,40.68000030517578
2016-04-05,41.439998626708984
2016-04-06,42.61000061035156
2016-04-07,42.33000183105469
2016-04-08,42.310001373291016
2016-04-11,43.52000045776367
2016-04-12,43.630001068115234
2016-04-13,44.029998779296875
2016-04-14,43.040000915527344
2016-04-15,42.97999954223633
2016-04-18,43.119998931884766
2016-04-19,43.459999084472656
2016-04-20,43.47999954223633
2016-04-21,42.97999954223633
2016-04-22,42.619998931884766
2016-04-25,43.029998779296875
2016-04-26,43.380001068115234
2016-04-27,43.779998779296875
2016-04-28,44.56999969482422
2016-04-29,45.0099983215332
2016-05-02,46.06999969482422
2016-05-03,45.150001525878906
2016-05-04,44.54999923706055
2016-05-05,45.0099983215332
2016-05-06,46.86000061035156
2016-05-09,45.41999816894531
2016-05-10,45.099998474121094
2016-05-11,46.79999923706055
2016-05-12,45.84000015258789
2016-05-13,45.54999923706055
2016-05-16,45.279998779296875
2016-05-17,44.58000183105469
2016-05-18,44.630001068115234
2016-05-19,45.130001068115234
2016-05-20,45.560001373291016
2016-05-23,45.18000030517578
2016-05-24,46.18000030517578
2016-05-25,46.41999816894531
2016-05-26,46.20000076293945
2016-05-27,46.970001220703125
2016-05-31,47.2599983215332
2016-06-01,47.709999084472656
2016-06-02,47.0099983215332
2016-06-03,47.45000076293945
2016-06-06,47.119998931884766
2016-06-07,46.38999938964844
2016-06-08,46.029998779296875
2016-06-09,45.9900016784668
2016-06-10,45.47999954223633
2016-06-13,44.93000030517578
2016-06-14,44.77000045776367
2016-06-15,44.7400016784668
2016-06-16,44.869998931884766
2016-06-17,45.220001220703125
2016-06-20,45.459999084472656
2016-06-21,45.790000915527344
2016-06-22,45.459999084472656
2016-06-23,46.5
2016-06-24,45.369998931884766
2016-06-27,44.470001220703125
2016-06-28,44.59000015258789
2016-06-29,44.810001373291016
2016-06-30,45.83000183105469
2016-07-01,46.16999816894531
2016-07-05,45.459999084472656
2016-07-06,44.029998779296875
2016-07-07,43.97999954223633
2016-07-08,44.959999084472656
2016-07-11,44.7400016784668
2016-07-12,45.33000183105469
2016-07-13,45.04999923706055
2016-07-14,44.52000045776367
2016-07-15,44.56999969482422
2016-07-18,45.15999984741211
2016-07-19,44.220001220703125
2016-07-20,44.61000061035156
2016-07-21,44.560001373291016
2016-07-22,44.529998779296875
2016-07-25,43.959999084472656
2016-07-26,44.33000183105469
2016-07-27,45.040000915527344
2016-07-28,47.5099983215332
2016-07-29,49.16999816894531
2016-08-01,50.150001525878906
2016-08-02,50.84000015258789
2016-08-03,50.314998626708984
2016-08-04,51.150001525878906
2016-08-05,51.29999923706055
2016-08-08,52.290000915527344
2016-08-09,52.529998779296875
2016-08-10,51.689998626708984
2016-08-11,51.470001220703125
2016-08-12,51.70000076293945
2016-08-15,51.459999084472656
2016-08-16,51.47999954223633
2016-08-17,51.209999084472656
2016-08-18,51.13999938964844
2016-08-19,49.599998474121094
2016-08-22,49.45000076293945
2016-08-23,49.66999816894531
2016-08-24,49.38999938964844
2016-08-25,49.52000045776367
2016-08-26,49.279998779296875
2016-08-29,48.93000030517578
2016-08-30,47.790000915527344
2016-08-31,47.939998626708984
2016-09-01,48.25
2016-09-02,49.09000015258789
2016-09-06,49.09000015258789
2016-09-07,48.52000045776367
2016-09-08,48.880001068115234
2016-09-09,46.68000030517578
2016-09-12,47.040000915527344
2016-09-13,46.619998931884766
2016-09-14,46.34000015258789
2016-09-15,46.43000030517578
2016-09-16,45.47999954223633
2016-09-19,45.959999084472656
2016-09-20,48.15999984741211
2016-09-21,48.79999923706055
2016-09-22,49.20000076293945
2016-09-23,48.45000076293945
2016-09-26,47.900001525878906
2016-09-27,46.779998779296875
2016-09-28,47.334999084472656
2016-09-29,46.09000015258789
2016-09-30,46.68000030517578
2016-10-03,45.099998474121094
2016-10-04,45.0
2016-10-05,45.2599983215332
2016-10-06,45.290000915527344
2016-10-07,44.630001068115234
2016-10-10,44.619998931884766
2016-10-11,44.34000015258789
2016-10-12,44.20000076293945
2016-10-13,44.09000015258789
2016-10-14,44.45000076293945
2016-10-17,45.09000015258789
2016-10-18,45.689998626708984
2016-10-19,45.36000061035156
2016-10-20,44.959999084472656
2016-10-21,44.77000045776367
2016-10-24,44.66999816894531
2016-10-25,44.279998779296875
2016-10-26,42.400001525878906
2016-10-27,42.08000183105469
2016-10-28,41.060001373291016
2016-10-31,40.560001373291016
2016-11-01,39.66999816894531
2016-11-02,39.400001525878906
2016-11-03,40.40999984741211
2016-11-04,40.25
2016-11-07,40.79999923706055
2016-11-08,41.22999954223633
2016-11-09,41.22999954223633
2016-11-10,40.79999923706055
2016-11-11,41.099998474121094
2016-11-14,41.04999923706055
2016-11-15,41.279998779296875
2016-11-16,40.61000061035156
2016-11-17,41.189998626708984
2016-11-18,40.869998931884766
2016-11-21,40.439998626708984
2016-11-22,40.59000015258789
2016-11-23,41.02000045776367
2016-11-25,40.88999938964844
2016-11-28,42.560001373291016
2016-11-29,43.439998626708984
2016-11-30,43.40999984741211
2016-12-01,43.849998474121094
2016-12-02,43.709999084472656
2016-12-05,44.0099983215332
2016-12-06,44.33000183105469
2016-12-07,44.380001068115234
2016-12-08,45.04999923706055
2016-12-09,45.33000183105469
2016-12-12,47.04999923706055
2016-12-13,47.18000030517578
2016-12-14,46.959999084472656
2016-12-15,46.119998931884766
2016-12-16,46.4900016784668
2016-12-19,46.529998779296875
2016-12-20,46.81999969482422
2016-12-21,46.43000030517578
2016-12-22,46.29999923706055
2016-12-23,47.02000045776367
2016-12-27,47.38999938964844
2016-12-28,47.2599983215332
2016-12-29,47.689998626708984
2016-12-30,47.47999954223633
2017-01-03,47.63999938964844
2017-01-04,47.900001525878906
2017-01-05,47.869998931884766
2017-01-06,48.11000061035156
2017-01-09,48.189998626708984
2017-01-10,48.45000076293945
2017-01-11,49.45000076293945
2017-01-12,49.5
2017-01-13,49.79999923706055
2017-01-17,49.41999816894531
2017-01-18,49.040000915527344
2017-01-19,48.79999923706055
2017-01-20,49.20000076293945
2017-01-23,49.22999954223633
2017-01-24,49.290000915527344
2017-01-25,50.040000915527344
2017-01-26,49.709999084472656
2017-01-27,49.81999969482422
2017-01-30,49.560001373291016
2017-01-31,49.88999938964844
2017-02-01,50.16999816894531
2017-02-02,50.029998779296875
2017-02-03,49.939998626708984
2017-02-06,49.849998474121094
2017-02-07,50.189998626708984
2017-02-08,50.86000061035156
2017-02-09,51.31999969482422
2017-02-10,54.880001068115234
2017-02-13,54.880001068115234
2017-02-14,55.65999984741211
2017-02-15,55.65999984741211
2017-02-16,56.56999969482422
2017-02-17,56.709999084472656
2017-02-21,56.380001068115234
2017-02-22,56.15999984741211
2017-02-23,56.29999923706055
2017-02-24,56.40999984741211
2017-02-27,56.34000015258789
2017-02-28,57.790000915527344
2017-03-01,57.2400016784668
2017-03-02,56.810001373291016
2017-03-03,56.79999923706055
2017-03-06,56.2400016784668
2017-03-07,56.22999954223633
2017-03-08,55.040000915527344
2017-03-09,56.72999954223633
2017-03-10,57.060001373291016
2017-03-13,56.97999954223633
2017-03-14,56.029998779296875
2017-03-15,57.029998779296875
2017-03-16,57.209999084472656
2017-03-17,58.0099983215332
2017-03-20,58.13999938964844
2017-03-21,58.459999084472656
2017-03-22,58.709999084472656
2017-03-23,58.83000183105469
2017-03-24,59.06999969482422
2017-03-27,58.52000045776367
2017-03-28,59.45000076293945
2017-03-29,59.5
2017-03-30,59.869998931884766
2017-03-31,60.29999923706055
2017-04-03,60.08000183105469
2017-04-04,60.04999923706055
2017-04-05,60.33000183105469
2017-04-06,60.25
2017-04-07,60.619998931884766
2017-04-10,61.040000915527344
2017-04-11,60.7599983215332
2017-04-12,61.01499938964844
2017-04-13,59.77000045776367
2017-04-17,59.560001373291016
2017-04-18,60.11000061035156
2017-04-19,61.5099983215332
2017-04-20,60.97999954223633
2017-04-21,60.7400016784668
2017-04-24,61.040000915527344
2017-04-25,60.52000045776367
2017-04-26,61.54999923706055
2017-04-27,62.75
2017-04-28,62.130001068115234
2017-05-01,62.0
2017-05-02,62.41999816894531
2017-05-03,61.95000076293945
2017-05-04,61.54999923706055
2017-05-05,62.459999084472656
2017-05-08,62.290000915527344
2017-05-09,61.560001373291016
2017-05-10,61.349998474121094
2017-05-11,61.09000015258789
2017-05-12,61.08000183105469
2017-05-15,61.15999984741211
2017-05-16,62.0
2017-05-17,60.869998931884766
2017-05-18,60.9900016784668
2017-05-19,61.36000061035156
2017-05-22,61.63999938964844
2017-05-23,61.66999816894531
2017-05-24,62.279998779296875
2017-05-25,62.709999084472656
2017-05-26,62.34000015258789
2017-05-30,61.25
2017-05-31,62.84000015258789
2017-06-01,63.54999923706055
2017-06-02,64.4800033569336
2017-06-05,64.56999969482422
2017-06-06,64.7300033569336
2017-06-07,64.1500015258789
2017-06-08,63.43000030517578
2017-06-09,62.9900016784668
2017-06-12,62.93000030517578
2017-06-13,62.70000076293945
2017-06-14,62.59000015258789
2017-06-15,62.25
2017-06-16,62.04999923706055
2017-06-19,62.459999084472656
2017-06-20,61.869998931884766
2017-06-21,63.189998626708984
2017-06-22,63.2599983215332
2017-06-23,63.33000183105469
2017-06-26,63.029998779296875
2017-06-27,63.08000183105469
2017-06-28,65.33999633789062
2017-06-29,63.959999084472656
2017-06-30,63.97999954223633
2017-07-03,64.63999938964844
2017-07-05,63.279998779296875
2017-07-06,63.0
2017-07-07,63.18000030517578
2017-07-10,63.43000030517578
2017-07-11,63.540000915527344
2017-07-12,64.66000366210938
2017-07-13,63.900001525878906
2017-07-14,64.41999816894531
2017-07-17,64.30999755859375
2017-07-18,64.01000213623047
2017-07-19,63.93000030517578
2017-07-20,63.75
2017-07-21,63.779998779296875
2017-07-24,64.58999633789062
2017-07-25,63.54999923706055
2017-07-26,65.95999908447266
2017-07-27,66.38999938964844
2017-07-28,64.94000244140625
2017-07-31,64.44000244140625
2017-08-01,63.66999816894531
2017-08-02,63.4900016784668
2017-08-03,64.76000213623047
2017-08-04,64.20999908447266
2017-08-07,64.0
2017-08-08,63.970001220703125
2017-08-09,63.61000061035156
2017-08-10,63.09000015258789
2017-08-11,63.47999954223633
2017-08-14,63.310001373291016
2017-08-15,63.52000045776367
2017-08-16,63.88999938964844
2017-08-17,63.650001525878906
2017-08-18,63.54999923706055
2017-08-21,63.709999084472656
2017-08-22,65.05999755859375
2017-08-23,65.25
2017-08-24,66.04000091552734
2017-08-25,66.5999984741211
2017-08-28,66.55999755859375
2017-08-29,66.94999694824219
2017-08-30,67.88999938964844
2017-08-31,69.73999786376953
2017-09-01,69.69000244140625
2017-09-05,69.08999633789062
2017-09-06,69.02999877929688
2017-09-07,69.2699966430664
2017-09-08,69.20999908447266
2017-09-11,69.68000030517578
2017-09-12,68.54000091552734
2017-09-13,65.19000244140625
2017-09-14,66.5199966430664
2017-09-15,65.41999816894531
2017-09-18,64.44000244140625
2017-09-19,64.81999969482422
2017-09-20,65.44999694824219
2017-09-21,65.63999938964844
2017-09-22,65.6500015258789
2017-09-25,66.83999633789062
2017-09-26,67.16000366210938
2017-09-27,66.93000030517578
2017-09-28,67.0999984741211
2017-09-29,65.72000122070312
2017-10-02,66.69999694824219
2017-10-03,66.58999633789062
2017-10-04,67.48999786376953
2017-10-05,68.2699966430664
2017-10-06,68.18000030517578
2017-10-09,68.7699966430664
2017-10-10,69.51000213623047
2017-10-11,71.25
2017-10-12,71.04000091552734
2017-10-13,71.12000274658203
2017-10-16,71.44000244140625
2017-10-17,71.3499984741211
2017-10-18,71.80999755859375
2017-10-19,71.68000030517578
2017-10-20,71.37999725341797
2017-10-23,71.23999786376953
2017-10-24,72.25
2017-10-25,71.44000244140625
2017-10-26,68.37999725341797
2017-10-27,69.93000030517578
2017-10-30,69.33000183105469
2017-10-31,69.66000366210938
2017-11-01,69.5
2017-11-02,69.02999877929688
2017-11-03,68.52999877929688
2017-11-06,68.58999633789062
2017-11-07,67.80000305175781
2017-11-08,68.1500015258789
2017-11-09,67.61000061035156
2017-11-10,67.44000244140625
2017-11-13,67.06999969482422
2017-11-14,67.44999694824219
2017-11-15,66.6500015258789
2017-11-16,67.19000244140625
2017-11-17,67.4000015258789
2017-11-20,67.83000183105469
2017-11-21,69.0
2017-11-22,68.62999725341797
2017-11-24,68.37000274658203
2017-11-27,67.94999694824219
2017-11-28,68.22000122070312
2017-11-29,68.30999755859375
2017-11-30,68.08999633789062
2017-12-01,67.87999725341797
2017-12-04,68.5
2017-12-05,68.19000244140625
2017-12-06,68.33999633789062
2017-12-07,69.05000305175781
2017-12-08,68.79000091552734
2017-12-11,68.12999725341797
2017-12-12,67.69999694824219
2017-12-13,68.2699966430664
2017-12-14,68.41000366210938
2017-12-15,67.87000274658203
2017-12-18,68.68000030517578
2017-12-19,69.38999938964844
2017-12-20,69.55999755859375
2017-12-21,67.91999816894531
2017-12-22,68.1500015258789
2017-12-26,68.5999984741211
2017-12-27,69.20999908447266
2017-12-28,69.44000244140625
2017-12-29,69.91999816894531
2018-01-02,69.52999877929688
2018-01-03,69.0
2018-01-04,68.41999816894531
2018-01-05,68.7699966430664
2018-01-08,69.20999908447266
2018-01-09,69.13999938964844
2018-01-10,68.26000213623047
2018-01-11,68.13999938964844
2018-01-12,68.01000213623047
2018-01-16,67.04000091552734
2018-01-17,67.58999633789062
2018-01-18,68.66999816894531
2018-01-19,69.43000030517578
2018-01-22,69.5
2018-01-23,69.19999694824219
2018-01-24,68.12999725341797
2018-01-25,68.27999877929688
2018-01-26,67.7300033569336
2018-01-29,68.06999969482422
2018-01-30,67.56999969482422
2018-01-31,66.51000213623047
2018-02-01,64.98999786376953
2018-02-02,64.51000213623047
2018-02-05,64.27999877929688
2018-02-06,64.87999725341797
2018-02-07,66.0199966430664
2018-02-08,66.30999755859375
2018-02-09,67.77999877929688
2018-02-12,68.63999938964844
2018-02-13,69.12999725341797
2018-02-14,69.0999984741211
2018-02-15,70.55000305175781
2018-02-16,71.68000030517578
2018-02-20,71.18000030517578
2018-02-21,70.79000091552734
2018-02-22,69.83000183105469
2018-02-23,70.94999694824219
2018-02-26,71.06999969482422
2018-02-27,70.26000213623047
2018-02-28,69.58999633789062
2018-03-01,69.5999984741211
2018-03-02,69.55000305175781
2018-03-05,68.66999816894531
2018-03-06,69.16000366210938
2018-03-07,69.31999969482422
2018-03-08,69.26000213623047
2018-03-09,70.36000061035156
2018-03-12,70.73999786376953
2018-03-13,69.8499984741211
2018-03-14,70.0999984741211
2018-03-15,69.69000244140625
2018-03-16,69.33000183105469
2018-03-19,69.80999755859375
2018-03-20,70.38999938964844
2018-03-21,71.36000061035156
2018-03-22,70.75
2018-03-23,70.5
2018-03-26,70.97000122070312
2018-03-27,72.13999938964844
2018-03-28,72.61000061035156
2018-03-29,73.18000030517578
2018-04-02,71.48999786376953
2018-04-03,72.61000061035156
2018-04-04,71.8499984741211
2018-04-05,71.62000274658203
2018-04-06,70.37000274658203
2018-04-09,70.80000305175781
2018-04-10,71.08999633789062
2018-04-11,71.33999633789062
2018-04-12,70.55000305175781
2018-04-13,70.80000305175781
2018-04-16,70.88999938964844
2018-04-17,70.93000030517578
2018-04-18,70.8499984741211
2018-04-19,70.0999984741211
2018-04-20,70.20999908447266
2018-04-23,70.02999877929688
2018-04-24,71.4000015258789
2018-04-25,71.83000183105469
2018-04-26,70.44000244140625
2018-04-27,70.0
2018-04-30,70.0
2018-05-01,70.05000305175781
2018-05-02,69.98999786376953
2018-05-03,70.30000305175781
2018-05-04,70.57499694824219
2018-05-07,71.23999786376953
2018-05-08,70.79000091552734
2018-05-09,69.54000091552734
2018-05-10,70.4800033569336
2018-05-11,70.63999938964844
2018-05-14,70.4000015258789
2018-05-15,70.69999694824219
2018-05-16,70.98999786376953
2018-05-17,70.62000274658203
2018-05-18,70.70999908447266
2018-05-21,70.97000122070312
2018-05-22,71.19999694824219
2018-05-23,71.62000274658203
2018-05-24,71.44999694824219
2018-05-25,71.87999725341797
2018-05-29,70.80000305175781
2018-05-30,70.72000122070312
2018-05-31,70.38999938964844
2018-06-01,70.43000030517578
2018-06-04,70.63999938964844
2018-06-05,70.9800033569336
2018-06-06,71.79000091552734
2018-06-07,72.12000274658203
2018-06-08,72.41999816894531
2018-06-11,73.44999694824219
2018-06-12,73.51000213623047
2018-06-13,74.16000366210938
2018-06-14,74.25
2018-06-15,73.73999786376953
2018-06-18,73.9800033569336
2018-06-19,73.30999755859375
2018-06-20,74.08999633789062
2018-06-21,74.0999984741211
2018-06-22,74.2699966430664
2018-06-25,74.02999877929688
2018-06-26,74.33999633789062
2018-06-27,73.8499984741211
2018-06-28,75.05999755859375
2018-06-29,76.04000091552734
2018-07-02,77.93000030517578
2018-07-03,76.16000366210938
2018-07-05,77.05000305175781
2018-07-06,77.55999755859375
2018-07-09,78.37000274658203
2018-07-10,78.30999755859375
2018-07-11,78.62999725341797
2018-07-12,80.68000030517578
2018-07-13,78.81999969482422
2018-07-16,78.25
2018-07-17,77.94000244140625
2018-07-18,77.94000244140625
2018-07-19,78.05500030517578
2018-07-20,78.95999908447266
2018-07-23,78.5199966430664
2018-07-24,78.4800033569336
2018-07-25,83.95999908447266
2018-07-26,85.0999984741211
2018-07-27,84.05000305175781
2018-07-30,82.2699966430664
2018-07-31,83.18000030517578
2018-08-01,82.88999938964844
2018-08-02,83.12000274658203
2018-08-03,82.19000244140625
2018-08-06,83.01000213623047
2018-08-07,81.33000183105469
2018-08-08,82.56999969482422
2018-08-09,82.20999908447266
2018-08-10,82.44000244140625
2018-08-13,81.72000122070312
2018-08-14,82.2699966430664
2018-08-15,82.13999938964844
2018-08-16,82.4800033569336
2018-08-17,85.37000274658203
2018-08-20,85.0
2018-08-21,86.04000091552734
2018-08-22,86.05999755859375
2018-08-23,85.62999725341797
2018-08-24,86.48999786376953
2018-08-27,87.72000122070312
2018-08-28,87.54000091552734
2018-08-29,87.29000091552734
2018-08-30,86.43000030517578
2018-08-31,85.86000061035156
2018-09-04,85.75
2018-09-05,85.68000030517578
2018-09-06,87.19000244140625
2018-09-07,86.69000244140625
2018-09-10,87.27999877929688
2018-09-11,85.94000244140625
2018-09-12,86.25
2018-09-13,85.56999969482422
2018-09-14,85.4000015258789
2018-09-17,85.43000030517578
2018-09-18,86.16999816894531
2018-09-19,84.79000091552734
2018-09-20,85.13999938964844
2018-09-21,84.88999938964844
2018-09-24,84.69000244140625
2018-09-25,84.9000015258789
2018-09-26,83.12000274658203
2018-09-27,83.58999633789062
2018-09-28,84.66000366210938
2018-10-01,84.1500015258789
2018-10-02,83.13999938964844
2018-10-03,83.0
2018-10-04,82.7699966430664
2018-10-05,82.47000122070312
2018-10-08,80.87999725341797
2018-10-09,80.83999633789062
2018-10-10,78.44999694824219
2018-10-11,78.62000274658203
2018-10-12,78.68000030517578
2018-10-15,78.31999969482422
2018-10-16,79.83000183105469
2018-10-17,79.58999633789062
2018-10-18,79.62999725341797
2018-10-19,81.43000030517578
2018-10-22,81.55999755859375
2018-10-23,78.47000122070312
2018-10-24,75.81999969482422
2018-10-25,74.44000244140625
2018-10-26,72.33000183105469
2018-10-29,71.19000244140625
2018-10-30,71.5
2018-10-31,73.4000015258789
2018-11-01,75.01000213623047
2018-11-02,75.33999633789062
2018-11-05,74.30000305175781
2018-11-06,74.69999694824219
2018-11-07,74.97000122070312
2018-11-08,75.26000213623047
2018-11-09,74.5
2018-11-12,74.3499984741211
2018-11-13,74.31999969482422
2018-11-14,74.54000091552734
2018-11-15,72.55999755859375
2018-11-16,73.29000091552734
2018-11-19,73.25
2018-11-20,72.79000091552734
2018-11-21,73.9000015258789
2018-11-23,73.16000366210938
2018-11-26,74.19999694824219
2018-11-27,74.06999969482422
2018-11-28,74.41000366210938
2018-11-29,74.87000274658203
2018-11-30,75.63999938964844
2018-12-03,77.6500015258789
2018-12-04,76.2699966430664
2018-12-06,75.93000030517578
2018-12-07,74.81999969482422
2018-12-10,73.08999633789062
2018-12-11,72.6500015258789
2018-12-12,72.91999816894531
2018-12-13,71.63999938964844
2018-12-14,70.55000305175781
2018-12-17,67.13999938964844
2018-12-18,68.44000244140625
2018-12-19,68.31999969482422
2018-12-20,65.7699966430664
2018-12-21,65.95999908447266
2018-12-24,66.41000366210938
2018-12-26,66.55000305175781
2018-12-27,67.16999816894531
2018-12-28,68.13999938964844
2018-12-31,68.4800033569336
2019-01-02,67.2300033569336
2019-01-03,66.08000183105469
2019-01-04,69.29000091552734
2019-01-07,71.19999694824219
2019-01-08,71.87000274658203
2019-01-09,72.66000366210938
2019-01-10,73.02999877929688
2019-01-11,72.86000061035156
2019-01-14,73.3499984741211
2019-01-15,73.79000091552734
2019-01-16,74.23999786376953
2019-01-17,75.43000030517578
2019-01-18,76.37999725341797
2019-01-22,76.79000091552734
2019-01-23,77.73999786376953
2019-01-24,78.58999633789062
2019-01-25,80.45999908447266
2019-01-28,80.58999633789062
2019-01-29,80.7699966430664
2019-01-30,80.94000244140625
2019-01-31,81.27999877929688
2019-02-01,81.70999908447266
2019-02-04,82.19000244140625
2019-02-05,83.4800033569336
2019-02-06,83.77999877929688
2019-02-07,83.88999938964844
2019-02-08,84.70999908447266
2019-02-11,84.7699966430664
2019-02-12,87.12999725341797
2019-02-13,88.62999725341797
2019-02-14,87.83999633789062
2019-02-15,87.26000213623047
2019-02-19,86.80000305175781
2019-02-20,87.62000274658203
2019-02-21,87.58000183105469
2019-02-22,88.29000091552734
2019-02-25,87.11000061035156
2019-02-26,87.63999938964844
2019-02-27,87.19999694824219
2019-02-28,86.83999633789062
2019-03-01,86.5
2019-03-04,87.0199966430664
