,EMIF
2009-10-02,27.459999084472656
2009-10-05,27.920000076293945
2009-10-06,28.040000915527344
2009-10-07,28.15999984741211
2009-10-08,28.360000610351562
2009-10-09,28.440000534057617
2009-10-12,28.600000381469727
2009-10-13,28.68000030517578
2009-10-14,29.540000915527344
2009-10-15,29.440000534057617
2009-10-16,29.219999313354492
2009-10-19,29.6299991607666
2009-10-20,29.190000534057617
2009-10-21,29.559999465942383
2009-10-22,29.6200008392334
2009-10-23,29.440000534057617
2009-10-26,29.170000076293945
2009-10-27,28.760000228881836
2009-10-28,27.719999313354492
2009-10-29,28.559999465942383
2009-10-30,27.600000381469727
2009-11-02,27.90999984741211
2009-11-03,28.010000228881836
2009-11-04,28.440000534057617
2009-11-05,29.030000686645508
2009-11-06,28.899999618530273
2009-11-09,30.049999237060547
2009-11-10,29.850000381469727
2009-11-11,29.829999923706055
2009-11-12,29.020000457763672
2009-11-13,29.700000762939453
2009-11-16,30.010000228881836
2009-11-17,30.09000015258789
2009-11-18,29.920000076293945
2009-11-19,29.299999237060547
2009-11-20,29.190000534057617
2009-11-23,29.5
2009-11-24,29.270000457763672
2009-11-25,29.709999084472656
2009-11-27,28.93000030517578
2009-11-30,29.100000381469727
2009-12-01,29.809999465942383
2009-12-02,30.1200008392334
2009-12-03,30.25
2009-12-04,30.190000534057617
2009-12-07,30.239999771118164
2009-12-08,29.31999969482422
2009-12-09,29.56999969482422
2009-12-10,29.709999084472656
2009-12-11,29.860000610351562
2009-12-14,30.0
2009-12-15,29.760000228881836
2009-12-16,29.459999084472656
2009-12-17,28.760000228881836
2009-12-18,28.799999237060547
2009-12-21,28.969999313354492
2009-12-22,28.989999771118164
2009-12-23,29.25
2009-12-24,29.670000076293945
2009-12-28,29.829999923706055
2009-12-29,29.600000381469727
2009-12-30,29.739999771118164
2009-12-31,29.790000915527344
2010-01-04,30.59000015258789
2010-01-05,31.049999237060547
2010-01-06,31.3799991607666
2010-01-07,31.15999984741211
2010-01-08,31.40999984741211
2010-01-11,31.8700008392334
2010-01-12,31.709999084472656
2010-01-13,31.6200008392334
2010-01-14,31.81999969482422
2010-01-15,31.459999084472656
2010-01-19,32.22999954223633
2010-01-20,31.690000534057617
2010-01-21,30.809999465942383
2010-01-22,30.3700008392334
2010-01-25,30.579999923706055
2010-01-26,30.0
2010-01-27,30.0
2010-01-28,29.81999969482422
2010-01-29,29.389999389648438
2010-02-01,30.149999618530273
2010-02-02,30.3799991607666
2010-02-03,30.31999969482422
2010-02-04,28.959999084472656
2010-02-05,28.600000381469727
2010-02-08,28.3799991607666
2010-02-09,29.280000686645508
2010-02-10,29.540000915527344
2010-02-11,29.860000610351562
2010-02-12,29.450000762939453
2010-02-16,30.0
2010-02-17,30.219999313354492
2010-02-18,30.170000076293945
2010-02-19,29.959999084472656
2010-02-22,29.850000381469727
2010-02-23,29.540000915527344
2010-02-24,29.600000381469727
2010-02-25,29.729999542236328
2010-02-26,29.899999618530273
2010-03-01,30.329999923706055
2010-03-02,30.639999389648438
2010-03-03,30.729999542236328
2010-03-04,30.600000381469727
2010-03-05,31.15999984741211
2010-03-08,31.420000076293945
2010-03-09,31.56999969482422
2010-03-10,31.739999771118164
2010-03-11,31.59000015258789
2010-03-12,31.56999969482422
2010-03-15,31.34000015258789
2010-03-16,31.43000030517578
2010-03-17,31.940000534057617
2010-03-18,31.5
2010-03-19,31.059999465942383
2010-03-22,31.190000534057617
2010-03-23,31.34000015258789
2010-03-24,30.920000076293945
2010-03-25,30.950000762939453
2010-03-26,30.979999542236328
2010-03-29,31.469999313354492
2010-03-30,31.520000457763672
2010-03-31,31.15999984741211
2010-04-01,31.56999969482422
2010-04-05,31.719999313354492
2010-04-06,31.889999389648438
2010-04-07,31.670000076293945
2010-04-08,31.700000762939453
2010-04-09,31.719999313354492
2010-04-12,31.600000381469727
2010-04-13,31.56999969482422
2010-04-14,31.979999542236328
2010-04-15,31.8799991607666
2010-04-16,31.309999465942383
2010-04-19,31.040000915527344
2010-04-20,31.270000457763672
2010-04-21,31.209999084472656
2010-04-22,31.479999542236328
2010-04-23,31.719999313354492
2010-04-26,31.790000915527344
2010-04-27,30.68000030517578
2010-04-28,31.020000457763672
2010-04-29,31.43000030517578
2010-04-30,30.989999771118164
2010-05-03,31.260000228881836
2010-05-04,29.889999389648438
2010-05-05,29.34000015258789
2010-05-06,28.010000228881836
2010-05-07,27.8799991607666
2010-05-10,29.8799991607666
2010-05-11,29.780000686645508
2010-05-12,30.190000534057617
2010-05-13,29.860000610351562
2010-05-14,29.350000381469727
2010-05-17,29.190000534057617
2010-05-18,28.809999465942383
2010-05-19,28.549999237060547
2010-05-20,27.219999313354492
2010-05-21,27.899999618530273
2010-05-24,27.709999084472656
2010-05-25,27.170000076293945
2010-05-26,27.329999923706055
2010-05-27,28.760000228881836
2010-05-28,28.299999237060547
2010-06-01,27.969999313354492
2010-06-02,28.469999313354492
2010-06-03,28.399999618530273
2010-06-04,27.579999923706055
2010-06-07,27.350000381469727
2010-06-08,27.799999237060547
2010-06-09,27.829999923706055
2010-06-10,28.770000457763672
2010-06-11,28.90999984741211
2010-06-14,28.899999618530273
2010-06-15,29.639999389648438
2010-06-16,29.5
2010-06-17,29.309999465942383
2010-06-18,29.510000228881836
2010-06-21,29.139999389648438
2010-06-22,28.899999618530273
2010-06-23,29.06999969482422
2010-06-24,28.959999084472656
2010-06-25,29.09000015258789
2010-06-28,29.239999771118164
2010-06-29,28.15999984741211
2010-06-30,28.170000076293945
2010-07-01,28.469999313354492
2010-07-02,28.469999313354492
2010-07-06,28.65999984741211
2010-07-07,29.18000030517578
2010-07-08,29.270000457763672
2010-07-09,29.649999618530273
2010-07-12,29.280000686645508
2010-07-13,29.520000457763672
2010-07-14,29.350000381469727
2010-07-15,29.389999389648438
2010-07-16,28.799999237060547
2010-07-19,29.139999389648438
2010-07-20,29.450000762939453
2010-07-21,29.239999771118164
2010-07-22,29.899999618530273
2010-07-23,30.270000457763672
2010-07-26,30.329999923706055
2010-07-27,30.329999923706055
2010-07-28,30.059999465942383
2010-07-29,30.260000228881836
2010-07-30,30.639999389648438
2010-08-02,31.219999313354492
2010-08-03,30.920000076293945
2010-08-04,31.010000228881836
2010-08-05,30.799999237060547
2010-08-06,30.969999313354492
2010-08-09,30.979999542236328
2010-08-10,30.690000534057617
2010-08-11,29.600000381469727
2010-08-12,29.639999389648438
2010-08-13,29.75
2010-08-16,30.15999984741211
2010-08-17,30.329999923706055
2010-08-18,30.479999542236328
2010-08-19,30.219999313354492
2010-08-20,30.219999313354492
2010-08-23,29.829999923706055
2010-08-24,29.709999084472656
2010-08-25,29.770000457763672
2010-08-26,29.559999465942383
2010-08-27,30.219999313354492
2010-08-30,29.68000030517578
2010-08-31,29.8700008392334
2010-09-01,30.420000076293945
2010-09-02,30.479999542236328
2010-09-03,30.600000381469727
2010-09-07,30.31999969482422
2010-09-08,30.40999984741211
2010-09-09,30.6299991607666
2010-09-10,30.899999618530273
2010-09-13,31.399999618530273
2010-09-14,31.56999969482422
2010-09-15,31.579999923706055
2010-09-16,31.670000076293945
2010-09-17,31.700000762939453
2010-09-20,31.860000610351562
2010-09-21,31.8799991607666
2010-09-22,31.979999542236328
2010-09-23,31.639999389648438
2010-09-24,32.08000183105469
2010-09-27,31.93000030517578
2010-09-28,32.029998779296875
2010-09-29,32.02000045776367
2010-09-30,32.27000045776367
2010-10-01,32.63999938964844
2010-10-04,32.790000915527344
2010-10-05,33.439998626708984
2010-10-06,33.2599983215332
2010-10-07,32.9900016784668
2010-10-08,33.150001525878906
2010-10-11,33.290000915527344
2010-10-12,33.29999923706055
2010-10-13,33.68000030517578
2010-10-14,33.470001220703125
2010-10-15,33.56999969482422
2010-10-18,33.459999084472656
2010-10-19,32.7599983215332
2010-10-20,33.08000183105469
2010-10-21,32.90999984741211
2010-10-22,32.77000045776367
2010-10-25,33.02000045776367
2010-10-26,33.0
2010-10-27,32.70000076293945
2010-10-28,32.900001525878906
2010-10-29,33.040000915527344
2010-11-01,33.27000045776367
2010-11-02,33.650001525878906
2010-11-03,34.16999816894531
2010-11-04,34.939998626708984
2010-11-05,34.7599983215332
2010-11-08,34.81999969482422
2010-11-09,34.439998626708984
2010-11-10,34.66999816894531
2010-11-11,34.209999084472656
2010-11-12,33.650001525878906
2010-11-15,33.47999954223633
2010-11-16,32.75
2010-11-17,32.880001068115234
2010-11-18,33.439998626708984
2010-11-19,33.4900016784668
2010-11-22,33.34000015258789
2010-11-23,32.529998779296875
2010-11-24,32.97999954223633
2010-11-26,32.540000915527344
2010-11-29,32.93000030517578
2010-11-30,32.66999816894531
2010-12-01,33.36000061035156
2010-12-02,33.77000045776367
2010-12-03,33.939998626708984
2010-12-06,33.810001373291016
2010-12-07,33.709999084472656
2010-12-08,33.540000915527344
2010-12-09,33.31999969482422
2010-12-10,33.40999984741211
2010-12-13,33.790000915527344
2010-12-14,33.720001220703125
2010-12-15,33.220001220703125
2010-12-16,33.400001525878906
2010-12-17,33.41999816894531
2010-12-20,33.209999084472656
2010-12-21,33.689998626708984
2010-12-22,33.7599983215332
2010-12-23,33.61000061035156
2010-12-27,33.630001068115234
2010-12-28,33.40999984741211
2010-12-29,33.86000061035156
2010-12-30,34.099998474121094
2010-12-31,34.31999969482422
2011-01-03,34.779998779296875
2011-01-04,34.939998626708984
2011-01-05,35.029998779296875
2011-01-06,34.68000030517578
2011-01-07,34.58000183105469
2011-01-10,34.22999954223633
2011-01-11,34.54999923706055
2011-01-12,35.060001373291016
2011-01-13,34.90999984741211
2011-01-14,34.959999084472656
2011-01-18,35.0099983215332
2011-01-19,35.02000045776367
2011-01-20,34.58000183105469
2011-01-21,34.33000183105469
2011-01-24,34.290000915527344
2011-01-25,34.11000061035156
2011-01-26,34.41999816894531
2011-01-27,34.56999969482422
2011-01-28,33.68000030517578
2011-01-31,33.900001525878906
2011-02-01,34.2599983215332
2011-02-02,34.22999954223633
2011-02-03,34.13999938964844
2011-02-04,33.97999954223633
2011-02-07,33.63999938964844
2011-02-08,33.650001525878906
2011-02-09,33.029998779296875
2011-02-10,32.810001373291016
2011-02-11,32.970001220703125
2011-02-14,33.18000030517578
2011-02-15,33.13999938964844
2011-02-16,33.59000015258789
2011-02-17,33.95000076293945
2011-02-18,33.91999816894531
2011-02-22,32.93000030517578
2011-02-23,33.04999923706055
2011-02-24,33.029998779296875
2011-02-25,33.31999969482422
2011-02-28,33.459999084472656
2011-03-01,33.290000915527344
2011-03-02,33.54999923706055
2011-03-03,34.18000030517578
2011-03-04,34.310001373291016
2011-03-07,34.130001068115234
2011-03-08,34.459999084472656
2011-03-09,34.41999816894531
2011-03-10,34.02000045776367
2011-03-11,34.310001373291016
2011-03-14,34.290000915527344
2011-03-15,33.7599983215332
2011-03-16,33.060001373291016
2011-03-17,33.209999084472656
2011-03-18,33.529998779296875
2011-03-21,34.27000045776367
2011-03-22,34.400001525878906
2011-03-23,34.619998931884766
2011-03-24,34.939998626708984
2011-03-25,35.0
2011-03-28,34.88999938964844
2011-03-29,35.25
2011-03-30,35.7599983215332
2011-03-31,35.97999954223633
2011-04-01,36.5099983215332
2011-04-04,36.810001373291016
2011-04-05,36.880001068115234
2011-04-06,36.81999969482422
2011-04-07,36.75
2011-04-08,36.90999984741211
2011-04-11,36.04999923706055
2011-04-12,36.0
2011-04-13,36.20000076293945
2011-04-14,36.529998779296875
2011-04-15,36.540000915527344
2011-04-18,36.15999984741211
2011-04-19,36.290000915527344
2011-04-20,36.79999923706055
2011-04-21,37.189998626708984
2011-04-25,37.11000061035156
2011-04-26,37.150001525878906
2011-04-27,37.0099983215332
2011-04-28,36.869998931884766
2011-04-29,36.88999938964844
2011-05-02,36.7599983215332
2011-05-03,36.400001525878906
2011-05-04,35.88999938964844
2011-05-05,35.70000076293945
2011-05-06,36.13999938964844
2011-05-09,36.470001220703125
2011-05-10,36.75
2011-05-11,36.150001525878906
2011-05-12,36.29999923706055
2011-05-13,35.79999923706055
2011-05-16,35.81999969482422
2011-05-17,35.97999954223633
2011-05-18,36.33000183105469
2011-05-19,36.380001068115234
2011-05-20,36.11000061035156
2011-05-23,35.5
2011-05-24,35.59000015258789
2011-05-25,35.54999923706055
2011-05-26,35.869998931884766
2011-05-27,35.970001220703125
2011-05-31,36.400001525878906
2011-06-01,35.77000045776367
2011-06-02,36.130001068115234
2011-06-03,36.11000061035156
2011-06-06,35.709999084472656
2011-06-07,35.81999969482422
2011-06-08,35.52000045776367
2011-06-09,35.36000061035156
2011-06-10,34.790000915527344
2011-06-13,34.900001525878906
2011-06-14,35.099998474121094
2011-06-15,34.47999954223633
2011-06-16,34.16999816894531
2011-06-17,34.5
2011-06-20,34.47999954223633
2011-06-21,34.38999938964844
2011-06-22,34.13999938964844
2011-06-23,34.04999923706055
2011-06-24,33.9900016784668
2011-06-27,34.2599983215332
2011-06-28,34.58000183105469
2011-06-29,34.81999969482422
2011-06-30,35.11000061035156
2011-07-01,35.439998626708984
2011-07-05,35.29999923706055
2011-07-06,35.029998779296875
2011-07-07,35.209999084472656
2011-07-08,34.7400016784668
2011-07-11,34.02000045776367
2011-07-12,33.869998931884766
2011-07-13,34.27000045776367
2011-07-14,33.95000076293945
2011-07-15,34.15999984741211
2011-07-18,33.630001068115234
2011-07-19,33.900001525878906
2011-07-20,33.75
2011-07-21,34.150001525878906
2011-07-22,34.06999969482422
2011-07-25,34.0099983215332
2011-07-26,34.25
2011-07-27,33.560001373291016
2011-07-28,33.709999084472656
2011-07-29,33.779998779296875
2011-08-01,33.720001220703125
2011-08-02,32.90999984741211
2011-08-03,32.59000015258789
2011-08-04,31.040000915527344
2011-08-05,30.709999084472656
2011-08-08,28.170000076293945
2011-08-09,29.389999389648438
2011-08-10,28.420000076293945
2011-08-11,29.600000381469727
2011-08-12,29.510000228881836
2011-08-15,30.25
2011-08-16,30.149999618530273
2011-08-17,30.520000457763672
2011-08-18,29.3799991607666
2011-08-19,29.299999237060547
2011-08-22,29.200000762939453
2011-08-23,29.950000762939453
2011-08-24,29.770000457763672
2011-08-25,29.350000381469727
2011-08-26,29.639999389648438
2011-08-29,30.34000015258789
2011-08-30,30.459999084472656
2011-08-31,30.790000915527344
2011-09-01,30.760000228881836
2011-09-02,30.1200008392334
2011-09-06,29.489999771118164
2011-09-07,30.170000076293945
2011-09-08,29.850000381469727
2011-09-09,28.719999313354492
2011-09-12,28.540000915527344
2011-09-13,28.549999237060547
2011-09-14,28.489999771118164
2011-09-15,28.65999984741211
2011-09-16,28.600000381469727
2011-09-19,27.920000076293945
2011-09-20,27.549999237060547
2011-09-21,26.790000915527344
2011-09-22,25.15999984741211
2011-09-23,25.790000915527344
2011-09-26,26.149999618530273
2011-09-27,26.709999084472656
2011-09-28,26.40999984741211
2011-09-29,26.780000686645508
2011-09-30,25.850000381469727
2011-10-03,25.1299991607666
2011-10-04,25.450000762939453
2011-10-05,25.969999313354492
2011-10-06,26.739999771118164
2011-10-07,26.479999542236328
2011-10-10,27.309999465942383
2011-10-11,27.389999389648438
2011-10-12,28.40999984741211
2011-10-13,28.299999237060547
2011-10-14,28.559999465942383
2011-10-17,28.09000015258789
2011-10-18,28.6299991607666
2011-10-19,28.219999313354492
2011-10-20,28.020000457763672
2011-10-21,28.700000762939453
2011-10-24,29.65999984741211
2011-10-25,29.030000686645508
2011-10-26,29.790000915527344
2011-10-27,31.110000610351562
2011-10-28,31.350000381469727
2011-10-31,30.239999771118164
2011-11-01,29.389999389648438
2011-11-02,30.010000228881836
2011-11-03,30.329999923706055
2011-11-04,29.8799991607666
2011-11-07,30.209999084472656
2011-11-08,30.40999984741211
2011-11-09,29.110000610351562
2011-11-10,29.280000686645508
2011-11-11,29.8799991607666
2011-11-14,29.489999771118164
2011-11-15,29.850000381469727
2011-11-16,29.110000610351562
2011-11-17,28.690000534057617
2011-11-18,28.809999465942383
2011-11-21,28.030000686645508
2011-11-22,28.06999969482422
2011-11-23,27.360000610351562
2011-11-25,27.34000015258789
2011-11-28,28.049999237060547
2011-11-29,28.309999465942383
2011-11-30,30.0
2011-12-01,29.700000762939453
2011-12-02,29.40999984741211
2011-12-05,29.860000610351562
2011-12-06,29.75
2011-12-07,29.81999969482422
2011-12-08,28.889999389648438
2011-12-09,29.420000076293945
2011-12-12,28.540000915527344
2011-12-13,28.280000686645508
2011-12-14,28.290000915527344
2011-12-15,28.530000686645508
2011-12-16,28.610000610351562
2011-12-19,27.600000381469727
2011-12-20,28.540000915527344
2011-12-21,28.549999237060547
2011-12-22,28.899999618530273
2011-12-23,29.030000686645508
2011-12-27,29.139999389648438
2011-12-28,28.610000610351562
2011-12-29,28.889999389648438
2011-12-30,28.84000015258789
2012-01-03,29.389999389648438
2012-01-04,29.610000610351562
2012-01-05,29.6200008392334
2012-01-06,29.420000076293945
2012-01-09,29.700000762939453
2012-01-10,30.030000686645508
2012-01-11,30.1299991607666
2012-01-12,30.3799991607666
2012-01-13,30.15999984741211
2012-01-17,30.459999084472656
2012-01-18,31.1200008392334
2012-01-19,31.149999618530273
2012-01-20,31.25
2012-01-23,31.399999618530273
2012-01-24,31.25
2012-01-25,31.59000015258789
2012-01-26,31.40999984741211
2012-01-27,31.950000762939453
2012-01-30,31.600000381469727
2012-01-31,31.899999618530273
2012-02-01,32.7599983215332
2012-02-02,32.84000015258789
2012-02-03,33.099998474121094
2012-02-06,33.369998931884766
2012-02-07,33.31999969482422
2012-02-08,33.56999969482422
2012-02-09,33.630001068115234
2012-02-10,33.09000015258789
2012-02-13,33.47999954223633
2012-02-14,33.380001068115234
2012-02-15,33.529998779296875
2012-02-16,33.95000076293945
2012-02-17,34.20000076293945
2012-02-21,33.91999816894531
2012-02-22,34.13999938964844
2012-02-23,33.9900016784668
2012-02-24,34.16999816894531
2012-02-27,34.209999084472656
2012-02-28,34.41999816894531
2012-02-29,34.279998779296875
2012-03-01,34.720001220703125
2012-03-02,34.52000045776367
2012-03-05,34.459999084472656
2012-03-06,33.31999969482422
2012-03-07,33.4900016784668
2012-03-08,34.040000915527344
2012-03-09,34.060001373291016
2012-03-12,33.75
2012-03-13,34.47999954223633
2012-03-14,34.040000915527344
2012-03-15,34.13999938964844
2012-03-16,34.189998626708984
2012-03-19,34.0
2012-03-20,33.619998931884766
2012-03-21,33.66999816894531
2012-03-22,33.20000076293945
2012-03-23,33.2400016784668
2012-03-26,33.7599983215332
2012-03-27,33.72999954223633
2012-03-28,33.380001068115234
2012-03-29,33.2400016784668
2012-03-30,33.209999084472656
2012-04-02,33.77000045776367
2012-04-03,33.720001220703125
2012-04-04,33.34000015258789
2012-04-05,33.43000030517578
2012-04-09,33.060001373291016
2012-04-10,32.65999984741211
2012-04-11,32.849998474121094
2012-04-12,33.310001373291016
2012-04-13,32.9900016784668
2012-04-16,32.83000183105469
2012-04-17,33.189998626708984
2012-04-18,33.220001220703125
2012-04-19,33.099998474121094
2012-04-20,33.470001220703125
2012-04-23,33.06999969482422
2012-04-24,33.220001220703125
2012-04-25,33.619998931884766
2012-04-26,33.5099983215332
2012-04-27,33.66999816894531
2012-04-30,33.59000015258789
2012-05-01,33.95000076293945
2012-05-02,33.709999084472656
2012-05-03,33.459999084472656
2012-05-04,33.0099983215332
2012-05-07,32.810001373291016
2012-05-08,32.4900016784668
2012-05-09,32.08000183105469
2012-05-10,32.18000030517578
2012-05-11,32.04999923706055
2012-05-14,31.299999237060547
2012-05-15,30.780000686645508
2012-05-16,30.559999465942383
2012-05-17,30.34000015258789
2012-05-18,29.959999084472656
2012-05-21,30.530000686645508
2012-05-22,30.1200008392334
2012-05-23,29.809999465942383
2012-05-24,29.6200008392334
2012-05-25,29.850000381469727
2012-05-29,30.3700008392334
2012-05-30,30.149999618530273
2012-05-31,30.540000915527344
2012-06-01,30.290000915527344
2012-06-04,30.049999237060547
2012-06-05,30.010000228881836
2012-06-06,30.799999237060547
2012-06-07,31.100000381469727
2012-06-08,30.84000015258789
2012-06-11,30.56999969482422
2012-06-12,30.84000015258789
2012-06-13,30.920000076293945
2012-06-14,30.950000762939453
2012-06-15,31.170000076293945
2012-06-18,31.399999618530273
2012-06-19,32.13999938964844
2012-06-20,31.34000015258789
2012-06-21,30.510000228881836
2012-06-22,30.5
2012-06-25,30.25
2012-06-26,30.649999618530273
2012-06-27,30.979999542236328
2012-06-28,30.709999084472656
2012-06-29,31.760000228881836
2012-07-02,32.25
2012-07-03,32.59000015258789
2012-07-05,32.25
2012-07-06,31.969999313354492
2012-07-09,31.8799991607666
2012-07-10,31.790000915527344
2012-07-11,31.989999771118164
2012-07-12,31.899999618530273
2012-07-13,32.209999084472656
2012-07-16,32.20000076293945
2012-07-17,32.56999969482422
2012-07-18,32.75
2012-07-19,32.939998626708984
2012-07-20,32.52000045776367
2012-07-23,32.09000015258789
2012-07-24,31.93000030517578
2012-07-25,31.989999771118164
2012-07-26,32.380001068115234
2012-07-27,33.20000076293945
2012-07-30,33.099998474121094
2012-07-31,32.68000030517578
2012-08-01,32.86000061035156
2012-08-02,32.68000030517578
2012-08-03,33.4900016784668
2012-08-06,33.439998626708984
2012-08-07,33.11000061035156
2012-08-08,33.16999816894531
2012-08-09,33.279998779296875
2012-08-10,33.4900016784668
2012-08-13,33.27000045776367
2012-08-14,33.349998474121094
2012-08-15,33.34000015258789
2012-08-16,33.2599983215332
2012-08-17,32.959999084472656
2012-08-20,33.130001068115234
2012-08-21,32.93000030517578
2012-08-22,32.79999923706055
2012-08-23,32.689998626708984
2012-08-24,32.900001525878906
2012-08-27,32.709999084472656
2012-08-28,32.459999084472656
2012-08-29,32.20000076293945
2012-08-30,31.979999542236328
2012-08-31,32.08000183105469
2012-09-04,32.029998779296875
2012-09-05,31.950000762939453
2012-09-06,32.54999923706055
2012-09-07,33.08000183105469
2012-09-10,32.72999954223633
2012-09-11,32.7599983215332
2012-09-12,31.950000762939453
2012-09-13,32.63999938964844
2012-09-14,32.779998779296875
2012-09-17,32.7599983215332
2012-09-18,32.849998474121094
2012-09-19,32.88999938964844
2012-09-20,32.63999938964844
2012-09-21,32.59000015258789
2012-09-24,32.59000015258789
2012-09-25,32.369998931884766
2012-09-26,32.40999984741211
2012-09-27,32.849998474121094
2012-09-28,32.630001068115234
2012-10-01,32.90999984741211
2012-10-02,32.97999954223633
2012-10-03,32.81999969482422
2012-10-04,33.11000061035156
2012-10-05,33.400001525878906
2012-10-08,33.15999984741211
2012-10-09,32.810001373291016
2012-10-10,32.720001220703125
2012-10-11,32.970001220703125
2012-10-12,32.900001525878906
2012-10-15,32.880001068115234
2012-10-16,33.220001220703125
2012-10-17,33.630001068115234
2012-10-18,33.290000915527344
2012-10-19,33.13999938964844
2012-10-22,33.2400016784668
2012-10-23,33.06999969482422
2012-10-24,33.040000915527344
2012-10-25,33.209999084472656
2012-10-26,33.189998626708984
2012-10-31,33.16999816894531
2012-11-01,33.65999984741211
2012-11-02,33.27000045776367
2012-11-05,33.34000015258789
2012-11-06,33.18000030517578
2012-11-07,32.790000915527344
2012-11-08,32.52000045776367
2012-11-09,32.58000183105469
2012-11-12,32.529998779296875
2012-11-13,32.150001525878906
2012-11-14,31.790000915527344
2012-11-15,31.829999923706055
2012-11-16,32.02000045776367
2012-11-19,32.43000030517578
2012-11-20,32.40999984741211
2012-11-21,32.34000015258789
2012-11-23,32.72999954223633
2012-11-26,33.0
2012-11-27,32.5099983215332
2012-11-28,32.779998779296875
2012-11-29,32.630001068115234
2012-11-30,32.58000183105469
2012-12-03,32.529998779296875
2012-12-04,32.599998474121094
2012-12-05,32.84000015258789
2012-12-06,33.08000183105469
2012-12-07,33.08000183105469
2012-12-10,33.470001220703125
2012-12-11,33.59000015258789
2012-12-12,33.650001525878906
2012-12-13,33.189998626708984
2012-12-14,33.470001220703125
2012-12-17,33.279998779296875
2012-12-18,33.470001220703125
2012-12-19,33.63999938964844
2012-12-20,33.90999984741211
2012-12-21,33.849998474121094
2012-12-24,33.56999969482422
2012-12-26,33.869998931884766
2012-12-27,33.75
2012-12-28,34.02000045776367
2012-12-31,34.2400016784668
2013-01-02,34.90999984741211
2013-01-03,34.77000045776367
2013-01-04,35.029998779296875
2013-01-07,34.70000076293945
2013-01-08,34.279998779296875
2013-01-09,34.720001220703125
2013-01-10,35.11000061035156
2013-01-11,35.09000015258789
2013-01-14,35.06999969482422
2013-01-15,35.2400016784668
2013-01-16,35.310001373291016
2013-01-17,35.43000030517578
2013-01-18,35.650001525878906
2013-01-22,36.0
2013-01-23,35.83000183105469
2013-01-24,35.72999954223633
2013-01-25,35.72999954223633
2013-01-28,35.66999816894531
2013-01-29,36.099998474121094
2013-01-30,36.18000030517578
2013-01-31,36.09000015258789
2013-02-01,36.540000915527344
2013-02-04,36.15999984741211
2013-02-05,36.31999969482422
2013-02-06,36.5099983215332
2013-02-07,36.54999923706055
2013-02-08,36.68000030517578
2013-02-11,36.439998626708984
2013-02-12,36.459999084472656
2013-02-13,36.900001525878906
2013-02-14,36.90999984741211
2013-02-15,36.45000076293945
2013-02-19,36.560001373291016
2013-02-20,36.36000061035156
2013-02-21,35.86000061035156
2013-02-22,36.0099983215332
2013-02-25,35.84000015258789
2013-02-26,35.81999969482422
2013-02-27,36.2599983215332
2013-02-28,36.119998931884766
2013-03-01,36.13999938964844
2013-03-04,36.2400016784668
2013-03-05,36.459999084472656
2013-03-06,36.4900016784668
2013-03-07,36.619998931884766
2013-03-08,36.63999938964844
2013-03-11,36.31999969482422
2013-03-12,35.95000076293945
2013-03-13,35.68000030517578
2013-03-14,35.83000183105469
2013-03-15,35.400001525878906
2013-03-18,35.27000045776367
2013-03-19,35.220001220703125
