,FBIOP
2018-06-29,21.0
2018-07-02,21.149999618530273
2018-07-03,20.611000061035156
2018-07-05,21.125
2018-07-06,21.200000762939453
2018-07-09,21.1200008392334
2018-07-10,21.25
2018-07-11,21.94700050354004
2018-07-12,21.614999771118164
2018-07-13,21.450000762939453
2018-07-16,21.0
2018-07-17,21.049999237060547
2018-07-18,20.90999984741211
2018-07-19,20.899999618530273
2018-07-20,20.799999237060547
2018-07-23,20.90399932861328
2018-07-24,21.139999389648438
2018-07-25,20.524999618530273
2018-07-26,20.809999465942383
2018-07-27,21.3700008392334
2018-07-30,21.92799949645996
2018-07-31,20.799999237060547
2018-08-01,21.0
2018-08-02,17.1560001373291
2018-08-03,17.5
2018-08-06,17.25
2018-08-07,16.989999771118164
2018-08-08,18.3799991607666
2018-08-09,17.98900032043457
2018-08-10,17.600000381469727
2018-08-13,17.760000228881836
2018-08-14,17.690000534057617
2018-08-15,17.799999237060547
2018-08-16,17.899999618530273
2018-08-17,18.100000381469727
2018-08-20,18.290000915527344
2018-08-21,18.489999771118164
2018-08-22,18.299999237060547
2018-08-23,18.299999237060547
2018-08-24,18.299999237060547
2018-08-27,18.0
2018-08-28,18.299999237060547
2018-08-29,18.209999084472656
2018-08-30,18.25
2018-08-31,18.799999237060547
2018-09-04,18.0
2018-09-05,18.200000762939453
2018-09-06,18.753000259399414
2018-09-07,18.576000213623047
2018-09-10,18.60300064086914
2018-09-11,19.200000762939453
2018-09-12,19.100000381469727
2018-09-13,18.58300018310547
2018-09-14,19.260000228881836
2018-09-17,18.75
2018-09-18,18.75
2018-09-19,18.75
2018-09-20,18.75
2018-09-21,18.75
2018-09-24,18.75
2018-09-25,19.25
2018-09-26,19.25
2018-09-27,18.350000381469727
2018-09-28,18.600000381469727
2018-10-01,18.600000381469727
2018-10-02,19.018999099731445
2018-10-03,18.43000030517578
2018-10-04,18.260000228881836
2018-10-05,18.889999389648438
2018-10-08,18.889999389648438
2018-10-09,18.889999389648438
2018-10-10,18.25
2018-10-11,18.25
2018-10-12,18.29199981689453
2018-10-15,18.29199981689453
2018-10-16,18.3700008392334
2018-10-17,18.25
2018-10-18,17.450000762939453
2018-10-19,17.74799919128418
2018-10-22,14.300999641418457
2018-10-23,15.75
2018-10-24,15.25
2018-10-25,16.239999771118164
2018-10-26,16.110000610351562
2018-10-29,16.5
2018-10-30,15.75
2018-10-31,15.914999961853027
2018-11-01,15.0
2018-11-02,15.08899974822998
2018-11-05,16.0
2018-11-06,15.75100040435791
2018-11-07,15.810999870300293
2018-11-08,16.0
2018-11-09,16.0
2018-11-12,15.0600004196167
2018-11-13,15.401000022888184
2018-11-14,15.010000228881836
2018-11-15,15.380000114440918
2018-11-16,15.470000267028809
2018-11-19,17.5
2018-11-20,17.0
2018-11-21,17.579999923706055
2018-11-23,17.579999923706055
2018-11-26,17.0
2018-11-27,17.219999313354492
2018-11-28,18.100000381469727
2018-11-29,18.110000610351562
2018-11-30,17.56599998474121
2018-12-03,19.155000686645508
2018-12-04,17.81999969482422
2018-12-06,17.648000717163086
2018-12-07,17.66699981689453
2018-12-10,16.600000381469727
2018-12-11,17.0
2018-12-12,17.729000091552734
2018-12-13,16.3799991607666
2018-12-14,15.5
2018-12-17,14.848999977111816
2018-12-18,13.729999542236328
2018-12-19,14.220000267028809
2018-12-20,13.6899995803833
2018-12-21,13.789999961853027
2018-12-24,14.970999717712402
2018-12-26,14.5
2018-12-27,14.369999885559082
2018-12-28,14.399999618530273
2018-12-31,14.388999938964844
2019-01-02,16.15999984741211
2019-01-03,15.880000114440918
2019-01-04,16.010000228881836
2019-01-07,16.850000381469727
2019-01-08,16.510000228881836
2019-01-09,16.010000228881836
2019-01-10,16.5
2019-01-11,16.5
2019-01-14,16.5
2019-01-15,16.25
2019-01-16,16.25
2019-01-17,17.799999237060547
2019-01-18,17.450000762939453
2019-01-22,17.243000030517578
2019-01-23,17.243000030517578
2019-01-24,17.243000030517578
2019-01-25,17.236000061035156
2019-01-28,17.489999771118164
2019-01-29,17.489999771118164
2019-01-30,17.0
2019-01-31,18.899999618530273
2019-02-01,18.29199981689453
2019-02-04,18.979999542236328
2019-02-05,18.820999145507812
2019-02-06,18.496000289916992
2019-02-07,19.139999389648438
2019-02-08,18.80299949645996
2019-02-11,19.149999618530273
2019-02-12,19.204999923706055
2019-02-13,19.299999237060547
2019-02-14,19.75
2019-02-15,19.645000457763672
2019-02-19,19.91699981689453
2019-02-20,19.200000762939453
2019-02-21,18.530000686645508
2019-02-22,18.243000030517578
2019-02-25,19.0
2019-02-26,19.450000762939453
2019-02-27,19.905000686645508
2019-02-28,19.65999984741211
2019-03-01,19.899999618530273
2019-03-04,19.899999618530273
2019-03-05,20.142000198364258
2019-03-06,20.170000076293945
2019-03-07,19.600000381469727
2019-03-08,19.75
2019-03-11,19.75
2019-03-12,20.110000610351562
2019-03-13,20.190000534057617
2019-03-14,19.700000762939453
2019-03-15,19.75
2019-03-18,19.700000762939453
2019-03-19,19.010000228881836
2019-03-20,19.25
2019-03-21,19.658000946044922
2019-03-22,19.75
2019-03-25,19.75
2019-03-26,19.579999923706055
2019-03-27,19.618000030517578
2019-03-28,19.733999252319336
2019-03-29,19.652000427246094
2019-04-01,19.739999771118164
2019-04-02,19.468000411987305
2019-04-03,19.75
2019-04-04,19.690000534057617
2019-04-05,19.25
2019-04-08,19.5
2019-04-09,19.643999099731445
2019-04-10,19.229999542236328
2019-04-11,18.670000076293945
2019-04-12,18.69300079345703
2019-04-15,18.829999923706055
2019-04-16,19.280000686645508
2019-04-17,19.149999618530273
2019-04-18,19.75
2019-04-22,20.1299991607666
2019-04-23,19.26099967956543
2019-04-24,19.510000228881836
2019-04-25,19.799999237060547
2019-04-26,19.503000259399414
2019-04-29,19.979999542236328
2019-04-30,19.75
2019-05-01,19.899999618530273
2019-05-02,19.860000610351562
2019-05-03,19.90999984741211
2019-05-06,20.06800079345703
2019-05-07,19.600000381469727
2019-05-08,19.850000381469727
2019-05-09,20.030000686645508
2019-05-10,20.132999420166016
2019-05-13,19.6299991607666
2019-05-14,20.0
2019-05-15,20.0
2019-05-16,20.200000762939453
2019-05-17,20.229000091552734
2019-05-20,20.506999969482422
2019-05-21,20.600000381469727
2019-05-22,20.600000381469727
2019-05-23,21.0
2019-05-24,21.084999084472656
2019-05-28,21.0
2019-05-29,20.989999771118164
2019-05-30,20.888999938964844
2019-05-31,20.5
2019-06-03,21.350000381469727
2019-06-04,21.25
2019-06-05,21.170000076293945
2019-06-06,21.135000228881836
2019-06-07,21.25
2019-06-10,21.5
2019-06-11,21.57699966430664
2019-06-12,21.56800079345703
2019-06-13,21.0
2019-06-14,20.899999618530273
2019-06-17,20.809999465942383
2019-06-18,20.893999099731445
2019-06-19,20.549999237060547
2019-06-20,20.30500030517578
2019-06-21,20.780000686645508
2019-06-24,21.0
2019-06-25,21.100000381469727
2019-06-26,21.25
2019-06-27,21.25
2019-06-28,20.992000579833984
2019-07-01,21.16900062561035
2019-07-02,21.16900062561035
2019-07-03,21.16900062561035
2019-07-05,20.95400047302246
2019-07-08,21.25
2019-07-09,21.36400032043457
2019-07-10,21.209999084472656
2019-07-11,21.209999084472656
2019-07-12,21.280000686645508
2019-07-15,21.280000686645508
2019-07-16,21.5
2019-07-17,21.270000457763672
2019-07-18,21.145000457763672
2019-07-19,21.538000106811523
2019-07-22,21.14900016784668
2019-07-23,20.799999237060547
2019-07-24,21.635000228881836
2019-07-25,21.356000900268555
2019-07-26,21.593000411987305
2019-07-29,21.422000885009766
2019-07-30,21.565000534057617
2019-07-31,21.645999908447266
2019-08-01,21.5
2019-08-02,21.700000762939453
2019-08-05,21.601999282836914
2019-08-06,21.150999069213867
2019-08-07,21.517000198364258
2019-08-08,21.799999237060547
2019-08-09,21.85099983215332
2019-08-12,21.530000686645508
2019-08-13,21.940000534057617
2019-08-14,21.774999618530273
2019-08-15,21.600000381469727
2019-08-16,21.726999282836914
2019-08-19,21.200000762939453
2019-08-20,21.158000946044922
2019-08-21,21.399999618530273
2019-08-22,21.399999618530273
2019-08-23,21.25
2019-08-26,20.90999984741211
2019-08-27,21.31800079345703
2019-08-28,20.860000610351562
2019-08-29,20.860000610351562
2019-08-30,20.84000015258789
2019-09-03,20.700000762939453
2019-09-04,20.68000030517578
2019-09-05,20.43400001525879
2019-09-06,20.540000915527344
2019-09-09,20.527999877929688
2019-09-10,20.329999923706055
2019-09-11,20.350000381469727
2019-09-12,20.07900047302246
2019-09-13,19.899999618530273
2019-09-16,20.290000915527344
2019-09-17,20.280000686645508
2019-09-18,20.197999954223633
2019-09-19,20.149999618530273
2019-09-20,20.131000518798828
2019-09-23,20.34000015258789
2019-09-24,20.274999618530273
2019-09-25,19.799999237060547
2019-09-26,19.52400016784668
2019-09-27,20.0
2019-09-30,20.429000854492188
2019-10-01,20.450000762939453
2019-10-02,20.450000762939453
2019-10-03,20.719999313354492
2019-10-04,20.59000015258789
2019-10-07,20.645000457763672
2019-10-08,20.635000228881836
2019-10-09,20.614999771118164
2019-10-10,20.635000228881836
2019-10-11,20.749000549316406
2019-10-14,20.850000381469727
2019-10-15,20.68000030517578
2019-10-16,20.850000381469727
2019-10-17,20.860000610351562
2019-10-18,20.799999237060547
2019-10-21,20.59000015258789
2019-10-22,20.309999465942383
2019-10-23,20.649999618530273
2019-10-24,20.5
2019-10-25,20.73200035095215
2019-10-28,20.753999710083008
2019-10-29,20.780000686645508
2019-10-30,20.780000686645508
2019-10-31,20.780000686645508
2019-11-01,20.84000015258789
2019-11-04,20.989999771118164
2019-11-05,21.042999267578125
2019-11-06,21.360000610351562
2019-11-07,21.18000030517578
2019-11-08,21.200000762939453
2019-11-11,21.040000915527344
2019-11-12,20.886999130249023
2019-11-13,20.899999618530273
2019-11-14,21.200000762939453
2019-11-15,20.94700050354004
2019-11-18,20.030000686645508
2019-11-19,20.34000015258789
2019-11-20,21.030000686645508
2019-11-21,21.079999923706055
2019-11-22,20.520000457763672
2019-11-25,20.059999465942383
2019-11-26,20.200000762939453
2019-11-27,20.399999618530273
2019-11-29,20.423999786376953
2019-12-02,20.378000259399414
2019-12-03,20.0
2019-12-04,20.190000534057617
2019-12-05,20.3700008392334
2019-12-06,20.350000381469727
2019-12-09,20.200000762939453
2019-12-10,20.305999755859375
2019-12-11,20.399999618530273
2019-12-12,20.440000534057617
2019-12-13,20.1299991607666
2019-12-16,20.0939998626709
2019-12-17,20.350000381469727
2019-12-18,20.440000534057617
2019-12-19,20.43000030517578
2019-12-20,20.540000915527344
2019-12-23,20.33799934387207
2019-12-24,20.39900016784668
2019-12-26,20.382999420166016
2019-12-27,20.450000762939453
2019-12-30,20.575000762939453
2019-12-31,20.479999542236328
2020-01-02,20.600000381469727
2020-01-03,20.770000457763672
2020-01-06,20.95599937438965
2020-01-07,21.420000076293945
2020-01-08,20.979999542236328
2020-01-09,20.655000686645508
2020-01-10,20.739999771118164
2020-01-13,20.975000381469727
2020-01-14,21.15399932861328
2020-01-15,21.149999618530273
2020-01-16,21.200000762939453
2020-01-17,21.232999801635742
2020-01-21,21.17799949645996
2020-01-22,20.97599983215332
2020-01-23,21.049999237060547
2020-01-24,21.0
2020-01-27,20.389999389648438
2020-01-28,20.399999618530273
2020-01-29,20.350000381469727
2020-01-30,20.399999618530273
2020-01-31,20.520000457763672
2020-02-03,20.670000076293945
2020-02-04,21.048999786376953
2020-02-05,21.540000915527344
2020-02-06,20.905000686645508
2020-02-07,21.15999984741211
2020-02-10,21.3700008392334
2020-02-11,21.209999084472656
2020-02-12,19.969999313354492
2020-02-13,20.610000610351562
2020-02-14,20.700000762939453
2020-02-18,20.350000381469727
2020-02-19,20.610000610351562
2020-02-20,20.562999725341797
2020-02-21,20.558000564575195
2020-02-24,20.489999771118164
2020-02-25,20.25
2020-02-26,20.579999923706055
2020-02-27,20.149999618530273
2020-02-28,20.059999465942383
2020-03-02,20.384000778198242
2020-03-03,20.149999618530273
2020-03-04,20.329999923706055
2020-03-05,20.079999923706055
2020-03-06,19.899999618530273
2020-03-09,18.25
2020-03-10,18.7450008392334
2020-03-11,18.770000457763672
2020-03-12,17.010000228881836
2020-03-13,17.3700008392334
2020-03-16,14.093999862670898
2020-03-17,15.329000473022461
2020-03-18,12.600000381469727
2020-03-19,14.199999809265137
2020-03-20,14.75
2020-03-23,14.5
2020-03-24,15.65999984741211
2020-03-25,15.989999771118164
2020-03-26,15.479999542236328
2020-03-27,15.300000190734863
2020-03-30,14.659000396728516
2020-03-31,15.130000114440918
2020-04-01,14.906999588012695
2020-04-02,15.399999618530273
2020-04-03,15.0
2020-04-06,16.20199966430664
2020-04-07,18.0
2020-04-08,17.673999786376953
2020-04-09,17.760000228881836
2020-04-13,16.260000228881836
2020-04-14,17.25
2020-04-15,17.549999237060547
2020-04-16,17.149999618530273
2020-04-17,16.639999389648438
2020-04-20,18.100000381469727
2020-04-21,17.969999313354492
2020-04-22,18.100000381469727
2020-04-23,18.200000762939453
2020-04-24,18.700000762939453
2020-04-27,18.378000259399414
2020-04-28,18.649999618530273
2020-04-29,18.260000228881836
2020-04-30,18.829999923706055
2020-05-01,18.69300079345703
2020-05-04,18.700000762939453
2020-05-05,18.639999389648438
2020-05-06,18.610000610351562
2020-05-07,18.674999237060547
2020-05-08,18.799999237060547
2020-05-11,18.825000762939453
2020-05-12,19.350000381469727
2020-05-13,19.350000381469727
2020-05-14,18.733999252319336
2020-05-15,18.8799991607666
2020-05-18,19.29599952697754
2020-05-19,18.5
2020-05-20,18.773000717163086
2020-05-21,18.350000381469727
2020-05-22,18.290000915527344
2020-05-26,18.270000457763672
2020-05-27,17.899999618530273
2020-05-28,17.950000762939453
2020-05-29,18.010000228881836
2020-06-01,18.125
2020-06-02,18.299999237060547
2020-06-03,18.219999313354492
2020-06-04,18.100000381469727
2020-06-05,18.766000747680664
2020-06-08,19.450000762939453
2020-06-09,19.440000534057617
2020-06-10,19.329999923706055
2020-06-11,19.020000457763672
2020-06-12,18.479999542236328
2020-06-15,18.565000534057617
2020-06-16,18.344999313354492
2020-06-17,18.5310001373291
2020-06-18,18.364999771118164
2020-06-19,18.389999389648438
2020-06-22,18.200000762939453
2020-06-23,18.149999618530273
2020-06-24,18.1200008392334
2020-06-25,18.15999984741211
2020-06-26,17.950000762939453
2020-06-29,17.753999710083008
2020-06-30,17.850000381469727
2020-07-01,17.950000762939453
2020-07-02,17.889999389648438
2020-07-06,17.8799991607666
2020-07-07,17.799999237060547
2020-07-08,17.649999618530273
2020-07-09,17.6299991607666
2020-07-10,17.229999542236328
2020-07-13,17.270000457763672
2020-07-14,17.628000259399414
2020-07-15,17.81999969482422
2020-07-16,17.940000534057617
2020-07-17,17.889999389648438
2020-07-20,18.149999618530273
2020-07-21,18.139999389648438
2020-07-22,18.149999618530273
2020-07-23,18.135000228881836
2020-07-24,18.06999969482422
2020-07-27,18.079999923706055
2020-07-28,18.0
2020-07-29,17.93000030517578
2020-07-30,18.059999465942383
2020-07-31,18.049999237060547
2020-08-03,18.18000030517578
2020-08-04,18.350000381469727
2020-08-05,18.6299991607666
2020-08-06,18.5
2020-08-07,18.450000762939453
2020-08-10,18.510000228881836
2020-08-11,18.690000534057617
2020-08-12,18.670000076293945
2020-08-13,18.701000213623047
2020-08-14,18.718000411987305
2020-08-17,18.850000381469727
2020-08-18,19.100000381469727
2020-08-19,19.549999237060547
2020-08-20,19.209999084472656
2020-08-21,19.204999923706055
2020-08-24,18.25
2020-08-25,18.25
2020-08-26,17.961000442504883
2020-08-27,18.190000534057617
2020-08-28,18.3700008392334
2020-08-31,18.350000381469727
2020-09-01,18.389999389648438
2020-09-02,18.415000915527344
2020-09-03,18.290000915527344
2020-09-04,18.360000610351562
2020-09-08,18.329999923706055
2020-09-09,18.729999542236328
2020-09-10,18.829999923706055
2020-09-11,18.940000534057617
2020-09-14,19.1200008392334
2020-09-15,18.920000076293945
2020-09-16,18.93000030517578
2020-09-17,18.790000915527344
2020-09-18,18.940000534057617
2020-09-21,18.834999084472656
2020-09-22,18.8799991607666
2020-09-23,18.554000854492188
2020-09-24,18.440000534057617
2020-09-25,18.549999237060547
2020-09-28,18.65999984741211
2020-09-29,18.700000762939453
2020-09-30,18.850000381469727
2020-10-01,18.950000762939453
2020-10-02,18.889999389648438
2020-10-05,18.975000381469727
2020-10-06,18.899999618530273
2020-10-07,18.969999313354492
2020-10-08,19.139999389648438
2020-10-09,19.139999389648438
2020-10-12,19.09000015258789
2020-10-13,18.829999923706055
2020-10-14,18.8700008392334
2020-10-15,18.75
2020-10-16,18.600000381469727
2020-10-19,18.663999557495117
2020-10-20,18.59000015258789
2020-10-21,18.229999542236328
2020-10-22,18.260000228881836
2020-10-23,18.25
2020-10-26,18.100000381469727
2020-10-27,18.010000228881836
2020-10-28,17.969999313354492
2020-10-29,17.959999084472656
2020-10-30,17.5
2020-11-02,17.555999755859375
2020-11-03,17.600000381469727
2020-11-04,17.780000686645508
2020-11-05,17.9060001373291
2020-11-06,17.969999313354492
2020-11-09,18.100000381469727
2020-11-10,18.520000457763672
2020-11-11,18.549999237060547
2020-11-12,18.3799991607666
2020-11-13,18.549999237060547
2020-11-16,18.799999237060547
2020-11-17,18.899999618530273
2020-11-18,19.06999969482422
2020-11-19,19.450000762939453
2020-11-20,19.325000762939453
2020-11-23,19.200000762939453
2020-11-24,19.239999771118164
2020-11-25,19.15999984741211
2020-11-27,19.139999389648438
2020-11-30,19.25
2020-12-01,19.149999618530273
2020-12-02,19.110000610351562
2020-12-03,19.170000076293945
2020-12-04,18.940000534057617
2020-12-07,18.81999969482422
2020-12-08,18.899999618530273
2020-12-09,18.860000610351562
2020-12-10,19.010000228881836
2020-12-11,19.049999237060547
2020-12-14,19.049999237060547
2020-12-15,19.0939998626709
2020-12-16,18.899999618530273
2020-12-17,19.149999618530273
2020-12-18,19.299999237060547
2020-12-21,19.600000381469727
2020-12-22,19.649999618530273
2020-12-23,19.299999237060547
2020-12-24,19.209999084472656
2020-12-28,19.110000610351562
2020-12-29,19.299999237060547
2020-12-30,19.06999969482422
2020-12-31,19.389999389648438
2021-01-04,19.329999923706055
2021-01-05,19.489999771118164
2021-01-06,19.649999618530273
2021-01-07,19.649999618530273
2021-01-08,20.030000686645508
2021-01-11,20.299999237060547
2021-01-12,20.360000610351562
2021-01-13,20.329999923706055
2021-01-14,20.479999542236328
2021-01-15,20.399999618530273
2021-01-19,20.625
2021-01-20,20.6200008392334
2021-01-21,20.600000381469727
2021-01-22,20.549999237060547
2021-01-25,21.0
2021-01-26,20.5
2021-01-27,20.420000076293945
2021-01-28,20.670000076293945
2021-01-29,20.799999237060547
2021-02-01,21.049999237060547
2021-02-02,21.275999069213867
2021-02-03,21.545000076293945
2021-02-04,21.934999465942383
2021-02-05,22.687999725341797
2021-02-08,22.3700008392334
2021-02-09,22.719999313354492
2021-02-10,22.621000289916992
2021-02-11,22.979999542236328
2021-02-12,23.329999923706055
2021-02-16,22.885000228881836
2021-02-17,22.81999969482422
2021-02-18,23.110000610351562
2021-02-19,23.25
2021-02-22,22.6200008392334
2021-02-23,22.350000381469727
2021-02-24,22.395000457763672
2021-02-25,22.110000610351562
2021-02-26,22.149999618530273
2021-03-01,22.5
2021-03-02,22.950000762939453
2021-03-03,22.700000762939453
2021-03-04,22.200000762939453
2021-03-05,21.1200008392334
2021-03-08,21.450000762939453
2021-03-09,21.8799991607666
2021-03-10,22.360000610351562
2021-03-11,22.475000381469727
2021-03-12,22.700000762939453
2021-03-15,22.645000457763672
2021-03-16,22.68000030517578
2021-03-17,23.290000915527344
2021-03-18,23.280000686645508
2021-03-19,23.290000915527344
2021-03-22,23.299999237060547
2021-03-23,23.600000381469727
2021-03-24,23.75
2021-03-25,24.0
2021-03-26,24.299999237060547
2021-03-29,23.68000030517578
2021-03-30,23.649999618530273
2021-03-31,23.799999237060547
2021-04-01,24.040000915527344
2021-04-05,24.299999237060547
2021-04-06,24.364999771118164
2021-04-07,24.299999237060547
2021-04-08,24.969999313354492
2021-04-09,24.899999618530273
2021-04-12,25.17099952697754
2021-04-13,25.360000610351562
2021-04-14,25.649999618530273
2021-04-15,25.489999771118164
2021-04-16,25.360000610351562
2021-04-19,25.326000213623047
2021-04-20,24.93000030517578
2021-04-21,25.200000762939453
2021-04-22,25.350000381469727
2021-04-23,25.363000869750977
2021-04-26,25.350000381469727
2021-04-27,25.600000381469727
2021-04-28,25.15999984741211
2021-04-29,25.183000564575195
2021-04-30,25.302000045776367
2021-05-03,25.329999923706055
2021-05-04,25.562999725341797
2021-05-05,25.950000762939453
2021-05-06,25.95199966430664
2021-05-07,25.940000534057617
2021-05-10,25.979999542236328
2021-05-11,26.049999237060547
2021-05-12,25.88599967956543
2021-05-13,25.732999801635742
2021-05-14,25.639999389648438
