,EBAY
1999-08-12,4.807186126708984
1999-08-13,5.155724048614502
1999-08-16,5.7344279289245605
1999-08-17,6.194759845733643
1999-08-18,6.625500202178955
1999-08-19,5.9843220710754395
1999-08-20,6.4709601402282715
1999-08-23,6.546586036682129
1999-08-24,6.253945827484131
1999-08-25,6.78661584854126
1999-08-26,6.757022857666016
1999-08-27,6.694550037384033
1999-08-30,6.283538818359375
1999-08-31,6.605771064758301
1999-09-01,6.415061950683594
1999-09-02,6.388757228851318
1999-09-03,7.0233588218688965
1999-09-07,7.039799213409424
1999-09-08,7.089119911193848
1999-09-09,7.598773956298828
1999-09-10,8.31229019165039
1999-09-13,7.782907009124756
1999-09-14,8.154460906982422
1999-09-15,7.996633052825928
1999-09-16,7.983480930328369
1999-09-17,7.417929172515869
1999-09-20,7.154881954193115
1999-09-21,7.398200988769531
1999-09-22,7.845380783081055
1999-09-23,7.273252964019775
1999-09-24,7.68426513671875
1999-09-27,7.299558162689209
1999-09-28,7.260100841522217
1999-09-29,7.312709808349609
1999-09-30,7.42121696472168
1999-10-01,7.271608829498291
1999-10-04,7.325862884521484
1999-10-05,7.427793979644775
1999-10-06,7.980193138122559
1999-10-07,7.8979902267456055
1999-10-08,7.9506001472473145
1999-10-11,7.878262042999268
1999-10-12,7.615214824676514
1999-10-13,7.207491874694824
1999-10-14,7.450809955596924
1999-10-15,7.056239128112793
1999-10-18,6.812921047210693
1999-10-19,7.029934883117676
1999-10-20,7.6743998527526855
1999-10-21,7.8125
1999-10-22,7.503419876098633
1999-10-25,7.9374470710754395
1999-10-26,7.996633052825928
1999-10-27,7.29626989364624
1999-10-28,7.164745807647705
1999-10-29,7.108849048614502
1999-11-01,7.207491874694824
1999-11-02,6.90498685836792
1999-11-03,6.684685230255127
1999-11-04,6.839225769042969
1999-11-05,7.01020622253418
1999-11-08,7.207491874694824
1999-11-09,7.095696926116943
1999-11-10,7.01349401473999
1999-11-11,7.0036301612854
1999-11-12,7.2009148597717285
1999-11-15,7.401488780975342
1999-11-16,7.69412899017334
1999-11-17,7.424505233764648
1999-11-18,8.009784698486328
1999-11-19,7.677688121795654
1999-11-22,8.118291854858398
1999-11-23,8.815366744995117
1999-11-24,9.443391799926758
1999-11-26,9.321733474731445
1999-11-29,8.923873901367188
1999-11-30,8.683843612670898
1999-12-01,8.417508125305176
1999-12-02,8.789063453674316
1999-12-03,9.403935432434082
1999-12-06,9.285564422607422
1999-12-07,8.61479377746582
1999-12-08,8.545743942260742
1999-12-09,8.45038890838623
1999-12-10,8.650962829589844
1999-12-13,8.49642276763916
1999-12-14,7.92100715637207
1999-12-15,7.671112060546875
1999-12-16,7.838805198669434
1999-12-17,7.911142826080322
1999-12-20,7.842092990875244
1999-12-21,7.595486164093018
1999-12-22,7.865108966827393
1999-12-23,7.486979007720947
1999-12-27,7.049663066864014
1999-12-28,7.358744144439697
1999-12-29,7.552741050720215
1999-12-30,7.098985195159912
1999-12-31,6.586042881011963
2000-01-03,7.431081771850586
2000-01-04,6.734006881713867
2000-01-05,7.184474945068359
2000-01-06,7.095696926116943
2000-01-07,7.089119911193848
2000-01-10,7.483691215515137
2000-01-11,7.322575092315674
2000-01-12,6.858953952789307
2000-01-13,7.250236988067627
2000-01-14,7.039799213409424
2000-01-18,7.339015007019043
2000-01-19,7.562604904174805
2000-01-20,8.1478853225708
2000-01-21,7.917718887329102
2000-01-24,7.1746110916137695
2000-01-25,7.233796119689941
2000-01-26,8.078834533691406
2000-01-27,8.098564147949219
2000-01-28,7.763178825378418
2000-01-31,7.894701957702637
2000-02-01,7.94073486328125
2000-02-02,7.944024085998535
2000-02-03,8.680556297302246
2000-02-04,8.84167194366455
2000-02-07,8.920585632324219
2000-02-08,8.930450439453125
2000-02-09,8.627945899963379
2000-02-10,8.542455673217773
2000-02-11,8.068970680236816
2000-02-14,8.108428001403809
2000-02-15,7.8125
2000-02-16,7.401488780975342
2000-02-17,7.641519069671631
2000-02-18,7.220643997192383
2000-02-22,7.075967788696289
2000-02-23,8.151172637939453
2000-02-24,8.627945899963379
2000-02-25,7.934158802032471
2000-02-28,7.631655216217041
2000-02-29,7.542877197265625
2000-03-01,7.851956844329834
2000-03-02,7.8979902267456055
2000-03-03,7.865108966827393
2000-03-06,8.499711036682129
2000-03-07,8.565471649169922
2000-03-08,9.680134773254395
2000-03-09,9.601221084594727
2000-03-10,10.16677188873291
2000-03-13,11.03482723236084
2000-03-14,11.10058879852295
2000-03-15,9.970309257507324
2000-03-16,11.547768592834473
2000-03-17,11.518177032470703
2000-03-20,10.318023681640625
2000-03-21,11.284722328186035
2000-03-22,12.23826789855957
2000-03-23,11.761494636535645
2000-03-24,12.823548316955566
2000-03-27,12.616397857666016
2000-03-28,11.77464771270752
2000-03-29,10.469276428222656
2000-03-30,10.896727561950684
2000-03-31,9.259259223937988
2000-04-03,7.536301136016846
2000-04-04,8.785774230957031
2000-04-05,8.729877471923828
2000-04-06,9.574915885925293
2000-04-07,9.515729904174805
2000-04-10,8.190629959106445
2000-04-11,8.184054374694824
2000-04-12,7.542877197265625
2000-04-13,7.3028459548950195
2000-04-14,7.3423027992248535
2000-04-17,7.536301136016846
2000-04-18,8.572049140930176
2000-04-19,7.907855033874512
2000-04-20,7.904565811157227
2000-04-24,7.463963031768799
2000-04-25,8.078834533691406
2000-04-26,7.851956844329834
2000-04-27,8.519438743591309
2000-04-28,8.374762535095215
2000-05-01,8.187341690063477
2000-05-02,7.542877197265625
2000-05-03,7.365320205688477
2000-05-04,7.204203128814697
2000-05-05,7.049663066864014
2000-05-08,6.760311126708984
2000-05-09,6.37560510635376
2000-05-10,5.839645862579346
2000-05-11,6.194759845733643
2000-05-12,6.382181167602539
2000-05-15,6.707702159881592
2000-05-16,7.095696926116943
2000-05-17,6.7405829429626465
2000-05-18,6.526856899261475
2000-05-19,6.217776775360107
2000-05-22,7.164745807647705
2000-05-23,6.102694034576416
2000-05-24,6.835937976837158
2000-05-25,6.365740776062012
2000-05-26,6.516993045806885
2000-05-30,7.051307201385498
2000-05-31,6.582755088806152
2000-06-01,7.089119911193848
2000-06-02,8.121580123901367
2000-06-05,7.9374470710754395
2000-06-06,7.556028842926025
2000-06-07,7.957176208496094
2000-06-08,7.542877197265625
2000-06-09,7.700705051422119
2000-06-12,7.029934883117676
2000-06-13,7.154881954193115
2000-06-14,6.602482795715332
2000-06-15,6.7405829429626465
2000-06-16,6.431502819061279
2000-06-19,6.299979209899902
2000-06-20,6.556449890136719
2000-06-21,6.4972639083862305
2000-06-22,6.122422218322754
2000-06-23,5.668665885925293
2000-06-26,5.517414093017578
2000-06-27,5.517414093017578
2000-06-28,5.471380233764648
2000-06-29,5.438499927520752
2000-06-30,5.714698791503906
2000-07-03,5.556870937347412
2000-07-05,5.320127964019775
2000-07-06,5.366161823272705
2000-07-07,5.234638214111328
2000-07-10,5.05708122253418
2000-07-11,4.623053073883057
2000-07-12,5.537141799926758
2000-07-13,5.62263298034668
2000-07-14,6.438078880310059
2000-07-17,6.332859992980957
2000-07-18,6.050084114074707
2000-07-19,5.9843220710754395
2000-07-20,6.4183502197265625
2000-07-21,6.181608200073242
2000-07-24,5.800189018249512
2000-07-25,5.918560981750488
2000-07-26,5.543717861175537
2000-07-27,5.228062152862549
2000-07-28,4.93213415145874
2000-07-31,5.2609429359436035
2000-08-01,5.109691143035889
2000-08-02,5.142571926116943
2000-08-03,5.2609429359436035
2000-08-04,5.33985710144043
2000-08-07,5.2609429359436035
2000-08-08,5.287247180938721
2000-08-09,5.254366874694824
2000-08-10,5.142571926116943
2000-08-11,5.103114128112793
2000-08-14,5.0702338218688965
2000-08-15,5.45822811126709
2000-08-16,6.050084114074707
2000-08-17,6.635364055633545
2000-08-18,5.787036895751953
2000-08-21,5.905407905578613
2000-08-22,5.971169948577881
2000-08-23,6.082964897155762
2000-08-24,6.4578070640563965
2000-08-25,6.54329776763916
2000-08-28,6.622211933135986
2000-08-29,6.431502819061279
2000-08-30,6.424925804138184
2000-08-31,6.523569107055664
2000-09-01,6.615635871887207
2000-09-05,7.102272987365723
2000-09-06,6.90498685836792
2000-09-07,7.01020622253418
2000-09-08,6.92307186126709
2000-09-11,6.812921047210693
2000-09-12,6.54329776763916
2000-09-13,6.576178073883057
2000-09-14,7.2009148597717285
2000-09-15,7.095696926116943
2000-09-18,6.951021194458008
2000-09-19,6.911563873291016
2000-09-20,8.055818557739258
2000-09-21,7.490266799926758
2000-09-22,7.56096076965332
2000-09-25,7.615214824676514
2000-09-26,7.437657833099365
2000-09-27,6.681396961212158
2000-09-28,7.273252964019775
2000-09-29,7.227220058441162
2000-10-02,7.036510944366455
2000-10-03,6.523569107055664
2000-10-04,6.799768924713135
2000-10-05,6.720853805541992
2000-10-06,6.253945827484131
2000-10-09,6.411774158477783
2000-10-10,6.09611701965332
2000-10-11,5.57659912109375
2000-10-12,5.379313945770264
2000-10-13,5.879104137420654
2000-10-16,6.273674011230469
2000-10-17,5.550294876098633
2000-10-18,5.616055965423584
2000-10-19,6.017202854156494
2000-10-20,6.109270095825195
2000-10-23,6.2670979499816895
2000-10-24,5.688394069671631
2000-10-25,5.688394069671631
2000-10-26,5.523990154266357
2000-10-27,5.405619144439697
2000-10-30,5.182028770446777
2000-10-31,5.418770790100098
2000-11-01,5.683462142944336
2000-11-02,6.043508052825928
2000-11-03,5.767309188842773
2000-11-06,5.7212748527526855
2000-11-07,5.964593887329102
2000-11-08,5.431922912597656
2000-11-09,5.122842788696289
2000-11-10,4.846643924713135
2000-11-13,4.511258125305176
2000-11-14,5.0176239013671875
2000-11-15,4.820339202880859
2000-11-16,4.511258125305176
2000-11-17,4.570444107055664
2000-11-20,3.6300508975982666
2000-11-21,3.320970058441162
2000-11-22,3.4590699672698975
2000-11-24,3.886521100997925
2000-11-27,4.018044948577881
2000-11-28,3.7911670207977295
2000-11-29,3.90625
2000-11-30,3.6103219985961914
2000-12-01,3.6563549041748047
2000-12-04,3.399883985519409
2000-12-05,4.156145095825195
2000-12-06,3.8207600116729736
2000-12-07,3.6826601028442383
2000-12-08,4.064077854156494
2000-12-11,4.577020168304443
2000-12-12,4.30739688873291
2000-12-13,4.129839897155762
2000-12-14,3.8930981159210205
2000-12-15,3.9983160495758057
2000-12-18,4.0311970710754395
2000-12-19,3.399883985519409
2000-12-20,2.939552068710327
2000-12-21,2.9921610355377197
2000-12-22,3.6826601028442383
2000-12-26,3.6497790813446045
2000-12-27,3.7089650630950928
2000-12-28,3.978588104248047
2000-12-29,3.472222089767456
2001-01-02,3.1762940883636475
2001-01-03,4.141347885131836
2001-01-04,3.7221169471740723
2001-01-05,3.2157509326934814
2001-01-08,3.2223269939422607
2001-01-09,3.51167893409729
2001-01-10,4.136415958404541
2001-01-11,4.30739688873291
2001-01-12,4.215330123901367
2001-01-16,4.609900951385498
2001-01-17,4.55071496963501
2001-01-18,4.93213415145874
2001-01-19,5.274095058441162
2001-01-22,5.201756954193115
2001-01-23,5.510838031768799
2001-01-24,5.7212748527526855
2001-01-25,5.241213798522949
2001-01-26,5.2477898597717285
2001-01-29,5.504261016845703
2001-01-30,5.596327781677246
2001-01-31,5.195180892944336
2001-02-01,5.076809883117676
2001-02-02,4.864727973937988
2001-02-05,4.912405014038086
2001-02-06,4.93213415145874
2001-02-07,4.859796047210693
2001-02-08,4.958438873291016
2001-02-09,4.688815116882324
2001-02-12,4.965014934539795
2001-02-13,4.991319179534912
2001-02-14,5.280671119689941
2001-02-15,5.313551902770996
2001-02-16,5.129418849945068
2001-02-20,4.688815116882324
2001-02-21,4.807186126708984
2001-02-22,4.688815116882324
2001-02-23,4.675662994384766
2001-02-26,4.774305820465088
2001-02-27,4.43234395980835
2001-02-28,4.032841205596924
2001-03-01,3.945707082748413
2001-03-02,3.9654359817504883
2001-03-05,3.9983160495758057
2001-03-06,4.241634845733643
2001-03-07,4.471800804138184
2001-03-08,4.116687774658203
2001-03-09,3.5774409770965576
2001-03-12,3.320970058441162
2001-03-13,3.623473882675171
2001-03-14,3.590593099594116
2001-03-15,3.643203020095825
2001-03-16,3.4196128845214844
2001-03-19,3.8996739387512207
2001-03-20,3.715540885925293
2001-03-21,3.3801560401916504
2001-03-22,3.8536410331726074
2001-03-23,3.9128260612487793
2001-03-26,4.0443501472473145
2001-03-27,4.208754062652588
2001-03-28,3.8076069355010986
2001-03-29,3.590593099594116
2001-03-30,3.8076069355010986
2001-04-02,3.715540885925293
2001-04-03,3.2289040088653564
2001-04-04,3.1960229873657227
2001-04-05,3.662930965423584
2001-04-06,3.735269069671631
2001-04-09,3.9962120056152344
2001-04-10,4.15088415145874
2001-04-11,4.12142276763916
2001-04-12,4.380260944366455
2001-04-16,4.301346778869629
2001-04-17,4.529672145843506
2001-04-18,4.81376314163208
2001-04-19,5.259891033172607
2001-04-20,5.3293352127075195
2001-04-23,4.9400248527526855
2001-04-24,4.688551902770996
2001-04-25,5.092593193054199
2001-04-26,4.840066909790039
2001-04-27,4.931608200073242
2001-04-30,5.311448097229004
2001-05-01,5.714436054229736
2001-05-02,5.650252819061279
2001-05-03,5.419823169708252
2001-05-04,5.508206844329834
2001-05-07,5.296717166900635
2001-05-08,5.530303001403809
2001-05-09,5.591330051422119
2001-05-10,5.714436054229736
2001-05-11,5.602903842926025
2001-05-14,5.809133052825928
2001-05-15,5.897517204284668
2001-05-16,6.087963104248047
2001-05-17,6.581439018249512
2001-05-18,6.590909004211426
2001-05-21,6.73821496963501
2001-05-22,6.760311126708984
2001-05-23,6.407827854156494
2001-05-24,6.656145095825195
2001-05-25,6.544612884521484
2001-05-29,6.286827087402344
2001-05-30,6.3005051612854
2001-05-31,6.367845058441162
2001-06-01,6.444654941558838
2001-06-04,6.593012809753418
2001-06-05,6.812921047210693
2001-06-06,6.793981075286865
2001-06-07,6.838172912597656
2001-06-08,6.686657905578613
2001-06-11,6.606691837310791
2001-06-12,6.680345058441162
2001-06-13,6.50357723236084
2001-06-14,6.740320205688477
2001-06-15,6.851851940155029
2001-06-18,6.626684188842773
2001-06-19,6.644570827484131
2001-06-20,7.312709808349609
2001-06-21,7.354797840118408
2001-06-22,7.132785797119141
2001-06-25,7.474747180938721
2001-06-26,7.192760944366455
2001-06-27,7.218012809753418
2001-06-28,7.361111164093018
2001-06-29,7.206439018249512
2001-07-02,7.172769069671631
2001-07-03,7.276936054229736
2001-07-05,7.002315044403076
2001-07-06,6.86447811126709
2001-07-09,6.784512042999268
2001-07-10,6.339436054229736
2001-07-11,6.332070827484131
2001-07-12,7.041245937347412
2001-07-13,7.05071496963501
2001-07-16,6.928661823272705
2001-07-17,7.102272987365723
2001-07-18,7.00126314163208
2001-07-19,6.77609395980835
2001-07-20,7.028619766235352
2001-07-23,6.835017204284668
2001-07-24,6.494108200073242
2001-07-25,6.483585834503174
2001-07-26,6.821338176727295
2001-07-27,6.691918849945068
2001-07-30,6.422558784484863
2001-07-31,6.58354377746582
2001-08-01,6.483585834503174
2001-08-02,6.397305965423584
2001-08-03,6.7655720710754395
2001-08-06,6.681396961212158
2001-08-07,6.7655720710754395
2001-08-08,6.564603805541992
2001-08-09,6.611952781677246
2001-08-10,6.427820205688477
2001-08-13,6.389941215515137
2001-08-14,6.457281112670898
2001-08-15,6.313130855560303
2001-08-16,6.4183502197265625
2001-08-17,6.207911968231201
2001-08-20,6.365740776062012
2001-08-21,6.094275951385498
2001-08-22,5.9880051612854
2001-08-23,5.7933502197265625
2001-08-24,6.208964824676514
2001-08-27,5.934342861175537
2001-08-28,5.679714202880859
2001-08-29,5.671296119689941
2001-08-30,5.844906806945801
2001-08-31,5.91645622253418
2001-09-04,5.7291669845581055
2001-09-05,5.750209808349609
2001-09-06,5.796506881713867
2001-09-07,5.571338176727295
2001-09-10,5.741793155670166
2001-09-17,5.197811126708984
2001-09-18,5.2609429359436035
2001-09-19,5.085227012634277
2001-09-20,4.733796119689941
2001-09-21,4.607533931732178
2001-09-24,4.922138214111328
2001-09-25,4.933712005615234
2001-09-26,4.633838176727295
2001-09-27,4.74642276763916
2001-09-28,4.81376314163208
2001-10-01,4.942130088806152
2001-10-02,4.996842861175537
2001-10-03,5.255681991577148
2001-10-04,5.530303001403809
2001-10-05,5.618687152862549
2001-10-08,5.831229209899902
2001-10-09,5.722854137420654
2001-10-10,5.9848480224609375
2001-10-11,6.254209041595459
2001-10-12,6.1984429359436035
2001-10-15,6.478324890136719
2001-10-16,6.481481075286865
2001-10-17,6.006944179534912
2001-10-18,6.214225769042969
2001-10-19,5.466119766235352
2001-10-22,5.585017204284668
2001-10-23,5.848063945770264
2001-10-24,6.016414165496826
2001-10-25,6.221590995788574
2001-10-26,5.9974751472473145
2001-10-29,5.52609395980835
2001-10-30,5.619739055633545
2001-10-31,5.521885871887207
2001-11-01,5.601851940155029
2001-11-02,5.439815044403076
2001-11-05,5.666035175323486
2001-11-06,5.858585834503174
2001-11-07,5.9543352127075195
2001-11-08,5.823863983154297
2001-11-09,5.992214202880859
2001-11-12,6.066918849945068
2001-11-13,6.29840087890625
2001-11-14,6.538300037384033
2001-11-15,6.320497035980225
2001-11-16,6.313130855560303
2001-11-19,6.53514289855957
2001-11-20,6.219487190246582
2001-11-21,6.403619766235352
2001-11-23,6.476221084594727
2001-11-26,6.856060981750488
2001-11-27,6.8150248527526855
2001-11-28,6.849747180938721
2001-11-29,6.969696998596191
2001-11-30,7.162247180938721
2001-12-03,7.057028770446777
2001-12-04,7.364267826080322
2001-12-05,7.257997035980225
2001-12-06,7.381103038787842
2001-12-07,7.14962100982666
2001-12-10,7.049663066864014
2001-12-11,7.375842094421387
2001-12-12,7.312709808349609
2001-12-13,6.961278915405273
2001-12-14,7.006524085998535
2001-12-17,7.290614128112793
2001-12-18,7.029672145843506
2001-12-19,6.965487957000732
2001-12-20,6.690866947174072
2001-12-21,6.838172912597656
2001-12-24,6.714015007019043
2001-12-26,6.980218887329102
2001-12-27,6.962331771850586
2001-12-28,7.153830051422119
2001-12-31,7.0391411781311035
2002-01-02,6.962331771850586
2002-01-03,7.154881954193115
2002-01-04,7.207491874694824
2002-01-07,7.028619766235352
2002-01-08,7.106481075286865
2002-01-09,7.038088798522949
2002-01-10,6.943391799926758
2002-01-11,6.720327854156494
2002-01-14,6.645623207092285
2002-01-15,6.737163066864014
2002-01-16,6.306818008422852
2002-01-17,6.482533931732178
2002-01-18,6.332070827484131
2002-01-22,6.255260944366455
2002-01-23,6.217381954193115
2002-01-24,6.302608966827393
2002-01-25,6.381524085998535
2002-01-28,6.281566143035889
2002-01-29,6.241581916809082
2002-01-30,6.071127891540527
2002-01-31,6.210017204284668
2002-02-01,6.107954978942871
2002-02-04,5.8459601402282715
2002-02-05,5.7344279289245605
2002-02-06,5.808081150054932
2002-02-07,5.782827854156494
2002-02-08,6.166876792907715
2002-02-11,6.026936054229736
2002-02-12,6.107954978942871
2002-02-13,6.165824890136719
2002-02-14,6.313130855560303
2002-02-15,6.20159912109375
2002-02-19,5.618687152862549
2002-02-20,5.7207489013671875
2002-02-21,5.679714202880859
2002-02-22,5.492424011230469
2002-02-25,5.696548938751221
2002-02-26,5.600800037384033
2002-02-27,5.167297840118408
2002-02-28,5.4766411781311035
2002-03-01,5.772305965423584
2002-03-04,6.256312847137451
2002-03-05,6.177399158477783
2002-03-06,6.162668228149414
2002-03-07,6.062709808349609
2002-03-08,6.3594279289245605
2002-03-11,6.356270790100098
2002-03-12,6.17424201965332
2002-03-13,5.97537899017334
2002-03-14,5.963805198669434
2002-03-15,6.071127891540527
2002-03-18,6.084805965423584
2002-03-19,6.106902122497559
2002-03-20,5.929081916809082
2002-03-21,6.160563945770264
2002-03-22,6.230008125305176
2002-03-25,6.039562225341797
2002-03-26,5.9974751472473145
2002-03-27,6.01325798034668
2002-03-28,5.959596157073975
2002-04-01,5.943812847137451
2002-04-02,5.783880233764648
2002-04-03,5.61447811126709
2002-04-04,5.556608200073242
2002-04-05,5.589225769042969
2002-04-08,5.802820205688477
2002-04-09,5.59764289855957
2002-04-10,5.66287899017334
2002-04-11,5.349327087402344
2002-04-12,5.6902360916137695
2002-04-15,5.817551136016846
2002-04-16,5.900672912597656
2002-04-17,5.779672145843506
2002-04-18,5.580808162689209
2002-04-19,5.722854137420654
2002-04-22,5.648148059844971
2002-04-23,5.516624927520752
2002-04-24,5.395623207092285
2002-04-25,5.44928503036499
2002-04-26,5.229376792907715
2002-04-29,5.349327087402344
2002-04-30,5.58712100982666
2002-05-01,5.688130855560303
2002-05-02,5.497684955596924
2002-05-03,5.395623207092285
2002-05-06,5.316709041595459
2002-05-07,5.243055820465088
2002-05-08,5.681818008422852
2002-05-09,5.64604377746582
2002-05-10,5.57659912109375
2002-05-13,5.726009845733643
2002-05-14,5.959596157073975
2002-05-15,6.034300804138184
2002-05-16,5.912247180938721
2002-05-17,5.925926208496094
2002-05-20,5.914351940155029
2002-05-21,5.801767826080322
2002-05-22,5.813342094421387
2002-05-23,6.17424201965332
2002-05-24,6.027987957000732
2002-05-28,5.888047218322754
2002-05-29,5.980639934539795
