,ERM
2017-09-25,20.934999465942383
2017-09-26,20.959999084472656
2017-09-27,21.040000915527344
2017-09-28,21.030000686645508
2017-09-29,21.079999923706055
2017-10-02,21.079999923706055
2017-10-03,21.200000762939453
2017-10-04,21.21500015258789
2017-10-05,21.31999969482422
2017-10-06,21.239999771118164
2017-10-09,21.170000076293945
2017-10-10,21.239999771118164
2017-10-11,21.239999771118164
2017-10-12,21.219999313354492
2017-10-13,21.219999313354492
2017-10-16,21.25
2017-10-17,21.204999923706055
2017-10-18,21.260000228881836
2017-10-19,21.239999771118164
2017-10-20,21.40999984741211
2017-10-23,21.350000381469727
2017-10-24,21.360000610351562
2017-10-25,21.225000381469727
2017-10-26,21.299999237060547
2017-10-27,21.280000686645508
2017-10-30,21.208999633789062
2017-10-31,21.149999618530273
2017-11-01,21.219999313354492
2017-11-02,21.149999618530273
2017-11-03,21.190000534057617
2017-11-06,21.270000457763672
2017-11-07,21.229999542236328
2017-11-08,21.209999084472656
2017-11-09,21.256000518798828
2017-11-10,21.229999542236328
2017-11-13,21.260000228881836
2017-11-14,21.165000915527344
2017-11-15,21.139999389648438
2017-11-16,21.299999237060547
2017-11-17,21.360000610351562
2017-11-20,21.350000381469727
2017-11-21,21.344999313354492
2017-11-22,21.43000030517578
2017-11-24,21.389999389648438
2017-11-27,21.31999969482422
2017-11-28,21.50200080871582
2017-11-29,21.739999771118164
2017-11-30,21.850000381469727
2017-12-01,21.770000457763672
2017-12-04,22.030000686645508
2017-12-05,21.84000015258789
2017-12-06,21.79599952697754
2017-12-07,21.84000015258789
2017-12-08,21.979999542236328
2017-12-11,22.020000457763672
2017-12-12,22.125
2017-12-13,22.15999984741211
2017-12-14,22.100000381469727
2017-12-15,22.219999313354492
2017-12-18,22.354999542236328
2017-12-19,22.290000915527344
2017-12-20,22.280000686645508
2017-12-21,22.329999923706055
2017-12-22,22.290000915527344
2017-12-26,22.329999923706055
2017-12-27,22.299999237060547
2017-12-28,22.34000015258789
2017-12-29,22.354999542236328
2018-01-02,22.420000076293945
2018-01-03,22.56999969482422
2018-01-04,22.68000030517578
2018-01-05,22.729999542236328
2018-01-08,22.81999969482422
2018-01-09,22.81999969482422
2018-01-10,22.760000228881836
2018-01-11,22.915000915527344
2018-01-12,23.024999618530273
2018-01-16,22.969999313354492
2018-01-17,23.1299991607666
2018-01-18,23.045000076293945
2018-01-19,23.1200008392334
2018-01-22,23.280000686645508
2018-01-23,23.395000457763672
2018-01-24,23.43000030517578
2018-01-25,23.399999618530273
2018-01-26,23.639999389648438
2018-01-29,23.579999923706055
2018-01-30,23.229999542236328
2018-01-31,23.1299991607666
2018-02-01,23.100000381469727
2018-02-02,22.829999923706055
2018-02-05,22.145000457763672
2018-02-06,22.100000381469727
2018-02-07,22.31800079345703
2018-02-08,21.739999771118164
2018-02-09,21.344999313354492
2018-02-12,22.020000457763672
2018-02-13,21.889999389648438
2018-02-14,22.170000076293945
2018-02-15,22.350000381469727
2018-02-16,22.507999420166016
2018-02-20,22.25
2018-02-21,22.479999542236328
2018-02-22,22.09000015258789
2018-02-23,22.40999984741211
2018-02-26,22.65999984741211
2018-02-27,22.514999389648438
2018-02-28,22.399999618530273
2018-03-01,21.90999984741211
2018-03-02,21.90999984741211
2018-03-05,22.31800079345703
2018-03-06,22.299999237060547
2018-03-07,22.21500015258789
2018-03-08,22.260000228881836
2018-03-09,22.610000610351562
2018-03-12,22.649999618530273
2018-03-13,22.5
2018-03-14,22.434999465942383
2018-03-15,22.19499969482422
2018-03-16,22.25
2018-03-19,22.0
2018-03-20,22.0
2018-03-21,22.0
2018-03-22,21.4950008392334
2018-03-23,21.44499969482422
2018-03-26,21.44499969482422
2018-03-27,21.674999237060547
2018-03-28,21.3700008392334
2018-03-29,21.635000228881836
2018-04-02,21.040000915527344
2018-04-03,21.389999389648438
2018-04-04,21.459999084472656
2018-04-05,21.645000457763672
2018-04-06,21.280000686645508
2018-04-09,21.5049991607666
2018-04-10,21.625
2018-04-11,21.6299991607666
2018-04-12,21.639999389648438
2018-04-13,21.6299991607666
2018-04-16,21.7450008392334
2018-04-17,21.829999923706055
2018-04-18,21.829999923706055
2018-04-19,21.7549991607666
2018-04-20,21.600000381469727
2018-04-23,21.628999710083008
2018-04-24,21.56999969482422
2018-04-25,21.559999465942383
2018-04-26,21.739999771118164
2018-04-27,21.729999542236328
2018-04-30,21.68000030517578
2018-05-01,21.540000915527344
2018-05-02,21.506999969482422
2018-05-03,21.506999969482422
2018-05-04,21.739999771118164
2018-05-07,21.770000457763672
2018-05-08,21.610000610351562
2018-05-09,21.84000015258789
2018-05-10,22.013999938964844
2018-05-11,22.0
2018-05-14,22.1200008392334
2018-05-15,21.920000076293945
2018-05-16,22.065000534057617
2018-05-17,22.110000610351562
2018-05-18,22.040000915527344
2018-05-21,22.190000534057617
2018-05-22,22.260000228881836
2018-05-23,22.15999984741211
2018-05-24,22.066999435424805
2018-05-25,22.079999923706055
2018-05-29,21.799999237060547
2018-05-30,22.145000457763672
2018-05-31,21.969999313354492
2018-06-01,22.09000015258789
2018-06-04,22.229999542236328
2018-06-05,22.229999542236328
2018-06-06,22.270000457763672
2018-06-07,22.454999923706055
2018-06-08,22.524999618530273
2018-06-11,22.600000381469727
2018-06-12,22.59000015258789
2018-06-13,22.489999771118164
2018-06-14,22.559999465942383
2018-06-15,22.43000030517578
2018-06-18,22.41200065612793
2018-06-19,22.389999389648438
2018-06-20,22.450000762939453
2018-06-21,22.239999771118164
2018-06-22,22.40999984741211
2018-06-25,22.1299991607666
2018-06-26,22.209999084472656
2018-06-27,22.110000610351562
2018-06-28,22.100000381469727
2018-06-29,22.280000686645508
2018-07-02,21.954999923706055
2018-07-03,22.200000762939453
2018-07-05,22.200000762939453
2018-07-06,22.469999313354492
2018-07-09,22.540000915527344
2018-07-10,22.69499969482422
2018-07-11,22.530000686645508
2018-07-12,22.579999923706055
2018-07-13,22.700000762939453
2018-07-16,22.6200008392334
2018-07-17,22.68000030517578
2018-07-18,22.649999618530273
2018-07-19,22.709999084472656
2018-07-20,22.559999465942383
2018-07-23,22.59000015258789
2018-07-24,22.719999313354492
2018-07-25,22.719999313354492
2018-07-26,22.8799991607666
2018-07-27,22.709999084472656
2018-07-30,22.798999786376953
2018-07-31,22.798999786376953
2018-08-01,22.770000457763672
2018-08-02,22.770000457763672
2018-08-03,22.989999771118164
2018-08-06,23.1299991607666
2018-08-07,23.100000381469727
2018-08-08,23.06999969482422
2018-08-09,23.040000915527344
2018-08-10,22.84000015258789
2018-08-13,22.739999771118164
2018-08-14,22.81999969482422
2018-08-15,22.610000610351562
2018-08-16,22.940000534057617
2018-08-17,23.110000610351562
2018-08-20,23.170000076293945
2018-08-21,23.190000534057617
2018-08-22,23.219999313354492
2018-08-23,23.18000030517578
2018-08-24,23.149999618530273
2018-08-27,23.149999618530273
2018-08-28,23.360000610351562
2018-08-29,23.489999771118164
2018-08-30,23.3799991607666
2018-08-31,23.299999237060547
2018-09-04,23.290000915527344
2018-09-05,23.31999969482422
2018-09-06,23.280000686645508
2018-09-07,23.170000076293945
2018-09-10,23.204999923706055
2018-09-11,23.204999923706055
2018-09-12,23.260000228881836
2018-09-13,23.3799991607666
2018-09-14,23.3700008392334
2018-09-17,23.3700008392334
2018-09-18,23.479999542236328
2018-09-19,23.520000457763672
2018-09-20,23.739999771118164
2018-09-21,23.739999771118164
2018-09-24,23.559999465942383
2018-09-25,23.40999984741211
2018-09-26,23.510000228881836
2018-09-27,23.420000076293945
2018-09-28,23.459999084472656
2018-10-01,23.549999237060547
2018-10-02,23.530000686645508
2018-10-03,23.469999313354492
2018-10-04,23.350000381469727
2018-10-05,23.15999984741211
2018-10-08,23.3799991607666
2018-10-09,23.25
2018-10-10,22.65999984741211
2018-10-11,22.139999389648438
2018-10-12,22.19499969482422
2018-10-15,22.360000610351562
2018-10-16,22.649999618530273
2018-10-17,22.6299991607666
2018-10-18,22.360000610351562
2018-10-19,22.389999389648438
2018-10-22,22.239999771118164
2018-10-23,22.075000762939453
2018-10-24,21.899999618530273
2018-10-25,21.81999969482422
2018-10-26,21.440000534057617
2018-10-29,21.350000381469727
2018-10-30,21.56999969482422
2018-10-31,22.040000915527344
2018-11-01,22.17300033569336
2018-11-02,22.09000015258789
2018-11-05,22.239999771118164
2018-11-06,22.440000534057617
2018-11-07,22.799999237060547
2018-11-08,22.75
2018-11-09,22.59000015258789
2018-11-12,22.3799991607666
2018-11-13,22.280000686645508
2018-11-14,22.06999969482422
2018-11-15,22.270000457763672
2018-11-16,22.31999969482422
2018-11-19,22.079999923706055
2018-11-20,21.760000228881836
2018-11-21,21.889999389648438
2018-11-23,21.729999542236328
2018-11-26,21.950000762939453
2018-11-27,21.989999771118164
2018-11-28,22.325000762939453
2018-11-29,22.360000610351562
2018-11-30,22.489999771118164
2018-12-03,22.649999618530273
2018-12-04,22.190000534057617
2018-12-06,21.700000762939453
2018-12-07,21.55500030517578
2018-12-10,21.520999908447266
2018-12-11,21.510000228881836
2018-12-12,21.60700035095215
2018-12-13,21.547000885009766
2018-12-14,21.198999404907227
2018-12-17,20.71500015258789
2018-12-18,20.530000686645508
2018-12-19,20.207000732421875
2018-12-20,19.788000106811523
2018-12-21,19.416000366210938
2018-12-24,18.964000701904297
2018-12-26,19.729999542236328
2018-12-27,19.840999603271484
2018-12-28,19.854999542236328
2018-12-31,19.93000030517578
2019-01-02,20.038999557495117
2019-01-03,19.732999801635742
2019-01-04,19.780000686645508
2019-01-07,19.639999389648438
2019-01-08,19.815000534057617
2019-01-09,19.825000762939453
2019-01-10,19.84000015258789
2019-01-11,19.854999542236328
2019-01-14,19.860000610351562
2019-01-15,19.8439998626709
2019-01-16,19.8799991607666
2019-01-17,19.899999618530273
2019-01-18,19.924999237060547
2019-01-22,19.895000457763672
2019-01-23,19.93000030517578
2019-01-24,19.915000915527344
2019-01-25,19.934999465942383
2019-01-28,19.889999389648438
2019-01-29,19.934999465942383
2019-01-30,19.959999084472656
2019-01-31,19.979999542236328
2019-02-01,19.985000610351562
2019-02-04,19.982999801635742
2019-02-05,20.03499984741211
2019-02-06,20.045000076293945
2019-02-07,19.940000534057617
2019-02-08,19.934999465942383
2019-02-11,19.959999084472656
2019-02-12,20.100000381469727
2019-02-13,20.139999389648438
2019-02-14,20.13599967956543
2019-02-15,20.219999313354492
2019-02-19,20.256999969482422
2019-02-20,20.264999389648438
2019-02-21,20.229000091552734
2019-02-22,20.235000610351562
2019-02-25,20.264999389648438
2019-02-26,20.2549991607666
2019-02-27,20.25
2019-02-28,20.200000762939453
2019-03-01,20.27899932861328
2019-03-04,20.260000228881836
2019-03-05,20.26099967956543
2019-03-06,20.152999877929688
2019-03-07,20.062999725341797
2019-03-08,20.010000228881836
2019-03-11,20.170000076293945
2019-03-12,20.15999984741211
2019-03-13,20.264999389648438
2019-03-14,20.24799919128418
2019-03-15,20.290000915527344
2019-03-18,20.329999923706055
2019-03-19,20.30699920654297
2019-03-20,20.264999389648438
2019-03-21,20.299999237060547
2019-03-22,20.094999313354492
2019-03-25,20.062000274658203
2019-03-26,20.17799949645996
2019-03-27,20.155000686645508
2019-03-28,20.187000274658203
2019-03-29,20.25
2019-04-01,20.3799991607666
2019-04-02,20.364999771118164
2019-04-03,20.364999771118164
2019-04-04,20.441999435424805
2019-04-05,20.59000015258789
2019-04-08,20.584999084472656
2019-04-09,20.37700080871582
2019-04-10,20.4689998626709
2019-04-11,20.4950008392334
2019-04-12,20.650999069213867
2019-04-15,20.594999313354492
2019-04-16,20.638999938964844
2019-04-17,20.58099937438965
2019-04-18,20.614999771118164
2019-04-22,20.524999618530273
2019-04-23,20.704999923706055
2019-04-24,20.694000244140625
2019-04-25,20.53700065612793
2019-04-26,20.617000579833984
2019-04-29,20.702999114990234
2019-04-30,20.698999404907227
2019-05-01,20.575000762939453
2019-05-02,20.4950008392334
2019-05-03,20.690000534057617
2019-05-06,20.566999435424805
2019-05-07,20.235000610351562
2019-05-08,20.177000045776367
2019-05-09,20.13800048828125
2019-05-10,20.190000534057617
2019-05-13,19.76799964904785
2019-05-14,19.959999084472656
2019-05-15,20.033000946044922
2019-05-16,20.110000610351562
2019-05-17,19.992000579833984
2019-05-20,19.860000610351562
2019-05-21,20.049999237060547
2019-05-22,19.968000411987305
2019-05-23,19.684999465942383
2019-05-24,19.707000732421875
2019-05-28,19.457000732421875
2019-05-29,19.329999923706055
2019-05-30,19.315000534057617
2019-05-31,19.031999588012695
2019-06-03,19.167999267578125
2019-06-04,19.61199951171875
2019-06-05,19.707000732421875
2019-06-06,19.81999969482422
2019-06-07,19.92099952697754
2019-06-10,19.966999053955078
2019-06-11,19.989999771118164
2019-06-12,19.950000762939453
2019-06-13,20.07200050354004
2019-06-14,19.958999633789062
2019-06-17,19.948999404907227
2019-06-18,20.104999542236328
2019-06-19,20.156999588012695
2019-06-20,20.368999481201172
2019-06-21,20.343000411987305
2019-06-24,20.219999313354492
2019-06-25,20.09000015258789
2019-06-26,20.100000381469727
2019-06-27,20.211000442504883
2019-06-28,20.327999114990234
2019-07-01,20.483999252319336
2019-07-02,20.450000762939453
2019-07-03,20.676000595092773
2019-07-05,20.608999252319336
2019-07-08,20.5049991607666
2019-07-09,20.510000228881836
2019-07-10,20.51300048828125
2019-07-11,20.510000228881836
2019-07-12,20.666000366210938
2019-07-15,20.645000457763672
2019-07-16,20.617000579833984
2019-07-17,20.461000442504883
2019-07-18,20.53499984741211
2019-07-19,20.461000442504883
2019-07-22,20.424999237060547
2019-07-23,20.6299991607666
2019-07-24,20.75
2019-07-25,20.62700080871582
2019-07-26,20.756000518798828
2019-07-29,20.69499969482422
2019-07-30,20.672000885009766
2019-07-31,20.51099967956543
2019-08-01,20.18400001525879
2019-08-02,20.090999603271484
2019-08-05,19.549999237060547
2019-08-06,19.722000122070312
2019-08-07,19.739999771118164
2019-08-08,20.0310001373291
2019-08-09,19.87700080871582
2019-08-12,19.579999923706055
2019-08-13,19.797000885009766
2019-08-14,19.26300048828125
2019-08-15,19.236000061035156
2019-08-16,19.538000106811523
2019-08-19,19.732999801635742
2019-08-20,19.506999969482422
2019-08-21,19.709999084472656
2019-08-22,19.766000747680664
2019-08-23,19.110000610351562
2019-08-26,19.32200050354004
2019-08-27,19.232999801635742
2019-08-28,19.385000228881836
2019-08-29,19.648000717163086
2019-08-30,19.67300033569336
2019-09-03,19.53499984741211
2019-09-04,19.790000915527344
2019-09-05,20.104999542236328
2019-09-06,20.131000518798828
2019-09-09,20.32200050354004
2019-09-10,20.469999313354492
2019-09-11,20.68000030517578
2019-09-12,20.714000701904297
2019-09-13,20.716999053955078
2019-09-16,20.700000762939453
2019-09-17,20.606000900268555
2019-09-18,20.594999313354492
2019-09-19,20.530000686645508
2019-09-20,20.506999969482422
2019-09-23,20.510000228881836
2019-09-24,20.31800079345703
2019-09-25,20.327999114990234
2019-09-26,20.285999298095703
2019-09-27,20.250999450683594
2019-09-30,20.360000610351562
2019-10-01,20.02199935913086
2019-10-02,19.635000228881836
2019-10-03,19.73900032043457
2019-10-04,19.999000549316406
2019-10-07,19.944000244140625
2019-10-08,19.56100082397461
2019-10-09,19.698999404907227
2019-10-10,19.82699966430664
2019-10-11,20.173999786376953
2019-10-14,20.100000381469727
2019-10-15,20.30500030517578
2019-10-16,20.270000457763672
2019-10-17,20.256000518798828
2019-10-18,20.308000564575195
2019-10-21,20.440000534057617
2019-10-22,20.559999465942383
2019-10-23,20.579999923706055
2019-10-24,20.565000534057617
2019-10-25,20.709999084472656
2019-10-28,20.760000228881836
2019-10-29,20.788000106811523
2019-10-30,20.799999237060547
2019-10-31,20.70199966430664
2019-11-01,21.010000228881836
2019-11-04,21.2189998626709
2019-11-05,21.260000228881836
2019-11-06,21.21500015258789
2019-11-07,21.299999237060547
2019-11-08,21.350000381469727
2019-11-11,21.34000015258789
2019-11-12,21.329999923706055
2019-11-13,21.264999389648438
2019-11-14,21.295000076293945
2019-11-15,21.41900062561035
2019-11-18,21.3799991607666
2019-11-19,21.30500030517578
2019-11-20,21.166000366210938
2019-11-21,21.149999618530273
2019-11-22,21.267000198364258
2019-11-25,21.454999923706055
2019-11-26,21.458999633789062
2019-11-27,21.55500030517578
2019-11-29,21.4950008392334
2019-12-02,21.309999465942383
2019-12-03,21.08099937438965
2019-12-04,21.270000457763672
2019-12-05,21.270000457763672
2019-12-06,21.475000381469727
2019-12-09,21.48900032043457
2019-12-10,21.40999984741211
2019-12-11,21.389999389648438
2019-12-12,21.746999740600586
2019-12-13,21.485000610351562
2019-12-16,21.614999771118164
2019-12-17,21.670000076293945
2019-12-18,21.68000030517578
2019-12-19,21.71500015258789
2019-12-20,21.81999969482422
2019-12-23,21.84600067138672
2019-12-24,21.81999969482422
2019-12-26,21.860000610351562
2019-12-27,21.809999465942383
2019-12-30,21.761999130249023
2019-12-31,21.844999313354492
2020-01-02,21.902999877929688
2020-01-03,21.78499984741211
2020-01-06,21.820999145507812
2020-01-07,21.78499984741211
2020-01-08,21.868999481201172
2020-01-09,21.96500015258789
2020-01-10,21.864999771118164
2020-01-13,21.996000289916992
2020-01-14,22.05299949645996
2020-01-15,22.076000213623047
2020-01-16,22.264999389648438
2020-01-17,22.295000076293945
2020-01-21,22.204999923706055
2020-01-22,22.174999237060547
2020-01-23,22.204999923706055
2020-01-24,21.985000610351562
2020-01-27,21.625999450683594
2020-01-28,21.815000534057617
2020-01-29,21.7450008392334
2020-01-30,21.7549991607666
2020-01-31,21.351999282836914
2020-02-03,21.483999252319336
2020-02-04,21.80500030517578
2020-02-05,22.180999755859375
2020-02-06,22.229999542236328
2020-02-07,22.03499984741211
2020-02-10,22.10099983215332
2020-02-11,22.2549991607666
2020-02-12,22.395000457763672
2020-02-13,22.299999237060547
2020-02-14,22.25
2020-02-18,22.18000030517578
2020-02-19,22.28499984741211
2020-02-20,22.2549991607666
2020-02-21,22.097000122070312
2020-02-24,21.40999984741211
2020-02-25,20.67300033569336
2020-02-26,20.51099967956543
2020-02-27,19.725000381469727
2020-02-28,19.28700065612793
2020-03-02,20.100000381469727
2020-03-03,19.600000381469727
2020-03-04,20.301000595092773
2020-03-05,19.58300018310547
2020-03-06,19.29400062561035
2020-03-09,17.753999710083008
2020-03-10,18.40399932861328
2020-03-11,17.486000061035156
2020-03-12,15.810999870300293
2020-03-13,16.95400047302246
2020-03-16,15.223999977111816
2020-03-17,15.932999610900879
2020-03-18,15.071999549865723
2020-03-19,15.20300006866455
2020-03-20,14.513999938964844
2020-03-23,14.175000190734863
2020-03-24,15.39900016784668
2020-03-25,15.604999542236328
2020-03-26,16.562999725341797
2020-03-27,15.98900032043457
2020-03-30,16.356000900268555
2020-03-31,16.020000457763672
2020-04-01,15.343000411987305
2020-04-02,15.583000183105469
2020-04-03,15.5
2020-04-06,15.5
2020-04-07,16.149999618530273
2020-04-08,16.45199966430664
2020-04-09,16.658000946044922
2020-04-13,16.490999221801758
2020-04-14,16.674999237060547
2020-04-15,16.340999603271484
2020-04-16,16.315000534057617
2020-04-17,16.625
2020-04-20,16.43899917602539
2020-04-21,16.190000534057617
2020-04-22,16.3700008392334
2020-04-23,16.3799991607666
2020-04-24,16.496999740600586
2020-04-27,16.725000381469727
2020-04-28,16.799999237060547
2020-04-29,17.0939998626709
2020-04-30,16.868999481201172
2020-05-01,16.53700065612793
2020-05-04,16.545000076293945
2020-05-05,16.608999252319336
2020-05-06,16.514999389648438
2020-05-07,16.639999389648438
2020-05-08,16.889999389648438
2020-05-11,16.825000762939453
2020-05-12,16.628999710083008
2020-05-13,16.35099983215332
2020-05-14,16.47599983215332
2020-05-15,16.490999221801758
2020-05-18,16.958999633789062
2020-05-19,16.839000701904297
2020-05-20,16.96500015258789
2020-05-21,16.888999938964844
2020-05-22,16.920000076293945
2020-05-26,17.18000030517578
2020-05-27,17.360000610351562
2020-05-28,17.285999298095703
2020-05-29,17.290000915527344
2020-06-01,17.360000610351562
2020-06-02,17.46500015258789
2020-06-03,17.711000442504883
2020-06-04,17.732999801635742
2020-06-05,18.084999084472656
2020-06-08,18.299999237060547
2020-06-09,18.125
2020-06-10,17.934999465942383
2020-06-11,17.219999313354492
2020-06-12,17.354999542236328
2020-06-15,17.440000534057617
2020-06-16,17.611000061035156
2020-06-17,17.55500030517578
2020-06-18,17.56999969482422
2020-06-19,17.514999389648438
2020-06-22,17.475000381469727
2020-06-23,17.530000686645508
2020-06-24,17.235000610351562
2020-06-25,17.260000228881836
2020-06-26,17.045000076293945
2020-06-29,17.198999404907227
2020-06-30,17.374000549316406
2020-07-01,17.344999313354492
2020-07-02,17.395000457763672
2020-07-06,17.520000457763672
2020-07-07,17.3700008392334
2020-07-08,17.395000457763672
2020-07-09,17.2549991607666
2020-07-10,17.405000686645508
2020-07-13,17.399999618530273
2020-07-14,17.530000686645508
2020-07-15,17.649999618530273
2020-07-16,17.68000030517578
2020-07-17,17.670000076293945
2020-07-20,17.665000915527344
2020-07-21,17.735000610351562
2020-07-22,17.80500030517578
2020-07-23,17.729999542236328
2020-07-24,17.68000030517578
2020-07-27,17.7549991607666
2020-07-28,17.690000534057617
2020-07-29,17.799999237060547
2020-07-30,17.719999313354492
2020-07-31,17.68000030517578
2020-08-03,17.757999420166016
2020-08-04,17.799999237060547
2020-08-05,17.885000228881836
2020-08-06,17.895000457763672
2020-08-07,17.979999542236328
2020-08-10,18.100000381469727
2020-08-11,18.094999313354492
2020-08-12,18.170000076293945
2020-08-13,18.1200008392334
2020-08-14,18.135000228881836
2020-08-17,18.114999771118164
2020-08-18,17.989999771118164
2020-08-19,17.969999313354492
2020-08-20,17.889999389648438
2020-08-21,17.844999313354492
2020-08-24,18.135000228881836
2020-08-25,18.139999389648438
2020-08-26,18.170000076293945
2020-08-27,18.27400016784668
2020-08-28,18.399999618530273
2020-08-31,18.297000885009766
2020-09-01,18.264999389648438
2020-09-02,18.65999984741211
2020-09-03,18.15999984741211
2020-09-04,18.136999130249023
2020-09-08,17.77899932861328
2020-09-09,17.996999740600586
2020-09-10,17.701000213623047
2020-09-11,17.790000915527344
2020-09-14,18.091999053955078
2020-09-15,18.065000534057617
2020-09-16,18.180999755859375
2020-09-17,18.104999542236328
2020-09-18,17.920000076293945
2020-09-21,17.441999435424805
2020-09-22,17.56999969482422
2020-09-23,17.204999923706055
2020-09-24,17.15999984741211
2020-09-25,17.334999084472656
2020-09-28,17.63599967956543
2020-09-29,17.538999557495117
2020-09-30,17.667999267578125
2020-10-01,17.655000686645508
2020-10-02,17.73900032043457
2020-10-05,18.020000457763672
2020-10-06,17.84000015258789
2020-10-07,18.18000030517578
2020-10-08,18.420000076293945
2020-10-09,18.434999465942383
2020-10-12,18.59000015258789
2020-10-13,18.440000534057617
2020-10-14,18.395999908447266
2020-10-15,18.40999984741211
2020-10-16,18.479999542236328
2020-10-19,18.187000274658203
2020-10-20,18.32900047302246
2020-10-21,18.2450008392334
2020-10-22,18.474000930786133
2020-10-23,18.520000457763672
2020-10-26,18.065000534057617
2020-10-27,17.899999618530273
2020-10-28,17.299999237060547
2020-10-29,17.488000869750977
2020-10-30,17.364999771118164
2020-11-02,17.7549991607666
2020-11-03,18.172000885009766
2020-11-04,18.211000442504883
2020-11-05,18.565000534057617
2020-11-06,18.500999450683594
2020-11-09,19.319000244140625
2020-11-10,19.5049991607666
2020-11-11,19.434999465942383
2020-11-12,19.09600067138672
2020-11-13,19.604999542236328
2020-11-16,19.968000411987305
2020-11-17,19.975000381469727
2020-11-18,19.777000427246094
2020-11-19,19.850000381469727
2020-11-20,19.76300048828125
2020-11-23,20.125
2020-11-24,20.604999542236328
2020-11-25,20.450000762939453
2020-11-27,20.434999465942383
2020-11-30,20.15999984741211
2020-12-01,20.415000915527344
2020-12-02,20.520000457763672
2020-12-03,20.594999313354492
2020-12-04,20.8799991607666
2020-12-07,20.83799934387207
2020-12-08,20.924999237060547
2020-12-09,20.94099998474121
2020-12-10,20.93000030517578
2020-12-11,20.80500030517578
2020-12-14,20.645999908447266
2020-12-15,20.829999923706055
2020-12-16,20.864999771118164
2020-12-17,20.920000076293945
2020-12-18,20.874000549316406
2020-12-21,20.680999755859375
2020-12-22,20.575000762939453
2020-12-23,20.77400016784668
2020-12-24,20.639999389648438
2020-12-28,20.7549991607666
2020-12-29,20.672000885009766
2020-12-30,20.774999618530273
2020-12-31,20.93000030517578
2021-01-04,20.63800048828125
2021-01-05,20.8799991607666
