,ACIU
2017-04-19,9.979999542236328
2017-04-20,9.859999656677246
2017-04-21,9.65999984741211
2017-04-24,9.600000381469727
2017-04-25,9.609999656677246
2017-04-26,9.569999694824219
2017-04-27,9.550000190734863
2017-04-28,9.550000190734863
2017-05-01,8.930000305175781
2017-05-02,9.289999961853027
2017-05-03,9.0
2017-05-04,9.100000381469727
2017-05-05,9.0
2017-05-08,9.119999885559082
2017-05-09,9.020000457763672
2017-05-10,9.0600004196167
2017-05-11,8.949999809265137
2017-05-12,9.100000381469727
2017-05-15,9.010000228881836
2017-05-16,8.640000343322754
2017-05-17,8.739999771118164
2017-05-18,8.800000190734863
2017-05-19,8.880000114440918
2017-05-22,9.0600004196167
2017-05-23,8.90999984741211
2017-05-24,8.960000038146973
2017-05-25,8.90999984741211
2017-05-26,8.90999984741211
2017-05-30,8.899999618530273
2017-05-31,8.899999618530273
2017-06-01,8.819999694824219
2017-06-02,8.84000015258789
2017-06-05,9.449999809265137
2017-06-06,9.029999732971191
2017-06-07,9.289999961853027
2017-06-08,9.329999923706055
2017-06-09,9.199999809265137
2017-06-12,8.920000076293945
2017-06-13,8.989999771118164
2017-06-14,8.899999618530273
2017-06-15,8.829999923706055
2017-06-16,8.510000228881836
2017-06-19,8.864999771118164
2017-06-20,8.960000038146973
2017-06-21,9.140000343322754
2017-06-22,9.119999885559082
2017-06-23,9.390000343322754
2017-06-26,9.239999771118164
2017-06-27,9.34000015258789
2017-06-28,9.039999961853027
2017-06-29,8.899999618530273
2017-06-30,8.800000190734863
2017-07-03,8.904999732971191
2017-07-05,8.800000190734863
2017-07-06,8.800000190734863
2017-07-07,8.59000015258789
2017-07-10,8.300000190734863
2017-07-11,8.239999771118164
2017-07-12,8.359999656677246
2017-07-13,8.5
2017-07-14,8.609999656677246
2017-07-17,8.489999771118164
2017-07-18,8.239999771118164
2017-07-19,8.119999885559082
2017-07-20,8.020000457763672
2017-07-21,8.079999923706055
2017-07-24,8.109999656677246
2017-07-25,8.09000015258789
2017-07-26,8.149999618530273
2017-07-27,8.010000228881836
2017-07-28,7.730000019073486
2017-07-31,7.329999923706055
2017-08-01,6.96999979019165
2017-08-02,7.230000019073486
2017-08-03,6.699999809265137
2017-08-04,6.699999809265137
2017-08-07,7.400000095367432
2017-08-08,7.610000133514404
2017-08-09,7.75
2017-08-10,7.309999942779541
2017-08-11,7.119999885559082
2017-08-14,7.289999961853027
2017-08-15,7.190000057220459
2017-08-16,7.429999828338623
2017-08-17,7.360000133514404
2017-08-18,7.679999828338623
2017-08-21,7.800000190734863
2017-08-22,8.25
2017-08-23,8.0
2017-08-24,7.900000095367432
2017-08-25,7.420000076293945
2017-08-28,7.400000095367432
2017-08-29,7.059999942779541
2017-08-30,7.630000114440918
2017-08-31,7.840000152587891
2017-09-01,8.180000305175781
2017-09-05,8.454999923706055
2017-09-06,9.029999732971191
2017-09-07,9.550000190734863
2017-09-08,9.420000076293945
2017-09-11,9.770000457763672
2017-09-12,9.779999732971191
2017-09-13,9.869999885559082
2017-09-14,10.75
2017-09-15,10.930000305175781
2017-09-18,11.199999809265137
2017-09-19,10.920000076293945
2017-09-20,10.569999694824219
2017-09-21,10.25
2017-09-22,10.239999771118164
2017-09-25,10.300000190734863
2017-09-26,10.390000343322754
2017-09-27,10.899999618530273
2017-09-28,10.779999732971191
2017-09-29,11.170000076293945
2017-10-02,11.260000228881836
2017-10-03,11.489999771118164
2017-10-04,11.220000267028809
2017-10-05,11.300000190734863
2017-10-06,11.260000228881836
2017-10-09,11.569999694824219
2017-10-10,12.0
2017-10-11,11.979999542236328
2017-10-12,11.75
2017-10-13,11.609999656677246
2017-10-16,11.800000190734863
2017-10-17,11.600000381469727
2017-10-18,11.579999923706055
2017-10-19,11.75
2017-10-20,11.869999885559082
2017-10-23,11.5600004196167
2017-10-24,11.430000305175781
2017-10-25,11.510000228881836
2017-10-26,11.329999923706055
2017-10-27,11.649999618530273
2017-10-30,11.710000038146973
2017-10-31,11.760000228881836
2017-11-01,11.949999809265137
2017-11-02,12.520000457763672
2017-11-03,11.319999694824219
2017-11-06,11.8100004196167
2017-11-07,11.960000038146973
2017-11-08,11.989999771118164
2017-11-09,11.75
2017-11-10,11.600000381469727
2017-11-13,11.449999809265137
2017-11-14,10.819999694824219
2017-11-15,10.75
2017-11-16,10.979999542236328
2017-11-17,10.609999656677246
2017-11-20,10.369999885559082
2017-11-21,11.729999542236328
2017-11-22,11.369999885559082
2017-11-24,11.479999542236328
2017-11-27,11.3100004196167
2017-11-28,11.699999809265137
2017-11-29,11.720000267028809
2017-11-30,11.6899995803833
2017-12-01,11.850000381469727
2017-12-04,11.75
2017-12-05,11.920000076293945
2017-12-06,12.029999732971191
2017-12-07,12.0
2017-12-08,12.270000457763672
2017-12-11,12.0
2017-12-12,12.359999656677246
2017-12-13,12.170000076293945
2017-12-14,12.300000190734863
2017-12-15,12.630000114440918
2017-12-18,12.850000381469727
2017-12-19,12.0
2017-12-20,12.1899995803833
2017-12-21,12.020000457763672
2017-12-22,12.75
2017-12-26,12.779999732971191
2017-12-27,12.720000267028809
2017-12-28,12.649999618530273
2017-12-29,12.800000190734863
2018-01-02,13.350000381469727
2018-01-03,13.140000343322754
2018-01-04,13.0600004196167
2018-01-05,13.039999961853027
2018-01-08,12.9399995803833
2018-01-09,12.920000076293945
2018-01-10,13.100000381469727
2018-01-11,13.270000457763672
2018-01-12,13.479999542236328
2018-01-16,13.050000190734863
2018-01-17,13.180000305175781
2018-01-18,13.0600004196167
2018-01-19,13.140000343322754
2018-01-22,13.510000228881836
2018-01-23,13.75
2018-01-24,13.779999732971191
2018-01-25,13.430000305175781
2018-01-26,13.520000457763672
2018-01-29,13.600000381469727
2018-01-30,13.550000190734863
2018-01-31,13.359999656677246
2018-02-01,13.229999542236328
2018-02-02,12.630000114440918
2018-02-05,12.600000381469727
2018-02-06,12.739999771118164
2018-02-07,12.619999885559082
2018-02-08,12.550000190734863
2018-02-09,11.680000305175781
2018-02-12,11.649999618530273
2018-02-13,11.5
2018-02-14,11.289999961853027
2018-02-15,11.399999618530273
2018-02-16,11.720000267028809
2018-02-20,11.789999961853027
2018-02-21,10.899999618530273
2018-02-22,10.819999694824219
2018-02-23,10.899999618530273
2018-02-26,11.199999809265137
2018-02-27,10.90999984741211
2018-02-28,10.569999694824219
2018-03-01,10.489999771118164
2018-03-02,11.119999885559082
2018-03-05,10.680000305175781
2018-03-06,11.170000076293945
2018-03-07,11.4399995803833
2018-03-08,11.8100004196167
2018-03-09,12.09000015258789
2018-03-12,12.010000228881836
2018-03-13,11.829999923706055
2018-03-14,11.75
2018-03-15,11.579999923706055
2018-03-16,11.9399995803833
2018-03-19,11.59000015258789
2018-03-20,11.979999542236328
2018-03-21,12.550000190734863
2018-03-22,12.5
2018-03-23,11.359999656677246
2018-03-26,10.5600004196167
2018-03-27,10.720000267028809
2018-03-28,10.399999618530273
2018-03-29,10.34000015258789
2018-04-02,9.289999961853027
2018-04-03,10.449999809265137
2018-04-04,10.800000190734863
2018-04-05,9.600000381469727
2018-04-06,9.010000228881836
2018-04-09,9.180000305175781
2018-04-10,9.729999542236328
2018-04-11,9.789999961853027
2018-04-12,9.510000228881836
2018-04-13,8.9399995803833
2018-04-16,8.800000190734863
2018-04-17,9.220000267028809
2018-04-18,10.020000457763672
2018-04-19,10.520000457763672
2018-04-20,10.420000076293945
2018-04-23,10.630000114440918
2018-04-24,10.75
2018-04-25,10.699999809265137
2018-04-26,10.899999618530273
2018-04-27,10.649999618530273
2018-04-30,10.3100004196167
2018-05-01,10.119999885559082
2018-05-02,9.949999809265137
2018-05-03,10.460000038146973
2018-05-04,9.920000076293945
2018-05-07,10.300000190734863
2018-05-08,10.130000114440918
2018-05-09,9.800000190734863
2018-05-10,9.65999984741211
2018-05-11,9.850000381469727
2018-05-14,9.90999984741211
2018-05-15,10.140000343322754
2018-05-16,10.0600004196167
2018-05-17,10.02400016784668
2018-05-18,10.449999809265137
2018-05-21,10.307999610900879
2018-05-22,10.229999542236328
2018-05-23,10.399999618530273
2018-05-24,10.239999771118164
2018-05-25,10.399999618530273
2018-05-29,10.619999885559082
2018-05-30,10.289999961853027
2018-05-31,10.479999542236328
2018-06-01,10.180000305175781
2018-06-04,8.168000221252441
2018-06-05,9.869999885559082
2018-06-06,9.819999694824219
2018-06-07,9.829999923706055
2018-06-08,9.899999618530273
2018-06-11,9.84000015258789
2018-06-12,9.84000015258789
2018-06-13,9.649999618530273
2018-06-14,9.180000305175781
2018-06-15,9.600000381469727
2018-06-18,9.289999961853027
2018-06-19,9.539999961853027
2018-06-20,9.770000457763672
2018-06-21,9.199999809265137
2018-06-22,9.40999984741211
2018-06-25,9.600000381469727
2018-06-26,9.520000457763672
2018-06-27,9.199999809265137
2018-06-28,9.289999961853027
2018-06-29,9.319999694824219
2018-07-02,9.319999694824219
2018-07-03,9.300000190734863
2018-07-05,9.300000190734863
2018-07-06,12.859999656677246
2018-07-09,13.119999885559082
2018-07-10,13.199999809265137
2018-07-11,16.040000915527344
2018-07-12,14.899999618530273
2018-07-13,13.770000457763672
2018-07-16,12.350000381469727
2018-07-17,12.34000015258789
2018-07-18,11.779999732971191
2018-07-19,14.3100004196167
2018-07-20,16.280000686645508
2018-07-23,16.18000030517578
2018-07-24,15.979999542236328
2018-07-25,16.454999923706055
2018-07-26,10.84000015258789
2018-07-27,9.420000076293945
2018-07-30,9.430000305175781
2018-07-31,9.649999618530273
2018-08-01,9.920000076293945
2018-08-02,9.649999618530273
2018-08-03,9.279999732971191
2018-08-06,9.949999809265137
2018-08-07,9.949999809265137
2018-08-08,9.930000305175781
2018-08-09,9.880000114440918
2018-08-10,9.380000114440918
2018-08-13,9.100000381469727
2018-08-14,9.020000457763672
2018-08-15,8.800000190734863
2018-08-16,8.760000228881836
2018-08-17,8.5600004196167
2018-08-20,8.420000076293945
2018-08-21,8.649999618530273
2018-08-22,8.84000015258789
2018-08-23,8.470000267028809
2018-08-24,8.470000267028809
2018-08-27,8.3100004196167
2018-08-28,8.550000190734863
2018-08-29,8.539999961853027
2018-08-30,9.59000015258789
2018-08-31,9.289999961853027
2018-09-04,9.40999984741211
2018-09-05,8.600000381469727
2018-09-06,8.199999809265137
2018-09-07,8.109999656677246
2018-09-10,7.980000019073486
2018-09-11,7.920000076293945
2018-09-12,7.880000114440918
2018-09-13,8.40999984741211
2018-09-14,8.100000381469727
2018-09-17,8.0
2018-09-18,8.039999961853027
2018-09-19,8.300000190734863
2018-09-20,8.4399995803833
2018-09-21,8.600000381469727
2018-09-24,8.369999885559082
2018-09-25,8.399999618530273
2018-09-26,8.329999923706055
2018-09-27,8.199999809265137
2018-09-28,8.0
2018-10-01,8.079999923706055
2018-10-02,8.050000190734863
2018-10-03,8.140000343322754
2018-10-04,7.929999828338623
2018-10-05,7.730000019073486
2018-10-08,7.349999904632568
2018-10-09,7.949999809265137
2018-10-10,7.980000019073486
2018-10-11,8.010000228881836
2018-10-12,8.640000343322754
2018-10-15,8.869999885559082
2018-10-16,9.5
2018-10-17,9.579999923706055
2018-10-18,9.619999885559082
2018-10-19,9.640000343322754
2018-10-22,9.109999656677246
2018-10-23,8.710000038146973
2018-10-24,8.729999542236328
2018-10-25,8.050000190734863
2018-10-26,8.529999732971191
2018-10-29,8.039999961853027
2018-10-30,8.40999984741211
2018-10-31,8.279999732971191
2018-11-01,8.720000267028809
2018-11-02,9.020000457763672
2018-11-05,8.920000076293945
2018-11-06,8.600000381469727
2018-11-07,8.819999694824219
2018-11-08,8.890000343322754
2018-11-09,8.729999542236328
2018-11-12,8.65999984741211
2018-11-13,8.930000305175781
2018-11-14,8.84000015258789
2018-11-15,9.649999618530273
2018-11-16,9.770000457763672
2018-11-19,10.1899995803833
2018-11-20,9.9399995803833
2018-11-21,10.460000038146973
2018-11-23,10.789999961853027
2018-11-26,10.739999771118164
2018-11-27,11.170000076293945
2018-11-28,11.210000038146973
2018-11-29,11.329999923706055
2018-11-30,11.119999885559082
2018-12-03,11.300000190734863
2018-12-04,10.90999984741211
2018-12-06,10.65999984741211
2018-12-07,11.149999618530273
2018-12-10,10.949999809265137
2018-12-11,11.550000190734863
2018-12-12,11.100000381469727
2018-12-13,11.699999809265137
2018-12-14,11.1899995803833
2018-12-17,11.279999732971191
2018-12-18,9.720000267028809
2018-12-19,8.949999809265137
2018-12-20,9.0
2018-12-21,8.760000228881836
2018-12-24,8.930000305175781
2018-12-26,9.609999656677246
2018-12-27,9.449999809265137
2018-12-28,9.779999732971191
2018-12-31,9.449999809265137
2019-01-02,10.220000267028809
2019-01-03,9.430000305175781
2019-01-04,10.050000190734863
2019-01-07,10.5
2019-01-08,10.710000038146973
2019-01-09,10.75
2019-01-10,10.800000190734863
2019-01-11,10.75
2019-01-14,11.039999961853027
2019-01-15,11.680000305175781
2019-01-16,11.489999771118164
2019-01-17,11.180000305175781
2019-01-18,11.34000015258789
2019-01-22,10.829999923706055
2019-01-23,10.25
2019-01-24,10.300000190734863
2019-01-25,10.859999656677246
2019-01-28,10.460000038146973
2019-01-29,10.729999542236328
2019-01-30,3.6500000953674316
2019-01-31,4.119999885559082
2019-02-01,3.9800000190734863
2019-02-04,3.9700000286102295
2019-02-05,3.9200000762939453
2019-02-06,4.0
2019-02-07,3.9700000286102295
2019-02-08,3.9200000762939453
2019-02-11,3.9200000762939453
2019-02-12,4.0
2019-02-13,3.9100000858306885
2019-02-14,3.9000000953674316
2019-02-15,3.9700000286102295
2019-02-19,4.010000228881836
2019-02-20,4.210000038146973
2019-02-21,4.630000114440918
2019-02-22,4.349999904632568
2019-02-25,4.510000228881836
2019-02-26,4.519999980926514
2019-02-27,4.619999885559082
2019-02-28,4.619999885559082
2019-03-01,4.559999942779541
2019-03-04,4.639999866485596
2019-03-05,4.639999866485596
2019-03-06,4.340000152587891
2019-03-07,4.349999904632568
2019-03-08,4.420000076293945
2019-03-11,4.619999885559082
2019-03-12,4.630000114440918
2019-03-13,4.639999866485596
2019-03-14,4.510000228881836
2019-03-15,4.610000133514404
2019-03-18,4.630000114440918
2019-03-19,4.539999961853027
2019-03-20,4.650000095367432
2019-03-21,4.5
2019-03-22,4.760000228881836
2019-03-25,5.050000190734863
2019-03-26,4.840000152587891
2019-03-27,5.019999980926514
2019-03-28,4.909999847412109
2019-03-29,5.050000190734863
2019-04-01,4.929999828338623
2019-04-02,4.880000114440918
2019-04-03,4.820000171661377
2019-04-04,4.840000152587891
2019-04-05,4.949999809265137
2019-04-08,5.019999980926514
2019-04-09,4.829999923706055
2019-04-10,4.829999923706055
2019-04-11,4.920000076293945
2019-04-12,4.960000038146973
2019-04-15,5.070000171661377
2019-04-16,4.949999809265137
2019-04-17,4.71999979019165
2019-04-18,4.71999979019165
2019-04-22,4.760000228881836
2019-04-23,4.840000152587891
2019-04-24,4.769999980926514
2019-04-25,4.829999923706055
2019-04-26,4.849999904632568
2019-04-29,4.78000020980835
2019-04-30,4.760000228881836
2019-05-01,4.800000190734863
2019-05-02,4.730000019073486
2019-05-03,4.840000152587891
2019-05-06,4.940000057220459
2019-05-07,4.96999979019165
2019-05-08,5.099999904632568
2019-05-09,5.190000057220459
2019-05-10,5.159999847412109
2019-05-13,5.130000114440918
2019-05-14,5.070000171661377
2019-05-15,5.159999847412109
2019-05-16,5.150000095367432
2019-05-17,5.090000152587891
2019-05-20,4.889999866485596
2019-05-21,5.03000020980835
2019-05-22,4.920000076293945
2019-05-23,4.849999904632568
2019-05-24,5.03000020980835
2019-05-28,5.170000076293945
2019-05-29,5.289999961853027
2019-05-30,5.210000038146973
2019-05-31,5.059999942779541
2019-06-03,5.010000228881836
2019-06-04,5.139999866485596
2019-06-05,5.059999942779541
2019-06-06,5.019999980926514
2019-06-07,5.039999961853027
2019-06-10,4.949999809265137
2019-06-11,5.25
2019-06-12,5.840000152587891
2019-06-13,5.710000038146973
2019-06-14,5.880000114440918
2019-06-17,5.800000190734863
2019-06-18,5.739999771118164
2019-06-19,5.789999961853027
2019-06-20,5.71999979019165
2019-06-21,5.460000038146973
2019-06-24,5.25
2019-06-25,5.260000228881836
2019-06-26,5.329999923706055
2019-06-27,5.440000057220459
2019-06-28,5.550000190734863
2019-07-01,5.210000038146973
2019-07-02,5.449999809265137
2019-07-03,5.400000095367432
2019-07-05,5.369999885559082
2019-07-08,5.329999923706055
2019-07-09,5.46999979019165
2019-07-10,5.460000038146973
2019-07-11,5.289999961853027
2019-07-12,5.400000095367432
2019-07-15,5.510000228881836
2019-07-16,5.579999923706055
2019-07-17,5.889999866485596
2019-07-18,5.480000019073486
2019-07-19,5.599999904632568
2019-07-22,5.619999885559082
2019-07-23,5.420000076293945
2019-07-24,5.519999980926514
2019-07-25,5.539999961853027
2019-07-26,5.489999771118164
2019-07-29,5.460000038146973
2019-07-30,5.619999885559082
2019-07-31,5.71999979019165
2019-08-01,5.730000019073486
2019-08-02,5.599999904632568
2019-08-05,5.25
2019-08-06,5.429999828338623
2019-08-07,5.389999866485596
2019-08-08,5.409999847412109
2019-08-09,5.550000190734863
2019-08-12,5.329999923706055
2019-08-13,5.460000038146973
2019-08-14,5.409999847412109
2019-08-15,5.139999866485596
2019-08-16,5.380000114440918
2019-08-19,5.730000019073486
2019-08-20,5.650000095367432
2019-08-21,5.639999866485596
2019-08-22,5.579999923706055
2019-08-23,5.309999942779541
2019-08-26,5.230000019073486
2019-08-27,4.989999771118164
2019-08-28,5.199999809265137
2019-08-29,5.139999866485596
2019-08-30,5.21999979019165
2019-09-03,4.940000057220459
2019-09-04,4.989999771118164
2019-09-05,5.130000114440918
2019-09-06,5.099999904632568
2019-09-09,5.289999961853027
2019-09-10,5.309999942779541
2019-09-11,5.300000190734863
2019-09-12,5.25
2019-09-13,5.050000190734863
2019-09-16,5.409999847412109
2019-09-17,5.349999904632568
2019-09-18,5.199999809265137
2019-09-19,5.360000133514404
2019-09-20,5.389999866485596
2019-09-23,5.300000190734863
2019-09-24,5.110000133514404
2019-09-25,5.139999866485596
2019-09-26,4.800000190734863
2019-09-27,4.940000057220459
2019-09-30,4.949999809265137
2019-10-01,4.75
2019-10-02,4.929999828338623
2019-10-03,4.949999809265137
2019-10-04,5.0
2019-10-07,5.019999980926514
2019-10-08,4.78000020980835
2019-10-09,4.559999942779541
2019-10-10,4.829999923706055
2019-10-11,4.869999885559082
2019-10-14,4.960000038146973
2019-10-15,4.909999847412109
2019-10-16,4.849999904632568
2019-10-17,4.949999809265137
2019-10-18,4.789999961853027
2019-10-21,5.199999809265137
2019-10-22,5.440000057220459
2019-10-23,5.269999980926514
2019-10-24,5.400000095367432
2019-10-25,5.550000190734863
2019-10-28,5.760000228881836
2019-10-29,5.699999809265137
2019-10-30,5.699999809265137
2019-10-31,5.570000171661377
2019-11-01,5.300000190734863
2019-11-04,5.400000095367432
2019-11-05,5.400000095367432
2019-11-06,5.429999828338623
2019-11-07,5.550000190734863
2019-11-08,5.630000114440918
2019-11-11,5.659999847412109
2019-11-12,5.599999904632568
2019-11-13,6.53000020980835
2019-11-14,6.869999885559082
2019-11-15,6.960000038146973
2019-11-18,7.050000190734863
2019-11-19,7.460000038146973
2019-11-20,7.809999942779541
2019-11-21,7.440000057220459
2019-11-22,8.029999732971191
2019-11-25,8.3100004196167
2019-11-26,8.4399995803833
2019-11-27,8.460000038146973
2019-11-29,8.0
2019-12-02,7.849999904632568
2019-12-03,7.920000076293945
2019-12-04,7.739999771118164
2019-12-05,8.1899995803833
2019-12-06,8.779999732971191
2019-12-09,8.670000076293945
2019-12-10,8.359999656677246
2019-12-11,8.529999732971191
2019-12-12,8.729999542236328
2019-12-13,8.539999961853027
2019-12-16,8.210000038146973
2019-12-17,7.78000020980835
2019-12-18,8.020000457763672
2019-12-19,8.149999618530273
2019-12-20,8.119999885559082
2019-12-23,8.199999809265137
2019-12-24,8.229999542236328
2019-12-26,8.300000190734863
2019-12-27,8.390000343322754
2019-12-30,8.199999809265137
2019-12-31,8.520000457763672
2020-01-02,8.65999984741211
2020-01-03,8.680000305175781
2020-01-06,8.989999771118164
2020-01-07,9.40999984741211
2020-01-08,9.859999656677246
2020-01-09,9.430000305175781
2020-01-10,9.300000190734863
2020-01-13,9.399999618530273
2020-01-14,9.850000381469727
2020-01-15,9.890000343322754
2020-01-16,9.710000038146973
2020-01-17,9.199999809265137
2020-01-21,9.449999809265137
2020-01-22,9.649999618530273
2020-01-23,9.25
2020-01-24,8.640000343322754
2020-01-27,8.710000038146973
2020-01-28,8.800000190734863
2020-01-29,8.880000114440918
2020-01-30,9.180000305175781
2020-01-31,9.289999961853027
2020-02-03,9.630000114440918
2020-02-04,9.130000114440918
2020-02-05,9.569999694824219
2020-02-06,9.550000190734863
2020-02-07,9.489999771118164
2020-02-10,8.970000267028809
2020-02-11,8.630000114440918
2020-02-12,8.649999618530273
2020-02-13,8.449999809265137
2020-02-14,8.520000457763672
2020-02-18,8.34000015258789
2020-02-19,8.5600004196167
2020-02-20,8.399999618530273
2020-02-21,8.40999984741211
2020-02-24,7.869999885559082
2020-02-25,7.289999961853027
2020-02-26,7.309999942779541
2020-02-27,7.090000152587891
2020-02-28,6.869999885559082
2020-03-02,6.980000019073486
2020-03-03,6.900000095367432
2020-03-04,7.239999771118164
2020-03-05,7.329999923706055
2020-03-06,6.949999809265137
2020-03-09,5.940000057220459
2020-03-10,6.119999885559082
2020-03-11,5.489999771118164
2020-03-12,4.929999828338623
2020-03-13,4.670000076293945
2020-03-16,4.25
2020-03-17,4.739999771118164
2020-03-18,4.239999771118164
2020-03-19,4.679999828338623
2020-03-20,4.739999771118164
2020-03-23,5.380000114440918
2020-03-24,5.800000190734863
2020-03-25,6.070000171661377
2020-03-26,6.639999866485596
2020-03-27,6.349999904632568
2020-03-30,7.300000190734863
2020-03-31,6.909999847412109
2020-04-01,7.150000095367432
2020-04-02,7.579999923706055
2020-04-03,7.510000228881836
2020-04-06,7.239999771118164
2020-04-07,6.809999942779541
2020-04-08,7.0
2020-04-09,6.980000019073486
2020-04-13,7.190000057220459
2020-04-14,7.510000228881836
2020-04-15,7.239999771118164
2020-04-16,7.639999866485596
2020-04-17,7.849999904632568
2020-04-20,7.619999885559082
2020-04-21,7.579999923706055
2020-04-22,7.53000020980835
2020-04-23,7.619999885559082
2020-04-24,7.900000095367432
2020-04-27,7.739999771118164
2020-04-28,7.199999809265137
2020-04-29,7.349999904632568
2020-04-30,7.110000133514404
2020-05-01,6.820000171661377
2020-05-04,7.480000019073486
2020-05-05,7.75
2020-05-06,7.579999923706055
2020-05-07,7.5
2020-05-08,7.739999771118164
2020-05-11,7.889999866485596
2020-05-12,8.300000190734863
2020-05-13,7.75
2020-05-14,7.110000133514404
2020-05-15,7.449999809265137
2020-05-18,7.420000076293945
2020-05-19,7.289999961853027
2020-05-20,7.429999828338623
2020-05-21,7.420000076293945
2020-05-22,7.449999809265137
2020-05-26,7.519999980926514
2020-05-27,7.710000038146973
2020-05-28,7.630000114440918
2020-05-29,7.739999771118164
2020-06-01,7.389999866485596
2020-06-02,7.019999980926514
2020-06-03,6.730000019073486
2020-06-04,6.630000114440918
2020-06-05,6.570000171661377
2020-06-08,6.880000114440918
2020-06-09,6.809999942779541
2020-06-10,6.840000152587891
2020-06-11,6.75
2020-06-12,6.929999828338623
2020-06-15,6.840000152587891
2020-06-16,6.860000133514404
2020-06-17,6.949999809265137
2020-06-18,7.050000190734863
2020-06-19,7.179999828338623
2020-06-22,7.130000114440918
2020-06-23,7.130000114440918
2020-06-24,6.78000020980835
2020-06-25,6.809999942779541
2020-06-26,6.75
2020-06-29,6.75
