,DRTT
2014-07-22,2.993000030517578
2014-07-23,2.993000030517578
2014-07-24,2.993000030517578
2014-07-25,3.4800000190734863
2014-07-28,3.4800000190734863
2014-07-29,3.4800000190734863
2014-07-30,3.4800000190734863
2014-07-31,3.4800000190734863
2014-08-01,3.4800000190734863
2014-08-04,3.4800000190734863
2014-08-05,3.4800000190734863
2014-08-06,3.4800000190734863
2014-08-07,3.4800000190734863
2014-08-08,3.4800000190734863
2014-08-11,3.4800000190734863
2014-08-12,3.3480000495910645
2014-08-13,3.3480000495910645
2014-08-14,3.2809998989105225
2014-08-15,3.2750000953674316
2014-08-18,3.2750000953674316
2014-08-19,3.2750000953674316
2014-08-20,3.2750000953674316
2014-08-21,3.2750000953674316
2014-08-22,3.2750000953674316
2014-08-25,3.2669999599456787
2014-08-26,3.2669999599456787
2014-08-27,3.2669999599456787
2014-08-28,3.2669999599456787
2014-08-29,3.2669999599456787
2014-09-02,3.2669999599456787
2014-09-03,3.3329999446868896
2014-09-04,3.2899999618530273
2014-09-05,3.299999952316284
2014-09-08,3.299999952316284
2014-09-09,3.2339999675750732
2014-09-10,3.2339999675750732
2014-09-11,3.2339999675750732
2014-09-12,3.255000114440918
2014-09-15,3.38700008392334
2014-09-16,3.38700008392334
2014-09-17,3.369999885559082
2014-09-18,3.369999885559082
2014-09-19,3.369999885559082
2014-09-22,3.121000051498413
2014-09-23,3.121000051498413
2014-09-24,3.121000051498413
2014-09-25,3.121000051498413
2014-09-26,3.0409998893737793
2014-09-29,3.0789999961853027
2014-09-30,3.0789999961853027
2014-10-01,3.0789999961853027
2014-10-02,3.0789999961853027
2014-10-03,3.0789999961853027
2014-10-06,3.0789999961853027
2014-10-07,3.0789999961853027
2014-10-08,3.0789999961853027
2014-10-09,3.0929999351501465
2014-10-10,3.0929999351501465
2014-10-13,3.0929999351501465
2014-10-14,3.0929999351501465
2014-10-15,2.880000114440918
2014-10-16,2.880000114440918
2014-10-17,2.880000114440918
2014-10-20,2.880000114440918
2014-10-21,2.880000114440918
2014-10-22,2.880000114440918
2014-10-23,3.193000078201294
2014-10-24,3.193000078201294
2014-10-27,3.193000078201294
2014-10-28,3.2269999980926514
2014-10-29,3.2269999980926514
2014-10-30,3.2269999980926514
2014-10-31,3.2269999980926514
2014-11-03,3.2269999980926514
2014-11-04,3.055999994277954
2014-11-05,3.055999994277954
2014-11-06,3.0980000495910645
2014-11-07,3.0980000495910645
2014-11-10,3.4210000038146973
2014-11-11,3.4210000038146973
2014-11-12,3.4079999923706055
2014-11-13,3.4079999923706055
2014-11-14,3.4079999923706055
2014-11-17,3.4079999923706055
2014-11-18,3.4079999923706055
2014-11-19,3.4079999923706055
2014-11-20,2.992000102996826
2014-11-21,2.992000102996826
2014-11-24,2.992000102996826
2014-11-25,3.0139999389648438
2014-11-26,3.0139999389648438
2014-11-28,3.0139999389648438
2014-12-01,3.0139999389648438
2014-12-02,3.0139999389648438
2014-12-03,3.0139999389648438
2014-12-04,3.0139999389648438
2014-12-05,3.4079999923706055
2014-12-08,3.4079999923706055
2014-12-09,3.4079999923706055
2014-12-10,3.4079999923706055
2014-12-11,3.4079999923706055
2014-12-12,3.4079999923706055
2014-12-15,2.9149999618530273
2014-12-16,2.9149999618530273
2014-12-17,2.9149999618530273
2014-12-18,2.9149999618530273
2014-12-19,2.9509999752044678
2014-12-22,2.9509999752044678
2014-12-23,2.9509999752044678
2014-12-24,2.9509999752044678
2014-12-26,2.9509999752044678
2014-12-29,2.9509999752044678
2014-12-30,2.9509999752044678
2014-12-31,3.0999999046325684
2015-01-02,3.0999999046325684
2015-01-05,2.9749999046325684
2015-01-06,2.9749999046325684
2015-01-07,2.9749999046325684
2015-01-08,2.9749999046325684
2015-01-09,2.9749999046325684
2015-01-12,3.2950000762939453
2015-01-13,3.2850000858306885
2015-01-14,3.2850000858306885
2015-01-15,3.2850000858306885
2015-01-16,3.2850000858306885
2015-01-20,3.4089999198913574
2015-01-21,3.5199999809265137
2015-01-22,3.5199999809265137
2015-01-23,3.5199999809265137
2015-01-26,3.5179998874664307
2015-01-27,3.5
2015-01-28,3.5
2015-01-29,3.5
2015-01-30,3.5
2015-02-02,3.4800000190734863
2015-02-03,3.5139999389648438
2015-02-04,3.5139999389648438
2015-02-05,3.5139999389648438
2015-02-06,3.5139999389648438
2015-02-09,3.5139999389648438
2015-02-10,3.5139999389648438
2015-02-11,3.440999984741211
2015-02-12,3.492000102996826
2015-02-13,3.492000102996826
2015-02-17,3.6600000858306885
2015-02-18,3.8529999256134033
2015-02-19,3.8529999256134033
2015-02-20,3.8529999256134033
2015-02-23,3.6010000705718994
2015-02-24,3.696000099182129
2015-02-25,3.8580000400543213
2015-02-26,3.878999948501587
2015-02-27,3.878999948501587
2015-03-02,3.809000015258789
2015-03-03,3.809000015258789
2015-03-04,3.880000114440918
2015-03-05,4.538000106811523
2015-03-06,4.538000106811523
2015-03-09,4.486000061035156
2015-03-10,4.428999900817871
2015-03-11,4.538000106811523
2015-03-12,4.914000034332275
2015-03-13,4.914000034332275
2015-03-16,5.179999828338623
2015-03-17,5.119999885559082
2015-03-18,4.993000030517578
2015-03-19,4.949999809265137
2015-03-20,4.951000213623047
2015-03-23,4.951000213623047
2015-03-24,4.951000213623047
2015-03-25,5.224999904632568
2015-03-26,5.224999904632568
2015-03-27,5.21999979019165
2015-03-30,5.119999885559082
2015-03-31,5.119999885559082
2015-04-01,5.235000133514404
2015-04-02,5.235000133514404
2015-04-06,5.526000022888184
2015-04-07,5.6529998779296875
2015-04-08,5.901000022888184
2015-04-09,5.909999847412109
2015-04-10,5.909999847412109
2015-04-13,5.909999847412109
2015-04-14,5.909999847412109
2015-04-15,6.427000045776367
2015-04-16,6.190000057220459
2015-04-17,6.159999847412109
2015-04-20,6.159999847412109
2015-04-21,6.454999923706055
2015-04-22,6.849999904632568
2015-04-23,6.78000020980835
2015-04-24,6.820000171661377
2015-04-27,6.797999858856201
2015-04-28,6.570000171661377
2015-04-29,6.3520002365112305
2015-04-30,6.445000171661377
2015-05-01,6.550000190734863
2015-05-04,6.550000190734863
2015-05-05,6.550000190734863
2015-05-06,6.552000045776367
2015-05-07,6.389999866485596
2015-05-08,7.239999771118164
2015-05-11,6.96999979019165
2015-05-12,6.96999979019165
2015-05-13,6.96999979019165
2015-05-14,6.9679999351501465
2015-05-15,6.960999965667725
2015-05-18,6.960999965667725
2015-05-19,7.099999904632568
2015-05-20,7.099999904632568
2015-05-21,7.099999904632568
2015-05-22,7.099999904632568
2015-05-26,7.099999904632568
2015-05-27,6.739999771118164
2015-05-28,6.739999771118164
2015-05-29,7.007999897003174
2015-06-01,6.974999904632568
2015-06-02,6.974999904632568
2015-06-03,6.974999904632568
2015-06-04,6.974999904632568
2015-06-05,6.974999904632568
2015-06-08,6.6570000648498535
2015-06-09,6.193999767303467
2015-06-10,6.2230000495910645
2015-06-11,5.90500020980835
2015-06-12,5.89900016784668
2015-06-15,6.053999900817871
2015-06-16,6.050000190734863
2015-06-17,6.050000190734863
2015-06-18,6.050000190734863
2015-06-19,6.050000190734863
2015-06-22,5.984000205993652
2015-06-23,6.0229997634887695
2015-06-24,5.834000110626221
2015-06-25,5.802999973297119
2015-06-26,5.678999900817871
2015-06-29,5.264999866485596
2015-06-30,5.372000217437744
2015-07-01,5.372000217437744
2015-07-02,5.394999980926514
2015-07-06,5.388999938964844
2015-07-07,5.239999771118164
2015-07-08,5.239999771118164
2015-07-09,5.239999771118164
2015-07-10,5.239999771118164
2015-07-13,5.443999767303467
2015-07-14,5.389999866485596
2015-07-15,5.526000022888184
2015-07-16,5.599999904632568
2015-07-17,5.599999904632568
2015-07-20,5.322999954223633
2015-07-21,5.289999961853027
2015-07-22,5.289999961853027
2015-07-23,5.28000020980835
2015-07-24,5.099999904632568
2015-07-27,4.730000019073486
2015-07-28,4.920000076293945
2015-07-29,4.960000038146973
2015-07-30,5.260000228881836
2015-07-31,5.335000038146973
2015-08-03,5.335000038146973
2015-08-04,5.099999904632568
2015-08-05,4.730000019073486
2015-08-06,4.559999942779541
2015-08-07,4.71999979019165
2015-08-10,4.880000114440918
2015-08-11,4.664999961853027
2015-08-12,4.675000190734863
2015-08-13,4.675000190734863
2015-08-14,4.675000190734863
2015-08-17,4.670000076293945
2015-08-18,4.670000076293945
2015-08-19,4.190000057220459
2015-08-20,4.059999942779541
2015-08-21,3.7239999771118164
2015-08-24,3.7149999141693115
2015-08-25,3.859999895095825
2015-08-26,3.819000005722046
2015-08-27,3.819000005722046
2015-08-28,4.2829999923706055
2015-08-31,4.306000232696533
2015-09-01,4.306000232696533
2015-09-02,4.306000232696533
2015-09-03,4.320000171661377
2015-09-04,4.25
2015-09-08,4.349999904632568
2015-09-09,4.349999904632568
2015-09-10,4.349999904632568
2015-09-11,4.140999794006348
2015-09-14,4.140999794006348
2015-09-15,4.140999794006348
2015-09-16,4.140999794006348
2015-09-17,4.140999794006348
2015-09-18,4.140999794006348
2015-09-21,4.579999923706055
2015-09-22,4.579999923706055
2015-09-23,4.813000202178955
2015-09-24,4.804999828338623
2015-09-25,4.702000141143799
2015-09-28,4.60099983215332
2015-09-29,4.289999961853027
2015-09-30,4.289999961853027
2015-10-01,4.289999961853027
2015-10-02,4.289999961853027
2015-10-05,4.565000057220459
2015-10-06,4.565000057220459
2015-10-07,4.565000057220459
2015-10-08,4.8379998207092285
2015-10-09,4.8379998207092285
2015-10-12,4.8379998207092285
2015-10-13,5.074999809265137
2015-10-14,4.993000030517578
2015-10-15,4.993000030517578
2015-10-16,5.28000020980835
2015-10-19,5.28000020980835
2015-10-20,5.28000020980835
2015-10-21,5.28000020980835
2015-10-22,5.28000020980835
2015-10-23,5.28000020980835
2015-10-26,5.409999847412109
2015-10-27,5.124000072479248
2015-10-28,5.124000072479248
2015-10-29,5.124000072479248
2015-10-30,5.244999885559082
2015-11-02,5.244999885559082
2015-11-03,5.289000034332275
2015-11-04,5.809999942779541
2015-11-05,5.809999942779541
2015-11-06,5.809999942779541
2015-11-09,5.809999942779541
2015-11-10,5.559999942779541
2015-11-11,5.604000091552734
2015-11-12,5.604000091552734
2015-11-13,5.604000091552734
2015-11-16,5.604000091552734
2015-11-17,5.604000091552734
2015-11-18,5.604000091552734
2015-11-19,5.604000091552734
2015-11-20,5.255000114440918
2015-11-23,5.434999942779541
2015-11-24,5.434999942779541
2015-11-25,5.434999942779541
2015-11-27,5.361999988555908
2015-11-30,5.361999988555908
2015-12-01,5.388999938964844
2015-12-02,5.24399995803833
2015-12-03,5.070000171661377
2015-12-04,5.070000171661377
2015-12-07,5.0
2015-12-08,5.309999942779541
2015-12-09,5.309999942779541
2015-12-10,5.309999942779541
2015-12-11,4.988999843597412
2015-12-14,4.988999843597412
2015-12-15,4.988999843597412
2015-12-16,4.988999843597412
2015-12-17,4.810999870300293
2015-12-18,4.810999870300293
2015-12-21,4.810999870300293
2015-12-22,4.810999870300293
2015-12-23,4.810999870300293
2015-12-24,4.810999870300293
2015-12-28,4.810999870300293
2015-12-29,4.810999870300293
2015-12-30,4.810999870300293
2015-12-31,5.039999961853027
2016-01-04,4.900000095367432
2016-01-05,4.829999923706055
2016-01-06,4.690000057220459
2016-01-07,4.570000171661377
2016-01-08,4.359000205993652
2016-01-11,4.359000205993652
2016-01-12,4.359000205993652
2016-01-13,4.359000205993652
2016-01-14,4.679999828338623
2016-01-15,4.400000095367432
2016-01-19,4.071000099182129
2016-01-20,3.806999921798706
2016-01-21,4.074999809265137
2016-01-22,4.074999809265137
2016-01-25,4.074999809265137
2016-01-26,4.269999980926514
2016-01-27,4.269999980926514
2016-01-28,4.349999904632568
2016-01-29,4.349999904632568
2016-02-01,4.349999904632568
2016-02-02,4.349999904632568
2016-02-03,4.349999904632568
2016-02-04,4.349999904632568
2016-02-05,4.349999904632568
2016-02-08,4.349999904632568
2016-02-09,4.099999904632568
2016-02-10,4.129000186920166
2016-02-11,4.001999855041504
2016-02-12,3.890000104904175
2016-02-16,3.890000104904175
2016-02-17,3.890000104904175
2016-02-18,3.890000104904175
2016-02-19,3.890000104904175
2016-02-22,3.890000104904175
2016-02-23,3.890000104904175
2016-02-24,4.046999931335449
2016-02-25,4.046999931335449
2016-02-26,4.2270002365112305
2016-02-29,4.079999923706055
2016-03-01,3.867000102996826
2016-03-02,4.150000095367432
2016-03-03,4.070000171661377
2016-03-04,3.9700000286102295
2016-03-07,4.132999897003174
2016-03-08,4.079999923706055
2016-03-09,3.994999885559082
2016-03-10,4.166999816894531
2016-03-11,4.308000087738037
2016-03-14,4.308000087738037
2016-03-15,4.308000087738037
2016-03-16,4.215000152587891
2016-03-17,4.619999885559082
2016-03-18,4.630000114440918
2016-03-21,4.510000228881836
2016-03-22,4.519999980926514
2016-03-23,4.2230000495910645
2016-03-24,4.281000137329102
2016-03-28,4.098999977111816
2016-03-29,4.098999977111816
2016-03-30,4.098999977111816
2016-03-31,4.098999977111816
2016-04-01,4.103000164031982
2016-04-04,4.125999927520752
2016-04-05,4.085000038146973
2016-04-06,4.139999866485596
2016-04-07,4.139999866485596
2016-04-08,4.230000019073486
2016-04-11,4.369999885559082
2016-04-12,4.34499979019165
2016-04-13,4.454999923706055
2016-04-14,4.454999923706055
2016-04-15,4.599999904632568
2016-04-18,4.495999813079834
2016-04-19,4.539999961853027
2016-04-20,4.5
2016-04-21,4.480000019073486
2016-04-22,4.489999771118164
2016-04-25,4.401000022888184
2016-04-26,4.400000095367432
2016-04-27,4.459000110626221
2016-04-28,4.131999969482422
2016-04-29,4.239999771118164
2016-05-02,4.239999771118164
2016-05-03,4.107999801635742
2016-05-04,3.996999979019165
2016-05-05,3.986999988555908
2016-05-06,3.875
2016-05-09,3.7200000286102295
2016-05-10,3.6600000858306885
2016-05-11,3.6600000858306885
2016-05-12,3.875
2016-05-13,3.822999954223633
2016-05-16,3.819000005722046
2016-05-17,3.8259999752044678
2016-05-18,3.8259999752044678
2016-05-19,3.566999912261963
2016-05-20,3.566999912261963
2016-05-23,3.566999912261963
2016-05-24,3.7290000915527344
2016-05-25,3.7290000915527344
2016-05-26,3.7290000915527344
2016-05-27,3.950000047683716
2016-05-31,3.890000104904175
2016-06-01,3.859999895095825
2016-06-02,3.859999895095825
2016-06-03,3.859999895095825
2016-06-06,3.859999895095825
2016-06-07,4.353000164031982
2016-06-08,4.353000164031982
2016-06-09,4.353000164031982
2016-06-10,4.197000026702881
2016-06-13,4.197000026702881
2016-06-14,4.040999889373779
2016-06-15,4.040999889373779
2016-06-16,4.040999889373779
2016-06-17,4.059000015258789
2016-06-20,4.158999919891357
2016-06-21,4.119999885559082
2016-06-22,4.119999885559082
2016-06-23,4.169000148773193
2016-06-24,4.059999942779541
2016-06-27,3.950000047683716
2016-06-28,3.950000047683716
2016-06-29,4.2129998207092285
2016-06-30,4.2129998207092285
2016-07-01,4.2129998207092285
2016-07-05,4.2129998207092285
2016-07-06,4.2129998207092285
2016-07-07,4.110000133514404
2016-07-08,4.388999938964844
2016-07-11,4.414999961853027
2016-07-12,4.440000057220459
2016-07-13,4.440000057220459
2016-07-14,4.440000057220459
2016-07-15,4.440000057220459
2016-07-18,4.440000057220459
2016-07-19,4.326000213623047
2016-07-20,4.326000213623047
2016-07-21,4.539999961853027
2016-07-22,4.492000102996826
2016-07-25,4.492000102996826
2016-07-26,4.239999771118164
2016-07-27,4.2820000648498535
2016-07-28,4.264999866485596
2016-07-29,4.360000133514404
2016-08-01,4.0
2016-08-02,4.0
2016-08-03,4.400000095367432
2016-08-04,4.099999904632568
2016-08-05,4.099999904632568
2016-08-08,4.168000221252441
2016-08-09,4.168000221252441
2016-08-10,4.052999973297119
2016-08-11,4.052999973297119
2016-08-12,4.052999973297119
2016-08-15,4.201000213623047
2016-08-16,4.201000213623047
2016-08-17,4.263999938964844
2016-08-18,4.300000190734863
2016-08-19,4.295000076293945
2016-08-22,4.179999828338623
2016-08-23,4.179999828338623
2016-08-24,4.179999828338623
2016-08-25,4.1479997634887695
2016-08-26,4.1479997634887695
2016-08-29,4.165999889373779
2016-08-30,4.165999889373779
2016-08-31,4.159999847412109
2016-09-01,4.059999942779541
2016-09-02,4.059999942779541
2016-09-06,4.123000144958496
2016-09-07,4.123000144958496
2016-09-08,4.090000152587891
2016-09-09,4.090000152587891
2016-09-12,3.9800000190734863
2016-09-13,3.9800000190734863
2016-09-14,3.8399999141693115
2016-09-15,3.8399999141693115
2016-09-16,3.9200000762939453
2016-09-19,3.9200000762939453
2016-09-20,3.9200000762939453
2016-09-21,3.9089999198913574
2016-09-22,3.812999963760376
2016-09-23,3.752000093460083
2016-09-26,3.6649999618530273
2016-09-27,3.6649999618530273
2016-09-28,3.7049999237060547
2016-09-29,3.7049999237060547
2016-09-30,3.7709999084472656
2016-10-03,3.7709999084472656
2016-10-04,3.7709999084472656
2016-10-05,3.7709999084472656
2016-10-06,3.7709999084472656
2016-10-07,3.7709999084472656
2016-10-10,3.8399999141693115
2016-10-11,3.7690000534057617
2016-10-12,3.7690000534057617
2016-10-13,3.697999954223633
2016-10-14,3.697999954223633
2016-10-17,3.697999954223633
2016-10-18,3.697999954223633
2016-10-19,3.697999954223633
2016-10-20,3.697999954223633
2016-10-21,3.697999954223633
2016-10-24,3.796999931335449
2016-10-25,3.799999952316284
2016-10-26,3.86299991607666
2016-10-27,3.880000114440918
2016-10-28,3.740000009536743
2016-10-31,3.740000009536743
2016-11-01,3.740000009536743
2016-11-02,3.5199999809265137
2016-11-03,3.5250000953674316
2016-11-04,3.6610000133514404
2016-11-07,3.927000045776367
2016-11-08,3.9170000553131104
2016-11-09,3.9639999866485596
2016-11-10,3.9639999866485596
2016-11-11,3.9639999866485596
2016-11-14,4.201000213623047
2016-11-15,4.370999813079834
2016-11-16,4.4079999923706055
2016-11-17,4.4079999923706055
2016-11-18,4.4079999923706055
2016-11-21,4.244999885559082
2016-11-22,4.241000175476074
2016-11-23,4.25
2016-11-25,4.25
2016-11-28,4.25
2016-11-29,4.235000133514404
2016-11-30,4.396999835968018
2016-12-01,4.394000053405762
2016-12-02,4.394000053405762
2016-12-05,4.308000087738037
2016-12-06,4.276000022888184
2016-12-07,4.276000022888184
2016-12-08,4.494999885559082
2016-12-09,4.5
2016-12-12,4.723999977111816
2016-12-13,4.76800012588501
2016-12-14,4.52400016784668
2016-12-15,4.5
2016-12-16,4.589000225067139
2016-12-19,4.589000225067139
2016-12-20,4.744999885559082
2016-12-21,4.684000015258789
2016-12-22,4.684000015258789
2016-12-23,4.6529998779296875
2016-12-27,4.579999923706055
2016-12-28,4.670000076293945
2016-12-29,4.670000076293945
2016-12-30,4.553999900817871
2017-01-03,4.559999942779541
2017-01-04,4.730000019073486
2017-01-05,4.7179999351501465
2017-01-06,4.739999771118164
2017-01-09,4.800000190734863
2017-01-10,4.877999782562256
2017-01-11,5.126999855041504
2017-01-12,5.050000190734863
2017-01-13,5.25
2017-01-17,5.150000095367432
2017-01-18,5.243000030517578
2017-01-19,5.243000030517578
2017-01-20,5.090000152587891
2017-01-23,5.14300012588501
2017-01-24,5.24399995803833
2017-01-25,5.28000020980835
2017-01-26,5.369999885559082
2017-01-27,5.304999828338623
2017-01-30,5.250999927520752
2017-01-31,5.35099983215332
2017-02-01,5.239999771118164
2017-02-02,5.306000232696533
2017-02-03,5.306000232696533
2017-02-06,5.306000232696533
2017-02-07,5.429999828338623
2017-02-08,5.35699987411499
2017-02-09,5.408999919891357
2017-02-10,5.665999889373779
2017-02-13,5.704999923706055
2017-02-14,5.704999923706055
2017-02-15,5.622000217437744
2017-02-16,5.48799991607666
2017-02-17,5.390999794006348
2017-02-21,5.367000102996826
2017-02-22,5.295000076293945
2017-02-23,5.295000076293945
2017-02-24,5.244999885559082
2017-02-27,5.244999885559082
2017-02-28,5.309999942779541
2017-03-01,5.375999927520752
2017-03-02,5.321000099182129
2017-03-03,5.210999965667725
2017-03-06,5.105000019073486
2017-03-07,5.110000133514404
2017-03-08,5.0320000648498535
2017-03-09,5.186999797821045
2017-03-10,5.232999801635742
2017-03-13,5.122000217437744
2017-03-14,5.110000133514404
2017-03-15,4.916999816894531
2017-03-16,5.010000228881836
2017-03-17,4.98199987411499
2017-03-20,4.98199987411499
2017-03-21,4.98199987411499
2017-03-22,5.083000183105469
2017-03-23,5.138999938964844
2017-03-24,5.064000129699707
2017-03-27,5.064000129699707
2017-03-28,5.064000129699707
2017-03-29,5.135000228881836
2017-03-30,5.122000217437744
2017-03-31,5.264999866485596
2017-04-03,5.170000076293945
2017-04-04,5.065000057220459
2017-04-05,5.063000202178955
2017-04-06,5.063000202178955
2017-04-07,4.989999771118164
2017-04-10,4.989999771118164
2017-04-11,5.230999946594238
2017-04-12,5.230999946594238
2017-04-13,5.0
2017-04-17,4.97599983215332
2017-04-18,5.070000171661377
2017-04-19,5.070000171661377
2017-04-20,5.110000133514404
2017-04-21,5.1570000648498535
2017-04-24,4.978000164031982
2017-04-25,5.004000186920166
2017-04-26,5.019999980926514
2017-04-27,5.043000221252441
2017-04-28,4.8420000076293945
2017-05-01,4.820000171661377
2017-05-02,4.801000118255615
2017-05-03,4.888999938964844
2017-05-04,4.491000175476074
2017-05-05,4.579999923706055
2017-05-08,4.544000148773193
2017-05-09,4.59499979019165
2017-05-10,4.692999839782715
2017-05-11,4.605000019073486
2017-05-12,4.5879998207092285
2017-05-15,4.5920000076293945
2017-05-16,4.567999839782715
2017-05-17,4.39300012588501
2017-05-18,4.360000133514404
2017-05-19,4.339000225067139
2017-05-22,4.179999828338623
2017-05-23,4.59499979019165
2017-05-24,4.5929999351501465
2017-05-25,4.629000186920166
2017-05-26,4.702000141143799
2017-05-30,4.702000141143799
2017-05-31,4.743000030517578
2017-06-01,4.744999885559082
2017-06-02,4.451000213623047
2017-06-05,4.4629998207092285
2017-06-06,4.4770002365112305
2017-06-07,4.498000144958496
2017-06-08,4.706999778747559
2017-06-09,4.942999839782715
2017-06-12,4.954999923706055
2017-06-13,5.068999767303467
2017-06-14,5.098999977111816
2017-06-15,5.098999977111816
2017-06-16,5.098999977111816
2017-06-19,4.914999961853027
2017-06-20,4.914999961853027
2017-06-21,4.979000091552734
2017-06-22,4.979000091552734
2017-06-23,5.170000076293945
2017-06-26,5.090000152587891
2017-06-27,5.090000152587891
2017-06-28,5.0960001945495605
2017-06-29,5.0960001945495605
2017-06-30,5.254000186920166
2017-07-03,5.254000186920166
2017-07-05,4.798999786376953
2017-07-06,4.869999885559082
2017-07-07,4.863999843597412
2017-07-10,4.855999946594238
2017-07-11,4.781000137329102
2017-07-12,4.716000080108643
2017-07-13,4.678999900817871
2017-07-14,4.629000186920166
2017-07-17,4.59499979019165
2017-07-18,4.758999824523926
2017-07-19,4.754000186920166
2017-07-20,4.736999988555908
2017-07-21,4.743000030517578
2017-07-24,4.791999816894531
2017-07-25,4.788000106811523
2017-07-26,4.783999919891357
2017-07-27,4.7829999923706055
2017-07-28,4.8460001945495605
2017-07-31,4.795000076293945
2017-08-01,4.688000202178955
2017-08-02,4.60699987411499
2017-08-03,4.830999851226807
2017-08-04,4.410999774932861
2017-08-07,4.5
2017-08-08,4.435999870300293
2017-08-09,4.445000171661377
2017-08-10,4.547999858856201
2017-08-11,4.370999813079834
2017-08-14,4.150000095367432
2017-08-15,4.1539998054504395
2017-08-16,4.297999858856201
2017-08-17,4.446000099182129
2017-08-18,4.5
2017-08-21,4.3979997634887695
2017-08-22,4.565999984741211
2017-08-23,4.567999839782715
2017-08-24,4.593999862670898
2017-08-25,4.577000141143799
2017-08-28,4.550000190734863
2017-08-29,4.548999786376953
2017-08-30,4.544000148773193
2017-08-31,4.605000019073486
2017-09-01,4.547999858856201
2017-09-05,4.629000186920166
2017-09-06,4.400000095367432
2017-09-07,4.34499979019165
2017-09-08,4.099999904632568
2017-09-11,4.255000114440918
2017-09-12,4.295000076293945
2017-09-13,4.300000190734863
2017-09-14,4.401000022888184
2017-09-15,4.401000022888184
2017-09-18,4.386000156402588
2017-09-19,4.386000156402588
