,BZUN
2019-02-07,34.11000061035156
2019-02-08,34.040000915527344
2019-02-11,34.130001068115234
2019-02-12,34.58000183105469
2019-02-13,34.970001220703125
2019-02-14,34.84000015258789
2019-02-15,33.13999938964844
2019-02-19,33.959999084472656
2019-02-20,35.63999938964844
2019-02-21,34.58000183105469
2019-02-22,36.97999954223633
2019-02-25,38.5099983215332
2019-02-26,38.52000045776367
2019-02-27,37.790000915527344
2019-02-28,37.45000076293945
2019-03-01,37.060001373291016
2019-03-04,38.599998474121094
2019-03-05,39.439998626708984
2019-03-06,38.88999938964844
2019-03-07,34.939998626708984
2019-03-08,34.40999984741211
2019-03-11,35.029998779296875
2019-03-12,35.22999954223633
2019-03-13,35.93000030517578
2019-03-14,35.95000076293945
2019-03-15,37.27000045776367
2019-03-18,38.290000915527344
2019-03-19,38.97999954223633
2019-03-20,36.810001373291016
2019-03-21,37.9900016784668
2019-03-22,36.650001525878906
2019-03-25,36.91999816894531
2019-03-26,37.83000183105469
2019-03-27,37.81999969482422
2019-03-28,39.130001068115234
2019-03-29,41.540000915527344
2019-04-01,42.0
2019-04-02,42.0
2019-04-03,44.25
2019-04-04,41.04999923706055
2019-04-05,42.849998474121094
2019-04-08,42.47999954223633
2019-04-09,42.86000061035156
2019-04-10,42.869998931884766
2019-04-11,41.86000061035156
2019-04-12,41.75
2019-04-15,40.400001525878906
2019-04-16,40.959999084472656
2019-04-17,41.65999984741211
2019-04-18,41.77000045776367
2019-04-22,43.47999954223633
2019-04-23,44.61000061035156
2019-04-24,44.5
2019-04-25,44.59000015258789
2019-04-26,45.2599983215332
2019-04-29,47.529998779296875
2019-04-30,48.5
2019-05-01,47.90999984741211
2019-05-02,47.630001068115234
2019-05-03,48.95000076293945
2019-05-06,46.130001068115234
2019-05-07,43.45000076293945
2019-05-08,43.150001525878906
2019-05-09,42.790000915527344
2019-05-10,42.349998474121094
2019-05-13,39.16999816894531
2019-05-14,41.189998626708984
2019-05-15,41.689998626708984
2019-05-16,41.630001068115234
2019-05-17,39.63999938964844
2019-05-20,37.59000015258789
2019-05-21,38.5
2019-05-22,38.279998779296875
2019-05-23,36.61000061035156
2019-05-24,36.630001068115234
2019-05-28,37.93000030517578
2019-05-29,38.83000183105469
2019-05-30,39.4900016784668
2019-05-31,39.22999954223633
2019-06-03,37.709999084472656
2019-06-04,40.5
2019-06-05,40.0
2019-06-06,39.97999954223633
2019-06-07,42.040000915527344
2019-06-10,42.5099983215332
2019-06-11,43.09000015258789
2019-06-12,43.59000015258789
2019-06-13,45.0099983215332
2019-06-14,44.59000015258789
2019-06-17,44.65999984741211
2019-06-18,47.220001220703125
2019-06-19,48.90999984741211
2019-06-20,50.630001068115234
2019-06-21,49.40999984741211
2019-06-24,48.63999938964844
2019-06-25,46.88999938964844
2019-06-26,48.189998626708984
2019-06-27,49.54999923706055
2019-06-28,49.86000061035156
2019-07-01,53.599998474121094
2019-07-02,54.91999816894531
2019-07-03,54.70000076293945
2019-07-05,54.2400016784668
2019-07-08,52.900001525878906
2019-07-09,53.4900016784668
2019-07-10,53.060001373291016
2019-07-11,52.93000030517578
2019-07-12,53.02000045776367
2019-07-15,53.540000915527344
2019-07-16,53.189998626708984
2019-07-17,50.0
2019-07-18,50.02000045776367
2019-07-19,51.2599983215332
2019-07-22,51.54999923706055
2019-07-23,52.59000015258789
2019-07-24,53.72999954223633
2019-07-25,49.61000061035156
2019-07-26,49.90999984741211
2019-07-29,48.68000030517578
2019-07-30,49.279998779296875
2019-07-31,49.61000061035156
2019-08-01,46.060001373291016
2019-08-02,45.36000061035156
2019-08-05,41.66999816894531
2019-08-06,42.529998779296875
2019-08-07,41.93000030517578
2019-08-08,43.560001373291016
2019-08-09,43.91999816894531
2019-08-12,44.0099983215332
2019-08-13,47.029998779296875
2019-08-14,44.779998779296875
2019-08-15,45.33000183105469
2019-08-16,46.83000183105469
2019-08-19,49.400001525878906
2019-08-20,50.08000183105469
2019-08-21,43.77000045776367
2019-08-22,42.2599983215332
2019-08-23,40.400001525878906
2019-08-26,41.0
2019-08-27,42.15999984741211
2019-08-28,42.779998779296875
2019-08-29,45.040000915527344
2019-08-30,45.7599983215332
2019-09-03,44.63999938964844
2019-09-04,45.709999084472656
2019-09-05,47.189998626708984
2019-09-06,48.56999969482422
2019-09-09,48.099998474121094
2019-09-10,45.880001068115234
2019-09-11,46.70000076293945
2019-09-12,47.029998779296875
2019-09-13,47.83000183105469
2019-09-16,48.439998626708984
2019-09-17,47.75
2019-09-18,47.939998626708984
2019-09-19,47.869998931884766
2019-09-20,46.84000015258789
2019-09-23,45.25
2019-09-24,42.06999969482422
2019-09-25,43.75
2019-09-26,43.83000183105469
2019-09-27,42.47999954223633
2019-09-30,42.70000076293945
2019-10-01,42.7400016784668
2019-10-02,42.029998779296875
2019-10-03,43.79999923706055
2019-10-04,43.970001220703125
2019-10-07,43.90999984741211
2019-10-08,40.70000076293945
2019-10-09,42.08000183105469
2019-10-10,43.56999969482422
2019-10-11,45.02000045776367
2019-10-14,44.68000030517578
2019-10-15,45.5
2019-10-16,44.59000015258789
2019-10-17,42.06999969482422
2019-10-18,41.0
2019-10-21,41.650001525878906
2019-10-22,41.09000015258789
2019-10-23,41.2599983215332
2019-10-24,41.43000030517578
2019-10-25,43.52000045776367
2019-10-28,44.59000015258789
2019-10-29,43.88999938964844
2019-10-30,43.90999984741211
2019-10-31,43.52000045776367
2019-11-01,43.689998626708984
2019-11-04,44.56999969482422
2019-11-05,42.45000076293945
2019-11-06,42.0
2019-11-07,42.45000076293945
2019-11-08,42.47999954223633
2019-11-11,43.47999954223633
2019-11-12,44.5
2019-11-13,43.56999969482422
2019-11-14,43.40999984741211
2019-11-15,44.619998931884766
2019-11-18,43.52000045776367
2019-11-19,43.77000045776367
2019-11-20,43.5
2019-11-21,35.900001525878906
2019-11-22,35.939998626708984
2019-11-25,36.27000045776367
2019-11-26,35.869998931884766
2019-11-27,36.880001068115234
2019-11-29,37.970001220703125
2019-12-02,35.650001525878906
2019-12-03,35.02000045776367
2019-12-04,34.72999954223633
2019-12-05,35.31999969482422
2019-12-06,35.290000915527344
2019-12-09,34.279998779296875
2019-12-10,35.400001525878906
2019-12-11,35.11000061035156
2019-12-12,35.2400016784668
2019-12-13,34.9900016784668
2019-12-16,33.7599983215332
2019-12-17,34.02000045776367
2019-12-18,33.779998779296875
2019-12-19,34.36000061035156
2019-12-20,33.70000076293945
2019-12-23,32.619998931884766
2019-12-24,33.36000061035156
2019-12-26,33.77000045776367
2019-12-27,33.33000183105469
2019-12-30,33.31999969482422
2019-12-31,33.119998931884766
2020-01-02,35.7400016784668
2020-01-03,34.810001373291016
2020-01-06,33.79999923706055
2020-01-07,34.06999969482422
2020-01-08,34.4900016784668
2020-01-09,35.22999954223633
2020-01-10,35.849998474121094
2020-01-13,36.88999938964844
2020-01-14,35.220001220703125
2020-01-15,35.97999954223633
2020-01-16,36.09000015258789
2020-01-17,35.560001373291016
2020-01-21,35.7400016784668
2020-01-22,34.88999938964844
2020-01-23,33.86000061035156
2020-01-24,32.400001525878906
2020-01-27,32.16999816894531
2020-01-28,31.610000610351562
2020-01-29,31.450000762939453
2020-01-30,31.149999618530273
2020-01-31,30.110000610351562
2020-02-03,31.670000076293945
2020-02-04,32.66999816894531
2020-02-05,33.060001373291016
2020-02-06,33.290000915527344
2020-02-07,31.639999389648438
2020-02-10,31.15999984741211
2020-02-11,32.08000183105469
2020-02-12,33.29999923706055
2020-02-13,33.060001373291016
2020-02-14,32.880001068115234
2020-02-18,32.38999938964844
2020-02-19,32.93000030517578
2020-02-20,32.58000183105469
2020-02-21,33.18000030517578
2020-02-24,31.510000228881836
2020-02-25,31.25
2020-02-26,32.27000045776367
2020-02-27,31.489999771118164
2020-02-28,31.719999313354492
2020-03-02,31.549999237060547
2020-03-03,31.15999984741211
2020-03-04,31.549999237060547
2020-03-05,32.61000061035156
2020-03-06,32.5
2020-03-09,30.229999542236328
2020-03-10,30.780000686645508
2020-03-11,30.09000015258789
2020-03-12,28.100000381469727
2020-03-13,28.479999542236328
2020-03-16,22.959999084472656
2020-03-17,26.280000686645508
2020-03-18,26.40999984741211
2020-03-19,25.420000076293945
2020-03-20,24.969999313354492
2020-03-23,24.649999618530273
2020-03-24,26.0
2020-03-25,27.790000915527344
2020-03-26,29.100000381469727
2020-03-27,27.020000457763672
2020-03-30,26.489999771118164
2020-03-31,27.940000534057617
2020-04-01,27.809999465942383
2020-04-02,26.479999542236328
2020-04-03,26.040000915527344
2020-04-06,28.8700008392334
2020-04-07,28.90999984741211
2020-04-08,29.34000015258789
2020-04-09,29.959999084472656
2020-04-13,29.979999542236328
2020-04-14,30.329999923706055
2020-04-15,30.440000534057617
2020-04-16,31.989999771118164
2020-04-17,30.93000030517578
2020-04-20,29.860000610351562
2020-04-21,29.100000381469727
2020-04-22,30.5
2020-04-23,29.600000381469727
2020-04-24,30.18000030517578
2020-04-27,32.0
2020-04-28,31.649999618530273
2020-04-29,32.650001525878906
2020-04-30,31.84000015258789
2020-05-01,28.65999984741211
2020-05-04,28.549999237060547
2020-05-05,28.6200008392334
2020-05-06,28.899999618530273
2020-05-07,29.030000686645508
2020-05-08,29.729999542236328
2020-05-11,29.399999618530273
2020-05-12,28.56999969482422
2020-05-13,27.299999237060547
2020-05-14,27.1299991607666
2020-05-15,26.530000686645508
2020-05-18,27.479999542236328
2020-05-19,29.899999618530273
2020-05-20,29.239999771118164
2020-05-21,28.610000610351562
2020-05-22,26.059999465942383
2020-05-26,27.559999465942383
2020-05-27,27.299999237060547
2020-05-28,26.209999084472656
2020-05-29,26.489999771118164
2020-06-01,29.350000381469727
2020-06-02,32.4900016784668
2020-06-03,34.150001525878906
2020-06-04,33.22999954223633
2020-06-05,34.54999923706055
2020-06-08,34.25
2020-06-09,32.150001525878906
2020-06-10,33.88999938964844
2020-06-11,32.029998779296875
2020-06-12,33.41999816894531
2020-06-15,33.86000061035156
2020-06-16,34.06999969482422
2020-06-17,38.0
2020-06-18,37.9900016784668
2020-06-19,40.52000045776367
2020-06-22,37.79999923706055
2020-06-23,40.040000915527344
2020-06-24,39.849998474121094
2020-06-25,40.36000061035156
2020-06-26,39.36000061035156
2020-06-29,38.470001220703125
2020-06-30,38.45000076293945
2020-07-01,38.77000045776367
2020-07-02,42.15999984741211
2020-07-06,43.599998474121094
2020-07-07,43.77000045776367
2020-07-08,46.13999938964844
2020-07-09,45.9900016784668
2020-07-10,44.56999969482422
2020-07-13,42.630001068115234
2020-07-14,41.279998779296875
2020-07-15,40.65999984741211
2020-07-16,39.79999923706055
2020-07-17,39.130001068115234
2020-07-20,40.93000030517578
2020-07-21,41.34000015258789
2020-07-22,40.540000915527344
2020-07-23,38.06999969482422
2020-07-24,37.810001373291016
2020-07-27,38.959999084472656
2020-07-28,39.52000045776367
2020-07-29,40.43000030517578
2020-07-30,40.52000045776367
2020-07-31,42.060001373291016
2020-08-03,42.79999923706055
2020-08-04,43.02000045776367
2020-08-05,43.45000076293945
2020-08-06,41.97999954223633
2020-08-07,41.58000183105469
2020-08-10,41.5
2020-08-11,40.5099983215332
2020-08-12,41.77000045776367
2020-08-13,40.29999923706055
2020-08-14,40.22999954223633
2020-08-17,42.220001220703125
2020-08-18,43.33000183105469
2020-08-19,43.959999084472656
2020-08-20,41.9900016784668
2020-08-21,38.88999938964844
2020-08-24,40.9900016784668
2020-08-25,43.220001220703125
2020-08-26,42.18000030517578
2020-08-27,41.68000030517578
2020-08-28,41.15999984741211
2020-08-31,41.439998626708984
2020-09-01,43.5
2020-09-02,41.900001525878906
2020-09-03,38.9900016784668
2020-09-04,38.70000076293945
2020-09-08,37.459999084472656
2020-09-09,37.869998931884766
2020-09-10,36.880001068115234
2020-09-11,36.79999923706055
2020-09-14,37.689998626708984
2020-09-15,37.029998779296875
2020-09-16,36.47999954223633
2020-09-17,34.75
2020-09-18,34.65999984741211
2020-09-21,34.02000045776367
2020-09-22,32.83000183105469
2020-09-23,34.06999969482422
2020-09-24,32.79999923706055
2020-09-25,32.72999954223633
2020-09-28,33.97999954223633
2020-09-29,31.8700008392334
2020-09-30,32.4900016784668
2020-10-01,33.650001525878906
2020-10-02,32.599998474121094
2020-10-05,32.91999816894531
2020-10-06,32.47999954223633
2020-10-07,32.150001525878906
2020-10-08,32.720001220703125
2020-10-09,33.779998779296875
2020-10-12,35.529998779296875
2020-10-13,35.84000015258789
2020-10-14,34.939998626708984
2020-10-15,34.400001525878906
2020-10-16,33.56999969482422
2020-10-19,34.560001373291016
2020-10-20,36.529998779296875
2020-10-21,37.540000915527344
2020-10-22,37.70000076293945
2020-10-23,38.22999954223633
2020-10-26,37.380001068115234
2020-10-27,37.900001525878906
2020-10-28,36.599998474121094
2020-10-29,37.529998779296875
2020-10-30,36.59000015258789
2020-11-02,38.09000015258789
2020-11-03,36.4900016784668
2020-11-04,37.90999984741211
2020-11-05,39.97999954223633
2020-11-06,42.380001068115234
2020-11-09,40.63999938964844
2020-11-10,38.2400016784668
2020-11-11,39.36000061035156
2020-11-12,40.810001373291016
2020-11-13,41.61000061035156
2020-11-16,39.689998626708984
2020-11-17,40.41999816894531
2020-11-18,39.5099983215332
2020-11-19,40.779998779296875
2020-11-20,41.91999816894531
2020-11-23,38.63999938964844
2020-11-24,37.470001220703125
2020-11-25,38.04999923706055
2020-11-27,38.970001220703125
2020-11-30,37.15999984741211
2020-12-01,38.84000015258789
2020-12-02,39.13999938964844
2020-12-03,38.93000030517578
2020-12-04,38.34000015258789
2020-12-07,36.95000076293945
2020-12-08,37.40999984741211
2020-12-09,36.52000045776367
2020-12-10,35.869998931884766
2020-12-11,35.54999923706055
2020-12-14,35.630001068115234
2020-12-15,34.560001373291016
2020-12-16,35.209999084472656
2020-12-17,36.439998626708984
2020-12-18,35.81999969482422
2020-12-21,35.130001068115234
2020-12-22,34.16999816894531
2020-12-23,34.54999923706055
2020-12-24,32.0099983215332
2020-12-28,31.229999542236328
2020-12-29,32.599998474121094
2020-12-30,33.68000030517578
2020-12-31,34.349998474121094
2021-01-04,34.31999969482422
2021-01-05,35.619998931884766
2021-01-06,34.91999816894531
2021-01-07,35.18000030517578
2021-01-08,36.40999984741211
2021-01-11,35.439998626708984
2021-01-12,35.83000183105469
2021-01-13,36.18000030517578
2021-01-14,35.369998931884766
2021-01-15,35.63999938964844
2021-01-19,34.68000030517578
2021-01-20,35.529998779296875
2021-01-21,34.970001220703125
2021-01-22,34.79999923706055
2021-01-25,35.54999923706055
2021-01-26,48.0
2021-01-27,43.029998779296875
2021-01-28,42.029998779296875
2021-01-29,40.9900016784668
2021-02-01,41.04999923706055
2021-02-02,39.11000061035156
2021-02-03,42.41999816894531
2021-02-04,46.4900016784668
2021-02-05,48.150001525878906
2021-02-08,50.13999938964844
2021-02-09,51.220001220703125
2021-02-10,54.97999954223633
2021-02-11,54.459999084472656
2021-02-12,54.040000915527344
2021-02-16,53.119998931884766
2021-02-17,51.90999984741211
2021-02-18,50.650001525878906
2021-02-19,52.439998626708984
2021-02-22,48.459999084472656
2021-02-23,48.90999984741211
2021-02-24,46.95000076293945
2021-02-25,47.33000183105469
2021-02-26,45.93000030517578
2021-03-01,48.209999084472656
2021-03-02,47.43000030517578
2021-03-03,45.91999816894531
2021-03-04,43.93000030517578
2021-03-05,44.66999816894531
2021-03-08,41.2599983215332
2021-03-09,43.18000030517578
2021-03-10,42.7599983215332
2021-03-11,45.209999084472656
2021-03-12,45.709999084472656
2021-03-15,45.529998779296875
2021-03-16,45.4900016784668
2021-03-17,45.81999969482422
2021-03-18,44.130001068115234
2021-03-19,44.220001220703125
2021-03-22,43.36000061035156
2021-03-23,39.75
2021-03-24,36.5
2021-03-25,34.20000076293945
2021-03-26,35.130001068115234
2021-03-29,34.529998779296875
2021-03-30,37.0099983215332
2021-03-31,38.13999938964844
2021-04-01,37.959999084472656
2021-04-05,36.75
2021-04-06,37.88999938964844
2021-04-07,36.88999938964844
2021-04-08,36.529998779296875
2021-04-09,35.150001525878906
2021-04-12,34.470001220703125
2021-04-13,34.939998626708984
2021-04-14,35.43000030517578
2021-04-15,34.33000183105469
2021-04-16,35.5
2021-04-19,35.869998931884766
2021-04-20,34.84000015258789
2021-04-21,35.689998626708984
2021-04-22,36.060001373291016
2021-04-23,37.0099983215332
2021-04-26,36.97999954223633
2021-04-27,36.41999816894531
2021-04-28,36.36000061035156
2021-04-29,35.47999954223633
2021-04-30,34.709999084472656
2021-05-03,34.06999969482422
2021-05-04,33.209999084472656
2021-05-05,32.5
2021-05-06,32.939998626708984
2021-05-07,32.91999816894531
2021-05-10,31.520000457763672
2021-05-11,32.29999923706055
2021-05-12,31.809999465942383
2021-05-13,30.799999237060547
2021-05-14,32.2599983215332
