,BFIT
2016-05-10,15.279999732971191
2016-05-11,15.15999984741211
2016-05-12,15.15999984741211
2016-05-13,15.15999984741211
2016-05-16,14.869999885559082
2016-05-17,14.84000015258789
2016-05-18,14.84000015258789
2016-05-19,14.84000015258789
2016-05-20,14.84000015258789
2016-05-23,14.899999618530273
2016-05-24,14.899999618530273
2016-05-25,14.899999618530273
2016-05-26,14.899999618530273
2016-05-27,14.899999618530273
2016-05-31,14.899999618530273
2016-06-01,14.899999618530273
2016-06-02,15.039999961853027
2016-06-03,15.039999961853027
2016-06-06,15.039999961853027
2016-06-07,15.039999961853027
2016-06-08,15.354999542236328
2016-06-09,15.354999542236328
2016-06-10,15.354999542236328
2016-06-13,15.100000381469727
2016-06-14,15.100000381469727
2016-06-15,15.100000381469727
2016-06-16,15.100000381469727
2016-06-17,15.100000381469727
2016-06-20,15.154000282287598
2016-06-21,15.154000282287598
2016-06-22,15.154000282287598
2016-06-23,15.154000282287598
2016-06-24,15.154000282287598
2016-06-27,15.154000282287598
2016-06-28,15.154000282287598
2016-06-29,15.154000282287598
2016-06-30,15.149999618530273
2016-07-01,15.149999618530273
2016-07-05,15.149999618530273
2016-07-06,15.029999732971191
2016-07-07,15.029999732971191
2016-07-08,15.460000038146973
2016-07-11,15.460000038146973
2016-07-12,15.706000328063965
2016-07-13,15.706000328063965
2016-07-14,15.779999732971191
2016-07-15,15.779999732971191
2016-07-18,15.699999809265137
2016-07-19,15.699999809265137
2016-07-20,15.699999809265137
2016-07-21,15.918999671936035
2016-07-22,15.918999671936035
2016-07-25,15.918999671936035
2016-07-26,15.918999671936035
2016-07-27,15.918999671936035
2016-07-28,15.78499984741211
2016-07-29,15.960000038146973
2016-08-01,15.960000038146973
2016-08-02,15.960000038146973
2016-08-03,15.960000038146973
2016-08-04,15.960000038146973
2016-08-05,15.960000038146973
2016-08-08,15.960000038146973
2016-08-09,15.960000038146973
2016-08-10,15.960000038146973
2016-08-11,15.960000038146973
2016-08-12,15.960000038146973
2016-08-15,15.960000038146973
2016-08-16,15.960000038146973
2016-08-17,15.960000038146973
2016-08-18,15.960000038146973
2016-08-19,15.960000038146973
2016-08-22,15.960000038146973
2016-08-23,15.960000038146973
2016-08-24,15.960000038146973
2016-08-25,15.960000038146973
2016-08-26,15.960000038146973
2016-08-29,15.960000038146973
2016-08-30,15.960000038146973
2016-08-31,15.960000038146973
2016-09-01,15.960000038146973
2016-09-02,15.960000038146973
2016-09-06,16.170000076293945
2016-09-07,16.170000076293945
2016-09-08,16.04199981689453
2016-09-09,16.04199981689453
2016-09-12,16.04199981689453
2016-09-13,15.630000114440918
2016-09-14,15.670000076293945
2016-09-15,15.699999809265137
2016-09-16,15.699999809265137
2016-09-19,15.699999809265137
2016-09-20,15.819999694824219
2016-09-21,15.899999618530273
2016-09-22,15.899999618530273
2016-09-23,15.899999618530273
2016-09-26,15.729999542236328
2016-09-27,15.960000038146973
2016-09-28,15.960000038146973
2016-09-29,15.960000038146973
2016-09-30,15.960000038146973
2016-10-03,15.8100004196167
2016-10-04,15.8100004196167
2016-10-05,15.8100004196167
2016-10-06,15.8100004196167
2016-10-07,15.8100004196167
2016-10-10,15.8100004196167
2016-10-11,15.8100004196167
2016-10-12,15.8100004196167
2016-10-13,15.262999534606934
2016-10-14,15.262999534606934
2016-10-17,15.300000190734863
2016-10-18,15.300000190734863
2016-10-19,15.300000190734863
2016-10-20,15.300000190734863
2016-10-21,15.300000190734863
2016-10-24,15.300000190734863
2016-10-25,15.300000190734863
2016-10-26,15.145999908447266
2016-10-27,15.145999908447266
2016-10-28,15.145999908447266
2016-10-31,15.145999908447266
2016-11-01,14.95300006866455
2016-11-02,14.95300006866455
2016-11-03,14.95300006866455
2016-11-04,14.95300006866455
2016-11-07,14.95300006866455
2016-11-08,14.95300006866455
2016-11-09,14.550000190734863
2016-11-10,14.550000190734863
2016-11-11,14.550000190734863
2016-11-14,14.550000190734863
2016-11-15,14.550000190734863
2016-11-16,14.550000190734863
2016-11-17,14.550000190734863
2016-11-18,14.550000190734863
2016-11-21,14.550000190734863
2016-11-22,14.550000190734863
2016-11-23,14.550000190734863
2016-11-25,14.550000190734863
2016-11-28,14.550000190734863
2016-11-29,14.550000190734863
2016-11-30,14.550000190734863
2016-12-01,14.550000190734863
2016-12-02,14.550000190734863
2016-12-05,14.550000190734863
2016-12-06,14.550000190734863
2016-12-07,14.550000190734863
2016-12-08,14.550000190734863
2016-12-09,15.0649995803833
2016-12-12,15.0649995803833
2016-12-13,15.0649995803833
2016-12-14,15.0649995803833
2016-12-15,15.0649995803833
2016-12-16,15.0649995803833
2016-12-19,14.8100004196167
2016-12-20,14.8100004196167
2016-12-21,14.8100004196167
2016-12-22,14.8100004196167
2016-12-23,14.8100004196167
2016-12-27,14.630000114440918
2016-12-28,14.630000114440918
2016-12-29,14.487000465393066
2016-12-30,14.538000106811523
2017-01-03,14.538000106811523
2017-01-04,14.538000106811523
2017-01-05,14.538000106811523
2017-01-06,14.538000106811523
2017-01-09,14.800000190734863
2017-01-10,14.800000190734863
2017-01-11,14.800000190734863
2017-01-12,14.800000190734863
2017-01-13,14.800000190734863
2017-01-17,15.029000282287598
2017-01-18,15.029000282287598
2017-01-19,15.029000282287598
2017-01-20,15.0
2017-01-23,14.890000343322754
2017-01-24,14.890000343322754
2017-01-25,15.015000343322754
2017-01-26,15.015000343322754
2017-01-27,14.890000343322754
2017-01-30,14.82800006866455
2017-01-31,14.82800006866455
2017-02-01,14.82800006866455
2017-02-02,14.82800006866455
2017-02-03,14.82800006866455
2017-02-06,14.829999923706055
2017-02-07,14.829999923706055
2017-02-08,14.829999923706055
2017-02-09,14.829999923706055
2017-02-10,14.829999923706055
2017-02-13,14.829999923706055
2017-02-14,14.819999694824219
2017-02-15,14.880000114440918
2017-02-16,14.880000114440918
2017-02-17,14.880000114440918
2017-02-21,14.88599967956543
2017-02-22,14.88599967956543
2017-02-23,14.88599967956543
2017-02-24,14.88599967956543
2017-02-27,14.88599967956543
2017-02-28,14.88599967956543
2017-03-01,14.88599967956543
2017-03-02,14.88599967956543
2017-03-03,14.88599967956543
2017-03-06,14.88599967956543
2017-03-07,14.88599967956543
2017-03-08,14.88599967956543
2017-03-09,14.88599967956543
2017-03-10,14.88599967956543
2017-03-13,14.88599967956543
2017-03-14,14.887999534606934
2017-03-15,14.887999534606934
2017-03-16,14.887999534606934
2017-03-17,14.887999534606934
2017-03-20,14.887999534606934
2017-03-21,15.088000297546387
2017-03-22,15.088000297546387
2017-03-23,15.088000297546387
2017-03-24,15.088000297546387
2017-03-27,15.15999984741211
2017-03-28,15.15999984741211
2017-03-29,15.15999984741211
2017-03-30,15.220000267028809
2017-03-31,15.220000267028809
2017-04-03,15.220000267028809
2017-04-04,15.220000267028809
2017-04-05,15.220000267028809
2017-04-06,15.220000267028809
2017-04-07,15.220000267028809
2017-04-10,15.220000267028809
2017-04-11,15.220000267028809
2017-04-12,15.220000267028809
2017-04-13,15.220000267028809
2017-04-17,15.220000267028809
2017-04-18,15.220000267028809
2017-04-19,15.220000267028809
2017-04-20,15.529999732971191
2017-04-21,15.529999732971191
2017-04-24,15.529999732971191
2017-04-25,15.529999732971191
2017-04-26,15.597000122070312
2017-04-27,15.597000122070312
2017-04-28,15.597000122070312
2017-05-01,15.597000122070312
2017-05-02,15.597000122070312
2017-05-03,15.50100040435791
2017-05-04,15.54699993133545
2017-05-05,15.717000007629395
2017-05-08,15.640000343322754
2017-05-09,15.779999732971191
2017-05-10,15.789999961853027
2017-05-11,15.789999961853027
2017-05-12,15.649999618530273
2017-05-15,15.670000076293945
2017-05-16,15.670000076293945
2017-05-17,15.670000076293945
2017-05-18,15.430000305175781
2017-05-19,15.4399995803833
2017-05-22,15.4399995803833
2017-05-23,15.4399995803833
2017-05-24,15.4399995803833
2017-05-25,15.4399995803833
2017-05-26,15.54699993133545
2017-05-30,15.579999923706055
2017-05-31,15.567000389099121
2017-06-01,15.567000389099121
2017-06-02,15.567000389099121
2017-06-05,15.817000389099121
2017-06-06,15.817000389099121
2017-06-07,15.739999771118164
2017-06-08,15.739999771118164
2017-06-09,15.739999771118164
2017-06-12,15.850000381469727
2017-06-13,15.90999984741211
2017-06-14,15.90999984741211
2017-06-15,15.90999984741211
2017-06-16,15.90999984741211
2017-06-19,15.90999984741211
2017-06-20,15.90999984741211
2017-06-21,15.90999984741211
2017-06-22,15.890000343322754
2017-06-23,15.918999671936035
2017-06-26,15.918999671936035
2017-06-27,15.918999671936035
2017-06-28,15.918999671936035
2017-06-29,15.869999885559082
2017-06-30,16.1299991607666
2017-07-03,16.1299991607666
2017-07-05,16.079999923706055
2017-07-06,16.079999923706055
2017-07-07,16.079999923706055
2017-07-10,16.079999923706055
2017-07-11,15.869999885559082
2017-07-12,15.869999885559082
2017-07-13,15.869999885559082
2017-07-14,15.869999885559082
2017-07-17,16.110000610351562
2017-07-18,15.920000076293945
2017-07-19,15.920000076293945
2017-07-20,15.920000076293945
2017-07-21,15.920000076293945
2017-07-24,16.15999984741211
2017-07-25,16.15999984741211
2017-07-26,16.0
2017-07-27,16.1299991607666
2017-07-28,16.1299991607666
2017-07-31,16.149999618530273
2017-08-01,16.149999618530273
2017-08-02,16.149999618530273
2017-08-03,16.149999618530273
2017-08-04,16.149999618530273
2017-08-07,16.149999618530273
2017-08-08,16.149999618530273
2017-08-09,16.299999237060547
2017-08-10,16.299999237060547
2017-08-11,16.299999237060547
2017-08-14,16.270000457763672
2017-08-15,16.24799919128418
2017-08-16,16.24799919128418
2017-08-17,16.141000747680664
2017-08-18,15.880000114440918
2017-08-21,15.880000114440918
2017-08-22,15.930000305175781
2017-08-23,15.90999984741211
2017-08-24,15.9399995803833
2017-08-25,15.9399995803833
2017-08-28,15.850000381469727
2017-08-29,15.6850004196167
2017-08-30,15.6850004196167
2017-08-31,15.920000076293945
2017-09-01,15.920000076293945
2017-09-05,15.920000076293945
2017-09-06,15.90999984741211
2017-09-07,15.951000213623047
2017-09-08,15.951000213623047
2017-09-11,15.951000213623047
2017-09-12,16.190000534057617
2017-09-13,16.190000534057617
2017-09-14,16.219999313354492
2017-09-15,16.260000228881836
2017-09-18,16.18000030517578
2017-09-19,16.18000030517578
2017-09-20,16.18000030517578
2017-09-21,16.100000381469727
2017-09-22,16.100000381469727
2017-09-25,15.899999618530273
2017-09-26,16.020000457763672
2017-09-27,16.100000381469727
2017-09-28,16.100000381469727
2017-09-29,16.049999237060547
2017-10-02,15.979999542236328
2017-10-03,15.979999542236328
2017-10-04,15.979999542236328
2017-10-05,15.979999542236328
2017-10-06,15.979999542236328
2017-10-09,15.979999542236328
2017-10-10,15.979999542236328
2017-10-11,16.260000228881836
2017-10-12,16.260000228881836
2017-10-13,16.239999771118164
2017-10-16,16.239999771118164
2017-10-17,16.239999771118164
2017-10-18,16.239999771118164
2017-10-19,16.100000381469727
2017-10-20,16.100000381469727
2017-10-23,16.100000381469727
2017-10-24,16.100000381469727
2017-10-25,16.229000091552734
2017-10-26,16.229000091552734
2017-10-27,16.229000091552734
2017-10-30,16.229000091552734
2017-10-31,16.329999923706055
2017-11-01,16.329999923706055
2017-11-02,16.329999923706055
2017-11-03,16.329999923706055
2017-11-06,16.329999923706055
2017-11-07,15.984000205993652
2017-11-08,15.984000205993652
2017-11-09,15.984000205993652
2017-11-10,15.984000205993652
2017-11-13,15.949999809265137
2017-11-14,16.04800033569336
2017-11-15,16.04800033569336
2017-11-16,16.04800033569336
2017-11-17,16.04800033569336
2017-11-20,16.559999465942383
2017-11-21,16.613000869750977
2017-11-22,16.639999389648438
2017-11-24,16.639999389648438
2017-11-27,16.639999389648438
2017-11-28,16.690000534057617
2017-11-29,16.81999969482422
2017-11-30,16.81999969482422
2017-12-01,16.81999969482422
2017-12-04,16.66699981689453
2017-12-05,16.68000030517578
2017-12-06,16.68000030517578
2017-12-07,16.68000030517578
2017-12-08,16.9689998626709
2017-12-11,16.9689998626709
2017-12-12,16.9689998626709
2017-12-13,16.9689998626709
2017-12-14,16.9689998626709
2017-12-15,16.9689998626709
2017-12-18,16.940000534057617
2017-12-19,16.924999237060547
2017-12-20,16.924999237060547
2017-12-21,17.020000457763672
2017-12-22,17.020000457763672
2017-12-26,17.020000457763672
2017-12-27,17.020000457763672
2017-12-28,17.020000457763672
2017-12-29,16.65999984741211
2018-01-02,16.65999984741211
2018-01-03,16.780000686645508
2018-01-04,16.729999542236328
2018-01-05,16.729999542236328
2018-01-08,16.729999542236328
2018-01-09,16.735000610351562
2018-01-10,16.672000885009766
2018-01-11,16.764999389648438
2018-01-12,16.809999465942383
2018-01-16,16.809999465942383
2018-01-17,16.809999465942383
2018-01-18,16.809999465942383
2018-01-19,16.809999465942383
2018-01-22,17.43000030517578
2018-01-23,17.469999313354492
2018-01-24,17.509000778198242
2018-01-25,17.604999542236328
2018-01-26,17.56100082397461
2018-01-29,17.610000610351562
2018-01-30,17.4950008392334
2018-01-31,17.5
2018-02-01,17.5
2018-02-02,17.5
2018-02-05,16.673999786376953
2018-02-06,16.631000518798828
2018-02-07,16.631000518798828
2018-02-08,16.628999710083008
2018-02-09,16.496999740600586
2018-02-12,16.496999740600586
2018-02-13,16.496999740600586
2018-02-14,16.496999740600586
2018-02-15,17.040000915527344
2018-02-16,17.18000030517578
2018-02-20,17.038999557495117
2018-02-21,17.038999557495117
2018-02-22,17.038999557495117
2018-02-23,17.139999389648438
2018-02-26,17.31999969482422
2018-02-27,17.31999969482422
2018-02-28,17.31999969482422
2018-03-01,16.69300079345703
2018-03-02,16.559999465942383
2018-03-05,16.559999465942383
2018-03-06,16.559999465942383
2018-03-07,16.559999465942383
2018-03-08,17.25
2018-03-09,17.25
2018-03-12,17.25
2018-03-13,17.25
2018-03-14,17.25
2018-03-15,17.579999923706055
2018-03-16,17.572999954223633
2018-03-19,17.572999954223633
2018-03-20,17.572999954223633
2018-03-21,17.572999954223633
2018-03-22,17.4689998626709
2018-03-23,17.4689998626709
2018-03-26,17.399999618530273
2018-03-27,17.399999618530273
2018-03-28,17.399999618530273
2018-03-29,17.399999618530273
2018-04-02,17.298999786376953
2018-04-03,17.482999801635742
2018-04-04,17.69499969482422
2018-04-05,17.709999084472656
2018-04-06,17.82699966430664
2018-04-09,17.760000228881836
2018-04-10,17.799999237060547
2018-04-11,17.81999969482422
2018-04-12,17.989999771118164
2018-04-13,17.809999465942383
2018-04-16,17.809999465942383
2018-04-17,17.809999465942383
2018-04-18,17.950000762939453
2018-04-19,17.850000381469727
2018-04-20,17.81999969482422
2018-04-23,17.72100067138672
2018-04-24,17.670000076293945
2018-04-25,17.68000030517578
2018-04-26,17.799999237060547
2018-04-27,17.799999237060547
2018-04-30,17.829999923706055
2018-05-01,17.764999389648438
2018-05-02,17.764999389648438
2018-05-03,17.764999389648438
2018-05-04,17.829999923706055
2018-05-07,17.829999923706055
2018-05-08,17.8700008392334
2018-05-09,17.829999923706055
2018-05-10,17.829999923706055
2018-05-11,18.0
2018-05-14,18.110000610351562
2018-05-15,17.97800064086914
2018-05-16,18.090999603271484
2018-05-17,18.090999603271484
2018-05-18,18.1299991607666
2018-05-21,18.25
2018-05-22,18.2450008392334
2018-05-23,18.2450008392334
2018-05-24,18.239999771118164
2018-05-25,18.239999771118164
2018-05-29,18.239999771118164
2018-05-30,18.239999771118164
2018-05-31,18.437999725341797
2018-06-01,18.437999725341797
2018-06-04,18.84000015258789
2018-06-05,18.98200035095215
2018-06-06,19.106000900268555
2018-06-07,18.950000762939453
2018-06-08,18.979999542236328
2018-06-11,18.979999542236328
2018-06-12,19.25
2018-06-13,19.280000686645508
2018-06-14,19.280000686645508
2018-06-15,19.156999588012695
2018-06-18,19.040000915527344
2018-06-19,18.770000457763672
2018-06-20,19.040000915527344
2018-06-21,19.0
2018-06-22,19.040000915527344
2018-06-25,18.979999542236328
2018-06-26,18.856000900268555
2018-06-27,18.856000900268555
2018-06-28,18.700000762939453
2018-06-29,18.92099952697754
2018-07-02,18.92099952697754
2018-07-03,18.809999465942383
2018-07-05,18.780000686645508
2018-07-06,18.913000106811523
2018-07-09,18.957000732421875
2018-07-10,18.920000076293945
2018-07-11,18.7189998626709
2018-07-12,18.709999084472656
2018-07-13,18.913999557495117
2018-07-16,18.850000381469727
2018-07-17,18.95800018310547
2018-07-18,18.950000762939453
2018-07-19,18.8799991607666
2018-07-20,18.8799991607666
2018-07-23,19.010000228881836
2018-07-24,18.969999313354492
2018-07-25,19.04400062561035
2018-07-26,19.049999237060547
2018-07-27,18.79199981689453
2018-07-30,18.610000610351562
2018-07-31,18.53700065612793
2018-08-01,18.53700065612793
2018-08-02,18.68000030517578
2018-08-03,19.170000076293945
2018-08-06,18.996000289916992
2018-08-07,18.929000854492188
2018-08-08,19.020000457763672
2018-08-09,19.290000915527344
2018-08-10,19.290000915527344
2018-08-13,19.027000427246094
2018-08-14,18.9689998626709
2018-08-15,18.9689998626709
2018-08-16,18.8799991607666
2018-08-17,19.041000366210938
2018-08-20,19.041000366210938
2018-08-21,19.299999237060547
2018-08-22,19.518999099731445
2018-08-23,19.518999099731445
2018-08-24,19.510000228881836
2018-08-27,19.56800079345703
2018-08-28,19.601999282836914
2018-08-29,19.75
2018-08-30,19.641000747680664
2018-08-31,19.82900047302246
2018-09-04,19.639999389648438
2018-09-05,19.150999069213867
2018-09-06,19.382999420166016
2018-09-07,19.1200008392334
2018-09-10,19.450000762939453
2018-09-11,19.535999298095703
2018-09-12,19.548999786376953
2018-09-13,19.670000076293945
2018-09-14,19.621000289916992
2018-09-17,19.6200008392334
2018-09-18,19.650999069213867
2018-09-19,19.59000015258789
2018-09-20,19.739999771118164
2018-09-21,19.4689998626709
2018-09-24,19.700000762939453
2018-09-25,19.799999237060547
2018-09-26,19.895000457763672
2018-09-27,19.628000259399414
2018-09-28,19.674999237060547
2018-10-01,19.691999435424805
2018-10-02,19.5
2018-10-03,19.5
2018-10-04,19.01300048828125
2018-10-05,18.969999313354492
2018-10-08,18.826000213623047
2018-10-09,18.760000228881836
2018-10-10,18.229999542236328
2018-10-11,18.079999923706055
2018-10-12,18.253999710083008
2018-10-15,18.253999710083008
2018-10-16,18.405000686645508
2018-10-17,18.405000686645508
2018-10-18,18.405000686645508
2018-10-19,18.29199981689453
2018-10-22,18.246999740600586
2018-10-23,18.059999465942383
2018-10-24,17.985000610351562
2018-10-25,17.909000396728516
2018-10-26,17.909000396728516
2018-10-29,17.84000015258789
2018-10-30,17.84000015258789
2018-10-31,18.190000534057617
2018-11-01,18.48200035095215
2018-11-02,18.48200035095215
2018-11-05,18.48200035095215
2018-11-06,18.48200035095215
2018-11-07,18.48200035095215
2018-11-08,18.48200035095215
2018-11-09,18.48200035095215
2018-11-12,18.440000534057617
2018-11-13,18.440000534057617
2018-11-14,18.825000762939453
2018-11-15,18.825000762939453
2018-11-16,18.850000381469727
2018-11-19,18.450000762939453
2018-11-20,17.941999435424805
2018-11-21,18.349000930786133
2018-11-23,18.479999542236328
2018-11-26,18.549999237060547
2018-11-27,18.41200065612793
2018-11-28,18.809999465942383
2018-11-29,18.809999465942383
2018-11-30,18.444000244140625
2018-12-03,18.444000244140625
2018-12-04,18.774999618530273
2018-12-06,18.6200008392334
2018-12-07,18.329999923706055
2018-12-10,18.0
2018-12-11,18.139999389648438
2018-12-12,18.084999084472656
2018-12-13,17.916000366210938
2018-12-14,17.916000366210938
2018-12-17,17.600000381469727
2018-12-18,17.527000427246094
2018-12-19,17.527000427246094
2018-12-20,16.961999893188477
2018-12-21,17.059999465942383
2018-12-24,16.808000564575195
2018-12-26,17.01799964904785
2018-12-27,17.219999313354492
2018-12-28,17.6200008392334
2018-12-31,17.600000381469727
2019-01-02,17.464000701904297
2019-01-03,17.464000701904297
2019-01-04,17.690000534057617
2019-01-07,18.149999618530273
2019-01-08,18.031999588012695
2019-01-09,18.5
2019-01-10,18.25
2019-01-11,18.149999618530273
2019-01-14,18.149999618530273
2019-01-15,18.149999618530273
2019-01-16,18.274999618530273
2019-01-17,18.56999969482422
2019-01-18,18.56999969482422
2019-01-22,18.632999420166016
2019-01-23,18.655000686645508
2019-01-24,18.527999877929688
2019-01-25,18.695999145507812
2019-01-28,18.759000778198242
2019-01-29,18.84000015258789
2019-01-30,18.934999465942383
2019-01-31,18.89699935913086
2019-02-01,18.889999389648438
2019-02-04,18.979999542236328
2019-02-05,19.17799949645996
2019-02-06,19.045000076293945
2019-02-07,18.860000610351562
2019-02-08,18.860000610351562
2019-02-11,18.959999084472656
2019-02-12,19.200000762939453
2019-02-13,19.09000015258789
2019-02-14,19.18000030517578
2019-02-15,19.0049991607666
2019-02-19,19.0049991607666
2019-02-20,19.350000381469727
2019-02-21,19.350000381469727
2019-02-22,19.170000076293945
2019-02-25,19.030000686645508
2019-02-26,19.333999633789062
2019-02-27,19.3700008392334
2019-02-28,19.3700008392334
2019-03-01,19.493000030517578
2019-03-04,19.493000030517578
2019-03-05,19.690000534057617
2019-03-06,19.549999237060547
2019-03-07,19.45800018310547
2019-03-08,19.45800018310547
2019-03-11,19.28499984741211
2019-03-12,19.28499984741211
2019-03-13,19.489999771118164
2019-03-14,19.420000076293945
2019-03-15,19.600000381469727
2019-03-18,19.722000122070312
2019-03-19,19.920000076293945
2019-03-20,19.920000076293945
2019-03-21,19.709999084472656
2019-03-22,19.149999618530273
2019-03-25,19.34000015258789
2019-03-26,19.5
2019-03-27,19.398000717163086
2019-03-28,19.398000717163086
2019-03-29,19.607999801635742
2019-04-01,19.799999237060547
2019-04-02,19.62299919128418
2019-04-03,19.809999465942383
2019-04-04,19.809999465942383
2019-04-05,19.729999542236328
2019-04-08,19.70800018310547
2019-04-09,19.540000915527344
2019-04-10,19.799999237060547
2019-04-11,19.809999465942383
2019-04-12,19.9689998626709
2019-04-15,20.260000228881836
2019-04-16,20.329999923706055
2019-04-17,20.34000015258789
2019-04-18,20.059999465942383
2019-04-22,19.979999542236328
2019-04-23,20.110000610351562
2019-04-24,20.299999237060547
2019-04-25,20.020999908447266
2019-04-26,20.118000030517578
2019-04-29,20.388999938964844
2019-04-30,20.238000869750977
2019-05-01,20.238000869750977
2019-05-02,20.368000030517578
2019-05-03,20.523000717163086
2019-05-06,20.270000457763672
2019-05-07,20.152000427246094
2019-05-08,20.152000427246094
2019-05-09,20.059999465942383
2019-05-10,20.10099983215332
2019-05-13,19.57200050354004
2019-05-14,19.62299919128418
2019-05-15,19.93000030517578
2019-05-16,19.868999481201172
2019-05-17,19.690000534057617
2019-05-20,19.683000564575195
2019-05-21,19.628999710083008
2019-05-22,19.667999267578125
2019-05-23,19.472999572753906
2019-05-24,19.29599952697754
2019-05-28,19.29599952697754
2019-05-29,19.040000915527344
2019-05-30,19.05900001525879
2019-05-31,18.829999923706055
2019-06-03,18.760000228881836
2019-06-04,19.08099937438965
2019-06-05,19.08099937438965
2019-06-06,19.149999618530273
2019-06-07,19.40999984741211
2019-06-10,19.799999237060547
2019-06-11,19.600000381469727
2019-06-12,19.600000381469727
2019-06-13,19.600000381469727
2019-06-14,19.68000030517578
2019-06-17,19.885000228881836
2019-06-18,19.90999984741211
2019-06-19,19.989999771118164
2019-06-20,19.979999542236328
2019-06-21,19.829999923706055
2019-06-24,19.700000762939453
2019-06-25,19.8700008392334
2019-06-26,19.8700008392334
2019-06-27,19.690000534057617
2019-06-28,19.700000762939453
2019-07-01,19.93000030517578
2019-07-02,19.90999984741211
2019-07-03,19.90999984741211
2019-07-05,19.847999572753906
2019-07-08,19.93000030517578
2019-07-09,19.746000289916992
2019-07-10,19.969999313354492
2019-07-11,19.600000381469727
2019-07-12,19.763999938964844
2019-07-15,19.700000762939453
2019-07-16,19.700000762939453
2019-07-17,19.700000762939453
2019-07-18,19.75
2019-07-19,19.579999923706055
2019-07-22,19.799999237060547
2019-07-23,19.6299991607666
2019-07-24,19.80299949645996
2019-07-25,19.735000610351562
2019-07-26,19.934999465942383
