,CHSCO
2014-11-13,28.639999389648438
2014-11-14,28.729999542236328
2014-11-17,28.729999542236328
2014-11-18,28.270000457763672
2014-11-19,28.489999771118164
2014-11-20,28.559999465942383
2014-11-21,28.56999969482422
2014-11-24,28.59000015258789
2014-11-25,28.59000015258789
2014-11-26,28.690000534057617
2014-11-28,28.549999237060547
2014-12-01,28.700000762939453
2014-12-02,28.739999771118164
2014-12-03,28.75
2014-12-04,28.600000381469727
2014-12-05,28.889999389648438
2014-12-08,28.84000015258789
2014-12-09,28.899999618530273
2014-12-10,28.959999084472656
2014-12-11,28.829999923706055
2014-12-12,28.899999618530273
2014-12-15,28.5
2014-12-16,28.469999313354492
2014-12-17,28.56999969482422
2014-12-18,28.6200008392334
2014-12-19,28.719999313354492
2014-12-22,28.719999313354492
2014-12-23,28.40999984741211
2014-12-24,28.309999465942383
2014-12-26,28.469999313354492
2014-12-29,28.549999237060547
2014-12-30,28.600000381469727
2014-12-31,28.510000228881836
2015-01-02,28.690000534057617
2015-01-05,28.350000381469727
2015-01-06,28.399999618530273
2015-01-07,28.450000762939453
2015-01-08,28.520000457763672
2015-01-09,28.479999542236328
2015-01-12,28.709999084472656
2015-01-13,27.979999542236328
2015-01-14,27.5
2015-01-15,27.68000030517578
2015-01-16,28.0
2015-01-20,27.90999984741211
2015-01-21,27.979999542236328
2015-01-22,27.969999313354492
2015-01-23,27.950000762939453
2015-01-26,28.1299991607666
2015-01-27,28.0
2015-01-28,28.100000381469727
2015-01-29,28.020000457763672
2015-01-30,28.079999923706055
2015-02-02,28.1200008392334
2015-02-03,28.079999923706055
2015-02-04,28.040000915527344
2015-02-05,28.059999465942383
2015-02-06,28.010000228881836
2015-02-09,28.43000030517578
2015-02-10,28.450000762939453
2015-02-11,28.6299991607666
2015-02-12,28.649999618530273
2015-02-13,28.510000228881836
2015-02-17,28.459999084472656
2015-02-18,28.40999984741211
2015-02-19,28.709999084472656
2015-02-20,28.6299991607666
2015-02-23,28.770000457763672
2015-02-24,28.739999771118164
2015-02-25,28.809999465942383
2015-02-26,28.770000457763672
2015-02-27,28.979999542236328
2015-03-02,28.940000534057617
2015-03-03,28.969999313354492
2015-03-04,28.959999084472656
2015-03-05,28.979999542236328
2015-03-06,28.709999084472656
2015-03-09,28.56999969482422
2015-03-10,28.700000762939453
2015-03-11,28.8700008392334
2015-03-12,28.729999542236328
2015-03-13,28.299999237060547
2015-03-16,28.399999618530273
2015-03-17,28.440000534057617
2015-03-18,28.40999984741211
2015-03-19,28.399999618530273
2015-03-20,28.93000030517578
2015-03-23,28.8799991607666
2015-03-24,28.530000686645508
2015-03-25,28.5
2015-03-26,28.540000915527344
2015-03-27,28.5
2015-03-30,28.530000686645508
2015-03-31,28.549999237060547
2015-04-01,28.600000381469727
2015-04-02,28.68000030517578
2015-04-06,28.649999618530273
2015-04-07,28.6299991607666
2015-04-08,28.75
2015-04-09,28.739999771118164
2015-04-10,28.75
2015-04-13,28.799999237060547
2015-04-14,28.65999984741211
2015-04-15,28.81999969482422
2015-04-16,28.770000457763672
2015-04-17,28.950000762939453
2015-04-20,28.690000534057617
2015-04-21,28.68000030517578
2015-04-22,28.639999389648438
2015-04-23,28.700000762939453
2015-04-24,28.709999084472656
2015-04-27,28.649999618530273
2015-04-28,28.690000534057617
2015-04-29,28.649999618530273
2015-04-30,28.510000228881836
2015-05-01,28.5
2015-05-04,28.510000228881836
2015-05-05,28.5
2015-05-06,28.25
2015-05-07,28.299999237060547
2015-05-08,28.549999237060547
2015-05-11,28.459999084472656
2015-05-12,28.579999923706055
2015-05-13,28.729999542236328
2015-05-14,28.709999084472656
2015-05-15,28.8799991607666
2015-05-18,28.770000457763672
2015-05-19,28.719999313354492
2015-05-20,28.809999465942383
2015-05-21,28.799999237060547
2015-05-22,28.6299991607666
2015-05-26,28.90999984741211
2015-05-27,28.729999542236328
2015-05-28,28.899999618530273
2015-05-29,28.780000686645508
2015-06-01,28.959999084472656
2015-06-02,28.809999465942383
2015-06-03,28.940000534057617
2015-06-04,28.75
2015-06-05,28.610000610351562
2015-06-08,28.579999923706055
2015-06-09,28.760000228881836
2015-06-10,28.799999237060547
2015-06-11,28.940000534057617
2015-06-12,28.459999084472656
2015-06-15,28.389999389648438
2015-06-16,28.299999237060547
2015-06-17,28.239999771118164
2015-06-18,28.079999923706055
2015-06-19,27.670000076293945
2015-06-22,27.940000534057617
2015-06-23,27.899999618530273
2015-06-24,27.90999984741211
2015-06-25,27.860000610351562
2015-06-26,27.829999923706055
2015-06-29,27.6299991607666
2015-06-30,27.90999984741211
2015-07-01,27.969999313354492
2015-07-02,28.0
2015-07-06,28.0
2015-07-07,28.030000686645508
2015-07-08,27.959999084472656
2015-07-09,28.0
2015-07-10,27.93000030517578
2015-07-13,28.0
2015-07-14,28.040000915527344
2015-07-15,28.049999237060547
2015-07-16,28.389999389648438
2015-07-17,28.5
2015-07-20,28.479999542236328
2015-07-21,28.469999313354492
2015-07-22,28.40999984741211
2015-07-23,28.079999923706055
2015-07-24,28.15999984741211
2015-07-27,28.190000534057617
2015-07-28,28.270000457763672
2015-07-29,28.270000457763672
2015-07-30,28.31999969482422
2015-07-31,28.420000076293945
2015-08-03,28.299999237060547
2015-08-04,28.360000610351562
2015-08-05,28.360000610351562
2015-08-06,28.270000457763672
2015-08-07,28.360000610351562
2015-08-10,28.5
2015-08-11,28.540000915527344
2015-08-12,28.5
2015-08-13,28.459999084472656
2015-08-14,28.5
2015-08-17,28.520000457763672
2015-08-18,28.459999084472656
2015-08-19,28.459999084472656
2015-08-20,28.389999389648438
2015-08-21,28.329999923706055
2015-08-24,27.8799991607666
2015-08-25,27.93000030517578
2015-08-26,28.149999618530273
2015-08-27,28.209999084472656
2015-08-28,28.31999969482422
2015-08-31,28.389999389648438
2015-09-01,28.399999618530273
2015-09-02,28.389999389648438
2015-09-03,28.420000076293945
2015-09-04,28.479999542236328
2015-09-08,28.540000915527344
2015-09-09,28.549999237060547
2015-09-10,28.559999465942383
2015-09-11,28.420000076293945
2015-09-14,28.0
2015-09-15,27.940000534057617
2015-09-16,27.940000534057617
2015-09-17,27.8700008392334
2015-09-18,27.940000534057617
2015-09-21,27.8700008392334
2015-09-22,27.93000030517578
2015-09-23,28.34000015258789
2015-09-24,28.290000915527344
2015-09-25,28.469999313354492
2015-09-28,28.209999084472656
2015-09-29,28.260000228881836
2015-09-30,28.270000457763672
2015-10-01,28.010000228881836
2015-10-02,28.059999465942383
2015-10-05,28.270000457763672
2015-10-06,28.190000534057617
2015-10-07,28.31999969482422
2015-10-08,28.200000762939453
2015-10-09,28.270000457763672
2015-10-12,28.25
2015-10-13,28.270000457763672
2015-10-14,28.3799991607666
2015-10-15,28.510000228881836
2015-10-16,28.59000015258789
2015-10-19,28.600000381469727
2015-10-20,28.739999771118164
2015-10-21,28.639999389648438
2015-10-22,28.729999542236328
2015-10-23,28.75
2015-10-26,28.75
2015-10-27,28.719999313354492
2015-10-28,28.780000686645508
2015-10-29,28.799999237060547
2015-10-30,28.719999313354492
2015-11-02,28.950000762939453
2015-11-03,29.170000076293945
2015-11-04,28.979999542236328
2015-11-05,29.040000915527344
2015-11-06,28.90999984741211
2015-11-09,29.049999237060547
2015-11-10,29.020000457763672
2015-11-11,28.829999923706055
2015-11-12,28.8700008392334
2015-11-13,28.940000534057617
2015-11-16,28.809999465942383
2015-11-17,28.75
2015-11-18,28.780000686645508
2015-11-19,28.75
2015-11-20,28.850000381469727
2015-11-23,28.860000610351562
2015-11-24,28.8700008392334
2015-11-25,28.899999618530273
2015-11-27,28.950000762939453
2015-11-30,28.809999465942383
2015-12-01,28.979999542236328
2015-12-02,28.809999465942383
2015-12-03,28.959999084472656
2015-12-04,28.989999771118164
2015-12-07,28.989999771118164
2015-12-08,28.700000762939453
2015-12-09,28.770000457763672
2015-12-10,28.93000030517578
2015-12-11,28.989999771118164
2015-12-14,27.770000457763672
2015-12-15,28.209999084472656
2015-12-16,28.3799991607666
2015-12-17,28.219999313354492
2015-12-18,28.149999618530273
2015-12-21,28.280000686645508
2015-12-22,28.6200008392334
2015-12-23,28.719999313354492
2015-12-24,28.729999542236328
2015-12-28,28.84000015258789
2015-12-29,28.68000030517578
2015-12-30,28.6299991607666
2015-12-31,28.799999237060547
2016-01-04,28.809999465942383
2016-01-05,28.940000534057617
2016-01-06,28.940000534057617
2016-01-07,28.799999237060547
2016-01-08,28.8700008392334
2016-01-11,28.799999237060547
2016-01-12,28.5
2016-01-13,28.280000686645508
2016-01-14,28.209999084472656
2016-01-15,28.170000076293945
2016-01-19,28.309999465942383
2016-01-20,28.43000030517578
2016-01-21,28.209999084472656
2016-01-22,28.239999771118164
2016-01-25,27.790000915527344
2016-01-26,28.030000686645508
2016-01-27,28.200000762939453
2016-01-28,28.540000915527344
2016-01-29,28.350000381469727
2016-02-01,28.1299991607666
2016-02-02,28.09000015258789
2016-02-03,28.1299991607666
2016-02-04,28.170000076293945
2016-02-05,27.940000534057617
2016-02-08,27.59000015258789
2016-02-09,27.440000534057617
2016-02-10,27.360000610351562
2016-02-11,27.219999313354492
2016-02-12,27.110000610351562
2016-02-16,27.940000534057617
2016-02-17,28.139999389648438
2016-02-18,28.1299991607666
2016-02-19,27.8799991607666
2016-02-22,27.8799991607666
2016-02-23,27.739999771118164
2016-02-24,27.170000076293945
2016-02-25,27.420000076293945
2016-02-26,27.43000030517578
2016-02-29,27.610000610351562
2016-03-01,27.950000762939453
2016-03-02,27.899999618530273
2016-03-03,28.1299991607666
2016-03-04,27.93000030517578
2016-03-07,28.139999389648438
2016-03-08,28.15999984741211
2016-03-09,28.200000762939453
2016-03-10,28.440000534057617
2016-03-11,28.459999084472656
2016-03-14,28.690000534057617
2016-03-15,28.200000762939453
2016-03-16,28.18000030517578
2016-03-17,28.43000030517578
2016-03-18,28.190000534057617
2016-03-21,28.40999984741211
2016-03-22,28.40999984741211
2016-03-23,28.5
2016-03-24,28.110000610351562
2016-03-28,28.420000076293945
2016-03-29,28.649999618530273
2016-03-30,28.700000762939453
2016-03-31,28.6299991607666
2016-04-01,28.510000228881836
2016-04-04,28.3799991607666
2016-04-05,28.280000686645508
2016-04-06,28.389999389648438
2016-04-07,28.43000030517578
2016-04-08,28.600000381469727
2016-04-11,28.81999969482422
2016-04-12,28.440000534057617
2016-04-13,28.520000457763672
2016-04-14,28.3700008392334
2016-04-15,28.350000381469727
2016-04-18,28.3799991607666
2016-04-19,28.440000534057617
2016-04-20,28.450000762939453
2016-04-21,28.450000762939453
2016-04-22,28.350000381469727
2016-04-25,28.190000534057617
2016-04-26,28.25
2016-04-27,28.3700008392334
2016-04-28,28.049999237060547
2016-04-29,28.190000534057617
2016-05-02,28.190000534057617
2016-05-03,28.239999771118164
2016-05-04,28.18000030517578
2016-05-05,28.31999969482422
2016-05-06,28.459999084472656
2016-05-09,28.399999618530273
2016-05-10,28.459999084472656
2016-05-11,28.469999313354492
2016-05-12,28.459999084472656
2016-05-13,28.489999771118164
2016-05-16,28.489999771118164
2016-05-17,28.479999542236328
2016-05-18,28.450000762939453
2016-05-19,28.579999923706055
2016-05-20,28.549999237060547
2016-05-23,28.579999923706055
2016-05-24,28.670000076293945
2016-05-25,28.600000381469727
2016-05-26,28.68000030517578
2016-05-27,28.65999984741211
2016-05-31,28.790000915527344
2016-06-01,28.850000381469727
2016-06-02,28.8700008392334
2016-06-03,28.979999542236328
2016-06-06,28.979999542236328
2016-06-07,28.889999389648438
2016-06-08,28.93000030517578
2016-06-09,28.959999084472656
2016-06-10,28.940000534057617
2016-06-13,28.90999984741211
2016-06-14,28.530000686645508
2016-06-15,28.5
2016-06-16,28.479999542236328
2016-06-17,28.469999313354492
2016-06-20,28.40999984741211
2016-06-21,28.450000762939453
2016-06-22,28.549999237060547
2016-06-23,28.6299991607666
2016-06-24,28.469999313354492
2016-06-27,28.399999618530273
2016-06-28,28.469999313354492
2016-06-29,28.719999313354492
2016-06-30,29.049999237060547
2016-07-01,29.190000534057617
2016-07-05,29.239999771118164
2016-07-06,29.190000534057617
2016-07-07,29.200000762939453
2016-07-08,29.729999542236328
2016-07-11,29.459999084472656
2016-07-12,29.559999465942383
2016-07-13,29.350000381469727
2016-07-14,29.299999237060547
