,CFFN
1999-08-19,4.445156097412109
1999-08-20,4.472765922546387
1999-08-23,4.417545795440674
1999-08-24,4.445156097412109
1999-08-25,4.445156097412109
1999-08-26,4.472765922546387
1999-08-27,4.458961009979248
1999-08-30,4.403741836547852
1999-08-31,4.472765922546387
1999-09-01,4.445156097412109
1999-09-02,4.431351184844971
1999-09-03,4.472765922546387
1999-09-07,4.472765922546387
1999-09-08,4.472765922546387
1999-09-09,4.472765922546387
1999-09-10,4.472765922546387
1999-09-13,4.472765922546387
1999-09-14,4.472765922546387
1999-09-15,4.445156097412109
1999-09-16,4.445156097412109
1999-09-17,4.458961009979248
1999-09-20,4.445156097412109
1999-09-21,4.348522186279297
1999-09-22,4.348522186279297
1999-09-23,4.307107925415039
1999-09-24,4.334716796875
1999-09-27,4.403741836547852
1999-09-28,4.389936923980713
1999-09-29,4.403741836547852
1999-09-30,4.403741836547852
1999-10-01,4.403741836547852
1999-10-04,4.417545795440674
1999-10-05,4.445156097412109
1999-10-06,4.445156097412109
1999-10-07,4.458961009979248
1999-10-08,4.417545795440674
1999-10-11,4.417545795440674
1999-10-12,4.417545795440674
1999-10-13,4.403741836547852
1999-10-14,4.389936923980713
1999-10-15,4.3623270988464355
1999-10-18,4.389936923980713
1999-10-19,4.334716796875
1999-10-20,4.307107925415039
1999-10-21,4.334716796875
1999-10-22,4.3623270988464355
1999-10-25,4.279498100280762
1999-10-26,4.307107925415039
1999-10-27,4.307107925415039
1999-10-28,4.403741836547852
1999-10-29,4.417545795440674
1999-11-01,4.445156097412109
1999-11-02,4.389936923980713
1999-11-03,4.417545795440674
1999-11-04,4.417545795440674
1999-11-05,4.445156097412109
1999-11-08,4.431351184844971
1999-11-09,4.417545795440674
1999-11-10,4.389936923980713
1999-11-11,4.389936923980713
1999-11-12,4.389936923980713
1999-11-15,4.417545795440674
1999-11-16,4.5141801834106445
1999-11-17,4.5555949211120605
1999-11-18,4.610814094543457
1999-11-19,4.645326137542725
1999-11-22,4.5555949211120605
1999-11-23,4.5555949211120605
1999-11-24,4.500374794006348
1999-11-26,4.500374794006348
1999-11-29,4.5832037925720215
1999-11-30,4.5555949211120605
1999-12-01,4.5555949211120605
1999-12-02,4.5555949211120605
1999-12-03,4.500374794006348
1999-12-06,4.389936923980713
1999-12-07,4.445156097412109
1999-12-08,4.403741836547852
1999-12-09,4.3623270988464355
1999-12-10,4.445156097412109
1999-12-13,4.417545795440674
1999-12-14,4.417545795440674
1999-12-15,4.417545795440674
1999-12-16,4.403741836547852
1999-12-17,4.417545795440674
1999-12-20,4.389936923980713
1999-12-21,4.389936923980713
1999-12-22,4.389936923980713
1999-12-23,4.403741836547852
1999-12-27,4.334716796875
1999-12-28,4.2933030128479
1999-12-29,4.279498100280762
1999-12-30,4.279498100280762
1999-12-31,4.307107925415039
2000-01-03,4.169060230255127
2000-01-04,4.141449928283691
2000-01-05,4.141449928283691
2000-01-06,4.113840103149414
2000-01-07,4.15525484085083
2000-01-10,4.141449928283691
2000-01-11,4.15525484085083
2000-01-12,4.113840103149414
2000-01-13,4.141449928283691
2000-01-14,4.224278926849365
2000-01-18,4.196669101715088
2000-01-19,4.224278926849365
2000-01-20,4.307107925415039
2000-01-21,4.279498100280762
2000-01-24,4.224278926849365
2000-01-25,4.224278926849365
2000-01-26,4.196669101715088
2000-01-27,4.182864189147949
2000-01-28,4.279498100280762
2000-01-31,4.265693187713623
2000-02-01,4.279498100280762
2000-02-02,4.224278926849365
2000-02-03,4.196669101715088
2000-02-04,4.182864189147949
2000-02-07,4.141449928283691
2000-02-08,4.141449928283691
2000-02-09,4.127645015716553
2000-02-10,4.113840103149414
2000-02-11,4.100035190582275
2000-02-14,4.058620929718018
2000-02-15,4.058620929718018
2000-02-16,4.058620929718018
2000-02-17,4.058620929718018
2000-02-18,4.03101110458374
2000-02-22,4.072425842285156
2000-02-23,4.086231231689453
2000-02-24,4.03101110458374
2000-02-25,4.003402233123779
2000-02-28,4.003402233123779
2000-02-29,4.224278926849365
2000-03-01,4.169060230255127
2000-03-02,4.169060230255127
2000-03-03,4.196669101715088
2000-03-06,4.169060230255127
2000-03-07,4.058620929718018
2000-03-08,4.169060230255127
2000-03-09,4.224278926849365
2000-03-10,4.113840103149414
2000-03-13,4.141449928283691
2000-03-14,4.210474014282227
2000-03-15,4.210474014282227
2000-03-16,4.307107925415039
2000-03-17,4.334716796875
2000-03-20,4.251889228820801
2000-03-21,4.251889228820801
2000-03-22,4.196669101715088
2000-03-23,4.141449928283691
2000-03-24,4.086231231689453
2000-03-27,4.113840103149414
2000-03-28,4.113840103149414
2000-03-29,4.086231231689453
2000-03-30,4.113840103149414
2000-03-31,4.169060230255127
2000-04-03,4.279498100280762
2000-04-04,4.238083839416504
2000-04-05,4.169060230255127
2000-04-06,4.169060230255127
2000-04-07,4.224278926849365
2000-04-10,4.141449928283691
2000-04-11,4.100035190582275
2000-04-12,4.113840103149414
2000-04-13,4.113840103149414
2000-04-14,4.058620929718018
2000-04-17,4.141449928283691
2000-04-18,4.086231231689453
2000-04-19,4.03101110458374
2000-04-20,4.058620929718018
2000-04-24,4.03101110458374
2000-04-25,4.141449928283691
2000-04-26,4.169060230255127
2000-04-27,4.307107925415039
2000-04-28,4.307107925415039
2000-05-01,4.307107925415039
2000-05-02,4.169060230255127
2000-05-03,4.279498100280762
2000-05-04,4.403741836547852
2000-05-05,4.417545795440674
2000-05-08,4.403741836547852
2000-05-09,4.403741836547852
2000-05-10,4.445156097412109
2000-05-11,4.500374794006348
2000-05-12,4.527985095977783
2000-05-15,4.5555949211120605
2000-05-16,4.5555949211120605
2000-05-17,4.5832037925720215
2000-05-18,4.5555949211120605
2000-05-19,4.5832037925720215
2000-05-22,4.5832037925720215
2000-05-23,4.5832037925720215
2000-05-24,4.693643093109131
2000-05-25,4.721252918243408
2000-05-26,4.776472091674805
2000-05-30,4.804081916809082
2000-05-31,4.831690788269043
2000-06-01,4.8593010902404785
2000-06-02,4.8593010902404785
2000-06-05,4.8593010902404785
2000-06-06,4.610814094543457
2000-06-07,4.8593010902404785
2000-06-08,4.804081916809082
2000-06-09,4.748861789703369
2000-06-12,4.5832037925720215
2000-06-13,4.8593010902404785
2000-06-14,4.831690788269043
2000-06-15,4.776472091674805
2000-06-16,4.831690788269043
2000-06-19,4.5832037925720215
2000-06-20,4.693643093109131
2000-06-21,4.776472091674805
2000-06-22,4.666032791137695
2000-06-23,4.527985095977783
2000-06-26,4.5555949211120605
2000-06-27,4.500374794006348
2000-06-28,4.527985095977783
2000-06-29,4.666032791137695
2000-06-30,4.886910915374756
2000-07-03,4.997348785400391
2000-07-05,5.1077880859375
2000-07-06,5.190617084503174
2000-07-07,5.163006782531738
2000-07-10,5.024959087371826
2000-07-11,5.024959087371826
2000-07-12,5.1077880859375
2000-07-13,5.1077880859375
2000-07-14,5.135397911071777
2000-07-17,5.190617084503174
2000-07-18,5.218226909637451
2000-07-19,5.218226909637451
2000-07-20,5.245835781097412
2000-07-21,5.163006782531738
2000-07-24,5.135397911071777
2000-07-25,5.218226909637451
2000-07-26,5.273446083068848
2000-07-27,5.273446083068848
2000-07-28,5.273446083068848
2000-07-31,5.383884906768799
2000-08-01,5.604762077331543
2000-08-02,5.5495429039001465
2000-08-03,5.494322776794434
2000-08-04,5.577151775360107
2000-08-07,5.604762077331543
2000-08-08,5.5495429039001465
2000-08-09,5.5495429039001465
2000-08-10,5.577151775360107
2000-08-11,5.715200901031494
2000-08-14,5.659980773925781
2000-08-15,5.604762077331543
2000-08-16,5.63237190246582
2000-08-17,5.908467769622803
2000-08-18,6.0465168952941895
2000-08-21,6.18456506729126
2000-08-22,6.239783763885498
2000-08-23,6.377832889556885
2000-08-24,6.405442237854004
2000-08-25,6.405442237854004
2000-08-28,6.377832889556885
2000-08-29,6.405442237854004
2000-08-30,6.405442237854004
2000-08-31,6.405442237854004
2000-09-01,6.405442237854004
2000-09-05,6.377832889556885
2000-09-06,6.405442237854004
2000-09-07,6.460661888122559
2000-09-08,6.405442237854004
2000-09-11,6.405442237854004
2000-09-12,6.488271236419678
2000-09-13,6.488271236419678
2000-09-14,6.433052062988281
2000-09-15,6.405442237854004
2000-09-18,6.433052062988281
2000-09-19,6.515881061553955
2000-09-20,6.433052062988281
2000-09-21,6.405442237854004
2000-09-22,6.460661888122559
2000-09-25,6.433052062988281
2000-09-26,6.405442237854004
2000-09-27,6.350223064422607
2000-09-28,6.543490886688232
2000-09-29,6.460661888122559
2000-10-02,6.405442237854004
2000-10-03,6.405442237854004
2000-10-04,6.460661888122559
2000-10-05,6.405442237854004
2000-10-06,6.405442237854004
2000-10-09,6.405442237854004
2000-10-10,6.239783763885498
2000-10-11,6.212174892425537
2000-10-12,6.156954765319824
2000-10-13,6.18456506729126
2000-10-16,6.18456506729126
2000-10-17,6.07412576675415
2000-10-18,6.101736068725586
2000-10-19,6.18456506729126
2000-10-20,6.18456506729126
2000-10-23,6.18456506729126
2000-10-24,6.212174892425537
2000-10-25,6.18456506729126
2000-10-26,6.267394065856934
2000-10-27,6.212174892425537
2000-10-30,6.322612762451172
2000-10-31,6.405442237854004
2000-11-01,6.377832889556885
2000-11-02,6.377832889556885
2000-11-03,6.405442237854004
2000-11-06,6.433052062988281
2000-11-07,6.433052062988281
2000-11-08,6.405442237854004
2000-11-09,6.405442237854004
2000-11-10,6.405442237854004
2000-11-13,6.433052062988281
2000-11-14,6.433052062988281
2000-11-15,6.571100234985352
2000-11-16,6.515881061553955
2000-11-17,6.515881061553955
2000-11-20,6.405442237854004
2000-11-21,6.405442237854004
2000-11-22,6.405442237854004
2000-11-24,6.460661888122559
2000-11-27,6.405442237854004
2000-11-28,6.405442237854004
2000-11-29,6.460661888122559
2000-11-30,6.515881061553955
2000-12-01,6.543490886688232
2000-12-04,6.571100234985352
2000-12-05,6.598710060119629
2000-12-06,6.571100234985352
2000-12-07,6.571100234985352
2000-12-08,6.70914888381958
2000-12-11,7.0680742263793945
2000-12-12,7.178513050079346
2000-12-13,7.344171047210693
2000-12-14,7.150903224945068
2000-12-15,7.0680742263793945
2000-12-18,7.123293876647949
2000-12-19,7.012855052947998
2000-12-20,6.598710060119629
2000-12-21,6.930026054382324
2000-12-22,7.0680742263793945
2000-12-26,7.095684051513672
2000-12-27,7.123293876647949
2000-12-28,7.233732223510742
2000-12-29,7.39939022064209
2001-01-02,6.957635879516602
2001-01-03,7.592658042907715
2001-01-04,7.371780872344971
2001-01-05,7.206122875213623
2001-01-08,7.233732223510742
2001-01-09,6.985245227813721
2001-01-10,7.123293876647949
2001-01-11,7.164708137512207
2001-01-12,7.095684051513672
2001-01-16,7.095684051513672
2001-01-17,7.123293876647949
2001-01-18,7.233732223510742
2001-01-19,7.0680742263793945
2001-01-22,7.178513050079346
2001-01-23,7.178513050079346
2001-01-24,7.2613420486450195
2001-01-25,7.233732223510742
2001-01-26,7.233732223510742
2001-01-29,7.206122875213623
2001-01-30,7.316561222076416
2001-01-31,7.040464878082275
2001-02-01,7.206122875213623
2001-02-02,7.095684051513672
2001-02-05,7.123293876647949
2001-02-06,7.150903224945068
2001-02-07,7.178513050079346
2001-02-08,7.123293876647949
2001-02-09,7.178513050079346
2001-02-12,7.178513050079346
2001-02-13,7.040464878082275
2001-02-14,7.095684051513672
2001-02-15,7.206122875213623
2001-02-16,7.178513050079346
2001-02-20,7.0680742263793945
2001-02-21,6.957635879516602
2001-02-22,7.040464878082275
2001-02-23,7.178513050079346
2001-02-26,7.288951873779297
2001-02-27,7.150903224945068
2001-02-28,7.040464878082275
2001-03-01,7.288951873779297
2001-03-02,7.288951873779297
2001-03-05,7.206122875213623
2001-03-06,7.2613420486450195
2001-03-07,7.2613420486450195
2001-03-08,7.178513050079346
2001-03-09,7.0680742263793945
2001-03-12,7.0680742263793945
2001-03-13,7.178513050079346
2001-03-14,7.040464878082275
2001-03-15,7.040464878082275
2001-03-16,7.095684051513672
2001-03-19,7.233732223510742
2001-03-20,7.040464878082275
2001-03-21,7.040464878082275
2001-03-22,6.84719705581665
2001-03-23,7.040464878082275
2001-03-26,7.0680742263793945
2001-03-27,6.902416229248047
2001-03-28,6.902416229248047
2001-03-29,6.902416229248047
2001-03-30,7.040464878082275
2001-04-02,7.040464878082275
2001-04-03,6.902416229248047
2001-04-04,6.902416229248047
2001-04-05,6.985245227813721
2001-04-06,6.930026054382324
2001-04-09,7.045987129211426
2001-04-10,7.0724921226501465
2001-04-11,6.904624938964844
2001-04-12,7.0018110275268555
2001-04-16,6.895790100097656
2001-04-17,7.0901618003845215
2001-04-18,7.209435939788818
2001-04-19,7.054821968078613
2001-04-20,6.913459777832031
2001-04-23,7.006228923797607
2001-04-24,6.856031894683838
2001-04-25,7.103415012359619
2001-04-26,7.059238910675049
2001-04-27,7.063656806945801
2001-04-30,6.97972297668457
2001-05-01,6.988558769226074
2001-05-02,7.0018110275268555
2001-05-03,6.957635879516602
2001-05-04,7.0901618003845215
2001-05-07,7.006228923797607
2001-05-08,7.107831954956055
2001-05-09,7.121085166931152
2001-05-10,7.006228923797607
2001-05-11,7.0724921226501465
2001-05-14,7.085744857788086
2001-05-15,7.081326961517334
2001-05-16,7.125502109527588
2001-05-17,7.266863822937012
2001-05-18,7.48332405090332
2001-05-21,7.505411148071289
2001-05-22,7.425896167755127
2001-05-23,7.443565845489502
2001-05-24,7.567256927490234
2001-05-25,7.664443016052246
2001-05-29,7.624684810638428
2001-05-30,7.646772861480713
2001-05-31,7.889738082885742
2001-06-01,8.022263526916504
2001-06-04,8.075275421142578
2001-06-05,8.079692840576172
2001-06-06,8.216635704040527
2001-06-07,8.31824016571045
2001-06-08,8.06202220916748
2001-06-11,8.084110260009766
2001-06-12,8.238723754882812
2001-06-13,8.097363471984863
2001-06-14,7.978088855743408
2001-06-15,8.110614776611328
2001-06-18,8.075275421142578
2001-06-19,8.128286361694336
2001-06-20,8.322657585144043
2001-06-21,8.313822746276855
2001-06-22,8.216635704040527
2001-06-25,8.194548606872559
2001-06-26,8.216635704040527
2001-06-27,8.265229225158691
2001-06-28,8.570039749145508
2001-06-29,8.539116859436035
2001-07-02,8.287317276000977
2001-07-03,8.234307289123535
2001-07-05,8.06202220916748
2001-07-06,8.031100273132324
2001-07-09,7.960419178009033
2001-07-10,8.017847061157227
2001-07-11,8.0487699508667
2001-07-12,8.415426254272461
2001-07-13,8.366832733154297
2001-07-16,8.154790878295898
2001-07-17,8.419843673706055
2001-07-18,8.229888916015625
2001-07-19,8.335909843444824
2001-07-20,8.313822746276855
2001-07-23,8.198966026306152
2001-07-24,8.176878929138184
2001-07-25,8.163625717163086
2001-07-26,8.274065017700195
2001-07-27,8.20780086517334
2001-07-30,8.176878929138184
2001-07-31,8.172460556030273
2001-08-01,8.128286361694336
2001-08-02,8.097363471984863
2001-08-03,8.229888916015625
2001-08-06,8.221054077148438
2001-08-07,8.229888916015625
2001-08-08,8.053187370300293
2001-08-09,8.097363471984863
2001-08-10,8.10177993774414
2001-08-13,8.10619831085205
2001-08-14,8.123867988586426
2001-08-15,8.525864601135254
2001-08-16,8.720236778259277
2001-08-17,8.702567100524902
2001-08-20,8.702567100524902
2001-08-21,8.71140193939209
2001-08-22,8.720236778259277
2001-08-23,8.70698356628418
2001-08-24,8.689313888549805
2001-08-27,8.645137786865234
2001-08-28,8.640721321105957
2001-08-29,8.649556159973145
2001-08-30,8.636302947998047
2001-08-31,8.636302947998047
2001-09-04,8.645137786865234
2001-09-05,8.680479049682617
2001-09-06,8.658390998840332
2001-09-07,8.658390998840332
2001-09-10,8.658390998840332
2001-09-17,8.198966026306152
2001-09-18,8.499359130859375
2001-09-19,8.384503364562988
2001-09-20,8.508194923400879
2001-09-21,8.265229225158691
2001-09-24,8.304986953735352
2001-09-25,8.35799789428711
2001-09-26,8.415426254272461
2001-09-27,8.477272033691406
2001-09-28,8.441930770874023
2001-10-01,8.680479049682617
2001-10-02,8.698148727416992
2001-10-03,8.658390998840332
2001-10-04,8.724654197692871
2001-10-05,8.71140193939209
2001-10-08,8.525864601135254
2001-10-09,8.67164421081543
2001-10-10,8.821840286254883
2001-10-11,8.835092544555664
2001-10-12,8.786499977111816
2001-10-15,8.720236778259277
2001-10-16,8.954366683959961
2001-10-17,8.813005447387695
2001-10-18,8.804169654846191
2001-10-19,8.720236778259277
2001-10-22,8.945531845092773
2001-10-23,8.698148727416992
2001-10-24,8.724654197692871
2001-10-25,8.835092544555664
2001-10-26,8.795334815979004
2001-10-29,8.759995460510254
2001-10-30,8.746742248535156
2001-10-31,8.821840286254883
2001-11-01,8.85718059539795
2001-11-02,8.755577087402344
2001-11-05,8.843928337097168
2001-11-06,8.879267692565918
2001-11-07,8.861598014831543
2001-11-08,8.883686065673828
2001-11-09,8.821840286254883
2001-11-12,8.879267692565918
2001-11-13,9.038299560546875
2001-11-14,9.033883094787598
2001-11-15,8.861598014831543
2001-11-16,8.861598014831543
2001-11-19,9.047135353088379
2001-11-20,8.936697006225586
2001-11-21,8.927861213684082
2001-11-23,9.201748847961426
2001-11-26,9.13106918334961
2001-11-27,8.98087215423584
2001-11-28,8.896939277648926
2001-11-29,9.321022987365723
2001-11-30,8.85718059539795
2001-12-03,9.086893081665039
2001-12-04,9.44029712677002
2001-12-05,9.528648376464844
2001-12-06,9.634669303894043
2001-12-07,9.546318054199219
2001-12-10,9.351945877075195
2001-12-11,9.431462287902832
2001-12-12,9.533064842224121
2001-12-13,9.466801643371582
2001-12-14,9.462385177612305
2001-12-17,9.621416091918945
2001-12-18,9.696515083312988
2001-12-19,9.851128578186035
2001-12-20,9.502142906188965
2001-12-21,9.590493202209473
2001-12-24,9.687679290771484
2001-12-26,9.630250930786133
2001-12-27,9.656757354736328
2001-12-28,9.533064842224121
2001-12-31,9.206167221069336
2002-01-02,9.43587875366211
2002-01-03,9.16640853881836
2002-01-04,9.268013000488281
2002-01-07,9.338692665100098
2002-01-08,9.4535493850708
2002-01-09,9.418209075927734
2002-01-10,9.510977745056152
2002-01-11,9.39612102508545
2002-01-14,9.303353309631348
2002-01-15,9.36961555480957
2002-01-16,9.29010009765625
2002-01-17,9.276847839355469
2002-01-18,9.210583686828613
2002-01-22,9.16640853881836
2002-01-23,9.263594627380371
2002-01-24,9.550736427307129
2002-01-25,9.630250930786133
2002-01-28,9.705349922180176
2002-01-29,9.497724533081055
2002-01-30,9.652338981628418
2002-01-31,9.82904052734375
2002-02-01,9.647921562194824
2002-02-04,9.665592193603516
2002-02-05,9.890887260437012
2002-02-06,9.926226615905762
2002-02-07,9.895303726196289
2002-02-08,10.072006225585938
2002-02-11,10.164773941040039
2002-02-12,10.107345581054688
2002-02-13,10.111763954162598
2002-02-14,10.116181373596191
2002-02-15,10.160357475280762
2002-02-19,9.974820137023926
2002-02-20,10.270795822143555
2002-02-21,10.072006225585938
2002-02-22,10.319389343261719
2002-02-25,10.213367462158203
2002-02-26,10.314970970153809
2002-02-27,10.275213241577148
2002-02-28,10.200115203857422
2002-03-01,10.385651588439941
2002-03-04,10.222203254699707
2002-03-05,10.2045316696167
2002-03-06,10.138269424438477
2002-03-07,9.996908187866211
2002-03-08,9.95715045928955
2002-03-11,10.010160446166992
2002-03-12,9.917391777038574
2002-03-13,10.010160446166992
2002-03-14,10.10292911529541
2002-03-15,10.116181373596191
2002-03-18,10.244290351867676
2002-03-19,10.217784881591797
2002-03-20,10.107345581054688
2002-03-21,10.0985107421875
2002-03-22,10.06317138671875
2002-03-25,10.049918174743652
2002-03-26,10.160357475280762
2002-03-27,10.213367462158203
2002-03-28,10.023412704467773
2002-04-01,10.160357475280762
2002-04-02,10.138269424438477
2002-04-03,10.049918174743652
2002-04-04,10.18244457244873
2002-04-05,10.420991897583008
2002-04-08,10.580023765563965
2002-04-09,10.619782447814941
2002-04-10,10.845076560974121
2002-04-11,10.86716365814209
2002-04-12,11.317753791809082
2002-04-15,11.123381614685059
2002-04-16,11.423774719238281
2002-04-17,11.088042259216309
2002-04-18,10.800901412963867
2002-04-19,10.91133975982666
2002-04-22,10.91133975982666
2002-04-23,10.955514907836914
2002-04-24,10.902504920959473
2002-04-25,10.875999450683594
2002-04-26,10.769977569580078
2002-04-29,10.955514907836914
2002-04-30,11.255908012390137
2002-05-01,11.357512474060059
2002-05-02,11.653488159179688
2002-05-03,11.768343925476074
2002-05-06,11.755090713500977
2002-05-07,12.028979301452637
2002-05-08,11.940628051757812
2002-05-09,11.834607124328613
2002-05-10,11.733002662658691
2002-05-13,12.152669906616211
2002-05-14,12.241021156311035
2002-05-15,12.046648979187012
2002-05-16,12.285197257995605
2002-05-17,12.324954986572266
2002-05-20,12.271944046020508
2002-05-21,12.108494758605957
2002-05-22,12.276362419128418
2002-05-23,12.232186317443848
2002-05-24,12.090825080871582
2002-05-28,12.046648979187012
2002-05-29,11.847860336303711
2002-05-30,11.998056411743164
2002-05-31,11.95388126373291
2002-06-03,11.733002662658691
2002-06-04,11.675575256347656
2002-06-05,11.618146896362305
2002-06-06,11.273578643798828
2002-06-07,11.414939880371094
2002-06-10,11.375182151794434
2002-06-11,11.304500579833984
2002-06-12,11.269161224365234
2002-06-13,11.083623886108398
2002-06-14,11.251490592956543
2002-06-17,11.37076473236084
2002-06-18,11.335424423217773
2002-06-19,11.313337326049805
2002-06-20,11.295665740966797
2002-06-21,11.392851829528809
2002-06-24,11.379599571228027
2002-06-25,11.49445629119873
2002-06-26,11.556302070617676
2002-06-27,11.724167823791504
2002-06-28,11.520960807800293
2002-07-01,11.397270202636719
2002-07-02,11.582806587219238
2002-07-03,11.812519073486328
2002-07-05,12.024561882019043
2002-07-08,11.949462890625
2002-07-09,11.887618064880371
2002-07-10,11.613730430603027
2002-07-11,11.649069786071777
2002-07-12,11.556302070617676
2002-07-15,11.476785659790039
2002-07-16,11.450281143188477
2002-07-17,11.29124927520752
2002-07-18,11.194063186645508
2002-07-19,11.167557716369629
2002-07-22,11.163140296936035
2002-07-23,10.796483993530273
2002-07-24,11.02177906036377
2002-07-25,11.520960807800293
2002-07-26,11.441445350646973
2002-07-29,11.794849395751953
2002-07-30,11.507708549499512
2002-07-31,11.666740417480469
2002-08-01,11.357512474060059
2002-08-02,11.057119369506836
2002-08-05,11.030613899230957
2002-08-06,11.105711936950684
2002-08-07,11.14105224609375
2002-08-08,11.154305458068848
2002-08-09,11.136634826660156
2002-08-12,11.123381614685059
2002-08-13,11.043866157531738
2002-08-14,11.344259262084961
2002-08-15,11.348676681518555
2002-08-16,11.32658863067627
2002-08-19,11.194063186645508
2002-08-20,11.171975135803223
2002-08-21,11.171975135803223
2002-08-22,11.096877098083496
2002-08-23,11.02177906036377
2002-08-26,11.057119369506836
2002-08-27,11.123381614685059
2002-08-28,11.096877098083496
2002-08-29,11.026195526123047
2002-08-30,11.251490592956543
2002-09-03,10.929010391235352
2002-09-04,11.008525848388672
2002-09-05,11.048283576965332
2002-09-06,11.008525848388672
2002-09-09,10.999691009521484
2002-09-10,10.588858604431152
2002-09-11,10.615364074707031
2002-09-12,10.398903846740723
2002-09-13,10.580023765563965
2002-09-16,10.390069007873535
2002-09-17,10.460749626159668
2002-09-18,10.116181373596191
2002-09-19,9.784865379333496
2002-09-20,9.91297435760498
2002-09-23,9.784865379333496
2002-09-24,9.674427032470703
2002-09-25,9.78928279876709
2002-09-26,10.014577865600586
2002-09-27,9.815788269042969
2002-09-30,9.78928279876709
2002-10-01,10.036665916442871
2002-10-02,9.762778282165527
2002-10-03,9.427043914794922
2002-10-04,9.312188148498535
2002-10-07,8.998541831970215
2002-10-08,9.303353309631348
2002-10-09,9.069223403930664
2002-10-10,9.409374237060547
2002-10-11,9.550736427307129
2002-10-14,9.705349922180176
2002-10-15,10.041083335876465
2002-10-16,9.656757354736328
2002-10-17,9.904138565063477
2002-10-18,10.001324653625488
2002-10-21,10.089675903320312
2002-10-22,9.926226615905762
2002-10-23,9.97923755645752
2002-10-24,9.97923755645752
2002-10-25,10.133852005004883
2002-10-28,10.049918174743652
2002-10-29,10.085259437561035
2002-10-30,10.16919231414795
2002-10-31,10.37239933013916
2002-11-01,10.45191478729248
2002-11-04,10.474002838134766
2002-11-05,10.672792434692383
2002-11-06,10.504925727844238
2002-11-07,10.86716365814209
2002-11-08,11.498873710632324
2002-11-11,11.883199691772461
2002-11-12,11.918540000915527
2002-11-13,11.967132568359375
2002-11-14,12.214515686035156
2002-11-15,12.174757957458496
2002-11-18,12.037814140319824
2002-11-19,12.03339672088623
2002-11-20,11.949462890625
2002-11-21,12.068737030029297
2002-11-22,12.09524154663086
2002-11-25,12.068737030029297
2002-11-26,11.98922061920166
2002-11-27,12.165923118591309
2002-11-29,12.152669906616211
2002-12-02,12.218934059143066
2002-12-03,12.073155403137207
2002-12-04,12.214515686035156
2002-12-05,12.223350524902344
2002-12-06,12.32937240600586
2002-12-09,12.391218185424805
2002-12-10,12.629764556884766
