,BTEC
2020-05-15,41.803001403808594
2020-05-18,43.31999969482422
2020-05-19,42.277000427246094
2020-05-20,43.4900016784668
2020-05-21,43.03900146484375
2020-05-22,43.459999084472656
2020-05-26,42.61000061035156
2020-05-27,42.45600128173828
2020-05-28,42.060001373291016
2020-05-29,41.72999954223633
2020-06-01,42.61000061035156
2020-06-02,42.80099868774414
2020-06-03,42.38999938964844
2020-06-04,41.395999908447266
2020-06-05,41.90700149536133
2020-06-08,42.92100143432617
2020-06-09,42.6349983215332
2020-06-10,42.91999816894531
2020-06-11,40.60300064086914
2020-06-12,40.939998626708984
2020-06-15,42.46900177001953
2020-06-16,43.0099983215332
2020-06-17,43.10900115966797
2020-06-18,43.599998474121094
2020-06-19,44.51900100708008
2020-06-22,45.32600021362305
2020-06-23,45.529998779296875
2020-06-24,44.395999908447266
2020-06-25,45.0099983215332
2020-06-26,43.630001068115234
2020-06-29,43.46799850463867
2020-06-30,44.650001525878906
2020-07-01,44.737998962402344
2020-07-02,44.85300064086914
2020-07-06,45.22999954223633
2020-07-07,45.650001525878906
2020-07-08,46.361000061035156
2020-07-09,46.220001220703125
2020-07-10,45.70000076293945
2020-07-13,44.7400016784668
2020-07-14,45.7869987487793
2020-07-15,47.380001068115234
2020-07-16,46.81999969482422
2020-07-17,47.82500076293945
2020-07-20,48.04600143432617
2020-07-21,47.12099838256836
2020-07-22,46.96099853515625
2020-07-23,46.14400100708008
2020-07-24,45.0369987487793
2020-07-27,45.93000030517578
2020-07-28,45.284000396728516
2020-07-29,44.88100051879883
2020-07-30,45.516998291015625
2020-07-31,44.54999923706055
2020-08-03,46.0
2020-08-04,46.0359992980957
2020-08-05,46.18299865722656
2020-08-06,45.83599853515625
2020-08-07,45.805999755859375
2020-08-10,45.452999114990234
2020-08-11,44.106998443603516
2020-08-12,44.40800094604492
2020-08-13,44.900001525878906
2020-08-14,44.38999938964844
2020-08-17,45.650001525878906
2020-08-18,45.42499923706055
2020-08-19,45.270999908447266
2020-08-20,45.165000915527344
2020-08-21,44.66999816894531
2020-08-24,43.849998474121094
2020-08-25,44.369998931884766
2020-08-26,44.09000015258789
2020-08-27,43.91999816894531
2020-08-28,44.150001525878906
2020-08-31,44.93000030517578
2020-09-01,44.22999954223633
2020-09-02,44.66999816894531
2020-09-03,42.92300033569336
2020-09-04,42.5099983215332
2020-09-08,41.92100143432617
2020-09-09,43.029998779296875
2020-09-10,42.31999969482422
2020-09-11,42.439998626708984
2020-09-14,45.599998474121094
2020-09-15,46.1150016784668
2020-09-16,47.099998474121094
2020-09-17,46.83000183105469
2020-09-18,47.75
2020-09-21,46.130001068115234
2020-09-22,46.57600021362305
2020-09-23,45.566001892089844
2020-09-24,45.32699966430664
2020-09-25,46.66999816894531
2020-09-28,46.85300064086914
2020-09-29,47.2130012512207
2020-09-30,47.65700149536133
2020-10-01,47.70399856567383
2020-10-02,46.97999954223633
2020-10-05,49.21500015258789
2020-10-06,49.06999969482422
2020-10-07,50.45800018310547
2020-10-08,50.619998931884766
2020-10-09,51.198001861572266
2020-10-12,51.30799865722656
2020-10-13,52.040000915527344
2020-10-14,51.21099853515625
2020-10-15,51.09000015258789
2020-10-16,51.34400177001953
2020-10-19,50.4010009765625
2020-10-20,49.98400115966797
2020-10-21,48.78499984741211
2020-10-22,50.0099983215332
2020-10-23,50.233001708984375
2020-10-26,49.68199920654297
2020-10-27,50.61399841308594
2020-10-28,49.25899887084961
2020-10-29,49.7140007019043
2020-10-30,48.1879997253418
2020-11-02,48.09000015258789
2020-11-03,49.689998626708984
2020-11-04,51.689998626708984
2020-11-05,51.959999084472656
2020-11-06,51.19599914550781
2020-11-09,52.22999954223633
2020-11-10,51.790000915527344
2020-11-11,52.68000030517578
2020-11-12,52.70000076293945
2020-11-13,53.27000045776367
2020-11-16,53.12699890136719
2020-11-17,53.29999923706055
2020-11-18,52.540000915527344
2020-11-19,52.599998474121094
2020-11-20,53.215999603271484
2020-11-23,53.54399871826172
2020-11-24,53.209999084472656
2020-11-25,53.525001525878906
2020-11-27,55.40999984741211
2020-11-30,56.060001373291016
2020-12-01,55.88999938964844
2020-12-02,55.750999450683594
2020-12-03,56.374000549316406
2020-12-04,57.31999969482422
2020-12-07,57.599998474121094
2020-12-08,58.91999816894531
2020-12-09,57.486000061035156
2020-12-10,59.119998931884766
2020-12-11,59.0099983215332
2020-12-14,59.70000076293945
2020-12-15,60.119998931884766
2020-12-16,59.426998138427734
2020-12-17,60.029998779296875
2020-12-18,60.2859992980957
2020-12-21,61.22999954223633
2020-12-22,62.560001373291016
2020-12-23,62.18000030517578
2020-12-24,61.584999084472656
2020-12-28,60.27000045776367
2020-12-29,58.95399856567383
2020-12-30,59.540000915527344
2020-12-31,58.720001220703125
2021-01-04,58.099998474121094
2021-01-05,58.41899871826172
2021-01-06,59.51900100708008
2021-01-07,62.060001373291016
2021-01-08,61.7599983215332
2021-01-11,61.790000915527344
2021-01-12,62.529998779296875
2021-01-13,62.63999938964844
2021-01-14,64.16000366210938
2021-01-15,63.68000030517578
2021-01-19,64.66999816894531
2021-01-20,64.77300262451172
2021-01-21,64.0
2021-01-22,64.65799713134766
2021-01-25,65.12000274658203
2021-01-26,64.2229995727539
2021-01-27,62.60200119018555
2021-01-28,62.900001525878906
2021-01-29,63.25
2021-02-01,64.62200164794922
2021-02-02,65.78099822998047
2021-02-03,65.78500366210938
2021-02-04,67.0199966430664
2021-02-05,68.44000244140625
2021-02-08,70.77999877929688
2021-02-09,70.24299621582031
2021-02-10,69.41000366210938
2021-02-11,69.30999755859375
2021-02-12,69.20500183105469
2021-02-16,67.77999877929688
2021-02-17,67.35800170898438
2021-02-18,66.05000305175781
2021-02-19,67.2030029296875
2021-02-22,64.79000091552734
2021-02-23,63.459999084472656
2021-02-24,64.45999908447266
2021-02-25,62.040000915527344
2021-02-26,62.47999954223633
2021-03-01,64.23999786376953
2021-03-02,62.71799850463867
2021-03-03,59.5099983215332
2021-03-04,56.91600036621094
2021-03-05,58.150001525878906
2021-03-08,56.439998626708984
2021-03-09,58.67300033569336
2021-03-10,59.11000061035156
2021-03-11,61.31999969482422
2021-03-12,60.9900016784668
2021-03-15,61.900001525878906
2021-03-16,61.5
2021-03-17,61.810001373291016
2021-03-18,59.290000915527344
2021-03-19,60.56999969482422
2021-03-22,61.33000183105469
2021-03-23,58.470001220703125
2021-03-24,56.0
2021-03-25,56.77000045776367
2021-03-26,55.84000015258789
2021-03-29,54.75600051879883
2021-03-30,55.45199966430664
2021-03-31,57.869998931884766
2021-04-01,58.310001373291016
2021-04-05,58.28499984741211
2021-04-06,58.11199951171875
2021-04-07,56.61000061035156
2021-04-08,57.19499969482422
2021-04-09,57.060001373291016
2021-04-12,56.09000015258789
2021-04-13,57.06999969482422
2021-04-14,58.13999938964844
2021-04-15,58.810001373291016
2021-04-16,58.529998779296875
2021-04-19,57.18000030517578
2021-04-20,56.97999954223633
2021-04-21,58.62200164794922
2021-04-22,59.042999267578125
2021-04-23,59.439998626708984
2021-04-26,61.279998779296875
2021-04-27,61.11000061035156
2021-04-28,61.33399963378906
2021-04-29,60.5099983215332
2021-04-30,60.029998779296875
2021-05-03,58.83700180053711
2021-05-04,56.31999969482422
2021-05-05,55.50400161743164
2021-05-06,54.257999420166016
2021-05-07,54.75899887084961
2021-05-10,52.279998779296875
2021-05-11,52.81999969482422
2021-05-12,51.722999572753906
2021-05-13,51.250999450683594
2021-05-14,52.90999984741211
