,HAS
1980-06-23,0.11193399876356125
1980-06-24,0.11193399876356125
1980-06-25,0.10973899811506271
1980-06-26,0.11412899941205978
1980-06-27,0.10973899811506271
1980-06-30,0.10973899811506271
1980-07-01,0.10973899811506271
1980-07-02,0.10973899811506271
1980-07-03,0.11412899941205978
1980-07-07,0.11412899941205978
1980-07-08,0.11193399876356125
1980-07-09,0.12290800362825394
1980-07-10,0.1382720023393631
1980-07-11,0.13388200104236603
1980-07-14,0.14266100525856018
1980-07-15,0.1382720023393631
1980-07-16,0.1382720023393631
1980-07-17,0.1382720023393631
1980-07-18,0.13607700169086456
1980-07-21,0.14046600461006165
1980-07-22,0.14046600461006165
1980-07-23,0.1382720023393631
1980-07-24,0.14046600461006165
1980-07-25,0.14046600461006165
1980-07-28,0.1382720023393631
1980-07-29,0.13607700169086456
1980-07-30,0.1382720023393631
1980-07-31,0.14266100525856018
1980-08-01,0.14046600461006165
1980-08-04,0.1382720023393631
1980-08-05,0.14046600461006165
1980-08-06,0.14705100655555725
1980-08-07,0.15802499651908875
1980-08-08,0.1492460072040558
1980-08-11,0.15802499651908875
1980-08-12,0.16241399943828583
1980-08-13,0.16241399943828583
1980-08-14,0.16241399943828583
1980-08-15,0.16241399943828583
1980-08-18,0.15363499522209167
1980-08-19,0.1558299958705902
1980-08-20,0.15802499651908875
1980-08-21,0.15143999457359314
1980-08-22,0.15802499651908875
1980-08-25,0.15143999457359314
1980-08-26,0.1558299958705902
1980-08-27,0.15143999457359314
1980-08-28,0.1492460072040558
1980-08-29,0.15363499522209167
1980-09-02,0.1492460072040558
1980-09-03,0.14485600590705872
1980-09-04,0.14485600590705872
1980-09-05,0.1492460072040558
1980-09-08,0.14485600590705872
1980-09-09,0.14266100525856018
1980-09-10,0.13388200104236603
1980-09-11,0.14705100655555725
1980-09-12,0.15363499522209167
1980-09-15,0.1492460072040558
1980-09-16,0.1492460072040558
1980-09-17,0.14705100655555725
1980-09-18,0.14705100655555725
1980-09-19,0.14485600590705872
1980-09-22,0.1558299958705902
1980-09-23,0.1492460072040558
1980-09-24,0.14485600590705872
1980-09-25,0.15143999457359314
1980-09-26,0.14705100655555725
1980-09-29,0.14485600590705872
1980-09-30,0.14266100525856018
1980-10-01,0.14046600461006165
1980-10-02,0.1492460072040558
1980-10-03,0.15143999457359314
1980-10-06,0.15363499522209167
1980-10-07,0.15143999457359314
1980-10-08,0.1558299958705902
1980-10-09,0.15363499522209167
1980-10-10,0.1558299958705902
1980-10-13,0.1558299958705902
1980-10-14,0.15363499522209167
1980-10-15,0.1558299958705902
1980-10-16,0.1558299958705902
1980-10-17,0.1558299958705902
1980-10-20,0.15802499651908875
1980-10-21,0.1558299958705902
1980-10-22,0.1492460072040558
1980-10-23,0.14485600590705872
1980-10-24,0.14705100655555725
1980-10-27,0.1492460072040558
1980-10-28,0.15143999457359314
1980-10-29,0.15143999457359314
1980-10-30,0.15363499522209167
1980-10-31,0.1492460072040558
1980-11-03,0.1492460072040558
1980-11-05,0.15363499522209167
1980-11-06,0.1492460072040558
1980-11-07,0.1492460072040558
1980-11-10,0.14705100655555725
1980-11-11,0.1492460072040558
1980-11-12,0.1492460072040558
1980-11-13,0.15802499651908875
1980-11-14,0.15363499522209167
1980-11-17,0.15363499522209167
1980-11-18,0.15802499651908875
1980-11-19,0.1558299958705902
1980-11-20,0.15363499522209167
1980-11-21,0.1558299958705902
1980-11-24,0.1602189987897873
1980-11-25,0.1668040007352829
1980-11-26,0.18436199426651
1980-11-28,0.17997300624847412
1980-12-01,0.17119300365447998
1980-12-02,0.17338800430297852
1980-12-03,0.17558300495147705
1980-12-04,0.17997300624847412
1980-12-05,0.17558300495147705
1980-12-08,0.15802499651908875
1980-12-09,0.16241399943828583
1980-12-10,0.16241399943828583
1980-12-11,0.15363499522209167
1980-12-12,0.15802499651908875
1980-12-15,0.1558299958705902
1980-12-16,0.1602189987897873
1980-12-17,0.15802499651908875
1980-12-18,0.15802499651908875
1980-12-19,0.1602189987897873
1980-12-22,0.16241399943828583
1980-12-23,0.16460900008678436
1980-12-24,0.17119300365447998
1980-12-26,0.17119300365447998
1980-12-29,0.16899900138378143
1980-12-30,0.16460900008678436
1980-12-31,0.17558300495147705
1981-01-02,0.17338800430297852
1981-01-05,0.16899900138378143
1981-01-06,0.17119300365447998
1981-01-07,0.16899900138378143
1981-01-08,0.17119300365447998
1981-01-09,0.16460900008678436
1981-01-12,0.1602189987897873
1981-01-13,0.16460900008678436
1981-01-14,0.16241399943828583
1981-01-15,0.16241399943828583
1981-01-16,0.16460900008678436
1981-01-19,0.1668040007352829
1981-01-20,0.1668040007352829
1981-01-21,0.1668040007352829
1981-01-22,0.1602189987897873
1981-01-23,0.15802499651908875
1981-01-26,0.15363499522209167
1981-01-27,0.15802499651908875
1981-01-28,0.15802499651908875
1981-01-29,0.15363499522209167
1981-01-30,0.16241399943828583
1981-02-02,0.1558299958705902
1981-02-03,0.15363499522209167
1981-02-04,0.15802499651908875
1981-02-05,0.15363499522209167
1981-02-06,0.15802499651908875
1981-02-09,0.15802499651908875
1981-02-10,0.17338800430297852
1981-02-11,0.17558300495147705
1981-02-12,0.17338800430297852
1981-02-13,0.17338800430297852
1981-02-17,0.18655699491500854
1981-02-18,0.18655699491500854
1981-02-19,0.18216699361801147
1981-02-20,0.2128939926624298
1981-02-23,0.20631000399589539
1981-02-24,0.20192000269889832
1981-02-25,0.1953359991312027
1981-02-26,0.20411500334739685
1981-02-27,0.2238679975271225
1981-03-02,0.22167399525642395
1981-03-03,0.22606299817562103
1981-03-04,0.22606299817562103
1981-03-05,0.21947899460792542
1981-03-06,0.21947899460792542
1981-03-09,0.22825799882411957
1981-03-10,0.22606299817562103
1981-03-11,0.22167399525642395
1981-03-12,0.22167399525642395
1981-03-13,0.2238679975271225
1981-03-16,0.22825799882411957
1981-03-17,0.2238679975271225
1981-03-18,0.23264700174331665
1981-03-19,0.25020599365234375
1981-03-20,0.25020599365234375
1981-03-23,0.24581600725650787
1981-03-24,0.24801099300384521
1981-03-25,0.23703700304031372
1981-03-26,0.23703700304031372
1981-03-27,0.2414270043373108
1981-03-30,0.23923200368881226
1981-03-31,0.23484200239181519
1981-04-01,0.23484200239181519
1981-04-02,0.22825799882411957
1981-04-03,0.23264700174331665
1981-04-06,0.2238679975271225
1981-04-07,0.2304529994726181
1981-04-08,0.23264700174331665
1981-04-09,0.22825799882411957
1981-04-10,0.24581600725650787
1981-04-13,0.254595011472702
1981-04-14,0.24801099300384521
1981-04-15,0.2655690014362335
1981-04-16,0.2721540033817291
1981-04-20,0.26776400208473206
1981-04-21,0.26118001341819763
1981-04-22,0.263374000787735
1981-04-23,0.254595011472702
1981-04-24,0.25020599365234375
1981-04-27,0.24581600725650787
1981-04-28,0.24362100660800934
1981-04-29,0.25020599365234375
1981-04-30,0.25020599365234375
1981-05-01,0.254595011472702
1981-05-04,0.25679001212120056
1981-05-05,0.2743479907512665
1981-05-06,0.2743479907512665
1981-05-07,0.2743479907512665
1981-05-08,0.2721540033817291
1981-05-11,0.26776400208473206
1981-05-12,0.263374000787735
1981-05-13,0.2655690014362335
1981-05-14,0.2721540033817291
1981-05-15,0.2655690014362335
1981-05-18,0.2699590027332306
1981-05-19,0.263374000787735
1981-05-20,0.26118001341819763
1981-05-21,0.26118001341819763
1981-05-22,0.26118001341819763
1981-05-26,0.26118001341819763
1981-05-27,0.2589850127696991
1981-05-28,0.2589850127696991
1981-05-29,0.276542991399765
1981-06-01,0.2743479907512665
1981-06-02,0.2699590027332306
1981-06-03,0.2699590027332306
1981-06-04,0.263374000787735
1981-06-05,0.26118001341819763
1981-06-08,0.2721540033817291
1981-06-09,0.2721540033817291
1981-06-10,0.276542991399765
1981-06-11,0.2809329926967621
1981-06-12,0.2831279933452606
1981-06-15,0.2809329926967621
1981-06-16,0.27873799204826355
1981-06-17,0.27873799204826355
1981-06-18,0.27873799204826355
1981-06-19,0.27873799204826355
1981-06-22,0.27873799204826355
1981-06-23,0.29190701246261597
1981-06-24,0.2984910011291504
1981-06-25,0.2941020131111145
1981-06-26,0.29190701246261597
1981-06-29,0.2941020131111145
1981-06-30,0.2941020131111145
1981-07-01,0.2941020131111145
1981-07-02,0.28971201181411743
1981-07-06,0.2809329926967621
1981-07-07,0.2809329926967621
1981-07-08,0.2809329926967621
1981-07-09,0.2831279933452606
1981-07-10,0.28532201051712036
1981-07-13,0.276542991399765
1981-07-14,0.27873799204826355
1981-07-15,0.2721540033817291
1981-07-16,0.2721540033817291
1981-07-17,0.2721540033817291
1981-07-20,0.2655690014362335
1981-07-21,0.2721540033817291
1981-07-22,0.276542991399765
1981-07-23,0.2743479907512665
1981-07-24,0.2743479907512665
1981-07-27,0.26776400208473206
1981-07-28,0.2589850127696991
1981-07-29,0.2589850127696991
1981-07-30,0.2589850127696991
1981-07-31,0.2589850127696991
1981-08-03,0.2589850127696991
1981-08-04,0.2589850127696991
1981-08-05,0.254595011472702
1981-08-06,0.24362100660800934
1981-08-07,0.22825799882411957
1981-08-10,0.22606299817562103
1981-08-11,0.23923200368881226
1981-08-12,0.2414270043373108
1981-08-13,0.2414270043373108
1981-08-14,0.2414270043373108
1981-08-17,0.23703700304031372
1981-08-18,0.23264700174331665
1981-08-19,0.23264700174331665
1981-08-20,0.23264700174331665
1981-08-21,0.23703700304031372
1981-08-24,0.23264700174331665
1981-08-25,0.2238679975271225
1981-08-26,0.2238679975271225
1981-08-27,0.22606299817562103
1981-08-28,0.22606299817562103
1981-08-31,0.2238679975271225
1981-09-01,0.2238679975271225
1981-09-02,0.22606299817562103
1981-09-03,0.2238679975271225
1981-09-04,0.2238679975271225
1981-09-08,0.2238679975271225
1981-09-09,0.2238679975271225
1981-09-10,0.2238679975271225
1981-09-11,0.2238679975271225
1981-09-14,0.21508899331092834
1981-09-15,0.21508899331092834
1981-09-16,0.21508899331092834
1981-09-17,0.21508899331092834
1981-09-18,0.21508899331092834
1981-09-21,0.21508899331092834
1981-09-22,0.21508899331092834
1981-09-23,0.21508899331092834
1981-09-24,0.21508899331092834
1981-09-25,0.21508899331092834
1981-09-28,0.21508899331092834
1981-09-29,0.22167399525642395
1981-09-30,0.21947899460792542
1981-10-01,0.21947899460792542
1981-10-02,0.2238679975271225
1981-10-05,0.22606299817562103
1981-10-06,0.2238679975271225
1981-10-07,0.22606299817562103
1981-10-08,0.22606299817562103
1981-10-09,0.22606299817562103
1981-10-12,0.22606299817562103
1981-10-13,0.22606299817562103
1981-10-14,0.2238679975271225
1981-10-15,0.22606299817562103
1981-10-16,0.22825799882411957
1981-10-19,0.25020599365234375
1981-10-20,0.2589850127696991
1981-10-21,0.25679001212120056
1981-10-22,0.24581600725650787
1981-10-23,0.23484200239181519
1981-10-26,0.23484200239181519
1981-10-27,0.23264700174331665
1981-10-28,0.23703700304031372
1981-10-29,0.23923200368881226
1981-10-30,0.23923200368881226
1981-11-02,0.24581600725650787
1981-11-03,0.24581600725650787
1981-11-04,0.24581600725650787
1981-11-05,0.2414270043373108
1981-11-06,0.24362100660800934
1981-11-09,0.2524009943008423
1981-11-10,0.25020599365234375
1981-11-11,0.24801099300384521
1981-11-12,0.24801099300384521
1981-11-13,0.24581600725650787
1981-11-16,0.24581600725650787
1981-11-17,0.24581600725650787
1981-11-18,0.24581600725650787
1981-11-19,0.24581600725650787
1981-11-20,0.24581600725650787
1981-11-23,0.25020599365234375
1981-11-24,0.254595011472702
1981-11-25,0.2589850127696991
1981-11-27,0.26118001341819763
1981-11-30,0.26118001341819763
1981-12-01,0.263374000787735
1981-12-02,0.263374000787735
1981-12-03,0.26118001341819763
1981-12-04,0.263374000787735
1981-12-07,0.26776400208473206
1981-12-08,0.2699590027332306
1981-12-09,0.2655690014362335
1981-12-10,0.2743479907512665
1981-12-11,0.2743479907512665
1981-12-14,0.2743479907512665
1981-12-15,0.2743479907512665
1981-12-16,0.2743479907512665
1981-12-17,0.2721540033817291
1981-12-18,0.2721540033817291
1981-12-21,0.2721540033817291
1981-12-22,0.2743479907512665
1981-12-23,0.263374000787735
1981-12-24,0.2589850127696991
1981-12-28,0.2589850127696991
1981-12-29,0.254595011472702
1981-12-30,0.254595011472702
1981-12-31,0.24801099300384521
1982-01-04,0.24581600725650787
1982-01-05,0.24581600725650787
1982-01-06,0.24581600725650787
1982-01-07,0.24581600725650787
1982-01-08,0.2414270043373108
1982-01-11,0.2304529994726181
1982-01-12,0.22825799882411957
1982-01-13,0.24581600725650787
1982-01-14,0.23703700304031372
1982-01-15,0.23703700304031372
1982-01-18,0.23703700304031372
1982-01-19,0.23703700304031372
1982-01-20,0.23703700304031372
1982-01-21,0.24581600725650787
1982-01-22,0.24581600725650787
1982-01-25,0.2524009943008423
1982-01-26,0.25020599365234375
1982-01-27,0.24801099300384521
1982-01-28,0.24581600725650787
1982-01-29,0.254595011472702
1982-02-01,0.254595011472702
1982-02-02,0.2524009943008423
1982-02-03,0.2524009943008423
1982-02-04,0.2524009943008423
1982-02-05,0.24362100660800934
1982-02-08,0.24362100660800934
1982-02-09,0.2414270043373108
1982-02-10,0.23703700304031372
1982-02-11,0.23703700304031372
1982-02-12,0.23923200368881226
1982-02-16,0.2524009943008423
1982-02-17,0.2524009943008423
1982-02-18,0.2524009943008423
1982-02-19,0.2524009943008423
1982-02-22,0.2524009943008423
1982-02-23,0.2524009943008423
1982-02-24,0.2524009943008423
1982-02-25,0.254595011472702
1982-02-26,0.25020599365234375
1982-03-01,0.26118001341819763
1982-03-02,0.254595011472702
1982-03-03,0.254595011472702
1982-03-04,0.254595011472702
1982-03-05,0.254595011472702
1982-03-08,0.24362100660800934
1982-03-09,0.24362100660800934
1982-03-10,0.24362100660800934
1982-03-11,0.24362100660800934
1982-03-12,0.24362100660800934
1982-03-15,0.23703700304031372
1982-03-16,0.23703700304031372
1982-03-17,0.23703700304031372
1982-03-18,0.23703700304031372
1982-03-19,0.23484200239181519
1982-03-22,0.23264700174331665
1982-03-23,0.2414270043373108
1982-03-24,0.2414270043373108
1982-03-25,0.23923200368881226
1982-03-26,0.23923200368881226
1982-03-29,0.23923200368881226
1982-03-30,0.23923200368881226
1982-03-31,0.25020599365234375
1982-04-01,0.24581600725650787
1982-04-02,0.25020599365234375
1982-04-05,0.263374000787735
1982-04-06,0.25679001212120056
1982-04-07,0.26118001341819763
1982-04-08,0.2589850127696991
1982-04-12,0.2589850127696991
1982-04-13,0.2589850127696991
1982-04-14,0.26118001341819763
1982-04-15,0.28532201051712036
1982-04-16,0.2809329926967621
1982-04-19,0.28971201181411743
1982-04-20,0.29190701246261597
1982-04-21,0.3006860017776489
1982-04-22,0.31824401021003723
1982-04-23,0.33141300082206726
1982-04-26,0.3270229995250702
1982-04-27,0.32482901215553284
1982-04-28,0.3226340115070343
1982-04-29,0.32482901215553284
1982-04-30,0.32482901215553284
1982-05-03,0.3226340115070343
1982-05-04,0.3226340115070343
1982-05-05,0.3270229995250702
1982-05-06,0.3270229995250702
1982-05-07,0.3336080014705658
1982-05-10,0.3336080014705658
1982-05-11,0.3336080014705658
1982-05-12,0.35336101055145264
1982-05-13,0.34677600860595703
1982-05-14,0.34677600860595703
1982-05-17,0.3336080014705658
1982-05-18,0.33141300082206726
1982-05-19,0.3292180001735687
1982-05-20,0.3292180001735687
1982-05-21,0.32043901085853577
1982-05-24,0.31824401021003723
1982-05-25,0.2941020131111145
1982-05-26,0.29629600048065186
1982-05-27,0.28971201181411743
1982-05-28,0.28532201051712036
1982-06-01,0.28532201051712036
1982-06-02,0.28532201051712036
1982-06-03,0.2831279933452606
1982-06-04,0.2875170111656189
1982-06-07,0.29190701246261597
1982-06-08,0.3006860017776489
1982-06-09,0.2984910011291504
1982-06-10,0.30288100242614746
1982-06-11,0.30726999044418335
1982-06-14,0.3160490095615387
1982-06-15,0.3160490095615387
1982-06-16,0.32043901085853577
1982-06-17,0.3160490095615387
1982-06-18,0.3050749897956848
1982-06-21,0.3050749897956848
1982-06-22,0.32043901085853577
1982-06-23,0.32043901085853577
1982-06-24,0.32043901085853577
1982-06-25,0.31385499238967896
1982-06-28,0.3094649910926819
1982-06-29,0.3116599917411804
1982-06-30,0.32482901215553284
1982-07-01,0.32043901085853577
1982-07-02,0.3226340115070343
1982-07-06,0.32043901085853577
1982-07-07,0.3160490095615387
1982-07-08,0.3160490095615387
1982-07-09,0.3160490095615387
1982-07-12,0.3094649910926819
1982-07-13,0.3116599917411804
1982-07-14,0.3292180001735687
1982-07-15,0.34677600860595703
1982-07-16,0.33580198884010315
1982-07-19,0.34238699078559875
1982-07-20,0.34238699078559875
1982-07-21,0.3621399998664856
1982-07-22,0.3862830102443695
1982-07-23,0.38847699761390686
1982-07-26,0.37750300765037537
1982-07-27,0.3577499985694885
1982-07-28,0.3665289878845215
1982-07-29,0.3621399998664856
1982-07-30,0.3621399998664856
1982-08-02,0.35994499921798706
1982-08-03,0.36433500051498413
1982-08-04,0.3731139898300171
1982-08-05,0.3577499985694885
1982-08-06,0.35555601119995117
1982-08-09,0.34677600860595703
1982-08-10,0.34677600860595703
1982-08-11,0.3379969894886017
1982-08-12,0.32482901215553284
1982-08-13,0.3270229995250702
1982-08-16,0.3511660099029541
1982-08-17,0.39286699891090393
1982-08-18,0.36872398853302
1982-08-19,0.36872398853302
1982-08-20,0.3786010146141052
1982-08-23,0.4016459882259369
1982-08-24,0.38847699761390686
1982-08-25,0.3753089904785156
1982-08-26,0.38518500328063965
1982-08-27,0.38847699761390686
1982-08-30,0.39506199955940247
1982-08-31,0.38847699761390686
1982-09-01,0.38847699761390686
1982-09-02,0.39177000522613525
1982-09-03,0.3983539938926697
1982-09-07,0.39177000522613525
1982-09-08,0.39177000522613525
1982-09-09,0.4016459882259369
1982-09-10,0.4049380123615265
1982-09-13,0.4049380123615265
1982-09-14,0.4049380123615265
1982-09-15,0.4082300066947937
1982-09-16,0.39506199955940247
1982-09-17,0.39506199955940247
1982-09-20,0.42798399925231934
1982-09-21,0.42798399925231934
1982-09-22,0.4148150086402893
1982-09-23,0.4016459882259369
1982-09-24,0.4148150086402893
1982-09-27,0.43127599358558655
1982-09-28,0.4510290026664734
1982-09-29,0.47407400608062744
1982-09-30,0.460904985666275
1982-10-01,0.47407400608062744
1982-10-04,0.47736600041389465
1982-10-05,0.4938269853591919
1982-10-06,0.5069959759712219
1982-10-07,0.5004119873046875
1982-10-08,0.4971190094947815
1982-10-11,0.46748998761177063
1982-10-12,0.48065799474716187
1982-10-13,0.4905349910259247
1982-10-14,0.4905349910259247
1982-10-15,0.5135800242424011
1982-10-18,0.516871988773346
1982-10-19,0.5497940182685852
1982-10-20,0.5761319994926453
1982-10-21,0.5860080122947693
1982-10-22,0.5827159881591797
1982-10-25,0.5563790202140808
1982-10-26,0.5399180054664612
1982-10-27,0.5629630088806152
1982-10-28,0.5563790202140808
1982-10-29,0.5596709847450256
1982-11-01,0.5629630088806152
1982-11-02,0.5761319994926453
1982-11-03,0.6189299821853638
1982-11-04,0.6320989727973938
1982-11-05,0.628807008266449
1982-11-08,0.6452670097351074
1982-11-09,0.6880660057067871
1982-11-10,0.7374489903450012
1982-11-11,0.7374489903450012
1982-11-12,0.7209879755973816
1982-11-15,0.7078189849853516
1982-11-16,0.6683130264282227
1982-11-17,0.7341560125350952
1982-11-18,0.8065840005874634
1982-11-19,0.7967079877853394
1982-11-22,0.7604939937591553
1982-11-23,0.8164610266685486
1982-11-24,0.7835389971733093
1982-11-26,0.7802469730377197
1982-11-29,0.7308639883995056
1982-11-30,0.7506170272827148
1982-12-01,0.7802469730377197
1982-12-02,0.7802469730377197
1982-12-03,0.7440329790115356
1982-12-06,0.7637860178947449
1982-12-07,0.7835389971733093
1982-12-08,0.7111110091209412
1982-12-09,0.6946499943733215
1982-12-10,0.6584360003471375
1982-12-13,0.6847739815711975
1982-12-14,0.6584360003471375
1982-12-15,0.6452670097351074
1982-12-16,0.6419749855995178
1982-12-17,0.6452670097351074
1982-12-20,0.6485599875450134
1982-12-21,0.6485599875450134
1982-12-22,0.661728024482727
1982-12-23,0.6946499943733215
1982-12-27,0.6913579702377319
1982-12-28,0.6551439762115479
1982-12-29,0.661728024482727
1982-12-30,0.6485599875450134
1982-12-31,0.638683021068573
1983-01-03,0.638683021068573
1983-01-04,0.638683021068573
1983-01-05,0.6485599875450134
1983-01-06,0.6551439762115479
1983-01-07,0.6683130264282227
1983-01-10,0.661728024482727
1983-01-11,0.6650210022926331
1983-01-12,0.6584360003471375
1983-01-13,0.661728024482727
1983-01-14,0.7440329790115356
1983-01-17,0.7440329790115356
1983-01-18,0.7473250031471252
1983-01-19,0.7473250031471252
1983-01-20,0.7374489903450012
1983-01-21,0.7374489903450012
1983-01-24,0.7242799997329712
1983-01-25,0.7176949977874756
1983-01-26,0.7374489903450012
1983-01-27,0.7407410144805908
1983-01-28,0.7506170272827148
1983-01-31,0.7506170272827148
1983-02-01,0.7407410144805908
1983-02-02,0.7407410144805908
1983-02-03,0.7506170272827148
1983-02-04,0.7440329790115356
1983-02-07,0.7440329790115356
1983-02-08,0.7572020292282104
1983-02-09,0.823045015335083
1983-02-10,0.7967079877853394
1983-02-11,0.7901229858398438
1983-02-14,0.800000011920929
1983-02-15,0.800000011920929
1983-02-16,0.8197529911994934
1983-02-17,0.8263369798660278
1983-02-18,0.836214005947113
1983-02-22,0.8543210029602051
1983-02-23,0.8839510083198547
1983-02-24,0.9481480121612549
1983-02-25,0.9234570264816284
1983-02-28,0.9135800004005432
1983-03-01,0.8641980290412903
1983-03-02,0.8691359758377075
1983-03-03,0.9185190200805664
1983-03-04,0.9234570264816284
1983-03-07,0.9086419939994812
1983-03-08,0.9037039875984192
1983-03-09,0.8888890147209167
1983-03-10,0.8938270211219788
1983-03-11,0.8938270211219788
1983-03-14,0.8938270211219788
1983-03-15,0.8839510083198547
1983-03-16,0.8543210029602051
1983-03-17,0.8641980290412903
1983-03-18,0.8691359758377075
1983-03-21,0.8691359758377075
1983-03-22,0.8641980290412903
1983-03-23,0.8691359758377075
1983-03-24,0.8790119886398315
1983-03-25,0.8938270211219788
1983-03-28,0.9037039875984192
1983-03-29,0.9086419939994812
1983-03-30,0.9432100057601929
1983-03-31,0.9679009914398193
1983-04-04,1.0172840356826782
1983-04-05,1.0419750213623047
1983-04-06,1.0864200592041016
1983-04-07,1.096295952796936
1983-04-08,1.0765429735183716
1983-04-11,1.0666669607162476
1983-04-12,1.0765429735183716
1983-04-13,1.0666669607162476
1983-04-14,1.0716049671173096
1983-04-15,1.0864200592041016
1983-04-18,1.0617280006408691
1983-04-19,1.0716049671173096
1983-04-20,1.096295952796936
1983-04-21,1.1259260177612305
1983-04-22,1.145678997039795
1983-04-25,1.145678997039795
1983-04-26,1.1259260177612305
1983-04-27,1.046913981437683
1983-04-28,1.0320990085601807
1983-04-29,1.0271600484848022
1983-05-02,1.0024689435958862
1983-05-03,0.9728400111198425
1983-05-04,0.9629629850387573
1983-05-05,0.9777780175209045
1983-05-06,0.9728400111198425
1983-05-09,1.0419750213623047
1983-05-10,1.0419750213623047
1983-05-11,1.0518519878387451
1983-05-12,1.0567899942398071
1983-05-13,1.106173038482666
1983-05-16,1.096295952796936
1983-05-17,1.106173038482666
1983-05-18,1.111111044883728
1983-05-19,1.1308640241622925
1983-05-20,1.1209880113601685
1983-05-23,1.111111044883728
1983-05-24,1.096295952796936
1983-05-25,1.0864200592041016
1983-05-26,1.0864200592041016
1983-05-27,1.101235032081604
1983-05-31,1.101235032081604
1983-06-01,1.091357946395874
1983-06-02,1.0617280006408691
1983-06-03,1.0666669607162476
1983-06-06,1.046913981437683
1983-06-07,1.0370370149612427
1983-06-08,1.0222220420837402
1983-06-09,1.0172840356826782
1983-06-10,1.0320990085601807
1983-06-13,1.046913981437683
1983-06-14,1.106173038482666
1983-06-15,1.101235032081604
1983-06-16,1.106173038482666
1983-06-17,1.096295952796936
1983-06-20,1.11604905128479
1983-06-21,1.106173038482666
1983-06-22,1.096295952796936
1983-06-23,1.11604905128479
1983-06-24,1.145678997039795
1983-06-27,1.1753089427947998
1983-06-28,1.2246910333633423
1983-06-29,1.2345679998397827
1983-06-30,1.2740739583969116
1983-07-01,1.3333330154418945
1983-07-05,1.3580249547958374
1983-07-06,1.338271975517273
1983-07-07,1.353085994720459
1983-07-08,1.348147988319397
1983-07-11,1.353085994720459
1983-07-12,1.353085994720459
1983-07-13,1.338271975517273
1983-07-14,1.4617279767990112
1983-07-15,1.4567899703979492
1983-07-18,1.4419749975204468
1983-07-19,1.4469139575958252
1983-07-20,1.4222220182418823
1983-07-21,1.3876539468765259
1983-07-22,1.3728400468826294
1983-07-25,1.3580249547958374
1983-07-26,1.348147988319397
1983-07-27,1.3629629611968994
1983-07-28,1.3629629611968994
1983-07-29,1.3580249547958374
1983-08-01,1.3234570026397705
1983-08-02,1.2740739583969116
1983-08-03,1.2790119647979736
1983-08-04,1.2444440126419067
1983-08-05,1.2543209791183472
1983-08-08,1.2543209791183472
1983-08-09,1.2444440126419067
1983-08-10,1.2592589855194092
1983-08-11,1.2691359519958496
1983-08-12,1.303704023361206
1983-08-15,1.2938270568847656
1983-08-16,1.303704023361206
1983-08-17,1.31358003616333
1983-08-18,1.3185189962387085
1983-08-19,1.2938270568847656
1983-08-22,1.3925930261611938
1983-08-23,1.4222220182418823
1983-08-24,1.4370369911193848
1983-08-25,1.4296300411224365
1983-08-26,1.4148149490356445
1983-08-29,1.4370369911193848
1983-08-30,1.459259033203125
1983-08-31,1.4814809560775757
1983-09-01,1.459259033203125
1983-09-02,1.4814809560775757
1983-09-06,1.444443941116333
