,MMM
1981-05-05,7.46875
1981-05-06,7.46875
1981-05-07,7.4375
1981-05-08,7.453125
1981-05-11,7.359375
1981-05-12,7.34375
1981-05-13,7.28125
1981-05-14,7.171875
1981-05-15,7.125
1981-05-18,7.046875
1981-05-19,7.046875
1981-05-20,7.015625
1981-05-21,7.0
1981-05-22,7.0
1981-05-26,7.03125
1981-05-27,7.140625
1981-05-28,7.0625
1981-05-29,7.03125
1981-06-01,7.296875
1981-06-02,7.21875
1981-06-03,7.171875
1981-06-04,7.359375
1981-06-05,7.5625
1981-06-08,7.640625
1981-06-09,7.625
1981-06-10,7.5
1981-06-11,7.5625
1981-06-12,7.453125
1981-06-15,7.484375
1981-06-16,7.359375
1981-06-17,7.3125
1981-06-18,7.15625
1981-06-19,7.1875
1981-06-22,7.25
1981-06-23,7.3125
1981-06-24,7.203125
1981-06-25,7.15625
1981-06-26,7.203125
1981-06-29,7.265625
1981-06-30,7.1875
1981-07-01,7.15625
1981-07-02,7.109375
1981-07-06,7.09375
1981-07-07,7.125
1981-07-08,7.109375
1981-07-09,7.125
1981-07-10,7.09375
1981-07-13,7.09375
1981-07-14,7.015625
1981-07-15,7.03125
1981-07-16,7.03125
1981-07-17,7.015625
1981-07-20,6.8125
1981-07-21,6.671875
1981-07-22,6.359375
1981-07-23,6.5625
1981-07-24,6.65625
1981-07-27,6.734375
1981-07-28,6.6875
1981-07-29,6.6875
1981-07-30,6.765625
1981-07-31,6.78125
1981-08-03,6.671875
1981-08-04,6.671875
1981-08-05,6.65625
1981-08-06,6.65625
1981-08-07,6.671875
1981-08-10,6.765625
1981-08-11,6.75
1981-08-12,6.703125
1981-08-13,6.609375
1981-08-14,6.578125
1981-08-17,6.484375
1981-08-18,6.421875
1981-08-19,6.4375
1981-08-20,6.453125
1981-08-21,6.40625
1981-08-24,6.328125
1981-08-25,6.421875
1981-08-26,6.3125
1981-08-27,6.3125
1981-08-28,6.421875
1981-08-31,6.421875
1981-09-01,6.4375
1981-09-02,6.453125
1981-09-03,6.3125
1981-09-04,6.265625
1981-09-08,6.109375
1981-09-09,6.0625
1981-09-10,6.109375
1981-09-11,6.21875
1981-09-14,6.25
1981-09-15,6.171875
1981-09-16,6.1875
1981-09-17,6.1875
1981-09-18,6.1875
1981-09-21,6.265625
1981-09-22,6.234375
1981-09-23,6.1875
1981-09-24,6.125
1981-09-25,6.09375
1981-09-28,6.171875
1981-09-29,6.296875
1981-09-30,6.25
1981-10-01,6.25
1981-10-02,6.203125
1981-10-05,6.1875
1981-10-06,6.109375
1981-10-07,6.15625
1981-10-08,6.359375
1981-10-09,6.515625
1981-10-12,6.546875
1981-10-13,6.4375
1981-10-14,6.359375
1981-10-15,6.375
1981-10-16,6.4375
1981-10-19,6.453125
1981-10-20,6.453125
1981-10-21,6.484375
1981-10-22,6.3125
1981-10-23,6.203125
1981-10-26,6.125
1981-10-27,6.21875
1981-10-28,6.140625
1981-10-29,6.046875
1981-10-30,6.203125
1981-11-02,6.3125
1981-11-03,6.28125
1981-11-04,6.375
1981-11-05,6.390625
1981-11-06,6.421875
1981-11-09,6.4375
1981-11-10,6.453125
1981-11-11,6.4375
1981-11-12,6.46875
1981-11-13,6.421875
1981-11-16,6.265625
1981-11-17,6.3125
1981-11-18,6.234375
1981-11-19,6.40625
1981-11-20,6.59375
1981-11-23,6.578125
1981-11-24,6.625
1981-11-25,6.71875
1981-11-27,6.6875
1981-11-30,6.78125
1981-12-01,6.78125
1981-12-02,6.71875
1981-12-03,6.703125
1981-12-04,6.796875
1981-12-07,6.765625
1981-12-08,6.84375
1981-12-09,6.8125
1981-12-10,6.859375
1981-12-11,6.875
1981-12-14,6.8125
1981-12-15,6.8125
1981-12-16,6.78125
1981-12-17,6.796875
1981-12-18,6.8125
1981-12-21,6.765625
1981-12-22,6.75
1981-12-23,6.734375
1981-12-24,6.6875
1981-12-28,6.71875
1981-12-29,6.75
1981-12-30,6.75
1981-12-31,6.8125
1982-01-04,6.78125
1982-01-05,6.78125
1982-01-06,6.734375
1982-01-07,6.65625
1982-01-08,6.71875
1982-01-11,6.546875
1982-01-12,6.5
1982-01-13,6.53125
1982-01-14,6.609375
1982-01-15,6.734375
1982-01-18,6.84375
1982-01-19,6.796875
1982-01-20,6.859375
1982-01-21,6.84375
1982-01-22,6.84375
1982-01-25,6.8125
1982-01-26,6.8125
1982-01-27,6.84375
1982-01-28,7.0
1982-01-29,7.015625
1982-02-01,6.765625
1982-02-02,6.875
1982-02-03,6.9375
1982-02-04,6.96875
1982-02-05,7.03125
1982-02-08,6.921875
1982-02-09,6.953125
1982-02-10,6.9375
1982-02-11,6.875
1982-02-12,6.875
1982-02-16,6.9375
1982-02-17,6.828125
1982-02-18,6.84375
1982-02-19,6.84375
1982-02-22,6.8125
1982-02-23,6.75
1982-02-24,6.90625
1982-02-25,6.96875
1982-02-26,6.859375
1982-03-01,6.9375
1982-03-02,6.96875
1982-03-03,6.875
1982-03-04,6.828125
1982-03-05,6.75
1982-03-08,6.515625
1982-03-09,6.46875
1982-03-10,6.453125
1982-03-11,6.390625
1982-03-12,6.296875
1982-03-15,6.25
1982-03-16,6.25
1982-03-17,6.234375
1982-03-18,6.359375
1982-03-19,6.421875
1982-03-22,6.53125
1982-03-23,6.75
1982-03-24,6.75
1982-03-25,6.828125
1982-03-26,6.828125
1982-03-29,6.78125
1982-03-30,6.8125
1982-03-31,6.8125
1982-04-01,6.859375
1982-04-02,6.90625
1982-04-05,6.8125
1982-04-06,6.78125
1982-04-07,6.765625
1982-04-08,6.828125
1982-04-12,6.875
1982-04-13,6.875
1982-04-14,6.84375
1982-04-15,6.875
1982-04-16,6.96875
1982-04-19,6.984375
1982-04-20,6.953125
1982-04-21,7.0
1982-04-22,7.03125
1982-04-23,7.046875
1982-04-26,7.140625
1982-04-27,6.953125
1982-04-28,6.953125
1982-04-29,6.890625
1982-04-30,6.859375
1982-05-03,6.90625
1982-05-04,6.9375
1982-05-05,6.9375
1982-05-06,7.03125
1982-05-07,7.03125
1982-05-10,7.015625
1982-05-11,7.015625
1982-05-12,6.984375
1982-05-13,6.890625
1982-05-14,6.9375
1982-05-17,6.6875
1982-05-18,6.625
1982-05-19,6.5
1982-05-20,6.546875
1982-05-21,6.625
1982-05-24,6.640625
1982-05-25,6.65625
1982-05-26,6.609375
1982-05-27,6.53125
1982-05-28,6.421875
1982-06-01,6.375
1982-06-02,6.375
1982-06-03,6.359375
1982-06-04,6.15625
1982-06-07,6.25
1982-06-08,6.28125
1982-06-09,6.234375
1982-06-10,6.3125
1982-06-11,6.4375
1982-06-14,6.40625
1982-06-15,6.453125
1982-06-16,6.4375
1982-06-17,6.390625
1982-06-18,6.359375
1982-06-21,6.40625
1982-06-22,6.5625
1982-06-23,6.6875
1982-06-24,6.640625
1982-06-25,6.59375
1982-06-28,6.609375
1982-06-29,6.71875
1982-06-30,6.65625
1982-07-01,6.546875
1982-07-02,6.46875
1982-07-06,6.484375
1982-07-07,6.5
1982-07-08,6.515625
1982-07-09,6.578125
1982-07-12,6.953125
1982-07-13,6.890625
1982-07-14,6.953125
1982-07-15,6.96875
1982-07-16,7.046875
1982-07-19,7.015625
1982-07-20,6.984375
1982-07-21,7.046875
1982-07-22,7.0625
1982-07-23,7.03125
1982-07-26,6.9375
1982-07-27,6.875
1982-07-28,6.6875
1982-07-29,6.671875
1982-07-30,6.640625
1982-08-02,6.8125
1982-08-03,6.859375
1982-08-04,6.78125
1982-08-05,6.59375
1982-08-06,6.546875
1982-08-09,6.53125
1982-08-10,6.46875
1982-08-11,6.453125
1982-08-12,6.515625
1982-08-13,6.625
1982-08-16,6.484375
1982-08-17,6.75
1982-08-18,6.90625
1982-08-19,7.0625
1982-08-20,7.359375
1982-08-23,7.5625
1982-08-24,7.375
1982-08-25,7.40625
1982-08-26,7.40625
1982-08-27,7.4375
1982-08-30,7.625
1982-08-31,7.6875
1982-09-01,7.5625
1982-09-02,7.671875
1982-09-03,7.84375
1982-09-07,7.71875
1982-09-08,7.8125
1982-09-09,7.625
1982-09-10,7.546875
1982-09-13,7.734375
1982-09-14,7.828125
1982-09-15,8.078125
1982-09-16,8.078125
1982-09-17,8.0625
1982-09-20,8.140625
1982-09-21,8.4375
1982-09-22,8.203125
1982-09-23,8.21875
1982-09-24,8.15625
1982-09-27,8.21875
1982-09-28,8.3125
1982-09-29,8.03125
1982-09-30,7.953125
1982-10-01,8.140625
1982-10-04,8.078125
1982-10-05,8.21875
1982-10-06,8.53125
1982-10-07,8.875
1982-10-08,9.3125
1982-10-11,9.4375
1982-10-12,9.21875
1982-10-13,9.3125
1982-10-14,9.125
1982-10-15,9.234375
1982-10-18,9.5
1982-10-19,9.328125
1982-10-20,9.46875
1982-10-21,9.53125
1982-10-22,9.34375
1982-10-25,9.15625
1982-10-26,9.234375
1982-10-27,9.25
1982-10-28,9.03125
1982-10-29,9.09375
1982-11-01,9.203125
1982-11-02,9.203125
1982-11-03,9.8125
1982-11-04,9.5
1982-11-05,9.5625
1982-11-08,9.359375
1982-11-09,9.65625
1982-11-10,9.546875
1982-11-11,9.65625
1982-11-12,9.390625
1982-11-15,9.15625
1982-11-16,9.03125
1982-11-17,9.1875
1982-11-18,9.171875
1982-11-19,9.171875
1982-11-22,8.75
1982-11-23,8.515625
1982-11-24,8.6875
1982-11-26,8.75
1982-11-29,8.640625
1982-11-30,9.265625
1982-12-01,9.125
1982-12-02,9.1875
1982-12-03,9.25
1982-12-06,9.421875
1982-12-07,9.4375
1982-12-08,9.25
1982-12-09,8.96875
1982-12-10,8.8125
1982-12-13,8.875
1982-12-14,8.8125
1982-12-15,8.765625
1982-12-16,8.734375
1982-12-17,8.90625
1982-12-20,8.953125
1982-12-21,9.25
1982-12-22,9.25
1982-12-23,9.359375
1982-12-27,9.671875
1982-12-28,9.53125
1982-12-29,9.53125
1982-12-30,9.40625
1982-12-31,9.375
1983-01-03,9.15625
1983-01-04,9.375
1983-01-05,9.125
1983-01-06,9.265625
1983-01-07,9.4375
1983-01-10,9.625
1983-01-11,9.71875
1983-01-12,9.828125
1983-01-13,9.78125
1983-01-14,9.984375
1983-01-17,10.03125
1983-01-18,9.96875
1983-01-19,9.90625
1983-01-20,9.84375
1983-01-21,9.671875
1983-01-24,9.40625
1983-01-25,9.3125
1983-01-26,9.25
1983-01-27,9.34375
1983-01-28,9.390625
1983-01-31,9.40625
1983-02-01,9.359375
1983-02-02,9.46875
1983-02-03,9.515625
1983-02-04,9.625
1983-02-07,9.6875
1983-02-08,9.515625
1983-02-09,9.53125
1983-02-10,9.75
1983-02-11,9.796875
1983-02-14,9.953125
1983-02-15,9.828125
1983-02-16,9.625
1983-02-17,9.53125
1983-02-18,9.484375
1983-02-22,9.46875
1983-02-23,9.5625
1983-02-24,10.0
1983-02-25,9.859375
1983-02-28,9.765625
1983-03-01,9.9375
1983-03-02,10.015625
1983-03-03,9.9375
1983-03-04,9.984375
1983-03-07,10.21875
1983-03-08,9.96875
1983-03-09,10.0
1983-03-10,9.875
1983-03-11,9.75
1983-03-14,9.703125
1983-03-15,9.75
1983-03-16,9.75
1983-03-17,9.6875
1983-03-18,9.71875
1983-03-21,9.84375
1983-03-22,9.828125
1983-03-23,10.0
1983-03-24,9.9375
1983-03-25,9.859375
1983-03-28,9.90625
1983-03-29,9.859375
1983-03-30,9.90625
1983-03-31,9.765625
1983-04-04,9.734375
1983-04-05,9.65625
1983-04-06,9.484375
1983-04-07,9.515625
1983-04-08,9.5
1983-04-11,9.625
1983-04-12,9.71875
1983-04-13,9.671875
1983-04-14,9.90625
1983-04-15,9.96875
1983-04-18,10.234375
1983-04-19,10.3125
1983-04-20,10.53125
1983-04-21,10.5
1983-04-22,10.640625
1983-04-25,10.5
1983-04-26,10.6875
1983-04-27,10.65625
1983-04-28,10.640625
1983-04-29,10.625
1983-05-02,10.359375
1983-05-03,10.421875
1983-05-04,10.140625
1983-05-05,10.390625
1983-05-06,10.5625
1983-05-09,10.65625
1983-05-10,10.765625
1983-05-11,10.78125
1983-05-12,10.796875
1983-05-13,10.765625
1983-05-16,10.625
1983-05-17,10.578125
1983-05-18,10.71875
1983-05-19,10.734375
1983-05-20,10.6875
1983-05-23,10.625
1983-05-24,10.859375
1983-05-25,10.90625
1983-05-26,10.9375
1983-05-27,10.96875
1983-05-31,10.84375
1983-06-01,10.953125
1983-06-02,11.0
1983-06-03,10.90625
1983-06-06,10.9375
1983-06-07,10.75
1983-06-08,10.53125
1983-06-09,10.5625
1983-06-10,10.609375
1983-06-13,10.9375
1983-06-14,10.96875
1983-06-15,11.171875
1983-06-16,11.25
1983-06-17,11.171875
1983-06-20,11.046875
1983-06-21,10.984375
1983-06-22,10.8125
1983-06-23,10.875
1983-06-24,10.84375
1983-06-27,10.703125
1983-06-28,10.546875
1983-06-29,10.578125
1983-06-30,10.46875
1983-07-01,10.390625
1983-07-05,10.375
1983-07-06,10.640625
1983-07-07,10.453125
1983-07-08,10.53125
1983-07-11,10.609375
1983-07-12,10.546875
1983-07-13,10.5
1983-07-14,10.5625
1983-07-15,10.5
1983-07-18,10.375
1983-07-19,10.453125
1983-07-20,10.5625
1983-07-21,10.625
1983-07-22,10.625
1983-07-25,10.671875
1983-07-26,10.609375
1983-07-27,10.234375
1983-07-28,10.015625
1983-07-29,9.9375
1983-08-01,9.90625
1983-08-02,9.9375
1983-08-03,9.859375
1983-08-04,9.84375
1983-08-05,9.84375
1983-08-08,9.5625
1983-08-09,9.546875
1983-08-10,9.59375
1983-08-11,9.609375
1983-08-12,9.8125
1983-08-15,9.78125
1983-08-16,9.765625
1983-08-17,9.734375
1983-08-18,9.578125
1983-08-19,9.5
1983-08-22,9.75
1983-08-23,9.734375
1983-08-24,9.765625
1983-08-25,9.859375
1983-08-26,9.9375
1983-08-29,9.796875
1983-08-30,9.625
1983-08-31,9.796875
1983-09-01,9.78125
1983-09-02,9.9375
1983-09-06,10.21875
1983-09-07,10.15625
1983-09-08,10.234375
1983-09-09,10.171875
1983-09-12,10.046875
1983-09-13,9.8125
1983-09-14,9.875
1983-09-15,9.796875
1983-09-16,9.921875
1983-09-19,9.96875
1983-09-20,10.21875
1983-09-21,10.078125
1983-09-22,10.4375
1983-09-23,10.46875
1983-09-26,10.453125
1983-09-27,10.5
1983-09-28,10.40625
1983-09-29,10.421875
1983-09-30,10.390625
1983-10-03,10.34375
1983-10-04,10.421875
1983-10-05,10.6875
1983-10-06,11.140625
1983-10-07,11.125
1983-10-10,11.15625
1983-10-11,10.9375
1983-10-12,10.78125
1983-10-13,10.703125
1983-10-14,10.703125
1983-10-17,10.765625
1983-10-18,10.734375
1983-10-19,10.640625
1983-10-20,10.65625
1983-10-21,10.625
1983-10-24,10.640625
1983-10-25,10.734375
1983-10-26,10.65625
1983-10-27,10.703125
1983-10-28,10.71875
1983-10-31,10.625
1983-11-01,10.703125
1983-11-02,10.59375
1983-11-03,10.453125
1983-11-04,10.53125
1983-11-07,10.484375
1983-11-08,10.484375
1983-11-09,10.640625
1983-11-10,10.78125
1983-11-11,10.828125
1983-11-14,10.78125
1983-11-15,10.640625
1983-11-16,10.671875
1983-11-17,10.703125
1983-11-18,10.71875
1983-11-21,11.078125
1983-11-22,10.96875
1983-11-23,10.828125
1983-11-25,10.859375
1983-11-28,10.84375
1983-11-29,10.8125
1983-11-30,10.703125
1983-12-01,10.578125
1983-12-02,10.546875
1983-12-05,10.578125
1983-12-06,10.59375
1983-12-07,10.703125
1983-12-08,10.59375
1983-12-09,10.53125
1983-12-12,10.71875
1983-12-13,10.75
1983-12-14,10.625
1983-12-15,10.625
1983-12-16,10.59375
1983-12-19,10.546875
1983-12-20,10.5
1983-12-21,10.625
1983-12-22,10.390625
1983-12-23,10.34375
1983-12-27,10.5
1983-12-28,10.421875
1983-12-29,10.3125
1983-12-30,10.3125
1984-01-03,10.3125
1984-01-04,10.515625
1984-01-05,10.609375
1984-01-06,10.578125
1984-01-09,10.484375
1984-01-10,10.4375
1984-01-11,10.34375
1984-01-12,10.3125
1984-01-13,10.3125
1984-01-16,10.15625
1984-01-17,10.140625
1984-01-18,10.03125
1984-01-19,9.953125
1984-01-20,9.9375
1984-01-23,9.8125
1984-01-24,9.84375
1984-01-25,9.703125
1984-01-26,9.6875
1984-01-27,9.53125
1984-01-30,9.515625
1984-01-31,9.6875
1984-02-01,9.625
1984-02-02,9.78125
1984-02-03,9.78125
1984-02-06,9.640625
1984-02-07,9.890625
1984-02-08,9.65625
1984-02-09,9.625
1984-02-10,9.625
1984-02-13,9.53125
1984-02-14,9.546875
1984-02-15,9.59375
1984-02-16,9.578125
1984-02-17,9.390625
1984-02-21,9.25
1984-02-22,9.140625
1984-02-23,9.21875
1984-02-24,9.59375
1984-02-27,9.484375
1984-02-28,9.375
1984-02-29,9.421875
1984-03-01,9.5
1984-03-02,9.65625
1984-03-05,9.59375
1984-03-06,9.5625
1984-03-07,9.4375
1984-03-08,9.375
1984-03-09,9.34375
1984-03-12,9.390625
1984-03-13,9.53125
1984-03-14,9.46875
1984-03-15,9.375
1984-03-16,9.703125
1984-03-19,9.53125
1984-03-20,9.5
1984-03-21,9.421875
1984-03-22,9.28125
1984-03-23,9.234375
1984-03-26,9.140625
1984-03-27,9.265625
1984-03-28,9.3125
1984-03-29,9.21875
1984-03-30,9.09375
1984-04-02,8.84375
1984-04-03,8.890625
1984-04-04,8.890625
1984-04-05,8.734375
1984-04-06,8.734375
1984-04-09,9.015625
1984-04-10,9.015625
1984-04-11,8.890625
1984-04-12,9.0625
1984-04-13,8.953125
1984-04-16,9.109375
1984-04-17,9.09375
1984-04-18,9.0
1984-04-19,9.078125
1984-04-23,9.09375
1984-04-24,9.34375
1984-04-25,9.328125
1984-04-26,9.3125
1984-04-27,9.296875
1984-04-30,9.453125
1984-05-01,9.640625
1984-05-02,9.625
1984-05-03,9.609375
1984-05-04,9.4375
1984-05-07,9.515625
1984-05-08,9.75
1984-05-09,9.59375
1984-05-10,9.5625
1984-05-11,9.46875
1984-05-14,9.46875
1984-05-15,9.453125
1984-05-16,9.453125
1984-05-17,9.375
1984-05-18,9.3125
1984-05-21,9.125
1984-05-22,9.171875
1984-05-23,9.25
1984-05-24,9.25
1984-05-25,9.15625
1984-05-29,9.140625
1984-05-30,9.171875
1984-05-31,9.359375
1984-06-01,9.4375
1984-06-04,9.5
1984-06-05,9.46875
1984-06-06,9.5625
1984-06-07,9.5625
1984-06-08,9.5625
1984-06-11,9.4375
1984-06-12,9.4375
1984-06-13,9.375
1984-06-14,9.34375
1984-06-15,9.328125
1984-06-18,9.5625
1984-06-19,9.640625
1984-06-20,9.796875
1984-06-21,9.890625
1984-06-22,9.90625
1984-06-25,9.890625
1984-06-26,9.671875
1984-06-27,9.53125
1984-06-28,9.578125
1984-06-29,9.640625
1984-07-02,9.53125
1984-07-03,9.421875
1984-07-05,9.421875
1984-07-06,9.421875
1984-07-09,9.5625
1984-07-10,9.59375
1984-07-11,9.5625
1984-07-12,9.46875
1984-07-13,9.375
1984-07-16,9.578125
1984-07-17,9.546875
1984-07-18,9.421875
1984-07-19,9.40625
1984-07-20,9.390625
1984-07-23,9.3125
1984-07-24,9.28125
1984-07-25,9.453125
1984-07-26,9.671875
1984-07-27,9.546875
1984-07-30,9.4375
1984-07-31,9.4375
1984-08-01,9.59375
1984-08-02,9.859375
1984-08-03,10.171875
1984-08-06,10.21875
1984-08-07,10.4375
1984-08-08,10.203125
1984-08-09,10.46875
1984-08-10,10.421875
1984-08-13,10.375
1984-08-14,10.21875
1984-08-15,10.171875
1984-08-16,10.375
1984-08-17,10.390625
1984-08-20,10.328125
1984-08-21,10.46875
1984-08-22,10.28125
1984-08-23,10.359375
1984-08-24,10.4375
1984-08-27,10.359375
1984-08-28,10.390625
1984-08-29,10.296875
1984-08-30,10.265625
1984-08-31,10.3125
1984-09-04,10.203125
1984-09-05,10.1875
1984-09-06,10.21875
1984-09-07,9.90625
1984-09-10,9.84375
1984-09-11,9.8125
1984-09-12,9.796875
1984-09-13,9.984375
1984-09-14,10.078125
1984-09-17,9.96875
1984-09-18,9.8125
1984-09-19,9.84375
1984-09-20,9.84375
1984-09-21,9.640625
1984-09-24,9.71875
1984-09-25,9.65625
1984-09-26,9.578125
1984-09-27,9.59375
1984-09-28,9.453125
1984-10-01,9.46875
1984-10-02,9.40625
1984-10-03,9.453125
1984-10-04,9.5
1984-10-05,9.53125
1984-10-08,9.59375
1984-10-09,9.65625
1984-10-10,9.71875
1984-10-11,9.8125
1984-10-12,9.828125
1984-10-15,10.0
1984-10-16,9.9375
1984-10-17,9.921875
1984-10-18,10.3125
1984-10-19,10.546875
1984-10-22,10.296875
1984-10-23,10.28125
1984-10-24,10.203125
1984-10-25,10.28125
1984-10-26,10.21875
1984-10-29,10.203125
1984-10-30,10.265625
1984-10-31,10.171875
1984-11-01,10.28125
1984-11-02,10.40625
1984-11-05,10.46875
1984-11-06,10.5625
1984-11-07,10.34375
1984-11-08,10.3125
1984-11-09,10.21875
1984-11-12,10.296875
1984-11-13,10.203125
1984-11-14,10.25
1984-11-15,10.25
1984-11-16,9.9375
1984-11-19,9.984375
1984-11-20,10.078125
1984-11-21,10.109375
1984-11-23,10.28125
1984-11-26,10.34375
1984-11-27,10.3125
1984-11-28,10.15625
1984-11-29,9.890625
1984-11-30,9.78125
1984-12-03,9.796875
1984-12-04,9.84375
1984-12-05,9.796875
1984-12-06,9.703125
1984-12-07,9.671875
1984-12-10,9.765625
1984-12-11,9.796875
1984-12-12,9.796875
1984-12-13,9.75
1984-12-14,9.859375
1984-12-17,9.921875
1984-12-18,10.078125
1984-12-19,10.0
1984-12-20,9.90625
1984-12-21,9.859375
1984-12-24,9.96875
1984-12-26,9.953125
1984-12-27,9.90625
1984-12-28,9.875
1984-12-31,9.828125
1985-01-02,9.796875
1985-01-03,9.765625
1985-01-04,9.75
1985-01-07,9.84375
1985-01-08,9.75
1985-01-09,9.828125
1985-01-10,9.875
1985-01-11,10.0
1985-01-14,10.15625
1985-01-15,10.234375
1985-01-16,10.21875
1985-01-17,10.1875
1985-01-18,10.15625
1985-01-21,10.5
1985-01-22,10.4375
1985-01-23,10.546875
1985-01-24,10.421875
1985-01-25,10.421875
1985-01-28,10.40625
1985-01-29,10.40625
1985-01-30,10.53125
1985-01-31,10.546875
1985-02-01,10.46875
1985-02-04,10.75
1985-02-05,10.625
1985-02-06,10.46875
1985-02-07,10.625
1985-02-08,10.6875
1985-02-11,10.640625
1985-02-12,10.546875
1985-02-13,10.59375
1985-02-14,10.5
1985-02-15,10.296875
1985-02-19,10.328125
1985-02-20,10.359375
1985-02-21,10.296875
1985-02-22,10.3125
1985-02-25,10.46875
1985-02-26,10.484375
1985-02-27,10.296875
1985-02-28,10.25
1985-03-01,10.5
1985-03-04,10.4375
1985-03-05,10.546875
1985-03-06,10.375
1985-03-07,10.34375
1985-03-08,10.296875
1985-03-11,10.328125
1985-03-12,10.359375
1985-03-13,10.234375
1985-03-14,10.265625
1985-03-15,10.203125
1985-03-18,10.234375
1985-03-19,10.515625
1985-03-20,10.390625
1985-03-21,10.546875
1985-03-22,10.53125
1985-03-25,10.4375
1985-03-26,10.171875
1985-03-27,10.171875
1985-03-28,10.234375
1985-03-29,10.28125
1985-04-01,10.296875
1985-04-02,10.203125
1985-04-03,10.171875
1985-04-04,10.1875
1985-04-08,10.140625
1985-04-09,10.046875
1985-04-10,10.078125
1985-04-11,10.0
1985-04-12,9.859375
1985-04-15,9.78125
1985-04-16,9.75
1985-04-17,9.734375
1985-04-18,9.78125
1985-04-19,9.875
1985-04-22,9.921875
1985-04-23,10.0
1985-04-24,9.96875
1985-04-25,9.953125
1985-04-26,9.921875
1985-04-29,9.71875
1985-04-30,9.625
1985-05-01,9.375
1985-05-02,9.5
1985-05-03,9.515625
1985-05-06,9.515625
1985-05-07,9.4375
1985-05-08,9.5
1985-05-09,9.546875
1985-05-10,9.625
1985-05-13,9.625
1985-05-14,9.75
1985-05-15,9.71875
1985-05-16,9.6875
1985-05-17,9.6875
1985-05-20,9.75
1985-05-21,9.78125
1985-05-22,9.71875
1985-05-23,9.703125
1985-05-24,9.671875
1985-05-28,9.546875
1985-05-29,9.5625
1985-05-30,9.375
1985-05-31,9.375
1985-06-03,9.390625
1985-06-04,9.46875
1985-06-05,9.59375
1985-06-06,9.671875
1985-06-07,9.703125
1985-06-10,9.828125
1985-06-11,9.75
1985-06-12,9.59375
1985-06-13,9.421875
1985-06-14,9.453125
1985-06-17,9.40625
1985-06-18,9.453125
1985-06-19,9.421875
1985-06-20,9.484375
1985-06-21,9.484375
1985-06-24,9.5625
1985-06-25,9.65625
1985-06-26,9.6875
1985-06-27,9.75
1985-06-28,9.75
1985-07-01,9.765625
1985-07-02,9.84375
1985-07-03,9.890625
1985-07-05,9.90625
1985-07-08,9.8125
1985-07-09,9.78125
1985-07-10,9.84375
1985-07-11,10.0
1985-07-12,9.828125
1985-07-15,9.734375
1985-07-16,9.9375
1985-07-17,10.0625
1985-07-18,10.0
1985-07-19,10.078125
1985-07-22,10.09375
1985-07-23,10.078125
1985-07-24,10.03125
1985-07-25,10.015625
1985-07-26,10.015625
1985-07-29,9.9375
1985-07-30,9.984375
1985-07-31,10.0
1985-08-01,10.046875
1985-08-02,9.984375
1985-08-05,10.03125
1985-08-06,9.9375
1985-08-07,10.015625
1985-08-08,9.984375
1985-08-09,9.96875
1985-08-12,9.890625
1985-08-13,9.84375
1985-08-14,9.78125
1985-08-15,9.671875
1985-08-16,9.609375
1985-08-19,9.609375
1985-08-20,9.65625
1985-08-21,9.625
1985-08-22,9.578125
1985-08-23,9.53125
1985-08-26,9.53125
1985-08-27,9.53125
1985-08-28,9.515625
1985-08-29,9.546875
1985-08-30,9.5625
1985-09-03,9.59375
1985-09-04,9.59375
1985-09-05,9.578125
1985-09-06,9.609375
1985-09-09,9.578125
1985-09-10,9.515625
1985-09-11,9.5
1985-09-12,9.546875
1985-09-13,9.484375
1985-09-16,9.5
1985-09-17,9.390625
1985-09-18,9.34375
1985-09-19,9.40625
1985-09-20,9.34375
1985-09-23,9.5
1985-09-24,9.46875
1985-09-25,9.328125
1985-09-26,9.421875
1985-09-30,9.5
1985-10-01,9.609375
1985-10-02,9.546875
1985-10-03,9.5625
1985-10-04,9.53125
1985-10-07,9.546875
1985-10-08,9.53125
1985-10-09,9.5625
1985-10-10,9.546875
1985-10-11,9.5625
1985-10-14,9.734375
1985-10-15,9.609375
1985-10-16,9.8125
1985-10-17,9.84375
1985-10-18,9.84375
1985-10-21,9.78125
1985-10-22,9.734375
1985-10-23,9.6875
1985-10-24,9.703125
1985-10-25,9.671875
1985-10-28,9.6875
1985-10-29,9.671875
1985-10-30,9.6875
1985-10-31,9.71875
1985-11-01,9.875
1985-11-04,9.890625
1985-11-05,9.984375
1985-11-06,10.0625
1985-11-07,9.96875
1985-11-08,9.96875
1985-11-11,10.109375
1985-11-12,10.125
1985-11-13,10.15625
1985-11-14,10.203125
1985-11-15,10.09375
1985-11-18,10.0
1985-11-19,10.0
1985-11-20,10.015625
1985-11-21,10.28125
1985-11-22,10.375
1985-11-25,10.296875
1985-11-26,10.3125
1985-11-27,10.546875
1985-11-29,10.546875
1985-12-02,10.515625
1985-12-03,10.578125
1985-12-04,10.75
1985-12-05,10.703125
1985-12-06,10.640625
1985-12-09,10.890625
1985-12-10,11.125
1985-12-11,11.171875
1985-12-12,11.109375
1985-12-13,11.078125
1985-12-16,11.25
1985-12-17,11.328125
1985-12-18,11.125
1985-12-19,11.265625
1985-12-20,11.296875
1985-12-23,11.28125
1985-12-24,11.25
1985-12-26,11.265625
1985-12-27,11.34375
1985-12-30,11.28125
1985-12-31,11.21875
1986-01-02,11.078125
1986-01-03,11.0625
