,FALN
2017-07-19,27.510000228881836
2017-07-20,27.489999771118164
2017-07-21,27.434999465942383
2017-07-24,27.4689998626709
2017-07-25,27.56999969482422
2017-07-26,27.600000381469727
2017-07-27,27.639999389648438
2017-07-28,27.6299991607666
2017-07-31,27.65999984741211
2017-08-01,27.511999130249023
2017-08-02,27.5
2017-08-03,27.5
2017-08-04,27.489999771118164
2017-08-07,27.540000915527344
2017-08-08,27.450000762939453
2017-08-09,27.389999389648438
2017-08-10,27.198999404907227
2017-08-11,27.290000915527344
2017-08-14,27.350000381469727
2017-08-15,27.40999984741211
2017-08-16,27.420000076293945
2017-08-17,27.309999465942383
2017-08-18,27.329999923706055
2017-08-21,27.299999237060547
2017-08-22,27.469999313354492
2017-08-23,27.489999771118164
2017-08-24,27.440000534057617
2017-08-25,27.520000457763672
2017-08-28,27.47100067138672
2017-08-29,27.520000457763672
2017-08-30,27.549999237060547
2017-08-31,27.6299991607666
2017-09-01,27.540000915527344
2017-09-05,27.549999237060547
2017-09-06,27.549999237060547
2017-09-07,27.542999267578125
2017-09-08,27.459999084472656
2017-09-11,27.530000686645508
2017-09-12,27.59000015258789
2017-09-13,27.608999252319336
2017-09-14,27.610000610351562
2017-09-15,27.649999618530273
2017-09-18,27.56999969482422
2017-09-19,27.6299991607666
2017-09-20,27.600000381469727
2017-09-21,27.600000381469727
2017-09-22,27.6299991607666
2017-09-25,27.639999389648438
2017-09-26,27.697999954223633
2017-09-27,27.799999237060547
2017-09-28,27.75
2017-09-29,27.799999237060547
2017-10-02,27.6299991607666
2017-10-03,27.649999618530273
2017-10-04,27.610000610351562
2017-10-05,27.68000030517578
2017-10-06,27.639999389648438
2017-10-09,27.690000534057617
2017-10-10,27.649999618530273
2017-10-11,27.690000534057617
2017-10-12,27.65999984741211
2017-10-13,27.7189998626709
2017-10-16,27.735000610351562
2017-10-17,27.775999069213867
2017-10-18,27.81999969482422
2017-10-19,27.770000457763672
2017-10-20,27.825000762939453
2017-10-23,27.808000564575195
2017-10-24,27.809999465942383
2017-10-25,27.780000686645508
2017-10-26,27.75
2017-10-27,27.81999969482422
2017-10-30,27.795000076293945
2017-10-31,27.790000915527344
2017-11-01,27.68000030517578
2017-11-02,27.725000381469727
2017-11-03,27.770000457763672
2017-11-06,27.68000030517578
2017-11-07,27.610000610351562
2017-11-08,27.5049991607666
2017-11-09,27.440000534057617
2017-11-10,27.450000762939453
2017-11-13,27.3799991607666
2017-11-14,27.309999465942383
2017-11-15,27.275999069213867
2017-11-16,27.47599983215332
2017-11-17,27.440000534057617
2017-11-20,27.454999923706055
2017-11-21,27.530000686645508
2017-11-22,27.558000564575195
2017-11-24,27.618000030517578
2017-11-27,27.520000457763672
2017-11-28,27.582000732421875
2017-11-29,27.565000534057617
2017-11-30,27.584999084472656
2017-12-01,27.399999618530273
2017-12-04,27.3799991607666
2017-12-05,27.405000686645508
2017-12-06,27.389999389648438
2017-12-07,27.360000610351562
2017-12-08,27.18000030517578
2017-12-11,27.209999084472656
2017-12-12,27.183000564575195
2017-12-13,27.280000686645508
2017-12-14,27.200000762939453
2017-12-15,27.219999313354492
2017-12-18,27.270000457763672
2017-12-19,27.219999313354492
2017-12-20,27.209999084472656
2017-12-21,27.14699935913086
2017-12-22,27.18000030517578
2017-12-26,27.15999984741211
2017-12-27,27.1299991607666
2017-12-28,27.170000076293945
2017-12-29,27.145000457763672
2018-01-02,27.22800064086914
2018-01-03,27.299999237060547
2018-01-04,27.3799991607666
2018-01-05,27.424999237060547
2018-01-08,27.440000534057617
2018-01-09,27.389999389648438
2018-01-10,27.424999237060547
2018-01-11,27.510000228881836
2018-01-12,27.459999084472656
2018-01-16,27.469999313354492
2018-01-17,27.489999771118164
2018-01-18,27.489999771118164
2018-01-19,27.510000228881836
2018-01-22,27.540000915527344
2018-01-23,27.649999618530273
2018-01-24,27.770000457763672
2018-01-25,27.719999313354492
2018-01-26,27.71500015258789
2018-01-29,27.61199951171875
2018-01-30,27.5
2018-01-31,27.610000610351562
2018-02-01,27.399999618530273
2018-02-02,27.260000228881836
2018-02-05,27.097000122070312
2018-02-06,27.030000686645508
2018-02-07,27.0
2018-02-08,26.729999542236328
2018-02-09,26.655000686645508
2018-02-12,26.820999145507812
2018-02-13,26.729999542236328
2018-02-14,26.770000457763672
2018-02-15,26.950000762939453
2018-02-16,27.014999389648438
2018-02-20,26.920000076293945
2018-02-21,26.799999237060547
2018-02-22,26.809999465942383
2018-02-23,26.979999542236328
2018-02-26,26.966999053955078
2018-02-27,26.579999923706055
2018-02-28,26.549999237060547
2018-03-01,26.549999237060547
2018-03-02,26.597999572753906
2018-03-05,26.600000381469727
2018-03-06,26.709999084472656
2018-03-07,26.725000381469727
2018-03-08,26.719999313354492
2018-03-09,26.850000381469727
2018-03-12,26.809999465942383
2018-03-13,26.700000762939453
2018-03-14,26.670000076293945
2018-03-15,26.658000946044922
2018-03-16,26.690000534057617
2018-03-19,26.56999969482422
2018-03-20,26.634000778198242
2018-03-21,26.642000198364258
2018-03-22,26.5049991607666
2018-03-23,26.40999984741211
2018-03-26,26.600000381469727
2018-03-27,26.520000457763672
2018-03-28,26.469999313354492
2018-03-29,26.639999389648438
2018-04-02,26.360000610351562
2018-04-03,26.40999984741211
2018-04-04,26.440000534057617
2018-04-05,26.485000610351562
2018-04-06,26.450000762939453
2018-04-09,26.5
2018-04-10,26.584999084472656
2018-04-11,26.638999938964844
2018-04-12,26.476999282836914
2018-04-13,26.549999237060547
2018-04-16,26.610000610351562
2018-04-17,26.649999618530273
2018-04-18,26.639999389648438
2018-04-19,26.59000015258789
2018-04-20,26.549999237060547
2018-04-23,26.479999542236328
2018-04-24,26.43000030517578
2018-04-25,26.43000030517578
2018-04-26,26.510000228881836
2018-04-27,26.5049991607666
2018-04-30,26.472999572753906
2018-05-01,26.309999465942383
2018-05-02,26.34000015258789
2018-05-03,26.360000610351562
2018-05-04,26.350000381469727
2018-05-07,26.40999984741211
2018-05-08,26.44499969482422
2018-05-09,26.3799991607666
2018-05-10,26.475000381469727
2018-05-11,26.639999389648438
2018-05-14,26.649999618530273
2018-05-15,26.56999969482422
2018-05-16,26.59000015258789
2018-05-17,26.577999114990234
2018-05-18,26.540000915527344
2018-05-21,26.56599998474121
2018-05-22,26.55500030517578
2018-05-23,26.56100082397461
2018-05-24,26.6299991607666
2018-05-25,26.520000457763672
2018-05-29,26.450000762939453
2018-05-30,26.434999465942383
2018-05-31,26.440000534057617
2018-06-01,26.356000900268555
2018-06-04,26.389999389648438
2018-06-05,26.4060001373291
2018-06-06,26.420000076293945
2018-06-07,26.5
2018-06-08,26.41900062561035
2018-06-11,26.4950008392334
2018-06-12,26.540000915527344
2018-06-13,26.43000030517578
2018-06-14,26.5
2018-06-15,26.554000854492188
2018-06-18,26.541000366210938
2018-06-19,26.530000686645508
2018-06-20,26.509000778198242
2018-06-21,26.42099952697754
2018-06-22,26.469999313354492
2018-06-25,26.450000762939453
2018-06-26,26.416000366210938
2018-06-27,26.375
2018-06-28,26.347000122070312
2018-06-29,26.299999237060547
2018-07-02,26.1299991607666
2018-07-03,26.15999984741211
2018-07-05,26.2549991607666
2018-07-06,26.329999923706055
2018-07-09,26.280000686645508
2018-07-10,26.270000457763672
2018-07-11,26.290000915527344
2018-07-12,26.31100082397461
2018-07-13,26.34000015258789
2018-07-16,26.34000015258789
2018-07-17,26.3700008392334
2018-07-18,26.3799991607666
2018-07-19,26.3700008392334
2018-07-20,26.375
2018-07-23,26.389999389648438
2018-07-24,26.3700008392334
2018-07-25,26.385000228881836
2018-07-26,26.450000762939453
2018-07-27,26.450000762939453
2018-07-30,26.46500015258789
2018-07-31,26.479999542236328
2018-08-01,26.350000381469727
2018-08-02,26.389999389648438
2018-08-03,26.399999618530273
2018-08-06,26.441999435424805
2018-08-07,26.469999313354492
2018-08-08,26.440000534057617
2018-08-09,26.47800064086914
2018-08-10,26.420000076293945
2018-08-13,26.360000610351562
2018-08-14,26.469999313354492
2018-08-15,26.399999618530273
2018-08-16,26.426000595092773
2018-08-17,26.40399932861328
2018-08-20,26.469999313354492
2018-08-21,26.469999313354492
2018-08-22,26.440000534057617
2018-08-23,26.450000762939453
2018-08-24,26.479999542236328
2018-08-27,26.530000686645508
2018-08-28,26.509000778198242
2018-08-29,26.53499984741211
2018-08-30,26.524999618530273
2018-08-31,26.55900001525879
2018-09-04,26.385000228881836
2018-09-05,26.40999984741211
2018-09-06,26.3700008392334
2018-09-07,26.3700008392334
2018-09-10,26.389999389648438
2018-09-11,26.41900062561035
2018-09-12,26.469999313354492
2018-09-13,26.549999237060547
2018-09-14,26.520000457763672
2018-09-17,26.540000915527344
2018-09-18,26.540000915527344
2018-09-19,26.530000686645508
2018-09-20,26.511999130249023
2018-09-21,26.530000686645508
2018-09-24,26.549999237060547
2018-09-25,26.559999465942383
2018-09-26,26.56999969482422
2018-09-27,26.6200008392334
2018-09-28,26.549999237060547
2018-10-01,26.469999313354492
2018-10-02,26.40999984741211
2018-10-03,26.360000610351562
2018-10-04,26.350000381469727
2018-10-05,26.270000457763672
2018-10-08,26.030000686645508
2018-10-09,26.209999084472656
2018-10-10,26.0
2018-10-11,26.020000457763672
2018-10-12,26.219999313354492
2018-10-15,26.170000076293945
2018-10-16,26.225000381469727
2018-10-17,26.219999313354492
2018-10-18,26.06999969482422
2018-10-19,26.108999252319336
2018-10-22,26.10300064086914
2018-10-23,26.0
2018-10-24,25.93000030517578
2018-10-25,26.040000915527344
2018-10-26,25.899999618530273
2018-10-29,25.81999969482422
2018-10-30,25.850000381469727
2018-10-31,25.899999618530273
2018-11-01,25.750999450683594
2018-11-02,25.719999313354492
2018-11-05,25.790000915527344
2018-11-06,25.79599952697754
2018-11-07,25.895000457763672
2018-11-08,25.809999465942383
2018-11-09,25.684999465942383
2018-11-12,25.510000228881836
2018-11-13,25.389999389648438
2018-11-14,25.459999084472656
2018-11-15,25.309999465942383
2018-11-16,25.3700008392334
2018-11-19,25.31999969482422
2018-11-20,25.148000717163086
2018-11-21,25.229999542236328
2018-11-23,25.114999771118164
2018-11-26,25.149999618530273
2018-11-27,25.158000946044922
2018-11-28,25.347999572753906
2018-11-29,25.30900001525879
2018-11-30,25.25
2018-12-03,25.299999237060547
2018-12-04,25.058000564575195
2018-12-06,25.020000457763672
2018-12-07,25.040000915527344
2018-12-10,24.969999313354492
2018-12-11,25.010000228881836
2018-12-12,25.108999252319336
2018-12-13,25.100000381469727
2018-12-14,25.059999465942383
2018-12-17,24.899999618530273
2018-12-18,24.739999771118164
2018-12-19,24.569000244140625
2018-12-20,24.3700008392334
2018-12-21,24.260000228881836
2018-12-24,24.1200008392334
2018-12-26,24.40999984741211
2018-12-27,24.405000686645508
2018-12-28,24.389999389648438
2018-12-31,24.399999618530273
2019-01-02,24.3799991607666
2019-01-03,24.34000015258789
2019-01-04,24.790000915527344
2019-01-07,25.010000228881836
2019-01-08,25.1299991607666
2019-01-09,25.34000015258789
2019-01-10,25.350000381469727
2019-01-11,25.3799991607666
2019-01-14,25.260000228881836
2019-01-15,25.374000549316406
2019-01-16,25.440000534057617
2019-01-17,25.450000762939453
2019-01-18,25.523000717163086
2019-01-22,25.46500015258789
2019-01-23,25.447999954223633
2019-01-24,25.549999237060547
2019-01-25,25.459999084472656
2019-01-28,25.475000381469727
2019-01-29,25.50200080871582
2019-01-30,25.65999984741211
2019-01-31,25.82200050354004
2019-02-01,25.579999923706055
2019-02-04,25.6200008392334
2019-02-05,25.77899932861328
2019-02-06,25.7450008392334
2019-02-07,25.700000762939453
2019-02-08,25.729999542236328
2019-02-11,25.700000762939453
2019-02-12,25.829999923706055
2019-02-13,25.81999969482422
2019-02-14,25.799999237060547
2019-02-15,25.889999389648438
2019-02-19,25.8700008392334
2019-02-20,26.0
2019-02-21,25.979000091552734
2019-02-22,25.989999771118164
2019-02-25,26.059999465942383
2019-02-26,26.059999465942383
2019-02-27,26.110000610351562
2019-02-28,26.104999542236328
2019-03-01,26.014999389648438
2019-03-04,26.014999389648438
2019-03-05,25.959999084472656
2019-03-06,25.95599937438965
2019-03-07,25.940000534057617
2019-03-08,25.920000076293945
2019-03-11,26.0
2019-03-12,26.049999237060547
2019-03-13,26.079999923706055
2019-03-14,26.075000762939453
2019-03-15,26.1200008392334
2019-03-18,26.139999389648438
2019-03-19,26.110000610351562
2019-03-20,26.24799919128418
2019-03-21,26.25
2019-03-22,26.15999984741211
2019-03-25,26.16900062561035
2019-03-26,26.22100067138672
2019-03-27,26.239999771118164
2019-03-28,26.273000717163086
2019-03-29,26.325000762939453
2019-04-01,26.229000091552734
2019-04-02,26.219999313354492
2019-04-03,26.280000686645508
2019-04-04,26.290000915527344
2019-04-05,26.354999542236328
2019-04-08,26.350000381469727
2019-04-09,26.31999969482422
2019-04-10,26.459999084472656
2019-04-11,26.440000534057617
2019-04-12,26.520000457763672
2019-04-15,26.530000686645508
2019-04-16,26.524999618530273
2019-04-17,26.5
2019-04-18,26.540000915527344
2019-04-22,26.520000457763672
2019-04-23,26.610000610351562
2019-04-24,26.56999969482422
2019-04-25,26.559999465942383
2019-04-26,26.610000610351562
2019-04-29,26.593000411987305
2019-04-30,26.594999313354492
2019-05-01,26.399999618530273
2019-05-02,26.43000030517578
2019-05-03,26.450000762939453
2019-05-06,26.540000915527344
2019-05-07,26.378000259399414
2019-05-08,26.440000534057617
2019-05-09,26.350000381469727
2019-05-10,26.469999313354492
2019-05-13,26.229999542236328
2019-05-14,26.280000686645508
2019-05-15,26.25
2019-05-16,26.360000610351562
2019-05-17,26.309999465942383
2019-05-20,26.329999923706055
2019-05-21,26.399999618530273
2019-05-22,26.3799991607666
2019-05-23,26.25
2019-05-24,26.190000534057617
2019-05-28,26.183000564575195
2019-05-29,26.030000686645508
2019-05-30,26.149999618530273
2019-05-31,26.011999130249023
2019-06-03,25.825000762939453
2019-06-04,25.985000610351562
2019-06-05,25.952999114990234
2019-06-06,26.040000915527344
2019-06-07,26.149999618530273
2019-06-10,26.15999984741211
2019-06-11,26.117000579833984
2019-06-12,26.170000076293945
2019-06-13,26.21500015258789
2019-06-14,26.229999542236328
2019-06-17,26.190000534057617
2019-06-18,26.200000762939453
2019-06-19,26.489999771118164
2019-06-20,26.565000534057617
2019-06-21,26.459999084472656
2019-06-24,26.549999237060547
2019-06-25,26.489999771118164
2019-06-26,26.5
2019-06-27,26.6200008392334
2019-06-28,26.604999542236328
2019-07-01,26.52899932861328
2019-07-02,26.6299991607666
2019-07-03,26.719999313354492
2019-07-05,26.59000015258789
2019-07-08,26.59000015258789
2019-07-09,26.56999969482422
2019-07-10,26.604999542236328
2019-07-11,26.59000015258789
2019-07-12,26.65999984741211
2019-07-15,26.649999618530273
2019-07-16,26.610000610351562
2019-07-17,26.68000030517578
2019-07-18,26.690000534057617
2019-07-19,26.610000610351562
2019-07-22,26.697999954223633
2019-07-23,26.75
2019-07-24,26.809999465942383
2019-07-25,26.780000686645508
2019-07-26,26.860000610351562
2019-07-29,26.833999633789062
2019-07-30,26.850000381469727
2019-07-31,26.780000686645508
2019-08-01,26.549999237060547
2019-08-02,26.665000915527344
2019-08-05,26.399999618530273
2019-08-06,26.549999237060547
2019-08-07,26.481000900268555
2019-08-08,26.559999465942383
2019-08-09,26.479999542236328
2019-08-12,26.40999984741211
2019-08-13,26.4950008392334
2019-08-14,26.280000686645508
2019-08-15,26.31999969482422
2019-08-16,26.420000076293945
2019-08-19,26.559999465942383
2019-08-20,26.530000686645508
2019-08-21,26.610000610351562
2019-08-22,26.59000015258789
2019-08-23,26.520000457763672
2019-08-26,26.700000762939453
2019-08-27,26.670000076293945
2019-08-28,26.790000915527344
2019-08-29,26.809999465942383
2019-08-30,26.799999237060547
2019-09-03,26.639999389648438
2019-09-04,26.6299991607666
2019-09-05,26.790000915527344
2019-09-06,26.760000228881836
2019-09-09,26.84000015258789
2019-09-10,26.729999542236328
2019-09-11,26.829999923706055
2019-09-12,26.829999923706055
2019-09-13,26.860000610351562
2019-09-16,26.969999313354492
2019-09-17,26.989999771118164
2019-09-18,26.979999542236328
2019-09-19,26.899999618530273
2019-09-20,26.940000534057617
2019-09-23,26.950000762939453
2019-09-24,26.899999618530273
2019-09-25,26.920000076293945
2019-09-26,26.829999923706055
2019-09-27,26.75
2019-09-30,26.770000457763672
2019-10-01,26.6200008392334
2019-10-02,26.450000762939453
2019-10-03,26.389999389648438
2019-10-04,26.44499969482422
2019-10-07,26.43000030517578
2019-10-08,26.34000015258789
2019-10-09,26.40999984741211
2019-10-10,26.440000534057617
2019-10-11,26.549999237060547
2019-10-14,26.639999389648438
2019-10-15,26.6200008392334
2019-10-16,26.68000030517578
2019-10-17,26.670000076293945
2019-10-18,26.635000228881836
2019-10-21,26.639999389648438
2019-10-22,26.6299991607666
2019-10-23,26.665000915527344
2019-10-24,26.709999084472656
2019-10-25,26.780000686645508
2019-10-28,26.72800064086914
2019-10-29,26.739999771118164
2019-10-30,26.7450008392334
2019-10-31,26.665000915527344
2019-11-01,26.594999313354492
2019-11-04,26.62700080871582
2019-11-05,26.6299991607666
2019-11-06,26.649999618530273
2019-11-07,26.610000610351562
2019-11-08,26.65999984741211
2019-11-11,26.579999923706055
2019-11-12,26.610000610351562
2019-11-13,26.639999389648438
2019-11-14,26.600000381469727
2019-11-15,26.65999984741211
2019-11-18,26.59600067138672
2019-11-19,26.600000381469727
2019-11-20,26.5
2019-11-21,26.540000915527344
2019-11-22,26.559999465942383
2019-11-25,26.61400032043457
2019-11-26,26.639999389648438
2019-11-27,26.670000076293945
2019-11-29,26.625
2019-12-02,26.5
2019-12-03,26.5
2019-12-04,26.584999084472656
2019-12-05,26.631000518798828
2019-12-06,26.600000381469727
2019-12-09,26.65999984741211
2019-12-10,26.69499969482422
2019-12-11,26.829999923706055
2019-12-12,26.80900001525879
2019-12-13,26.959999084472656
2019-12-16,26.950000762939453
2019-12-17,27.084999084472656
2019-12-18,27.18000030517578
2019-12-19,27.06399917602539
2019-12-20,27.065000534057617
2019-12-23,27.045000076293945
2019-12-24,27.030000686645508
2019-12-26,27.1299991607666
2019-12-27,27.108999252319336
2019-12-30,27.149999618530273
2019-12-31,27.1200008392334
2020-01-02,27.19700050354004
2020-01-03,27.270000457763672
2020-01-06,27.27899932861328
2020-01-07,27.264999389648438
2020-01-08,27.309999465942383
2020-01-09,27.37299919128418
2020-01-10,27.399999618530273
2020-01-13,27.381999969482422
2020-01-14,27.405000686645508
2020-01-15,27.450000762939453
2020-01-16,27.454999923706055
2020-01-17,27.479999542236328
2020-01-21,27.479999542236328
2020-01-22,27.46500015258789
2020-01-23,27.424999237060547
2020-01-24,27.3700008392334
2020-01-27,27.15999984741211
2020-01-28,27.364999771118164
2020-01-29,27.360000610351562
2020-01-30,27.479999542236328
2020-01-31,27.34000015258789
2020-02-03,27.219999313354492
2020-02-04,27.315000534057617
2020-02-05,27.434999465942383
2020-02-06,27.40999984741211
2020-02-07,27.420000076293945
2020-02-10,27.46500015258789
2020-02-11,27.59000015258789
2020-02-12,27.635000228881836
2020-02-13,27.649999618530273
2020-02-14,27.65999984741211
2020-02-18,27.6200008392334
2020-02-19,27.59000015258789
2020-02-20,27.6299991607666
2020-02-21,27.600000381469727
2020-02-24,27.25
2020-02-25,26.989999771118164
2020-02-26,27.030000686645508
2020-02-27,26.700000762939453
2020-02-28,26.780000686645508
2020-03-02,26.799999237060547
2020-03-03,26.815000534057617
2020-03-04,27.1200008392334
2020-03-05,26.799999237060547
2020-03-06,26.57900047302246
2020-03-09,24.690000534057617
2020-03-10,25.30500030517578
2020-03-11,24.420000076293945
2020-03-12,22.649999618530273
2020-03-13,23.280000686645508
2020-03-16,22.67300033569336
2020-03-17,22.1200008392334
2020-03-18,20.420000076293945
2020-03-19,19.94499969482422
2020-03-20,19.48900032043457
