,POG
2013-08-20,0.5799999833106995
2013-08-21,0.5799999833106995
2013-08-22,0.5799999833106995
2013-08-23,0.5799999833106995
2013-08-26,0.5799999833106995
2013-08-27,0.5799999833106995
2013-08-28,0.5799999833106995
2013-08-29,0.5799999833106995
2013-08-30,0.5
2013-09-03,0.5
2013-09-04,0.5
2013-09-05,0.5
2013-09-06,0.5
2013-09-09,0.6000000238418579
2013-09-10,0.6000000238418579
2013-09-11,0.6000000238418579
2013-09-12,0.6000000238418579
2013-09-13,0.6000000238418579
2013-09-16,0.6000000238418579
2013-09-17,0.6000000238418579
2013-09-18,0.6000000238418579
2013-09-19,0.6000000238418579
2013-09-20,0.6000000238418579
2013-09-23,0.6000000238418579
2013-09-24,0.6000000238418579
2013-09-25,0.6000000238418579
2013-09-26,0.6000000238418579
2013-09-27,0.25
2013-09-30,0.25
2013-10-01,0.4000000059604645
2013-10-02,0.4000000059604645
2013-10-03,0.4000000059604645
2013-10-04,0.44999998807907104
2013-10-07,0.44999998807907104
2013-10-08,0.44999998807907104
2013-10-09,0.25
2013-10-10,0.44999998807907104
2013-10-11,0.44999998807907104
2013-10-14,0.44999998807907104
2013-10-15,0.44999998807907104
2013-10-16,0.44999998807907104
2013-10-17,0.44999998807907104
2013-10-18,0.44999998807907104
2013-10-21,0.44999998807907104
2013-10-22,0.44999998807907104
2013-10-23,0.44999998807907104
2013-10-24,0.44999998807907104
2013-10-25,0.44999998807907104
2013-10-28,0.44999998807907104
2013-10-29,0.44999998807907104
2013-10-30,0.44999998807907104
2013-10-31,0.4000000059604645
2013-11-01,0.4000000059604645
2013-11-04,0.4000000059604645
2013-11-05,0.4000000059604645
2013-11-06,0.4000000059604645
2013-11-07,0.4000000059604645
2013-11-08,0.4000000059604645
2013-11-11,0.4000000059604645
2013-11-12,0.4000000059604645
2013-11-13,0.4000000059604645
2013-11-14,0.44999998807907104
2013-11-15,0.5
2013-11-18,0.5
2013-11-19,0.5
2013-11-20,0.5
2013-11-21,0.5
2013-11-22,0.5
2013-11-25,0.5
2013-11-26,0.5
2013-11-27,0.5
2013-11-29,0.4000000059604645
2013-12-02,0.5
2013-12-03,0.5
2013-12-04,0.5
2013-12-05,0.5
2013-12-06,0.5
2013-12-09,0.5
2013-12-10,0.5
2013-12-11,0.30000001192092896
2013-12-12,0.30000001192092896
2013-12-13,0.30000001192092896
2013-12-16,0.20000000298023224
2013-12-17,0.20000000298023224
2013-12-18,0.25
2013-12-19,0.25
2013-12-20,0.30000001192092896
2013-12-23,0.3499999940395355
2013-12-24,0.3499999940395355
2013-12-26,0.3499999940395355
2013-12-27,0.3499999940395355
2013-12-30,0.3499999940395355
2013-12-31,0.3499999940395355
2014-01-02,0.3499999940395355
2014-01-03,0.3499999940395355
2014-01-06,0.3499999940395355
2014-01-07,0.3499999940395355
2014-01-08,0.30000001192092896
2014-01-09,0.3499999940395355
2014-01-10,0.25
2014-01-13,0.3499999940395355
2014-01-14,0.3499999940395355
2014-01-15,0.30000001192092896
2014-01-16,0.3499999940395355
2014-01-17,0.3400000035762787
2014-01-21,0.25
2014-01-22,0.25
2014-01-23,0.25
2014-01-24,0.25
2014-01-27,0.25
2014-01-28,0.25
2014-01-29,0.25
2014-01-30,0.30000001192092896
2014-01-31,0.30000001192092896
2014-02-03,0.30000001192092896
2014-02-04,0.25999999046325684
2014-02-05,0.25999999046325684
2014-02-06,0.25999999046325684
2014-02-07,0.25999999046325684
2014-02-10,0.25999999046325684
2014-02-11,0.25999999046325684
2014-02-12,0.25999999046325684
2014-02-13,0.30000001192092896
2014-02-14,0.30000001192092896
2014-02-18,0.30000001192092896
2014-02-19,0.25
2014-02-20,0.25
2014-02-21,0.25
2014-02-24,0.25
2014-02-25,0.25
2014-02-26,0.25
2014-02-27,0.25
2014-02-28,0.25
2014-03-03,0.25
2014-03-04,0.25
2014-03-05,0.25
2014-03-06,0.25
2014-03-07,0.25
2014-03-10,0.25
2014-03-11,0.25
2014-03-12,0.25
2014-03-13,0.25
2014-03-14,0.25
2014-03-17,0.25
2014-03-18,0.25
2014-03-19,0.25
2014-03-20,0.25
2014-03-21,0.25
2014-03-24,0.25
2014-03-25,0.3499999940395355
2014-03-26,0.3499999940395355
2014-03-27,0.30000001192092896
2014-03-28,0.30000001192092896
2014-03-31,0.3400000035762787
2014-04-01,0.3400000035762787
2014-04-02,0.3400000035762787
2014-04-03,0.3400000035762787
2014-04-04,0.3400000035762787
2014-04-07,0.3400000035762787
2014-04-08,0.3400000035762787
2014-04-09,0.3400000035762787
2014-04-10,0.3400000035762787
2014-04-11,0.3400000035762787
2014-04-14,0.20000000298023224
2014-04-15,0.20000000298023224
2014-04-16,0.20000000298023224
2014-04-17,0.30000001192092896
2014-04-21,0.30000001192092896
2014-04-22,0.10000000149011612
2014-04-23,0.30000001192092896
2014-04-24,0.30000001192092896
2014-04-25,0.30000001192092896
2014-04-28,0.30000001192092896
2014-04-29,0.25
2014-04-30,0.25
2014-05-01,0.20000000298023224
2014-05-02,0.11500000208616257
2014-05-05,0.10999999940395355
2014-05-06,0.10499999672174454
2014-05-07,0.10000000149011612
2014-05-08,0.07999999821186066
2014-05-09,0.07999999821186066
2014-05-12,0.07000000029802322
2014-05-13,0.07000000029802322
2014-05-14,0.0949999988079071
2014-05-15,0.07000000029802322
2014-05-16,0.07999999821186066
2014-05-19,0.07999999821186066
2014-05-20,0.07000000029802322
2014-05-21,0.07000000029802322
2014-05-22,0.07000000029802322
2014-05-23,0.07000000029802322
2014-05-27,0.05999999865889549
2014-05-28,0.07999999821186066
2014-05-29,0.07000000029802322
2014-05-30,0.07000000029802322
2014-06-02,0.07000000029802322
2014-06-03,0.07000000029802322
2014-06-04,0.07000000029802322
2014-06-05,0.07000000029802322
2014-06-06,0.07000000029802322
2014-06-09,0.09000000357627869
2014-06-10,0.09000000357627869
2014-06-11,0.09000000357627869
2014-06-12,0.09000000357627869
2014-06-13,0.09000000357627869
2014-06-16,0.07999999821186066
2014-06-17,0.05999999865889549
2014-06-18,0.05999999865889549
2014-06-19,0.05999999865889549
2014-06-20,0.07999999821186066
2014-06-23,0.06499999761581421
2014-06-24,0.06499999761581421
2014-06-25,0.06499999761581421
2014-06-26,0.06499999761581421
2014-06-27,0.06499999761581421
2014-06-30,0.06499999761581421
2014-07-01,0.06499999761581421
2014-07-02,0.05999999865889549
2014-07-03,0.05000000074505806
2014-07-07,0.04500000178813934
2014-07-08,0.04500000178813934
2014-07-09,0.04500000178813934
2014-07-10,0.04500000178813934
2014-07-11,0.04500000178813934
2014-07-14,0.04500000178813934
2014-07-15,0.04500000178813934
2014-07-16,0.04500000178813934
2014-07-17,0.04500000178813934
2014-07-18,0.04500000178813934
2014-07-21,0.04500000178813934
2014-07-22,0.04500000178813934
2014-07-23,0.03999999910593033
2014-07-24,0.03999999910593033
2014-07-25,0.03500000014901161
2014-07-28,0.029999999329447746
2014-07-29,0.05000000074505806
2014-07-30,0.05000000074505806
2014-07-31,0.05000000074505806
2014-08-01,0.03999999910593033
2014-08-04,0.03999999910593033
2014-08-05,0.03999999910593033
2014-08-06,0.029999999329447746
2014-08-07,0.029999999329447746
2014-08-08,0.03999999910593033
2014-08-11,0.03999999910593033
2014-08-12,0.03500000014901161
2014-08-13,0.03500000014901161
2014-08-14,0.04500000178813934
2014-08-15,0.029999999329447746
2014-08-18,0.03999999910593033
2014-08-19,0.029999999329447746
2014-08-20,0.03500000014901161
2014-08-21,0.029999999329447746
2014-08-22,0.03500000014901161
2014-08-25,0.029999999329447746
2014-08-26,0.03500000014901161
2014-08-27,0.02500000037252903
2014-08-28,0.02500000037252903
2014-08-29,0.02500000037252903
2014-09-02,0.03500000014901161
2014-09-03,0.03500000014901161
2014-09-04,0.029999999329447746
2014-09-05,0.029999999329447746
2014-09-08,0.03500000014901161
2014-09-09,0.029999999329447746
2014-09-10,0.05000000074505806
2014-09-11,0.04500000178813934
2014-09-12,0.04500000178813934
2014-09-15,0.04500000178813934
2014-09-16,0.04500000178813934
2014-09-17,0.029999999329447746
2014-09-18,0.029999999329447746
2014-09-19,0.029999999329447746
2014-09-22,0.029999999329447746
2014-09-23,0.029999999329447746
2014-09-24,0.03999999910593033
2014-09-25,0.05000000074505806
2014-09-26,0.029999999329447746
2014-09-29,0.029999999329447746
2014-09-30,0.029999999329447746
2014-10-01,0.029999999329447746
2014-10-02,0.029999999329447746
2014-10-03,0.02500000037252903
2014-10-06,0.02500000037252903
2014-10-07,0.02500000037252903
2014-10-08,0.02500000037252903
2014-10-09,0.029999999329447746
2014-10-10,0.029999999329447746
2014-10-13,0.029999999329447746
2014-10-14,0.02500000037252903
2014-10-15,0.02500000037252903
2014-10-16,0.019999999552965164
2014-10-17,0.019999999552965164
2014-10-20,0.019999999552965164
2014-10-21,0.019999999552965164
2014-10-22,0.019999999552965164
2014-10-23,0.02500000037252903
2014-10-24,0.02500000037252903
2014-10-27,0.02500000037252903
2014-10-28,0.02500000037252903
2014-10-29,0.02500000037252903
2014-10-30,0.02500000037252903
2014-10-31,0.02500000037252903
2014-11-03,0.02500000037252903
2014-11-04,0.02500000037252903
2014-11-05,0.02500000037252903
2014-11-06,0.014999999664723873
2014-11-07,0.019999999552965164
2014-11-10,0.019999999552965164
2014-11-11,0.019999999552965164
2014-11-12,0.019999999552965164
2014-11-13,0.02500000037252903
2014-11-14,0.029999999329447746
2014-11-17,0.05999999865889549
2014-11-18,0.05999999865889549
2014-11-19,0.05999999865889549
2014-11-20,0.05999999865889549
2014-11-21,0.05999999865889549
2014-11-24,0.05999999865889549
2014-11-25,0.05999999865889549
2014-11-26,0.05999999865889549
2014-11-28,0.03999999910593033
2014-12-01,0.03999999910593033
2014-12-02,0.03999999910593033
2014-12-03,0.03999999910593033
2014-12-04,0.02500000037252903
2014-12-05,0.02500000037252903
2014-12-08,0.019999999552965164
2014-12-09,0.014999999664723873
2014-12-10,0.014999999664723873
2014-12-11,0.014999999664723873
2014-12-12,0.014999999664723873
2014-12-15,0.009999999776482582
2014-12-16,0.009999999776482582
2014-12-17,0.009999999776482582
2014-12-18,0.014999999664723873
2014-12-19,0.014999999664723873
2014-12-22,0.009999999776482582
2014-12-23,0.009999999776482582
2014-12-24,0.014999999664723873
2014-12-26,0.014999999664723873
2014-12-29,0.014999999664723873
2014-12-30,0.009999999776482582
2014-12-31,0.009999999776482582
2015-01-02,0.009999999776482582
2015-01-05,0.009999999776482582
2015-01-06,0.009999999776482582
2015-01-07,0.009999999776482582
2015-01-08,0.014999999664723873
2015-01-09,0.014999999664723873
2015-01-12,0.019999999552965164
2015-01-13,0.019999999552965164
2015-01-14,0.014999999664723873
2015-01-15,0.014999999664723873
2015-01-16,0.009999999776482582
2015-01-20,0.009999999776482582
2015-01-21,0.009999999776482582
2015-01-22,0.009999999776482582
2015-01-23,0.009999999776482582
2015-01-26,0.014999999664723873
2015-01-27,0.014999999664723873
2015-01-28,0.009999999776482582
2015-01-29,0.009999999776482582
2015-01-30,0.009999999776482582
2015-02-02,0.009999999776482582
2015-02-03,0.009999999776482582
2015-02-04,0.009999999776482582
2015-02-05,0.009999999776482582
2015-02-06,0.009999999776482582
2015-02-09,0.009999999776482582
2015-02-10,0.014999999664723873
2015-02-11,0.014999999664723873
2015-02-12,0.014999999664723873
2015-02-13,0.014999999664723873
2015-02-17,0.014999999664723873
2015-02-18,0.014999999664723873
2015-02-19,0.014999999664723873
2015-02-20,0.014999999664723873
2015-02-23,0.014999999664723873
2015-02-24,0.014999999664723873
2015-02-25,0.014999999664723873
2015-02-26,0.014999999664723873
2015-02-27,0.014999999664723873
2015-03-02,0.014999999664723873
2015-03-03,0.014999999664723873
2015-03-04,0.014999999664723873
2015-03-05,0.014999999664723873
2015-03-06,0.014999999664723873
2015-03-09,0.014999999664723873
2015-03-10,0.014999999664723873
2015-03-11,0.014999999664723873
2015-03-12,0.014999999664723873
2015-03-13,0.014999999664723873
2015-03-16,0.014999999664723873
2015-03-17,0.009999999776482582
2015-03-18,0.014999999664723873
2015-03-19,0.014999999664723873
2015-03-20,0.009999999776482582
2015-03-23,0.009999999776482582
2015-03-24,0.009999999776482582
2015-03-25,0.009999999776482582
2015-03-26,0.009999999776482582
2015-03-27,0.009999999776482582
2015-03-30,0.009999999776482582
2015-03-31,0.009999999776482582
2015-04-01,0.009999999776482582
2015-04-02,0.009999999776482582
2015-04-06,0.009999999776482582
2015-04-07,0.009999999776482582
2015-04-08,0.009999999776482582
2015-04-09,0.009999999776482582
2015-04-10,0.009999999776482582
2015-04-13,0.009999999776482582
2015-04-14,0.009999999776482582
2015-04-15,0.009999999776482582
2015-04-16,0.029999999329447746
2015-04-17,0.029999999329447746
2015-04-20,0.019999999552965164
2015-04-21,0.009999999776482582
2015-04-22,0.014999999664723873
2015-04-23,0.014999999664723873
2015-04-24,0.014999999664723873
2015-04-27,0.014999999664723873
2015-04-28,0.014999999664723873
2015-04-29,0.014999999664723873
2015-04-30,0.014999999664723873
2015-05-01,0.03500000014901161
2015-05-04,0.02500000037252903
2015-05-05,0.02500000037252903
2015-05-06,0.019999999552965164
2015-05-07,0.019999999552965164
2015-05-08,0.019999999552965164
2015-05-11,0.019999999552965164
2015-05-12,0.019999999552965164
2015-05-13,0.019999999552965164
2015-05-14,0.019999999552965164
2015-05-15,0.019999999552965164
2015-05-18,0.019999999552965164
2015-05-19,0.029999999329447746
2015-05-20,0.029999999329447746
2015-05-21,0.029999999329447746
2015-05-22,0.02500000037252903
2015-05-26,0.02500000037252903
2015-05-27,0.02500000037252903
2015-05-28,0.02500000037252903
2015-05-29,0.02500000037252903
2015-06-01,0.02500000037252903
2015-06-02,0.02500000037252903
2015-06-03,0.02500000037252903
2015-06-04,0.019999999552965164
2015-06-05,0.019999999552965164
2015-06-08,0.019999999552965164
2015-06-09,0.019999999552965164
2015-06-10,0.019999999552965164
2015-06-11,0.019999999552965164
2015-06-12,0.019999999552965164
2015-06-15,0.019999999552965164
2015-06-16,0.019999999552965164
2015-06-17,0.019999999552965164
2015-06-18,0.019999999552965164
2015-06-19,0.019999999552965164
2015-06-22,0.019999999552965164
2015-06-23,0.019999999552965164
2015-06-24,0.019999999552965164
2015-06-25,0.019999999552965164
2015-06-26,0.019999999552965164
2015-06-29,0.019999999552965164
2015-06-30,0.019999999552965164
2015-07-01,0.019999999552965164
2015-07-02,0.019999999552965164
2015-07-06,0.019999999552965164
2015-07-07,0.019999999552965164
2015-07-08,0.019999999552965164
2015-07-09,0.019999999552965164
2015-07-10,0.019999999552965164
2015-07-13,0.019999999552965164
2015-07-14,0.019999999552965164
2015-07-15,0.019999999552965164
2015-07-16,0.019999999552965164
2015-07-17,0.019999999552965164
2015-07-20,0.019999999552965164
2015-07-21,0.019999999552965164
2015-07-22,0.019999999552965164
2015-07-23,0.019999999552965164
2015-07-24,0.019999999552965164
2015-07-27,0.019999999552965164
2015-07-28,0.019999999552965164
2015-07-29,0.019999999552965164
2015-07-30,0.019999999552965164
2015-07-31,0.014999999664723873
2015-08-03,0.014999999664723873
2015-08-04,0.014999999664723873
2015-08-05,0.014999999664723873
2015-08-06,0.014999999664723873
2015-08-07,0.014999999664723873
2015-08-10,0.014999999664723873
2015-08-11,0.014999999664723873
2015-08-12,0.014999999664723873
2015-08-13,0.014999999664723873
2015-08-14,0.009999999776482582
2015-08-17,0.004999999888241291
2015-08-18,0.004999999888241291
2015-08-19,0.004999999888241291
2015-08-20,0.004999999888241291
2015-08-21,0.004999999888241291
2015-08-24,0.004999999888241291
2015-08-25,0.004999999888241291
2015-08-26,0.004999999888241291
2015-08-27,0.003000000026077032
2015-08-28,0.003000000026077032
2015-08-31,0.003000000026077032
2015-09-01,0.004999999888241291
2015-09-02,0.004999999888241291
2015-09-03,0.004999999888241291
2015-09-04,0.004999999888241291
2015-09-08,0.004999999888241291
2015-09-09,0.004999999888241291
2015-09-10,0.004999999888241291
2015-09-11,0.004999999888241291
2015-09-14,0.004999999888241291
2015-09-15,0.003000000026077032
2015-09-16,0.003000000026077032
2015-09-17,0.003000000026077032
2015-09-18,0.003000000026077032
2015-09-21,0.006000000052154064
2015-09-22,0.006000000052154064
2015-09-23,0.009999999776482582
2015-09-24,0.012000000104308128
2015-09-25,0.013000000268220901
2015-09-28,0.013000000268220901
2015-09-29,0.013000000268220901
2015-09-30,0.013000000268220901
2015-10-01,0.014999999664723873
2015-10-02,0.014999999664723873
2015-10-05,0.014999999664723873
2015-10-06,0.014999999664723873
2015-10-07,0.013000000268220901
2015-10-08,0.017999999225139618
2015-10-09,0.017999999225139618
2015-10-12,0.017999999225139618
2015-10-13,0.02199999988079071
2015-10-14,0.02199999988079071
2015-10-15,0.02500000037252903
2015-10-16,0.02800000086426735
2015-10-19,0.02800000086426735
2015-10-20,0.03500000014901161
2015-10-21,0.03500000014901161
2015-10-22,0.03999999910593033
2015-10-23,0.03999999910593033
2015-10-26,0.03999999910593033
2015-10-27,0.03999999910593033
2015-10-28,0.03999999910593033
2015-10-29,0.03999999910593033
2015-10-30,0.03999999910593033
2015-11-02,0.03999999910593033
2015-11-03,0.03999999910593033
2015-11-04,0.03999999910593033
2015-11-05,0.03999999910593033
2015-11-06,0.03999999910593033
2015-11-09,0.03999999910593033
2015-11-10,0.03999999910593033
2015-11-11,0.03999999910593033
2015-11-12,0.029999999329447746
2015-11-13,0.029999999329447746
2015-11-16,0.02500000037252903
2015-11-17,0.017999999225139618
2015-11-18,0.03999999910593033
2015-11-19,0.03999999910593033
2015-11-20,0.03999999910593033
2015-11-23,0.03999999910593033
2015-11-24,0.02500000037252903
2015-11-25,0.03999999910593033
2015-11-27,0.03999999910593033
2015-11-30,0.023000000044703484
2015-12-01,0.023000000044703484
2015-12-02,0.023000000044703484
2015-12-03,0.023000000044703484
2015-12-04,0.023000000044703484
2015-12-07,0.023000000044703484
2015-12-08,0.02500000037252903
2015-12-09,0.02500000037252903
2015-12-10,0.02500000037252903
2015-12-11,0.02500000037252903
2015-12-14,0.02500000037252903
2015-12-15,0.02500000037252903
2015-12-16,0.02500000037252903
2015-12-17,0.02500000037252903
2015-12-18,0.02500000037252903
2015-12-21,0.029999999329447746
2015-12-22,0.02500000037252903
2015-12-23,0.02500000037252903
2015-12-24,0.02500000037252903
2015-12-28,0.02500000037252903
2015-12-29,0.02500000037252903
2015-12-30,0.02500000037252903
2015-12-31,0.02500000037252903
2016-01-04,0.02500000037252903
2016-01-05,0.02500000037252903
2016-01-06,0.02500000037252903
2016-01-07,0.02500000037252903
2016-01-08,0.02500000037252903
2016-01-11,0.02500000037252903
2016-01-12,0.02500000037252903
2016-01-13,0.02500000037252903
2016-01-14,0.02500000037252903
2016-01-15,0.02500000037252903
2016-01-19,0.02500000037252903
2016-01-20,0.02500000037252903
2016-01-21,0.02500000037252903
2016-01-22,0.02500000037252903
2016-01-25,0.02500000037252903
2016-01-26,0.02500000037252903
2016-01-27,0.02500000037252903
2016-01-28,0.02500000037252903
2016-01-29,0.014999999664723873
2016-02-01,0.014999999664723873
2016-02-02,0.014999999664723873
2016-02-03,0.009999999776482582
2016-02-04,0.009999999776482582
2016-02-05,0.009999999776482582
2016-02-08,0.009999999776482582
2016-02-09,0.009999999776482582
2016-02-10,0.009999999776482582
2016-02-11,0.009999999776482582
2016-02-12,0.014999999664723873
2016-02-16,0.014999999664723873
2016-02-17,0.019999999552965164
2016-02-18,0.019999999552965164
2016-02-19,0.019999999552965164
2016-02-22,0.019999999552965164
2016-02-23,0.019999999552965164
2016-02-24,0.019999999552965164
2016-02-25,0.019999999552965164
2016-02-26,0.019999999552965164
2016-02-29,0.019999999552965164
2016-03-01,0.019999999552965164
2016-03-02,0.019999999552965164
2016-03-03,0.03500000014901161
2016-03-04,0.04500000178813934
2016-03-07,0.04500000178813934
2016-03-08,0.03799999877810478
2016-03-09,0.03799999877810478
2016-03-10,0.03799999877810478
2016-03-11,0.03799999877810478
2016-03-14,0.03799999877810478
2016-03-15,0.03799999877810478
2016-03-16,0.03799999877810478
2016-03-17,0.03799999877810478
2016-03-18,0.03799999877810478
2016-03-21,0.03799999877810478
2016-03-22,0.03799999877810478
2016-03-23,0.03799999877810478
2016-03-24,0.03799999877810478
2016-03-28,0.03799999877810478
2016-03-29,0.03799999877810478
2016-03-30,0.03799999877810478
2016-03-31,0.03799999877810478
2016-04-01,0.03799999877810478
2016-04-04,0.03799999877810478
2016-04-05,0.03799999877810478
2016-04-06,0.03799999877810478
2016-04-07,0.03799999877810478
2016-04-08,0.03799999877810478
2016-04-11,0.03799999877810478
2016-04-12,0.03799999877810478
2016-04-13,0.03799999877810478
2016-04-14,0.03799999877810478
2016-04-15,0.029999999329447746
2016-04-18,0.029999999329447746
2016-04-19,0.029999999329447746
2016-04-20,0.029999999329447746
2016-04-21,0.029999999329447746
2016-04-22,0.029999999329447746
2016-04-25,0.029999999329447746
2016-04-26,0.029999999329447746
2016-04-27,0.029999999329447746
2016-04-28,0.029999999329447746
2016-04-29,0.029999999329447746
2016-05-02,0.029999999329447746
2016-05-03,0.029999999329447746
2016-05-04,0.029999999329447746
2016-05-05,0.029999999329447746
2016-05-06,0.029999999329447746
2016-05-09,0.029999999329447746
2016-05-10,0.029999999329447746
2016-05-11,0.029999999329447746
2016-05-12,0.029999999329447746
2016-05-13,0.029999999329447746
2016-05-16,0.029999999329447746
2016-05-17,0.029999999329447746
2016-05-18,0.029999999329447746
2016-05-19,0.029999999329447746
2016-05-20,0.029999999329447746
2016-05-23,0.029999999329447746
2016-05-24,0.029999999329447746
2016-05-25,0.029999999329447746
2016-05-26,0.029999999329447746
2016-05-27,0.029999999329447746
2016-05-31,0.029999999329447746
2016-06-01,0.029999999329447746
2016-06-02,0.029999999329447746
2016-06-03,0.029999999329447746
2016-06-06,0.029999999329447746
2016-06-07,0.029999999329447746
2016-06-08,0.029999999329447746
2016-06-09,0.029999999329447746
2016-06-10,0.029999999329447746
2016-06-13,0.029999999329447746
2016-06-14,0.029999999329447746
2016-06-15,0.029999999329447746
2016-06-16,0.029999999329447746
2016-06-17,0.029999999329447746
2016-06-20,0.029999999329447746
2016-06-21,0.029999999329447746
2016-06-22,0.029999999329447746
2016-06-23,0.029999999329447746
2016-06-24,0.03999999910593033
2016-06-27,0.03999999910593033
2016-06-28,0.03999999910593033
2016-06-29,0.03999999910593033
2016-06-30,0.03999999910593033
2016-07-01,0.03999999910593033
2016-07-05,0.03999999910593033
2016-07-06,0.03999999910593033
2016-07-07,0.03999999910593033
2016-07-08,0.03999999910593033
2016-07-11,0.03999999910593033
2016-07-12,0.03999999910593033
2016-07-13,0.03999999910593033
2016-07-14,0.03999999910593033
2016-07-15,0.03999999910593033
2016-07-18,0.03999999910593033
2016-07-19,0.03999999910593033
2016-07-20,0.011500000022351742
2016-07-21,0.011500000022351742
2016-07-22,0.011500000022351742
2016-07-25,0.01600000075995922
2016-07-26,0.01600000075995922
2016-07-27,0.012500000186264515
2016-07-28,0.012500000186264515
2016-07-29,0.019999999552965164
2016-08-01,0.019999999552965164
2016-08-02,0.019999999552965164
2016-08-03,0.01850000023841858
2016-08-04,0.01549999974668026
2016-08-05,0.01549999974668026
2016-08-08,0.014499999582767487
2016-08-09,0.014999999664723873
2016-08-10,0.019500000402331352
2016-08-11,0.024000000208616257
2016-08-12,0.02250000089406967
2016-08-15,0.02449999935925007
2016-08-16,0.026000000536441803
2016-08-17,0.02449999935925007
2016-08-18,0.02199999988079071
2016-08-19,0.020999999716877937
2016-08-22,0.017500000074505806
2016-08-23,0.017500000074505806
2016-08-24,0.017500000074505806
2016-08-25,0.017500000074505806
2016-08-26,0.017500000074505806
2016-08-29,0.019999999552965164
2016-08-30,0.019999999552965164
