,CDXC
2012-03-23,2.0399999618530273
2012-03-26,1.9800000190734863
2012-03-27,1.9199999570846558
2012-03-28,1.8899999856948853
2012-03-29,1.9800000190734863
2012-03-30,2.009999990463257
2012-04-02,2.069999933242798
2012-04-03,2.0399999618530273
2012-04-04,2.0399999618530273
2012-04-05,2.0399999618530273
2012-04-09,1.9199999570846558
2012-04-10,1.9199999570846558
2012-04-11,1.7999999523162842
2012-04-12,1.7400000095367432
2012-04-13,1.8600000143051147
2012-04-16,1.8600000143051147
2012-04-17,1.9199999570846558
2012-04-18,1.8600000143051147
2012-04-19,1.8600000143051147
2012-04-20,1.7999999523162842
2012-04-23,1.8600000143051147
2012-04-24,1.8300000429153442
2012-04-25,1.649999976158142
2012-04-26,1.7999999523162842
2012-04-27,1.8600000143051147
2012-04-30,2.009999990463257
2012-05-01,1.9500000476837158
2012-05-02,1.9199999570846558
2012-05-03,1.9500000476837158
2012-05-04,1.9500000476837158
2012-05-07,1.7999999523162842
2012-05-08,1.7999999523162842
2012-05-09,1.7699999809265137
2012-05-10,1.7400000095367432
2012-05-11,1.649999976158142
2012-05-14,1.590000033378601
2012-05-15,1.5299999713897705
2012-05-16,1.5
2012-05-17,1.440000057220459
2012-05-18,1.6200000047683716
2012-05-21,1.590000033378601
2012-05-22,1.6200000047683716
2012-05-23,1.649999976158142
2012-05-24,1.7999999523162842
2012-05-25,1.649999976158142
2012-05-29,2.0399999618530273
2012-05-30,2.009999990463257
2012-05-31,2.0999999046325684
2012-06-01,2.0999999046325684
2012-06-04,2.0399999618530273
2012-06-05,2.0999999046325684
2012-06-06,2.069999933242798
2012-06-07,1.9500000476837158
2012-06-08,1.9800000190734863
2012-06-11,1.9500000476837158
2012-06-12,2.0399999618530273
2012-06-13,2.0399999618530273
2012-06-14,1.8600000143051147
2012-06-15,1.8600000143051147
2012-06-18,1.8899999856948853
2012-06-19,1.8600000143051147
2012-06-20,1.7100000381469727
2012-06-21,1.7999999523162842
2012-06-22,1.9800000190734863
2012-06-25,1.9800000190734863
2012-06-26,2.1600000858306885
2012-06-27,2.069999933242798
2012-06-28,2.0999999046325684
2012-06-29,2.069999933242798
2012-07-02,2.0399999618530273
2012-07-03,2.009999990463257
2012-07-05,2.009999990463257
2012-07-06,1.9800000190734863
2012-07-09,2.009999990463257
2012-07-10,1.9199999570846558
2012-07-11,2.009999990463257
2012-07-12,2.0399999618530273
2012-07-13,2.2200000286102295
2012-07-16,2.369999885559082
2012-07-17,2.4000000953674316
2012-07-18,2.2799999713897705
2012-07-19,2.309999942779541
2012-07-20,2.2200000286102295
2012-07-23,2.1600000858306885
2012-07-24,2.1600000858306885
2012-07-25,2.190000057220459
2012-07-26,2.130000114440918
2012-07-27,1.9800000190734863
2012-07-30,1.9199999570846558
2012-07-31,1.8600000143051147
2012-08-01,1.7699999809265137
2012-08-02,1.7999999523162842
2012-08-03,1.7999999523162842
2012-08-06,1.7999999523162842
2012-08-07,1.6799999475479126
2012-08-08,1.8300000429153442
2012-08-09,1.8899999856948853
2012-08-10,2.009999990463257
2012-08-13,1.9800000190734863
2012-08-14,2.0999999046325684
2012-08-15,2.25
2012-08-16,2.0999999046325684
2012-08-17,2.009999990463257
2012-08-20,2.069999933242798
2012-08-21,1.9800000190734863
2012-08-22,1.9500000476837158
2012-08-23,1.8899999856948853
2012-08-24,1.9500000476837158
2012-08-27,1.9500000476837158
2012-08-28,1.9199999570846558
2012-08-29,1.9500000476837158
2012-08-30,1.8600000143051147
2012-08-31,2.0399999618530273
2012-09-04,2.130000114440918
2012-09-05,2.0999999046325684
2012-09-06,2.0999999046325684
2012-09-07,2.1600000858306885
2012-09-10,2.190000057220459
2012-09-11,2.3399999141693115
2012-09-12,2.5199999809265137
2012-09-13,2.640000104904175
2012-09-14,2.9100000858306885
2012-09-17,3.509999990463257
2012-09-18,3.4200000762939453
2012-09-19,3.119999885559082
2012-09-20,2.8499999046325684
2012-09-21,2.6700000762939453
2012-09-24,2.4000000953674316
2012-09-25,2.609999895095825
2012-09-26,2.490000009536743
2012-09-27,2.3399999141693115
2012-09-28,2.3399999141693115
2012-10-01,2.4000000953674316
2012-10-02,2.4000000953674316
2012-10-03,2.700000047683716
2012-10-04,2.640000104904175
2012-10-05,2.609999895095825
2012-10-08,2.549999952316284
2012-10-09,2.430000066757202
2012-10-10,2.309999942779541
2012-10-11,2.309999942779541
2012-10-12,2.369999885559082
2012-10-15,2.309999942779541
2012-10-16,2.2200000286102295
2012-10-17,2.4600000381469727
2012-10-18,2.2200000286102295
2012-10-19,2.2200000286102295
2012-10-22,2.069999933242798
2012-10-23,2.0999999046325684
2012-10-24,2.0999999046325684
2012-10-25,2.009999990463257
2012-10-26,1.9199999570846558
2012-10-31,1.9500000476837158
2012-11-01,1.7999999523162842
2012-11-02,1.9199999570846558
2012-11-05,2.4000000953674316
2012-11-06,2.0999999046325684
2012-11-07,2.0399999618530273
2012-11-08,2.069999933242798
2012-11-09,2.069999933242798
2012-11-12,2.0399999618530273
2012-11-13,1.9800000190734863
2012-11-14,1.9199999570846558
2012-11-15,1.7999999523162842
2012-11-16,1.8300000429153442
2012-11-19,1.7699999809265137
2012-11-20,1.7999999523162842
2012-11-21,1.9500000476837158
2012-11-23,2.0399999618530273
2012-11-26,2.0999999046325684
2012-11-27,2.0399999618530273
2012-11-28,2.0399999618530273
2012-11-29,1.9500000476837158
2012-11-30,1.9500000476837158
2012-12-03,2.009999990463257
2012-12-04,2.0999999046325684
2012-12-05,2.0999999046325684
2012-12-06,2.0999999046325684
2012-12-07,1.9800000190734863
2012-12-10,1.9199999570846558
2012-12-11,1.9500000476837158
2012-12-12,1.9500000476837158
2012-12-13,1.8600000143051147
2012-12-14,1.9800000190734863
2012-12-17,1.9500000476837158
2012-12-18,1.9199999570846558
2012-12-19,1.8600000143051147
2012-12-20,1.7699999809265137
2012-12-21,1.7400000095367432
2012-12-24,1.8300000429153442
2012-12-26,1.649999976158142
2012-12-27,1.6200000047683716
2012-12-28,1.6799999475479126
2012-12-31,1.590000033378601
2013-01-02,1.6200000047683716
2013-01-03,1.6799999475479126
2013-01-04,1.7699999809265137
2013-01-07,1.6799999475479126
2013-01-08,1.7100000381469727
2013-01-09,1.7100000381469727
2013-01-10,1.6799999475479126
2013-01-11,1.649999976158142
2013-01-14,1.590000033378601
2013-01-15,1.5
2013-01-16,1.6799999475479126
2013-01-17,1.8899999856948853
2013-01-18,1.9500000476837158
2013-01-22,2.0399999618530273
2013-01-23,1.9199999570846558
2013-01-24,1.8899999856948853
2013-01-25,1.9199999570846558
2013-01-28,1.8899999856948853
2013-01-29,1.8600000143051147
2013-01-30,1.7999999523162842
2013-01-31,1.7699999809265137
2013-02-01,1.8899999856948853
2013-02-04,1.7999999523162842
2013-02-05,1.8600000143051147
2013-02-06,1.8899999856948853
2013-02-07,1.9500000476837158
2013-02-08,2.009999990463257
2013-02-11,2.069999933242798
2013-02-12,2.130000114440918
2013-02-13,2.190000057220459
2013-02-14,2.069999933242798
2013-02-15,2.2200000286102295
2013-02-19,2.3399999141693115
2013-02-20,2.4600000381469727
2013-02-21,2.4000000953674316
2013-02-22,2.309999942779541
2013-02-25,2.309999942779541
2013-02-26,2.130000114440918
2013-02-27,2.009999990463257
2013-02-28,2.190000057220459
2013-03-01,2.190000057220459
2013-03-04,2.2799999713897705
2013-03-05,2.25
2013-03-06,2.25
2013-03-07,2.25
2013-03-08,2.4000000953674316
2013-03-11,2.2799999713897705
2013-03-12,2.2200000286102295
2013-03-13,2.1600000858306885
2013-03-14,2.190000057220459
2013-03-15,2.4000000953674316
2013-03-18,2.369999885559082
2013-03-19,2.2200000286102295
2013-03-20,2.130000114440918
2013-03-21,2.0999999046325684
2013-03-22,2.0399999618530273
2013-03-25,2.0399999618530273
2013-03-26,2.0399999618530273
2013-03-27,2.0399999618530273
2013-03-28,2.130000114440918
2013-04-01,2.069999933242798
2013-04-02,2.069999933242798
2013-04-03,1.9199999570846558
2013-04-04,2.009999990463257
2013-04-05,1.9500000476837158
2013-04-08,1.9199999570846558
2013-04-09,2.0399999618530273
2013-04-10,2.069999933242798
2013-04-11,2.069999933242798
2013-04-12,2.0399999618530273
2013-04-15,1.9500000476837158
2013-04-16,1.8600000143051147
2013-04-17,1.9199999570846558
2013-04-18,1.9199999570846558
2013-04-19,1.8600000143051147
2013-04-22,1.8899999856948853
2013-04-23,1.8300000429153442
2013-04-24,1.8300000429153442
2013-04-25,1.8600000143051147
2013-04-26,1.8899999856948853
2013-04-29,1.8899999856948853
2013-04-30,1.9199999570846558
2013-05-01,2.069999933242798
2013-05-02,2.0399999618530273
2013-05-03,2.009999990463257
2013-05-06,1.9500000476837158
2013-05-07,1.9800000190734863
2013-05-08,2.069999933242798
2013-05-09,2.0399999618530273
2013-05-10,1.9199999570846558
2013-05-13,2.009999990463257
2013-05-14,1.9800000190734863
2013-05-15,2.0999999046325684
2013-05-16,2.0999999046325684
2013-05-17,2.069999933242798
2013-05-20,2.1600000858306885
2013-05-21,2.130000114440918
2013-05-22,2.0399999618530273
2013-05-23,2.130000114440918
2013-05-24,2.069999933242798
2013-05-28,2.009999990463257
2013-05-29,2.0999999046325684
2013-05-30,2.0999999046325684
2013-05-31,2.190000057220459
2013-06-03,2.130000114440918
2013-06-04,2.0999999046325684
2013-06-05,2.2799999713897705
2013-06-06,2.369999885559082
2013-06-07,2.490000009536743
2013-06-10,2.549999952316284
2013-06-11,2.490000009536743
2013-06-12,2.609999895095825
2013-06-13,2.490000009536743
2013-06-14,2.430000066757202
2013-06-17,2.369999885559082
2013-06-18,2.4600000381469727
2013-06-19,2.490000009536743
2013-06-20,2.369999885559082
2013-06-21,2.490000009536743
2013-06-24,2.549999952316284
2013-06-25,2.490000009536743
2013-06-26,2.5199999809265137
2013-06-27,2.2799999713897705
2013-06-28,2.3399999141693115
2013-07-01,2.4000000953674316
2013-07-02,2.3399999141693115
2013-07-03,2.4600000381469727
2013-07-05,2.430000066757202
2013-07-08,2.4600000381469727
2013-07-09,2.4600000381469727
2013-07-10,2.369999885559082
2013-07-11,2.4000000953674316
2013-07-12,2.4000000953674316
2013-07-15,2.309999942779541
2013-07-16,2.369999885559082
2013-07-17,2.2799999713897705
2013-07-18,2.25
2013-07-19,2.1600000858306885
2013-07-22,2.130000114440918
2013-07-23,2.0999999046325684
2013-07-24,2.0399999618530273
2013-07-25,2.309999942779541
2013-07-26,2.309999942779541
2013-07-29,2.2799999713897705
2013-07-30,2.309999942779541
2013-07-31,2.309999942779541
2013-08-01,2.3399999141693115
2013-08-02,2.3399999141693115
2013-08-05,2.3399999141693115
2013-08-06,2.2200000286102295
2013-08-07,2.2200000286102295
2013-08-08,2.190000057220459
2013-08-09,2.25
2013-08-12,2.2799999713897705
2013-08-13,2.25
2013-08-14,2.25
2013-08-15,2.190000057220459
2013-08-16,2.190000057220459
2013-08-19,2.2200000286102295
2013-08-20,2.190000057220459
2013-08-21,2.1600000858306885
2013-08-22,2.2200000286102295
2013-08-23,2.309999942779541
2013-08-26,2.430000066757202
2013-08-27,2.5199999809265137
2013-08-28,2.5199999809265137
2013-08-29,2.5199999809265137
2013-08-30,2.5199999809265137
2013-09-03,2.609999895095825
2013-09-04,2.640000104904175
2013-09-05,2.759999990463257
2013-09-06,2.880000114440918
2013-09-09,2.7300000190734863
2013-09-10,2.5799999237060547
2013-09-11,2.549999952316284
2013-09-12,2.490000009536743
2013-09-13,2.490000009536743
2013-09-16,2.430000066757202
2013-09-17,2.5199999809265137
2013-09-18,2.369999885559082
2013-09-19,2.490000009536743
2013-09-20,2.4600000381469727
2013-09-23,2.5199999809265137
2013-09-24,2.609999895095825
2013-09-25,2.5799999237060547
2013-09-26,2.4600000381469727
2013-09-27,2.430000066757202
2013-09-30,2.430000066757202
2013-10-01,2.490000009536743
2013-10-02,2.4600000381469727
2013-10-03,2.4000000953674316
2013-10-04,2.4000000953674316
2013-10-07,2.4000000953674316
2013-10-08,2.4000000953674316
2013-10-09,2.5199999809265137
2013-10-10,2.640000104904175
2013-10-11,2.700000047683716
2013-10-14,2.7300000190734863
2013-10-15,2.6700000762939453
2013-10-16,2.880000114440918
2013-10-17,3.0
2013-10-18,3.1500000953674316
2013-10-21,3.0
2013-10-22,2.9100000858306885
2013-10-23,2.880000114440918
2013-10-24,3.059999942779541
2013-10-25,2.940000057220459
2013-10-28,3.0
2013-10-29,2.9700000286102295
2013-10-30,3.0299999713897705
2013-10-31,3.2100000381469727
2013-11-01,3.240000009536743
2013-11-04,3.1500000953674316
2013-11-05,3.1500000953674316
2013-11-06,3.299999952316284
2013-11-07,3.359999895095825
2013-11-08,3.509999990463257
2013-11-11,3.5399999618530273
2013-11-12,3.690000057220459
2013-11-13,3.7200000286102295
2013-11-14,3.7200000286102295
2013-11-15,3.569999933242798
2013-11-18,2.9700000286102295
2013-11-19,3.1500000953674316
2013-11-20,3.0299999713897705
2013-11-21,3.0
2013-11-22,3.0299999713897705
2013-11-25,3.059999942779541
2013-11-26,3.0899999141693115
2013-11-27,3.0899999141693115
2013-11-29,3.180000066757202
2013-12-02,3.0
2013-12-03,3.0299999713897705
2013-12-04,3.390000104904175
2013-12-05,3.569999933242798
2013-12-06,3.5399999618530273
2013-12-09,3.6600000858306885
2013-12-10,4.019999980926514
2013-12-11,3.9600000381469727
2013-12-12,3.8399999141693115
2013-12-13,3.6600000858306885
2013-12-16,3.5999999046325684
2013-12-17,3.6600000858306885
2013-12-18,3.809999942779541
2013-12-19,3.9000000953674316
2013-12-20,3.9600000381469727
2013-12-23,4.380000114440918
2013-12-24,4.5
2013-12-26,4.739999771118164
2013-12-27,4.800000190734863
2013-12-30,4.710000038146973
2013-12-31,4.559999942779541
2014-01-02,4.230000019073486
2014-01-03,4.829999923706055
2014-01-06,5.099999904632568
2014-01-07,4.949999809265137
2014-01-08,4.679999828338623
2014-01-09,4.650000095367432
2014-01-10,4.650000095367432
2014-01-13,4.710000038146973
2014-01-14,5.340000152587891
2014-01-15,5.21999979019165
2014-01-16,5.28000020980835
2014-01-17,5.460000038146973
2014-01-21,5.369999885559082
2014-01-22,5.400000095367432
2014-01-23,5.369999885559082
2014-01-24,5.309999942779541
2014-01-27,4.920000076293945
2014-01-28,5.010000228881836
2014-01-29,4.980000019073486
2014-01-30,5.039999961853027
2014-01-31,5.039999961853027
2014-02-03,4.949999809265137
2014-02-04,4.440000057220459
2014-02-05,4.409999847412109
2014-02-06,4.53000020980835
2014-02-07,4.710000038146973
2014-02-10,4.829999923706055
2014-02-11,4.829999923706055
2014-02-12,5.039999961853027
2014-02-13,5.070000171661377
2014-02-14,5.28000020980835
2014-02-18,5.25
2014-02-19,5.070000171661377
2014-02-20,5.28000020980835
2014-02-21,5.369999885559082
2014-02-24,5.519999980926514
2014-02-25,5.340000152587891
2014-02-26,5.039999961853027
2014-02-27,5.309999942779541
2014-02-28,5.159999847412109
2014-03-03,5.28000020980835
2014-03-04,5.190000057220459
2014-03-05,5.25
2014-03-06,5.159999847412109
2014-03-07,5.28000020980835
2014-03-10,5.670000076293945
2014-03-11,5.639999866485596
2014-03-12,5.639999866485596
2014-03-13,5.760000228881836
2014-03-14,6.059999942779541
2014-03-17,6.119999885559082
2014-03-18,6.269999980926514
2014-03-19,6.150000095367432
2014-03-20,5.940000057220459
2014-03-21,6.150000095367432
2014-03-24,5.699999809265137
2014-03-25,5.940000057220459
2014-03-26,5.820000171661377
2014-03-27,5.519999980926514
2014-03-28,5.550000190734863
2014-03-31,5.489999771118164
2014-04-01,5.340000152587891
2014-04-02,5.579999923706055
2014-04-03,5.550000190734863
2014-04-04,5.699999809265137
2014-04-07,5.699999809265137
2014-04-08,5.550000190734863
2014-04-09,5.519999980926514
2014-04-10,5.400000095367432
2014-04-11,5.039999961853027
2014-04-14,5.010000228881836
2014-04-15,4.949999809265137
2014-04-16,4.53000020980835
2014-04-17,4.320000171661377
2014-04-21,3.930000066757202
2014-04-22,4.199999809265137
2014-04-23,4.440000057220459
2014-04-24,4.289999961853027
2014-04-25,4.380000114440918
2014-04-28,4.050000190734863
2014-04-29,4.409999847412109
2014-04-30,4.320000171661377
2014-05-01,4.320000171661377
2014-05-02,4.440000057220459
2014-05-05,4.5
2014-05-06,4.380000114440918
2014-05-07,4.199999809265137
2014-05-08,4.139999866485596
2014-05-09,3.869999885559082
2014-05-12,4.199999809265137
2014-05-13,4.320000171661377
2014-05-14,4.320000171661377
2014-05-15,4.409999847412109
2014-05-16,4.409999847412109
2014-05-19,4.349999904632568
2014-05-20,4.650000095367432
2014-05-21,4.5
2014-05-22,4.5
2014-05-23,4.53000020980835
2014-05-27,4.679999828338623
2014-05-28,4.5
2014-05-29,4.5
2014-05-30,4.559999942779541
2014-06-02,4.590000152587891
2014-06-03,4.5
2014-06-04,4.409999847412109
2014-06-05,4.5
2014-06-06,4.5
2014-06-09,4.440000057220459
2014-06-10,4.199999809265137
2014-06-11,4.050000190734863
2014-06-12,3.9600000381469727
2014-06-13,3.9600000381469727
2014-06-16,3.6600000858306885
2014-06-17,3.6600000858306885
2014-06-18,3.9000000953674316
2014-06-19,3.8399999141693115
2014-06-20,3.9000000953674316
2014-06-23,3.9600000381469727
2014-06-24,3.930000066757202
2014-06-25,3.9000000953674316
2014-06-26,3.9000000953674316
2014-06-27,3.9000000953674316
2014-06-30,3.9000000953674316
2014-07-01,3.869999885559082
2014-07-02,3.930000066757202
2014-07-03,4.050000190734863
2014-07-07,3.869999885559082
2014-07-08,4.079999923706055
2014-07-09,4.260000228881836
2014-07-10,4.320000171661377
2014-07-11,4.409999847412109
2014-07-14,4.320000171661377
2014-07-15,4.170000076293945
2014-07-16,4.199999809265137
2014-07-17,4.199999809265137
2014-07-18,4.139999866485596
2014-07-21,4.199999809265137
2014-07-22,4.170000076293945
2014-07-23,4.139999866485596
2014-07-24,4.110000133514404
2014-07-25,4.019999980926514
2014-07-28,4.019999980926514
2014-07-29,4.199999809265137
2014-07-30,4.139999866485596
2014-07-31,4.019999980926514
2014-08-01,3.869999885559082
2014-08-04,3.690000057220459
2014-08-05,3.869999885559082
2014-08-06,4.110000133514404
2014-08-07,4.199999809265137
2014-08-08,3.9000000953674316
2014-08-11,3.990000009536743
2014-08-12,3.930000066757202
2014-08-13,4.139999866485596
2014-08-14,4.079999923706055
2014-08-15,3.869999885559082
2014-08-18,3.7799999713897705
2014-08-19,3.4800000190734863
2014-08-20,3.5999999046325684
2014-08-21,3.5999999046325684
2014-08-22,3.5999999046325684
2014-08-25,3.1500000953674316
2014-08-26,3.1500000953674316
2014-08-27,3.119999885559082
2014-08-28,3.2699999809265137
2014-08-29,3.509999990463257
2014-09-02,3.4200000762939453
2014-09-03,3.2100000381469727
2014-09-04,3.3299999237060547
2014-09-05,3.4800000190734863
2014-09-08,3.6600000858306885
2014-09-09,3.630000114440918
2014-09-10,3.7200000286102295
2014-09-11,3.8399999141693115
2014-09-12,3.7799999713897705
2014-09-15,3.7200000286102295
2014-09-16,3.690000057220459
2014-09-17,3.5999999046325684
2014-09-18,3.509999990463257
2014-09-19,3.2100000381469727
2014-09-22,3.299999952316284
2014-09-23,3.240000009536743
2014-09-24,3.359999895095825
2014-09-25,3.2699999809265137
2014-09-26,3.180000066757202
2014-09-29,3.240000009536743
2014-09-30,3.240000009536743
2014-10-01,3.390000104904175
2014-10-02,3.2699999809265137
2014-10-03,3.2699999809265137
2014-10-06,3.1500000953674316
2014-10-07,3.0899999141693115
2014-10-08,3.119999885559082
2014-10-09,3.0299999713897705
2014-10-10,3.0299999713897705
2014-10-13,2.8499999046325684
2014-10-14,2.9700000286102295
2014-10-15,3.0299999713897705
2014-10-16,3.059999942779541
2014-10-17,3.059999942779541
2014-10-20,3.059999942779541
2014-10-21,3.0
2014-10-22,2.5199999809265137
2014-10-23,2.700000047683716
2014-10-24,2.7899999618530273
2014-10-27,2.880000114440918
2014-10-28,2.9700000286102295
2014-10-29,2.940000057220459
2014-10-30,2.880000114440918
2014-10-31,3.0
2014-11-03,3.059999942779541
2014-11-04,3.119999885559082
2014-11-05,3.4200000762939453
2014-11-06,3.569999933242798
2014-11-07,3.569999933242798
2014-11-10,3.569999933242798
2014-11-11,3.690000057220459
2014-11-12,3.75
2014-11-13,3.809999942779541
2014-11-14,3.630000114440918
2014-11-17,3.5999999046325684
2014-11-18,3.5999999046325684
2014-11-19,3.6600000858306885
2014-11-20,3.5999999046325684
2014-11-21,3.5399999618530273
2014-11-24,3.509999990463257
2014-11-25,3.4800000190734863
2014-11-26,3.299999952316284
2014-11-28,3.4200000762939453
2014-12-01,3.2100000381469727
2014-12-02,3.240000009536743
2014-12-03,3.180000066757202
2014-12-04,3.119999885559082
2014-12-05,3.0
2014-12-08,3.0
2014-12-09,3.0899999141693115
2014-12-10,2.880000114440918
2014-12-11,2.7899999618530273
2014-12-12,2.759999990463257
2014-12-15,2.700000047683716
2014-12-16,2.640000104904175
2014-12-17,2.7300000190734863
2014-12-18,2.7300000190734863
2014-12-19,2.819999933242798
2014-12-22,2.609999895095825
2014-12-23,2.700000047683716
2014-12-24,2.759999990463257
2014-12-26,2.759999990463257
2014-12-29,2.7300000190734863
2014-12-30,2.5799999237060547
2014-12-31,2.640000104904175
2015-01-02,2.700000047683716
2015-01-05,2.640000104904175
2015-01-06,2.700000047683716
2015-01-07,2.640000104904175
2015-01-08,2.7899999618530273
2015-01-09,2.8499999046325684
2015-01-12,2.8499999046325684
2015-01-13,2.700000047683716
2015-01-14,2.819999933242798
2015-01-15,2.700000047683716
2015-01-16,2.700000047683716
2015-01-20,2.549999952316284
2015-01-21,2.609999895095825
2015-01-22,2.700000047683716
2015-01-23,2.549999952316284
2015-01-26,2.609999895095825
2015-01-27,2.609999895095825
2015-01-28,2.5799999237060547
2015-01-29,2.700000047683716
2015-01-30,2.880000114440918
2015-02-02,3.0299999713897705
2015-02-03,3.240000009536743
2015-02-04,3.119999885559082
2015-02-05,3.2100000381469727
2015-02-06,3.1500000953674316
2015-02-09,3.450000047683716
2015-02-10,3.6600000858306885
2015-02-11,4.079999923706055
2015-02-12,3.9600000381469727
2015-02-13,4.019999980926514
2015-02-17,4.260000228881836
2015-02-18,4.260000228881836
2015-02-19,4.079999923706055
2015-02-20,4.170000076293945
2015-02-23,4.110000133514404
2015-02-24,4.110000133514404
2015-02-25,4.139999866485596
2015-02-26,4.230000019073486
2015-02-27,4.139999866485596
2015-03-02,4.199999809265137
2015-03-03,4.139999866485596
2015-03-04,4.170000076293945
2015-03-05,4.050000190734863
2015-03-06,4.110000133514404
2015-03-09,4.050000190734863
2015-03-10,3.869999885559082
2015-03-11,3.9000000953674316
2015-03-12,3.7799999713897705
2015-03-13,4.110000133514404
2015-03-16,4.019999980926514
2015-03-17,4.079999923706055
2015-03-18,3.9600000381469727
2015-03-19,4.050000190734863
2015-03-20,4.050000190734863
2015-03-23,3.9600000381469727
2015-03-24,3.7799999713897705
2015-03-25,3.7799999713897705
2015-03-26,3.7200000286102295
2015-03-27,3.7200000286102295
2015-03-30,3.5999999046325684
2015-03-31,3.930000066757202
2015-04-01,4.079999923706055
2015-04-02,4.650000095367432
2015-04-06,4.46999979019165
2015-04-07,4.5
2015-04-08,4.46999979019165
2015-04-09,4.320000171661377
2015-04-10,4.170000076293945
2015-04-13,3.9600000381469727
2015-04-14,4.019999980926514
2015-04-15,3.930000066757202
2015-04-16,3.690000057220459
2015-04-17,3.5999999046325684
2015-04-20,3.75
2015-04-21,3.9000000953674316
2015-04-22,3.8399999141693115
2015-04-23,3.7799999713897705
2015-04-24,3.809999942779541
2015-04-27,3.75
2015-04-28,3.75
2015-04-29,3.690000057220459
2015-04-30,3.569999933242798
2015-05-01,3.509999990463257
2015-05-04,3.569999933242798
2015-05-05,3.450000047683716
2015-05-06,3.569999933242798
2015-05-07,3.509999990463257
2015-05-08,3.4200000762939453
2015-05-11,3.509999990463257
2015-05-12,3.7799999713897705
2015-05-13,3.930000066757202
2015-05-14,3.9600000381469727
2015-05-15,4.199999809265137
2015-05-18,4.170000076293945
2015-05-19,4.050000190734863
2015-05-20,3.930000066757202
2015-05-21,3.6600000858306885
2015-05-22,3.930000066757202
2015-05-26,3.809999942779541
2015-05-27,3.690000057220459
2015-05-28,3.630000114440918
2015-05-29,3.569999933242798
2015-06-01,3.5999999046325684
2015-06-02,3.5999999046325684
2015-06-03,3.8399999141693115
2015-06-04,3.9600000381469727
2015-06-05,4.019999980926514
2015-06-08,3.930000066757202
2015-06-09,4.019999980926514
2015-06-10,4.019999980926514
2015-06-11,3.9000000953674316
2015-06-12,3.8399999141693115
2015-06-15,3.630000114440918
2015-06-16,3.75
2015-06-17,3.7200000286102295
2015-06-18,3.690000057220459
2015-06-19,3.690000057220459
2015-06-22,3.509999990463257
2015-06-23,3.359999895095825
2015-06-24,3.7200000286102295
2015-06-25,3.7799999713897705
2015-06-26,3.5999999046325684
2015-06-29,3.5999999046325684
2015-06-30,3.630000114440918
2015-07-01,3.6600000858306885
2015-07-02,3.6600000858306885
2015-07-06,3.4800000190734863
2015-07-07,3.569999933242798
2015-07-08,3.4200000762939453
2015-07-09,3.509999990463257
2015-07-10,3.359999895095825
2015-07-13,3.240000009536743
2015-07-14,3.3299999237060547
2015-07-15,3.2699999809265137
2015-07-16,3.299999952316284
2015-07-17,3.3299999237060547
2015-07-20,3.2100000381469727
2015-07-21,3.359999895095825
2015-07-22,3.1500000953674316
2015-07-23,3.2100000381469727
2015-07-24,3.359999895095825
2015-07-27,3.3299999237060547
2015-07-28,3.3299999237060547
2015-07-29,3.359999895095825
2015-07-30,3.2699999809265137
2015-07-31,3.299999952316284
2015-08-03,3.569999933242798
2015-08-04,3.690000057220459
2015-08-05,3.7200000286102295
2015-08-06,3.690000057220459
2015-08-07,3.7200000286102295
2015-08-10,3.7200000286102295
2015-08-11,3.690000057220459
2015-08-12,3.6600000858306885
2015-08-13,3.4200000762939453
2015-08-14,3.5999999046325684
2015-08-17,3.75
2015-08-18,3.450000047683716
2015-08-19,3.630000114440918
2015-08-20,3.569999933242798
2015-08-21,3.569999933242798
2015-08-24,3.4200000762939453
2015-08-25,3.4800000190734863
2015-08-26,3.509999990463257
2015-08-27,3.4800000190734863
2015-08-28,3.6600000858306885
2015-08-31,3.809999942779541
2015-09-01,3.8399999141693115
2015-09-02,3.869999885559082
2015-09-03,3.9000000953674316
2015-09-04,3.9600000381469727
2015-09-08,4.139999866485596
2015-09-09,4.199999809265137
2015-09-10,4.289999961853027
2015-09-11,4.199999809265137
2015-09-14,4.139999866485596
2015-09-15,4.110000133514404
2015-09-16,4.110000133514404
2015-09-17,4.110000133514404
2015-09-18,4.170000076293945
2015-09-21,3.9600000381469727
2015-09-22,3.7200000286102295
2015-09-23,3.809999942779541
2015-09-24,3.8399999141693115
2015-09-25,3.9000000953674316
2015-09-28,3.390000104904175
2015-09-29,3.299999952316284
2015-09-30,3.3299999237060547
2015-10-01,3.5399999618530273
2015-10-02,3.75
2015-10-05,3.809999942779541
2015-10-06,3.869999885559082
2015-10-07,3.7200000286102295
2015-10-08,3.7799999713897705
2015-10-09,3.9000000953674316
2015-10-12,4.019999980926514
2015-10-13,4.019999980926514
2015-10-14,3.9000000953674316
2015-10-15,3.8399999141693115
2015-10-16,3.9000000953674316
2015-10-19,3.9000000953674316
2015-10-20,3.7799999713897705
2015-10-21,3.809999942779541
2015-10-22,3.869999885559082
2015-10-23,3.809999942779541
2015-10-26,3.7799999713897705
2015-10-27,3.7799999713897705
2015-10-28,3.809999942779541
2015-10-29,4.170000076293945
2015-10-30,4.289999961853027
2015-11-02,4.320000171661377
2015-11-03,4.590000152587891
2015-11-04,4.380000114440918
2015-11-05,4.5
2015-11-06,4.5
2015-11-09,4.409999847412109
2015-11-10,4.230000019073486
