,FNX
2009-05-01,19.540000915527344
2009-05-04,19.989999771118164
2009-05-05,20.149999618530273
2009-05-06,20.149999618530273
2009-05-07,19.959999084472656
2009-05-08,20.3700008392334
2009-05-11,19.989999771118164
2009-05-12,19.639999389648438
2009-05-13,18.829999923706055
2009-05-14,19.110000610351562
2009-05-15,18.979999542236328
2009-05-18,19.6299991607666
2009-05-19,19.950000762939453
2009-05-20,19.799999237060547
2009-05-21,19.290000915527344
2009-05-22,19.34000015258789
2009-05-26,19.469999313354492
2009-05-27,19.75
2009-05-28,19.75
2009-05-29,20.0
2009-06-01,20.899999618530273
2009-06-02,20.979999542236328
2009-06-03,20.540000915527344
2009-06-04,20.90999984741211
2009-06-05,20.90999984741211
2009-06-08,20.56999969482422
2009-06-09,20.969999313354492
2009-06-10,20.90999984741211
2009-06-11,21.010000228881836
2009-06-12,20.68000030517578
2009-06-15,20.34000015258789
2009-06-16,20.079999923706055
2009-06-17,19.959999084472656
2009-06-18,20.1200008392334
2009-06-19,20.190000534057617
2009-06-22,19.530000686645508
2009-06-23,19.209999084472656
2009-06-24,19.600000381469727
2009-06-25,19.920000076293945
2009-06-26,19.969999313354492
2009-06-29,20.170000076293945
2009-06-30,20.06999969482422
2009-07-01,20.450000762939453
2009-07-02,19.780000686645508
2009-07-06,19.469999313354492
2009-07-07,19.3799991607666
2009-07-08,19.1200008392334
2009-07-09,19.09000015258789
2009-07-10,19.079999923706055
2009-07-13,19.40999984741211
2009-07-14,19.649999618530273
2009-07-15,20.290000915527344
2009-07-16,20.639999389648438
2009-07-17,20.59000015258789
2009-07-20,20.959999084472656
2009-07-21,20.90999984741211
2009-07-22,20.969999313354492
2009-07-23,21.65999984741211
2009-07-24,21.760000228881836
2009-07-27,21.81999969482422
2009-07-28,21.8700008392334
2009-07-29,21.670000076293945
2009-07-30,22.1200008392334
2009-07-31,22.110000610351562
2009-08-03,22.510000228881836
2009-08-04,22.670000076293945
2009-08-05,22.579999923706055
2009-08-06,22.5
2009-08-07,23.06999969482422
2009-08-10,22.950000762939453
2009-08-11,22.639999389648438
2009-08-12,23.049999237060547
2009-08-13,23.100000381469727
2009-08-14,22.770000457763672
2009-08-17,22.1200008392334
2009-08-18,22.40999984741211
2009-08-19,22.579999923706055
2009-08-20,22.809999465942383
2009-08-21,23.290000915527344
2009-08-24,23.219999313354492
2009-08-25,23.350000381469727
2009-08-26,23.309999465942383
2009-08-27,23.40999984741211
2009-08-28,23.3700008392334
2009-08-31,23.040000915527344
2009-09-01,22.600000381469727
2009-09-02,22.559999465942383
2009-09-03,22.719999313354492
2009-09-04,23.0
2009-09-08,23.15999984741211
2009-09-09,23.65999984741211
2009-09-10,23.979999542236328
2009-09-11,23.959999084472656
2009-09-14,24.360000610351562
2009-09-15,24.559999465942383
2009-09-16,25.030000686645508
2009-09-17,24.920000076293945
2009-09-18,24.90999984741211
2009-09-21,24.780000686645508
2009-09-22,24.989999771118164
2009-09-23,24.600000381469727
2009-09-24,24.190000534057617
2009-09-25,24.010000228881836
2009-09-28,24.530000686645508
2009-09-29,24.610000610351562
2009-09-30,24.450000762939453
2009-10-01,23.729999542236328
2009-10-02,23.549999237060547
2009-10-05,24.030000686645508
2009-10-06,24.3700008392334
2009-10-07,24.360000610351562
2009-10-08,24.700000762939453
2009-10-09,24.889999389648438
2009-10-12,24.920000076293945
2009-10-13,24.829999923706055
2009-10-14,25.229999542236328
2009-10-15,25.350000381469727
2009-10-16,25.139999389648438
2009-10-19,25.399999618530273
2009-10-20,25.190000534057617
2009-10-21,24.899999618530273
2009-10-22,25.200000762939453
2009-10-23,24.799999237060547
2009-10-26,24.59000015258789
2009-10-27,24.350000381469727
2009-10-28,23.530000686645508
2009-10-29,24.020000457763672
2009-10-30,23.360000610351562
2009-11-02,23.399999618530273
2009-11-03,23.56999969482422
2009-11-04,23.639999389648438
2009-11-05,24.149999618530273
2009-11-06,24.110000610351562
2009-11-09,24.6200008392334
2009-11-10,24.639999389648438
2009-11-11,24.809999465942383
2009-11-12,24.479999542236328
2009-11-13,24.6299991607666
2009-11-16,25.1200008392334
2009-11-17,25.110000610351562
2009-11-18,24.989999771118164
2009-11-19,24.469999313354492
2009-11-20,24.34000015258789
2009-11-23,24.540000915527344
2009-11-24,24.540000915527344
2009-11-25,24.75
2009-11-27,24.389999389648438
2009-11-30,24.299999237060547
2009-12-01,24.639999389648438
2009-12-02,24.780000686645508
2009-12-03,24.610000610351562
2009-12-04,24.84000015258789
2009-12-07,24.899999618530273
2009-12-08,24.719999313354492
2009-12-09,24.690000534057617
2009-12-10,24.84000015258789
2009-12-11,25.0
2009-12-14,25.450000762939453
2009-12-15,25.489999771118164
2009-12-16,25.520000457763672
2009-12-17,25.350000381469727
2009-12-18,25.40999984741211
2009-12-21,25.850000381469727
2009-12-22,25.8799991607666
2009-12-23,26.170000076293945
2009-12-24,26.270000457763672
2009-12-28,26.219999313354492
2009-12-29,26.229999542236328
2009-12-30,26.100000381469727
2009-12-31,25.799999237060547
2010-01-04,26.25
2010-01-05,26.34000015258789
2010-01-06,26.440000534057617
2010-01-07,26.56999969482422
2010-01-08,26.649999618530273
2010-01-11,26.709999084472656
2010-01-12,26.309999465942383
2010-01-13,26.729999542236328
2010-01-14,26.719999313354492
2010-01-15,26.399999618530273
2010-01-19,26.709999084472656
2010-01-20,26.5
2010-01-21,26.139999389648438
2010-01-22,25.520000457763672
2010-01-25,25.6200008392334
2010-01-26,25.700000762939453
2010-01-27,25.600000381469727
2010-01-28,25.270000457763672
2010-01-29,25.059999465942383
2010-02-01,25.299999237060547
2010-02-02,25.75
2010-02-03,25.610000610351562
2010-02-04,24.790000915527344
2010-02-05,24.84000015258789
2010-02-08,24.729999542236328
2010-02-09,25.0
2010-02-10,25.0
2010-02-11,25.31999969482422
2010-02-12,25.549999237060547
2010-02-16,25.950000762939453
2010-02-17,26.149999618530273
2010-02-18,26.34000015258789
2010-02-19,26.459999084472656
2010-02-22,26.469999313354492
2010-02-23,26.170000076293945
2010-02-24,26.360000610351562
2010-02-25,26.40999984741211
2010-02-26,26.399999618530273
2010-03-01,26.8700008392334
2010-03-02,27.09000015258789
2010-03-03,27.139999389648438
2010-03-04,27.200000762939453
2010-03-05,27.639999389648438
2010-03-08,27.690000534057617
2010-03-09,27.739999771118164
2010-03-10,27.959999084472656
2010-03-11,28.049999237060547
2010-03-12,28.110000610351562
2010-03-15,28.110000610351562
2010-03-16,28.40999984741211
2010-03-17,28.610000610351562
2010-03-18,28.530000686645508
2010-03-19,28.25
2010-03-22,28.6299991607666
2010-03-23,28.860000610351562
2010-03-24,28.610000610351562
2010-03-25,28.399999618530273
2010-03-26,28.389999389648438
2010-03-29,28.59000015258789
2010-03-30,28.649999618530273
2010-03-31,28.450000762939453
2010-04-01,28.709999084472656
2010-04-05,29.139999389648438
2010-04-06,29.3799991607666
2010-04-07,29.1299991607666
2010-04-08,29.059999465942383
2010-04-09,29.299999237060547
2010-04-12,29.350000381469727
2010-04-13,29.459999084472656
2010-04-14,29.950000762939453
2010-04-15,29.989999771118164
2010-04-16,29.639999389648438
2010-04-19,29.530000686645508
2010-04-20,29.940000534057617
2010-04-21,30.020000457763672
2010-04-22,30.3700008392334
2010-04-23,30.68000030517578
2010-04-26,30.5
2010-04-27,29.75
2010-04-28,29.760000228881836
2010-04-29,30.1200008392334
2010-04-30,29.469999313354492
2010-05-03,29.959999084472656
2010-05-04,29.149999618530273
2010-05-05,28.84000015258789
2010-05-06,27.729999542236328
2010-05-07,27.15999984741211
2010-05-10,28.399999618530273
2010-05-11,28.709999084472656
2010-05-12,29.309999465942383
2010-05-13,29.040000915527344
2010-05-14,28.399999618530273
2010-05-17,28.520000457763672
2010-05-18,28.100000381469727
2010-05-19,27.899999618530273
2010-05-20,26.760000228881836
2010-05-21,27.010000228881836
2010-05-24,26.780000686645508
2010-05-25,26.760000228881836
2010-05-26,26.790000915527344
2010-05-27,27.850000381469727
2010-05-28,27.559999465942383
2010-06-01,26.75
2010-06-02,27.43000030517578
2010-06-03,27.700000762939453
2010-06-04,26.540000915527344
2010-06-07,26.049999237060547
2010-06-08,25.81999969482422
2010-06-09,26.18000030517578
2010-06-10,27.0
2010-06-11,27.280000686645508
2010-06-14,27.43000030517578
2010-06-15,28.059999465942383
2010-06-16,27.940000534057617
2010-06-17,27.899999618530273
2010-06-18,27.8799991607666
2010-06-21,27.6200008392334
2010-06-22,26.979999542236328
2010-06-23,26.90999984741211
2010-06-24,26.440000534057617
2010-06-25,26.690000534057617
2010-06-28,26.6299991607666
2010-06-29,25.700000762939453
2010-06-30,25.43000030517578
2010-07-01,25.34000015258789
2010-07-02,25.110000610351562
2010-07-06,24.989999771118164
2010-07-07,25.84000015258789
2010-07-08,26.149999618530273
2010-07-09,26.43000030517578
2010-07-12,26.239999771118164
2010-07-13,26.860000610351562
2010-07-14,26.829999923706055
2010-07-15,26.780000686645508
2010-07-16,25.90999984741211
2010-07-19,26.059999465942383
2010-07-20,26.450000762939453
2010-07-21,26.049999237060547
2010-07-22,26.850000381469727
2010-07-23,27.18000030517578
2010-07-26,27.709999084472656
2010-07-27,27.600000381469727
2010-07-28,27.170000076293945
2010-07-29,27.079999923706055
2010-07-30,27.139999389648438
2010-08-02,27.579999923706055
2010-08-03,27.329999923706055
2010-08-04,27.6200008392334
2010-08-05,27.479999542236328
2010-08-06,27.399999618530273
2010-08-09,27.670000076293945
2010-08-10,27.280000686645508
2010-08-11,26.3799991607666
2010-08-12,26.360000610351562
2010-08-13,26.09000015258789
2010-08-16,26.09000015258789
2010-08-17,26.59000015258789
2010-08-18,26.709999084472656
2010-08-19,26.270000457763672
2010-08-20,26.219999313354492
2010-08-23,25.920000076293945
2010-08-24,25.540000915527344
2010-08-25,25.790000915527344
2010-08-26,25.68000030517578
2010-08-27,26.139999389648438
2010-08-30,25.700000762939453
2010-08-31,25.68000030517578
2010-09-01,26.510000228881836
2010-09-02,26.940000534057617
2010-09-03,27.31999969482422
2010-09-07,26.889999389648438
2010-09-08,27.030000686645508
2010-09-09,27.139999389648438
2010-09-10,27.170000076293945
2010-09-13,27.68000030517578
2010-09-14,27.700000762939453
2010-09-15,27.809999465942383
2010-09-16,27.700000762939453
2010-09-17,27.780000686645508
2010-09-20,28.270000457763672
2010-09-21,28.149999618530273
2010-09-22,27.850000381469727
2010-09-23,27.649999618530273
2010-09-24,28.31999969482422
2010-09-27,28.3799991607666
2010-09-28,28.68000030517578
2010-09-29,28.649999618530273
2010-09-30,28.75
2010-10-01,28.760000228881836
2010-10-04,28.479999542236328
2010-10-05,29.06999969482422
2010-10-06,28.920000076293945
2010-10-07,28.920000076293945
2010-10-08,29.139999389648438
2010-10-11,29.229999542236328
2010-10-12,29.329999923706055
2010-10-13,29.579999923706055
2010-10-14,29.43000030517578
2010-10-15,29.459999084472656
2010-10-18,29.600000381469727
2010-10-19,29.09000015258789
2010-10-20,29.459999084472656
2010-10-21,29.40999984741211
2010-10-22,29.6200008392334
2010-10-25,29.799999237060547
2010-10-26,29.780000686645508
2010-10-27,29.75
2010-10-28,29.760000228881836
2010-10-29,29.84000015258789
2010-11-01,29.770000457763672
2010-11-02,30.18000030517578
2010-11-03,30.290000915527344
2010-11-04,30.8700008392334
2010-11-05,31.079999923706055
2010-11-08,31.059999465942383
2010-11-09,30.780000686645508
2010-11-10,31.010000228881836
2010-11-11,30.93000030517578
2010-11-12,30.43000030517578
2010-11-15,30.530000686645508
2010-11-16,30.0
2010-11-17,30.209999084472656
2010-11-18,30.6299991607666
2010-11-19,30.770000457763672
2010-11-22,31.0
2010-11-23,30.6200008392334
2010-11-24,31.290000915527344
2010-11-26,31.149999618530273
2010-11-29,31.040000915527344
2010-11-30,30.809999465942383
2010-12-01,31.459999084472656
2010-12-02,31.829999923706055
2010-12-03,32.060001373291016
2010-12-06,32.060001373291016
2010-12-07,32.11000061035156
2010-12-08,32.119998931884766
2010-12-09,32.220001220703125
2010-12-10,32.56999969482422
2010-12-13,32.400001525878906
2010-12-14,32.400001525878906
2010-12-15,32.2400016784668
2010-12-16,32.560001373291016
2010-12-17,32.59000015258789
2010-12-20,32.599998474121094
2010-12-21,32.7400016784668
2010-12-22,32.77000045776367
2010-12-23,32.70000076293945
2010-12-27,32.7400016784668
2010-12-28,32.66999816894531
2010-12-29,32.7599983215332
2010-12-30,32.790000915527344
2010-12-31,32.5099983215332
2011-01-03,32.97999954223633
2011-01-04,32.68000030517578
2011-01-05,32.88999938964844
2011-01-06,32.810001373291016
2011-01-07,32.7599983215332
2011-01-10,32.970001220703125
2011-01-11,33.08000183105469
2011-01-12,33.31999969482422
2011-01-13,33.290000915527344
2011-01-14,33.5099983215332
2011-01-18,33.77000045776367
2011-01-19,33.220001220703125
2011-01-20,32.91999816894531
2011-01-21,32.810001373291016
2011-01-24,33.060001373291016
2011-01-25,33.11000061035156
2011-01-26,33.5
2011-01-27,33.689998626708984
2011-01-28,32.939998626708984
2011-01-31,33.22999954223633
2011-02-01,33.849998474121094
2011-02-02,33.72999954223633
2011-02-03,33.869998931884766
2011-02-04,34.099998474121094
2011-02-07,34.380001068115234
2011-02-08,34.619998931884766
