,BROG
2018-11-02,9.739999771118164
2018-11-05,9.739999771118164
2018-11-06,9.739999771118164
2018-11-07,9.739999771118164
2018-11-08,9.75
2018-11-09,9.75
2018-11-12,9.75
2018-11-13,9.75
2018-11-14,9.75
2018-11-15,9.779999732971191
2018-11-16,9.779999732971191
2018-11-19,9.779999732971191
2018-11-20,9.779999732971191
2018-11-21,9.779999732971191
2018-11-23,9.779999732971191
2018-11-26,9.800000190734863
2018-11-27,9.800000190734863
2018-11-28,9.800000190734863
2018-11-29,9.770000457763672
2018-11-30,9.779999732971191
2018-12-03,9.779999732971191
2018-12-04,9.779999732971191
2018-12-06,9.779999732971191
2018-12-07,9.779999732971191
2018-12-10,9.779999732971191
2018-12-11,9.779999732971191
2018-12-12,9.800000190734863
2018-12-13,9.800000190734863
2018-12-14,9.800000190734863
2018-12-17,9.800000190734863
2018-12-18,9.899999618530273
2018-12-19,9.899999618530273
2018-12-20,9.880000114440918
2018-12-21,9.880000114440918
2018-12-24,9.880000114440918
2018-12-26,9.899999618530273
2018-12-27,9.899999618530273
2018-12-28,9.800000190734863
2018-12-31,9.819999694824219
2019-01-02,9.819999694824219
2019-01-03,9.819999694824219
2019-01-04,9.819999694824219
2019-01-07,9.819999694824219
2019-01-08,9.819999694824219
2019-01-09,9.850000381469727
2019-01-10,9.869999885559082
2019-01-11,9.859999656677246
2019-01-14,9.859999656677246
2019-01-15,9.859999656677246
2019-01-16,9.859999656677246
2019-01-17,9.880000114440918
2019-01-18,9.890000343322754
2019-01-22,9.890000343322754
2019-01-23,9.890000343322754
2019-01-24,9.890000343322754
2019-01-25,9.890000343322754
2019-01-28,9.9399995803833
2019-01-29,9.9399995803833
2019-01-30,9.979999542236328
2019-01-31,9.970000267028809
2019-02-01,9.970000267028809
2019-02-04,9.970000267028809
2019-02-05,9.930999755859375
2019-02-06,9.930999755859375
2019-02-07,9.930999755859375
2019-02-08,9.9399995803833
2019-02-11,9.9399995803833
2019-02-12,9.9399995803833
2019-02-13,9.930000305175781
2019-02-14,9.949999809265137
2019-02-15,9.9399995803833
2019-02-19,9.9399995803833
2019-02-20,9.9399995803833
2019-02-21,9.949999809265137
2019-02-22,9.9399995803833
2019-02-25,9.960000038146973
2019-02-26,9.949999809265137
2019-02-27,9.960000038146973
2019-02-28,9.960000038146973
2019-03-01,9.979999542236328
2019-03-04,9.989999771118164
2019-03-05,9.970000267028809
2019-03-06,10.010000228881836
2019-03-07,10.010000228881836
2019-03-08,10.0
2019-03-11,10.0
2019-03-12,9.970000267028809
2019-03-13,9.970000267028809
2019-03-14,10.0
2019-03-15,10.0
2019-03-18,10.0
2019-03-19,10.010000228881836
2019-03-20,10.0
2019-03-21,10.010000228881836
2019-03-22,10.020000457763672
2019-03-25,10.020000457763672
2019-03-26,10.020000457763672
2019-03-27,10.020000457763672
2019-03-28,10.020000457763672
2019-03-29,10.020000457763672
2019-04-01,10.020000457763672
2019-04-02,10.020000457763672
2019-04-03,10.020000457763672
2019-04-04,10.020000457763672
2019-04-05,10.020000457763672
2019-04-08,9.989999771118164
2019-04-09,9.979999542236328
2019-04-10,9.979999542236328
2019-04-11,9.979999542236328
2019-04-12,10.0600004196167
2019-04-15,10.0600004196167
2019-04-16,10.100000381469727
2019-04-17,10.095000267028809
2019-04-18,10.069999694824219
2019-04-22,10.079999923706055
2019-04-23,10.09000015258789
2019-04-24,10.09000015258789
2019-04-25,10.079999923706055
2019-04-26,10.079999923706055
2019-04-29,10.079999923706055
2019-04-30,10.09000015258789
2019-05-01,10.079999923706055
2019-05-02,10.079999923706055
2019-05-03,10.079999923706055
2019-05-06,10.09000015258789
2019-05-07,10.09000015258789
2019-05-08,10.100000381469727
2019-05-09,10.100000381469727
2019-05-10,10.050000190734863
2019-05-13,10.050000190734863
2019-05-14,10.074999809265137
2019-05-15,10.100000381469727
2019-05-16,10.079999923706055
2019-05-17,10.100000381469727
2019-05-20,10.100000381469727
2019-05-21,10.100000381469727
2019-05-22,10.100000381469727
2019-05-23,10.100000381469727
2019-05-24,10.100000381469727
2019-05-28,10.119999885559082
2019-05-29,10.119999885559082
2019-05-30,10.119999885559082
2019-05-31,10.119999885559082
2019-06-03,10.119999885559082
2019-06-04,10.130000114440918
2019-06-05,10.130000114440918
2019-06-06,10.130000114440918
2019-06-07,10.130000114440918
2019-06-10,10.130000114440918
2019-06-11,10.130000114440918
2019-06-12,10.130000114440918
2019-06-13,10.130000114440918
2019-06-14,10.130000114440918
2019-06-17,10.130000114440918
2019-06-18,10.140000343322754
2019-06-19,10.149999618530273
2019-06-20,10.140000343322754
2019-06-21,10.15999984741211
2019-06-24,10.149999618530273
2019-06-25,10.149999618530273
2019-06-26,10.15999984741211
2019-06-27,10.149999618530273
2019-06-28,10.149999618530273
2019-07-01,10.149999618530273
2019-07-02,10.149999618530273
2019-07-03,10.149999618530273
2019-07-05,10.15999984741211
2019-07-08,10.15999984741211
2019-07-09,10.16100025177002
2019-07-10,10.149999618530273
2019-07-11,10.170000076293945
2019-07-12,10.1899995803833
2019-07-15,10.1899995803833
2019-07-16,10.1899995803833
2019-07-17,10.1899995803833
2019-07-18,10.1899995803833
2019-07-19,10.1899995803833
2019-07-22,10.1899995803833
2019-07-23,10.1899995803833
2019-07-24,10.1899995803833
2019-07-25,10.210000038146973
2019-07-26,10.210000038146973
2019-07-29,10.210000038146973
2019-07-30,10.199999809265137
2019-07-31,10.1899995803833
2019-08-01,10.1899995803833
2019-08-02,10.1899995803833
2019-08-05,10.1899995803833
2019-08-06,10.1899995803833
2019-08-07,10.1899995803833
2019-08-08,10.149999618530273
2019-08-09,10.170000076293945
2019-08-12,10.220000267028809
2019-08-13,10.220000267028809
2019-08-14,10.1899995803833
2019-08-15,10.1899995803833
2019-08-16,10.1899995803833
2019-08-19,10.1899995803833
2019-08-20,10.1899995803833
2019-08-21,10.1899995803833
2019-08-22,10.210000038146973
2019-08-23,10.199999809265137
2019-08-26,10.210000038146973
2019-08-27,10.210000038146973
2019-08-28,10.199999809265137
2019-08-29,10.199999809265137
2019-08-30,10.220000267028809
2019-09-03,10.220000267028809
2019-09-04,10.220000267028809
2019-09-05,10.210000038146973
2019-09-06,10.210000038146973
2019-09-09,10.210000038146973
2019-09-10,10.210000038146973
2019-09-11,10.220000267028809
2019-09-12,10.220000267028809
2019-09-13,10.220000267028809
2019-09-16,10.220000267028809
2019-09-17,10.220000267028809
2019-09-18,10.199999809265137
2019-09-19,10.220000267028809
2019-09-20,10.210000038146973
2019-09-23,10.229999542236328
2019-09-24,10.229999542236328
2019-09-25,10.239999771118164
2019-09-26,10.239999771118164
2019-09-27,10.220000267028809
2019-09-30,10.239999771118164
2019-10-01,10.229999542236328
2019-10-02,10.229999542236328
2019-10-03,10.229999542236328
2019-10-04,10.199999809265137
2019-10-07,10.229999542236328
2019-10-08,10.229999542236328
2019-10-09,10.229999542236328
2019-10-10,10.229999542236328
2019-10-11,10.218999862670898
2019-10-14,10.218999862670898
2019-10-15,10.229999542236328
2019-10-16,10.220000267028809
2019-10-17,10.220000267028809
2019-10-18,10.239999771118164
2019-10-21,10.220000267028809
2019-10-22,10.289999961853027
2019-10-23,10.25
2019-10-24,10.279999732971191
2019-10-25,10.25
2019-10-28,10.25
2019-10-29,10.25
2019-10-30,10.25
2019-10-31,10.25
2019-11-01,10.25
2019-11-04,10.25
2019-11-05,10.25
2019-11-06,10.270000457763672
2019-11-07,10.260000228881836
2019-11-08,10.260000228881836
2019-11-11,10.260000228881836
2019-11-12,10.260000228881836
2019-11-13,10.26200008392334
2019-11-14,10.289999961853027
2019-11-15,10.289999961853027
2019-11-18,10.279999732971191
2019-11-19,10.289999961853027
2019-11-20,10.289999961853027
2019-11-21,10.289999961853027
2019-11-22,10.28499984741211
2019-11-25,10.279999732971191
2019-11-26,10.279999732971191
2019-11-27,10.270000457763672
2019-11-29,10.279999732971191
2019-12-02,10.260000228881836
2019-12-03,10.25
2019-12-04,10.34000015258789
2019-12-05,10.34000015258789
2019-12-06,10.289999961853027
2019-12-09,10.28499984741211
2019-12-10,10.253000259399414
2019-12-11,10.270000457763672
2019-12-12,9.449000358581543
2019-12-13,9.789999961853027
2019-12-16,10.149999618530273
2019-12-17,10.550000190734863
2019-12-18,10.449999809265137
2019-12-19,11.270000457763672
2019-12-20,10.489999771118164
2019-12-23,9.649999618530273
2019-12-24,9.510000228881836
2019-12-26,9.359999656677246
2019-12-27,9.109999656677246
2019-12-30,8.979999542236328
2019-12-31,8.829999923706055
2020-01-02,8.3100004196167
2020-01-03,8.09000015258789
2020-01-06,7.78000020980835
2020-01-07,7.980000019073486
2020-01-08,7.940000057220459
2020-01-09,7.96999979019165
2020-01-10,8.039999961853027
2020-01-13,7.960000038146973
2020-01-14,8.0
2020-01-15,8.180000305175781
2020-01-16,8.524999618530273
2020-01-17,8.789999961853027
2020-01-21,8.899999618530273
2020-01-22,9.399999618530273
2020-01-23,9.380000114440918
2020-01-24,9.319999694824219
2020-01-27,9.609999656677246
2020-01-28,10.3100004196167
2020-01-29,10.220000267028809
2020-01-30,10.15999984741211
2020-01-31,10.300000190734863
2020-02-03,10.694999694824219
2020-02-04,10.279999732971191
2020-02-05,10.970000267028809
2020-02-06,10.979999542236328
2020-02-07,11.069999694824219
2020-02-10,11.489999771118164
2020-02-11,11.5
2020-02-12,11.329999923706055
2020-02-13,11.859999656677246
2020-02-14,12.145000457763672
2020-02-18,11.869999885559082
2020-02-19,12.0600004196167
2020-02-20,11.96500015258789
2020-02-21,11.75
2020-02-24,11.880000114440918
2020-02-25,11.960000038146973
2020-02-26,11.989999771118164
2020-02-27,11.949999809265137
2020-02-28,11.805000305175781
2020-03-02,12.5
2020-03-03,12.899999618530273
2020-03-04,12.770000457763672
2020-03-05,12.729999542236328
2020-03-06,12.800000190734863
2020-03-09,12.420000076293945
2020-03-10,12.989999771118164
2020-03-11,12.859999656677246
2020-03-12,12.430000305175781
2020-03-13,12.529999732971191
2020-03-16,11.130000114440918
2020-03-17,9.75
2020-03-18,8.100000381469727
2020-03-19,8.819999694824219
2020-03-20,8.760000228881836
2020-03-23,9.649999618530273
2020-03-24,8.600000381469727
2020-03-25,11.319999694824219
2020-03-26,11.5
2020-03-27,11.699999809265137
2020-03-30,11.9399995803833
2020-03-31,12.25
2020-04-01,12.300000190734863
2020-04-02,12.300000190734863
2020-04-03,12.0
2020-04-06,12.300000190734863
2020-04-07,12.100000381469727
2020-04-08,11.75
2020-04-09,11.5
2020-04-13,11.194999694824219
2020-04-14,11.699999809265137
2020-04-15,11.6899995803833
2020-04-16,11.699999809265137
2020-04-17,11.5
2020-04-20,10.899999618530273
2020-04-21,10.899999618530273
2020-04-22,10.529999732971191
2020-04-23,10.989999771118164
2020-04-24,10.960000038146973
2020-04-27,10.916000366210938
2020-04-28,10.899999618530273
2020-04-29,10.899999618530273
2020-04-30,10.899999618530273
2020-05-01,11.0
2020-05-04,11.5
2020-05-05,11.5
2020-05-06,11.149999618530273
2020-05-07,11.149999618530273
2020-05-08,11.0
2020-05-11,11.0
2020-05-12,10.984999656677246
2020-05-13,11.119999885559082
2020-05-14,10.5
2020-05-15,10.449999809265137
2020-05-18,10.970000267028809
2020-05-19,10.760000228881836
2020-05-20,10.9399995803833
2020-05-21,10.949999809265137
2020-05-22,10.90999984741211
2020-05-26,10.989999771118164
2020-05-27,10.989999771118164
2020-05-28,10.989999771118164
2020-05-29,10.989999771118164
2020-06-01,10.90999984741211
2020-06-02,10.949999809265137
2020-06-03,10.970000267028809
2020-06-04,10.970000267028809
2020-06-05,10.949999809265137
2020-06-08,10.680000305175781
2020-06-09,10.979999542236328
2020-06-10,10.970000267028809
2020-06-11,10.850000381469727
2020-06-12,10.46500015258789
2020-06-15,10.670000076293945
2020-06-16,10.119999885559082
2020-06-17,9.220000267028809
2020-06-18,9.630000114440918
2020-06-19,9.5
2020-06-22,9.199999809265137
2020-06-23,9.600000381469727
2020-06-24,9.15999984741211
2020-06-25,9.15999984741211
2020-06-26,8.949999809265137
2020-06-29,9.119999885559082
2020-06-30,8.5
2020-07-01,7.784999847412109
2020-07-02,8.930000305175781
2020-07-06,8.579999923706055
2020-07-07,8.569999694824219
2020-07-08,8.789999961853027
2020-07-09,9.074999809265137
2020-07-10,9.25
2020-07-13,9.5
2020-07-14,9.279999732971191
2020-07-15,9.100000381469727
2020-07-16,10.449999809265137
2020-07-17,9.986000061035156
2020-07-20,10.295000076293945
2020-07-21,10.0
2020-07-22,10.0
2020-07-23,9.800000190734863
2020-07-24,9.859999656677246
2020-07-27,9.739999771118164
2020-07-28,9.449999809265137
2020-07-29,9.600000381469727
2020-07-30,9.5
2020-07-31,9.505000114440918
2020-08-03,9.899999618530273
2020-08-04,9.899999618530273
2020-08-05,9.600000381469727
2020-08-06,9.890999794006348
2020-08-07,9.890999794006348
2020-08-10,9.890999794006348
2020-08-11,9.720000267028809
2020-08-12,9.72700023651123
2020-08-13,9.800000190734863
2020-08-14,9.84000015258789
2020-08-17,9.824999809265137
2020-08-18,10.0
2020-08-19,9.875
2020-08-20,9.149999618530273
2020-08-21,9.170000076293945
2020-08-24,9.569999694824219
2020-08-25,9.350000381469727
2020-08-26,9.779999732971191
2020-08-27,9.340999603271484
2020-08-28,9.34000015258789
2020-08-31,9.425000190734863
2020-09-01,9.739999771118164
2020-09-02,9.489999771118164
2020-09-03,9.180000305175781
2020-09-04,9.131999969482422
2020-09-08,9.0
2020-09-09,9.0
2020-09-10,9.020000457763672
2020-09-11,9.260000228881836
2020-09-14,8.9350004196167
2020-09-15,9.25
2020-09-16,9.0
2020-09-17,9.029999732971191
2020-09-18,9.390000343322754
2020-09-21,9.0
2020-09-22,9.5
2020-09-23,10.079999923706055
2020-09-24,10.079999923706055
2020-09-25,9.300000190734863
2020-09-28,9.406000137329102
2020-09-29,9.406000137329102
2020-09-30,9.399999618530273
2020-10-01,9.0
2020-10-02,8.895000457763672
2020-10-05,8.84000015258789
2020-10-06,8.84000015258789
2020-10-07,9.0600004196167
2020-10-08,9.0600004196167
2020-10-09,9.0
2020-10-12,9.0
2020-10-13,8.770000457763672
2020-10-14,8.954999923706055
2020-10-15,8.954999923706055
2020-10-16,9.225000381469727
2020-10-19,9.0
2020-10-20,9.0
2020-10-21,8.954999923706055
2020-10-22,9.180000305175781
2020-10-23,9.180000305175781
2020-10-26,8.869999885559082
2020-10-27,9.0
2020-10-28,8.895000457763672
2020-10-29,8.895000457763672
2020-10-30,9.859999656677246
2020-11-02,8.850000381469727
2020-11-03,8.899999618530273
2020-11-04,8.704999923706055
2020-11-05,8.649999618530273
2020-11-06,8.600000381469727
2020-11-09,8.75
2020-11-10,8.649999618530273
2020-11-11,8.789999961853027
2020-11-12,9.213000297546387
2020-11-13,9.199999809265137
2020-11-16,8.84000015258789
2020-11-17,8.84000015258789
2020-11-18,8.850000381469727
2020-11-19,8.899999618530273
2020-11-20,8.873000144958496
2020-11-23,8.470000267028809
2020-11-24,8.649999618530273
2020-11-25,8.399999618530273
2020-11-27,9.326000213623047
2020-11-30,8.625
2020-12-01,8.545000076293945
2020-12-02,8.880000114440918
2020-12-03,8.949999809265137
2020-12-04,9.130000114440918
2020-12-07,9.0600004196167
2020-12-08,9.0600004196167
2020-12-09,9.300000190734863
2020-12-10,9.050000190734863
2020-12-11,9.359999656677246
2020-12-14,10.699999809265137
2020-12-15,10.899999618530273
2020-12-16,10.75
2020-12-17,10.524999618530273
2020-12-18,10.930000305175781
2020-12-21,10.600000381469727
2020-12-22,10.800000190734863
2020-12-23,10.899999618530273
2020-12-24,10.850000381469727
2020-12-28,10.850000381469727
2020-12-29,10.260000228881836
2020-12-30,10.260000228881836
2020-12-31,10.260000228881836
2021-01-04,11.010000228881836
2021-01-05,11.050000190734863
2021-01-06,10.550000190734863
2021-01-07,11.109999656677246
2021-01-08,10.75
2021-01-11,11.109999656677246
2021-01-12,10.529999732971191
2021-01-13,10.550000190734863
2021-01-14,10.529999732971191
2021-01-15,10.505000114440918
2021-01-19,10.824999809265137
2021-01-20,11.149999618530273
2021-01-21,11.149999618530273
2021-01-22,11.149999618530273
2021-01-25,10.800000190734863
2021-01-26,10.899999618530273
2021-01-27,10.800000190734863
2021-01-28,10.800000190734863
2021-01-29,10.699999809265137
2021-02-01,10.890000343322754
2021-02-02,10.789999961853027
2021-02-03,10.779999732971191
2021-02-04,10.75
2021-02-05,10.701000213623047
2021-02-08,10.779999732971191
2021-02-09,10.510000228881836
2021-02-10,10.600000381469727
2021-02-11,10.5600004196167
2021-02-12,10.5600004196167
2021-02-16,10.779999732971191
2021-02-17,10.520000457763672
2021-02-18,10.4399995803833
2021-02-19,10.449999809265137
2021-02-22,10.109999656677246
2021-02-23,10.090999603271484
2021-02-24,10.390000343322754
2021-02-25,10.399999618530273
2021-02-26,10.399999618530273
2021-03-01,10.399999618530273
2021-03-02,10.399999618530273
2021-03-03,10.050000190734863
2021-03-04,10.09000015258789
2021-03-05,10.09000015258789
2021-03-08,10.079999923706055
2021-03-09,10.079999923706055
2021-03-10,10.800000190734863
2021-03-11,10.800000190734863
2021-03-12,10.800000190734863
2021-03-15,10.800000190734863
2021-03-16,10.800000190734863
2021-03-17,10.800000190734863
2021-03-18,10.116999626159668
2021-03-19,10.399999618530273
2021-03-22,10.960000038146973
2021-03-23,10.960000038146973
2021-03-24,10.960000038146973
2021-03-25,10.960000038146973
2021-03-26,10.960000038146973
2021-03-29,10.130000114440918
2021-03-30,10.449999809265137
2021-03-31,10.109999656677246
2021-04-01,10.109999656677246
2021-04-05,10.109999656677246
2021-04-06,10.109999656677246
2021-04-07,10.029999732971191
2021-04-08,10.25
2021-04-09,10.029999732971191
2021-04-12,10.029999732971191
2021-04-13,10.5
2021-04-14,10.600000381469727
2021-04-15,10.050000190734863
2021-04-16,10.029999732971191
2021-04-19,9.600000381469727
2021-04-20,9.600000381469727
2021-04-21,9.229999542236328
2021-04-22,9.199999809265137
2021-04-23,9.147000312805176
2021-04-26,9.300000190734863
2021-04-27,9.319999694824219
2021-04-28,9.430000305175781
2021-04-29,9.196999549865723
2021-04-30,9.199999809265137
2021-05-03,9.239999771118164
2021-05-04,9.029999732971191
2021-05-05,9.0
2021-05-06,9.300000190734863
2021-05-07,9.300000190734863
2021-05-10,9.1899995803833
2021-05-11,9.220000267028809
2021-05-12,8.75
2021-05-13,8.899999618530273
2021-05-14,9.199999809265137
