,CHSCM
2015-02-27,26.253000259399414
2015-03-02,26.219999313354492
2015-03-03,26.1200008392334
2015-03-04,26.06999969482422
2015-03-05,26.059999465942383
2015-03-06,25.700000762939453
2015-03-09,25.690000534057617
2015-03-10,25.670000076293945
2015-03-11,25.799999237060547
2015-03-12,25.709999084472656
2015-03-13,25.3799991607666
2015-03-16,25.350000381469727
2015-03-17,25.450000762939453
2015-03-18,25.540000915527344
2015-03-19,25.610000610351562
2015-03-20,25.670000076293945
2015-03-23,25.809999465942383
2015-03-24,25.868000030517578
2015-03-25,25.850000381469727
2015-03-26,25.770000457763672
2015-03-27,25.889999389648438
2015-03-30,25.959999084472656
2015-03-31,26.020000457763672
2015-04-01,26.0
2015-04-02,26.1200008392334
2015-04-06,25.979999542236328
2015-04-07,25.989999771118164
2015-04-08,26.049999237060547
2015-04-09,26.06999969482422
2015-04-10,25.950000762939453
2015-04-13,25.989999771118164
2015-04-14,26.020000457763672
2015-04-15,26.18000030517578
2015-04-16,26.176000595092773
2015-04-17,26.010000228881836
2015-04-20,26.09000015258789
2015-04-21,26.040000915527344
2015-04-22,26.18000030517578
2015-04-23,26.229999542236328
2015-04-24,26.280000686645508
2015-04-27,26.219999313354492
2015-04-28,26.200000762939453
2015-04-29,26.18000030517578
2015-04-30,26.1200008392334
2015-05-01,25.770000457763672
2015-05-04,25.760000228881836
2015-05-05,25.700000762939453
2015-05-06,25.290000915527344
2015-05-07,25.639999389648438
2015-05-08,25.84000015258789
2015-05-11,25.389999389648438
2015-05-12,25.450000762939453
2015-05-13,25.68000030517578
2015-05-14,26.049999237060547
2015-05-15,26.09000015258789
2015-05-18,25.983999252319336
2015-05-19,25.979999542236328
2015-05-20,25.920000076293945
2015-05-21,26.049999237060547
2015-05-22,26.110000610351562
2015-05-26,26.190000534057617
2015-05-27,26.170000076293945
2015-05-28,25.920000076293945
2015-05-29,25.860000610351562
2015-06-01,25.90999984741211
2015-06-02,25.899999618530273
2015-06-03,26.0
2015-06-04,25.940000534057617
2015-06-05,25.93000030517578
2015-06-08,25.90999984741211
2015-06-09,25.950000762939453
2015-06-10,25.940000534057617
2015-06-11,26.040000915527344
2015-06-12,25.579999923706055
2015-06-15,25.59000015258789
2015-06-16,25.540000915527344
2015-06-17,25.530000686645508
2015-06-18,25.520000457763672
2015-06-19,25.549999237060547
2015-06-22,25.458999633789062
2015-06-23,25.40999984741211
2015-06-24,25.530000686645508
2015-06-25,25.649999618530273
2015-06-26,25.5
2015-06-29,25.459999084472656
2015-06-30,25.420000076293945
2015-07-01,25.59000015258789
2015-07-02,25.700000762939453
2015-07-06,25.649999618530273
2015-07-07,25.75
2015-07-08,25.790000915527344
2015-07-09,25.75
2015-07-10,25.690000534057617
2015-07-13,25.700000762939453
2015-07-14,25.700000762939453
2015-07-15,25.969999313354492
2015-07-16,26.020000457763672
2015-07-17,26.25
2015-07-20,26.209999084472656
2015-07-21,26.15999984741211
2015-07-22,26.1200008392334
2015-07-23,26.040000915527344
2015-07-24,26.1299991607666
2015-07-27,26.09000015258789
2015-07-28,26.170000076293945
2015-07-29,26.170000076293945
2015-07-30,26.219999313354492
2015-07-31,26.229999542236328
2015-08-03,26.139999389648438
2015-08-04,26.25
2015-08-05,26.290000915527344
2015-08-06,26.209999084472656
2015-08-07,26.260000228881836
2015-08-10,26.290000915527344
2015-08-11,26.371000289916992
2015-08-12,26.420000076293945
2015-08-13,26.329999923706055
2015-08-14,26.360000610351562
2015-08-17,26.31999969482422
2015-08-18,26.25
2015-08-19,26.209999084472656
2015-08-20,26.049999237060547
2015-08-21,25.860000610351562
2015-08-24,25.40999984741211
2015-08-25,25.68000030517578
2015-08-26,25.81999969482422
2015-08-27,26.100000381469727
2015-08-28,26.110000610351562
2015-08-31,26.34000015258789
2015-09-01,26.31999969482422
2015-09-02,26.299999237060547
2015-09-03,26.299999237060547
2015-09-04,26.297000885009766
2015-09-08,26.299999237060547
2015-09-09,26.358999252319336
2015-09-10,26.256000518798828
2015-09-11,26.31999969482422
2015-09-14,25.84000015258789
2015-09-15,25.81999969482422
2015-09-16,25.65999984741211
2015-09-17,25.75
2015-09-18,25.780000686645508
2015-09-21,25.780000686645508
2015-09-22,25.770000457763672
2015-09-23,25.889999389648438
2015-09-24,25.950000762939453
2015-09-25,25.93000030517578
2015-09-28,25.899999618530273
2015-09-29,25.950000762939453
2015-09-30,25.90999984741211
2015-10-01,25.899999618530273
2015-10-02,25.940000534057617
2015-10-05,26.049999237060547
2015-10-06,26.200000762939453
2015-10-07,26.1200008392334
2015-10-08,26.139999389648438
2015-10-09,26.1200008392334
2015-10-12,26.350000381469727
2015-10-13,26.260000228881836
2015-10-14,26.239999771118164
2015-10-15,26.25
2015-10-16,26.34000015258789
2015-10-19,26.270000457763672
2015-10-20,26.389999389648438
2015-10-21,26.5
2015-10-22,26.68400001525879
2015-10-23,26.64299964904785
2015-10-26,26.780000686645508
2015-10-27,26.77199935913086
2015-10-28,26.899999618530273
2015-10-29,26.899999618530273
2015-10-30,26.959999084472656
2015-11-02,27.110000610351562
2015-11-03,27.110000610351562
2015-11-04,27.190000534057617
2015-11-05,27.200000762939453
2015-11-06,26.969999313354492
2015-11-09,27.06999969482422
2015-11-10,27.1200008392334
2015-11-11,27.280000686645508
2015-11-12,27.15999984741211
2015-11-13,27.110000610351562
2015-11-16,26.979999542236328
2015-11-17,27.09000015258789
2015-11-18,27.239999771118164
2015-11-19,27.18000030517578
2015-11-20,27.06999969482422
2015-11-23,27.190000534057617
2015-11-24,27.219999313354492
2015-11-25,27.1299991607666
2015-11-27,27.15999984741211
2015-11-30,27.09000015258789
2015-12-01,27.209999084472656
2015-12-02,27.180999755859375
2015-12-03,27.239999771118164
2015-12-04,27.30500030517578
2015-12-07,27.15999984741211
2015-12-08,27.149999618530273
2015-12-09,27.059999465942383
2015-12-10,27.049999237060547
2015-12-11,26.920000076293945
2015-12-14,25.65999984741211
2015-12-15,25.719999313354492
2015-12-16,26.15999984741211
2015-12-17,26.209999084472656
2015-12-18,26.299999237060547
2015-12-21,26.3799991607666
2015-12-22,26.469999313354492
2015-12-23,26.780000686645508
2015-12-24,26.8700008392334
2015-12-28,26.6299991607666
2015-12-29,26.610000610351562
2015-12-30,26.809999465942383
2015-12-31,26.809999465942383
2016-01-04,26.739999771118164
2016-01-05,26.93000030517578
2016-01-06,27.1200008392334
2016-01-07,26.989999771118164
2016-01-08,26.979999542236328
2016-01-11,26.93000030517578
2016-01-12,26.450000762939453
2016-01-13,26.459999084472656
2016-01-14,26.399999618530273
2016-01-15,26.25
2016-01-19,26.1299991607666
2016-01-20,25.389999389648438
2016-01-21,25.40999984741211
2016-01-22,25.6200008392334
2016-01-25,25.299999237060547
2016-01-26,25.68000030517578
2016-01-27,25.6200008392334
2016-01-28,25.799999237060547
2016-01-29,25.809999465942383
2016-02-01,25.799999237060547
2016-02-02,25.84000015258789
2016-02-03,25.610000610351562
2016-02-04,25.389999389648438
2016-02-05,25.399999618530273
2016-02-08,25.040000915527344
2016-02-09,24.75
2016-02-10,24.8799991607666
2016-02-11,24.690000534057617
2016-02-12,24.659000396728516
2016-02-16,25.329999923706055
2016-02-17,25.579999923706055
2016-02-18,26.350000381469727
2016-02-19,26.350000381469727
2016-02-22,25.75
2016-02-23,25.6200008392334
2016-02-24,25.719999313354492
2016-02-25,25.75
2016-02-26,26.1200008392334
2016-02-29,25.850000381469727
2016-03-01,26.43000030517578
2016-03-02,26.049999237060547
2016-03-03,26.010000228881836
2016-03-04,26.020000457763672
2016-03-07,25.996999740600586
2016-03-08,25.950000762939453
2016-03-09,25.979999542236328
2016-03-10,25.989999771118164
2016-03-11,26.09000015258789
2016-03-14,26.110000610351562
2016-03-15,25.8799991607666
2016-03-16,25.850000381469727
2016-03-17,26.079999923706055
2016-03-18,26.149999618530273
2016-03-21,26.09000015258789
2016-03-22,26.270000457763672
2016-03-23,26.299999237060547
2016-03-24,26.299999237060547
2016-03-28,26.440000534057617
2016-03-29,26.31999969482422
2016-03-30,26.68000030517578
2016-03-31,26.56999969482422
2016-04-01,26.40999984741211
2016-04-04,26.299999237060547
2016-04-05,26.200000762939453
2016-04-06,26.68000030517578
2016-04-07,26.100000381469727
2016-04-08,26.239999771118164
2016-04-11,26.459999084472656
2016-04-12,26.799999237060547
2016-04-13,26.739999771118164
2016-04-14,26.649999618530273
2016-04-15,26.489999771118164
2016-04-18,26.6299991607666
2016-04-19,26.709999084472656
2016-04-20,26.719999313354492
2016-04-21,26.6200008392334
2016-04-22,26.780000686645508
2016-04-25,26.520000457763672
2016-04-26,26.56999969482422
2016-04-27,26.75
2016-04-28,26.690000534057617
2016-04-29,26.729999542236328
2016-05-02,26.760000228881836
2016-05-03,26.81999969482422
2016-05-04,26.850000381469727
2016-05-05,26.729999542236328
2016-05-06,26.93000030517578
2016-05-09,26.969999313354492
2016-05-10,27.0
2016-05-11,26.989999771118164
2016-05-12,26.84000015258789
2016-05-13,27.030000686645508
2016-05-16,27.059999465942383
2016-05-17,27.149999618530273
2016-05-18,27.200000762939453
2016-05-19,27.139999389648438
2016-05-20,27.209999084472656
2016-05-23,27.420000076293945
2016-05-24,27.459999084472656
2016-05-25,27.600000381469727
2016-05-26,27.68000030517578
2016-05-27,27.139999389648438
2016-05-31,27.399999618530273
2016-06-01,27.43000030517578
2016-06-02,27.45199966430664
2016-06-03,27.639999389648438
2016-06-06,27.5
2016-06-07,27.920000076293945
2016-06-08,27.770000457763672
2016-06-09,27.770000457763672
2016-06-10,27.809999465942383
2016-06-13,27.739999771118164
2016-06-14,27.600000381469727
2016-06-15,27.649999618530273
2016-06-16,27.559999465942383
2016-06-17,27.56999969482422
2016-06-20,27.65999984741211
2016-06-21,27.739999771118164
2016-06-22,27.799999237060547
2016-06-23,27.889999389648438
2016-06-24,27.739999771118164
2016-06-27,27.90999984741211
2016-06-28,27.81999969482422
2016-06-29,27.719999313354492
2016-06-30,28.5
2016-07-01,28.40999984741211
2016-07-05,28.479999542236328
2016-07-06,28.540000915527344
2016-07-07,28.559999465942383
2016-07-08,28.815000534057617
2016-07-11,28.700000762939453
2016-07-12,28.690000534057617
2016-07-13,28.739999771118164
2016-07-14,28.479999542236328
2016-07-15,28.489999771118164
2016-07-18,28.56999969482422
2016-07-19,28.799999237060547
2016-07-20,28.709999084472656
2016-07-21,28.829999923706055
2016-07-22,28.770000457763672
2016-07-25,28.760000228881836
2016-07-26,28.700000762939453
2016-07-27,28.860000610351562
2016-07-28,28.844999313354492
2016-07-29,29.25
2016-08-01,29.3700008392334
2016-08-02,29.049999237060547
2016-08-03,29.309999465942383
2016-08-04,29.450000762939453
2016-08-05,29.34000015258789
2016-08-08,29.469999313354492
2016-08-09,29.5
2016-08-10,29.610000610351562
2016-08-11,29.3799991607666
2016-08-12,29.3799991607666
2016-08-15,29.209999084472656
2016-08-16,29.09000015258789
2016-08-17,29.049999237060547
2016-08-18,29.3799991607666
2016-08-19,29.459999084472656
2016-08-22,29.260000228881836
2016-08-23,29.219999313354492
2016-08-24,29.290000915527344
2016-08-25,29.239999771118164
2016-08-26,29.540000915527344
2016-08-29,29.469999313354492
2016-08-30,29.469999313354492
2016-08-31,29.5
2016-09-01,29.34000015258789
2016-09-02,29.3799991607666
2016-09-06,29.469999313354492
2016-09-07,29.299999237060547
2016-09-08,29.139999389648438
2016-09-09,28.84000015258789
2016-09-12,28.989999771118164
2016-09-13,28.649999618530273
2016-09-14,28.040000915527344
2016-09-15,28.209999084472656
2016-09-16,28.399999618530273
2016-09-19,28.309999465942383
2016-09-20,28.489999771118164
2016-09-21,28.549999237060547
2016-09-22,29.040000915527344
2016-09-23,28.729999542236328
2016-09-26,29.09000015258789
2016-09-27,29.34000015258789
2016-09-28,29.31999969482422
2016-09-29,28.8799991607666
2016-09-30,28.6299991607666
2016-10-03,28.950000762939453
2016-10-04,28.329999923706055
2016-10-05,28.549999237060547
2016-10-06,28.402000427246094
2016-10-07,28.579999923706055
2016-10-10,27.729999542236328
2016-10-11,27.489999771118164
2016-10-12,27.170000076293945
2016-10-13,27.540000915527344
2016-10-14,28.09000015258789
2016-10-17,27.639999389648438
2016-10-18,28.09000015258789
2016-10-19,28.6200008392334
2016-10-20,28.850000381469727
2016-10-21,29.270000457763672
2016-10-24,29.15999984741211
2016-10-25,28.959999084472656
2016-10-26,28.809999465942383
2016-10-27,28.540000915527344
2016-10-28,28.329999923706055
2016-10-31,28.100000381469727
2016-11-01,28.030000686645508
2016-11-02,27.8799991607666
2016-11-03,27.350000381469727
2016-11-04,27.209999084472656
2016-11-07,27.290000915527344
2016-11-08,27.049999237060547
2016-11-09,26.809999465942383
2016-11-10,26.579999923706055
2016-11-11,26.670000076293945
2016-11-14,25.719999313354492
2016-11-15,26.729999542236328
2016-11-16,27.530000686645508
2016-11-17,26.6200008392334
2016-11-18,25.979999542236328
2016-11-21,26.100000381469727
2016-11-22,26.280000686645508
2016-11-23,26.25
2016-11-25,26.110000610351562
2016-11-28,26.219999313354492
2016-11-29,26.440000534057617
2016-11-30,26.459999084472656
2016-12-01,26.530000686645508
2016-12-02,26.059999465942383
2016-12-05,26.34000015258789
2016-12-06,26.479999542236328
2016-12-07,26.56999969482422
2016-12-08,26.3799991607666
2016-12-09,26.100000381469727
2016-12-12,26.059999465942383
2016-12-13,26.079999923706055
2016-12-14,25.889999389648438
2016-12-15,26.3700008392334
2016-12-16,26.399999618530273
2016-12-19,26.239999771118164
2016-12-20,26.290000915527344
2016-12-21,26.670000076293945
2016-12-22,26.43000030517578
2016-12-23,26.239999771118164
2016-12-27,26.079999923706055
2016-12-28,26.25
2016-12-29,26.030000686645508
2016-12-30,26.280000686645508
2017-01-03,26.700000762939453
2017-01-04,26.801000595092773
2017-01-05,26.75
2017-01-06,27.139999389648438
2017-01-09,26.889999389648438
2017-01-10,27.09000015258789
2017-01-11,27.1299991607666
2017-01-12,27.174999237060547
2017-01-13,27.209999084472656
2017-01-17,27.100000381469727
2017-01-18,26.84000015258789
2017-01-19,26.239999771118164
2017-01-20,25.899999618530273
2017-01-23,26.149999618530273
2017-01-24,26.1299991607666
2017-01-25,25.940000534057617
2017-01-26,26.139999389648438
2017-01-27,26.760000228881836
2017-01-30,26.729999542236328
2017-01-31,26.959999084472656
2017-02-01,26.969999313354492
2017-02-02,27.15999984741211
2017-02-03,27.219999313354492
2017-02-06,27.3799991607666
2017-02-07,27.6299991607666
2017-02-08,27.700000762939453
2017-02-09,27.729999542236328
2017-02-10,27.56999969482422
2017-02-13,27.579999923706055
2017-02-14,27.56999969482422
2017-02-15,27.739999771118164
2017-02-16,27.65999984741211
2017-02-17,27.530000686645508
2017-02-21,27.34000015258789
2017-02-22,27.34000015258789
2017-02-23,27.389999389648438
2017-02-24,27.610000610351562
2017-02-27,27.600000381469727
2017-02-28,27.860000610351562
2017-03-01,27.65999984741211
2017-03-02,27.601999282836914
2017-03-03,27.770000457763672
2017-03-06,27.618000030517578
2017-03-07,27.58300018310547
2017-03-08,26.790000915527344
2017-03-09,26.65999984741211
2017-03-10,26.920000076293945
2017-03-13,27.100000381469727
2017-03-14,27.299999237060547
2017-03-15,27.459999084472656
2017-03-16,27.329999923706055
2017-03-17,27.31999969482422
2017-03-20,27.290000915527344
2017-03-21,27.209999084472656
2017-03-22,27.260000228881836
2017-03-23,27.469999313354492
2017-03-24,27.459999084472656
2017-03-27,27.530000686645508
2017-03-28,27.469999313354492
2017-03-29,27.6200008392334
2017-03-30,27.600000381469727
2017-03-31,27.989999771118164
2017-04-03,28.229999542236328
2017-04-04,27.68000030517578
2017-04-05,27.549999237060547
2017-04-06,27.59000015258789
2017-04-07,27.270000457763672
2017-04-10,27.270000457763672
2017-04-11,27.100000381469727
2017-04-12,27.270000457763672
2017-04-13,27.219999313354492
2017-04-17,27.25
2017-04-18,27.43000030517578
2017-04-19,27.440000534057617
2017-04-20,27.329999923706055
2017-04-21,27.329999923706055
2017-04-24,27.280000686645508
2017-04-25,27.239999771118164
2017-04-26,27.030000686645508
2017-04-27,27.110000610351562
2017-04-28,27.139999389648438
2017-05-01,27.170000076293945
2017-05-02,27.149999618530273
2017-05-03,27.239999771118164
2017-05-04,27.049999237060547
2017-05-05,27.360000610351562
2017-05-08,27.280000686645508
2017-05-09,27.6200008392334
2017-05-10,27.59000015258789
2017-05-11,27.530000686645508
2017-05-12,27.510000228881836
2017-05-15,27.56999969482422
2017-05-16,27.540000915527344
2017-05-17,27.530000686645508
2017-05-18,27.649999618530273
2017-05-19,27.81999969482422
2017-05-22,28.017000198364258
2017-05-23,28.239999771118164
2017-05-24,28.299999237060547
2017-05-25,28.290000915527344
2017-05-26,28.389999389648438
2017-05-30,28.3799991607666
2017-05-31,28.18000030517578
2017-06-01,28.3700008392334
2017-06-02,28.475000381469727
2017-06-05,28.579999923706055
2017-06-06,28.597000122070312
2017-06-07,28.610000610351562
2017-06-08,28.459999084472656
2017-06-09,28.469999313354492
2017-06-12,28.56999969482422
2017-06-13,28.700000762939453
2017-06-14,28.610000610351562
2017-06-15,28.639999389648438
2017-06-16,28.56100082397461
2017-06-19,28.770000457763672
2017-06-20,28.75
2017-06-21,28.788999557495117
2017-06-22,28.770000457763672
2017-06-23,28.489999771118164
2017-06-26,28.440000534057617
2017-06-27,28.34000015258789
2017-06-28,28.34000015258789
2017-06-29,28.309999465942383
2017-06-30,28.280000686645508
2017-07-03,28.360000610351562
2017-07-05,28.530000686645508
2017-07-06,28.450000762939453
2017-07-07,28.399999618530273
2017-07-10,28.690000534057617
2017-07-11,28.6200008392334
2017-07-12,28.579999923706055
2017-07-13,28.549999237060547
2017-07-14,28.610000610351562
2017-07-17,28.5
2017-07-18,28.649999618530273
2017-07-19,28.530000686645508
2017-07-20,28.756999969482422
2017-07-21,28.959999084472656
2017-07-24,28.760000228881836
2017-07-25,28.850000381469727
2017-07-26,28.559999465942383
2017-07-27,28.68000030517578
2017-07-28,28.739999771118164
2017-07-31,28.8799991607666
2017-08-01,28.889999389648438
2017-08-02,28.90999984741211
2017-08-03,28.93000030517578
2017-08-04,28.90999984741211
2017-08-07,28.940000534057617
2017-08-08,28.979999542236328
2017-08-09,28.739999771118164
2017-08-10,28.280000686645508
2017-08-11,27.969999313354492
2017-08-14,28.3700008392334
2017-08-15,28.219999313354492
2017-08-16,28.389999389648438
2017-08-17,28.389999389648438
2017-08-18,28.540000915527344
2017-08-21,28.360000610351562
2017-08-22,28.15999984741211
2017-08-23,28.110000610351562
2017-08-24,28.170000076293945
2017-08-25,28.18000030517578
2017-08-28,28.399999618530273
2017-08-29,28.40999984741211
2017-08-30,28.549999237060547
2017-08-31,28.690000534057617
2017-09-01,28.639999389648438
2017-09-05,28.68000030517578
2017-09-06,28.600000381469727
2017-09-07,28.40999984741211
2017-09-08,28.299999237060547
2017-09-11,28.34000015258789
2017-09-12,28.309999465942383
2017-09-13,28.110000610351562
2017-09-14,28.079999923706055
2017-09-15,27.75
2017-09-18,27.68000030517578
2017-09-19,27.450000762939453
2017-09-20,27.459999084472656
2017-09-21,27.440000534057617
2017-09-22,27.329999923706055
2017-09-25,27.399999618530273
2017-09-26,27.469999313354492
2017-09-27,27.61199951171875
2017-09-28,27.530000686645508
2017-09-29,27.549999237060547
2017-10-02,27.469999313354492
2017-10-03,27.540000915527344
2017-10-04,27.56999969482422
2017-10-05,27.332000732421875
2017-10-06,26.940000534057617
2017-10-09,26.760000228881836
2017-10-10,27.0049991607666
2017-10-11,26.90999984741211
2017-10-12,27.190000534057617
2017-10-13,27.34000015258789
2017-10-16,27.429000854492188
2017-10-17,27.309999465942383
2017-10-18,27.25
2017-10-19,27.20400047302246
2017-10-20,27.360000610351562
2017-10-23,27.260000228881836
2017-10-24,27.309999465942383
2017-10-25,27.183000564575195
2017-10-26,27.350000381469727
2017-10-27,27.309999465942383
2017-10-30,26.940000534057617
2017-10-31,27.299999237060547
2017-11-01,27.260000228881836
2017-11-02,27.31999969482422
2017-11-03,27.219999313354492
2017-11-06,27.15999984741211
2017-11-07,27.18000030517578
2017-11-08,27.1200008392334
2017-11-09,26.889999389648438
2017-11-10,26.3799991607666
2017-11-13,26.690000534057617
2017-11-14,26.75
2017-11-15,26.610000610351562
2017-11-16,26.950000762939453
2017-11-17,26.950000762939453
2017-11-20,27.05900001525879
2017-11-21,26.950000762939453
2017-11-22,26.989999771118164
2017-11-24,27.200000762939453
2017-11-27,27.209999084472656
2017-11-28,27.010000228881836
2017-11-29,26.559999465942383
2017-11-30,26.399999618530273
2017-12-01,26.729999542236328
2017-12-04,26.780000686645508
2017-12-05,26.798999786376953
2017-12-06,26.899999618530273
2017-12-07,27.07900047302246
2017-12-08,27.1299991607666
2017-12-11,27.219999313354492
2017-12-12,27.11400032043457
2017-12-13,26.84000015258789
2017-12-14,26.670000076293945
2017-12-15,26.540000915527344
2017-12-18,26.670000076293945
2017-12-19,26.698999404907227
2017-12-20,26.639999389648438
2017-12-21,26.770000457763672
2017-12-22,26.610000610351562
2017-12-26,26.670000076293945
2017-12-27,26.6299991607666
2017-12-28,26.3799991607666
2017-12-29,26.469999313354492
2018-01-02,26.200000762939453
2018-01-03,26.329999923706055
2018-01-04,26.260000228881836
2018-01-05,26.389999389648438
2018-01-08,26.530000686645508
2018-01-09,26.770000457763672
2018-01-10,26.969999313354492
2018-01-11,26.959999084472656
2018-01-12,27.09000015258789
2018-01-16,27.040000915527344
2018-01-17,26.8799991607666
2018-01-18,26.85099983215332
2018-01-19,26.799999237060547
2018-01-22,26.81999969482422
2018-01-23,27.06999969482422
2018-01-24,26.959999084472656
2018-01-25,26.915000915527344
2018-01-26,26.93000030517578
2018-01-29,26.649999618530273
2018-01-30,26.420000076293945
2018-01-31,26.3700008392334
2018-02-01,26.25
2018-02-02,26.139999389648438
2018-02-05,26.010000228881836
2018-02-06,26.229999542236328
2018-02-07,26.34000015258789
2018-02-08,26.049999237060547
2018-02-09,25.899999618530273
2018-02-12,25.719999313354492
2018-02-13,25.770000457763672
2018-02-14,25.559999465942383
2018-02-15,25.677000045776367
2018-02-16,25.889999389648438
2018-02-20,25.90999984741211
2018-02-21,25.93000030517578
2018-02-22,25.989999771118164
2018-02-23,26.290000915527344
2018-02-26,26.450000762939453
2018-02-27,26.450000762939453
2018-02-28,26.6299991607666
2018-03-01,26.920000076293945
2018-03-02,27.18000030517578
2018-03-05,27.149999618530273
2018-03-06,27.139999389648438
2018-03-07,27.31999969482422
2018-03-08,27.399999618530273
2018-03-09,27.530000686645508
2018-03-12,27.31999969482422
2018-03-13,27.520000457763672
2018-03-14,27.510000228881836
2018-03-15,27.079999923706055
2018-03-16,27.1200008392334
2018-03-19,27.100000381469727
2018-03-20,27.079999923706055
2018-03-21,26.8700008392334
2018-03-22,26.90999984741211
2018-03-23,26.92300033569336
2018-03-26,27.0
2018-03-27,27.06999969482422
2018-03-28,27.0
2018-03-29,26.93000030517578
2018-04-02,26.979999542236328
2018-04-03,26.84000015258789
2018-04-04,26.8700008392334
2018-04-05,26.93000030517578
2018-04-06,26.829999923706055
2018-04-09,26.8700008392334
2018-04-10,26.920000076293945
2018-04-11,26.610000610351562
2018-04-12,26.479999542236328
2018-04-13,26.260000228881836
2018-04-16,26.25
2018-04-17,26.299999237060547
2018-04-18,26.40999984741211
2018-04-19,26.399999618530273
2018-04-20,26.75
2018-04-23,26.739999771118164
2018-04-24,26.68000030517578
2018-04-25,26.559999465942383
2018-04-26,26.540000915527344
2018-04-27,26.479999542236328
2018-04-30,26.309999465942383
2018-05-01,26.350000381469727
2018-05-02,26.350000381469727
2018-05-03,26.469999313354492
2018-05-04,26.43000030517578
2018-05-07,26.639999389648438
2018-05-08,26.56999969482422
2018-05-09,26.510000228881836
2018-05-10,26.56999969482422
2018-05-11,26.540000915527344
2018-05-14,26.670000076293945
2018-05-15,26.440000534057617
2018-05-16,26.56999969482422
2018-05-17,26.34000015258789
2018-05-18,26.360000610351562
2018-05-21,26.350000381469727
2018-05-22,26.389999389648438
2018-05-23,26.34000015258789
2018-05-24,26.65999984741211
2018-05-25,26.760000228881836
2018-05-29,26.6299991607666
2018-05-30,26.700000762939453
2018-05-31,26.510000228881836
2018-06-01,26.68000030517578
2018-06-04,26.68000030517578
2018-06-05,26.950000762939453
2018-06-06,27.0
2018-06-07,27.079999923706055
