,KO
1971-01-27,0.8932290077209473
1971-01-28,0.90625
1971-01-29,0.90625
1971-02-01,0.9010419845581055
1971-02-02,0.8997399806976318
1971-02-03,0.8997399806976318
1971-02-04,0.8958330154418945
1971-02-05,0.8958330154418945
1971-02-08,0.8958330154418945
1971-02-09,0.9023439884185791
1971-02-10,0.9088540077209473
1971-02-11,0.9192709922790527
1971-02-12,0.9192709922790527
1971-02-16,0.921875
1971-02-17,0.90625
1971-02-18,0.8984379768371582
1971-02-19,0.8932290077209473
1971-02-22,0.8802080154418945
1971-02-23,0.8880209922790527
1971-02-24,0.8945310115814209
1971-02-25,0.8997399806976318
1971-02-26,0.9075520038604736
1971-03-01,0.9140629768371582
1971-03-02,0.9140629768371582
1971-03-03,0.9153649806976318
1971-03-04,0.9335939884185791
1971-03-05,0.9322919845581055
1971-03-08,0.9375
1971-03-09,0.953125
1971-03-10,0.9635419845581055
1971-03-11,0.953125
1971-03-12,0.9557290077209473
1971-03-15,0.9505209922790527
1971-03-16,0.9661459922790527
1971-03-17,0.9713540077209473
1971-03-18,0.9817709922790527
1971-03-19,0.9830729961395264
1971-03-22,0.9778649806976318
1971-03-23,0.9622399806976318
1971-03-24,0.96875
1971-03-25,0.9596350193023682
1971-03-26,0.9739580154418945
1971-03-29,0.9869790077209473
1971-03-30,0.984375
1971-03-31,0.9817709922790527
1971-04-01,0.9895830154418945
1971-04-02,0.9856770038604736
1971-04-05,0.9934899806976318
1971-04-06,1.0104169845581055
1971-04-07,1.0182290077209473
1971-04-08,1.046875
1971-04-12,1.0859379768371582
1971-04-13,1.0546879768371582
1971-04-14,1.03125
1971-04-15,1.03125
1971-04-16,1.0260419845581055
1971-04-19,1.0338540077209473
1971-04-20,1.0208330154418945
1971-04-21,1.015625
1971-04-22,1.0026040077209473
1971-04-23,1.003906011581421
1971-04-26,1.0208330154418945
1971-04-27,1.0169270038604736
1971-04-28,1.015625
1971-04-29,1.0130209922790527
1971-04-30,1.0013020038604736
1971-05-03,1.0
1971-05-04,1.0104169845581055
1971-05-05,1.015625
1971-05-06,1.0208330154418945
1971-05-07,1.0234379768371582
1971-05-10,1.0234379768371582
1971-05-11,1.0442709922790527
1971-05-12,1.0520830154418945
1971-05-13,1.0546879768371582
1971-05-14,1.0625
1971-05-17,1.03125
1971-05-18,1.0364580154418945
1971-05-19,1.0416669845581055
1971-05-20,1.0494790077209473
1971-05-21,1.0598959922790527
1971-05-24,1.0455729961395264
1971-05-25,1.0338540077209473
1971-05-26,1.0377600193023682
1971-05-27,1.042968988418579
1971-05-28,1.0481770038604736
1971-06-01,1.0442709922790527
1971-06-02,1.0520830154418945
1971-06-03,1.0598959922790527
1971-06-04,1.0716149806976318
1971-06-07,1.0872399806976318
1971-06-08,1.0807290077209473
1971-06-09,1.0729169845581055
1971-06-10,1.0729169845581055
1971-06-11,1.0833330154418945
1971-06-14,1.0859379768371582
1971-06-15,1.0885419845581055
1971-06-16,1.0846350193023682
1971-06-17,1.0729169845581055
1971-06-18,1.0416669845581055
1971-06-21,1.0494790077209473
1971-06-22,1.0520830154418945
1971-06-23,1.0533850193023682
1971-06-24,1.050781011581421
1971-06-25,1.0442709922790527
1971-06-28,1.046875
1971-06-29,1.0572919845581055
1971-06-30,1.0690100193023682
1971-07-01,1.078125
1971-07-02,1.0807290077209473
1971-07-06,1.0729169845581055
1971-07-07,1.0677080154418945
1971-07-08,1.0625
1971-07-09,1.0520830154418945
1971-07-12,1.050781011581421
1971-07-13,1.0403649806976318
1971-07-14,1.0260419845581055
1971-07-15,1.0481770038604736
1971-07-16,1.0494790077209473
1971-07-19,1.0625
1971-07-20,1.074218988418579
1971-07-21,1.0755209922790527
1971-07-22,1.0755209922790527
1971-07-23,1.0755209922790527
1971-07-26,1.0729169845581055
1971-07-27,1.0625
1971-07-28,1.0546879768371582
1971-07-29,1.0377600193023682
1971-07-30,1.0403649806976318
1971-08-02,1.0390629768371582
1971-08-03,1.0338540077209473
1971-08-04,1.0377600193023682
1971-08-05,1.0442709922790527
1971-08-06,1.0533850193023682
1971-08-09,1.0520830154418945
1971-08-10,1.0520830154418945
1971-08-11,1.0625
1971-08-12,1.0625
1971-08-13,1.0625
1971-08-16,1.0807290077209473
1971-08-17,1.0625
1971-08-18,1.0572919845581055
1971-08-19,1.0625
1971-08-20,1.0885419845581055
1971-08-23,1.125
1971-08-24,1.1315100193023682
1971-08-25,1.1276040077209473
1971-08-26,1.1197919845581055
1971-08-27,1.1341149806976318
1971-08-30,1.1341149806976318
1971-08-31,1.1354169845581055
1971-09-01,1.1328129768371582
1971-09-02,1.1302080154418945
1971-09-03,1.1354169845581055
1971-09-07,1.1380209922790527
1971-09-08,1.1380209922790527
1971-09-09,1.1380209922790527
1971-09-10,1.1223959922790527
1971-09-13,1.1145830154418945
1971-09-14,1.1015629768371582
1971-09-15,1.1184899806976318
1971-09-16,1.109375
1971-09-17,1.1119790077209473
1971-09-20,1.1171879768371582
1971-09-21,1.1106770038604736
1971-09-22,1.113281011581421
1971-09-23,1.109375
1971-09-24,1.1223959922790527
1971-09-27,1.1145830154418945
1971-09-28,1.1145830154418945
1971-09-29,1.1223959922790527
1971-09-30,1.1302080154418945
1971-10-01,1.1432290077209473
1971-10-04,1.1588540077209473
1971-10-05,1.1588540077209473
1971-10-06,1.1614580154418945
1971-10-07,1.1822919845581055
1971-10-08,1.1901040077209473
1971-10-11,1.1796879768371582
1971-10-12,1.140625
1971-10-13,1.1380209922790527
1971-10-14,1.1119790077209473
1971-10-15,1.121093988418579
1971-10-18,1.1223959922790527
1971-10-19,1.1197919845581055
1971-10-20,1.1145830154418945
1971-10-21,1.125
1971-10-22,1.1510419845581055
1971-10-25,1.1354169845581055
1971-10-26,1.125
1971-10-27,1.1197919845581055
1971-10-28,1.1302080154418945
1971-10-29,1.1354169845581055
1971-11-01,1.1302080154418945
1971-11-02,1.1315100193023682
1971-11-03,1.15625
1971-11-04,1.1614580154418945
1971-11-05,1.1627600193023682
1971-11-08,1.1666669845581055
1971-11-09,1.1744790077209473
1971-11-10,1.1614580154418945
1971-11-11,1.1145830154418945
1971-11-12,1.1197919845581055
1971-11-15,1.1080729961395264
1971-11-16,1.1119790077209473
1971-11-17,1.1145830154418945
1971-11-18,1.1171879768371582
1971-11-19,1.09375
1971-11-22,1.0885419845581055
1971-11-23,1.0989580154418945
1971-11-24,1.0963540077209473
1971-11-26,1.1276040077209473
1971-11-29,1.1328129768371582
1971-11-30,1.1276040077209473
1971-12-01,1.1458330154418945
1971-12-02,1.1666669845581055
1971-12-03,1.1796879768371582
1971-12-06,1.1614580154418945
1971-12-07,1.1536459922790527
1971-12-08,1.1640629768371582
1971-12-09,1.1770830154418945
1971-12-10,1.1979169845581055
1971-12-13,1.1979169845581055
1971-12-14,1.1979169845581055
1971-12-15,1.1940100193023682
1971-12-16,1.1927080154418945
1971-12-17,1.2083330154418945
1971-12-20,1.238281011581421
1971-12-21,1.296875
1971-12-22,1.285156011581421
1971-12-23,1.2486979961395264
1971-12-27,1.2421879768371582
1971-12-28,1.2486979961395264
1971-12-29,1.25
1971-12-30,1.2421879768371582
1971-12-31,1.2708330154418945
1972-01-03,1.2552080154418945
1972-01-04,1.2578129768371582
1972-01-05,1.25
1972-01-06,1.2161459922790527
1972-01-07,1.2083330154418945
1972-01-10,1.2213540077209473
1972-01-11,1.234375
1972-01-12,1.230468988418579
1972-01-13,1.2083330154418945
1972-01-14,1.2109379768371582
1972-01-17,1.2018229961395264
1972-01-18,1.2005209922790527
1972-01-19,1.1979169845581055
1972-01-20,1.1744790077209473
1972-01-21,1.1927080154418945
1972-01-24,1.2083330154418945
1972-01-25,1.21875
1972-01-26,1.2161459922790527
1972-01-27,1.2200520038604736
1972-01-28,1.2291669845581055
1972-01-31,1.2473959922790527
1972-02-01,1.25
1972-02-02,1.2838540077209473
1972-02-03,1.2838540077209473
1972-02-04,1.2838540077209473
1972-02-07,1.265625
1972-02-08,1.2760419845581055
1972-02-09,1.285156011581421
1972-02-10,1.2760419845581055
1972-02-11,1.2890629768371582
1972-02-14,1.2942709922790527
1972-02-15,1.3046879768371582
1972-02-16,1.328125
1972-02-17,1.328125
1972-02-18,1.3125
1972-02-22,1.3072919845581055
1972-02-23,1.3098959922790527
1972-02-24,1.296875
1972-02-25,1.3020830154418945
1972-02-28,1.2942709922790527
1972-02-29,1.300781011581421
1972-03-01,1.3177080154418945
1972-03-02,1.328125
1972-03-03,1.3294270038604736
1972-03-06,1.3411459922790527
1972-03-07,1.34375
1972-03-08,1.3828129768371582
1972-03-09,1.3971350193023682
1972-03-10,1.3671879768371582
1972-03-13,1.3151040077209473
1972-03-14,1.3229169845581055
1972-03-15,1.3098959922790527
1972-03-16,1.3046879768371582
1972-03-17,1.3020830154418945
1972-03-20,1.3098959922790527
1972-03-21,1.3072919845581055
1972-03-22,1.3203129768371582
1972-03-23,1.3333330154418945
1972-03-24,1.34375
1972-03-27,1.3333330154418945
1972-03-28,1.3268229961395264
1972-03-29,1.3072919845581055
1972-03-30,1.3125
1972-04-03,1.3098959922790527
1972-04-04,1.3125
1972-04-05,1.3268229961395264
1972-04-06,1.3203129768371582
1972-04-07,1.3411459922790527
1972-04-10,1.3489580154418945
1972-04-11,1.3567709922790527
1972-04-12,1.359375
1972-04-13,1.3828129768371582
1972-04-14,1.375
1972-04-17,1.3828129768371582
1972-04-18,1.3828129768371582
1972-04-19,1.3645830154418945
1972-04-20,1.3385419845581055
1972-04-21,1.3307290077209473
1972-04-24,1.3125
1972-04-25,1.2994790077209473
1972-04-26,1.3177080154418945
1972-04-27,1.3307290077209473
1972-04-28,1.3580729961395264
1972-05-01,1.3541669845581055
1972-05-02,1.328125
1972-05-03,1.3333330154418945
1972-05-04,1.3203129768371582
1972-05-05,1.3255209922790527
1972-05-08,1.3125
1972-05-09,1.3177080154418945
1972-05-10,1.3177080154418945
1972-05-11,1.3424479961395264
1972-05-12,1.34375
1972-05-15,1.3463540077209473
1972-05-16,1.3463540077209473
1972-05-17,1.3411459922790527
1972-05-18,1.3385419845581055
1972-05-19,1.3528649806976318
1972-05-22,1.3606770038604736
1972-05-23,1.3489580154418945
1972-05-24,1.359375
1972-05-25,1.371093988418579
1972-05-26,1.3802080154418945
1972-05-30,1.3854169845581055
1972-05-31,1.3841149806976318
1972-06-01,1.3776040077209473
1972-06-02,1.3723959922790527
1972-06-05,1.3697919845581055
1972-06-06,1.3580729961395264
1972-06-07,1.3515629768371582
1972-06-08,1.3489580154418945
1972-06-09,1.34375
1972-06-12,1.3333330154418945
1972-06-13,1.3333330154418945
1972-06-14,1.34375
1972-06-15,1.34375
1972-06-16,1.3515629768371582
1972-06-19,1.3619790077209473
1972-06-20,1.3723959922790527
1972-06-21,1.3854169845581055
1972-06-22,1.3854169845581055
1972-06-23,1.3880209922790527
1972-06-26,1.3880209922790527
1972-06-27,1.3854169845581055
1972-06-28,1.3854169845581055
1972-06-29,1.3854169845581055
1972-06-30,1.390625
1972-07-03,1.3932290077209473
1972-07-05,1.4075520038604736
1972-07-06,1.4322919845581055
1972-07-07,1.421875
1972-07-10,1.4192709922790527
1972-07-11,1.4140629768371582
1972-07-12,1.4114580154418945
1972-07-13,1.4088540077209473
1972-07-14,1.4114580154418945
1972-07-17,1.417968988418579
1972-07-18,1.421875
1972-07-19,1.4088540077209473
1972-07-20,1.4166669845581055
1972-07-21,1.4296879768371582
1972-07-24,1.4479169845581055
1972-07-25,1.4635419845581055
1972-07-26,1.4661459922790527
1972-07-27,1.5130209922790527
1972-07-28,1.4947919845581055
1972-07-31,1.4791669845581055
1972-08-01,1.53125
1972-08-02,1.5182290077209473
1972-08-03,1.5026040077209473
1972-08-04,1.4765629768371582
1972-08-07,1.4765629768371582
1972-08-08,1.4817709922790527
1972-08-09,1.4895830154418945
1972-08-10,1.5078129768371582
1972-08-11,1.515625
1972-08-14,1.511718988418579
1972-08-15,1.5
1972-08-16,1.5130209922790527
1972-08-17,1.5078129768371582
1972-08-18,1.515625
1972-08-21,1.5104169845581055
1972-08-22,1.5130209922790527
1972-08-23,1.5104169845581055
1972-08-24,1.5
1972-08-25,1.4557290077209473
1972-08-28,1.4505209922790527
1972-08-29,1.46875
1972-08-30,1.4713540077209473
1972-08-31,1.4713540077209473
1972-09-01,1.4765629768371582
1972-09-05,1.46875
1972-09-06,1.4596350193023682
1972-09-07,1.4557290077209473
1972-09-08,1.4401040077209473
1972-09-11,1.4296879768371582
1972-09-12,1.4010419845581055
1972-09-13,1.40625
1972-09-14,1.4049479961395264
1972-09-15,1.390625
1972-09-18,1.3723959922790527
1972-09-19,1.3802080154418945
1972-09-20,1.3828129768371582
1972-09-21,1.3958330154418945
1972-09-22,1.4114580154418945
1972-09-25,1.4010419845581055
1972-09-26,1.4192709922790527
1972-09-27,1.4427080154418945
1972-09-28,1.4635419845581055
1972-09-29,1.46875
1972-10-02,1.449218988418579
1972-10-03,1.4557290077209473
1972-10-04,1.4479169845581055
1972-10-05,1.4244790077209473
1972-10-06,1.4427080154418945
1972-10-09,1.4505209922790527
1972-10-10,1.46875
1972-10-11,1.4609379768371582
1972-10-12,1.4322919845581055
1972-10-13,1.421875
1972-10-16,1.4153649806976318
1972-10-17,1.4114580154418945
1972-10-18,1.4166669845581055
1972-10-19,1.4166669845581055
1972-10-20,1.4375
1972-10-23,1.4661459922790527
1972-10-24,1.4791669845581055
1972-10-25,1.4765629768371582
1972-10-26,1.484375
1972-10-27,1.4895830154418945
1972-10-30,1.5026040077209473
1972-10-31,1.4973959922790527
1972-11-01,1.4921879768371582
1972-11-02,1.46875
1972-11-03,1.4895830154418945
1972-11-06,1.4947919845581055
1972-11-08,1.4765629768371582
1972-11-09,1.46875
1972-11-10,1.46875
1972-11-13,1.4609379768371582
1972-11-14,1.4791669845581055
1972-11-15,1.4908850193023682
1972-11-16,1.4973959922790527
1972-11-17,1.4947919845581055
1972-11-20,1.4947919845581055
1972-11-21,1.5
1972-11-22,1.4947919845581055
1972-11-24,1.5
1972-11-27,1.4869790077209473
1972-11-28,1.4973959922790527
1972-11-29,1.4947919845581055
1972-11-30,1.484375
1972-12-01,1.4869790077209473
1972-12-04,1.5104169845581055
1972-12-05,1.5208330154418945
1972-12-06,1.5208330154418945
1972-12-07,1.5338540077209473
1972-12-08,1.53125
1972-12-11,1.5286459922790527
1972-12-12,1.5520830154418945
1972-12-13,1.5520830154418945
1972-12-14,1.5494790077209473
1972-12-15,1.5416669845581055
1972-12-18,1.5364580154418945
1972-12-19,1.5234379768371582
1972-12-20,1.5078129768371582
1972-12-21,1.5026040077209473
1972-12-22,1.5182290077209473
1972-12-26,1.5130209922790527
1972-12-27,1.5234379768371582
1972-12-29,1.546875
1973-01-02,1.527343988418579
1973-01-03,1.5442709922790527
1973-01-04,1.5572919845581055
1973-01-05,1.5494790077209473
1973-01-08,1.5416669845581055
1973-01-09,1.5442709922790527
1973-01-10,1.5130209922790527
1973-01-11,1.5416669845581055
1973-01-12,1.527343988418579
1973-01-15,1.5104169845581055
1973-01-16,1.5130209922790527
1973-01-17,1.5260419845581055
1973-01-18,1.5286459922790527
1973-01-19,1.5104169845581055
1973-01-22,1.5208330154418945
1973-01-23,1.5286459922790527
1973-01-24,1.5260419845581055
1973-01-26,1.5052080154418945
1973-01-29,1.4973959922790527
1973-01-30,1.5104169845581055
1973-01-31,1.5182290077209473
1973-02-01,1.4947919845581055
1973-02-02,1.4947919845581055
1973-02-05,1.4973959922790527
1973-02-06,1.4934899806976318
1973-02-07,1.4921879768371582
1973-02-08,1.4934899806976318
1973-02-09,1.5026040077209473
1973-02-12,1.53125
1973-02-13,1.53125
1973-02-14,1.5234379768371582
1973-02-15,1.5104169845581055
1973-02-16,1.5078129768371582
1973-02-20,1.511718988418579
1973-02-21,1.4947919845581055
1973-02-22,1.4895830154418945
1973-02-23,1.4895830154418945
1973-02-26,1.4635419845581055
1973-02-27,1.4309899806976318
1973-02-28,1.4609379768371582
1973-03-01,1.4557290077209473
1973-03-02,1.4895830154418945
1973-03-05,1.5104169845581055
1973-03-06,1.5390629768371582
1973-03-07,1.5520830154418945
1973-03-08,1.5533850193023682
1973-03-09,1.5442709922790527
1973-03-12,1.5364580154418945
1973-03-13,1.5455729961395264
1973-03-14,1.5572919845581055
1973-03-15,1.5442709922790527
1973-03-16,1.5286459922790527
1973-03-19,1.515625
1973-03-20,1.5182290077209473
1973-03-21,1.4973959922790527
1973-03-22,1.4661459922790527
1973-03-23,1.4557290077209473
1973-03-26,1.4427080154418945
1973-03-27,1.453125
1973-03-28,1.4583330154418945
1973-03-29,1.4479169845581055
1973-03-30,1.4557290077209473
1973-04-02,1.4427080154418945
1973-04-03,1.4270830154418945
1973-04-04,1.4322919845581055
1973-04-05,1.4322919845581055
1973-04-06,1.4557290077209473
1973-04-09,1.4817709922790527
1973-04-10,1.4947919845581055
1973-04-11,1.4908850193023682
1973-04-12,1.5078129768371582
1973-04-13,1.5104169845581055
1973-04-16,1.4921879768371582
1973-04-17,1.4934899806976318
1973-04-18,1.4947919845581055
1973-04-19,1.5
1973-04-23,1.4869790077209473
1973-04-24,1.4205729961395264
1973-04-25,1.4088540077209473
1973-04-26,1.4479169845581055
1973-04-27,1.4479169845581055
1973-04-30,1.4375
1973-05-01,1.4192709922790527
1973-05-02,1.421875
1973-05-03,1.4322919845581055
1973-05-04,1.4348959922790527
1973-05-07,1.40625
1973-05-08,1.421875
1973-05-09,1.4166669845581055
1973-05-10,1.4140629768371582
1973-05-11,1.4036459922790527
1973-05-14,1.3776040077209473
1973-05-15,1.3958330154418945
1973-05-16,1.3997399806976318
1973-05-17,1.386718988418579
1973-05-18,1.3893229961395264
1973-05-21,1.375
1973-05-22,1.3958330154418945
1973-05-23,1.40625
1973-05-24,1.4557290077209473
1973-05-25,1.46875
1973-05-29,1.4791669845581055
1973-05-30,1.4869790077209473
1973-05-31,1.4661459922790527
1973-06-01,1.4244790077209473
1973-06-04,1.4140629768371582
1973-06-05,1.4375
1973-06-06,1.4544270038604736
1973-06-07,1.4765629768371582
1973-06-08,1.4869790077209473
1973-06-11,1.4739580154418945
1973-06-12,1.4895830154418945
1973-06-13,1.5104169845581055
1973-06-14,1.5221350193023682
1973-06-15,1.5104169845581055
1973-06-18,1.4895830154418945
1973-06-19,1.46875
1973-06-20,1.484375
1973-06-21,1.46875
1973-06-22,1.4765629768371582
1973-06-25,1.4427080154418945
1973-06-26,1.457031011581421
1973-06-27,1.484375
1973-06-28,1.4791669845581055
1973-06-29,1.4908850193023682
1973-07-02,1.4752600193023682
1973-07-03,1.4544270038604736
1973-07-05,1.4388020038604736
1973-07-06,1.4375
1973-07-09,1.4635419845581055
1973-07-10,1.472656011581421
1973-07-11,1.5026040077209473
1973-07-12,1.4895830154418945
1973-07-13,1.4869790077209473
1973-07-16,1.5143229961395264
1973-07-17,1.496093988418579
1973-07-18,1.4778649806976318
1973-07-19,1.4934899806976318
1973-07-20,1.496093988418579
1973-07-23,1.4895830154418945
1973-07-24,1.4908850193023682
1973-07-25,1.4973959922790527
1973-07-26,1.5026040077209473
1973-07-27,1.4934899806976318
1973-07-30,1.5091149806976318
1973-07-31,1.5
1973-08-01,1.484375
1973-08-02,1.5026040077209473
1973-08-03,1.4921879768371582
1973-08-06,1.5065100193023682
1973-08-07,1.511718988418579
1973-08-08,1.4986979961395264
1973-08-09,1.4973959922790527
1973-08-10,1.4973959922790527
1973-08-13,1.472656011581421
1973-08-14,1.46875
1973-08-15,1.4791669845581055
1973-08-16,1.4700520038604736
1973-08-17,1.4596350193023682
1973-08-20,1.4557290077209473
1973-08-21,1.4583330154418945
1973-08-22,1.457031011581421
1973-08-23,1.4778649806976318
1973-08-24,1.4609379768371582
1973-08-27,1.4817709922790527
1973-08-28,1.5104169845581055
1973-08-29,1.5
1973-08-30,1.4817709922790527
1973-08-31,1.4674479961395264
1973-09-04,1.46875
1973-09-05,1.4791669845581055
1973-09-06,1.4947919845581055
1973-09-07,1.503906011581421
1973-09-10,1.46875
1973-09-11,1.4778649806976318
1973-09-12,1.488281011581421
1973-09-13,1.4856770038604736
1973-09-14,1.4921879768371582
1973-09-17,1.484375
1973-09-18,1.484375
1973-09-19,1.4739580154418945
1973-09-20,1.4921879768371582
1973-09-21,1.5130209922790527
1973-09-24,1.5143229961395264
1973-09-25,1.527343988418579
1973-09-26,1.519531011581421
1973-09-27,1.515625
1973-09-28,1.5234379768371582
1973-10-01,1.5182290077209473
1973-10-02,1.511718988418579
1973-10-03,1.4791669845581055
1973-10-04,1.449218988418579
1973-10-05,1.46875
1973-10-08,1.4661459922790527
1973-10-09,1.4713540077209473
1973-10-10,1.4895830154418945
1973-10-11,1.4947919845581055
1973-10-12,1.5026040077209473
1973-10-15,1.4856770038604736
1973-10-16,1.4869790077209473
1973-10-17,1.4869790077209473
1973-10-18,1.4947919845581055
1973-10-19,1.4986979961395264
1973-10-22,1.484375
1973-10-23,1.4973959922790527
1973-10-24,1.4921879768371582
1973-10-25,1.4895830154418945
1973-10-26,1.5104169845581055
1973-10-29,1.5
1973-10-30,1.5
1973-10-31,1.4856770038604736
1973-11-01,1.4973959922790527
