,TEM
2012-07-20,0.5299999713897705
2012-07-23,0.5
2012-07-24,0.4699999988079071
2012-07-25,0.4699999988079071
2012-07-26,0.4950000047683716
2012-07-27,0.5299999713897705
2012-07-30,0.5400000214576721
2012-07-31,0.5400000214576721
2012-08-01,0.5699999928474426
2012-08-02,0.550000011920929
2012-08-03,0.5799999833106995
2012-08-06,0.5799999833106995
2012-08-07,0.5899999737739563
2012-08-08,0.5400000214576721
2012-08-09,0.6499999761581421
2012-08-10,0.6600000262260437
2012-08-13,0.6499999761581421
2012-08-14,0.7900000214576721
2012-08-15,0.75
2012-08-16,0.7099999785423279
2012-08-17,0.699999988079071
2012-08-20,0.7300000190734863
2012-08-21,0.7099999785423279
2012-08-22,0.75
2012-08-23,0.8100000023841858
2012-08-24,0.800000011920929
2012-08-27,0.7599999904632568
2012-08-28,0.7400000095367432
2012-08-29,0.7099999785423279
2012-08-30,0.7099999785423279
2012-08-31,0.7599999904632568
2012-09-04,0.7699999809265137
2012-09-05,0.7699999809265137
2012-09-06,0.7400000095367432
2012-09-07,0.7900000214576721
2012-09-10,0.7900000214576721
2012-09-11,0.7799999713897705
2012-09-12,0.75
2012-09-13,0.75
2012-09-14,0.7300000190734863
2012-09-17,0.7300000190734863
2012-09-18,0.6899999976158142
2012-09-19,0.6700000166893005
2012-09-20,0.6700000166893005
2012-09-21,0.699999988079071
2012-09-24,0.6000000238418579
2012-09-25,0.6299999952316284
2012-09-26,0.6399999856948853
2012-09-27,0.5799999833106995
2012-09-28,0.5699999928474426
2012-10-01,0.5699999928474426
2012-10-02,0.550000011920929
2012-10-03,0.5400000214576721
2012-10-04,0.5199999809265137
2012-10-05,0.5099999904632568
2012-10-08,0.5099999904632568
2012-10-09,0.5
2012-10-10,0.5
2012-10-11,0.5099999904632568
2012-10-12,0.47999998927116394
2012-10-15,0.44999998807907104
2012-10-16,0.5099999904632568
2012-10-17,0.5
2012-10-18,0.5099999904632568
2012-10-19,0.5
2012-10-22,0.49000000953674316
2012-10-23,0.47999998927116394
2012-10-24,0.47999998927116394
2012-10-25,0.49000000953674316
2012-10-26,0.49000000953674316
2012-10-31,0.45500001311302185
2012-11-01,0.4699999988079071
2012-11-02,0.48500001430511475
2012-11-05,0.48500001430511475
2012-11-06,0.5
2012-11-07,0.5
2012-11-08,0.5
2012-11-09,0.49000000953674316
2012-11-12,0.4749999940395355
2012-11-13,0.47999998927116394
2012-11-14,0.45500001311302185
2012-11-15,0.44999998807907104
2012-11-16,0.41999998688697815
2012-11-19,0.4099999964237213
2012-11-20,0.4099999964237213
2012-11-21,0.4000000059604645
2012-11-23,0.41999998688697815
2012-11-26,0.39500001072883606
2012-11-27,0.4050000011920929
2012-11-28,0.4000000059604645
2012-11-29,0.3700000047683716
2012-11-30,0.3700000047683716
2012-12-03,0.35499998927116394
2012-12-04,0.3799999952316284
2012-12-05,0.35499998927116394
2012-12-06,0.3700000047683716
2012-12-07,0.36500000953674316
2012-12-10,0.375
2012-12-11,0.38499999046325684
2012-12-12,0.3799999952316284
2012-12-13,0.38999998569488525
2012-12-14,0.375
2012-12-17,0.375
2012-12-18,0.375
2012-12-19,0.4300000071525574
2012-12-20,0.36000001430511475
2012-12-21,0.375
2012-12-24,0.4000000059604645
2012-12-26,0.4000000059604645
2012-12-27,0.44999998807907104
2012-12-28,0.44999998807907104
2012-12-31,0.4350000023841858
2013-01-02,0.46000000834465027
2013-01-03,0.46000000834465027
2013-01-04,0.5299999713897705
2013-01-07,0.5899999737739563
2013-01-08,0.550000011920929
2013-01-09,0.4950000047683716
2013-01-10,0.48500001430511475
2013-01-11,0.5699999928474426
2013-01-14,0.550000011920929
2013-01-15,0.6000000238418579
2013-01-16,0.5699999928474426
2013-01-17,0.550000011920929
2013-01-18,0.5600000023841858
2013-01-22,0.5299999713897705
2013-01-23,0.49000000953674316
2013-01-24,0.4699999988079071
2013-01-25,0.5199999809265137
2013-01-28,0.5099999904632568
2013-01-29,0.5099999904632568
2013-01-30,0.5099999904632568
2013-01-31,0.5
2013-02-01,0.5199999809265137
2013-02-04,0.45500001311302185
2013-02-05,0.4749999940395355
2013-02-06,0.39500001072883606
2013-02-07,0.4000000059604645
2013-02-08,0.42500001192092896
2013-02-11,0.41999998688697815
2013-02-12,0.39500001072883606
2013-02-13,0.38999998569488525
2013-02-14,0.36000001430511475
2013-02-15,0.38999998569488525
2013-02-19,0.39500001072883606
2013-02-20,0.4000000059604645
2013-02-21,0.36000001430511475
2013-02-22,0.35499998927116394
2013-02-25,0.3449999988079071
2013-02-26,0.3499999940395355
2013-02-27,0.30000001192092896
2013-02-28,0.29499998688697815
2013-03-01,0.2800000011920929
2013-03-04,0.2750000059604645
2013-03-05,0.25
2013-03-06,0.30000001192092896
2013-03-07,0.2800000011920929
2013-03-08,0.3149999976158142
2013-03-11,0.3100000023841858
2013-03-12,0.3499999940395355
2013-03-13,0.3499999940395355
2013-03-14,0.3700000047683716
2013-03-15,0.36000001430511475
2013-03-18,0.3149999976158142
2013-03-19,0.33000001311302185
2013-03-20,0.30000001192092896
2013-03-21,0.33000001311302185
2013-03-22,0.3100000023841858
2013-03-25,0.30000001192092896
2013-03-26,0.2750000059604645
2013-03-27,0.2800000011920929
2013-03-28,0.25999999046325684
2013-04-01,0.25999999046325684
2013-04-02,0.27000001072883606
2013-04-03,0.25
2013-04-04,0.25
2013-04-05,0.25
2013-04-08,0.23999999463558197
2013-04-09,0.23000000417232513
2013-04-10,0.22499999403953552
2013-04-11,0.20000000298023224
2013-04-12,0.20999999344348907
2013-04-15,0.17000000178813934
2013-04-16,0.20000000298023224
2013-04-17,0.20999999344348907
2013-04-18,0.18000000715255737
2013-04-19,0.17000000178813934
2013-04-22,0.18000000715255737
2013-04-23,0.2150000035762787
2013-04-24,0.2150000035762787
2013-04-25,0.2150000035762787
2013-04-26,0.20000000298023224
2013-04-29,0.1899999976158142
2013-04-30,0.1899999976158142
2013-05-01,0.1899999976158142
2013-05-02,0.18000000715255737
2013-05-03,0.17000000178813934
2013-05-06,0.14000000059604645
2013-05-07,0.16500000655651093
2013-05-08,0.17000000178813934
2013-05-09,0.1599999964237213
2013-05-10,0.17000000178813934
2013-05-13,0.14000000059604645
2013-05-14,0.15000000596046448
2013-05-15,0.14000000059604645
2013-05-16,0.14000000059604645
2013-05-17,0.1599999964237213
2013-05-20,0.1599999964237213
2013-05-21,0.1599999964237213
2013-05-22,0.14000000059604645
2013-05-23,0.18000000715255737
2013-05-24,0.18000000715255737
2013-05-28,0.1899999976158142
2013-05-29,0.20000000298023224
2013-05-30,0.1899999976158142
2013-05-31,0.20000000298023224
2013-06-03,0.20000000298023224
2013-06-04,0.18000000715255737
2013-06-05,0.20000000298023224
2013-06-06,0.20999999344348907
2013-06-07,0.20999999344348907
2013-06-10,0.16500000655651093
2013-06-11,0.1899999976158142
2013-06-12,0.1899999976158142
2013-06-13,0.16500000655651093
2013-06-14,0.1899999976158142
2013-06-17,0.1550000011920929
2013-06-18,0.20000000298023224
2013-06-19,0.1599999964237213
2013-06-20,0.11999999731779099
2013-06-21,0.12999999523162842
2013-06-24,0.15000000596046448
2013-06-25,0.15000000596046448
2013-06-26,0.12999999523162842
2013-06-27,0.10499999672174454
2013-06-28,0.10999999940395355
2013-07-01,0.10999999940395355
2013-07-02,0.10999999940395355
2013-07-03,0.11999999731779099
2013-07-05,0.10999999940395355
2013-07-08,0.11999999731779099
2013-07-09,0.12999999523162842
2013-07-10,0.10499999672174454
2013-07-11,0.10499999672174454
2013-07-12,0.10499999672174454
2013-07-15,0.10999999940395355
2013-07-16,0.10999999940395355
2013-07-17,0.10999999940395355
2013-07-18,0.10999999940395355
2013-07-19,0.11999999731779099
2013-07-22,0.11999999731779099
2013-07-23,0.11999999731779099
2013-07-24,0.11999999731779099
2013-07-25,0.10999999940395355
2013-07-26,0.10999999940395355
2013-07-29,0.10499999672174454
2013-07-30,0.10999999940395355
2013-07-31,0.10499999672174454
2013-08-01,0.0949999988079071
2013-08-02,0.07999999821186066
2013-08-05,0.07999999821186066
2013-08-06,0.11999999731779099
2013-08-07,0.11999999731779099
2013-08-08,0.10999999940395355
2013-08-09,0.125
2013-08-12,0.125
2013-08-13,0.125
2013-08-14,0.125
2013-08-15,0.13500000536441803
2013-08-16,0.18000000715255737
2013-08-19,0.14499999582767487
2013-08-20,0.1599999964237213
2013-08-21,0.18000000715255737
2013-08-22,0.14499999582767487
2013-08-23,0.1599999964237213
2013-08-26,0.1550000011920929
2013-08-27,0.18000000715255737
2013-08-28,0.17000000178813934
2013-08-29,0.17499999701976776
2013-08-30,0.18000000715255737
2013-09-03,0.1550000011920929
2013-09-04,0.1550000011920929
2013-09-05,0.14000000059604645
2013-09-06,0.12999999523162842
2013-09-09,0.11999999731779099
2013-09-10,0.11999999731779099
2013-09-11,0.12999999523162842
2013-09-12,0.12999999523162842
2013-09-13,0.12999999523162842
2013-09-16,0.125
2013-09-17,0.125
2013-09-18,0.125
2013-09-19,0.11999999731779099
2013-09-20,0.10499999672174454
2013-09-23,0.11500000208616257
2013-09-24,0.11500000208616257
2013-09-25,0.10499999672174454
2013-09-26,0.125
2013-09-27,0.125
2013-09-30,0.10999999940395355
2013-10-01,0.10999999940395355
2013-10-02,0.09000000357627869
2013-10-03,0.07999999821186066
2013-10-04,0.0949999988079071
2013-10-07,0.08500000089406967
2013-10-08,0.125
2013-10-09,0.13500000536441803
2013-10-10,0.14499999582767487
2013-10-11,0.13500000536441803
2013-10-14,0.13500000536441803
2013-10-15,0.14000000059604645
2013-10-16,0.14000000059604645
2013-10-17,0.14000000059604645
2013-10-18,0.14499999582767487
2013-10-21,0.13500000536441803
2013-10-22,0.12999999523162842
2013-10-23,0.14000000059604645
2013-10-24,0.14000000059604645
2013-10-25,0.15000000596046448
2013-10-28,0.14499999582767487
2013-10-29,0.14499999582767487
2013-10-30,0.14499999582767487
2013-10-31,0.12999999523162842
2013-11-01,0.12999999523162842
2013-11-04,0.12999999523162842
2013-11-05,0.12999999523162842
2013-11-06,0.125
2013-11-07,0.125
2013-11-08,0.11999999731779099
2013-11-11,0.11999999731779099
2013-11-12,0.0949999988079071
2013-11-13,0.10000000149011612
2013-11-14,0.08500000089406967
2013-11-15,0.10000000149011612
2013-11-18,0.10000000149011612
2013-11-19,0.10000000149011612
2013-11-20,0.07999999821186066
2013-11-21,0.07999999821186066
2013-11-22,0.08500000089406967
2013-11-25,0.0949999988079071
2013-11-26,0.0949999988079071
2013-11-27,0.0949999988079071
2013-11-29,0.10000000149011612
2013-12-02,0.09000000357627869
2013-12-03,0.09000000357627869
2013-12-04,0.09000000357627869
2013-12-05,0.08500000089406967
2013-12-06,0.0949999988079071
2013-12-09,0.09000000357627869
2013-12-10,0.08500000089406967
2013-12-11,0.08500000089406967
2013-12-12,0.08500000089406967
2013-12-13,0.10000000149011612
2013-12-16,0.125
2013-12-17,0.125
2013-12-18,0.125
2013-12-19,0.0949999988079071
2013-12-20,0.0949999988079071
2013-12-23,0.0949999988079071
2013-12-24,0.10000000149011612
2013-12-26,0.10000000149011612
2013-12-27,0.11999999731779099
2013-12-30,0.10999999940395355
2013-12-31,0.11500000208616257
2014-01-02,0.10999999940395355
2014-01-03,0.12999999523162842
2014-01-06,0.14000000059604645
2014-01-07,0.13500000536441803
2014-01-08,0.14499999582767487
2014-01-09,0.14000000059604645
2014-01-10,0.14499999582767487
2014-01-13,0.15000000596046448
2014-01-14,0.14499999582767487
2014-01-15,0.14000000059604645
2014-01-16,0.14000000059604645
2014-01-17,0.14000000059604645
2014-01-21,0.14000000059604645
2014-01-22,0.12999999523162842
2014-01-23,0.14000000059604645
2014-01-24,0.14499999582767487
2014-01-27,0.12999999523162842
2014-01-28,0.13500000536441803
2014-01-29,0.12999999523162842
2014-01-30,0.12999999523162842
2014-01-31,0.12999999523162842
2014-02-03,0.12999999523162842
2014-02-04,0.14000000059604645
2014-02-05,0.14000000059604645
2014-02-06,0.14000000059604645
2014-02-07,0.14000000059604645
2014-02-10,0.14000000059604645
2014-02-11,0.1550000011920929
2014-02-12,0.14499999582767487
2014-02-13,0.14499999582767487
2014-02-14,0.12999999523162842
2014-02-18,0.13500000536441803
2014-02-19,0.12999999523162842
2014-02-20,0.12999999523162842
2014-02-21,0.13500000536441803
2014-02-24,0.125
2014-02-25,0.12999999523162842
2014-02-26,0.12999999523162842
2014-02-27,0.12999999523162842
2014-02-28,0.12999999523162842
2014-03-03,0.14000000059604645
2014-03-04,0.13500000536441803
2014-03-05,0.125
2014-03-06,0.13500000536441803
2014-03-07,0.14000000059604645
2014-03-10,0.14000000059604645
2014-03-11,0.12999999523162842
2014-03-12,0.125
2014-03-13,0.14000000059604645
2014-03-14,0.14000000059604645
2014-03-17,0.14499999582767487
2014-03-18,0.14499999582767487
2014-03-19,0.15000000596046448
2014-03-20,0.13500000536441803
2014-03-21,0.13500000536441803
2014-03-24,0.125
2014-03-25,0.125
2014-03-26,0.11999999731779099
2014-03-27,0.11500000208616257
2014-03-28,0.11999999731779099
2014-03-31,0.10999999940395355
2014-04-01,0.11999999731779099
2014-04-02,0.11500000208616257
2014-04-03,0.11500000208616257
2014-04-04,0.11999999731779099
2014-04-07,0.10000000149011612
2014-04-08,0.10000000149011612
2014-04-09,0.10000000149011612
2014-04-10,0.10000000149011612
2014-04-11,0.0949999988079071
2014-04-14,0.10000000149011612
2014-04-15,0.10000000149011612
2014-04-16,0.09000000357627869
2014-04-17,0.0949999988079071
2014-04-21,0.0949999988079071
2014-04-22,0.07999999821186066
2014-04-23,0.07000000029802322
2014-04-24,0.07999999821186066
2014-04-25,0.07500000298023224
2014-04-28,0.08500000089406967
2014-04-29,0.07000000029802322
2014-04-30,0.07500000298023224
2014-05-01,0.07000000029802322
2014-05-02,0.09000000357627869
2014-05-05,0.09000000357627869
2014-05-06,
2014-05-07,0.07999999821186066
2014-05-08,0.07500000298023224
2014-05-09,0.07999999821186066
2014-05-12,0.07000000029802322
2014-05-13,0.07999999821186066
2014-05-14,
2014-05-15,
2014-05-16,0.10000000149011612
2014-05-19,
2014-05-20,
2014-05-21,
2014-05-22,
2014-05-23,
2014-05-27,
2014-05-28,
2014-05-29,
2014-05-30,
2014-06-02,0.07999999821186066
2014-06-03,
2014-06-04,
2014-06-05,
2014-06-06,
2014-06-09,
2014-06-10,
2014-06-11,
2014-06-12,
2014-06-13,
2014-06-16,0.07500000298023224
2014-06-17,0.07500000298023224
2014-06-18,0.07500000298023224
2014-06-19,0.08500000089406967
2014-06-20,0.07999999821186066
2014-06-23,0.09000000357627869
2014-06-24,0.09000000357627869
2014-06-25,0.08500000089406967
2014-06-26,0.07500000298023224
2014-06-27,0.07500000298023224
2014-06-30,0.07999999821186066
2014-07-01,0.07999999821186066
2014-07-02,0.07500000298023224
2014-07-03,0.07000000029802322
2014-07-07,0.07000000029802322
2014-07-08,
2014-07-09,0.07000000029802322
2014-07-10,0.05999999865889549
2014-07-11,0.05999999865889549
2014-07-14,0.05999999865889549
2014-07-15,0.05999999865889549
2014-07-16,0.06499999761581421
2014-07-17,
2014-07-18,0.07000000029802322
2014-07-21,0.06499999761581421
2014-07-22,
2014-07-23,
2014-07-24,
2014-07-25,
2014-07-28,0.06499999761581421
2014-07-29,0.05999999865889549
2014-07-30,
2014-07-31,
2014-08-01,0.05999999865889549
2014-08-04,
2014-08-05,0.05999999865889549
2014-08-06,
2014-08-07,0.05000000074505806
2014-08-08,0.05000000074505806
2014-08-11,0.05000000074505806
2014-08-12,0.054999999701976776
2014-08-13,0.054999999701976776
2014-08-14,0.05000000074505806
2014-08-15,
2014-08-18,0.03999999910593033
2014-08-19,
2014-08-20,
2014-08-21,
2014-08-22,0.04500000178813934
2014-08-25,
2014-08-26,
2014-08-27,
2014-08-28,
2014-08-29,0.04500000178813934
2014-09-02,0.03999999910593033
2014-09-03,0.03999999910593033
2014-09-04,
2014-09-05,
2014-09-08,
2014-09-09,
2014-09-10,
2014-09-11,
2014-09-12,
2014-09-15,
2014-09-16,
2014-09-17,0.03500000014901161
2014-09-18,
2014-09-19,
2014-09-22,
2014-09-23,
2014-09-24,0.03500000014901161
2014-09-25,
2014-09-26,
2014-09-29,
2014-09-30,
2014-10-01,
2014-10-02,0.029999999329447746
2014-10-03,0.029999999329447746
2014-10-06,0.029999999329447746
2014-10-07,
2014-10-08,
2014-10-09,0.029999999329447746
2014-10-10,
2014-10-13,
2014-10-14,
2014-10-15,0.029999999329447746
2014-10-16,0.014999999664723873
2014-10-17,0.019999999552965164
2014-10-20,0.02500000037252903
2014-10-21,0.02500000037252903
2014-10-22,0.02500000037252903
2014-10-23,0.02500000037252903
2014-10-24,0.019999999552965164
2014-10-27,0.019999999552965164
2014-10-28,0.02500000037252903
2014-10-29,0.019999999552965164
2014-10-30,0.014999999664723873
2014-10-31,0.019999999552965164
2014-11-03,0.019999999552965164
2014-11-04,
2014-11-05,0.019999999552965164
2014-11-06,0.019999999552965164
2014-11-07,0.019999999552965164
2014-11-10,
2014-11-11,
2014-11-12,
2014-11-13,0.019999999552965164
2014-11-14,
2014-11-17,0.019999999552965164
2014-11-18,0.019999999552965164
2014-11-19,
2014-11-20,
2014-11-21,0.014999999664723873
2014-11-24,
2014-11-25,
2014-11-26,0.014999999664723873
2014-11-28,
2014-12-01,
2014-12-02,0.019999999552965164
2014-12-03,
2014-12-04,
2014-12-05,
2014-12-08,
2014-12-09,0.019999999552965164
2014-12-10,0.019999999552965164
2014-12-11,
2014-12-12,0.019999999552965164
2014-12-15,0.019999999552965164
2014-12-16,
2014-12-17,0.019999999552965164
2014-12-18,
2014-12-19,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-26,0.014999999664723873
2014-12-29,
2014-12-30,
2014-12-31,0.019999999552965164
2015-01-02,
2015-01-05,
2015-01-06,0.019999999552965164
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-26,
2015-01-27,0.04500000178813934
2015-01-28,0.04500000178813934
2015-01-29,0.04500000178813934
2015-01-30,0.04500000178813934
2015-02-02,0.05000000074505806
2015-02-03,0.05000000074505806
2015-02-04,0.05000000074505806
2015-02-05,0.04500000178813934
2015-02-06,0.04500000178813934
2015-02-09,0.05000000074505806
2015-02-10,
2015-02-11,0.05000000074505806
2015-02-12,0.05000000074505806
2015-02-13,0.05000000074505806
2015-02-17,0.05000000074505806
2015-02-18,0.05999999865889549
2015-02-19,0.04500000178813934
2015-02-20,0.04500000178813934
2015-02-23,
2015-02-24,
2015-02-25,0.04500000178813934
2015-02-26,
2015-02-27,
2015-03-02,0.04500000178813934
2015-03-03,
2015-03-04,0.04500000178813934
2015-03-05,
2015-03-06,0.03999999910593033
2015-03-09,
2015-03-10,
2015-03-11,
2015-03-12,
2015-03-13,0.029999999329447746
2015-03-16,
2015-03-17,
2015-03-18,0.029999999329447746
2015-03-19,
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,0.03500000014901161
2015-03-26,
2015-03-27,
2015-03-30,
2015-03-31,
2015-04-01,
2015-04-02,
2015-04-06,
2015-04-07,
2015-04-08,
2015-04-09,
2015-04-10,
2015-04-13,
2015-04-14,0.03500000014901161
2015-04-15,0.03500000014901161
2015-04-16,
2015-04-17,
2015-04-20,
2015-04-21,
2015-04-22,0.03500000014901161
2015-04-23,
2015-04-24,
2015-04-27,
2015-04-28,
2015-04-29,0.03999999910593033
2015-04-30,0.03500000014901161
2015-05-01,
2015-05-04,
2015-05-05,
2015-05-06,
2015-05-07,
2015-05-08,
2015-05-11,
2015-05-12,
2015-05-13,
2015-05-14,0.03999999910593033
2015-05-15,0.03999999910593033
2015-05-18,0.03999999910593033
2015-05-19,0.03999999910593033
2015-05-20,0.03500000014901161
2015-05-21,0.03500000014901161
2015-05-22,0.03500000014901161
2015-05-26,0.03500000014901161
2015-05-27,0.03500000014901161
2015-05-28,0.03500000014901161
2015-05-29,0.029999999329447746
2015-06-01,0.029999999329447746
2015-06-02,0.029999999329447746
2015-06-03,0.029999999329447746
2015-06-04,0.029999999329447746
2015-06-05,
2015-06-08,0.029999999329447746
2015-06-09,
2015-06-10,
2015-06-11,
2015-06-12,
2015-06-15,
2015-06-16,0.029999999329447746
2015-06-17,
2015-06-18,
2015-06-19,
2015-06-22,0.029999999329447746
2015-06-23,0.02500000037252903
2015-06-24,0.019999999552965164
2015-06-25,
2015-06-26,0.02500000037252903
2015-06-29,
2015-06-30,
2015-07-01,
2015-07-02,
2015-07-06,
2015-07-07,
2015-07-08,
2015-07-09,0.019999999552965164
2015-07-10,0.019999999552965164
2015-07-13,
2015-07-14,
2015-07-15,
2015-07-16,
2015-07-17,
2015-07-20,
2015-07-21,0.019999999552965164
2015-07-22,0.019999999552965164
2015-07-23,
2015-07-24,0.019999999552965164
2015-07-27,
2015-07-28,0.019999999552965164
2015-07-29,
2015-07-30,
2015-07-31,
2015-08-03,
2015-08-04,
2015-08-05,
2015-08-06,
2015-08-07,
2015-08-10,
2015-08-11,
2015-08-12,
2015-08-13,
2015-08-14,
2015-08-17,
2015-08-18,
2015-08-19,
2015-08-20,
2015-08-21,
2015-08-24,
2015-08-25,0.02500000037252903
2015-08-26,0.02500000037252903
2015-08-27,0.02500000037252903
2015-08-28,0.02500000037252903
2015-08-31,0.02500000037252903
2015-09-01,0.02500000037252903
2015-09-02,0.02500000037252903
2015-09-03,0.029999999329447746
2015-09-04,0.029999999329447746
2015-09-08,0.029999999329447746
2015-09-09,0.029999999329447746
2015-09-10,0.029999999329447746
2015-09-11,0.029999999329447746
2015-09-14,0.019999999552965164
2015-09-15,0.02500000037252903
2015-09-16,0.02500000037252903
2015-09-17,
2015-09-18,0.02500000037252903
2015-09-21,0.02500000037252903
2015-09-22,0.02500000037252903
2015-09-23,0.02500000037252903
2015-09-24,0.014999999664723873
2015-09-25,0.014999999664723873
2015-09-28,0.019999999552965164
2015-09-29,0.019999999552965164
2015-09-30,
2015-10-01,
2015-10-02,0.019999999552965164
2015-10-05,
2015-10-06,
2015-10-07,
2015-10-08,0.014999999664723873
2015-10-09,0.014999999664723873
2015-10-12,
2015-10-13,0.014999999664723873
2015-10-14,
2015-10-15,
2015-10-16,
2015-10-19,0.019999999552965164
2015-10-20,0.014999999664723873
2015-10-21,
2015-10-22,
2015-10-23,0.014999999664723873
2015-10-26,
2015-10-27,
2015-10-28,0.014999999664723873
2015-10-29,
2015-10-30,
2015-11-02,
2015-11-03,
2015-11-04,
2015-11-05,
2015-11-06,0.014999999664723873
2015-11-09,0.014999999664723873
2015-11-10,
2015-11-11,
2015-11-12,
2015-11-13,
2015-11-16,0.014999999664723873
2015-11-17,0.014999999664723873
2015-11-18,0.014999999664723873
2015-11-19,
2015-11-20,0.014999999664723873
2015-11-23,
2015-11-24,0.009999999776482582
2015-11-25,
2015-11-27,
2015-11-30,
2015-12-01,
2015-12-02,0.009999999776482582
2015-12-03,
2015-12-04,
2015-12-07,0.009999999776482582
2015-12-08,
2015-12-09,
2015-12-10,
2015-12-11,
2015-12-14,
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,0.019999999552965164
2015-12-28,0.019999999552965164
2015-12-29,0.019999999552965164
2015-12-30,0.014999999664723873
2015-12-31,0.014999999664723873
2016-01-04,0.014999999664723873
2016-01-05,0.014999999664723873
2016-01-06,0.014999999664723873
2016-01-07,0.014999999664723873
2016-01-08,0.014999999664723873
2016-01-11,0.009999999776482582
2016-01-12,0.009999999776482582
2016-01-13,0.009999999776482582
2016-01-14,0.009999999776482582
2016-01-15,0.009999999776482582
2016-01-19,0.009999999776482582
2016-01-20,0.009999999776482582
2016-01-21,0.009999999776482582
2016-01-22,0.009999999776482582
2016-01-25,0.009999999776482582
2016-01-26,0.009999999776482582
2016-01-27,0.009999999776482582
2016-01-28,0.009999999776482582
2016-01-29,0.004999999888241291
2016-02-01,0.004999999888241291
2016-02-02,0.004999999888241291
2016-02-03,0.004999999888241291
2016-02-04,0.009999999776482582
2016-02-05,0.009999999776482582
2016-02-08,0.009999999776482582
2016-02-09,0.009999999776482582
2016-02-10,0.009999999776482582
2016-02-11,0.014999999664723873
2016-02-12,0.009999999776482582
2016-02-16,0.009999999776482582
2016-02-17,0.009999999776482582
2016-02-18,0.009999999776482582
2016-02-19,0.009999999776482582
2016-02-22,0.009999999776482582
2016-02-23,0.009999999776482582
2016-02-24,0.009999999776482582
2016-02-25,0.009999999776482582
2016-02-26,0.009999999776482582
2016-02-29,0.014999999664723873
2016-03-01,0.014999999664723873
2016-03-02,0.014999999664723873
2016-03-03,0.014999999664723873
2016-03-04,0.02500000037252903
2016-03-07,0.02500000037252903
2016-03-08,0.029999999329447746
2016-03-09,0.019999999552965164
2016-03-10,0.019999999552965164
2016-03-11,0.02500000037252903
2016-03-14,0.019999999552965164
2016-03-15,0.019999999552965164
2016-03-16,0.014999999664723873
2016-03-17,0.019999999552965164
2016-03-18,0.019999999552965164
2016-03-21,0.019999999552965164
2016-03-22,0.019999999552965164
2016-03-23,0.019999999552965164
2016-03-24,0.019999999552965164
2016-03-28,0.019999999552965164
2016-03-29,0.019999999552965164
2016-03-30,0.014999999664723873
