,FFWM
2015-03-06,8.869999885559082
2015-03-09,8.850000381469727
2015-03-10,8.829999923706055
2015-03-11,8.895000457763672
2015-03-12,9.149999618530273
2015-03-13,9.170000076293945
2015-03-16,9.095000267028809
2015-03-17,9.0649995803833
2015-03-18,9.225000381469727
2015-03-19,9.145000457763672
2015-03-20,9.585000038146973
2015-03-23,9.5600004196167
2015-03-24,9.699999809265137
2015-03-25,9.75
2015-03-26,9.875
2015-03-27,9.824999809265137
2015-03-30,9.75
2015-03-31,9.875
2015-04-01,9.725000381469727
2015-04-02,9.619999885559082
2015-04-06,9.449999809265137
2015-04-07,9.430000305175781
2015-04-08,9.385000228881836
2015-04-09,9.390000343322754
2015-04-10,9.295000076293945
2015-04-13,9.345000267028809
2015-04-14,9.350000381469727
2015-04-15,9.5
2015-04-16,9.5
2015-04-17,9.515000343322754
2015-04-20,9.574999809265137
2015-04-21,9.574999809265137
2015-04-22,9.479999542236328
2015-04-23,9.390000343322754
2015-04-24,9.600000381469727
2015-04-27,9.505000114440918
2015-04-28,9.5
2015-04-29,9.5
2015-04-30,9.5
2015-05-01,9.449999809265137
2015-05-04,9.515000343322754
2015-05-05,9.380000114440918
2015-05-06,9.475000381469727
2015-05-07,9.5
2015-05-08,9.475000381469727
2015-05-11,9.475000381469727
2015-05-12,9.385000228881836
2015-05-13,9.430000305175781
2015-05-14,9.449999809265137
2015-05-15,9.38700008392334
2015-05-18,9.4399995803833
2015-05-19,9.489999771118164
2015-05-20,9.475000381469727
2015-05-21,9.449999809265137
2015-05-22,9.470000267028809
2015-05-26,9.449999809265137
2015-05-27,9.430000305175781
2015-05-28,9.475000381469727
2015-05-29,9.420000076293945
2015-06-01,9.460000038146973
2015-06-02,9.456000328063965
2015-06-03,9.449999809265137
2015-06-04,9.444999694824219
2015-06-05,9.40999984741211
2015-06-08,9.470000267028809
2015-06-09,9.470000267028809
2015-06-10,9.40999984741211
2015-06-11,9.470000267028809
2015-06-12,9.475000381469727
2015-06-15,9.5
2015-06-16,9.494999885559082
2015-06-17,9.350000381469727
2015-06-18,9.444999694824219
2015-06-19,9.375
2015-06-22,9.446999549865723
2015-06-23,9.420000076293945
2015-06-24,9.4399995803833
2015-06-25,9.875
2015-06-26,9.744999885559082
2015-06-29,9.895000457763672
2015-06-30,9.75
2015-07-01,9.899999618530273
2015-07-02,9.779999732971191
2015-07-06,9.939499855041504
2015-07-07,9.824999809265137
2015-07-08,9.8149995803833
2015-07-09,9.774999618530273
2015-07-10,9.800000190734863
2015-07-13,9.789999961853027
2015-07-14,9.760000228881836
2015-07-15,10.0
2015-07-16,10.0
2015-07-17,10.0
2015-07-20,10.029999732971191
2015-07-21,10.049500465393066
2015-07-22,10.050000190734863
2015-07-23,10.130000114440918
2015-07-24,10.994999885559082
2015-07-27,10.875
2015-07-28,10.875
2015-07-29,10.875
2015-07-30,10.875
2015-07-31,10.789999961853027
2015-08-03,10.71500015258789
2015-08-04,10.25
2015-08-05,10.25
2015-08-06,11.0
2015-08-07,10.694999694824219
2015-08-10,10.649999618530273
2015-08-11,10.744999885559082
2015-08-12,10.789999961853027
2015-08-13,10.699999809265137
2015-08-14,10.699999809265137
2015-08-17,10.664999961853027
2015-08-18,10.699999809265137
2015-08-19,10.635000228881836
2015-08-20,10.699999809265137
2015-08-21,10.720000267028809
2015-08-24,10.489999771118164
2015-08-25,10.295000076293945
2015-08-26,10.239999771118164
2015-08-27,10.720000267028809
2015-08-28,10.6850004196167
2015-08-31,10.600000381469727
2015-09-01,10.399999618530273
2015-09-02,10.574999809265137
2015-09-03,10.675000190734863
2015-09-04,10.65999984741211
2015-09-08,10.949999809265137
2015-09-09,11.15999984741211
2015-09-10,11.510000228881836
2015-09-11,11.899999618530273
2015-09-14,12.029999732971191
2015-09-15,12.164999961853027
2015-09-16,12.100000381469727
2015-09-17,12.09000015258789
2015-09-18,11.869999885559082
2015-09-21,11.854999542236328
2015-09-22,11.904999732971191
2015-09-23,11.989999771118164
2015-09-24,12.074999809265137
2015-09-25,11.625
2015-09-28,11.399999618530273
2015-09-29,10.805000305175781
2015-09-30,11.385000228881836
2015-10-01,11.454999923706055
2015-10-02,11.404999732971191
2015-10-05,11.449999809265137
2015-10-06,11.395000457763672
2015-10-07,11.395000457763672
2015-10-08,11.494999885559082
2015-10-09,11.4350004196167
2015-10-12,11.444999694824219
2015-10-13,11.449999809265137
2015-10-14,11.295000076293945
2015-10-15,11.385000228881836
2015-10-16,11.354999542236328
2015-10-19,11.100000381469727
2015-10-20,11.3100004196167
2015-10-21,11.335000038146973
2015-10-22,11.720000267028809
2015-10-23,11.824999809265137
2015-10-26,12.039999961853027
2015-10-27,12.069999694824219
2015-10-28,11.864999771118164
2015-10-29,11.954999923706055
2015-10-30,11.875
2015-11-02,11.835000038146973
2015-11-03,11.9399995803833
2015-11-04,11.975000381469727
2015-11-05,11.859999656677246
2015-11-06,11.90999984741211
2015-11-09,11.78499984741211
2015-11-10,11.454999923706055
2015-11-11,11.375
2015-11-12,11.375
2015-11-13,11.375
2015-11-16,11.505000114440918
2015-11-17,11.444999694824219
2015-11-18,11.744999885559082
2015-11-19,11.529999732971191
2015-11-20,11.699999809265137
2015-11-23,11.520000457763672
2015-11-24,11.489999771118164
2015-11-25,11.449999809265137
2015-11-27,11.4350004196167
2015-11-30,11.46500015258789
2015-12-01,11.555000305175781
2015-12-02,11.649999618530273
2015-12-03,11.954999923706055
2015-12-04,11.824999809265137
2015-12-07,11.800000190734863
2015-12-08,11.805000305175781
2015-12-09,11.824999809265137
2015-12-10,11.895000457763672
