,PFG
2002-05-31,30.399999618530273
2002-06-03,29.100000381469727
2002-06-04,28.56999969482422
2002-06-05,28.709999084472656
2002-06-06,28.850000381469727
2002-06-07,28.670000076293945
2002-06-10,29.239999771118164
2002-06-11,29.149999618530273
2002-06-12,29.950000762939453
2002-06-13,30.479999542236328
2002-06-14,30.309999465942383
2002-06-17,30.25
2002-06-18,29.280000686645508
2002-06-19,29.690000534057617
2002-06-20,29.43000030517578
2002-06-21,28.790000915527344
2002-06-24,29.360000610351562
2002-06-25,29.700000762939453
2002-06-26,28.93000030517578
2002-06-27,29.75
2002-06-28,31.0
2002-07-01,29.59000015258789
2002-07-02,28.450000762939453
2002-07-03,27.040000915527344
2002-07-05,27.700000762939453
2002-07-08,28.700000762939453
2002-07-09,27.0
2002-07-10,28.34000015258789
2002-07-11,29.299999237060547
2002-07-12,29.700000762939453
2002-07-15,29.149999618530273
2002-07-16,29.149999618530273
2002-07-17,28.729999542236328
2002-07-18,27.850000381469727
2002-07-19,27.950000762939453
2002-07-22,27.299999237060547
2002-07-23,26.399999618530273
2002-07-24,27.799999237060547
2002-07-25,26.34000015258789
2002-07-26,26.0
2002-07-29,28.100000381469727
2002-07-30,28.350000381469727
2002-07-31,28.709999084472656
2002-08-01,28.0
2002-08-02,27.100000381469727
2002-08-05,26.0
2002-08-06,25.360000610351562
2002-08-07,26.34000015258789
2002-08-08,27.700000762939453
2002-08-09,28.850000381469727
2002-08-12,28.329999923706055
2002-08-13,27.799999237060547
2002-08-14,29.299999237060547
2002-08-15,29.56999969482422
2002-08-16,28.899999618530273
2002-08-19,29.469999313354492
2002-08-20,28.850000381469727
2002-08-21,28.860000610351562
2002-08-22,30.270000457763672
2002-08-23,29.739999771118164
2002-08-26,29.780000686645508
2002-08-27,29.280000686645508
2002-08-28,28.920000076293945
2002-08-29,29.280000686645508
2002-08-30,29.329999923706055
2002-09-03,28.559999465942383
2002-09-04,29.18000030517578
2002-09-05,29.0
2002-09-06,29.06999969482422
2002-09-09,29.100000381469727
2002-09-10,29.149999618530273
2002-09-11,29.020000457763672
2002-09-12,28.5
2002-09-13,28.3700008392334
2002-09-16,28.649999618530273
2002-09-17,27.84000015258789
2002-09-18,27.440000534057617
2002-09-19,26.780000686645508
2002-09-20,26.8799991607666
2002-09-23,27.5
2002-09-24,27.600000381469727
2002-09-25,26.450000762939453
2002-09-26,26.670000076293945
2002-09-27,26.479999542236328
2002-09-30,26.18000030517578
2002-10-01,27.940000534057617
2002-10-02,27.049999237060547
2002-10-03,25.270000457763672
2002-10-04,24.68000030517578
2002-10-07,24.790000915527344
2002-10-08,23.989999771118164
2002-10-09,22.940000534057617
2002-10-10,23.5
2002-10-11,25.489999771118164
2002-10-14,25.760000228881836
2002-10-15,27.399999618530273
2002-10-16,26.5
2002-10-17,27.799999237060547
2002-10-18,28.1299991607666
2002-10-21,28.799999237060547
2002-10-22,28.479999542236328
2002-10-23,28.260000228881836
2002-10-24,28.0
2002-10-25,28.34000015258789
2002-10-28,28.43000030517578
2002-10-29,27.530000686645508
2002-10-30,27.93000030517578
2002-10-31,28.049999237060547
2002-11-01,27.75
2002-11-04,28.09000015258789
2002-11-05,27.8799991607666
2002-11-06,28.229999542236328
2002-11-07,28.75
2002-11-08,28.479999542236328
2002-11-11,27.690000534057617
2002-11-12,27.84000015258789
2002-11-13,28.170000076293945
2002-11-14,29.09000015258789
2002-11-15,29.610000610351562
2002-11-18,28.950000762939453
2002-11-19,29.260000228881836
2002-11-20,29.600000381469727
2002-11-21,30.350000381469727
2002-11-22,30.600000381469727
2002-11-25,29.56999969482422
2002-11-26,29.06999969482422
2002-11-27,29.239999771118164
2002-11-29,29.0
2002-12-02,28.850000381469727
2002-12-03,29.020000457763672
2002-12-04,29.350000381469727
2002-12-05,29.0
2002-12-06,29.579999923706055
2002-12-09,29.299999237060547
2002-12-10,29.649999618530273
2002-12-11,29.450000762939453
2002-12-12,29.229999542236328
2002-12-13,29.200000762939453
2002-12-16,30.190000534057617
2002-12-17,30.030000686645508
2002-12-18,29.979999542236328
2002-12-19,29.600000381469727
2002-12-20,30.579999923706055
2002-12-23,30.84000015258789
2002-12-24,30.780000686645508
2002-12-26,30.799999237060547
2002-12-27,30.209999084472656
2002-12-30,30.450000762939453
2002-12-31,30.1299991607666
2003-01-02,30.579999923706055
2003-01-03,30.399999618530273
2003-01-06,30.719999313354492
2003-01-07,30.0
2003-01-08,29.280000686645508
2003-01-09,30.75
2003-01-10,30.700000762939453
2003-01-13,30.65999984741211
2003-01-14,30.799999237060547
2003-01-15,30.399999618530273
2003-01-16,29.8700008392334
2003-01-17,29.8700008392334
2003-01-21,29.25
2003-01-22,28.969999313354492
2003-01-23,29.420000076293945
2003-01-24,28.579999923706055
2003-01-27,28.479999542236328
2003-01-28,28.829999923706055
2003-01-29,28.850000381469727
2003-01-30,28.65999984741211
2003-01-31,28.600000381469727
2003-02-03,28.639999389648438
2003-02-04,27.899999618530273
2003-02-05,27.469999313354492
2003-02-06,26.809999465942383
2003-02-07,26.850000381469727
2003-02-10,26.950000762939453
2003-02-11,26.59000015258789
2003-02-12,26.389999389648438
2003-02-13,26.56999969482422
2003-02-14,27.68000030517578
2003-02-18,28.360000610351562
2003-02-19,28.040000915527344
2003-02-20,27.799999237060547
2003-02-21,28.219999313354492
2003-02-24,27.700000762939453
2003-02-25,27.56999969482422
2003-02-26,26.600000381469727
2003-02-27,27.56999969482422
2003-02-28,27.56999969482422
2003-03-03,27.559999465942383
2003-03-04,27.399999618530273
2003-03-05,27.540000915527344
2003-03-06,27.6200008392334
2003-03-07,27.81999969482422
2003-03-10,27.100000381469727
2003-03-11,26.0
2003-03-12,25.829999923706055
2003-03-13,26.899999618530273
2003-03-14,26.979999542236328
2003-03-17,28.100000381469727
2003-03-18,27.709999084472656
2003-03-19,28.149999618530273
2003-03-20,27.81999969482422
2003-03-21,28.399999618530273
2003-03-24,27.719999313354492
2003-03-25,28.139999389648438
2003-03-26,27.760000228881836
2003-03-27,27.690000534057617
2003-03-28,27.700000762939453
2003-03-31,27.139999389648438
2003-04-01,27.780000686645508
2003-04-02,28.09000015258789
2003-04-03,27.809999465942383
2003-04-04,28.209999084472656
2003-04-07,28.389999389648438
2003-04-08,28.600000381469727
2003-04-09,28.5
2003-04-10,28.809999465942383
2003-04-11,28.729999542236328
2003-04-14,29.43000030517578
2003-04-15,29.899999618530273
2003-04-16,29.25
2003-04-17,29.600000381469727
2003-04-21,29.5
2003-04-22,30.100000381469727
2003-04-23,29.670000076293945
2003-04-24,29.440000534057617
2003-04-25,28.639999389648438
2003-04-28,29.25
2003-04-29,29.34000015258789
2003-04-30,29.100000381469727
2003-05-01,28.799999237060547
2003-05-02,29.270000457763672
2003-05-05,29.25
2003-05-06,29.579999923706055
2003-05-07,29.549999237060547
2003-05-08,29.299999237060547
2003-05-09,29.93000030517578
2003-05-12,30.5
2003-05-13,30.329999923706055
2003-05-14,30.399999618530273
2003-05-15,31.040000915527344
2003-05-16,30.899999618530273
2003-05-19,30.15999984741211
2003-05-20,30.200000762939453
2003-05-21,30.420000076293945
2003-05-22,31.020000457763672
2003-05-23,30.84000015258789
2003-05-27,31.079999923706055
2003-05-28,31.049999237060547
2003-05-29,30.8799991607666
2003-05-30,31.760000228881836
2003-06-02,31.639999389648438
2003-06-03,31.399999618530273
2003-06-04,32.20000076293945
2003-06-05,32.599998474121094
2003-06-06,32.900001525878906
2003-06-09,32.2400016784668
2003-06-10,32.79999923706055
2003-06-11,33.369998931884766
2003-06-12,33.72999954223633
2003-06-13,33.439998626708984
2003-06-16,34.29999923706055
2003-06-17,34.27000045776367
2003-06-18,34.290000915527344
2003-06-19,33.470001220703125
2003-06-20,33.38999938964844
2003-06-23,32.4900016784668
2003-06-24,32.61000061035156
2003-06-25,32.5
2003-06-26,32.45000076293945
2003-06-27,32.29999923706055
2003-06-30,32.25
2003-07-01,33.04999923706055
2003-07-02,33.2599983215332
2003-07-03,32.939998626708984
2003-07-07,33.540000915527344
2003-07-08,33.52000045776367
2003-07-09,33.349998474121094
2003-07-10,32.77000045776367
2003-07-11,33.29999923706055
2003-07-14,33.540000915527344
2003-07-15,33.41999816894531
2003-07-16,33.279998779296875
2003-07-17,32.209999084472656
2003-07-18,32.79999923706055
2003-07-21,32.290000915527344
2003-07-22,32.560001373291016
2003-07-23,32.70000076293945
2003-07-24,32.88999938964844
2003-07-25,33.9900016784668
2003-07-28,33.869998931884766
2003-07-29,33.689998626708984
2003-07-30,33.20000076293945
2003-07-31,32.599998474121094
2003-08-01,32.47999954223633
2003-08-04,32.599998474121094
2003-08-05,30.729999542236328
2003-08-06,31.440000534057617
2003-08-07,31.850000381469727
2003-08-08,32.09000015258789
2003-08-11,31.530000686645508
2003-08-12,32.040000915527344
2003-08-13,31.8799991607666
2003-08-14,32.369998931884766
2003-08-15,32.36000061035156
2003-08-18,32.529998779296875
2003-08-19,32.63999938964844
2003-08-20,31.90999984741211
2003-08-21,31.770000457763672
2003-08-22,31.389999389648438
2003-08-25,31.0
2003-08-26,30.860000610351562
2003-08-27,30.690000534057617
2003-08-28,31.110000610351562
2003-08-29,31.459999084472656
2003-09-02,32.29999923706055
2003-09-03,32.65999984741211
2003-09-04,32.68000030517578
2003-09-05,32.380001068115234
2003-09-08,32.650001525878906
2003-09-09,32.22999954223633
2003-09-10,31.209999084472656
2003-09-11,31.34000015258789
2003-09-12,31.43000030517578
2003-09-15,31.489999771118164
2003-09-16,31.829999923706055
2003-09-17,31.719999313354492
2003-09-18,32.22999954223633
2003-09-19,32.04999923706055
2003-09-22,31.40999984741211
2003-09-23,31.43000030517578
2003-09-24,31.139999389648438
2003-09-25,30.700000762939453
2003-09-26,30.34000015258789
2003-09-29,31.049999237060547
2003-09-30,30.989999771118164
2003-10-01,31.850000381469727
2003-10-02,31.739999771118164
2003-10-03,31.690000534057617
2003-10-06,31.989999771118164
2003-10-07,31.93000030517578
2003-10-08,31.760000228881836
2003-10-09,31.739999771118164
2003-10-10,31.200000762939453
2003-10-13,32.2599983215332
2003-10-14,32.40999984741211
2003-10-15,31.850000381469727
2003-10-16,32.08000183105469
2003-10-17,31.93000030517578
2003-10-20,32.0
2003-10-21,32.040000915527344
2003-10-22,31.65999984741211
2003-10-23,31.940000534057617
2003-10-24,31.760000228881836
2003-10-27,31.510000228881836
2003-10-28,31.549999237060547
2003-10-29,31.049999237060547
2003-10-30,30.799999237060547
2003-10-31,31.350000381469727
2003-11-03,32.189998626708984
2003-11-04,31.8700008392334
2003-11-05,31.100000381469727
2003-11-06,31.399999618530273
2003-11-07,30.899999618530273
2003-11-10,31.209999084472656
2003-11-11,31.43000030517578
2003-11-12,31.610000610351562
2003-11-13,31.799999237060547
2003-11-14,31.559999465942383
2003-11-17,31.540000915527344
2003-11-18,31.530000686645508
2003-11-19,31.90999984741211
2003-11-20,31.790000915527344
2003-11-21,31.889999389648438
2003-11-24,31.889999389648438
2003-11-25,32.099998474121094
2003-11-26,33.119998931884766
2003-11-28,33.11000061035156
2003-12-01,33.41999816894531
2003-12-02,34.20000076293945
2003-12-03,33.630001068115234
2003-12-04,33.72999954223633
2003-12-05,33.77000045776367
2003-12-08,34.060001373291016
2003-12-09,33.29999923706055
2003-12-10,32.83000183105469
2003-12-11,33.33000183105469
2003-12-12,33.4900016784668
2003-12-15,32.54999923706055
2003-12-16,32.959999084472656
2003-12-17,32.86000061035156
2003-12-18,33.11000061035156
2003-12-19,33.099998474121094
2003-12-22,32.849998474121094
2003-12-23,32.970001220703125
2003-12-24,32.900001525878906
2003-12-26,32.81999969482422
2003-12-29,33.33000183105469
2003-12-30,33.31999969482422
2003-12-31,33.06999969482422
2004-01-02,32.93000030517578
2004-01-05,32.529998779296875
2004-01-06,32.56999969482422
2004-01-07,32.599998474121094
2004-01-08,32.619998931884766
2004-01-09,32.560001373291016
2004-01-12,32.31999969482422
2004-01-13,32.900001525878906
2004-01-14,34.130001068115234
2004-01-15,34.150001525878906
2004-01-16,35.119998931884766
2004-01-20,35.279998779296875
2004-01-21,36.029998779296875
2004-01-22,35.970001220703125
2004-01-23,35.779998779296875
2004-01-26,35.9900016784668
2004-01-27,35.619998931884766
2004-01-28,35.0
2004-01-29,35.029998779296875
2004-01-30,34.70000076293945
2004-02-02,35.45000076293945
2004-02-03,35.70000076293945
2004-02-04,35.439998626708984
2004-02-05,35.33000183105469
2004-02-06,35.880001068115234
2004-02-09,35.689998626708984
2004-02-10,36.11000061035156
2004-02-11,36.650001525878906
2004-02-12,36.5099983215332
2004-02-13,36.459999084472656
2004-02-17,36.86000061035156
2004-02-18,36.5
2004-02-19,36.70000076293945
2004-02-20,36.720001220703125
2004-02-23,36.4900016784668
2004-02-24,36.29999923706055
2004-02-25,36.63999938964844
2004-02-26,36.5
2004-02-27,36.20000076293945
2004-03-01,36.349998474121094
2004-03-02,36.25
2004-03-03,36.59000015258789
2004-03-04,36.349998474121094
2004-03-05,36.7400016784668
2004-03-08,36.529998779296875
2004-03-09,36.29999923706055
2004-03-10,35.65999984741211
2004-03-11,35.119998931884766
2004-03-12,35.02000045776367
2004-03-15,34.18000030517578
2004-03-16,34.97999954223633
2004-03-17,35.25
2004-03-18,35.58000183105469
2004-03-19,34.970001220703125
2004-03-22,34.790000915527344
2004-03-23,34.54999923706055
2004-03-24,34.43000030517578
2004-03-25,34.75
2004-03-26,35.02000045776367
2004-03-29,35.540000915527344
2004-03-30,35.58000183105469
2004-03-31,35.630001068115234
2004-04-01,35.95000076293945
2004-04-02,35.72999954223633
2004-04-05,35.79999923706055
2004-04-06,35.9900016784668
2004-04-07,36.0
2004-04-08,35.939998626708984
2004-04-12,36.2599983215332
2004-04-13,35.369998931884766
2004-04-14,34.97999954223633
2004-04-15,34.709999084472656
2004-04-16,35.220001220703125
2004-04-19,34.970001220703125
2004-04-20,34.310001373291016
2004-04-21,34.33000183105469
2004-04-22,35.08000183105469
2004-04-23,35.16999816894531
2004-04-26,35.20000076293945
2004-04-27,35.58000183105469
2004-04-28,35.08000183105469
2004-04-29,35.099998474121094
2004-04-30,35.29999923706055
2004-05-03,35.79999923706055
2004-05-04,35.06999969482422
2004-05-05,34.72999954223633
2004-05-06,34.16999816894531
2004-05-07,33.0
2004-05-10,32.470001220703125
2004-05-11,32.33000183105469
2004-05-12,34.72999954223633
2004-05-13,34.5
2004-05-14,34.93000030517578
2004-05-17,34.11000061035156
2004-05-18,34.34000015258789
2004-05-19,34.56999969482422
2004-05-20,34.45000076293945
2004-05-21,34.72999954223633
2004-05-24,34.439998626708984
2004-05-25,34.7599983215332
2004-05-26,34.810001373291016
2004-05-27,35.04999923706055
2004-05-28,34.95000076293945
2004-06-01,34.93000030517578
2004-06-02,35.33000183105469
2004-06-03,35.27000045776367
2004-06-04,35.58000183105469
2004-06-07,35.88999938964844
2004-06-08,35.880001068115234
2004-06-09,35.66999816894531
2004-06-10,35.70000076293945
2004-06-14,34.93000030517578
2004-06-15,35.040000915527344
2004-06-16,35.25
2004-06-17,35.150001525878906
2004-06-18,35.150001525878906
2004-06-21,34.88999938964844
2004-06-22,34.52000045776367
2004-06-23,34.7400016784668
2004-06-24,34.52000045776367
2004-06-25,34.560001373291016
2004-06-28,34.439998626708984
2004-06-29,34.93000030517578
2004-06-30,34.779998779296875
2004-07-01,35.22999954223633
2004-07-02,35.29999923706055
2004-07-06,35.4900016784668
2004-07-07,35.54999923706055
2004-07-08,35.310001373291016
2004-07-09,35.47999954223633
2004-07-12,35.41999816894531
2004-07-13,35.380001068115234
2004-07-14,35.20000076293945
2004-07-15,34.81999969482422
2004-07-16,34.400001525878906
2004-07-19,34.38999938964844
2004-07-20,34.619998931884766
2004-07-21,34.029998779296875
2004-07-22,33.95000076293945
2004-07-23,33.75
2004-07-26,33.869998931884766
2004-07-27,33.849998474121094
2004-07-28,33.65999984741211
2004-07-29,33.939998626708984
2004-07-30,33.9900016784668
2004-08-02,34.36000061035156
2004-08-03,32.72999954223633
2004-08-04,32.970001220703125
2004-08-05,32.2400016784668
2004-08-06,32.220001220703125
2004-08-09,32.47999954223633
2004-08-10,32.869998931884766
2004-08-11,32.900001525878906
2004-08-12,32.70000076293945
2004-08-13,32.720001220703125
2004-08-16,33.43000030517578
2004-08-17,33.16999816894531
2004-08-18,33.7400016784668
2004-08-19,33.52000045776367
2004-08-20,33.68000030517578
2004-08-23,33.52000045776367
2004-08-24,33.63999938964844
2004-08-25,34.0
2004-08-26,33.900001525878906
2004-08-27,34.099998474121094
2004-08-30,34.18000030517578
2004-08-31,34.709999084472656
2004-09-01,34.88999938964844
2004-09-02,35.11000061035156
2004-09-03,35.099998474121094
2004-09-07,35.560001373291016
2004-09-08,35.400001525878906
2004-09-09,35.470001220703125
2004-09-10,35.45000076293945
2004-09-13,35.83000183105469
2004-09-14,36.22999954223633
2004-09-15,35.72999954223633
2004-09-16,36.04999923706055
2004-09-17,36.099998474121094
2004-09-20,35.66999816894531
2004-09-21,35.88999938964844
2004-09-22,35.5
2004-09-23,35.2599983215332
2004-09-24,35.31999969482422
2004-09-27,35.38999938964844
2004-09-28,35.93000030517578
2004-09-29,36.540000915527344
2004-09-30,35.970001220703125
2004-10-01,36.709999084472656
2004-10-04,36.880001068115234
2004-10-05,36.599998474121094
2004-10-06,36.72999954223633
2004-10-07,36.38999938964844
2004-10-08,36.15999984741211
2004-10-11,36.31999969482422
2004-10-12,36.5
2004-10-13,36.0099983215332
2004-10-14,35.290000915527344
2004-10-15,35.06999969482422
2004-10-18,35.52000045776367
2004-10-19,34.43000030517578
2004-10-20,35.189998626708984
2004-10-21,35.16999816894531
2004-10-22,35.5099983215332
2004-10-25,35.619998931884766
2004-10-26,36.47999954223633
2004-10-27,36.72999954223633
2004-10-28,37.04999923706055
2004-10-29,37.7599983215332
2004-11-01,36.83000183105469
2004-11-02,37.9900016784668
2004-11-03,37.72999954223633
2004-11-04,38.150001525878906
2004-11-05,38.369998931884766
2004-11-08,39.029998779296875
2004-11-09,38.7400016784668
2004-11-10,38.939998626708984
2004-11-11,39.470001220703125
2004-11-12,38.7400016784668
2004-11-15,39.08000183105469
2004-11-16,38.7599983215332
2004-11-17,38.75
2004-11-18,38.70000076293945
2004-11-19,38.310001373291016
2004-11-22,38.70000076293945
2004-11-23,38.58000183105469
2004-11-24,38.63999938964844
2004-11-26,38.2400016784668
2004-11-29,37.849998474121094
2004-11-30,37.68000030517578
2004-12-01,38.689998626708984
2004-12-02,38.709999084472656
2004-12-03,38.79999923706055
2004-12-06,38.91999816894531
2004-12-07,38.54999923706055
2004-12-08,38.91999816894531
2004-12-09,38.900001525878906
2004-12-10,39.0
2004-12-13,39.119998931884766
2004-12-14,38.97999954223633
2004-12-15,39.849998474121094
2004-12-16,39.939998626708984
2004-12-17,39.86000061035156
2004-12-20,39.79999923706055
2004-12-21,40.11000061035156
2004-12-22,40.5
2004-12-23,40.5099983215332
2004-12-27,40.43000030517578
2004-12-28,41.209999084472656
2004-12-29,41.0099983215332
2004-12-30,41.02000045776367
2004-12-31,40.939998626708984
2005-01-03,40.560001373291016
2005-01-04,40.52000045776367
2005-01-05,40.060001373291016
2005-01-06,39.939998626708984
2005-01-07,39.810001373291016
2005-01-10,39.9900016784668
2005-01-11,39.72999954223633
2005-01-12,40.31999969482422
2005-01-13,40.099998474121094
2005-01-14,40.27000045776367
2005-01-18,41.150001525878906
2005-01-19,40.54999923706055
2005-01-20,39.91999816894531
2005-01-21,39.88999938964844
2005-01-24,39.86000061035156
2005-01-25,39.93000030517578
2005-01-26,40.459999084472656
2005-01-27,39.88999938964844
2005-01-28,39.7400016784668
2005-01-31,40.58000183105469
2005-02-01,41.2400016784668
2005-02-02,41.38999938964844
2005-02-03,41.560001373291016
2005-02-04,41.45000076293945
2005-02-07,41.7599983215332
2005-02-08,39.709999084472656
2005-02-09,39.27000045776367
2005-02-10,39.459999084472656
2005-02-11,39.7599983215332
2005-02-14,39.599998474121094
2005-02-15,40.20000076293945
2005-02-16,39.959999084472656
2005-02-17,39.45000076293945
2005-02-18,39.38999938964844
2005-02-22,38.33000183105469
2005-02-23,38.5
2005-02-24,38.790000915527344
2005-02-25,39.4900016784668
2005-02-28,39.02000045776367
2005-03-01,38.869998931884766
2005-03-02,38.779998779296875
2005-03-03,38.709999084472656
2005-03-04,38.88999938964844
2005-03-07,38.93000030517578
2005-03-08,38.79999923706055
2005-03-09,38.70000076293945
2005-03-10,39.0099983215332
2005-03-11,38.16999816894531
2005-03-14,38.68000030517578
2005-03-15,39.04999923706055
2005-03-16,38.880001068115234
2005-03-17,38.90999984741211
2005-03-18,38.959999084472656
2005-03-21,38.5
2005-03-22,37.900001525878906
2005-03-23,37.88999938964844
2005-03-24,37.61000061035156
2005-03-28,38.20000076293945
2005-03-29,38.0
2005-03-30,38.5099983215332
2005-03-31,38.4900016784668
2005-04-01,38.11000061035156
2005-04-04,38.650001525878906
2005-04-05,38.599998474121094
2005-04-06,38.869998931884766
2005-04-07,38.75
2005-04-08,38.099998474121094
2005-04-11,38.220001220703125
2005-04-12,38.84000015258789
2005-04-13,38.439998626708984
2005-04-14,37.630001068115234
2005-04-15,37.11000061035156
2005-04-18,37.11000061035156
2005-04-19,37.15999984741211
2005-04-20,36.90999984741211
2005-04-21,37.689998626708984
2005-04-22,37.560001373291016
2005-04-25,37.91999816894531
2005-04-26,37.58000183105469
2005-04-27,37.790000915527344
2005-04-28,37.7400016784668
2005-04-29,39.08000183105469
2005-05-02,38.11000061035156
2005-05-03,38.849998474121094
2005-05-04,40.15999984741211
2005-05-05,40.2400016784668
2005-05-06,40.02000045776367
2005-05-09,40.18000030517578
2005-05-10,39.47999954223633
2005-05-11,39.79999923706055
2005-05-12,39.31999969482422
2005-05-13,38.95000076293945
2005-05-16,39.279998779296875
2005-05-17,39.70000076293945
2005-05-18,39.95000076293945
2005-05-19,39.709999084472656
2005-05-20,39.81999969482422
2005-05-23,39.900001525878906
2005-05-24,39.91999816894531
2005-05-25,39.4900016784668
2005-05-26,39.779998779296875
2005-05-27,39.790000915527344
2005-05-31,39.88999938964844
2005-06-01,39.95000076293945
2005-06-02,39.83000183105469
2005-06-03,39.400001525878906
2005-06-06,39.41999816894531
2005-06-07,39.36000061035156
2005-06-08,39.29999923706055
2005-06-09,39.439998626708984
2005-06-10,39.88999938964844
2005-06-13,39.7400016784668
2005-06-14,39.5
2005-06-15,39.470001220703125
2005-06-16,40.029998779296875
2005-06-17,41.150001525878906
2005-06-20,41.22999954223633
2005-06-21,41.25
2005-06-22,41.439998626708984
2005-06-23,41.38999938964844
2005-06-24,41.209999084472656
2005-06-27,41.83000183105469
2005-06-28,41.849998474121094
2005-06-29,41.939998626708984
2005-06-30,41.900001525878906
2005-07-01,42.31999969482422
2005-07-05,42.81999969482422
2005-07-06,42.709999084472656
2005-07-07,42.900001525878906
2005-07-08,43.4900016784668
2005-07-11,43.560001373291016
2005-07-12,43.75
2005-07-13,43.880001068115234
2005-07-14,43.66999816894531
2005-07-15,43.84000015258789
2005-07-18,43.849998474121094
2005-07-19,44.0099983215332
2005-07-20,44.119998931884766
2005-07-21,44.130001068115234
2005-07-22,43.9900016784668
2005-07-25,43.970001220703125
2005-07-26,43.58000183105469
2005-07-27,44.33000183105469
2005-07-28,44.560001373291016
2005-07-29,43.95000076293945
2005-08-01,43.90999984741211
2005-08-02,44.47999954223633
2005-08-03,45.34000015258789
2005-08-04,45.189998626708984
2005-08-05,44.61000061035156
