,MUT
2003-03-11,66.54000091552734
2003-03-12,66.44999694824219
2003-03-13,69.44999694824219
2003-03-14,69.86000061035156
2003-03-17,72.5
2003-03-18,72.68000030517578
2003-03-19,73.47000122070312
2003-03-20,73.62000274658203
2003-03-21,75.91000366210938
2003-03-24,72.73999786376953
2003-03-25,73.12999725341797
2003-03-26,72.79000091552734
2003-03-27,72.22000122070312
2003-03-28,71.52999877929688
2003-03-31,69.76000213623047
2003-04-01,70.7300033569336
2003-04-02,73.04000091552734
2003-04-03,72.97000122070312
2003-04-04,73.05000305175781
2003-04-07,73.56999969482422
2003-04-08,73.55999755859375
2003-04-09,72.69000244140625
2003-04-10,72.77999877929688
2003-04-11,72.69000244140625
2003-04-14,74.33999633789062
2003-04-15,74.55000305175781
2003-04-16,73.26000213623047
2003-04-17,74.3499984741211
2003-04-21,74.1500015258789
2003-04-22,76.02999877929688
2003-04-23,76.8499984741211
2003-04-24,76.44000244140625
2003-04-25,75.0199966430664
2003-04-28,76.4800033569336
2003-04-29,76.62999725341797
2003-04-30,76.81999969482422
2003-05-01,76.19000244140625
2003-05-02,77.44999694824219
2003-05-05,77.43000030517578
2003-05-06,78.36000061035156
2003-05-07,77.69999694824219
2003-05-08,76.58000183105469
2003-05-09,77.76000213623047
2003-05-12,79.47000122070312
2003-05-13,78.80999755859375
2003-05-14,78.61000061035156
2003-05-15,78.80000305175781
2003-05-16,78.30000305175781
2003-05-19,76.62000274658203
2003-05-20,76.6500015258789
2003-05-21,77.06999969482422
2003-05-22,78.26000213623047
2003-05-23,78.87000274658203
2003-05-27,81.08999633789062
2003-05-28,80.9000015258789
2003-05-29,79.97000122070312
2003-05-30,81.18000030517578
2003-06-02,82.3499984741211
2003-06-03,82.66000366210938
2003-06-04,83.93000030517578
2003-06-05,84.4800033569336
2003-06-06,84.75
2003-06-09,83.38999938964844
2003-06-10,84.2699966430664
2003-06-11,85.5199966430664
2003-06-12,85.4000015258789
2003-06-13,84.43000030517578
2003-06-16,86.51000213623047
2003-06-17,86.81999969482422
2003-06-18,85.69000244140625
2003-06-19,84.47000122070312
2003-06-20,84.76000213623047
2003-06-23,83.37999725341797
2003-06-24,83.9000015258789
2003-06-25,82.80000305175781
2003-06-26,83.3499984741211
2003-06-27,82.27999877929688
2003-06-30,82.33000183105469
2003-07-01,82.5199966430664
2003-07-02,83.5199966430664
2003-07-03,82.86000061035156
2003-07-07,84.33999633789062
2003-07-08,84.22000122070312
2003-07-09,83.47000122070312
2003-07-10,82.08000183105469
2003-07-11,82.44000244140625
2003-07-14,83.43000030517578
2003-07-15,82.7699966430664
2003-07-16,82.01000213623047
2003-07-17,81.93000030517578
2003-07-18,83.3499984741211
2003-07-21,82.26000213623047
2003-07-22,82.9800033569336
2003-07-23,83.5199966430664
2003-07-24,82.87000274658203
2003-07-25,84.79000091552734
2003-07-28,84.80999755859375
2003-07-29,84.30000305175781
2003-07-30,84.43000030517578
2003-07-31,84.83000183105469
2003-08-01,84.06999969482422
2003-08-04,84.4000015258789
2003-08-05,82.83000183105469
2003-08-06,82.88999938964844
2003-08-07,83.18000030517578
2003-08-08,83.58999633789062
2003-08-11,84.05999755859375
2003-08-12,84.91999816894531
2003-08-13,84.41000366210938
2003-08-14,85.16999816894531
2003-08-15,85.20999908447266
2003-08-18,86.70999908447266
2003-08-19,87.2300033569336
2003-08-20,87.1500015258789
2003-08-21,87.7300033569336
2003-08-22,86.54000091552734
2003-08-25,85.80000305175781
2003-08-26,85.7300033569336
2003-08-27,85.91000366210938
2003-08-28,86.7300033569336
2003-08-29,87.13999938964844
2003-09-02,88.87000274658203
2003-09-03,89.08000183105469
2003-09-04,88.54000091552734
2003-09-05,87.77999877929688
2003-09-08,88.63999938964844
2003-09-09,87.58999633789062
2003-09-10,86.37999725341797
2003-09-11,86.48999786376953
2003-09-12,86.94000244140625
2003-09-15,86.70999908447266
2003-09-16,87.94999694824219
2003-09-17,88.16999816894531
2003-09-18,88.94000244140625
2003-09-19,88.66000366210938
2003-09-22,87.55000305175781
2003-09-23,87.61000061035156
2003-09-24,85.94999694824219
2003-09-25,84.02999877929688
2003-09-26,83.16999816894531
2003-09-29,83.95999908447266
2003-09-30,83.58999633789062
2003-10-01,84.9800033569336
2003-10-02,84.95999908447266
2003-10-03,85.73999786376953
2003-10-06,86.22000122070312
2003-10-07,86.58999633789062
2003-10-08,86.36000061035156
2003-10-09,86.56999969482422
2003-10-10,86.0999984741211
2003-10-13,87.25
2003-10-14,87.58000183105469
2003-10-15,87.62000274658203
2003-10-16,87.63999938964844
2003-10-17,86.72000122070312
2003-10-20,87.41999816894531
2003-10-21,87.0
2003-10-22,85.25
2003-10-23,85.51000213623047
2003-10-24,85.19000244140625
2003-10-27,85.66999816894531
2003-10-28,87.08999633789062
2003-10-29,87.58999633789062
2003-10-30,88.0999984741211
2003-10-31,88.19999694824219
2003-11-03,88.61000061035156
2003-11-04,88.48999786376953
2003-11-05,88.20999908447266
2003-11-06,87.9800033569336
2003-11-07,87.8499984741211
2003-11-10,87.2300033569336
2003-11-11,87.22000122070312
2003-11-12,88.48999786376953
2003-11-13,88.12999725341797
2003-11-14,87.41999816894531
2003-11-17,87.01000213623047
2003-11-18,86.25
2003-11-19,87.08999633789062
2003-11-20,86.5
2003-11-21,86.69000244140625
2003-11-24,87.5999984741211
2003-11-25,88.30000305175781
2003-11-26,88.66000366210938
2003-11-28,88.66000366210938
2003-12-01,89.76000213623047
2003-12-02,89.38999938964844
2003-12-03,90.02999877929688
2003-12-04,90.61000061035156
2003-12-05,90.37000274658203
2003-12-08,91.47000122070312
2003-12-09,91.47000122070312
2003-12-10,91.5999984741211
2003-12-11,92.91999816894531
2003-12-12,93.12999725341797
2003-12-15,92.95999908447266
2003-12-16,93.94000244140625
2003-12-17,94.25
2003-12-18,95.38999938964844
2003-12-19,96.05000305175781
2003-12-22,96.87999725341797
2003-12-23,96.86000061035156
2003-12-24,96.75
2003-12-26,96.75
2003-12-29,98.0
2003-12-30,97.80000305175781
2003-12-31,98.0
2004-01-02,98.2699966430664
2004-01-05,99.83000183105469
2004-01-06,99.94000244140625
2004-01-07,99.91000366210938
2004-01-08,101.0199966430664
2004-01-09,99.13999938964844
2004-01-12,99.19999694824219
2004-01-13,98.68000030517578
2004-01-14,99.58000183105469
2004-01-15,99.27999877929688
2004-01-16,99.61000061035156
2004-01-20,100.06999969482422
2004-01-21,100.87000274658203
2004-01-22,101.4000015258789
2004-01-23,100.23999786376953
2004-01-26,101.63999938964844
2004-01-27,100.97000122070312
2004-01-28,100.27999877929688
2004-01-29,100.26000213623047
2004-01-30,99.19000244140625
2004-02-02,99.4800033569336
2004-02-03,99.26000213623047
2004-02-04,98.87999725341797
2004-02-05,99.18000030517578
2004-02-06,99.80000305175781
2004-02-09,99.5199966430664
2004-02-10,100.0
2004-02-11,100.70999908447266
2004-02-12,100.48999786376953
2004-02-13,99.91999816894531
2004-02-17,100.47000122070312
2004-02-18,100.0
2004-02-19,100.18000030517578
2004-02-20,99.61000061035156
2004-02-23,99.94000244140625
2004-02-24,99.63999938964844
2004-02-25,100.11000061035156
2004-02-26,99.76000213623047
2004-02-27,99.93000030517578
2004-03-01,101.08000183105469
2004-03-02,100.45999908447266
2004-03-03,100.30999755859375
2004-03-04,100.44000244140625
2004-03-05,100.73999786376953
2004-03-08,99.76000213623047
2004-03-09,98.91999816894531
2004-03-10,97.41000366210938
2004-03-11,95.25
2004-03-12,95.91000366210938
2004-03-15,94.72000122070312
2004-03-16,95.22000122070312
2004-03-17,96.2699966430664
2004-03-18,96.29000091552734
2004-03-19,95.30999755859375
2004-03-22,93.7300033569336
2004-03-23,93.72000122070312
2004-03-24,93.19000244140625
2004-03-25,94.68000030517578
2004-03-26,94.95999908447266
2004-03-29,96.01000213623047
2004-03-30,96.38999938964844
2004-03-31,96.29000091552734
2004-04-01,96.29000091552734
2004-04-02,96.66999816894531
2004-04-05,97.48999786376953
2004-04-06,97.61000061035156
2004-04-07,96.70999908447266
2004-04-08,96.51000213623047
2004-04-12,97.05999755859375
2004-04-13,95.73999786376953
2004-04-14,95.87000274658203
2004-04-15,96.12999725341797
2004-04-16,96.83000183105469
2004-04-19,96.9000015258789
2004-04-20,95.93000030517578
2004-04-21,96.3499984741211
2004-04-22,97.19000244140625
2004-04-23,97.30999755859375
2004-04-26,97.37000274658203
2004-04-27,97.48999786376953
2004-04-28,96.12999725341797
2004-04-29,95.44999694824219
2004-04-30,94.9800033569336
2004-05-03,96.16000366210938
2004-05-04,96.30999755859375
2004-05-05,96.5
2004-05-06,95.87999725341797
2004-05-07,94.05999755859375
2004-05-10,92.55999755859375
2004-05-11,92.69999694824219
2004-05-12,92.4800033569336
2004-05-13,92.01000213623047
2004-05-14,92.1500015258789
2004-05-17,91.47000122070312
2004-05-18,92.3499984741211
2004-05-19,92.08999633789062
2004-05-20,92.11000061035156
2004-05-21,92.22000122070312
2004-05-24,91.69999694824219
2004-05-25,92.75
2004-05-26,92.83999633789062
2004-05-27,93.33000183105469
2004-05-28,93.1500015258789
2004-06-01,92.95999908447266
2004-06-02,93.2699966430664
2004-06-03,92.8499984741211
2004-06-04,93.37000274658203
2004-06-07,94.80999755859375
2004-06-08,95.08999633789062
2004-06-09,94.4000015258789
2004-06-10,94.6500015258789
2004-06-14,93.54000091552734
2004-06-15,94.02999877929688
2004-06-16,94.44999694824219
2004-06-17,94.62000274658203
2004-06-18,94.88999938964844
2004-06-21,94.38999938964844
2004-06-22,94.5199966430664
2004-06-23,95.58000183105469
2004-06-24,94.62999725341797
2004-06-25,93.73999786376953
2004-06-28,94.08000183105469
2004-06-29,94.66000366210938
2004-06-30,94.80999755859375
2004-07-01,93.80999755859375
2004-07-02,93.41999816894531
2004-07-06,92.81999969482422
2004-07-07,92.68000030517578
2004-07-08,91.86000061035156
2004-07-09,92.5199966430664
2004-07-12,93.11000061035156
2004-07-13,92.77999877929688
2004-07-14,92.66000366210938
2004-07-15,91.87999725341797
2004-07-16,91.80999755859375
2004-07-19,91.88999938964844
2004-07-20,91.73999786376953
2004-07-21,91.94999694824219
2004-07-22,92.01000213623047
2004-07-23,91.8499984741211
2004-07-26,92.05000305175781
2004-07-27,93.02999877929688
2004-07-28,93.26000213623047
2004-07-29,93.37000274658203
2004-07-30,93.73999786376953
2004-08-02,94.11000061035156
2004-08-03,93.91999816894531
2004-08-04,93.58999633789062
2004-08-05,92.04000091552734
2004-08-06,90.94999694824219
2004-08-09,91.1500015258789
2004-08-10,92.5
2004-08-11,92.3499984741211
2004-08-12,91.5199966430664
2004-08-13,91.16999816894531
2004-08-16,92.98999786376953
2004-08-17,92.94000244140625
2004-08-18,94.01000213623047
2004-08-19,93.7699966430664
2004-08-20,94.38999938964844
2004-08-23,94.43000030517578
2004-08-24,94.43000030517578
2004-08-25,95.06999969482422
2004-08-26,95.01000213623047
2004-08-27,95.06999969482422
2004-08-30,94.37999725341797
2004-08-31,95.04000091552734
2004-09-01,95.1500015258789
2004-09-02,96.37000274658203
2004-09-03,96.05999755859375
2004-09-07,96.91000366210938
2004-09-08,96.62999725341797
2004-09-09,96.7699966430664
2004-09-10,97.20999908447266
2004-09-13,96.86000061035156
2004-09-14,97.04000091552734
2004-09-15,96.37000274658203
2004-09-16,97.19999694824219
2004-09-17,97.7699966430664
2004-09-20,97.02999877929688
2004-09-21,97.47000122070312
2004-09-22,96.70999908447266
2004-09-23,95.81999969482422
2004-09-24,95.75
2004-09-27,95.08000183105469
2004-09-28,95.9000015258789
2004-09-29,96.08000183105469
2004-09-30,94.16000366210938
2004-10-01,95.36000061035156
2004-10-04,96.12999725341797
2004-10-05,96.19000244140625
2004-10-06,96.44999694824219
2004-10-07,95.62000274658203
2004-10-08,95.16999816894531
2004-10-11,95.30000305175781
2004-10-12,95.63999938964844
2004-10-13,94.41999816894531
2004-10-14,93.5199966430664
2004-10-15,94.19000244140625
2004-10-18,94.5999984741211
2004-10-19,93.37000274658203
2004-10-20,92.04000091552734
2004-10-21,92.0199966430664
2004-10-22,91.25
2004-10-25,91.08000183105469
2004-10-26,91.95999908447266
2004-10-27,93.12999725341797
2004-10-28,93.51000213623047
2004-10-29,93.77999877929688
2004-11-01,93.41999816894531
2004-11-02,93.08000183105469
2004-11-03,94.1500015258789
2004-11-04,96.08999633789062
2004-11-05,96.36000061035156
2004-11-08,96.44999694824219
2004-11-09,95.93000030517578
2004-11-10,95.88999938964844
2004-11-11,96.68000030517578
2004-11-12,97.51000213623047
2004-11-15,97.12999725341797
2004-11-16,96.69999694824219
2004-11-17,97.68000030517578
2004-11-18,98.20999908447266
2004-11-19,97.30000305175781
2004-11-22,97.62000274658203
2004-11-23,97.08999633789062
2004-11-24,97.54000091552734
2004-11-26,97.55000305175781
2004-11-29,97.26000213623047
2004-11-30,97.33999633789062
2004-12-01,98.2699966430664
2004-12-02,98.30000305175781
2004-12-03,98.08999633789062
2004-12-06,97.4800033569336
2004-12-07,96.61000061035156
2004-12-08,97.08999633789062
2004-12-09,97.6500015258789
2004-12-10,98.22000122070312
2004-12-13,99.29000091552734
2004-12-14,99.7300033569336
2004-12-15,100.33999633789062
2004-12-16,100.41999816894531
2004-12-17,99.5199966430664
2004-12-20,100.26000213623047
2004-12-21,101.43000030517578
2004-12-22,101.56999969482422
2004-12-23,101.77999877929688
2004-12-27,101.0
2004-12-28,101.43000030517578
2004-12-29,101.55000305175781
2004-12-30,101.27999877929688
2004-12-31,101.06999969482422
2005-01-03,100.58999633789062
2005-01-04,99.66999816894531
2005-01-05,99.44999694824219
2005-01-06,99.52999877929688
2005-01-07,99.25
2005-01-10,99.2300033569336
2005-01-11,98.47000122070312
2005-01-12,98.36000061035156
2005-01-13,97.04000091552734
2005-01-14,97.22000122070312
2005-01-18,98.2300033569336
2005-01-19,97.37000274658203
2005-01-20,96.72000122070312
2005-01-21,96.11000061035156
2005-01-24,95.91999816894531
2005-01-25,96.4000015258789
2005-01-26,96.7699966430664
2005-01-27,96.45999908447266
2005-01-28,95.37000274658203
2005-01-31,95.77999877929688
2005-02-01,95.94999694824219
2005-02-02,96.80999755859375
2005-02-03,96.54000091552734
2005-02-04,97.9000015258789
2005-02-07,98.3499984741211
2005-02-08,98.58000183105469
2005-02-09,97.68000030517578
2005-02-10,97.87000274658203
2005-02-11,98.5199966430664
2005-02-14,98.75
2005-02-15,98.80000305175781
2005-02-16,98.66000366210938
2005-02-17,97.98999786376953
2005-02-18,99.97000122070312
2005-02-22,98.41999816894531
2005-02-23,99.05999755859375
2005-02-24,99.37999725341797
2005-02-25,100.0999984741211
2005-02-28,98.97000122070312
2005-03-01,99.95999908447266
2005-03-02,99.5
2005-03-03,99.37000274658203
2005-03-04,100.16999816894531
2005-03-07,100.12000274658203
2005-03-08,99.44000244140625
2005-03-09,99.08999633789062
2005-03-10,99.33000183105469
2005-03-11,98.58999633789062
2005-03-14,98.97000122070312
2005-03-15,98.05000305175781
2005-03-16,95.93000030517578
2005-03-17,95.69999694824219
2005-03-18,95.61000061035156
2005-03-21,95.0199966430664
2005-03-22,94.33000183105469
2005-03-23,94.4800033569336
2005-03-24,94.5
2005-03-28,94.51000213623047
2005-03-29,94.08999633789062
2005-03-30,95.66999816894531
2005-03-31,95.5
2005-04-01,95.0
2005-04-04,94.80000305175781
2005-04-05,96.01000213623047
2005-04-06,96.12999725341797
2005-04-07,96.79000091552734
2005-04-08,95.95999908447266
2005-04-11,95.7300033569336
2005-04-12,96.4000015258789
2005-04-13,96.02999877929688
2005-04-14,95.1500015258789
2005-04-15,94.11000061035156
2005-04-18,94.27999877929688
2005-04-19,95.01000213623047
2005-04-20,93.69000244140625
2005-04-21,94.97000122070312
2005-04-22,94.94999694824219
2005-04-25,95.31999969482422
2005-04-26,94.51000213623047
2005-04-27,95.19999694824219
2005-04-28,94.63999938964844
2005-04-29,95.91999816894531
2005-05-02,96.0
2005-05-03,96.54000091552734
2005-05-04,98.63999938964844
2005-05-05,97.87000274658203
2005-05-06,97.36000061035156
2005-05-09,97.88999938964844
2005-05-10,97.0199966430664
2005-05-11,96.75
2005-05-12,96.22000122070312
2005-05-13,95.91000366210938
2005-05-16,96.80999755859375
2005-05-17,97.06999969482422
2005-05-18,98.19000244140625
2005-05-19,98.77999877929688
2005-05-20,98.56999969482422
2005-05-23,98.68000030517578
2005-05-24,98.36000061035156
2005-05-25,98.0199966430664
2005-05-26,98.2300033569336
2005-05-27,97.95999908447266
2005-05-31,97.30999755859375
2005-06-01,97.47000122070312
2005-06-02,97.5
2005-06-03,96.87999725341797
2005-06-06,96.7699966430664
2005-06-07,97.0199966430664
2005-06-08,97.2300033569336
2005-06-09,96.9000015258789
2005-06-10,97.97000122070312
2005-06-13,97.91000366210938
2005-06-14,98.36000061035156
2005-06-15,98.5199966430664
2005-06-16,98.55999755859375
2005-06-17,98.87999725341797
2005-06-20,98.79000091552734
2005-06-21,98.54000091552734
2005-06-22,98.3499984741211
2005-06-23,97.08000183105469
2005-06-24,96.04000091552734
2005-06-27,95.63999938964844
2005-06-28,96.45999908447266
2005-06-29,96.30000305175781
2005-06-30,95.11000061035156
2005-07-01,95.30999755859375
2005-07-05,95.62000274658203
2005-07-06,94.48999786376953
2005-07-07,93.93000030517578
2005-07-08,95.37000274658203
2005-07-11,96.05000305175781
2005-07-12,96.08000183105469
2005-07-13,96.44999694824219
2005-07-14,97.5
2005-07-15,97.37999725341797
2005-07-18,96.37000274658203
2005-07-19,96.33000183105469
2005-07-20,96.33999633789062
2005-07-21,95.8499984741211
2005-07-22,96.06999969482422
2005-07-25,95.63999938964844
2005-07-26,95.37000274658203
2005-07-27,96.0199966430664
2005-07-28,96.62000274658203
2005-07-29,95.87000274658203
2005-08-01,95.69999694824219
2005-08-02,96.2699966430664
2005-08-03,96.69999694824219
2005-08-04,95.94999694824219
2005-08-05,95.11000061035156
2005-08-08,94.51000213623047
2005-08-09,95.33999633789062
2005-08-10,95.08000183105469
2005-08-11,95.11000061035156
2005-08-12,94.19000244140625
2005-08-15,94.4000015258789
2005-08-16,93.97000122070312
2005-08-17,94.13999938964844
2005-08-18,94.27999877929688
2005-08-19,93.55999755859375
2005-08-22,93.30999755859375
2005-08-23,92.97000122070312
2005-08-24,92.58000183105469
2005-08-25,92.5999984741211
2005-08-26,92.12000274658203
2005-08-29,92.5999984741211
2005-08-30,92.44000244140625
2005-08-31,93.18000030517578
2005-09-01,92.68000030517578
2005-09-02,92.6500015258789
2005-09-06,93.80000305175781
2005-09-07,94.18000030517578
2005-09-08,94.04000091552734
2005-09-09,94.19999694824219
2005-09-12,94.22000122070312
2005-09-13,93.31999969482422
2005-09-14,93.47000122070312
2005-09-15,93.47000122070312
2005-09-16,94.27999877929688
2005-09-19,93.4800033569336
2005-09-20,92.76000213623047
2005-09-21,91.72000122070312
2005-09-22,91.69000244140625
2005-09-23,91.70999908447266
2005-09-26,91.91000366210938
2005-09-27,91.52999877929688
2005-09-28,91.91000366210938
2005-09-29,92.2699966430664
2005-09-30,92.31999969482422
2005-10-03,92.54000091552734
2005-10-04,91.94000244140625
2005-10-05,90.58000183105469
2005-10-06,90.12999725341797
2005-10-07,89.2300033569336
2005-10-10,88.66000366210938
2005-10-11,88.52999877929688
2005-10-12,88.48999786376953
2005-10-13,88.30000305175781
2005-10-14,88.91999816894531
2005-10-17,89.86000061035156
2005-10-18,88.91000366210938
2005-10-19,89.5
2005-10-20,88.52999877929688
2005-10-21,88.3499984741211
2005-10-24,90.04000091552734
2005-10-25,90.4800033569336
2005-10-26,90.86000061035156
2005-10-27,89.98999786376953
2005-10-28,91.44999694824219
2005-10-31,91.66000366210938
2005-11-01,91.37999725341797
2005-11-02,91.61000061035156
2005-11-03,91.76000213623047
2005-11-04,91.97000122070312
2005-11-07,92.26000213623047
2005-11-08,91.77999877929688
2005-11-09,91.5199966430664
2005-11-10,92.16000366210938
2005-11-11,92.77999877929688
2005-11-14,92.47000122070312
2005-11-15,91.55000305175781
2005-11-16,90.76000213623047
2005-11-17,91.06999969482422
2005-11-18,92.01000213623047
2005-11-21,92.08000183105469
2005-11-22,92.58999633789062
2005-11-23,93.0999984741211
2005-11-25,93.23999786376953
2005-11-28,92.87999725341797
2005-11-29,93.0199966430664
2005-11-30,91.80000305175781
2005-12-01,92.66000366210938
2005-12-02,92.54000091552734
2005-12-05,92.48999786376953
2005-12-06,92.45999908447266
2005-12-07,92.16999816894531
2005-12-08,91.41000366210938
2005-12-09,91.45999908447266
2005-12-12,91.20999908447266
2005-12-13,92.2699966430664
2005-12-14,92.54000091552734
2005-12-15,92.95999908447266
2005-12-16,93.05999755859375
2005-12-19,93.93000030517578
2005-12-20,93.19000244140625
2005-12-21,93.20999908447266
2005-12-22,93.37999725341797
2005-12-23,93.3499984741211
2005-12-27,92.80999755859375
2005-12-28,92.55999755859375
2005-12-29,92.6500015258789
2005-12-30,92.16000366210938
2006-01-03,93.06999969482422
2006-01-04,93.76000213623047
2006-01-05,94.52999877929688
2006-01-06,94.91999816894531
2006-01-09,96.05000305175781
2006-01-10,95.62000274658203
2006-01-11,95.69999694824219
2006-01-12,94.77999877929688
2006-01-13,94.4800033569336
2006-01-17,93.41000366210938
2006-01-18,93.08999633789062
2006-01-19,93.62000274658203
2006-01-20,92.1500015258789
2006-01-23,93.05000305175781
2006-01-24,93.48999786376953
2006-01-25,94.55999755859375
2006-01-26,95.29000091552734
2006-01-27,96.7699966430664
2006-01-30,96.68000030517578
2006-01-31,95.95999908447266
2006-02-01,96.86000061035156
2006-02-02,95.41999816894531
2006-02-03,95.05000305175781
2006-02-06,94.94999694824219
2006-02-07,94.61000061035156
2006-02-08,95.58000183105469
2006-02-09,95.94000244140625
2006-02-10,96.05000305175781
2006-02-13,95.69000244140625
2006-02-14,96.77999877929688
2006-02-15,97.4000015258789
2006-02-16,98.30999755859375
2006-02-17,98.12000274658203
2006-02-21,97.43000030517578
2006-02-22,97.9000015258789
2006-02-23,97.13999938964844
2006-02-24,96.69999694824219
2006-02-27,97.08000183105469
2006-02-28,96.33000183105469
2006-03-01,96.8499984741211
2006-03-02,96.45999908447266
2006-03-03,96.19000244140625
2006-03-06,95.86000061035156
2006-03-07,96.04000091552734
2006-03-08,96.33000183105469
2006-03-09,96.66999816894531
2006-03-10,97.5999984741211
2006-03-13,97.5199966430664
2006-03-14,97.88999938964844
2006-03-15,98.11000061035156
2006-03-16,98.5199966430664
2006-03-17,98.16999816894531
2006-03-20,98.0199966430664
2006-03-21,98.33999633789062
2006-03-22,99.13999938964844
2006-03-23,98.86000061035156
2006-03-24,99.30000305175781
2006-03-27,99.11000061035156
2006-03-28,98.30000305175781
2006-03-29,98.37999725341797
2006-03-30,97.30000305175781
2006-03-31,96.83999633789062
2006-04-03,96.80999755859375
2006-04-04,96.93000030517578
2006-04-05,97.27999877929688
2006-04-06,96.04000091552734
2006-04-07,95.2300033569336
