,FPA
2012-02-28,25.829999923706055
2012-02-29,26.1200008392334
2012-03-01,26.15999984741211
2012-03-02,26.15999984741211
2012-03-05,26.040000915527344
2012-03-06,26.040000915527344
2012-03-07,26.040000915527344
2012-03-08,26.040000915527344
2012-03-09,26.040000915527344
2012-03-12,25.899999618530273
2012-03-13,25.899999618530273
2012-03-14,26.079999923706055
2012-03-15,26.229999542236328
2012-03-16,26.229999542236328
2012-03-19,26.239999771118164
2012-03-20,25.760000228881836
2012-03-21,25.760000228881836
2012-03-22,25.6299991607666
2012-03-23,25.6299991607666
2012-03-26,25.889999389648438
2012-03-27,25.829999923706055
2012-03-28,25.729999542236328
2012-03-29,25.520000457763672
2012-03-30,25.520000457763672
2012-04-02,25.520000457763672
2012-04-03,25.520000457763672
2012-04-04,25.65999984741211
2012-04-05,25.65999984741211
2012-04-09,25.729999542236328
2012-04-10,24.969999313354492
2012-04-11,25.31999969482422
2012-04-12,25.31999969482422
2012-04-13,25.670000076293945
2012-04-16,25.670000076293945
2012-04-17,25.670000076293945
2012-04-18,25.670000076293945
2012-04-19,25.670000076293945
2012-04-20,25.709999084472656
2012-04-23,25.709999084472656
2012-04-24,25.329999923706055
2012-04-25,25.329999923706055
2012-04-26,25.540000915527344
2012-04-27,25.549999237060547
2012-04-30,25.329999923706055
2012-05-01,25.329999923706055
2012-05-02,25.329999923706055
2012-05-03,25.329999923706055
2012-05-04,25.329999923706055
2012-05-07,24.760000228881836
2012-05-08,24.760000228881836
2012-05-09,24.0
2012-05-10,24.0
2012-05-11,24.0
2012-05-14,23.56999969482422
2012-05-15,23.600000381469727
2012-05-16,23.600000381469727
2012-05-17,22.700000762939453
2012-05-18,22.700000762939453
2012-05-21,22.6200008392334
2012-05-22,22.649999618530273
2012-05-23,22.649999618530273
2012-05-24,22.200000762939453
2012-05-25,22.200000762939453
2012-05-29,22.200000762939453
2012-05-30,22.200000762939453
2012-05-31,22.190000534057617
2012-06-01,21.829999923706055
2012-06-04,21.829999923706055
2012-06-05,21.829999923706055
2012-06-06,21.829999923706055
2012-06-07,21.829999923706055
2012-06-08,21.829999923706055
2012-06-11,21.829999923706055
2012-06-12,21.829999923706055
2012-06-13,22.969999313354492
2012-06-14,22.969999313354492
2012-06-15,23.09000015258789
2012-06-18,23.09000015258789
2012-06-19,23.770000457763672
2012-06-20,23.770000457763672
2012-06-21,23.770000457763672
2012-06-22,23.770000457763672
2012-06-25,22.270000457763672
2012-06-26,22.469999313354492
2012-06-27,22.56999969482422
2012-06-28,22.56999969482422
2012-06-29,23.43000030517578
2012-07-02,23.43000030517578
2012-07-03,23.43000030517578
2012-07-05,23.43000030517578
2012-07-06,23.43000030517578
2012-07-09,23.420000076293945
2012-07-10,23.15999984741211
2012-07-11,23.15999984741211
2012-07-12,23.15999984741211
2012-07-13,23.15999984741211
2012-07-16,23.100000381469727
2012-07-17,23.100000381469727
2012-07-18,23.399999618530273
2012-07-19,23.399999618530273
2012-07-20,23.3700008392334
2012-07-23,23.030000686645508
2012-07-24,22.899999618530273
2012-07-25,22.899999618530273
2012-07-26,23.239999771118164
2012-07-27,23.8700008392334
2012-07-30,23.8700008392334
2012-07-31,23.8700008392334
2012-08-01,23.940000534057617
2012-08-02,23.709999084472656
2012-08-03,24.100000381469727
2012-08-06,24.100000381469727
2012-08-07,24.100000381469727
2012-08-08,24.100000381469727
2012-08-09,24.100000381469727
2012-08-10,24.1200008392334
2012-08-13,24.1200008392334
2012-08-14,24.1200008392334
2012-08-15,24.40999984741211
2012-08-16,24.40999984741211
2012-08-17,24.40999984741211
2012-08-20,24.40999984741211
2012-08-21,24.40999984741211
2012-08-22,24.40999984741211
2012-08-23,24.809999465942383
2012-08-24,24.809999465942383
2012-08-27,24.809999465942383
2012-08-28,24.90999984741211
2012-08-29,24.90999984741211
2012-08-30,24.549999237060547
2012-08-31,24.549999237060547
2012-09-04,24.6200008392334
2012-09-05,24.6200008392334
2012-09-06,24.649999618530273
2012-09-07,24.959999084472656
2012-09-10,24.959999084472656
2012-09-11,24.959999084472656
2012-09-12,25.219999313354492
2012-09-13,25.850000381469727
2012-09-14,25.850000381469727
2012-09-17,25.850000381469727
2012-09-18,25.850000381469727
2012-09-19,25.850000381469727
2012-09-20,25.850000381469727
2012-09-21,25.850000381469727
2012-09-24,25.850000381469727
2012-09-25,25.850000381469727
2012-09-26,25.510000228881836
2012-09-27,25.510000228881836
2012-09-28,25.81999969482422
2012-10-01,25.81999969482422
2012-10-02,25.81999969482422
2012-10-03,25.81999969482422
2012-10-04,25.81999969482422
2012-10-05,26.280000686645508
2012-10-08,26.280000686645508
2012-10-09,25.8799991607666
2012-10-10,25.8799991607666
2012-10-11,25.8799991607666
2012-10-12,25.8799991607666
2012-10-15,25.8799991607666
2012-10-16,25.8799991607666
2012-10-17,26.219999313354492
2012-10-18,26.219999313354492
2012-10-19,25.8799991607666
2012-10-22,26.299999237060547
2012-10-23,26.299999237060547
2012-10-24,26.100000381469727
2012-10-25,26.489999771118164
2012-10-26,26.489999771118164
2012-10-31,25.989999771118164
2012-11-01,26.639999389648438
2012-11-02,26.34000015258789
2012-11-05,26.34000015258789
2012-11-06,26.34000015258789
2012-11-07,26.34000015258789
2012-11-08,26.34000015258789
2012-11-09,26.34000015258789
2012-11-12,26.5
2012-11-13,26.31999969482422
2012-11-14,25.989999771118164
2012-11-15,26.0
2012-11-16,26.0
2012-11-19,26.0
2012-11-20,26.0
2012-11-21,26.0
2012-11-23,26.0
2012-11-26,26.709999084472656
2012-11-27,26.81999969482422
2012-11-28,26.579999923706055
2012-11-29,26.84000015258789
2012-11-30,27.09000015258789
2012-12-03,26.989999771118164
2012-12-04,27.020000457763672
2012-12-05,27.360000610351562
2012-12-06,27.360000610351562
2012-12-07,27.40999984741211
2012-12-10,27.40999984741211
2012-12-11,27.459999084472656
2012-12-12,27.200000762939453
2012-12-13,27.200000762939453
2012-12-14,27.389999389648438
2012-12-17,27.219999313354492
2012-12-18,27.59000015258789
2012-12-19,27.6299991607666
2012-12-20,27.739999771118164
2012-12-21,27.5
2012-12-24,27.40999984741211
2012-12-26,27.549999237060547
2012-12-27,27.540000915527344
2012-12-28,27.360000610351562
2012-12-31,27.940000534057617
2013-01-02,28.09000015258789
2013-01-03,28.049999237060547
2013-01-04,28.229999542236328
2013-01-07,28.219999313354492
2013-01-08,28.100000381469727
2013-01-09,28.280000686645508
2013-01-10,28.299999237060547
2013-01-11,28.100000381469727
2013-01-14,28.329999923706055
2013-01-15,28.209999084472656
2013-01-16,28.420000076293945
2013-01-17,28.68000030517578
2013-01-18,28.559999465942383
2013-01-22,28.530000686645508
2013-01-23,28.280000686645508
2013-01-24,28.43000030517578
2013-01-25,28.329999923706055
2013-01-28,28.15999984741211
2013-01-29,28.34000015258789
2013-01-30,28.219999313354492
2013-01-31,28.15999984741211
2013-02-01,28.360000610351562
2013-02-04,27.790000915527344
2013-02-05,28.170000076293945
2013-02-06,28.010000228881836
2013-02-07,27.84000015258789
2013-02-08,28.1200008392334
2013-02-11,28.15999984741211
2013-02-12,28.149999618530273
2013-02-13,28.329999923706055
2013-02-14,28.459999084472656
2013-02-15,28.399999618530273
2013-02-19,28.520000457763672
2013-02-20,28.299999237060547
2013-02-21,28.110000610351562
2013-02-22,28.209999084472656
2013-02-25,27.989999771118164
2013-02-26,27.90999984741211
2013-02-27,28.479999542236328
2013-02-28,28.40999984741211
2013-03-01,28.489999771118164
2013-03-04,28.200000762939453
2013-03-05,28.479999542236328
2013-03-06,28.399999618530273
2013-03-07,28.520000457763672
2013-03-08,28.530000686645508
2013-03-11,28.520000457763672
2013-03-12,28.1299991607666
2013-03-13,28.1200008392334
2013-03-14,28.149999618530273
2013-03-15,27.850000381469727
2013-03-18,27.690000534057617
2013-03-19,27.399999618530273
2013-03-20,27.459999084472656
2013-03-21,27.260000228881836
2013-03-22,27.3799991607666
2013-03-25,27.139999389648438
2013-03-26,27.81999969482422
2013-03-27,27.8700008392334
2013-03-28,27.899999618530273
2013-04-01,27.760000228881836
2013-04-02,27.729999542236328
2013-04-03,27.540000915527344
2013-04-04,27.43000030517578
2013-04-05,26.850000381469727
2013-04-08,26.729999542236328
2013-04-09,27.260000228881836
2013-04-10,27.420000076293945
2013-04-11,27.450000762939453
2013-04-12,27.020000457763672
2013-04-15,26.579999923706055
2013-04-16,27.15999984741211
2013-04-17,26.889999389648438
2013-04-18,26.709999084472656
2013-04-19,26.940000534057617
2013-04-22,27.219999313354492
2013-04-23,27.489999771118164
2013-04-24,27.610000610351562
2013-04-25,27.950000762939453
2013-04-26,27.719999313354492
2013-04-29,28.049999237060547
2013-04-30,28.100000381469727
2013-05-01,27.959999084472656
2013-05-02,28.0
2013-05-03,28.3799991607666
2013-05-06,28.270000457763672
2013-05-07,28.399999618530273
2013-05-08,28.3799991607666
2013-05-09,28.270000457763672
2013-05-10,28.010000228881836
2013-05-13,27.8799991607666
2013-05-14,27.940000534057617
2013-05-15,27.799999237060547
2013-05-16,27.739999771118164
2013-05-17,27.579999923706055
2013-05-20,28.0
2013-05-21,27.700000762939453
2013-05-22,27.690000534057617
2013-05-23,27.329999923706055
2013-05-24,26.969999313354492
2013-05-28,27.100000381469727
2013-05-29,26.90999984741211
2013-05-30,26.969999313354492
2013-05-31,26.450000762939453
2013-06-03,26.809999465942383
2013-06-04,26.600000381469727
2013-06-05,25.950000762939453
2013-06-06,26.040000915527344
2013-06-07,25.81999969482422
2013-06-10,25.290000915527344
2013-06-11,24.989999771118164
2013-06-12,24.959999084472656
2013-06-13,25.31999969482422
2013-06-14,25.18000030517578
2013-06-17,25.290000915527344
2013-06-18,25.450000762939453
2013-06-19,25.3799991607666
2013-06-20,23.639999389648438
2013-06-21,23.65999984741211
2013-06-24,23.440000534057617
2013-06-25,23.600000381469727
2013-06-26,24.0
2013-06-27,24.540000915527344
2013-06-28,24.43000030517578
2013-07-01,24.399999618530273
2013-07-02,24.309999465942383
2013-07-03,24.18000030517578
2013-07-05,24.18000030517578
2013-07-08,24.290000915527344
2013-07-09,24.489999771118164
2013-07-10,24.530000686645508
2013-07-11,25.299999237060547
2013-07-12,25.110000610351562
2013-07-15,25.329999923706055
2013-07-16,25.3799991607666
2013-07-17,25.440000534057617
2013-07-18,25.229999542236328
2013-07-19,25.100000381469727
2013-07-22,25.690000534057617
2013-07-23,25.860000610351562
2013-07-24,25.690000534057617
2013-07-25,25.899999618530273
2013-07-26,25.969999313354492
2013-07-29,25.860000610351562
2013-07-30,25.719999313354492
2013-07-31,25.649999618530273
2013-08-01,25.989999771118164
2013-08-02,26.049999237060547
2013-08-05,25.899999618530273
2013-08-06,25.719999313354492
2013-08-07,25.479999542236328
2013-08-08,26.030000686645508
2013-08-09,25.90999984741211
2013-08-12,25.989999771118164
2013-08-13,26.25
2013-08-14,26.309999465942383
2013-08-15,25.920000076293945
2013-08-16,26.030000686645508
2013-08-19,25.739999771118164
2013-08-20,25.540000915527344
2013-08-21,25.3799991607666
2013-08-22,25.639999389648438
2013-08-23,25.8799991607666
2013-08-26,25.520000457763672
2013-08-27,25.31999969482422
2013-08-28,25.31999969482422
2013-08-29,25.510000228881836
2013-08-30,25.579999923706055
2013-09-03,26.059999465942383
2013-09-04,26.549999237060547
2013-09-05,26.68000030517578
2013-09-06,26.809999465942383
2013-09-09,27.31999969482422
2013-09-10,27.489999771118164
2013-09-11,27.56999969482422
2013-09-12,27.309999465942383
2013-09-13,27.31999969482422
2013-09-16,27.649999618530273
2013-09-17,27.760000228881836
2013-09-18,28.40999984741211
2013-09-19,28.719999313354492
2013-09-20,27.969999313354492
2013-09-23,28.139999389648438
2013-09-24,27.950000762939453
2013-09-25,27.899999618530273
2013-09-26,28.040000915527344
2013-09-27,28.010000228881836
2013-09-30,27.760000228881836
2013-10-01,28.040000915527344
2013-10-02,28.010000228881836
2013-10-03,27.959999084472656
2013-10-04,28.040000915527344
2013-10-07,27.81999969482422
2013-10-08,27.559999465942383
2013-10-09,27.670000076293945
2013-10-10,28.110000610351562
2013-10-11,28.459999084472656
2013-10-14,28.450000762939453
2013-10-15,28.479999542236328
2013-10-16,28.6299991607666
2013-10-17,28.8700008392334
2013-10-18,29.06999969482422
2013-10-21,29.1299991607666
2013-10-22,29.18000030517578
2013-10-23,28.719999313354492
2013-10-24,28.68000030517578
2013-10-25,28.639999389648438
2013-10-28,28.579999923706055
2013-10-29,28.579999923706055
2013-10-30,28.559999465942383
2013-10-31,28.489999771118164
2013-11-01,28.5
2013-11-04,28.459999084472656
2013-11-05,28.329999923706055
2013-11-06,28.420000076293945
2013-11-07,28.100000381469727
2013-11-08,28.170000076293945
2013-11-11,27.8799991607666
2013-11-12,27.84000015258789
2013-11-13,27.809999465942383
2013-11-14,28.030000686645508
2013-11-15,28.479999542236328
2013-11-18,28.649999618530273
2013-11-19,28.440000534057617
2013-11-20,28.18000030517578
2013-11-21,27.959999084472656
2013-11-22,28.15999984741211
2013-11-25,27.989999771118164
2013-11-26,28.149999618530273
2013-11-27,28.200000762939453
2013-11-29,28.329999923706055
2013-12-02,27.56999969482422
2013-12-03,27.690000534057617
2013-12-04,27.670000076293945
2013-12-05,27.43000030517578
2013-12-06,27.790000915527344
2013-12-09,27.559999465942383
2013-12-10,27.68000030517578
2013-12-11,27.239999771118164
2013-12-12,27.170000076293945
2013-12-13,27.200000762939453
2013-12-16,27.6200008392334
2013-12-17,27.360000610351562
2013-12-18,27.459999084472656
2013-12-19,27.15999984741211
2013-12-20,27.420000076293945
2013-12-23,27.6299991607666
2013-12-24,27.760000228881836
2013-12-26,27.68000030517578
2013-12-27,27.93000030517578
2013-12-30,28.09000015258789
2013-12-31,28.25
2014-01-02,27.5
2014-01-03,27.530000686645508
2014-01-06,27.350000381469727
2014-01-07,27.600000381469727
2014-01-08,27.559999465942383
2014-01-09,27.360000610351562
2014-01-10,27.81999969482422
2014-01-13,27.420000076293945
2014-01-14,27.579999923706055
2014-01-15,27.639999389648438
2014-01-16,27.450000762939453
2014-01-17,27.489999771118164
2014-01-21,27.479999542236328
2014-01-22,27.579999923706055
2014-01-23,26.739999771118164
2014-01-24,25.93000030517578
2014-01-27,26.260000228881836
2014-01-28,26.610000610351562
2014-01-29,26.139999389648438
2014-01-30,26.56999969482422
2014-01-31,26.290000915527344
2014-02-03,25.450000762939453
2014-02-04,26.049999237060547
2014-02-05,25.860000610351562
2014-02-06,26.34000015258789
2014-02-07,26.6200008392334
2014-02-10,26.479999542236328
2014-02-11,27.079999923706055
2014-02-12,27.280000686645508
2014-02-13,27.329999923706055
2014-02-14,27.84000015258789
2014-02-18,28.030000686645508
2014-02-19,27.940000534057617
2014-02-20,27.959999084472656
2014-02-21,28.049999237060547
2014-02-24,28.200000762939453
2014-02-25,28.100000381469727
2014-02-26,28.15999984741211
2014-02-27,28.469999313354492
2014-02-28,28.25
2014-03-03,28.43000030517578
2014-03-04,28.709999084472656
2014-03-05,28.649999618530273
2014-03-06,29.079999923706055
2014-03-07,28.75
2014-03-10,28.56999969482422
2014-03-11,28.440000534057617
2014-03-12,28.049999237060547
2014-03-13,27.90999984741211
2014-03-14,27.639999389648438
2014-03-17,28.06999969482422
2014-03-18,28.219999313354492
2014-03-19,27.809999465942383
2014-03-20,27.729999542236328
2014-03-21,27.940000534057617
2014-03-24,27.75
2014-03-25,27.969999313354492
2014-03-26,27.860000610351562
2014-03-27,27.959999084472656
2014-03-28,28.200000762939453
2014-03-31,28.600000381469727
2014-04-01,28.899999618530273
2014-04-02,28.889999389648438
2014-04-03,28.639999389648438
2014-04-04,28.739999771118164
2014-04-07,28.639999389648438
2014-04-08,28.959999084472656
2014-04-09,29.440000534057617
2014-04-10,29.229999542236328
2014-04-11,29.170000076293945
2014-04-14,29.09000015258789
2014-04-15,29.010000228881836
2014-04-16,29.229999542236328
2014-04-17,29.290000915527344
2014-04-21,29.25
2014-04-22,29.3700008392334
2014-04-23,29.309999465942383
2014-04-24,29.18000030517578
2014-04-25,28.790000915527344
2014-04-28,29.020000457763672
2014-04-29,29.079999923706055
2014-04-30,28.979999542236328
2014-05-01,29.219999313354492
2014-05-02,29.170000076293945
2014-05-05,28.989999771118164
2014-05-06,29.170000076293945
2014-05-07,29.059999465942383
2014-05-08,29.040000915527344
2014-05-09,29.15999984741211
2014-05-12,29.420000076293945
2014-05-13,29.530000686645508
2014-05-14,29.65999984741211
2014-05-15,29.399999618530273
2014-05-16,29.920000076293945
2014-05-19,29.6299991607666
2014-05-20,29.389999389648438
2014-05-21,29.6299991607666
2014-05-22,29.729999542236328
2014-05-23,29.959999084472656
2014-05-27,29.760000228881836
2014-05-28,29.920000076293945
2014-05-29,30.020000457763672
2014-05-30,30.040000915527344
2014-06-02,30.010000228881836
2014-06-03,29.979999542236328
2014-06-04,29.8700008392334
2014-06-05,30.1200008392334
2014-06-06,30.290000915527344
2014-06-09,30.31999969482422
2014-06-10,30.3799991607666
2014-06-11,30.260000228881836
2014-06-12,30.149999618530273
2014-06-13,30.219999313354492
2014-06-16,30.190000534057617
2014-06-17,30.040000915527344
2014-06-18,30.110000610351562
2014-06-19,30.309999465942383
2014-06-20,30.110000610351562
2014-06-23,30.110000610351562
2014-06-24,29.979999542236328
2014-06-25,29.920000076293945
2014-06-26,30.229999542236328
2014-06-27,30.209999084472656
2014-06-30,30.200000762939453
2014-07-01,30.450000762939453
2014-07-02,30.530000686645508
2014-07-03,30.719999313354492
2014-07-07,30.690000534057617
2014-07-08,30.530000686645508
2014-07-09,30.530000686645508
2014-07-10,30.450000762939453
2014-07-11,30.489999771118164
2014-07-14,30.559999465942383
2014-07-15,30.5
2014-07-16,30.579999923706055
2014-07-17,30.260000228881836
2014-07-18,30.65999984741211
2014-07-21,30.65999984741211
2014-07-22,30.8700008392334
2014-07-23,30.850000381469727
2014-07-24,30.770000457763672
2014-07-25,30.860000610351562
2014-07-28,31.079999923706055
2014-07-29,31.18000030517578
2014-07-30,31.219999313354492
2014-07-31,30.989999771118164
2014-08-01,31.09000015258789
2014-08-04,31.309999465942383
2014-08-05,30.799999237060547
2014-08-06,30.979999542236328
2014-08-07,30.829999923706055
2014-08-08,31.079999923706055
2014-08-11,31.18000030517578
2014-08-12,31.219999313354492
2014-08-13,31.559999465942383
2014-08-14,31.739999771118164
2014-08-15,31.59000015258789
2014-08-18,31.81999969482422
2014-08-19,32.16999816894531
2014-08-20,32.2400016784668
2014-08-21,32.209999084472656
2014-08-22,32.150001525878906
2014-08-25,32.58000183105469
2014-08-26,32.630001068115234
2014-08-27,32.52000045776367
2014-08-28,32.290000915527344
2014-08-29,32.20000076293945
2014-09-02,32.150001525878906
2014-09-03,32.56999969482422
2014-09-04,32.439998626708984
2014-09-05,32.43000030517578
2014-09-08,32.119998931884766
2014-09-09,31.81999969482422
2014-09-10,31.889999389648438
2014-09-11,31.770000457763672
2014-09-12,31.5
2014-09-15,31.31999969482422
2014-09-16,31.760000228881836
2014-09-17,31.610000610351562
2014-09-18,31.56999969482422
2014-09-19,31.479999542236328
2014-09-22,31.149999618530273
2014-09-23,31.260000228881836
2014-09-24,31.540000915527344
2014-09-25,31.079999923706055
2014-09-26,31.15999984741211
2014-09-29,30.440000534057617
2014-09-30,30.260000228881836
2014-10-01,29.850000381469727
2014-10-02,29.8799991607666
2014-10-03,29.940000534057617
2014-10-06,29.979999542236328
2014-10-07,29.649999618530273
2014-10-08,30.040000915527344
2014-10-09,29.709999084472656
2014-10-10,28.8700008392334
2014-10-13,29.15999984741211
2014-10-14,29.030000686645508
2014-10-15,29.200000762939453
2014-10-16,29.170000076293945
2014-10-17,29.309999465942383
2014-10-20,29.6299991607666
2014-10-21,29.940000534057617
2014-10-22,29.959999084472656
2014-10-23,30.020000457763672
2014-10-24,30.1200008392334
2014-10-27,29.8799991607666
2014-10-28,30.31999969482422
2014-10-29,30.110000610351562
2014-10-30,30.1200008392334
2014-10-31,29.90999984741211
2014-11-03,29.540000915527344
2014-11-04,29.559999465942383
2014-11-05,29.43000030517578
2014-11-06,29.139999389648438
2014-11-07,29.25
2014-11-10,29.239999771118164
2014-11-11,29.559999465942383
2014-11-12,29.5
2014-11-13,29.469999313354492
2014-11-14,29.610000610351562
2014-11-17,29.3799991607666
2014-11-18,29.559999465942383
2014-11-19,29.100000381469727
2014-11-20,28.920000076293945
2014-11-21,29.290000915527344
2014-11-24,28.989999771118164
2014-11-25,29.049999237060547
2014-11-26,29.489999771118164
2014-11-28,29.100000381469727
2014-12-01,28.860000610351562
2014-12-02,28.920000076293945
2014-12-03,29.010000228881836
2014-12-04,29.139999389648438
2014-12-05,29.049999237060547
2014-12-08,28.700000762939453
2014-12-09,28.600000381469727
2014-12-10,28.399999618530273
2014-12-11,28.329999923706055
2014-12-12,28.260000228881836
2014-12-15,28.34000015258789
2014-12-16,28.479999542236328
2014-12-17,28.549999237060547
2014-12-18,28.56999969482422
2014-12-19,28.799999237060547
2014-12-22,28.940000534057617
2014-12-23,27.8799991607666
2014-12-24,27.8799991607666
2014-12-26,28.18000030517578
2014-12-29,28.139999389648438
2014-12-30,27.899999618530273
2014-12-31,27.889999389648438
2015-01-02,27.81999969482422
2015-01-05,27.729999542236328
2015-01-06,27.56999969482422
2015-01-07,28.030000686645508
2015-01-08,28.309999465942383
2015-01-09,28.489999771118164
2015-01-12,28.65999984741211
2015-01-13,28.81999969482422
2015-01-14,28.639999389648438
2015-01-15,28.8700008392334
