,ANGI
2012-05-29,12.109999656677246
2012-05-30,12.260000228881836
2012-05-31,12.770000457763672
2012-06-01,12.539999961853027
2012-06-04,12.979999542236328
2012-06-05,13.430000305175781
2012-06-06,14.0
2012-06-07,13.6899995803833
2012-06-08,13.960000038146973
2012-06-11,13.920000076293945
2012-06-12,14.029999732971191
2012-06-13,14.649999618530273
2012-06-14,14.529999732971191
2012-06-15,14.5600004196167
2012-06-18,14.800000190734863
2012-06-19,15.010000228881836
2012-06-20,14.5600004196167
2012-06-21,14.640000343322754
2012-06-22,15.0600004196167
2012-06-25,15.100000381469727
2012-06-26,15.260000228881836
2012-06-27,15.430000305175781
2012-06-28,15.470000267028809
2012-06-29,15.84000015258789
2012-07-02,15.819999694824219
2012-07-03,15.859999656677246
2012-07-05,15.90999984741211
2012-07-06,15.899999618530273
2012-07-09,15.699999809265137
2012-07-10,15.5
2012-07-11,14.710000038146973
2012-07-12,14.449999809265137
2012-07-13,14.739999771118164
2012-07-16,14.619999885559082
2012-07-17,14.930000305175781
2012-07-18,15.029999732971191
2012-07-19,14.979999542236328
2012-07-20,14.59000015258789
2012-07-23,14.020000457763672
2012-07-24,14.039999961853027
2012-07-25,14.550000190734863
2012-07-26,13.069999694824219
2012-07-27,13.039999961853027
2012-07-30,13.180000305175781
2012-07-31,13.0
2012-08-01,12.359999656677246
2012-08-02,12.1899995803833
2012-08-03,13.09000015258789
2012-08-06,13.300000190734863
2012-08-07,13.229999542236328
2012-08-08,13.329999923706055
2012-08-09,13.40999984741211
2012-08-10,12.880000114440918
2012-08-13,13.289999961853027
2012-08-14,11.170000076293945
2012-08-15,11.199999809265137
2012-08-16,11.15999984741211
2012-08-17,10.640000343322754
2012-08-20,9.850000381469727
2012-08-21,9.75
2012-08-22,9.699999809265137
2012-08-23,9.5600004196167
2012-08-24,9.6899995803833
2012-08-27,9.020000457763672
2012-08-28,9.029999732971191
2012-08-29,10.220000267028809
2012-08-30,9.65999984741211
2012-08-31,9.5600004196167
2012-09-04,9.630000114440918
2012-09-05,9.350000381469727
2012-09-06,9.5
2012-09-07,9.729999542236328
2012-09-10,9.890000343322754
2012-09-11,10.930000305175781
2012-09-12,10.729999542236328
2012-09-13,11.020000457763672
2012-09-14,11.449999809265137
2012-09-17,11.350000381469727
2012-09-18,11.710000038146973
2012-09-19,11.880000114440918
2012-09-20,12.020000457763672
2012-09-21,12.170000076293945
2012-09-24,11.720000267028809
2012-09-25,11.100000381469727
2012-09-26,10.90999984741211
2012-09-27,11.170000076293945
2012-09-28,10.579999923706055
2012-10-01,10.579999923706055
2012-10-02,10.520000457763672
2012-10-03,10.359999656677246
2012-10-04,10.970000267028809
2012-10-05,10.800000190734863
2012-10-08,10.600000381469727
2012-10-09,10.15999984741211
2012-10-10,9.970000267028809
2012-10-11,10.5600004196167
2012-10-12,10.210000038146973
2012-10-15,9.989999771118164
2012-10-16,9.949999809265137
2012-10-17,9.989999771118164
2012-10-18,9.760000228881836
2012-10-19,9.319999694824219
2012-10-22,9.329999923706055
2012-10-23,9.180000305175781
2012-10-24,9.09000015258789
2012-10-25,11.5600004196167
2012-10-26,11.65999984741211
2012-10-31,11.4399995803833
2012-11-01,11.0
2012-11-02,10.5600004196167
2012-11-05,10.729999542236328
2012-11-06,10.8100004196167
2012-11-07,10.520000457763672
2012-11-08,10.100000381469727
2012-11-09,9.880000114440918
2012-11-12,10.180000305175781
2012-11-13,10.130000114440918
2012-11-14,10.039999961853027
2012-11-15,10.15999984741211
2012-11-16,10.420000076293945
2012-11-19,10.579999923706055
2012-11-20,10.699999809265137
2012-11-21,10.699999809265137
2012-11-23,10.760000228881836
2012-11-26,10.779999732971191
2012-11-27,11.010000228881836
2012-11-28,11.170000076293945
2012-11-29,11.40999984741211
2012-11-30,11.109999656677246
2012-12-03,11.069999694824219
2012-12-04,10.539999961853027
2012-12-05,10.5
2012-12-06,10.539999961853027
2012-12-07,10.600000381469727
2012-12-10,10.529999732971191
2012-12-11,10.890000343322754
2012-12-12,10.550000190734863
2012-12-13,10.739999771118164
2012-12-14,10.699999809265137
2012-12-17,11.25
2012-12-18,11.59000015258789
2012-12-19,11.779999732971191
2012-12-20,11.949999809265137
2012-12-21,11.970000267028809
2012-12-24,11.869999885559082
2012-12-26,11.779999732971191
2012-12-27,12.020000457763672
2012-12-28,11.75
2012-12-31,11.989999771118164
2013-01-02,11.989999771118164
2013-01-03,11.550000190734863
2013-01-04,11.5
2013-01-07,11.449999809265137
2013-01-08,11.279999732971191
2013-01-09,11.390000343322754
2013-01-10,11.789999961853027
2013-01-11,11.979999542236328
2013-01-14,12.109999656677246
2013-01-15,12.489999771118164
2013-01-16,12.25
2013-01-17,11.850000381469727
2013-01-18,11.619999885559082
2013-01-22,11.609999656677246
2013-01-23,11.5600004196167
2013-01-24,11.630000114440918
2013-01-25,11.680000305175781
2013-01-28,11.670000076293945
2013-01-29,11.930000305175781
2013-01-30,12.720000267028809
2013-01-31,12.550000190734863
2013-02-01,12.760000228881836
2013-02-04,12.539999961853027
2013-02-05,12.600000381469727
2013-02-06,12.84000015258789
2013-02-07,12.739999771118164
2013-02-08,13.09000015258789
2013-02-11,13.930000305175781
2013-02-12,14.0
2013-02-13,13.619999885559082
2013-02-14,16.860000610351562
2013-02-15,16.670000076293945
2013-02-19,17.209999084472656
2013-02-20,17.09000015258789
2013-02-21,16.8700008392334
2013-02-22,16.6299991607666
2013-02-25,16.0
2013-02-26,16.219999313354492
2013-02-27,17.25
2013-02-28,17.059999465942383
2013-03-01,17.43000030517578
2013-03-04,17.989999771118164
2013-03-05,17.93000030517578
2013-03-06,18.25
2013-03-07,19.1299991607666
2013-03-08,19.450000762939453
2013-03-11,19.299999237060547
2013-03-12,19.149999618530273
2013-03-13,19.65999984741211
2013-03-14,19.850000381469727
2013-03-15,19.780000686645508
2013-03-18,19.549999237060547
2013-03-19,19.100000381469727
2013-03-20,18.989999771118164
2013-03-21,18.639999389648438
2013-03-22,18.860000610351562
2013-03-25,19.31999969482422
2013-03-26,19.989999771118164
2013-03-27,19.8799991607666
2013-03-28,19.760000228881836
2013-04-01,19.860000610351562
2013-04-02,19.649999618530273
2013-04-03,18.6200008392334
2013-04-04,18.829999923706055
2013-04-05,18.690000534057617
2013-04-08,19.399999618530273
2013-04-09,19.34000015258789
2013-04-10,19.549999237060547
2013-04-11,19.780000686645508
2013-04-12,20.0
2013-04-15,19.760000228881836
2013-04-16,20.860000610351562
2013-04-17,20.25
2013-04-18,20.350000381469727
2013-04-19,20.739999771118164
2013-04-22,20.010000228881836
2013-04-23,20.43000030517578
2013-04-24,20.110000610351562
2013-04-25,25.920000076293945
2013-04-26,25.190000534057617
2013-04-29,23.920000076293945
2013-04-30,24.239999771118164
2013-05-01,22.770000457763672
2013-05-02,23.40999984741211
2013-05-03,23.469999313354492
2013-05-06,23.969999313354492
2013-05-07,23.209999084472656
2013-05-08,22.479999542236328
2013-05-09,23.239999771118164
2013-05-10,23.549999237060547
2013-05-13,24.06999969482422
2013-05-14,25.3799991607666
2013-05-15,25.0
2013-05-16,24.530000686645508
2013-05-17,24.559999465942383
2013-05-20,24.489999771118164
2013-05-21,24.030000686645508
2013-05-22,22.989999771118164
2013-05-23,23.700000762939453
2013-05-24,23.459999084472656
2013-05-28,23.540000915527344
2013-05-29,23.329999923706055
2013-05-30,23.579999923706055
2013-05-31,23.459999084472656
2013-06-03,23.270000457763672
2013-06-04,23.260000228881836
2013-06-05,23.09000015258789
2013-06-06,23.3700008392334
2013-06-07,25.1200008392334
2013-06-10,25.81999969482422
2013-06-11,25.90999984741211
2013-06-12,25.700000762939453
2013-06-13,26.010000228881836
2013-06-14,25.850000381469727
2013-06-17,26.540000915527344
2013-06-18,26.5
2013-06-19,26.540000915527344
2013-06-20,26.540000915527344
2013-06-21,27.049999237060547
2013-06-24,26.530000686645508
2013-06-25,26.299999237060547
2013-06-26,26.860000610351562
2013-06-27,26.68000030517578
2013-06-28,26.559999465942383
2013-07-01,26.360000610351562
2013-07-02,26.65999984741211
2013-07-03,26.940000534057617
2013-07-05,28.0
2013-07-08,27.149999618530273
2013-07-09,26.329999923706055
2013-07-10,25.049999237060547
2013-07-11,24.170000076293945
2013-07-12,24.8799991607666
2013-07-15,25.190000534057617
2013-07-16,25.90999984741211
2013-07-17,27.780000686645508
2013-07-18,26.639999389648438
2013-07-19,27.059999465942383
2013-07-22,26.709999084472656
2013-07-23,26.850000381469727
2013-07-24,26.5
2013-07-25,23.760000228881836
2013-07-26,24.469999313354492
2013-07-29,23.520000457763672
2013-07-30,22.6200008392334
2013-07-31,22.020000457763672
2013-08-01,22.479999542236328
2013-08-02,23.229999542236328
2013-08-05,23.5
2013-08-06,23.040000915527344
2013-08-07,22.649999618530273
2013-08-08,24.040000915527344
2013-08-09,24.200000762939453
2013-08-12,24.489999771118164
2013-08-13,24.889999389648438
2013-08-14,24.639999389648438
2013-08-15,23.010000228881836
2013-08-16,22.6200008392334
2013-08-19,21.030000686645508
2013-08-20,21.43000030517578
2013-08-21,21.579999923706055
2013-08-22,21.010000228881836
2013-08-23,21.079999923706055
2013-08-26,20.479999542236328
2013-08-27,19.950000762939453
2013-08-28,20.010000228881836
2013-08-29,20.1299991607666
2013-08-30,20.959999084472656
2013-09-03,20.520000457763672
2013-09-04,20.950000762939453
2013-09-05,20.600000381469727
2013-09-06,20.93000030517578
2013-09-09,20.049999237060547
2013-09-10,20.709999084472656
2013-09-11,20.68000030517578
2013-09-12,21.18000030517578
2013-09-13,20.940000534057617
2013-09-16,20.239999771118164
2013-09-17,21.209999084472656
2013-09-18,21.290000915527344
2013-09-19,21.649999618530273
2013-09-20,22.030000686645508
2013-09-23,22.989999771118164
2013-09-24,24.15999984741211
2013-09-25,23.75
2013-09-26,23.700000762939453
2013-09-27,23.889999389648438
2013-09-30,22.489999771118164
2013-10-01,20.299999237060547
2013-10-02,20.989999771118164
2013-10-03,17.309999465942383
2013-10-04,16.700000762939453
2013-10-07,16.079999923706055
2013-10-08,15.6899995803833
2013-10-09,14.579999923706055
2013-10-10,15.529999732971191
2013-10-11,15.350000381469727
2013-10-14,15.460000038146973
2013-10-15,15.079999923706055
2013-10-16,15.260000228881836
2013-10-17,15.369999885559082
2013-10-18,15.430000305175781
2013-10-21,15.359999656677246
2013-10-22,15.489999771118164
2013-10-23,15.449999809265137
2013-10-24,14.640000343322754
2013-10-25,13.40999984741211
2013-10-28,14.4399995803833
2013-10-29,14.489999771118164
2013-10-30,14.859999656677246
2013-10-31,14.079999923706055
2013-11-01,14.680000305175781
2013-11-04,14.760000228881836
2013-11-05,14.970000267028809
2013-11-06,14.539999961853027
2013-11-07,14.149999618530273
2013-11-08,14.470000267028809
2013-11-11,14.380000114440918
2013-11-12,14.359999656677246
2013-11-13,14.729999542236328
2013-11-14,13.789999961853027
2013-11-15,13.319999694824219
2013-11-18,13.109999656677246
2013-11-19,13.140000343322754
2013-11-20,12.489999771118164
2013-11-21,12.300000190734863
2013-11-22,12.130000114440918
2013-11-25,12.199999809265137
2013-11-26,12.670000076293945
2013-11-27,12.869999885559082
2013-11-29,13.020000457763672
2013-12-02,12.569999694824219
2013-12-03,12.319999694824219
2013-12-04,12.260000228881836
2013-12-05,12.520000457763672
2013-12-06,12.800000190734863
2013-12-09,12.800000190734863
2013-12-10,12.6899995803833
2013-12-11,12.430000305175781
2013-12-12,12.210000038146973
2013-12-13,12.3100004196167
2013-12-16,12.8100004196167
2013-12-17,13.630000114440918
2013-12-18,13.399999618530273
2013-12-19,14.069999694824219
2013-12-20,15.029999732971191
2013-12-23,14.640000343322754
2013-12-24,14.479999542236328
2013-12-26,14.020000457763672
2013-12-27,14.510000228881836
2013-12-30,14.229999542236328
2013-12-31,15.149999618530273
2014-01-02,13.579999923706055
2014-01-03,13.069999694824219
2014-01-06,13.319999694824219
2014-01-07,13.979999542236328
2014-01-08,13.699999809265137
2014-01-09,14.850000381469727
2014-01-10,14.529999732971191
2014-01-13,14.239999771118164
2014-01-14,14.430000305175781
2014-01-15,14.670000076293945
2014-01-16,15.079999923706055
2014-01-17,15.180000305175781
2014-01-21,15.65999984741211
2014-01-22,16.200000762939453
2014-01-23,16.280000686645508
2014-01-24,16.799999237060547
2014-01-27,16.540000915527344
2014-01-28,17.020000457763672
2014-01-29,17.059999465942383
2014-01-30,17.600000381469727
2014-01-31,17.940000534057617
2014-02-03,18.1200008392334
2014-02-04,18.850000381469727
2014-02-05,17.219999313354492
2014-02-06,16.770000457763672
2014-02-07,17.469999313354492
2014-02-10,17.260000228881836
2014-02-11,16.3700008392334
2014-02-12,17.100000381469727
2014-02-13,15.930000305175781
2014-02-14,14.899999618530273
2014-02-18,14.970000267028809
2014-02-19,14.289999961853027
2014-02-20,14.380000114440918
2014-02-21,14.029999732971191
2014-02-24,14.069999694824219
2014-02-25,14.710000038146973
2014-02-26,14.600000381469727
2014-02-27,14.369999885559082
2014-02-28,13.90999984741211
2014-03-03,13.449999809265137
2014-03-04,13.720000267028809
2014-03-05,13.84000015258789
2014-03-06,13.319999694824219
2014-03-07,13.229999542236328
2014-03-10,13.289999961853027
2014-03-11,13.130000114440918
2014-03-12,13.079999923706055
2014-03-13,13.09000015258789
2014-03-14,13.25
2014-03-17,13.40999984741211
2014-03-18,13.180000305175781
2014-03-19,13.100000381469727
2014-03-20,13.0600004196167
2014-03-21,12.930000305175781
2014-03-24,12.619999885559082
2014-03-25,12.649999618530273
2014-03-26,12.300000190734863
2014-03-27,12.09000015258789
2014-03-28,11.989999771118164
2014-03-31,12.180000305175781
2014-04-01,12.529999732971191
2014-04-02,13.229999542236328
2014-04-03,12.390000343322754
2014-04-04,12.210000038146973
2014-04-07,12.130000114440918
2014-04-08,12.300000190734863
2014-04-09,12.600000381469727
2014-04-10,12.239999771118164
2014-04-11,11.779999732971191
2014-04-14,12.25
2014-04-15,12.350000381469727
2014-04-16,12.350000381469727
2014-04-17,12.350000381469727
2014-04-21,12.3100004196167
2014-04-22,12.899999618530273
2014-04-23,12.819999694824219
2014-04-24,12.979999542236328
2014-04-25,11.760000228881836
2014-04-28,10.890000343322754
2014-04-29,11.149999618530273
2014-04-30,11.3100004196167
2014-05-01,11.229999542236328
2014-05-02,11.239999771118164
2014-05-05,11.1899995803833
2014-05-06,10.699999809265137
2014-05-07,10.229999542236328
2014-05-08,10.100000381469727
2014-05-09,10.069999694824219
2014-05-12,10.380000114440918
2014-05-13,10.0
2014-05-14,9.899999618530273
2014-05-15,10.069999694824219
2014-05-16,9.989999771118164
2014-05-19,9.899999618530273
2014-05-20,9.880000114440918
2014-05-21,10.140000343322754
2014-05-22,10.289999961853027
2014-05-23,10.359999656677246
2014-05-27,10.600000381469727
2014-05-28,10.699999809265137
2014-05-29,10.829999923706055
2014-05-30,10.649999618530273
2014-06-02,9.90999984741211
2014-06-03,10.0
2014-06-04,10.029999732971191
2014-06-05,10.100000381469727
2014-06-06,11.210000038146973
2014-06-09,11.640000343322754
2014-06-10,11.489999771118164
2014-06-11,12.390000343322754
2014-06-12,12.420000076293945
2014-06-13,12.40999984741211
2014-06-16,12.09000015258789
2014-06-17,12.40999984741211
2014-06-18,12.140000343322754
2014-06-19,12.020000457763672
2014-06-20,11.90999984741211
2014-06-23,12.119999885559082
2014-06-24,11.720000267028809
2014-06-25,11.930000305175781
2014-06-26,11.979999542236328
2014-06-27,11.949999809265137
2014-06-30,11.9399995803833
2014-07-01,12.380000114440918
2014-07-02,12.619999885559082
2014-07-03,12.3100004196167
2014-07-07,11.819999694824219
2014-07-08,10.9399995803833
2014-07-09,10.739999771118164
2014-07-10,10.619999885559082
2014-07-11,10.5
2014-07-14,10.600000381469727
2014-07-15,10.619999885559082
2014-07-16,10.5
2014-07-17,10.359999656677246
2014-07-18,10.1899995803833
2014-07-21,10.109999656677246
2014-07-22,10.59000015258789
2014-07-23,10.170000076293945
2014-07-24,8.210000038146973
2014-07-25,8.210000038146973
2014-07-28,8.220000267028809
2014-07-29,8.380000114440918
2014-07-30,8.579999923706055
2014-07-31,8.329999923706055
2014-08-01,8.029999732971191
2014-08-04,8.020000457763672
2014-08-05,7.960000038146973
2014-08-06,8.010000228881836
2014-08-07,7.960000038146973
2014-08-08,7.989999771118164
2014-08-11,8.25
2014-08-12,8.130000114440918
2014-08-13,8.069999694824219
2014-08-14,8.039999961853027
2014-08-15,7.880000114440918
2014-08-18,7.949999809265137
2014-08-19,7.909999847412109
2014-08-20,7.829999923706055
2014-08-21,8.09000015258789
2014-08-22,8.119999885559082
2014-08-25,7.96999979019165
2014-08-26,7.869999885559082
2014-08-27,7.769999980926514
2014-08-28,7.610000133514404
2014-08-29,7.670000076293945
2014-09-02,7.800000190734863
2014-09-03,7.670000076293945
2014-09-04,7.639999866485596
2014-09-05,7.590000152587891
2014-09-08,7.630000114440918
2014-09-09,7.619999885559082
2014-09-10,7.659999847412109
2014-09-11,7.619999885559082
2014-09-12,7.769999980926514
2014-09-15,7.489999771118164
2014-09-16,7.429999828338623
2014-09-17,7.190000057220459
2014-09-18,7.150000095367432
2014-09-19,7.110000133514404
2014-09-22,6.710000038146973
2014-09-23,6.630000114440918
2014-09-24,6.809999942779541
2014-09-25,6.659999847412109
2014-09-26,6.579999923706055
2014-09-29,6.519999980926514
2014-09-30,6.369999885559082
2014-10-01,7.590000152587891
2014-10-02,7.610000133514404
2014-10-03,8.180000305175781
2014-10-06,8.100000381469727
2014-10-07,7.800000190734863
2014-10-08,7.730000019073486
2014-10-09,7.760000228881836
2014-10-10,7.559999942779541
2014-10-13,7.809999942779541
2014-10-14,8.239999771118164
2014-10-15,8.399999618530273
2014-10-16,8.489999771118164
2014-10-17,8.359999656677246
2014-10-20,8.680000305175781
2014-10-21,8.279999732971191
2014-10-22,6.670000076293945
2014-10-23,6.809999942779541
2014-10-24,6.519999980926514
2014-10-27,6.650000095367432
2014-10-28,6.75
2014-10-29,6.579999923706055
2014-10-30,6.639999866485596
2014-10-31,6.96999979019165
2014-11-03,6.519999980926514
2014-11-04,6.559999942779541
2014-11-05,6.570000171661377
2014-11-06,6.449999809265137
2014-11-07,6.610000133514404
2014-11-10,6.519999980926514
2014-11-11,6.289999961853027
2014-11-12,6.289999961853027
2014-11-13,5.96999979019165
2014-11-14,6.110000133514404
2014-11-17,5.960000038146973
2014-11-18,5.730000019073486
2014-11-19,5.659999847412109
2014-11-20,5.78000020980835
2014-11-21,5.829999923706055
2014-11-24,6.210000038146973
2014-11-25,6.010000228881836
2014-11-26,5.96999979019165
2014-11-28,5.940000057220459
2014-12-01,5.820000171661377
2014-12-02,5.829999923706055
2014-12-03,5.929999828338623
2014-12-04,5.809999942779541
2014-12-05,5.860000133514404
2014-12-08,5.710000038146973
2014-12-09,6.130000114440918
2014-12-10,5.789999961853027
2014-12-11,5.889999866485596
2014-12-12,5.949999809265137
2014-12-15,6.159999847412109
2014-12-16,5.960000038146973
2014-12-17,6.699999809265137
2014-12-18,6.639999866485596
2014-12-19,6.690000057220459
2014-12-22,6.860000133514404
2014-12-23,6.78000020980835
2014-12-24,6.570000171661377
2014-12-26,6.610000133514404
2014-12-29,6.320000171661377
2014-12-30,6.289999961853027
2014-12-31,6.230000019073486
2015-01-02,6.389999866485596
2015-01-05,6.25
2015-01-06,6.059999942779541
2015-01-07,5.840000152587891
2015-01-08,5.809999942779541
2015-01-09,5.630000114440918
2015-01-12,5.579999923706055
2015-01-13,5.670000076293945
2015-01-14,5.579999923706055
2015-01-15,5.210000038146973
2015-01-16,5.110000133514404
2015-01-20,4.989999771118164
2015-01-21,5.260000228881836
2015-01-22,5.21999979019165
2015-01-23,5.329999923706055
2015-01-26,5.139999866485596
2015-01-27,4.929999828338623
2015-01-28,4.840000152587891
2015-01-29,4.699999809265137
2015-01-30,4.590000152587891
2015-02-02,4.699999809265137
2015-02-03,4.789999961853027
2015-02-04,4.920000076293945
2015-02-05,5.050000190734863
2015-02-06,4.989999771118164
2015-02-09,4.96999979019165
2015-02-10,5.090000152587891
2015-02-11,5.150000095367432
2015-02-12,4.900000095367432
2015-02-13,5.019999980926514
2015-02-17,4.889999866485596
2015-02-18,7.800000190734863
2015-02-19,7.059999942779541
2015-02-20,6.730000019073486
2015-02-23,6.619999885559082
2015-02-24,6.579999923706055
2015-02-25,6.71999979019165
2015-02-26,6.389999866485596
2015-02-27,6.739999771118164
2015-03-02,6.5
2015-03-03,6.489999771118164
2015-03-04,6.690000057220459
2015-03-05,6.71999979019165
2015-03-06,6.800000190734863
2015-03-09,6.550000190734863
2015-03-10,6.579999923706055
2015-03-11,6.440000057220459
2015-03-12,6.559999942779541
2015-03-13,6.579999923706055
2015-03-16,6.46999979019165
2015-03-17,6.429999828338623
2015-03-18,6.510000228881836
2015-03-19,6.550000190734863
2015-03-20,6.539999961853027
2015-03-23,6.760000228881836
2015-03-24,6.630000114440918
2015-03-25,6.489999771118164
2015-03-26,6.25
2015-03-27,6.340000152587891
2015-03-30,6.199999809265137
2015-03-31,5.869999885559082
2015-04-01,5.659999847412109
2015-04-02,5.949999809265137
2015-04-06,5.989999771118164
2015-04-07,6.070000171661377
2015-04-08,5.650000095367432
2015-04-09,5.71999979019165
2015-04-10,5.590000152587891
2015-04-13,5.710000038146973
2015-04-14,5.619999885559082
2015-04-15,5.949999809265137
2015-04-16,5.449999809265137
2015-04-17,5.659999847412109
2015-04-20,6.039999961853027
2015-04-21,6.150000095367432
2015-04-22,6.460000038146973
2015-04-23,6.400000095367432
2015-04-24,6.159999847412109
2015-04-27,6.070000171661377
2015-04-28,6.199999809265137
2015-04-29,6.159999847412109
2015-04-30,5.869999885559082
2015-05-01,5.849999904632568
2015-05-04,6.059999942779541
2015-05-05,5.889999866485596
2015-05-06,5.96999979019165
2015-05-07,6.0
2015-05-08,5.980000019073486
2015-05-11,6.179999828338623
2015-05-12,6.110000133514404
2015-05-13,6.159999847412109
2015-05-14,6.210000038146973
2015-05-15,6.369999885559082
2015-05-18,6.260000228881836
2015-05-19,6.239999771118164
2015-05-20,6.130000114440918
2015-05-21,6.309999942779541
2015-05-22,6.25
2015-05-26,6.139999866485596
2015-05-27,6.380000114440918
2015-05-28,6.429999828338623
2015-05-29,6.269999980926514
2015-06-01,6.239999771118164
2015-06-02,6.150000095367432
2015-06-03,6.320000171661377
2015-06-04,6.449999809265137
2015-06-05,6.599999904632568
2015-06-08,6.349999904632568
2015-06-09,6.239999771118164
2015-06-10,6.25
2015-06-11,6.489999771118164
2015-06-12,6.46999979019165
2015-06-15,6.329999923706055
2015-06-16,6.260000228881836
2015-06-17,6.340000152587891
2015-06-18,6.349999904632568
2015-06-19,6.340000152587891
2015-06-22,6.230000019073486
2015-06-23,6.369999885559082
2015-06-24,6.429999828338623
2015-06-25,6.590000152587891
2015-06-26,6.329999923706055
2015-06-29,6.119999885559082
2015-06-30,6.159999847412109
2015-07-01,5.679999828338623
2015-07-02,6.409999847412109
2015-07-06,6.260000228881836
2015-07-07,6.159999847412109
2015-07-08,6.099999904632568
2015-07-09,6.130000114440918
2015-07-10,6.079999923706055
2015-07-13,6.090000152587891
2015-07-14,6.099999904632568
2015-07-15,5.880000114440918
2015-07-16,5.960000038146973
2015-07-17,6.070000171661377
2015-07-20,6.03000020980835
2015-07-21,6.070000171661377
2015-07-22,4.579999923706055
2015-07-23,4.190000057220459
2015-07-24,4.150000095367432
2015-07-27,3.759999990463257
2015-07-28,4.159999847412109
2015-07-29,4.329999923706055
2015-07-30,4.800000190734863
2015-07-31,5.0
2015-08-03,4.650000095367432
2015-08-04,4.630000114440918
2015-08-05,4.650000095367432
2015-08-06,4.619999885559082
2015-08-07,4.579999923706055
2015-08-10,4.889999866485596
2015-08-11,4.699999809265137
2015-08-12,4.590000152587891
2015-08-13,4.440000057220459
2015-08-14,4.400000095367432
2015-08-17,4.5
2015-08-18,4.449999809265137
2015-08-19,4.420000076293945
2015-08-20,4.420000076293945
2015-08-21,4.639999866485596
2015-08-24,4.71999979019165
