,ESGU
2017-12-12,58.20000076293945
2017-12-13,58.34000015258789
2017-12-14,58.040000915527344
2017-12-15,58.54999923706055
2017-12-18,58.76499938964844
2017-12-19,58.279998779296875
2017-12-20,58.29899978637695
2017-12-21,58.459999084472656
2017-12-22,58.33000183105469
2017-12-26,58.27899932861328
2017-12-27,58.279998779296875
2017-12-28,58.36000061035156
2017-12-29,58.33000183105469
2018-01-02,58.459999084472656
2018-01-03,58.959999084472656
2018-01-04,59.27000045776367
2018-01-05,59.540000915527344
2018-01-08,59.722999572753906
2018-01-09,60.0099983215332
2018-01-10,59.560001373291016
2018-01-11,59.902000427246094
2018-01-12,60.540000915527344
2018-01-16,60.47600173950195
2018-01-17,61.03499984741211
2018-01-18,61.0099983215332
2018-01-19,61.012001037597656
2018-01-22,61.540000915527344
2018-01-23,61.77000045776367
2018-01-24,61.79999923706055
2018-01-25,61.79999923706055
2018-01-26,62.540000915527344
2018-01-29,62.40999984741211
2018-01-30,61.56999969482422
2018-01-31,61.650001525878906
2018-02-01,61.560001373291016
2018-02-02,60.224998474121094
2018-02-05,58.0
2018-02-06,57.74700164794922
2018-02-07,59.069000244140625
2018-02-08,57.439998626708984
2018-02-09,56.66999816894531
2018-02-12,58.25
2018-02-13,58.095001220703125
2018-02-14,58.939998626708984
2018-02-15,59.42900085449219
2018-02-16,59.64500045776367
2018-02-20,59.599998474121094
2018-02-21,59.97999954223633
2018-02-22,59.209999084472656
2018-02-23,59.52299880981445
2018-02-26,60.41999816894531
2018-02-27,60.09000015258789
2018-02-28,59.470001220703125
2018-03-01,58.56999969482422
2018-03-02,58.619998931884766
2018-03-05,59.56999969482422
2018-03-06,59.650001525878906
2018-03-07,59.709999084472656
2018-03-08,59.900001525878906
2018-03-09,60.96500015258789
2018-03-12,61.029998779296875
2018-03-13,60.55799865722656
2018-03-14,60.25
2018-03-15,60.27000045776367
2018-03-16,60.470001220703125
2018-03-19,59.439998626708984
2018-03-20,59.599998474121094
2018-03-21,59.709999084472656
2018-03-22,58.77000045776367
2018-03-23,56.68299865722656
2018-03-26,58.08000183105469
2018-03-27,57.119998931884766
2018-03-28,57.040000915527344
2018-03-29,57.79100036621094
2018-04-02,56.40999984741211
2018-04-03,57.00400161743164
2018-04-04,57.83000183105469
2018-04-05,58.082000732421875
2018-04-06,56.70000076293945
2018-04-09,57.060001373291016
2018-04-10,58.11000061035156
2018-04-11,57.84000015258789
2018-04-12,58.40999984741211
2018-04-13,58.290000915527344
2018-04-16,58.66999816894531
2018-04-17,59.29999923706055
2018-04-18,59.45000076293945
2018-04-19,58.95000076293945
2018-04-20,58.42599868774414
2018-04-23,58.459999084472656
2018-04-24,57.529998779296875
2018-04-25,57.78799819946289
2018-04-26,58.56999969482422
2018-04-27,58.40399932861328
2018-04-30,58.40399932861328
2018-05-01,58.40399932861328
2018-05-02,58.060001373291016
2018-05-03,57.56999969482422
2018-05-04,58.400001525878906
2018-05-07,58.66699981689453
2018-05-08,58.470001220703125
2018-05-09,59.029998779296875
2018-05-10,59.62900161743164
2018-05-11,59.709999084472656
2018-05-14,59.70899963378906
2018-05-15,59.257999420166016
2018-05-16,59.5099983215332
2018-05-17,59.369998931884766
2018-05-18,59.40999984741211
2018-05-21,59.742000579833984
2018-05-22,59.91999816894531
2018-05-23,59.810001373291016
2018-05-24,59.75
2018-05-25,59.59000015258789
2018-05-29,58.81999969482422
2018-05-30,59.70000076293945
2018-05-31,59.33000183105469
2018-06-01,59.900001525878906
2018-06-04,60.22999954223633
2018-06-05,60.25
2018-06-06,60.689998626708984
2018-06-07,60.720001220703125
2018-06-08,60.90999984741211
2018-06-11,61.11000061035156
2018-06-12,61.040000915527344
2018-06-13,61.040000915527344
2018-06-14,61.060001373291016
2018-06-15,60.97999954223633
2018-06-18,60.95000076293945
2018-06-19,60.6150016784668
2018-06-20,60.82899856567383
2018-06-21,60.459999084472656
2018-06-22,60.59400177001953
2018-06-25,59.40999984741211
2018-06-26,59.77000045776367
2018-06-27,59.4900016784668
2018-06-28,59.44499969482422
2018-06-29,59.88999938964844
2018-07-02,59.42399978637695
2018-07-03,59.56999969482422
2018-07-05,59.97999954223633
2018-07-06,60.540000915527344
2018-07-09,60.900001525878906
2018-07-10,61.209999084472656
2018-07-11,60.810001373291016
2018-07-12,61.31999969482422
2018-07-13,61.43000030517578
2018-07-16,61.334999084472656
2018-07-17,61.65999984741211
2018-07-18,61.7400016784668
2018-07-19,61.54999923706055
2018-07-20,61.47800064086914
2018-07-23,61.58000183105469
2018-07-24,61.625
2018-07-25,62.11000061035156
2018-07-26,62.290000915527344
2018-07-27,61.75199890136719
2018-07-30,61.439998626708984
2018-07-31,61.834999084472656
2018-08-01,61.77199935913086
2018-08-02,62.097999572753906
2018-08-03,62.400001525878906
2018-08-06,62.64699935913086
2018-08-07,62.90999984741211
2018-08-08,62.84000015258789
2018-08-09,62.78300094604492
2018-08-10,62.15800094604492
2018-08-13,62.029998779296875
2018-08-14,62.35100173950195
2018-08-15,61.91999816894531
2018-08-16,62.369998931884766
2018-08-17,62.630001068115234
2018-08-20,62.790000915527344
2018-08-21,63.02000045776367
2018-08-22,62.93000030517578
2018-08-23,62.882999420166016
2018-08-24,63.231998443603516
2018-08-27,63.7400016784668
2018-08-28,63.77000045776367
2018-08-29,64.1500015258789
2018-08-30,63.869998931884766
2018-08-31,63.72999954223633
2018-09-04,63.79999923706055
2018-09-05,63.599998474121094
2018-09-06,63.43600082397461
2018-09-07,63.17300033569336
2018-09-10,63.40999984741211
2018-09-11,63.61000061035156
2018-09-12,63.599998474121094
2018-09-13,63.91999816894531
2018-09-14,64.0199966430664
2018-09-17,63.619998931884766
2018-09-18,63.959999084472656
2018-09-19,63.95000076293945
2018-09-20,64.62999725341797
2018-09-21,64.52999877929688
2018-09-24,64.31999969482422
2018-09-25,64.16799926757812
2018-09-26,63.709999084472656
2018-09-27,64.04000091552734
2018-09-28,63.970001220703125
2018-10-01,64.05500030517578
2018-10-02,64.19000244140625
2018-10-03,64.1500015258789
2018-10-04,63.59000015258789
2018-10-05,63.22999954223633
2018-10-08,63.13999938964844
2018-10-09,63.13399887084961
2018-10-10,61.37799835205078
2018-10-11,59.810001373291016
2018-10-12,60.54999923706055
2018-10-15,60.15999984741211
2018-10-16,61.459999084472656
2018-10-17,61.27799987792969
2018-10-18,60.529998779296875
2018-10-19,60.5
2018-10-22,60.189998626708984
2018-10-23,59.869998931884766
2018-10-24,58.04999923706055
2018-10-25,59.08000183105469
2018-10-26,58.0
2018-10-29,57.68000030517578
2018-10-30,58.29600143432617
2018-10-31,59.60599899291992
2018-11-01,59.869998931884766
2018-11-02,59.47999954223633
2018-11-05,59.86000061035156
2018-11-06,60.01499938964844
2018-11-07,61.5099983215332
2018-11-08,61.20500183105469
2018-11-09,60.75
2018-11-12,59.83000183105469
2018-11-13,59.66999816894531
2018-11-14,59.220001220703125
2018-11-15,59.880001068115234
2018-11-16,60.0099983215332
2018-11-19,59.02000045776367
2018-11-20,57.959999084472656
2018-11-21,58.189998626708984
2018-11-23,58.08000183105469
2018-11-26,58.779998779296875
2018-11-27,59.02000045776367
2018-11-28,60.349998474121094
2018-11-29,60.130001068115234
2018-11-30,60.56999969482422
2018-12-03,61.22999954223633
2018-12-04,59.310001373291016
2018-12-06,59.40999984741211
2018-12-07,57.93000030517578
2018-12-10,58.02000045776367
2018-12-11,58.02000045776367
2018-12-12,58.564998626708984
2018-12-13,58.14500045776367
2018-12-14,57.19300079345703
2018-12-17,55.54999923706055
2018-12-18,55.77000045776367
2018-12-19,55.0
2018-12-20,53.91999816894531
2018-12-21,52.849998474121094
2018-12-24,51.47999954223633
2018-12-26,54.099998474121094
2018-12-27,54.220001220703125
2018-12-28,54.2599983215332
2018-12-31,54.93000030517578
2019-01-02,54.72999954223633
2019-01-03,53.459999084472656
2019-01-04,55.40999984741211
2019-01-07,55.77000045776367
2019-01-08,56.400001525878906
2019-01-09,56.54999923706055
2019-01-10,56.779998779296875
2019-01-11,56.775001525878906
2019-01-14,56.59000015258789
2019-01-15,57.11000061035156
2019-01-16,57.2599983215332
2019-01-17,57.70000076293945
2019-01-18,58.308998107910156
2019-01-22,57.5
2019-01-23,57.79999923706055
2019-01-24,57.81999969482422
2019-01-25,58.279998779296875
2019-01-28,57.900001525878906
2019-01-29,57.7599983215332
2019-01-30,58.70000076293945
2019-01-31,59.22999954223633
2019-02-01,59.20000076293945
2019-02-04,59.50400161743164
2019-02-05,59.92499923706055
2019-02-06,59.900001525878906
2019-02-07,59.31999969482422
2019-02-08,59.25
2019-02-11,59.5
2019-02-12,60.189998626708984
2019-02-13,60.47999954223633
2019-02-14,60.40999984741211
2019-02-15,60.814998626708984
2019-02-19,61.060001373291016
2019-02-20,61.119998931884766
2019-02-21,60.82699966430664
2019-02-22,61.29999923706055
2019-02-25,61.43000030517578
2019-02-26,61.459999084472656
2019-02-27,61.439998626708984
2019-02-28,61.2599983215332
2019-03-01,61.599998474121094
2019-03-04,61.26900100708008
2019-03-05,61.349998474121094
2019-03-06,60.91999816894531
2019-03-07,60.25
2019-03-08,60.23699951171875
2019-03-11,61.16999816894531
2019-03-12,61.349998474121094
2019-03-13,61.84000015258789
2019-03-14,61.808998107910156
2019-03-15,62.11000061035156
2019-03-18,62.36000061035156
2019-03-19,62.25
2019-03-20,61.974998474121094
2019-03-21,62.689998626708984
2019-03-22,61.470001220703125
2019-03-25,61.38999938964844
2019-03-26,61.849998474121094
2019-03-27,61.52000045776367
2019-03-28,61.72999954223633
2019-03-29,62.13999938964844
2019-04-01,62.887001037597656
2019-04-02,63.029998779296875
2019-04-03,63.0099983215332
2019-04-04,63.150001525878906
2019-04-05,63.459999084472656
2019-04-08,63.650001525878906
2019-04-09,63.16999816894531
2019-04-10,63.47999954223633
2019-04-11,63.529998779296875
2019-04-12,63.95000076293945
2019-04-15,63.91999816894531
2019-04-16,64.01000213623047
2019-04-17,63.75
2019-04-18,63.902000427246094
2019-04-22,64.0
2019-04-23,64.5199966430664
2019-04-24,64.51000213623047
2019-04-25,64.44000244140625
2019-04-26,64.54000091552734
2019-04-29,64.7699966430664
2019-04-30,64.8499984741211
2019-05-01,64.30000305175781
2019-05-02,64.05999755859375
2019-05-03,64.76599884033203
2019-05-06,64.52999877929688
2019-05-07,63.45000076293945
2019-05-08,63.61000061035156
2019-05-09,63.189998626708984
2019-05-10,63.130001068115234
2019-05-13,61.81999969482422
2019-05-14,62.40999984741211
2019-05-15,62.777000427246094
2019-05-16,63.310001373291016
2019-05-17,62.979000091552734
2019-05-20,62.540000915527344
2019-05-21,63.04999923706055
2019-05-22,62.9630012512207
2019-05-23,62.097999572753906
2019-05-24,62.15999984741211
2019-05-28,61.775001525878906
2019-05-29,61.34000015258789
2019-05-30,61.310001373291016
2019-05-31,60.63999938964844
2019-06-03,60.5
2019-06-04,61.59000015258789
2019-06-05,62.2400016784668
2019-06-06,62.650001525878906
2019-06-07,63.349998474121094
2019-06-10,63.75
2019-06-11,63.619998931884766
2019-06-12,63.500999450683594
2019-06-13,63.7599983215332
2019-06-14,63.720001220703125
2019-06-17,63.40999984741211
2019-06-18,64.05000305175781
2019-06-19,64.37999725341797
2019-06-20,64.8290023803711
2019-06-21,64.87899780273438
2019-06-24,64.7249984741211
2019-06-25,64.06999969482422
2019-06-26,64.0260009765625
2019-06-27,64.2699966430664
2019-06-28,64.52999877929688
2019-07-01,65.20999908447266
2019-07-02,65.16000366210938
2019-07-03,65.72699737548828
2019-07-05,65.62999725341797
2019-07-08,65.41000366210938
2019-07-09,65.44000244140625
2019-07-10,65.69400024414062
2019-07-11,65.74600219726562
2019-07-12,66.12799835205078
2019-07-15,66.19999694824219
2019-07-16,66.04000091552734
2019-07-17,65.63600158691406
2019-07-18,65.73999786376953
2019-07-19,65.45999908447266
2019-07-22,65.58000183105469
2019-07-23,65.99800109863281
2019-07-24,66.38999938964844
2019-07-25,65.97000122070312
2019-07-26,66.44999694824219
2019-07-29,66.41999816894531
2019-07-30,66.2300033569336
2019-07-31,65.73999786376953
2019-08-01,65.11000061035156
2019-08-02,64.2249984741211
2019-08-05,62.61000061035156
2019-08-06,63.279998779296875
2019-08-07,63.36000061035156
2019-08-08,64.58999633789062
2019-08-09,64.23999786376953
2019-08-12,63.334999084472656
2019-08-13,64.25299835205078
2019-08-14,62.58300018310547
2019-08-15,62.61000061035156
2019-08-16,63.45000076293945
2019-08-19,64.31500244140625
2019-08-20,63.7599983215332
2019-08-21,64.25399780273438
2019-08-22,64.22000122070312
2019-08-23,62.61000061035156
2019-08-26,63.31999969482422
2019-08-27,63.150001525878906
2019-08-28,63.52000045776367
2019-08-29,64.36000061035156
2019-08-30,64.30999755859375
2019-09-03,63.939998626708984
2019-09-04,64.62999725341797
2019-09-05,65.51000213623047
2019-09-06,65.58999633789062
2019-09-09,65.56999969482422
2019-09-10,65.4800033569336
2019-09-11,65.9000015258789
2019-09-12,66.33999633789062
2019-09-13,66.2300033569336
2019-09-16,66.03500366210938
2019-09-17,66.16699981689453
2019-09-18,66.1500015258789
2019-09-19,66.16000366210938
2019-09-20,65.94999694824219
2019-09-23,65.9000015258789
2019-09-24,65.1729965209961
2019-09-25,65.63600158691406
2019-09-26,65.5199966430664
2019-09-27,65.12000274658203
2019-09-30,65.37000274658203
2019-10-01,64.72000122070312
2019-10-02,63.448001861572266
2019-10-03,64.0999984741211
2019-10-04,64.87000274658203
2019-10-07,64.71499633789062
2019-10-08,63.59000015258789
2019-10-09,64.2040023803711
2019-10-10,64.5780029296875
2019-10-11,65.41999816894531
2019-10-14,65.30000305175781
2019-10-15,65.9800033569336
2019-10-16,65.76000213623047
2019-10-17,65.97000122070312
2019-10-18,65.66999816894531
2019-10-21,66.19000244140625
2019-10-22,65.95500183105469
2019-10-23,66.11000061035156
2019-10-24,66.30000305175781
2019-10-25,66.63999938964844
2019-10-28,67.13999938964844
2019-10-29,67.02999877929688
2019-10-30,67.20999908447266
2019-10-31,67.05000305175781
2019-11-01,67.58000183105469
2019-11-04,68.0
2019-11-05,67.8499984741211
2019-11-06,67.9000015258789
2019-11-07,68.08999633789062
2019-11-08,68.3499984741211
2019-11-11,68.18000030517578
2019-11-12,68.31900024414062
2019-11-13,68.34500122070312
2019-11-14,68.45500183105469
2019-11-15,68.91699981689453
2019-11-18,69.02999877929688
2019-11-19,69.13500213623047
2019-11-20,68.79100036621094
2019-11-21,68.75
2019-11-22,68.83000183105469
2019-11-25,69.36000061035156
2019-11-26,69.58499908447266
2019-11-27,69.88999938964844
2019-11-29,69.58699798583984
2019-12-02,68.93000030517578
2019-12-03,68.51000213623047
2019-12-04,69.03800201416016
2019-12-05,69.0719985961914
2019-12-06,69.73999786376953
2019-12-09,69.4800033569336
2019-12-10,69.41500091552734
2019-12-11,69.5999984741211
2019-12-12,70.2300033569336
2019-12-13,70.23999786376953
2019-12-16,70.43499755859375
2019-12-17,70.4000015258789
2019-12-18,70.5
2019-12-19,70.72200012207031
2019-12-20,71.19599914550781
2019-12-23,71.20800018310547
2019-12-24,71.21099853515625
2019-12-26,71.62999725341797
2019-12-27,71.61000061035156
2019-12-30,71.1449966430664
2019-12-31,71.31999969482422
2020-01-02,71.96900177001953
2020-01-03,71.55400085449219
2020-01-06,71.7750015258789
2020-01-07,71.58999633789062
2020-01-08,71.97000122070312
2020-01-09,72.46900177001953
2020-01-10,72.22000122070312
2020-01-13,72.87699890136719
2020-01-14,72.80000305175781
2020-01-15,72.91999816894531
2020-01-16,73.55999755859375
2020-01-17,73.80000305175781
2020-01-21,73.70999908447266
2020-01-22,73.76000213623047
2020-01-23,73.83999633789062
2020-01-24,73.19999694824219
2020-01-27,72.11000061035156
2020-01-28,72.8499984741211
2020-01-29,72.7699966430664
2020-01-30,73.11000061035156
2020-01-31,71.77999877929688
2020-02-03,72.43000030517578
2020-02-04,73.58999633789062
2020-02-05,74.27999877929688
2020-02-06,74.44999694824219
2020-02-07,74.16999816894531
2020-02-10,74.66999816894531
2020-02-11,74.8499984741211
2020-02-12,75.29000091552734
2020-02-13,75.2300033569336
2020-02-14,75.37999725341797
2020-02-18,75.20999908447266
2020-02-19,75.58000183105469
2020-02-20,75.29000091552734
2020-02-21,74.44000244140625
2020-02-24,72.04000091552734
2020-02-25,69.87999725341797
2020-02-26,69.58999633789062
2020-02-27,66.4800033569336
2020-02-28,66.05000305175781
2020-03-02,68.94000244140625
2020-03-03,67.12999725341797
2020-03-04,69.94000244140625
2020-03-05,67.7300033569336
2020-03-06,66.38999938964844
2020-03-09,61.36000061035156
2020-03-10,64.33999633789062
2020-03-11,61.2599983215332
2020-03-12,55.31999969482422
2020-03-13,60.56999969482422
2020-03-16,53.29999923706055
2020-03-17,56.79999923706055
2020-03-18,53.880001068115234
2020-03-19,54.119998931884766
2020-03-20,51.65999984741211
2020-03-23,49.97999954223633
2020-03-24,54.82500076293945
2020-03-25,55.27000045776367
2020-03-26,58.369998931884766
2020-03-27,56.709999084472656
2020-03-30,58.61000061035156
2020-03-31,57.4900016784668
2020-04-01,55.08000183105469
2020-04-02,56.34000015258789
2020-04-03,55.54499816894531
2020-04-06,59.27000045776367
2020-04-07,59.369998931884766
2020-04-08,61.27000045776367
2020-04-09,62.38999938964844
2020-04-13,61.689998626708984
2020-04-14,63.650001525878906
2020-04-15,62.189998626708984
2020-04-16,62.56999969482422
2020-04-17,64.16000366210938
2020-04-20,63.18000030517578
2020-04-21,61.08000183105469
2020-04-22,62.56999969482422
2020-04-23,62.529998779296875
2020-04-24,63.43000030517578
2020-04-27,64.37999725341797
2020-04-28,64.02999877929688
2020-04-29,65.83999633789062
2020-04-30,65.12999725341797
2020-05-01,63.43000030517578
2020-05-04,63.689998626708984
2020-05-05,64.2300033569336
2020-05-06,63.88999938964844
2020-05-07,64.7300033569336
2020-05-08,65.83000183105469
2020-05-11,65.93000030517578
2020-05-12,64.56999969482422
2020-05-13,63.41999816894531
2020-05-14,64.2300033569336
2020-05-15,64.55000305175781
2020-05-18,66.45999908447266
2020-05-19,65.70999908447266
2020-05-20,66.86000061035156
2020-05-21,66.36000061035156
2020-05-22,66.54000091552734
2020-05-26,67.38999938964844
2020-05-27,68.38999938964844
2020-05-28,68.27999877929688
2020-05-29,68.48999786376953
2020-06-01,68.91999816894531
2020-06-02,69.47000122070312
2020-06-03,70.38999938964844
2020-06-04,70.11000061035156
2020-06-05,71.7699966430664
2020-06-08,72.66999816894531
2020-06-09,72.23999786376953
2020-06-10,71.80000305175781
2020-06-11,67.75
2020-06-12,68.58000183105469
2020-06-15,69.04000091552734
2020-06-16,70.25
2020-06-17,70.05999755859375
2020-06-18,70.1500015258789
2020-06-19,69.7699966430664
2020-06-22,70.26000213623047
2020-06-23,70.55000305175781
2020-06-24,68.7699966430664
2020-06-25,69.55999755859375
2020-06-26,67.95999908447266
2020-06-29,68.83999633789062
2020-06-30,69.98999786376953
2020-07-01,70.41000366210938
2020-07-02,70.75
2020-07-06,71.95999908447266
2020-07-07,71.22000122070312
2020-07-08,71.80000305175781
2020-07-09,71.45999908447266
2020-07-10,72.18000030517578
2020-07-13,71.4000015258789
2020-07-14,72.38300323486328
2020-07-15,73.08000183105469
2020-07-16,72.81999969482422
2020-07-17,73.02999877929688
2020-07-20,73.72000122070312
2020-07-21,73.75
2020-07-22,74.22000122070312
2020-07-23,73.29000091552734
2020-07-24,72.76000213623047
2020-07-27,73.31999969482422
2020-07-28,72.81999969482422
2020-07-29,73.80999755859375
2020-07-30,73.54000091552734
2020-07-31,74.13999938964844
2020-08-03,74.70999908447266
2020-08-04,74.98999786376953
2020-08-05,75.44999694824219
2020-08-06,75.93000030517578
2020-08-07,75.94999694824219
2020-08-10,76.05000305175781
2020-08-11,75.4000015258789
2020-08-12,76.55999755859375
2020-08-13,76.5199966430664
2020-08-14,76.51000213623047
2020-08-17,76.80000305175781
2020-08-18,77.02899932861328
2020-08-19,76.72000122070312
2020-08-20,77.02999877929688
2020-08-21,77.31999969482422
2020-08-24,77.97000122070312
2020-08-25,78.30999755859375
2020-08-26,79.19999694824219
2020-08-27,79.33000183105469
2020-08-28,79.81999969482422
2020-08-31,79.68000030517578
2020-09-01,80.43000030517578
2020-09-02,81.55999755859375
2020-09-03,78.51000213623047
2020-09-04,77.80000305175781
2020-09-08,75.55000305175781
2020-09-09,77.08000183105469
