,FGEN
2018-09-18,57.349998474121094
2018-09-19,56.29999923706055
2018-09-20,59.0
2018-09-21,57.79999923706055
2018-09-24,60.099998474121094
2018-09-25,60.400001525878906
2018-09-26,60.25
2018-09-27,61.29999923706055
2018-09-28,60.75
2018-10-01,58.86000061035156
2018-10-02,59.06999969482422
2018-10-03,60.15999984741211
2018-10-04,57.93000030517578
2018-10-05,54.20000076293945
2018-10-08,52.400001525878906
2018-10-09,52.7599983215332
2018-10-10,49.75
2018-10-11,49.15999984741211
2018-10-12,49.790000915527344
2018-10-15,49.66999816894531
2018-10-16,53.52000045776367
2018-10-17,55.720001220703125
2018-10-18,54.630001068115234
2018-10-19,52.900001525878906
2018-10-22,50.599998474121094
2018-10-23,51.119998931884766
2018-10-24,45.58000183105469
2018-10-25,47.36000061035156
2018-10-26,46.81999969482422
2018-10-29,41.619998931884766
2018-10-30,39.63999938964844
2018-10-31,42.869998931884766
2018-11-01,44.20000076293945
2018-11-02,44.83000183105469
2018-11-05,42.18000030517578
2018-11-06,42.59000015258789
2018-11-07,43.279998779296875
2018-11-08,43.47999954223633
2018-11-09,42.060001373291016
2018-11-12,39.38999938964844
2018-11-13,40.66999816894531
2018-11-14,39.4900016784668
2018-11-15,40.36000061035156
2018-11-16,40.439998626708984
2018-11-19,39.209999084472656
2018-11-20,39.380001068115234
2018-11-21,39.56999969482422
2018-11-23,40.31999969482422
2018-11-26,41.540000915527344
2018-11-27,40.560001373291016
2018-11-28,43.06999969482422
2018-11-29,42.2599983215332
2018-11-30,43.36000061035156
2018-12-03,43.93000030517578
2018-12-04,41.34000015258789
2018-12-06,40.93000030517578
2018-12-07,37.970001220703125
2018-12-10,39.040000915527344
2018-12-11,39.7599983215332
2018-12-12,40.66999816894531
2018-12-13,39.369998931884766
2018-12-14,39.54999923706055
2018-12-17,38.9900016784668
2018-12-18,39.5
2018-12-19,40.75
2018-12-20,42.43000030517578
2018-12-21,40.22999954223633
2018-12-24,40.650001525878906
2018-12-26,44.08000183105469
2018-12-27,43.779998779296875
2018-12-28,44.83000183105469
2018-12-31,46.279998779296875
2019-01-02,45.81999969482422
2019-01-03,42.83000183105469
2019-01-04,45.36000061035156
2019-01-07,46.7400016784668
2019-01-08,48.25
2019-01-09,48.029998779296875
2019-01-10,47.90999984741211
2019-01-11,47.68000030517578
2019-01-14,47.310001373291016
2019-01-15,49.11000061035156
2019-01-16,50.66999816894531
2019-01-17,50.790000915527344
2019-01-18,52.720001220703125
2019-01-22,51.43000030517578
2019-01-23,51.90999984741211
2019-01-24,53.459999084472656
2019-01-25,54.63999938964844
2019-01-28,53.4900016784668
2019-01-29,53.65999984741211
2019-01-30,56.459999084472656
2019-01-31,56.75
2019-02-01,55.779998779296875
2019-02-04,56.41999816894531
2019-02-05,57.33000183105469
2019-02-06,57.52000045776367
2019-02-07,55.900001525878906
2019-02-08,56.97999954223633
2019-02-11,57.63999938964844
2019-02-12,58.08000183105469
2019-02-13,57.560001373291016
2019-02-14,56.959999084472656
2019-02-15,58.5
2019-02-19,57.619998931884766
2019-02-20,57.45000076293945
2019-02-21,55.88999938964844
2019-02-22,57.02000045776367
2019-02-25,58.529998779296875
2019-02-26,57.09000015258789
2019-02-27,58.65999984741211
2019-02-28,57.79999923706055
2019-03-01,59.90999984741211
2019-03-04,58.689998626708984
2019-03-05,58.16999816894531
2019-03-06,55.58000183105469
2019-03-07,55.029998779296875
2019-03-08,54.369998931884766
2019-03-11,54.18000030517578
2019-03-12,55.099998474121094
2019-03-13,56.84000015258789
2019-03-14,55.83000183105469
2019-03-15,56.5
2019-03-18,55.68000030517578
2019-03-19,56.16999816894531
2019-03-20,55.08000183105469
2019-03-21,55.619998931884766
2019-03-22,52.97999954223633
2019-03-25,53.04999923706055
2019-03-26,54.439998626708984
2019-03-27,53.619998931884766
2019-03-28,54.220001220703125
2019-03-29,54.349998474121094
2019-04-01,55.529998779296875
2019-04-02,54.5
2019-04-03,55.15999984741211
2019-04-04,52.790000915527344
2019-04-05,54.02000045776367
2019-04-08,52.880001068115234
2019-04-09,52.599998474121094
2019-04-10,54.25
2019-04-11,52.72999954223633
2019-04-12,48.029998779296875
2019-04-15,48.7599983215332
2019-04-16,48.5099983215332
2019-04-17,46.13999938964844
2019-04-18,47.209999084472656
2019-04-22,46.83000183105469
2019-04-23,47.93000030517578
2019-04-24,47.06999969482422
2019-04-25,47.880001068115234
2019-04-26,48.36000061035156
2019-04-29,47.58000183105469
2019-04-30,46.72999954223633
2019-05-01,45.95000076293945
2019-05-02,47.45000076293945
2019-05-03,49.189998626708984
2019-05-06,48.869998931884766
2019-05-07,45.91999816894531
2019-05-08,46.40999984741211
2019-05-09,45.66999816894531
2019-05-10,36.38999938964844
2019-05-13,35.13999938964844
2019-05-14,37.459999084472656
2019-05-15,37.84000015258789
2019-05-16,37.31999969482422
2019-05-17,35.77000045776367
2019-05-20,35.83000183105469
2019-05-21,36.040000915527344
2019-05-22,35.650001525878906
2019-05-23,35.130001068115234
2019-05-24,35.56999969482422
2019-05-28,35.58000183105469
2019-05-29,35.540000915527344
2019-05-30,36.16999816894531
2019-05-31,36.2400016784668
2019-06-03,37.220001220703125
2019-06-04,38.61000061035156
2019-06-05,39.029998779296875
2019-06-06,38.310001373291016
2019-06-07,38.70000076293945
2019-06-10,39.939998626708984
2019-06-11,39.41999816894531
2019-06-12,40.20000076293945
2019-06-13,41.33000183105469
2019-06-14,40.68000030517578
2019-06-17,43.0
2019-06-18,44.04999923706055
2019-06-19,44.54999923706055
2019-06-20,44.43000030517578
2019-06-21,44.310001373291016
2019-06-24,43.540000915527344
2019-06-25,42.27000045776367
2019-06-26,42.2599983215332
2019-06-27,44.54999923706055
2019-06-28,45.18000030517578
2019-07-01,45.90999984741211
2019-07-02,44.380001068115234
2019-07-03,44.349998474121094
2019-07-05,44.33000183105469
2019-07-08,42.75
2019-07-09,44.81999969482422
2019-07-10,45.06999969482422
2019-07-11,45.18000030517578
2019-07-12,45.599998474121094
2019-07-15,46.43000030517578
2019-07-16,46.459999084472656
2019-07-17,46.20000076293945
2019-07-18,47.689998626708984
2019-07-19,46.22999954223633
2019-07-22,47.7599983215332
2019-07-23,46.41999816894531
2019-07-24,47.099998474121094
2019-07-25,46.70000076293945
2019-07-26,48.040000915527344
2019-07-29,47.58000183105469
2019-07-30,48.45000076293945
2019-07-31,47.2599983215332
2019-08-01,47.029998779296875
2019-08-02,46.33000183105469
2019-08-05,44.79999923706055
2019-08-06,45.540000915527344
2019-08-07,45.20000076293945
2019-08-08,46.5
2019-08-09,46.20000076293945
2019-08-12,45.13999938964844
2019-08-13,45.09000015258789
2019-08-14,43.349998474121094
2019-08-15,43.13999938964844
2019-08-16,44.599998474121094
2019-08-19,45.41999816894531
2019-08-20,44.61000061035156
2019-08-21,44.869998931884766
2019-08-22,43.529998779296875
2019-08-23,41.720001220703125
2019-08-26,44.79999923706055
2019-08-27,43.7400016784668
2019-08-28,45.310001373291016
2019-08-29,45.79999923706055
2019-08-30,44.65999984741211
2019-09-03,41.65999984741211
2019-09-04,41.5099983215332
2019-09-05,42.060001373291016
2019-09-06,41.68000030517578
2019-09-09,40.540000915527344
2019-09-10,41.29999923706055
2019-09-11,43.43000030517578
2019-09-12,42.54999923706055
2019-09-13,41.4900016784668
2019-09-16,41.81999969482422
2019-09-17,41.40999984741211
2019-09-18,40.959999084472656
2019-09-19,39.650001525878906
2019-09-20,39.900001525878906
2019-09-23,40.84000015258789
2019-09-24,38.06999969482422
2019-09-25,38.20000076293945
2019-09-26,37.76499938964844
2019-09-27,37.79999923706055
2019-09-30,36.97999954223633
2019-10-01,36.2599983215332
2019-10-02,35.349998474121094
2019-10-03,36.22999954223633
2019-10-04,36.7599983215332
2019-10-07,36.88999938964844
2019-10-08,36.349998474121094
2019-10-09,36.58000183105469
2019-10-10,36.650001525878906
2019-10-11,37.290000915527344
2019-10-14,38.029998779296875
2019-10-15,38.86000061035156
2019-10-16,40.29999923706055
2019-10-17,40.5099983215332
2019-10-18,38.79999923706055
2019-10-21,39.2400016784668
2019-10-22,39.61000061035156
2019-10-23,38.83000183105469
2019-10-24,39.9900016784668
2019-10-25,39.630001068115234
2019-10-28,40.709999084472656
2019-10-29,39.31999969482422
2019-10-30,39.209999084472656
2019-10-31,39.150001525878906
2019-11-01,40.02000045776367
2019-11-04,37.0099983215332
2019-11-05,39.970001220703125
2019-11-06,38.31999969482422
2019-11-07,37.970001220703125
2019-11-08,41.619998931884766
2019-11-11,35.400001525878906
2019-11-12,35.560001373291016
2019-11-13,34.58000183105469
2019-11-14,34.97999954223633
2019-11-15,36.9900016784668
2019-11-18,36.869998931884766
2019-11-19,37.650001525878906
2019-11-20,37.790000915527344
2019-11-21,37.869998931884766
2019-11-22,38.439998626708984
2019-11-25,40.33000183105469
2019-11-26,40.02000045776367
2019-11-27,40.630001068115234
2019-11-29,42.369998931884766
2019-12-02,44.0
2019-12-03,44.2400016784668
2019-12-04,46.779998779296875
2019-12-05,47.13999938964844
2019-12-06,47.38999938964844
2019-12-09,47.7599983215332
2019-12-10,48.060001373291016
2019-12-11,47.29999923706055
2019-12-12,47.63999938964844
2019-12-13,46.689998626708984
2019-12-16,47.439998626708984
2019-12-17,47.4900016784668
2019-12-18,46.25
2019-12-19,46.439998626708984
2019-12-20,45.29999923706055
2019-12-23,44.91999816894531
2019-12-24,45.84000015258789
2019-12-26,46.7400016784668
2019-12-27,44.88999938964844
2019-12-30,43.40999984741211
2019-12-31,42.88999938964844
2020-01-02,43.86000061035156
2020-01-03,43.09000015258789
2020-01-06,43.349998474121094
2020-01-07,42.66999816894531
2020-01-08,42.810001373291016
2020-01-09,42.5099983215332
2020-01-10,42.04999923706055
2020-01-13,41.779998779296875
2020-01-14,42.779998779296875
2020-01-15,42.47999954223633
2020-01-16,44.59000015258789
2020-01-17,44.349998474121094
2020-01-21,42.939998626708984
2020-01-22,43.709999084472656
2020-01-23,44.15999984741211
2020-01-24,41.79999923706055
2020-01-27,41.61000061035156
2020-01-28,41.93000030517578
2020-01-29,42.040000915527344
2020-01-30,42.279998779296875
2020-01-31,41.849998474121094
2020-02-03,43.369998931884766
2020-02-04,45.790000915527344
2020-02-05,45.959999084472656
2020-02-06,45.59000015258789
2020-02-07,43.27000045776367
2020-02-10,43.54999923706055
2020-02-11,44.630001068115234
2020-02-12,45.36000061035156
2020-02-13,44.5099983215332
2020-02-14,45.58000183105469
2020-02-18,44.81999969482422
2020-02-19,45.70000076293945
2020-02-20,45.31999969482422
2020-02-21,45.47999954223633
2020-02-24,43.59000015258789
2020-02-25,42.959999084472656
2020-02-26,41.470001220703125
2020-02-27,40.560001373291016
2020-02-28,41.79999923706055
2020-03-02,43.150001525878906
2020-03-03,39.459999084472656
2020-03-04,41.90999984741211
2020-03-05,40.189998626708984
2020-03-06,39.709999084472656
2020-03-09,36.75
2020-03-10,37.88999938964844
2020-03-11,35.5
2020-03-12,31.040000915527344
2020-03-13,31.56999969482422
2020-03-16,23.989999771118164
2020-03-17,26.40999984741211
2020-03-18,23.299999237060547
2020-03-19,26.209999084472656
2020-03-20,24.8700008392334
2020-03-23,26.729999542236328
2020-03-24,30.040000915527344
2020-03-25,31.549999237060547
2020-03-26,33.81999969482422
2020-03-27,33.470001220703125
2020-03-30,35.029998779296875
2020-03-31,34.75
2020-04-01,32.790000915527344
2020-04-02,34.040000915527344
2020-04-03,32.56999969482422
2020-04-06,35.900001525878906
2020-04-07,34.119998931884766
2020-04-08,35.18000030517578
2020-04-09,36.40999984741211
2020-04-13,35.33000183105469
2020-04-14,36.61000061035156
2020-04-15,35.36000061035156
2020-04-16,37.150001525878906
2020-04-17,39.689998626708984
2020-04-20,38.5
2020-04-21,37.22999954223633
2020-04-22,37.90999984741211
2020-04-23,39.43000030517578
2020-04-24,40.86000061035156
2020-04-27,39.900001525878906
2020-04-28,39.18000030517578
2020-04-29,39.7599983215332
2020-04-30,36.88999938964844
2020-05-01,34.97999954223633
2020-05-04,36.959999084472656
2020-05-05,36.310001373291016
2020-05-06,35.9900016784668
2020-05-07,36.41999816894531
2020-05-08,36.41999816894531
2020-05-11,39.61000061035156
2020-05-12,37.68000030517578
2020-05-13,36.09000015258789
2020-05-14,36.279998779296875
2020-05-15,36.09000015258789
2020-05-18,36.529998779296875
2020-05-19,35.439998626708984
2020-05-20,37.59000015258789
2020-05-21,36.58000183105469
2020-05-22,36.81999969482422
2020-05-26,36.29999923706055
2020-05-27,36.970001220703125
2020-05-28,35.689998626708984
2020-05-29,33.439998626708984
2020-06-01,33.650001525878906
2020-06-02,33.91999816894531
2020-06-03,33.20000076293945
2020-06-04,32.689998626708984
2020-06-05,32.63999938964844
2020-06-08,33.61000061035156
2020-06-09,35.790000915527344
2020-06-10,37.2599983215332
2020-06-11,35.0
2020-06-12,38.15999984741211
2020-06-15,39.369998931884766
2020-06-16,39.86000061035156
2020-06-17,40.630001068115234
2020-06-18,40.130001068115234
2020-06-19,39.779998779296875
2020-06-22,42.08000183105469
2020-06-23,42.810001373291016
2020-06-24,41.939998626708984
2020-06-25,42.83000183105469
2020-06-26,40.400001525878906
2020-06-29,40.59000015258789
2020-06-30,40.529998779296875
2020-07-01,42.130001068115234
2020-07-02,43.5
2020-07-06,43.130001068115234
2020-07-07,41.66999816894531
2020-07-08,41.90999984741211
2020-07-09,41.81999969482422
2020-07-10,41.77000045776367
2020-07-13,41.15999984741211
2020-07-14,42.060001373291016
2020-07-15,45.5
2020-07-16,45.5
2020-07-17,45.400001525878906
2020-07-20,45.279998779296875
2020-07-21,43.900001525878906
2020-07-22,43.25
2020-07-23,42.880001068115234
2020-07-24,42.470001220703125
2020-07-27,43.349998474121094
2020-07-28,41.20000076293945
2020-07-29,40.7400016784668
2020-07-30,41.369998931884766
2020-07-31,40.470001220703125
2020-08-03,42.41999816894531
2020-08-04,41.849998474121094
2020-08-05,42.650001525878906
2020-08-06,41.45000076293945
2020-08-07,44.20000076293945
2020-08-10,45.150001525878906
2020-08-11,45.029998779296875
2020-08-12,45.099998474121094
2020-08-13,45.11000061035156
2020-08-14,44.209999084472656
2020-08-17,44.75
2020-08-18,44.38999938964844
2020-08-19,41.95000076293945
2020-08-20,41.33000183105469
2020-08-21,42.130001068115234
2020-08-24,42.29999923706055
2020-08-25,41.7400016784668
2020-08-26,41.529998779296875
2020-08-27,41.90999984741211
2020-08-28,42.54999923706055
2020-08-31,44.83000183105469
2020-09-01,44.75
2020-09-02,45.369998931884766
2020-09-03,42.08000183105469
2020-09-04,43.18000030517578
2020-09-08,42.15999984741211
2020-09-09,42.61000061035156
2020-09-10,42.0
2020-09-11,42.16999816894531
2020-09-14,43.68000030517578
2020-09-15,44.06999969482422
2020-09-16,45.02000045776367
2020-09-17,43.86000061035156
2020-09-18,44.5099983215332
2020-09-21,43.4900016784668
2020-09-22,43.84000015258789
2020-09-23,44.0
2020-09-24,42.790000915527344
2020-09-25,42.27000045776367
2020-09-28,43.0099983215332
2020-09-29,41.619998931884766
2020-09-30,41.119998931884766
2020-10-01,40.970001220703125
2020-10-02,41.36000061035156
2020-10-05,43.900001525878906
2020-10-06,42.630001068115234
2020-10-07,44.58000183105469
2020-10-08,46.619998931884766
2020-10-09,48.81999969482422
2020-10-12,48.970001220703125
2020-10-13,48.869998931884766
2020-10-14,46.880001068115234
2020-10-15,46.38999938964844
2020-10-16,46.119998931884766
2020-10-19,45.7599983215332
2020-10-20,45.4900016784668
2020-10-21,45.099998474121094
2020-10-22,45.61000061035156
2020-10-23,42.599998474121094
2020-10-26,39.959999084472656
2020-10-27,39.119998931884766
2020-10-28,38.36000061035156
2020-10-29,39.0099983215332
2020-10-30,38.380001068115234
2020-11-02,39.20000076293945
2020-11-03,40.02000045776367
2020-11-04,41.86000061035156
2020-11-05,42.459999084472656
2020-11-06,41.279998779296875
2020-11-09,40.83000183105469
2020-11-10,40.84000015258789
2020-11-11,41.310001373291016
2020-11-12,41.0099983215332
2020-11-13,42.09000015258789
2020-11-16,43.08000183105469
2020-11-17,44.11000061035156
2020-11-18,41.529998779296875
2020-11-19,40.77000045776367
2020-11-20,40.5
2020-11-23,40.189998626708984
2020-11-24,41.33000183105469
2020-11-25,40.02000045776367
2020-11-27,40.16999816894531
2020-11-30,41.310001373291016
2020-12-01,41.25
2020-12-02,42.005001068115234
2020-12-03,40.900001525878906
2020-12-04,41.75
2020-12-07,41.9900016784668
2020-12-08,42.22999954223633
2020-12-09,41.06999969482422
2020-12-10,40.27000045776367
2020-12-11,41.0099983215332
2020-12-14,43.90999984741211
2020-12-15,41.65999984741211
2020-12-16,41.959999084472656
2020-12-17,44.2400016784668
2020-12-18,43.970001220703125
2020-12-21,40.0099983215332
2020-12-22,40.45000076293945
2020-12-23,40.47999954223633
2020-12-24,40.40999984741211
2020-12-28,38.90999984741211
2020-12-29,37.970001220703125
2020-12-30,37.970001220703125
2020-12-31,37.09000015258789
2021-01-04,37.58000183105469
2021-01-05,37.97999954223633
2021-01-06,38.310001373291016
2021-01-07,39.47999954223633
2021-01-08,38.400001525878906
2021-01-11,38.40999984741211
2021-01-12,39.470001220703125
2021-01-13,39.349998474121094
2021-01-14,43.060001373291016
2021-01-15,43.22999954223633
2021-01-19,44.02000045776367
2021-01-20,44.650001525878906
2021-01-21,44.619998931884766
2021-01-22,47.560001373291016
2021-01-25,49.59000015258789
2021-01-26,48.9900016784668
2021-01-27,49.290000915527344
2021-01-28,48.9900016784668
2021-01-29,48.18000030517578
2021-02-01,49.619998931884766
2021-02-02,49.31999969482422
2021-02-03,49.439998626708984
2021-02-04,50.47999954223633
2021-02-05,52.2599983215332
2021-02-08,53.43000030517578
2021-02-09,52.369998931884766
2021-02-10,53.58000183105469
2021-02-11,54.72999954223633
2021-02-12,55.720001220703125
2021-02-16,53.150001525878906
2021-02-17,53.29999923706055
2021-02-18,52.349998474121094
2021-02-19,52.060001373291016
2021-02-22,51.63999938964844
2021-02-23,51.27000045776367
2021-02-24,53.0099983215332
2021-02-25,49.86000061035156
2021-02-26,50.029998779296875
2021-03-01,50.529998779296875
2021-03-02,38.06999969482422
2021-03-03,34.349998474121094
2021-03-04,33.72999954223633
2021-03-05,35.65999984741211
2021-03-08,33.369998931884766
2021-03-09,33.77000045776367
2021-03-10,33.61000061035156
2021-03-11,35.20000076293945
2021-03-12,35.150001525878906
2021-03-15,34.099998474121094
2021-03-16,33.5
2021-03-17,33.619998931884766
2021-03-18,32.66999816894531
2021-03-19,34.119998931884766
2021-03-22,34.029998779296875
2021-03-23,32.45000076293945
2021-03-24,31.219999313354492
2021-03-25,31.31999969482422
2021-03-26,31.90999984741211
2021-03-29,31.0
2021-03-30,31.110000610351562
2021-03-31,34.709999084472656
2021-04-01,35.68000030517578
2021-04-05,35.630001068115234
2021-04-06,34.63999938964844
2021-04-07,19.739999771118164
2021-04-08,18.809999465942383
2021-04-09,18.56999969482422
2021-04-12,19.889999389648438
2021-04-13,19.729999542236328
2021-04-14,19.260000228881836
2021-04-15,19.299999237060547
2021-04-16,19.90999984741211
2021-04-19,18.9950008392334
2021-04-20,20.350000381469727
2021-04-21,21.059999465942383
2021-04-22,21.1200008392334
2021-04-23,21.139999389648438
2021-04-26,21.639999389648438
2021-04-27,21.530000686645508
2021-04-28,22.239999771118164
2021-04-29,22.510000228881836
2021-04-30,22.31999969482422
2021-05-03,22.020000457763672
2021-05-04,20.540000915527344
2021-05-05,20.93000030517578
2021-05-06,20.639999389648438
2021-05-07,20.229999542236328
2021-05-10,19.420000076293945
2021-05-11,20.149999618530273
2021-05-12,21.1299991607666
2021-05-13,21.040000915527344
2021-05-14,21.559999465942383
