,CTSH
1998-09-25,0.328125
1998-09-28,0.328125
1998-09-29,0.3346349895000458
1998-09-30,0.32291701436042786
1998-10-01,0.3203130066394806
1998-10-02,0.3359380066394806
1998-10-05,0.32291701436042786
1998-10-06,0.27083298563957214
1998-10-07,0.25520798563957214
1998-10-08,0.19270800054073334
1998-10-09,0.22916699945926666
1998-10-12,0.2265630066394806
1998-10-13,0.2617189884185791
1998-10-14,0.2578130066394806
1998-10-15,0.27083298563957214
1998-10-16,0.27864599227905273
1998-10-19,0.3046880066394806
1998-10-20,0.32291701436042786
1998-10-21,0.34505200386047363
1998-10-22,0.36458298563957214
1998-10-23,0.38020798563957214
1998-10-26,0.4296880066394806
1998-10-27,0.47395798563957214
1998-10-28,0.4609380066394806
1998-10-29,0.4375
1998-10-30,0.4648439884185791
1998-11-02,0.47916701436042786
1998-11-03,0.47395798563957214
1998-11-04,0.47005200386047363
1998-11-05,0.421875
1998-11-06,0.39583298563957214
1998-11-09,0.41145798563957214
1998-11-10,0.41927099227905273
1998-11-11,0.3984380066394806
1998-11-12,0.3984380066394806
1998-11-13,0.40625
1998-11-16,0.40364599227905273
1998-11-17,0.40104201436042786
1998-11-18,0.40494799613952637
1998-11-19,0.41145798563957214
1998-11-20,0.45572900772094727
1998-11-23,0.4765630066394806
1998-11-24,0.46614599227905273
1998-11-25,0.46354201436042786
1998-11-27,0.453125
1998-11-30,0.45052099227905273
1998-12-01,0.5104169845581055
1998-12-02,0.5052080154418945
1998-12-03,0.4609380066394806
1998-12-04,0.4622400104999542
1998-12-07,0.5026040077209473
1998-12-08,0.48958298563957214
1998-12-09,0.47916701436042786
1998-12-10,0.49479201436042786
1998-12-11,0.46875
1998-12-14,0.43489599227905273
1998-12-15,0.45833298563957214
1998-12-16,0.47135400772094727
1998-12-17,0.45833298563957214
1998-12-18,0.48177099227905273
1998-12-21,0.5625
1998-12-22,0.5677080154418945
1998-12-23,0.5911459922790527
1998-12-24,0.5833330154418945
1998-12-28,0.5625
1998-12-29,0.6171879768371582
1998-12-30,0.6171879768371582
1998-12-31,0.6328129768371582
1999-01-04,0.625
1999-01-05,0.640625
1999-01-06,0.6484379768371582
1999-01-07,0.6354169845581055
1999-01-08,0.6536459922790527
1999-01-11,0.6901040077209473
1999-01-12,0.6302080154418945
1999-01-13,0.6276040077209473
1999-01-14,0.6458330154418945
1999-01-15,0.6770830154418945
1999-01-19,0.7083330154418945
1999-01-20,0.7317709922790527
1999-01-21,0.7486979961395264
1999-01-22,0.7682290077209473
1999-01-25,0.828125
1999-01-26,0.8125
1999-01-27,0.8151040077209473
1999-01-28,0.8229169845581055
1999-01-29,0.8098959922790527
1999-02-01,0.8125
1999-02-02,0.796875
1999-02-03,0.7838540077209473
1999-02-04,0.78125
1999-02-05,0.7916669845581055
1999-02-08,0.8046879768371582
1999-02-09,0.8046879768371582
1999-02-10,0.9166669845581055
1999-02-11,0.9166669845581055
1999-02-12,0.921875
1999-02-16,0.890625
1999-02-17,0.8098959922790527
1999-02-18,0.796875
1999-02-19,0.8020830154418945
1999-02-22,0.8619790077209473
1999-02-23,0.8828129768371582
1999-02-24,0.921875
1999-02-25,0.9427080154418945
1999-02-26,0.8958330154418945
1999-03-01,0.8203129768371582
1999-03-02,0.8203129768371582
1999-03-03,0.8072919845581055
1999-03-04,0.75
1999-03-05,0.7708330154418945
1999-03-08,0.7539060115814209
1999-03-09,0.7682290077209473
1999-03-10,0.8489580154418945
1999-03-11,0.8229169845581055
1999-03-12,0.7864580154418945
1999-03-15,0.7864580154418945
1999-03-16,0.7864580154418945
1999-03-17,0.7708330154418945
1999-03-18,0.7213540077209473
1999-03-19,0.6197919845581055
1999-03-22,0.5885419845581055
1999-03-23,0.5286459922790527
1999-03-24,0.5859379768371582
1999-03-25,0.625
1999-03-26,0.6132810115814209
1999-03-29,0.6510419845581055
1999-03-30,0.59375
1999-03-31,0.578125
1999-04-01,0.53125
1999-04-05,0.5364580154418945
1999-04-06,0.48958298563957214
1999-04-07,0.421875
1999-04-08,0.46354201436042786
1999-04-09,0.42708298563957214
1999-04-12,0.4296880066394806
1999-04-13,0.44791701436042786
1999-04-14,0.49869799613952637
1999-04-15,0.5182290077209473
1999-04-16,0.5
1999-04-19,0.49869799613952637
1999-04-20,0.5208330154418945
1999-04-21,0.49479201436042786
1999-04-22,0.515625
1999-04-23,0.484375
1999-04-26,0.46614599227905273
1999-04-27,0.4609380066394806
1999-04-28,0.45833298563957214
1999-04-29,0.453125
1999-04-30,0.46744799613952637
1999-05-03,0.47395798563957214
1999-05-04,0.4765630066394806
1999-05-05,0.453125
1999-05-06,0.4375
1999-05-07,0.4296880066394806
1999-05-10,0.4296880066394806
1999-05-11,0.4375
1999-05-12,0.46614599227905273
1999-05-13,0.5
1999-05-14,0.5091149806976318
1999-05-17,0.5833330154418945
1999-05-18,0.6236979961395264
1999-05-19,0.6041669845581055
1999-05-20,0.5481770038604736
1999-05-21,0.546875
1999-05-24,0.5416669845581055
1999-05-25,0.5390629768371582
1999-05-26,0.5299479961395264
1999-05-27,0.5286459922790527
1999-05-28,0.5234379768371582
1999-06-01,0.47916701436042786
1999-06-02,0.4726560115814209
1999-06-03,0.47135400772094727
1999-06-04,0.48177099227905273
1999-06-07,0.5364580154418945
1999-06-08,0.5442709922790527
1999-06-09,0.5494790077209473
1999-06-10,0.53125
1999-06-11,0.5338540077209473
1999-06-14,0.48958298563957214
1999-06-15,0.47395798563957214
1999-06-16,0.5104169845581055
1999-06-17,0.49479201436042786
1999-06-18,0.49479201436042786
1999-06-21,0.4908849895000458
1999-06-22,0.49739599227905273
1999-06-23,0.5234379768371582
1999-06-24,0.5208330154418945
1999-06-25,0.5442709922790527
1999-06-28,0.5338540077209473
1999-06-29,0.5559899806976318
1999-06-30,0.5429689884185791
1999-07-01,0.5208330154418945
1999-07-02,0.5130209922790527
1999-07-06,0.4960939884185791
1999-07-07,0.48958298563957214
1999-07-08,0.46875
1999-07-09,0.46354201436042786
1999-07-12,0.4882810115814209
1999-07-13,0.4804689884185791
1999-07-14,0.4778650104999542
1999-07-15,0.578125
1999-07-16,0.5807290077209473
1999-07-19,0.6132810115814209
1999-07-20,0.5755209922790527
1999-07-21,0.5833330154418945
1999-07-22,0.5885419845581055
1999-07-23,0.5885419845581055
1999-07-26,0.5924479961395264
1999-07-27,0.5859379768371582
1999-07-28,0.5677080154418945
1999-07-29,0.5559899806976318
1999-07-30,0.5598959922790527
1999-08-02,0.5455729961395264
1999-08-03,0.5625
1999-08-04,0.5364580154418945
1999-08-05,0.5208330154418945
1999-08-06,0.515625
1999-08-09,0.5065100193023682
1999-08-10,0.4960939884185791
1999-08-11,0.5117189884185791
1999-08-12,0.5208330154418945
1999-08-13,0.5364580154418945
1999-08-16,0.5429689884185791
1999-08-17,0.53125
1999-08-18,0.53125
1999-08-19,0.5260419845581055
1999-08-20,0.5104169845581055
1999-08-23,0.5052080154418945
1999-08-24,0.48958298563957214
1999-08-25,0.5
1999-08-26,0.5052080154418945
1999-08-27,0.47916701436042786
1999-08-30,0.48958298563957214
1999-08-31,0.5026040077209473
1999-09-01,0.5052080154418945
1999-09-02,0.49739599227905273
1999-09-03,0.5104169845581055
1999-09-07,0.5
1999-09-08,0.49739599227905273
1999-09-09,0.47916701436042786
1999-09-10,0.46875
1999-09-13,0.46354201436042786
1999-09-14,0.49479201436042786
1999-09-15,0.45833298563957214
1999-09-16,0.4596349895000458
1999-09-17,0.47135400772094727
1999-09-20,0.47916701436042786
1999-09-21,0.48177099227905273
1999-09-22,0.5182290077209473
1999-09-23,0.53125
1999-09-24,0.5859379768371582
1999-09-27,0.6210939884185791
1999-09-28,0.640625
1999-09-29,0.640625
1999-09-30,0.6588540077209473
1999-10-01,0.6399739980697632
1999-10-04,0.6627600193023682
1999-10-05,0.6614580154418945
1999-10-06,0.6484379768371582
1999-10-07,0.6536459922790527
1999-10-08,0.6432290077209473
1999-10-11,0.6380209922790527
1999-10-12,0.6171879768371582
1999-10-13,0.5989580154418945
1999-10-14,0.59375
1999-10-15,0.5703129768371582
1999-10-18,0.6770830154418945
1999-10-19,0.8151040077209473
1999-10-20,0.9661459922790527
1999-10-21,0.8802080154418945
1999-10-22,0.9140629768371582
1999-10-25,0.9557290077209473
1999-10-26,0.9635419845581055
1999-10-27,0.9375
1999-10-28,0.9114580154418945
1999-10-29,0.9570310115814209
1999-11-01,1.0598959922790527
1999-11-02,1.1197919845581055
1999-11-03,1.09375
1999-11-04,1.0885419845581055
1999-11-05,1.140625
1999-11-08,1.1041669845581055
1999-11-09,1.0143229961395264
1999-11-10,1.0520830154418945
1999-11-11,1.109375
1999-11-12,1.0833330154418945
1999-11-15,1.0651040077209473
1999-11-16,1.0755209922790527
1999-11-17,0.9947919845581055
1999-11-18,1.0390629768371582
1999-11-19,1.0651040077209473
1999-11-22,1.0807290077209473
1999-11-23,1.1666669845581055
1999-11-24,1.1666669845581055
1999-11-26,1.1901040077209473
1999-11-29,1.2421879768371582
1999-11-30,1.2486979961395264
1999-12-01,1.2057290077209473
1999-12-02,1.2890629768371582
1999-12-03,1.3567709922790527
1999-12-06,1.4348959922790527
1999-12-07,1.4973959922790527
1999-12-08,1.6458330154418945
1999-12-09,1.6666669845581055
1999-12-10,1.640625
1999-12-13,1.6145830154418945
1999-12-14,1.65625
1999-12-15,1.5143229961395264
1999-12-16,1.5208330154418945
1999-12-17,1.5325520038604736
1999-12-20,1.4609379768371582
1999-12-21,1.890625
1999-12-22,2.4375
1999-12-23,2.2760419845581055
1999-12-27,2.0494790077209473
1999-12-28,2.0709640979766846
1999-12-29,2.1223959922790527
1999-12-30,2.3567709922790527
1999-12-31,2.277343988418579
2000-01-03,2.0
2000-01-04,1.9322919845581055
2000-01-05,2.039062976837158
2000-01-06,1.9348959922790527
2000-01-07,1.9583330154418945
2000-01-10,1.996093988418579
2000-01-11,1.9752600193023682
2000-01-12,1.890625
2000-01-13,1.9583330154418945
2000-01-14,1.9010419845581055
2000-01-18,1.6953129768371582
2000-01-19,1.8307290077209473
2000-01-20,1.769531011581421
2000-01-21,1.7083330154418945
2000-01-24,1.828125
2000-01-25,1.8697919845581055
2000-01-26,1.8958330154418945
2000-01-27,1.8958330154418945
2000-01-28,1.8671879768371582
2000-01-31,1.5677080154418945
2000-02-01,1.8333330154418945
2000-02-02,1.9166669845581055
2000-02-03,1.9427080154418945
2000-02-04,2.015625
2000-02-07,2.2630209922790527
2000-02-08,2.5755209922790527
2000-02-09,2.5481770038604736
2000-02-10,2.578125
2000-02-11,2.7083330154418945
2000-02-14,2.6901040077209473
2000-02-15,2.6588540077209473
2000-02-16,2.5833330154418945
2000-02-17,2.5598959922790527
2000-02-18,2.4088540077209473
2000-02-22,2.397135019302368
2000-02-23,2.3736979961395264
2000-02-24,2.2708330154418945
2000-02-25,2.3541669845581055
2000-02-28,2.2486979961395264
2000-02-29,2.273437976837158
2000-03-01,2.2552080154418945
2000-03-02,2.4661459922790527
2000-03-03,2.522135019302368
2000-03-06,2.632812976837158
2000-03-07,2.5520830154418945
2000-03-08,2.5553390979766846
2000-03-09,2.734375
2000-03-10,2.5598959922790527
2000-03-13,2.5
2000-03-14,2.3333330154418945
2000-03-15,2.101562976837158
2000-03-16,2.0416669845581055
2000-03-17,2.34375
2000-03-20,2.367187976837158
2000-03-21,2.4869790077209473
2000-03-22,2.580077886581421
2000-03-23,2.703125
2000-03-24,2.773437976837158
2000-03-27,2.8645830154418945
2000-03-28,2.9114580154418945
2000-03-29,2.75
2000-03-30,2.484375
2000-03-31,2.6041669845581055
2000-04-03,2.25
2000-04-04,2.3463540077209473
2000-04-05,2.1666669845581055
2000-04-06,2.2473959922790527
2000-04-07,2.1770830154418945
2000-04-10,1.8828129768371582
2000-04-11,1.9583330154418945
2000-04-12,1.8333330154418945
2000-04-13,1.7825520038604736
2000-04-14,1.453125
2000-04-17,1.5
2000-04-18,1.59375
2000-04-19,1.7552080154418945
2000-04-20,1.8697919845581055
2000-04-24,1.84375
2000-04-25,1.9088540077209473
2000-04-26,1.8359379768371582
2000-04-27,1.828125
2000-04-28,1.9114580154418945
2000-05-01,2.208983898162842
2000-05-02,2.2630209922790527
2000-05-03,2.0963540077209473
2000-05-04,2.3125
2000-05-05,2.3776040077209473
2000-05-08,2.4791669845581055
2000-05-09,2.4869790077209473
2000-05-10,2.3802080154418945
2000-05-11,2.3645830154418945
2000-05-12,2.359375
2000-05-15,2.53125
2000-05-16,2.5520830154418945
2000-05-17,2.6197919845581055
2000-05-18,2.625
2000-05-19,2.53125
2000-05-22,2.640625
2000-05-23,2.3958330154418945
2000-05-24,2.4166669845581055
2000-05-25,2.2604169845581055
2000-05-26,2.2447919845581055
2000-05-30,2.171875
2000-05-31,2.3333330154418945
2000-06-01,2.3541669845581055
2000-06-02,2.397135019302368
2000-06-05,2.3177080154418945
2000-06-06,2.2838540077209473
2000-06-07,2.234375
2000-06-08,2.2395830154418945
2000-06-09,2.2291669845581055
2000-06-12,2.0963540077209473
2000-06-13,2.0625
2000-06-14,2.0364580154418945
2000-06-15,1.875
2000-06-16,1.96875
2000-06-19,1.9166669845581055
2000-06-20,2.0104169845581055
2000-06-21,1.9472659826278687
2000-06-22,1.734375
2000-06-23,1.7916669845581055
2000-06-26,1.7760419845581055
2000-06-27,1.6953129768371582
2000-06-28,1.625
2000-06-29,1.578125
2000-06-30,1.3828129768371582
2000-07-03,1.40625
2000-07-05,1.3489580154418945
2000-07-06,1.4895830154418945
2000-07-07,1.609375
2000-07-10,1.625
2000-07-11,1.625
2000-07-12,1.5807290077209473
2000-07-13,1.5625
2000-07-14,1.8541669845581055
2000-07-17,1.8229169845581055
2000-07-18,1.953125
2000-07-19,1.8098959922790527
2000-07-20,1.8515629768371582
2000-07-21,1.8385419845581055
2000-07-24,1.7910159826278687
2000-07-25,1.9420570135116577
2000-07-26,1.9739580154418945
2000-07-27,1.953125
2000-07-28,1.734375
2000-07-31,1.7135419845581055
2000-08-01,1.6458330154418945
2000-08-02,1.75
2000-08-03,1.8385419845581055
2000-08-04,1.921875
2000-08-07,1.7760419845581055
2000-08-08,1.7083330154418945
2000-08-09,1.6770830154418945
2000-08-10,1.6979169845581055
2000-08-11,1.7760419845581055
2000-08-14,1.75
2000-08-15,1.6744790077209473
2000-08-16,1.8125
2000-08-17,1.7858070135116577
2000-08-18,1.7838540077209473
2000-08-21,1.7916669845581055
2000-08-22,1.8385419845581055
2000-08-23,1.7760419845581055
2000-08-24,1.7942709922790527
2000-08-25,1.7473959922790527
2000-08-28,1.7447919845581055
2000-08-29,1.6875
2000-08-30,1.8046879768371582
2000-08-31,1.78125
2000-09-01,1.5989580154418945
2000-09-05,1.5651040077209473
2000-09-06,1.3125
2000-09-07,1.4739580154418945
2000-09-08,1.4895830154418945
2000-09-11,1.5442709922790527
2000-09-12,1.5364580154418945
2000-09-13,1.5410159826278687
2000-09-14,1.5234379768371582
2000-09-15,1.5677080154418945
2000-09-18,1.5677080154418945
2000-09-19,1.640625
2000-09-20,1.6927080154418945
2000-09-21,1.71875
2000-09-22,1.7213540077209473
2000-09-25,1.7864580154418945
2000-09-26,1.660156011581421
2000-09-27,1.5729169845581055
2000-09-28,1.6354169845581055
2000-09-29,1.625
2000-10-02,1.6223959922790527
2000-10-03,1.5260419845581055
2000-10-04,1.5
2000-10-05,1.4973959922790527
2000-10-06,1.4609379768371582
2000-10-09,1.4114580154418945
2000-10-10,1.4375
2000-10-11,1.4791669845581055
2000-10-12,1.421875
2000-10-13,1.4635419845581055
2000-10-16,1.4609379768371582
2000-10-17,1.5234379768371582
2000-10-18,1.5416669845581055
2000-10-19,1.6302080154418945
2000-10-20,1.6256510019302368
2000-10-23,1.6119790077209473
2000-10-24,1.6041669845581055
2000-10-25,1.65625
2000-10-26,1.6614580154418945
2000-10-27,1.6510419845581055
2000-10-30,1.6041669845581055
2000-10-31,1.7083330154418945
2000-11-01,1.640625
2000-11-02,1.6640629768371582
2000-11-03,1.7473959922790527
2000-11-06,1.7291669845581055
2000-11-07,1.8645830154418945
2000-11-08,1.75
2000-11-09,1.7708330154418945
2000-11-10,1.7057290077209473
2000-11-13,1.6041669845581055
2000-11-14,1.7734379768371582
2000-11-15,1.7864580154418945
2000-11-16,1.6770830154418945
2000-11-17,1.671875
2000-11-20,1.6510419845581055
2000-11-21,1.6614580154418945
2000-11-22,1.6328129768371582
2000-11-24,1.6197919845581055
2000-11-27,1.6015629768371582
2000-11-28,1.5677080154418945
2000-11-29,1.5416669845581055
2000-11-30,1.5416669845581055
2000-12-01,1.609375
2000-12-04,1.6145830154418945
2000-12-05,1.8489580154418945
2000-12-06,1.7447919845581055
2000-12-07,1.640625
2000-12-08,1.6744790077209473
2000-12-11,1.6868489980697632
2000-12-12,1.6458330154418945
2000-12-13,1.5807290077209473
2000-12-14,1.5833330154418945
2000-12-15,1.5442709922790527
2000-12-18,1.5364580154418945
2000-12-19,1.5234379768371582
2000-12-20,1.421875
2000-12-21,1.4166669845581055
2000-12-22,1.4420570135116577
2000-12-26,1.3697919845581055
2000-12-27,1.2864580154418945
2000-12-28,1.4427080154418945
2000-12-29,1.5130209922790527
2001-01-02,1.3802080154418945
2001-01-03,1.6354169845581055
2001-01-04,1.6536459922790527
2001-01-05,1.4479169845581055
2001-01-08,1.390625
2001-01-09,1.4921879768371582
2001-01-10,1.484375
2001-01-11,1.6041669845581055
2001-01-12,1.6614580154418945
2001-01-16,1.8515629768371582
2001-01-17,1.9166669845581055
2001-01-18,1.9739580154418945
2001-01-19,2.037108898162842
2001-01-22,1.9817709922790527
2001-01-23,2.0755209922790527
2001-01-24,2.09375
2001-01-25,2.0885419845581055
2001-01-26,1.96875
2001-01-29,2.03125
2001-01-30,2.0885419845581055
2001-01-31,2.0520830154418945
2001-02-01,2.0677080154418945
2001-02-02,1.9583330154418945
2001-02-05,1.9375
2001-02-06,1.9947919845581055
2001-02-07,1.9192709922790527
2001-02-08,1.9010419845581055
2001-02-09,1.8723959922790527
2001-02-12,1.8385419845581055
2001-02-13,1.7708330154418945
2001-02-14,1.6770830154418945
2001-02-15,1.7421879768371582
2001-02-16,1.7135419845581055
2001-02-20,1.8333330154418945
2001-02-21,1.8033850193023682
2001-02-22,1.7083330154418945
2001-02-23,1.7291669845581055
2001-02-26,1.75
2001-02-27,1.734375
2001-02-28,1.75
2001-03-01,1.7604169845581055
2001-03-02,1.7239580154418945
2001-03-05,1.6614580154418945
2001-03-06,1.7083330154418945
2001-03-07,1.6875
2001-03-08,1.6848959922790527
2001-03-09,1.6770830154418945
2001-03-12,1.5833330154418945
2001-03-13,1.570963978767395
2001-03-14,1.46875
2001-03-15,1.4583330154418945
2001-03-16,1.34375
2001-03-19,1.453125
2001-03-20,1.4479169845581055
2001-03-21,1.4798179864883423
2001-03-22,1.546875
2001-03-23,1.5182290077209473
2001-03-26,1.5
2001-03-27,1.4739580154418945
2001-03-28,1.3808590173721313
2001-03-29,1.1822919845581055
2001-03-30,1.2526040077209473
2001-04-02,1.3776040077209473
2001-04-03,1.3932290077209473
2001-04-04,1.40625
2001-04-05,1.5520830154418945
2001-04-06,1.4973959922790527
2001-04-09,1.4166669845581055
2001-04-10,1.5416669845581055
2001-04-11,1.4016669988632202
2001-04-12,1.386667013168335
2001-04-16,1.3116669654846191
2001-04-17,1.5770829916000366
2001-04-18,1.8362499475479126
2001-04-19,1.9270830154418945
2001-04-20,1.738332986831665
2001-04-23,1.65625
2001-04-24,1.5833330154418945
2001-04-25,1.6579170227050781
2001-04-26,1.6425000429153442
2001-04-27,1.6283329725265503
2001-04-30,1.761667013168335
2001-05-01,1.7908329963684082
2001-05-02,1.8041670322418213
2001-05-03,1.803333044052124
2001-05-04,1.7770830392837524
2001-05-07,1.7429169416427612
2001-05-08,1.7262500524520874
2001-05-09,1.6675000190734863
2001-05-10,1.7041670083999634
2001-05-11,1.7174999713897705
2001-05-14,1.6620830297470093
2001-05-15,1.6891670227050781
2001-05-16,1.7237499952316284
2001-05-17,1.7533329725265503
2001-05-18,1.7687499523162842
2001-05-21,1.8304170370101929
2001-05-22,1.8470829725265503
2001-05-23,1.8125
2001-05-24,1.8637499809265137
2001-05-25,1.834583044052124
2001-05-29,1.773332953453064
2001-05-30,1.6666669845581055
2001-05-31,1.7004170417785645
2001-06-01,1.699167013168335
2001-06-04,1.7083330154418945
2001-06-05,1.7799999713897705
2001-06-06,1.8020830154418945
2001-06-07,1.8075000047683716
2001-06-08,1.8362499475479126
2001-06-11,1.8291670083999634
2001-06-12,1.8562500476837158
2001-06-13,1.8404170274734497
2001-06-14,1.7012499570846558
2001-06-15,1.6333329677581787
2001-06-18,1.5583330392837524
2001-06-19,1.5829169750213623
2001-06-20,1.6958329677581787
2001-06-21,1.6779170036315918
2001-06-22,1.6316670179367065
2001-06-25,1.6041669845581055
2001-06-26,1.65625
2001-06-27,1.7208329439163208
2001-06-28,1.743749976158142
2001-06-29,1.7687499523162842
2001-07-02,1.7454169988632202
2001-07-03,1.738332986831665
2001-07-05,1.6124999523162842
2001-07-06,1.6395829916000366
2001-07-09,1.631250023841858
2001-07-10,1.6104170083999634
2001-07-11,1.6258330345153809
2001-07-12,1.789167046546936
2001-07-13,1.7708330154418945
2001-07-16,1.7520829439163208
2001-07-17,1.8404170274734497
2001-07-18,1.8416670560836792
2001-07-19,1.774999976158142
2001-07-20,1.7583329677581787
2001-07-23,1.8104170560836792
2001-07-24,1.832082986831665
2001-07-25,1.8395830392837524
2001-07-26,1.878749966621399
2001-07-27,1.8979170322418213
2001-07-30,1.8720829486846924
2001-07-31,1.84375
2001-08-01,1.875
2001-08-02,1.8912500143051147
2001-08-03,1.8533329963684082
2001-08-06,1.7854169607162476
2001-08-07,1.7937500476837158
2001-08-08,1.6950000524520874
2001-08-09,1.7512500286102295
2001-08-10,1.8158329725265503
2001-08-13,1.8125
2001-08-14,1.84375
2001-08-15,1.7333329916000366
2001-08-16,1.7112499475479126
2001-08-17,1.71875
2001-08-20,1.7291669845581055
2001-08-21,1.712499976158142
2001-08-22,1.71875
2001-08-23,1.725000023841858
2001-08-24,1.7379169464111328
2001-08-27,1.7233330011367798
2001-08-28,1.7454169988632202
2001-08-29,1.7358330488204956
2001-08-30,1.7300000190734863
2001-08-31,1.7620830535888672
2001-09-04,1.7358330488204956
2001-09-05,1.7291669845581055
2001-09-06,1.7000000476837158
2001-09-07,1.5537500381469727
2001-09-10,1.556249976158142
2001-09-17,1.372499942779541
2001-09-18,1.2908329963684082
2001-09-19,1.2483329772949219
2001-09-20,0.949167013168335
2001-09-21,0.9225000143051147
2001-09-24,0.9375
2001-09-25,0.9166669845581055
2001-09-26,0.8987500071525574
2001-09-27,0.8725000023841858
2001-09-28,0.9333329796791077
2001-10-01,0.8658329844474792
2001-10-02,0.8541669845581055
2001-10-03,0.8516669869422913
2001-10-04,0.956250011920929
2001-10-05,0.9516670107841492
2001-10-08,0.8333330154418945
2001-10-09,0.8458330035209656
2001-10-10,0.875
2001-10-11,1.0383330583572388
2001-10-12,1.0004169940948486
2001-10-15,1.0
2001-10-16,1.118749976158142
2001-10-17,1.1924999952316284
2001-10-18,1.1391669511795044
2001-10-19,1.122499942779541
2001-10-22,1.1479170322418213
2001-10-23,1.1691670417785645
2001-10-24,1.1666669845581055
2001-10-25,1.1462500095367432
2001-10-26,1.2949999570846558
2001-10-29,1.2883330583572388
2001-10-30,1.1666669845581055
2001-10-31,1.175832986831665
2001-11-01,1.1916669607162476
2001-11-02,1.1708329916000366
2001-11-05,1.1787500381469727
2001-11-06,1.2145830392837524
2001-11-07,1.2441669702529907
2001-11-08,1.2533329725265503
2001-11-09,1.256250023841858
2001-11-12,1.2379169464111328
2001-11-13,1.2899999618530273
2001-11-14,1.2770830392837524
2001-11-15,1.3962500095367432
2001-11-16,1.3537499904632568
2001-11-19,1.3916670083999634
2001-11-20,1.3537499904632568
2001-11-21,1.367082953453064
2001-11-23,1.355417013168335
2001-11-26,1.3729170560836792
2001-11-27,1.4358329772949219
2001-11-28,1.399999976158142
2001-11-29,1.3958330154418945
2001-11-30,1.3337500095367432
2001-12-03,1.3624999523162842
2001-12-04,1.4424999952316284
2001-12-05,1.6441669464111328
2001-12-06,1.665416955947876
2001-12-07,1.6520830392837524
2001-12-10,1.6233329772949219
2001-12-11,1.6558330059051514
2001-12-12,1.6258330345153809
2001-12-13,1.6558330059051514
2001-12-14,1.6279170513153076
2001-12-17,1.6479170322418213
2001-12-18,1.6887500286102295
2001-12-19,1.7291669845581055
2001-12-20,1.7504169940948486
2001-12-21,1.8145829439163208
2001-12-24,1.8595830202102661
2001-12-26,1.8791669607162476
2001-12-27,1.8354170322418213
2001-12-28,1.789167046546936
2001-12-31,1.7074999809265137
2002-01-02,1.5983330011367798
2002-01-03,1.6370830535888672
2002-01-04,1.6354169845581055
2002-01-07,1.571666955947876
2002-01-08,1.6166670322418213
2002-01-09,1.5895830392837524
2002-01-10,1.5283329486846924
2002-01-11,1.5625
2002-01-14,1.5829169750213623
2002-01-15,1.5512499809265137
2002-01-16,1.537500023841858
2002-01-17,1.5708329677581787
2002-01-18,1.4850000143051147
2002-01-22,1.4958330392837524
2002-01-23,1.4983329772949219
2002-01-24,1.5208330154418945
2002-01-25,1.5416669845581055
2002-01-28,1.5416669845581055
2002-01-29,1.40625
2002-01-30,1.4333330392837524
2002-01-31,1.5295829772949219
2002-02-01,1.5408329963684082
2002-02-04,1.440000057220459
2002-02-05,1.4708329439163208
2002-02-06,1.4095829725265503
2002-02-07,1.3754169940948486
2002-02-08,1.4445830583572388
2002-02-11,1.4075000286102295
2002-02-12,1.4220830202102661
2002-02-13,1.4808330535888672
