,AMCX
2011-11-01,31.260000228881836
2011-11-02,32.7599983215332
2011-11-03,33.45000076293945
2011-11-04,33.25
2011-11-07,33.150001525878906
2011-11-08,32.97999954223633
2011-11-09,32.529998779296875
2011-11-10,34.41999816894531
2011-11-11,36.79999923706055
2011-11-14,36.349998474121094
2011-11-15,36.970001220703125
2011-11-16,36.779998779296875
2011-11-17,37.13999938964844
2011-11-18,37.369998931884766
2011-11-21,37.119998931884766
2011-11-22,35.869998931884766
2011-11-23,34.599998474121094
2011-11-25,33.599998474121094
2011-11-28,35.20000076293945
2011-11-29,35.310001373291016
2011-11-30,36.0
2011-12-01,35.810001373291016
2011-12-02,34.65999984741211
2011-12-05,35.150001525878906
2011-12-06,35.0099983215332
2011-12-07,36.060001373291016
2011-12-08,35.70000076293945
2011-12-09,36.25
2011-12-12,35.459999084472656
2011-12-13,35.90999984741211
2011-12-14,35.0
2011-12-15,36.220001220703125
2011-12-16,36.4900016784668
2011-12-19,37.0
2011-12-20,37.130001068115234
2011-12-21,36.810001373291016
2011-12-22,36.7400016784668
2011-12-23,37.040000915527344
2011-12-27,37.09000015258789
2011-12-28,37.2400016784668
2011-12-29,37.2599983215332
2011-12-30,37.58000183105469
2012-01-03,37.34000015258789
2012-01-04,37.70000076293945
2012-01-05,38.25
2012-01-06,38.29999923706055
2012-01-09,38.56999969482422
2012-01-10,38.75
2012-01-11,39.2400016784668
2012-01-12,39.75
2012-01-13,39.68000030517578
2012-01-17,39.33000183105469
2012-01-18,40.20000076293945
2012-01-19,42.02000045776367
2012-01-20,41.81999969482422
2012-01-23,41.70000076293945
2012-01-24,41.790000915527344
2012-01-25,41.88999938964844
2012-01-26,41.81999969482422
2012-01-27,42.209999084472656
2012-01-30,41.619998931884766
2012-01-31,42.7599983215332
2012-02-01,42.95000076293945
2012-02-02,42.0099983215332
2012-02-03,42.2599983215332
2012-02-06,42.13999938964844
2012-02-07,42.380001068115234
2012-02-08,42.849998474121094
2012-02-09,42.900001525878906
2012-02-10,42.189998626708984
2012-02-13,42.63999938964844
2012-02-14,43.0099983215332
2012-02-15,42.93000030517578
2012-02-16,44.2599983215332
2012-02-17,45.310001373291016
2012-02-21,44.45000076293945
2012-02-22,44.119998931884766
2012-02-23,44.93000030517578
2012-02-24,45.279998779296875
2012-02-27,45.470001220703125
2012-02-28,45.459999084472656
2012-02-29,45.38999938964844
2012-03-01,46.04999923706055
2012-03-02,45.29999923706055
2012-03-05,45.310001373291016
2012-03-06,44.150001525878906
2012-03-07,44.29999923706055
2012-03-08,44.560001373291016
2012-03-09,45.689998626708984
2012-03-12,45.619998931884766
2012-03-13,45.959999084472656
2012-03-14,46.040000915527344
2012-03-15,44.0
2012-03-16,43.79999923706055
2012-03-19,44.400001525878906
2012-03-20,43.849998474121094
2012-03-21,45.2599983215332
2012-03-22,44.75
2012-03-23,44.65999984741211
2012-03-26,44.31999969482422
2012-03-27,44.13999938964844
2012-03-28,44.43000030517578
2012-03-29,44.22999954223633
2012-03-30,44.630001068115234
2012-04-02,44.06999969482422
2012-04-03,43.66999816894531
2012-04-04,43.290000915527344
2012-04-05,43.529998779296875
2012-04-09,43.369998931884766
2012-04-10,41.650001525878906
2012-04-11,42.5099983215332
2012-04-12,42.75
2012-04-13,42.720001220703125
2012-04-16,42.65999984741211
2012-04-17,42.97999954223633
2012-04-18,43.0
2012-04-19,42.220001220703125
2012-04-20,42.88999938964844
2012-04-23,42.849998474121094
2012-04-24,42.540000915527344
2012-04-25,42.970001220703125
2012-04-26,43.0
2012-04-27,42.90999984741211
2012-04-30,42.529998779296875
2012-05-01,42.45000076293945
2012-05-02,43.849998474121094
2012-05-03,44.560001373291016
2012-05-04,43.119998931884766
2012-05-07,41.470001220703125
2012-05-08,40.34000015258789
2012-05-09,39.619998931884766
2012-05-10,40.5
2012-05-11,41.70000076293945
2012-05-14,42.349998474121094
2012-05-15,42.43000030517578
2012-05-16,42.18000030517578
2012-05-17,40.0
2012-05-18,39.63999938964844
2012-05-21,39.79999923706055
2012-05-22,38.709999084472656
2012-05-23,38.529998779296875
2012-05-24,38.880001068115234
2012-05-25,39.040000915527344
2012-05-29,39.0099983215332
2012-05-30,38.15999984741211
2012-05-31,38.59000015258789
2012-06-01,37.08000183105469
2012-06-04,38.11000061035156
2012-06-05,38.22999954223633
2012-06-06,38.970001220703125
2012-06-07,38.2400016784668
2012-06-08,38.27000045776367
2012-06-11,37.68000030517578
2012-06-12,37.88999938964844
2012-06-13,38.380001068115234
2012-06-14,38.34000015258789
2012-06-15,38.470001220703125
2012-06-18,38.310001373291016
2012-06-19,38.599998474121094
2012-06-20,39.619998931884766
2012-06-21,38.060001373291016
2012-06-22,37.63999938964844
2012-06-25,36.66999816894531
2012-06-26,36.4900016784668
2012-06-27,36.540000915527344
2012-06-28,36.0099983215332
2012-06-29,35.54999923706055
2012-07-02,39.20000076293945
2012-07-03,38.9900016784668
2012-07-05,38.66999816894531
2012-07-06,38.619998931884766
2012-07-09,39.5099983215332
2012-07-10,39.869998931884766
2012-07-11,40.72999954223633
2012-07-12,41.29999923706055
2012-07-13,42.59000015258789
2012-07-16,42.4900016784668
2012-07-17,42.560001373291016
2012-07-18,42.75
2012-07-19,43.13999938964844
2012-07-20,43.27000045776367
2012-07-23,42.849998474121094
2012-07-24,43.06999969482422
2012-07-25,43.560001373291016
2012-07-26,42.849998474121094
2012-07-27,43.13999938964844
2012-07-30,43.099998474121094
2012-07-31,43.36000061035156
2012-08-01,42.72999954223633
2012-08-02,42.79999923706055
2012-08-03,43.290000915527344
2012-08-06,43.560001373291016
2012-08-07,44.349998474121094
2012-08-08,43.34000015258789
2012-08-09,44.0
2012-08-10,43.4900016784668
2012-08-13,43.11000061035156
2012-08-14,41.15999984741211
2012-08-15,41.06999969482422
2012-08-16,40.86000061035156
2012-08-17,40.619998931884766
2012-08-20,40.060001373291016
2012-08-21,39.630001068115234
2012-08-22,39.400001525878906
2012-08-23,39.0099983215332
2012-08-24,39.04999923706055
2012-08-27,38.86000061035156
2012-08-28,38.529998779296875
2012-08-29,38.959999084472656
2012-08-30,39.06999969482422
2012-08-31,39.34000015258789
2012-09-04,39.45000076293945
2012-09-05,39.77000045776367
2012-09-06,40.619998931884766
2012-09-07,40.5
2012-09-10,40.849998474121094
2012-09-11,41.52000045776367
2012-09-12,41.5099983215332
2012-09-13,41.099998474121094
2012-09-14,41.810001373291016
2012-09-17,41.040000915527344
2012-09-18,40.56999969482422
2012-09-19,41.25
2012-09-20,42.0099983215332
2012-09-21,42.619998931884766
2012-09-24,42.5
2012-09-25,42.060001373291016
2012-09-26,42.369998931884766
2012-09-27,43.380001068115234
2012-09-28,43.52000045776367
2012-10-01,43.31999969482422
2012-10-02,43.290000915527344
2012-10-03,43.52000045776367
2012-10-04,43.5
2012-10-05,43.130001068115234
2012-10-08,42.75
2012-10-09,41.91999816894531
2012-10-10,41.369998931884766
2012-10-11,41.77000045776367
2012-10-12,41.459999084472656
2012-10-15,42.349998474121094
2012-10-16,43.34000015258789
2012-10-17,43.560001373291016
2012-10-18,45.27000045776367
2012-10-19,45.529998779296875
2012-10-22,47.29999923706055
2012-10-23,45.95000076293945
2012-10-24,45.380001068115234
2012-10-25,45.97999954223633
2012-10-26,46.7599983215332
2012-10-31,46.72999954223633
2012-11-01,48.52000045776367
2012-11-02,48.880001068115234
2012-11-05,47.81999969482422
2012-11-06,48.380001068115234
2012-11-07,48.439998626708984
2012-11-08,52.56999969482422
2012-11-09,52.060001373291016
2012-11-12,51.0
2012-11-13,50.720001220703125
2012-11-14,49.2400016784668
2012-11-15,50.61000061035156
2012-11-16,50.81999969482422
2012-11-19,51.279998779296875
2012-11-20,50.9900016784668
2012-11-21,51.130001068115234
2012-11-23,51.400001525878906
2012-11-26,51.119998931884766
2012-11-27,50.83000183105469
2012-11-28,51.11000061035156
2012-11-29,51.459999084472656
2012-11-30,52.7599983215332
2012-12-03,53.0
2012-12-04,52.25
2012-12-05,52.40999984741211
2012-12-06,52.4900016784668
2012-12-07,52.40999984741211
2012-12-10,52.84000015258789
2012-12-11,52.7599983215332
2012-12-12,52.279998779296875
2012-12-13,51.11000061035156
2012-12-14,50.689998626708984
2012-12-17,51.09000015258789
2012-12-18,50.599998474121094
2012-12-19,49.70000076293945
2012-12-20,49.400001525878906
2012-12-21,49.86000061035156
2012-12-24,50.060001373291016
2012-12-26,49.63999938964844
2012-12-27,49.75
2012-12-28,49.18000030517578
2012-12-31,49.5
2013-01-02,51.0
2013-01-03,51.33000183105469
2013-01-04,51.220001220703125
2013-01-07,50.75
2013-01-08,51.400001525878906
2013-01-09,53.77000045776367
2013-01-10,53.029998779296875
2013-01-11,53.20000076293945
2013-01-14,53.95000076293945
2013-01-15,54.41999816894531
2013-01-16,54.52000045776367
2013-01-17,55.560001373291016
2013-01-18,56.11000061035156
2013-01-22,56.619998931884766
2013-01-23,56.65999984741211
2013-01-24,57.43000030517578
2013-01-25,58.15999984741211
2013-01-28,58.29999923706055
2013-01-29,57.54999923706055
2013-01-30,56.84000015258789
2013-01-31,56.970001220703125
2013-02-01,58.54999923706055
2013-02-04,57.83000183105469
2013-02-05,57.709999084472656
2013-02-06,57.54999923706055
2013-02-07,57.779998779296875
2013-02-08,58.11000061035156
2013-02-11,57.939998626708984
2013-02-12,58.689998626708984
2013-02-13,59.7599983215332
2013-02-14,59.439998626708984
2013-02-15,59.68000030517578
2013-02-19,58.9900016784668
2013-02-20,59.68000030517578
2013-02-21,58.970001220703125
2013-02-22,59.040000915527344
2013-02-25,58.06999969482422
2013-02-26,56.0
2013-02-27,57.029998779296875
2013-02-28,57.400001525878906
2013-03-01,56.9900016784668
2013-03-04,57.13999938964844
2013-03-05,58.25
2013-03-06,58.70000076293945
2013-03-07,58.86000061035156
2013-03-08,59.27000045776367
2013-03-11,59.849998474121094
2013-03-12,59.25
2013-03-13,59.290000915527344
2013-03-14,59.7400016784668
2013-03-15,61.310001373291016
2013-03-18,61.70000076293945
2013-03-19,61.06999969482422
2013-03-20,61.310001373291016
2013-03-21,60.880001068115234
2013-03-22,61.779998779296875
2013-03-25,62.310001373291016
2013-03-26,62.68000030517578
2013-03-27,62.7599983215332
2013-03-28,63.220001220703125
2013-04-01,61.86000061035156
2013-04-02,61.66999816894531
2013-04-03,60.459999084472656
2013-04-04,62.540000915527344
2013-04-05,63.2400016784668
2013-04-08,64.33000183105469
2013-04-09,64.61000061035156
2013-04-10,65.04000091552734
2013-04-11,65.27999877929688
2013-04-12,65.81999969482422
2013-04-15,64.26000213623047
2013-04-16,65.33999633789062
2013-04-17,64.70999908447266
2013-04-18,63.279998779296875
2013-04-19,64.06999969482422
2013-04-22,64.69999694824219
2013-04-23,65.8499984741211
2013-04-24,64.0
2013-04-25,63.40999984741211
2013-04-26,63.43000030517578
2013-04-29,63.650001525878906
2013-04-30,63.0099983215332
2013-05-01,63.16999816894531
2013-05-02,63.43000030517578
2013-05-03,64.0199966430664
2013-05-06,64.19999694824219
2013-05-07,65.0999984741211
2013-05-08,64.6500015258789
2013-05-09,66.44000244140625
2013-05-10,66.63999938964844
2013-05-13,66.38999938964844
2013-05-14,66.4000015258789
2013-05-15,66.19000244140625
2013-05-16,65.83999633789062
2013-05-17,66.44000244140625
2013-05-20,66.27999877929688
2013-05-21,67.72000122070312
2013-05-22,67.05000305175781
2013-05-23,66.69000244140625
2013-05-24,65.9000015258789
2013-05-28,67.41000366210938
2013-05-29,66.80999755859375
2013-05-30,65.41999816894531
2013-05-31,64.0199966430664
2013-06-03,63.84000015258789
2013-06-04,63.720001220703125
2013-06-05,62.09000015258789
2013-06-06,63.81999969482422
2013-06-07,65.37999725341797
2013-06-10,65.38999938964844
2013-06-11,64.72000122070312
2013-06-12,63.43000030517578
2013-06-13,64.0
2013-06-14,63.86000061035156
2013-06-17,63.709999084472656
2013-06-18,64.19000244140625
2013-06-19,64.66000366210938
2013-06-20,63.45000076293945
2013-06-21,63.439998626708984
2013-06-24,62.27000045776367
2013-06-25,63.630001068115234
2013-06-26,63.7400016784668
2013-06-27,64.75
2013-06-28,65.33000183105469
2013-07-01,65.5199966430664
2013-07-02,65.7699966430664
2013-07-03,66.0
2013-07-05,66.83999633789062
2013-07-08,68.5999984741211
2013-07-09,68.33999633789062
2013-07-10,68.04000091552734
2013-07-11,68.66999816894531
2013-07-12,68.5999984741211
2013-07-15,68.58999633789062
2013-07-16,68.04000091552734
2013-07-17,67.66999816894531
2013-07-18,68.73999786376953
2013-07-19,69.2699966430664
2013-07-22,69.16999816894531
2013-07-23,68.58999633789062
2013-07-24,68.36000061035156
2013-07-25,68.44000244140625
2013-07-26,67.88999938964844
2013-07-29,67.93000030517578
2013-07-30,67.0199966430664
2013-07-31,68.26000213623047
2013-08-01,69.4000015258789
2013-08-02,69.44999694824219
2013-08-05,69.41000366210938
2013-08-06,70.83999633789062
2013-08-07,71.1500015258789
2013-08-08,66.9000015258789
2013-08-09,65.4800033569336
2013-08-12,67.66999816894531
2013-08-13,68.22000122070312
2013-08-14,66.44999694824219
2013-08-15,64.6500015258789
2013-08-16,65.66000366210938
2013-08-19,65.0199966430664
2013-08-20,65.69999694824219
2013-08-21,64.16999816894531
2013-08-22,64.63999938964844
2013-08-23,64.69999694824219
2013-08-26,63.22999954223633
2013-08-27,61.66999816894531
2013-08-28,61.31999969482422
2013-08-29,63.290000915527344
2013-08-30,61.97999954223633
2013-09-03,61.72999954223633
2013-09-04,62.400001525878906
2013-09-05,62.75
2013-09-06,62.540000915527344
2013-09-09,63.529998779296875
2013-09-10,63.5099983215332
2013-09-11,62.790000915527344
2013-09-12,62.599998474121094
2013-09-13,62.38999938964844
2013-09-16,62.7400016784668
2013-09-17,65.5
2013-09-18,66.41000366210938
2013-09-19,67.11000061035156
2013-09-20,67.51000213623047
2013-09-23,66.02999877929688
2013-09-24,66.58999633789062
2013-09-25,65.87000274658203
2013-09-26,66.44999694824219
2013-09-27,66.87999725341797
2013-09-30,68.5
2013-10-01,69.3499984741211
2013-10-02,67.98999786376953
2013-10-03,66.94000244140625
2013-10-04,68.23999786376953
2013-10-07,66.76000213623047
2013-10-08,65.13999938964844
2013-10-09,63.150001525878906
2013-10-10,64.16999816894531
2013-10-11,65.94999694824219
2013-10-14,66.94999694824219
2013-10-15,69.19000244140625
2013-10-16,70.04000091552734
2013-10-17,70.73999786376953
2013-10-18,69.98999786376953
2013-10-21,70.76000213623047
2013-10-22,71.54000091552734
2013-10-23,71.37000274658203
2013-10-24,69.68000030517578
2013-10-25,70.36000061035156
2013-10-28,69.9000015258789
2013-10-29,69.66999816894531
2013-10-30,68.25
2013-10-31,70.08999633789062
2013-11-01,71.70999908447266
2013-11-04,72.16000366210938
2013-11-05,72.01000213623047
2013-11-06,72.3499984741211
2013-11-07,68.1500015258789
2013-11-08,66.75
2013-11-11,66.20999908447266
2013-11-12,66.47000122070312
2013-11-13,66.0999984741211
2013-11-14,65.98999786376953
2013-11-15,65.2300033569336
2013-11-18,64.0
2013-11-19,63.29999923706055
2013-11-20,62.61000061035156
2013-11-21,62.84000015258789
2013-11-22,64.83000183105469
2013-11-25,64.05999755859375
2013-11-26,63.91999816894531
2013-11-27,64.29000091552734
2013-11-29,64.19000244140625
2013-12-02,64.83000183105469
2013-12-03,63.880001068115234
2013-12-04,64.31999969482422
2013-12-05,63.459999084472656
2013-12-06,63.540000915527344
2013-12-09,62.70000076293945
2013-12-10,63.310001373291016
2013-12-11,64.9800033569336
2013-12-12,65.04000091552734
2013-12-13,64.5199966430664
2013-12-16,63.689998626708984
2013-12-17,63.220001220703125
2013-12-18,62.689998626708984
2013-12-19,63.310001373291016
2013-12-20,64.56999969482422
2013-12-23,66.01000213623047
2013-12-24,66.52999877929688
2013-12-26,66.68000030517578
2013-12-27,66.95999908447266
2013-12-30,67.52999877929688
2013-12-31,68.11000061035156
2014-01-02,66.08999633789062
2014-01-03,66.70999908447266
2014-01-06,66.0
2014-01-07,66.87000274658203
2014-01-08,67.54000091552734
2014-01-09,68.08000183105469
2014-01-10,69.1500015258789
2014-01-13,69.18000030517578
2014-01-14,69.45999908447266
2014-01-15,69.88999938964844
2014-01-16,69.37000274658203
2014-01-17,69.19999694824219
2014-01-21,67.0199966430664
2014-01-22,67.62999725341797
2014-01-23,67.4800033569336
2014-01-24,65.66000366210938
2014-01-27,65.61000061035156
2014-01-28,65.2699966430664
2014-01-29,64.80999755859375
2014-01-30,65.72000122070312
2014-01-31,64.44000244140625
2014-02-03,61.400001525878906
2014-02-04,62.70000076293945
2014-02-05,64.0
2014-02-06,64.94999694824219
2014-02-07,63.63999938964844
2014-02-10,64.88999938964844
2014-02-11,65.6500015258789
2014-02-12,66.91999816894531
2014-02-13,66.69000244140625
2014-02-14,67.37000274658203
2014-02-18,67.55000305175781
2014-02-19,67.7300033569336
2014-02-20,68.37999725341797
2014-02-21,69.41000366210938
2014-02-24,70.06999969482422
2014-02-25,70.44999694824219
2014-02-26,69.61000061035156
2014-02-27,73.75
2014-02-28,76.0199966430664
2014-03-03,75.62999725341797
2014-03-04,76.37999725341797
2014-03-05,76.56999969482422
2014-03-06,77.4000015258789
2014-03-07,77.12999725341797
2014-03-10,76.51000213623047
2014-03-11,75.29000091552734
2014-03-12,75.5
2014-03-13,73.75
2014-03-14,74.4000015258789
2014-03-17,74.5999984741211
2014-03-18,76.69000244140625
2014-03-19,75.18000030517578
2014-03-20,75.30999755859375
2014-03-21,76.43000030517578
2014-03-24,73.81999969482422
2014-03-25,73.27999877929688
2014-03-26,72.0199966430664
2014-03-27,70.97000122070312
2014-03-28,72.02999877929688
2014-03-31,73.08000183105469
2014-04-01,74.3499984741211
2014-04-02,75.56999969482422
2014-04-03,76.18000030517578
2014-04-04,73.98999786376953
2014-04-07,70.63999938964844
2014-04-08,70.30000305175781
2014-04-09,71.55000305175781
2014-04-10,70.0199966430664
2014-04-11,68.58999633789062
2014-04-14,67.19999694824219
2014-04-15,66.80000305175781
2014-04-16,69.01000213623047
2014-04-17,68.80000305175781
2014-04-21,69.6500015258789
2014-04-22,68.69000244140625
2014-04-23,68.41999816894531
2014-04-24,67.6500015258789
2014-04-25,67.91999816894531
2014-04-28,65.97000122070312
2014-04-29,64.9800033569336
2014-04-30,65.66999816894531
2014-05-01,65.62000274658203
2014-05-02,65.44000244140625
2014-05-05,66.66000366210938
2014-05-06,65.87999725341797
2014-05-07,65.5199966430664
2014-05-08,59.970001220703125
2014-05-09,58.0
2014-05-12,58.68000030517578
2014-05-13,59.22999954223633
2014-05-14,58.45000076293945
2014-05-15,58.70000076293945
2014-05-16,59.52000045776367
2014-05-19,60.0
2014-05-20,59.83000183105469
2014-05-21,60.599998474121094
2014-05-22,60.95000076293945
2014-05-23,61.040000915527344
2014-05-27,61.90999984741211
2014-05-28,61.720001220703125
2014-05-29,62.029998779296875
2014-05-30,61.880001068115234
2014-06-02,62.279998779296875
2014-06-03,60.72999954223633
2014-06-04,59.560001373291016
2014-06-05,61.16999816894531
2014-06-06,61.220001220703125
2014-06-09,60.7400016784668
2014-06-10,60.650001525878906
2014-06-11,60.380001068115234
2014-06-12,60.25
2014-06-13,59.9900016784668
2014-06-16,60.25
2014-06-17,61.310001373291016
2014-06-18,60.77000045776367
2014-06-19,62.04999923706055
2014-06-20,61.25
2014-06-23,60.65999984741211
2014-06-24,60.619998931884766
2014-06-25,60.810001373291016
2014-06-26,60.5099983215332
2014-06-27,60.119998931884766
2014-06-30,61.4900016784668
2014-07-01,62.18000030517578
2014-07-02,62.04999923706055
2014-07-03,62.90999984741211
2014-07-07,61.54999923706055
2014-07-08,60.02000045776367
2014-07-09,60.72999954223633
2014-07-10,60.650001525878906
2014-07-11,60.75
2014-07-14,61.16999816894531
2014-07-15,60.880001068115234
2014-07-16,63.61000061035156
2014-07-17,64.83000183105469
2014-07-18,65.38999938964844
2014-07-21,63.65999984741211
2014-07-22,63.41999816894531
2014-07-23,62.959999084472656
2014-07-24,62.5
2014-07-25,61.65999984741211
2014-07-28,61.5099983215332
2014-07-29,61.33000183105469
2014-07-30,61.060001373291016
2014-07-31,59.869998931884766
2014-08-01,59.220001220703125
2014-08-04,59.9900016784668
2014-08-05,59.400001525878906
2014-08-06,59.56999969482422
2014-08-07,58.29999923706055
2014-08-08,58.95000076293945
2014-08-11,59.849998474121094
2014-08-12,59.619998931884766
2014-08-13,60.5
2014-08-14,60.900001525878906
2014-08-15,60.95000076293945
2014-08-18,61.880001068115234
2014-08-19,61.95000076293945
2014-08-20,62.83000183105469
2014-08-21,63.29999923706055
2014-08-22,62.91999816894531
2014-08-25,63.459999084472656
2014-08-26,63.84000015258789
2014-08-27,63.45000076293945
2014-08-28,62.939998626708984
2014-08-29,62.58000183105469
2014-09-02,64.11000061035156
2014-09-03,65.06999969482422
2014-09-04,64.45999908447266
2014-09-05,64.83000183105469
2014-09-08,65.1500015258789
2014-09-09,63.400001525878906
2014-09-10,62.689998626708984
2014-09-11,62.52000045776367
2014-09-12,62.16999816894531
2014-09-15,62.04999923706055
2014-09-16,62.15999984741211
2014-09-17,61.13999938964844
2014-09-18,61.529998779296875
2014-09-19,62.61000061035156
2014-09-22,60.27000045776367
2014-09-23,59.060001373291016
2014-09-24,58.849998474121094
2014-09-25,58.33000183105469
2014-09-26,59.04999923706055
2014-09-29,58.779998779296875
2014-09-30,58.41999816894531
2014-10-01,56.540000915527344
2014-10-02,56.34000015258789
2014-10-03,56.95000076293945
2014-10-06,56.709999084472656
2014-10-07,55.91999816894531
2014-10-08,56.439998626708984
2014-10-09,54.619998931884766
2014-10-10,53.7400016784668
2014-10-13,52.75
2014-10-14,54.939998626708984
2014-10-15,55.0
2014-10-16,55.31999969482422
2014-10-17,56.27000045776367
2014-10-20,56.849998474121094
2014-10-21,59.279998779296875
2014-10-22,58.72999954223633
2014-10-23,58.439998626708984
2014-10-24,59.119998931884766
2014-10-27,59.13999938964844
2014-10-28,59.970001220703125
2014-10-29,60.720001220703125
2014-10-30,60.47999954223633
2014-10-31,60.650001525878906
2014-11-03,61.31999969482422
2014-11-04,59.13999938964844
2014-11-05,59.939998626708984
2014-11-06,61.20000076293945
2014-11-07,61.939998626708984
2014-11-10,61.20000076293945
2014-11-11,61.38999938964844
2014-11-12,61.400001525878906
2014-11-13,60.869998931884766
2014-11-14,61.86000061035156
2014-11-17,62.40999984741211
2014-11-18,62.47999954223633
2014-11-19,62.04999923706055
2014-11-20,62.52000045776367
2014-11-21,62.0099983215332
2014-11-24,62.119998931884766
2014-11-25,63.84000015258789
2014-11-26,64.01000213623047
2014-11-28,64.86000061035156
2014-12-01,63.9900016784668
2014-12-02,63.810001373291016
2014-12-03,64.9000015258789
2014-12-04,63.75
2014-12-05,62.959999084472656
2014-12-08,60.970001220703125
2014-12-09,60.93000030517578
2014-12-10,60.0
2014-12-11,60.0099983215332
2014-12-12,59.779998779296875
2014-12-15,59.029998779296875
2014-12-16,59.150001525878906
2014-12-17,60.099998474121094
2014-12-18,61.279998779296875
2014-12-19,62.529998779296875
2014-12-22,63.2400016784668
2014-12-23,63.79999923706055
2014-12-24,64.54000091552734
2014-12-26,64.37999725341797
2014-12-29,64.41999816894531
2014-12-30,64.5999984741211
2014-12-31,63.77000045776367
2015-01-02,63.900001525878906
2015-01-05,62.70000076293945
2015-01-06,61.65999984741211
2015-01-07,61.25
2015-01-08,63.11000061035156
2015-01-09,63.220001220703125
2015-01-12,62.630001068115234
2015-01-13,62.5099983215332
2015-01-14,62.060001373291016
2015-01-15,61.47999954223633
2015-01-16,63.11000061035156
2015-01-20,63.02000045776367
2015-01-21,64.44000244140625
2015-01-22,66.83999633789062
2015-01-23,66.56999969482422
2015-01-26,68.38999938964844
2015-01-27,68.0
2015-01-28,66.91999816894531
2015-01-29,66.87999725341797
2015-01-30,66.69999694824219
2015-02-02,67.19999694824219
2015-02-03,68.18000030517578
2015-02-04,68.0999984741211
2015-02-05,67.29000091552734
2015-02-06,66.76000213623047
2015-02-09,68.0
2015-02-10,68.30999755859375
2015-02-11,67.5
2015-02-12,68.05000305175781
2015-02-13,68.9000015258789
2015-02-17,68.81999969482422
2015-02-18,68.30000305175781
2015-02-19,69.2300033569336
2015-02-20,69.33999633789062
2015-02-23,69.58000183105469
2015-02-24,69.63999938964844
2015-02-25,69.16999816894531
2015-02-26,72.93000030517578
2015-02-27,72.0199966430664
2015-03-02,73.86000061035156
2015-03-03,74.4800033569336
2015-03-04,74.2300033569336
2015-03-05,73.19000244140625
2015-03-06,72.45999908447266
2015-03-09,72.77999877929688
2015-03-10,71.3499984741211
2015-03-11,71.47000122070312
2015-03-12,71.98999786376953
2015-03-13,71.56999969482422
2015-03-16,72.19999694824219
2015-03-17,72.79000091552734
2015-03-18,74.66000366210938
2015-03-19,74.94999694824219
2015-03-20,75.16999816894531
2015-03-23,74.58999633789062
2015-03-24,75.0
2015-03-25,73.58000183105469
2015-03-26,73.1500015258789
2015-03-27,74.69000244140625
2015-03-30,76.5199966430664
