,APVO
2017-03-20,27.020000457763672
2017-03-21,25.6200008392334
2017-03-22,26.18000030517578
2017-03-23,25.899999618530273
2017-03-24,25.479999542236328
2017-03-27,26.18000030517578
2017-03-28,26.31999969482422
2017-03-29,26.8799991607666
2017-03-30,27.440000534057617
2017-03-31,28.84000015258789
2017-04-03,29.1200008392334
2017-04-04,27.860000610351562
2017-04-05,26.459999084472656
2017-04-06,26.18000030517578
2017-04-07,26.18000030517578
2017-04-10,26.040000915527344
2017-04-11,26.040000915527344
2017-04-12,26.18000030517578
2017-04-13,26.739999771118164
2017-04-17,27.020000457763672
2017-04-18,27.299999237060547
2017-04-19,28.0
2017-04-20,28.420000076293945
2017-04-21,27.15999984741211
2017-04-24,27.15999984741211
2017-04-25,27.579999923706055
2017-04-26,27.579999923706055
2017-04-27,28.0
2017-04-28,28.0
2017-05-01,28.280000686645508
2017-05-02,28.979999542236328
2017-05-03,28.84000015258789
2017-05-04,29.399999618530273
2017-05-05,29.399999618530273
2017-05-08,29.1200008392334
2017-05-09,28.84000015258789
2017-05-10,28.84000015258789
2017-05-11,28.979999542236328
2017-05-12,28.979999542236328
2017-05-15,28.979999542236328
2017-05-16,29.1200008392334
2017-05-17,28.84000015258789
2017-05-18,28.979999542236328
2017-05-19,29.1200008392334
2017-05-22,29.260000228881836
2017-05-23,28.979999542236328
2017-05-24,29.399999618530273
2017-05-25,29.68000030517578
2017-05-26,29.540000915527344
2017-05-30,29.399999618530273
2017-05-31,29.540000915527344
2017-06-01,30.100000381469727
2017-06-02,30.239999771118164
2017-06-05,27.860000610351562
2017-06-06,28.84000015258789
2017-06-07,28.139999389648438
2017-06-08,28.420000076293945
2017-06-09,28.420000076293945
2017-06-12,28.0
2017-06-13,28.979999542236328
2017-06-14,30.239999771118164
2017-06-15,29.399999618530273
2017-06-16,28.559999465942383
2017-06-19,30.100000381469727
2017-06-20,30.799999237060547
2017-06-21,33.880001068115234
2017-06-22,35.41999816894531
2017-06-23,32.060001373291016
2017-06-26,31.219999313354492
2017-06-27,30.239999771118164
2017-06-28,30.520000457763672
2017-06-29,28.280000686645508
2017-06-30,28.979999542236328
2017-07-03,28.700000762939453
2017-07-05,28.139999389648438
2017-07-06,26.8799991607666
2017-07-07,26.739999771118164
2017-07-10,25.059999465942383
2017-07-11,25.479999542236328
2017-07-12,25.34000015258789
2017-07-13,25.34000015258789
2017-07-14,24.920000076293945
2017-07-17,24.920000076293945
2017-07-18,24.639999389648438
2017-07-19,24.079999923706055
2017-07-20,23.65999984741211
2017-07-21,25.479999542236328
2017-07-24,26.18000030517578
2017-07-25,27.299999237060547
2017-07-26,26.31999969482422
2017-07-27,26.600000381469727
2017-07-28,26.8799991607666
2017-07-31,25.760000228881836
2017-08-01,25.6200008392334
2017-08-02,24.780000686645508
2017-08-03,24.639999389648438
2017-08-04,26.18000030517578
2017-08-07,24.780000686645508
2017-08-08,24.079999923706055
2017-08-09,22.68000030517578
2017-08-10,24.5
2017-08-11,23.520000457763672
2017-08-14,23.799999237060547
2017-08-15,24.079999923706055
2017-08-16,24.079999923706055
2017-08-17,23.3799991607666
2017-08-18,23.3799991607666
2017-08-21,22.260000228881836
2017-08-22,21.559999465942383
2017-08-23,20.440000534057617
2017-08-24,18.760000228881836
2017-08-25,17.780000686645508
2017-08-28,16.65999984741211
2017-08-29,18.760000228881836
2017-08-30,17.639999389648438
2017-08-31,18.6200008392334
2017-09-01,29.540000915527344
2017-09-05,30.3799991607666
2017-09-06,27.15999984741211
2017-09-07,26.459999084472656
2017-09-08,25.899999618530273
2017-09-11,26.040000915527344
2017-09-12,24.780000686645508
2017-09-13,25.34000015258789
2017-09-14,26.739999771118164
2017-09-15,29.540000915527344
2017-09-18,28.420000076293945
2017-09-19,28.559999465942383
2017-09-20,27.860000610351562
2017-09-21,27.299999237060547
2017-09-22,27.299999237060547
2017-09-25,28.420000076293945
2017-09-26,29.81999969482422
2017-09-27,30.940000534057617
2017-09-28,30.239999771118164
2017-09-29,32.060001373291016
2017-10-02,30.799999237060547
2017-10-03,31.360000610351562
2017-10-04,32.47999954223633
2017-10-05,38.220001220703125
2017-10-06,37.79999923706055
2017-10-09,35.279998779296875
2017-10-10,36.81999969482422
2017-10-11,36.119998931884766
2017-10-12,34.58000183105469
2017-10-13,34.02000045776367
2017-10-16,31.920000076293945
2017-10-17,33.7400016784668
2017-10-18,32.47999954223633
2017-10-19,33.31999969482422
2017-10-20,33.040000915527344
2017-10-23,32.34000015258789
2017-10-24,34.02000045776367
2017-10-25,33.880001068115234
2017-10-26,37.380001068115234
2017-10-27,38.91999816894531
2017-10-30,36.81999969482422
2017-10-31,39.970001220703125
2017-11-01,38.779998779296875
2017-11-02,37.380001068115234
2017-11-03,38.91999816894531
2017-11-06,43.540000915527344
2017-11-07,40.31999969482422
2017-11-08,40.040000915527344
2017-11-09,42.560001373291016
2017-11-10,42.279998779296875
2017-11-13,36.959999084472656
2017-11-14,36.81999969482422
2017-11-15,38.5
2017-11-16,39.900001525878906
2017-11-17,40.18000030517578
2017-11-20,39.900001525878906
2017-11-21,40.459999084472656
2017-11-22,42.84000015258789
2017-11-24,43.400001525878906
2017-11-27,41.58000183105469
2017-11-28,41.58000183105469
2017-11-29,41.720001220703125
2017-11-30,42.13999938964844
2017-12-01,41.86000061035156
2017-12-04,48.29999923706055
2017-12-05,48.720001220703125
2017-12-06,52.5
2017-12-07,52.779998779296875
2017-12-08,59.220001220703125
2017-12-11,55.86000061035156
2017-12-12,54.599998474121094
2017-12-13,58.65999984741211
2017-12-14,55.720001220703125
2017-12-15,58.52000045776367
2017-12-18,56.97999954223633
2017-12-19,56.13999938964844
2017-12-20,57.81999969482422
2017-12-21,59.36000061035156
2017-12-22,58.52000045776367
2017-12-26,59.63999938964844
2017-12-27,58.65999984741211
2017-12-28,59.220001220703125
2017-12-29,59.36000061035156
2018-01-02,66.5
2018-01-03,65.0999984741211
2018-01-04,65.23999786376953
2018-01-05,65.5199966430664
2018-01-08,59.91999816894531
2018-01-09,61.599998474121094
2018-01-10,63.279998779296875
2018-01-11,62.58000183105469
2018-01-12,61.599998474121094
2018-01-16,44.029998779296875
2018-01-17,48.439998626708984
2018-01-18,46.7599983215332
2018-01-19,46.619998931884766
2018-01-22,49.97999954223633
2018-01-23,49.279998779296875
2018-01-24,47.599998474121094
2018-01-25,46.900001525878906
2018-01-26,47.18000030517578
2018-01-29,50.68000030517578
2018-01-30,47.599998474121094
2018-01-31,47.459999084472656
2018-02-01,47.18000030517578
2018-02-02,45.36000061035156
2018-02-05,42.84000015258789
2018-02-06,42.0
2018-02-07,44.52000045776367
2018-02-08,42.13999938964844
2018-02-09,43.119998931884766
2018-02-12,44.099998474121094
2018-02-13,45.779998779296875
2018-02-14,47.040000915527344
2018-02-15,46.34000015258789
2018-02-16,46.060001373291016
2018-02-20,45.63999938964844
2018-02-21,43.959999084472656
2018-02-22,45.779998779296875
2018-02-23,45.91999816894531
2018-02-26,46.20000076293945
2018-02-27,46.7599983215332
2018-02-28,44.380001068115234
2018-03-01,42.560001373291016
2018-03-02,44.65999984741211
2018-03-05,43.959999084472656
2018-03-06,42.560001373291016
2018-03-07,43.119998931884766
2018-03-08,42.13999938964844
2018-03-09,43.81999969482422
2018-03-12,45.08000183105469
2018-03-13,47.31999969482422
2018-03-14,42.41999816894531
2018-03-15,42.41999816894531
2018-03-16,41.439998626708984
2018-03-19,40.880001068115234
2018-03-20,40.040000915527344
2018-03-21,42.97999954223633
2018-03-22,41.720001220703125
2018-03-23,42.70000076293945
2018-03-26,44.79999923706055
2018-03-27,45.08000183105469
2018-03-28,47.040000915527344
2018-03-29,45.779998779296875
2018-04-02,44.2400016784668
2018-04-03,46.47999954223633
2018-04-04,48.720001220703125
2018-04-05,48.02000045776367
2018-04-06,44.380001068115234
2018-04-09,46.20000076293945
2018-04-10,45.91999816894531
2018-04-11,53.060001373291016
2018-04-12,57.400001525878906
2018-04-13,52.91999816894531
2018-04-16,62.439998626708984
2018-04-17,60.34000015258789
2018-04-18,62.439998626708984
2018-04-19,60.20000076293945
2018-04-20,59.91999816894531
2018-04-23,58.65999984741211
2018-04-24,58.79999923706055
2018-04-25,59.08000183105469
2018-04-26,62.15999984741211
2018-04-27,61.880001068115234
2018-04-30,62.02000045776367
2018-05-01,60.900001525878906
2018-05-02,61.31999969482422
2018-05-03,57.68000030517578
2018-05-04,59.91999816894531
2018-05-07,60.7599983215332
2018-05-08,58.939998626708984
2018-05-09,61.040000915527344
2018-05-10,69.72000122070312
2018-05-11,69.86000061035156
2018-05-14,69.58000183105469
2018-05-15,81.4800033569336
2018-05-16,79.37999725341797
2018-05-17,83.16000366210938
2018-05-18,79.37999725341797
2018-05-21,78.54000091552734
2018-05-22,78.95999908447266
2018-05-23,77.69999694824219
2018-05-24,76.44000244140625
2018-05-25,76.0199966430664
2018-05-29,76.86000061035156
2018-05-30,76.16000366210938
2018-05-31,77.83999633789062
2018-06-01,76.86000061035156
2018-06-04,74.9000015258789
2018-06-05,74.62000274658203
2018-06-06,72.94000244140625
2018-06-07,71.26000213623047
2018-06-08,70.13999938964844
2018-06-11,71.54000091552734
2018-06-12,70.9800033569336
2018-06-13,73.36000061035156
2018-06-14,70.55999755859375
2018-06-15,69.16000366210938
2018-06-18,69.72000122070312
2018-06-19,68.31999969482422
2018-06-20,71.81999969482422
2018-06-21,79.0999984741211
2018-06-22,77.55999755859375
2018-06-25,74.19999694824219
2018-06-26,77.13999938964844
2018-06-27,72.80000305175781
2018-06-28,70.83999633789062
2018-06-29,69.86000061035156
2018-07-02,71.26000213623047
2018-07-03,69.86000061035156
2018-07-05,69.44000244140625
2018-07-06,71.26000213623047
2018-07-09,72.37999725341797
2018-07-10,70.13999938964844
2018-07-11,71.12000274658203
2018-07-12,70.83999633789062
2018-07-13,69.58000183105469
2018-07-16,64.26000213623047
2018-07-17,66.36000061035156
2018-07-18,66.22000122070312
2018-07-19,69.16000366210938
2018-07-20,68.5999984741211
2018-07-23,69.16000366210938
2018-07-24,67.05999755859375
2018-07-25,70.69999694824219
2018-07-26,69.72000122070312
2018-07-27,66.77999877929688
2018-07-30,61.459999084472656
2018-07-31,59.08000183105469
2018-08-01,60.34000015258789
2018-08-02,61.31999969482422
2018-08-03,62.29999923706055
2018-08-06,63.0
2018-08-07,63.13999938964844
2018-08-08,63.0
2018-08-09,63.0
2018-08-10,67.62000274658203
2018-08-13,70.41999816894531
2018-08-14,73.77999877929688
2018-08-15,76.0199966430664
2018-08-16,78.81999969482422
2018-08-17,75.5999984741211
2018-08-20,74.19999694824219
2018-08-21,72.66000366210938
2018-08-22,75.5999984741211
2018-08-23,77.13999938964844
2018-08-24,74.76000213623047
2018-08-27,74.62000274658203
2018-08-28,73.5
2018-08-29,74.05999755859375
2018-08-30,76.86000061035156
2018-08-31,77.27999877929688
2018-09-04,77.27999877929688
2018-09-05,76.16000366210938
2018-09-06,74.76000213623047
2018-09-07,72.5199966430664
2018-09-10,72.66000366210938
2018-09-11,71.54000091552734
2018-09-12,71.4000015258789
2018-09-13,70.41999816894531
2018-09-14,71.12000274658203
2018-09-17,68.18000030517578
2018-09-18,67.62000274658203
2018-09-19,71.26000213623047
2018-09-20,71.54000091552734
2018-09-21,69.30000305175781
2018-09-24,70.55999755859375
2018-09-25,71.26000213623047
2018-09-26,70.69999694824219
2018-09-27,70.69999694824219
2018-09-28,71.12000274658203
2018-10-01,69.16000366210938
2018-10-02,66.5
2018-10-03,64.12000274658203
2018-10-04,63.84000015258789
2018-10-05,63.70000076293945
2018-10-08,64.4000015258789
2018-10-09,63.279998779296875
2018-10-10,60.619998931884766
2018-10-11,60.7599983215332
2018-10-12,59.597999572753906
2018-10-15,60.34000015258789
2018-10-16,61.459999084472656
2018-10-17,60.900001525878906
2018-10-18,59.779998779296875
2018-10-19,56.279998779296875
2018-10-22,53.20000076293945
2018-10-23,51.099998474121094
2018-10-24,44.52000045776367
2018-10-25,44.79999923706055
2018-10-26,43.400001525878906
2018-10-29,40.7400016784668
2018-10-30,50.2599983215332
2018-10-31,47.18000030517578
2018-11-01,52.63999938964844
2018-11-02,50.81999969482422
2018-11-05,51.380001068115234
2018-11-06,52.36000061035156
2018-11-07,48.58000183105469
2018-11-08,49.97999954223633
2018-11-09,47.040000915527344
2018-11-12,45.63999938964844
2018-11-13,45.36000061035156
2018-11-14,43.400001525878906
2018-11-15,37.52000045776367
2018-11-16,39.900001525878906
2018-11-19,36.81999969482422
2018-11-20,35.0
2018-11-21,36.68000030517578
2018-11-23,36.400001525878906
2018-11-26,34.720001220703125
2018-11-27,33.599998474121094
2018-11-28,31.780000686645508
2018-11-29,33.31999969482422
2018-11-30,32.20000076293945
2018-12-03,34.720001220703125
2018-12-04,33.7400016784668
2018-12-06,31.639999389648438
2018-12-07,30.799999237060547
2018-12-10,28.700000762939453
2018-12-11,28.0
2018-12-12,30.100000381469727
2018-12-13,28.0
2018-12-14,27.299999237060547
2018-12-17,26.18000030517578
2018-12-18,22.959999084472656
2018-12-19,22.260000228881836
2018-12-20,19.600000381469727
2018-12-21,17.780000686645508
2018-12-24,17.360000610351562
2018-12-26,18.200000762939453
2018-12-27,18.200000762939453
2018-12-28,18.34000015258789
2018-12-31,17.780000686645508
2019-01-02,19.8799991607666
2019-01-03,20.440000534057617
2019-01-04,21.139999389648438
2019-01-07,21.979999542236328
2019-01-08,21.559999465942383
2019-01-09,22.540000915527344
2019-01-10,22.399999618530273
2019-01-11,22.260000228881836
2019-01-14,22.68000030517578
2019-01-15,23.100000381469727
2019-01-16,22.1200008392334
2019-01-17,21.979999542236328
2019-01-18,22.540000915527344
2019-01-22,20.719999313354492
2019-01-23,20.299999237060547
2019-01-24,19.739999771118164
2019-01-25,20.020000457763672
2019-01-28,20.15999984741211
2019-01-29,20.020000457763672
2019-01-30,19.8799991607666
2019-01-31,22.399999618530273
2019-02-01,23.940000534057617
2019-02-04,25.6200008392334
2019-02-05,25.34000015258789
2019-02-06,26.18000030517578
2019-02-07,24.780000686645508
2019-02-08,24.639999389648438
2019-02-11,24.5
2019-02-12,23.940000534057617
2019-02-13,24.780000686645508
2019-02-14,23.239999771118164
2019-02-15,22.68000030517578
2019-02-19,23.65999984741211
2019-02-20,23.239999771118164
2019-02-21,23.3799991607666
2019-02-22,22.959999084472656
2019-02-25,22.959999084472656
2019-02-26,22.68000030517578
2019-02-27,21.84000015258789
2019-02-28,21.280000686645508
2019-03-01,21.979999542236328
2019-03-04,20.020000457763672
2019-03-05,19.600000381469727
2019-03-06,20.719999313354492
2019-03-07,12.390000343322754
2019-03-08,11.829999923706055
2019-03-11,11.829999923706055
2019-03-12,11.829999923706055
2019-03-13,12.12399959564209
2019-03-14,11.899999618530273
2019-03-15,11.479999542236328
2019-03-18,12.180000305175781
2019-03-19,11.829999923706055
2019-03-20,11.6899995803833
2019-03-21,11.77400016784668
2019-03-22,12.739999771118164
2019-03-25,13.593999862670898
2019-03-26,12.72599983215332
2019-03-27,12.137999534606934
2019-03-28,12.501999855041504
2019-03-29,12.600000381469727
2019-04-01,13.020000457763672
2019-04-02,12.824000358581543
2019-04-03,11.984000205993652
2019-04-04,11.899999618530273
2019-04-05,11.661999702453613
2019-04-08,11.550000190734863
2019-04-09,11.255999565124512
2019-04-10,11.479999542236328
2019-04-11,12.039999961853027
2019-04-12,11.619999885559082
2019-04-15,11.550000190734863
2019-04-16,11.45199966430664
2019-04-17,11.0600004196167
2019-04-18,11.34000015258789
2019-04-22,11.144000053405762
2019-04-23,11.0600004196167
2019-04-24,10.513999938964844
2019-04-25,10.26200008392334
2019-04-26,10.569999694824219
2019-04-29,10.73799991607666
2019-04-30,10.192000389099121
2019-05-01,9.869999885559082
2019-05-02,9.800000190734863
2019-05-03,10.206000328063965
2019-05-06,10.682000160217285
2019-05-07,11.284000396728516
2019-05-08,11.619999885559082
2019-05-09,11.34000015258789
2019-05-10,11.40999984741211
2019-05-13,10.934000015258789
2019-05-14,10.934000015258789
2019-05-15,11.0600004196167
2019-05-16,11.0600004196167
2019-05-17,11.045999526977539
2019-05-20,10.723999977111816
2019-05-21,10.640000343322754
2019-05-22,10.37399959564209
2019-05-23,10.093999862670898
2019-05-24,9.9399995803833
2019-05-28,10.192000389099121
2019-05-29,10.149999618530273
2019-05-30,10.010000228881836
2019-05-31,10.149999618530273
2019-06-03,10.206000328063965
2019-06-04,10.541999816894531
2019-06-05,10.696000099182129
2019-06-06,10.513999938964844
2019-06-07,11.21399974822998
2019-06-10,11.899999618530273
2019-06-11,12.039999961853027
2019-06-12,11.437999725341797
2019-06-13,12.039999961853027
2019-06-14,12.319999694824219
2019-06-17,12.432000160217285
2019-06-18,12.8100004196167
2019-06-19,13.496000289916992
2019-06-20,13.510000228881836
2019-06-21,13.369999885559082
2019-06-24,13.15999984741211
2019-06-25,12.37600040435791
2019-06-26,12.460000038146973
2019-06-27,11.984000205993652
2019-06-28,12.418000221252441
2019-07-01,12.25
2019-07-02,11.942000389099121
2019-07-03,11.788000106811523
2019-07-05,12.319999694824219
2019-07-08,12.166000366210938
2019-07-09,11.871999740600586
2019-07-10,11.802000045776367
2019-07-11,11.88599967956543
2019-07-12,12.067999839782715
2019-07-15,12.180000305175781
2019-07-16,12.319999694824219
2019-07-17,12.180000305175781
2019-07-18,12.236000061035156
2019-07-19,12.152000427246094
2019-07-22,12.390000343322754
2019-07-23,12.333999633789062
2019-07-24,12.92199993133545
2019-07-25,12.460000038146973
2019-07-26,12.053999900817871
2019-07-29,11.802000045776367
2019-07-30,12.109999656677246
2019-07-31,12.460000038146973
2019-08-01,13.15999984741211
2019-08-02,13.020000457763672
2019-08-05,12.684000015258789
2019-08-06,12.880000114440918
2019-08-07,13.034000396728516
2019-08-08,13.76200008392334
2019-08-09,12.432000160217285
2019-08-12,10.779999732971191
2019-08-13,10.359999656677246
2019-08-14,10.458000183105469
2019-08-15,10.359999656677246
2019-08-16,10.73799991607666
2019-08-19,11.34000015258789
2019-08-20,10.920000076293945
2019-08-21,10.850000381469727
2019-08-22,10.779999732971191
2019-08-23,10.402000427246094
2019-08-26,10.5
2019-08-27,10.149999618530273
2019-08-28,9.729999542236328
2019-08-29,9.618000030517578
2019-08-30,9.70199966430664
2019-09-03,9.618000030517578
2019-09-04,9.520000457763672
2019-09-05,9.534000396728516
2019-09-06,9.394000053405762
2019-09-09,9.128000259399414
2019-09-10,9.295999526977539
2019-09-11,9.505999565124512
2019-09-12,9.267999649047852
2019-09-13,9.267999649047852
2019-09-16,9.380000114440918
2019-09-17,9.3100004196167
2019-09-18,9.324000358581543
2019-09-19,9.366000175476074
2019-09-20,9.65999984741211
2019-09-23,9.520000457763672
2019-09-24,9.100000381469727
2019-09-25,8.890000343322754
2019-09-26,8.595999717712402
2019-09-27,8.609999656677246
2019-09-30,8.232000350952148
2019-10-01,7.980000019073486
2019-10-02,7.489999771118164
2019-10-03,7.671999931335449
2019-10-04,8.204000473022461
2019-10-07,8.092000007629395
2019-10-08,8.343999862670898
2019-10-09,7.980000019073486
2019-10-10,7.99399995803833
2019-10-11,7.938000202178955
2019-10-14,7.952000141143799
2019-10-15,7.895999908447266
2019-10-16,8.890000343322754
2019-10-17,8.98799991607666
2019-10-18,8.946000099182129
2019-10-21,8.960000038146973
2019-10-22,9.22599983215332
2019-10-23,9.197999954223633
2019-10-24,8.260000228881836
2019-10-25,8.680000305175781
2019-10-28,8.260000228881836
2019-10-29,7.868000030517578
2019-10-30,7.573999881744385
2019-10-31,7.797999858856201
2019-11-01,8.064000129699707
2019-11-04,8.371999740600586
2019-11-05,9.100000381469727
2019-11-06,8.890000343322754
2019-11-07,8.539999961853027
2019-11-08,9.170000076293945
2019-11-11,9.800000190734863
2019-11-12,9.534000396728516
2019-11-13,9.001999855041504
2019-11-14,8.680000305175781
2019-11-15,8.637999534606934
2019-11-18,8.666000366210938
2019-11-19,8.456000328063965
2019-11-20,8.819999694824219
2019-11-21,8.862000465393066
2019-11-22,9.015999794006348
2019-11-25,8.847999572753906
2019-11-26,9.001999855041504
2019-11-27,9.100000381469727
2019-11-29,9.100000381469727
2019-12-02,9.142000198364258
2019-12-03,8.960000038146973
2019-12-04,8.819999694824219
2019-12-05,8.27400016784668
2019-12-06,8.399999618530273
2019-12-09,8.581999778747559
2019-12-10,8.777999877929688
2019-12-11,8.609999656677246
2019-12-12,8.567999839782715
2019-12-13,8.218000411987305
2019-12-16,7.840000152587891
2019-12-17,7.363999843597412
2019-12-18,7.75600004196167
2019-12-19,7.923999786376953
2019-12-20,7.699999809265137
2019-12-23,7.909999847412109
2019-12-24,7.980000019073486
2019-12-26,8.399999618530273
2019-12-27,8.27400016784668
2019-12-30,8.805999755859375
2019-12-31,9.170000076293945
2020-01-02,9.001999855041504
2020-01-03,9.253999710083008
2020-01-06,9.729999542236328
2020-01-07,9.520000457763672
2020-01-08,9.729999542236328
2020-01-09,9.477999687194824
2020-01-10,9.015999794006348
2020-01-13,8.904000282287598
2020-01-14,8.75
2020-01-15,9.267999649047852
2020-01-16,9.729999542236328
2020-01-17,9.520000457763672
2020-01-21,9.128000259399414
2020-01-22,9.211999893188477
2020-01-23,9.239999771118164
2020-01-24,8.904000282287598
2020-01-27,8.805999755859375
2020-01-28,8.833999633789062
2020-01-29,8.862000465393066
2020-01-30,8.819999694824219
2020-01-31,8.260000228881836
2020-02-03,7.265999794006348
2020-02-04,7.406000137329102
2020-02-05,7.28000020980835
2020-02-06,7.0279998779296875
2020-02-07,7.0
2020-02-10,7.0279998779296875
2020-02-11,7.182000160217285
2020-02-12,6.8460001945495605
2020-02-13,6.71999979019165
2020-02-14,6.71999979019165
2020-02-18,6.9720001220703125
2020-02-19,6.860000133514404
2020-02-20,6.8460001945495605
2020-02-21,6.691999912261963
2020-02-24,6.579999923706055
2020-02-25,6.230000019073486
2020-02-26,6.159999847412109
2020-02-27,5.53000020980835
2020-02-28,6.019999980926514
2020-03-02,5.72599983215332
2020-03-03,5.4039998054504395
2020-03-04,6.019999980926514
2020-03-05,5.599999904632568
2020-03-06,5.2779998779296875
2020-03-09,4.760000228881836
2020-03-10,4.96999979019165
2020-03-11,5.880000114440918
2020-03-12,3.8499999046325684
2020-03-13,3.2899999618530273
2020-03-16,3.9200000762939453
2020-03-17,3.6679999828338623
2020-03-18,3.5
2020-03-19,3.8919999599456787
2020-03-20,3.864000082015991
2020-03-23,3.5840001106262207
2020-03-24,4.073999881744385
2020-03-25,3.9760000705718994
2020-03-26,3.8359999656677246
2020-03-27,3.990000009536743
2020-03-30,4.150000095367432
2020-03-31,3.700000047683716
2020-04-01,3.5299999713897705
2020-04-02,3.2799999713897705
2020-04-03,3.109999895095825
2020-04-06,3.25
2020-04-07,3.309999942779541
2020-04-08,3.640000104904175
2020-04-09,3.8399999141693115
2020-04-13,3.740999937057495
2020-04-14,4.309999942779541
