,CRESY
1998-08-13,14.409002304077148
1998-08-14,14.628987312316895
1998-08-17,14.354005813598633
1998-08-18,13.969032287597656
1998-08-19,14.299010276794434
1998-08-20,14.299010276794434
1998-08-21,13.144089698791504
1998-08-24,13.089093208312988
1998-08-25,13.19908618927002
1998-08-26,13.19908618927002
1998-08-27,12.649124145507812
1998-08-28,12.539131164550781
1998-08-31,12.319147109985352
1998-09-01,12.979101181030273
1998-09-02,12.979101181030273
1998-09-03,12.979101181030273
1998-09-04,12.319147109985352
1998-09-08,12.429139137268066
1998-09-09,11.87917709350586
1998-09-10,10.834250450134277
1998-09-11,10.999238014221191
1998-09-14,10.559268951416016
1998-09-15,10.999238014221191
1998-09-16,10.779253005981445
1998-09-17,10.779253005981445
1998-09-18,10.229290962219238
1998-09-21,9.679329872131348
1998-09-22,9.679329872131348
1998-09-23,10.229290962219238
1998-09-24,10.33928394317627
1998-09-25,10.889245986938477
1998-09-28,11.219223022460938
1998-09-29,11.109230041503906
1998-09-30,10.889245986938477
1998-10-01,10.119298934936523
1998-10-02,10.66926097869873
1998-10-05,10.33928394317627
1998-10-06,10.119298934936523
1998-10-07,9.954310417175293
1998-10-08,10.009306907653809
1998-10-09,10.889245986938477
1998-10-12,10.889245986938477
1998-10-13,11.329215049743652
1998-10-14,11.109230041503906
1998-10-15,11.439208030700684
1998-10-16,12.539131164550781
1998-10-19,12.539131164550781
1998-10-20,12.319147109985352
1998-10-21,12.319147109985352
1998-10-22,12.26414966583252
1998-10-23,12.099162101745605
1998-10-26,11.87917709350586
1998-10-27,11.87917709350586
1998-10-28,11.87917709350586
1998-10-29,11.87917709350586
1998-10-30,12.20915412902832
1998-11-02,12.539131164550781
1998-11-03,12.319147109985352
1998-11-04,12.649124145507812
1998-11-05,12.319147109985352
1998-11-06,12.20915412902832
1998-11-09,11.98917007446289
1998-11-10,11.98917007446289
1998-11-11,12.099162101745605
1998-11-12,11.87917709350586
1998-11-13,11.769185066223145
1998-11-16,11.659192085266113
1998-11-17,11.439208030700684
1998-11-18,11.329215049743652
1998-11-19,11.439208030700684
1998-11-20,11.87917709350586
1998-11-23,12.099162101745605
1998-11-24,11.98917007446289
1998-11-25,11.87917709350586
1998-11-27,12.20915412902832
1998-11-30,11.87917709350586
1998-12-01,11.219223022460938
1998-12-02,11.274218559265137
1998-12-03,10.999238014221191
1998-12-04,10.66926097869873
1998-12-07,10.559268951416016
1998-12-08,10.559268951416016
1998-12-09,10.449275970458984
1998-12-10,10.064303398132324
1998-12-11,10.449275970458984
1998-12-14,10.33928394317627
1998-12-15,10.33928394317627
1998-12-16,10.119298934936523
1998-12-17,10.559268951416016
1998-12-18,10.889245986938477
1998-12-21,10.889245986938477
1998-12-22,10.802351951599121
1998-12-23,11.389435768127441
1998-12-24,10.919769287109375
1998-12-28,11.15460205078125
1998-12-29,11.15460205078125
1998-12-30,11.15460205078125
1998-12-31,11.15460205078125
1999-01-04,11.506853103637695
1999-01-05,11.506853103637695
1999-01-06,11.272019386291504
1999-01-07,11.272019386291504
1999-01-08,10.919769287109375
1999-01-11,10.802351951599121
1999-01-12,10.450100898742676
1999-01-13,9.98043441772461
1999-01-14,9.393348693847656
1999-01-15,9.863017082214355
1999-01-19,9.863017082214355
1999-01-20,9.863017082214355
1999-01-21,9.863017082214355
1999-01-22,9.628183364868164
1999-01-25,9.863017082214355
1999-01-26,9.98043441772461
1999-01-27,10.097850799560547
1999-01-28,9.98043441772461
1999-01-29,9.98043441772461
1999-02-01,10.332683563232422
1999-02-02,9.98043441772461
1999-02-03,10.332683563232422
1999-02-04,10.097850799560547
1999-02-05,9.98043441772461
1999-02-08,9.98043441772461
1999-02-09,9.98043441772461
1999-02-10,9.863017082214355
1999-02-11,9.863017082214355
1999-02-12,9.98043441772461
1999-02-16,9.98043441772461
1999-02-17,9.863017082214355
1999-02-18,9.863017082214355
1999-02-19,9.863017082214355
1999-02-22,9.863017082214355
1999-02-23,9.863017082214355
1999-02-24,9.745599746704102
1999-02-25,9.745599746704102
1999-02-26,9.745599746704102
1999-03-01,9.863017082214355
1999-03-02,10.215267181396484
1999-03-03,9.863017082214355
1999-03-04,9.863017082214355
1999-03-05,9.863017082214355
1999-03-08,9.863017082214355
1999-03-09,10.332683563232422
1999-03-10,9.98043441772461
1999-03-11,10.332683563232422
1999-03-12,10.332683563232422
1999-03-15,10.332683563232422
1999-03-16,10.450100898742676
1999-03-17,10.450100898742676
1999-03-18,10.450100898742676
1999-03-19,10.450100898742676
1999-03-22,9.628183364868164
1999-03-23,9.98043441772461
1999-03-24,9.98043441772461
1999-03-25,9.98043441772461
1999-03-26,10.332683563232422
1999-03-29,10.332683563232422
1999-03-30,10.332683563232422
1999-03-31,10.215267181396484
1999-04-01,10.215267181396484
1999-04-05,10.215267181396484
1999-04-06,10.097850799560547
1999-04-07,10.156558990478516
1999-04-08,10.332683563232422
1999-04-09,10.332683563232422
1999-04-12,10.215267181396484
1999-04-13,10.215267181396484
1999-04-14,10.215267181396484
1999-04-15,10.215267181396484
1999-04-16,10.56751823425293
1999-04-19,10.56751823425293
1999-04-20,10.56751823425293
1999-04-21,10.450100898742676
1999-04-22,10.684934616088867
1999-04-23,10.684934616088867
1999-04-26,10.215267181396484
1999-04-27,10.097850799560547
1999-04-28,9.98043441772461
1999-04-29,10.332683563232422
1999-04-30,10.684934616088867
1999-05-03,11.62427043914795
1999-05-04,11.976519584655762
1999-05-05,12.093936920166016
1999-05-06,11.91781234741211
1999-05-07,11.62427043914795
1999-05-10,11.85910415649414
1999-05-11,10.919769287109375
1999-05-12,10.684934616088867
1999-05-13,10.450100898742676
1999-05-14,10.450100898742676
1999-05-17,10.450100898742676
1999-05-18,10.802351951599121
1999-05-19,10.56751823425293
1999-05-20,10.56751823425293
1999-05-21,10.56751823425293
1999-05-24,10.097850799560547
1999-05-25,10.097850799560547
1999-05-26,10.097850799560547
1999-05-27,10.097850799560547
1999-05-28,10.215267181396484
1999-06-01,10.215267181396484
1999-06-02,10.156558990478516
1999-06-03,10.332683563232422
1999-06-04,9.921725273132324
1999-06-07,9.863017082214355
1999-06-08,9.863017082214355
1999-06-09,9.863017082214355
1999-06-10,9.686890602111816
1999-06-11,9.686890602111816
1999-06-14,9.686890602111816
1999-06-15,9.686890602111816
1999-06-16,9.584152221679688
1999-06-17,9.584152221679688
1999-06-18,9.745599746704102
1999-06-21,9.745599746704102
1999-06-22,9.745599746704102
1999-06-23,9.863017082214355
1999-06-24,10.215267181396484
1999-06-25,10.332683563232422
1999-06-28,10.332683563232422
1999-06-29,10.332683563232422
1999-06-30,10.332683563232422
1999-07-01,10.508810043334961
1999-07-02,10.684934616088867
1999-07-06,10.684934616088867
1999-07-07,10.332683563232422
1999-07-08,10.156558990478516
1999-07-09,10.156558990478516
1999-07-12,9.745599746704102
1999-07-13,9.745599746704102
1999-07-14,9.745599746704102
1999-07-15,9.745599746704102
1999-07-16,10.097850799560547
1999-07-19,10.332683563232422
1999-07-20,10.097850799560547
1999-07-21,10.097850799560547
1999-07-22,10.097850799560547
1999-07-23,10.097850799560547
1999-07-26,10.097850799560547
1999-07-27,10.450100898742676
1999-07-28,10.450100898742676
1999-07-29,10.332683563232422
1999-07-30,10.332683563232422
1999-08-02,10.332683563232422
1999-08-03,10.56751823425293
1999-08-04,9.98043441772461
1999-08-05,10.215267181396484
1999-08-06,9.98043441772461
1999-08-09,9.98043441772461
1999-08-10,9.98043441772461
1999-08-11,10.097850799560547
1999-08-12,10.097850799560547
1999-08-13,10.097850799560547
1999-08-16,9.98043441772461
1999-08-17,9.98043441772461
1999-08-18,9.863017082214355
1999-08-19,9.80430793762207
1999-08-20,9.80430793762207
1999-08-23,9.80430793762207
1999-08-24,9.628183364868164
1999-08-25,9.98043441772461
1999-08-26,9.745599746704102
1999-08-27,9.745599746704102
1999-08-30,9.745599746704102
1999-08-31,9.745599746704102
1999-09-01,9.745599746704102
1999-09-02,9.745599746704102
1999-09-03,9.041098594665527
1999-09-07,9.51076602935791
1999-09-08,9.569475173950195
1999-09-09,9.569475173950195
1999-09-10,9.98043441772461
1999-09-13,9.98043441772461
1999-09-14,9.863017082214355
1999-09-15,9.686890602111816
1999-09-16,9.628183364868164
1999-09-17,9.745599746704102
1999-09-20,9.51076602935791
1999-09-21,9.51076602935791
1999-09-22,9.51076602935791
1999-09-23,9.51076602935791
1999-09-24,9.51076602935791
1999-09-27,9.863017082214355
1999-09-28,10.215267181396484
1999-09-29,10.215267181396484
1999-09-30,10.27397632598877
1999-10-01,10.27397632598877
1999-10-04,10.27397632598877
1999-10-05,9.863017082214355
1999-10-06,9.80430793762207
1999-10-07,9.80430793762207
1999-10-08,9.80430793762207
1999-10-11,9.80430793762207
1999-10-12,9.863017082214355
1999-10-13,9.628183364868164
1999-10-14,9.569475173950195
1999-10-15,9.569475173950195
1999-10-18,9.569475173950195
1999-10-19,9.569475173950195
1999-10-20,9.569475173950195
1999-10-21,9.80430793762207
1999-10-22,9.863017082214355
1999-10-25,9.686890602111816
1999-10-26,9.80430793762207
1999-10-27,9.80430793762207
1999-10-28,9.863017082214355
1999-10-29,9.863017082214355
1999-11-01,9.863017082214355
1999-11-02,9.863017082214355
1999-11-03,9.921725273132324
1999-11-04,9.921725273132324
1999-11-05,9.921725273132324
1999-11-08,9.921725273132324
1999-11-09,9.921725273132324
1999-11-10,9.745599746704102
1999-11-11,9.686890602111816
1999-11-12,9.745599746704102
1999-11-15,9.863017082214355
1999-11-16,9.51076602935791
1999-11-17,9.393348693847656
1999-11-18,9.393348693847656
1999-11-19,9.686890602111816
1999-11-22,9.686890602111816
1999-11-23,9.275932312011719
1999-11-24,9.21722412109375
1999-11-26,9.21722412109375
1999-11-29,9.21722412109375
1999-11-30,8.92368221282959
1999-12-01,8.806264877319336
1999-12-02,8.92368221282959
1999-12-03,8.92368221282959
1999-12-06,8.806264877319336
1999-12-07,9.275932312011719
1999-12-08,9.158515930175781
1999-12-09,8.806264877319336
1999-12-10,8.806264877319336
1999-12-13,8.806264877319336
1999-12-14,8.512722969055176
1999-12-15,8.747556686401367
1999-12-16,8.395305633544922
1999-12-17,8.806264877319336
1999-12-20,8.806264877319336
1999-12-21,8.688847541809082
1999-12-22,8.92368221282959
1999-12-23,8.92368221282959
1999-12-27,8.92368221282959
1999-12-28,8.92368221282959
1999-12-29,8.92368221282959
1999-12-30,8.92368221282959
1999-12-31,8.92368221282959
2000-01-03,8.92368221282959
2000-01-04,8.688847541809082
2000-01-05,8.688847541809082
2000-01-06,8.45401382446289
2000-01-07,8.45401382446289
2000-01-10,8.45401382446289
2000-01-11,8.92368221282959
2000-01-12,8.806264877319336
2000-01-13,8.688847541809082
2000-01-14,8.571431159973145
2000-01-18,8.571431159973145
2000-01-19,8.92368221282959
2000-01-20,8.92368221282959
2000-01-21,8.92368221282959
2000-01-24,8.571431159973145
2000-01-25,8.571431159973145
2000-01-26,8.571431159973145
2000-01-27,8.45401382446289
2000-01-28,8.45401382446289
2000-01-31,8.688847541809082
2000-02-01,8.219181060791016
2000-02-02,8.219181060791016
2000-02-03,8.45401382446289
2000-02-04,8.45401382446289
2000-02-07,8.16047191619873
2000-02-08,9.12916088104248
2000-02-09,8.806264877319336
2000-02-10,8.806264877319336
2000-02-11,8.16047191619873
2000-02-14,8.101763725280762
2000-02-15,8.101763725280762
2000-02-16,8.101763725280762
2000-02-17,8.688847541809082
2000-02-18,7.984346866607666
2000-02-22,7.984346866607666
2000-02-23,7.984346866607666
2000-02-24,7.984346866607666
2000-02-25,7.984346866607666
2000-02-28,8.33659839630127
2000-02-29,8.33659839630127
2000-03-01,8.33659839630127
2000-03-02,8.33659839630127
2000-03-03,7.749513149261475
2000-03-06,8.101763725280762
2000-03-07,8.101763725280762
2000-03-08,8.101763725280762
2000-03-09,8.101763725280762
2000-03-10,8.101763725280762
2000-03-13,7.749513149261475
2000-03-14,8.45401382446289
2000-03-15,8.571431159973145
2000-03-16,9.393348693847656
2000-03-17,9.393348693847656
2000-03-20,9.393348693847656
2000-03-21,9.393348693847656
2000-03-22,9.393348693847656
2000-03-23,9.393348693847656
2000-03-24,9.393348693847656
2000-03-27,8.864973068237305
2000-03-28,8.864973068237305
2000-03-29,8.864973068237305
2000-03-30,8.92368221282959
2000-03-31,8.219181060791016
2000-04-03,7.984346866607666
2000-04-04,7.984346866607666
2000-04-05,7.984346866607666
2000-04-06,9.393348693847656
2000-04-07,9.393348693847656
2000-04-10,8.571431159973145
2000-04-11,8.571431159973145
2000-04-12,8.571431159973145
2000-04-13,8.571431159973145
2000-04-14,8.688847541809082
2000-04-17,8.688847541809082
2000-04-18,8.688847541809082
2000-04-19,8.688847541809082
2000-04-20,8.688847541809082
2000-04-24,8.688847541809082
2000-04-25,8.747556686401367
2000-04-26,8.747556686401367
2000-04-27,8.747556686401367
2000-04-28,9.275932312011719
2000-05-01,9.275932312011719
2000-05-02,9.275932312011719
2000-05-03,9.275932312011719
2000-05-04,9.275932312011719
2000-05-05,9.275932312011719
2000-05-08,9.275932312011719
2000-05-09,9.275932312011719
2000-05-10,8.806264877319336
2000-05-11,8.806264877319336
2000-05-12,8.806264877319336
2000-05-15,9.275932312011719
2000-05-16,9.275932312011719
2000-05-17,8.92368221282959
2000-05-18,8.688847541809082
2000-05-19,8.688847541809082
2000-05-22,8.219181060791016
2000-05-23,8.219181060791016
2000-05-24,8.219181060791016
2000-05-25,8.219181060791016
2000-05-26,8.219181060791016
2000-05-30,8.219181060791016
2000-05-31,8.219181060791016
2000-06-01,8.219181060791016
2000-06-02,8.219181060791016
2000-06-05,8.219181060791016
2000-06-06,7.984346866607666
2000-06-07,7.455970764160156
2000-06-08,8.219181060791016
2000-06-09,8.219181060791016
2000-06-12,7.57338809967041
2000-06-13,7.57338809967041
2000-06-14,7.57338809967041
2000-06-15,7.86693000793457
2000-06-16,7.514678955078125
2000-06-19,7.514678955078125
2000-06-20,7.514678955078125
2000-06-21,7.514678955078125
2000-06-22,7.514678955078125
2000-06-23,7.514678955078125
2000-06-26,7.514678955078125
2000-06-27,7.514678955078125
2000-06-28,7.514678955078125
2000-06-29,8.16047191619873
2000-06-30,8.101763725280762
2000-07-03,8.101763725280762
2000-07-05,8.101763725280762
2000-07-06,7.749513149261475
2000-07-07,7.749513149261475
2000-07-10,7.632095813751221
2000-07-11,7.632095813751221
2000-07-12,7.632095813751221
2000-07-13,7.632095813751221
2000-07-14,7.632095813751221
2000-07-17,7.632095813751221
2000-07-18,7.632095813751221
2000-07-19,7.632095813751221
2000-07-20,7.86693000793457
2000-07-21,7.632095813751221
2000-07-24,7.632095813751221
2000-07-25,7.632095813751221
2000-07-26,7.632095813751221
2000-07-27,7.632095813751221
2000-07-28,7.984346866607666
2000-07-31,7.984346866607666
2000-08-01,7.984346866607666
2000-08-02,7.984346866607666
2000-08-03,7.749513149261475
2000-08-04,7.632095813751221
2000-08-07,7.632095813751221
2000-08-08,7.632095813751221
2000-08-09,7.749513149261475
2000-08-10,7.632095813751221
2000-08-11,7.632095813751221
2000-08-14,7.749513149261475
2000-08-15,7.749513149261475
2000-08-16,7.749513149261475
2000-08-17,7.749513149261475
2000-08-18,8.043054580688477
2000-08-21,7.808221817016602
2000-08-22,7.808221817016602
2000-08-23,8.33659839630127
2000-08-24,8.219181060791016
2000-08-25,8.395305633544922
2000-08-28,8.395305633544922
2000-08-29,8.395305633544922
2000-08-30,8.101763725280762
2000-08-31,7.86693000793457
2000-09-01,7.86693000793457
2000-09-05,7.86693000793457
2000-09-06,8.219181060791016
2000-09-07,7.808221817016602
2000-09-08,7.749513149261475
2000-09-11,7.749513149261475
2000-09-12,7.749513149261475
2000-09-13,7.86693000793457
2000-09-14,7.86693000793457
2000-09-15,7.86693000793457
2000-09-18,7.86693000793457
2000-09-19,8.101763725280762
2000-09-20,8.101763725280762
2000-09-21,8.101763725280762
2000-09-22,7.86693000793457
2000-09-25,7.86693000793457
2000-09-26,7.632095813751221
2000-09-27,7.632095813751221
2000-09-28,7.86693000793457
2000-09-29,7.749513149261475
2000-10-02,7.749513149261475
2000-10-03,8.101763725280762
2000-10-04,7.749513149261475
2000-10-05,7.749513149261475
2000-10-06,7.632095813751221
2000-10-09,7.632095813751221
2000-10-10,7.632095813751221
2000-10-11,7.632095813751221
2000-10-12,7.514678955078125
2000-10-13,7.514678955078125
2000-10-16,7.969669818878174
2000-10-17,7.969669818878174
2000-10-18,7.969669818878174
2000-10-19,7.514678955078125
2000-10-20,7.514678955078125
2000-10-23,7.514678955078125
2000-10-24,7.514678955078125
2000-10-25,7.514678955078125
2000-10-26,7.925638198852539
2000-10-27,7.925638198852539
2000-10-30,7.925638198852539
2000-10-31,7.984346866607666
2000-11-01,7.984346866607666
2000-11-02,7.984346866607666
2000-11-03,7.984346866607666
2000-11-06,7.984346866607666
2000-11-07,7.969669818878174
2000-11-08,7.969669818878174
2000-11-09,7.969669818878174
2000-11-10,7.969669818878174
2000-11-13,7.969669818878174
2000-11-14,7.969669818878174
2000-11-15,7.808221817016602
2000-11-16,7.808221817016602
2000-11-17,7.808221817016602
2000-11-20,7.984346866607666
2000-11-21,7.984346866607666
2000-11-22,7.808221817016602
2000-11-24,7.514678955078125
