,DMTK
2018-03-08,19.639999389648438
2018-03-09,19.68000030517578
2018-03-12,19.68000030517578
2018-03-13,19.700000762939453
2018-03-14,19.700000762939453
2018-03-15,19.700000762939453
2018-03-16,19.700000762939453
2018-03-19,19.700000762939453
2018-03-20,19.700000762939453
2018-03-21,19.700000762939453
2018-03-22,19.700000762939453
2018-03-23,19.719999313354492
2018-03-26,19.719999313354492
2018-03-27,19.739999771118164
2018-03-28,19.739999771118164
2018-03-29,19.739999771118164
2018-04-02,19.739999771118164
2018-04-03,19.739999771118164
2018-04-04,19.739999771118164
2018-04-05,19.780000686645508
2018-04-06,19.799999237060547
2018-04-09,19.799999237060547
2018-04-10,19.799999237060547
2018-04-11,19.799999237060547
2018-04-12,19.799999237060547
2018-04-13,19.799999237060547
2018-04-16,19.799999237060547
2018-04-17,19.799999237060547
2018-04-18,19.799999237060547
2018-04-19,19.799999237060547
2018-04-20,19.899999618530273
2018-04-23,19.8799991607666
2018-04-24,19.860000610351562
2018-04-25,19.860000610351562
2018-04-26,19.8799991607666
2018-04-27,19.8799991607666
2018-04-30,19.860000610351562
2018-05-01,19.860000610351562
2018-05-02,19.868000030517578
2018-05-03,19.959999084472656
2018-05-04,19.959999084472656
2018-05-07,19.959999084472656
2018-05-08,19.959999084472656
2018-05-09,19.8799991607666
2018-05-10,19.8799991607666
2018-05-11,19.8799991607666
2018-05-14,19.959999084472656
2018-05-15,19.8799991607666
2018-05-16,19.860000610351562
2018-05-17,19.860000610351562
2018-05-18,19.84000015258789
2018-05-21,19.84000015258789
2018-05-22,19.84000015258789
2018-05-23,19.84000015258789
2018-05-24,19.84000015258789
2018-05-25,19.84000015258789
2018-05-29,19.84000015258789
2018-05-30,19.84000015258789
2018-05-31,19.84000015258789
2018-06-01,19.84000015258789
2018-06-04,19.899999618530273
2018-06-05,19.899999618530273
2018-06-06,19.899999618530273
2018-06-07,19.899999618530273
2018-06-08,19.899999618530273
2018-06-11,19.899999618530273
2018-06-12,19.899999618530273
2018-06-13,19.979999542236328
2018-06-14,19.979999542236328
2018-06-15,19.979999542236328
2018-06-18,19.920000076293945
2018-06-19,19.920000076293945
2018-06-20,19.899999618530273
2018-06-21,19.899999618530273
2018-06-22,19.920000076293945
2018-06-25,19.940000534057617
2018-06-26,19.940000534057617
2018-06-27,19.940000534057617
2018-06-28,19.940000534057617
2018-06-29,19.920000076293945
2018-07-02,19.899999618530273
2018-07-03,19.899999618530273
2018-07-05,19.899999618530273
2018-07-06,19.940000534057617
2018-07-09,19.940000534057617
2018-07-10,19.940000534057617
2018-07-11,19.940000534057617
2018-07-12,19.940000534057617
2018-07-13,19.940000534057617
2018-07-16,19.940000534057617
2018-07-17,19.940000534057617
2018-07-18,19.940000534057617
2018-07-19,19.959999084472656
2018-07-20,19.959999084472656
2018-07-23,19.959999084472656
2018-07-24,19.959999084472656
2018-07-25,19.959999084472656
2018-07-26,19.959999084472656
2018-07-27,19.959999084472656
2018-07-30,19.959999084472656
2018-07-31,19.959999084472656
2018-08-01,19.979999542236328
2018-08-02,20.0
2018-08-03,20.1200008392334
2018-08-06,20.1200008392334
2018-08-07,20.18000030517578
2018-08-08,20.18000030517578
2018-08-09,20.139999389648438
2018-08-10,20.139999389648438
2018-08-13,20.139999389648438
2018-08-14,20.139999389648438
2018-08-15,20.100000381469727
2018-08-16,20.139999389648438
2018-08-17,20.139999389648438
2018-08-20,20.139999389648438
2018-08-21,20.100000381469727
2018-08-22,20.0
2018-08-23,20.139999389648438
2018-08-24,20.1200008392334
2018-08-27,20.1200008392334
2018-08-28,20.139999389648438
2018-08-29,20.139999389648438
2018-08-30,20.139999389648438
2018-08-31,20.1200008392334
2018-09-04,20.100000381469727
2018-09-05,20.1200008392334
2018-09-06,20.139999389648438
2018-09-07,20.15999984741211
2018-09-10,20.139999389648438
2018-09-11,20.18000030517578
2018-09-12,20.18000030517578
2018-09-13,20.200000762939453
2018-09-14,20.200000762939453
2018-09-17,20.200000762939453
2018-09-18,20.18000030517578
2018-09-19,20.18000030517578
2018-09-20,20.18000030517578
2018-09-21,20.18000030517578
2018-09-24,20.200000762939453
2018-09-25,20.200000762939453
2018-09-26,20.18000030517578
2018-09-27,20.18000030517578
2018-09-28,20.239999771118164
2018-10-01,20.239999771118164
2018-10-02,20.239999771118164
2018-10-03,20.239999771118164
2018-10-04,20.239999771118164
2018-10-05,20.239999771118164
2018-10-08,20.219999313354492
2018-10-09,20.219999313354492
2018-10-10,20.239999771118164
2018-10-11,20.219999313354492
2018-10-12,20.219999313354492
2018-10-15,20.219999313354492
2018-10-16,20.219999313354492
2018-10-17,20.200000762939453
2018-10-18,20.200000762939453
2018-10-19,20.200000762939453
2018-10-22,20.200000762939453
2018-10-23,20.200000762939453
2018-10-24,20.1200008392334
2018-10-25,20.15999984741211
2018-10-26,20.139999389648438
2018-10-29,20.200000762939453
2018-10-30,20.200000762939453
2018-10-31,20.200000762939453
2018-11-01,20.200000762939453
2018-11-02,20.200000762939453
2018-11-05,20.200000762939453
2018-11-06,20.200000762939453
2018-11-07,20.200000762939453
2018-11-08,20.239999771118164
2018-11-09,20.239999771118164
2018-11-12,20.200000762939453
2018-11-13,20.219999313354492
2018-11-14,20.219999313354492
2018-11-15,20.239999771118164
2018-11-16,20.239999771118164
2018-11-19,20.239999771118164
2018-11-20,20.239999771118164
2018-11-21,20.239999771118164
2018-11-23,20.360000610351562
2018-11-26,20.299999237060547
2018-11-27,20.299999237060547
2018-11-28,20.360000610351562
2018-11-29,20.360000610351562
2018-11-30,20.31999969482422
2018-12-03,20.34000015258789
2018-12-04,20.34000015258789
2018-12-06,20.3799991607666
2018-12-07,20.3799991607666
2018-12-10,20.399999618530273
2018-12-11,20.399999618530273
2018-12-12,20.3799991607666
2018-12-13,20.399999618530273
2018-12-14,20.420000076293945
2018-12-17,20.440000534057617
2018-12-18,20.440000534057617
2018-12-19,20.43199920654297
2018-12-20,20.440000534057617
2018-12-21,20.474000930786133
2018-12-24,20.399999618530273
2018-12-26,20.479999542236328
2018-12-27,20.479999542236328
2018-12-28,20.479999542236328
2018-12-31,20.420000076293945
2019-01-02,20.5
2019-01-03,20.465999603271484
2019-01-04,20.472000122070312
2019-01-07,20.479999542236328
2019-01-08,20.459999084472656
2019-01-09,20.420000076293945
2019-01-10,20.479999542236328
2019-01-11,20.5
2019-01-14,20.540000915527344
2019-01-15,20.540000915527344
2019-01-16,20.540000915527344
2019-01-17,20.559999465942383
2019-01-18,20.559999465942383
2019-01-22,20.559999465942383
2019-01-23,20.559999465942383
2019-01-24,20.559999465942383
2019-01-25,20.559999465942383
2019-01-28,20.559999465942383
2019-01-29,20.579999923706055
2019-01-30,20.579999923706055
2019-01-31,20.459999084472656
2019-02-01,20.459999084472656
2019-02-04,20.579999923706055
2019-02-05,20.579999923706055
2019-02-06,20.579999923706055
2019-02-07,20.579999923706055
2019-02-08,20.579999923706055
2019-02-11,20.579999923706055
2019-02-12,20.600000381469727
2019-02-13,20.600000381469727
2019-02-14,20.65999984741211
2019-02-15,20.65999984741211
2019-02-19,20.68000030517578
2019-02-20,20.600000381469727
2019-02-21,20.600000381469727
2019-02-22,20.600000381469727
2019-02-25,20.649999618530273
2019-02-26,20.559999465942383
2019-02-27,20.65999984741211
2019-02-28,20.65999984741211
2019-03-01,20.65999984741211
2019-03-04,20.65999984741211
2019-03-05,20.65999984741211
2019-03-06,20.65999984741211
2019-03-07,20.65999984741211
2019-03-08,20.65999984741211
2019-03-11,20.700000762939453
2019-03-12,20.700000762939453
2019-03-13,20.700000762939453
2019-03-14,20.700000762939453
2019-03-15,20.68000030517578
2019-03-18,20.68000030517578
2019-03-19,20.68000030517578
2019-03-20,20.65399932861328
2019-03-21,20.65399932861328
2019-03-22,20.200000762939453
2019-03-25,20.200000762939453
2019-03-26,20.402000427246094
2019-03-27,19.5
2019-03-28,20.290000915527344
2019-03-29,20.639999389648438
2019-04-01,20.200000762939453
2019-04-02,20.200000762939453
2019-04-03,20.200000762939453
2019-04-04,20.200000762939453
2019-04-05,20.200000762939453
2019-04-08,19.59000015258789
2019-04-09,19.59000015258789
2019-04-10,19.59000015258789
2019-04-11,19.59000015258789
2019-04-12,19.59000015258789
2019-04-15,19.59000015258789
2019-04-16,19.59000015258789
2019-04-17,19.59000015258789
2019-04-18,19.59000015258789
2019-04-22,19.84000015258789
2019-04-23,19.84000015258789
2019-04-24,19.84000015258789
2019-04-25,19.84000015258789
2019-04-26,20.299999237060547
2019-04-29,20.299999237060547
2019-04-30,20.68000030517578
2019-05-01,20.299999237060547
2019-05-02,20.299999237060547
2019-05-03,20.299999237060547
2019-05-06,20.65999984741211
2019-05-07,20.65999984741211
2019-05-08,20.65999984741211
2019-05-09,20.65999984741211
2019-05-10,20.65999984741211
2019-05-13,20.65999984741211
2019-05-14,20.65999984741211
2019-05-15,20.65999984741211
2019-05-16,20.65999984741211
2019-05-17,20.65999984741211
2019-05-20,20.299999237060547
2019-05-21,20.299999237060547
2019-05-22,20.299999237060547
2019-05-23,20.299999237060547
2019-05-24,20.299999237060547
2019-05-28,20.299999237060547
2019-05-29,20.299999237060547
2019-05-30,20.68000030517578
2019-05-31,20.68000030517578
2019-06-03,20.68000030517578
2019-06-04,20.600000381469727
2019-06-05,20.600000381469727
2019-06-06,20.600000381469727
2019-06-07,20.600000381469727
2019-06-10,20.68000030517578
2019-06-11,20.68000030517578
2019-06-12,20.68000030517578
2019-06-13,20.600000381469727
2019-06-14,20.479999542236328
2019-06-17,20.479999542236328
2019-06-18,20.479999542236328
2019-06-19,20.739999771118164
2019-06-20,20.600000381469727
2019-06-21,20.81999969482422
2019-06-24,20.81999969482422
2019-06-25,20.600000381469727
2019-06-26,20.700000762939453
2019-06-27,20.600000381469727
2019-06-28,20.799999237060547
2019-07-01,20.66200065612793
2019-07-02,20.66200065612793
2019-07-03,20.66200065612793
2019-07-05,20.66200065612793
2019-07-08,20.66200065612793
2019-07-09,20.68000030517578
2019-07-10,20.68000030517578
2019-07-11,20.760000228881836
2019-07-12,20.760000228881836
2019-07-15,20.760000228881836
2019-07-16,20.739999771118164
2019-07-17,20.780000686645508
2019-07-18,20.780000686645508
2019-07-19,20.780000686645508
2019-07-22,20.799999237060547
2019-07-23,20.799999237060547
2019-07-24,20.799999237060547
2019-07-25,20.799999237060547
2019-07-26,20.799999237060547
2019-07-29,20.799999237060547
2019-07-30,20.799999237060547
2019-07-31,20.799999237060547
2019-08-01,20.799999237060547
2019-08-02,20.84000015258789
2019-08-05,21.0
2019-08-06,21.0
2019-08-07,20.760000228881836
2019-08-08,20.760000228881836
2019-08-09,20.760000228881836
2019-08-12,20.760000228881836
2019-08-13,20.760000228881836
2019-08-14,21.600000381469727
2019-08-15,21.600000381469727
2019-08-16,20.944000244140625
2019-08-19,20.944000244140625
2019-08-20,20.944000244140625
2019-08-21,20.944000244140625
2019-08-22,19.600000381469727
2019-08-23,16.299999237060547
2019-08-26,9.199999809265137
2019-08-27,7.0
2019-08-28,6.214000225067139
2019-08-29,6.179999828338623
2019-08-30,5.474999904632568
2019-09-03,5.090000152587891
2019-09-04,5.25
2019-09-05,4.920000076293945
2019-09-06,4.949999809265137
2019-09-09,4.670000076293945
2019-09-10,4.550000190734863
2019-09-11,5.329999923706055
2019-09-12,5.239999771118164
2019-09-13,5.954999923706055
2019-09-16,5.7820000648498535
2019-09-17,5.5
2019-09-18,5.659999847412109
2019-09-19,6.0
2019-09-20,5.860000133514404
2019-09-23,5.900000095367432
2019-09-24,5.619999885559082
2019-09-25,5.869999885559082
2019-09-26,5.820000171661377
2019-09-27,5.78000020980835
2019-09-30,5.599999904632568
2019-10-01,5.46999979019165
2019-10-02,5.400000095367432
2019-10-03,5.554999828338623
2019-10-04,5.599999904632568
2019-10-07,5.599999904632568
2019-10-08,5.639999866485596
2019-10-09,5.989999771118164
2019-10-10,6.039999961853027
2019-10-11,6.119999885559082
2019-10-14,6.144999980926514
2019-10-15,6.230000019073486
2019-10-16,8.039999961853027
2019-10-17,7.454999923706055
2019-10-18,7.260000228881836
2019-10-21,7.650000095367432
2019-10-22,6.940000057220459
2019-10-23,6.953000068664551
2019-10-24,6.670000076293945
2019-10-25,6.454999923706055
2019-10-28,6.53000020980835
2019-10-29,6.690000057220459
2019-10-30,6.739999771118164
2019-10-31,6.948999881744385
2019-11-01,7.230000019073486
2019-11-04,7.329999923706055
2019-11-05,7.300000190734863
2019-11-06,7.6620001792907715
2019-11-07,8.1899995803833
2019-11-08,8.800000190734863
2019-11-11,8.739999771118164
2019-11-12,9.246000289916992
2019-11-13,8.949999809265137
2019-11-14,9.069999694824219
2019-11-15,8.75
2019-11-18,8.359999656677246
2019-11-19,8.729000091552734
2019-11-20,8.229999542236328
2019-11-21,7.75
2019-11-22,7.718999862670898
2019-11-25,8.279999732971191
2019-11-26,8.050000190734863
2019-11-27,8.020000457763672
2019-11-29,8.003000259399414
2019-12-02,7.829999923706055
2019-12-03,7.739999771118164
2019-12-04,7.599999904632568
2019-12-05,9.4399995803833
2019-12-06,11.899999618530273
2019-12-09,14.770000457763672
2019-12-10,13.0
2019-12-11,13.149999618530273
2019-12-12,13.25
2019-12-13,13.1899995803833
2019-12-16,12.640000343322754
2019-12-17,12.899999618530273
2019-12-18,12.5
2019-12-19,12.460000038146973
2019-12-20,12.199999809265137
2019-12-23,12.40999984741211
2019-12-24,12.8100004196167
2019-12-26,12.520999908447266
2019-12-27,12.350000381469727
2019-12-30,11.930000305175781
2019-12-31,12.399999618530273
2020-01-02,12.819999694824219
2020-01-03,11.760000228881836
2020-01-06,11.069999694824219
2020-01-07,10.65999984741211
2020-01-08,9.5
2020-01-09,9.239999771118164
2020-01-10,10.0
2020-01-13,9.329999923706055
2020-01-14,9.729999542236328
2020-01-15,10.149999618530273
2020-01-16,10.130000114440918
2020-01-17,11.40999984741211
2020-01-21,13.279999732971191
2020-01-22,13.069999694824219
2020-01-23,13.029999732971191
2020-01-24,13.25
2020-01-27,14.380000114440918
2020-01-28,13.819999694824219
2020-01-29,13.880000114440918
2020-01-30,12.350000381469727
2020-01-31,12.350000381469727
2020-02-03,12.90999984741211
2020-02-04,13.109999656677246
2020-02-05,12.979999542236328
2020-02-06,12.550000190734863
2020-02-07,13.729999542236328
2020-02-10,13.640000343322754
2020-02-11,13.0
2020-02-12,13.550000190734863
2020-02-13,13.449999809265137
2020-02-14,13.899999618530273
2020-02-18,14.149999618530273
2020-02-19,14.329999923706055
2020-02-20,12.989999771118164
2020-02-21,13.329999923706055
2020-02-24,12.720000267028809
2020-02-25,12.270000457763672
2020-02-26,12.270000457763672
2020-02-27,12.175000190734863
2020-02-28,11.970000267028809
2020-03-02,13.0
2020-03-03,15.979999542236328
2020-03-04,14.75
2020-03-05,14.800000190734863
2020-03-06,15.199999809265137
2020-03-09,14.720000267028809
2020-03-10,15.300000190734863
2020-03-11,14.369999885559082
2020-03-12,12.449999809265137
2020-03-13,13.079999923706055
2020-03-16,10.770000457763672
2020-03-17,10.625
2020-03-18,10.149999618530273
2020-03-19,10.010000228881836
2020-03-20,10.109999656677246
2020-03-23,8.979999542236328
2020-03-24,9.84000015258789
2020-03-25,9.640000343322754
2020-03-26,9.869999885559082
2020-03-27,10.899999618530273
2020-03-30,11.130000114440918
2020-03-31,11.25
2020-04-01,10.390000343322754
2020-04-02,11.0
2020-04-03,10.789999961853027
2020-04-06,10.869999885559082
2020-04-07,11.949999809265137
2020-04-08,11.960000038146973
2020-04-09,11.760000228881836
2020-04-13,12.5
2020-04-14,12.899999618530273
2020-04-15,12.079999923706055
2020-04-16,12.359999656677246
2020-04-17,12.960000038146973
2020-04-20,12.5
2020-04-21,12.25
2020-04-22,12.75
2020-04-23,12.460000038146973
2020-04-24,12.420000076293945
2020-04-27,12.399999618530273
2020-04-28,13.0
2020-04-29,13.369999885559082
2020-04-30,13.75
2020-05-01,13.020000457763672
2020-05-04,14.229999542236328
2020-05-05,14.3100004196167
2020-05-06,14.0
2020-05-07,14.180000305175781
2020-05-08,13.829999923706055
2020-05-11,13.989999771118164
2020-05-12,13.229999542236328
2020-05-13,13.460000038146973
2020-05-14,12.5
2020-05-15,11.569999694824219
2020-05-18,11.800000190734863
2020-05-19,12.59000015258789
2020-05-20,12.0
2020-05-21,13.739999771118164
2020-05-22,13.479999542236328
2020-05-26,13.239999771118164
2020-05-27,12.5
2020-05-28,11.369999885559082
2020-05-29,12.399999618530273
2020-06-01,13.5
2020-06-02,13.289999961853027
2020-06-03,13.640000343322754
2020-06-04,13.779999732971191
2020-06-05,14.069999694824219
2020-06-08,13.399999618530273
2020-06-09,13.380000114440918
2020-06-10,12.630000114440918
2020-06-11,11.800000190734863
2020-06-12,12.680000305175781
2020-06-15,13.229999542236328
2020-06-16,13.0
2020-06-17,13.979999542236328
2020-06-18,13.5
2020-06-19,15.260000228881836
2020-06-22,15.380000114440918
2020-06-23,15.25
2020-06-24,14.880000114440918
2020-06-25,14.899999618530273
2020-06-26,14.579999923706055
2020-06-29,13.640000343322754
2020-06-30,13.229999542236328
2020-07-01,14.329999923706055
2020-07-02,13.869999885559082
2020-07-06,13.539999961853027
2020-07-07,13.479999542236328
2020-07-08,13.380000114440918
2020-07-09,12.390000343322754
2020-07-10,12.119999885559082
2020-07-13,11.619999885559082
2020-07-14,11.40999984741211
2020-07-15,11.600000381469727
2020-07-16,11.1899995803833
2020-07-17,11.210000038146973
2020-07-20,10.75
2020-07-21,10.5600004196167
2020-07-22,10.779999732971191
2020-07-23,10.279999732971191
2020-07-24,10.130000114440918
2020-07-27,10.140000343322754
2020-07-28,10.1899995803833
2020-07-29,9.949999809265137
2020-07-30,10.6899995803833
2020-07-31,10.59000015258789
2020-08-03,11.329999923706055
2020-08-04,12.029999732971191
2020-08-05,12.220000267028809
2020-08-06,11.680000305175781
2020-08-07,11.9350004196167
2020-08-10,12.050000190734863
2020-08-11,12.609999656677246
2020-08-12,12.539999961853027
2020-08-13,12.279999732971191
2020-08-14,12.300000190734863
2020-08-17,13.5
2020-08-18,13.300000190734863
2020-08-19,12.75
2020-08-20,12.59000015258789
2020-08-21,12.430000305175781
2020-08-24,12.260000228881836
2020-08-25,12.260000228881836
2020-08-26,12.640000343322754
2020-08-27,11.640000343322754
2020-08-28,11.710000038146973
2020-08-31,11.770000457763672
2020-09-01,11.529999732971191
2020-09-02,11.550000190734863
2020-09-03,11.020000457763672
2020-09-04,11.140000343322754
2020-09-08,10.329999923706055
2020-09-09,10.649999618530273
2020-09-10,10.5
2020-09-11,10.229999542236328
2020-09-14,10.600000381469727
2020-09-15,11.390000343322754
2020-09-16,11.069999694824219
2020-09-17,11.079999923706055
2020-09-18,11.149999618530273
2020-09-21,10.789999961853027
2020-09-22,11.09000015258789
2020-09-23,10.829999923706055
2020-09-24,10.430000305175781
2020-09-25,10.399999618530273
2020-09-28,10.579999923706055
2020-09-29,11.239999771118164
2020-09-30,11.949999809265137
2020-10-01,11.539999961853027
2020-10-02,11.3100004196167
2020-10-05,11.489999771118164
2020-10-06,12.09000015258789
2020-10-07,11.84000015258789
2020-10-08,11.600000381469727
2020-10-09,12.050000190734863
2020-10-12,11.880000114440918
2020-10-13,11.609999656677246
2020-10-14,11.529999732971191
2020-10-15,11.619999885559082
2020-10-16,11.1899995803833
2020-10-19,11.300000190734863
2020-10-20,11.5
2020-10-21,11.800000190734863
2020-10-22,13.0
2020-10-23,12.949999809265137
2020-10-26,12.350000381469727
2020-10-27,12.229999542236328
2020-10-28,11.970000267028809
2020-10-29,11.75
2020-10-30,12.760000228881836
2020-11-02,12.880000114440918
2020-11-03,13.899999618530273
2020-11-04,13.649999618530273
2020-11-05,13.819999694824219
2020-11-06,13.729999542236328
2020-11-09,14.050000190734863
2020-11-10,13.920000076293945
2020-11-11,13.729999542236328
2020-11-12,13.25
2020-11-13,13.40999984741211
2020-11-16,13.079999923706055
2020-11-17,12.829999923706055
2020-11-18,12.720000267028809
2020-11-19,12.09000015258789
2020-11-20,12.75
2020-11-23,11.949999809265137
2020-11-24,11.609999656677246
2020-11-25,12.649999618530273
2020-11-27,12.680000305175781
2020-11-30,12.380000114440918
2020-12-01,12.09000015258789
2020-12-02,12.0
2020-12-03,11.9399995803833
2020-12-04,12.0
2020-12-07,11.979999542236328
2020-12-08,11.819999694824219
2020-12-09,11.720000267028809
2020-12-10,11.449999809265137
2020-12-11,11.489999771118164
2020-12-14,13.949999809265137
2020-12-15,13.619999885559082
2020-12-16,13.510000228881836
2020-12-17,14.300000190734863
2020-12-18,15.489999771118164
2020-12-21,17.25
2020-12-22,20.65999984741211
2020-12-23,23.399999618530273
2020-12-24,24.799999237060547
2020-12-28,25.3799991607666
2020-12-29,28.010000228881836
2020-12-30,35.689998626708984
2020-12-31,32.439998626708984
2021-01-04,32.099998474121094
2021-01-05,31.969999313354492
2021-01-06,34.59000015258789
2021-01-07,38.31999969482422
2021-01-08,34.560001373291016
2021-01-11,33.58000183105469
2021-01-12,37.0
2021-01-13,39.119998931884766
2021-01-14,39.66999816894531
2021-01-15,39.0
2021-01-19,40.54999923706055
2021-01-20,43.75
2021-01-21,42.68000030517578
2021-01-22,42.91999816894531
2021-01-25,45.47999954223633
2021-01-26,39.869998931884766
2021-01-27,38.0
2021-01-28,43.02000045776367
2021-01-29,40.97999954223633
2021-02-01,42.95000076293945
2021-02-02,43.7599983215332
2021-02-03,45.16999816894531
2021-02-04,49.2400016784668
2021-02-05,54.16999816894531
2021-02-08,55.86000061035156
2021-02-09,54.84000015258789
2021-02-10,53.04999923706055
2021-02-11,66.75
2021-02-12,76.23999786376953
2021-02-16,75.6500015258789
2021-02-17,69.45999908447266
2021-02-18,69.25
2021-02-19,79.76000213623047
2021-02-22,75.4000015258789
2021-02-23,73.98999786376953
2021-02-24,75.7300033569336
2021-02-25,71.16000366210938
2021-02-26,66.7300033569336
2021-03-01,69.48999786376953
2021-03-02,67.93000030517578
2021-03-03,63.970001220703125
2021-03-04,52.97999954223633
2021-03-05,48.70000076293945
2021-03-08,46.560001373291016
2021-03-09,50.91999816894531
2021-03-10,49.77000045776367
2021-03-11,54.06999969482422
2021-03-12,53.54999923706055
2021-03-15,60.459999084472656
2021-03-16,55.689998626708984
2021-03-17,56.68000030517578
2021-03-18,53.349998474121094
2021-03-19,57.599998474121094
2021-03-22,62.5
2021-03-23,59.88999938964844
2021-03-24,51.66999816894531
2021-03-25,50.16999816894531
2021-03-26,45.95000076293945
2021-03-29,44.47999954223633
2021-03-30,47.0099983215332
2021-03-31,50.790000915527344
2021-04-01,51.58000183105469
2021-04-05,51.790000915527344
2021-04-06,51.72999954223633
2021-04-07,48.939998626708984
2021-04-08,50.22999954223633
2021-04-09,48.599998474121094
2021-04-12,45.68000030517578
2021-04-13,43.7400016784668
2021-04-14,44.11000061035156
2021-04-15,41.0
2021-04-16,43.459999084472656
2021-04-19,37.4900016784668
2021-04-20,34.97999954223633
2021-04-21,37.9900016784668
2021-04-22,38.130001068115234
2021-04-23,38.9900016784668
2021-04-26,41.15999984741211
2021-04-27,45.7400016784668
2021-04-28,44.939998626708984
2021-04-29,42.06999969482422
2021-04-30,42.04999923706055
2021-05-03,40.13999938964844
2021-05-04,39.38999938964844
2021-05-05,36.209999084472656
2021-05-06,33.33000183105469
2021-05-07,34.02000045776367
2021-05-10,31.75
2021-05-11,33.27000045776367
2021-05-12,30.90999984741211
2021-05-13,29.139999389648438
2021-05-14,33.59000015258789
