,CXSE
2013-06-11,24.110000610351562
2013-06-12,23.899999618530273
2013-06-13,23.94499969482422
2013-06-14,23.645000457763672
2013-06-17,23.985000610351562
2013-06-18,23.96500015258789
2013-06-19,23.315000534057617
2013-06-20,22.610000610351562
2013-06-21,22.80500030517578
2013-06-24,21.94499969482422
2013-06-25,22.1299991607666
2013-06-26,22.469999313354492
2013-06-27,22.56999969482422
2013-06-28,22.889999389648438
2013-07-01,22.65999984741211
2013-07-02,22.575000762939453
2013-07-03,22.354999542236328
2013-07-05,22.2549991607666
2013-07-08,22.40999984741211
2013-07-09,22.670000076293945
2013-07-10,22.450000762939453
2013-07-11,23.344999313354492
2013-07-12,23.190000534057617
2013-07-15,23.43000030517578
2013-07-16,23.309999465942383
2013-07-17,23.434999465942383
2013-07-18,23.25
2013-07-19,23.25
2013-07-22,23.405000686645508
2013-07-23,24.065000534057617
2013-07-24,23.96500015258789
2013-07-25,24.21500015258789
2013-07-26,23.829999923706055
2013-07-29,23.7549991607666
2013-07-30,23.584999084472656
2013-07-31,23.604999542236328
2013-08-01,24.209999084472656
2013-08-02,24.024999618530273
2013-08-05,23.850000381469727
2013-08-06,23.90999984741211
2013-08-07,23.604999542236328
2013-08-08,24.084999084472656
2013-08-09,24.084999084472656
2013-08-12,24.65999984741211
2013-08-13,24.985000610351562
2013-08-14,25.125
2013-08-15,24.815000534057617
2013-08-16,25.0
2013-08-19,24.69499969482422
2013-08-20,24.450000762939453
2013-08-21,24.0
2013-08-22,24.889999389648438
2013-08-23,24.7450008392334
2013-08-26,24.625
2013-08-27,24.46500015258789
2013-08-28,24.30500030517578
2013-08-29,24.309999465942383
2013-08-30,24.53499984741211
2013-09-03,25.0
2013-09-04,25.344999313354492
2013-09-05,25.649999618530273
2013-09-06,25.700000762939453
2013-09-09,26.125
2013-09-10,26.360000610351562
2013-09-11,26.309999465942383
2013-09-12,25.75
2013-09-13,25.954999923706055
2013-09-16,26.139999389648438
2013-09-17,26.05500030517578
2013-09-18,26.125
2013-09-19,26.415000915527344
2013-09-20,26.28499984741211
2013-09-23,25.809999465942383
2013-09-24,25.575000762939453
2013-09-25,25.56999969482422
2013-09-26,25.385000228881836
2013-09-27,25.5
2013-09-30,25.104999542236328
2013-10-01,25.104999542236328
2013-10-02,25.329999923706055
2013-10-03,25.450000762939453
2013-10-04,25.450000762939453
2013-10-07,25.510000228881836
2013-10-08,25.4950008392334
2013-10-09,25.450000762939453
2013-10-10,25.899999618530273
2013-10-11,25.950000762939453
2013-10-14,26.155000686645508
2013-10-15,25.905000686645508
2013-10-16,25.8700008392334
2013-10-17,25.864999771118164
2013-10-18,26.174999237060547
2013-10-21,26.165000915527344
2013-10-22,26.405000686645508
2013-10-23,25.520000457763672
2013-10-24,25.3700008392334
2013-10-25,25.184999465942383
2013-10-28,25.385000228881836
2013-10-29,25.530000686645508
2013-10-30,25.770000457763672
2013-10-31,25.774999618530273
2013-11-01,25.815000534057617
2013-11-04,26.010000228881836
2013-11-05,25.739999771118164
2013-11-06,25.75
2013-11-07,25.354999542236328
2013-11-08,25.325000762939453
2013-11-11,25.475000381469727
2013-11-12,25.385000228881836
2013-11-13,25.09000015258789
2013-11-14,25.434999465942383
2013-11-15,26.43000030517578
2013-11-18,27.165000915527344
2013-11-19,27.0049991607666
2013-11-20,26.665000915527344
2013-11-21,26.975000381469727
2013-11-22,26.90999984741211
2013-11-25,26.6200008392334
2013-11-26,26.575000762939453
2013-11-27,27.135000228881836
2013-11-29,27.1200008392334
2013-12-02,26.889999389648438
2013-12-03,26.739999771118164
2013-12-04,26.940000534057617
2013-12-05,26.93000030517578
2013-12-06,27.25
2013-12-09,27.09000015258789
2013-12-10,26.96500015258789
2013-12-11,26.40999984741211
2013-12-12,26.18000030517578
2013-12-13,26.225000381469727
2013-12-16,26.309999465942383
2013-12-17,26.170000076293945
2013-12-18,26.43000030517578
2013-12-19,25.979999542236328
2013-12-20,25.81999969482422
2013-12-23,25.895000457763672
2013-12-24,26.239999771118164
2013-12-26,26.104999542236328
2013-12-27,26.315000534057617
2013-12-30,26.329999923706055
2013-12-31,26.225000381469727
2014-01-02,26.0
2014-01-03,25.645000457763672
2014-01-06,25.325000762939453
2014-01-07,25.2450008392334
2014-01-08,25.274999618530273
2014-01-09,24.850000381469727
2014-01-10,25.274999618530273
2014-01-13,24.950000762939453
2014-01-14,25.209999084472656
2014-01-15,25.139999389648438
2014-01-16,24.975000381469727
2014-01-17,25.09000015258789
2014-01-21,25.0
2014-01-22,25.6299991607666
2014-01-23,24.774999618530273
2014-01-24,24.2549991607666
2014-01-27,24.204999923706055
2014-01-28,24.30500030517578
2014-01-29,24.100000381469727
2014-01-30,24.170000076293945
2014-01-31,23.920000076293945
2014-02-03,23.594999313354492
2014-02-04,23.65999984741211
2014-02-05,23.520000457763672
2014-02-06,23.8799991607666
2014-02-07,24.155000686645508
2014-02-10,23.93000030517578
2014-02-11,24.43000030517578
2014-02-12,24.635000228881836
2014-02-13,24.614999771118164
2014-02-14,24.7549991607666
2014-02-18,24.780000686645508
2014-02-19,24.68000030517578
2014-02-20,24.760000228881836
2014-02-21,24.719999313354492
2014-02-24,24.479999542236328
2014-02-25,24.084999084472656
2014-02-26,24.43000030517578
2014-02-27,24.770000457763672
2014-02-28,24.65999984741211
2014-03-03,24.475000381469727
2014-03-04,24.719999313354492
2014-03-05,24.354999542236328
2014-03-06,24.649999618530273
2014-03-07,24.28499984741211
2014-03-10,23.8700008392334
2014-03-11,23.834999084472656
2014-03-12,23.59000015258789
2014-03-13,23.315000534057617
2014-03-14,23.360000610351562
2014-03-17,23.559999465942383
2014-03-18,23.795000076293945
2014-03-19,23.655000686645508
2014-03-20,23.649999618530273
2014-03-21,24.094999313354492
2014-03-24,24.145000457763672
2014-03-25,24.360000610351562
2014-03-26,24.264999389648438
2014-03-27,24.3799991607666
2014-03-28,24.850000381469727
2014-03-31,24.934999465942383
2014-04-01,25.049999237060547
2014-04-02,24.979999542236328
2014-04-03,25.110000610351562
2014-04-04,25.09000015258789
2014-04-07,24.9950008392334
2014-04-08,25.225000381469727
2014-04-09,25.225000381469727
2014-04-10,25.8700008392334
2014-04-11,25.65999984741211
2014-04-14,25.84000015258789
2014-04-15,25.31999969482422
2014-04-16,25.354999542236328
2014-04-17,25.454999923706055
2014-04-21,25.434999465942383
2014-04-22,25.155000686645508
2014-04-23,24.90999984741211
2014-04-24,24.905000686645508
2014-04-25,24.649999618530273
2014-04-28,24.520000457763672
2014-04-29,24.84000015258789
2014-04-30,24.625
2014-05-01,24.844999313354492
2014-05-02,24.844999313354492
2014-05-05,24.510000228881836
2014-05-06,24.510000228881836
2014-05-07,24.40999984741211
2014-05-08,24.614999771118164
2014-05-09,24.399999618530273
2014-05-12,24.764999389648438
2014-05-13,24.94499969482422
2014-05-14,25.059999465942383
2014-05-15,24.825000762939453
2014-05-16,24.825000762939453
2014-05-19,24.899999618530273
2014-05-20,24.704999923706055
2014-05-21,24.954999923706055
2014-05-22,25.219999313354492
2014-05-23,25.225000381469727
2014-05-27,25.190000534057617
2014-05-28,25.264999389648438
2014-05-29,25.264999389648438
2014-05-30,25.264999389648438
2014-06-02,25.485000610351562
2014-06-03,25.485000610351562
2014-06-04,25.540000915527344
2014-06-05,25.584999084472656
2014-06-06,25.56999969482422
2014-06-09,25.649999618530273
2014-06-10,25.850000381469727
2014-06-11,25.670000076293945
2014-06-12,25.665000915527344
2014-06-13,25.989999771118164
2014-06-16,25.844999313354492
2014-06-17,25.764999389648438
2014-06-18,25.90999984741211
2014-06-19,25.90999984741211
2014-06-20,25.90999984741211
2014-06-23,25.489999771118164
2014-06-24,25.5
2014-06-25,25.514999389648438
2014-06-26,25.90999984741211
2014-06-27,25.809999465942383
2014-06-30,25.809999465942383
2014-07-01,26.06999969482422
2014-07-02,26.385000228881836
2014-07-03,26.520000457763672
2014-07-07,26.56999969482422
2014-07-08,26.450000762939453
2014-07-09,26.399999618530273
2014-07-10,26.145000457763672
2014-07-11,26.4950008392334
2014-07-14,26.829999923706055
2014-07-15,26.93000030517578
2014-07-16,27.065000534057617
2014-07-17,26.954999923706055
2014-07-18,26.915000915527344
2014-07-21,26.735000610351562
2014-07-22,27.225000381469727
2014-07-23,27.329999923706055
2014-07-24,27.475000381469727
2014-07-25,27.5049991607666
2014-07-28,27.709999084472656
2014-07-29,27.649999618530273
2014-07-30,27.549999237060547
2014-07-31,27.190000534057617
2014-08-01,27.385000228881836
2014-08-04,27.7450008392334
2014-08-05,27.489999771118164
2014-08-06,27.489999771118164
2014-08-07,27.399999618530273
2014-08-08,27.764999389648438
2014-08-11,28.079999923706055
2014-08-12,28.290000915527344
2014-08-13,28.46500015258789
2014-08-14,28.235000610351562
2014-08-15,28.1200008392334
2014-08-18,28.434999465942383
2014-08-19,28.565000534057617
2014-08-20,28.40999984741211
2014-08-21,28.209999084472656
2014-08-22,28.28499984741211
2014-08-25,28.299999237060547
2014-08-26,28.30500030517578
2014-08-27,28.19499969482422
2014-08-28,27.774999618530273
2014-08-29,27.93000030517578
2014-09-02,28.364999771118164
2014-09-03,28.975000381469727
2014-09-04,29.014999389648438
2014-09-05,28.989999771118164
2014-09-08,28.90999984741211
2014-09-09,28.8700008392334
2014-09-10,28.4950008392334
2014-09-11,28.399999618530273
2014-09-12,28.139999389648438
2014-09-15,27.7450008392334
2014-09-16,27.924999237060547
2014-09-17,27.799999237060547
2014-09-18,27.635000228881836
2014-09-19,27.43000030517578
2014-09-22,26.795000076293945
2014-09-23,26.625
2014-09-24,27.274999618530273
2014-09-25,26.799999237060547
2014-09-26,26.959999084472656
2014-09-29,26.229999542236328
2014-09-30,26.25
2014-10-01,26.010000228881836
2014-10-02,25.80500030517578
2014-10-03,26.0
2014-10-06,26.424999237060547
2014-10-07,26.424999237060547
2014-10-08,26.2450008392334
2014-10-09,26.28499984741211
2014-10-10,25.774999618530273
2014-10-13,25.985000610351562
2014-10-14,25.71500015258789
2014-10-15,25.299999237060547
2014-10-16,25.71500015258789
2014-10-17,25.834999084472656
2014-10-20,25.834999084472656
2014-10-21,25.635000228881836
2014-10-22,25.815000534057617
2014-10-23,25.815000534057617
2014-10-24,25.809999465942383
2014-10-27,25.459999084472656
2014-10-28,25.809999465942383
2014-10-29,26.065000534057617
2014-10-30,26.024999618530273
2014-10-31,26.315000534057617
2014-11-03,26.315000534057617
2014-11-04,26.46500015258789
2014-11-05,26.235000610351562
2014-11-06,26.235000610351562
2014-11-07,26.0
2014-11-10,26.295000076293945
2014-11-11,26.165000915527344
2014-11-12,26.264999389648438
2014-11-13,26.264999389648438
2014-11-14,26.565000534057617
2014-11-17,25.895000457763672
2014-11-18,25.809999465942383
2014-11-19,25.614999771118164
2014-11-20,25.56999969482422
2014-11-21,26.3700008392334
2014-11-24,26.389999389648438
2014-11-25,26.424999237060547
2014-11-26,26.735000610351562
2014-11-28,26.43000030517578
2014-12-01,26.43000030517578
2014-12-02,25.90999984741211
2014-12-03,25.700000762939453
2014-12-04,26.40999984741211
2014-12-05,26.424999237060547
2014-12-08,25.96500015258789
2014-12-09,25.5049991607666
2014-12-10,25.540000915527344
2014-12-11,25.770000457763672
2014-12-12,25.424999237060547
2014-12-15,25.375
2014-12-16,25.40999984741211
2014-12-17,25.43000030517578
2014-12-18,25.729999542236328
2014-12-19,25.649999618530273
2014-12-22,25.94499969482422
2014-12-23,25.860000610351562
2014-12-24,25.815000534057617
2014-12-26,26.309999465942383
2014-12-29,26.209999084472656
2014-12-30,25.850000381469727
2014-12-31,26.0
2015-01-02,25.985000610351562
2015-01-05,25.954999923706055
2015-01-06,25.584999084472656
2015-01-07,26.174999237060547
2015-01-08,26.5049991607666
2015-01-09,26.280000686645508
2015-01-12,26.270000457763672
2015-01-13,26.704999923706055
2015-01-14,26.389999389648438
2015-01-15,26.540000915527344
2015-01-16,26.1299991607666
2015-01-20,25.975000381469727
2015-01-21,26.584999084472656
2015-01-22,26.81999969482422
2015-01-23,26.8700008392334
2015-01-26,26.850000381469727
2015-01-27,26.549999237060547
2015-01-28,26.325000762939453
2015-01-29,26.334999084472656
2015-01-30,26.334999084472656
2015-02-02,26.239999771118164
2015-02-03,26.40999984741211
2015-02-04,26.93000030517578
2015-02-05,26.350000381469727
2015-02-06,26.1200008392334
2015-02-09,25.770000457763672
2015-02-10,26.0
2015-02-11,26.075000762939453
2015-02-12,26.399999618530273
2015-02-13,26.549999237060547
2015-02-17,26.584999084472656
2015-02-18,26.565000534057617
2015-02-19,26.565000534057617
2015-02-20,26.635000228881836
2015-02-23,26.635000228881836
2015-02-24,26.75
2015-02-25,26.690000534057617
2015-02-26,26.899999618530273
2015-02-27,27.03499984741211
2015-03-02,27.03499984741211
2015-03-03,26.565000534057617
2015-03-04,26.434999465942383
2015-03-05,26.420000076293945
2015-03-06,26.420000076293945
2015-03-09,26.375
2015-03-10,26.100000381469727
2015-03-11,25.80500030517578
2015-03-12,25.850000381469727
2015-03-13,25.850000381469727
2015-03-16,26.145000457763672
2015-03-17,26.145000457763672
2015-03-18,26.65999984741211
2015-03-19,26.635000228881836
2015-03-20,26.625
2015-03-23,26.454999923706055
2015-03-24,26.579999923706055
2015-03-25,26.2549991607666
2015-03-26,26.30500030517578
2015-03-27,26.579999923706055
2015-03-30,27.7450008392334
2015-03-31,27.774999618530273
2015-04-01,28.19499969482422
2015-04-02,28.485000610351562
2015-04-06,28.985000610351562
2015-04-07,29.040000915527344
2015-04-08,31.045000076293945
2015-04-09,31.6299991607666
2015-04-10,32.0
2015-04-13,32.0
2015-04-14,31.770000457763672
2015-04-15,31.510000228881836
2015-04-16,32.27000045776367
2015-04-17,31.0
2015-04-20,31.2549991607666
2015-04-21,31.625
2015-04-22,32.0
2015-04-23,32.619998931884766
2015-04-24,32.185001373291016
2015-04-27,32.915000915527344
2015-04-28,32.52000045776367
2015-04-29,32.26499938964844
2015-04-30,32.0
2015-05-01,32.29499816894531
2015-05-04,32.255001068115234
2015-05-05,31.389999389648438
2015-05-06,30.514999389648438
2015-05-07,30.165000915527344
2015-05-08,31.0
2015-05-11,30.959999084472656
2015-05-12,30.764999389648438
2015-05-13,30.354999542236328
2015-05-14,30.31999969482422
2015-05-15,30.80500030517578
2015-05-18,30.625
2015-05-19,31.229999542236328
2015-05-20,30.420000076293945
2015-05-21,30.309999465942383
2015-05-22,31.0
2015-05-26,31.25
2015-05-27,31.125
2015-05-28,30.040000915527344
2015-05-29,29.780000686645508
2015-06-01,30.165000915527344
2015-06-02,30.135000228881836
2015-06-03,30.225000381469727
2015-06-04,29.690000534057617
2015-06-05,29.405000686645508
2015-06-08,29.540000915527344
2015-06-09,28.815000534057617
2015-06-10,28.635000228881836
2015-06-11,28.635000228881836
2015-06-12,28.635000228881836
2015-06-15,28.225000381469727
2015-06-16,27.7450008392334
2015-06-17,27.915000915527344
2015-06-18,27.969999313354492
2015-06-19,27.799999237060547
2015-06-22,27.704999923706055
2015-06-23,28.75
2015-06-24,28.5
2015-06-25,28.239999771118164
2015-06-26,27.65999984741211
2015-06-29,26.75
2015-06-30,27.56999969482422
2015-07-01,27.56999969482422
2015-07-02,27.56999969482422
2015-07-06,25.735000610351562
2015-07-07,24.3700008392334
2015-07-08,23.475000381469727
2015-07-09,24.8799991607666
2015-07-10,25.969999313354492
2015-07-13,26.0
2015-07-14,26.399999618530273
2015-07-15,25.344999313354492
2015-07-16,25.834999084472656
2015-07-17,26.774999618530273
2015-07-20,26.229999542236328
2015-07-21,26.399999618530273
2015-07-22,26.34000015258789
2015-07-23,26.19499969482422
2015-07-24,25.78499984741211
2015-07-27,24.75
2015-07-28,24.510000228881836
2015-07-29,25.229999542236328
2015-07-30,24.690000534057617
2015-07-31,24.834999084472656
2015-08-03,24.18000030517578
2015-08-04,24.18000030517578
2015-08-05,24.18000030517578
2015-08-06,24.18000030517578
2015-08-07,25.229999542236328
2015-08-10,25.229999542236328
2015-08-11,24.43000030517578
2015-08-12,23.524999618530273
2015-08-13,23.760000228881836
2015-08-14,23.760000228881836
2015-08-17,23.760000228881836
2015-08-18,23.395000457763672
2015-08-19,23.299999237060547
2015-08-20,22.079999923706055
2015-08-21,21.510000228881836
2015-08-24,19.1299991607666
2015-08-25,21.2549991607666
2015-08-26,20.69499969482422
2015-08-27,21.684999465942383
2015-08-28,21.59000015258789
2015-08-31,21.59000015258789
2015-09-01,20.989999771118164
2015-09-02,20.989999771118164
2015-09-03,20.989999771118164
2015-09-04,20.989999771118164
2015-09-08,21.385000228881836
2015-09-09,21.954999923706055
2015-09-10,21.575000762939453
2015-09-11,21.315000534057617
2015-09-14,21.049999237060547
2015-09-15,21.434999465942383
2015-09-16,21.915000915527344
2015-09-17,21.700000762939453
2015-09-18,21.7549991607666
2015-09-21,21.469999313354492
2015-09-22,21.059999465942383
2015-09-23,20.770000457763672
2015-09-24,20.770000457763672
2015-09-25,21.315000534057617
2015-09-28,21.315000534057617
2015-09-29,21.315000534057617
2015-09-30,21.364999771118164
2015-10-01,20.905000686645508
2015-10-02,21.9950008392334
2015-10-05,22.5
2015-10-06,22.40999984741211
2015-10-07,23.145000457763672
2015-10-08,22.760000228881836
2015-10-09,22.760000228881836
2015-10-12,22.760000228881836
2015-10-13,22.9950008392334
2015-10-14,22.9950008392334
2015-10-15,23.0049991607666
2015-10-16,23.350000381469727
2015-10-19,23.665000915527344
2015-10-20,23.479999542236328
2015-10-21,23.5
2015-10-22,23.44499969482422
2015-10-23,24.049999237060547
2015-10-26,24.520000457763672
2015-10-27,24.520000457763672
2015-10-28,24.645000457763672
2015-10-29,24.645000457763672
2015-10-30,24.645000457763672
2015-11-02,24.739999771118164
2015-11-03,25.584999084472656
2015-11-04,24.969999313354492
2015-11-05,24.969999313354492
2015-11-06,24.969999313354492
2015-11-09,25.454999923706055
2015-11-10,24.93000030517578
2015-11-11,24.93000030517578
2015-11-12,24.895000457763672
2015-11-13,24.5
2015-11-16,24.5
2015-11-17,24.5
2015-11-18,24.5
2015-11-19,24.975000381469727
2015-11-20,24.975000381469727
2015-11-23,24.975000381469727
2015-11-24,25.165000915527344
2015-11-25,25.5
2015-11-27,25.25
2015-11-30,25.25
2015-12-01,25.25
2015-12-02,25.174999237060547
2015-12-03,25.469999313354492
2015-12-04,25.5049991607666
2015-12-07,25.5049991607666
2015-12-08,24.81999969482422
2015-12-09,24.81999969482422
2015-12-10,24.81999969482422
2015-12-11,24.81999969482422
2015-12-14,24.049999237060547
2015-12-15,24.635000228881836
2015-12-16,25.0
2015-12-17,24.809999465942383
2015-12-18,24.56999969482422
2015-12-21,24.600000381469727
2015-12-22,24.600000381469727
2015-12-23,24.600000381469727
2015-12-24,24.600000381469727
2015-12-28,24.600000381469727
2015-12-29,24.809999465942383
2015-12-30,24.774999618530273
2015-12-31,24.520000457763672
2016-01-04,24.520000457763672
2016-01-05,24.520000457763672
2016-01-06,24.520000457763672
2016-01-07,22.80500030517578
2016-01-08,22.299999237060547
2016-01-11,21.90999984741211
2016-01-12,21.90999984741211
2016-01-13,21.309999465942383
2016-01-14,21.655000686645508
2016-01-15,21.655000686645508
2016-01-19,21.334999084472656
2016-01-20,20.735000610351562
2016-01-21,21.075000762939453
2016-01-22,21.389999389648438
2016-01-25,21.329999923706055
2016-01-26,21.354999542236328
2016-01-27,21.354999542236328
2016-01-28,20.649999618530273
2016-01-29,20.649999618530273
2016-02-01,20.96500015258789
2016-02-02,20.96500015258789
2016-02-03,20.96500015258789
2016-02-04,20.395000457763672
2016-02-05,20.479999542236328
2016-02-08,19.5
2016-02-09,19.344999313354492
2016-02-10,19.920000076293945
2016-02-11,19.920000076293945
2016-02-12,19.920000076293945
2016-02-16,19.920000076293945
2016-02-17,20.959999084472656
2016-02-18,19.920000076293945
2016-02-19,20.959999084472656
2016-02-22,21.68000030517578
2016-02-23,21.68000030517578
2016-02-24,20.530000686645508
2016-02-25,20.530000686645508
2016-02-26,20.530000686645508
2016-02-29,20.850000381469727
2016-03-01,20.850000381469727
2016-03-02,20.850000381469727
2016-03-03,21.5
2016-03-04,21.825000762939453
2016-03-07,21.790000915527344
2016-03-08,21.530000686645508
2016-03-09,21.530000686645508
2016-03-10,21.46500015258789
2016-03-11,21.46500015258789
2016-03-14,22.274999618530273
2016-03-15,21.8700008392334
2016-03-16,22.30500030517578
2016-03-17,22.510000228881836
2016-03-18,22.834999084472656
2016-03-21,22.850000381469727
2016-03-22,22.850000381469727
2016-03-23,22.69499969482422
2016-03-24,22.28499984741211
2016-03-28,22.520000457763672
2016-03-29,22.739999771118164
2016-03-30,22.739999771118164
2016-03-31,23.364999771118164
2016-04-01,23.0
2016-04-04,23.0
2016-04-05,23.0
2016-04-06,23.0
2016-04-07,23.09000015258789
2016-04-08,23.09000015258789
2016-04-11,23.15999984741211
2016-04-12,23.434999465942383
2016-04-13,24.364999771118164
2016-04-14,24.15999984741211
2016-04-15,24.0
2016-04-18,24.145000457763672
2016-04-19,24.0
2016-04-20,24.059999465942383
2016-04-21,24.0
2016-04-22,24.0
2016-04-25,23.614999771118164
2016-04-26,23.614999771118164
2016-04-27,23.649999618530273
2016-04-28,23.649999618530273
2016-04-29,23.649999618530273
2016-05-02,23.565000534057617
2016-05-03,22.809999465942383
2016-05-04,22.674999237060547
2016-05-05,22.834999084472656
2016-05-06,22.5
2016-05-09,21.895000457763672
2016-05-10,21.895000457763672
2016-05-11,22.049999237060547
2016-05-12,21.809999465942383
2016-05-13,21.81999969482422
2016-05-16,21.81999969482422
2016-05-17,21.81999969482422
2016-05-18,21.969999313354492
2016-05-19,22.0
2016-05-20,21.950000762939453
2016-05-23,21.950000762939453
2016-05-24,22.200000762939453
2016-05-25,22.170000076293945
2016-05-26,22.405000686645508
2016-05-27,22.760000228881836
2016-05-31,23.0
2016-06-01,22.725000381469727
2016-06-02,22.69499969482422
2016-06-03,22.639999389648438
2016-06-06,23.0
2016-06-07,23.270000457763672
2016-06-08,22.75
2016-06-09,22.75
2016-06-10,22.75
2016-06-13,22.065000534057617
2016-06-14,21.700000762939453
2016-06-15,21.700000762939453
2016-06-16,21.75
2016-06-17,21.96500015258789
2016-06-20,21.96500015258789
2016-06-21,21.975000381469727
2016-06-22,22.235000610351562
2016-06-23,22.235000610351562
2016-06-24,22.235000610351562
2016-06-27,22.235000610351562
2016-06-28,22.235000610351562
2016-06-29,22.235000610351562
2016-06-30,22.524999618530273
2016-07-01,22.549999237060547
2016-07-05,22.549999237060547
2016-07-06,22.149999618530273
2016-07-07,22.174999237060547
