,EXLS
2007-03-12,23.700000762939453
2007-03-13,23.149999618530273
2007-03-14,22.700000762939453
2007-03-15,22.65999984741211
2007-03-16,22.600000381469727
2007-03-19,22.950000762939453
2007-03-20,23.399999618530273
2007-03-21,24.079999923706055
2007-03-22,23.530000686645508
2007-03-23,22.700000762939453
2007-03-26,21.649999618530273
2007-03-27,20.760000228881836
2007-03-28,21.100000381469727
2007-03-29,21.18000030517578
2007-03-30,20.6299991607666
2007-04-02,20.079999923706055
2007-04-03,20.399999618530273
2007-04-04,20.940000534057617
2007-04-05,20.360000610351562
2007-04-09,20.979999542236328
2007-04-10,21.09000015258789
2007-04-11,20.459999084472656
2007-04-12,20.0
2007-04-13,20.010000228881836
2007-04-16,19.700000762939453
2007-04-17,19.940000534057617
2007-04-18,19.440000534057617
2007-04-19,19.299999237060547
2007-04-20,20.010000228881836
2007-04-23,20.299999237060547
2007-04-24,20.290000915527344
2007-04-25,20.81999969482422
2007-04-26,20.760000228881836
2007-04-27,20.799999237060547
2007-04-30,20.799999237060547
2007-05-01,21.600000381469727
2007-05-02,22.3700008392334
2007-05-03,21.0
2007-05-04,21.479999542236328
2007-05-07,21.25
2007-05-08,21.0
2007-05-09,20.850000381469727
2007-05-10,19.860000610351562
2007-05-11,19.8799991607666
2007-05-14,20.010000228881836
2007-05-15,20.68000030517578
2007-05-16,21.110000610351562
2007-05-17,20.799999237060547
2007-05-18,20.280000686645508
2007-05-21,20.040000915527344
2007-05-22,20.350000381469727
2007-05-23,20.270000457763672
2007-05-24,19.350000381469727
2007-05-25,18.940000534057617
2007-05-29,19.0
2007-05-30,19.010000228881836
2007-05-31,18.790000915527344
2007-06-01,19.190000534057617
2007-06-04,18.979999542236328
2007-06-05,18.489999771118164
2007-06-06,18.299999237060547
2007-06-07,18.739999771118164
2007-06-08,19.1200008392334
2007-06-11,19.440000534057617
2007-06-12,19.40999984741211
2007-06-13,19.809999465942383
2007-06-14,20.270000457763672
2007-06-15,20.020000457763672
2007-06-18,20.299999237060547
2007-06-19,20.329999923706055
2007-06-20,19.770000457763672
2007-06-21,19.030000686645508
2007-06-22,18.520000457763672
2007-06-25,18.549999237060547
2007-06-26,18.68000030517578
2007-06-27,19.389999389648438
2007-06-28,19.0
2007-06-29,18.739999771118164
2007-07-02,18.75
2007-07-03,18.75
2007-07-05,18.209999084472656
2007-07-06,18.200000762939453
2007-07-09,17.809999465942383
2007-07-10,17.360000610351562
2007-07-11,18.200000762939453
2007-07-12,18.260000228881836
2007-07-13,18.899999618530273
2007-07-16,18.290000915527344
2007-07-17,17.920000076293945
2007-07-18,17.56999969482422
2007-07-19,18.139999389648438
2007-07-20,17.270000457763672
2007-07-23,17.100000381469727
2007-07-24,15.970000267028809
2007-07-25,16.350000381469727
2007-07-26,16.3700008392334
2007-07-27,16.209999084472656
2007-07-30,16.639999389648438
2007-07-31,16.90999984741211
2007-08-01,17.260000228881836
2007-08-02,17.899999618530273
2007-08-03,17.520000457763672
2007-08-06,18.329999923706055
2007-08-07,19.31999969482422
2007-08-08,20.25
2007-08-09,20.309999465942383
2007-08-10,20.770000457763672
2007-08-13,19.649999618530273
2007-08-14,18.399999618530273
2007-08-15,18.1299991607666
2007-08-16,19.959999084472656
2007-08-17,18.260000228881836
2007-08-20,17.899999618530273
2007-08-21,18.579999923706055
2007-08-22,18.34000015258789
2007-08-23,17.639999389648438
2007-08-24,18.450000762939453
2007-08-27,18.5
2007-08-28,18.219999313354492
2007-08-29,19.06999969482422
2007-08-30,19.459999084472656
2007-08-31,19.0
2007-09-04,19.170000076293945
2007-09-05,18.829999923706055
2007-09-06,20.049999237060547
2007-09-07,19.969999313354492
2007-09-10,21.18000030517578
2007-09-11,21.459999084472656
2007-09-12,21.260000228881836
2007-09-13,20.950000762939453
2007-09-14,20.559999465942383
2007-09-17,20.309999465942383
2007-09-18,21.450000762939453
2007-09-19,21.989999771118164
2007-09-20,22.440000534057617
2007-09-21,22.100000381469727
2007-09-24,21.90999984741211
2007-09-25,21.610000610351562
2007-09-26,21.219999313354492
2007-09-27,21.239999771118164
2007-09-28,21.260000228881836
2007-10-01,22.5
2007-10-02,22.540000915527344
2007-10-03,22.31999969482422
2007-10-04,23.8799991607666
2007-10-05,24.760000228881836
2007-10-08,24.920000076293945
2007-10-09,25.420000076293945
2007-10-10,25.3700008392334
2007-10-11,24.459999084472656
2007-10-12,25.850000381469727
2007-10-15,26.020000457763672
2007-10-16,26.459999084472656
2007-10-17,26.989999771118164
2007-10-18,27.0
2007-10-19,26.170000076293945
2007-10-22,26.989999771118164
2007-10-23,27.0
2007-10-24,26.989999771118164
2007-10-25,26.700000762939453
2007-10-26,26.559999465942383
2007-10-29,26.850000381469727
2007-10-30,26.56999969482422
2007-10-31,27.0
2007-11-01,25.309999465942383
2007-11-02,26.559999465942383
2007-11-05,26.649999618530273
2007-11-06,26.989999771118164
2007-11-07,26.360000610351562
2007-11-08,28.729999542236328
2007-11-09,25.43000030517578
2007-11-12,22.850000381469727
2007-11-13,24.18000030517578
2007-11-14,26.93000030517578
2007-11-15,26.34000015258789
2007-11-16,25.989999771118164
2007-11-19,26.68000030517578
2007-11-20,25.1200008392334
2007-11-21,23.290000915527344
2007-11-23,23.399999618530273
2007-11-26,22.43000030517578
2007-11-27,22.030000686645508
2007-11-28,23.25
2007-11-29,23.770000457763672
2007-11-30,23.969999313354492
2007-12-03,23.84000015258789
2007-12-04,23.75
2007-12-05,24.030000686645508
2007-12-06,24.190000534057617
2007-12-07,24.09000015258789
2007-12-10,25.469999313354492
2007-12-11,24.0
2007-12-12,23.389999389648438
2007-12-13,23.270000457763672
2007-12-14,21.56999969482422
2007-12-17,19.979999542236328
2007-12-18,22.149999618530273
2007-12-19,22.0
2007-12-20,22.139999389648438
2007-12-21,22.350000381469727
2007-12-24,23.209999084472656
2007-12-26,23.18000030517578
2007-12-27,22.299999237060547
2007-12-28,22.75
2007-12-31,23.079999923706055
2008-01-02,20.90999984741211
2008-01-03,20.06999969482422
2008-01-04,18.829999923706055
2008-01-07,17.809999465942383
2008-01-08,19.25
2008-01-09,20.049999237060547
2008-01-10,19.709999084472656
2008-01-11,18.950000762939453
2008-01-14,18.969999313354492
2008-01-15,18.690000534057617
2008-01-16,17.010000228881836
2008-01-17,17.1299991607666
2008-01-18,16.690000534057617
2008-01-22,17.25
2008-01-23,19.059999465942383
2008-01-24,19.049999237060547
2008-01-25,18.65999984741211
2008-01-28,18.690000534057617
2008-01-29,19.40999984741211
2008-01-30,19.0
2008-01-31,18.979999542236328
2008-02-01,19.510000228881836
2008-02-04,19.559999465942383
2008-02-05,19.170000076293945
2008-02-06,18.979999542236328
2008-02-07,18.920000076293945
2008-02-08,19.59000015258789
2008-02-11,19.610000610351562
2008-02-12,20.489999771118164
2008-02-13,21.1200008392334
2008-02-14,19.889999389648438
2008-02-15,19.329999923706055
2008-02-19,19.56999969482422
2008-02-20,19.56999969482422
2008-02-21,19.850000381469727
2008-02-22,19.450000762939453
2008-02-25,19.81999969482422
2008-02-26,20.920000076293945
2008-02-27,21.420000076293945
2008-02-28,21.739999771118164
2008-02-29,21.329999923706055
2008-03-03,20.479999542236328
2008-03-04,20.059999465942383
2008-03-05,20.489999771118164
2008-03-06,19.1200008392334
2008-03-07,18.190000534057617
2008-03-10,18.5
2008-03-11,19.43000030517578
2008-03-12,22.239999771118164
2008-03-13,20.969999313354492
2008-03-14,20.290000915527344
2008-03-17,19.149999618530273
2008-03-18,20.020000457763672
2008-03-19,19.559999465942383
2008-03-20,22.010000228881836
2008-03-24,23.25
2008-03-25,23.1200008392334
2008-03-26,23.969999313354492
2008-03-27,23.06999969482422
2008-03-28,22.56999969482422
2008-03-31,22.959999084472656
2008-04-01,23.239999771118164
2008-04-02,24.110000610351562
2008-04-03,24.0
2008-04-04,23.770000457763672
2008-04-07,23.549999237060547
2008-04-08,23.299999237060547
2008-04-09,22.6299991607666
2008-04-10,22.899999618530273
2008-04-11,21.68000030517578
2008-04-14,21.670000076293945
2008-04-15,23.15999984741211
2008-04-16,23.59000015258789
2008-04-17,23.3700008392334
2008-04-18,24.510000228881836
2008-04-21,24.059999465942383
2008-04-22,23.65999984741211
2008-04-23,24.139999389648438
2008-04-24,24.600000381469727
2008-04-25,24.639999389648438
2008-04-28,24.56999969482422
2008-04-29,25.06999969482422
2008-04-30,25.1200008392334
2008-05-01,25.3799991607666
2008-05-02,24.649999618530273
2008-05-05,24.860000610351562
2008-05-06,24.790000915527344
2008-05-07,20.760000228881836
2008-05-08,20.989999771118164
2008-05-09,19.93000030517578
2008-05-12,20.389999389648438
2008-05-13,19.969999313354492
2008-05-14,19.559999465942383
2008-05-15,20.0
2008-05-16,19.079999923706055
2008-05-19,18.68000030517578
2008-05-20,18.579999923706055
2008-05-21,18.270000457763672
2008-05-22,18.280000686645508
2008-05-23,18.899999618530273
2008-05-27,19.90999984741211
2008-05-28,20.739999771118164
2008-05-29,20.530000686645508
2008-05-30,19.940000534057617
2008-06-02,18.329999923706055
2008-06-03,17.940000534057617
2008-06-04,17.979999542236328
2008-06-05,18.440000534057617
2008-06-06,17.1299991607666
2008-06-09,15.680000305175781
2008-06-10,15.6899995803833
2008-06-11,14.949999809265137
2008-06-12,14.9399995803833
2008-06-13,15.149999618530273
2008-06-16,14.479999542236328
2008-06-17,14.949999809265137
2008-06-18,14.720000267028809
2008-06-19,15.3100004196167
2008-06-20,15.869999885559082
2008-06-23,15.5
2008-06-24,14.979999542236328
2008-06-25,15.199999809265137
2008-06-26,14.300000190734863
2008-06-27,14.489999771118164
2008-06-30,14.029999732971191
2008-07-01,14.420000076293945
2008-07-02,14.069999694824219
2008-07-03,14.65999984741211
2008-07-07,14.800000190734863
2008-07-08,15.579999923706055
2008-07-09,15.300000190734863
2008-07-10,15.930000305175781
2008-07-11,15.279999732971191
2008-07-14,15.5
2008-07-15,15.300000190734863
2008-07-16,16.700000762939453
2008-07-17,15.569999694824219
2008-07-18,15.600000381469727
2008-07-21,15.640000343322754
2008-07-22,16.110000610351562
2008-07-23,16.940000534057617
2008-07-24,16.3799991607666
2008-07-25,16.040000915527344
2008-07-28,15.670000076293945
2008-07-29,15.6899995803833
2008-07-30,15.449999809265137
2008-07-31,15.050000190734863
2008-08-01,15.739999771118164
2008-08-04,15.640000343322754
2008-08-05,15.720000267028809
2008-08-06,16.350000381469727
2008-08-07,13.739999771118164
2008-08-08,13.359999656677246
2008-08-11,13.029999732971191
2008-08-12,13.010000228881836
2008-08-13,13.350000381469727
2008-08-14,13.4399995803833
2008-08-15,13.600000381469727
2008-08-18,13.010000228881836
2008-08-19,12.520000457763672
2008-08-20,12.220000267028809
2008-08-21,12.079999923706055
2008-08-22,11.239999771118164
2008-08-25,10.90999984741211
2008-08-26,11.010000228881836
2008-08-27,11.020000457763672
2008-08-28,11.0
2008-08-29,10.899999618530273
2008-09-02,10.779999732971191
2008-09-03,11.020000457763672
2008-09-04,10.529999732971191
2008-09-05,11.039999961853027
2008-09-08,11.09000015258789
2008-09-09,11.399999618530273
2008-09-10,11.449999809265137
2008-09-11,11.640000343322754
2008-09-12,11.359999656677246
2008-09-15,10.779999732971191
2008-09-16,10.609999656677246
2008-09-17,9.270000457763672
2008-09-18,9.260000228881836
2008-09-19,9.100000381469727
2008-09-22,8.859999656677246
2008-09-23,8.84000015258789
2008-09-24,8.420000076293945
2008-09-25,8.640000343322754
2008-09-26,8.760000228881836
2008-09-29,8.069999694824219
2008-09-30,8.779999732971191
2008-10-01,8.5600004196167
2008-10-02,8.3100004196167
2008-10-03,7.989999771118164
2008-10-06,7.449999809265137
2008-10-07,6.650000095367432
2008-10-08,6.320000171661377
2008-10-09,5.659999847412109
2008-10-10,5.480000019073486
2008-10-13,6.639999866485596
2008-10-14,6.340000152587891
2008-10-15,5.929999828338623
2008-10-16,6.650000095367432
2008-10-17,6.590000152587891
2008-10-20,7.190000057220459
2008-10-21,6.849999904632568
2008-10-22,6.420000076293945
2008-10-23,6.46999979019165
2008-10-24,5.880000114440918
2008-10-27,5.559999942779541
2008-10-28,5.869999885559082
2008-10-29,6.210000038146973
2008-10-30,6.889999866485596
2008-10-31,7.300000190734863
2008-11-03,7.090000152587891
2008-11-04,7.360000133514404
2008-11-05,6.900000095367432
2008-11-06,6.409999847412109
2008-11-07,6.78000020980835
2008-11-10,6.96999979019165
2008-11-11,6.75
2008-11-12,6.710000038146973
2008-11-13,7.269999980926514
2008-11-14,6.400000095367432
2008-11-17,6.090000152587891
2008-11-18,5.880000114440918
2008-11-19,5.889999866485596
2008-11-20,5.590000152587891
2008-11-21,5.980000019073486
2008-11-24,6.429999828338623
2008-11-25,6.230000019073486
2008-11-26,6.849999904632568
2008-11-28,7.099999904632568
2008-12-01,5.880000114440918
2008-12-02,6.420000076293945
2008-12-03,7.170000076293945
2008-12-04,6.71999979019165
2008-12-05,7.869999885559082
2008-12-08,8.75
2008-12-09,8.09000015258789
2008-12-10,8.460000038146973
2008-12-11,7.909999847412109
2008-12-12,8.130000114440918
2008-12-15,7.75
2008-12-16,8.100000381469727
2008-12-17,7.960000038146973
2008-12-18,8.0
2008-12-19,8.15999984741211
2008-12-22,8.289999961853027
2008-12-23,8.270000457763672
2008-12-24,8.199999809265137
2008-12-26,8.140000343322754
2008-12-29,7.880000114440918
2008-12-30,8.029999732971191
2008-12-31,8.569999694824219
2009-01-02,8.630000114440918
2009-01-05,8.5600004196167
2009-01-06,8.640000343322754
2009-01-07,8.59000015258789
2009-01-08,9.3100004196167
2009-01-09,8.75
2009-01-12,8.510000228881836
2009-01-13,8.8100004196167
2009-01-14,8.5600004196167
2009-01-15,9.050000190734863
2009-01-16,8.75
2009-01-20,7.809999942779541
2009-01-21,8.329999923706055
2009-01-22,8.3100004196167
2009-01-23,8.569999694824219
2009-01-26,9.0
2009-01-27,8.869999885559082
2009-01-28,9.140000343322754
2009-01-29,8.270000457763672
2009-01-30,7.949999809265137
2009-02-02,8.699999809265137
2009-02-03,8.3100004196167
2009-02-04,7.880000114440918
2009-02-05,8.15999984741211
2009-02-06,8.850000381469727
2009-02-09,8.890000343322754
2009-02-10,8.069999694824219
2009-02-11,8.329999923706055
2009-02-12,8.300000190734863
2009-02-13,8.460000038146973
2009-02-17,7.679999828338623
2009-02-18,7.300000190734863
2009-02-19,7.71999979019165
2009-02-20,7.510000228881836
2009-02-23,7.53000020980835
2009-02-24,8.25
2009-02-25,8.09000015258789
2009-02-26,8.1899995803833
2009-02-27,8.09000015258789
2009-03-02,7.21999979019165
2009-03-03,6.570000171661377
2009-03-04,6.610000133514404
2009-03-05,6.03000020980835
2009-03-06,6.650000095367432
2009-03-09,6.809999942779541
2009-03-10,7.869999885559082
2009-03-11,8.0
2009-03-12,8.550000190734863
2009-03-13,8.220000267028809
2009-03-16,8.220000267028809
2009-03-17,8.829999923706055
2009-03-18,9.140000343322754
2009-03-19,8.789999961853027
2009-03-20,8.680000305175781
2009-03-23,8.970000267028809
2009-03-24,8.59000015258789
2009-03-25,8.880000114440918
2009-03-26,9.15999984741211
2009-03-27,8.739999771118164
2009-03-30,8.430000305175781
2009-03-31,8.619999885559082
2009-04-01,8.979999542236328
2009-04-02,9.710000038146973
2009-04-03,9.829999923706055
2009-04-06,9.699999809265137
2009-04-07,9.4399995803833
2009-04-08,9.84000015258789
2009-04-09,10.960000038146973
2009-04-13,11.010000228881836
2009-04-14,10.420000076293945
2009-04-15,10.359999656677246
2009-04-16,10.5
2009-04-17,10.529999732971191
2009-04-20,9.420000076293945
2009-04-21,9.8100004196167
2009-04-22,9.710000038146973
2009-04-23,9.229999542236328
2009-04-24,9.609999656677246
2009-04-27,8.920000076293945
2009-04-28,8.880000114440918
2009-04-29,9.579999923706055
2009-04-30,9.3100004196167
2009-05-01,8.84000015258789
2009-05-04,9.100000381469727
2009-05-05,8.979999542236328
2009-05-06,9.569999694824219
2009-05-07,8.619999885559082
2009-05-08,8.850000381469727
2009-05-11,9.390000343322754
2009-05-12,9.279999732971191
2009-05-13,8.609999656677246
2009-05-14,8.869999885559082
2009-05-15,8.789999961853027
2009-05-18,9.539999961853027
2009-05-19,8.90999984741211
2009-05-20,9.069999694824219
2009-05-21,9.0600004196167
2009-05-22,8.84000015258789
2009-05-26,9.489999771118164
2009-05-27,9.0600004196167
2009-05-28,9.350000381469727
2009-05-29,9.899999618530273
2009-06-01,10.220000267028809
2009-06-02,10.479999542236328
2009-06-03,10.789999961853027
2009-06-04,10.859999656677246
2009-06-05,10.399999618530273
2009-06-08,10.390000343322754
2009-06-09,10.180000305175781
2009-06-10,9.930000305175781
2009-06-11,9.989999771118164
2009-06-12,10.25
2009-06-15,9.710000038146973
2009-06-16,9.130000114440918
2009-06-17,9.670000076293945
2009-06-18,9.829999923706055
2009-06-19,9.819999694824219
2009-06-22,9.5
2009-06-23,9.600000381469727
2009-06-24,9.949999809265137
2009-06-25,10.460000038146973
2009-06-26,10.5600004196167
2009-06-29,10.739999771118164
2009-06-30,11.210000038146973
2009-07-01,11.430000305175781
2009-07-02,10.319999694824219
2009-07-06,10.3100004196167
2009-07-07,10.09000015258789
2009-07-08,10.069999694824219
2009-07-09,10.180000305175781
2009-07-10,10.739999771118164
2009-07-13,11.420000076293945
2009-07-14,11.329999923706055
2009-07-15,11.520000457763672
2009-07-16,11.649999618530273
2009-07-17,11.479999542236328
2009-07-20,11.65999984741211
2009-07-21,11.640000343322754
2009-07-22,11.510000228881836
2009-07-23,12.050000190734863
2009-07-24,12.0
2009-07-27,12.119999885559082
2009-07-28,12.350000381469727
2009-07-29,12.550000190734863
2009-07-30,12.800000190734863
2009-07-31,12.979999542236328
2009-08-03,13.369999885559082
2009-08-04,13.350000381469727
2009-08-05,13.260000228881836
2009-08-06,13.210000038146973
2009-08-07,12.960000038146973
2009-08-10,13.050000190734863
2009-08-11,12.510000228881836
2009-08-12,13.050000190734863
2009-08-13,13.149999618530273
2009-08-14,12.470000267028809
2009-08-17,12.039999961853027
2009-08-18,12.3100004196167
2009-08-19,12.850000381469727
2009-08-20,12.90999984741211
2009-08-21,12.680000305175781
2009-08-24,12.729999542236328
2009-08-25,12.170000076293945
2009-08-26,12.430000305175781
2009-08-27,12.489999771118164
2009-08-28,12.470000267028809
2009-08-31,12.0
2009-09-01,11.989999771118164
2009-09-02,11.760000228881836
2009-09-03,12.369999885559082
2009-09-04,12.119999885559082
2009-09-08,12.279999732971191
2009-09-09,12.720000267028809
2009-09-10,13.170000076293945
2009-09-11,12.800000190734863
2009-09-14,13.199999809265137
2009-09-15,13.350000381469727
2009-09-16,13.479999542236328
2009-09-17,13.359999656677246
2009-09-18,13.5
2009-09-21,13.609999656677246
2009-09-22,14.109999656677246
2009-09-23,13.680000305175781
2009-09-24,13.789999961853027
2009-09-25,13.819999694824219
2009-09-28,14.550000190734863
2009-09-29,14.699999809265137
2009-09-30,14.859999656677246
2009-10-01,14.420000076293945
2009-10-02,14.3100004196167
2009-10-05,14.680000305175781
2009-10-06,15.3100004196167
2009-10-07,14.979999542236328
2009-10-08,14.90999984741211
2009-10-09,15.039999961853027
2009-10-12,15.050000190734863
2009-10-13,15.140000343322754
2009-10-14,16.0
2009-10-15,15.649999618530273
2009-10-16,15.34000015258789
2009-10-19,15.670000076293945
2009-10-20,15.380000114440918
2009-10-21,15.510000228881836
2009-10-22,15.449999809265137
2009-10-23,14.800000190734863
2009-10-26,14.640000343322754
2009-10-27,14.369999885559082
2009-10-28,13.859999656677246
2009-10-29,14.010000228881836
2009-10-30,13.609999656677246
2009-11-02,14.010000228881836
2009-11-03,13.890000343322754
2009-11-04,13.5
2009-11-05,13.859999656677246
2009-11-06,16.920000076293945
2009-11-09,17.200000762939453
2009-11-10,16.639999389648438
2009-11-11,16.639999389648438
2009-11-12,16.489999771118164
2009-11-13,16.40999984741211
2009-11-16,16.959999084472656
2009-11-17,16.6299991607666
2009-11-18,16.719999313354492
2009-11-19,16.700000762939453
2009-11-20,16.799999237060547
2009-11-23,17.049999237060547
2009-11-24,17.0
2009-11-25,16.799999237060547
2009-11-27,16.149999618530273
2009-11-30,16.219999313354492
2009-12-01,17.209999084472656
2009-12-02,17.649999618530273
2009-12-03,17.450000762939453
2009-12-04,17.899999618530273
2009-12-07,18.0
2009-12-08,17.59000015258789
2009-12-09,17.899999618530273
2009-12-10,17.709999084472656
2009-12-11,17.6299991607666
2009-12-14,17.690000534057617
2009-12-15,17.639999389648438
2009-12-16,17.790000915527344
2009-12-17,17.520000457763672
2009-12-18,17.670000076293945
2009-12-21,17.90999984741211
2009-12-22,17.940000534057617
2009-12-23,17.940000534057617
2009-12-24,18.0
2009-12-28,18.0
2009-12-29,18.020000457763672
2009-12-30,18.200000762939453
2009-12-31,18.149999618530273
2010-01-04,18.450000762939453
2010-01-05,18.56999969482422
2010-01-06,18.329999923706055
2010-01-07,18.010000228881836
2010-01-08,18.010000228881836
2010-01-11,17.93000030517578
2010-01-12,17.739999771118164
2010-01-13,17.989999771118164
2010-01-14,18.030000686645508
2010-01-15,17.950000762939453
2010-01-19,18.729999542236328
2010-01-20,18.549999237060547
2010-01-21,18.200000762939453
2010-01-22,17.889999389648438
2010-01-25,17.799999237060547
2010-01-26,17.639999389648438
2010-01-27,17.809999465942383
2010-01-28,17.81999969482422
2010-01-29,18.149999618530273
2010-02-01,18.100000381469727
2010-02-02,18.309999465942383
2010-02-03,18.469999313354492
2010-02-04,18.399999618530273
2010-02-05,18.639999389648438
2010-02-08,18.110000610351562
2010-02-09,18.309999465942383
2010-02-10,18.440000534057617
2010-02-11,18.969999313354492
2010-02-12,18.540000915527344
2010-02-16,18.93000030517578
2010-02-17,18.469999313354492
2010-02-18,18.3700008392334
2010-02-19,18.299999237060547
2010-02-22,18.309999465942383
2010-02-23,18.030000686645508
2010-02-24,17.979999542236328
2010-02-25,17.65999984741211
2010-02-26,17.200000762939453
2010-03-01,17.780000686645508
2010-03-02,17.600000381469727
2010-03-03,17.399999618530273
2010-03-04,17.549999237060547
2010-03-05,17.59000015258789
2010-03-08,17.530000686645508
2010-03-09,17.479999542236328
2010-03-10,17.079999923706055
2010-03-11,17.420000076293945
2010-03-12,17.049999237060547
2010-03-15,16.3799991607666
2010-03-16,16.309999465942383
2010-03-17,16.459999084472656
2010-03-18,16.649999618530273
2010-03-19,16.639999389648438
2010-03-22,17.100000381469727
2010-03-23,17.510000228881836
2010-03-24,17.190000534057617
2010-03-25,17.110000610351562
2010-03-26,16.93000030517578
2010-03-29,17.010000228881836
2010-03-30,16.93000030517578
2010-03-31,16.68000030517578
2010-04-01,16.739999771118164
2010-04-05,17.09000015258789
2010-04-06,17.229999542236328
2010-04-07,16.75
2010-04-08,16.479999542236328
2010-04-09,16.299999237060547
2010-04-12,16.540000915527344
2010-04-13,16.899999618530273
2010-04-14,17.18000030517578
2010-04-15,17.93000030517578
2010-04-16,17.649999618530273
2010-04-19,17.3799991607666
2010-04-20,17.579999923706055
2010-04-21,17.200000762939453
2010-04-22,17.059999465942383
2010-04-23,17.049999237060547
2010-04-26,16.860000610351562
2010-04-27,16.100000381469727
2010-04-28,16.15999984741211
2010-04-29,16.139999389648438
2010-04-30,15.920000076293945
2010-05-03,16.610000610351562
2010-05-04,16.209999084472656
2010-05-05,15.9399995803833
2010-05-06,15.90999984741211
2010-05-07,16.059999465942383
2010-05-10,17.969999313354492
2010-05-11,18.43000030517578
2010-05-12,19.0
2010-05-13,18.719999313354492
2010-05-14,18.09000015258789
2010-05-17,17.81999969482422
2010-05-18,17.309999465942383
2010-05-19,17.360000610351562
2010-05-20,16.969999313354492
2010-05-21,17.09000015258789
2010-05-24,16.90999984741211
2010-05-25,16.6200008392334
2010-05-26,16.700000762939453
2010-05-27,16.850000381469727
2010-05-28,16.6200008392334
2010-06-01,16.5
2010-06-02,17.020000457763672
2010-06-03,17.649999618530273
2010-06-04,16.6299991607666
2010-06-07,16.229999542236328
2010-06-08,16.690000534057617
2010-06-09,16.649999618530273
2010-06-10,17.639999389648438
2010-06-11,17.889999389648438
2010-06-14,17.540000915527344
2010-06-15,17.770000457763672
2010-06-16,17.549999237060547
2010-06-17,17.559999465942383
2010-06-18,18.18000030517578
2010-06-21,18.1200008392334
2010-06-22,17.940000534057617
2010-06-23,18.149999618530273
2010-06-24,18.030000686645508
2010-06-25,18.389999389648438
2010-06-28,18.610000610351562
2010-06-29,17.6299991607666
2010-06-30,17.170000076293945
2010-07-01,17.020000457763672
2010-07-02,17.149999618530273
2010-07-06,16.450000762939453
2010-07-07,17.270000457763672
2010-07-08,17.700000762939453
2010-07-09,18.010000228881836
2010-07-12,17.719999313354492
2010-07-13,18.170000076293945
2010-07-14,17.940000534057617
2010-07-15,17.860000610351562
2010-07-16,17.440000534057617
2010-07-19,17.239999771118164
2010-07-20,17.510000228881836
2010-07-21,16.889999389648438
2010-07-22,18.540000915527344
2010-07-23,19.0
2010-07-26,19.0
2010-07-27,18.940000534057617
2010-07-28,18.6200008392334
2010-07-29,18.790000915527344
