,BRPA
2018-05-31,9.869999885559082
2018-06-01,9.869999885559082
2018-06-04,9.869999885559082
2018-06-05,9.899999618530273
2018-06-06,9.899999618530273
2018-06-07,9.899999618530273
2018-06-08,9.930000305175781
2018-06-11,9.930000305175781
2018-06-12,9.930000305175781
2018-06-13,9.890000343322754
2018-06-14,9.890000343322754
2018-06-15,9.890000343322754
2018-06-18,9.920000076293945
2018-06-19,9.920000076293945
2018-06-20,9.920000076293945
2018-06-21,9.90999984741211
2018-06-22,9.90999984741211
2018-06-25,9.90999984741211
2018-06-26,9.90999984741211
2018-06-27,9.90999984741211
2018-06-28,9.90999984741211
2018-06-29,9.90999984741211
2018-07-02,9.90999984741211
2018-07-03,9.90999984741211
2018-07-05,9.90999984741211
2018-07-06,9.90999984741211
2018-07-09,9.90999984741211
2018-07-10,9.90999984741211
2018-07-11,9.90999984741211
2018-07-12,9.90999984741211
2018-07-13,9.90999984741211
2018-07-16,9.90999984741211
2018-07-17,9.90999984741211
2018-07-18,9.954999923706055
2018-07-19,9.954999923706055
2018-07-20,9.9399995803833
2018-07-23,9.9399995803833
2018-07-24,9.9399995803833
2018-07-25,9.9399995803833
2018-07-26,9.960000038146973
2018-07-27,9.960000038146973
2018-07-30,9.960000038146973
2018-07-31,9.960000038146973
2018-08-01,9.949999809265137
2018-08-02,9.949999809265137
2018-08-03,9.949999809265137
2018-08-06,9.920000076293945
2018-08-07,9.920000076293945
2018-08-08,9.920000076293945
2018-08-09,9.90999984741211
2018-08-10,9.90999984741211
2018-08-13,9.90999984741211
2018-08-14,9.90999984741211
2018-08-15,9.90999984741211
2018-08-16,9.90999984741211
2018-08-17,9.90999984741211
2018-08-20,9.90999984741211
2018-08-21,9.90999984741211
2018-08-22,9.90999984741211
2018-08-23,9.90999984741211
2018-08-24,9.90999984741211
2018-08-27,9.90999984741211
2018-08-28,9.90999984741211
2018-08-29,9.90999984741211
2018-08-30,9.90999984741211
2018-08-31,9.90999984741211
2018-09-04,9.90999984741211
2018-09-05,9.90999984741211
2018-09-06,9.90999984741211
2018-09-07,9.90999984741211
2018-09-10,9.949999809265137
2018-09-11,9.960000038146973
2018-09-12,9.960000038146973
2018-09-13,9.960000038146973
2018-09-14,10.0
2018-09-17,10.0
2018-09-18,10.0
2018-09-19,10.0
2018-09-20,10.0
2018-09-21,9.979999542236328
2018-09-24,9.979999542236328
2018-09-25,10.010000228881836
2018-09-26,10.010000228881836
2018-09-27,10.010000228881836
2018-09-28,10.010000228881836
2018-10-01,10.010000228881836
2018-10-02,10.010000228881836
2018-10-03,10.010000228881836
2018-10-04,10.010000228881836
2018-10-05,10.039999961853027
2018-10-08,10.039999961853027
2018-10-09,10.020000457763672
2018-10-10,10.020000457763672
2018-10-11,10.020000457763672
2018-10-12,10.050000190734863
2018-10-15,10.020000457763672
2018-10-16,10.020000457763672
2018-10-17,10.020000457763672
2018-10-18,10.020000457763672
2018-10-19,10.020000457763672
2018-10-22,10.020000457763672
2018-10-23,10.020000457763672
2018-10-24,10.020000457763672
2018-10-25,10.020000457763672
2018-10-26,10.020000457763672
2018-10-29,10.020000457763672
2018-10-30,10.020000457763672
2018-10-31,10.100000381469727
2018-11-01,10.100000381469727
2018-11-02,10.100000381469727
2018-11-05,10.100000381469727
2018-11-06,10.100000381469727
2018-11-07,10.100000381469727
2018-11-08,10.100000381469727
2018-11-09,10.100000381469727
2018-11-12,10.079999923706055
2018-11-13,10.100000381469727
2018-11-14,10.100000381469727
2018-11-15,10.149999618530273
2018-11-16,10.149999618530273
2018-11-19,10.149999618530273
2018-11-20,10.149999618530273
2018-11-21,10.149999618530273
2018-11-23,10.149999618530273
2018-11-26,10.114999771118164
2018-11-27,10.114999771118164
2018-11-28,10.100000381469727
2018-11-29,10.100000381469727
2018-11-30,10.119999885559082
2018-12-03,10.119999885559082
2018-12-04,10.119999885559082
2018-12-06,10.119999885559082
2018-12-07,10.119999885559082
2018-12-10,10.119999885559082
2018-12-11,10.140000343322754
2018-12-12,10.140000343322754
2018-12-13,10.140000343322754
2018-12-14,10.140000343322754
2018-12-17,10.140000343322754
2018-12-18,10.119999885559082
2018-12-19,10.119999885559082
2018-12-20,10.140000343322754
2018-12-21,10.180000305175781
2018-12-24,10.199999809265137
2018-12-26,10.199999809265137
2018-12-27,10.199999809265137
2018-12-28,10.199999809265137
2018-12-31,10.199999809265137
2019-01-02,10.15999984741211
2019-01-03,10.1899995803833
2019-01-04,10.1899995803833
2019-01-07,10.199999809265137
2019-01-08,10.170000076293945
2019-01-09,10.170000076293945
2019-01-10,10.170000076293945
2019-01-11,10.170000076293945
2019-01-14,10.220000267028809
2019-01-15,10.220000267028809
2019-01-16,10.25
2019-01-17,10.25
2019-01-18,10.25
2019-01-22,10.25
2019-01-23,10.25
2019-01-24,10.25
2019-01-25,10.25
2019-01-28,10.25
2019-01-29,10.25
2019-01-30,10.25
2019-01-31,10.25
2019-02-01,10.25
2019-02-04,10.25
2019-02-05,10.25
2019-02-06,10.270000457763672
2019-02-07,10.270000457763672
2019-02-08,10.270000457763672
2019-02-11,10.270000457763672
2019-02-12,10.289999961853027
2019-02-13,10.289999961853027
2019-02-14,10.300000190734863
2019-02-15,10.300000190734863
2019-02-19,10.279999732971191
2019-02-20,10.300000190734863
2019-02-21,10.300000190734863
2019-02-22,10.300000190734863
2019-02-25,10.300000190734863
2019-02-26,10.319999694824219
2019-02-27,10.319999694824219
2019-02-28,10.319999694824219
2019-03-01,10.319999694824219
2019-03-04,10.319999694824219
2019-03-05,10.319999694824219
2019-03-06,10.319999694824219
2019-03-07,10.319999694824219
2019-03-08,10.319999694824219
2019-03-11,10.319999694824219
2019-03-12,10.319999694824219
2019-03-13,10.319999694824219
2019-03-14,10.319999694824219
2019-03-15,10.319999694824219
2019-03-18,10.350000381469727
2019-03-19,10.333999633789062
2019-03-20,10.34000015258789
2019-03-21,10.329999923706055
2019-03-22,10.329999923706055
2019-03-25,10.329999923706055
2019-03-26,10.329999923706055
2019-03-27,10.329999923706055
2019-03-28,10.329999923706055
2019-03-29,10.329999923706055
2019-04-01,10.329999923706055
2019-04-02,10.329999923706055
2019-04-03,10.329999923706055
2019-04-04,10.329999923706055
2019-04-05,10.34000015258789
2019-04-08,10.34000015258789
2019-04-09,10.350000381469727
2019-04-10,10.354000091552734
2019-04-11,10.354000091552734
2019-04-12,10.354000091552734
2019-04-15,10.354000091552734
2019-04-16,10.366000175476074
2019-04-17,10.34000015258789
2019-04-18,10.34000015258789
2019-04-22,10.380000114440918
2019-04-23,10.380000114440918
2019-04-24,10.380000114440918
2019-04-25,10.380000114440918
2019-04-26,10.40999984741211
2019-04-29,10.40999984741211
2019-04-30,10.40999984741211
2019-05-01,10.352999687194824
2019-05-02,10.350000381469727
2019-05-03,10.359999656677246
2019-05-06,10.364999771118164
2019-05-07,10.40999984741211
2019-05-08,10.399999618530273
2019-05-09,10.390000343322754
2019-05-10,10.390000343322754
2019-05-13,10.390000343322754
2019-05-14,10.350000381469727
2019-05-15,10.390000343322754
2019-05-16,10.390000343322754
2019-05-17,10.390000343322754
2019-05-20,10.369999885559082
2019-05-21,10.369999885559082
2019-05-22,10.369999885559082
2019-05-23,10.369999885559082
2019-05-24,10.539999961853027
2019-05-28,10.380000114440918
2019-05-29,10.420000076293945
2019-05-30,10.420000076293945
2019-05-31,10.420000076293945
2019-06-03,10.449999809265137
2019-06-04,10.449999809265137
2019-06-05,10.449999809265137
2019-06-06,10.449999809265137
2019-06-07,10.449999809265137
2019-06-10,10.430000305175781
2019-06-11,10.430000305175781
2019-06-12,10.430000305175781
2019-06-13,10.430000305175781
2019-06-14,10.430000305175781
2019-06-17,10.800000190734863
2019-06-18,10.489999771118164
2019-06-19,10.390000343322754
2019-06-20,10.380000114440918
2019-06-21,10.380000114440918
2019-06-24,10.350000381469727
2019-06-25,10.430000305175781
2019-06-26,10.430000305175781
2019-06-27,10.529999732971191
2019-06-28,10.529999732971191
2019-07-01,10.449999809265137
2019-07-02,10.399999618530273
2019-07-03,10.399999618530273
2019-07-05,10.399999618530273
2019-07-08,10.399999618530273
2019-07-09,10.399999618530273
2019-07-10,10.399999618530273
2019-07-11,10.399999618530273
2019-07-12,10.399999618530273
2019-07-15,10.399999618530273
2019-07-16,10.399999618530273
2019-07-17,10.399999618530273
2019-07-18,10.470999717712402
2019-07-19,10.414999961853027
2019-07-22,10.5
2019-07-23,10.5
2019-07-24,10.5
2019-07-25,10.5
2019-07-26,10.479999542236328
2019-07-29,10.470000267028809
2019-07-30,10.470000267028809
2019-07-31,10.5
2019-08-01,10.300000190734863
2019-08-02,10.5
2019-08-05,10.479999542236328
2019-08-06,10.458000183105469
2019-08-07,10.458000183105469
2019-08-08,10.385000228881836
2019-08-09,10.385000228881836
2019-08-12,10.385000228881836
2019-08-13,10.4399995803833
2019-08-14,10.4399995803833
2019-08-15,10.4399995803833
2019-08-16,10.5
2019-08-19,10.5
2019-08-20,10.460000038146973
2019-08-21,10.529999732971191
2019-08-22,10.529999732971191
2019-08-23,10.399999618530273
2019-08-26,10.399999618530273
2019-08-27,10.399999618530273
2019-08-28,10.430000305175781
2019-08-29,10.430000305175781
2019-08-30,10.430000305175781
2019-09-03,10.449999809265137
2019-09-04,10.449999809265137
2019-09-05,10.449999809265137
2019-09-06,10.449999809265137
2019-09-09,10.399999618530273
2019-09-10,10.449999809265137
2019-09-11,10.5
2019-09-12,10.5
2019-09-13,10.5
2019-09-16,10.5
2019-09-17,10.5
2019-09-18,10.600000381469727
2019-09-19,10.600000381469727
2019-09-20,10.59000015258789
2019-09-23,10.59000015258789
2019-09-24,10.539999961853027
2019-09-25,10.539999961853027
2019-09-26,10.539999961853027
2019-09-27,10.579999923706055
2019-09-30,10.579999923706055
2019-10-01,10.579999923706055
2019-10-02,10.579999923706055
2019-10-03,10.460000038146973
2019-10-04,10.460000038146973
2019-10-07,10.460000038146973
2019-10-08,10.5
2019-10-09,10.5
2019-10-10,10.5
2019-10-11,10.5
2019-10-14,10.5
2019-10-15,10.5
2019-10-16,10.5
2019-10-17,10.5
2019-10-18,10.5
2019-10-21,10.5
2019-10-22,10.489999771118164
2019-10-23,10.489999771118164
2019-10-24,10.489999771118164
2019-10-25,10.515999794006348
2019-10-28,10.515999794006348
2019-10-29,10.515999794006348
2019-10-30,10.529999732971191
2019-10-31,10.706999778747559
2019-11-01,10.699999809265137
2019-11-04,10.699999809265137
2019-11-05,10.699999809265137
2019-11-06,10.699999809265137
2019-11-07,10.699999809265137
2019-11-08,10.609999656677246
2019-11-11,10.609999656677246
2019-11-12,10.609999656677246
2019-11-13,10.609999656677246
2019-11-14,10.609999656677246
2019-11-15,10.609999656677246
2019-11-18,10.609999656677246
2019-11-19,10.609999656677246
2019-11-20,10.609999656677246
2019-11-21,10.609999656677246
2019-11-22,10.609999656677246
2019-11-25,10.600000381469727
2019-11-26,10.600000381469727
2019-11-27,10.600000381469727
2019-11-29,10.5
2019-12-02,10.59000015258789
2019-12-03,10.529999732971191
2019-12-04,10.73900032043457
2019-12-05,10.73900032043457
2019-12-06,10.73900032043457
2019-12-09,10.73900032043457
2019-12-10,10.73900032043457
2019-12-11,10.73900032043457
2019-12-12,10.73900032043457
2019-12-13,10.5
2019-12-16,10.529999732971191
2019-12-17,10.5
2019-12-18,10.550000190734863
2019-12-19,10.550000190734863
2019-12-20,10.569999694824219
2019-12-23,10.569999694824219
2019-12-24,10.649999618530273
2019-12-26,10.649999618530273
2019-12-27,10.649999618530273
2019-12-30,10.649999618530273
2019-12-31,10.600000381469727
2020-01-02,10.600000381469727
2020-01-03,10.579999923706055
2020-01-06,10.649999618530273
2020-01-07,10.649999618530273
2020-01-08,10.649999618530273
2020-01-09,10.649999618530273
2020-01-10,10.649999618530273
2020-01-13,10.649999618530273
2020-01-14,10.649999618530273
2020-01-15,10.649999618530273
2020-01-16,10.649999618530273
2020-01-17,11.630000114440918
2020-01-21,10.710000038146973
2020-01-22,10.710000038146973
2020-01-23,10.710000038146973
2020-01-24,10.612000465393066
2020-01-27,10.612000465393066
2020-01-28,10.612000465393066
2020-01-29,10.612000465393066
2020-01-30,10.6899995803833
2020-01-31,10.6899995803833
2020-02-03,10.6899995803833
2020-02-04,10.6899995803833
2020-02-05,10.6899995803833
2020-02-06,10.630000114440918
2020-02-07,10.630000114440918
2020-02-10,10.630000114440918
2020-02-11,10.633999824523926
2020-02-12,10.633999824523926
2020-02-13,10.633999824523926
2020-02-14,10.633999824523926
2020-02-18,10.633999824523926
2020-02-19,10.633999824523926
2020-02-20,10.633999824523926
2020-02-21,10.633999824523926
2020-02-24,10.633999824523926
2020-02-25,10.633999824523926
2020-02-26,10.633999824523926
2020-02-27,10.633999824523926
2020-02-28,10.649999618530273
2020-03-02,10.699999809265137
2020-03-03,10.699999809265137
2020-03-04,10.699999809265137
2020-03-05,10.699999809265137
2020-03-06,10.699999809265137
2020-03-09,10.699999809265137
2020-03-10,10.699999809265137
2020-03-11,10.649999618530273
2020-03-12,10.649999618530273
2020-03-13,10.600000381469727
2020-03-16,10.600000381469727
2020-03-17,10.449999809265137
2020-03-18,10.449999809265137
2020-03-19,10.449999809265137
2020-03-20,10.449999809265137
2020-03-23,10.720000267028809
2020-03-24,10.770000457763672
2020-03-25,10.770000457763672
2020-03-26,10.770000457763672
2020-03-27,10.770000457763672
2020-03-30,10.770000457763672
2020-03-31,10.770000457763672
2020-04-01,10.600000381469727
2020-04-02,10.600000381469727
2020-04-03,10.600000381469727
2020-04-06,10.600000381469727
2020-04-07,10.600000381469727
2020-04-08,10.65999984741211
2020-04-09,10.65999984741211
2020-04-13,10.65999984741211
2020-04-14,10.65999984741211
2020-04-15,10.654999732971191
2020-04-16,10.680000305175781
2020-04-17,10.680000305175781
2020-04-20,10.680000305175781
2020-04-21,10.680000305175781
2020-04-22,10.680000305175781
2020-04-23,10.680000305175781
2020-04-24,10.680000305175781
2020-04-27,10.680000305175781
2020-04-28,10.710000038146973
2020-04-29,11.850000381469727
2020-04-30,11.850000381469727
2020-05-01,11.850000381469727
2020-05-04,11.479999542236328
2020-05-05,11.479999542236328
2020-05-06,11.071999549865723
2020-05-07,11.071999549865723
2020-05-08,11.071999549865723
2020-05-11,11.071999549865723
2020-05-12,11.071999549865723
2020-05-13,11.071999549865723
2020-05-14,11.071999549865723
2020-05-15,11.071999549865723
2020-05-18,11.071999549865723
2020-05-19,11.071999549865723
2020-05-20,11.071999549865723
2020-05-21,11.071999549865723
2020-05-22,11.071999549865723
2020-05-26,11.071999549865723
2020-05-27,11.071999549865723
2020-05-28,11.071999549865723
2020-05-29,11.071999549865723
2020-06-01,11.071999549865723
2020-06-02,11.071999549865723
2020-06-03,11.071999549865723
2020-06-04,11.071999549865723
2020-06-05,11.071999549865723
2020-06-08,11.071999549865723
2020-06-09,11.010000228881836
2020-06-10,10.909000396728516
2020-06-11,10.909000396728516
2020-06-12,10.909000396728516
2020-06-15,10.909000396728516
2020-06-16,10.909000396728516
2020-06-17,10.909000396728516
2020-06-18,11.050000190734863
2020-06-19,10.916000366210938
2020-06-22,10.916000366210938
2020-06-23,10.925000190734863
2020-06-24,10.949999809265137
2020-06-25,11.050000190734863
2020-06-26,11.050000190734863
2020-06-29,11.050000190734863
2020-06-30,10.5
2020-07-01,10.5
2020-07-02,10.878999710083008
2020-07-06,10.989999771118164
2020-07-07,10.869999885559082
2020-07-08,11.0
2020-07-09,10.930000305175781
2020-07-10,10.9399995803833
2020-07-13,10.835000038146973
2020-07-14,10.9399995803833
2020-07-15,10.9399995803833
2020-07-16,10.90999984741211
2020-07-17,10.699999809265137
2020-07-20,10.75
2020-07-21,10.699999809265137
2020-07-22,10.699999809265137
2020-07-23,10.699999809265137
2020-07-24,10.699999809265137
2020-07-27,10.699999809265137
2020-07-28,10.760000228881836
2020-07-29,10.75
2020-07-30,10.75
2020-07-31,10.720000267028809
2020-08-03,10.710000038146973
2020-08-04,10.710000038146973
2020-08-05,10.710000038146973
2020-08-06,10.710000038146973
2020-08-07,10.619999885559082
2020-08-10,10.65999984741211
2020-08-11,10.65999984741211
2020-08-12,10.65999984741211
2020-08-13,10.65999984741211
2020-08-14,10.65999984741211
2020-08-17,10.65999984741211
2020-08-18,10.739999771118164
2020-08-19,10.739999771118164
2020-08-20,10.739999771118164
2020-08-21,10.739999771118164
2020-08-24,10.751999855041504
2020-08-25,10.751999855041504
2020-08-26,10.710000038146973
2020-08-27,10.710000038146973
2020-08-28,10.710000038146973
2020-08-31,10.699999809265137
2020-09-01,10.699999809265137
2020-09-02,10.680000305175781
2020-09-03,10.72700023651123
2020-09-04,10.770000457763672
2020-09-08,10.770000457763672
2020-09-09,10.699999809265137
2020-09-10,10.779999732971191
2020-09-11,10.779999732971191
2020-09-14,10.75
2020-09-15,10.680000305175781
2020-09-16,10.680000305175781
2020-09-17,10.680000305175781
2020-09-18,10.680000305175781
2020-09-21,10.680000305175781
2020-09-22,10.751999855041504
2020-09-23,10.729999542236328
2020-09-24,10.729999542236328
2020-09-25,10.729999542236328
2020-09-28,10.729999542236328
2020-09-29,10.729999542236328
2020-09-30,10.729999542236328
2020-10-01,10.8100004196167
2020-10-02,10.779999732971191
2020-10-05,10.765999794006348
2020-10-06,10.765999794006348
2020-10-07,10.784000396728516
2020-10-08,10.784000396728516
2020-10-09,10.784000396728516
2020-10-12,10.784000396728516
2020-10-13,10.784000396728516
2020-10-14,10.784000396728516
2020-10-15,10.784000396728516
2020-10-16,10.784000396728516
2020-10-19,10.784000396728516
2020-10-20,10.784000396728516
2020-10-21,10.784000396728516
2020-10-22,10.784000396728516
2020-10-23,10.784000396728516
2020-10-26,10.784000396728516
2020-10-27,10.784000396728516
2020-10-28,10.784000396728516
2020-10-29,10.784000396728516
2020-10-30,10.784000396728516
2020-11-02,10.784000396728516
2020-11-03,10.784000396728516
2020-11-04,10.784000396728516
2020-11-05,10.739999771118164
2020-11-06,10.739999771118164
2020-11-09,10.739999771118164
2020-11-10,10.739999771118164
2020-11-11,10.739999771118164
2020-11-12,10.739999771118164
2020-11-13,10.75
2020-11-16,10.75
2020-11-17,10.770000457763672
2020-11-18,10.770000457763672
2020-11-19,10.899999618530273
2020-11-20,10.8100004196167
2020-11-23,10.8100004196167
2020-11-24,10.8100004196167
2020-11-25,10.8100004196167
2020-11-27,10.829999923706055
2020-11-30,10.869999885559082
2020-12-01,10.899999618530273
2020-12-02,10.899999618530273
2020-12-03,10.899999618530273
2020-12-04,10.899999618530273
2020-12-07,10.845000267028809
2020-12-08,10.890000343322754
2020-12-09,10.869999885559082
2020-12-10,11.050000190734863
2020-12-11,11.75
2020-12-14,15.199999809265137
2020-12-15,14.100000381469727
2020-12-16,13.09000015258789
2020-12-17,15.600000381469727
2020-12-18,15.25
2020-12-21,24.600000381469727
2020-12-22,38.36000061035156
2020-12-23,30.149999618530273
2020-12-24,29.635000228881836
2020-12-28,33.650001525878906
2020-12-29,31.959999084472656
2020-12-30,27.139999389648438
2020-12-31,24.399999618530273
2021-01-04,24.010000228881836
2021-01-05,23.461000442504883
2021-01-06,22.850000381469727
2021-01-07,24.610000610351562
2021-01-08,30.459999084472656
2021-01-11,29.959999084472656
2021-01-12,28.989999771118164
2021-01-13,28.43000030517578
2021-01-14,29.3700008392334
2021-01-15,29.959999084472656
2021-01-19,32.599998474121094
2021-01-20,40.900001525878906
2021-01-21,44.5
2021-01-22,40.45500183105469
2021-01-25,35.0099983215332
2021-01-26,35.77000045776367
2021-01-27,36.040000915527344
2021-01-28,54.0
2021-01-29,58.7400016784668
2021-02-01,58.849998474121094
2021-02-02,62.709999084472656
2021-02-03,62.09000015258789
2021-02-04,58.27000045776367
2021-02-05,58.5099983215332
2021-02-08,59.2400016784668
2021-02-09,39.349998474121094
2021-02-10,39.400001525878906
2021-02-11,38.0
2021-02-12,35.810001373291016
2021-02-16,37.790000915527344
2021-02-17,36.28799819946289
2021-02-18,36.2400016784668
2021-02-19,38.9900016784668
2021-02-22,36.060001373291016
2021-02-23,43.61000061035156
2021-02-24,42.470001220703125
2021-02-25,38.448001861572266
2021-02-26,38.5099983215332
2021-03-01,36.189998626708984
2021-03-02,34.310001373291016
2021-03-03,31.219999313354492
2021-03-04,28.200000762939453
2021-03-05,26.790000915527344
2021-03-08,27.43000030517578
2021-03-09,28.049999237060547
2021-03-10,26.704999923706055
2021-03-11,25.56999969482422
2021-03-12,26.18000030517578
2021-03-15,28.360000610351562
2021-03-16,31.520000457763672
2021-03-17,30.739999771118164
2021-03-18,28.010000228881836
2021-03-19,28.75
2021-03-22,27.0
2021-03-23,27.5
2021-03-24,27.969999313354492
2021-03-25,26.809999465942383
2021-03-26,36.54899978637695
2021-03-29,41.119998931884766
2021-03-30,36.220001220703125
2021-03-31,35.41999816894531
2021-04-01,37.7400016784668
2021-04-05,39.08000183105469
2021-04-06,40.97999954223633
2021-04-07,36.2599983215332
2021-04-08,37.400001525878906
2021-04-09,37.18000030517578
2021-04-12,35.36000061035156
2021-04-13,33.09000015258789
2021-04-14,32.29999923706055
2021-04-15,32.0
2021-04-16,35.900001525878906
2021-04-19,30.81999969482422
2021-04-20,29.40999984741211
2021-04-21,32.119998931884766
2021-04-22,32.959999084472656
2021-04-23,34.36000061035156
2021-04-26,39.0
2021-04-27,44.5
2021-04-28,42.099998474121094
2021-04-29,39.709999084472656
2021-04-30,38.70000076293945
2021-05-03,37.57500076293945
2021-05-04,36.380001068115234
2021-05-05,31.5
2021-05-06,30.93000030517578
2021-05-07,33.27000045776367
2021-05-10,31.969999313354492
2021-05-11,25.600000381469727
2021-05-12,26.639999389648438
2021-05-13,25.65999984741211
2021-05-14,23.010000228881836
