,CCLP
2012-03-07,16.510000228881836
2012-03-08,16.90999984741211
2012-03-09,17.0
2012-03-12,17.110000610351562
2012-03-13,17.200000762939453
2012-03-14,17.209999084472656
2012-03-15,17.399999618530273
2012-03-16,17.31999969482422
2012-03-19,17.399999618530273
2012-03-20,17.649999618530273
2012-03-21,18.329999923706055
2012-03-22,17.3700008392334
2012-03-23,16.610000610351562
2012-03-26,17.260000228881836
2012-03-27,17.3799991607666
2012-03-28,17.0
2012-03-29,17.280000686645508
2012-03-30,17.3799991607666
2012-04-02,16.899999618530273
2012-04-03,17.399999618530273
2012-04-04,16.809999465942383
2012-04-05,17.200000762939453
2012-04-09,16.780000686645508
2012-04-10,16.559999465942383
2012-04-11,16.600000381469727
2012-04-12,16.530000686645508
2012-04-13,16.610000610351562
2012-04-16,14.9399995803833
2012-04-17,14.760000228881836
2012-04-18,14.25
2012-04-19,14.489999771118164
2012-04-20,14.850000381469727
2012-04-23,15.399999618530273
2012-04-24,15.529999732971191
2012-04-25,15.539999961853027
2012-04-26,15.0600004196167
2012-04-27,14.65999984741211
2012-04-30,14.329999923706055
2012-05-01,14.449999809265137
2012-05-02,14.149999618530273
2012-05-03,13.390000343322754
2012-05-04,13.449999809265137
2012-05-07,12.609999656677246
2012-05-08,12.020000457763672
2012-05-09,12.210000038146973
2012-05-10,13.210000038146973
2012-05-11,13.5
2012-05-14,13.260000228881836
2012-05-15,13.25
2012-05-16,13.229999542236328
2012-05-17,13.25
2012-05-18,12.9399995803833
2012-05-21,13.359999656677246
2012-05-22,12.90999984741211
2012-05-23,12.859999656677246
2012-05-24,12.899999618530273
2012-05-25,13.3100004196167
2012-05-29,13.149999618530273
2012-05-30,13.0
2012-05-31,12.989999771118164
2012-06-01,12.899999618530273
2012-06-04,12.8100004196167
2012-06-05,12.859999656677246
2012-06-06,13.0
2012-06-07,13.029999732971191
2012-06-08,12.850000381469727
2012-06-11,13.029999732971191
2012-06-12,12.619999885559082
2012-06-13,12.739999771118164
2012-06-14,12.609999656677246
2012-06-15,12.59000015258789
2012-06-18,11.5
2012-06-19,11.770000457763672
2012-06-20,11.75
2012-06-21,11.8100004196167
2012-06-22,12.010000228881836
2012-06-25,11.5
2012-06-26,11.270000457763672
2012-06-27,12.0
2012-06-28,12.1899995803833
2012-06-29,12.399999618530273
2012-07-02,12.550000190734863
2012-07-03,12.800000190734863
2012-07-05,12.84000015258789
2012-07-06,12.75
2012-07-09,12.529999732971191
2012-07-10,12.649999618530273
2012-07-11,12.510000228881836
2012-07-12,12.710000038146973
2012-07-13,12.84000015258789
2012-07-16,13.039999961853027
2012-07-17,13.260000228881836
2012-07-18,13.199999809265137
2012-07-19,13.420000076293945
2012-07-20,13.25
2012-07-23,13.199999809265137
2012-07-24,12.859999656677246
2012-07-25,13.369999885559082
2012-07-26,13.630000114440918
2012-07-27,14.399999618530273
2012-07-30,14.3100004196167
2012-07-31,14.079999923706055
2012-08-01,13.699999809265137
2012-08-02,13.399999618530273
2012-08-03,13.430000305175781
2012-08-06,13.390000343322754
2012-08-07,13.869999885559082
2012-08-08,14.479999542236328
2012-08-09,15.119999885559082
2012-08-10,15.109999656677246
2012-08-13,15.0
2012-08-14,14.8100004196167
2012-08-15,14.850000381469727
2012-08-16,14.710000038146973
2012-08-17,14.779999732971191
2012-08-20,15.149999618530273
2012-08-21,15.680000305175781
2012-08-22,15.479999542236328
2012-08-23,15.510000228881836
2012-08-24,15.40999984741211
2012-08-27,15.25
2012-08-28,15.800000190734863
2012-08-29,15.5
2012-08-30,15.75
2012-08-31,16.0
2012-09-04,16.219999313354492
2012-09-05,15.930000305175781
2012-09-06,16.920000076293945
2012-09-07,17.290000915527344
2012-09-10,16.940000534057617
2012-09-11,16.989999771118164
2012-09-12,16.809999465942383
2012-09-13,16.829999923706055
2012-09-14,16.510000228881836
2012-09-17,16.5
2012-09-18,16.8700008392334
2012-09-19,17.149999618530273
2012-09-20,17.110000610351562
2012-09-21,16.889999389648438
2012-09-24,16.520000457763672
2012-09-25,16.06999969482422
2012-09-26,15.9399995803833
2012-09-27,16.690000534057617
2012-09-28,16.829999923706055
2012-10-01,17.0
2012-10-02,17.170000076293945
2012-10-03,17.06999969482422
2012-10-04,17.25
2012-10-05,17.0
2012-10-08,17.209999084472656
2012-10-09,17.489999771118164
2012-10-10,17.399999618530273
2012-10-11,17.229999542236328
2012-10-12,17.25
2012-10-15,17.25
2012-10-16,17.149999618530273
2012-10-17,17.59000015258789
2012-10-18,17.389999389648438
2012-10-19,17.56999969482422
2012-10-22,17.3799991607666
2012-10-23,17.229999542236328
2012-10-24,17.270000457763672
2012-10-25,17.469999313354492
2012-10-26,17.309999465942383
2012-10-31,16.790000915527344
2012-11-01,17.440000534057617
2012-11-02,17.989999771118164
2012-11-05,16.350000381469727
2012-11-06,17.059999465942383
2012-11-07,16.84000015258789
2012-11-08,16.90999984741211
2012-11-09,16.389999389648438
2012-11-12,16.18000030517578
2012-11-13,16.440000534057617
2012-11-14,16.899999618530273
2012-11-15,16.299999237060547
2012-11-16,16.90999984741211
2012-11-19,17.739999771118164
2012-11-20,17.510000228881836
2012-11-21,17.6299991607666
2012-11-23,17.600000381469727
2012-11-26,17.559999465942383
2012-11-27,17.739999771118164
2012-11-28,17.649999618530273
2012-11-29,17.3799991607666
2012-11-30,17.329999923706055
2012-12-03,16.799999237060547
2012-12-04,16.049999237060547
2012-12-05,16.09000015258789
2012-12-06,16.670000076293945
2012-12-07,16.18000030517578
2012-12-10,15.960000038146973
2012-12-11,16.040000915527344
2012-12-12,16.25
2012-12-13,15.869999885559082
2012-12-14,15.25
2012-12-17,15.859999656677246
2012-12-18,16.190000534057617
2012-12-19,16.719999313354492
2012-12-20,16.739999771118164
2012-12-21,16.600000381469727
2012-12-24,16.3700008392334
2012-12-26,16.450000762939453
2012-12-27,16.739999771118164
2012-12-28,16.5
2012-12-31,16.709999084472656
2013-01-02,17.299999237060547
2013-01-03,17.450000762939453
2013-01-04,17.40999984741211
2013-01-07,17.5
2013-01-08,17.3799991607666
2013-01-09,17.280000686645508
2013-01-10,17.399999618530273
2013-01-11,17.5
2013-01-14,17.850000381469727
2013-01-15,17.760000228881836
2013-01-16,17.75
2013-01-17,17.649999618530273
2013-01-18,17.559999465942383
2013-01-22,18.899999618530273
2013-01-23,18.950000762939453
2013-01-24,18.899999618530273
2013-01-25,20.1299991607666
2013-01-28,20.1200008392334
2013-01-29,19.799999237060547
2013-01-30,19.31999969482422
2013-01-31,19.469999313354492
2013-02-01,19.5
2013-02-04,19.510000228881836
2013-02-05,19.899999618530273
2013-02-06,19.959999084472656
2013-02-07,20.100000381469727
2013-02-08,20.170000076293945
2013-02-11,19.450000762939453
2013-02-12,19.440000534057617
2013-02-13,19.31999969482422
2013-02-14,19.56999969482422
2013-02-15,19.75
2013-02-19,19.010000228881836
2013-02-20,19.219999313354492
2013-02-21,18.700000762939453
2013-02-22,19.149999618530273
2013-02-25,19.010000228881836
2013-02-26,19.290000915527344
2013-02-27,19.299999237060547
2013-02-28,18.889999389648438
2013-03-01,19.6299991607666
2013-03-04,19.579999923706055
2013-03-05,19.600000381469727
2013-03-06,19.799999237060547
2013-03-07,20.329999923706055
2013-03-08,20.260000228881836
2013-03-11,20.350000381469727
2013-03-12,20.049999237060547
2013-03-13,20.040000915527344
2013-03-14,19.479999542236328
2013-03-15,19.239999771118164
2013-03-18,19.850000381469727
2013-03-19,19.510000228881836
2013-03-20,19.540000915527344
2013-03-21,19.260000228881836
2013-03-22,19.5
2013-03-25,19.360000610351562
2013-03-26,19.729999542236328
2013-03-27,19.510000228881836
2013-03-28,19.899999618530273
2013-04-01,20.440000534057617
2013-04-02,21.350000381469727
2013-04-03,20.850000381469727
2013-04-04,21.219999313354492
2013-04-05,21.020000457763672
2013-04-08,22.299999237060547
2013-04-09,22.1299991607666
2013-04-10,22.0
2013-04-11,21.860000610351562
2013-04-12,23.020000457763672
2013-04-15,22.860000610351562
2013-04-16,22.799999237060547
2013-04-17,22.489999771118164
2013-04-18,22.700000762939453
2013-04-19,22.790000915527344
2013-04-22,23.200000762939453
2013-04-23,23.31999969482422
2013-04-24,23.399999618530273
2013-04-25,23.989999771118164
2013-04-26,23.860000610351562
2013-04-29,23.579999923706055
2013-04-30,23.979999542236328
2013-05-01,22.690000534057617
2013-05-02,22.100000381469727
2013-05-03,22.170000076293945
2013-05-06,21.59000015258789
2013-05-07,21.229999542236328
2013-05-08,19.530000686645508
2013-05-09,20.209999084472656
2013-05-10,20.5
2013-05-13,20.6299991607666
2013-05-14,20.780000686645508
2013-05-15,20.420000076293945
2013-05-16,19.889999389648438
2013-05-17,19.549999237060547
2013-05-20,20.09000015258789
2013-05-21,19.889999389648438
2013-05-22,20.219999313354492
2013-05-23,19.829999923706055
2013-05-24,20.290000915527344
2013-05-28,20.239999771118164
2013-05-29,19.350000381469727
2013-05-30,19.40999984741211
2013-05-31,19.520000457763672
2013-06-03,19.350000381469727
2013-06-04,19.829999923706055
2013-06-05,19.579999923706055
2013-06-06,19.700000762939453
2013-06-07,19.93000030517578
2013-06-10,20.139999389648438
2013-06-11,20.170000076293945
2013-06-12,19.959999084472656
2013-06-13,20.15999984741211
2013-06-14,20.170000076293945
2013-06-17,20.100000381469727
2013-06-18,20.0
2013-06-19,19.850000381469727
2013-06-20,19.31999969482422
2013-06-21,18.959999084472656
2013-06-24,18.520000457763672
2013-06-25,19.020000457763672
2013-06-26,19.350000381469727
2013-06-27,19.059999465942383
2013-06-28,19.040000915527344
2013-07-01,18.799999237060547
2013-07-02,19.31999969482422
2013-07-03,19.760000228881836
2013-07-05,20.079999923706055
2013-07-08,20.0
2013-07-09,20.09000015258789
2013-07-10,20.100000381469727
2013-07-11,20.520000457763672
2013-07-12,20.520000457763672
2013-07-15,21.459999084472656
2013-07-16,21.049999237060547
2013-07-17,21.1299991607666
2013-07-18,21.600000381469727
2013-07-19,21.420000076293945
2013-07-22,21.31999969482422
2013-07-23,21.489999771118164
2013-07-24,21.600000381469727
2013-07-25,21.549999237060547
2013-07-26,21.979999542236328
2013-07-29,21.09000015258789
2013-07-30,21.549999237060547
2013-07-31,20.950000762939453
2013-08-01,20.93000030517578
2013-08-02,20.579999923706055
2013-08-05,20.56999969482422
2013-08-06,19.010000228881836
2013-08-07,18.770000457763672
2013-08-08,19.110000610351562
2013-08-09,19.030000686645508
2013-08-12,19.360000610351562
2013-08-13,19.600000381469727
2013-08-14,20.06999969482422
2013-08-15,19.549999237060547
2013-08-16,19.510000228881836
2013-08-19,19.110000610351562
2013-08-20,19.350000381469727
2013-08-21,19.31999969482422
2013-08-22,19.760000228881836
2013-08-23,19.350000381469727
2013-08-26,19.399999618530273
2013-08-27,19.520000457763672
2013-08-28,19.059999465942383
2013-08-29,19.0
2013-08-30,18.93000030517578
2013-09-03,19.25
2013-09-04,19.6200008392334
2013-09-05,19.34000015258789
2013-09-06,19.469999313354492
2013-09-09,19.270000457763672
2013-09-10,19.700000762939453
2013-09-11,20.280000686645508
2013-09-12,20.010000228881836
2013-09-13,20.290000915527344
2013-09-16,20.190000534057617
2013-09-17,20.260000228881836
2013-09-18,20.43000030517578
2013-09-19,21.690000534057617
2013-09-20,21.0
2013-09-23,20.799999237060547
2013-09-24,20.989999771118164
2013-09-25,20.649999618530273
2013-09-26,20.59000015258789
2013-09-27,20.8700008392334
2013-09-30,20.93000030517578
2013-10-01,20.829999923706055
2013-10-02,20.920000076293945
2013-10-03,20.989999771118164
2013-10-04,21.229999542236328
2013-10-07,21.049999237060547
2013-10-08,20.90999984741211
2013-10-09,20.799999237060547
2013-10-10,20.479999542236328
2013-10-11,21.15999984741211
2013-10-14,20.850000381469727
2013-10-15,21.139999389648438
2013-10-16,21.239999771118164
2013-10-17,21.709999084472656
2013-10-18,21.780000686645508
2013-10-21,22.020000457763672
2013-10-22,22.670000076293945
2013-10-23,22.850000381469727
2013-10-24,22.5
2013-10-25,23.079999923706055
2013-10-28,22.65999984741211
2013-10-29,22.479999542236328
2013-10-30,22.110000610351562
2013-10-31,21.729999542236328
2013-11-01,21.549999237060547
2013-11-04,21.450000762939453
2013-11-05,21.799999237060547
2013-11-06,21.6200008392334
2013-11-07,21.6200008392334
2013-11-08,21.229999542236328
2013-11-11,20.93000030517578
2013-11-12,20.579999923706055
2013-11-13,20.600000381469727
2013-11-14,21.110000610351562
2013-11-15,22.110000610351562
2013-11-18,22.899999618530273
2013-11-19,22.290000915527344
2013-11-20,22.1299991607666
2013-11-21,22.09000015258789
2013-11-22,21.950000762939453
2013-11-25,21.31999969482422
2013-11-26,20.540000915527344
2013-11-27,20.020000457763672
2013-11-29,19.899999618530273
2013-12-02,19.420000076293945
2013-12-03,19.670000076293945
2013-12-04,19.40999984741211
2013-12-05,19.200000762939453
2013-12-06,19.030000686645508
2013-12-09,19.799999237060547
2013-12-10,19.950000762939453
2013-12-11,20.079999923706055
2013-12-12,20.700000762939453
2013-12-13,20.520000457763672
2013-12-16,21.25
2013-12-17,20.75
2013-12-18,20.940000534057617
2013-12-19,20.790000915527344
2013-12-20,20.65999984741211
2013-12-23,21.239999771118164
2013-12-24,20.709999084472656
2013-12-26,21.100000381469727
2013-12-27,20.899999618530273
2013-12-30,20.600000381469727
2013-12-31,20.139999389648438
2014-01-02,19.649999618530273
2014-01-03,19.649999618530273
2014-01-06,19.829999923706055
2014-01-07,20.270000457763672
2014-01-08,20.34000015258789
2014-01-09,21.459999084472656
2014-01-10,20.719999313354492
2014-01-13,21.139999389648438
2014-01-14,21.190000534057617
2014-01-15,21.06999969482422
2014-01-16,21.309999465942383
2014-01-17,21.5
2014-01-21,22.18000030517578
2014-01-22,22.40999984741211
2014-01-23,22.670000076293945
2014-01-24,22.6200008392334
2014-01-27,23.209999084472656
2014-01-28,23.0
2014-01-29,22.760000228881836
2014-01-30,22.790000915527344
2014-01-31,22.729999542236328
2014-02-03,22.1200008392334
2014-02-04,21.450000762939453
2014-02-05,21.450000762939453
2014-02-06,20.649999618530273
2014-02-07,21.350000381469727
2014-02-10,20.8700008392334
2014-02-11,21.440000534057617
2014-02-12,21.459999084472656
2014-02-13,21.5
2014-02-14,21.549999237060547
2014-02-18,21.959999084472656
2014-02-19,21.90999984741211
2014-02-20,23.290000915527344
2014-02-21,22.0
2014-02-24,22.84000015258789
2014-02-25,22.600000381469727
2014-02-26,22.65999984741211
2014-02-27,23.25
2014-02-28,23.290000915527344
2014-03-03,25.950000762939453
2014-03-04,25.0
2014-03-05,24.790000915527344
2014-03-06,24.489999771118164
2014-03-07,25.75
2014-03-10,25.329999923706055
2014-03-11,25.540000915527344
2014-03-12,24.950000762939453
2014-03-13,24.450000762939453
2014-03-14,25.440000534057617
2014-03-17,24.420000076293945
2014-03-18,25.06999969482422
2014-03-19,25.010000228881836
2014-03-20,25.489999771118164
2014-03-21,25.489999771118164
2014-03-24,25.049999237060547
2014-03-25,25.280000686645508
2014-03-26,24.719999313354492
2014-03-27,24.6299991607666
2014-03-28,24.540000915527344
2014-03-31,25.200000762939453
2014-04-01,25.260000228881836
2014-04-02,26.149999618530273
2014-04-03,27.25
2014-04-04,28.450000762939453
2014-04-07,28.719999313354492
2014-04-08,29.760000228881836
2014-04-09,29.549999237060547
2014-04-10,29.360000610351562
2014-04-11,29.889999389648438
2014-04-14,29.559999465942383
2014-04-15,29.969999313354492
2014-04-16,28.440000534057617
2014-04-17,28.010000228881836
2014-04-21,29.149999618530273
2014-04-22,29.799999237060547
2014-04-23,29.8799991607666
2014-04-24,28.649999618530273
2014-04-25,28.059999465942383
2014-04-28,28.0
2014-04-29,26.780000686645508
2014-04-30,27.639999389648438
2014-05-01,26.899999618530273
2014-05-02,27.290000915527344
2014-05-05,27.170000076293945
2014-05-06,27.149999618530273
2014-05-07,27.100000381469727
2014-05-08,26.75
2014-05-09,24.520000457763672
2014-05-12,23.43000030517578
2014-05-13,23.489999771118164
2014-05-14,23.440000534057617
2014-05-15,23.100000381469727
2014-05-16,23.030000686645508
2014-05-19,22.739999771118164
2014-05-20,23.110000610351562
2014-05-21,23.329999923706055
2014-05-22,23.149999618530273
2014-05-23,23.5
2014-05-27,24.0
2014-05-28,24.100000381469727
2014-05-29,24.280000686645508
2014-05-30,24.3799991607666
2014-06-02,24.3799991607666
2014-06-03,24.719999313354492
2014-06-04,24.700000762939453
2014-06-05,24.950000762939453
2014-06-06,25.06999969482422
2014-06-09,25.56999969482422
2014-06-10,25.600000381469727
2014-06-11,25.440000534057617
2014-06-12,25.25
2014-06-13,25.200000762939453
2014-06-16,24.860000610351562
2014-06-17,25.260000228881836
2014-06-18,26.639999389648438
2014-06-19,26.770000457763672
2014-06-20,26.770000457763672
2014-06-23,27.450000762939453
2014-06-24,26.950000762939453
2014-06-25,26.239999771118164
2014-06-26,26.940000534057617
2014-06-27,26.559999465942383
2014-06-30,27.5
2014-07-01,27.049999237060547
2014-07-02,26.5
2014-07-03,26.709999084472656
2014-07-07,26.700000762939453
2014-07-08,25.850000381469727
2014-07-09,25.969999313354492
2014-07-10,25.899999618530273
2014-07-11,25.450000762939453
2014-07-14,26.170000076293945
2014-07-15,26.469999313354492
2014-07-16,27.420000076293945
2014-07-17,26.18000030517578
2014-07-18,26.200000762939453
2014-07-21,25.510000228881836
2014-07-22,25.399999618530273
2014-07-23,25.09000015258789
2014-07-24,23.700000762939453
2014-07-25,23.0
2014-07-28,23.100000381469727
2014-07-29,22.75
2014-07-30,22.25
2014-07-31,22.079999923706055
2014-08-01,21.799999237060547
2014-08-04,22.200000762939453
2014-08-05,21.8700008392334
2014-08-06,21.649999618530273
2014-08-07,22.5
2014-08-08,23.139999389648438
2014-08-11,23.450000762939453
2014-08-12,23.549999237060547
2014-08-13,23.290000915527344
2014-08-14,23.700000762939453
2014-08-15,24.549999237060547
2014-08-18,25.489999771118164
2014-08-19,26.049999237060547
2014-08-20,25.639999389648438
2014-08-21,26.270000457763672
2014-08-22,26.040000915527344
2014-08-25,26.030000686645508
2014-08-26,26.049999237060547
