,CDK
2015-05-28,54.459999084472656
2015-05-29,53.290000915527344
2015-06-01,53.470001220703125
2015-06-02,53.619998931884766
2015-06-03,53.709999084472656
2015-06-04,53.619998931884766
2015-06-05,53.43000030517578
2015-06-08,52.810001373291016
2015-06-09,52.4900016784668
2015-06-10,51.90999984741211
2015-06-11,51.2400016784668
2015-06-12,50.619998931884766
2015-06-15,51.369998931884766
2015-06-16,55.95000076293945
2015-06-17,54.75
2015-06-18,54.66999816894531
2015-06-19,54.619998931884766
2015-06-22,55.54999923706055
2015-06-23,55.560001373291016
2015-06-24,55.27000045776367
2015-06-25,55.58000183105469
2015-06-26,55.70000076293945
2015-06-29,54.43000030517578
2015-06-30,53.97999954223633
2015-07-01,53.79999923706055
2015-07-02,53.83000183105469
2015-07-06,53.779998779296875
2015-07-07,53.68000030517578
2015-07-08,52.4900016784668
2015-07-09,52.83000183105469
2015-07-10,53.290000915527344
2015-07-13,53.18000030517578
2015-07-14,53.439998626708984
2015-07-15,53.22999954223633
2015-07-16,53.0
2015-07-17,52.869998931884766
2015-07-20,53.45000076293945
2015-07-21,51.79999923706055
2015-07-22,52.220001220703125
2015-07-23,51.86000061035156
2015-07-24,51.59000015258789
2015-07-27,51.5
2015-07-28,51.40999984741211
2015-07-29,52.77000045776367
2015-07-30,51.52000045776367
2015-07-31,51.63999938964844
2015-08-03,51.029998779296875
2015-08-04,50.77000045776367
2015-08-05,50.68000030517578
2015-08-06,49.099998474121094
2015-08-07,49.09000015258789
2015-08-10,50.15999984741211
2015-08-11,48.540000915527344
2015-08-12,50.38999938964844
2015-08-13,50.38999938964844
2015-08-14,50.9900016784668
2015-08-17,51.900001525878906
2015-08-18,49.88999938964844
2015-08-19,49.31999969482422
2015-08-20,48.75
2015-08-21,48.5
2015-08-24,46.59000015258789
2015-08-25,44.790000915527344
2015-08-26,47.650001525878906
2015-08-27,48.970001220703125
2015-08-28,49.689998626708984
2015-08-31,49.540000915527344
2015-09-01,47.790000915527344
2015-09-02,48.849998474121094
2015-09-03,49.22999954223633
2015-09-04,48.38999938964844
2015-09-08,49.959999084472656
2015-09-09,50.79999923706055
2015-09-10,50.91999816894531
2015-09-11,51.56999969482422
2015-09-14,51.47999954223633
2015-09-15,51.5099983215332
2015-09-16,51.709999084472656
2015-09-17,51.459999084472656
2015-09-18,50.79999923706055
2015-09-21,51.5
2015-09-22,50.86000061035156
2015-09-23,50.68000030517578
2015-09-24,50.220001220703125
2015-09-25,50.08000183105469
2015-09-28,48.61000061035156
2015-09-29,46.91999816894531
2015-09-30,47.779998779296875
2015-10-01,48.0099983215332
2015-10-02,48.7400016784668
2015-10-05,49.77000045776367
2015-10-06,49.529998779296875
2015-10-07,49.900001525878906
2015-10-08,49.7400016784668
2015-10-09,50.709999084472656
2015-10-12,50.029998779296875
2015-10-13,48.79999923706055
2015-10-14,48.61000061035156
2015-10-15,49.18000030517578
2015-10-16,49.45000076293945
2015-10-19,49.439998626708984
2015-10-20,49.34000015258789
2015-10-21,49.43000030517578
2015-10-22,49.459999084472656
2015-10-23,49.88999938964844
2015-10-26,49.72999954223633
2015-10-27,49.34000015258789
2015-10-28,50.52000045776367
2015-10-29,49.38999938964844
2015-10-30,49.790000915527344
2015-11-02,50.54999923706055
2015-11-03,50.81999969482422
2015-11-04,50.400001525878906
2015-11-05,50.08000183105469
2015-11-06,49.709999084472656
2015-11-09,49.25
2015-11-10,49.04999923706055
2015-11-11,48.939998626708984
2015-11-12,47.75
2015-11-13,46.709999084472656
2015-11-16,46.7599983215332
2015-11-17,47.02000045776367
2015-11-18,47.959999084472656
2015-11-19,48.61000061035156
2015-11-20,48.5099983215332
2015-11-23,49.09000015258789
2015-11-24,48.29999923706055
2015-11-25,48.2400016784668
2015-11-27,48.900001525878906
2015-11-30,47.40999984741211
2015-12-01,48.4900016784668
2015-12-02,48.25
2015-12-03,46.779998779296875
2015-12-04,48.09000015258789
2015-12-07,47.630001068115234
2015-12-08,47.0099983215332
2015-12-09,46.150001525878906
2015-12-10,46.09000015258789
2015-12-11,46.13999938964844
2015-12-14,46.470001220703125
2015-12-15,46.45000076293945
2015-12-16,48.09000015258789
2015-12-17,48.04999923706055
2015-12-18,45.7599983215332
2015-12-21,45.91999816894531
2015-12-22,46.41999816894531
2015-12-23,48.08000183105469
2015-12-24,48.099998474121094
2015-12-28,49.08000183105469
2015-12-29,49.0
2015-12-30,49.0099983215332
2015-12-31,47.470001220703125
2016-01-04,46.849998474121094
2016-01-05,46.939998626708984
2016-01-06,47.279998779296875
2016-01-07,45.25
2016-01-08,44.52000045776367
2016-01-11,43.68000030517578
2016-01-12,44.540000915527344
2016-01-13,42.43000030517578
2016-01-14,43.689998626708984
2016-01-15,42.959999084472656
2016-01-19,41.97999954223633
2016-01-20,42.36000061035156
2016-01-21,41.72999954223633
2016-01-22,43.29999923706055
2016-01-25,42.939998626708984
2016-01-26,43.68000030517578
2016-01-27,43.540000915527344
2016-01-28,44.119998931884766
2016-01-29,44.04999923706055
2016-02-01,44.220001220703125
2016-02-02,43.0
2016-02-03,45.060001373291016
2016-02-04,44.63999938964844
2016-02-05,44.310001373291016
2016-02-08,43.619998931884766
2016-02-09,41.91999816894531
2016-02-10,42.540000915527344
2016-02-11,42.04999923706055
2016-02-12,42.209999084472656
2016-02-16,42.88999938964844
2016-02-17,43.29999923706055
2016-02-18,43.2400016784668
2016-02-19,43.0099983215332
2016-02-22,43.65999984741211
2016-02-23,43.15999984741211
2016-02-24,43.38999938964844
2016-02-25,44.2599983215332
2016-02-26,44.91999816894531
2016-02-29,44.88999938964844
2016-03-01,46.209999084472656
2016-03-02,46.130001068115234
2016-03-03,46.209999084472656
2016-03-04,47.11000061035156
2016-03-07,46.95000076293945
2016-03-08,45.34000015258789
2016-03-09,45.56999969482422
2016-03-10,45.0099983215332
2016-03-11,45.36000061035156
2016-03-14,44.9900016784668
2016-03-15,44.90999984741211
2016-03-16,45.27000045776367
2016-03-17,45.65999984741211
2016-03-18,46.20000076293945
2016-03-21,46.0
2016-03-22,46.279998779296875
2016-03-23,45.560001373291016
2016-03-24,45.54999923706055
2016-03-28,45.7599983215332
2016-03-29,46.5
2016-03-30,46.709999084472656
2016-03-31,46.54999923706055
2016-04-01,46.470001220703125
2016-04-04,46.369998931884766
2016-04-05,46.029998779296875
2016-04-06,47.58000183105469
2016-04-07,47.099998474121094
2016-04-08,46.970001220703125
2016-04-11,46.369998931884766
2016-04-12,46.650001525878906
2016-04-13,47.380001068115234
2016-04-14,47.470001220703125
2016-04-15,47.505001068115234
2016-04-18,47.599998474121094
2016-04-19,47.65999984741211
2016-04-20,47.4900016784668
2016-04-21,47.5
2016-04-22,47.599998474121094
2016-04-25,47.5
2016-04-26,47.459999084472656
2016-04-27,48.02000045776367
2016-04-28,47.70000076293945
2016-04-29,47.56999969482422
2016-05-02,47.27000045776367
2016-05-03,47.029998779296875
2016-05-04,49.29999923706055
2016-05-05,49.720001220703125
2016-05-06,50.029998779296875
2016-05-09,51.220001220703125
2016-05-10,51.59000015258789
2016-05-11,51.52000045776367
2016-05-12,51.939998626708984
2016-05-13,51.63999938964844
2016-05-16,52.099998474121094
2016-05-17,51.459999084472656
2016-05-18,51.7599983215332
2016-05-19,51.68000030517578
2016-05-20,52.900001525878906
2016-05-23,52.88999938964844
2016-05-24,54.459999084472656
2016-05-25,54.9900016784668
2016-05-26,54.75
2016-05-27,55.15999984741211
2016-05-31,55.29999923706055
2016-06-01,55.38999938964844
2016-06-02,55.900001525878906
2016-06-03,55.959999084472656
2016-06-06,56.5099983215332
2016-06-07,56.65999984741211
2016-06-08,56.86000061035156
2016-06-09,58.13999938964844
2016-06-10,57.040000915527344
2016-06-13,55.939998626708984
2016-06-14,55.86000061035156
2016-06-15,55.849998474121094
2016-06-16,55.58000183105469
2016-06-17,54.91999816894531
2016-06-20,56.119998931884766
2016-06-21,56.189998626708984
2016-06-22,55.4900016784668
2016-06-23,56.029998779296875
2016-06-24,54.56999969482422
2016-06-27,53.040000915527344
2016-06-28,53.790000915527344
2016-06-29,54.599998474121094
2016-06-30,55.4900016784668
2016-07-01,55.849998474121094
2016-07-05,54.709999084472656
2016-07-06,54.470001220703125
2016-07-07,54.75
2016-07-08,55.25
2016-07-11,56.7599983215332
2016-07-12,57.20000076293945
2016-07-13,57.40999984741211
2016-07-14,57.790000915527344
2016-07-15,57.68000030517578
2016-07-18,57.95000076293945
2016-07-19,57.9900016784668
2016-07-20,58.2400016784668
2016-07-21,58.0
2016-07-22,57.90999984741211
2016-07-25,57.869998931884766
2016-07-26,58.099998474121094
2016-07-27,57.93000030517578
2016-07-28,57.709999084472656
2016-07-29,57.790000915527344
2016-08-01,58.099998474121094
2016-08-02,56.810001373291016
2016-08-03,58.54999923706055
2016-08-04,57.79999923706055
2016-08-05,58.08000183105469
2016-08-08,57.7400016784668
2016-08-09,58.439998626708984
2016-08-10,58.439998626708984
2016-08-11,58.52000045776367
2016-08-12,58.439998626708984
2016-08-15,58.81999969482422
2016-08-16,58.34000015258789
2016-08-17,57.689998626708984
2016-08-18,57.650001525878906
2016-08-19,57.65999984741211
2016-08-22,57.619998931884766
2016-08-23,57.95000076293945
2016-08-24,57.86000061035156
2016-08-25,58.08000183105469
2016-08-26,58.439998626708984
2016-08-29,58.52000045776367
2016-08-30,58.380001068115234
2016-08-31,57.97999954223633
2016-09-01,58.290000915527344
2016-09-02,58.9900016784668
2016-09-06,58.970001220703125
2016-09-07,59.459999084472656
2016-09-08,58.75
2016-09-09,56.310001373291016
2016-09-12,56.66999816894531
2016-09-13,55.54999923706055
2016-09-14,55.5099983215332
2016-09-15,56.150001525878906
2016-09-16,56.06999969482422
2016-09-19,56.36000061035156
2016-09-20,56.400001525878906
2016-09-21,57.709999084472656
2016-09-22,58.189998626708984
2016-09-23,57.790000915527344
2016-09-26,57.470001220703125
2016-09-27,57.630001068115234
2016-09-28,58.02000045776367
2016-09-29,57.02000045776367
2016-09-30,57.36000061035156
2016-10-03,56.68000030517578
2016-10-04,56.40999984741211
2016-10-05,56.369998931884766
2016-10-06,56.22999954223633
2016-10-07,56.13999938964844
2016-10-10,56.130001068115234
2016-10-11,54.90999984741211
2016-10-12,54.9900016784668
2016-10-13,54.810001373291016
2016-10-14,54.540000915527344
2016-10-17,54.630001068115234
2016-10-18,54.97999954223633
2016-10-19,55.2599983215332
2016-10-20,54.75
2016-10-21,54.279998779296875
2016-10-24,55.13999938964844
2016-10-25,54.349998474121094
2016-10-26,54.060001373291016
2016-10-27,53.709999084472656
2016-10-28,54.369998931884766
2016-10-31,54.61000061035156
2016-11-01,54.41999816894531
2016-11-02,55.630001068115234
2016-11-03,56.15999984741211
2016-11-04,55.66999816894531
2016-11-07,56.9900016784668
2016-11-08,56.72999954223633
2016-11-09,56.369998931884766
2016-11-10,55.099998474121094
2016-11-11,55.88999938964844
2016-11-14,55.7400016784668
2016-11-15,56.029998779296875
2016-11-16,57.31999969482422
2016-11-17,58.18000030517578
2016-11-18,57.79999923706055
2016-11-21,58.27000045776367
2016-11-22,58.400001525878906
2016-11-23,58.68000030517578
2016-11-25,58.900001525878906
2016-11-28,58.90999984741211
2016-11-29,58.650001525878906
2016-11-30,57.70000076293945
2016-12-01,57.150001525878906
2016-12-02,56.90999984741211
2016-12-05,57.97999954223633
2016-12-06,58.369998931884766
2016-12-07,58.70000076293945
2016-12-08,59.2599983215332
2016-12-09,59.099998474121094
2016-12-12,58.959999084472656
2016-12-13,59.900001525878906
2016-12-14,59.31999969482422
2016-12-15,59.13999938964844
2016-12-16,59.58000183105469
2016-12-19,60.54999923706055
2016-12-20,60.9900016784668
2016-12-21,60.439998626708984
2016-12-22,60.18000030517578
2016-12-23,60.540000915527344
2016-12-27,60.7599983215332
2016-12-28,60.25
2016-12-29,60.650001525878906
2016-12-30,59.689998626708984
2017-01-03,58.810001373291016
2017-01-04,59.7400016784668
2017-01-05,59.70000076293945
2017-01-06,60.150001525878906
2017-01-09,60.18000030517578
2017-01-10,59.70000076293945
2017-01-11,59.7599983215332
2017-01-12,60.29999923706055
2017-01-13,60.650001525878906
2017-01-17,59.90999984741211
2017-01-18,59.959999084472656
2017-01-19,59.970001220703125
2017-01-20,60.47999954223633
2017-01-23,60.29999923706055
2017-01-24,61.66999816894531
2017-01-25,62.31999969482422
2017-01-26,62.099998474121094
2017-01-27,62.439998626708984
2017-01-30,62.150001525878906
2017-01-31,62.54999923706055
2017-02-01,62.04999923706055
2017-02-02,64.01000213623047
2017-02-03,65.0
2017-02-06,64.91999816894531
2017-02-07,64.70999908447266
2017-02-08,64.8499984741211
2017-02-09,65.31999969482422
2017-02-10,65.19000244140625
2017-02-13,65.55999755859375
2017-02-14,65.87999725341797
2017-02-15,64.9800033569336
2017-02-16,65.01000213623047
2017-02-17,65.47000122070312
2017-02-21,65.61000061035156
2017-02-22,66.41999816894531
2017-02-23,66.36000061035156
2017-02-24,66.62999725341797
2017-02-27,66.56999969482422
2017-02-28,66.43000030517578
2017-03-01,66.62999725341797
2017-03-02,66.23999786376953
2017-03-03,67.33999633789062
2017-03-06,66.55000305175781
2017-03-07,66.55000305175781
2017-03-08,66.48999786376953
2017-03-09,66.43000030517578
2017-03-10,66.54000091552734
2017-03-13,66.66999816894531
2017-03-14,66.37999725341797
2017-03-15,66.55999755859375
2017-03-16,66.5199966430664
2017-03-17,66.5199966430664
2017-03-20,66.19000244140625
2017-03-21,64.88999938964844
2017-03-22,65.0
2017-03-23,65.12999725341797
2017-03-24,64.87999725341797
2017-03-27,64.6500015258789
2017-03-28,64.94999694824219
2017-03-29,64.9800033569336
2017-03-30,64.80000305175781
2017-03-31,65.01000213623047
2017-04-03,64.4800033569336
2017-04-04,63.880001068115234
2017-04-05,63.47999954223633
2017-04-06,63.869998931884766
2017-04-07,64.37999725341797
2017-04-10,64.66000366210938
2017-04-11,64.91000366210938
2017-04-12,64.69000244140625
2017-04-13,64.22000122070312
2017-04-17,64.44000244140625
2017-04-18,64.87000274658203
2017-04-19,65.01000213623047
2017-04-20,64.75
2017-04-21,64.58000183105469
2017-04-24,65.56999969482422
2017-04-25,65.29000091552734
2017-04-26,64.88999938964844
2017-04-27,65.0
2017-04-28,65.01000213623047
2017-05-01,64.88999938964844
2017-05-02,62.959999084472656
2017-05-03,62.11000061035156
2017-05-04,61.5099983215332
2017-05-05,61.869998931884766
2017-05-08,61.790000915527344
2017-05-09,62.11000061035156
2017-05-10,63.189998626708984
2017-05-11,62.5099983215332
2017-05-12,61.97999954223633
2017-05-15,62.560001373291016
2017-05-16,62.529998779296875
2017-05-17,60.9900016784668
2017-05-18,60.75
2017-05-19,61.459999084472656
2017-05-22,61.47999954223633
2017-05-23,61.09000015258789
2017-05-24,61.209999084472656
2017-05-25,61.189998626708984
2017-05-26,60.47999954223633
2017-05-30,61.130001068115234
2017-05-31,61.459999084472656
2017-06-01,61.81999969482422
2017-06-02,62.619998931884766
2017-06-05,62.029998779296875
2017-06-06,61.900001525878906
2017-06-07,61.97999954223633
2017-06-08,61.790000915527344
2017-06-09,60.459999084472656
2017-06-12,60.470001220703125
2017-06-13,61.099998474121094
2017-06-14,61.34000015258789
2017-06-15,61.16999816894531
2017-06-16,61.70000076293945
2017-06-19,62.310001373291016
2017-06-20,62.13999938964844
2017-06-21,62.790000915527344
2017-06-22,62.83000183105469
2017-06-23,62.650001525878906
2017-06-26,62.86000061035156
2017-06-27,61.880001068115234
2017-06-28,62.45000076293945
2017-06-29,61.7400016784668
2017-06-30,62.060001373291016
2017-07-03,61.939998626708984
2017-07-05,62.13999938964844
2017-07-06,60.90999984741211
2017-07-07,61.15999984741211
2017-07-10,62.31999969482422
2017-07-11,62.7599983215332
2017-07-12,62.65999984741211
2017-07-13,63.56999969482422
2017-07-14,63.88999938964844
2017-07-17,64.30000305175781
2017-07-18,64.22000122070312
2017-07-19,64.69999694824219
2017-07-20,65.1500015258789
2017-07-21,65.08999633789062
2017-07-24,65.83999633789062
2017-07-25,66.05999755859375
2017-07-26,66.19000244140625
2017-07-27,65.79000091552734
2017-07-28,65.98999786376953
2017-07-31,65.77999877929688
2017-08-01,64.0199966430664
2017-08-02,62.0
2017-08-03,61.959999084472656
2017-08-04,62.060001373291016
2017-08-07,62.279998779296875
2017-08-08,62.029998779296875
2017-08-09,61.869998931884766
2017-08-10,61.150001525878906
2017-08-11,61.290000915527344
2017-08-14,61.56999969482422
2017-08-15,61.619998931884766
2017-08-16,62.5099983215332
2017-08-17,62.45000076293945
2017-08-18,62.099998474121094
2017-08-21,62.36000061035156
2017-08-22,62.95000076293945
2017-08-23,62.86000061035156
2017-08-24,62.93000030517578
2017-08-25,62.81999969482422
2017-08-28,62.880001068115234
2017-08-29,62.59000015258789
2017-08-30,63.11000061035156
2017-08-31,64.5
2017-09-01,64.33000183105469
2017-09-05,63.91999816894531
2017-09-06,63.45000076293945
2017-09-07,63.47999954223633
2017-09-08,62.459999084472656
2017-09-11,62.61000061035156
2017-09-12,61.27000045776367
2017-09-13,60.83000183105469
2017-09-14,60.86000061035156
2017-09-15,61.150001525878906
2017-09-18,62.130001068115234
2017-09-19,61.77000045776367
2017-09-20,62.06999969482422
2017-09-21,62.290000915527344
2017-09-22,63.119998931884766
2017-09-25,62.900001525878906
2017-09-26,63.15999984741211
2017-09-27,63.58000183105469
2017-09-28,63.529998779296875
2017-09-29,63.09000015258789
2017-10-02,63.400001525878906
2017-10-03,63.81999969482422
2017-10-04,64.2300033569336
2017-10-05,64.30999755859375
2017-10-06,64.66000366210938
2017-10-09,65.0199966430664
2017-10-10,64.87999725341797
2017-10-11,64.8499984741211
2017-10-12,64.95999908447266
2017-10-13,64.91000366210938
2017-10-16,64.76000213623047
2017-10-17,64.7300033569336
2017-10-18,65.29000091552734
2017-10-19,65.23999786376953
2017-10-20,65.44000244140625
2017-10-23,65.58000183105469
2017-10-24,66.98999786376953
2017-10-25,66.48999786376953
2017-10-26,66.66000366210938
2017-10-27,67.05000305175781
2017-10-30,66.36000061035156
2017-10-31,63.560001373291016
2017-11-01,62.9900016784668
2017-11-02,63.38999938964844
2017-11-03,64.73999786376953
2017-11-06,64.43000030517578
2017-11-07,63.2599983215332
2017-11-08,63.61000061035156
2017-11-09,63.59000015258789
2017-11-10,63.400001525878906
2017-11-13,63.2599983215332
2017-11-14,62.65999984741211
2017-11-15,65.8499984741211
2017-11-16,66.4000015258789
2017-11-17,66.93000030517578
2017-11-20,67.91000366210938
2017-11-21,68.6500015258789
2017-11-22,69.19000244140625
2017-11-24,68.45999908447266
2017-11-27,68.87000274658203
2017-11-28,69.47000122070312
2017-11-29,69.01000213623047
2017-11-30,69.08999633789062
2017-12-01,68.76000213623047
2017-12-04,69.54000091552734
2017-12-05,69.08000183105469
2017-12-06,69.30000305175781
2017-12-07,69.94999694824219
2017-12-08,70.7300033569336
2017-12-11,70.77999877929688
2017-12-12,70.18000030517578
2017-12-13,70.01000213623047
2017-12-14,69.58999633789062
2017-12-15,70.76000213623047
2017-12-18,71.44999694824219
2017-12-19,71.45999908447266
2017-12-20,71.4800033569336
2017-12-21,71.43000030517578
2017-12-22,71.33999633789062
2017-12-26,71.33000183105469
2017-12-27,71.25
2017-12-28,71.97000122070312
2017-12-29,71.27999877929688
2018-01-02,70.66000366210938
2018-01-03,70.4000015258789
2018-01-04,71.12000274658203
2018-01-05,71.20999908447266
2018-01-08,72.26000213623047
2018-01-09,72.04000091552734
2018-01-10,71.58999633789062
2018-01-11,74.01000213623047
2018-01-12,75.7699966430664
2018-01-16,74.56999969482422
2018-01-17,73.81999969482422
2018-01-18,73.19999694824219
2018-01-19,73.37999725341797
2018-01-22,74.33000183105469
2018-01-23,74.26000213623047
2018-01-24,73.94999694824219
2018-01-25,74.04000091552734
2018-01-26,74.16000366210938
2018-01-29,72.80999755859375
2018-01-30,71.7699966430664
2018-01-31,71.29000091552734
2018-02-01,71.54000091552734
2018-02-02,68.5
2018-02-05,68.05000305175781
2018-02-06,68.44000244140625
2018-02-07,69.0199966430664
2018-02-08,66.47000122070312
2018-02-09,66.66000366210938
2018-02-12,70.80999755859375
2018-02-13,70.80999755859375
2018-02-14,71.62000274658203
2018-02-15,70.52999877929688
2018-02-16,70.25
2018-02-20,69.05999755859375
2018-02-21,69.58999633789062
2018-02-22,69.83999633789062
2018-02-23,70.0
2018-02-26,69.66999816894531
2018-02-27,69.25
2018-02-28,68.68000030517578
2018-03-01,67.63999938964844
2018-03-02,68.4800033569336
2018-03-05,69.02999877929688
2018-03-06,69.83999633789062
2018-03-07,70.6500015258789
2018-03-08,69.98999786376953
2018-03-09,71.4800033569336
2018-03-12,70.79000091552734
2018-03-13,70.2300033569336
2018-03-14,69.55999755859375
2018-03-15,69.45999908447266
2018-03-16,69.54000091552734
2018-03-19,68.58999633789062
2018-03-20,67.68000030517578
2018-03-21,66.88999938964844
2018-03-22,65.2699966430664
2018-03-23,63.970001220703125
2018-03-26,64.12000274658203
2018-03-27,62.84000015258789
2018-03-28,62.7400016784668
2018-03-29,63.34000015258789
2018-04-02,62.40999984741211
2018-04-03,63.31999969482422
2018-04-04,63.72999954223633
2018-04-05,64.29000091552734
2018-04-06,63.4900016784668
2018-04-09,63.560001373291016
2018-04-10,64.76000213623047
2018-04-11,64.06999969482422
2018-04-12,64.44999694824219
2018-04-13,64.29000091552734
2018-04-16,65.13999938964844
2018-04-17,65.63999938964844
2018-04-18,65.95999908447266
2018-04-19,65.30999755859375
2018-04-20,65.20999908447266
2018-04-23,64.77999877929688
2018-04-24,64.73999786376953
2018-04-25,64.06999969482422
2018-04-26,64.69999694824219
2018-04-27,65.66999816894531
2018-04-30,65.23999786376953
2018-05-01,65.25
2018-05-02,64.37999725341797
2018-05-03,64.12000274658203
2018-05-04,64.66000366210938
2018-05-07,65.0
2018-05-08,64.88999938964844
2018-05-09,64.69999694824219
2018-05-10,64.91000366210938
2018-05-11,64.47000122070312
2018-05-14,64.19000244140625
2018-05-15,63.9900016784668
2018-05-16,64.58999633789062
2018-05-17,64.20999908447266
2018-05-18,63.9900016784668
2018-05-21,63.43000030517578
2018-05-22,63.2599983215332
2018-05-23,63.59000015258789
2018-05-24,64.05000305175781
2018-05-25,63.7599983215332
2018-05-29,63.810001373291016
2018-05-30,64.8499984741211
2018-05-31,64.3499984741211
2018-06-01,64.61000061035156
2018-06-04,65.04000091552734
2018-06-05,64.9800033569336
2018-06-06,65.11000061035156
2018-06-07,64.66000366210938
2018-06-08,64.98999786376953
2018-06-11,65.08999633789062
2018-06-12,65.3499984741211
2018-06-13,65.19999694824219
2018-06-14,65.86000061035156
2018-06-15,66.1500015258789
2018-06-18,64.29000091552734
2018-06-19,64.1500015258789
2018-06-20,66.08000183105469
2018-06-21,65.87000274658203
2018-06-22,66.08000183105469
