,ABTX
2016-02-11,16.360000610351562
2016-02-12,17.200000762939453
2016-02-16,18.25
2016-02-17,18.059999465942383
2016-02-18,16.950000762939453
2016-02-19,17.3700008392334
2016-02-22,17.18000030517578
2016-02-23,17.329999923706055
2016-02-24,17.420000076293945
2016-02-25,17.5
2016-02-26,17.610000610351562
2016-02-29,17.260000228881836
2016-03-01,17.709999084472656
2016-03-02,17.760000228881836
2016-03-03,17.649999618530273
2016-03-04,17.739999771118164
2016-03-07,17.889999389648438
2016-03-08,17.760000228881836
2016-03-09,18.200000762939453
2016-03-10,18.219999313354492
2016-03-11,18.299999237060547
2016-03-14,18.059999465942383
2016-03-15,17.90999984741211
2016-03-16,17.979999542236328
2016-03-17,18.170000076293945
2016-03-18,18.43000030517578
2016-03-21,19.149999618530273
2016-03-22,18.719999313354492
2016-03-23,18.350000381469727
2016-03-24,18.09000015258789
2016-03-28,17.81999969482422
2016-03-29,18.59000015258789
2016-03-30,18.360000610351562
2016-03-31,18.3700008392334
2016-04-01,19.020000457763672
2016-04-04,18.889999389648438
2016-04-05,18.600000381469727
2016-04-06,19.100000381469727
2016-04-07,19.09000015258789
2016-04-08,19.040000915527344
2016-04-11,18.850000381469727
2016-04-12,18.969999313354492
2016-04-13,19.5
2016-04-14,20.0
2016-04-15,20.219999313354492
2016-04-18,20.190000534057617
2016-04-19,20.09000015258789
2016-04-20,20.020000457763672
2016-04-21,20.15999984741211
2016-04-22,20.1200008392334
2016-04-25,20.020000457763672
2016-04-26,21.399999618530273
2016-04-27,21.3799991607666
2016-04-28,21.260000228881836
2016-04-29,21.049999237060547
2016-05-02,21.729999542236328
2016-05-03,21.6200008392334
2016-05-04,21.790000915527344
2016-05-05,22.209999084472656
2016-05-06,22.149999618530273
2016-05-09,22.690000534057617
2016-05-10,22.450000762939453
2016-05-11,21.100000381469727
2016-05-12,21.40999984741211
2016-05-13,21.860000610351562
2016-05-16,21.399999618530273
2016-05-17,21.149999618530273
2016-05-18,22.1299991607666
2016-05-19,23.260000228881836
2016-05-20,23.440000534057617
2016-05-23,23.239999771118164
2016-05-24,23.68000030517578
2016-05-25,23.950000762939453
